num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
6276,stadium-wall,Stadium Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6277,staff-uniform,Staff Uniform,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-staff-uniform,https://villagerdb.com/images/items/full/staff-uniform.42a8f2b.png
6279,stagehand-hat,Stagehand Hat,Hats,NA,245,bells,980,bells,NA,NA,NA,NA,nh,item-stagehand-hat,https://villagerdb.com/images/items/full/stagehand-hat.aeb3845.png
6283,stale-cupcakes,Stale Cupcakes,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
6284,stall,Stall,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,12,wood,nh,item-stall,https://villagerdb.com/images/items/thumb/stall.5bcca95.png
6285,stand-mixer,Stand Mixer,Furniture,TRUE,350,bells,1400,bells,Nook's Cranny,NA,NA,NA,nh,item-stand-mixer,https://villagerdb.com/images/items/thumb/stand-mixer.7197d0f.png
6286,standard-tearoom-wall,Standard Tearoom Wall,Wallpaper,TRUE,437,bells,1750,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
6287,standard-umbrella-stand,Standard Umbrella Stand,Furniture,FALSE,2250,bells,9000,bells,NA,TRUE,3,iron-nugget,nh,item-standard-umbrella-stand,https://villagerdb.com/images/items/thumb/standard-umbrella-stand.08eab55.png
6290,standing-toilet,Standing Toilet,Furniture,TRUE,475,bells,1900,bells,Nook's Cranny,NA,NA,NA,nh,item-standing-toilet,https://villagerdb.com/images/items/thumb/standing-toilet.1eaeee5.png
6294,star-clock,Star Clock,Furniture,NA,2250,bells,9000,bells,NA,NA,NA,NA,nh,item-star-clock,https://villagerdb.com/images/items/thumb/star-clock.a6ef334.png
6295,star-costume,Star Costume,Dresses,NA,700,bells,2800,bells,NA,NA,NA,NA,nh,item-star-costume,https://villagerdb.com/images/items/full/star-costume.c3e1e49.png
6296,star-fragment,Star Fragment,Usables,NA,250,bells,NA,NA,May be found on the beach the day after wishing on a star,NA,NA,NA,nh,item-star-fragment,https://villagerdb.com/images/items/thumb/star-fragment.77bbcf4.png
6298,star-hairpin,Star Hairpin,Hats,NA,87,bells,350,bells,NA,NA,NA,NA,nh,item-star-hairpin,https://villagerdb.com/images/items/full/star-hairpin.a66eaee.png
6299,star-head,Star Head,Hats,NA,2500,bells,10000,bells,NA,NA,NA,NA,nh,item-star-head,https://villagerdb.com/images/items/full/star-head.89d9a5c.png
6300,star-net,Star Net,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-star-net,https://villagerdb.com/images/items/thumb/star-net.56a0dfd.png
6302,star-pochette,Star Pochette,Accessories,NA,3000,bells,12000,bells,NA,NA,NA,NA,nh,item-star-pochette,https://villagerdb.com/images/items/full/star-pochette.d5fb911.png
6304,star-shades,Star Shades,Accessories,NA,220,bells,880,bells,NA,NA,NA,NA,nh,item-star-shades,https://villagerdb.com/images/items/full/star-shades.78262dc.png
6309,star-wand,Star Wand,Tools,FALSE,6500,bells,NA,NA,NA,FALSE,1,large-star-fragment,nh,item-star-wand,https://villagerdb.com/images/items/thumb/star-wand.fcc8f10.png
6309,star-wand,Star Wand,Tools,FALSE,6500,bells,NA,NA,NA,FALSE,3,star-fragment,nh,item-star-wand,https://villagerdb.com/images/items/thumb/star-wand.fcc8f10.png
6310,starry-garland,Starry Garland,Furniture,NA,5000,bells,20000,bells,NA,NA,NA,NA,nh,item-starry-garland,https://villagerdb.com/images/items/thumb/starry-garland.4c7019a.png
6311,starry-sands-flooring,Starry-sands Flooring,Flooring,NA,7720,bells,30880,bells,NA,NA,NA,NA,nh,NA,NA
6312,starry-sky-wall,Starry-sky Wall,Wallpaper,NA,7500,bells,30000,bells,NA,NA,NA,NA,nh,NA,NA
6313,starry-tank,Starry Tank,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-starry-tank,https://villagerdb.com/images/items/full/starry-tank.d41ccb7.png
6314,starry-wall,Starry Wall,Wallpaper,NA,7500,bells,30000,bells,NA,NA,NA,NA,nh,NA,NA
6315,stately-wall,Stately Wall,Wallpaper,TRUE,612,bells,2450,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
6317,statics-photo,Static's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6318,statics-poster,Static's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6319,statue-of-liberty,Statue Of Liberty,Furniture,NA,2300,bells,9200,bells,NA,NA,NA,NA,nh,item-statue-of-liberty,https://villagerdb.com/images/items/thumb/statue-of-liberty.044833e.png
6322,steamer-basket-set,Steamer-basket Set,Furniture,FALSE,2400,bells,NA,NA,NA,FALSE,6,young-spring-bamboo,nh,item-steamer-basket-set,https://villagerdb.com/images/items/thumb/steamer-basket-set.7abe0e6.png
6323,steampunk-costume,Steampunk Costume,Dresses,NA,560,bells,2240,bells,NA,NA,NA,NA,nh,item-steampunk-costume,https://villagerdb.com/images/items/full/steampunk-costume.35357bc.png
6324,steampunk-glasses,Steampunk Glasses,Accessories,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,item-steampunk-glasses,https://villagerdb.com/images/items/full/steampunk-glasses.f09bcf7.png
6326,steel-flooring,Steel Flooring,Flooring,NA,5250,bells,21000,bells,NA,NA,NA,NA,nh,NA,NA
6327,steel-frame-wall,Steel-frame Wall,Wallpaper,FALSE,6000,bells,NA,NA,NA,FALSE,8,iron-nugget,nh,NA,NA
6328,steel-toed-boots,Steel-toed Boots,Shoes,TRUE,660,bells,2640,bells,Able Sisters,NA,NA,NA,nh,item-steel-toed-boots,https://villagerdb.com/images/items/full/steel-toed-boots.b1ad87b.png
6329,steep-hill,Steep Hill,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
6331,stego-skull,Stego Skull,Fossils,FALSE,5000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-stego-skull,https://villagerdb.com/images/items/thumb/stego-skull.b0670d1.png
6332,stego-tail,Stego Tail,Fossils,FALSE,4000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-stego-tail,https://villagerdb.com/images/items/thumb/stego-tail.7d16bd9.png
6333,stego-torso,Stego Torso,Fossils,FALSE,4500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-stego-torso,https://villagerdb.com/images/items/thumb/stego-torso.fb84e01.png
6334,stellar-jumpsuit,Stellar Jumpsuit,Dresses,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-stellar-jumpsuit,https://villagerdb.com/images/items/full/stellar-jumpsuit.6132560.png
6335,stellas-photo,Stella's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6336,stellas-poster,Stella's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6338,sterlings-photo,Sterling's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6339,sterlings-poster,Sterling's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6342,sticky-rice,Sticky Rice,Accessories,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-sticky-rice,https://villagerdb.com/images/items/full/sticky-rice.a7c3209.png
6344,stinkbug-model,Stinkbug Model,Furniture,NA,360,bells,NA,NA,NA,NA,NA,NA,nh,item-stinkbug-model,https://villagerdb.com/images/items/thumb/stinkbug-model.7aaa2f3.png
6345,stinkbug,Stinkbug,Bugs,FALSE,120,bells,NA,NA,On flowers (Mar-Oct),NA,NA,NA,nh,item-stinkbug,https://villagerdb.com/images/items/thumb/stinkbug.53ef30b.png
6346,stinkys-photo,Stinky's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6347,stinkys-poster,Stinky's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6348,stirpe-flooring,Stirpe Flooring,Flooring,TRUE,NA,NA,1200,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
6349,stitchess-photo,Stitches's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6350,stitchess-poster,Stitches's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6351,stockings,Stockings,Socks,TRUE,120,bells,480,bells,NA,NA,NA,NA,nh,item-stockings,https://villagerdb.com/images/items/full/stockings.ca1b533.png
6352,stone-arch,Stone Arch,Furniture,FALSE,13500,bells,NA,NA,NA,TRUE,90,stone,nh,item-stone-arch,https://villagerdb.com/images/items/thumb/stone-arch.323a089.png
6353,stone-axe,Stone Axe,Tools,FALSE,560,bells,NA,NA,NA,FALSE,1,flimsy-axe,nh,item-stone-axe,https://villagerdb.com/images/items/thumb/stone-axe.8f9ec33.png
6353,stone-axe,Stone Axe,Tools,FALSE,560,bells,NA,NA,NA,FALSE,3,wood,nh,item-stone-axe,https://villagerdb.com/images/items/thumb/stone-axe.8f9ec33.png
6354,stone-bridge,Stone Bridge,Furniture,NA,NA,NA,168000,bells,NA,NA,NA,NA,nh,item-stone-bridge,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
6355,stone-egg-outfit,Stone-egg Outfit,Dresses,FALSE,1200,bells,NA,NA,NA,NA,3,stone-egg,nh,item-stone-egg-outfit,https://villagerdb.com/images/items/full/stone-egg-outfit.bd3dea3.png
6356,stone-egg-shell,Stone-egg Shell,Hats,FALSE,800,bells,NA,NA,NA,NA,2,stone-egg,nh,item-stone-egg-shell,https://villagerdb.com/images/items/full/stone-egg-shell.468cc0f.png
6357,stone-egg-shoes,Stone-egg Shoes,Shoes,FALSE,800,bells,NA,NA,NA,NA,2,stone-egg,nh,item-stone-egg-shoes,https://villagerdb.com/images/items/full/stone-egg-shoes.3b8d90f.png
6358,stone-egg,Stone Egg,Usables,NA,200,bells,NA,NA,NA,NA,NA,NA,nh,item-stone-egg,https://villagerdb.com/images/items/thumb/stone-egg.9e9d52c.jpg
6359,stone-fence,Stone Fence,Furniture,FALSE,60,bells,NA,NA,NA,FALSE,4,stone,nh,item-stone-fence,https://villagerdb.com/images/items/thumb/stone-fence.5a427d4.png
6361,stone-lion-dog,Stone Lion-dog,Furniture,FALSE,3600,bells,NA,NA,NA,TRUE,24,stone,nh,item-stone-lion-dog,https://villagerdb.com/images/items/thumb/stone-lion-dog.f8aecc2.png
6362,stone-staircase,Stone Staircase,Furniture,NA,NA,NA,168000,bells,NA,NA,NA,NA,nh,item-stone-staircase,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
6363,stone-stool,Stone Stool,Furniture,FALSE,450,bells,NA,NA,NA,FALSE,3,stone,nh,item-stone-stool,https://villagerdb.com/images/items/thumb/stone-stool.7b12e09.png
6364,stone-table,Stone Table,Furniture,NA,1200,bells,4800,bells,NA,NA,NA,NA,nh,item-stone-table,https://villagerdb.com/images/items/thumb/stone-table.7bcc0e0.png
6365,stone-tablet,Stone Tablet,Furniture,FALSE,1800,bells,NA,NA,NA,TRUE,12,stone,nh,item-stone-tablet,https://villagerdb.com/images/items/thumb/stone-tablet.cdd8821.png
6367,stone-tile,Stone Tile,Flooring,TRUE,750,bells,3000,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
6368,stone-wall,Stone Wall,Wallpaper,NA,1500,bells,6000,bells,NA,NA,NA,NA,nh,NA,NA
6369,stone,Stone,Usables,FALSE,75,bells,NA,NA,Hitting rocks with a shovel or axe,NA,NA,NA,nh,item-stone,https://villagerdb.com/images/items/thumb/stone.00ae03a.png
6370,stonehenge,Stonehenge,Furniture,NA,2300,bells,9200,bells,NA,NA,NA,NA,nh,item-stonehenge,https://villagerdb.com/images/items/thumb/stonehenge.3772dc8.png
6375,stormy-night-wall,Stormy-night Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6378,stovetop-espresso-maker,Stovetop Espresso Maker,Furniture,TRUE,425,bells,1700,bells,Nook's Cranny,NA,NA,NA,nh,item-stovetop-espresso-maker,https://villagerdb.com/images/items/thumb/stovetop-espresso-maker.8e92fbe.png
6380,strappy-heels,Strappy Heels,Shoes,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-strappy-heels,https://villagerdb.com/images/items/full/strappy-heels.56f7ca2.png
6381,straw-boater,Straw Boater,Hats,NA,175,bells,700,bells,NA,NA,NA,NA,nh,item-straw-boater,https://villagerdb.com/images/items/full/straw-boater.51c5fb3.png
6382,straw-fence,Straw Fence,Furniture,FALSE,56,bells,NA,NA,NA,FALSE,10,clump-of-weeds,nh,item-straw-fence,https://villagerdb.com/images/items/thumb/straw-fence.f4f14a3.png
6382,straw-fence,Straw Fence,Furniture,FALSE,56,bells,NA,NA,NA,FALSE,3,wood,nh,item-straw-fence,https://villagerdb.com/images/items/thumb/straw-fence.f4f14a3.png
6383,straw-hat,Straw Hat,Hats,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-straw-hat,https://villagerdb.com/images/items/full/straw-hat.4b4350f.png
6384,straw-pochette,Straw Pochette,Accessories,TRUE,245,bells,980,bells,Kicks,NA,NA,NA,nh,item-straw-pochette,https://villagerdb.com/images/items/full/straw-pochette.a3c8d41.png
6386,straw-umbrella-hat,Straw Umbrella Hat,Hats,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-straw-umbrella-hat,https://villagerdb.com/images/items/full/straw-umbrella-hat.91d0f95.png
6387,straw-wall,Straw Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6388,strawberry-chocolate-wall,Strawberry-chocolate Wall,Wallpaper,FALSE,750,bells,3000,bells,Saharah,NA,NA,NA,nh,NA,NA
6389,strawberry-dress,Strawberry Dress,Dresses,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-strawberry-dress,https://villagerdb.com/images/items/full/strawberry-dress.d046edf.png
6390,strawberry-hat,Strawberry Hat,Hats,NA,175,bells,700,bells,NA,NA,NA,NA,nh,item-strawberry-hat,https://villagerdb.com/images/items/full/strawberry-hat.ee7eeda.png
6395,strawberry-umbrella,Strawberry Umbrella,Umbrellas,NA,387,bells,1550,bells,NA,NA,NA,NA,nh,item-strawberry-umbrella,https://villagerdb.com/images/items/full/strawberry-umbrella.5445203.png
6396,street-art-wall,Street-art Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6397,street-organ,Street Organ,Furniture,TRUE,1250,bells,5000,bells,NA,NA,NA,NA,nh,item-street-organ,https://villagerdb.com/images/items/thumb/street-organ.e705111.png
6398,street-piano,Street Piano,Furniture,NA,26755,bells,107020,bells,NA,NA,NA,NA,nh,item-street-piano,https://villagerdb.com/images/items/thumb/street-piano.5142eac.png
6399,streetlamp,Streetlamp,Furniture,FALSE,5000,bells,NA,NA,NA,NA,NA,NA,nh,item-streetlamp,https://villagerdb.com/images/items/thumb/streetlamp.41b48fe.png
6400,stretch-leggings,Stretch Leggings,Socks,NA,112,bells,450,bells,NA,NA,NA,NA,nh,item-stretch-leggings,https://villagerdb.com/images/items/full/stretch-leggings.e6242e5.png
6403,stringfish-model,Stringfish Model,Furniture,NA,45000,bells,NA,NA,NA,NA,NA,NA,nh,item-stringfish-model,https://villagerdb.com/images/items/thumb/stringfish-model.fb9bcad.png
6404,stringfish,Stringfish,Fish,FALSE,15000,bells,NA,NA,NA,NA,NA,NA,nh,item-stringfish,https://villagerdb.com/images/items/thumb/stringfish.902a719.png
6412,stripe-flooring,Stripe Flooring,Flooring,TRUE,300,bells,1200,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
6421,striped-bell-bottoms,Striped Bell-bottoms,Bottoms,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,item-striped-bell-bottoms,https://villagerdb.com/images/items/full/striped-bell-bottoms.65e0a86.png
6423,striped-dress,Striped Dress,Dresses,TRUE,400,bells,1600,bells,NA,NA,NA,NA,nh,item-striped-dress,https://villagerdb.com/images/items/full/striped-dress.aee576c.png
6424,striped-halter-dress,Striped Halter Dress,Dresses,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-striped-halter-dress,https://villagerdb.com/images/items/full/striped-halter-dress.553ffd1.png
6425,striped-maxi-dress,Striped Maxi Dress,Dresses,NA,350,bells,1400,bells,NA,NA,NA,NA,nh,item-striped-maxi-dress,https://villagerdb.com/images/items/full/striped-maxi-dress.5c67e5a.png
6426,striped-pants,Striped Pants,Bottoms,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-striped-pants,https://villagerdb.com/images/items/full/striped-pants.216f881.png
6427,striped-shirt,Striped Shirt,Tops,TRUE,240,bells,960,bells,Able Sisters,NA,NA,NA,nh,item-striped-shirt,https://villagerdb.com/images/items/full/striped-shirt.9c46375.png
6428,striped-shorts,Striped Shorts,Bottoms,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,item-striped-shorts,https://villagerdb.com/images/items/full/striped-shorts.58f092e.png
6429,striped-socks,Striped Socks,Socks,TRUE,150,bells,600,bells,NA,NA,NA,NA,nh,item-striped-socks,https://villagerdb.com/images/items/full/striped-socks.8acf78e.png
6430,striped-tank,Striped Tank,Tops,TRUE,200,bells,800,bells,NA,NA,NA,NA,nh,item-striped-tank,https://villagerdb.com/images/items/full/striped-tank.7b0b110.png
6431,striped-tee,Striped Tee,Tops,TRUE,200,bells,800,bells,NA,NA,NA,NA,nh,item-striped-tee,https://villagerdb.com/images/items/full/striped-tee.1810bc7.png
6432,striped-tights,Striped Tights,Socks,NA,180,bells,720,bells,NA,NA,NA,NA,nh,item-striped-tights,https://villagerdb.com/images/items/full/striped-tights.7b88766.png
6433,striped-umbrella,Striped Umbrella,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-striped-umbrella,https://villagerdb.com/images/items/full/striped-umbrella.4a0c1e3.png
6437,studded-backpack,Studded Backpack,Accessories,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-studded-backpack,https://villagerdb.com/images/items/full/studded-backpack.b1efd3c.png
6438,student-cap,Student Cap,Hats,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-student-cap,https://villagerdb.com/images/items/full/student-cap.02e5ff7.png
6440,studio-spotlight,Studio Spotlight,Furniture,TRUE,525,bells,2100,bells,Nook shopping,NA,NA,NA,nh,item-studio-spotlight,https://villagerdb.com/images/items/thumb/studio-spotlight.603d579.png
6441,studio-wall-spotlight,Studio Wall Spotlight,Furniture,NA,575,bells,2300,bells,NA,NA,NA,NA,nh,item-studio-wall-spotlight,https://villagerdb.com/images/items/thumb/studio-wall-spotlight.547c706.png
6443,sturdy-sewing-box,Sturdy Sewing Box,Furniture,TRUE,250,bells,1000,bells,NA,NA,NA,NA,nh,item-sturdy-sewing-box,https://villagerdb.com/images/items/thumb/sturdy-sewing-box.4aeac19.png
6444,sturgeon-model,Sturgeon Model,Furniture,NA,30000,bells,NA,NA,NA,NA,NA,NA,nh,item-sturgeon-model,https://villagerdb.com/images/items/thumb/sturgeon-model.f4e578c.png
6445,sturgeon,Sturgeon,Fish,FALSE,10000,bells,NA,NA,River (Mouth) (Sept-Mar),NA,NA,NA,nh,item-sturgeon,https://villagerdb.com/images/items/thumb/sturgeon.3cdc870.png
6446,stus-photo,Stu's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6447,stus-poster,Stu's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6448,stylish-jumpsuit,Stylish Jumpsuit,Dresses,NA,525,bells,2100,bells,NA,NA,NA,NA,nh,item-stylish-jumpsuit,https://villagerdb.com/images/items/full/stylish-jumpsuit.7d208d8.png
6457,succulent-plant,Succulent Plant,Furniture,FALSE,220,bells,NA,NA,NA,TRUE,10,clump-of-weeds,nh,item-succulent-plant,https://villagerdb.com/images/items/thumb/succulent-plant.dd5cde5.png
6457,succulent-plant,Succulent Plant,Furniture,FALSE,220,bells,NA,NA,NA,TRUE,1,empty-can,nh,item-succulent-plant,https://villagerdb.com/images/items/thumb/succulent-plant.dd5cde5.png
6458,suckerfish-model,Suckerfish Model,Furniture,NA,4500,bells,NA,NA,NA,NA,NA,NA,nh,item-suckerfish-model,https://villagerdb.com/images/items/thumb/suckerfish-model.afe9d01.png
6459,suckerfish,Suckerfish,Fish,FALSE,1500,bells,NA,NA,NA,NA,NA,NA,nh,item-suckerfish,https://villagerdb.com/images/items/thumb/suckerfish.c6af230.png
6461,suit-of-lights,Suit Of Lights,Dresses,TRUE,630,bells,2520,bells,NA,NA,NA,NA,nh,item-suit-of-lights,https://villagerdb.com/images/items/full/suit-of-lights.3977312.png
6462,suit-with-stand-up-collar,Suit With Stand-up Collar,Dresses,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-suit-with-stand-up-collar,https://villagerdb.com/images/items/full/suit-with-stand-up-collar.a46ef1f.png
6463,summer-shell,Summer Shell,Seashells,NA,600,bells,NA,NA,NA,NA,NA,NA,nh,NA,NA
6464,summit-wall,Summit Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6465,sumo-ring,Sumo Ring,Flooring,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
6468,sunflower-dress,Sunflower Dress,Dresses,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-sunflower-dress,https://villagerdb.com/images/items/full/sunflower-dress.33e4566.png
6472,sunny-parasol,Sunny Parasol,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-sunny-parasol,https://villagerdb.com/images/items/full/sunny-parasol.066edc6.png
6482,superhero-mask,Superhero Mask,Accessories,TRUE,260,bells,1040,bells,Able Sisters,NA,NA,NA,nh,item-superhero-mask,https://villagerdb.com/images/items/full/superhero-mask.1fc4dd3.png
6483,superhero-uniform,Superhero Uniform,Dresses,TRUE,910,bells,3640,bells,Able Sisters,NA,NA,NA,nh,item-superhero-uniform,https://villagerdb.com/images/items/full/superhero-uniform.bb7a2d7.png
6484,surfboard,Surfboard,Furniture,NA,1025,bells,4100,bells,NA,NA,NA,NA,nh,item-surfboard,https://villagerdb.com/images/items/thumb/surfboard.0653681.png
6485,surfin-kk,Surfin' K.K.,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
6486,surfing-shorts,Surfing Shorts,Bottoms,NA,175,bells,700,bells,NA,NA,NA,NA,nh,item-surfing-shorts,https://villagerdb.com/images/items/full/surfing-shorts.173999e.png
6487,surgeonfish-model,Surgeonfish Model,Furniture,NA,3000,bells,NA,NA,NA,NA,NA,NA,nh,item-surgeonfish-model,https://villagerdb.com/images/items/thumb/surgeonfish-model.59e023b.png
6488,surgeonfish,Surgeonfish,Fish,FALSE,1000,bells,NA,NA,NA,NA,NA,NA,nh,item-surgeonfish,https://villagerdb.com/images/items/thumb/surgeonfish.cc6e486.png
6489,surveillance-camera,Surveillance Camera,Furniture,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,item-surveillance-camera,https://villagerdb.com/images/items/thumb/surveillance-camera.1279657.png
6491,sushi-chef-hat,Sushi Chef Hat,Hats,NA,220,bells,880,bells,NA,NA,NA,NA,nh,item-sushi-chef-hat,https://villagerdb.com/images/items/full/sushi-chef-hat.ad81702.png
6492,sushi-chefs-outfit,Sushi Chef's Outfit,Tops,TRUE,450,bells,1800,bells,NA,NA,NA,NA,nh,item-sushi-chefs-outfit,https://villagerdb.com/images/items/full/sushi-chefs-outfit.52a3f2c.png
6497,suspender-outfit,Suspender Outfit,Dresses,TRUE,475,bells,1900,bells,Able Sisters,NA,NA,NA,nh,item-suspender-outfit,https://villagerdb.com/images/items/full/suspender-outfit.b77ea83.png
6499,suspension-bridge,Suspension Bridge,Furniture,NA,NA,NA,129800,bells,NA,NA,NA,NA,nh,item-suspension-bridge,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
6500,swamp-flooring,Swamp Flooring,Flooring,FALSE,750,bells,3000,bells,Saharah,NA,NA,NA,nh,NA,NA
6501,sweater-dress,Sweater Dress,Dresses,NA,367,bells,1470,bells,NA,NA,NA,NA,nh,item-sweater-dress,https://villagerdb.com/images/items/full/sweater-dress.c3eaa92.png
6502,sweater-on-shirt,Sweater On Shirt,Tops,NA,240,bells,960,bells,NA,NA,NA,NA,nh,item-sweater-on-shirt,https://villagerdb.com/images/items/full/sweater-on-shirt.d089dd6.png
6503,sweater-vest,Sweater-vest,Tops,TRUE,350,bells,1400,bells,Able Sisters,NA,NA,NA,nh,item-sweater-vest,https://villagerdb.com/images/items/full/sweater-vest.0e032c4.png
6504,sweatpants,Sweatpants,Bottoms,TRUE,200,bells,800,bells,Nook Shopping,NA,NA,NA,nh,item-sweatpants,https://villagerdb.com/images/items/full/sweatpants.33541a3.png
6505,sweatshirt,Sweatshirt,Tops,TRUE,175,bells,700,bells,Able Sisters,NA,NA,NA,nh,item-sweatshirt,https://villagerdb.com/images/items/full/sweatshirt.7f7afc7.png
6506,sweet-dress,Sweet Dress,Dresses,NA,675,bells,2700,bells,NA,NA,NA,NA,nh,item-sweet-dress,https://villagerdb.com/images/items/full/sweet-dress.55d18c0.png
6509,sweetfish-model,Sweetfish Model,Furniture,NA,2700,bells,NA,NA,NA,NA,NA,NA,nh,item-sweetfish-model,https://villagerdb.com/images/items/thumb/sweetfish-model.d7804a3.png
6510,sweetfish,Sweetfish,Fish,FALSE,900,bells,NA,NA,NA,NA,NA,NA,nh,item-sweetfish,https://villagerdb.com/images/items/thumb/sweetfish.55e1357.png
6511,sweetheart-dress,Sweetheart Dress,Dresses,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-sweetheart-dress,https://villagerdb.com/images/items/full/sweetheart-dress.61161af.png
6512,sweetheart-tank-and-shirt,Sweetheart Tank And Shirt,Tops,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-sweetheart-tank-and-shirt,https://villagerdb.com/images/items/full/sweetheart-tank-and-shirt.a7877f2.png
6528,swimming-cap,Swimming Cap,Hats,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-swimming-cap,https://villagerdb.com/images/items/full/swimming-cap.a8519b3.png
6529,swinging-bench,Swinging Bench,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,5,wood,nh,item-swinging-bench,https://villagerdb.com/images/items/thumb/swinging-bench.4c15374.png
6529,swinging-bench,Swinging Bench,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,7,softwood,nh,item-swinging-bench,https://villagerdb.com/images/items/thumb/swinging-bench.4c15374.png
6531,switch,Switch,Furniture,NA,85,bells,340,bells,NA,NA,NA,NA,nh,item-switch,https://villagerdb.com/images/items/thumb/switch.5e55226.png
6533,sydneys-photo,Sydney's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6534,sydneys-poster,Sydney's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6535,sylvanas-photo,Sylvana's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6536,sylvanas-poster,Sylvana's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6537,sylvias-photo,Sylvia's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6538,sylvias-poster,Sylvia's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6539,synthesizer,Synthesizer,Furniture,NA,16500,bells,66000,bells,NA,NA,NA,NA,nh,item-synthesizer,https://villagerdb.com/images/items/thumb/synthesizer.665d28e.png
