county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool
49051,2014,5.8,6.81,4.94,5.3,6.8,4.1,68.2,62.7,74.07,67.8,86.1,6.1,8.2,69516.92,33182.24,21421.54,44151.12,25550,98.6,96.6,0.2,0.2,0.9,0.1,0.6,1.4,13.1,7752,1293,1198,16,219,2545,1568,99,772,35.94,35.07,37.06,19.37,15.7,24.1,23.79,15.1,34.98,11.88,20.56,0.71,9.02,13.58,3.16,103.73,98.89,159.1,131.09,124.46,121.83,112.14,109.83
49051,2015,4.73,7.01,2.87,4.3,6.5,2.5,72.4,52,74.4,68.1,86.3,8.2,10,70475.16,33282.94,21379.14,44587.84,26661,98.6,96.4,0.1,0.1,1.4,0.1,0.6,1.4,13.2,8095,1310,1033,17,206,3022,1433,72,756,34.64,34.4,34.94,20.34,16.13,25.73,24.77,16.51,35.31,11.22,19.44,0.73,9.03,13.52,3.29,106.15,101.54,159.92,129.23,122.31,121.15,115.38,110.77
49051,2016,3.65,5.48,2.16,3.7,6,1.8,73.1,55.3,73.4,72.1,87.1,7.2,8.8,74903.85,33857.25,22487.85,49266,27895,98,95.9,0.1,0.1,1.1,0,0.8,2,13.3,8693,1439,827,92,280,3515,1553,69,776,38.31,38.59,37.94,19.67,15.65,24.78,24.13,17.09,33.05,10.74,18.41,1.01,7.15,10.26,3.21,115.15,108.46,167.65,138.23,128.88,129.81,121.15,117.69
49051,2017,2.4,2.69,2.16,2.3,3,1.7,74.4,61.1,72,70.8,88.3,7.1,7.8,76788.56,33409.08,23345.98,47701.36,29306,98.1,95.6,0.1,0.1,1.3,0,1,1.9,13.5,9040,1511,727,91,354,3682,1837,39,635,36.71,36.15,37.38,20.95,17.48,25.11,24.36,17.09,33.08,10.56,19.19,0.21,7.42,10.09,4.22,124.15,115.38,175.38,147.23,135.46,138.46,126.92,124.62
49051,2018,1.09,0.98,1.18,1,1.1,0.9,73.5,59.3,74.4,58.8,88.1,6,7.2,77449,35333,24565,50478,30523,97.8,94.9,0.3,0.1,1.3,0,1.2,2.2,13.4,9567,1427,969,91,240,3960,2016,26,450,39.07,37.27,41.25,19.87,17.24,23.08,22.63,16.7,29.86,9.26,16.54,0.38,9.18,12.25,5.43,133.15,122.31,183.12,156.23,142.04,147.12,132.69,131.54
49053,2008,3.93,3.56,4.2,3.6,3.4,3.8,66.1,47,73.29,58.65,89.8,5.5,7.8,57209.05,27322.85,18106.75,36322.75,132703,98.5,91.8,0.8,0.9,1.1,0.6,3.3,1.5,7.7,44964,4801,7911,176,879,10671,7592,453,2252,29.51,28.34,31.04,17.8,13.46,23.5,25.86,15.82,39.04,15.28,26.43,0.65,11.54,15.95,5.77,111.81,97.45,135.67,110.9,110.9,97.62,95.37,96.56
49053,2009,5.41,4.82,5.84,4.8,4.4,5.2,63.3,46.5,71.53,57.24,87.4,7.1,9.8,57011.76,27530.1,18736.38,35758.71,130258,98.4,92.1,0.6,1.2,0.9,0.6,3,1.6,7.7,44309,4772,7210,132,1439,10454,7267,536,2981,30.69,29.6,32.16,17.09,12.9,22.7,27,17.78,39.34,14.11,24.3,0.47,11.1,15.42,5.32,101.04,93.75,142.39,116.31,116.31,106.09,101.04,101.04
49053,2010,6.99,5.97,7.78,6,5,6.7,63.5,45.9,71.12,56.91,87.5,7.9,11.3,58058,27237.96,16730.68,35355.64,134033,98.5,91.9,0.5,1.2,0.8,0.9,3.3,1.5,9.1,45895,4423,7832,92,1609,11186,8494,391,2998,30.88,28.9,33.4,17.42,14.52,21.09,26.7,17.1,38.86,13.78,24.41,0.31,11.22,15.07,6.33,90.26,90.05,149.11,121.71,121.71,114.55,106.7,106.7
49053,2011,8.7,7.19,9.89,7.3,5.6,8.6,65.6,47.8,70.08,56.09,87.9,8.4,11.9,56343.84,27160,19483.52,34927.2,137020,98.4,92.6,0.4,1.3,0.8,0.8,2.5,1.6,9.5,46088,4665,7363,61,1976,11752,7385,284,3978,30.74,29.53,32.23,19.26,15.23,24.25,27.27,18.96,37.57,11.9,21.26,0.29,10.84,15.01,5.66,79.49,86.35,155.82,127.12,127.12,123.02,112.37,112.37
49053,2012,9.89,8.03,11.36,8.5,6.3,10.1,64.2,49.2,70.08,56.09,86.9,10.1,14.5,54059.5,24780.8,18175.3,33305.8,139484,98.4,92.6,0.4,1.3,0.7,0.8,2.6,1.6,9.7,46526,4663,7118,65,2149,10983,7901,250,4661,31.5,29.72,33.69,19.53,15.84,24.08,27.45,19.88,36.78,10.4,18.67,0.21,11.12,15.88,5.24,86.41,87.51,150.83,124.81,121.89,117.94,106.35,106.35
49053,2013,10.25,8.61,11.54,8.7,6.7,10.2,63.7,50.1,70.39,56.33,85.9,10.9,15.3,53221.32,24612.12,18540.36,32527.44,141902,98,92.7,0.4,1.2,0.7,0.8,2.2,2,9.8,46826,4509,6803,244,2168,10561,7809,525,5461,31.43,29.05,34.37,20.67,17.04,25.14,26.98,20.39,35.11,10.17,18.27,0.2,10.74,15.26,5.18,93.33,88.66,145.83,122.5,116.66,112.87,100.33,100.33
49053,2014,9.4,8.6,10.01,7.9,6.9,8.7,64.4,51.3,70.29,56.25,85,10.9,15.5,52467.88,23817.14,17601.3,32995.68,144844,98.1,92.8,0.5,1.1,0.7,0.9,2.1,1.9,9.9,47905,4529,6993,332,1819,10695,8726,607,4970,30.78,28.5,33.58,20.02,16.53,24.28,27.67,20.93,35.89,9.84,17.65,0.31,11.69,16.4,5.95,99.74,95.1,152.88,125.86,119.49,117.01,107.86,105.55
49053,2015,7.7,6.88,8.37,6.7,5.7,7.5,65.4,53,70.6,56.5,83.7,10.3,15,53820.44,24840.04,18456.72,33433.46,148244,97.8,92,0.6,1.4,0.6,0.8,2.3,2.2,9.9,48920,4867,6131,294,2174,10796,8575,589,5628,31.24,29.92,32.83,20.33,15.5,26.14,28.38,22.98,34.9,8.81,15.76,0.44,11.24,15.85,5.69,106.15,101.54,159.92,129.23,122.31,121.15,115.38,110.77
49053,2016,6.27,6.38,6.18,5.8,5.7,5.8,64.8,53.8,68.7,55.8,83.9,10.2,14.8,55508.25,25757.55,18861.15,33437.25,151959,97.7,91.2,0.6,1.4,0.7,0.8,2.9,2.3,9.9,50256,4801,6083,315,1931,10693,9010,599,5444,31.55,29.41,34.17,19.65,15.23,25.1,28.52,23.31,34.93,9.31,16.56,0.38,10.97,15.49,5.41,115.15,108.46,167.65,138.23,128.88,129.81,121.15,117.69
49053,2017,5.24,5.68,4.88,4.6,5.1,4.2,65.3,56.8,72.1,53.2,84,10,14.2,56830.25,26338.13,19140.49,34891.25,155577,97.8,90.6,0.7,1.4,0.7,0.8,3.6,2.2,10.1,52385,4648,6111,407,2138,11055,9164,900,5030,30.91,28.67,33.72,20.22,16.3,25.13,27.61,21.71,34.98,9.84,17.42,0.39,11.41,15.91,5.79,124.15,115.38,175.38,147.23,135.46,138.46,126.92,124.62
49053,2018,4.37,4.74,4.07,3.9,4.2,3.7,65.6,63.6,73.8,49.9,82.9,8.7,12.4,56877,26616,19647,35184,160537,98,90.9,0.7,1.5,0.8,0.8,3.3,2,10.2,54702,4743,5652,299,1941,12363,9459,579,4838,32.49,30.09,35.44,19.24,15.66,23.65,26.1,20.37,33.13,9.52,16.96,0.38,12.65,16.92,7.4,133.15,122.31,183.12,156.23,142.04,147.12,132.69,131.54
49055,2008,3.24,1.7,4.46,3.67,1.88,5.02,75.19,74.49,82.73,73.39,83.11,8.17,10.6,50129.78,26181.79,17154.93,33341.44,2503,99.74,98.54,0.2,0.13,0.01,0.02,0.84,0.26,3.6,945,138,64,18,10,246,125,18,28,36.33,34.16,39.05,19.29,13.26,26.86,15.99,6.81,27.52,19.65,32.9,3.01,8.74,12.87,3.55,87.36,75.9,105.15,85.96,85.96,75.5,73.87,74.9
49055,2009,3.56,1.82,5,4.1,2,5.8,74.8,72.7,80.75,71.63,80.3,7.6,10,52696.8,27617.85,18054.27,35033.31,2502,99.8,98.7,0.2,0.1,0,0,0.8,0.2,3.8,952,141,62,19,11,273,98,6,24,33.28,35.89,30.23,20.07,16.57,24.14,21.78,10.7,34.68,16.04,28.54,1.5,8.83,8.3,9.46,79.98,74.22,112.72,92.07,92.07,83.98,79.98,79.98
49055,2010,3.63,1.42,5.51,4.1,1.6,6.3,79,87,80.28,71.22,86.6,8.2,12.3,57320.24,31249.24,23477.24,41051.24,2706,99.7,98.4,0.4,0.2,0,0,0.7,0.3,6.7,899,198,54,11,12,293,118,4,27,34.89,37.99,31.4,22.53,19.35,26.12,18.84,12.37,26.13,12.21,21.19,2.08,11.53,9.09,14.27,72.6,72.53,120.29,98.19,98.19,92.46,86.09,86.09
49055,2011,4.15,1.76,6.29,4.5,1.9,6.9,78.2,84.5,79.12,70.18,84.9,10.6,14.5,55828.64,24075.52,20921.6,30240,2735,99.7,98.6,0.3,0.4,0,0,0.4,0.3,6.9,814,192,54,11,15,334,109,6,43,32.89,32.18,33.65,25.81,24.7,26.99,19.28,13.41,25.54,7.55,13.11,1.62,14.48,16.6,12.21,65.22,70.85,127.86,104.3,104.3,100.94,92.21,92.21
49055,2012,3.89,2.54,5.01,4.4,2.8,5.7,76.5,82.1,79.12,70.18,87.1,17.2,18,49303.1,23801.8,18169.8,28656.1,2756,99.7,97.5,0.8,1.1,0,0,0.2,0.3,4.1,987,153,49,9,10,304,96,14,24,32.66,32.3,33.08,18.43,17.48,19.54,24.42,14.43,36.14,10.41,16.93,2.76,14.08,18.86,8.48,66.69,67.8,117.18,96.88,94.75,91.68,82.74,82.74
49055,2013,3.54,2.84,4.08,4,3.1,4.7,71.6,77.1,79.47,70.49,86.2,14.3,18.2,44774.64,22908.96,17465.76,28765.8,2760,99.7,96.8,0.8,0.9,0.5,0,0.7,0.3,4.7,970,131,55,8,11,286,113,21,49,32.59,31.2,34.38,21.25,21.44,21,24.92,13.46,39.69,9.5,15.18,2.2,11.74,18.73,2.74,68.16,64.75,106.5,89.46,85.2,82.43,73.27,73.27
49055,2014,2.7,2.37,3.02,3.2,2.6,3.6,74.9,79.9,79.35,70.39,84.6,13.2,17.6,45996.58,25149.56,18285,32871.66,2742,99.9,96.8,0.8,1,0.7,0,0.6,0.1,4.8,954,133,47,5,8,289,109,27,42,31.64,33.7,29.13,18.47,15.58,22.01,25.88,11.19,43.84,12.94,22.1,1.73,11.07,17.42,3.3,84.85,80.84,131.13,107.04,101.44,98.91,92.02,92.02
49055,2015,2.11,2.73,1.58,2.4,3.1,1.9,74.6,97.8,79.7,70.7,81.2,11.5,15.4,43083.7,24890.92,19432.98,33026.42,2722,99.8,96.4,0.7,0.6,0.7,0.6,0.9,0.2,4.8,972,138,38,3,9,284,97,23,51,31.1,30.26,32.11,18.5,17.11,20.18,25.28,9.5,44.21,14.19,25.73,0.35,10.93,17.4,3.16,101.54,96.92,155.77,124.62,117.69,115.38,110.77,110.77
49055,2016,1.9,1.68,2.09,2.3,1.9,2.6,72.4,70.1,77.1,73.6,78.2,8.5,13.7,43768.2,26988.15,15332.1,35500.5,2716,99.7,97.1,0.4,0.4,0.9,0.7,0.3,0.3,5,978,120,67,4,9,278,118,24,53,32.42,34.66,29.91,17.1,14.05,20.51,26.53,10.38,44.62,14.68,27.79,0,9.27,13.13,4.96,108.46,106.15,154.04,129.23,123.46,124.04,117.92,114.92
49055,2017,1.86,0.36,3.1,2.3,0.4,3.7,69.5,65.6,81.3,67.6,79.5,3.6,9.2,43717.32,28261.14,14536.39,38561.14,2700,99.6,96.8,0.1,0.2,0.9,1.1,0.4,0.4,5.4,990,103,57,3,9,302,122,23,65,29.96,32.16,27.37,21.4,14.02,30.05,20.82,8.38,35.42,16.87,31.25,0,10.95,14.18,7.16,115.38,115.38,152.31,133.85,129.23,132.69,125.08,119.08
49055,2018,1.11,0.35,1.72,1.3,0.4,2,72.6,54.2,83.9,78.3,81.4,4.8,8.5,44694,30058,17350,36755,2694,99,96,0.3,0.3,0.5,1.3,0.7,1,5.9,1021,96,51,4,2,341,87,9,50,30.13,30.95,29.13,20.19,13.28,28.6,18.51,5.11,34.81,15.87,28.91,0,15.3,21.75,7.46,122.31,124.62,150.58,138.46,135,141.35,132.23,123.23
49057,2008,5.16,4.66,5.56,4.5,4.1,4.8,70.9,60.1,82.01,62.08,88.1,7.9,10.2,60899.4,30522.15,22588.3,38523.85,221784,98.1,91.8,1.5,0.6,1.3,0.2,2.6,1.9,15.5,75066,8912,8341,327,3952,19497,9010,950,6985,30.09,28.16,32.5,16.18,12.52,20.76,26.48,18.25,36.77,11.22,18.95,1.56,16.03,22.12,8.41,95.26,83.08,115.75,94.62,94.62,83.31,81.37,82.37
49057,2009,6.31,6.56,6.11,5.7,6.1,5.3,71.3,61.2,80.04,60.59,87.6,8.2,11.2,62561.07,30788.55,22776.39,39706.29,221981,98.4,90.6,1.5,0.6,1.4,0.2,4.1,1.6,15.4,75021,8700,8113,364,4278,19257,8850,867,7015,29.91,28.24,31.98,15.53,11.1,21.03,26.56,18.22,36.91,11.56,19.72,1.42,16.45,22.71,8.66,85.9,79.71,121.06,98.88,98.88,90.19,85.9,85.9
49057,2010,7.05,6.85,7.22,6.5,6.5,6.5,71.4,61.3,79.58,60.24,88.2,8.6,11.5,62739.76,30504.52,24297.36,37212.8,222849,98,88.9,1.5,0.7,1.4,0.2,5.3,2,16.1,77656,9343,7817,302,3960,19648,9790,606,7308,30.74,28.89,33,15.92,11.87,20.88,26.32,18.14,36.34,11.45,19.61,1.48,15.56,21.5,8.3,76.53,76.34,126.37,103.15,103.15,97.07,90.43,90.43
49057,2011,7.51,6.94,7.98,7.1,6.7,7.4,71.3,61.1,78.42,59.36,87.1,8.9,11.8,61225.92,30517.76,23139.2,40371.52,227199,97.8,88.1,1.4,0.7,1.3,0.3,6,2.2,16.4,78814,9444,7932,354,4186,19049,10285,797,7609,31.01,28.87,33.57,16.77,12.38,22.02,25.82,18.25,34.87,11.1,19.43,1.15,15.3,21.07,8.4,67.17,72.97,131.68,107.42,107.42,103.95,94.96,94.96
49057,2012,7.56,6.95,8.06,7.1,6.7,7.5,72.2,60.7,78.42,59.36,87.1,8.9,12.2,60415.3,30356.7,23360.7,39479,230940,97.7,87.2,1.5,0.7,1.3,0.2,6.8,2.3,16.7,79601,9543,8026,350,4460,19279,10158,745,7986,30.57,28.5,33.02,16.81,12.35,22.08,26.01,18.44,34.96,10.85,19.01,1.21,15.76,21.71,8.74,73.69,74.59,128.51,106.35,103.85,100.48,90.6,90.6
49057,2013,7.89,7.21,8.46,7.4,6.7,7.9,71.7,61,78.77,59.62,86,9.3,12.8,59371.92,29492.64,22594.68,38780.64,233871,97.6,86.8,1.3,0.7,1.3,0.2,7.2,2.4,17,79525,9246,7909,260,4829,19666,10990,800,8183,31.3,29.22,33.75,16.41,11.76,21.87,25.61,18.26,34.24,10.61,18.69,1.13,16.06,22.07,9.01,80.22,76.21,125.34,105.29,100.27,97.02,86.24,86.24
49057,2014,7.3,6.39,8.09,6.8,6,7.5,71.8,63.3,78.65,59.54,85.9,9.5,13.1,59588.96,28995.24,22265.3,38399.56,236307,97.3,87.5,1.2,0.8,1.2,0.2,6.4,2.7,17.2,79860,9605,7664,274,4794,20132,11212,943,8387,31.66,28.99,34.8,16.41,12.17,21.39,25.39,18.73,33.19,10.29,18.2,1.03,16.25,21.92,9.6,93.19,88.87,142.63,117.26,111.29,109.08,100.81,98.5
49057,2015,6.34,5.76,6.82,5.9,5.3,6.4,71.1,64.7,79,59.8,85.1,9.4,13,59975.86,29301.58,22426.42,38143.04,238682,97.1,88.2,1.1,0.8,1.2,0.2,5.6,2.9,17.5,80137,8946,7709,295,5043,20909,10849,957,8405,31.65,29.11,34.67,15.79,11.42,20.98,25.32,18.54,33.38,10.18,17.88,1.03,17.06,23.04,9.95,106.15,101.54,159.92,129.23,122.31,121.15,115.38,110.77
49057,2016,5.27,5,5.49,4.8,4.5,5,71.3,62.3,79.1,60.9,85.5,8.7,12.4,62643,30721.95,22948.8,38713.5,241328,97,89.3,1.1,0.8,1.2,0.2,4.5,3,17.6,80159,8939,7612,273,4720,21897,10980,846,7981,32.13,29.86,34.85,14.38,10.57,18.95,25.85,17.82,35.48,10.45,18.35,0.99,17.18,23.4,9.73,115.15,108.46,167.65,138.23,128.88,129.81,121.15,117.69
49057,2017,4.77,4.45,5.04,4.4,3.9,4.7,71.7,66.6,78.8,59.6,85.7,8.7,12.1,63897.08,31170.89,22937.07,39508.74,244101,96.8,89.6,1.1,0.7,1.2,0.2,4,3.2,17.9,81298,9461,7240,316,4157,21870,11006,834,8514,32.92,30.5,35.82,14.03,10.16,18.68,25.3,17.31,34.88,10.4,18.39,0.8,17.36,23.64,9.81,124.15,115.38,175.38,147.23,135.46,138.46,126.92,124.62
49057,2018,4.33,3.98,4.62,4,3.7,4.2,72.3,68.8,79.2,62.4,86.5,8.2,11.3,64636,31256,24155,40097,247731,96.5,89.1,1.1,0.7,1.1,0.3,4.3,3.5,18.2,82417,9765,6740,318,4058,22787,10424,954,8559,32.65,30.22,35.61,13.94,10.03,18.69,24.66,16.47,34.58,10.16,17.85,0.82,18.59,25.43,10.29,133.15,122.31,183.12,156.23,142.04,147.12,132.69,131.54
50001,2008,3.51,3.27,3.75,3.3,3.1,3.5,80.9,72.2,91.18,62.54,84.8,3.8,10.3,65008.35,30564.7,24493.85,36786.2,36609,99,96.6,0.6,0.3,0.9,0,0.6,1,1.4,14061,1064,528,95,190,3102,693,251,787,37.26,32.99,41.69,16.29,11.61,21.15,20.7,12.76,28.95,14.61,26.86,1.89,11.14,15.79,6.31,128.99,114.11,148.84,141.39,138.91,124.03,124.03,124.03
50001,2009,4.51,3.26,5.68,4.1,3.1,5,79.6,73.6,92.09,63.16,84.8,5.5,11.4,64849.59,30707.82,24592.23,37317.15,36659,99,96.5,0.7,0.3,1,0,0.5,1,1.4,13722,1142,487,71,265,3151,687,155,868,38.18,33.65,42.9,15.94,11.05,21.03,20.4,12.75,28.38,14.32,26.47,1.64,11.17,16.08,6.05,138.91,119.07,161.24,155.04,148.84,126.51,124.03,124.03
50001,2010,5.6,4.89,6.26,5.1,4.7,5.4,79.9,73.3,91.83,62.98,84.7,5.7,11.3,64728,29975.56,24015.48,35847.48,36841,98.8,95.7,0.9,0.3,1.3,0,0.6,1.2,1.8,14080,1049,499,72,319,3216,592,134,982,39.25,35.47,43.24,16.11,10.26,22.29,19.15,11.56,27.15,14.54,26.99,1.4,10.95,15.72,5.92,148.84,124.03,173.64,168.68,158.76,128.99,124.03,124.03
50001,2011,6.23,5.43,6.98,5.6,5.2,6,80,72.7,91.18,62.54,84.4,6.5,10.7,64067.36,30040.64,24262.56,37807.84,36835,98.7,95.8,0.9,0.3,1.4,0.1,0.3,1.3,1.8,14159,1048,469,73,326,3076,524,122,1056,42.38,38.23,46.74,15.91,9.94,22.18,16.71,9.82,23.94,14.25,26.44,1.46,10.74,15.56,5.68,152.83,126.64,188.07,179.13,161.13,133.43,126.64,126.64
50001,2012,6.88,6.05,7.65,6.3,5.8,6.7,79.9,72.3,90.14,61.82,85.1,7.8,11.1,63563.5,29636.2,23510.3,38007.2,36814,98.6,95.7,0.9,0.3,1.5,0.1,0.2,1.4,1.8,14141,1006,376,41,485,2866,492,57,1303,40.73,36.77,44.91,17.33,11.83,23.13,17.44,10.92,24.31,13.53,24.59,1.89,10.96,15.89,5.76,156.83,129.25,202.5,189.57,163.51,137.87,129.25,129.25
50001,2013,7.33,7.07,7.56,7,7.1,6.9,78.2,72.3,88.72,60.85,85.1,8.4,11.3,62170.2,29062.8,23445.72,35249.04,36811,98.5,95.5,0.9,0.3,1.6,0.1,0.2,1.5,1.9,14164,893,385,39,515,2835,485,69,1200,40.99,36.75,45.59,17.26,12.03,22.95,16.58,9.9,23.84,13.73,24.64,1.86,11.44,16.67,5.75,157.64,129.25,200.88,192.56,161.46,142.72,129.25,129.25
50001,2014,6.6,6.59,6.62,6.5,6.7,6.4,78.9,73.1,87.68,60.13,84.5,7.1,10.2,62830.44,28976.16,23759.9,34946.08,36883,98.6,95.3,0.9,0.3,1.9,0.1,0.2,1.4,2,14215,859,395,32,470,2760,569,59,1111,39.86,35.64,44.43,17.87,13.13,23.01,17.29,10.21,24.97,12.98,23.23,1.87,12,17.79,5.72,158.46,129.25,199.27,195.55,159.41,147.57,129.25,129.25
50001,2015,5.78,5.28,6.25,5.7,5.3,6,79.1,85.1,86.9,59.6,84.5,6.4,9.2,63269.28,29313.24,23790.64,35182.46,36943,98.5,94.9,1,0.4,1.9,0.1,0.3,1.5,2.1,14336,929,423,22,422,2536,572,124,1076,40.79,36.98,44.79,17.57,13.04,22.33,17.43,9.82,25.44,12.16,22.1,1.7,12.05,18.06,5.74,171.51,130.39,208.27,202.02,185.91,144.88,138.12,135.22
50001,2016,4.96,4.29,5.59,4.8,4.2,5.4,79.7,87.5,88.5,67.5,84.4,6,8.7,64071,30613.8,24281.25,35404.95,36926,98.4,94.7,1.1,0.3,1.9,0,0.3,1.6,2.1,14429,910,393,18,466,2552,502,123,984,39.74,35.14,44.56,17.14,12.67,21.82,18.22,10.8,25.99,12.69,23.26,1.62,12.22,18.14,6.02,175.75,140.2,213.13,204.76,192.95,157.44,151.56,147.61
50001,2017,4.36,3.93,4.77,4,3.5,4.4,79.6,81.8,90.8,68.2,85.2,4.6,7.8,63731.25,31326.42,26644.04,35234.24,36825,98.2,94.5,1.1,0.3,1.9,0,0.4,1.8,2.2,14701,949,455,4,392,2650,466,136,869,40.82,35.05,46.98,16.44,12.16,21,18.17,11.62,25.15,13.06,24.05,1.34,11.51,17.13,5.52,180,150,218,207.5,200,170,165,160
50001,2018,4.25,2.98,5.44,3.7,2.6,4.8,80,83.5,87.3,77.2,84.7,4.6,7.7,65093,31537,28016,36159,36939,98.3,94.2,1.3,0.3,1.9,0,0.6,1.7,2.3,14733,992,365,3,400,2554,483,148,881,41.51,35.59,47.69,15.78,11.97,19.75,18.26,12.06,24.73,11.96,21.96,1.52,12.49,18.41,6.31,184.25,159.8,222.87,210.24,207.05,182.56,178.44,172.39
50003,2008,3.63,3.63,3.63,2.9,3.2,2.6,77.7,64.5,86.56,69.88,86.4,7.2,10.1,54621.55,30609.55,25507,36051.35,36436,98.4,97.3,0.4,0.1,0.5,0,0.1,1.6,1.4,15753,743,377,40,685,3285,353,117,859,34.8,29.71,39.98,17.59,13.69,21.56,23.3,15.79,30.97,12.59,22.89,2.1,11.71,17.91,5.39,116.64,103.18,134.59,127.86,125.62,112.16,112.16,112.16
50003,2009,5.24,4.24,6.21,4.8,4.1,5.4,76.9,68,87.43,70.58,84.5,8.3,11.1,54130.05,30260.88,23605.92,36927.54,36466,97.8,97,0.3,0.1,0.2,0,0.2,2.2,1.4,15600,830,287,95,762,3105,370,231,1029,35.16,30.81,39.53,18.92,14.05,23.81,22.19,15.19,29.22,11.83,22.26,1.37,11.9,17.69,6.08,125.62,107.67,145.8,140.2,134.59,114.4,112.16,112.16
50003,2010,6.03,4.83,7.21,5.8,4.8,6.7,77.6,63.8,87.18,70.38,85.3,8.6,10.9,54979.36,27994.28,23676.76,34518.12,37122,98.3,97,0.5,0.1,0.6,0,0.1,1.7,1.4,15559,713,325,46,756,3356,432,153,954,35.56,29.95,41.12,18.72,14.56,22.84,22.31,15.88,28.69,11.52,21.46,1.67,11.88,18.15,5.67,134.59,112.16,157.02,152.53,143.56,116.64,112.16,112.16
50003,2011,6.65,5.38,7.87,6.2,5.5,6.9,77.5,65.8,86.56,69.88,86.4,9,12.3,53852.96,28338.24,23130.24,34121.92,37093,98.1,96.8,0.4,0.1,0.6,0,0.1,1.9,1.5,15512,845,330,45,695,3032,437,140,1036,36.16,30.24,42.15,20.07,16.07,24.12,21.58,16.04,27.21,10.96,20.16,1.63,11.23,17.5,4.89,155.93,120.34,173.19,172.2,166.46,122.58,120.34,120.34
50003,2012,6.97,6.31,7.6,6.3,6,6.6,77.9,67.1,85.58,69.09,83.7,9.8,13.3,53831.8,28582.4,23608.2,33942.7,36990,97.9,96.5,0.5,0.1,0.6,0,0.2,2.1,1.5,15610,866,346,28,655,2663,621,160,1045,36.15,31.61,40.75,18.88,14.6,23.22,22.24,15.69,28.87,10.53,19.8,1.14,12.2,18.3,6.01,177.27,128.52,189.37,191.87,189.37,128.52,128.52,128.52
50003,2013,7.94,6.68,9.16,7.7,6.7,8.7,75.8,66.7,84.22,67.99,83.5,10.3,13.9,54238.68,28223.64,23761.08,33224.04,36871,97.6,96.3,0.5,0.1,0.4,0,0.3,2.4,1.5,15442,752,354,31,729,2306,664,172,1215,36.08,31.09,41.15,19.91,16.24,23.63,22.49,15.94,29.13,9.2,17.68,0.59,12.32,19.05,5.49,166.32,128.52,186.97,179.36,178.11,132.8,132.8,128.52
50003,2014,7.3,6.51,8.1,7.1,6.4,7.8,76.3,66.5,83.24,67.2,83.4,10.7,14.2,52261.18,28755.68,24885.62,33660.3,36739,97.9,96.3,0.6,0.1,0.5,0,0.4,2.1,1.6,15477,801,368,39,547,1982,657,135,1420,34.7,29.88,39.64,18.93,16.19,21.74,23.93,15.83,32.23,9.81,18.44,0.95,12.64,19.67,5.43,155.37,128.52,184.57,166.84,166.84,137.09,137.09,128.52
50003,2015,5.73,5.7,5.75,5.5,5.5,5.5,75.2,78.9,82.5,66.6,83.9,9.6,13.5,52547.38,28137.7,23750.36,33180.12,36589,97.8,96.4,0.5,0.2,0.5,0,0.3,2.2,1.7,15636,938,342,39,433,1924,636,121,1329,34.07,29.64,38.84,20.14,16.17,24.41,22.52,15.22,30.39,9.6,17.74,0.84,13.67,21.23,5.52,167.98,127.71,203.99,197.87,182.09,141.9,135.28,132.44
50003,2016,5.41,4.97,5.83,5.2,4.1,6.3,75.3,81.9,83.1,72.9,82.6,9.1,13.4,54063.45,29409.45,25676.7,33297.6,36503,97.8,96.1,0.6,0.1,0.6,0,0.3,2.2,1.7,15399,940,273,22,439,1981,638,110,1297,35.8,29.94,41.86,18.85,16.17,21.62,22.05,14.2,30.17,9.42,17.86,0.7,13.87,21.83,5.65,178.99,138.86,220.74,212.43,193.54,150.95,142.64,141.22
50003,2017,4.37,3.38,5.3,4.4,2.9,5.8,74.8,78.6,85,72.5,82.4,9.3,12.8,53818.53,30301.57,27084.88,32873.48,36054,97.9,96.2,1,0.1,0.4,0,0.2,2.1,1.8,15280,970,260,19,404,1943,557,111,1326,36.13,29.14,43.38,18.74,15.87,21.73,21.62,14.88,28.61,10.05,18.73,1.06,13.45,21.39,5.22,190,150,237.5,227,205,160,150,150
50003,2018,4.26,3.49,5.02,4.2,3,5.3,75.4,82.1,81.8,85.6,80.7,7.6,11.3,53040,30043,25713,33947,35920,98,95.7,0.6,0.2,1.1,0,0.3,2,1.9,14927,1104,180,19,345,2057,565,115,1198,38.12,32.72,43.5,17.55,14.35,20.73,20.69,13.94,27.42,9.52,17.92,1.16,14.12,21.07,7.18,201.01,161.14,254.26,241.57,216.46,169.05,157.36,158.78
