year,brand,superbowl_ads_dot_com_url,youtube_url,funny,show_product_quickly,patriotic,celebrity,danger,animals,use_sex,id,kind,etag,view_count,like_count,dislike_count,favorite_count,comment_count,published_at,title,description,thumbnail,channel_title,category_id
2003,Bud Light,https://superbowl-ads.com/2003-bud-light-third-arm/,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Toyota,https://superbowl-ads.com/2014-toyota-highlander-no-room-for-boring/,https://www.youtube.com/watch?v=b01P9PaaoLk,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,b01P9PaaoLk,youtube#video,3N683_42b4ql-BiC6Lg_ERmBlAE,25834,140,5,0,18,2014-02-03T19:14:10Z,Toyota Highlander - Big Game Ad Starring Terry Crews and the Muppets 2014,,https://i.ytimg.com/vi/b01P9PaaoLk/sddefault.jpg,HalfTime SuperBowl,22
2009,Bud Light,https://superbowl-ads.com/2009-bud-light-skier/,https://www.youtube.com/watch?v=LEVQAU_LITI,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,LEVQAU_LITI,youtube#video,TVVWzzUi7U-mVBC9NRc3tjARAjo,30123,33,2,0,6,2009-02-02T01:37:54Z,Bud Light - Skier Super Bowl XLIII Commercial 2009,"Man uses fellow skiers to explain the difference between Bud Light and other light beers.

Bud Light Skier Super Bowl XLIII Commercial

Honors:
2/2/09
#30 - Most Viewed (Today) - Comedy - Canada
#84 - Most Viewed (Today) - Comedy
#85 - Most Viewed (Today) - Comedy - South Korea",NA,reggiep08v2,23
2014,Kia,https://superbowl-ads.com/2014-kia-the-truth/,https://www.youtube.com/watch?v=FTNMYoKHwvU,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FTNMYoKHwvU,youtube#video,xLuSe6KFhaag7LRCves7wOZHSYk,17209,198,2,0,10,2014-02-13T05:35:32Z,'The Truth'   Official Kia Quoris Morpheus Big Game Commercial 2014,,https://i.ytimg.com/vi/FTNMYoKHwvU/sddefault.jpg,KIA OMAN,2
2014,Hynudai,https://superbowl-ads.com/2014-hyundai-elantra-nice/,https://www.youtube.com/watch?v=2jMWybAKjWw,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2jMWybAKjWw,youtube#video,9IN4zYXq_7jjohSvhxRwKjjs3wI,1874,20,0,0,0,2014-02-03T19:16:21Z,Nice - Hyundai Elantra - Super Bowl Commercial 2014,,https://i.ytimg.com/vi/2jMWybAKjWw/sddefault.jpg,HalfTime SuperBowl,22
2013,Bud Light,https://superbowl-ads.com/video-bud-light-2013-super-bowl-xlvii-commercial-lucky-chair/,https://www.youtube.com/watch?v=7HMTkEMdqBQ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7HMTkEMdqBQ,youtube#video,wytmdnDaLQWB_RptlPyGkcCXXr4,546,NA,NA,0,0,2013-08-21T07:12:08Z,Super Bowl XLVII - Bud Light: The Lucky Chair (2013),"""It's only weird if it doesn't work. Here we go.""

And, indeed, here we do go again! Bud Light is back once again with this strange but humorous commercial which aired during Super Bowl XLVII. Enjoy!

Everything ©2013 Anheuser-Busch, Inc.",https://i.ytimg.com/vi/7HMTkEMdqBQ/sddefault.jpg,Mister Alcohol,24
2008,Bud Light,https://superbowl-ads.com/2008-bud-light-wheel-suck/,https://www.youtube.com/watch?v=WX8Du9pusdA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,WX8Du9pusdA,youtube#video,pXmgzBdi2vBXBDym-UYTppEth_0,598260,755,54,0,83,2008-02-01T22:34:12Z,Bud Light Wheel Suck Commercial,Bud Light Wheel Suck Super Bowl Commercial,NA,BudBowlXLII,23
2003,Budweiser,https://superbowl-ads.com/2003-budweiser-great-listener/,https://www.youtube.com/watch?v=zx4SnN9HuRw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,zx4SnN9HuRw,youtube#video,qAn_9JBeqSKxYm3bfXkHGtpCUTo,27378,18,2,0,0,2010-01-04T19:29:19Z,Budweiser great listener,Men are such good listeners.......,NA,Adrian Ciocoiu,24
2013,Bud Light,https://superbowl-ads.com/video-bud-light-2013-super-bowl-xlvii-ad-journey/,https://www.youtube.com/watch?v=leptS7k6sLE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,leptS7k6sLE,youtube#video,8jYF2UW5xcwBmmF7z8YiaCdHiWM,394,1,0,0,0,2013-09-01T05:29:21Z,Super Bowl Ad 2013 Bud Light Journey Stevie Wonder,,https://i.ytimg.com/vi/leptS7k6sLE/sddefault.jpg,Iulian Craciun,22
2011,Doritos,https://superbowl-ads.com/2011-doritos-pug-attack/,https://www.youtube.com/watch?v=1A6frF5zfDE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1A6frF5zfDE,youtube#video,IVgAcyH-KgjKaSQFgdwSZoUd4DU,122388,561,8,0,25,2011-06-20T23:59:47Z,Doritos pug attack commercial original,This is the Doritos pug attack commercial as seen on the superbowl brought to you by TvAdCentral.,https://i.ytimg.com/vi/1A6frF5zfDE/sddefault.jpg,Thomas Myzia,23
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-skydiver/,https://www.youtube.com/watch?v=Y9wyIID8Khs,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Y9wyIID8Khs,youtube#video,JdPfQKdk26uO5zc_dhJZgnwXGeE,16997,69,3,0,2,2021-01-15T17:41:05Z,Bud Light Legends - Skydiver,"A cold Bud Light always feels good going down.
See More Classics at https://www.budlight.com/vault",https://i.ytimg.com/vi/Y9wyIID8Khs/sddefault.jpg,Bud Light,10
2005,Budweiser,https://superbowl-ads.com/2005-budweiser-tryouts/,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Doritos,https://superbowl-ads.com/2014-doritos-time-machine/,https://www.youtube.com/watch?v=Y-P0Hs0ADJY,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Y-P0Hs0ADJY,youtube#video,MmpQz673GZ8w7Ka26pwUvK1rwv4,7952240,18729,1430,0,607,2013-11-17T22:52:21Z,Doritos Time Machine - Crash the Super Bowl 2014 WINNER OFFICIAL,"INIMITABLE VISCERAL CREATOR - Raising The Vibration of the World One Story at a Time!

Thank you for watching this video. Your comments and questions are welcomed, so please take a second and say hi!
--
► Subscribe to My Channel Here https://www.youtube.com/user/RyanThomasAndersen

  Ryan Thomas Andersen was born March 20, 1985, in Phoenix, Arizona. Growing up, Ryan was very artistic: he loved drawing, movies, and music of all genres. After graduating from Arcadia High School in 2003, Ryan went to Scottsdale Community College to study film. After 2 semesters he dropped out to work on a feature film as a non-paid PA in Superior, AZ. Ryan would soon go on to write, direct, shoot, and edit several short films winning numerous film awards, becoming the most leading filmmaker of Arizona by 2012. Andersen then went on to win the global contest Doritos Crash The Super Bowl in 2014 with his commercial 'Time Machine' which aired during the SuperBowl, becoming an immediate favorite for over 100 million people. In March 2014, he began creating the concept for IM'perfect. Andersen's Visceral Experience, IM'perfect marks the beginning of his grand entrance to the world of feature length cinema, and was named 'BEST ARIZONA FEATURE', along with, 'FILMMAKER of the YEAR' in 2017. 

----
Follow Me Online Here:

Instagram: http://instagram.com/littleKING.love
Facebook: http://facebook.com/RyanThomasAndersen
Snapchat: http://snapchat.com/add/littleKING.love
Website: http://littleKING.love
Soundcloud: https://soundcloud.com/user-129382129
Twitter: http://twitter.com/littleKINGrta
IM'PERFECT Movie: https://www.visceralperception.com/store",https://i.ytimg.com/vi/Y-P0Hs0ADJY/sddefault.jpg,Ryan Thomas Andersen,23
2008,Bud Light,https://superbowl-ads.com/2008-bud-light-wine-cheese-party/,https://www.youtube.com/watch?v=aEWtTVaIH0M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aEWtTVaIH0M,youtube#video,plFLAZxRZdOL2EQLtijcC8-xztg,555734,414,58,0,45,2008-02-01T22:05:19Z,Bud Light Wine & Cheese Party Commercial,Bud Light Wine & Cheese Party Super Bowl Commercial,NA,BudBowlXLII,23
2012,Pepsi,https://superbowl-ads.com/2012-pepsi-kings-court/,https://www.youtube.com/watch?v=3rZs8ZKTsp0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3rZs8ZKTsp0,youtube#video,bkL_dWrlKt608UpWMa8pvZzfiNI,582575,1526,138,0,304,2012-02-03T16:36:54Z,Super Bowl 2012 Commercial: Pepsi - King's Court,"Discover more on: http://www.facebook.com/adawardscom

Super Bowl XLVI Pepsi commercial

Starring Elton John, Glee and X Factor

Agency: TBWA\Chiat\Day",https://i.ytimg.com/vi/3rZs8ZKTsp0/sddefault.jpg,selectionadawards,22
2012,Doritos,https://superbowl-ads.com/2012-doritos-mans-best-friend/,https://www.youtube.com/watch?v=kMmd0WaQFGE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,kMmd0WaQFGE,youtube#video,G-QQPwfeFXPWCafHe6NchJ9xPes,86928,130,12,0,6,2014-11-06T15:01:28Z,Doritos Crash the Superbowl Winner 2012 - Man's Best Friend,"The original, high-resolution commercial. We shot it, we created it; this is the real one, folks. Winner of the #1 Ad on the traditional USA Today Ad-Meter for Superbowl XLVI in 2012. Starring L. Derek Leonidoff, Huff the Great Dane diJulio. Written/Directed/Edited by Jonathan Friedman, Assistant Directed by Matthew Friedman.",https://i.ytimg.com/vi/kMmd0WaQFGE/sddefault.jpg,Frame25 Productions,24
2012,Toyota,https://superbowl-ads.com/2012-toyota-camry-its-reinvented/,https://www.youtube.com/watch?v=oYdJKey7VpU,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,oYdJKey7VpU,youtube#video,m4ZcSJCY6OGIpOvXql6oZuJ4jcM,116294,1153,13,0,56,2012-02-05T18:28:12Z,Toyota Camry 2012 Super Bowl Commercial shows Reinvented Possibilities,"http://www.MotorcarLife.com : This commercial shown in a 2012 Super Bowl / Big Game Commercial discusses how Toyota reinvented the 2012 Camry, and also explored other areas for reinvention including a Couch (Female & Male), DMV, Baby, Blender, Plants, Police Officer, Curtains, and Rain.",https://i.ytimg.com/vi/oYdJKey7VpU/sddefault.jpg,autos4saleinsider,2
2016,Doritos,https://superbowl-ads.com/doritos-2016-super-bowl-50-ad-ultrasound/,https://www.youtube.com/watch?v=Qh_gOK6xDNA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Qh_gOK6xDNA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Bud Light,https://superbowl-ads.com/2002-bud-light-falcon/,https://www.youtube.com/watch?v=ZBD4dYTpYAU,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,ZBD4dYTpYAU,youtube#video,24YnTVCbrFZF3v_CaVsX9lI4GHM,3548,13,0,0,0,2017-12-26T08:00:04Z,Bud Light - Hawk Superbowl XXXVI Commercial,An actual funny commercial from the Super Bowl...,NA,Unknown Classics!,24
2002,Bud Light,https://superbowl-ads.com/2002-bud-light-robobash/,https://www.youtube.com/watch?v=oJvsWvaTr4w,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,oJvsWvaTr4w,youtube#video,V0PmdH2yEm7zj3aeyllkn_1GZfw,63129,178,5,0,15,2008-05-29T10:34:49Z,Bud Light Battle Bot commercial,Bud Light Beer Fridge Battle Bot commercial.,NA,Bartlett373,23
2013,E-Trade,https://superbowl-ads.com/video-etrade-baby-2013-super-bowl-xlvii-commercial-save-it/,https://www.youtube.com/watch?v=F0nhq4GO90s,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,F0nhq4GO90s,youtube#video,aYVtlrZEBFcFG8y9sMMz0hxR07Y,139,1,0,0,NA,2013-02-04T03:24:40Z,E TRADE Baby Super Bowl Commercial  Save It,Smh,https://i.ytimg.com/vi/F0nhq4GO90s/sddefault.jpg,JungleJuice2000,24
2008,Bud Light,https://superbowl-ads.com/2008-bud-light-breathe-fire/,https://www.youtube.com/watch?v=AhqPl1IKVo4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,AhqPl1IKVo4,youtube#video,dFZeCFa59kLExLFDTL68qXGbHXo,24595,26,3,0,5,2008-02-04T01:12:21Z,Budweiser breath fire superbowl commercial,"Budweisers breathing fire superbowl commercial.

Super bowl commercial
Super bowl commercial
Super bowl commercial
Super bowl commercial
Super bowl commercial
Super bowl commercial
Super bowl commercial
Budweiser fire
Budweiser fire
Budweiser fire
Budweiser fire
Budweiser fire
Budweiser fire
Budweiser fire
Budweiser fire",NA,Reijer Kolle,17
2012,Coca-Cola,https://superbowl-ads.com/2012-coca-cola-arghh-ny-bear/,https://www.youtube.com/watch?v=jhvAXT9R_3U,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,jhvAXT9R_3U,youtube#video,DiZS5Mqvr31sC3vkwdffFZ-Dlyc,15776,63,4,0,2,2013-05-25T19:32:12Z,Coke Coca Cola Polar Bears Super Bowl Open Happiness Campaign 'Argh' TVC Commercial Advert in 2012,"Coke Coca Cola Polar Bears Super Bowl Open Happiness Campaign 'Argh' TVC Commercial Advert in 2012. A polar bear stops watching the game and roars 'Argh' in frustration into an Arctic ice cave, startling other bears, seals, and a 'lost' penguin! For more information on this famous soft drink look no further than the corporate website at - http://www.coca-cola.com -- ""Dr John S Pemberton invented Coca-Cola on 8 May 1886 in Atlanta, Georgia. He tried it out on customers at his local chemist, Jacobs' Pharmacy, where it proved so popular it immediately went on sale at five cents a glass. It was Dr Pemberton's friend and business partner, Frank M Robinson, who came up with the name Coca-Cola and wrote it out by hand in the Spencerian script that we still use as our logo ... The Coca-Cola Company is the world's leading manufacturer, marketer and distributor of non-alcoholic beverage concentrates and syrups, and produces over 500 brands. The Coca-Cola Company continues to be based in Atlanta, USA, with operations in over 200 countries.""",NA,Travel Links Directory,19
2004,Pepsi,https://superbowl-ads.com/2004-pepsi-jimi-hendrix/,https://www.youtube.com/watch?v=NOOmu1Rz17Y,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NOOmu1Rz17Y,youtube#video,eDAKp0h7ms8vpfdW0MD2iwp9pZE,55676,222,9,0,26,2010-03-14T17:56:01Z,Jimi Hendrix Pepsi Vs Coca Cola Commercial,"Funny Video how Jimi Hendrix First Started.




""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.""",NA,rorys50,24
2010,Doritos,https://superbowl-ads.com/hd-exclusive-dog-shock-collar-doritos-commercial-super-bowl-44-2010-super-bowl-xliv/,https://www.youtube.com/watch?v=UBaZDWIs3fs,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,UBaZDWIs3fs,youtube#video,CVv0NSzl8pSUQbSjcziF0Pc2_Ww,132054,273,18,0,15,2010-02-08T01:33:11Z,"Doritos SuperBowl Commercial - ""Dog Shock Collar""","Guy offers his dog Doritos if he can bark.....But his dog has a better idea.
---------------------------------------------------------------------------------------------------------------------
This post may contain copyrighted material the use of which has not always been specifically authorized by the copyright owner. I believe this constitutes a ""fair use"" of any such copyrighted material as provided for in section 107 of the US Copyright Law. In accordance with Title 17 U.S.C. Section 107, the material in this post is distributed without profit to those who have expressed a prior interest in receiving the included information for research and entertainment purposes.",NA,DrewSch8,24
2012,Kia,https://superbowl-ads.com/2012-kia-optima-drive-the-dream-extended-version/,https://www.youtube.com/watch?v=9RI6OGXq11Y,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9RI6OGXq11Y,youtube#video,9R2qYH37961fdc51iGBTweNoECg,56257,396,5,0,42,2012-02-14T13:28:18Z,A Dream Car. For Real Life - 2012 Kia Optima Big Game Full Commercial - Extended Version,"he new 2012 Kia Optima is tearing up the track with Adriana Lima, Chuck Liddell and Motley Crue.",https://i.ytimg.com/vi/9RI6OGXq11Y/sddefault.jpg,Hendy Group,2
2012,NFL,https://superbowl-ads.com/2012-nfl-timeline/,https://www.youtube.com/watch?v=CPr4-P19NtE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,CPr4-P19NtE,youtube#video,Zrd8AbwaJ9K-av8O1IzJKspb5CE,403641,1980,42,0,206,2012-02-03T23:55:12Z,NFL Timeline,"Watch football evolve from its humble beginnings into America's favorite sport in the NFL's new 2012 Super Bowl commercial, ""Timeline."" 
Then explore the history of Player Health & Safety at http://nfl.com/evolution",NA,NFLSuperBowlAd,17
2005,Bud Light,https://superbowl-ads.com/2005-bud-light-sharon/,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Hynudai,https://superbowl-ads.com/hd-exclusive-2010-super-bowl-xliv-commercial-with-brett-favre-hyundai-commercial/,https://www.youtube.com/watch?v=KqAWv2wCW8I,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,KqAWv2wCW8I,youtube#video,feGcc1YtCMg6cfGnfFZDgeJByiA,176547,306,11,0,84,2010-02-04T17:20:09Z,[HD] Super Bowl 2010 Commercial with Brett Favre | New Hyundai Super Bowl 44 XLIV Commercial,"Hyundai is the biggest spender in the 2010 Super Bowl 44 XLIV game! Brett Favre is featured in this commercial as a 50 year old quarterback who wins the MVP award in the 2020 Super Bowl. Hyundai outspent other advertisers, such as Pepsi, GoDaddy, Doritos, Coca-Cola, Monster, CareerBuilder, E-Trade, and many more! This commercial is sure to become a Super Bowl classic!

For more Hyundai Super Bowl commercials, please visit http://www.HyundaiSuperBowl.com.

For more information on Hyundai models, such as the Hyundai Sonata, Hyundai Tucson, Hyundai Genesis, and more, please visit http://www.worldhyundaimtteson.com.

http://www.worldhyundaimatteson.com
http://www.facebook.com/worldhyundai
http://www.twitter.com/worldhyundaiusa
http://www.worldhyundaiblog.com
http://www.hyundaisuperbowl.com
http://www.chicago-car-credit.com

World Hyundai Matteson is Chicago's leading dealer of new and used Hyundais. World Hyundai has continued to exceed Hyundai USA's expectations in new vehicle sales. Our personnel are trained tirelessly in our philosophy as well as the Hyundai product itself. World Hyundai Matteson serves customers from all across Illinois and Indiana, including Chicago, Joliet, Tinley Park, Orland Park, Calumet City, Schaumburg, Countryside, Aurora, Naperville, Bourbonnais, Kankakee, Merrillville IN, and Highland IN.

World Hyundai Matteson
5337 Miller Circle
Matteson, IL 60443
(866) 583-9211
sales@worldhyundaimatteson.com

Visit our World Hyundai Community Page on NING!
http://www.myworldhyundai.com",https://i.ytimg.com/vi/KqAWv2wCW8I/sddefault.jpg,World Hyundai Matteson,24
2004,Bud Light,https://superbowl-ads.com/2004-bud-light-paintball/,https://www.youtube.com/watch?v=qbS0gF3YdBg,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,qbS0gF3YdBg,youtube#video,Iu0TdsddVDRziWLIF227-m2tyzk,561,6,0,0,1,2010-09-07T15:09:18Z,Bud Light Paintball Commercial.avi, ,NA,70R0N70,29
2008,Bud Light,https://superbowl-ads.com/2008-bud-light-x-ray-vision/,https://www.youtube.com/watch?v=cOEMI8HRhlA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cOEMI8HRhlA,youtube#video,61iU8EOYpvYm79LtcTQ_dYAY5H8,166102,161,10,0,24,2008-10-27T10:54:59Z,Bud Light Commercial - X-Ray Vision,Funny Bud Light commercial,NA,oktopan,26
2016,Toyota,https://superbowl-ads.com/pokemon-2016-super-bowl-50-ad-20-years-2/,https://www.youtube.com/watch?v=KLkQ9c9-QFI,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,KLkQ9c9-QFI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Bud Light,https://superbowl-ads.com/2006-bud-light-magic-fridge/,https://www.youtube.com/watch?v=67dRRrRz2t8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67dRRrRz2t8,youtube#video,9SYOs1EmFUzH1GeM9IMv1TEnxdE,95355,328,14,0,9,2012-12-17T18:18:48Z,Funny Bud Light Commercial Secret Magic Fridge,guy tries to hide his beer from friends but ends up giving it away for free,NA,FunniestAds,24
2007,Coca-Cola,https://superbowl-ads.com/2007-coca-cola-happiness-factory/,https://www.youtube.com/watch?v=NwZpO6saPxI,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NwZpO6saPxI,youtube#video,MwStIJBm6GJQAkyYQXsygKqw3Mk,11311,29,3,0,1,2008-12-07T21:31:15Z,Coca-Cola Happiness Factory commercial HD,wonderful Coca-Cola tv commercial,NA,tmx643,1
2007,Budweiser,https://superbowl-ads.com/2007-budweiser-dalmatian/,https://www.youtube.com/watch?v=esOPYOeotTU,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,esOPYOeotTU,youtube#video,Kzcw082LYhDi5AQGXE7Y1Y90euU,48035,47,2,0,1,2014-03-09T16:21:42Z,2014 Super Bowl Commercial Budweiser Dalmatian - 2007 Super Bowl Commercial TVC,"2014 Super Bowl Commercial Budweiser Dalmatian - 2007 Super Bowl Commercial
Advertisement  Ads Best Ad",NA,Best Funny TVC Commercials n Trailers,24
2013,Doritos,https://superbowl-ads.com/video-doritos-2013-super-bowl-xlvii-ad-fashionista-daddy/,https://www.youtube.com/watch?v=w_2k5LMeduc,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,w_2k5LMeduc,youtube#video,cD94C-OlS2iftgaoNiJD9VEf0Lg,1404745,2491,359,0,NA,2012-12-31T05:22:05Z,Fashionista Daddy - Doritos Commercial,Fashionista Daddy is a TOP 5 FINALIST for the Doritos Crash the Super Bowl Contest.  Please visit http://bit.ly/VoteFashionistaDaddy to vote for it to air in the SUPER BOWL!,https://i.ytimg.com/vi/w_2k5LMeduc/sddefault.jpg,Cindy Doritos,24
2010,Bud Light,https://superbowl-ads.com/hd-exclusive-bud-light-auto-tune-t-pain-2010-superbowl-44-xliv-commercial-ad/,https://www.youtube.com/watch?v=bDhjcP02GQg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,bDhjcP02GQg,youtube#video,YHbi5ie-krEgS8aasff6tK39yEU,34565,100,6,0,15,2010-02-08T01:52:12Z,t-pain bud light superbowl 44 commercial hd,best superbowl 44 commercial in hd,https://i.ytimg.com/vi/bDhjcP02GQg/sddefault.jpg,corymahler1,17
2009,Doritos,https://superbowl-ads.com/2009-doritos-power-of-the-crunch/,https://www.youtube.com/watch?v=7DZao4kN73M,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7DZao4kN73M,youtube#video,DeVG4SAvMtc0kyW_F6oYgau5OQw,640393,1921,215,0,208,2009-01-31T23:48:04Z,Power of the Crunch,2009 Doritos Crash The Superbowl Finalist,https://i.ytimg.com/vi/7DZao4kN73M/sddefault.jpg,DoritosCTSB,24
2009,Coca-Cola,https://superbowl-ads.com/2009-coke-zero-mean-troy/,https://www.youtube.com/watch?v=XKFUcEkIbEg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,XKFUcEkIbEg,youtube#video,T5vCNqWF-T1kbFpIZmltxQmlgNQ,45799,99,7,0,21,2009-02-02T06:06:22Z,Mean Troy - Coke Zero Super Bowl Ad,The 1980 Super Bowld ad redone for the 2008 super bowl,NA,LakaiSkater3,17
2009,Pepsi,https://superbowl-ads.com/2009-pepsi-anthem/,https://www.youtube.com/watch?v=WIzKwJmYLNs,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,WIzKwJmYLNs,youtube#video,9yeJo55b0TdYwGKheSZhqfKOdUg,1294,7,0,0,2,2009-08-09T23:12:05Z,Pepsi Super Bowl 2009 Commercial: Anthem,http://www.funnycommercialsworld.com/ Pepsi Super Bowl 2009 Commercial: Anthem,https://i.ytimg.com/vi/WIzKwJmYLNs/sddefault.jpg,FunnyAdsWorldCom,10
2001,E-Trade,https://superbowl-ads.com/2001-etrade-dot-com-ghost-town/,https://www.youtube.com/watch?v=ONZFkqzuMjI,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,ONZFkqzuMjI,youtube#video,ZxSbsLFdKgww7vniHFTXjouhl_Q,103433,167,7,0,3,2006-11-25T00:50:12Z,E-Trade Chimp On a Horse TV Commercial,E-Trade Chimp On a Horse 2001 super bowl commercial,NA,Nikos Kapsomenakis,24
2018,Bud Light,https://superbowl-ads.com/bud-light-ye-olde-pep-talk/,https://www.youtube.com/watch?v=xza7T89Lda4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,xza7T89Lda4,youtube#video,B5inFXZgjZqW3C8U9ajiWHyJQbw,41441,224,7,0,9,2018-01-21T23:46:31Z,Bud Light | Battle Pep Talk Dilly Dilly,Bud Light | Battle Pep Talk Dilly Dilly,https://i.ytimg.com/vi/xza7T89Lda4/sddefault.jpg,Timmy Shouts,22
2015,Doritos,https://superbowl-ads.com/2015-doritos-cheesy-pirates/,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Kia,https://superbowl-ads.com/hd-exclusive-kias-big-game-commercial-2010-super-bowl-44-xliv-ad/,https://www.youtube.com/watch?v=7q2yVq6fDEg,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7q2yVq6fDEg,youtube#video,Buvi9zljz3Cg3WTL3o9dko3Nm8U,50850,92,4,0,11,2010-02-07T19:56:19Z,Kia - Big Game (2010 Super bowl Ad),"Kia's entrance into the world of Super bowl Ad Campaigns! In the biggest advertising campaign in the companies history, Kia has released this commercial featuring some quite literal party ""animals"". Did I mention they're stuffed, too?

See more 2010 Super bowl ads @ http://unbuyestauto.com.

Add is copyright © Kia Motors.
Kia is making it's entrance into the Super bowl commercial world. What do you think of their first Super bowl ad? Let us know what you think in the comments or on the website!",NA,UnbuyestAuto,2
2008,Doritos,https://superbowl-ads.com/2008-doritos-mouse-trap/,https://www.youtube.com/watch?v=h8qgk5tXuUA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,h8qgk5tXuUA,youtube#video,0sjReyo_Qs7kkRY6IdLRZMpQOzU,232124,988,31,0,96,2008-02-04T18:43:56Z,"Funny Super Bowl Commercial 2008 - Doritos: ""Mouse Trap""","Superbowl Ads - Doritos: ""Mouse Trap""

Watch more hilarious commercials on 
http://ClearBroadcasting.com",NA,ClearBroadcasting,17
2012,Coca-Cola,https://superbowl-ads.com/2012-coca-cola-superstition/,https://www.youtube.com/watch?v=x1nttVdja9s,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,x1nttVdja9s,youtube#video,Af6F_IeVKyG26gQ9oL-Qehbytpw,10925,71,18,0,3,2013-10-28T06:50:01Z,"Coke 2012 Commercial - Coca-Cola Open Happiness - ""Superstition""","We all have our game day superstitions. Even Polar Bears. 
http://www.CokePolarBowl.com #GameDayPolarBears",https://i.ytimg.com/vi/x1nttVdja9s/sddefault.jpg,Coca-Cola Open Happiness,22
