Genus,Species,Date,Locality
Melospiza,melodia,1990-03-12,MP
Melospiza,melodia,1990-03-12,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-13,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-14,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-15,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-16,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-17,MP
Melospiza,melodia,1990-03-22,MP
Melospiza,melodia,1990-03-23,MP
Melospiza,melodia,1990-03-23,MP
Melospiza,melodia,1990-03-23,MP
Melospiza,melodia,1990-03-25,MP
Melospiza,melodia,1990-04-01,MP
Melospiza,melodia,1990-04-02,MP
Melospiza,melodia,1990-04-04,MP
Melospiza,melodia,1990-04-04,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-08,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-09,MP
Melospiza,melodia,1990-04-10,MP
Melospiza,melodia,1990-04-10,MP
Melospiza,melodia,1990-04-10,MP
Melospiza,melodia,1990-04-10,MP
Melospiza,melodia,1990-04-11,MP
Melospiza,melodia,1990-04-11,MP
Melospiza,melodia,1990-04-12,MP
Melospiza,melodia,1990-04-13,MP
Melospiza,melodia,1990-04-13,MP
Melospiza,melodia,1990-04-14,MP
Melospiza,melodia,1990-04-14,MP
Melospiza,melodia,1990-04-15,MP
Melospiza,melodia,1990-04-15,MP
Melospiza,melodia,1990-04-15,MP
Melospiza,melodia,1990-04-16,MP
Melospiza,melodia,1990-04-18,MP
Melospiza,melodia,1990-04-23,MP
Melospiza,melodia,1990-04-23,MP
Melospiza,melodia,1990-04-23,MP
Melospiza,melodia,1990-05-01,MP
Melospiza,melodia,1990-05-07,MP
Melospiza,melodia,1990-10-08,MP
Melospiza,melodia,1990-10-12,MP
Melospiza,melodia,1990-10-14,MP
Melospiza,melodia,1990-10-14,MP
Melospiza,melodia,1990-10-15,MP
Melospiza,melodia,1990-10-16,MP
Melospiza,melodia,1990-10-16,MP
Melospiza,melodia,1990-10-20,MP
Melospiza,melodia,1990-10-20,MP
Melospiza,melodia,1990-10-25,MP
Melospiza,melodia,1990-10-29,MP
Melospiza,melodia,1990-11-16,MP
Melospiza,melodia,1991-03-01,MP
Melospiza,melodia,1991-03-01,MP
Melospiza,melodia,1991-03-01,MP
Melospiza,melodia,1991-03-01,MP
Melospiza,melodia,1991-03-01,MP
Melospiza,melodia,1991-03-02,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-06,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-09,MP
Melospiza,melodia,1991-03-19,MP
Melospiza,melodia,1991-03-19,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-20,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-21,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-22,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-25,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-26,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-27,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-28,MP
Melospiza,melodia,1991-03-29,MP
Melospiza,melodia,1991-04-04,MP
Melospiza,melodia,1991-04-04,MP
Melospiza,melodia,1991-04-04,MP
Melospiza,melodia,1991-04-05,MP
Melospiza,melodia,1991-04-05,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-06,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-07,MP
Melospiza,melodia,1991-04-08,MP
Melospiza,melodia,1991-04-08,MP
Melospiza,melodia,1991-04-08,MP
Melospiza,melodia,1991-04-08,MP
Melospiza,melodia,1991-04-08,MP
Melospiza,melodia,1991-04-09,MP
Melospiza,melodia,1991-04-09,MP
Melospiza,melodia,1991-04-25,MP
Melospiza,melodia,1991-04-25,MP
Melospiza,melodia,1991-04-30,MP
Melospiza,melodia,1991-05-01,MP
Melospiza,melodia,1991-10-10,MP
Melospiza,melodia,1991-10-11,MP
Melospiza,melodia,1991-10-11,MP
Melospiza,melodia,1991-10-16,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-28,MP
Melospiza,melodia,1991-10-29,MP
Melospiza,melodia,1991-10-29,MP
Melospiza,melodia,1991-10-31,MP
Melospiza,melodia,1991-11-03,MP
Melospiza,melodia,1991-11-04,MP
Melospiza,melodia,1991-11-06,MP
Melospiza,melodia,1991-11-07,MP
Melospiza,melodia,1991-11-11,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-14,MP
Melospiza,melodia,1991-11-15,MP
Melospiza,melodia,1991-11-15,MP
Melospiza,melodia,1991-11-22,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-05,MP
Melospiza,melodia,1992-03-07,MP
Melospiza,melodia,1992-03-07,MP
Melospiza,melodia,1992-03-07,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-09,MP
Melospiza,melodia,1992-03-10,MP
Melospiza,melodia,1992-03-11,MP
Melospiza,melodia,1992-03-11,MP
Melospiza,melodia,1992-03-20,MP
Melospiza,melodia,1992-03-24,MP
Melospiza,melodia,1992-03-24,MP
Melospiza,melodia,1992-03-24,MP
Melospiza,melodia,1992-03-24,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-25,MP
Melospiza,melodia,1992-03-26,MP
Melospiza,melodia,1992-03-26,MP
Melospiza,melodia,1992-03-26,MP
Melospiza,melodia,1992-03-28,MP
Melospiza,melodia,1992-03-30,MP
Melospiza,melodia,1992-03-31,MP
Melospiza,melodia,1992-04-04,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-06,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-07,MP
Melospiza,melodia,1992-04-08,MP
Melospiza,melodia,1992-04-08,MP
Melospiza,melodia,1992-04-10,MP
Melospiza,melodia,1992-04-10,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-11,MP
Melospiza,melodia,1992-04-13,MP
Melospiza,melodia,1992-04-13,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-16,MP
Melospiza,melodia,1992-04-27,MP
Melospiza,melodia,1992-05-22,MP
Melospiza,melodia,1992-10-05,MP
Melospiza,melodia,1992-10-05,MP
Melospiza,melodia,1992-10-06,MP
Melospiza,melodia,1992-10-11,MP
Melospiza,melodia,1992-10-11,MP
Melospiza,melodia,1992-10-13,MP
Melospiza,melodia,1992-10-16,MP
Melospiza,melodia,1992-10-24,MP
Melospiza,melodia,1992-10-25,MP
Melospiza,melodia,1992-10-25,MP
Melospiza,melodia,1992-10-25,MP
Melospiza,melodia,1992-10-26,MP
Melospiza,melodia,1992-10-29,MP
Melospiza,melodia,1992-11-15,MP
Melospiza,melodia,1993-03-07,MP
Melospiza,melodia,1993-03-16,MP
Melospiza,melodia,1993-03-16,MP
Melospiza,melodia,1993-03-16,MP
Melospiza,melodia,1993-03-19,MP
Melospiza,melodia,1993-03-21,MP
Melospiza,melodia,1993-03-24,MP
Melospiza,melodia,1993-03-25,MP
Melospiza,melodia,1993-03-25,MP
Melospiza,melodia,1993-03-25,MP
Melospiza,melodia,1993-03-25,MP
Melospiza,melodia,1993-03-29,MP
Melospiza,melodia,1993-03-29,MP
Melospiza,melodia,1993-03-30,MP
Melospiza,melodia,1993-03-30,MP
Melospiza,melodia,1993-03-30,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-03-31,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-02,MP
Melospiza,melodia,1993-04-04,MP
Melospiza,melodia,1993-04-04,MP
Melospiza,melodia,1993-04-04,MP
Melospiza,melodia,1993-04-04,MP
Melospiza,melodia,1993-04-04,MP
Melospiza,melodia,1993-04-05,MP
Melospiza,melodia,1993-04-07,MP
Melospiza,melodia,1993-04-07,MP
Melospiza,melodia,1993-04-07,MP
Melospiza,melodia,1993-04-08,MP
Melospiza,melodia,1993-04-08,MP
Melospiza,melodia,1993-04-08,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-09,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-10,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-11,MP
Melospiza,melodia,1993-04-13,MP
Melospiza,melodia,1993-04-13,MP
Melospiza,melodia,1993-04-16,MP
Melospiza,melodia,1993-04-16,MP
Melospiza,melodia,1993-04-16,MP
Melospiza,melodia,1993-04-16,MP
Melospiza,melodia,1993-04-18,MP
Melospiza,melodia,1993-04-18,MP
Melospiza,melodia,1993-04-18,MP
Melospiza,melodia,1993-04-19,MP
Melospiza,melodia,1993-04-19,MP
Melospiza,melodia,1993-04-19,MP
Melospiza,melodia,1993-04-21,MP
Melospiza,melodia,1993-05-15,MP
Melospiza,melodia,1993-09-19,MP
Melospiza,melodia,1993-10-08,MP
Melospiza,melodia,1993-10-13,MP
Melospiza,melodia,1993-10-13,MP
Melospiza,melodia,1993-10-13,MP
Melospiza,melodia,1993-10-13,MP
Melospiza,melodia,1993-10-14,MP
Melospiza,melodia,1993-10-22,MP
Melospiza,melodia,1993-10-22,CHI
Melospiza,melodia,1993-10-26,MP
Melospiza,melodia,1993-10-28,MP
Melospiza,melodia,1993-10-28,MP
Melospiza,melodia,1993-10-29,MP
Melospiza,melodia,1993-10-29,MP
Melospiza,melodia,1993-11-01,MP
Melospiza,melodia,1993-11-06,MP
Melospiza,melodia,1993-11-09,MP
Melospiza,melodia,1993-11-10,MP
Melospiza,melodia,1993-11-11,MP
Melospiza,melodia,1993-11-23,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-06,MP
Melospiza,melodia,1994-03-07,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-12,MP
Melospiza,melodia,1994-03-13,MP
Melospiza,melodia,1994-03-14,MP
Melospiza,melodia,1994-03-14,MP
Melospiza,melodia,1994-03-14,MP
Melospiza,melodia,1994-03-14,MP
Melospiza,melodia,1994-03-14,MP
Melospiza,melodia,1994-03-18,MP
Melospiza,melodia,1994-03-18,MP
Melospiza,melodia,1994-03-18,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
