year,semi_final,edition,jury_or_televoting,from_country,to_country,points,duplicate
2021,f,2021f,T,Ukraine,Norway,0,NA
2021,f,2021f,T,United Kingdom,Norway,2,NA
2021,f,2021f,T,Albania,Portugal,0,NA
2021,f,2021f,T,Australia,Portugal,0,NA
2021,f,2021f,T,Austria,Portugal,0,NA
2021,f,2021f,T,Azerbaijan,Portugal,0,NA
2021,f,2021f,T,Belgium,Portugal,0,NA
2021,f,2021f,T,Bulgaria,Portugal,0,NA
2021,f,2021f,T,Croatia,Portugal,0,NA
2021,f,2021f,T,Cyprus,Portugal,0,NA
2021,f,2021f,T,Czech Republic,Portugal,0,NA
2021,f,2021f,T,Denmark,Portugal,0,NA
2021,f,2021f,T,Estonia,Portugal,0,NA
2021,f,2021f,T,Finland,Portugal,0,NA
2021,f,2021f,T,France,Portugal,8,NA
2021,f,2021f,T,Georgia,Portugal,0,NA
2021,f,2021f,T,Germany,Portugal,0,NA
2021,f,2021f,T,Greece,Portugal,0,NA
2021,f,2021f,T,Iceland,Portugal,2,NA
2021,f,2021f,T,Ireland,Portugal,2,NA
2021,f,2021f,T,Israel,Portugal,0,NA
2021,f,2021f,T,Italy,Portugal,0,NA
2021,f,2021f,T,Latvia,Portugal,0,NA
2021,f,2021f,T,Lithuania,Portugal,0,NA
2021,f,2021f,T,Malta,Portugal,0,NA
2021,f,2021f,T,Moldova,Portugal,0,NA
2021,f,2021f,T,North Macedonia,Portugal,0,NA
2021,f,2021f,T,Norway,Portugal,0,NA
2021,f,2021f,T,Poland,Portugal,0,NA
2021,f,2021f,T,Romania,Portugal,0,NA
2021,f,2021f,T,Russia,Portugal,0,NA
2021,f,2021f,T,San Marino,Portugal,0,NA
2021,f,2021f,T,Serbia,Portugal,0,NA
2021,f,2021f,T,Slovenia,Portugal,0,NA
2021,f,2021f,T,Spain,Portugal,1,NA
2021,f,2021f,T,Sweden,Portugal,0,NA
2021,f,2021f,T,Switzerland,Portugal,8,NA
2021,f,2021f,T,The Netherlands,Portugal,6,NA
2021,f,2021f,T,Ukraine,Portugal,0,NA
2021,f,2021f,T,United Kingdom,Portugal,0,NA
2021,f,2021f,T,Albania,Russia,0,NA
2021,f,2021f,T,Australia,Russia,0,NA
2021,f,2021f,T,Austria,Russia,0,NA
2021,f,2021f,T,Azerbaijan,Russia,6,NA
2021,f,2021f,T,Belgium,Russia,0,NA
2021,f,2021f,T,Bulgaria,Russia,7,NA
2021,f,2021f,T,Croatia,Russia,3,NA
2021,f,2021f,T,Cyprus,Russia,3,NA
2021,f,2021f,T,Czech Republic,Russia,5,NA
2021,f,2021f,T,Denmark,Russia,0,NA
2021,f,2021f,T,Estonia,Russia,6,NA
2021,f,2021f,T,Finland,Russia,1,NA
2021,f,2021f,T,France,Russia,0,NA
2021,f,2021f,T,Georgia,Russia,4,NA
2021,f,2021f,T,Germany,Russia,5,NA
2021,f,2021f,T,Greece,Russia,1,NA
2021,f,2021f,T,Iceland,Russia,0,NA
2021,f,2021f,T,Ireland,Russia,0,NA
2021,f,2021f,T,Israel,Russia,10,NA
2021,f,2021f,T,Italy,Russia,7,NA
2021,f,2021f,T,Latvia,Russia,10,NA
2021,f,2021f,T,Lithuania,Russia,4,NA
2021,f,2021f,T,Malta,Russia,0,NA
2021,f,2021f,T,Moldova,Russia,12,NA
2021,f,2021f,T,North Macedonia,Russia,1,NA
2021,f,2021f,T,Norway,Russia,0,NA
2021,f,2021f,T,Poland,Russia,2,NA
2021,f,2021f,T,Portugal,Russia,1,NA
2021,f,2021f,T,Romania,Russia,0,NA
2021,f,2021f,T,San Marino,Russia,1,NA
2021,f,2021f,T,Serbia,Russia,6,NA
2021,f,2021f,T,Slovenia,Russia,1,NA
2021,f,2021f,T,Spain,Russia,0,NA
2021,f,2021f,T,Sweden,Russia,0,NA
2021,f,2021f,T,Switzerland,Russia,0,NA
2021,f,2021f,T,The Netherlands,Russia,0,NA
2021,f,2021f,T,Ukraine,Russia,4,NA
2021,f,2021f,T,United Kingdom,Russia,0,NA
2021,f,2021f,T,Albania,San Marino,0,NA
2021,f,2021f,T,Australia,San Marino,0,NA
2021,f,2021f,T,Austria,San Marino,0,NA
2021,f,2021f,T,Azerbaijan,San Marino,3,NA
2021,f,2021f,T,Belgium,San Marino,0,NA
2021,f,2021f,T,Bulgaria,San Marino,0,NA
2021,f,2021f,T,Croatia,San Marino,0,NA
2021,f,2021f,T,Cyprus,San Marino,0,NA
2021,f,2021f,T,Czech Republic,San Marino,0,NA
2021,f,2021f,T,Denmark,San Marino,0,NA
2021,f,2021f,T,Estonia,San Marino,0,NA
2021,f,2021f,T,Finland,San Marino,0,NA
2021,f,2021f,T,France,San Marino,0,NA
2021,f,2021f,T,Georgia,San Marino,7,NA
2021,f,2021f,T,Germany,San Marino,0,NA
2021,f,2021f,T,Greece,San Marino,0,NA
2021,f,2021f,T,Iceland,San Marino,0,NA
2021,f,2021f,T,Ireland,San Marino,0,NA
2021,f,2021f,T,Israel,San Marino,0,NA
2021,f,2021f,T,Italy,San Marino,3,NA
2021,f,2021f,T,Latvia,San Marino,0,NA
2021,f,2021f,T,Lithuania,San Marino,0,NA
2021,f,2021f,T,Malta,San Marino,0,NA
2021,f,2021f,T,Moldova,San Marino,0,NA
2021,f,2021f,T,North Macedonia,San Marino,0,NA
2021,f,2021f,T,Norway,San Marino,0,NA
2021,f,2021f,T,Poland,San Marino,0,NA
2021,f,2021f,T,Portugal,San Marino,0,NA
2021,f,2021f,T,Romania,San Marino,0,NA
2021,f,2021f,T,Russia,San Marino,0,NA
2021,f,2021f,T,Serbia,San Marino,0,NA
2021,f,2021f,T,Slovenia,San Marino,0,NA
2021,f,2021f,T,Spain,San Marino,0,NA
2021,f,2021f,T,Sweden,San Marino,0,NA
2021,f,2021f,T,Switzerland,San Marino,0,NA
2021,f,2021f,T,The Netherlands,San Marino,0,NA
2021,f,2021f,T,Ukraine,San Marino,0,NA
2021,f,2021f,T,United Kingdom,San Marino,0,NA
2021,f,2021f,T,Albania,Serbia,0,NA
2021,f,2021f,T,Australia,Serbia,2,NA
2021,f,2021f,T,Austria,Serbia,12,NA
2021,f,2021f,T,Azerbaijan,Serbia,0,NA
2021,f,2021f,T,Belgium,Serbia,0,NA
2021,f,2021f,T,Bulgaria,Serbia,5,NA
2021,f,2021f,T,Croatia,Serbia,12,NA
2021,f,2021f,T,Cyprus,Serbia,0,NA
2021,f,2021f,T,Czech Republic,Serbia,0,NA
2021,f,2021f,T,Denmark,Serbia,0,NA
2021,f,2021f,T,Estonia,Serbia,0,NA
2021,f,2021f,T,Finland,Serbia,0,NA
2021,f,2021f,T,France,Serbia,3,NA
2021,f,2021f,T,Georgia,Serbia,0,NA
2021,f,2021f,T,Germany,Serbia,3,NA
2021,f,2021f,T,Greece,Serbia,0,NA
2021,f,2021f,T,Iceland,Serbia,0,NA
2021,f,2021f,T,Ireland,Serbia,0,NA
2021,f,2021f,T,Israel,Serbia,0,NA
2021,f,2021f,T,Italy,Serbia,4,NA
2021,f,2021f,T,Latvia,Serbia,0,NA
2021,f,2021f,T,Lithuania,Serbia,0,NA
2021,f,2021f,T,Malta,Serbia,4,NA
2021,f,2021f,T,Moldova,Serbia,0,NA
2021,f,2021f,T,North Macedonia,Serbia,12,NA
2021,f,2021f,T,Norway,Serbia,0,NA
2021,f,2021f,T,Poland,Serbia,0,NA
2021,f,2021f,T,Portugal,Serbia,0,NA
2021,f,2021f,T,Romania,Serbia,0,NA
2021,f,2021f,T,Russia,Serbia,0,NA
2021,f,2021f,T,San Marino,Serbia,0,NA
2021,f,2021f,T,Slovenia,Serbia,12,NA
2021,f,2021f,T,Spain,Serbia,0,NA
2021,f,2021f,T,Sweden,Serbia,1,NA
2021,f,2021f,T,Switzerland,Serbia,12,NA
2021,f,2021f,T,The Netherlands,Serbia,0,NA
2021,f,2021f,T,Ukraine,Serbia,0,NA
2021,f,2021f,T,United Kingdom,Serbia,0,NA
2021,f,2021f,T,Albania,Spain,0,NA
2021,f,2021f,T,Australia,Spain,0,NA
2021,f,2021f,T,Austria,Spain,0,NA
2021,f,2021f,T,Azerbaijan,Spain,0,NA
2021,f,2021f,T,Belgium,Spain,0,NA
2021,f,2021f,T,Bulgaria,Spain,0,NA
2021,f,2021f,T,Croatia,Spain,0,NA
2021,f,2021f,T,Cyprus,Spain,0,NA
2021,f,2021f,T,Czech Republic,Spain,0,NA
2021,f,2021f,T,Denmark,Spain,0,NA
2021,f,2021f,T,Estonia,Spain,0,NA
2021,f,2021f,T,Finland,Spain,0,NA
2021,f,2021f,T,France,Spain,0,NA
2021,f,2021f,T,Georgia,Spain,0,NA
2021,f,2021f,T,Germany,Spain,0,NA
2021,f,2021f,T,Greece,Spain,0,NA
2021,f,2021f,T,Iceland,Spain,0,NA
2021,f,2021f,T,Ireland,Spain,0,NA
2021,f,2021f,T,Israel,Spain,0,NA
2021,f,2021f,T,Italy,Spain,0,NA
2021,f,2021f,T,Latvia,Spain,0,NA
2021,f,2021f,T,Lithuania,Spain,0,NA
2021,f,2021f,T,Malta,Spain,0,NA
2021,f,2021f,T,Moldova,Spain,0,NA
2021,f,2021f,T,North Macedonia,Spain,0,NA
2021,f,2021f,T,Norway,Spain,0,NA
2021,f,2021f,T,Poland,Spain,0,NA
2021,f,2021f,T,Portugal,Spain,0,NA
2021,f,2021f,T,Romania,Spain,0,NA
2021,f,2021f,T,Russia,Spain,0,NA
2021,f,2021f,T,San Marino,Spain,0,NA
2021,f,2021f,T,Serbia,Spain,0,NA
2021,f,2021f,T,Slovenia,Spain,0,NA
2021,f,2021f,T,Sweden,Spain,0,NA
2021,f,2021f,T,Switzerland,Spain,0,NA
2021,f,2021f,T,The Netherlands,Spain,0,NA
2021,f,2021f,T,Ukraine,Spain,0,NA
2021,f,2021f,T,United Kingdom,Spain,0,NA
2021,f,2021f,T,Albania,Sweden,1,NA
2021,f,2021f,T,Australia,Sweden,0,NA
2021,f,2021f,T,Austria,Sweden,0,NA
2021,f,2021f,T,Azerbaijan,Sweden,0,NA
2021,f,2021f,T,Belgium,Sweden,3,NA
2021,f,2021f,T,Bulgaria,Sweden,1,NA
2021,f,2021f,T,Croatia,Sweden,0,NA
2021,f,2021f,T,Cyprus,Sweden,0,NA
2021,f,2021f,T,Czech Republic,Sweden,0,NA
2021,f,2021f,T,Denmark,Sweden,10,NA
2021,f,2021f,T,Estonia,Sweden,1,NA
2021,f,2021f,T,Finland,Sweden,3,NA
2021,f,2021f,T,France,Sweden,2,NA
2021,f,2021f,T,Georgia,Sweden,0,NA
2021,f,2021f,T,Germany,Sweden,0,NA
2021,f,2021f,T,Greece,Sweden,0,NA
2021,f,2021f,T,Iceland,Sweden,10,NA
2021,f,2021f,T,Ireland,Sweden,1,NA
2021,f,2021f,T,Israel,Sweden,0,NA
2021,f,2021f,T,Italy,Sweden,0,NA
2021,f,2021f,T,Latvia,Sweden,1,NA
2021,f,2021f,T,Lithuania,Sweden,1,NA
2021,f,2021f,T,Malta,Sweden,8,NA
2021,f,2021f,T,Moldova,Sweden,3,NA
2021,f,2021f,T,North Macedonia,Sweden,0,NA
2021,f,2021f,T,Norway,Sweden,8,NA
2021,f,2021f,T,Poland,Sweden,1,NA
2021,f,2021f,T,Portugal,Sweden,4,NA
2021,f,2021f,T,Romania,Sweden,0,NA
2021,f,2021f,T,Russia,Sweden,0,NA
2021,f,2021f,T,San Marino,Sweden,0,NA
2021,f,2021f,T,Serbia,Sweden,0,NA
2021,f,2021f,T,Slovenia,Sweden,0,NA
2021,f,2021f,T,Spain,Sweden,0,NA
2021,f,2021f,T,Switzerland,Sweden,3,NA
2021,f,2021f,T,The Netherlands,Sweden,0,NA
2021,f,2021f,T,Ukraine,Sweden,2,NA
2021,f,2021f,T,United Kingdom,Sweden,0,NA
2021,f,2021f,T,Albania,Switzerland,12,NA
2021,f,2021f,T,Australia,Switzerland,5,NA
2021,f,2021f,T,Austria,Switzerland,5,NA
2021,f,2021f,T,Azerbaijan,Switzerland,4,NA
2021,f,2021f,T,Belgium,Switzerland,4,NA
2021,f,2021f,T,Bulgaria,Switzerland,3,NA
2021,f,2021f,T,Croatia,Switzerland,5,NA
2021,f,2021f,T,Cyprus,Switzerland,0,NA
2021,f,2021f,T,Czech Republic,Switzerland,3,NA
2021,f,2021f,T,Denmark,Switzerland,6,NA
2021,f,2021f,T,Estonia,Switzerland,2,NA
2021,f,2021f,T,Finland,Switzerland,7,NA
2021,f,2021f,T,France,Switzerland,6,NA
2021,f,2021f,T,Georgia,Switzerland,0,NA
2021,f,2021f,T,Germany,Switzerland,2,NA
2021,f,2021f,T,Greece,Switzerland,4,NA
2021,f,2021f,T,Iceland,Switzerland,6,NA
2021,f,2021f,T,Ireland,Switzerland,3,NA
2021,f,2021f,T,Israel,Switzerland,6,NA
2021,f,2021f,T,Italy,Switzerland,0,NA
2021,f,2021f,T,Latvia,Switzerland,4,NA
2021,f,2021f,T,Lithuania,Switzerland,6,NA
2021,f,2021f,T,Malta,Switzerland,0,NA
2021,f,2021f,T,Moldova,Switzerland,4,NA
2021,f,2021f,T,North Macedonia,Switzerland,7,NA
2021,f,2021f,T,Norway,Switzerland,2,NA
2021,f,2021f,T,Poland,Switzerland,7,NA
2021,f,2021f,T,Portugal,Switzerland,6,NA
2021,f,2021f,T,Romania,Switzerland,5,NA
2021,f,2021f,T,Russia,Switzerland,5,NA
2021,f,2021f,T,San Marino,Switzerland,3,NA
2021,f,2021f,T,Serbia,Switzerland,1,NA
2021,f,2021f,T,Slovenia,Switzerland,5,NA
2021,f,2021f,T,Spain,Switzerland,7,NA
2021,f,2021f,T,Sweden,Switzerland,5,NA
2021,f,2021f,T,The Netherlands,Switzerland,7,NA
2021,f,2021f,T,Ukraine,Switzerland,7,NA
2021,f,2021f,T,United Kingdom,Switzerland,1,NA
2021,f,2021f,T,Albania,The Netherlands,0,NA
2021,f,2021f,T,Australia,The Netherlands,0,NA
2021,f,2021f,T,Austria,The Netherlands,0,NA
2021,f,2021f,T,Azerbaijan,The Netherlands,0,NA
2021,f,2021f,T,Belgium,The Netherlands,0,NA
2021,f,2021f,T,Bulgaria,The Netherlands,0,NA
2021,f,2021f,T,Croatia,The Netherlands,0,NA
2021,f,2021f,T,Cyprus,The Netherlands,0,NA
2021,f,2021f,T,Czech Republic,The Netherlands,0,NA
2021,f,2021f,T,Denmark,The Netherlands,0,NA
2021,f,2021f,T,Estonia,The Netherlands,0,NA
2021,f,2021f,T,Finland,The Netherlands,0,NA
2021,f,2021f,T,France,The Netherlands,0,NA
2021,f,2021f,T,Georgia,The Netherlands,0,NA
2021,f,2021f,T,Germany,The Netherlands,0,NA
2021,f,2021f,T,Greece,The Netherlands,0,NA
2021,f,2021f,T,Iceland,The Netherlands,0,NA
2021,f,2021f,T,Ireland,The Netherlands,0,NA
2021,f,2021f,T,Israel,The Netherlands,0,NA
2021,f,2021f,T,Italy,The Netherlands,0,NA
2021,f,2021f,T,Latvia,The Netherlands,0,NA
2021,f,2021f,T,Lithuania,The Netherlands,0,NA
2021,f,2021f,T,Malta,The Netherlands,0,NA
2021,f,2021f,T,Moldova,The Netherlands,0,NA
2021,f,2021f,T,North Macedonia,The Netherlands,0,NA
2021,f,2021f,T,Norway,The Netherlands,0,NA
2021,f,2021f,T,Poland,The Netherlands,0,NA
2021,f,2021f,T,Portugal,The Netherlands,0,NA
2021,f,2021f,T,Romania,The Netherlands,0,NA
2021,f,2021f,T,Russia,The Netherlands,0,NA
2021,f,2021f,T,San Marino,The Netherlands,0,NA
2021,f,2021f,T,Serbia,The Netherlands,0,NA
2021,f,2021f,T,Slovenia,The Netherlands,0,NA
2021,f,2021f,T,Spain,The Netherlands,0,NA
2021,f,2021f,T,Sweden,The Netherlands,0,NA
2021,f,2021f,T,Switzerland,The Netherlands,0,NA
2021,f,2021f,T,Ukraine,The Netherlands,0,NA
2021,f,2021f,T,United Kingdom,The Netherlands,0,NA
2021,f,2021f,T,Albania,Ukraine,4,NA
2021,f,2021f,T,Australia,Ukraine,10,NA
2021,f,2021f,T,Austria,Ukraine,7,NA
2021,f,2021f,T,Azerbaijan,Ukraine,8,NA
2021,f,2021f,T,Belgium,Ukraine,10,NA
2021,f,2021f,T,Bulgaria,Ukraine,6,NA
2021,f,2021f,T,Croatia,Ukraine,8,NA
2021,f,2021f,T,Cyprus,Ukraine,6,NA
2021,f,2021f,T,Czech Republic,Ukraine,10,NA
2021,f,2021f,T,Denmark,Ukraine,1,NA
2021,f,2021f,T,Estonia,Ukraine,5,NA
2021,f,2021f,T,Finland,Ukraine,10,NA
2021,f,2021f,T,France,Ukraine,12,NA
2021,f,2021f,T,Georgia,Ukraine,6,NA
2021,f,2021f,T,Germany,Ukraine,4,NA
2021,f,2021f,T,Greece,Ukraine,5,NA
2021,f,2021f,T,Iceland,Ukraine,8,NA
2021,f,2021f,T,Ireland,Ukraine,8,NA
2021,f,2021f,T,Israel,Ukraine,12,NA
2021,f,2021f,T,Italy,Ukraine,12,NA
2021,f,2021f,T,Latvia,Ukraine,6,NA
2021,f,2021f,T,Lithuania,Ukraine,12,NA
2021,f,2021f,T,Malta,Ukraine,1,NA
2021,f,2021f,T,Moldova,Ukraine,10,NA
2021,f,2021f,T,North Macedonia,Ukraine,4,NA
2021,f,2021f,T,Norway,Ukraine,5,NA
2021,f,2021f,T,Poland,Ukraine,12,NA
2021,f,2021f,T,Portugal,Ukraine,10,NA
2021,f,2021f,T,Romania,Ukraine,7,NA
2021,f,2021f,T,Russia,Ukraine,7,NA
2021,f,2021f,T,San Marino,Ukraine,5,NA
2021,f,2021f,T,Serbia,Ukraine,8,NA
2021,f,2021f,T,Slovenia,Ukraine,7,NA
2021,f,2021f,T,Spain,Ukraine,6,NA
2021,f,2021f,T,Sweden,Ukraine,4,NA
2021,f,2021f,T,Switzerland,Ukraine,2,NA
2021,f,2021f,T,The Netherlands,Ukraine,5,NA
2021,f,2021f,T,United Kingdom,Ukraine,4,NA
2021,f,2021f,T,Albania,United Kingdom,0,NA
2021,f,2021f,T,Australia,United Kingdom,0,NA
2021,f,2021f,T,Austria,United Kingdom,0,NA
2021,f,2021f,T,Azerbaijan,United Kingdom,0,NA
2021,f,2021f,T,Belgium,United Kingdom,0,NA
2021,f,2021f,T,Bulgaria,United Kingdom,0,NA
2021,f,2021f,T,Croatia,United Kingdom,0,NA
2021,f,2021f,T,Cyprus,United Kingdom,0,NA
2021,f,2021f,T,Czech Republic,United Kingdom,0,NA
2021,f,2021f,T,Denmark,United Kingdom,0,NA
2021,f,2021f,T,Estonia,United Kingdom,0,NA
2021,f,2021f,T,Finland,United Kingdom,0,NA
2021,f,2021f,T,France,United Kingdom,0,NA
2021,f,2021f,T,Georgia,United Kingdom,0,NA
2021,f,2021f,T,Germany,United Kingdom,0,NA
2021,f,2021f,T,Greece,United Kingdom,0,NA
2021,f,2021f,T,Iceland,United Kingdom,0,NA
2021,f,2021f,T,Ireland,United Kingdom,0,NA
2021,f,2021f,T,Israel,United Kingdom,0,NA
2021,f,2021f,T,Italy,United Kingdom,0,NA
2021,f,2021f,T,Latvia,United Kingdom,0,NA
2021,f,2021f,T,Lithuania,United Kingdom,0,NA
2021,f,2021f,T,Malta,United Kingdom,0,NA
2021,f,2021f,T,Moldova,United Kingdom,0,NA
2021,f,2021f,T,North Macedonia,United Kingdom,0,NA
2021,f,2021f,T,Norway,United Kingdom,0,NA
2021,f,2021f,T,Poland,United Kingdom,0,NA
2021,f,2021f,T,Portugal,United Kingdom,0,NA
2021,f,2021f,T,Romania,United Kingdom,0,NA
2021,f,2021f,T,Russia,United Kingdom,0,NA
2021,f,2021f,T,San Marino,United Kingdom,0,NA
2021,f,2021f,T,Serbia,United Kingdom,0,NA
2021,f,2021f,T,Slovenia,United Kingdom,0,NA
2021,f,2021f,T,Spain,United Kingdom,0,NA
2021,f,2021f,T,Sweden,United Kingdom,0,NA
2021,f,2021f,T,Switzerland,United Kingdom,0,NA
2021,f,2021f,T,The Netherlands,United Kingdom,0,NA
2021,f,2021f,T,Ukraine,United Kingdom,0,NA
2021,sf1,2021sf1,J,Azerbaijan,Australia,0,NA
2021,sf1,2021sf1,J,Belgium,Australia,0,NA
2021,sf1,2021sf1,J,Croatia,Australia,2,NA
2021,sf1,2021sf1,J,Cyprus,Australia,0,NA
2021,sf1,2021sf1,J,Germany,Australia,1,NA
2021,sf1,2021sf1,J,Ireland,Australia,0,NA
2021,sf1,2021sf1,J,Israel,Australia,0,NA
2021,sf1,2021sf1,J,Italy,Australia,0,NA
2021,sf1,2021sf1,J,Lithuania,Australia,8,NA
2021,sf1,2021sf1,J,Malta,Australia,0,NA
2021,sf1,2021sf1,J,North Macedonia,Australia,0,NA
2021,sf1,2021sf1,J,Norway,Australia,0,NA
2021,sf1,2021sf1,J,Romania,Australia,2,NA
2021,sf1,2021sf1,J,Russia,Australia,1,NA
2021,sf1,2021sf1,J,Slovenia,Australia,0,NA
2021,sf1,2021sf1,J,Sweden,Australia,0,NA
2021,sf1,2021sf1,J,The Netherlands,Australia,0,NA
2021,sf1,2021sf1,J,Ukraine,Australia,12,NA
2021,sf1,2021sf1,J,Australia,Azerbaijan,5,NA
2021,sf1,2021sf1,J,Belgium,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Croatia,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Cyprus,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Germany,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Ireland,Azerbaijan,7,NA
2021,sf1,2021sf1,J,Israel,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Italy,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Lithuania,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Malta,Azerbaijan,6,NA
2021,sf1,2021sf1,J,North Macedonia,Azerbaijan,6,NA
2021,sf1,2021sf1,J,Norway,Azerbaijan,6,NA
2021,sf1,2021sf1,J,Romania,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Russia,Azerbaijan,4,NA
2021,sf1,2021sf1,J,Slovenia,Azerbaijan,8,NA
2021,sf1,2021sf1,J,Sweden,Azerbaijan,3,NA
2021,sf1,2021sf1,J,The Netherlands,Azerbaijan,2,NA
2021,sf1,2021sf1,J,Ukraine,Azerbaijan,0,NA
2021,sf1,2021sf1,J,Australia,Belgium,0,NA
2021,sf1,2021sf1,J,Azerbaijan,Belgium,2,NA
2021,sf1,2021sf1,J,Croatia,Belgium,4,NA
2021,sf1,2021sf1,J,Cyprus,Belgium,4,NA
2021,sf1,2021sf1,J,Germany,Belgium,0,NA
2021,sf1,2021sf1,J,Ireland,Belgium,0,NA
2021,sf1,2021sf1,J,Israel,Belgium,7,NA
2021,sf1,2021sf1,J,Italy,Belgium,10,NA
2021,sf1,2021sf1,J,Lithuania,Belgium,10,NA
2021,sf1,2021sf1,J,Malta,Belgium,0,NA
2021,sf1,2021sf1,J,North Macedonia,Belgium,0,NA
2021,sf1,2021sf1,J,Norway,Belgium,0,NA
2021,sf1,2021sf1,J,Romania,Belgium,0,NA
2021,sf1,2021sf1,J,Russia,Belgium,6,NA
2021,sf1,2021sf1,J,Slovenia,Belgium,5,NA
2021,sf1,2021sf1,J,Sweden,Belgium,2,NA
2021,sf1,2021sf1,J,The Netherlands,Belgium,10,NA
2021,sf1,2021sf1,J,Ukraine,Belgium,10,NA
2021,sf1,2021sf1,J,Australia,Croatia,0,NA
2021,sf1,2021sf1,J,Azerbaijan,Croatia,5,NA
2021,sf1,2021sf1,J,Belgium,Croatia,1,NA
2021,sf1,2021sf1,J,Cyprus,Croatia,5,NA
2021,sf1,2021sf1,J,Germany,Croatia,2,NA
2021,sf1,2021sf1,J,Ireland,Croatia,10,NA
2021,sf1,2021sf1,J,Israel,Croatia,1,NA
2021,sf1,2021sf1,J,Italy,Croatia,2,NA
2021,sf1,2021sf1,J,Lithuania,Croatia,1,NA
2021,sf1,2021sf1,J,Malta,Croatia,3,NA
2021,sf1,2021sf1,J,North Macedonia,Croatia,8,NA
2021,sf1,2021sf1,J,Norway,Croatia,0,NA
2021,sf1,2021sf1,J,Romania,Croatia,1,NA
2021,sf1,2021sf1,J,Russia,Croatia,3,NA
2021,sf1,2021sf1,J,Slovenia,Croatia,7,NA
2021,sf1,2021sf1,J,Sweden,Croatia,0,NA
2021,sf1,2021sf1,J,The Netherlands,Croatia,0,NA
2021,sf1,2021sf1,J,Ukraine,Croatia,8,NA
2021,sf1,2021sf1,J,Australia,Cyprus,10,NA
2021,sf1,2021sf1,J,Azerbaijan,Cyprus,0,NA
2021,sf1,2021sf1,J,Belgium,Cyprus,0,NA
2021,sf1,2021sf1,J,Croatia,Cyprus,10,NA
2021,sf1,2021sf1,J,Germany,Cyprus,5,NA
2021,sf1,2021sf1,J,Ireland,Cyprus,4,NA
2021,sf1,2021sf1,J,Israel,Cyprus,10,NA
2021,sf1,2021sf1,J,Italy,Cyprus,3,NA
2021,sf1,2021sf1,J,Lithuania,Cyprus,4,NA
2021,sf1,2021sf1,J,Malta,Cyprus,8,NA
2021,sf1,2021sf1,J,North Macedonia,Cyprus,4,NA
2021,sf1,2021sf1,J,Norway,Cyprus,5,NA
2021,sf1,2021sf1,J,Romania,Cyprus,3,NA
2021,sf1,2021sf1,J,Russia,Cyprus,8,NA
2021,sf1,2021sf1,J,Slovenia,Cyprus,12,NA
2021,sf1,2021sf1,J,Sweden,Cyprus,4,NA
2021,sf1,2021sf1,J,The Netherlands,Cyprus,0,NA
2021,sf1,2021sf1,J,Ukraine,Cyprus,2,NA
2021,sf1,2021sf1,J,Australia,Ireland,3,NA
2021,sf1,2021sf1,J,Azerbaijan,Ireland,3,NA
2021,sf1,2021sf1,J,Belgium,Ireland,3,NA
2021,sf1,2021sf1,J,Croatia,Ireland,0,NA
2021,sf1,2021sf1,J,Cyprus,Ireland,2,NA
2021,sf1,2021sf1,J,Germany,Ireland,0,NA
2021,sf1,2021sf1,J,Israel,Ireland,0,NA
2021,sf1,2021sf1,J,Italy,Ireland,1,NA
2021,sf1,2021sf1,J,Lithuania,Ireland,0,NA
2021,sf1,2021sf1,J,Malta,Ireland,2,NA
2021,sf1,2021sf1,J,North Macedonia,Ireland,0,NA
2021,sf1,2021sf1,J,Norway,Ireland,1,NA
2021,sf1,2021sf1,J,Romania,Ireland,0,NA
2021,sf1,2021sf1,J,Russia,Ireland,0,NA
2021,sf1,2021sf1,J,Slovenia,Ireland,0,NA
2021,sf1,2021sf1,J,Sweden,Ireland,1,NA
2021,sf1,2021sf1,J,The Netherlands,Ireland,0,NA
2021,sf1,2021sf1,J,Ukraine,Ireland,0,NA
2021,sf1,2021sf1,J,Australia,Israel,8,NA
2021,sf1,2021sf1,J,Azerbaijan,Israel,1,NA
2021,sf1,2021sf1,J,Belgium,Israel,4,NA
2021,sf1,2021sf1,J,Croatia,Israel,7,NA
2021,sf1,2021sf1,J,Cyprus,Israel,1,NA
2021,sf1,2021sf1,J,Germany,Israel,3,NA
2021,sf1,2021sf1,J,Ireland,Israel,0,NA
2021,sf1,2021sf1,J,Italy,Israel,12,NA
2021,sf1,2021sf1,J,Lithuania,Israel,7,NA
2021,sf1,2021sf1,J,Malta,Israel,0,NA
2021,sf1,2021sf1,J,North Macedonia,Israel,12,NA
2021,sf1,2021sf1,J,Norway,Israel,8,NA
2021,sf1,2021sf1,J,Romania,Israel,0,NA
2021,sf1,2021sf1,J,Russia,Israel,10,NA
2021,sf1,2021sf1,J,Slovenia,Israel,2,NA
2021,sf1,2021sf1,J,Sweden,Israel,10,NA
2021,sf1,2021sf1,J,The Netherlands,Israel,8,NA
2021,sf1,2021sf1,J,Ukraine,Israel,6,NA
2021,sf1,2021sf1,J,Australia,Lithuania,2,NA
