event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Sergio Dalma,Bailar Pegados,https://eurovision.tv/participant/sergio-dalma,NA,Spain,:flag_es:,19,119,4,4th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Clouseau,Geef Het Op,https://eurovision.tv/participant/clouseau,NA,Belgium,:flag_be:,18,23,16,16th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Atlantis 2000,Dieser Traum Darf Niemals Sterben,https://eurovision.tv/participant/atlantis-2000,NA,Germany,:flag_de:,17,10,18,18th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Kaija,Hullu Yö,https://eurovision.tv/participant/kaija,NA,Finland,:flag_fi:,16,6,20,20th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Duo Datz,Kan,https://eurovision.tv/participant/duo-datz,NA,Israel,:flag_il:,15,139,3,3rd,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Just 4 Fun,Mrs. Thompson,https://eurovision.tv/participant/just-4-fun,NA,Norway,:flag_no:,14,14,17,17th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Anders Frandsen,Lige Der Hvor Hjertet Slår,https://eurovision.tv/participant/anders-frandsen,NA,Denmark,:flag_dk:,13,8,19,19th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Dulce,Lusitana Paixão,https://eurovision.tv/participant/dulce,NA,Portugal,:flag_pt:,12,62,8,8th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Kim Jackson,Could It Be That I'm In Love,https://eurovision.tv/participant/kim-jackson,NA,Ireland,:flag_ie:,11,47,10,10th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,"Izel Çeliköz, Rayhan Soykarçi and Can Ugurluér",Iki Dakika,https://eurovision.tv/participant/izel-celikoez-rayhan-soykarci-and-can-ugurluer,NA,Turkey,:flag_tr:,10,44,12,12th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Amina,C'est Le Dernier Qui A Parlé Qui A Raison,https://eurovision.tv/participant/amina,NA,France,:flag_fr:,9,146,2,2nd,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Carola,Fångad Av En Stormvind,https://eurovision.tv/participant/carola,https://static.eurovision.tv/hb-cgi/images/8da92f1e-39a8-4260-a22d-6c7044beb8a3/avatar_small.png,Sweden,:flag_se:,8,146,1,1st,FALSE,TRUE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Sarah Bray,Un Baiser Volé,https://eurovision.tv/participant/sarah-bray,NA,Luxembourg,:flag_lu:,7,29,14,14th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Thomas Forstner,Venedig Im Regen,https://eurovision.tv/participant/thomas-forstner-1,NA,Austria,:flag_at:,6,NA,22,22nd,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Sandra Simò,Canzone Per Te,https://eurovision.tv/participant/sandra-simo,NA,Switzerland,:flag_ch:,5,118,5,5th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Sofia Vossou,I Anixi,https://eurovision.tv/participant/sofia-vossou,NA,Greece,:flag_gr:,4,36,13,13th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Paul Giordimaina and Georgina,Could It Be,https://eurovision.tv/participant/paul-giordimaina-and-georgina,NA,Malta,:flag_mt:,3,106,6,6th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Stefán and Eyfi,Nina,https://eurovision.tv/participant/stefan-and-eyfi,NA,Iceland,:flag_is:,2,26,15,15th,FALSE,FALSE
Rome 1991,Rome,1991,Italy,https://eurovision.tv/event/rome-1991,final,Baby Doll,Brazil,https://eurovision.tv/participant/baby-doll,NA,Yugoslavia,:white_circle:,1,1,21,21st,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Beat,Fri?,https://eurovision.tv/participant/beat,NA,Finland,:flag_fi:,22,8,21,21st,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Haris Anastasiou,Milas Poli,https://eurovision.tv/participant/haris-anastasiou,NA,Cyprus,:flag_cy:,21,36,14,14th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Simone,Keine Mauern Mehr,https://eurovision.tv/participant/simone,NA,Austria,:flag_at:,20,58,10,10th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Toto Cutugno,Insieme: 1992,https://eurovision.tv/participant/toto-cutugno,https://static.eurovision.tv/hb-cgi/images/8d917f20-188f-48c5-8d5d-dc1663dc4f2c/avatar_small.png,Italy,:flag_it:,19,149,1,1st,FALSE,TRUE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Edin-Ådahl,Som En Vind,https://eurovision.tv/participant/edin-aadahl,NA,Sweden,:flag_se:,18,24,16,16th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Liam Reilly,Somewhere In Europe,https://eurovision.tv/participant/liam-reilly,NA,Ireland,:flag_ie:,17,132,2,2nd,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Nucha,Há Sempre Alguém,https://eurovision.tv/participant/nucha,NA,Portugal,:flag_pt:,16,9,20,20th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Tajci,Hajde Da Ludujemo,https://eurovision.tv/participant/tajci,NA,Yugoslavia,:white_circle:,15,81,7,7th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Joelle Ursull,White And Black Blues,https://eurovision.tv/participant/joelle-ursull,NA,France,:flag_fr:,14,132,2,2nd,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Chris Kempers and Daniel Kovac,Frei Zu Leben,https://eurovision.tv/participant/chris-kempers-and-daniel-kovac,NA,Germany,:flag_de:,13,60,9,9th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Egon Egemann,Musik Klingt In Die Welt Hinaus,https://eurovision.tv/participant/egon-egemann,NA,Switzerland,:flag_ch:,12,51,11,11th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Lonnie Devantier,Hallo Hallo,https://eurovision.tv/participant/lonnie-devantier,NA,Denmark,:flag_dk:,11,64,8,8th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Rita,Shara Barechovot,https://eurovision.tv/participant/rita,NA,Israel,:flag_il:,10,16,18,18th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Ketil Stokkan,Brandenburger Tor,https://eurovision.tv/participant/ketil-stokkan-1,NA,Norway,:flag_no:,9,8,21,21st,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Stjórnin,Eitt Lag Enn,https://eurovision.tv/participant/stjornin,NA,Iceland,:flag_is:,8,124,4,4th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Emma,Give A Little Love Back To The World,https://eurovision.tv/participant/emma,NA,United Kingdom,:flag_gb:,7,87,6,6th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Céline Carzo,Quand Je Te Rêve,https://eurovision.tv/participant/celine-carzo,NA,Luxembourg,:flag_lu:,6,38,13,13th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Maywood,Ik Wil Alles Met Je Delen,https://eurovision.tv/participant/maywood,NA,Netherlands,:flag_nl:,5,25,15,15th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Kayahan,Gözlerinin Hapsindeyim,https://eurovision.tv/participant/kayahan,NA,Turkey,:flag_tr:,4,21,17,17th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Philippe Lafontaine,Macédomienne,https://eurovision.tv/participant/philippe-lafontaine,NA,Belgium,:flag_be:,3,46,12,12th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Christos Callow and Wave,Horis Skopo,https://eurovision.tv/participant/christos-callow-and-wave,NA,Greece,:flag_gr:,2,11,19,19th,FALSE,FALSE
Zagreb 1990,Zagreb,1990,Yugoslavia,https://eurovision.tv/event/zagreb-1990,final,Azúcar Moreno,Bandido,https://eurovision.tv/participant/azucar-moreno,NA,Spain,:flag_es:,1,96,5,5th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Riva,Rock Me,https://eurovision.tv/participant/riva,https://static.eurovision.tv/hb-cgi/images/8d917f23-633d-4660-834c-52ee636026da/avatar_small.png,Yugoslavia,:white_circle:,22,137,1,1st,FALSE,TRUE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Nino de Angelo,Flieger,https://eurovision.tv/participant/nino-de-angelo,NA,Germany,:flag_de:,21,46,14,14th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Daníel Augúst Haraldsson,Það Sem Enginn Sér,https://eurovision.tv/participant/daniel-august-haraldsson,NA,Iceland,:flag_is:,20,NA,22,22nd,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Marianna,To Diko Sou Asteri,https://eurovision.tv/participant/marianna,NA,Greece,:flag_gr:,19,56,9,9th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Furbaz,Viver Senza Tei,https://eurovision.tv/participant/furbaz,NA,Switzerland,:flag_ch:,18,47,13,13th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Fanny Polymeri and Yiannis Savvidakis,Apopse As Vrethoume,https://eurovision.tv/participant/fanny-polymeri-and-yiannis-savvidakis,NA,Cyprus,:flag_cy:,17,51,11,11th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Nina,Nacida Para Amar,https://eurovision.tv/participant/nina,NA,Spain,:flag_es:,16,88,6,6th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Nathalie Pâque,J'ai Volé La Vie,https://eurovision.tv/participant/nathalie-paque,NA,France,:flag_fr:,15,60,8,8th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Anneli Saaristo,La Dolce Vita,https://eurovision.tv/participant/anneli-saaristo,NA,Finland,:flag_fi:,14,76,7,7th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Thomas Forstner,Nur Ein Lied,https://eurovision.tv/participant/thomas-forstner,NA,Austria,:flag_at:,13,97,5,5th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Birthe Kjær,Vi Maler Byen Rød,https://eurovision.tv/participant/birthe-kjaer,NA,Denmark,:flag_dk:,12,111,3,3rd,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Park Café,Monsieur,https://eurovision.tv/participant/park-cafe,NA,Luxembourg,:flag_lu:,11,8,20,20th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Tommy Nilsson,En Dag,https://eurovision.tv/participant/tommy-nilsson,NA,Sweden,:flag_se:,10,110,4,4th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Da Vinci,Conquistador,https://eurovision.tv/participant/da-vinci,NA,Portugal,:flag_pt:,9,39,16,16th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Britt Synnøve Johansen,Venners Nærhet,https://eurovision.tv/participant/britt-synnoeve-johansen,NA,Norway,:flag_no:,8,30,17,17th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Live Report,Why Do I Always Get It Wrong,https://eurovision.tv/participant/live-report,NA,United Kingdom,:flag_gb:,7,130,2,2nd,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Ingeborg,Door De Wind,https://eurovision.tv/participant/ingeborg,NA,Belgium,:flag_be:,6,13,19,19th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Pan,Bana Bana,https://eurovision.tv/participant/pan,NA,Turkey,:flag_tr:,5,5,21,21st,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Justine Pelmelay,Blijf Zoals Je Bent,https://eurovision.tv/participant/justine-pelmelay,NA,Netherlands,:flag_nl:,4,45,15,15th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Kiev Connolly and the Missing Passengers,The Real Me,https://eurovision.tv/participant/kiev-connolly-and-the-missing-passengers,NA,Ireland,:flag_ie:,3,21,18,18th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Gili ve Galit,Derech Ha'melech,https://eurovision.tv/participant/gili-ve-galit,NA,Israel,:flag_il:,2,50,12,12th,FALSE,FALSE
Lausanne 1989,Lausanne,1989,Switzerland,https://eurovision.tv/event/lausanne-1989,final,Anna Oxa and Fausto Leali,Avrei Voluto,https://eurovision.tv/participant/anna-oxa-and-fausto-leali,NA,Italy,:flag_it:,1,56,9,9th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Srebrna Krila,Mangup,https://eurovision.tv/participant/srebrna-krila,NA,Yugoslavia,:white_circle:,21,87,6,6th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Dora,Voltarei,https://eurovision.tv/participant/dora-1,NA,Portugal,:flag_pt:,20,5,18,18th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Gérard Lenorman,Chanteur De Charme,https://eurovision.tv/participant/gerard-lenorman,NA,France,:flag_fr:,19,64,10,10th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Luca Barbarossa,Ti Scrivo,https://eurovision.tv/participant/luca-barbarossa,NA,Italy,:flag_it:,18,52,12,12th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Lara Fabian,Croire,https://eurovision.tv/participant/lara-fabian,NA,Luxembourg,:flag_lu:,17,90,4,4th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Reynaert,Laissez Briller Le Soleil,https://eurovision.tv/participant/reynaert,NA,Belgium,:flag_be:,16,5,18,18th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Karoline Krüger,For Vår Jord,https://eurovision.tv/participant/karoline-krueger,NA,Norway,:flag_no:,15,88,5,5th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Aphroditi Fryda,Kloun,https://eurovision.tv/participant/aphroditi-fryda,NA,Greece,:flag_gr:,14,10,17,17th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Hot Eyes,Ka' Du Se Hva' Jeg Sa',https://eurovision.tv/participant/hot-eyes-2,NA,Denmark,:flag_dk:,13,92,3,3rd,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Wilfried,Lisa Mona Lisa,https://eurovision.tv/participant/wilfried,NA,Austria,:flag_at:,12,NA,21,21st,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Maxi and Chris Garden,Lied Für Einen Freund,https://eurovision.tv/participant/maxi-and-chris-garden,NA,Germany,:flag_de:,11,48,14,14th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Jump the Gun,Take Him Home,https://eurovision.tv/participant/jump-the-gun,NA,Ireland,:flag_ie:,10,79,8,8th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Céline Dion,Ne Partez Pas Sans Moi,https://eurovision.tv/participant/celine-dion,https://static.eurovision.tv/hb-cgi/images/8d9181f0-4d65-4243-bafa-21a54f16e68c/avatar_small.png,Switzerland,:flag_ch:,9,137,1,1st,FALSE,TRUE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Yardena Arazi,Ben Adam,https://eurovision.tv/participant/yardena-arazi,NA,Israel,:flag_il:,8,85,7,7th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Gerard Joling,Shangri-la,https://eurovision.tv/participant/gerard-joling,NA,Netherlands,:flag_nl:,7,70,9,9th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,La Década,La Chica Que Yo Quiero (made In Spain),https://eurovision.tv/participant/la-decada,NA,Spain,:flag_es:,6,58,11,11th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,MFÖ,Sufi (hey Ya Hey),https://eurovision.tv/participant/mfoe-1,NA,Turkey,:flag_tr:,5,37,15,15th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Scott Fitzgerald,Go,https://eurovision.tv/participant/scott-fitzgerald,NA,United Kingdom,:flag_gb:,4,136,2,2nd,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Boulevard,Nauravat Silmät Muistetaan,https://eurovision.tv/participant/boulevard,NA,Finland,:flag_fi:,3,3,20,20th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Tommy Körberg,Stad I Ljus,https://eurovision.tv/participant/tommy-koerberg-1,NA,Sweden,:flag_se:,2,52,12,12th,FALSE,FALSE
Dublin 1988,Dublin,1988,Ireland,https://eurovision.tv/event/dublin-1988,final,Beathoven,Sókrates,https://eurovision.tv/participant/beathoven,NA,Iceland,:flag_is:,1,20,16,16th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Carole Rich,Moitié Moitié,https://eurovision.tv/participant/carole-rich,NA,Switzerland,:flag_ch:,22,26,17,17th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Novi Fosili,Ja Sam Za Ples,https://eurovision.tv/participant/novi-fosili,NA,Yugoslavia,:white_circle:,21,92,4,4th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Johnny Logan,Hold Me Now,https://eurovision.tv/participant/johnny-logan-1,https://static.eurovision.tv/hb-cgi/images/8da92c1c-b3a2-44f3-b66d-d46928afbf12/avatar_small.jpeg,Ireland,:flag_ie:,20,172,1,1st,FALSE,TRUE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Anne-Catherine Herdorf and Bandjo,En Lille Melodi,https://eurovision.tv/participant/anne-catherine-herdorf-and-bandjo,NA,Denmark,:flag_dk:,19,83,5,5th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Vicky Rosti,Sata Salamaa,https://eurovision.tv/participant/vicky-rosti,NA,Finland,:flag_fi:,18,32,15,15th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Alexia,Aspro Mavro,https://eurovision.tv/participant/alexia,NA,Cyprus,:flag_cy:,17,80,7,7th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Wind,Laß Die Sonne In Dein Herz,https://eurovision.tv/participant/wind-1,NA,Germany,:flag_de:,16,141,2,2nd,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Christine Minier,Les Mots D'amour N'ont Pas De Dimanche,https://eurovision.tv/participant/christine-minier,NA,France,:flag_fr:,15,44,14,14th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Rikki,Only The Light,https://eurovision.tv/participant/rikki,NA,United Kingdom,:flag_gb:,14,47,13,13th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Plastic Bertrand,Amour Amour,https://eurovision.tv/participant/plastic-bertrand,NA,Luxembourg,:flag_lu:,13,4,21,21st,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Marcha,Rechtop In De Wind,https://eurovision.tv/participant/marcha,NA,Netherlands,:flag_nl:,12,83,5,5th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Bang,Stop!,https://eurovision.tv/participant/bang,NA,Greece,:flag_gr:,11,64,10,10th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Seyyal Tanner and Lokomotif,Sarkim Sevgi üstüne,https://eurovision.tv/participant/seyyal-tanner-and-lokomotif,NA,Turkey,:flag_tr:,10,NA,22,22nd,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Patricia Kraus,No Estás Solo,https://eurovision.tv/participant/patricia-kraus,NA,Spain,:flag_es:,9,10,19,19th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Nevada,Neste Barco à Vela,https://eurovision.tv/participant/nevada,NA,Portugal,:flag_pt:,8,15,18,18th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Umberto Tozzi and Raf,Gente Di Mare,https://eurovision.tv/participant/umberto-tozzi-and-raf,NA,Italy,:flag_it:,7,103,3,3rd,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Lotta Engberg,Boogaloo,https://eurovision.tv/participant/lotta-engberg,NA,Sweden,:flag_se:,6,50,12,12th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Liliane Saint-Pierre,Soldiers Of Love,https://eurovision.tv/participant/liliane-saint-pierre,NA,Belgium,:flag_be:,5,56,11,11th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Halla Margarét,Hægt Og Hljótt,https://eurovision.tv/participant/halla-margaret,NA,Iceland,:flag_is:,4,28,16,16th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Gary Lux,Nur Noch Gefühl,https://eurovision.tv/participant/gary-lux-1,NA,Austria,:flag_at:,3,8,20,20th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Datner and Kushnir,Shir Habatlanim,https://eurovision.tv/participant/datner-and-kushnir,NA,Israel,:flag_il:,2,73,8,8th,FALSE,FALSE
Brussels 1987,Brussels,1987,Belgium,https://eurovision.tv/event/brussels-1987,final,Kate Gulbrandsen,Mitt Liv,https://eurovision.tv/participant/kate-gulbrandsen,NA,Norway,:flag_no:,1,65,9,9th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Dora,Não Sejas Mau Para Mim,https://eurovision.tv/participant/dora,NA,Portugal,:flag_pt:,20,28,14,14th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Kari Kuivalainen,Päivä Kahden Ihmisen,https://eurovision.tv/participant/kari-kuivalainen,NA,Finland,:flag_fi:,19,22,15,15th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Lise Haavik and Trax,Du Er Fuld Af Løgn,https://eurovision.tv/participant/lise-haavik-and-trax,NA,Denmark,:flag_dk:,18,77,6,6th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Lasse Holm and Monica Törnell,E' De' Det Här Du Kallar Kärlek,https://eurovision.tv/participant/lasse-holm-and-monica-toernell,NA,Sweden,:flag_se:,17,78,5,5th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Timna Brauer,Die Zeit Ist Einsam,https://eurovision.tv/participant/timna-brauer,NA,Austria,:flag_at:,16,12,18,18th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Elpida,Tora Zo,https://eurovision.tv/participant/elpida-1,NA,Cyprus,:flag_cy:,15,4,20,20th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Ingrid Peters,Über Die Brücke Geh'n,https://eurovision.tv/participant/ingrid-peters,NA,Germany,:flag_de:,14,62,8,8th,FALSE,FALSE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Sandra Kim,J'aime La Vie,https://eurovision.tv/participant/sandra-kim,https://static.eurovision.tv/hb-cgi/images/8d917f26-043e-4dd4-9c61-394da7d4ae0d/avatar_small.png,Belgium,:flag_be:,13,176,1,1st,FALSE,TRUE
Bergen 1986,Bergen,1986,Norway,https://eurovision.tv/event/bergen-1986,final,Luv Bug,You Can Count On Me,https://eurovision.tv/participant/luv-bug,NA,Ireland,:flag_ie:,12,96,4,4th,FALSE,FALSE
