year,date,encounter_sequence,encounter_number,begin_time,end_time,duration,vessel,observers,pods_or_ecotype,ids_encountered,location,begin_latitude,begin_longitude,end_latitude,end_longitude,encounter_summary,nmfs_permit,link
2024,2024-09-07,3,89,02:24:00,02:38:00,840s (~14 minutes),Mike 1,Mark Malleson,Bigg's killer whales,NA,Otter Bay,48.8033332824707,-123.330169677734,48.8258323669434,-123.336166381836,"Just before Mark departed with the T075Bs, who were heading northwest along the Valdez Island shoreline (see Encounter 88), he received word about a group of Bigg’s killer whales spotted off the southern tip of South Pender Island. He was sent a video taken from shore, which revealed the unmistakable fin of T019B, also known as ""Galiano,"" a 29-year-old bull. Alongside T019B were his mother and brother, who had been seen roaming the San Juan Islands and southern Vancouver Island with the T049As, minus the eldest sons, T049A1 and T049A2. 

Mark figured that the commercial whale-watching boats would soon find the whales, so he decided to head back to Victoria. He planned to retrace his route south through Porlier, with a quick detour to the west end of the Secretary Islands for proof-of-presence photos of T023D3 (see Encounter 87) and a bathroom break at Wallace Island for Fin. 

To his surprise, nearly an hour after the South Pender sighting, the commercial whale-watching boats had yet to locate the group. With this update, Mark decided to head toward the top end of North Pender to see if he could find them. As he approached Otter Bay at 1424, approximately 6 nautical miles and 1.5 hours from the original sighting, he spotted the whales along the northwestern shoreline of the ferry terminal! 

Mark immediately confirmed that it was indeed the group of eight whales he had suspected from the video he received when he approached the wide, left-leaning fin of T019B and the uniquely rippled fin of his 23-year-old brother, T019C. He ended the encounter 14 minutes later as the whales slowly passed the entrance to Navy Channel, on a course for Active Pass.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-89
2024,2024-09-05,2,86,12:54:00,01:24:00,-41400s (~-11.5 hours),KCB III,"Dave Ellifrit,Alondra Caro Ruiz, Arlene Vargas, Taylor Redmond",Bigg's killer whales,NA,Juan de Fuca Strait,48.304500579834,-123.433502197266,48.3283348083496,-123.332664489746,"While we were with the T37As and T49As (Encounter 85-1), another group of Bigg’s was found near Race Rocks. Mark identified them as the T30Bs and we arrived on scene with that group at 1208 about three and a half miles southeast of Race Rocks.
The four T30Bs were traveling slowly east in a tight group. They were cooperative and we were able to get good right side ID shots on them. The T30Bs passed a couple of miles to the south of the T37As and T49As who were still heading west. We left the T30Bs at 1230, several miles south of Albert Head. It was a really nice day for being on the water, so we took our time leaving the area. We decided to go back to the T30Bs at 1300 for another few passes when the boats on them left and coverage was appreciated for about twenty minutes. The T30Bs turned more north-northeast and were pointed towards Trial Island when we ended the encounter again at 1324 southeast of Constance Bank.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-86
2024,2024-09-05,1,85,11:03:00,11:40:00,2220s (~37 minutes),KCB III,"Dave Ellifrit,Alondra Caro Ruiz, Arlene Vargas, Taylor Redmond",Bigg's killer whales,NA,Constance Bank,48.3646659851074,-123.251831054688,48.34716796875,-123.347503662109,"The morning started with reports of multiple groups of Bigg’s off the west side of San Juan Island. A group of five or more were seen offshore of LandBank while the T19s were seen closer to Eagle Point. The team gathered their gear and headed down to Snug Harbor, leaving in KCB3 at 1037. While we were mobilizing, the whales all got father away with the T19s heading back down island to eventually head up Rosario. The other group headed quickly southwest and past Discovery Island. Since the southwest bound group was reported to have a few T37As in it-Ts we hadn’t seen yet this year-we went that direction. We arrived on scene about 4 miles southeast of Trial Island at 1103.

The whales were the T49As (minus T49A1 and T49A2) and three of the T37As-T37A herself, T37A2, and T37A4. They were mixed up in a loose group and heading west. Most of the larger animals were in the front of the group while a few of the younger animals would occasionally fall behind and mill. The sprouters T37A2 and T49A3 were hanging out together. We left this group at 1140 a little east of Constance Bank still heading west.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-85
2024,2024-09-01,2,84,09:14:00,09:55:00,2460s (~41 minutes),Mike 1,"Mark Malleson,Rod King, Cari Van Camp",Bigg's killer whales,NA,Sheringham Point,48.3470001220703,-123.925003051758,48.3619995117188,-123.872169494629,"Mark, Fin, Rod, and Cari were heading west out of the Juan de Fuca Strait early in the morning after departing the T069s near Race Rocks (see Encounter 83). As they approached Sheringham Point, about one nautical mile off the coast, Mark spotted the dorsal fin of a killer whale bull. Using his Swarovski binoculars, Mark quickly identified the bull as the unmistakable T063, also known as ""Chainsaw.""

T063 was traveling east, and within a few minutes, Rod spotted another dorsal fin about 0.75 nm closer to shore, likely belonging to his mother, T065. After capturing a few photos of T063, the team focused on finding the rather elusive T065. It took several minutes of scanning, but she was eventually spotted well inshore, heading east off Gordon's Beach and moving towards the salmon sport fishers.

The team concluded the encounter once they secured a proof-of-presence photo of T065.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-84
2024,2024-09-01,1,83,07:40:00,08:34:00,3240s (~54 minutes),Mike 1,"Mark Malleson,Rod King, Cari Van Camp",Bigg's killer whales,NA,Race Rocks,48.3050003051758,-123.586334228516,48.2928352355957,-123.53133392334,"Mark and Fin left Victoria Harbour at 0700 after collecting Rod and Cari from Fisherman’s Wharf, eager to take advantage of the idyllic conditions in the Juan de Fuca Strait for a survey. As they entered Race Pass, Mark and Rod agreed that the strong ebb tide would likely drive killer whales eastward along the Vancouver Island shoreline.

Their instincts were spot on. Just moments later, Mark spotted a small pod of 3 or 4 individuals, including a mature bull, near Church Rock, heading east into Whirl Bay. The group was quickly identified as the T069 matriline: the matriarch, T069, accompanied by two of her three sons— twenty-nine-year-old T069C and fourteen-year-old T069F. The middle son, twenty-year-old T069E, has recently dispersed and has been seen several times over the last two weeks prowling the coastline between Sooke and Oak Bay on his own.

The Mike 1 team followed the trio along the Whirl Bay shoreline to Bentick Island, before crossing Race Pass and skirting the western and southern boundaries of the Race Rocks Ecological Reserve. No predation was observed during their 54-minute encounter, and as the team departed, the whales appeared to shift course to the 
Mark and Fin left Victoria Harbour at 0700 after picking up Rod and Cari at Fisherman's Wharf to take advantage of the idyllic conditions in the Juan de Fuca for a survey.
As they entered Race Pass Mark and Rod agreed that with the big ebb killer whales would likely be east bound along the Vancouver Island shoreline.
Sure enough! A minute later Mark spotted a group of 3 or 4 individuals, including a bull, at Church Rock heading east into Whirl Bay.
They were soon identified as the T069s; the matriarch, T069 along with two of her three sons, nineteen year old T069C and fourteen year old T069F. The middle son, twenty year old T069E has recently dispersed and had been seen a few times over the previous two weeks prowling around the coastline between Sooke and Oak Bay.
The Mike 1 team followed the trio along the shoreline of Whirl Bay to Bentick Island before crossing Race Pass and passing through the west and south edge of the Race Rocks Ecological Reserve. No successful predation was observed during the 54 minute encounter and they left them and it appeared they were leaving Race Rocks on a south east track.

*Two hours later they were relocated by a commercial whale watch boat who saw them prowling around in Race Rocks.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-83
2024,2024-08-27,NA,82,03:00:00,04:03:00,3780s (~1.05 hours),KCB III,"Dave Ellifrit, Michael Weiss,Charli Grimes, Arlene Vargas, Alondra Caro Ruiz",Bigg's killer whales,NA,Barnes and Clark Islands,48.6940002441406,-122.809997558594,48.7190017700195,-122.76000213623,"The team was working in the office when we decided to go out on a big group of Bigg’s near Lawrence Point on Orcas Island. The T18s, T36s, T49As, and T137s were reported to be in the area. T65A5 was also reported to be there. We headed down to Snug Harbor and left in KCB3 at 1340. After a stop at the Roche Harbor fuel dock, we headed through the middle of the San Juan Islands and up Rosario Strait. The whales had turned and were heading quickly northwest along the north shore of Orcas Island when we arrived on scene at 1500. The whales had split into two groups, and we went around the scene to the lead group of whales. The rear group of the T18s and T49As turned back southeast toward Point Lawrence while we stayed with the lead group. The T18s and T49As were not encountered. 
The T36s and T137s were moving quickly along the Orcas shoreline, and we quickly got the drone up over them. During a long dive, the whales turned north towards Barnes Island. The whales were in two tight groups, loosely spread and paralleling one another. The group that was about fifty yards to the west of the other included the T36Bs and T137D while the other group had the rest of the T137s, T36 herself, and T65A5. T36B3 was not present. The western group became the lead group by about the same margin as the whales headed north a little off Barnes Island’s west shoreline. At 1533, members of the lead group briefly began speed swimming at the surface as they rounded the north tip of Barnes Island. That group went into obvious hunting mode in between the north ends of Barnes and Clark Islands. The rear group gave us a close pass as they headed north past us and then turned northeast over the tops of both Barnes and Clark Islands. This group milled briefly before continuing northeast toward mid-channel and that was the last we saw of those whales. The T36Bs and T137D came out from in between the two islands and rounded the north tip. After a long dive, they showed up spread out and milling near the southeast tip of Clark Island. These whales soon grouped up again before they began heading north. We had the drone up over them and the whales had made a seal kill that they were carrying around with them. They began a brief bout of porpoising with a couple of the animals coming completely out of the water. They then slowed down a bit but were still swimming quickly north-northeast towards where we last saw the other group heading. We ended the encounter at 1603 about three quarters of a mile northeast of Clark Island.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-82
2024,2024-08-13,2,80,02:02:00,02:50:00,2880s (~48 minutes),KCB III,Michael Weiss,Bigg's killer whales,NA,Haro Strait and Spieden Channel,48.598331451416,-123.205001831055,48.6266670227051,-123.131332397461,"As the team headed home from the T60s in San Juan Channel (see encounter 79), they received reports of another large group of whales making their way north past Henry Island. The team was soon on scene with these whales at 1402.

The whales were initially spread out and porpoising north. In the rear group were young members of the T75B and T49A matrilines, while the two matriarchs and T49A3 took up positions in the front. The team first paralleled the whales from the right, moving offshore as the whales made a sharp turn towards Battleship. The whales passed between Henry Island and Battleship, swimming through kelp beds as they moved into Spieden Channel.

The group moved east through Spieden Channel, pausing only briefly to investigate kelp beds as they continued travelling at fairly high speeds. After passing Roche Harbor, the whales stayed close to the San Juan shoreline for a few sequences before making a slight turn off shore. The team took one last pass from the whales' left sides before ending the encounter at 1450 and heading back to the dock.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-80
2024,2024-08-13,1,79,NA,NA,NA,"Charli Grimes, Taylor Redmond, Alondra Caro Ruiz, Arlene Vargas",Michael Weiss,Bigg's killer whales,NA,Spieden Channel and San Juan Channel,48.625,-123.178665161133,48.6001663208008,-123.08683013916,"The team received reports of the T60s (without D and E) heading east through Spieden Channel in the late morning. They left the dock at 1206 and headed north through Mosquito Pass, arriving on scene at 1224.

The whales were initially off the western entrance to Roche Harbor, investigating kelp beds. They soon moved on, travelling east in a tight group along the south side of Spieden Channel. They stuck close to shore as they rounded the corner into San Juan Channel, passing close to Reuben Tarte. They broke off shore as they passed Rocky Bay, taking the offshore side of O'Neal Island.

The team slowly got along side them to take a left side photo-ID pass. The team ended the encounter at 1342 with the whales still heading south down the channel.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-79
2024,2024-08-12,1,78,12:20:00,02:03:00,-37020s (~-10.28 hours),"KCB IIIRachel John, Arlene Vargas, Charli Grimes",Michael Weiss,Bigg's killer whales,NA,Waldron Island,48.7214508056641,-123.032836914062,48.6915016174316,-123.063003540039,"The team received reports of the T75Bs off the north side of Waldron. Looking at their photos from previous, they decided that there was definitely a need for improved ID photos of this group. They got off the dock at 1142 and headed northeast.

The team arrived on scene at Bare Island at 1220. The whales were circling the island, clearly foraging. The team hung back and waited for them to get into open water before attempting any ID passes. Soon, the whales broke from the Bare Island shoreline and headed towards the north side of President Channel. The team was able to catch up with them at get a couple right side passes before they started hugging the Waldron shoreline as they went down the channel.

The team stayed offshore as the whales made their way down the east side of Waldron. The whales turned the corner at Point Disney and headed into Cowlitz Bay. About half way across the bay the whales broke off shore again, and the team was able to get their right side pass on the group. The team ended the encounter at 1403 and headed back to Snug.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-78
2024,2024-07-29,1,77,04:49:00,05:58:00,4140s (~1.15 hours),Mike 1,Mark Malleson,J,NA,East Sooke,48.3078346252441,-123.772331237793,48.3053321838379,-123.850830078125,"Around mid-morning, Mark received a report that Southern Resident killer whales had been spotted in the fog north of Port Angeles, heading northwest towards Race Rocks. The commercial boat that sighted them believed they may have seen K26 in the mix. J pod had been reported the previous evening, heading south in the Strait of Georgia near East Point. It was possible that Ks, and perhaps even the Ls, had entered the Juan de Fuca Strait and met up with the Js. Alternatively, it was possible that with the poor visibility, K26 might have been mistaken for the fast-growing J38. 

Mark received a call from Michael, who inquired if he would be heading out on Mike 1 to confirm the identity of the group. By mid-afternoon, the fog had lifted, and reports indicated that the whales were now slightly south of Race Rocks, still heading northwest and angling towards East Sooke Park, so Mark quickly mobilized Mike 1. 

At 1649, while transiting through Race Passage, Mark spotted his first whales as one breached offshore of Church Rock. As he approached, he observed 3 or 4 individuals spread out, moving towards Becher Bay. The first whale he identified was J58, who was foraging alongside her grandmother, J19. At one point, it appeared that J19 caught something and shared it with J58 before they separated and continued westward. Mark then spotted J58's mother, J41, and her older brother, J51. He also noticed what he initially thought was a large male sprouter offshore, which turned out to be 21-year-old J39. 

With no further signs of whales on the horizon, Mark decided to head further south and west in the hopes of locating the leading group. Despite several miles of searching in the middle of the Strait and multiple binocular scans, he found no additional whales. While returning along the Canadian side, within a mile of the Sooke shoreline, he reacquired the original four whales and soon noticed more J pod members appearing offshore, beginning to group together. 

Mark successfully photographed additional individuals: J38, J45, and J37 with her two-year-old calf, J59. He confirmed the presence of J27 but was unable to get a clear photo before J27 went on a long foraging dive. Mark concluded the encounter at 1758, deciding it was time to return to Victoria. He was confident that the only Southern Resident killer whales in the area were members of J pod.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-77
2024,2024-07-24,1,74,03:19:00,06:06:00,10020s (~2.78 hours),KCB III,"Dave Ellifrit, Michael Weiss,Rachel John, Arlene Vargas, Alondra Caro Ruiz",J,NA,Boundary Pass and northern Haro Strait,48.7459983825684,-123.099334716797,48.6838340759277,-123.239501953125,"The team was working in the office when we received word that J pod had been found up near East Point. We gathered our gear, headed down to Snug Harbor, and left on KCB3 at 1453. We arrived on scene about mid-Boundary Pass off Monarch Head at 1519. J pod was spread out in singles and small groups while heading slowly southwest down Boundary Pass. J26 and few other spread-out whales got by us and the first group we got on was the J22s with J37 and J59 traveling together. Since we were on the US side of the border, we got the drone up for the first of several flights throughout the encounter. J39 and J49 were traveling together a couple hundred yards behind the J22s and the rest of the J37s. J31, J40, J42, J45, J46, J53, and J56 showed up and all three groups merged into one strung out and loosely spread group. The whales appeared to be social as they headed southwest towards Stuart Island. J27 was trailing this group by a couple hundred yards. We moved away from the whales as they approached Stuart Island and the whales turned west as they hit the Stuart Island shoreline. This large loosely spread group began rounding Turn Point around 1710. J27 caught up to them but took a more offshore route and was west of the others as everyone turned south.

The large group spread out some when south of Turn Point and there was a lot of breaching and splashing out of various individuals. J39 belly-flopped three times in a row. We found a tight and active group of four about a half mile southwest of Turn Point. This group included J44, J46, J53, and J53 and they were very playful and tactile. They milled and rolled south while another active group was a quarter mile east of them. This other group was the J22s along with J45, J49, and J59. J22 moved on ahead of the others but J38, J45, J49, and J59 continued to social travel together as they headed south down Haro Strait. We ended the encounter at 1806 about a half mile southeast of Turn Point.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-74
2024,2024-07-17,1,73,02:04:00,02:45:00,2460s (~41 minutes),KCB III,"Michael Weiss,Alondra Caro Ruiz, Taylor Redmond, Arlene Vargas, Delphine de Moor",Bigg's killer whales,NA,D'Arcy Island,48.576000213623,-123.271003723145,48.5808334350586,-123.294166564941,"The team had heard of two groups of Bigg's across Haro Strait from the CWR, but wasn't able to get a good fix on them with the big eyes from the office. They decided to go take a look, and left the dock at 13:43.

After a quick put across Haro, the team arrived on scene with the T109As. The whales were just coming north between D'arcy and Little D'arcy. The team observed them milling at the surface, and doing their ""moonwalking"" behavior, which is indicative of prey sharing. The whales finished up their meal and started to cross Hughes Passage.

The whales split up a bit and began circling the nearby reefs and the Small Islands, apparently still in hunting mode. The team watched them hunt for a few minutes, but they were too close to the rocks for safe photo-ID passes. After logging their behavior and making sure we had everyone on film, the team wrapped up the encounter and headed back home at 14:45.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-73
2024,2024-07-15,1,72,12:59:00,01:47:00,-40320s (~-11.2 hours),KCB III,"Dave Ellifrit,Rachel John, Arlene Vargas, Charli Grimes",Bigg's killer whales,NA,Juan de Fuca Strait,48.3346672058105,-123.34383392334,48.3320007324219,-123.426498413086,"The team was working in the office when whales were found south of Victoria somewhere. The whales found turned into a very large number for Bigg’s killer whales with estimates in the thirty range. Most of the whales were reported to be heading north a little south of Trial Island when we committed to going out. The team headed down to Snug Harbor and left in KCB3 at 1205. The day was slightly breezy so we had to bounce our way southwest across Haro Strait. Disappointingly, the whales were reported to have turned around and were now heading southwest. There was some doubt as to whether the effort would be worth it, but we decided to bounce on.

We arrived on scene at 1259 off the southeast corner of Constance Bank. We first saw a group of five that was trailing another larger group about a half mile to the northwest of the trailing group. The trailing group of five did not have anyone watching them so we started there. This group consisted of T117A, T117B, T117B1, T172, and T65A3. They were being somewhat social as they traveled west into sloppy seas. The choppy water meant we saw a lot of chins of surfacing whales but it was hard to catch it when one is stumbling around trying to keep the whales in the frame. We got as good of lefts on this group as conditions would allow before deciding to move on to the larger group. About halfway between the two groups, we saw T49C traveling west-northwest by himself. T49C was taking half minute short dives so it was hard to predict where he’d come up. We got a few shots of him before moving on to the larger group.

The large group was loosely stretched out and were also looking quite social as they traveled west. Several of the young whales were breaching and splashing. This group was being watched by several boats and were moving fairly quickly so we didn’t get that great of pass on them. Most of, or at least members of, the T34s, T36As, T37s, T49As, T65As, T75Bs, and the T77s were in this social gathering. We got a proof of presence on most of the whales in the group before deciding to call it. We moved slowly back toward the rear group, seeing T49C again on the way. We got another chance to take a few more shots on the T117A, T117B1/B1, T172, T65A3 group who were still heading quickly west in a loose group. We ended the encounter at 1347 southwest of Constance Bank.",27038/DFO SARA 388,https://www.whaleresearch.com/2024-72
