Entity,Code,Year,LifeExpectancy0,LifeExpectancy10,LifeExpectancy25,LifeExpectancy45,LifeExpectancy65,LifeExpectancy80
Saudi Arabia,SAU,1965,48.7818,64.011795,66.6186,70.7665,76.7901,85.0836
Saudi Arabia,SAU,1966,49.3432,64.127,66.6823,70.7648,76.7727,85.07
Saudi Arabia,SAU,1967,50.053,64.3379,66.8271,70.8224,76.7912,85.0757
Saudi Arabia,SAU,1968,50.915,64.6745,67.0733,70.9357,76.8303,85.0861
Saudi Arabia,SAU,1969,51.8162,65.0078,67.3145,71.0436,76.8644,85.092804
Saudi Arabia,SAU,1970,52.715,65.290695,67.5158,71.1317,76.8949,85.1021
Saudi Arabia,SAU,1971,53.7729,65.72,67.8349,71.2894,76.9549,85.12
Saudi Arabia,SAU,1972,54.7919,66.0925,68.1084,71.4224,77.0065,85.1366
Saudi Arabia,SAU,1973,55.932,66.5624,68.4644,71.611,77.0869,85.1657
Saudi Arabia,SAU,1974,57.0168,67.0039,68.800095,71.7901,77.1615,85.1906
Saudi Arabia,SAU,1975,58.068,67.4842,69.173996,71.9988,77.2484,85.2174
Saudi Arabia,SAU,1976,58.9659,67.7893,69.398605,72.1117,77.297104,85.233
Saudi Arabia,SAU,1977,59.9465,68.234,69.7554,72.3218,77.3908,85.2641
Saudi Arabia,SAU,1978,60.8717,68.6512,70.085205,72.520004,77.4897,85.3031
Saudi Arabia,SAU,1979,61.6975,68.9893,70.3657,72.7102,77.5811,85.335
Saudi Arabia,SAU,1980,62.6981,69.5387,70.8043,72.966995,77.7014,85.378
Saudi Arabia,SAU,1981,63.4721,69.878204,71.0793,73.1472,77.7991,85.4198
Saudi Arabia,SAU,1982,64.3043,70.3168,71.441,73.377,77.8998,85.4478
Saudi Arabia,SAU,1983,65.0529,70.6736,71.7361,73.581,78.0157,85.5006
Saudi Arabia,SAU,1984,65.6895,70.9426,71.953705,73.723495,78.0914,85.5319
Saudi Arabia,SAU,1985,66.3297,71.237305,72.1966,73.891,78.185196,85.5729
Saudi Arabia,SAU,1986,66.9207,71.4937,72.4073,74.0382,78.2715,85.6129
Saudi Arabia,SAU,1987,67.4001,71.646805,72.5272,74.127396,78.342,85.6569
Saudi Arabia,SAU,1988,67.9721,71.9194,72.7556,74.293,78.4415,85.7033
Saudi Arabia,SAU,1989,68.4913,72.1581,72.9533,74.4339,78.5253,85.7422
Saudi Arabia,SAU,1990,68.9485,72.350204,73.1174,74.5581,78.6073,85.7839
Saudi Arabia,SAU,1991,69.3658,72.5252,73.2634,74.6765,78.6994,85.8387
Saudi Arabia,SAU,1992,69.9254,72.8637,73.5561,74.8964,78.8295,85.895
Saudi Arabia,SAU,1993,70.3033,73.0426,73.713,75.019104,78.9103,85.9326
Saudi Arabia,SAU,1994,70.705,73.261795,73.9066,75.180405,79.0236,85.9881
Saudi Arabia,SAU,1995,71.0109,73.4035,74.0406,75.298904,79.11,86.0297
Saudi Arabia,SAU,1996,71.2731,73.512200000000007,74.1352,75.3864,79.1872,86.0737
Saudi Arabia,SAU,1997,71.4826,73.5831,74.2021,75.4571,79.2584,86.116
Saudi Arabia,SAU,1998,71.8787,73.857895,74.4574,75.6709,79.3958,86.171
Saudi Arabia,SAU,1999,72.1359,74.0003,74.581604,75.7841,79.4868,86.2182
Saudi Arabia,SAU,2000,72.4667,74.2323,74.7958,75.9711,79.615204,86.2739
Saudi Arabia,SAU,2001,72.9744,74.6442,75.1764,76.2824,79.801,86.3413
Saudi Arabia,SAU,2002,73.3366,74.9183,75.4297,76.5029,79.9512,86.4065
Saudi Arabia,SAU,2003,73.6284,75.1281,75.624,76.6757,80.0712,86.4546
Saudi Arabia,SAU,2004,74.1526,75.574700000000007,76.0325,77.0259,80.2955,86.5435
Saudi Arabia,SAU,2005,74.5883,75.9418,76.373505,77.3068,80.4772,86.6079
Saudi Arabia,SAU,2006,74.8096,76.086,76.5085,77.4267,80.5814,86.661
Saudi Arabia,SAU,2007,75.0458,76.2538,76.667496,77.5683,80.697,86.723404
Saudi Arabia,SAU,2008,75.2744,76.4168,76.8215,77.7074,80.8097,86.7894
Saudi Arabia,SAU,2009,75.4313,76.5238,76.9227,77.797104,80.8759,86.8256
Saudi Arabia,SAU,2010,75.7629,76.7844,77.1578,77.996796,81.0105,86.8972
Saudi Arabia,SAU,2011,76.234,77.1996,77.5504,78.334,81.2298,86.984604
Saudi Arabia,SAU,2012,76.4611,77.3743,77.7166,78.4907,81.3664,87.0468
Saudi Arabia,SAU,2013,76.6257,77.4913,77.8311,78.6075,81.4857,87.1078
Saudi Arabia,SAU,2014,76.7573,77.574,77.9135,78.6971,81.5892,87.1636
Saudi Arabia,SAU,2015,76.9185,77.6927,78.0387,78.8419,81.7369,87.248
Saudi Arabia,SAU,2016,77.0643,77.7975,78.144196,78.9554,81.8737,87.3073
Saudi Arabia,SAU,2017,77.1605,77.8552,78.2134,79.055,82.0094,87.3716
Saudi Arabia,SAU,2018,77.2115,77.883,78.2529,79.123,82.1021,87.4338
Saudi Arabia,SAU,2019,77.3036,77.9464,78.3151,79.186295,82.179504,87.4906
Saudi Arabia,SAU,2020,76.2392,76.8386,77.1382,77.9159,81.245895,86.983
Saudi Arabia,SAU,2021,76.936,77.5205,77.8042,78.5025,81.6639,87.2516
Scotland,NA,1855,42.98,57.6,62.08,68.9,76.49,85.25
Scotland,NA,1856,44.32,59.67,63.97,70.51,77.729996,86.31
Scotland,NA,1857,43.51,58.55,63.05,69.7,76.9,85.63
Scotland,NA,1858,43.05,58.63,63.1,69.770004,76.88,85.45
Scotland,NA,1859,43.87,59.12,63.5,70.06,77.09,85.84
Scotland,NA,1860,41.49,57.54,62.15,69.12,76.32,85.36
Scotland,NA,1861,44.03,58.78,63.3,69.85,76.92,85.78
Scotland,NA,1862,42.58,57.98,62.53,69.17,76.43,85.26
Scotland,NA,1863,40.67,58.06,62.79,69.63,76.92,85.6
Scotland,NA,1864,40.18,56.43,61.33,68.63,76.7,85.38
Scotland,NA,1865,41.96,56.82,61.5,68.88,76.979996,85.6
Scotland,NA,1866,42.29,56.86,61.41,68.75,76.68,85.4
Scotland,NA,1867,43.57,57.78,62.19,68.91,76.64,85.48
Scotland,NA,1868,43.41,58.28,62.75,69.45,77.03,85.59
Scotland,NA,1869,41.18,57.2,61.62,68.54,76.46,85.42
Scotland,NA,1870,41.84,56.93,61.65,68.72,76.5,85.31
Scotland,NA,1871,41.47,57.01,61.86,69.01,76.94,85.67
Scotland,NA,1872,41.75,56.54,61.38,68.51,76.5,85.39
Scotland,NA,1873,42.11,56.72,61.3,67.99,76.11,84.95
Scotland,NA,1874,40.59,56.49,61.13,68.18,76.43,85.27
Scotland,NA,1875,40.93,56.45,61.01,67.95,76.05,84.91
Scotland,NA,1876,43.74,58,62.36,69,76.84,85.46
Scotland,NA,1877,44.52,57.67,61.87,68.43,76.33,85.17
Scotland,NA,1878,43.57,58.1,62.3,68.57,76.4,85.22
Scotland,NA,1879,45.28,58.12,62.16,68.33,76.07,85.04
Scotland,NA,1880,43.89,58.62,62.69,68.99,76.59,85.37
Scotland,NA,1881,45.46,58.43,62.37,68.7,76.6,85.34
Scotland,NA,1882,45.23,59.12,63.09,69.33,77.08,85.58
Scotland,NA,1883,44.42,57.95,62.01,68.37,76.49,85.19
Scotland,NA,1884,45.06,58.69,62.73,68.96,76.9,85.51
Scotland,NA,1885,45.66,58.83,62.81,68.97,76.729996,85.29
Scotland,NA,1886,46.33,59.05,62.82,68.78,76.64,85.3
Scotland,NA,1887,45.89,59.57,63.32,69.15,76.82,85.37
Scotland,NA,1888,47.43,59.82,63.36,69.08,76.61,85.31
Scotland,NA,1889,46.52,59.86,63.46,69.16,76.770004,85.44
Scotland,NA,1890,44.48,58.69,62.33,68.39,76.37,85.25
Scotland,NA,1891,43.95,57.43,60.94,66.93,75.21,84.47
Scotland,NA,1892,46.31,59.28,62.53,68.29,76.08,85.05
Scotland,NA,1893,44.83,59.52,62.84,68.53,76.32,85.07
Scotland,NA,1894,48.08,60.43,63.74,69.35,76.95,85.55
Scotland,NA,1895,45.1,58.76,62.05,67.75,75.81,84.81
Scotland,NA,1896,48.7,61.08,64.22,69.520004,77.2,85.72
Scotland,NA,1897,46.33,60.07,63.12,68.54,76.39,85.15
Scotland,NA,1898,46.66,60.37,63.41,68.79,76.68,85.46
Scotland,NA,1899,46.86,59.74,62.72,68.17,76.14,85.21
Scotland,NA,1900,46.43,59.26,62.21,67.69,75.68,84.79
Scotland,NA,1901,46.73,60.07,62.97,68.34,76.270004,85.34
Scotland,NA,1902,48.23,59.89,62.77,68.020004,76.06,85.02
Scotland,NA,1903,48.99,60.69,63.51,68.65,76.44,85.2
Scotland,NA,1904,48.48,60.87,63.72,68.68,76.37,85.26
Scotland,NA,1905,49.71,61.61,64.34,69.15,76.75,85.5
Scotland,NA,1906,49.75,61.35,64.1,68.88,76.55,85.33
Scotland,NA,1907,49.46,61.08,63.83,68.63,76.36,85.15
Scotland,NA,1908,49.18,61.83,64.369995,68.92,76.55,85.16
Scotland,NA,1909,50.69,61.97,64.53,69.06,76.42,85.26
Scotland,NA,1910,51.29,62.86,65.270004,69.62,76.7,85.39
Scotland,NA,1911,51.5,63.03,65.44,69.84,76.76,85.42
Scotland,NA,1912,51.65,62.86,65.240005,69.58,76.55,85.31
Scotland,NA,1913,51.5,62.81,65.16,69.46,76.45,85.29
Scotland,NA,1914,51.35,62.93,65.29,69.67,76.520004,85.35
Scotland,NA,1915,48.92,61.74,64.35,68.81,75.85,84.8
Scotland,NA,1916,52.73,63.18,65.66,69.729996,76.31,85.09
Scotland,NA,1917,52.62,63.77,66.119995,70.08,76.57,85.28
Scotland,NA,1918,48.87,60.23,63.87,69.95,76.86,85.64
Scotland,NA,1919,50.8,62.17,64.82,69.65,76.229996,85.05
Scotland,NA,1920,53.96,64.380005,66.61,70.68,77.07,85.47
Scotland,NA,1921,55.92,65.03,67.1,70.87,76.93,85.27
Scotland,NA,1922,53.66,64.39,66.43,70.35,76.5,85.06
Scotland,NA,1923,57.33,65.729996,67.61,71.11,77,85.4
Scotland,NA,1924,54.66,64.93,66.91,70.520004,76.45,84.97
Scotland,NA,1925,56.32,65.56,67.509995,71,76.83,85.2
Scotland,NA,1926,57.19,65.78,67.65,71.13,76.95,85.26
Scotland,NA,1927,56.78,65.490005,67.32,70.85,76.71,85.13
Scotland,NA,1928,56.86,65.759995,67.65,71.14,76.83,85.26
Scotland,NA,1929,55.84,64.55,66.47,70.12,76.13,84.75
Scotland,NA,1930,57.54,66.05,67.880005,71.25,76.96,85.29
Scotland,NA,1931,58.04,66.32,68.130005,71.33,76.92,85.11
Scotland,NA,1932,57.56,66.130005,67.94,71.270004,76.88,85.08
Scotland,NA,1933,58.61,66.229996,68.020004,71.26,76.91,85.16
Scotland,NA,1934,58.78,66.79,68.520004,71.65,77.24,85.5
Scotland,NA,1935,59.34,66.57,68.259995,71.31,76.81,85.11
Scotland,NA,1936,58.84,66.6,68.259995,71.22,76.8,85.15
Scotland,NA,1937,58.82,66.19,67.869995,70.92,76.56,84.94
Scotland,NA,1938,60.69,67.47,69.06,71.81,77.229996,85.43
Scotland,NA,1939,61.17,67.240005,68.8,71.55,77.020004,85.15
Scotland,NA,1940,58.52,65.619995,67.59,70.8,76.54,84.91
Scotland,NA,1941,57.64,65.1,67.68,71.33,77.06,85.11
Scotland,NA,1942,60.37,66.45,68.979996,72.38,77.71,85.45
Scotland,NA,1943,60.25,66.11,68.72,72.28,77.64,85.25
Scotland,NA,1944,61.2,66.92,69.39,72.68,77.91,85.4
Scotland,NA,1945,63.03,67.82,69.79,72.770004,77.94,85.47
Scotland,NA,1946,63.11,68.28,69.82,72.55,77.74,85.34
Scotland,NA,1947,63.39,68.56,70.03,72.44,77.61,85.27
Scotland,NA,1948,65.55,69.369995,70.71,73.020004,78.1,85.67
Scotland,NA,1949,65.66,69.229996,70.4,72.57,77.63,85.38
Senegal,SEN,1950,36.4332,56.8694,61.1232,67.447,74.5106,83.607
Senegal,SEN,1951,36.9224,57.0757,61.2854,67.5492,74.5721,83.636
Senegal,SEN,1952,37.3567,57.2239,61.4013,67.6215,74.6147,83.6555
Senegal,SEN,1953,37.8124,57.4062,61.5426,67.707,74.6624,83.6761
Senegal,SEN,1954,38.1995,57.5151,61.6262,67.7572,74.6921,83.6895
Senegal,SEN,1955,38.6344,57.7032,61.771,67.843704,74.741104000000007,83.7102
Senegal,SEN,1956,39.0381,57.8848,61.9109,67.9276,74.7889,83.7304
Senegal,SEN,1957,39.3561,58.0184,62.0143,67.991104000000007,74.828,83.7476
Senegal,SEN,1958,39.5482,58.0577,62.0451,68.0111,74.842,83.7545
Senegal,SEN,1959,39.7393,58.176,62.137,68.0687,74.879,83.7703
Senegal,SEN,1960,39.8783,58.3018,62.2327,68.1242,74.9095,83.7816
Senegal,SEN,1961,39.9169,58.342,62.2632,68.1422,74.9203,83.7858
Senegal,SEN,1962,39.8564,58.2985,62.228,68.117905,74.9046,83.7785
Senegal,SEN,1963,39.8817,58.3706,62.2844,68.1551,74.9306,83.79
Senegal,SEN,1964,39.8849,58.4176,62.3204,68.177,74.9444,83.7956
Senegal,SEN,1965,39.8383,58.3873,62.2963,68.1611,74.935,83.7919
Senegal,SEN,1966,39.9611,58.511,62.3915,68.2191,74.9698,83.8059
Senegal,SEN,1967,40.0832,58.5892,62.4514,68.2543,74.9894,83.8137
Senegal,SEN,1968,40.2677,58.6907,62.5305,68.3029,75.0178,83.8257
Senegal,SEN,1969,40.459,58.7667,62.588,68.3354,75.0354,83.8323
Senegal,SEN,1970,40.8254,58.9685,62.7438,68.4322,75.095,83.8569
Senegal,SEN,1971,41.2189,59.108,62.8508,68.4988,75.1366,83.8744
Senegal,SEN,1972,41.7529,59.3264,63.018,68.6004,75.1938,83.8969
Senegal,SEN,1973,42.557,59.7895,63.375,68.820496,75.3165,83.9453
Senegal,SEN,1974,43.2108,60.0179,63.5515,68.9311,75.3813,83.9698
Senegal,SEN,1975,44.0987,60.4267,63.8637,69.121796,75.4888,84.0117
Senegal,SEN,1976,45.0978,60.8847,64.2081,69.322296,75.6008,84.0551
Senegal,SEN,1977,46.1521,61.3829,64.5839,69.542496,75.7246,84.1035
Senegal,SEN,1978,47.1968,61.8753,64.9586,69.7669,75.8547,84.1712
Senegal,SEN,1979,48.1964,62.3665,65.335,69.9938,75.9838,84.2243
Senegal,SEN,1980,49.1421,62.8834,65.7306,70.2312,76.1175,84.276596
Senegal,SEN,1981,49.8498,63.2146,65.9845,70.3835,76.2035,84.3101
Senegal,SEN,1982,50.5639,63.5905,66.2758,70.5616,76.3034,84.3491
Senegal,SEN,1983,51.1527,63.8459,66.4692,70.6734,76.3657,84.3722
Senegal,SEN,1984,52.0149,64.342804,66.8566,70.9144,76.506,84.4283
Senegal,SEN,1985,52.7576,64.6557,67.1033,71.0735,76.6043,84.4695
Senegal,SEN,1986,53.9277,65.2985,67.6054,71.3833,76.777,84.5518
Senegal,SEN,1987,54.8191,65.701996,67.920395,71.5797,76.888504,84.5917
Senegal,SEN,1988,55.7736,66.2007,68.308395,71.816605,77.0184,84.6388
Senegal,SEN,1989,56.4384,66.517105,68.5594,71.9793,77.1136,84.6775
Senegal,SEN,1990,56.9484,66.7852,68.7716,72.1187,77.1918,84.7049
Senegal,SEN,1991,57.1389,66.857605,68.8273,72.1458,77.2005,84.7078
Senegal,SEN,1992,57.1124,66.7908,68.778,72.1254,77.1895,84.7056
Senegal,SEN,1993,56.9961,66.702896,68.7103,72.0897,77.1679,84.6977
Senegal,SEN,1994,56.9545,66.7354,68.7315,72.0868,77.1542,84.689
Senegal,SEN,1995,56.8385,66.694595,68.7035,72.084,77.1545,84.6899
Senegal,SEN,1996,56.6719,66.6007,68.6307,72.0328,77.1256,84.6804
Senegal,SEN,1997,56.591,66.4536,68.5166,71.9708,77.0855,84.6661
Senegal,SEN,1998,56.4179,66.1873,68.309,71.8492,77.0157,84.638
Senegal,SEN,1999,56.609,66.208496,68.3236,71.8374,76.9964,84.6285
Senegal,SEN,2000,56.9434,66.1998,68.3141,71.831696,76.9864,84.6231
Senegal,SEN,2001,57.5639,66.3928,68.4662,71.9288,77.0395,84.6429
Senegal,SEN,2002,58.231,66.5651,68.6017,72.0137,77.0824,84.657196
Senegal,SEN,2003,59.1219,66.9262,68.886795,72.1958,77.1864,84.6969
Senegal,SEN,2004,60.0266,67.3143,69.1936,72.3925,77.2938,84.7351
Senegal,SEN,2005,60.9152,67.744095,69.531204,72.6077,77.4163,84.7783
Senegal,SEN,2006,61.7502,68.102905,69.813995,72.7932,77.5168,84.8129
Senegal,SEN,2007,62.5429,68.506195,70.1286,72.9806,77.617096,84.8462
Senegal,SEN,2008,63.2421,68.855896,70.4038,73.154,77.7114,84.8757
Senegal,SEN,2009,63.9231,69.2198,70.696,73.3462,77.824700000000007,84.9196
Senegal,SEN,2010,64.6154,69.6241,71.0216,73.5615,77.9514,84.9684
Senegal,SEN,2011,65.262,70.0096,71.333,73.7681,78.0734,85.0136
Senegal,SEN,2012,65.4567,69.973206,71.304794,73.7511,78.0656,85.0105
Senegal,SEN,2013,66.0719,70.3562,71.6133,73.9536,78.1838,85.0506
Senegal,SEN,2014,66.4519,70.5161,71.7416,74.038,78.2304,85.0656
Senegal,SEN,2015,66.8794,70.733795,71.919,74.1566,78.3025,85.088
Senegal,SEN,2016,67.4969,71.144104,72.258804,74.3909,78.4427,85.1388
Senegal,SEN,2017,67.7503,71.2172,72.3208,74.4364,78.4722,85.1494
Senegal,SEN,2018,68.0966,71.4035,72.4742,74.5419,78.5349,85.1727
Senegal,SEN,2019,68.5258,71.688,72.7186,74.7216,78.651596,85.2179
Senegal,SEN,2020,68.0064,71.009,71.9386,73.8133,78.0096,84.9635
Senegal,SEN,2021,67.0926,69.956696,70.935104,72.957,77.4609,84.7155
Senegal,SEN,1927,23.9,NA,NA,NA,NA,NA
Senegal,SEN,1937,26.4,NA,NA,NA,NA,NA
Senegal,SEN,1945,28.8,NA,NA,NA,NA,NA
Serbia,SRB,1950,57.7185,67.3797,68.8068,71.1215,76.6239,84.9424
Serbia,SRB,1951,57.3145,67.1314,68.5724,70.9111,76.451996,84.824700000000007
Serbia,SRB,1952,59.8319,68.6068,69.9104,72.0494,77.2164,85.2553
Serbia,SRB,1953,59.9973,68.7858,70.0642,72.1734,77.2776,85.2724
Serbia,SRB,1954,61.283,69.5087,70.722,72.736,77.6545,85.48
Serbia,SRB,1955,60.67,69.1357,70.3745,72.4292,77.4171,85.3211
Serbia,SRB,1956,61.9777,69.8439,71.0185,72.9836,77.7933,85.5288
Serbia,SRB,1957,62.1321,69.8927,71.058304,73.0137,77.7957,85.5106
Serbia,SRB,1958,63.8596,70.9046,71.989,73.8227,78.3604,85.8331
Serbia,SRB,1959,63.8428,70.837006,71.9232,73.7602,78.2941,85.7706
Serbia,SRB,1960,64.0383,70.9215,72.001495,73.8256,78.3259,85.7721
Serbia,SRB,1961,64.1676,70.9422,72.0219,73.8408,78.3227,85.7537
Serbia,SRB,1962,64.5907,71.1254,72.1929,73.9888,78.4207,85.798996
Serbia,SRB,1963,65.0034,71.2776,72.3358,74.11,78.4957,85.8245
Serbia,SRB,1964,64.8973,71.102905,72.1768,73.9672,78.3832,85.7403
Serbia,SRB,1965,65.2054,71.206696,72.2759,74.0517,78.4373,85.7563
Serbia,SRB,1966,65.8991,71.5169,72.566895,74.3059,78.6205,85.8546
Serbia,SRB,1967,65.5301,71.147,72.226105,74.0038,78.3962,85.7023
Serbia,SRB,1968,65.7432,71.221405,72.2979,74.0644,78.4401,85.7167
Serbia,SRB,1969,65.7523,71.105804,72.1905,73.9701,78.3721,85.6643
Serbia,SRB,1970,66.2096,71.326996,72.3927,74.1485,78.503,85.7317
Serbia,SRB,1971,66.6467,71.5924,72.640305,74.3626,78.6614,85.816
Serbia,SRB,1972,67.2321,71.8633,72.8905,74.586,78.8329,85.9129
Serbia,SRB,1973,67.6494,72.0681,73.0694,74.736,78.9356,85.9515
Serbia,SRB,1974,68.1259,72.3534,73.3266,74.9658,79.1118,86.0508
Serbia,SRB,1975,68.2994,72.4097,73.366196,75.0004,79.1391,86.0538
Serbia,SRB,1976,68.5715,72.5031,73.438095,75.0636,79.1869,86.0697
Serbia,SRB,1977,68.8588,72.6052,73.5237,75.1399,79.2541,86.1065
Serbia,SRB,1978,68.7785,72.4181,73.3351,74.973495,79.1383,86.0289
Serbia,SRB,1979,68.6962,72.2431,73.1584,74.815796,79.030304,85.9589
Serbia,SRB,1980,68.8829,72.2984,73.194595,74.8496,79.064804,85.9802
Serbia,SRB,1981,68.8109,72.161896,73.0531,74.7247,78.9812,85.9308
Serbia,SRB,1982,68.7502,72.054794,72.933105,74.6168,78.9081,85.8884
Serbia,SRB,1983,68.3637,71.7173,72.5959,74.3161,78.6879,85.7548
Serbia,SRB,1984,68.4556,71.7191,72.576904,74.2997,78.6801,85.7552
Serbia,SRB,1985,68.8587,71.9843,72.805,74.5017,78.8346,85.8568
Serbia,SRB,1986,68.9837,72.0176,72.8121,74.5067,78.8374,85.8616
Serbia,SRB,1987,69.1738,72.0332,72.8033,74.4957,78.8309,85.8623
Serbia,SRB,1988,69.6003,72.3013,73.0352,74.6983,78.9805,85.9593
Serbia,SRB,1989,69.8557,72.391495,73.0986,74.746,79.0182,85.9868
Serbia,SRB,1990,70.3146,72.665405,73.3387,74.9492,79.176,86.0929
Serbia,SRB,1991,70.7056,72.8672,73.5151,75.104004,79.2888,86.1712
Serbia,SRB,1992,70.8839,72.9196,73.543594,75.1098,79.2886,86.193
Serbia,SRB,1993,71.0479,72.9913,73.5921,75.1357,79.2953,86.2042
Serbia,SRB,1994,71.329,73.1392,73.7156,75.2233,79.3548,86.2516
Serbia,SRB,1995,71.7694,73.4172,73.9647,75.4211,79.4951,86.3455
Serbia,SRB,1996,71.5536,73.1335,73.673996,75.132,79.2715,86.208496
Serbia,SRB,1997,71.649,73.1514,73.6743,75.106705,79.2448,86.191696
Serbia,SRB,1998,71.2427,72.7943,73.4097,74.958496,79.1771,86.1623
Serbia,SRB,1999,69.7577,71.4879,72.5417,74.6102,79.0755,86.125
Serbia,SRB,2000,71.4392,72.645004,73.134705,74.5316,78.8047,85.9046
Serbia,SRB,2001,72.3072,73.4215,73.8676,75.1677,79.2727,86.187
Serbia,SRB,2002,72.2585,73.2993,73.7339,75.017,79.1593,86.113
Serbia,SRB,2003,72.4425,73.3881,73.805695,75.0551,79.1911,86.1313
Serbia,SRB,2004,72.6165,73.4683,73.8696,75.084,79.2192,86.1454
Serbia,SRB,2005,72.7092,73.494095,73.8796,75.0595,79.1968,86.1204
Serbia,SRB,2006,73.3551,74.0927,74.4474,75.549805,79.5692,86.3489
Serbia,SRB,2007,73.6228,74.324,74.658005,75.7139,79.6905,86.4166
Serbia,SRB,2008,73.9388,74.5933,74.905304,75.9151,79.841,86.495804
Serbia,SRB,2009,74.0376,74.7037,74.9987,75.9759,79.8799,86.5207
Serbia,SRB,2010,74.3753,74.9913,75.264,76.1968,80.0261,86.6073
Serbia,SRB,2011,74.7717,75.3605,75.6109,76.4988,80.2551,86.7431
Serbia,SRB,2012,75.1062,75.686,75.9171,76.7631,80.439,86.8606
Serbia,SRB,2013,75.605,76.1814,76.3914,77.187,80.7509,87.0705
Serbia,SRB,2014,75.7234,76.2788,76.476395,77.245895,80.757904,87.0787
Serbia,SRB,2015,75.8172,76.3153,76.499405,77.244,80.7114,87.0599
Serbia,SRB,2016,76.2609,76.7664,76.934296,77.632706,80.9722,87.2457
Serbia,SRB,2017,76.213,76.6962,76.8553,77.535904,80.8486,87.1651
Serbia,SRB,2018,76.5115,76.9844,77.1311,77.7784,80.9934,87.2789
Serbia,SRB,2019,76.704,77.1767,77.3133,77.9326,81.0821,87.3632
Serbia,SRB,2020,75.4057,75.8624,75.988495,76.6256,79.937,86.7124
Serbia,SRB,2021,74.1923,74.6422,74.7614,75.4149,78.8277,86.0454
Seychelles,SYC,1950,50.8792,58.522,60.0243,64.8865,73.7678,83.3816
Seychelles,SYC,1951,51.2705,58.906,60.3629,65.1317,73.9336,83.4853
Seychelles,SYC,1952,51.5562,59.1395,60.5635,65.2675,74.038,83.5625
Seychelles,SYC,1953,51.7643,59.3581,60.7548,65.3968,74.1393,83.634
Seychelles,SYC,1954,52.0803,59.5314,60.9068,65.4947,74.2222,83.6931
Seychelles,SYC,1955,51.6506,58.9554,60.3496,65.0308,73.9901,83.6237
Seychelles,SYC,1956,51.8389,59.0767,60.4592,65.0942,74.0614,83.6578
Seychelles,SYC,1957,52.0793,59.2472,60.6158,65.194,74.161,83.7091
Seychelles,SYC,1958,52.3429,59.443600000000004,60.7965,65.3116,74.270004,83.7635
Seychelles,SYC,1959,53.3295,60.4446,61.7936,66.0687,74.6215,83.7301
Seychelles,SYC,1960,54.5298,61.6712,62.8887,66.9205,75.219696,84.1475
Seychelles,SYC,1961,54.7194,61.7557,62.9582,66.9476,75.2457,84.1562
Seychelles,SYC,1962,54.8187,61.8238,63.0127,66.9658,75.2675,84.1702
Seychelles,SYC,1963,55.0878,61.896,63.0715,66.9878,75.2853,84.1801
Seychelles,SYC,1964,54.2529,60.8667,62.093,66.1769,74.8195,83.97
Seychelles,SYC,1965,55.195,61.7239,62.8858,66.792404,75.1888,84.1769
Seychelles,SYC,1966,56.2541,62.6725,63.7724,67.4857,75.5807,84.3661
Seychelles,SYC,1967,57.0962,63.3622,64.4133,67.9875,75.8734,84.5295
Seychelles,SYC,1968,57.2375,63.1476,64.2005,67.7951,75.7445,84.4826
Seychelles,SYC,1969,57.8183,63.4769,64.4974,68.0208,75.8565,84.5473
Seychelles,SYC,1970,58.4831,63.832,64.821396,68.2719,75.981,84.6245
Seychelles,SYC,1971,59.1568,64.2018,65.1575,68.535904,76.11,84.7092
Seychelles,SYC,1972,59.8962,64.6136,65.533295,68.8386,76.273,84.8318
Seychelles,SYC,1973,60.6162,65.0043,65.8892,69.1286,76.4329,84.9611
Seychelles,SYC,1974,61.3481,65.4181,66.267395,69.4401,76.6068,85.0921
Seychelles,SYC,1975,62.0833,65.8315,66.6525,69.7555,76.781204,85.221
Seychelles,SYC,1976,62.8217,66.252304,67.0467,70.0781,76.9587,85.3453
Seychelles,SYC,1977,63.5832,66.702805,67.4715,70.4282,77.1647,85.4832
Seychelles,SYC,1978,64.264,67.0935,67.8418,70.7335,77.3458,85.5791
Seychelles,SYC,1979,64.9253,67.491104000000007,68.2162,71.0292,77.4885,85.6124
Seychelles,SYC,1980,65.4849,67.8145,68.520096,71.268295,77.6012,85.6433
Seychelles,SYC,1981,66.0293,68.1587,68.8452,71.5276,77.7315,85.6963
Seychelles,SYC,1982,66.5486,68.5092,69.1758,71.7946,77.875,85.7643
Seychelles,SYC,1983,67.0581,68.878296,69.522705,72.0797,78.0355,85.8462
Seychelles,SYC,1984,67.5622,69.267,69.8884,72.384,78.2148,85.9431
Seychelles,SYC,1985,67.9878,69.596695,70.1957,72.6421,78.367,86.0292
Seychelles,SYC,1986,68.4798,70.0105,70.5839,72.9699,78.5708,86.142
Seychelles,SYC,1987,68.8348,70.297195,70.8506,73.1919,78.7039,86.2035
Seychelles,SYC,1988,69.464,70.876,71.403,73.6474,78.9712,86.3012
Seychelles,SYC,1989,69.3137,70.666306,71.1894,73.4568,78.8397,86.2313
Seychelles,SYC,1990,69.0142,70.314896,70.8377,73.1486,78.6444,86.1395
Seychelles,SYC,1991,68.9347,70.1901,70.704895,73.0227,78.5764,86.115204
Seychelles,SYC,1992,69.0824,70.3006,70.7978,73.1045,78.7035,86.2911
Seychelles,SYC,1993,69.0419,70.2286,70.7181,73.0158,78.672104,86.2914
