Entity,Code,Year,LifeExpectancyDiffFM
Sint Maarten (Dutch part),SXM,1955,2.2495003
Sint Maarten (Dutch part),SXM,1956,2.4572983
Sint Maarten (Dutch part),SXM,1957,2.4440994
Sint Maarten (Dutch part),SXM,1958,1.8016968
Sint Maarten (Dutch part),SXM,1959,2.5705032
Sint Maarten (Dutch part),SXM,1960,3.2386017
Sint Maarten (Dutch part),SXM,1961,3.0667953
Sint Maarten (Dutch part),SXM,1962,1.3837967
Sint Maarten (Dutch part),SXM,1963,2.041603
Sint Maarten (Dutch part),SXM,1964,1.7210007
Sint Maarten (Dutch part),SXM,1965,2.8268967
Sint Maarten (Dutch part),SXM,1966,3.1572037
Sint Maarten (Dutch part),SXM,1967,4.1969986
Sint Maarten (Dutch part),SXM,1968,4.7814026
Sint Maarten (Dutch part),SXM,1969,4.4112015
Sint Maarten (Dutch part),SXM,1970,2.392006
Sint Maarten (Dutch part),SXM,1971,1.4065018
Sint Maarten (Dutch part),SXM,1972,2.7313995
Sint Maarten (Dutch part),SXM,1973,2.8308945
Sint Maarten (Dutch part),SXM,1974,2.9419937
Sint Maarten (Dutch part),SXM,1975,2.8360977
Sint Maarten (Dutch part),SXM,1976,2.5452042
Sint Maarten (Dutch part),SXM,1977,2.4143982
Sint Maarten (Dutch part),SXM,1978,2.416504
Sint Maarten (Dutch part),SXM,1979,3.5401993
Sint Maarten (Dutch part),SXM,1980,4.2126007
Sint Maarten (Dutch part),SXM,1981,4.587906
Sint Maarten (Dutch part),SXM,1982,4.2789
Sint Maarten (Dutch part),SXM,1983,4.0045013
Sint Maarten (Dutch part),SXM,1984,3.8171005
Sint Maarten (Dutch part),SXM,1985,3.9244995
Sint Maarten (Dutch part),SXM,1986,4.3904037
Sint Maarten (Dutch part),SXM,1987,4.087097
Sint Maarten (Dutch part),SXM,1988,3.4751968
Sint Maarten (Dutch part),SXM,1989,3.4892044
Sint Maarten (Dutch part),SXM,1990,4.206398
Sint Maarten (Dutch part),SXM,1991,4.6287003
Sint Maarten (Dutch part),SXM,1992,4.4529037
Sint Maarten (Dutch part),SXM,1993,4.4910965
Sint Maarten (Dutch part),SXM,1994,4.495102
Sint Maarten (Dutch part),SXM,1995,4.4757996
Sint Maarten (Dutch part),SXM,1996,4.4128036
Sint Maarten (Dutch part),SXM,1997,4.3983994
Sint Maarten (Dutch part),SXM,1998,4.3992004
Sint Maarten (Dutch part),SXM,1999,4.3535995
Sint Maarten (Dutch part),SXM,2000,4.401802
Sint Maarten (Dutch part),SXM,2001,4.401802
Sint Maarten (Dutch part),SXM,2002,4.3707047
Sint Maarten (Dutch part),SXM,2003,4.395996
Sint Maarten (Dutch part),SXM,2004,4.3918
Sint Maarten (Dutch part),SXM,2005,4.304901
Sint Maarten (Dutch part),SXM,2006,4.2995987
Sint Maarten (Dutch part),SXM,2007,4.731697
Sint Maarten (Dutch part),SXM,2008,4.687996
Sint Maarten (Dutch part),SXM,2009,5.094406
Sint Maarten (Dutch part),SXM,2010,5.5126038
Sint Maarten (Dutch part),SXM,2011,4.7293015
Sint Maarten (Dutch part),SXM,2012,4.758995
Sint Maarten (Dutch part),SXM,2013,5.868904
Sint Maarten (Dutch part),SXM,2014,6.668297
Sint Maarten (Dutch part),SXM,2015,6.5724945
Sint Maarten (Dutch part),SXM,2016,5.540695
Sint Maarten (Dutch part),SXM,2017,5.834198
Sint Maarten (Dutch part),SXM,2018,5.643303
Sint Maarten (Dutch part),SXM,2019,6.2559967
Sint Maarten (Dutch part),SXM,2020,6.093895
Sint Maarten (Dutch part),SXM,2021,5.1579056
Slovakia,SVK,1950,3.4445
Slovakia,SVK,1951,4.175003
Slovakia,SVK,1952,3.9265976
Slovakia,SVK,1953,3.7514992
Slovakia,SVK,1954,3.4371948
Slovakia,SVK,1955,3.986
Slovakia,SVK,1956,4.1287994
Slovakia,SVK,1957,4.1191025
Slovakia,SVK,1958,4.3554993
Slovakia,SVK,1959,4.5559998
Slovakia,SVK,1960,4.404602
Slovakia,SVK,1961,4.4770966
Slovakia,SVK,1962,4.650299
Slovakia,SVK,1963,5.009201
Slovakia,SVK,1964,4.8069
Slovakia,SVK,1965,4.9800034
Slovakia,SVK,1966,5.4582977
Slovakia,SVK,1967,5.5279007
Slovakia,SVK,1968,5.8827972
Slovakia,SVK,1969,6.364998
Slovakia,SVK,1970,6.266098
Slovakia,SVK,1971,6.637398
Slovakia,SVK,1972,6.9104004
Slovakia,SVK,1973,6.610504
Slovakia,SVK,1974,6.874199
Slovakia,SVK,1975,7.0883026
Slovakia,SVK,1976,7.0765
Slovakia,SVK,1977,7.5343018
Slovakia,SVK,1978,7.221298
Slovakia,SVK,1979,7.4431
Slovakia,SVK,1980,7.5508957
Slovakia,SVK,1981,7.9132996
Slovakia,SVK,1982,7.7821045
Slovakia,SVK,1983,7.8710938
Slovakia,SVK,1984,8.119804
Slovakia,SVK,1985,7.8706055
Slovakia,SVK,1986,7.8859024
Slovakia,SVK,1987,7.905098
Slovakia,SVK,1988,8.390999
Slovakia,SVK,1989,8.484596
Slovakia,SVK,1990,8.861496
Slovakia,SVK,1991,8.474098
Slovakia,SVK,1992,8.804802
Slovakia,SVK,1993,8.404106
Slovakia,SVK,1994,8.2155
Slovakia,SVK,1995,8.024399
Slovakia,SVK,1996,8.072601
Slovakia,SVK,1997,7.9489975
Slovakia,SVK,1998,8.282799
Slovakia,SVK,1999,8.254799
Slovakia,SVK,2000,8.298599
Slovakia,SVK,2001,8.183197
Slovakia,SVK,2002,7.9028015
Slovakia,SVK,2003,7.9823
Slovakia,SVK,2004,7.6949997
Slovakia,SVK,2005,7.900299
Slovakia,SVK,2006,7.9654007
Slovakia,SVK,2007,7.7658997
Slovakia,SVK,2008,8.030403
Slovakia,SVK,2009,7.5731964
Slovakia,SVK,2010,7.421402
Slovakia,SVK,2011,7.410698
Slovakia,SVK,2012,7.2695007
Slovakia,SVK,2013,7.0718994
Slovakia,SVK,2014,7.0650024
Slovakia,SVK,2015,7.0195007
Slovakia,SVK,2016,6.8035965
Slovakia,SVK,2017,6.8178024
Slovakia,SVK,2018,6.772705
Slovakia,SVK,2019,6.7451935
Slovakia,SVK,2020,6.7644043
Slovakia,SVK,2021,6.9359055
Slovenia,SVN,1950,5.2402
Slovenia,SVN,1951,5.4036026
Slovenia,SVN,1952,5.091999
Slovenia,SVN,1953,5.1274986
Slovenia,SVN,1954,5.0262985
Slovenia,SVN,1955,5.240902
Slovenia,SVN,1956,5.0853004
Slovenia,SVN,1957,5.130802
Slovenia,SVN,1958,4.8649025
Slovenia,SVN,1959,5.2299004
Slovenia,SVN,1960,5.2537994
Slovenia,SVN,1961,5.511696
Slovenia,SVN,1962,5.7431984
Slovenia,SVN,1963,5.5907974
Slovenia,SVN,1964,5.912796
Slovenia,SVN,1965,6.1343
Slovenia,SVN,1966,6.3751984
Slovenia,SVN,1967,6.5024033
Slovenia,SVN,1968,6.578804
Slovenia,SVN,1969,7.240303
Slovenia,SVN,1970,7.445198
Slovenia,SVN,1971,7.859001
Slovenia,SVN,1972,7.7557983
Slovenia,SVN,1973,7.808693
Slovenia,SVN,1974,7.7902985
Slovenia,SVN,1975,7.725502
Slovenia,SVN,1976,7.8901978
Slovenia,SVN,1977,8.243294
Slovenia,SVN,1978,8.385704
Slovenia,SVN,1979,8.526901
Slovenia,SVN,1980,8.223694
Slovenia,SVN,1981,8.067001
Slovenia,SVN,1982,8.2687
Slovenia,SVN,1983,8.711006
Slovenia,SVN,1984,8.278099
Slovenia,SVN,1985,8.310295
Slovenia,SVN,1986,8.104401
Slovenia,SVN,1987,8.1884
Slovenia,SVN,1988,8.239105
Slovenia,SVN,1989,8.421295
Slovenia,SVN,1990,8.079201
Slovenia,SVN,1991,8.090004
Slovenia,SVN,1992,8.193901
Slovenia,SVN,1993,8.1884
Slovenia,SVN,1994,7.6571045
Slovenia,SVN,1995,7.7854004
Slovenia,SVN,1996,7.8872986
Slovenia,SVN,1997,7.6982956
Slovenia,SVN,1998,7.7808
Slovenia,SVN,1999,7.6850967
Slovenia,SVN,2000,7.767105
Slovenia,SVN,2001,7.9515
Slovenia,SVN,2002,7.8970947
Slovenia,SVN,2003,7.7723007
Slovenia,SVN,2004,7.373703
Slovenia,SVN,2005,6.887398
Slovenia,SVN,2006,7.076996
Slovenia,SVN,2007,6.9517975
Slovenia,SVN,2008,6.5545044
Slovenia,SVN,2009,6.211197
Slovenia,SVN,2010,6.2306976
Slovenia,SVN,2011,5.9945984
Slovenia,SVN,2012,5.7994995
Slovenia,SVN,2013,5.878502
Slovenia,SVN,2014,5.478401
Slovenia,SVN,2015,5.583496
Slovenia,SVN,2016,5.436104
Slovenia,SVN,2017,5.525696
Slovenia,SVN,2018,5.4878006
Slovenia,SVN,2019,5.217102
Slovenia,SVN,2020,5.6721954
Slovenia,SVN,2021,6.189705
Small Island Developing States (SIDS),NA,1950,3.8106003
Small Island Developing States (SIDS),NA,1951,3.7011986
Small Island Developing States (SIDS),NA,1952,3.6944008
Small Island Developing States (SIDS),NA,1953,3.7467003
Small Island Developing States (SIDS),NA,1954,3.7496986
Small Island Developing States (SIDS),NA,1955,3.7807999
Small Island Developing States (SIDS),NA,1956,3.8362007
Small Island Developing States (SIDS),NA,1957,3.8987007
Small Island Developing States (SIDS),NA,1958,3.9920006
Small Island Developing States (SIDS),NA,1959,3.9741974
Small Island Developing States (SIDS),NA,1960,4.0129013
Small Island Developing States (SIDS),NA,1961,4.060299
Small Island Developing States (SIDS),NA,1962,4.0555
Small Island Developing States (SIDS),NA,1963,4.0314026
Small Island Developing States (SIDS),NA,1964,4.2818985
Small Island Developing States (SIDS),NA,1965,4.8142014
Small Island Developing States (SIDS),NA,1966,4.345997
Small Island Developing States (SIDS),NA,1967,4.391201
Small Island Developing States (SIDS),NA,1968,4.3536987
Small Island Developing States (SIDS),NA,1969,4.3878975
Small Island Developing States (SIDS),NA,1970,4.433399
Small Island Developing States (SIDS),NA,1971,4.507698
Small Island Developing States (SIDS),NA,1972,4.5164986
Small Island Developing States (SIDS),NA,1973,4.5303993
Small Island Developing States (SIDS),NA,1974,4.4263
Small Island Developing States (SIDS),NA,1975,4.9602013
Small Island Developing States (SIDS),NA,1976,4.991699
Small Island Developing States (SIDS),NA,1977,4.9526024
Small Island Developing States (SIDS),NA,1978,4.9617996
Small Island Developing States (SIDS),NA,1979,4.907997
Small Island Developing States (SIDS),NA,1980,4.8832016
Small Island Developing States (SIDS),NA,1981,4.8488007
Small Island Developing States (SIDS),NA,1982,4.815399
Small Island Developing States (SIDS),NA,1983,4.7616005
Small Island Developing States (SIDS),NA,1984,4.7097015
Small Island Developing States (SIDS),NA,1985,4.761097
Small Island Developing States (SIDS),NA,1986,4.8482018
Small Island Developing States (SIDS),NA,1987,4.8842964
Small Island Developing States (SIDS),NA,1988,4.9163017
Small Island Developing States (SIDS),NA,1989,4.5840034
Small Island Developing States (SIDS),NA,1990,4.568699
Small Island Developing States (SIDS),NA,1991,4.7579
Small Island Developing States (SIDS),NA,1992,4.7484016
Small Island Developing States (SIDS),NA,1993,4.8292007
Small Island Developing States (SIDS),NA,1994,4.829895
Small Island Developing States (SIDS),NA,1995,4.8711014
Small Island Developing States (SIDS),NA,1996,4.9748
Small Island Developing States (SIDS),NA,1997,4.919098
Small Island Developing States (SIDS),NA,1998,5.0499954
Small Island Developing States (SIDS),NA,1999,5.127594
Small Island Developing States (SIDS),NA,2000,5.0310974
Small Island Developing States (SIDS),NA,2001,5.0425034
Small Island Developing States (SIDS),NA,2002,5.115898
Small Island Developing States (SIDS),NA,2003,5.1125946
Small Island Developing States (SIDS),NA,2004,5.1091003
Small Island Developing States (SIDS),NA,2005,5.2873993
Small Island Developing States (SIDS),NA,2006,5.274002
Small Island Developing States (SIDS),NA,2007,5.266899
Small Island Developing States (SIDS),NA,2008,5.3639984
Small Island Developing States (SIDS),NA,2009,5.430603
Small Island Developing States (SIDS),NA,2010,4.1335983
Small Island Developing States (SIDS),NA,2011,5.492302
Small Island Developing States (SIDS),NA,2012,5.4457016
Small Island Developing States (SIDS),NA,2013,5.478302
Small Island Developing States (SIDS),NA,2014,5.5093
Small Island Developing States (SIDS),NA,2015,5.6452026
Small Island Developing States (SIDS),NA,2016,5.729004
Small Island Developing States (SIDS),NA,2017,5.709793
Small Island Developing States (SIDS),NA,2018,5.7723007
Small Island Developing States (SIDS),NA,2019,5.858902
Small Island Developing States (SIDS),NA,2020,6.0770035
Small Island Developing States (SIDS),NA,2021,5.8199997
Solomon Islands,SLB,1950,4.245701
Solomon Islands,SLB,1951,4.091999
Solomon Islands,SLB,1952,4.011101
Solomon Islands,SLB,1953,3.837799
Solomon Islands,SLB,1954,3.7742004
Solomon Islands,SLB,1955,3.6863022
Solomon Islands,SLB,1956,2.3183975
Solomon Islands,SLB,1957,3.615303
Solomon Islands,SLB,1958,3.4543
Solomon Islands,SLB,1959,3.4132004
Solomon Islands,SLB,1960,3.3022003
Solomon Islands,SLB,1961,3.1072006
Solomon Islands,SLB,1962,2.9939003
Solomon Islands,SLB,1963,2.9757004
Solomon Islands,SLB,1964,2.9337997
Solomon Islands,SLB,1965,2.8418999
Solomon Islands,SLB,1966,2.8401985
Solomon Islands,SLB,1967,2.814499
Solomon Islands,SLB,1968,2.9091988
Solomon Islands,SLB,1969,3.044098
Solomon Islands,SLB,1970,3.2019997
Solomon Islands,SLB,1971,3.3888016
Solomon Islands,SLB,1972,3.5816002
Solomon Islands,SLB,1973,3.8450012
Solomon Islands,SLB,1974,4.1636963
Solomon Islands,SLB,1975,3.7933998
Solomon Islands,SLB,1976,4.8202972
Solomon Islands,SLB,1977,4.8922005
Solomon Islands,SLB,1978,5.247902
Solomon Islands,SLB,1979,5.499302
Solomon Islands,SLB,1980,5.608696
Solomon Islands,SLB,1981,5.759098
Solomon Islands,SLB,1982,5.838501
Solomon Islands,SLB,1983,5.904598
Solomon Islands,SLB,1984,5.9278984
Solomon Islands,SLB,1985,5.974201
Solomon Islands,SLB,1986,5.5153008
Solomon Islands,SLB,1987,5.899498
Solomon Islands,SLB,1988,5.8296967
Solomon Islands,SLB,1989,5.7479973
Solomon Islands,SLB,1990,5.6730957
Solomon Islands,SLB,1991,5.536297
Solomon Islands,SLB,1992,5.4446983
Solomon Islands,SLB,1993,5.323902
Solomon Islands,SLB,1994,5.2362022
Solomon Islands,SLB,1995,5.130501
Solomon Islands,SLB,1996,4.9814987
Solomon Islands,SLB,1997,4.9156036
Solomon Islands,SLB,1998,4.790001
Solomon Islands,SLB,1999,4.7113953
Solomon Islands,SLB,2000,4.590294
Solomon Islands,SLB,2001,4.5014954
Solomon Islands,SLB,2002,4.3588943
Solomon Islands,SLB,2003,4.267395
Solomon Islands,SLB,2004,4.1460953
Solomon Islands,SLB,2005,4.0483017
Solomon Islands,SLB,2006,3.9412994
Solomon Islands,SLB,2007,3.7192001
Solomon Islands,SLB,2008,3.7264023
Solomon Islands,SLB,2009,3.6253967
Solomon Islands,SLB,2010,3.5359955
Solomon Islands,SLB,2011,3.4740982
Solomon Islands,SLB,2012,3.3850937
Solomon Islands,SLB,2013,3.266098
Solomon Islands,SLB,2014,3.1990967
Solomon Islands,SLB,2015,3.1054993
Solomon Islands,SLB,2016,3.060402
Solomon Islands,SLB,2017,2.9948044
Solomon Islands,SLB,2018,2.9512024
Solomon Islands,SLB,2019,2.8675003
Solomon Islands,SLB,2020,3.0103073
Solomon Islands,SLB,2021,3.0283966
Somalia,SOM,1950,2.8053017
Somalia,SOM,1951,2.8050003
Somalia,SOM,1952,2.8031998
Somalia,SOM,1953,2.8015022
Somalia,SOM,1954,2.7995987
Somalia,SOM,1955,2.7977028
Somalia,SOM,1956,2.7957
Somalia,SOM,1957,2.7936974
Somalia,SOM,1958,2.7915993
Somalia,SOM,1959,2.7895012
Somalia,SOM,1960,2.7873993
Somalia,SOM,1961,2.7923012
Somalia,SOM,1962,2.8153
Somalia,SOM,1963,2.8190002
Somalia,SOM,1964,2.8190994
Somalia,SOM,1965,2.8209991
Somalia,SOM,1966,2.821701
Somalia,SOM,1967,2.8225021
Somalia,SOM,1968,2.8230972
Somalia,SOM,1969,2.8237
Somalia,SOM,1970,2.8237991
Somalia,SOM,1971,2.8242035
Somalia,SOM,1972,2.8250008
Somalia,SOM,1973,2.8252983
Somalia,SOM,1974,2.7348022
Somalia,SOM,1975,2.7419014
Somalia,SOM,1976,2.7467003
Somalia,SOM,1977,2.8184013
Somalia,SOM,1978,3.0966988
Somalia,SOM,1979,2.8118973
Somalia,SOM,1980,2.8087997
Somalia,SOM,1981,2.8055992
Somalia,SOM,1982,2.8139992
Somalia,SOM,1983,2.8083
Somalia,SOM,1984,2.803402
Somalia,SOM,1985,2.7573013
Somalia,SOM,1986,2.751297
Somalia,SOM,1987,2.794899
Somalia,SOM,1988,8.672298
Somalia,SOM,1989,7.4837
Somalia,SOM,1990,7.516098
Somalia,SOM,1991,3.5103989
Somalia,SOM,1992,2.4547997
Somalia,SOM,1993,2.9215012
Somalia,SOM,1994,2.8992996
Somalia,SOM,1995,3.0390015
Somalia,SOM,1996,3.0233002
Somalia,SOM,1997,2.8437004
Somalia,SOM,1998,2.8434982
Somalia,SOM,1999,2.882801
Somalia,SOM,2000,2.7943
Somalia,SOM,2001,2.8207016
Somalia,SOM,2002,2.8131027
Somalia,SOM,2003,2.9595985
Somalia,SOM,2004,3.0373993
Somalia,SOM,2005,2.9970016
Somalia,SOM,2006,3.1899986
Somalia,SOM,2007,3.3157997
Somalia,SOM,2008,3.3789024
Somalia,SOM,2009,3.1475983
Somalia,SOM,2010,3.8689003
Somalia,SOM,2011,3.4130974
Somalia,SOM,2012,3.8913994
Somalia,SOM,2013,3.8055992
Somalia,SOM,2014,4.0942993
Somalia,SOM,2015,4.075199
Somalia,SOM,2016,4.405899
Somalia,SOM,2017,4.2313995
Somalia,SOM,2018,4.2615013
Somalia,SOM,2019,3.9696007
Somalia,SOM,2020,4.0835
Somalia,SOM,2021,4.1681023
South Africa,ZAF,1950,-0.9162979
South Africa,ZAF,1951,-0.6595993
South Africa,ZAF,1952,-0.27600098
South Africa,ZAF,1953,0.42950058
South Africa,ZAF,1954,1.0317001
South Africa,ZAF,1955,1.7519989
South Africa,ZAF,1956,2.2971
South Africa,ZAF,1957,2.8120995
South Africa,ZAF,1958,3.2972984
South Africa,ZAF,1959,3.6068
South Africa,ZAF,1960,3.8736
South Africa,ZAF,1961,4.0476
South Africa,ZAF,1962,4.1459007
South Africa,ZAF,1963,4.2490005
South Africa,ZAF,1964,4.3276978
South Africa,ZAF,1965,4.432701
South Africa,ZAF,1966,4.6410027
South Africa,ZAF,1967,4.869999
South Africa,ZAF,1968,4.948498
South Africa,ZAF,1969,5.0769005
South Africa,ZAF,1970,5.1712
South Africa,ZAF,1971,5.3176003
South Africa,ZAF,1972,5.473999
South Africa,ZAF,1973,5.5503006
South Africa,ZAF,1974,5.7206
South Africa,ZAF,1975,5.8824997
South Africa,ZAF,1976,5.994999
South Africa,ZAF,1977,6.1717987
South Africa,ZAF,1978,6.311199
South Africa,ZAF,1979,6.3572006
South Africa,ZAF,1980,6.3333015
South Africa,ZAF,1981,6.4198
South Africa,ZAF,1982,6.2898026
South Africa,ZAF,1983,6.2568016
South Africa,ZAF,1984,5.9909973
South Africa,ZAF,1985,5.9538956
South Africa,ZAF,1986,6.146599
South Africa,ZAF,1987,5.9570007
South Africa,ZAF,1988,6.3606033
South Africa,ZAF,1989,6.2137985
South Africa,ZAF,1990,6.7818985
South Africa,ZAF,1991,7.439102
South Africa,ZAF,1992,7.5324974
South Africa,ZAF,1993,7.7286034
South Africa,ZAF,1994,7.411598
South Africa,ZAF,1995,7.307602
South Africa,ZAF,1996,6.9587975
South Africa,ZAF,1997,6.551502
South Africa,ZAF,1998,6.2587013
South Africa,ZAF,1999,6.0166016
South Africa,ZAF,2000,5.6518974
South Africa,ZAF,2001,4.905197
South Africa,ZAF,2002,4.4763985
South Africa,ZAF,2003,4.2621
South Africa,ZAF,2004,3.8306007
South Africa,ZAF,2005,3.3661995
South Africa,ZAF,2006,3.6836014
South Africa,ZAF,2007,4.161701
South Africa,ZAF,2008,4.6234016
South Africa,ZAF,2009,4.9939995
South Africa,ZAF,2010,5.1989975
South Africa,ZAF,2011,5.3804016
South Africa,ZAF,2012,5.6735992
South Africa,ZAF,2013,5.9149017
South Africa,ZAF,2014,6.1977005
South Africa,ZAF,2015,6.0723953
South Africa,ZAF,2016,6.4872017
South Africa,ZAF,2017,6.4757996
South Africa,ZAF,2018,6.5363007
South Africa,ZAF,2019,6.2728004
South Africa,ZAF,2020,5.786003
South Africa,ZAF,2021,5.5416985
South Korea,KOR,1950,16.846401
South Korea,KOR,1951,17.3872
South Korea,KOR,1952,11.128101
South Korea,KOR,1953,8.0901985
South Korea,KOR,1954,4.144699
South Korea,KOR,1955,4.180298
South Korea,KOR,1956,4.2066
South Korea,KOR,1957,4.2081985
South Korea,KOR,1958,4.8661995
South Korea,KOR,1959,4.9349976
South Korea,KOR,1960,4.8586006
South Korea,KOR,1961,4.8787994
South Korea,KOR,1962,4.8778
South Korea,KOR,1963,5.5858
South Korea,KOR,1964,6.1276016
South Korea,KOR,1965,6.561699
South Korea,KOR,1966,7.035301
South Korea,KOR,1967,7.493305
South Korea,KOR,1968,7.871498
South Korea,KOR,1969,7.9109993
South Korea,KOR,1970,7.9806023
South Korea,KOR,1971,8.128498
South Korea,KOR,1972,8.366596
South Korea,KOR,1973,8.5321045
South Korea,KOR,1974,8.816296
South Korea,KOR,1975,8.896805
South Korea,KOR,1976,9.037701
South Korea,KOR,1977,9.0086975
South Korea,KOR,1978,9.569801
South Korea,KOR,1979,9.790802
South Korea,KOR,1980,9.532398
South Korea,KOR,1981,10.4347
South Korea,KOR,1982,9.921097
South Korea,KOR,1983,9.486198
South Korea,KOR,1984,9.640705
South Korea,KOR,1985,9.773998
South Korea,KOR,1986,9.659004
South Korea,KOR,1987,9.465698
South Korea,KOR,1988,9.486603
South Korea,KOR,1989,9.535202
South Korea,KOR,1990,8.900696
South Korea,KOR,1991,8.902794
South Korea,KOR,1992,8.885506
South Korea,KOR,1993,8.5914
South Korea,KOR,1994,8.575699
South Korea,KOR,1995,8.460899
South Korea,KOR,1996,8.371498
South Korea,KOR,1997,8.188301
South Korea,KOR,1998,8.047203
South Korea,KOR,1999,7.777199
South Korea,KOR,2000,7.6526947
South Korea,KOR,2001,7.620697
South Korea,KOR,2002,7.2882004
South Korea,KOR,2003,7.219406
South Korea,KOR,2004,7.239296
South Korea,KOR,2005,7.060501
South Korea,KOR,2006,7.095604
South Korea,KOR,2007,6.959099
South Korea,KOR,2008,7.1588974
South Korea,KOR,2009,7.1045
South Korea,KOR,2010,7.1399994
South Korea,KOR,2011,7.0530014
South Korea,KOR,2012,7.0598984
South Korea,KOR,2013,6.9626007
South Korea,KOR,2014,6.986603
South Korea,KOR,2015,6.7650986
South Korea,KOR,2016,6.662201
South Korea,KOR,2017,6.551399
South Korea,KOR,2018,6.515999
South Korea,KOR,2019,6.4020004
South Korea,KOR,2020,6.459099
South Korea,KOR,2021,6.3739014
South Sudan,SSD,1950,4.9637012
South Sudan,SSD,1951,4.956402
South Sudan,SSD,1952,5.062502
South Sudan,SSD,1953,5.102501
South Sudan,SSD,1954,5.1358013
South Sudan,SSD,1955,5.226099
South Sudan,SSD,1956,5.327999
South Sudan,SSD,1957,5.3375015
South Sudan,SSD,1958,5.2635
South Sudan,SSD,1959,5.2434998
South Sudan,SSD,1960,5.0394993
South Sudan,SSD,1961,4.8934994
South Sudan,SSD,1962,4.788599
South Sudan,SSD,1963,6.742899
South Sudan,SSD,1964,4.850502
South Sudan,SSD,1965,6.3781986
South Sudan,SSD,1966,7.341099
South Sudan,SSD,1967,7.253599
South Sudan,SSD,1968,7.0683002
South Sudan,SSD,1969,7.2266006
South Sudan,SSD,1970,7.113001
South Sudan,SSD,1971,5.058302
South Sudan,SSD,1972,4.8948
South Sudan,SSD,1973,1.6425018
South Sudan,SSD,1974,1.1327019
South Sudan,SSD,1975,1.1635017
South Sudan,SSD,1976,0.93650055
South Sudan,SSD,1977,1.0976028
South Sudan,SSD,1978,1.3787003
South Sudan,SSD,1979,1.3465004
South Sudan,SSD,1980,1.5318031
South Sudan,SSD,1981,1.6495018
South Sudan,SSD,1982,1.9280014
South Sudan,SSD,1983,3.1345978
South Sudan,SSD,1984,3.7721996
South Sudan,SSD,1985,3.8696003
South Sudan,SSD,1986,3.8320007
South Sudan,SSD,1987,4.7192
South Sudan,SSD,1988,0.68379974
South Sudan,SSD,1989,4.5853004
South Sudan,SSD,1990,4.7046986
South Sudan,SSD,1991,4.8269997
South Sudan,SSD,1992,5.0480003
South Sudan,SSD,1993,5.1056995
South Sudan,SSD,1994,2.9849968
South Sudan,SSD,1995,5.098299
South Sudan,SSD,1996,5.0094986
South Sudan,SSD,1997,5.022398
South Sudan,SSD,1998,3.5531006
South Sudan,SSD,1999,3.4062004
South Sudan,SSD,2000,2.8830986
South Sudan,SSD,2001,2.8029976
South Sudan,SSD,2002,2.680603
South Sudan,SSD,2003,2.0481033
South Sudan,SSD,2004,1.8935013
South Sudan,SSD,2005,1.8041992
South Sudan,SSD,2006,1.6843987
South Sudan,SSD,2007,2.0339012
South Sudan,SSD,2008,2.0391998
South Sudan,SSD,2009,2.2728996
South Sudan,SSD,2010,2.0985985
South Sudan,SSD,2011,2.7556
South Sudan,SSD,2012,2.5756989
South Sudan,SSD,2013,2.7355995
South Sudan,SSD,2014,4.1853027
South Sudan,SSD,2015,3.2490997
South Sudan,SSD,2016,3.4039001
South Sudan,SSD,2017,3.6837006
South Sudan,SSD,2018,2.8627014
South Sudan,SSD,2019,2.8190994
South Sudan,SSD,2020,3.0914001
South Sudan,SSD,2021,3.0437012
Spain,ESP,1908,1.8499985
Spain,ESP,1909,2.1500015
Spain,ESP,1910,2.3100014
Spain,ESP,1911,1.9099998
Spain,ESP,1912,1.8699989
Spain,ESP,1913,1.920002
Spain,ESP,1914,1.8100014
Spain,ESP,1915,1.7899971
Spain,ESP,1916,1.9099998
Spain,ESP,1917,1.920002
Spain,ESP,1918,0.8599987
Spain,ESP,1919,2.3700027
Spain,ESP,1920,2.1899986
Spain,ESP,1921,2.4399986
Spain,ESP,1922,2.4500008
Spain,ESP,1923,2.5100021
Spain,ESP,1924,2.9500008
Spain,ESP,1925,2.9800034
Spain,ESP,1926,3
Spain,ESP,1927,3.0199966
Spain,ESP,1928,2.959999
Spain,ESP,1929,3.3100014
Spain,ESP,1930,3.670002
Spain,ESP,1931,3.5200005
Spain,ESP,1932,3.3799973
Spain,ESP,1933,3.380001
Spain,ESP,1934,3.7000008
Spain,ESP,1935,3.869999
Spain,ESP,1936,8.68
Spain,ESP,1937,9.349998
Spain,ESP,1938,8.709999
Spain,ESP,1939,8.689999
Spain,ESP,1940,7.75
Spain,ESP,1941,8
Spain,ESP,1942,6.0700035
Spain,ESP,1943,5.4900017
Spain,ESP,1944,5.9400024
Spain,ESP,1945,5.5599976
Spain,ESP,1946,6.09
Spain,ESP,1947,5.1100006
Spain,ESP,1948,5.3099976
Spain,ESP,1949,5.1800003
Spain,ESP,1950,4.833496
Spain,ESP,1951,4.6893997
Spain,ESP,1952,4.4596024
Spain,ESP,1953,4.368698
Spain,ESP,1954,4.398102
Spain,ESP,1955,4.5207977
Spain,ESP,1956,4.6200027
Spain,ESP,1957,4.7265015
Spain,ESP,1958,4.642601
Spain,ESP,1959,4.7862015
Spain,ESP,1960,4.9573975
Spain,ESP,1961,4.855301
Spain,ESP,1962,4.969002
Spain,ESP,1963,5.2016983
Spain,ESP,1964,5.3122025
Spain,ESP,1965,5.3784027
Spain,ESP,1966,5.2836
