Entity,Code,Year,gini_disposable__age_total,gini_market__age_total,population_historical,owid_region
Spain,ESP,1870,NA,NA,16205967,NA
Spain,ESP,1871,NA,NA,16267583,NA
Spain,ESP,1872,NA,NA,16330962,NA
Spain,ESP,1873,NA,NA,16396117,NA
Spain,ESP,1874,NA,NA,16461531,NA
Spain,ESP,1875,NA,NA,16527207,NA
Spain,ESP,1876,NA,NA,16593144,NA
Spain,ESP,1877,NA,NA,16659345,NA
Spain,ESP,1878,NA,NA,16725809,NA
Spain,ESP,1879,NA,NA,16796632,NA
Spain,ESP,1880,NA,NA,16871852,NA
Spain,ESP,1881,NA,NA,16951508,NA
Spain,ESP,1882,NA,NA,17035639,NA
Spain,ESP,1883,NA,NA,17124285,NA
Spain,ESP,1884,NA,NA,17213392,NA
Spain,ESP,1885,NA,NA,17302962,NA
Spain,ESP,1886,NA,NA,17392999,NA
Spain,ESP,1887,NA,NA,17483504,NA
Spain,ESP,1888,NA,NA,17574480,NA
Spain,ESP,1889,NA,NA,17663309,NA
Spain,ESP,1890,NA,NA,17749968,NA
Spain,ESP,1891,NA,NA,17834434,NA
Spain,ESP,1892,NA,NA,17916684,NA
Spain,ESP,1893,NA,NA,17996694,NA
Spain,ESP,1894,NA,NA,18077062,NA
Spain,ESP,1895,NA,NA,18157788,NA
Spain,ESP,1896,NA,NA,18238875,NA
Spain,ESP,1897,NA,NA,18320325,NA
Spain,ESP,1898,NA,NA,18402137,NA
Spain,ESP,1899,NA,NA,18492800,NA
Spain,ESP,1900,NA,NA,18592411,NA
Spain,ESP,1901,NA,NA,18701066,NA
Spain,ESP,1902,NA,NA,18818864,NA
Spain,ESP,1903,NA,NA,18945905,NA
Spain,ESP,1904,NA,NA,19073803,NA
Spain,ESP,1905,NA,NA,19202565,NA
Spain,ESP,1906,NA,NA,19332196,NA
Spain,ESP,1907,NA,NA,19462702,NA
Spain,ESP,1908,NA,NA,19594089,NA
Spain,ESP,1909,NA,NA,19726214,NA
Spain,ESP,1910,NA,NA,19859082,NA
Spain,ESP,1911,NA,NA,19992695,NA
Spain,ESP,1912,NA,NA,20127058,NA
Spain,ESP,1913,NA,NA,20262175,NA
Spain,ESP,1914,NA,NA,20398200,NA
Spain,ESP,1915,NA,NA,20535137,NA
Spain,ESP,1916,NA,NA,20672994,NA
Spain,ESP,1917,NA,NA,20811776,NA
Spain,ESP,1918,NA,NA,20951479,NA
Spain,ESP,1919,NA,NA,21105927,NA
Spain,ESP,1920,NA,NA,21275357,NA
Spain,ESP,1921,NA,NA,21460007,NA
Spain,ESP,1922,NA,NA,21660122,NA
Spain,ESP,1923,NA,NA,21875945,NA
Spain,ESP,1924,NA,NA,22093919,NA
Spain,ESP,1925,NA,NA,22314065,NA
Spain,ESP,1926,NA,NA,22536404,NA
Spain,ESP,1927,NA,NA,22760959,NA
Spain,ESP,1928,NA,NA,22987751,NA
Spain,ESP,1929,NA,NA,23214389,NA
Spain,ESP,1930,NA,NA,23440849,NA
Spain,ESP,1931,NA,NA,23667105,NA
Spain,ESP,1932,NA,NA,23893132,NA
Spain,ESP,1933,NA,NA,24118905,NA
Spain,ESP,1934,NA,NA,24346811,NA
Spain,ESP,1935,NA,NA,24576871,NA
Spain,ESP,1936,NA,NA,24809105,NA
Spain,ESP,1937,NA,NA,25043533,NA
Spain,ESP,1938,NA,NA,25280177,NA
Spain,ESP,1939,NA,NA,25514739,NA
Spain,ESP,1940,NA,NA,25747164,NA
Spain,ESP,1941,NA,NA,25977393,NA
Spain,ESP,1942,NA,NA,26205369,NA
Spain,ESP,1943,NA,NA,26431030,NA
Spain,ESP,1944,NA,NA,26658635,NA
Spain,ESP,1945,NA,NA,26888200,NA
Spain,ESP,1946,NA,NA,27119742,NA
Spain,ESP,1947,NA,NA,27353278,NA
Spain,ESP,1948,NA,NA,27588824,NA
Spain,ESP,1949,NA,NA,27827617,NA
Spain,ESP,1950,NA,NA,28077007,NA
Spain,ESP,1951,NA,NA,28214807,NA
Spain,ESP,1952,NA,NA,28405996,NA
Spain,ESP,1953,NA,NA,28632656,NA
Spain,ESP,1954,NA,NA,28857784,NA
Spain,ESP,1955,NA,NA,29089728,NA
Spain,ESP,1956,NA,NA,29323627,NA
Spain,ESP,1957,NA,NA,29569913,NA
Spain,ESP,1958,NA,NA,29849614,NA
Spain,ESP,1959,NA,NA,30140655,NA
Spain,ESP,1960,NA,NA,30404890,NA
Spain,ESP,1961,NA,NA,30699526,NA
Spain,ESP,1962,NA,NA,31040042,NA
Spain,ESP,1963,NA,NA,31379779,NA
Spain,ESP,1964,NA,NA,31741537,NA
Spain,ESP,1965,NA,NA,32110623,NA
Spain,ESP,1966,NA,NA,32465832,NA
Spain,ESP,1967,NA,NA,32820707,NA
Spain,ESP,1968,NA,NA,33170058,NA
Spain,ESP,1969,NA,NA,33496890,NA
Spain,ESP,1970,NA,NA,33812675,NA
Spain,ESP,1971,NA,NA,34157399,NA
Spain,ESP,1972,NA,NA,34539817,NA
Spain,ESP,1973,NA,NA,34926478,NA
Spain,ESP,1974,NA,NA,35361715,NA
Spain,ESP,1975,NA,NA,35795725,NA
Spain,ESP,1976,NA,NA,36176229,NA
Spain,ESP,1977,NA,NA,36551217,NA
Spain,ESP,1978,NA,NA,36904917,NA
Spain,ESP,1979,NA,NA,37230328,NA
Spain,ESP,1980,NA,NA,37537514,NA
Spain,ESP,1981,NA,NA,37812657,NA
Spain,ESP,1982,NA,NA,38047053,NA
Spain,ESP,1983,NA,NA,38253195,NA
Spain,ESP,1984,NA,NA,38437433,NA
Spain,ESP,1985,NA,NA,38601263,NA
Spain,ESP,1986,NA,NA,38735655,NA
Spain,ESP,1987,NA,NA,38851959,NA
Spain,ESP,1988,NA,NA,38952207,NA
Spain,ESP,1989,NA,NA,39029506,NA
Spain,ESP,1990,NA,NA,39084924,NA
Spain,ESP,1991,NA,NA,39201702,NA
Spain,ESP,1992,NA,NA,39420297,NA
Spain,ESP,1993,NA,NA,39651575,NA
Spain,ESP,1994,NA,NA,39858677,NA
Spain,ESP,1995,NA,NA,40052688,NA
Spain,ESP,1996,NA,NA,40237332,NA
Spain,ESP,1997,NA,NA,40423773,NA
Spain,ESP,1998,NA,NA,40617392,NA
Spain,ESP,1999,NA,NA,40812809,NA
Spain,ESP,2000,NA,NA,41019721,NA
Spain,ESP,2001,NA,NA,41245551,NA
Spain,ESP,2002,NA,NA,41755656,NA
Spain,ESP,2003,NA,NA,42506499,NA
Spain,ESP,2004,NA,NA,43234511,NA
Spain,ESP,2005,NA,NA,43958840,NA
Spain,ESP,2006,NA,NA,44695400,NA
Spain,ESP,2023,NA,NA,47911535,Europe
Sri Lanka,LKA,-10000,NA,NA,32212,NA
Sri Lanka,LKA,-9000,NA,NA,40265,NA
Sri Lanka,LKA,-8000,NA,NA,50331,NA
Sri Lanka,LKA,-7000,NA,NA,62914,NA
Sri Lanka,LKA,-6000,NA,NA,78643,NA
Sri Lanka,LKA,-5000,NA,NA,98304,NA
Sri Lanka,LKA,-4000,NA,NA,122880,NA
Sri Lanka,LKA,-3000,NA,NA,153600,NA
Sri Lanka,LKA,-2000,NA,NA,192000,NA
Sri Lanka,LKA,-1000,NA,NA,240000,NA
Sri Lanka,LKA,0,NA,NA,300000,NA
Sri Lanka,LKA,100,NA,NA,350000,NA
Sri Lanka,LKA,200,NA,NA,400000,NA
Sri Lanka,LKA,300,NA,NA,450000,NA
Sri Lanka,LKA,400,NA,NA,500000,NA
Sri Lanka,LKA,500,NA,NA,550000,NA
Sri Lanka,LKA,600,NA,NA,600000,NA
Sri Lanka,LKA,700,NA,NA,650000,NA
Sri Lanka,LKA,800,NA,NA,700000,NA
Sri Lanka,LKA,900,NA,NA,750000,NA
Sri Lanka,LKA,1000,NA,NA,800000,NA
Sri Lanka,LKA,1100,NA,NA,900000,NA
Sri Lanka,LKA,1200,NA,NA,1000000,NA
Sri Lanka,LKA,1300,NA,NA,970000,NA
Sri Lanka,LKA,1400,NA,NA,930000,NA
Sri Lanka,LKA,1500,NA,NA,1000000,NA
Sri Lanka,LKA,1600,NA,NA,1250000,NA
Sri Lanka,LKA,1700,NA,NA,1500000,NA
Sri Lanka,LKA,1710,NA,NA,1508213,NA
Sri Lanka,LKA,1720,NA,NA,1478640,NA
Sri Lanka,LKA,1730,NA,NA,1449647,NA
Sri Lanka,LKA,1740,NA,NA,1421222,NA
Sri Lanka,LKA,1750,NA,NA,1393355,NA
Sri Lanka,LKA,1760,NA,NA,1366035,NA
Sri Lanka,LKA,1770,NA,NA,1339250,NA
Sri Lanka,LKA,1780,NA,NA,1312990,NA
Sri Lanka,LKA,1790,NA,NA,1287245,NA
Sri Lanka,LKA,1800,NA,NA,1750000,NA
Sri Lanka,LKA,1801,NA,NA,1718222,NA
Sri Lanka,LKA,1802,NA,NA,1687020,NA
Sri Lanka,LKA,1803,NA,NA,1656386,NA
Sri Lanka,LKA,1804,NA,NA,1626307,NA
Sri Lanka,LKA,1805,NA,NA,1596775,NA
Sri Lanka,LKA,1806,NA,NA,1567779,NA
Sri Lanka,LKA,1807,NA,NA,1539310,NA
Sri Lanka,LKA,1808,NA,NA,1511357,NA
Sri Lanka,LKA,1809,NA,NA,1483912,NA
Sri Lanka,LKA,1810,NA,NA,1457455,NA
Sri Lanka,LKA,1811,NA,NA,1430989,NA
Sri Lanka,LKA,1812,NA,NA,1405004,NA
Sri Lanka,LKA,1813,NA,NA,1379490,NA
Sri Lanka,LKA,1814,NA,NA,1354440,NA
Sri Lanka,LKA,1815,NA,NA,1329845,NA
Sri Lanka,LKA,1816,NA,NA,1305696,NA
Sri Lanka,LKA,1817,NA,NA,1281986,NA
Sri Lanka,LKA,1818,NA,NA,1258706,NA
Sri Lanka,LKA,1819,NA,NA,1245181,NA
Sri Lanka,LKA,1820,NA,NA,1241422,NA
Sri Lanka,LKA,1821,NA,NA,1247445,NA
Sri Lanka,LKA,1822,NA,NA,1263271,NA
Sri Lanka,LKA,1823,NA,NA,1288922,NA
Sri Lanka,LKA,1824,NA,NA,1315094,NA
Sri Lanka,LKA,1825,NA,NA,1341798,NA
Sri Lanka,LKA,1826,NA,NA,1369044,NA
Sri Lanka,LKA,1827,NA,NA,1396842,NA
Sri Lanka,LKA,1828,NA,NA,1425206,NA
Sri Lanka,LKA,1829,NA,NA,1454145,NA
Sri Lanka,LKA,1830,NA,NA,1483672,NA
Sri Lanka,LKA,1831,NA,NA,1513799,NA
Sri Lanka,LKA,1832,NA,NA,1544537,NA
Sri Lanka,LKA,1833,NA,NA,1575899,NA
Sri Lanka,LKA,1834,NA,NA,1607898,NA
Sri Lanka,LKA,1835,NA,NA,1640547,NA
Sri Lanka,LKA,1836,NA,NA,1673859,NA
Sri Lanka,LKA,1837,NA,NA,1707847,NA
Sri Lanka,LKA,1838,NA,NA,1742526,NA
Sri Lanka,LKA,1839,NA,NA,1777908,NA
Sri Lanka,LKA,1840,NA,NA,1814009,NA
Sri Lanka,LKA,1841,NA,NA,1850844,NA
Sri Lanka,LKA,1842,NA,NA,1888426,NA
Sri Lanka,LKA,1843,NA,NA,1926771,NA
Sri Lanka,LKA,1844,NA,NA,1965894,NA
Sri Lanka,LKA,1845,NA,NA,2005813,NA
Sri Lanka,LKA,1846,NA,NA,2046541,NA
Sri Lanka,LKA,1847,NA,NA,2088097,NA
Sri Lanka,LKA,1848,NA,NA,2130497,NA
Sri Lanka,LKA,1849,NA,NA,2157803,NA
Sri Lanka,LKA,1850,NA,NA,2169961,NA
Sri Lanka,LKA,1851,NA,NA,2168520,NA
Sri Lanka,LKA,1852,NA,NA,2151774,NA
Sri Lanka,LKA,1853,NA,NA,2119618,NA
Sri Lanka,LKA,1854,NA,NA,2087941,NA
Sri Lanka,LKA,1855,NA,NA,2056737,NA
Sri Lanka,LKA,1856,NA,NA,2025998,NA
Sri Lanka,LKA,1857,NA,NA,1995717,NA
Sri Lanka,LKA,1858,NA,NA,1965888,NA
Sri Lanka,LKA,1859,NA,NA,1957494,NA
Sri Lanka,LKA,1860,NA,NA,1971076,NA
Sri Lanka,LKA,1861,NA,NA,2007196,NA
Sri Lanka,LKA,1862,NA,NA,2066447,NA
Sri Lanka,LKA,1863,NA,NA,2149451,NA
Sri Lanka,LKA,1864,NA,NA,2235787,NA
Sri Lanka,LKA,1865,NA,NA,2325589,NA
Sri Lanka,LKA,1866,NA,NA,2418997,NA
Sri Lanka,LKA,1867,NA,NA,2516156,NA
Sri Lanka,LKA,1868,NA,NA,2617216,NA
Sri Lanka,LKA,1869,NA,NA,2704663,NA
Sri Lanka,LKA,1870,NA,NA,2777781,NA
Sri Lanka,LKA,1871,NA,NA,2835824,NA
Sri Lanka,LKA,1872,NA,NA,2878014,NA
Sri Lanka,LKA,1873,NA,NA,2903538,NA
Sri Lanka,LKA,1874,NA,NA,2929287,NA
Sri Lanka,LKA,1875,NA,NA,2955263,NA
Sri Lanka,LKA,1876,NA,NA,2981468,NA
Sri Lanka,LKA,1877,NA,NA,3007904,NA
Sri Lanka,LKA,1878,NA,NA,3034572,NA
Sri Lanka,LKA,1879,NA,NA,3062740,NA
Sri Lanka,LKA,1880,NA,NA,3092435,NA
Sri Lanka,LKA,1881,NA,NA,3123685,NA
Sri Lanka,LKA,1882,NA,NA,3156520,NA
Sri Lanka,LKA,1883,NA,NA,3190968,NA
Sri Lanka,LKA,1884,NA,NA,3225791,NA
Sri Lanka,LKA,1885,NA,NA,3260992,NA
Sri Lanka,LKA,1886,NA,NA,3296576,NA
Sri Lanka,LKA,1887,NA,NA,3332546,NA
Sri Lanka,LKA,1888,NA,NA,3368907,NA
Sri Lanka,LKA,1889,NA,NA,3409558,NA
Sri Lanka,LKA,1890,NA,NA,3454615,NA
Sri Lanka,LKA,1891,NA,NA,3504193,NA
Sri Lanka,LKA,1892,NA,NA,3558411,NA
Sri Lanka,LKA,1893,NA,NA,3617392,NA
Sri Lanka,LKA,1894,NA,NA,3677348,NA
Sri Lanka,LKA,1895,NA,NA,3738296,NA
Sri Lanka,LKA,1896,NA,NA,3800252,NA
Sri Lanka,LKA,1897,NA,NA,3863232,NA
Sri Lanka,LKA,1898,NA,NA,3927255,NA
Sri Lanka,LKA,1899,NA,NA,3993945,NA
Sri Lanka,LKA,1900,NA,NA,4063376,NA
Sri Lanka,LKA,1901,NA,NA,4135627,NA
Sri Lanka,LKA,1902,NA,NA,4210776,NA
Sri Lanka,LKA,1903,NA,NA,4288903,NA
Sri Lanka,LKA,1904,NA,NA,4368477,NA
Sri Lanka,LKA,1905,NA,NA,4449526,NA
Sri Lanka,LKA,1906,NA,NA,4532076,NA
Sri Lanka,LKA,1907,NA,NA,4616155,NA
Sri Lanka,LKA,1908,NA,NA,4701791,NA
Sri Lanka,LKA,1909,NA,NA,4783161,NA
Sri Lanka,LKA,1910,NA,NA,4860106,NA
Sri Lanka,LKA,1911,NA,NA,4932467,NA
Sri Lanka,LKA,1912,NA,NA,5000078,NA
Sri Lanka,LKA,1913,NA,NA,5062771,NA
Sri Lanka,LKA,1914,NA,NA,5126248,NA
Sri Lanka,LKA,1915,NA,NA,5190518,NA
Sri Lanka,LKA,1916,NA,NA,5255592,NA
Sri Lanka,LKA,1917,NA,NA,5321478,NA
Sri Lanka,LKA,1918,NA,NA,5384373,NA
Sri Lanka,LKA,1919,NA,NA,5444221,NA
Sri Lanka,LKA,1920,NA,NA,5500957,NA
Sri Lanka,LKA,1921,NA,NA,5554509,NA
Sri Lanka,LKA,1922,NA,NA,5604809,NA
Sri Lanka,LKA,1923,NA,NA,5651786,NA
Sri Lanka,LKA,1924,NA,NA,5699156,NA
Sri Lanka,LKA,1925,NA,NA,5746923,NA
Sri Lanka,LKA,1926,NA,NA,5795091,NA
Sri Lanka,LKA,1927,NA,NA,5843662,NA
Sri Lanka,LKA,1928,NA,NA,5892641,NA
Sri Lanka,LKA,1929,NA,NA,5940664,NA
Sri Lanka,LKA,1930,NA,NA,5987713,NA
Sri Lanka,LKA,1931,NA,NA,6033771,NA
Sri Lanka,LKA,1932,NA,NA,6078819,NA
Sri Lanka,LKA,1933,NA,NA,6122838,NA
Sri Lanka,LKA,1934,NA,NA,6167177,NA
Sri Lanka,LKA,1935,NA,NA,6211836,NA
Sri Lanka,LKA,1936,NA,NA,6256819,NA
Sri Lanka,LKA,1937,NA,NA,6302127,NA
Sri Lanka,LKA,1938,NA,NA,6347764,NA
Sri Lanka,LKA,1939,NA,NA,6411140,NA
Sri Lanka,LKA,1940,NA,NA,6492745,NA
Sri Lanka,LKA,1941,NA,NA,6593081,NA
Sri Lanka,LKA,1942,NA,NA,6712659,NA
Sri Lanka,LKA,1943,NA,NA,6852003,NA
Sri Lanka,LKA,1944,NA,NA,6994240,NA
Sri Lanka,LKA,1945,NA,NA,7139430,NA
Sri Lanka,LKA,1946,NA,NA,7287633,NA
Sri Lanka,LKA,1947,NA,NA,7438913,NA
Sri Lanka,LKA,1948,NA,NA,7593333,NA
Sri Lanka,LKA,1949,NA,NA,7762151,NA
Sri Lanka,LKA,1950,NA,NA,7811013,NA
Sri Lanka,LKA,1951,NA,NA,7956289,NA
Sri Lanka,LKA,1952,NA,NA,8111524,NA
Sri Lanka,LKA,1953,NA,NA,8275086,NA
Sri Lanka,LKA,1954,NA,NA,8445891,NA
Sri Lanka,LKA,1955,NA,NA,8623279,NA
Sri Lanka,LKA,1956,NA,NA,8807176,NA
Sri Lanka,LKA,1957,NA,NA,9000951,NA
Sri Lanka,LKA,1958,NA,NA,9208759,NA
Sri Lanka,LKA,1959,NA,NA,9430109,NA
Sri Lanka,LKA,1960,NA,NA,9661342,NA
Sri Lanka,LKA,1961,NA,NA,9899317,NA
Sri Lanka,LKA,1962,NA,NA,10143706,NA
Sri Lanka,LKA,1963,NA,NA,10394993,NA
Sri Lanka,LKA,1964,NA,NA,10653351,NA
Sri Lanka,LKA,1965,NA,NA,10916919,NA
Sri Lanka,LKA,1966,NA,NA,11183880,NA
Sri Lanka,LKA,1967,NA,NA,11457289,NA
Sri Lanka,LKA,1968,NA,NA,11736040,NA
Sri Lanka,LKA,1969,NA,NA,12013805,NA
Sri Lanka,LKA,1970,NA,NA,12287065,NA
Sri Lanka,LKA,1971,NA,NA,12551856,NA
Sri Lanka,LKA,1972,NA,NA,12809158,NA
Sri Lanka,LKA,1973,NA,NA,13060872,NA
Sri Lanka,LKA,1974,NA,NA,13305656,NA
Sri Lanka,LKA,1975,NA,NA,13548943,NA
Sri Lanka,LKA,1976,NA,NA,13796735,NA
Sri Lanka,LKA,1977,NA,NA,14049314,NA
Sri Lanka,LKA,1978,NA,NA,14310071,NA
Sri Lanka,LKA,1979,NA,NA,14579564,NA
Sri Lanka,LKA,1980,NA,NA,14847921,NA
Sri Lanka,LKA,1981,NA,NA,15099368,NA
Sri Lanka,LKA,1982,NA,NA,15286521,NA
Sri Lanka,LKA,1983,NA,NA,15388762,NA
Sri Lanka,LKA,1984,NA,NA,15441812,NA
Sri Lanka,LKA,1985,NA,NA,15544108,NA
Sri Lanka,LKA,1986,NA,NA,15731202,NA
Sri Lanka,LKA,1987,NA,NA,15916537,NA
Sri Lanka,LKA,1988,NA,NA,16078570,NA
Sri Lanka,LKA,1989,NA,NA,16248507,NA
Sri Lanka,LKA,1990,NA,NA,16352408,NA
Sri Lanka,LKA,1991,NA,NA,16475313,NA
Sri Lanka,LKA,1992,NA,NA,16739239,NA
Sri Lanka,LKA,1993,NA,NA,17025877,NA
Sri Lanka,LKA,1994,NA,NA,17275722,NA
Sri Lanka,LKA,1995,NA,NA,17564019,NA
Sri Lanka,LKA,1996,NA,NA,17904972,NA
Sri Lanka,LKA,1997,NA,NA,18248161,NA
Sri Lanka,LKA,1998,NA,NA,18595959,NA
Sri Lanka,LKA,1999,NA,NA,18944689,NA
Sri Lanka,LKA,2000,NA,NA,19293012,NA
Sri Lanka,LKA,2001,NA,NA,19600303,NA
Sri Lanka,LKA,2002,NA,NA,19805697,NA
Sri Lanka,LKA,2003,NA,NA,19951470,NA
Sri Lanka,LKA,2004,NA,NA,20087563,NA
Sri Lanka,LKA,2005,NA,NA,20216481,NA
Sri Lanka,LKA,2006,NA,NA,20352372,NA
Sri Lanka,LKA,2007,NA,NA,20492494,NA
Sri Lanka,LKA,2008,NA,NA,20629321,NA
Sri Lanka,LKA,2009,NA,NA,20756380,NA
Sri Lanka,LKA,2010,NA,NA,20879032,NA
Sri Lanka,LKA,2011,NA,NA,21009008,NA
Sri Lanka,LKA,2012,NA,NA,21169405,NA
Sri Lanka,LKA,2013,NA,NA,21358787,NA
Sri Lanka,LKA,2014,NA,NA,21547410,NA
Sri Lanka,LKA,2015,NA,NA,21729921,NA
Sri Lanka,LKA,2016,NA,NA,21910711,NA
Sri Lanka,LKA,2017,NA,NA,22087475,NA
Sri Lanka,LKA,2018,NA,NA,22253066,NA
Sri Lanka,LKA,2019,NA,NA,22410495,NA
Sri Lanka,LKA,2020,NA,NA,22561751,NA
Sri Lanka,LKA,2021,NA,NA,22700326,NA
Sri Lanka,LKA,2022,NA,NA,22834913,NA
Sri Lanka,LKA,2023,NA,NA,22971566,Asia
Sudan,SDN,-10000,NA,NA,11863,NA
Sudan,SDN,-9000,NA,NA,19786,NA
Sudan,SDN,-8000,NA,NA,33007,NA
Sudan,SDN,-7000,NA,NA,55072,NA
Sudan,SDN,-6000,NA,NA,91905,NA
Sudan,SDN,-5000,NA,NA,153412,NA
Sudan,SDN,-4000,NA,NA,256161,NA
Sudan,SDN,-3000,NA,NA,427882,NA
Sudan,SDN,-2000,NA,NA,715031,NA
Sudan,SDN,-1000,NA,NA,1195508,NA
Sudan,SDN,0,NA,NA,2000091,NA
Sudan,SDN,100,NA,NA,2066761,NA
Sudan,SDN,200,NA,NA,2135653,NA
Sudan,SDN,300,NA,NA,2206841,NA
Sudan,SDN,400,NA,NA,2280403,NA
Sudan,SDN,500,NA,NA,2356416,NA
Sudan,SDN,600,NA,NA,2434963,NA
Sudan,SDN,700,NA,NA,2516129,NA
Sudan,SDN,800,NA,NA,2600000,NA
Sudan,SDN,900,NA,NA,2800000,NA
Sudan,SDN,1000,NA,NA,3000000,NA
Sudan,SDN,1100,NA,NA,3100000,NA
Sudan,SDN,1200,NA,NA,3200000,NA
Sudan,SDN,1300,NA,NA,3466666,NA
Sudan,SDN,1400,NA,NA,3733333,NA
Sudan,SDN,1500,NA,NA,4000000,NA
Sudan,SDN,1600,NA,NA,4300000,NA
Sudan,SDN,1700,NA,NA,4600000,NA
Sudan,SDN,1710,NA,NA,4197847,NA
Sudan,SDN,1720,NA,NA,4228503,NA
Sudan,SDN,1730,NA,NA,4260737,NA
Sudan,SDN,1740,NA,NA,4294704,NA
Sudan,SDN,1750,NA,NA,4330586,NA
Sudan,SDN,1760,NA,NA,4368593,NA
Sudan,SDN,1770,NA,NA,4408970,NA
Sudan,SDN,1780,NA,NA,4452006,NA
Sudan,SDN,1790,NA,NA,4498045,NA
Sudan,SDN,1800,NA,NA,3994154,NA
Sudan,SDN,1801,NA,NA,3999435,NA
Sudan,SDN,1802,NA,NA,4004722,NA
Sudan,SDN,1803,NA,NA,4010017,NA
Sudan,SDN,1804,NA,NA,4015320,NA
Sudan,SDN,1805,NA,NA,4020628,NA
Sudan,SDN,1806,NA,NA,4025945,NA
Sudan,SDN,1807,NA,NA,4031267,NA
Sudan,SDN,1808,NA,NA,4036597,NA
Sudan,SDN,1809,NA,NA,4041935,NA
Sudan,SDN,1810,NA,NA,4047408,NA
Sudan,SDN,1811,NA,NA,4053372,NA
Sudan,SDN,1812,NA,NA,4059957,NA
Sudan,SDN,1813,NA,NA,4067169,NA
Sudan,SDN,1814,NA,NA,4075011,NA
Sudan,SDN,1815,NA,NA,4083486,NA
Sudan,SDN,1816,NA,NA,4092598,NA
Sudan,SDN,1817,NA,NA,4102351,NA
Sudan,SDN,1818,NA,NA,4112747,NA
Sudan,SDN,1819,NA,NA,4123792,NA
Sudan,SDN,1820,NA,NA,4135488,NA
Sudan,SDN,1821,NA,NA,4147839,NA
Sudan,SDN,1822,NA,NA,4160849,NA
Sudan,SDN,1823,NA,NA,4174522,NA
Sudan,SDN,1824,NA,NA,4188861,NA
Sudan,SDN,1825,NA,NA,4203871,NA
Sudan,SDN,1826,NA,NA,4219554,NA
Sudan,SDN,1827,NA,NA,4235916,NA
Sudan,SDN,1828,NA,NA,4252959,NA
Sudan,SDN,1829,NA,NA,4270687,NA
Sudan,SDN,1830,NA,NA,4289105,NA
Sudan,SDN,1831,NA,NA,4308216,NA
Sudan,SDN,1832,NA,NA,4327412,NA
Sudan,SDN,1833,NA,NA,4346694,NA
Sudan,SDN,1834,NA,NA,4366061,NA
Sudan,SDN,1835,NA,NA,4385515,NA
Sudan,SDN,1836,NA,NA,4405056,NA
Sudan,SDN,1837,NA,NA,4424683,NA
Sudan,SDN,1838,NA,NA,4444398,NA
Sudan,SDN,1839,NA,NA,4464201,NA
Sudan,SDN,1840,NA,NA,4484092,NA
Sudan,SDN,1841,NA,NA,4504072,NA
Sudan,SDN,1842,NA,NA,4524141,NA
Sudan,SDN,1843,NA,NA,4544299,NA
Sudan,SDN,1844,NA,NA,4564547,NA
Sudan,SDN,1845,NA,NA,4584885,NA
Sudan,SDN,1846,NA,NA,4605314,NA
Sudan,SDN,1847,NA,NA,4625834,NA
Sudan,SDN,1848,NA,NA,4646445,NA
Sudan,SDN,1849,NA,NA,4667148,NA
Sudan,SDN,1850,NA,NA,4687944,NA
Sudan,SDN,1851,NA,NA,4697753,NA
Sudan,SDN,1852,NA,NA,4707556,NA
Sudan,SDN,1853,NA,NA,4717354,NA
Sudan,SDN,1854,NA,NA,4727145,NA
Sudan,SDN,1855,NA,NA,4736930,NA
Sudan,SDN,1856,NA,NA,4746708,NA
Sudan,SDN,1857,NA,NA,4756479,NA
Sudan,SDN,1858,NA,NA,4766243,NA
Sudan,SDN,1859,NA,NA,4776000,NA
Sudan,SDN,1860,NA,NA,4785749,NA
Sudan,SDN,1861,NA,NA,4795490,NA
Sudan,SDN,1862,NA,NA,4805223,NA
Sudan,SDN,1863,NA,NA,4814948,NA
Sudan,SDN,1864,NA,NA,4824663,NA
Sudan,SDN,1865,NA,NA,4834370,NA
Sudan,SDN,1866,NA,NA,4844068,NA
Sudan,SDN,1867,NA,NA,4853755,NA
Sudan,SDN,1868,NA,NA,4863433,NA
Sudan,SDN,1869,NA,NA,4873101,NA
Sudan,SDN,1870,NA,NA,4882759,NA
Sudan,SDN,1871,NA,NA,4891117,NA
Sudan,SDN,1872,NA,NA,4900750,NA
Sudan,SDN,1873,NA,NA,4910372,NA
Sudan,SDN,1874,NA,NA,4919982,NA
Sudan,SDN,1875,NA,NA,4929581,NA
Sudan,SDN,1876,NA,NA,4939168,NA
Sudan,SDN,1877,NA,NA,4948742,NA
Sudan,SDN,1878,NA,NA,4958303,NA
Sudan,SDN,1879,NA,NA,4967851,NA
Sudan,SDN,1880,NA,NA,4977386,NA
Sudan,SDN,1881,NA,NA,4986907,NA
Sudan,SDN,1882,NA,NA,4996415,NA
Sudan,SDN,1883,NA,NA,5005908,NA
Sudan,SDN,1884,NA,NA,5015386,NA
Sudan,SDN,1885,NA,NA,5024850,NA
Sudan,SDN,1886,NA,NA,5034298,NA
Sudan,SDN,1887,NA,NA,5043731,NA
Sudan,SDN,1888,NA,NA,5053147,NA
Sudan,SDN,1889,NA,NA,5062548,NA
Sudan,SDN,1890,NA,NA,5071932,NA
Sudan,SDN,1891,NA,NA,5081299,NA
Sudan,SDN,1892,NA,NA,5090649,NA
Sudan,SDN,1893,NA,NA,5099982,NA
Sudan,SDN,1894,NA,NA,5109296,NA
Sudan,SDN,1895,NA,NA,5118592,NA
Sudan,SDN,1896,NA,NA,5127870,NA
