,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
2739,20359984,TYSSEDAL,Tables & desks,750.0,No old price,True,https://www.ikea.com/sa/en/p/tyssedal-dressing-table-white-20359984/,No,"        Dressing table,          120x51 cm",Ebba Strandmark,51,86,120
2740,30236025,TRYSIL,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/trysil-bedside-table-white-light-grey-30236025/,No,"        Bedside table,          45x40 cm",K Hagberg/M Hagberg,40,53,45
2741,29223830,LINNMON / HILVER,Tables & desks,775.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-hilver-table-white-bamboo-s29223830/,No,"        Table,          150x75 cm",IKEA of Sweden/Chenyi Ke/Johanna Asshoff,,85,75
2742,30415625,GRUNDSUND,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/grundsund-nest-of-tables-set-of-3-white-30415625/,No,"        Nest of tables, set of 3","304.156.25 Can be used individually or be pushed together to save space.Low weight; easy to move.Sizes: (length x width x height) 27x22x35 cm, 36x26x38 cm, 45x30x40 cm.",,,
2743,50304990,BRUSALI,Tables & desks,325.0,No old price,True,https://www.ikea.com/sa/en/p/brusali-corner-desk-brown-50304990/,No,"        Corner desk,          120x73 cm",IKEA of Sweden,73,73,120
2744,90452587,KRAGSTA,Tables & desks,495.0,No old price,True,https://www.ikea.com/sa/en/p/kragsta-coffee-table-dark-blue-green-90452587/,Yes,"        Coffee table,          90 cm",Carina Bengs,,48,
2745,20452637,NYBODA,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/nyboda-side-table-w-reversible-table-top-light-grey-concrete-effect-white-20452637/,Yes,"        Side table w reversible table top,          40x40x60 cm",Ehlén Johansson,,60,40
2746,19214322,LINNMON / ADILS,Tables & desks,165.0,SR 235,True,https://www.ikea.com/sa/en/p/linnmon-adils-table-beige-white-s19214322/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,74,75
2747,40304467,MARYD,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/maryd-tray-table-green-40304467/,Yes,"        Tray table,          58x38x58 cm",Carina Bengs,,58,38
2748,30306495,PÅHL,Tables & desks,100.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-add-on-unit-white-green-30306495/,Yes,"        Add-on unit,          64x39 cm",S Fager/J Jelinek,17,39,64
2749,251135,LINNMON,Tables & desks,59.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-table-top-white-00251135/,Yes,"        Table top,          100x60 cm",IKEA of Sweden,,,60
2750,20439472,NORDKISA,Tables & desks,476.0,SR 595,True,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,No,"        Dressing table,          76x47 cm",L Hilland/J Karlsson,47,79,76
2751,10455410,KORNSJÖ,Tables & desks,745.0,No old price,True,https://www.ikea.com/sa/en/p/kornsjoe-cabinet-with-mirror-black-10455410/,No,"        Cabinet with mirror,          70x47 cm",Ebba Strandmark,47,187,70
2752,60150176,BRÄDA,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/braeda-laptop-support-black-60150176/,Yes,"        Laptop support,          42x31 cm",Sarah Fager,31,9,42
2753,70455412,KORNSJÖ,Tables & desks,195.0,No old price,True,https://www.ikea.com/sa/en/p/kornsjoe-side-table-black-70455412/,No,"        Side table,          50x35 cm",Ebba Strandmark,35,63,50
2754,40217069,INGATORP,Tables & desks,1445.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-extendable-table-white-40217069/,Yes,"        Extendable table,          110/155 cm",Carina Bengs,,74,
2755,385309,SANDARED,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/sandared-pouffe-grey-00385309/,No,"        Pouffe,          56 cm",Synnöve Mork,,41,
2756,19282844,BEKANT,Tables & desks,1370.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-corner-desk-left-linoleum-blue-white-s19282844/,Yes,"        Corner desk left,          160x110 cm",K Malmvall/E Lilja Löwenhielm,110,,
2757,90217972,ADILS,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/adils-leg-white-90217972/,Yes,        Leg,902.179.72 Adjustable feet make the table stand steady also on uneven floors.Screws for fixing the legs to the table top are included.Suitable for table tops with a minimum thickness of 25 mm.,,70,
2758,20270816,ASKVOLL,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/askvoll-chest-of-2-drawers-white-stained-oak-effect-white-20270816/,No,"        Chest of 2 drawers,          41x48 cm",K Hagberg/M Hagberg,41,48,41
2759,70340379,GUALÖV,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/gualoev-storage-table-black-70340379/,No,"        Storage table,          60 cm",Johanna Jelinek,,47,
2760,70353734,LINNMON,Tables & desks,51.0,SR 85,True,https://www.ikea.com/sa/en/p/linnmon-table-top-beige-70353734/,Yes,"        Table top,          120x60 cm",IKEA of Sweden,,,60
2761,60423105,INGATORP,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-drop-leaf-table-antique-stain-60423105/,No,"        Drop-leaf table,          65/123x78 cm",Carina Bengs,,75,78
2762,40410340,ALEX,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-blue-40410340/,Yes,"        Drawer unit,          36x70 cm",Johanna Asshoff,58,70,36
2763,69162599,KULLABERG,Tables & desks,695.0,No old price,True,https://www.ikea.com/sa/en/p/kullaberg-desk-pine-black-s69162599/,No,"        Desk,          110x70 cm",Ebba Strandmark,70,75,110
2764,50409044,LISTERBY,Tables & desks,395.0,No old price,True,https://www.ikea.com/sa/en/p/listerby-side-table-brown-50409044/,No,"        Side table,          50 cm",Henrik Preutz,,56,
2765,30409035,LISTERBY,Tables & desks,495.0,No old price,True,https://www.ikea.com/sa/en/p/listerby-console-table-brown-30409035/,No,"        Console table,          92x38x71 cm",Henrik Preutz,,71,38
2766,10346077,ANVÄNDBAR,Tables & desks,476.0,SR 595,True,https://www.ikea.com/sa/en/p/anvaendbar-table-bamboo-white-10346077/,No,"        Table,          180x98 cm",Mikael Axelsson,,74,98
2767,30466498,LJUV,Tables & desks,195.0,No old price,True,https://www.ikea.com/sa/en/p/ljuv-coffee-table-rounded-red-30466498/,No,"        Coffee table,          40 cm",Nada Debs,,30,
2768,40344449,VILTO,Tables & desks,87.0,SR 145,True,https://www.ikea.com/sa/en/p/vilto-storage-stool-birch-40344449/,No,"        Storage stool,          45 cm",Maja Ganszyniec,30,45,48
2769,70294339,LISABO,Tables & desks,695.0,No old price,True,https://www.ikea.com/sa/en/p/lisabo-table-ash-veneer-70294339/,No,"        Table,          140x78 cm",K Hagberg/M Hagberg,,74,78
2770,404204,HAVSTA,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-coffee-table-white-00404204/,Yes,"        Coffee table,          100x75 cm",IKEA of Sweden,,48,75
2771,9213931,KLIMPEN,Tables & desks,1590.0,No old price,True,https://www.ikea.com/sa/en/p/klimpen-table-grey-light-grey-s09213931/,No,"        Table,          150x75 cm",Tina Christensen,,73,75
2772,60422549,HAVSTA,Tables & desks,495.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-console-table-grey-60422549/,Yes,"        Console table,          100x35x63 cm",IKEA of Sweden,,63,35
2773,59216668,LINNMON / ODDVALD,Tables & desks,255.0,SR 325,True,https://www.ikea.com/sa/en/p/linnmon-oddvald-table-blue-black-s59216668/,No,"        Table,          150x75 cm",IKEA of Sweden,,73,75
2774,19128961,PÅHL,Tables & desks,395.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-desk-with-add-on-unit-white-s19128961/,Yes,"        Desk with add-on unit,          96x58 cm",S Fager/J Jelinek,58,,96
2775,49214306,LINNMON / ALEX,Tables & desks,356.0,SR 390,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-beige-white-s49214306/,No,"        Table,          120x60 cm",Johanna Asshoff/IKEA of Sweden,,74,60
2776,80214549,MALM,Tables & desks,165.0,No old price,True,https://www.ikea.com/sa/en/p/malm-chest-of-2-drawers-white-80214549/,Yes,"        Chest of 2 drawers,          40x55 cm",IKEA of Sweden,48,55,40
2777,70403512,BYLLAN,Tables & desks,69.0,No old price,True,https://www.ikea.com/sa/en/p/byllan-laptop-support-ebbarp-black-white-70403512/,Yes,        Laptop support,IKEA of Sweden,38,8,51
2778,60444259,LERHAMN,Tables & desks,299.0,No old price,True,https://www.ikea.com/sa/en/p/lerhamn-table-light-antique-stain-white-stain-60444259/,No,"        Table,          74x74 cm",Nike Karlsson,,75,74
2779,70351481,VIGGJA,Tables & desks,99.0,No old price,True,https://www.ikea.com/sa/en/p/viggja-tray-stand-white-70351481/,No,"        Tray stand,          37x50x74 cm",Henrik Preutz,50,74,37
2780,9184448,SVALNÄS,Tables & desks,620.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-s09184448/,No,"        Wall-mounted workspace combination,          86x35x176 cm",Jon Karlsson,35,176,86
2781,50466497,LJUV,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/ljuv-coffee-table-rounded-gold-colour-50466497/,No,"        Coffee table,          55 cm",Nada Debs,,35,
2782,69261882,TYSSEDAL,Tables & desks,925.0,"SR 1,120",True,https://www.ikea.com/sa/en/p/tyssedal-dressing-table-with-mirror-white-s69261882/,No,"        Dressing table with mirror,          120x51 cm",Ebba Strandmark,51,144,120
2783,80130776,LERBERG,Tables & desks,45.0,No old price,True,https://www.ikea.com/sa/en/p/lerberg-trestle-grey-80130776/,Yes,"        Trestle,          70x60 cm",IKEA of Sweden,39,70,60
2784,70245339,BESTÅ BURS,Tables & desks,895.0,No old price,True,https://www.ikea.com/sa/en/p/besta-burs-desk-high-gloss-white-70245339/,No,"        Desk,          120x40 cm",702.453.39 Can be placed in the middle of a room because the back is finished.The high-gloss surfaces reflect light and give a vibrant look.,40,74,120
2785,50106773,GERTON,Tables & desks,395.0,No old price,True,https://www.ikea.com/sa/en/p/gerton-table-top-beech-50106773/,No,"        Table top,          155x75 cm",IKEA of Sweden,,,75
2786,19213582,GLASHOLM / ALEX,Tables & desks,965.0,No old price,True,https://www.ikea.com/sa/en/p/glasholm-alex-table-glass-honeycomb-patterned-white-s19213582/,No,"        Table,          148x73 cm",Johanna Asshoff/Jomi Evers,,71,73
2787,79000686,LINNMON / GODVIN,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-godvin-table-white-s79000686/,No,"        Table,          150x75 cm",IKEA of Sweden,,74,75
2788,80280676,SVALSTA,Tables & desks,399.0,No old price,True,https://www.ikea.com/sa/en/p/svalsta-nest-of-tables-set-of-2-birch-veneer-80280676/,Yes,"        Nest of tables, set of 2",IKEA of Sweden,,,
2789,80372464,BEKANT,Tables & desks,49.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-leg-white-80372464/,Yes,        Leg,Eva Lilja Löwenhielm,,12,
2790,80430746,SYVDE,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/syvde-dressing-table-white-80430746/,No,"        Dressing table,          100x48 cm",IKEA of Sweden,48,78,100
2791,10415853,SUNDSTA,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/sundsta-nest-of-tables-set-of-3-black-brown-10415853/,No,"        Nest of tables, set of 3","104.158.53 Can be used individually or be pushed together to save space.Low weight; easy to move.Sizes: (length x width x height) 27x22x35 cm, 36x26x38 cm, 45x30x40 cm.",,,
2792,80261183,MALMSTA,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/malmsta-side-table-black-brown-80261183/,No,"        Side table,          54 cm",Ebba Strandmark,,63,
2793,90278588,ARKELSTORP,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/arkelstorp-window-table-black-90278588/,Yes,"        Window table,          80x40x75 cm",Ebba Strandmark,40,75,80
2794,30199283,ÖNSKLIG,Tables & desks,59.0,No old price,True,https://www.ikea.com/sa/en/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-30199283/,No,        Stor baskets changing tbl set of 4,Monika Mulder,23,26,27
2795,70367444,SONGESAND,Tables & desks,155.0,No old price,True,https://www.ikea.com/sa/en/p/songesand-bedside-table-brown-70367444/,No,"        Bedside table,          42x40 cm",IKEA of Sweden,40,55,42
2796,39296901,MELLTORP / TEODORES,Tables & desks,289.0,No old price,True,https://www.ikea.com/sa/en/p/melltorp-teodores-table-and-2-chairs-white-white-s39296901/,No,"        Table and 2 chairs,          75x75 cm",David Wahl/Lisa Norinder,,,75
2797,80419070,FUSION,Tables & desks,1196.0,"SR 1,495",True,https://www.ikea.com/sa/en/p/fusion-table-and-4-chairs-black-brown-chrome-plated-80419070/,No,        Table and 4 chairs,"804.190.70 The shape of the chair backs are adapted to fit the corners of the table, so you save space when the chairs are pushed up against the table.Table (length 84 cm, width 84 cm, height 75 cm). Chair (width 61 cm, depth 53 cm, height 76 cm, seat height 46 cm, seat width 55 cm, seat depth 39 cm).",,,
2798,30299070,LISABO,Tables & desks,745.0,No old price,True,https://www.ikea.com/sa/en/p/lisabo-desk-ash-veneer-30299070/,No,"        Desk,          118x45 cm",K Hagberg/M Hagberg,45,74,118
2799,70452593,KRAGSTA,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/kragsta-nest-of-tables-set-of-2-dark-blue-green-70452593/,Yes,"        Nest of tables, set of 2",Carina Bengs,,,
2800,30345717,FINNVARD,Tables & desks,160.0,No old price,True,https://www.ikea.com/sa/en/p/finnvard-trestle-with-shelf-birch-30345717/,No,"        Trestle with shelf,          70x71/93 cm",IKEA of Sweden,70,,46
2801,10201673,SUNDVIK,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/sundvik-childrens-table-white-10201673/,No,"        Children's table,          76x50 cm",IKEA of Sweden,,50,50
2802,40320349,SETSKOG,Tables & desks,159.0,No old price,True,https://www.ikea.com/sa/en/p/setskog-bedside-table-white-40320349/,No,"        Bedside table,          45x35 cm",K Hagberg/M Hagberg,35,65,45
2803,20295925,TINGBY,Tables & desks,199.0,No old price,True,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-white-20295925/,No,"        Side table on castors,          64x64 cm","202.959.25 Separate shelf for magazines, etc. helps you keep your things organised and the table top clear.The castors make it easy to move the table if needed.",,45,64
2804,10423886,NORDEN,Tables & desks,899.0,No old price,True,https://www.ikea.com/sa/en/p/norden-gateleg-table-white-10423886/,No,"        Gateleg table,          26/89/152x80 cm","104.238.86 Small, neat dimensions make the table easy to furnish with, even when space is limited.Table with drop-leaves seats 2-4; makes it possible to adjust the table size according to need.You can store for example cutlery, table napkins and candles in the 6 drawers under the table top.This table has been tested against our strictest standards for stability, durability and safety to withstand everyday use in your home for years.Seats 2-4.Only recommended for indoor use.For increased stability, re-tighten the screws about two weeks after assembly and when necessary.Combines with other furniture in the NORDEN series.",,74,80
2805,409051,LISTERBY,Tables & desks,695.0,No old price,True,https://www.ikea.com/sa/en/p/listerby-coffee-table-brown-00409051/,No,"        Coffee table,          140x60 cm",Henrik Preutz,,45,60
2806,49128945,PÅHL,Tables & desks,295.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-desk-white-s49128945/,Yes,"        Desk,          96x58 cm",S Fager/J Jelinek,58,,96
2807,9214209,LINNMON / GODVIN,Tables & desks,151.0,SR 185,True,https://www.ikea.com/sa/en/p/linnmon-godvin-table-beige-white-s09214209/,Yes,"        Table,          120x60 cm",IKEA of Sweden,,74,60
2808,69040353,RYDEBÄCK,Tables & desks,495.0,SR 550,True,https://www.ikea.com/sa/en/p/rydebaeck-table-white-backaryd-white-s69040353/,Yes,"        Table,          150x78 cm",IKEA of Sweden/David Wahl,,75,78
2809,40444255,LERHAMN,Tables & desks,399.0,No old price,True,https://www.ikea.com/sa/en/p/lerhamn-table-light-antique-stain-white-stain-40444255/,No,"        Table,          118x74 cm",Nike Karlsson,,75,74
2810,70228325,RESÖ,Tables & desks,205.0,No old price,True,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/,No,        Children's picnic table,IKEA of Sweden,,49,89
2811,40136681,VEJMON,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/vejmon-side-table-black-brown-40136681/,No,"        Side table,          60 cm",Ehlén Johansson,,60,
2812,349444,TINGBY,Tables & desks,149.0,No old price,True,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-grey-00349444/,Yes,"        Side table on castors,          50x50 cm","003.494.44 Separate shelf for magazines, etc. helps you keep your things organised and the table top clear.The castors make it easy to move the table if needed.",,45,50
2813,19280680,INGATORP / INGOLF,Tables & desks,2615.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-6-chairs-white-nordvalla-beige-s19280680/,No,"        Table and 6 chairs,          155/215 cm",Ebba Strandmark/Carina Bengs,,74,87
2814,39213576,GLASHOLM / ALEX,Tables & desks,1035.0,No old price,True,https://www.ikea.com/sa/en/p/glasholm-alex-table-glass-honeycomb-patterned-white-s39213576/,Yes,"        Table,          148x73 cm",Johanna Asshoff/Jomi Evers,,71,73
2815,20222458,SUMMERA,Tables & desks,45.0,No old price,True,https://www.ikea.com/sa/en/p/summera-drawer-insert-with-6-compartments-anthracite-20222458/,No,"        Drawer insert with 6 compartments,          44x37 cm",IKEA of Sweden,,3,37
2816,30371240,GAMLARED,Tables & desks,395.0,No old price,True,https://www.ikea.com/sa/en/p/gamlared-table-light-antique-stain-black-stained-30371240/,No,"        Table,          85 cm",Mikael Axelsson,,75,
2817,49006425,BEKANT,Tables & desks,1325.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-corner-desk-right-white-s49006425/,Yes,"        Corner desk right,          160x110 cm",K Malmvall/E Lilja Löwenhielm,110,,
2818,79221169,GAMLARED / LERHAMN,Tables & desks,685.0,No old price,True,https://www.ikea.com/sa/en/p/gamlared-lerhamn-table-and-2-chairs-light-antique-stain-black-brown-vittaryd-beige-s79221169/,No,"        Table and 2 chairs,          85 cm",Nike Karlsson/Mikael Axelsson,,,
2819,49000701,LINNMON / LERBERG,Tables & desks,265.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-lerberg-table-black-brown-grey-s49000701/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,74,75
2820,30299485,KNOTTEN,Tables & desks,556.0,SR 695,True,https://www.ikea.com/sa/en/p/knotten-standing-desk-white-birch-30299485/,No,        Standing desk,K Hagberg/M Hagberg,48,105,62
2821,29286931,BEKANT,Tables & desks,1389.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s29286931/,Yes,"        Storage unit with smart lock,          61x101 cm",Eva Lilja Löwenhielm/IKEA of Sweden,45,101,61
2822,59213938,KLIMPEN / LALLE,Tables & desks,775.0,No old price,True,https://www.ikea.com/sa/en/p/klimpen-lalle-table-light-grey-black-s59213938/,Yes,"        Table,          120x60 cm",Tina Christensen,,73,60
2823,69223828,GERTON,Tables & desks,1285.0,No old price,True,https://www.ikea.com/sa/en/p/gerton-table-beech-black-white-s69223828/,No,"        Table,          310x75 cm",IKEA of Sweden/Johanna Asshoff,,73,75
2824,89214314,LINNMON / GODVIN,Tables & desks,376.0,SR 410,True,https://www.ikea.com/sa/en/p/linnmon-godvin-table-beige-white-s89214314/,No,"        Table,          120x60 cm",IKEA of Sweden/Johanna Asshoff,,74,60
2825,70299959,TYSSEDAL,Tables & desks,325.0,No old price,True,https://www.ikea.com/sa/en/p/tyssedal-bedside-table-white-70299959/,No,"        Bedside table,          51x40 cm",Ebba Strandmark,40,59,51
2826,90180025,MICKE,Tables & desks,175.0,No old price,True,https://www.ikea.com/sa/en/p/micke-add-on-unit-high-white-90180025/,Yes,"        Add-on unit high,          105x65 cm",Henrik Preutz,16,65,105
2827,20400276,TRULSTORP,Tables & desks,645.0,No old price,True,https://www.ikea.com/sa/en/p/trulstorp-coffee-table-white-20400276/,No,"        Coffee table,          115x70 cm",204.002.76 One half of the table top can be raised to a more comfortable height for eating or maybe surfing on your laptop.Practical storage space underneath the table top.You can eat comfortably at your coffee table by raising the table top.,,40,70
2828,80251358,LINNMON,Tables & desks,225.0,SR 250,True,https://www.ikea.com/sa/en/p/linnmon-table-top-black-brown-80251358/,Yes,"        Table top,          200x60 cm",IKEA of Sweden,,,60
2829,50196354,SUNDVIK,Tables & desks,140.0,SR 175,True,https://www.ikea.com/sa/en/p/sundvik-childrens-table-grey-brown-50196354/,No,"        Children's table,          76x50 cm",IKEA of Sweden,,50,50
2830,89217505,LINNMON / ALEX,Tables & desks,550.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-white-white-stained-oak-effect-white-s89217505/,No,"        Table,          150x75 cm",IKEA of Sweden/Johanna Asshoff,,73,75
2831,80217524,BJURSTA,Tables & desks,225.0,No old price,True,https://www.ikea.com/sa/en/p/bjursta-wall-mounted-drop-leaf-table-brown-black-80217524/,No,"        Wall-mounted drop-leaf table,          90x50 cm",IKEA of Sweden,50,,90
2832,29297294,MELLTORP / NILSOVE,Tables & desks,889.0,SR 915,True,https://www.ikea.com/sa/en/p/melltorp-nilsove-table-and-2-chairs-white-rattan-white-s29297294/,No,"        Table and 2 chairs,          75x75 cm",Lisa Norinder/A Fredriksson/J Hultqvist/W Chong,,,75
2833,90372454,BEKANT,Tables & desks,110.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-castor-black-90372454/,Yes,        Castor,Eva Lilja Löwenhielm,,,
2834,10118971,ODDVALD,Tables & desks,75.0,No old price,True,https://www.ikea.com/sa/en/p/oddvald-trestle-black-10118971/,No,"        Trestle,          70x70 cm",IKEA of Sweden,70,70,42
2835,40261057,LINNMON,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-connecting-fitting-nickel-plated-40261057/,No,        Connecting fitting,IKEA of Sweden,,,
2836,9213912,KLIMPEN,Tables & desks,1465.0,No old price,True,https://www.ikea.com/sa/en/p/klimpen-table-grey-light-grey-s09213912/,No,"        Table,          120x60 cm",Tina Christensen,,73,60
2837,434277,MÖJLIGHET,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/moejlighet-headset-tablet-stand-black-00434277/,No,        Headset/tablet stand,Gustav Carlberg,,,
2838,70334057,IKEA PS 2017,Tables & desks,346.5,SR 495,True,https://www.ikea.com/sa/en/p/ikea-ps-2017-side-table-on-castors-beech-white-70334057/,No,"        Side table on castors,          69x40 cm",Thomas Sandell,,80,40
2839,60245721,HEMNES,Tables & desks,1196.0,"SR 1,495",True,https://www.ikea.com/sa/en/p/hemnes-desk-black-brown-60245721/,Yes,"        Desk,          155x65 cm",Carina Bengs,65,74,155
2840,70297658,LISABO,Tables & desks,545.0,No old price,True,https://www.ikea.com/sa/en/p/lisabo-coffee-table-ash-veneer-70297658/,No,"        Coffee table,          118x50 cm",K Hagberg/M Hagberg,,50,50
2841,80362974,SLÄKT,Tables & desks,295.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"        Storage box with castors,          62x62x35 cm",Ebba Strandmark,53,35,62
2842,19214275,LINNMON / OLOV,Tables & desks,375.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-olov-table-white-white-stained-oak-effect-white-s19214275/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,,75
2843,80226137,VÄDRA,Tables & desks,95.0,No old price,True,https://www.ikea.com/sa/en/p/vaedra-babycare-mat-80226137/,No,"        Babycare mat,          48x74 cm",IKEA of Sweden,,,48
2844,30264301,OLOV,Tables & desks,50.0,No old price,True,https://www.ikea.com/sa/en/p/olov-leg-adjustable-black-30264301/,Yes,"        Leg, adjustable",IKEA of Sweden,,,
2845,423108,INGATORP,Tables & desks,595.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-drop-leaf-table-white-00423108/,No,"        Drop-leaf table,          65/123x78 cm",Carina Bengs,,75,78
2846,20353736,LINNMON,Tables & desks,105.0,SR 175,True,https://www.ikea.com/sa/en/p/linnmon-table-top-beige-20353736/,Yes,"        Table top,          150x75 cm",IKEA of Sweden,,,75
2847,39214298,LINNMON / ALEX,Tables & desks,490.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-alex-table-geometric-beige-white-s39214298/,Yes,"        Table,          120x60 cm",Gustav Carlberg/Johanna Asshoff,,74,60
2848,69128992,PÅHL,Tables & desks,420.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-desk-with-shelf-unit-white-s69128992/,Yes,"        Desk with shelf unit,          96x58 cm",S Fager/J Jelinek,58,,96
2849,10253025,BEKANT,Tables & desks,500.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-left-hand-corner-table-top-white-10253025/,Yes,"        Left-hand corner table top,          160x110 cm",K Malmvall/E Lilja Löwenhielm,,,110
2850,99011764,MELLTORP / MARIUS,Tables & desks,149.0,SR 175,True,https://www.ikea.com/sa/en/p/melltorp-marius-table-and-2-stools-white-black-s99011764/,No,"        Table and 2 stools,          75 cm",Ola Wihlborg/Lisa Norinder,,72,75
2851,10411421,TRANARÖ,Tables & desks,95.0,No old price,True,https://www.ikea.com/sa/en/p/tranaroe-stool-side-table-in-outdoor-red-10411421/,No,"        Stool/side table, in/outdoor,          56x41x43 cm",Ola Wihlborg,41,43,56
2852,39280698,MELLTORP / NISSE,Tables & desks,197.0,SR 263,True,https://www.ikea.com/sa/en/p/melltorp-nisse-table-and-2-folding-chairs-white-dark-blue-lilac-s39280698/,No,"        Table and 2 folding chairs,          75 cm",Lisa Norinder,,72,75
2853,30428982,NORRÅKER,Tables & desks,596.0,SR 745,True,https://www.ikea.com/sa/en/p/norraker-table-birch-30428982/,No,"        Table,          125x74 cm",J Karlsson/N Karlsson,,74,74
2854,50424006,SUNDVIK,Tables & desks,796.0,SR 995,True,https://www.ikea.com/sa/en/p/sundvik-changing-table-chest-of-drawers-grey-brown-50424006/,No,        Changing table/chest of drawers,Jon Karlsson,46,,79
2855,80278287,HILVER,Tables & desks,345.0,No old price,True,https://www.ikea.com/sa/en/p/hilver-table-top-bamboo-80278287/,No,"        Table top,          140x65 cm",Chenyi Ke,,,65
2856,50200271,GODVIN,Tables & desks,25.0,No old price,True,https://www.ikea.com/sa/en/p/godvin-leg-white-50200271/,No,        Leg,IKEA of Sweden,3,70,4
2857,99286254,EKET,Tables & desks,80.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-red-s99286254/,Yes,"        Wall-mounted shelving unit,          35x25x35 cm",Jon Karlsson/IKEA of Sweden,25,35,35
2858,99215695,LINNMON / KRILLE,Tables & desks,405.0,SR 475,True,https://www.ikea.com/sa/en/p/linnmon-krille-table-beige-white-s99215695/,Yes,"        Table,          150x75 cm",Francis Cayouette/IKEA of Sweden,,74,75
2859,50365177,MAMMUT,Tables & desks,129.0,No old price,True,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-white-50365177/,No,"        Children's table,          77x55 cm",M Kjelstrup/A Östgaard,,48,55
2860,99323614,SMÅGÖRA,Tables & desks,370.0,No old price,True,https://www.ikea.com/sa/en/p/smagoera-changing-tbl-bookshelf-w-1-shlf-ut-white-s99323614/,No,        Changing tbl/bookshelf w 1 shlf ut,IKEA of Sweden,40,91,60
2861,60192826,ALEX,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/alex-storage-unit-white-60192826/,No,"        Storage unit,          36x70 cm",Johanna Asshoff,58,70,36
2862,50414210,HAVSTA,Tables & desks,445.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-nest-of-tables-set-of-2-grey-50414210/,Yes,"        Nest of tables, set of 2",IKEA of Sweden,,,
