"line","song_id","song_name","artist_id","artist_name","song_line"
"I been through this too long",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",56
"But I'll be damned if I see another chick on your arm",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",57
"Tell me how should I feel",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",58
"When you made me belong",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",59
"And the thought of you just touching her",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",60
"Is what I hate most",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",61
"I don't want you but I want it and I can't let it go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",62
"To know you give it to her like you gave it to me, come on",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",63
"He's so arrogant and bold",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",64
"But she gone love that shit, I know",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",65
"I done put in a call",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",66
"Time to ring the alarm",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",67
"Cause you ain't never seen a fire like the one I'm gon' cause",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",68
"She gon' be rockin' chinchilla coats",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",69
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",70
"Benz and the house off the coast",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",71
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",72
"She gon' take everything I own",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",73
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",74
"I can't let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",75
"Damned if I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",76
"She gone rock them VVS stones",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",77
"If I let you go (coupes)",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",78
"In the 'Bach carter rolls",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",79
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",80
"She go profit everything I taught",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",81
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",82
"I can't let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",83
"Damned if let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",84
"How can you look at me",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",85
"And not see all the things that I kept only just for you",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",86
"Why would you risk it baby is that the price I that pay?",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",87
"Cause this is my show and I won't let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",88
"All it's been paid for, and it's mine",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",89
"How could you look at me",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",90
"And not see all the things",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",91
"(See all the things)",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",92
"(See all the things)",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",93
"She gon' be rockin' chinchilla coats",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",94
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",95
"Benz and the house off the coast",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",96
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",97
"She gon' take everything I own",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",98
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",99
"I can't let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",100
"Damned if I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",101
"She gone rock them VVS stones",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",102
"If I let you go (coupes)",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",103
"In the 'Bach carter rolls",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",104
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",105
"She go profit everything I taught",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",106
"If I let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",107
"I can't let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",108
"Damned if let you go",4710214,"Ring The Alarm (Beyoncé Experience Live)",498,"Beyoncé",109
"Ring the alarm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",1
"I've been through this too long",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",2
"But I'll be damned if I see another chick on your arm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",3
"Don't you ring the alarm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",4
"I've been through this too long",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",5
"But I'll be damned if I see another chick on your arm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",6
"She gon' be rockin' chinchilla coats",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",7
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",8
"Benz and the house off the coast",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",9
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",10
"She gon' take everything I own",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",11
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",12
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",13
"Damned if I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",14
"She gone rock them VVS stones",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",15
"If I let you go (Coupes)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",16
"In the 'Bach carter rolls",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",17
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",18
"She go profit everything I taught",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",19
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",20
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",21
"Damned if let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",22
"Tell me how should I feel",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",23
"When I know what I know",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",24
"And my female intuition",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",25
"Telling me you a dog",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",26
"People told me 'bout the flames",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",27
"I couldn't see through the smoke",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",28
"When I need answers, accusations",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",29
"What you mean you gone choke?",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",30
"You can't stay, you gotta go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",31
"Ain't no other chick spending ya dough",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",32
"This is taking a toll",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",33
"The way the story unfolds",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",34
"Not the picture perfect movie everyone would've saw",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",35
"She gon' be rockin' chinchilla coats",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",36
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",37
"Benz and the house off the coast",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",38
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",39
"She gon' take everything I own",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",40
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",41
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",42
"Damned if I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",43
"She gone rock them VVS stones",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",44
"If I let you go (Coupes)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",45
"In the 'Bach carter rolls",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",46
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",47
"She go profit everything I taught",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",48
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",49
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",50
"Damned if let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",51
"Ring the alarm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",52
"I've been through this too long",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",53
"But I'll be damned if I see another chick on your arm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",54
"Don't you ring the alarm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",55
"I've been through this too long",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",56
"But I'll be damned if I see another chick on your arm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",57
"Tell me how should I feel",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",58
"When you made me belong",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",59
"And the thought of you just touching her is what I hate most",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",60
"I don't want you, but I want it and I can't let it go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",61
"To know you give it to her like you gave it to me, come on",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",62
"(Oh)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",63
"He's so arrogant and bold (Oh)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",64
"But she gon' love that shit, I know",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",65
"I done put in a call",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",66
"Time to ring the alarm",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",67
"'Cause you ain't never seen a fire like the one I'm gon' cause",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",68
"She gon' be rockin' chinchilla coats",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",69
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",70
"Benz and the house off the coast",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",71
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",72
"She gon' take everything I own",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",73
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",74
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",75
"Damned if I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",76
"She gone rock them VVS stones",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",77
"If I let you go (Coupes)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",78
"In the 'Bach carter rolls",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",79
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",80
"She go profit everything I taught",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",81
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",82
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",83
"Damned if let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",84
"How can you look at me",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",85
"And not see all the things that I kept only just for you?",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",86
"Why would you risk it, baby?",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",87
"Is that the price I that pay?",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",88
"But this is my show and I won't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",89
"All it's been paid for, and it's mine",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",90
"How could you look at me",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",91
"And not see all the things?",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",92
"(See all the things, see all the things)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",93
"She gon' be rockin' chinchilla coats",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",94
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",95
"Benz and the house off the coast",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",96
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",97
"She gon' take everything I own",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",98
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",99
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",100
"Damned if I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",101
"She gone rock them VVS stones",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",102
"If I let you go (Coupes)",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",103
"In the 'Bach carter rolls",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",104
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",105
"She go profit everything I taught",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",106
"If I let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",107
"I can't let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",108
"Damned if let you go",2245770,"Ring The Alarm (Freemasons Mix)",498,"Beyoncé",109
"Ring the alarm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",1
"I been through this too long",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",2
"But I'll be damned if I see another chick on your arm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",3
"Won't you ring the alarm?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",4
"I been through this too long",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",5
"But I'll be damned if I see another chick on your arm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",6
"She go be rockin' chinchilla coats",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",7
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",8
"Getting the house off coast",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",9
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",10
"She goin' take everything I own",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",11
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",12
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",13
"Damn, if I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",14
"She goin' rock them VVS stones",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",15
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",16
"Couped in the 'bach or the Rolls",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",17
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",18
"She goin' profit everything I taught",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",19
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",20
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",21
"Damn, if let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",22
"Tell me how should I feel",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",23
"When I know what I know",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",24
"And my female intuition",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",25
"Telling me you a dog?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",26
"People told me 'bout the flames",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",27
"I couldn't see through the smoke",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",28
"When I need answers, accusations",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",29
"What you mean you gone choke?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",30
"You can't stay, you gotta go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",31
"Ain't no other chicks Spending your dough",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",32
"This is taking a toll, the way the story unfolds",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",33
"Not the picture perfect movie everyone would've saw",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",34
"She go be rockin' chinchilla coats",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",35
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",36
"Getting the house off coast",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",37
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",38
"She goin' take everything I own",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",39
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",40
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",41
"Damn, if I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",42
"She goin' rock them VVS stones",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",43
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",44
"Couped in the 'bach or the Rolls",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",45
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",46
"She goin' profit everything I taught",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",47
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",48
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",49
"Damn, if let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",50
"Ring the alarm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",51
"I been through this too long",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",52
"But I'll be damned if I see another chick on your arm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",53
"Won't you ring the alarm?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",54
"I been through this too long",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",55
"But I'll be damned if I see another chick on your arm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",56
"Tell me how should I feel",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",57
"When you made me belong",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",58
"And the thought of you just touching her",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",59
"Is what I hate most?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",60
"I don't want you but I want it",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",61
"And I can't let it go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",62
"To know you give it to her like you gave it to me, come on",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",63
"He's so arrogant and bold",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",64
"She gon' love that shit, I know",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",65
"I done put in a call, time to ring the alarm",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",66
"'Cause you ain't never seen a fire like the one I'ma 'cause",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",67
"She go be rockin' chinchilla coats",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",68
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",69
"Getting the house off coast",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",70
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",71
"She goin' take everything I own",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",72
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",73
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",74
"Damn, if I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",75
"She goin' rock them VVS stones",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",76
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",77
"Couped in the 'bach or the Rolls",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",78
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",79
"She goin' profit everything I taught",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",80
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",81
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",82
"Damn, if let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",83
"How can you look at me",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",84
"And not see all the things that I kept only just for you?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",85
"Why would you risk it baby? Is that the price that I pay?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",86
"But this is my show and I won't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",87
"All has been paid for, and it's mine",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",88
"How could you look at me",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",89
"And not see all the things?",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",90
"She go be rockin' chinchilla coats",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",91
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",92
"Getting the house off coast",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",93
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",94
"She goin' take everything I own",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",95
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",96
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",97
"Damn, if I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",98
"She goin' rock them VVS stones",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",99
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",100
"Couped in the 'bach or the Rolls",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",101
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",102
"She goin' profit everything I taught",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",103
"If I let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",104
"I can't let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",105
"Damn, if let you go",2230440,"Ring The Alarm (Grizz Remix)",498,"Beyoncé",106
"Ring the alarm",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",1
"I've been through this too long",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",2
"But I'll be damned if I see another chick on your arm",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",3
"Don't you ring the alarm",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",4
"I've been through this too long",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",5
"But I'll be damned if I see another chick on your arm",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",6
"She gon' be rockin' chinchilla coats",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",7
"If I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",8
"Benz and the house off the coast",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",9
"If I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",10
"She gon' take everything I own",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",11
"If I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",12
"I can't let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",13
"Damned if I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",14
"She gone rock them VVS stones",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",15
"If I let you go (Coupes)",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",16
"In the 'Bach carter rolls",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",17
"If I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",18
"She go profit everything I taught",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",19
"If I let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",20
"I can't let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",21
"Damned if let you go",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",22
"Tell me how should I feel",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",23
"When I know what I know",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",24
"And my female intuition",1794690,"Ring The Alarm (Karmatronic Remix)",498,"Beyoncé",25
