super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,test_band_tier
2974,University Of North Carolina - Chapel Hill,97.5,97-98,0.0087235384,3.6695818e-4,0.0068987138,0.0068048737,6.6667545e-4,0.004215166,1.4128736,0.02199297,1.2645166,0.053192262,0.89499623,1.6634713,0.061441381,1.6143786,0.15816113,0.97048777,0.21273778,0.0093228193,0.17881098,0.18175307,0.020145493,0.1379478,0.0027742407,2.0501937e-4,0.0014669321,0.0022347202,3.9545743e-4,6.2825542e-4,1.1603066,0.022524707,1.1897355,0.052137844,1.0253631,1.6181544,0.029582033,1.8911854,0.13976064,1.1687299,1.230997,0.062176634,1.3175496,0.14603707,1.070311,2.0119791,0.088403203,3.557025,0.6294533,1.7679234,0.0053844457,2.1147805e-4,0.0018860652,0.14304999,0.0063229413,0.0017963918,1.2395537e-4,0.055516779,3.8702693e-4,2.8548565,2.7543626,0.11212658,0.039443392,1.0364853,2.5766983,4.6415162,0.11389244,0.32027581,2.0041323,3.3850312,0.043456957,0.056828607,1.2856927,1.3711886,TRUE,TRUE,Other elite schools (public and private),Flagship
2974,University Of North Carolina - Chapel Hill,98.5,98-99,0.0089766905,3.564122e-4,0.0068987138,0.0075561581,6.8319245e-4,0.004215166,1.4910601,0.021747958,1.3012122,0.051663574,0.87267584,1.8536046,0.063969858,1.7926122,0.1620796,0.96709526,0.23369168,0.0094600311,0.17881098,0.22330494,0.020674014,0.1379478,0.0026749156,1.9515456e-4,0.0014669321,0.0016743345,3.3438808e-4,6.2825542e-4,1.2068942,0.022204269,1.3069202,0.052905202,1.0828788,1.7229775,0.029462149,1.8234761,0.13303585,1.0583284,1.3449641,0.059989154,1.618764,0.14986838,1.2035742,2.2494586,0.091718450000000007,2.6650538,0.53224862,1.1847535,0.0060719075,2.2359849e-4,0.0018860652,0.16756651,0.006763801,0.0018961064,1.2661835e-4,0.055516779,3.8702693e-4,3.2193518,3.0602505,0.11855289,0.041449033,1.0519897,3.0183039,4.899159,0.12183345,0.32715645,2.2196541,3.7775266,0.04429356,0.059900485,1.3598082,1.2969224,TRUE,TRUE,Other elite schools (public and private),Flagship
2974,University Of North Carolina - Chapel Hill,99.400002,99-99.9,0.0080875196,3.4423175e-4,0.0068987138,NA,NA,0.004215166,1.4807485,0.022290071,1.1723229,0.049897961,0.7917096,NA,NA,NA,NA,NA,NA,NA,0.17881098,NA,NA,0.1379478,NA,NA,0.0014669321,NA,NA,6.2825542e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005825832,2.3045507e-4,0.0018860652,NA,NA,NA,NA,0.055516779,3.8702693e-4,3.0888815,3.1629164,0.12218828,0.044458151,0.97659284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Other elite schools (public and private),Flagship
2974,University Of North Carolina - Chapel Hill,99.5,Top 1,0.0078929737,3.2123295e-4,0.0068987138,0.0063440357,6.3346804e-4,0.004215166,1.4496255,0.020876862,1.1441225,0.04656418,0.78925383,1.7358117,0.062420718,1.5050501,0.15028305,0.86705834,0.20785478,0.0093011856,0.17881098,0.18361703,0.020692177,0.1379478,0.0028914816,1.8976245e-4,0.0014669321,0.002068765,3.7307409e-4,6.2825542e-4,1.1761543,0.023446981,1.1624273,0.052016858,0.98832893,1.7548108,0.02881752,1.971108,0.12936008,1.1232595,1.2478902,0.064971864,1.3310617,0.15000005,1.0666497,2.1990979,0.091824934,3.2928724,0.59382552,1.4973742,0.0057774968,2.1802669e-4,0.0018860652,0.15545431,0.0069514285,0.0023289884,1.4049481e-4,0.055516779,3.8702693e-4,3.0632539,3.1165648,0.1155987,0.041893259,0.98289436,2.800132,6.0176392,0.1252131,0.36301044,2.1348593,4.0793014,0.047095113,0.062339392,1.3116237,1.4751642,TRUE,TRUE,Other elite schools (public and private),Flagship
2974,University Of North Carolina - Chapel Hill,100,Top 0.1,0.0064955084,9.0247527e-4,0.0068987138,NA,NA,0.004215166,1.2088308,0.060604703,0.94155353,0.13081791,0.77889603,NA,NA,NA,NA,NA,NA,NA,0.17881098,NA,NA,0.1379478,NA,NA,0.0014669321,NA,NA,6.2825542e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054090619,6.7130325e-4,0.0018860652,NA,NA,NA,NA,0.055516779,3.8702693e-4,2.8679082,2.6942563,0.35592791,0.12370876,1.0644526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Other elite schools (public and private),Flagship
3005,University Of North Dakota,10,0-20,5.6865806e-4,6.9640104e-5,0.0016862425,NA,1.146447e-4,0.0015554213,0.40652704,0.025578177,0.33723384,0.041298985,0.82954836,0.18820071,0.046584811,NA,0.073706523,NA,0.13079563,0.0280442,0.17354411,0.17592688,0.060854446,0.2030323,4.1109088e-4,5.8056896e-5,0.0011879017,3.9676967e-4,9.7865013e-5,0.0011126291,0.96927154,0.084520742,0.75367367,0.16159695,0.77756709,0.40740976,0.029360311,0.34606472,0.048873484,0.84942669,1.0526569,0.16129552,0.86649698,0.29972792,0.82315236,0.39569491,0.053273089,0.35660553,0.087958343,0.90121335,1.4704956e-4,1.5072987e-5,7.2338001e-4,0.059526026,0.014283515,1.1686553e-4,1.3329335e-5,0.15242919,5.1977736e-4,0.20328121,0.28412282,0.020836886,0.013078873,0.71546948,0.39051592,0.22483768,0.0937059,0.025644317,0.6851598,0.29980162,0.057195503,0.015410451,0.56996328,0.74995482,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,30,20-40,6.9903419e-4,5.9392707e-5,0.0016862425,1.6221625e-4,8.5872249e-5,0.0015554213,0.53792936,0.023202501,0.41455141,0.035221923,0.77064282,0.44116059,0.041771118,0.10429088,0.055208355,0.23640117,0.12210105,0.018258803,0.17354411,0.095391937,0.033413604,0.2030323,5.0512102e-4,5.0425424e-5,0.0011879017,3.862443e-4,8.0017984e-5,0.0011126291,0.93078345,0.056245603,0.70357358,0.10521131,0.75589395,0.54225069,0.027045975,0.42522123,0.042449154,0.78417832,0.83718753,0.12418873,0.46983626,0.16457285,0.56120789,0.54724187,0.051125862,0.34714562,0.071917936,0.63435501,2.1060338e-4,1.5262158e-5,7.2338001e-4,0.09204983,0.012084931,1.5363022e-4,1.3075132e-5,0.15242919,5.1977736e-4,0.29113796,0.39040205,0.021098396,0.013053792,0.7457388,0.60388583,0.29556927,0.079282261,0.025155256,0.7757948,0.39967626,0.043633368,0.015216877,0.77840924,0.73952168,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,50,40-60,0.0011572221,5.6487526e-5,0.0016862425,7.8422122e-4,1.0094669e-4,0.0015554213,0.74979013,0.019616494,0.68627262,0.033499051,0.9152863,0.79649901,0.038501777,0.50418574,0.064899907,0.63300234,0.16703825,0.013487839,0.17354411,0.20839985,0.029304802,0.2030323,7.9782202e-4,4.6685404e-5,0.0011879017,7.6326058e-4,8.3072802e-5,0.0011126291,0.95674831,0.035328403,0.96251178,0.077719949,1.006024,0.76677024,0.023129381,0.67162293,0.039300729,0.87591159,0.97665834,0.067580827,1.0264369,0.14433567,1.0509683,0.73580116,0.044320483,0.68599737,0.07466352,0.9323135,4.4070295e-4,1.9336398e-5,7.2338001e-4,0.12417188,0.0096206609,3.153795e-4,1.6387989e-5,0.15242919,5.1977736e-4,0.60922742,0.69256711,0.026730621,0.015255826,0.87966555,0.81462008,0.60675883,0.063115604,0.03152886,0.88435334,0.70392287,0.030644819,0.017739067,0.92114776,0.8619678,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,65,60-70,0.001509856,7.1182665e-5,0.0016862425,0.001321937,1.2003027e-4,0.0015554213,0.97728676,0.024692697,0.89539671,0.042213775,0.91620672,0.88242519,0.04964098,0.84988999,0.077168979,0.96312982,0.14424995,0.011565283,0.17354411,0.13735217,0.024226571,0.2030323,0.0010992754,6.0780563e-5,0.0011879017,8.7029568e-4,1.0200638e-4,0.0011126291,0.96391684,0.033771064,0.83120048,0.066641748,0.86231554,0.97518498,0.028728787,0.92539257,0.051166322,0.94894058,0.95491779,0.065191701,0.67650402,0.11932372,0.70844215,0.90904206,0.056287732,0.78219748,0.091680489,0.86046344,7.2781229e-4,3.1531945e-5,7.2338001e-4,0.13210575,0.010043442,5.2648503e-4,2.6793068e-5,0.15242919,5.1977736e-4,1.0061272,1.079419,0.043589737,0.02413426,0.93210071,0.86666965,1.0129049,0.065889232,0.051547203,0.9547115,1.0698677,0.031395871,0.027746998,0.90778172,0.94675714,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,75,70-80,0.0020555386,7.3867304e-5,0.0016862425,0.002057794,1.3392439e-4,0.0015554213,1.2178432,0.024352534,1.2190053,0.04380586,1.0009543,1.2283233,0.050676867,1.3229818,0.086101681,1.0770632,0.15445259,0.009606272,0.17354411,0.17580725,0.02223549,0.2030323,0.0014880045,6.2945423e-5,0.0011879017,0.0014883633,1.1743267e-4,0.0011126291,0.978706,0.027384739,0.88999039,0.055353489,0.90935415,1.2166373,0.028433692,1.2526326,0.052988745,1.029586,0.99609816,0.055241749,0.86590779,0.10951701,0.86929965,1.2785009,0.059260223,1.3376994,0.10554521,1.046303,0.0010196248,3.4450379e-5,7.2338001e-4,0.13847573,0.0084490851,7.4505107e-4,2.9535804e-5,0.15242919,5.1977736e-4,1.4095285,1.4141865,0.047624178,0.025673924,0.99670625,0.90845937,1.4334042,0.055429574,0.056823954,0.98657703,1.4040866,0.026113709,0.029558145,0.92081952,1.0208802,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,85,80-90,0.0024226641,7.3526615e-5,0.0016862425,0.002182201,1.2824693e-4,0.0015554213,1.3883013,0.023913002,1.4367234,0.043603819,1.0348786,1.3490213,0.047475323,1.4029646,0.082451575,1.039987,0.19383159,0.009274153,0.17354411,0.22692701,0.021102948,0.2030323,0.0016580846,6.0931692e-5,0.0011879017,0.0015398462,1.070224e-4,0.0011126291,1.0442724,0.024375066,1.116901,0.053439744,1.0695494,1.3688052,0.027711231,1.3958095,0.051293548,1.0197284,0.97878224,0.048011567,1.1176893,0.10393887,1.1419182,1.3610176,0.055248789,1.3839709,0.096188754,1.0168648,0.001251781,3.5363257e-5,7.2338001e-4,0.18638647,0.0085438006,8.6799241e-4,2.9494746e-5,0.15242919,5.1977736e-4,1.7304611,1.6232405,0.048886139,0.025744975,1.0660535,1.222774,1.6699312,0.056050945,0.056744959,1.1009355,1.5958422,0.02426924,0.029449603,1.1106682,1.0464262,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,92.5,90-95,0.0025682973,1.0585545e-4,0.0016862425,0.0022753333,1.7356533e-4,0.0015554213,1.3172112,0.032466799,1.5230889,0.062775932,1.1562983,1.2393366,0.061005007,1.4628406,0.11158735,1.1803416,0.2107259,0.015287426,0.17354411,0.25187066,0.034815833,0.2030323,0.0019342897,9.2334805e-5,0.0011879017,0.0017828924,1.5310862e-4,0.0011126291,1.0901004,0.038169432,1.2142498,0.08808957,1.113888,1.3756994,0.038697138,1.6283247,0.077729329,1.1836342,1.0760777,0.078743085,1.2405448,0.17147928,1.1528394,1.3302785,0.073058002,1.602414,0.13760975,1.2045703,0.001215114,4.6507208e-5,7.2338001e-4,0.18901387,0.013333547,9.2451921e-4,4.0610939e-5,0.15242919,5.1977736e-4,1.6797727,1.4847431,0.064291529,0.033332251,1.1313558,1.240011,1.7786831,0.087473713,0.078131415,1.1206131,1.5537168,0.039041013,0.039325133,1.1065469000000001,1.1447923,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,95.5,95-96,0.0021908192,2.2072021e-4,0.0016862425,0.00183119,3.4686207e-4,0.0015554213,1.2510412,0.072218262,1.2992314,0.13089469,1.0385201,1.1034443,0.12717628,1.1772952,0.22300202,1.0669276,0.17411201,0.03367269,0.17354411,0.32154974,0.08863765,0.2030323,0.0016905199,1.9392949e-4,0.0011879017,0.0012100107,2.8137604e-4,0.0011126291,1.0951004,0.092808113,1.0032724,0.19402958,0.91614652,1.3168652,0.086420923,1.4231143,0.16325381,1.0806834,1.4475199,0.17258295,1.5837369,0.43656921,1.0941037,1.0822295,0.14489165,1.0875239,0.25289294,1.0048921,0.0010845554,9.6279218e-5,7.2338001e-4,0.17186686,0.028773863,8.3997875e-4,8.5138141e-5,0.15242919,5.1977736e-4,1.4992886,1.3562944,0.13309632,0.070131406,1.10543,1.1275194,1.6160357,0.18876871,0.16379732,1.1301447,1.4108307,0.090780497,0.082174823,0.99767697,1.1454498,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,96.5,96-97,0.0021676267,2.2134534e-4,0.0016862425,0.0011268377,3.2623502e-4,0.0015554213,1.2319596,0.072389334,1.2854774,0.13126543,1.0434412,1.1144391,0.12910746,0.72445822,0.20974062,0.6500653,0.22574487,0.032583605,0.17354411,0.29096422,0.075725183,0.2030323,0.0013187183,1.7188076e-4,0.0011879017,8.7097817e-4,2.3592891e-4,0.0011126291,1.1347843,0.084897012,1.3007925,0.18775403,1.1462904,1.162066,0.08161483,1.1101241,0.14469275,0.95530212,1.1691685,0.15981591,1.4330932,0.37297112,1.2257371,1.0015,0.1421767,0.78281093,0.21204633,0.78163844,9.7060925e-4,9.0130125e-5,7.2338001e-4,0.22148885,0.030558683,6.2544103e-4,7.2249211e-5,0.15242919,5.1977736e-4,1.3417696,1.2906736,0.12459582,0.068115257,1.0395886,1.4530605,1.2032864,0.20047788,0.13900031,1.2042054,1.252883,0.085437708,0.077198945,1.206655,0.96041405,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,97.5,97-98,0.0025090759,2.4260594e-4,0.0016862425,0.0020181863,3.6867161e-4,0.0015554213,1.163134,0.071234673,1.4879686,0.14387369,1.2792753,0.99982303,0.12512811,1.2975174,0.23702364,1.2977471,0.27206522,0.037902936,0.17354411,0.34833485,0.067186065,0.2030323,0.0015886268,1.8832875e-4,0.0011879017,0.0010000799,2.696891e-4,0.0011126291,1.0071485,0.08931008,1.5677007,0.2184052,1.5565736,1.1173654,0.080760457,1.3373386,0.158539,1.1968677,0.97702026,0.14682746,1.7156622,0.33091319,1.7560151,0.83688217,0.13293342,0.89884394,0.24238905,1.0740389,0.0011110528,9.6162832e-5,7.2338001e-4,0.23170269,0.031308234,7.6235825e-4,8.0545382e-5,0.15242919,5.1977736e-4,1.5359186,1.2151761,0.13293543,0.066426903,1.2639474,1.5200677,1.4667015,0.20539527,0.15496132,1.0811327,1.2175416,0.087465562,0.076873265,1.4059955,1.2046418,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,98.5,98-99,0.0019238372,2.1649849e-4,0.0016862425,0.001341311,2.9705573e-4,0.0015554213,0.99738055,0.067496978,1.1409018,0.12839107,1.1438981,0.94482648,0.12131531,0.86234581,0.19098088,0.91270286,0.20871778,0.034935683,0.17354411,0.17977452,0.058019519,0.2030323,0.0012695082,1.7763553e-4,0.0011879017,8.3016709e-4,2.4923004e-4,0.0011126291,1.182071,0.090997085,1.2026786,0.20130722,1.0174334,0.87232512,0.07297457,1.0686979,0.14953724,1.2251142,1.0665126,0.16441968,0.88544792,0.28576496,0.83022738,0.8198446,0.13136941,0.74613106,0.22400102,0.91008842,7.8317191e-4,8.0176032e-5,7.2338001e-4,0.19019563,0.029149428,5.0552865e-4,6.4691129e-5,0.15242919,5.1977736e-4,1.0826563,1.0001655,0.11083529,0.060244951,1.0824772,1.2477639,0.97258687,0.19123258,0.1244593,1.1921183,0.89865786,0.08948046,0.065328956,1.0466779,1.082266,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,99.400002,99-99.9,0.0016895599,2.2397193e-4,0.0016862425,NA,NA,0.0015554213,0.77281201,0.06472709,1.0019673,0.13282308,1.2965214,NA,NA,NA,NA,NA,NA,NA,0.17354411,NA,NA,0.2030323,NA,NA,0.0011879017,NA,NA,0.0011126291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5888499e-4,7.7863115e-5,7.2338001e-4,NA,NA,NA,NA,0.15242919,5.1977736e-4,0.91084212,0.79044956,0.10763791,0.05611185,1.1523089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,99.5,Top 1,0.0016409062,2.1185483e-4,0.0016862425,0.0011001811,2.8783441e-4,0.0015554213,0.74898869,0.060944423,0.97311401,0.12563722,1.2992373,0.49993134,0.092308648,0.70732033,0.18505238,1.414835,0.22190805,0.040992968,0.17354411,0.2428588,0.090180717,0.2030323,9.4720465e-4,1.6314193e-4,0.0011879017,5.7077105e-4,2.1631952e-4,0.0011126291,1.0324824,0.098284312,1.2786839,0.23621066,1.2384559,0.58909082,0.062795967,0.79737628,0.13733622,1.3535711,0.85336173,0.20042405,1.1961584,0.44416931,1.4017015,0.44465509,0.099649169,0.5129931,0.19442195,1.1536877,6.3487719e-4,7.1653238e-5,7.2338001e-4,0.19294234,0.029949961,3.6428301e-4,5.4965658e-5,0.15242919,5.1977736e-4,0.87765378,0.74755913,0.099053383,0.05183731,1.1740259,1.2657833,0.70084435,0.19648442,0.10574847,1.0648619,0.62224942,0.090804733,0.054100104,1.188683,1.1263077,TRUE,TRUE,Selective public,Flagship
3005,University Of North Dakota,100,Top 0.1,0.0011040211,6.3778809e-4,0.0016862425,NA,NA,0.0015554213,0.49503207,0.1673639,0.65472263,0.37823033,1.3225863,NA,NA,NA,NA,NA,NA,NA,0.17354411,NA,NA,0.2030323,NA,NA,0.0011879017,NA,NA,0.0011126291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7596892e-4,1.4571594e-4,7.2338001e-4,NA,NA,NA,NA,0.15242919,5.1977736e-4,0.24325931,0.32443875,0.20143761,0.1147388,0.74978501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Selective public,Flagship
1840,University Of Notre Dame,10,0-20,0.0041201529,6.9444464e-4,0.0085660871,0.0067642843,0.0014814101,0.011721618,0.69186974,0.041331578,0.48098424,0.08106906,0.69519478,0.64104289,0.071861908,0.57707769,0.12638272,0.900217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5214115e-4,1.5229163e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,0.1706437,0.32473317,0.01708125,0.0080164904,0.52548897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,30,20-40,0.0053261798,6.4884173e-4,0.0085660871,0.0082489122,0.0013569727,0.011721618,0.7811746,0.034994371,0.62177509,0.075745404,0.79594892,0.79865855,0.064159907,0.70373493,0.11576667,0.88114619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0340383e-4,1.5020575e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,0.22814068,0.38569039,0.016847294,0.0073797172,0.5915125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,50,40-60,0.0048499182,4.1060848e-4,0.0085660871,0.0057261866,7.8772096e-4,0.011721618,0.66956568,0.021784732,0.56617659,0.047934193,0.84558785,0.62565273,0.03881285,0.48851502,0.067202404,0.78080857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6380573e-4,1.499365e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,0.2958883,0.48437282,0.016817093,0.0072931666,0.61086893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,65,60-70,0.0056931586,4.726176e-4,0.0085660871,0.006279191,8.8363996e-4,0.011721618,0.69617379,0.023723779,0.66461599,0.055173103,0.95466965,0.66848511,0.041951094,0.53569317,0.075385489,0.80135393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8496536e-4,2.2856109e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,0.43178269,0.60517406,0.025635742,0.0104007,0.71348512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,75,70-80,0.0068788454,4.0477657e-4,0.0085660871,0.0089579867,8.1925507e-4,0.011721618,0.75326669,0.019598,0.8030324,0.047253381,1.0660665,0.68963671,0.03420648,0.76422781,0.06989266,1.10816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6597247e-4,2.5683612e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,0.63480288,0.77954108,0.028807109,0.011018259,0.81432897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,85,80-90,0.0075151972,3.116497e-4,0.0085660871,0.0094397925,6.433833e-4,0.011721618,0.89165258,0.01562252,0.87731969,0.036381803,0.98392546,0.89730299,0.029708009,0.80533183,0.054888606,0.89750266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2256529e-4,3.0368439e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,1.0347625,1.1835076,0.034061681,0.012707241,0.87431848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,92.5,90-95,0.0076810992,3.3019387e-4,0.0085660871,0.0099335816,7.2656851e-4,0.011721618,1.0299546,0.017988939,0.89668703,0.03854664,0.87060833,1.0028943,0.034734532,0.84745818,0.06198534,0.84501249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014798053,5.1319294e-5,8.9157198e-4,NA,NA,NA,NA,NA,NA,1.659771,1.8198997,0.057560459,0.021284135,0.91201234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,95.5,95-96,0.0092519093,6.5701106e-4,0.0085660871,0.012677215,0.0016168278,0.011721618,1.1688933,0.036097683,1.0800625,0.076699086,0.92400432,1.2458376,0.075643018,1.0815243,0.13793555,0.86811018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024936027,1.4563717e-4,8.9157198e-4,NA,NA,NA,NA,NA,NA,2.7968607,2.4286523,0.16334875,0.054061476,1.1516101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,96.5,96-97,0.0095561892,6.4676115e-4,0.0085660871,0.014845192,0.0016479003,0.011721618,1.2321517,0.035135459,1.1155839,0.075502522,0.90539491,1.2188451,0.071557209,1.2664797,0.14058642,1.0390817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027085049,1.5087388e-4,8.9157198e-4,NA,NA,NA,NA,NA,NA,3.0378983,2.7184117,0.16922233,0.056959253,1.1175269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,97.5,97-98,0.012504434,6.8640953e-4,0.0085660871,0.019148327,0.0017481819,0.011721618,1.3662517,0.034311607,1.4597603,0.080131046,1.0684417,1.365734,0.070494004,1.6335907,0.14914168,1.1961266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038616655,1.7936564e-4,8.9157198e-4,NA,NA,NA,NA,NA,NA,4.3312998,3.2337985,0.20117909,0.061769418,1.3393846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
1840,University Of Notre Dame,98.5,98-99,0.013915376,6.5694004e-4,0.0085660871,0.021253146,0.0017070048,0.011721618,1.5009098,0.033508196,1.6244729,0.076690793,1.0823255,1.555102,0.070333168,1.813158,0.14562877,1.1659416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051756026,2.0661129e-4,8.9157198e-4,NA,NA,NA,NA,NA,NA,5.8050308,3.7895038,0.23173821,0.066869058,1.531871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
