event_id,time,latitude,longitude,depth_km,duration_magnitude_md,md_error,area,type,review_level,year
25973,2023-05-25T07:05:08Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25972,2023-05-25T07:05:25Z,NA,NA,NA,-0.75,0.3,Mount Vesuvius,earthquake,preliminary,2023
25971,2023-05-25T07:05:40Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
25666,2023-05-25T07:23:04Z,40.821499,14.4255,0.53,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
25970,2023-05-25T07:25:40Z,40.821499,14.433,0.19,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25969,2023-05-25T07:27:18Z,40.8218,14.4313,0.26,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25667,2023-05-25T07:45:59Z,40.821999,14.4252,0.27,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
25668,2023-05-25T07:58:01Z,40.8228,14.4295,0.46,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
25968,2023-05-25T08:35:54Z,40.820499,14.433,0.16,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25967,2023-05-25T08:41:38Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25966,2023-05-25T11:29:32Z,40.819199,14.429,0.22,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25678,2023-05-25T11:36:23Z,40.821301,14.4257,0.16,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25690,2023-05-25T17:34:36Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25691,2023-05-25T18:53:09Z,40.820801,14.4305,0.14,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25965,2023-05-25T19:30:21Z,40.820499,14.4298,0.36,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25692,2023-05-25T19:37:22Z,40.820202,14.428,0.14,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
25964,2023-05-25T20:22:04Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2023
25697,2023-05-25T20:22:09Z,40.821201,14.4293,0.16,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
25963,2023-05-25T20:23:01Z,40.821499,14.4283,0.18,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25694,2023-05-25T20:23:40Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
25962,2023-05-25T20:27:20Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25695,2023-05-25T20:27:30Z,40.82,14.4283,0.13,0.83,0.3,Mount Vesuvius,earthquake,preliminary,2023
25698,2023-05-25T20:56:03Z,40.819,14.4273,0.27,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25699,2023-05-25T21:23:44Z,40.8242,14.4265,0.38,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
25705,2023-05-26T02:52:24Z,40.820702,14.4315,0.09,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
25711,2023-05-26T16:03:03Z,40.8228,14.4277,0.25,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
25712,2023-05-26T16:08:44Z,40.8228,14.4218,0.39,0.68,0.3,Mount Vesuvius,earthquake,preliminary,2023
25713,2023-05-26T16:17:59Z,40.822201,14.428,0.66,0.89,0.3,Mount Vesuvius,earthquake,preliminary,2023
25714,2023-05-26T20:33:28Z,40.810001,14.4285,1.45,0.83,0.3,Mount Vesuvius,earthquake,preliminary,2023
25715,2023-05-26T20:53:10Z,40.823002,14.4308,0.37,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
25716,2023-05-26T22:30:05Z,40.8218,14.4305,0.36,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25733,2023-05-27T09:06:42Z,40.820999,14.4282,0.29,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25734,2023-05-27T11:09:58Z,40.823002,14.4283,0.28,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25735,2023-05-27T11:49:29Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
25757,2023-05-28T14:00:22Z,40.823002,14.4237,0.37,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25758,2023-05-28T14:00:44Z,40.8218,14.4235,0.18,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25767,2023-05-29T00:39:10Z,40.8232,14.4255,0.12,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25769,2023-05-29T01:35:12Z,40.821499,14.4253,0.59,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25772,2023-05-29T02:07:09Z,40.821999,14.4262,0.11,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25776,2023-05-29T03:37:44Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25778,2023-05-29T04:54:37Z,40.820801,14.4238,0.1,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25960,2023-05-29T11:18:09Z,40.820702,14.4265,0.41,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25863,2023-05-30T21:35:13Z,40.820702,14.429,0.17,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25956,2023-05-30T22:43:34Z,40.819698,14.4297,0.35,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
25875,2023-05-31T13:23:25Z,40.820702,14.421,0.23,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25878,2023-05-31T18:41:17Z,40.82,14.4213,0.27,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
25880,2023-05-31T21:15:26Z,40.820202,14.4232,0.22,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25882,2023-05-31T23:03:55Z,40.818199,14.424,0.27,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
25884,2023-06-01T04:04:14Z,40.820702,14.427,0.19,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25885,2023-06-01T08:01:56Z,40.820999,14.4278,0.35,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25891,2023-06-01T16:56:36Z,40.819698,14.4237,0.19,1.29,0.3,Mount Vesuvius,earthquake,preliminary,2023
25892,2023-06-01T17:39:26Z,40.820301,14.421,0.19,1.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
25893,2023-06-01T17:59:15Z,40.821301,14.4245,0.27,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
25895,2023-06-01T19:02:17Z,40.819199,14.4283,0.31,1.63,0.3,Mount Vesuvius,earthquake,preliminary,2023
26052,2023-06-01T19:08:54Z,40.823502,14.424,0.19,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25896,2023-06-01T20:54:10Z,40.82,14.4277,0.14,2.2,0.3,Mount Vesuvius,earthquake,preliminary,2023
26051,2023-06-01T20:54:50Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25898,2023-06-01T20:55:30Z,40.819801,14.4255,0.1,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
25899,2023-06-01T20:55:45Z,40.819801,14.4273,0.23,2.11,0.3,Mount Vesuvius,earthquake,preliminary,2023
25897,2023-06-01T20:56:25Z,40.8228,14.4263,0.11,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25900,2023-06-01T21:30:10Z,40.821301,14.424,0.2,0.96,0.3,Mount Vesuvius,earthquake,preliminary,2023
25901,2023-06-01T21:31:49Z,40.820499,14.4227,0.2,1.08,0.3,Mount Vesuvius,earthquake,preliminary,2023
25902,2023-06-01T21:35:52Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25903,2023-06-01T21:37:41Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25904,2023-06-01T21:48:28Z,40.818298,14.4218,0.79,1.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26050,2023-06-01T21:49:42Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25905,2023-06-01T22:12:40Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
25908,2023-06-01T23:31:52Z,40.821301,14.4253,0.19,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
25910,2023-06-02T02:57:34Z,40.818501,14.424,0.34,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
25911,2023-06-02T03:58:05Z,40.821999,14.4232,0.1,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25927,2023-06-02T19:29:49Z,40.822201,14.424,0.2,0.68,0.3,Mount Vesuvius,earthquake,preliminary,2023
25928,2023-06-03T03:50:49Z,40.820999,14.4245,0.51,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
25930,2023-06-03T16:16:13Z,40.821201,14.4212,0.17,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
25939,2023-06-04T10:29:50Z,40.8195,14.4285,0.25,0.89,0.3,Mount Vesuvius,earthquake,preliminary,2023
25943,2023-06-04T13:51:39Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
25953,2023-06-05T03:54:13Z,40.820202,14.4297,3.25,2.22,0.3,Mount Vesuvius,earthquake,preliminary,2023
26285,2023-06-05T08:29:58Z,40.819801,14.4243,0.65,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26044,2023-06-06T02:52:52Z,40.822201,14.428,0.24,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26283,2023-06-06T05:51:28Z,40.820801,14.4323,0.13,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26047,2023-06-06T06:52:41Z,40.825001,14.4302,0.26,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
26282,2023-06-06T09:17:54Z,40.8218,14.433,0.17,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26279,2023-06-07T23:20:17Z,40.8405,14.3957,1.84,0.71,0.3,Mount Vesuvius,earthquake,preliminary,2023
26089,2023-06-07T23:21:40Z,40.8382,14.3955,1.82,1.71,0.3,Mount Vesuvius,earthquake,preliminary,2023
26278,2023-06-07T23:30:33Z,40.8228,14.4213,0.77,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26094,2023-06-08T03:24:35Z,40.8237,14.424,0.67,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26098,2023-06-08T13:28:55Z,40.82,14.425,0.46,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26101,2023-06-08T16:46:44Z,40.819698,14.4373,0.8,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26103,2023-06-08T19:24:12Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26114,2023-06-09T04:07:01Z,40.819801,14.4312,0.17,0.96,0.3,Mount Vesuvius,earthquake,preliminary,2023
26127,2023-06-10T16:14:02Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26129,2023-06-11T01:08:29Z,40.820702,14.4213,0.2,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26137,2023-06-11T09:51:34Z,40.817799,14.4335,1.27,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26139,2023-06-11T13:03:47Z,40.817699,14.4243,1.22,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26140,2023-06-11T16:48:46Z,40.819,14.4253,0.13,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26141,2023-06-11T16:49:54Z,40.82,14.4235,0.18,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26142,2023-06-11T16:52:39Z,40.819302,14.4248,0.2,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26143,2023-06-11T17:14:15Z,40.820202,14.4267,0.12,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26154,2023-06-12T01:29:18Z,40.820499,14.424,0.12,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26274,2023-06-12T21:34:25Z,40.817501,14.4258,0.53,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
26264,2023-06-15T01:13:21Z,40.819302,14.423,0.42,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26265,2023-06-15T01:57:42Z,40.819,14.4312,0.4,1.23,0.3,Mount Vesuvius,earthquake,preliminary,2023
26300,2023-06-15T21:31:58Z,NA,NA,NA,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26303,2023-06-16T00:58:12Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26450,2023-06-16T03:21:42Z,40.825699,14.427,1.72,0.88,0.3,Mount Vesuvius,earthquake,preliminary,2023
26305,2023-06-16T06:36:54Z,40.818001,14.4302,0.45,1.71,0.3,Mount Vesuvius,earthquake,preliminary,2023
26308,2023-06-16T14:29:58Z,40.819302,14.4288,0.14,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26449,2023-06-17T01:40:46Z,40.817799,14.4273,0.19,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26322,2023-06-18T11:13:32Z,40.825699,14.4282,0.33,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26323,2023-06-18T11:16:27Z,40.819801,14.4217,0.1,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26324,2023-06-18T11:18:13Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26325,2023-06-18T11:37:08Z,40.821201,14.4263,0.22,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
26446,2023-06-19T23:07:24Z,40.820499,14.4243,0.26,NA,NA,Mount Vesuvius,earthquake,preliminary,2023
26445,2023-06-19T23:07:28Z,40.818298,14.4262,0.33,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26444,2023-06-20T00:42:44Z,40.8237,14.4245,0.27,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26381,2023-06-20T02:12:42Z,40.818501,14.424,0.22,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26382,2023-06-20T03:28:05Z,40.820301,14.4308,0.11,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26386,2023-06-21T00:51:25Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26443,2023-06-21T00:51:35Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26417,2023-06-22T02:21:32Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26442,2023-06-22T21:02:24Z,40.823502,14.425,0.34,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26424,2023-06-23T02:37:15Z,40.823299,14.4293,1.9,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26425,2023-06-23T03:15:49Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26559,2023-06-24T09:01:54Z,NA,NA,NA,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26458,2023-06-24T23:43:33Z,40.821301,14.4278,1.23,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26434,2023-06-25T07:38:19Z,40.820202,14.4283,0.08,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26437,2023-06-25T20:10:39Z,40.82,14.4235,0.34,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26435,2023-06-25T20:48:50Z,40.820499,14.4255,0.38,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26557,2023-06-26T16:46:34Z,40.8232,14.4205,0.8,0.27,0.3,Mount Vesuvius,earthquake,preliminary,2023
26485,2023-06-27T02:04:11Z,40.822201,14.4223,0.21,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26486,2023-06-27T02:51:47Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
26489,2023-06-28T08:21:41Z,40.819801,14.4298,0.58,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26556,2023-06-28T22:47:14Z,40.824799,14.4362,0.55,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
26492,2023-06-29T10:43:32Z,40.821999,14.4268,0.54,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26495,2023-06-29T18:48:06Z,40.820202,14.4247,1.47,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26496,2023-06-29T19:30:16Z,40.811798,14.4198,1.15,1.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
26497,2023-06-29T19:52:50Z,40.811699,14.4207,1.35,2.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26499,2023-06-29T21:00:20Z,40.811798,14.4223,1.52,0.96,0.3,Mount Vesuvius,earthquake,preliminary,2023
26498,2023-06-29T21:01:18Z,40.812801,14.4218,1.37,2.46,0.3,Mount Vesuvius,earthquake,preliminary,2023
26503,2023-06-30T03:34:32Z,40.82,14.421,0.14,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26508,2023-06-30T19:16:48Z,40.82,14.4275,0.14,1.08,0.3,Mount Vesuvius,earthquake,preliminary,2023
26509,2023-06-30T19:22:24Z,40.820702,14.4268,0.18,1.08,0.3,Mount Vesuvius,earthquake,preliminary,2023
26510,2023-06-30T20:23:41Z,40.819302,14.4262,0.11,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26555,2023-07-01T00:12:18Z,40.823799,14.4278,0.56,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26511,2023-07-01T00:47:28Z,40.825298,14.4288,0.49,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26553,2023-07-01T09:41:53Z,40.823299,14.4252,0.15,NA,NA,Mount Vesuvius,earthquake,preliminary,2023
26514,2023-07-01T09:41:56Z,40.820202,14.4292,0.21,1.67,0.3,Mount Vesuvius,earthquake,preliminary,2023
26552,2023-07-01T10:01:17Z,40.818501,14.4327,0.1,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
26523,2023-07-02T23:57:32Z,40.821499,14.421,0.14,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26650,2023-07-03T00:05:51Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26524,2023-07-03T02:35:04Z,40.820702,14.4265,0.19,0.96,0.3,Mount Vesuvius,earthquake,preliminary,2023
26560,2023-07-03T22:17:45Z,40.82,14.426,0.14,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26648,2023-07-04T03:58:14Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26562,2023-07-04T06:02:29Z,40.822201,14.4243,0.55,0.68,0.3,Mount Vesuvius,earthquake,preliminary,2023
26565,2023-07-05T11:29:50Z,40.8228,14.4228,0.22,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26567,2023-07-05T17:57:19Z,40.8195,14.425,0.27,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26647,2023-07-06T09:13:16Z,40.821701,14.4248,0.26,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26646,2023-07-06T14:28:48Z,40.821499,14.43,1.87,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
26569,2023-07-06T19:30:13Z,40.822701,14.4253,1.45,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
26570,2023-07-07T00:52:45Z,40.8218,14.424,0.69,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
26645,2023-07-07T18:09:39Z,40.811199,14.4288,1.1,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26644,2023-07-07T19:03:58Z,40.819801,14.4262,0.44,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26643,2023-07-07T19:37:49Z,40.820702,14.4242,0.11,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26577,2023-07-08T03:48:42Z,40.8228,14.4227,0.9,0.96,0.3,Mount Vesuvius,earthquake,preliminary,2023
26578,2023-07-08T03:53:24Z,40.823502,14.4285,0.42,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26579,2023-07-08T04:06:24Z,40.8223,14.429,0.74,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26580,2023-07-08T07:33:06Z,40.820702,14.4262,0.27,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
26581,2023-07-08T07:37:50Z,40.821301,14.4268,0.63,0.83,0.3,Mount Vesuvius,earthquake,preliminary,2023
26583,2023-07-08T11:12:34Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
26584,2023-07-08T14:57:17Z,40.819698,14.425,0.24,0.89,0.3,Mount Vesuvius,earthquake,preliminary,2023
26642,2023-07-09T01:11:50Z,NA,NA,NA,-0.97,0.3,Mount Vesuvius,earthquake,preliminary,2023
26641,2023-07-09T01:11:56Z,NA,NA,NA,-0.39,0.3,Mount Vesuvius,earthquake,preliminary,2023
26590,2023-07-09T05:27:10Z,40.819698,14.4205,1.08,1.59,0.3,Mount Vesuvius,earthquake,preliminary,2023
26591,2023-07-09T20:47:36Z,40.820702,14.4285,0.13,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
26592,2023-07-10T00:53:47Z,40.822201,14.424,0.43,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
26593,2023-07-10T00:59:06Z,40.820499,14.423,0.09,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
26594,2023-07-10T01:31:25Z,40.8153,14.421,0.46,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
26609,2023-07-11T00:01:19Z,40.820999,14.4217,0.08,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
27675,2023-07-11T03:45:47Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
26639,2023-07-11T22:33:54Z,40.822498,14.4235,0.21,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
26640,2023-07-12T06:37:48Z,40.821999,14.4223,0.07,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
27674,2023-07-13T02:11:17Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2023
26653,2023-07-13T02:11:20Z,40.823299,14.423,0.13,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
27635,2023-07-14T01:15:57Z,40.8218,14.4267,1.54,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
27636,2023-07-14T02:21:37Z,40.82,14.4227,0.49,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
27639,2023-07-14T05:56:57Z,40.8218,14.4255,0.62,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
27641,2023-07-14T21:08:03Z,40.821499,14.4212,0.15,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
27642,2023-07-15T15:58:28Z,40.8228,14.4225,0.15,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
27644,2023-07-16T01:04:48Z,40.820999,14.4247,0.37,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
27685,2023-07-17T16:05:28Z,40.821999,14.424,0.23,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
27691,2023-07-18T07:26:16Z,40.823502,14.4255,0.85,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
27701,2023-07-20T01:44:04Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
27702,2023-07-20T02:27:32Z,NA,NA,NA,-0.75,0.3,Mount Vesuvius,earthquake,preliminary,2023
27707,2023-07-20T08:50:07Z,40.818001,14.4232,0.22,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
27711,2023-07-21T03:51:55Z,40.822201,14.4278,0.6,1.29,0.3,Mount Vesuvius,earthquake,preliminary,2023
27712,2023-07-21T05:47:12Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
27713,2023-07-21T05:47:23Z,NA,NA,NA,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
27715,2023-07-21T19:09:22Z,NA,NA,NA,0.02,0.3,Mount Vesuvius,earthquake,preliminary,2023
27721,2023-07-22T00:42:32Z,40.821701,14.4248,0.16,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
27722,2023-07-22T17:26:33Z,40.820702,14.4245,1.03,0.51,0.3,Mount Vesuvius,earthquake,preliminary,2023
27725,2023-07-23T10:30:23Z,40.821201,14.4215,0.1,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
27741,2023-07-24T22:54:53Z,40.8195,14.4302,0.25,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
27755,2023-07-26T02:53:51Z,40.821201,14.4267,1.29,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2023
28398,2023-07-27T04:22:56Z,40.820702,14.4285,0.61,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
28401,2023-07-27T18:04:09Z,40.822498,14.4252,0.16,0.68,0.3,Mount Vesuvius,earthquake,preliminary,2023
28403,2023-07-28T15:07:39Z,40.821201,14.4288,0.52,1.08,0.3,Mount Vesuvius,earthquake,preliminary,2023
28406,2023-07-29T16:45:30Z,NA,NA,NA,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
28410,2023-07-29T22:09:12Z,40.8218,14.4248,0.17,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
28413,2023-07-30T06:40:58Z,40.818298,14.422,0.27,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
28415,2023-07-30T08:26:22Z,40.820202,14.43,0.32,2.35,0.3,Mount Vesuvius,earthquake,preliminary,2023
28416,2023-07-30T09:47:16Z,40.8223,14.4245,0.2,1.93,0.3,Mount Vesuvius,earthquake,preliminary,2023
28418,2023-07-30T16:46:58Z,40.82,14.4305,0.25,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
28419,2023-07-30T17:08:59Z,40.820999,14.4287,0.42,0.89,0.3,Mount Vesuvius,earthquake,preliminary,2023
28420,2023-07-30T21:58:47Z,40.821499,14.4263,0.55,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
28421,2023-07-31T01:14:44Z,NA,NA,NA,0.14,0.3,Mount Vesuvius,earthquake,preliminary,2023
28424,2023-07-31T18:59:20Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2023
28445,2023-08-03T16:21:56Z,40.820301,14.428,0.15,1.38,0.3,Mount Vesuvius,earthquake,preliminary,2023
28451,2023-08-04T00:55:47Z,40.821499,14.432,0.43,0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
28484,2023-08-04T13:37:57Z,40.820801,14.4318,1.94,0.71,0.3,Mount Vesuvius,earthquake,preliminary,2023
28487,2023-08-04T15:51:53Z,40.821301,14.429,0.35,0.44,0.3,Mount Vesuvius,earthquake,preliminary,2023
28488,2023-08-04T15:54:45Z,40.820702,14.4307,0.26,0.68,0.3,Mount Vesuvius,earthquake,preliminary,2023
28489,2023-08-04T16:11:24Z,NA,NA,NA,-0.24,0.3,Mount Vesuvius,earthquake,preliminary,2023
28491,2023-08-05T00:17:00Z,40.820702,14.4265,0.14,0.52,0.3,Mount Vesuvius,earthquake,preliminary,2023
29196,2023-08-05T00:17:20Z,NA,NA,NA,-0.56,0.3,Mount Vesuvius,earthquake,preliminary,2023
28492,2023-08-05T04:49:36Z,40.8232,14.4225,0.18,0.76,0.3,Mount Vesuvius,earthquake,preliminary,2023
29195,2023-08-07T02:50:43Z,40.819698,14.4223,0.41,0.34,0.3,Mount Vesuvius,earthquake,preliminary,2023
