country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Argentina,2020,Julian Emanuele,0,0,1,0,0,1,0,0,2,24,9
Argentina,2020,Just,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,Keurig Dr. Pepper,0,0,0,0,2,0,0,0,2,24,9
Argentina,2020,Kimberly Clark,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Kiskali S.A,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Klapper,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Kraft Suchard,0,0,0,4,0,0,0,0,4,24,9
Argentina,2020,L3N SA,0,0,0,3,0,0,0,0,3,24,9
Argentina,2020,La Campagnola,0,0,0,0,0,3,0,0,3,24,9
Argentina,2020,La Cumbre,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,La Cumbre S.A,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,La Delicia Felipe Fort,0,0,0,0,0,3,0,0,3,24,9
Argentina,2020,La Farmaco Argentina,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,La Francia Panificaion,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,La Morocha,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,La Papelera del Plata S.A.,0,0,1,0,1,0,0,0,2,24,9
Argentina,2020,La Papelera dela Plata S.A,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,la paulina,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,La Serenísima,0,0,0,0,0,2,1,0,3,24,9
Argentina,2020,La Virginia,0,0,0,0,0,5,0,0,5,24,9
Argentina,2020,Lab. Pharmamerican,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Laboratorio Casasco,0,0,0,6,0,0,0,0,6,24,9
Argentina,2020,Laboratorio Osspret,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Laborit,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,LAC SACI,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Lacteos Rosario,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Las Marias,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Ledevit,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,Limol,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Lucio Di Santo,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Luque Daniel Oscar,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Maltecrack,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Mandala Ruiz,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Mapa Virulana S.A,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Marcos Schmukler S.A,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Marolio S.A,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,"Mars, Incorporated",0,2,0,1,1,0,0,0,4,24,9
Argentina,2020,Mastellone Hnos,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Mastellone Hnos S.A,0,0,0,13,2,0,4,0,19,24,9
Argentina,2020,Mastellone Hnos S.A.,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Maximo Paz,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Mc Cain Argentina,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,McCain Foods,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Mikaut,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Milkaut,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Milkaut S.A,0,0,0,0,0,0,4,0,4,24,9
Argentina,2020,Molfino Hnos S.A,0,0,0,0,0,1,3,0,4,24,9
Argentina,2020,Molino Cañuelas,0,0,0,0,1,10,0,0,11,24,9
Argentina,2020,Molinos rio de la plata,0,0,0,2,0,3,0,0,5,24,9
Argentina,2020,Molinos Rio de la Plata S.A,0,0,0,2,1,10,0,0,13,24,9
Argentina,2020,Molinos Rios de la Plata S.A,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Molinos Santa Marta,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Molinos Tres Arroyos,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Mondelez International,0,0,0,2,0,4,0,0,6,24,9
Argentina,2020,Mora,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,Morenita,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,Natura,0,0,1,0,2,0,0,0,3,24,9
Argentina,2020,Navar S.A,0,0,0,2,0,0,0,0,2,24,9
Argentina,2020,Nestle,0,0,0,11,0,14,0,0,25,24,9
Argentina,2020,No posee,0,0,9,0,0,0,0,0,9,24,9
Argentina,2020,Noal S.A,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Novartis,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Nutreco Alimentos SA,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Oiiloleo,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Ojo Rubi,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Paladini,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Pampa,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Panif. Veneziana S.A,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Panificadora 505 SP SA,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Papelera Baigoria,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Papelera de la Plata S.A,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Papelera del Plata,0,0,6,0,0,0,0,0,6,24,9
Argentina,2020,Papelera Samseng,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Papelera Samseng S.A,0,0,2,0,0,0,0,0,2,24,9
Argentina,2020,Pelikan,0,0,0,0,0,0,0,1,1,24,9
Argentina,2020,Pepsico,0,0,0,0,4,8,0,0,12,24,9
Argentina,2020,Pfizer,0,0,0,2,0,0,0,0,2,24,9
Argentina,2020,Pierre Fabra Oral Care,0,0,0,2,0,0,0,0,2,24,9
Argentina,2020,Pilares,0,0,13,0,0,2,0,0,15,24,9
Argentina,2020,Plastico Fr S.A.,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,Porta,0,0,0,0,5,0,0,0,5,24,9
Argentina,2020,Pottery SRL,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,PRAMA,0,1,0,1,0,0,0,0,2,24,9
Argentina,2020,Procter & Gamble,0,3,10,4,1,0,0,0,18,24,9
Argentina,2020,Productos Carilo,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Productos Carilo S.A,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Productos Familia SA,0,0,0,2,0,1,0,0,3,24,9
Argentina,2020,Propato Hnos. S.A,0,0,0,7,0,0,0,0,7,24,9
Argentina,2020,PSAG,0,0,2,0,0,0,0,0,2,24,9
Argentina,2020,Quickfood S.A,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Roemmers,0,1,0,2,0,0,0,0,3,24,9
Argentina,2020,Sagrin S.A,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,sancor,0,0,0,0,0,5,2,0,7,24,9
Argentina,2020,Santiago Saenz,0,2,0,0,0,0,0,0,2,24,9
Argentina,2020,Saputo Inc,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Saputo Inc.,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Sc Johnson,0,0,1,0,0,0,0,0,1,24,9
Argentina,2020,Soc Coop Tamberos Rosario,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Starbucks,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,Sucesores Alfredo Williner,0,0,0,2,0,0,0,0,2,24,9
Argentina,2020,Sucesores de Alfredo Williner,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Swift,0,0,0,0,0,10,0,0,10,24,9
Argentina,2020,System 3,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Tapamar,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,The Clorox Company,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,The Coca-Cola Company,0,3,0,2,32,7,0,0,44,24,9
Argentina,2020,Timbo,0,0,0,1,0,0,0,0,1,24,9
Argentina,2020,Tit Can Gross,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Todanida,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Too Good,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,Tostex,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Tregar,0,0,0,0,0,0,2,0,2,24,9
Argentina,2020,Tremblay,0,0,0,0,0,0,1,0,1,24,9
Argentina,2020,Unbranded,126,80,52,6,46,58,20,0,388,24,9
Argentina,2020,Unilever,0,4,0,15,3,5,0,0,27,24,9
Argentina,2020,Universidad Nacional de la Roja,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Valmax Laboratory,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Vamvoo,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,Van Haasen,0,0,0,2,0,0,0,0,2,24,9
Argentina,2020,Vanguardia,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Vegetalex,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Veneziana,0,0,0,0,0,2,0,0,2,24,9
Argentina,2020,Vidagro S.A.,0,1,0,0,0,0,0,0,1,24,9
Argentina,2020,Williner,0,0,0,0,0,0,2,0,2,24,9
Argentina,2020,Wrigley Company,0,0,0,0,0,1,0,0,1,24,9
Argentina,2020,Yin Yang,0,0,0,0,1,0,0,0,1,24,9
Argentina,2020,Zaplast,0,0,0,0,0,0,1,0,1,24,9
Armenia,2020,null,0,0,0,0,2,0,0,0,2,2,6
Armenia,2020,Unbranded,0,0,0,0,6,0,0,0,6,2,6
Australia,2020,null,1,24,157,570,72,156,1,5,986,9,190
Australia,2020,A.S. Watson Group,0,0,1,0,0,0,0,0,1,9,190
Australia,2020,Adidas,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Arnotts,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Beiersdorf Global Ag,0,0,0,0,0,1,0,0,1,9,190
Australia,2020,Black Magic Tackle AU,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,British American Tobacco,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Bulkapak,0,0,0,2,0,0,0,0,2,9,190
Australia,2020,Burger King,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Cadbury,0,0,0,7,0,0,0,0,7,9,190
Australia,2020,Campbell Soup Company,0,0,0,0,0,2,0,0,2,9,190
Australia,2020,Carmans Australia,0,0,0,3,0,0,0,0,3,9,190
Australia,2020,Cobs Superfood au,0,0,0,2,0,0,0,0,2,9,190
Australia,2020,Coles Brand,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Colgate-Palmolive,0,1,0,0,0,0,0,0,1,9,190
Australia,2020,Community Co,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Corona,0,0,0,3,0,0,0,0,3,9,190
Australia,2020,Costco,0,0,0,0,2,0,0,0,2,9,190
Australia,2020,Daily Drinks Co Melbourne,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Dare Au,0,0,0,0,1,0,0,0,1,9,190
Australia,2020,Ferrero Group,0,0,1,2,0,2,0,0,5,9,190
Australia,2020,General Mills,0,1,0,0,2,0,0,0,3,9,190
Australia,2020,Glaxosmithkline,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Haribo,0,0,0,4,0,0,0,0,4,9,190
Australia,2020,Hershey Company,0,0,0,2,0,1,0,0,3,9,190
Australia,2020,Imperial Brands,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Johnson & Johnson,0,0,0,2,0,0,0,0,2,9,190
Australia,2020,Johnson Johnson,0,1,0,0,0,0,0,0,1,9,190
Australia,2020,Kellogg Company,0,0,0,4,0,0,0,0,4,9,190
Australia,2020,Keurig Dr. Pepper,0,0,0,0,3,0,0,0,3,9,190
Australia,2020,Kfc,0,0,0,3,0,2,0,0,5,9,190
Australia,2020,Kimberly-Clark,0,0,0,2,0,0,0,0,2,9,190
Australia,2020,Kraft Heinz,0,0,2,2,0,0,0,0,4,9,190
Australia,2020,Lactalis France,0,0,0,0,0,0,1,0,1,9,190
Australia,2020,Lindt,0,0,0,0,0,7,0,0,7,9,190
Australia,2020,"Mars, Incorporated",0,0,13,34,1,29,0,0,77,9,190
Australia,2020,Mayora Indah,2,0,0,0,0,0,0,0,2,9,190
Australia,2020,Mcdonald'S Corporation,0,0,0,10,2,12,1,0,25,9,190
Australia,2020,Mondelez International,0,0,18,44,0,31,0,0,93,9,190
Australia,2020,Monster Energy,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Nestle,0,0,0,19,0,18,0,0,37,9,190
Australia,2020,Nigerian Breweries Plc,0,0,1,0,0,0,0,0,1,9,190
Australia,2020,Pepsico,0,0,5,7,15,8,0,0,35,9,190
Australia,2020,Perfetti Van Melle,0,0,7,67,0,14,0,0,88,9,190
Australia,2020,Pernod Ricard,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Peroni,0,0,1,0,0,0,0,0,1,9,190
Australia,2020,Peters Ice cream,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Peters Icecream,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Philip Morris,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Procter & Gamble,0,0,0,2,0,2,0,0,4,9,190
Australia,2020,Prolife Foods NZ,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Quench water au,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Red Bull,0,0,0,6,0,3,0,0,9,9,190
Australia,2020,Reitan Group,0,0,0,7,2,0,0,0,9,9,190
Australia,2020,"Reynolds American, Inc.",0,0,0,0,0,1,0,0,1,9,190
Australia,2020,Sanford Lp,0,0,0,2,0,2,0,0,4,9,190
Australia,2020,Shachihata,1,0,0,0,0,0,0,0,1,9,190
Australia,2020,Snack Brand Au,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,SociâˆšÂ©tâˆšÂ© Bic,0,0,0,31,0,9,0,0,40,9,190
Australia,2020,Spring Water,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Suntory,0,1,0,3,0,0,0,0,4,9,190
Australia,2020,The Clorox Group,0,0,7,0,0,0,0,0,7,9,190
Australia,2020,The Coca-Cola Company,0,3,3,17,37,61,0,1,122,9,190
Australia,2020,Tingyi (Cayman Islands) Holding Corporation,0,0,0,0,2,0,0,0,2,9,190
Australia,2020,Unbranded,0,0,0,6,1,0,0,0,7,9,190
Australia,2020,Uncle Tobys Nestle,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Unilever,0,2,4,11,1,0,0,0,18,9,190
Australia,2020,Wings Food,0,0,0,1,0,0,0,0,1,9,190
Australia,2020,Woolworths Group,0,0,2,3,0,0,0,0,5,9,190
Bangladesh,2020,A K food & bevarege,0,0,0,0,2,0,0,0,2,1,127
Bangladesh,2020,A R Dudh Khamar,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Aarong dairy products,0,0,0,5,0,0,0,0,5,1,127
Bangladesh,2020,Abdul Monem LTD.,0,0,0,8,0,0,0,0,8,1,127
Bangladesh,2020,Abul Khayer Consumer Products Ltd,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,ACI,0,24,0,23,0,0,0,0,47,1,127
Bangladesh,2020,Acme,0,0,0,12,13,0,0,0,25,1,127
Bangladesh,2020,Ahmed,0,8,0,0,0,0,0,0,8,1,127
Bangladesh,2020,Akboriya Bread And Biscuit Factory,0,0,0,6,0,0,0,0,6,1,127
Bangladesh,2020,Akij Food &Beverage Ltd,0,13,0,9,0,0,0,0,22,1,127
Bangladesh,2020,Alin Food Products Ltd,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Alkad Laboratories,0,24,0,13,0,0,0,0,37,1,127
Bangladesh,2020,Anfords bangladesh ltd,0,8,0,0,0,0,0,0,8,1,127
Bangladesh,2020,Annesha Sharker and Choudhury Food Products,0,0,0,13,0,0,0,0,13,1,127
Bangladesh,2020,Arla Dano  ,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Asif Bakery,0,0,0,8,0,0,0,0,8,1,127
Bangladesh,2020,Asmani Pvt. Ltd.,0,0,0,8,0,0,0,0,8,1,127
Bangladesh,2020,AST BEVERAGE LTD,0,0,0,0,26,0,0,0,26,1,127
Bangladesh,2020,Bashundhara Paper Mills Ltd,0,0,0,33,0,0,0,0,33,1,127
Bangladesh,2020,Bd food Foods Ltd,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,BD Foods Limited,0,0,0,13,0,0,0,0,13,1,127
Bangladesh,2020,Beauty Community Public Company Limited,0,0,0,7,0,0,0,0,7,1,127
Bangladesh,2020,Bombay Sweets,0,0,0,74,0,0,0,0,74,1,127
Bangladesh,2020,Bonoful,0,0,0,6,0,0,0,0,6,1,127
Bangladesh,2020,British American Tobacco,0,0,0,39,0,0,0,0,39,1,127
Bangladesh,2020,City Group,0,0,0,9,0,0,0,0,9,1,127
Bangladesh,2020,Cocola Food Products Ltd. - Bangladesh,0,13,0,24,0,0,8,0,45,1,127
Bangladesh,2020,Dan Foods Limited,0,0,0,5,0,0,0,0,5,1,127
Bangladesh,2020,Danish,0,0,0,4,0,0,0,0,4,1,127
Bangladesh,2020,Danone Foods Ltd,0,0,0,0,0,0,4,0,4,1,127
Bangladesh,2020,Diamond Food Industry,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Discovery Product BD Ltd.,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Dream Baby Pvt. Ltd.,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Due Drops Food And Beverage,0,0,0,10,0,0,0,0,10,1,127
Bangladesh,2020,Elson Dream Fill Ltd,0,0,0,5,0,0,0,0,5,1,127
Bangladesh,2020,Emami Ltd.,0,12,0,0,0,0,0,0,12,1,127
Bangladesh,2020,ENAMI Food Products,0,0,0,0,1,0,0,0,1,1,127
Bangladesh,2020,Enfordes Bangladesh Ltd.,0,6,0,0,0,0,0,0,6,1,127
Bangladesh,2020,Eskayef Bangladesh Ltd,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,Ezma Zarda Factory,0,4,0,0,0,0,0,0,4,1,127
Bangladesh,2020,Farhan trade Int.,0,0,0,14,0,0,0,0,14,1,127
Bangladesh,2020,Fay,0,0,0,7,0,0,0,0,7,1,127
Bangladesh,2020,Ferrero Group,0,0,0,12,0,3,0,0,15,1,127
Bangladesh,2020,Fonterra Ltd. (New Zeland Dairy product),0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Fu-Wang Foods Ltd ,0,0,0,31,0,0,0,0,31,1,127
Bangladesh,2020,Gandour,0,0,0,4,0,0,0,0,4,1,127
Bangladesh,2020,Globe Soft Drinks Ltd,0,0,0,0,4,0,0,0,4,1,127
Bangladesh,2020,Godrej Group,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Golden Harvest Foods Limited,0,0,0,6,0,0,0,0,6,1,127
Bangladesh,2020,Golden Harvest Ice Cream Ltd,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Habiganj Agro Limited,0,0,0,8,0,0,0,0,8,1,127
Bangladesh,2020,Haque Food Industries Limited,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Harshleys,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,HAZI S.M. SHAHABUDDIN,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,Hemas Manufacturing (Pvt) Ltd.,0,0,0,9,0,0,0,0,9,1,127
Bangladesh,2020,Himaloy Food Products,0,0,0,17,0,0,0,0,17,1,127
Bangladesh,2020,IFAD,0,0,0,13,0,0,0,0,13,1,127
Bangladesh,2020,Janani Group,0,23,0,0,0,0,0,0,23,1,127
Bangladesh,2020,Japan Tobacco,0,0,0,14,0,0,0,0,14,1,127
Bangladesh,2020,Kazi & Kazi Tea Estate Limited,0,0,0,9,0,0,0,0,9,1,127
Bangladesh,2020,Kellogg Company,0,0,0,6,0,0,0,0,6,1,127
Bangladesh,2020,Kohinur Chemical Company (Bangladesh) Limited,0,3,0,0,0,0,0,0,3,1,127
Bangladesh,2020,"L'Oreal Pvt. Ltd.,",0,2,0,0,0,0,0,0,2,1,127
Bangladesh,2020,Linc pen Choice bangladesh,0,6,0,0,0,0,0,0,6,1,127
Bangladesh,2020,Lotto,0,0,2,0,0,0,0,0,2,1,127
Bangladesh,2020,M. M. Ispahani Limited,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,"M/S FOCUS LUBRICANTS, BANGLADESH",0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,M/S Hamid Oil Flour & Dal Mill,0,0,0,0,9,0,0,0,9,1,127
Bangladesh,2020,Maggi(Nestle),0,0,0,0,0,0,6,0,6,1,127
Bangladesh,2020,Mamun Chemical Workers,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,Marico Bangladesh Limited,0,9,0,6,0,0,0,0,15,1,127
Bangladesh,2020,"Mars, Incorporated",0,0,0,35,0,0,0,0,35,1,127
Bangladesh,2020,Matadoor Ballpen Industries Ltd,0,12,0,0,0,0,0,0,12,1,127
Bangladesh,2020,Matador,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Matador Industry Ltd.,0,14,0,0,0,0,0,0,14,1,127
Bangladesh,2020,Meghna Group of Industries,0,0,0,17,25,0,0,0,42,1,127
Bangladesh,2020,"Millot laboratories Co., LTD",0,13,0,0,0,0,0,0,13,1,127
Bangladesh,2020,Mintu bread and Confectionary,0,0,0,7,0,0,0,0,7,1,127
Bangladesh,2020,Molla Salt  Industry limited,0,0,0,3,0,0,0,0,3,1,127
Bangladesh,2020,Monami co. Ltd,0,13,0,0,0,0,0,0,13,1,127
Bangladesh,2020,Mondelez International,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Mouban snacks And Bakery,0,0,0,18,0,0,0,0,18,1,127
Bangladesh,2020,Moushumi Industries Limited,0,6,0,0,0,0,0,0,6,1,127
Bangladesh,2020,Multi-line Industries LTd.,0,0,0,0,0,5,0,0,5,1,127
Bangladesh,2020,Mutual Food Products Limited,0,9,0,0,0,0,0,0,9,1,127
Bangladesh,2020,Nabisco,0,0,0,7,0,0,0,0,7,1,127
Bangladesh,2020,Nestle,0,0,0,60,0,0,0,0,60,1,127
Bangladesh,2020,New Zealand Dairy Products,0,0,0,29,0,0,0,0,29,1,127
Bangladesh,2020,NIVEA India Pvt Ltd,0,11,0,0,0,0,0,0,11,1,127
Bangladesh,2020,Northern Agriculture And Industrial Company Ltd,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Olympic,0,0,0,25,0,0,0,0,25,1,127
Bangladesh,2020,Olympic Industries Limited,0,0,0,40,0,0,0,0,40,1,127
Bangladesh,2020,Orbit Pharmaceuticals Ltd,0,4,0,0,0,0,0,0,4,1,127
Bangladesh,2020,Orion Tea Company Ltd.,0,0,0,3,0,0,0,0,3,1,127
Bangladesh,2020,Partex Beverage,0,0,0,0,12,16,0,0,28,1,127
Bangladesh,2020,Pepsico,0,14,0,0,90,35,0,0,139,1,127
Bangladesh,2020,Perfectti Van Mele Bangladesh Private ltd.,0,0,0,16,0,0,0,0,16,1,127
Bangladesh,2020,Perfetti Van Melle,0,0,0,28,0,0,0,0,28,1,127
Bangladesh,2020,Philip Morris International,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Pidilite Speciality Chemicals Bangladesh Private Limited,0,0,0,0,0,0,3,0,3,1,127
Bangladesh,2020,Polar,0,0,0,0,0,0,12,0,12,1,127
Bangladesh,2020,Pran,0,0,0,24,0,0,0,0,24,1,127
Bangladesh,2020,PRAN agro ltd.,0,0,0,26,0,0,0,0,26,1,127
Bangladesh,2020,PRAN dairy,0,0,0,17,0,0,0,0,17,1,127
Bangladesh,2020,Pran Foods Ltd,0,0,0,156,24,0,0,0,180,1,127
Bangladesh,2020,Prince,0,0,0,10,0,0,0,0,10,1,127
Bangladesh,2020,Procter & Gamble,0,0,0,38,0,0,0,0,38,1,127
Bangladesh,2020,Prottasha,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Pusti Bread And Confectionary,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Quasem Food Products Limited,0,0,0,15,0,0,0,0,15,1,127
Bangladesh,2020,Quasem Industries Ltd.,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,R F L Company,0,0,0,0,5,0,0,0,5,1,127
Bangladesh,2020,Radhuni,0,0,0,11,0,0,0,0,11,1,127
Bangladesh,2020,Rani Foods Industries Ltd.,0,0,0,11,0,0,0,0,11,1,127
Bangladesh,2020,Rashed Chemicals,0,0,0,0,0,0,3,0,3,1,127
Bangladesh,2020,Reckitt Benckiser,0,0,0,17,3,0,0,0,20,1,127
Bangladesh,2020,Red Leaf,0,12,0,0,0,0,0,0,12,1,127
Bangladesh,2020,Reedisha Food & Beverage Limited,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Rigs Herb,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Romania  Food And Beverage Ltd.,0,0,0,7,0,0,0,0,7,1,127
Bangladesh,2020,S& B Nice Foods Valley Ltd,0,0,0,14,0,0,0,0,14,1,127
Bangladesh,2020,Sahin Soap Factory,0,0,0,6,0,0,0,0,6,1,127
Bangladesh,2020,Sanowara Group,0,0,0,8,0,0,0,0,8,1,127
Bangladesh,2020,Savlon,0,12,0,0,0,0,0,0,12,1,127
Bangladesh,2020,Shanchita Pvt. Ltd,0,3,0,0,0,0,0,0,3,1,127
Bangladesh,2020,Silvan Agriculture Limited,0,0,0,4,0,0,0,0,4,1,127
Bangladesh,2020,SK+F,0,0,0,0,2,0,0,0,2,1,127
Bangladesh,2020,SMC Enterprise,0,0,0,24,0,0,0,0,24,1,127
Bangladesh,2020,Sonargaon Salt Industries Ltd.,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Square,0,2,0,14,0,0,0,0,16,1,127
Bangladesh,2020,Square Food & Beverage Ltd,0,0,0,14,0,0,0,0,14,1,127
Bangladesh,2020,Square Pharmaceutical Ltd.,0,0,0,0,0,1,0,0,1,1,127
Bangladesh,2020,Stern Industries LTD.,0,0,0,2,0,0,0,0,2,1,127
Bangladesh,2020,Sunfeast,0,0,0,12,0,0,0,0,12,1,127
Bangladesh,2020,Taj Food Products,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,Taufika Foods and Agro Industries Limited,0,0,0,1,0,0,0,0,1,1,127
Bangladesh,2020,The Coca-Cola Company,0,0,0,0,66,29,0,0,95,1,127
Bangladesh,2020,Unbranded,0,2,0,0,17,0,22,0,41,1,127
Bangladesh,2020,Unilever,0,82,0,155,0,0,0,0,237,1,127
Bangladesh,2020,Universal Food Ltd,0,0,0,9,0,0,0,0,9,1,127
Bangladesh,2020,Wirpo Enterprise(P) Ltd.,0,12,0,0,0,0,0,0,12,1,127
Bangladesh,2020,Yoko  Food And Agro Ltd,0,0,0,13,0,0,0,0,13,1,127
Benin,2020,null,0,0,0,0,264,0,0,0,264,2,458
Benin,2020,The Coca-Cola Company,0,0,0,0,78,0,0,0,78,2,458
Brazil,2020,null,0,69,494,298,282,411,116,4,1674,4,78
Brazil,2020,British American Tobacco,0,0,0,6,0,0,0,0,6,4,78
Brazil,2020,Colgate-Palmolive,0,6,0,0,0,0,0,0,6,4,78
