year,week,dataset_name,variable,class,n_unique,min,max,description
2023,21,squirrel_data,Moans,logical,2,0,1,"Squirrel was heard moaning, a high-pitched vocal communication which can indicate the presence of an air predator such as a hawk."
2023,21,squirrel_data,Tail flags,logical,2,0,1,Squirrel was seen flagging its tail. Flagging is a whipping motion used to exaggerate squirrel's size and confuse rivals or predators. Looks as if the squirrel is scribbling with tail into the air.
2023,21,squirrel_data,Tail twitches,logical,2,0,1,"Squirrel was seen twitching its tail. Looks like a wave running through the tail, like a breakdancer doing the arm wave. Often used to communicate interest, curiosity."
2023,21,squirrel_data,Approaches,logical,2,0,1,"Squirrel was seen approaching human, seeking food."
2023,21,squirrel_data,Indifferent,logical,2,0,1,Squirrel was indifferent to human presence.
2023,21,squirrel_data,Runs from,logical,2,0,1,"Squirrel was seen running from humans, seeing them as a threat."
2023,21,squirrel_data,Other Interactions,character,198,NA,NA,Sighter notes on other types of interactions between squirrels and humans.
2023,21,squirrel_data,Lat/Long,character,3023,POINT (-73.9497217674555 40.796517007214),POINT (-73.9811585807616 40.768706748732),Latitude and longitude
2023,22,centenarians,rank,double,99,1,100,This person's overall rank by age.
2023,22,centenarians,name,character,200,Albano Andrade,Yukie Hino,The full name of this person.
2023,22,centenarians,birth_date,Date,199,1856-06-15,1911-12-05,This person's birth date.
2023,22,centenarians,death_date,Date,187,NA,NA,This person's death date (or NA if still alive).
2023,22,centenarians,age,double,184,111.455167693361,122.447638603696,"The person's age, either on the day of their death or on the day when the dataset was extracted on 2023-05-25."
2023,22,centenarians,place_of_death_or_residence,character,34,Argentina,Venezuela,Where the person lives now or where they were when they died.
2023,22,centenarians,gender,character,2,female,male,Most likely actually the sex assigned to the person at birth (the source article does not specify).
2023,22,centenarians,still_alive,character,2,alive,deceased,"Either ""alive"" if the person was still alive at the time when the article as referenced, or ""deceased"" if the person was no longer alive."
2023,23,owid-energy,country,character,306,Afghanistan,Zimbabwe,Geographic location
2023,23,owid-energy,year,double,123,1900,2022,Year of observation
2023,23,owid-energy,iso_code,character,220,NA,NA,ISO 3166-1 alpha-3 three-letter country codes
2023,23,owid-energy,population,double,17960,NA,NA,Population
2023,23,owid-energy,gdp,double,11114,NA,NA,"Total real gross domestic product, inflation-adjusted"
2023,23,owid-energy,biofuel_cons_change_pct,double,779,NA,NA,Annual percentage change in biofuel consumption
2023,23,owid-energy,biofuel_cons_change_twh,double,744,NA,NA,"Annual change in biofuel consumption, measured in terawatt-hours"
2023,23,owid-energy,biofuel_cons_per_capita,double,615,NA,NA,"Per capita primary energy consumption from biofuels, measured in kilowatt-hours"
2023,23,owid-energy,biofuel_consumption,double,799,NA,NA,"Primary energy consumption from biofuels, measured in terawatt-hours"
2023,23,owid-energy,biofuel_elec_per_capita,double,2587,NA,NA,"Per capita electricity generation from biofuels, measured in kilowatt-hours"
2023,23,owid-energy,biofuel_electricity,double,1035,NA,NA,"Electricity generation from biofuels, measured in terawatt-hours"
2023,23,owid-energy,biofuel_share_elec,double,2068,NA,NA,Share of electricity generation that comes from biofuels
2023,23,owid-energy,biofuel_share_energy,double,608,NA,NA,Share of primary energy consumption that comes from biofuels
2023,23,owid-energy,carbon_intensity_elec,double,3995,NA,NA,"Carbon intensity of electricity production, measured in grams of carbon dioxide emitted per kilowatt-hour"
2023,23,owid-energy,coal_cons_change_pct,double,4646,NA,NA,Annual percentage change in coal consumption
2023,23,owid-energy,coal_cons_change_twh,double,4175,NA,NA,"Annual change in coal consumption, measured in terawatt-hours"
2023,23,owid-energy,coal_cons_per_capita,double,4454,NA,NA,"Per capita primary energy consumption from coal, measured in kilowatt-hours"
2023,23,owid-energy,coal_consumption,double,4823,NA,NA,"Primary energy consumption from coal, measured in terawatt-hours"
2023,23,owid-energy,coal_elec_per_capita,double,2724,NA,NA,"Per capita electricity generation from coal, measured in kilowatt-hours"
2023,23,owid-energy,coal_electricity,double,2640,NA,NA,"Electricity generation from coal, measured in terawatt-hours"
2023,23,owid-energy,coal_prod_change_pct,double,7606,NA,NA,Annual percentage change in coal production
2023,23,owid-energy,coal_prod_change_twh,double,6585,NA,NA,"Annual change in coal production, measured in terawatt-hours"
2023,23,owid-energy,coal_prod_per_capita,double,8064,NA,NA,"Per capita coal production, measured in kilowatt-hours"
2023,23,owid-energy,coal_production,double,7849,NA,NA,"Coal production, measured in terawatt-hours"
2023,23,owid-energy,coal_share_elec,double,3079,NA,NA,Share of electricity generation that comes from coal
2023,23,owid-energy,coal_share_energy,double,4680,NA,NA,hare of primary energy consumption that comes from coal
2023,23,owid-energy,electricity_demand,double,3358,NA,NA,"Electricity demand, measured in terawatt-hours"
2023,23,owid-energy,electricity_generation,double,4746,NA,NA,"Electricity generation, measured in terawatt-hours"
2023,23,owid-energy,electricity_share_energy,double,3272,NA,NA,Electricity generation as a share of primary energy
2023,23,owid-energy,energy_cons_change_pct,double,8842,NA,NA,Annual percentage change in primary energy consumption
2023,23,owid-energy,energy_cons_change_twh,double,8758,NA,NA,"Annual change in primary energy consumption, measured in terawatt-hours"
2023,23,owid-energy,energy_per_capita,double,10127,NA,NA,"Primary energy consumption per capita, measured in kilowatt-hours"
2023,23,owid-energy,energy_per_gdp,double,3258,NA,NA,Energy consumption per unit of GDP. This is measured in kilowatt-hours per 2011 international-$
2023,23,owid-energy,fossil_cons_change_pct,double,4725,NA,NA,Annual percentage change in fossil fuel consumption
2023,23,owid-energy,fossil_cons_change_twh,double,5233,NA,NA,"Annual change in fossil fuel consumption, measured in terawatt-hours"
2023,23,owid-energy,fossil_elec_per_capita,double,5587,NA,NA,"Per capita electricity generation from fossil fuels, measured in kilowatt-hours. This is the sum of electricity generated from coal, oil and gas."
2023,23,owid-energy,fossil_electricity,double,3608,NA,NA,"Electricity generation from fossil fuels, measured in terawatt-hours. This is the sum of electricity generation from coal, oil and gas."
2023,23,owid-energy,fossil_energy_per_capita,double,4840,NA,NA,"Per capita fossil fuel consumption, measured in kilowatt-hours. This is the sum of primary energy from coal, oil and gas."
2023,23,owid-energy,fossil_fuel_consumption,double,5491,NA,NA,"Fossil fuel consumption, measured in terawatt-hours. This is the sum of primary energy from coal, oil and gas."
2023,23,owid-energy,fossil_share_elec,double,4617,NA,NA,"Share of electricity generation that comes from fossil fuels (coal, oil and gas combined)"
2023,23,owid-energy,fossil_share_energy,double,4608,NA,NA,Share of primary energy consumption that comes from fossil fuels
2023,23,owid-energy,gas_cons_change_pct,double,4461,NA,NA,Annual percentage change in gas consumption
2023,23,owid-energy,gas_cons_change_twh,double,4465,NA,NA,"Annual change in gas consumption, measured in terawatt-hours"
2023,23,owid-energy,gas_consumption,double,4850,NA,NA,"Primary energy consumption from gas, measured in terawatt-hours"
2023,23,owid-energy,gas_elec_per_capita,double,3266,NA,NA,"Per capita electricity generation from gas, measured in kilowatt-hours"
2023,23,owid-energy,gas_electricity,double,2968,NA,NA,"Electricity generation from gas, measured in terawatt-hours"
2023,23,owid-energy,gas_energy_per_capita,double,4362,NA,NA,"Per capita primary energy consumption from gas, measured in kilowatt-hours"
2023,23,owid-energy,gas_prod_change_pct,double,5985,NA,NA,Annual percentage change in gas production
2023,23,owid-energy,gas_prod_change_twh,double,5519,NA,NA,"Annual change in gas production, measured in terawatt-hours"
2023,23,owid-energy,gas_prod_per_capita,double,6308,NA,NA,"Per capita gas production, measured in kilowatt-hours"
2023,23,owid-energy,gas_production,double,6560,NA,NA,"Gas production, measured in terawatt-hours"
2023,23,owid-energy,gas_share_elec,double,3511,NA,NA,Share of electricity generation that comes from gas
2023,23,owid-energy,gas_share_energy,double,4695,NA,NA,Share of primary energy consumption that comes from gas
2023,23,owid-energy,greenhouse_gas_emissions,double,2478,NA,NA,"Greenhouse-gas emissions produced in the generation of electricity, measured in million tonnes of CO2 equivalent"
2023,23,owid-energy,hydro_cons_change_pct,double,4529,NA,NA,Annual percentage change in hydropower consumption
2023,23,owid-energy,hydro_cons_change_twh,double,4053,NA,NA,"Annual change in hydropower consumption, measured in terawatt-hours"
2023,23,owid-energy,hydro_consumption,double,4637,NA,NA,"Primary energy consumption from hydropower, measured in terawatt-hours"
2023,23,owid-energy,hydro_elec_per_capita,double,6104,NA,NA,"Per capita electricity generation from hydropower, measured in kilowatt-hours"
2023,23,owid-energy,hydro_electricity,double,4678,NA,NA,"Electricity generation from hydropower, measured in terawatt-hours"
2023,23,owid-energy,hydro_energy_per_capita,double,4300,NA,NA,"Per capita primary energy consumption from hydropower, measured in kilowatt-hours"
2023,23,owid-energy,hydro_share_elec,double,4794,NA,NA,Share of electricity generation that comes from hydropower
2023,23,owid-energy,hydro_share_energy,double,4181,NA,NA,Share of primary energy consumption that comes from hydropower
2023,23,owid-energy,low_carbon_cons_change_pct,double,4622,NA,NA,Annual percentage change in low-carbon energy consumption
2023,23,owid-energy,low_carbon_cons_change_twh,double,4377,NA,NA,"Annual change in low-carbon energy consumption, measured in terawatt-hours"
2023,23,owid-energy,low_carbon_consumption,double,4905,NA,NA,"Primary energy consumption from low-carbon sources, measured in terawatt-hours"
2023,23,owid-energy,low_carbon_elec_per_capita,double,6487,NA,NA,"Per capita electricity generation from low-carbon sources, measured in kilowatt-hours"
2023,23,owid-energy,low_carbon_electricity,double,5078,NA,NA,"Electricity generation from low-carbon sources, measured in terawatt-hours. This is the sum of electricity generation from renewables and nuclear power"
2023,23,owid-energy,low_carbon_energy_per_capita,double,4494,NA,NA,"Per capita primary energy consumption from low-carbon sources, measured in kilowatt-hours"
2023,23,owid-energy,low_carbon_share_elec,double,5110,NA,NA,Share of electricity generation that comes from low-carbon sources. This is the sum of electricity from renewables and nuclear
2023,23,owid-energy,low_carbon_share_energy,double,4627,NA,NA,Share of primary energy consumption that comes from low-carbon sources. This is the sum of primary energy from renewables and nuclear
2023,23,owid-energy,net_elec_imports,double,1453,NA,NA,"Net electricity imports, measured in terawatt-hours"
2023,23,owid-energy,net_elec_imports_share_demand,double,2892,NA,NA,Net electricity imports as a share of electricity demand
2023,23,owid-energy,nuclear_cons_change_pct,double,2066,NA,NA,Annual percentage change in nuclear consumption
2023,23,owid-energy,nuclear_cons_change_twh,double,2070,NA,NA,"Annual change in nuclear consumption, measured in terawatt-hours"
2023,23,owid-energy,nuclear_consumption,double,2137,NA,NA,"Primary energy consumption from nuclear power, measured in terawatt-hours"
2023,23,owid-energy,nuclear_elec_per_capita,double,2011,NA,NA,"Per capita electricity generation from nuclear power, measured in kilowatt-hours"
2023,23,owid-energy,nuclear_electricity,double,2300,NA,NA,"Electricity generation from nuclear power, measured in terawatt-hours"
2023,23,owid-energy,nuclear_energy_per_capita,double,1979,NA,NA,"Per capita primary energy consumption from nuclear, measured in kilowatt-hours"
2023,23,owid-energy,nuclear_share_elec,double,1909,NA,NA,Share of electricity generation that comes from nuclear power
2023,23,owid-energy,nuclear_share_energy,double,2118,NA,NA,Share of primary energy consumption that comes from nuclear power
2023,23,owid-energy,oil_cons_change_pct,double,4843,NA,NA,Annual percentage change in oil consumption
2023,23,owid-energy,oil_cons_change_twh,double,5190,NA,NA,"Annual change in oil consumption, measured in terawatt-hours"
2023,23,owid-energy,oil_consumption,double,5512,NA,NA,"Primary energy consumption from oil, measured in terawatt-hours"
2023,23,owid-energy,oil_elec_per_capita,double,5068,NA,NA,"Per capita electricity generation from oil, measured in kilowatt-hours"
2023,23,owid-energy,oil_electricity,double,2439,NA,NA,"Electricity generation from oil, measured in terawatt-hours"
2023,23,owid-energy,oil_energy_per_capita,double,4868,NA,NA,"Per capita primary energy consumption from oil, measured in kilowatt-hours"
2023,23,owid-energy,oil_prod_change_pct,double,7604,NA,NA,Annual percentage change in oil production
2023,23,owid-energy,oil_prod_change_twh,double,6631,NA,NA,"Annual change in oil production, measured in terawatt-hours"
2023,23,owid-energy,oil_prod_per_capita,double,7890,NA,NA,"Per capita oil production, measured in kilowatt-hours"
2023,23,owid-energy,oil_production,double,7892,NA,NA,"Oil production, measured in terawatt-hours"
2023,23,owid-energy,oil_share_elec,double,4149,NA,NA,Share of electricity generation that comes from oil
2023,23,owid-energy,oil_share_energy,double,5255,NA,NA,Share of primary energy consumption that comes from oil
2023,23,owid-energy,other_renewable_consumption,double,2779,NA,NA,"Primary energy consumption from other renewables, measured in terawatt-hours"
2023,23,owid-energy,other_renewable_electricity,double,2421,NA,NA,"Electricity generation from other renewable sources including biofuels, measured in terawatt-hours"
2023,23,owid-energy,other_renewable_exc_biofuel_electricity,double,597,NA,NA,"Electricity generation from other renewable sources excluding biofuels, measured in terawatt-hours"
2023,23,owid-energy,other_renewables_cons_change_pct,double,3048,NA,NA,Annual percentage change in energy consumption from other renewables
2023,23,owid-energy,other_renewables_cons_change_twh,double,2064,NA,NA,"Annual change in other renewable consumption, measured in terawatt-hours"
2023,23,owid-energy,other_renewables_elec_per_capita,double,3725,NA,NA,"Per capita electricity generation from other renewables including biofuels, measured in kilowatt-hours"
2023,23,owid-energy,other_renewables_elec_per_capita_exc_biofuel,double,762,NA,NA,"Per capita electricity generation from other renewables excluding biofuels, measured in kilowatt-hours"
2023,23,owid-energy,other_renewables_energy_per_capita,double,2921,NA,NA,"Per capita primary energy consumption from other renewables, measured in kilowatt-hours"
2023,23,owid-energy,other_renewables_share_elec,double,2696,NA,NA,Share of electricity generation that comes from other renewables including biofuels
2023,23,owid-energy,other_renewables_share_elec_exc_biofuel,double,694,NA,NA,Share of electricity generation that comes from other renewables excluding biofuels
2023,23,owid-energy,other_renewables_share_energy,double,1664,NA,NA,Share of primary energy consumption that comes from other renewables
2023,23,owid-energy,per_capita_electricity,double,6224,NA,NA,"Electricity generation per capita, measured in kilowatt-hours"
2023,23,owid-energy,primary_energy_consumption,double,10967,NA,NA,"Primary energy consumption, measured in terawatt-hours"
2023,23,owid-energy,renewables_cons_change_pct,double,4667,NA,NA,Annual percentage change in renewable energy consumption
2023,23,owid-energy,renewables_cons_change_twh,double,4252,NA,NA,"Annual change in renewable energy consumption, measured in terawatt-hours"
2023,23,owid-energy,renewables_consumption,double,4847,NA,NA,"Primary energy consumption from renewables, measured in terawatt-hours"
2023,23,owid-energy,renewables_elec_per_capita,double,6438,NA,NA,"Per capita electricity generation from renewables, measured in kilowatt-hours"
2023,23,owid-energy,renewables_electricity,double,4817,NA,NA,"Electricity generation from renewables, measured in terawatt-hours"
2023,23,owid-energy,renewables_energy_per_capita,double,4487,NA,NA,"Per capita primary energy consumption from renewables, measured in kilowatt-hours"
2023,23,owid-energy,renewables_share_elec,double,5032,NA,NA,Share of electricity generation that comes from renewables
2023,23,owid-energy,renewables_share_energy,double,4454,NA,NA,Share of primary energy consumption that comes from renewables
2023,23,owid-energy,solar_cons_change_pct,double,1642,NA,NA,Annual percentage change in solar consumption
2023,23,owid-energy,solar_cons_change_twh,double,940,NA,NA,"Annual change in solar consumption, measured in terawatt-hours"
2023,23,owid-energy,solar_consumption,double,1139,NA,NA,"Primary energy consumption from solar, measured in terawatt-hours"
2023,23,owid-energy,solar_elec_per_capita,double,1886,NA,NA,"Per capita electricity generation from solar, measured in kilowatt-hours"
2023,23,owid-energy,solar_electricity,double,881,NA,NA,"Electricity generation from solar, measured in terawatt-hours"
2023,23,owid-energy,solar_energy_per_capita,double,1533,NA,NA,"Per capita primary energy consumption from solar, measured in kilowatt-hours"
2023,23,owid-energy,solar_share_elec,double,1290,NA,NA,Share of electricity generation that comes from solar
2023,23,owid-energy,solar_share_energy,double,659,NA,NA,Share of primary energy consumption that comes from solar
2023,23,owid-energy,wind_cons_change_pct,double,1932,NA,NA,Annual percentage change in wind consumption
2023,23,owid-energy,wind_cons_change_twh,double,1409,NA,NA,Annual change in wind consumption
2023,23,owid-energy,wind_consumption,double,1669,NA,NA,"Primary energy consumption from wind, measured in terawatt-hours"
2023,23,owid-energy,wind_elec_per_capita,double,2146,NA,NA,"Per capita electricity generation from wind, measured in kilowatt-hours"
2023,23,owid-energy,wind_electricity,double,1332,NA,NA,"Electricity generation from wind, measured in terawatt-hours"
2023,23,owid-energy,wind_energy_per_capita,double,1907,NA,NA,"Per capita primary energy consumption from wind, measured in kilowatt-hours"
2023,23,owid-energy,wind_share_elec,double,1721,NA,NA,Share of electricity generation that comes from wind
2023,23,owid-energy,wind_share_energy,double,1072,NA,NA,Share of primary energy consumption that comes from wind
2023,24,safi_data,key_ID,double,129,1,202,Added to provide a unique Id for each observation. (The InstanceID field does this as well but it is not as convenient to use)
2023,24,safi_data,village,character,3,Chirodzo,Ruaca,Village name
2023,24,safi_data,interview_date,POSIXct,19,2016-11-16,2017-06-04,Date of interview
2023,24,safi_data,no_membrs,double,15,2,19,Number of members in the household
2023,24,safi_data,years_liv,double,50,1,96,Number of years living in this village or a neighboring village
2023,24,safi_data,respondent_wall_type,character,6, burntbricks,sunbricks,Type of walls the house has
2023,24,safi_data,rooms,double,6,1,8,Number of rooms in the main house used for sleeping
2023,24,safi_data,memb_assoc,character,3,no,yes,Are you a member of an irrigation association?
2023,24,safi_data,affect_conflicts,character,5,frequently,once,Have you been affected by conflicts with other irrigators in the area?
2023,24,safi_data,liv_count,double,5,1,5,Livestock count
2023,24,safi_data,items_owned,character,96,bicycle;cow_plough,television;solar_panel;solar_torch,Items owned by the household
2023,24,safi_data,no_meals,double,2,2,3,How many meals do people in your household normally eat in a day?
2023,24,safi_data,months_lack_food,character,31,Aug;Sept;Oct,Sept;Oct;Nov;Dec,"Indicate which months, In the last 12 months have you faced a situation when you did not have enough food to feed the household?"
2023,24,safi_data,instanceID,character,131,uuid:01210861-aba1-4268-98d0-0260e05f5155,uuid:ffc83162-ff24-4a87-8709-eff17abc0b3b,Unique identifier for the form data submission
2023,25,day_parts_map,rounded_lat,double,13,-50,70,Latitudes rounded to the tens digit.
2023,25,day_parts_map,rounded_long,double,36,-170,180,Longitudes rounded to the tens digit.
2023,25,day_parts_map,rounded_date,Date,3146,1925-12-27,2023-05-21,Dates rounded to the nearest week.
2023,25,day_parts_map,astronomical_twilight_begin,hms,17154,NA,NA,The UTC time of day when astronomical twilight began on this date in this location. Astronomical twilight begins when the sun is 18 degrees below the horizon before sunrise.
2023,25,day_parts_map,nautical_twilight_begin,hms,17236,NA,NA,The UTC time of day when nautical twilight began on this date (or the next date) in this location. Nautical twilight begins when the sun is 12 degrees below the horizon before sunrise.
2023,25,day_parts_map,civil_twilight_begin,hms,17264,NA,NA,The UTC time of day when civil twilight began on this date (or the next date) in this location. Civil twilight begins when the sun is 6 degrees below the horizon before sunrise.
2023,25,day_parts_map,sunrise,hms,17206,NA,NA,The UTC time of day when the sun rose on this date (or the next date) in this location.
2023,25,day_parts_map,solar_noon,hms,10336,16,86376,The UTC time of day when the sun was at its zenith on this date (or the next date) in this location.
2023,25,day_parts_map,sunset,hms,17226,NA,NA,The UTC time of day when the sun set on this date (or the next date) in this location.
2023,25,day_parts_map,civil_twilight_end,hms,17295,NA,NA,The UTC time of day when civil twilight ended on this date (or the next date) in this location. Civil twilight ends when the sun is 6 degrees below the horizon after sunset.
2023,25,day_parts_map,nautical_twilight_end,hms,17360,NA,NA,The UTC time of day when nautical twilight ended on this date (or the next date) in this location. Nautical twilight ends when the sun is 12 degrees below the horizon after sunset.
2023,25,day_parts_map,astronomical_twilight_end,hms,17146,NA,NA,The UTC time of day when astronomical twilight ended on this date (or the next date) in this location. Astronomical twilight ends when the sun is 18 degrees below the horizon after sunset.
2023,25,places,city,character,10721,100 Mile House,Zwolle,Unique cities in which sightings took place.
2023,25,places,alternate_city_names,character,10793,NA,NA,Comma-separated other names for the city.
2023,25,places,state,character,685,NA,NA,"The state, province, or similar division of the sighting."
2023,25,places,country,character,197,Afghanistan,Zimbabwe,The name of the country.
2023,25,places,country_code,character,152,AE,ZW,The 2-letter country code of the sighting.
2023,25,places,latitude,double,13554,-53.15483,70.63694,"The latitude for this city, from geonames.org."
2023,25,places,longitude,double,13632,-170.47889,179.19417,"The longitude for this city, from geonames.org."
2023,25,places,timezone,character,222,Africa/Accra,Pacific/Palau,"The timezone for this city, from geonames.org."
2023,25,places,population,double,9894,0,22315474,"The population for this city, from geonames.org."
2023,25,places,elevation_m,double,1424,NA,NA,"The elevation in meters for this city, from geonames.org."
2023,25,ufo_sightings,reported_date_time,POSIXct,86201,1925-12-29,2023-05-18 19:27:00,"The time and date of the sighting, as it appears in the original NUFORC data."
2023,25,ufo_sightings,reported_date_time_utc,POSIXct,86201,1925-12-29,2023-05-18 19:27:00,"The time and date of the sighting, normalized to UTC."
2023,25,ufo_sightings,posted_date,Date,619,1998-03-07,2023-05-19,The date when the sighting was posted to NUFORC.
2023,25,ufo_sightings,city,character,10721,100 Mile House,Zwolle,The city of the sighting. Some of these have been cleaned from the original data.
2023,25,ufo_sightings,state,character,685,NA,NA,"The state, province, or similar division of the sighting."
2023,25,ufo_sightings,country_code,character,152,AE,ZW,"The 2-letter country code of the sighting, normalized from the original data."
2023,25,ufo_sightings,shape,character,25,NA,NA,The reported shape of the craft.
2023,25,ufo_sightings,reported_duration,character,4956,.02 seconds,very short,"The reported duration of the event, in the reporter's words."
2023,25,ufo_sightings,duration_seconds,double,298,0,1987200000,The duration normalized to seconds using regex.
2023,25,ufo_sightings,summary,character,95899,NA,NA,The reported summary of the event.
2023,25,ufo_sightings,has_images,logical,1,0,0,Whether the sighting has images available on NUFORC.
2023,25,ufo_sightings,day_part,character,10,NA,NA,"The approximate part of the day in which the sighting took place, based on the reported date and time, the place, and data from sunrise-sunset.org. Latitude and longitude were rounded to the 10s digit, and the date was rounded to the week, to match against time points such as ""nautical twilight"", ""sunrise"", and ""sunset."""
2023,26,us_place_history,feature_id,double,27704,542,2831028,"Permanent, unique feature record identifier."
2023,26,us_place_history,description,character,13138,NA,NA,Characteristics or information about a feature or the feature data
2023,26,us_place_history,history,character,9409,NA,NA,"Refers to the name origin, and/or cultural history of a feature."
2023,26,us_place_names,feature_id,double,187519,479,2831028,"Permanent, unique feature record identifier."
2023,26,us_place_names,feature_name,character,109079,‘Āmanave,Zzyzx,Official feature name.
2023,26,us_place_names,state_name,character,57,Alabama,Wyoming,The name of the state containing the primary coordinates.
2023,26,us_place_names,county_name,character,1944,Abbeville,Ziebach,The name of the county containing the primary coordinates.
2023,26,us_place_names,county_numeric,double,334,0,840,The 3-digit code for the county containing the primary coordinates.
2023,26,us_place_names,date_created,Date,1246,NA,NA,The date the record was initially entered into the
2023,26,us_place_names,date_edited,Date,736,NA,NA,The date any attribute of an existing record was
2023,26,us_place_names,prim_lat_dec,double,177194,NA,NA,The latitude of the official feature location. Note that some values are unknown.
2023,26,us_place_names,prim_long_dec,double,177856,NA,NA,The longitude of the official feature location. Note that some values are unknown.
2023,27,historical_markers,marker_id,double,42724,12,226438,Unique ID for this marker in the HMdb.
2023,27,historical_markers,marker_no,character,27207,.1,Z5,Number of this marker in the state numbering scheme.
2023,27,historical_markers,title,character,38122,'Abdu'l-Bahá and the Bahá'í Faith,Zychlinski Park,Main title of the marker.
2023,27,historical_markers,subtitle,character,6737,NA,NA,"Subtitle of the marker, if any."
2023,27,historical_markers,addl_subtitle,character,1254,NA,NA,Additional subtitle text.
2023,27,historical_markers,year_erected,double,145,NA,NA,The year in which the marker was erected.
2023,27,historical_markers,erected_by,character,8964,NA,NA,The organization which erected the marker.
2023,27,historical_markers,latitude_minus_s,double,40574,18.45976,64.93794,The latitude of the marker.
2023,27,historical_markers,longitude_minus_w,double,40796,-159.4938,-66.08628,The longitude of the marker.
2023,27,historical_markers,street_address,character,19684,NA,NA,"The street address of the marker, if available."
2023,27,historical_markers,city_or_town,character,6887,Abbeville,Zuni,"The city, town, etc in which the marker is located."
2023,27,historical_markers,section_or_quarter,character,1640,NA,NA,"The section of the city, town, etc, when available."
2023,27,historical_markers,county_or_parish,character,1453,Abbeville County,Zavala County,"The county, parish, or similar designation in which the marker appears."
2023,27,historical_markers,state_or_prov,character,52,Alabama,Wyoming,"The state, province, territory, etc in which the marker appears."
2023,27,historical_markers,location,character,37523,NA,NA,A description of the marker's location.
2023,27,historical_markers,missing,character,3,NA,NA,"Whether the marker is ""Reported missing"" or ""Confirmed missing"". NA values indicate that the marker has neither been reported missing nor confirmed as missing."
2023,27,historical_markers,link,character,42724,http://www.hmdb.org/m.asp?m=100016,http://www.hmdb.org/m.asp?m=99991,"The HMDb link to the marker. Links include additional details, such as photos and topic lists to which this marker belongs."
2023,27,no_markers,county,character,103,Adams County,Ziebach County,County or equivalent.
2023,27,no_markers,state,character,13,Alaska,Wisconsin,State or territory.
2023,28,global_temps,Year,double,144,1880,2023,Year
2023,28,global_temps,Jan,double,92,-0.81,1.18,January
2023,28,global_temps,Feb,double,91,-0.63,1.37,February
2023,28,global_temps,Mar,double,92,-0.63,1.36,March
2023,28,global_temps,Apr,double,95,-0.58,1.13,April
2023,28,global_temps,May,double,92,-0.55,1.02,May
2023,28,global_temps,Jun,double,89,NA,NA,June
2023,28,global_temps,Jul,double,80,NA,NA,July
2023,28,global_temps,Aug,double,83,NA,NA,August
2023,28,global_temps,Sep,double,83,NA,NA,September
2023,28,global_temps,Oct,double,85,NA,NA,October
2023,28,global_temps,Nov,double,85,NA,NA,November
2023,28,global_temps,Dec,double,93,NA,NA,December
2023,28,global_temps,J-D,double,83,NA,NA,January-December
2023,28,global_temps,D-N,double,84,NA,NA,Decemeber-November
2023,28,global_temps,DJF,double,92,NA,NA,December-January-February
2023,28,global_temps,MAM,double,81,-0.58,1.14,March-April-May
2023,28,global_temps,JJA,double,82,NA,NA,June-July-August
2023,28,global_temps,SON,double,82,NA,NA,September-October-November
2023,28,nh_temps,Year,double,144,1880,2023,Year
2023,28,nh_temps,Jan,double,104,-1.52,1.59,January
2023,28,nh_temps,Feb,double,104,-0.98,1.94,February
2023,28,nh_temps,Mar,double,98,-0.8,1.91,March
2023,28,nh_temps,Apr,double,91,-0.65,1.48,April
2023,28,nh_temps,May,double,87,-0.73,1.28,May
2023,28,nh_temps,Jun,double,90,NA,NA,June
2023,28,nh_temps,Jul,double,84,NA,NA,July
2023,28,nh_temps,Aug,double,89,NA,NA,August
2023,28,nh_temps,Sep,double,93,NA,NA,September
2023,28,nh_temps,Oct,double,93,NA,NA,October
2023,28,nh_temps,Nov,double,94,NA,NA,November
2023,28,nh_temps,Dec,double,96,NA,NA,December
2023,28,nh_temps,J-D,double,92,NA,NA,January-December
2023,28,nh_temps,D-N,double,95,NA,NA,Decemeber-November
2023,28,nh_temps,DJF,double,98,NA,NA,December-January-February
2023,28,nh_temps,MAM,double,87,-0.71,1.5,March-April-May
2023,28,nh_temps,JJA,double,86,NA,NA,June-July-August
2023,28,nh_temps,SON,double,91,NA,NA,September-October-November
2023,28,sh_temps,Year,double,144,1880,2023,Year
2023,28,sh_temps,Jan,double,79,-0.63,0.8,January
2023,28,sh_temps,Feb,double,82,-0.59,0.79,February
2023,28,sh_temps,Mar,double,82,-0.59,0.81,March
2023,28,sh_temps,Apr,double,81,-0.63,0.98,April
2023,28,sh_temps,May,double,85,-0.6,0.91,May
2023,28,sh_temps,Jun,double,86,NA,NA,June
2023,28,sh_temps,Jul,double,83,NA,NA,July
2023,28,sh_temps,Aug,double,86,NA,NA,August
2023,28,sh_temps,Sep,double,81,NA,NA,September
2023,28,sh_temps,Oct,double,80,NA,NA,October
2023,28,sh_temps,Nov,double,82,NA,NA,November
2023,28,sh_temps,Dec,double,83,NA,NA,December
2023,28,sh_temps,J-D,double,79,NA,NA,January-December
2023,28,sh_temps,D-N,double,82,NA,NA,Decemeber-November
2023,28,sh_temps,DJF,double,84,NA,NA,December-January-February
2023,28,sh_temps,MAM,double,90,-0.6,0.85,March-April-May
2023,28,sh_temps,JJA,double,84,NA,NA,June-July-August
2023,28,sh_temps,SON,double,78,NA,NA,September-October-November
2023,28,zonann_temps,Year,double,143,1880,2022,Year
