details_url,name,website,year_501c3,year_fiscal_sponsor,n_sponsored,fiscal_sponsorship_fee_description,eligibility_criteria,project_types,services,fiscal_sponsorship_model,description
https://fiscalsponsordirectory.org/?page_id=630,The Ocean Foundation,www.oceanfdn.org,2002,2003,54,The Ocean Foundation charges a fee on all incoming revenue for “infrastructure and administration.” The Ocean Foundation charges an additional 5% plus the base fee for all funds from public sources (government). All other ancillary services are billed on an hourly rate basis as needed in consultation with its projects. Direct/Comprehensive: 10% of all incoming revenue Pre-Approved Grant Relationships: 9% of all incoming revenue,"Aligned mission/values|Geographic: Global. We accept projects from anywhere in the world.|Minimum budget: Model A and B: $25,000/year fundraising requirement; Model C: $10,000/year fundraising requirement|Other: Robust monitoring/evaluation and outcome-tracking",Environment/sustainable growth|Other: Ocean and coastal marine conservation,"Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Organizational development|Payroll|Receiving property and stock donations|Tax reporting|Other: Infrastructure and Administration, which covers: Executive management — The whole value of maintaining a corporation: directors, officers, minutes, annual registrations, bylaw updates. Maintaining tax exemption — Investing in staying abreast of constantly changing tax and regulatory rules. Tracking the project’s funds as a separate account on our books, and provide projects a monthly report on revenues and disbursements. Handling all financial transactions and account management with the best practices foe internal controls. Issuing a tax receipt letter for all donations regardless of size. Fully independent auditing. Maintaining fidelity and D&O insurance so that funds are protected. Providing payroll and retirement services for employees (if any). The Ocean Foundation builds the capacity of its fiscally sponsored projects and assists in programmatic development through consultation with its accomplished network of board members, professional staff, other project managers, grantees, senior fellows, and ocean heroes, which represent diverse fields of expertise, including marine conservation, ocean governance, scientific research, and fisheries management. The Ocean Foundation’s reputation on substantive issues and good will with marine funders and NGOs helps projects succeed. We also offer custom intellectual property agreements for “creative works” (i.e. books, films, etc.), as well as communications and outreach support through project promotion in annual reports, social media, and other public-facing communications.","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship","The Ocean Foundation is a unique community foundation with a mission to support, strengthen, and promote those organizations dedicated to reversing the trend of destruction of ocean environments around the world. The Ocean Foundations works with donors who care about our coasts and oceans to provide financial resources to marine conservation initiatives through the following lines of business: Committee and Donor Advised Funds, Field of Interest grantmaking Funds, Fiscal Sponsorship Funds, and Consulting services."
https://fiscalsponsordirectory.org/?page_id=12640,The Reading Room CLE,www.readingroomcle.org,2018,2020,7,10% of gross receipts.,"Aligned mission value|Only projects located in our state or region: Cleveland, OH","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Festivals and events|Food insecurity/Nutrition|Health|Homelessness|Housing|LGBTQ|Mental health|Open space/Parks|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development",Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting,"Model C, Preapproved Grant Relationship","We are a nonprofit bookstore that works to fight inequity in greater Cleveland, Ohio, in our schools, our students’ lives, and our city’s future. We collect donated books and re-sell them, then use the profits to offer literary and literacy programs."
https://fiscalsponsordirectory.org/?page_id=6537,Theater Resources Unlimited,truonline.org/,1999,2010,8,"Sliding scale: 7% of donations less than $500, 6% of $501-$1,500 donations, 5% of donations more than $1,500. There also is a monthly bank charge pro-rated among all of the sponsored projects, generally $5-$10 per month, and projects must join TRU as a member ($95-$130 per year).","Aligned mission values|Geographic: New York generally, outside New York considered on a case-by-case basis|Type of service|Has an advisory group|Minimum budget:$5,000|No government funding",Arts and culture|Festivals and events|Other: Specifically theater and/or performing arts projects aligned with our mission of helping producers and artists to produce.,Bill paying|Bookkeeping/accounting|Tax reporting,"Model C, Preapproved Grant Relationship","Theater Resources Unlimited was created to help producers produce, emerging theater companies to emerge healthily, and all theater professionals to understand and best navigate the business of theater. Our membership roster includes self-producing artists as well as career producers."
https://fiscalsponsordirectory.org/?page_id=8453,#TeenWritersProject,teenwritersproject.org,2019,2020,2,$55 yearly application fee; 10% of all funds passed through the #TeenWritersProject.,"Aligned mission values: Arts, culture and humanities, arts education|Geographic: United States|Type of service","Arts and culture|Children, youth and families|Disaster relief|Economic development|Education|Environment/sustainable growth|Festivals and events|International development|Mental health|People or communities of color/minorities|Social services|Women|Youth development|Other: Humanities, and during and after-school workshops, programs, and camps. Any projects we sponsor must align with our writing goals, mission, and vision. We build partner relationships that benefit teen writers such as allowing them to write material for, with, and/or about your project or organization, and our partners must support the writing of our teen writers",Organizational development|Tax reporting|Other: Easy digital application process and support; detailed grant review and feedback; quick payment turnaround; social media and digital promotion; donation acknowledgement letters.,"Model C, Preapproved Grant Relationship","The #TeenWritersProject is a collaborative and engaging space for teens to write, be published, and get hired. Our in-school workshops and reflection journal companion improve the reading, writing, social, cultural, and creative literacy in high school teens."
https://fiscalsponsordirectory.org/?page_id=885,Third World Newsreel,www.twn.org,1988,1988,NA,1%-7% sliding scale depending on funding source and grant amount.,Aligned mission/values|Type of service|Other: We do not sponsor student-driven projects.,Arts and culture: media arts projects,Bill paying|Bookkeeping/accounting|Tax reporting,NA,"Third World Newsreel is one of the oldest alternative media arts organizations in the United States. We are committed to the creation and appreciation of independent and social issues media by and about people of color, and the peoples of developing countries around the world."
https://fiscalsponsordirectory.org/?page_id=573,Tides Center,www.tides.org,1976,1977,200,"For the comprehensive suite of back-office services, legal framework, and capacity-building support that Tides Center provides, each project is allocated a share of total costs. This cost allocation is equal to 9% of the project’s gross annual revenue. For projects with revenue in excess of $1 million in a calendar year, the projects’ shared cost allocation retained by Tides Center on the revenue above $1 million drops to 6%. The shared cost allocation for all funding from government sources is 15%. The cost allocation is higher for this type of funding because government grants entail significantly more auditing and reporting services. Finally, projects should reserve a minimum of 1% to 2% of gross annual revenue for insurance costs.","Aligned mission/values: Tides Center partners with individuals, groups and funders to implement programs that accelerate positive social change. We define positive social change in terms of programs and activities that create and promote a healthy society, one which is founded on principles of social justice, broadly shared economic opportunity, a robust democratic process, and sustainable environmental practices. Tides Center believes healthy societies rely fundamentally on respect for individual rights, the vitality of communities, and a celebration of diversity.|Geographic: U.S.-based.|Minimum budget: $100,000.","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth development|Other",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Payroll|Receiving property and stock donations|Tax reporting,"Model A, Direct Project","Tides Center is the nonprofit sector’s leading sponsor of social innovation. Tides Center provides back-office services, a legal framework, and capacity-building support for projects that share our vision of a just, healthy and sustainable world. Tides Center accelerates social change by enabling new and effective approaches to some of our society’s most pressing issues. Tides Center and our projects believe healthy societies rely fundamentally on respect for human rights, the vitality of communities, and a celebration of diversity. Projects work to effect change in the areas of social justice, economic development, civic engagement, environmental sustainability, environmental justice, human rights, community development, international affairs, and nonprofit capacity building, among others. Varying in size from a single dedicated volunteer to a staff of hundreds, Tides Center projects are located all over the nation."
https://fiscalsponsordirectory.org/?page_id=7247,Tiny Seed Project Inc.,www.tinyseedproject.org,2019,2019,24,10%,"Aligned mission values: We empower community-led projects that conserve the environment, encourage creativity, and strengthen communities. We do this by providing nonprofit status and exceptional administrative support.","Arts and culture|Children, youth and families|Education|Environment/sustainable growth|Festivals and events|Food insecurity|Health/Nutrition|Open space/Parks|People or communities of color/minorities|Women|Youth development","Bill paying|Bookkeeping/accounting|Other: Grant administration and reporting, invoicing and contractor payments; issuing Form 1099s; finding funders and grants through our Instrumentl membership; comprehensive project support; hosting on GiveButter fundraising platform, which accepts all major credit cards; receiving project donations via checks, wires, DAF; promoting your project on Tiny Seed’s “Projects” webpage; governance structure through Tiny Seed’s Board of Directors; limited liability protection; compliance with IRS regulations; public trust and credibility.","Model B, Independent Contractor Project","We specialize in providing back-office administrative services and nonprofit status, empowering community-led organizations to concentrate on their core mission."
https://fiscalsponsordirectory.org/?page_id=6431,"Tomorrow’s Education Network, Inc.",tomorrowseducationnetwork.org,2016,2019,1,8%-12%,Aligned mission values|Type of service,Education|Youth development,"Bookkeeping/accounting|Tax reporting|Other: As a program sponsor, we will receive funds and disburse funds on behalf of the grantee. We will be responsible for overseeing and reporting financials, as well as tax filings as required. Third-party auditing can be negotiated.","Model C, Preapproved Grant Relationship","Tomorrow’s Education Network seeks to improve student motivation and literacy by providing quality educational experiences to teachers and administrative leaders who serve communities in need. TEN workshops, online courses and virtual professional learning programs bring technology-based, forward-thinking curriculum, instruction and assessment practices to educators everywhere."
https://fiscalsponsordirectory.org/?page_id=6037,Trailhead Institute,trailhead.institute/,1993,1993,28,$250 startup fee and a 10% fee on contributed gross revenue throughout the partnership.,"Aligned mission values|Has an advisory group|Other: To be eligible, you can be a tax-exempt entity, a non-exempt entity or an individual with an idea. Our partners must show that they are doing work that complies with the guidelines for exempt activities under section 501c3 of the Internal Revenue Code, and that they are doing work that falls within the field of public and environmental health with a focus on equity, justice and collaboration.","Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development","Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Tax reporting|Other: We provide operations and program direction, finance and compliance, insurance and risk management, development and training services to all partners.","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model D, Group Extension|Model F, Technical Assistance|Model L, Single Member LLC","Trailhead Institute is a public health institute with the vision for everyone to be healthy and live in a healthy environment. We support individuals, collaboratives and organizations addressing community challenges. Founded in 1993, we provide fiscal and operation support to help a variety of projects to positively affect community health. In our Administrative Partnership Program, we serve as an administrative partner for individuals, collaboratives and organizations because we understand that managing the fiscal and operational responsibilities of an initiative can be a time-consuming burden that takes precious resources away from an initiative’s core objectives. Our approach allows partners to leverage our services while maintaining full control over their work."
https://fiscalsponsordirectory.org/?page_id=5956,Transformative Culture Project,www.tcproject.org/,2004,2014,7,8% administrative fee for projects in our Innovators in Residence program.,Aligned mission values|Type of service,"Arts and culture|Children, youth and families|Economic development|Education|Festivals and events|Health/nutrition|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Women Youth development|Other: We accept projects with an emphasis on 1 of the following activities AND 1 of the following populations. Activities: cultural organizing, cultural wellness, arts. Populations: people of color, people with disabilities. youth, women, working class,LGBTQIA+","Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Office space|Organizational development|Payroll Tax reporting|Other: administration, fiscal oversight, banking, marketing, mentorship, strategic planning","Model A, Direct Project|Model C, Preapproved Grant Relationship","Transformative Culture Project connects cultural creators to the transformative power of their art to shape social and economic justice. To that aim, we support our community through our fiscal sponsorship program, Innovators in Residence."
https://fiscalsponsordirectory.org/?page_id=575,Trees Foundation,www.treesfoundation.org,1991,1994,15,We retain 9.5% of all grants and donations for our sponsored projects to cover administrative costs.,Aligned mission/values|Geographic|Type of service,Environment/sustainable growth,Bookkeeping/accounting|Organizational development|Other: Graphic design and GIS mapping,NA,"Trees Foundation’s mission is to restore the ecological integrity of California’s North Coast by empowering and assisting regional, community-based efforts that promote healthy land stewardship."
https://fiscalsponsordirectory.org/?page_id=13258,Triangle ArtWorks,triangleartworks.org/fiscal-sponsorship,2010,2023,0,,"Aligned mission values|Only projects located in our state or region|Type of service: Arts based, charitable, led by individuals with a track record of fiscal responsibility",Arts and culture|Festivals and events,Organizational development|Other: Donate button on our site; regular meetings of sponsoree cohort; free workshops on org/prof development,"Model C, Preapproved Grant Relationship",
https://fiscalsponsordirectory.org/?page_id=8025,TriCounty Community Network,tcnetwork.org/,2006,2007,6,"10%-15% of budget OR monthly flat fee, if desired","Aligned mission values|Geographic: Montgomery, Chester, Bucks, Berks and Philadelphia counties in Pennsylvania|Has an advisory group","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|International development|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development|Other: TCN does not support projects or programs that benefit a single individual (for example fundraisers that support an individual). TCN will not support projects that we deem discriminatory, biased, inequitable. We reserve the right to deny a project application for any reason.","Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting|Other: Our flexible, comprehensive menu of services can be customized based on your needs. We have built our capacity in order to meet yours. We are a transparent, responsive, flexible and experienced partner.","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model D, Group Extension|Model F, Technical Assistance|Model L, Single Member LLC","TCN invests in nonprofits to help them become more effective. We promote real collaboration to achieve community development, identify gaps and emerging community needs, and find innovative ways to address them. We are locally based, locally run, locally supported, and return the value we generate directly back into the community. We are committed to supporting a variety of projects, including but not limited to: long-term projects/initiatives; short-term or one-time projects/initiatives; collaborations among multiple organizations; nonprofit or community organization incubation; temporary or long-term program and back office support."
https://fiscalsponsordirectory.org/?page_id=4158,Truckee Meadows Parks Foundation,www.tmparksfoundation.org,2013,2014,4,Between 8%-15% depending on details of the agreement.,Aligned mission values|Geographic|Type of service,Education Environment/sustainable growth|Festivals and events|People or communities of color/minorities|Youth Development,Bill paying|Bookkeeping/accounting|Computer IT|Organizational development,"Model A, Direct Project","Truckee Meadows Parks Foundation strives to enhance the quality of life for all citizens of the Truckee Meadows by ensuring the long-term sustainability and improvement of our parks. The Foundation accomplishes this by offering park-based educational and recreational programs designed to increase communitywide awareness, appreciation and stewardship of Truckee Meadows parks. The Foundation also provides strategic financial support for new and existing park infrastructure."
https://fiscalsponsordirectory.org/?page_id=734,TSNE,www.tsne.org,1959,1959,47,"TSNE charges a fee of 14% of expenditures for Model A fiscal sponsorship for the first year. This fee is reassessed after your first year but it will not fall below 10%. This 14% administrative fee covers the costs of legal, HR, and financial management services. In addition to the administrative fee, there is a fringe rate that covers benefits, workers compensation, and the costs of additional insurance for your activities. For Model C projects, we charge 6% as an initial rate based on expenses and reassess it on a yearly basis to determine complexity of the service, but it will not drop below 4%.",Aligned mission values|Only projects located in our state or region|Type of service|Has an advisory group|Minimum budget|No government funding|Other: See our FAQ for more information on eligibility requirements: https://www.tsne.org/fiscal-sponsorship/faq#Is%20my%20organization%20a%20fit%20for%20fiscal%20sponsorship?,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Food insecurity/Nutrition|Health|Homelessness|Housing|International development|LGBTQ|Mental health|Open space/Parks|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development|Other: See our FAQ for complete information on projects that we can sponsor: https://www.tsne.org/fiscal-sponsorship/faq#Is%20my%20organization%20a%20fit%20for%20fiscal%20sponsorship?",Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model D, Group Exemption|Model F, Technical Assistance|Model L, Single Member LLC","TSNE works with hundreds of nonprofits across the country. Our mission is to strengthen organizations working towards a just and equitable society. For more than 60 years, TSNE has provided capacity-building for organizations through a mix of operational supports, consulting services, professional development, and sector research. We are committed to equity and continuous learning to better serve the nonprofits working in their communities."
https://fiscalsponsordirectory.org/?page_id=5673,Twin Rivers Council for the Arts,www.twinriversarts.org/,2007,2010,10,"Annual affiliation $75, 6% fee",Aligned mission values|Geographic: Nine-county region of South Central Minnesota,Arts and culture|Festivals and events,"Bill paying|Bookkeeping/accounting|Office space Organizational development|Receiving property and stock donations|Other: We will provide complete donor information unless anonymity has been requested, donor thank yous and year-end donation letters.","Model C, Preapproved Grant Relationship","Twin Rivers Council for the Arts raises the profile of arts in the Greater Mankato area by acting as a united, collaborative voice. As an arts and culture tourism hub, Twin Rivers provides innovative programming and professional development opportunities, and connects people to the arts through advocacy, education and community development."
https://fiscalsponsordirectory.org/?page_id=887,Unique Projects Inc,www.pentacle.org/artist-services/fiscal/sponsorship,1982,1982,70,"For unincorporated artists, UP charges a processing fee of 5.5% of all monetary contributions received and re-contributed to artists. For LLCs and incorporated artists, UP charges a processing fee of 7.5% of all monetary contributions received and re-contributed to artists. For artists wishing to receive in-kind contributions, UP charges an annual membership fee of $100. There are no annual or membership fees for artists not wishing to receive in-kind contributions.",Aligned mission/values: Advancement of the performing arts|Type of service: Performing Arts,"Arts and culture: Dance, Theater, Interdisciplinary/multimedia including either dance or theater",Bookkeeping/accounting: Bookkeeping may be added onto fiscal sponsorship through Pentacle’s bookkeeping service. Inquire at https://www.pentacle.org/artist-services/fiscal/bookkeeping/,"Model C, Preapproved Grant Relationship","Unique Projects, Inc. is a nonprofit fiscal sponsorship program administered by Pentacle/Dance Works, Inc. Created in 1982, the program’s mission is to serve the performing arts community by connecting artists to the funding resources they need to make and show their work. Under the Unique projects nonprofit umbrella, artists are able to receive tax-deductible donations from individuals as well as be eligible for some institutional support. Pentacle’s staff work with Unique’s fiscally sponsored artists to support their goals and ensure full compliance with nonprofit tax law."
https://fiscalsponsordirectory.org/?page_id=960,United Charitable,unitedcharitable.org,2008,2010,101,"Our application fee is $1000 and our annual fee is $1,500. We charge 10% of the incoming donations and require an initial $5,000 in confirmed funding for applicants.","Has an advisory group|Other: Our mission is to create symbiotic relationships with social entrepreneurs to facilitate their intended charitable projects that make a better life for people on a local, national or even international level.","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|International development|Mental health|People or communities of color/minorities|Political advocacy/social justice: No lobbying programs.|Social services|Transportation|Women|Youth development|Other: The charitable projects we accept and undertake at UCP will be able to have tax-exempt status under our auspices, as long as these projects remain in good standing. We strive to share our knowledge and expertise with our projects to help them grow and succeed.","Auditing|Bill paying|Bookkeeping/accounting|Payroll|Receiving property and stock donations|Tax reporting|Other: By administratively supporting individual projects in many different charitable areas at nominal costs, UCP is able to affect constructive social change at a grassroots level, on a project-by-project basis. UCP performs the various administrative tasks for these projects so that they will eventually make an impact and create a progressive, positive social change in our world.","Model A, Direct Project","Our mission is to create symbiotic relationships with social entrepreneurs to facilitate their intended charitable projects that make a better life for people in our community at a local, national or even international level. As of January 1st, 2011, UCP has assumed fiscal sponsorship of the 1,000 charitable programs of Congressional District Programs."
https://fiscalsponsordirectory.org/?page_id=12114,United Way of Southwest Colorado,www.unitedway-swco.org,1971,2014,3,5%-10%,"Aligned mission values|Projects must be located in Archuleta, Dolores, La Plata, Montezuma or San Juan, Colorado, counties|Type of service","Children, youth and families|Drug treatment|Education|Food insecurity/Nutrition|Health|Homelessness|Housing|LGBTQ|Mental health|People or communities of color/minorities|Social services|Women|Youth development",Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Payroll|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship","United Way of Southwest Colorado improves lives by nurturing the collective caring power of our communities. We are a LOCAL nonprofit that works to improve people’s lives through education, health, and financial stability work. We envision a community where all individuals and families achieve their human potential. Through our partnerships, we help approximately 21,000 people annually in Southwest Colorado to live better lives."
https://fiscalsponsordirectory.org/?page_id=13787,University Impact,www.uicharitable.org/,2018,2022,11,"U.S.-based organizations: 5% on all donations; international organizations: 7% on all donations. Yearly minimum fee: $5,000",Aligned mission values|Other: We support the United Nation’s 17 Sustainable Development Goals,"Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Food insecurity/Nutrition|Health|Homelessness|Housing|International development|Mental health|People or communities of color/minorities|Veterans|Women|Youth development","Tax reporting|Other: You handle your administrative tasks, legal and insurance, but we include you in tax filing and on our 990 form.","Model C, Preapproved Grant Relationship",
https://fiscalsponsordirectory.org/?page_id=932,Urban Affairs Coalition,www.uac.org,1969,1981,20,"For the comprehensive suite of back-office services, legal framework, and capacity-building support that UAC provides, each program partner is allocated a share of total costs. This cost allocation is equal to 8%-12% of the program partner’s gross annual revenue. Cost allocations are based on the complexity and volume of financial and human resources services, transactions and reports required. Additionally, program partners should reserve a minimum of 1% of gross annual revenue for insurance costs, as well as a minimum of 1% of gross annual revenue for audit costs.","Aligned mission/values|Other: Initiative in line with Goodnation’s mission; a 24-month budget reflecting an annual fundraising goal of at least $200,000; known network of existing or potential committed donors; bandwidth and ability to develop and implement a strategic fundraising plan; understanding that funds raised are to be used in line with c3 work and not in pursuit of making a profit; ability to track and share expenses regularly.","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth development|Other: • Other: Our priorities are strengthening the nonprofit sector, improving the life chances of youth and young adults and building wealth in urban communities.","Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting|Other: We are expanding our services to include building the capacity and quality of our program partners. This includes providing access to performance measurement and management systems, a team of research and evaluation specialists and senior-level policy makers and field of interest (youth, working families, economic equity) leaders.","Model A, Direct Project|Model C, Preapproved Grant Relationship|Model F, Technical Assistance","The Urban Affairs Coalition’s (UAC) mission is to unite government, business, neighborhoods and individual initiatives to improve the quality of life in the region, build wealth in urban communities and solve emerging issues. Our priorities focus on three areas: improving life chances for youth and young adults; building wealth in urban communities; and strengthening the nonprofit sector. Through fiscal sponsorship, UAC provides capacity-building support to grassroots nonprofits, large and small, serving more than 80 nonprofit organizations in the UAC network of programs."
https://fiscalsponsordirectory.org/?page_id=662,Urban Mediamakers,www.urbanmediamakers.com,2004,2004,3,10%,Aligned mission/values|Minimum budget,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|International development|Mental health|People or communities of color/minorities|Social services|Transportation|Women|Youth development",Organizational development,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model E, Supporting Organization","The Urban Mediamakers Association Inc. is a 501(c)(3) organization that promotes and supports the independent media — animation, film, music print, television, writing and video. Guided by past wisdom and reflecting the new generation of mediamaking, we are dedicated to thinking out of the traditional box as we pursue our dreams courageously."
https://fiscalsponsordirectory.org/?page_id=579,Use The News Foundation,www.usethenews.com,1999,1999,NA,Usually 10%,Aligned mission/values|Other: Educational projects using some form of media as a tool for teaching and learning.,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|International development|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development|Other: Media Education; Sexuality Education; Diversity Education; Human Rights; Gender Studies and more.","Other: Varies project by project, depending on the needs.* Fiscal sponsor services. * Community education program development and implementation, specializing in projects that about related to media education (such as how to use the Internet or other forms of media ranging from print to new media, human rights education, First Amendment education, voter education, adult literacy. * Training workshops for educator, students, adult learners and others. * Instructional materials development such as curriculum guides and publications of various types. * Organizational consultation and development.",NA,"Use The News Foundation was established to provide fiscal sponsor and education program development services for projects that in some way use “media” as a tool for teaching and learning. Media is defined broadly, and examples vary: print publications; broadcast or cable TV; film and motion pictures; radio; Internet-based and more. A key goal is to assist learners of all ages gain the skills to use media as a tool for gaining information needed to be in control of one’s own life."
https://fiscalsponsordirectory.org/?page_id=5655,U.S.-Mexico Border Philanthropy Partnership,www.borderpartnership.org,2008,2014,16,"Fee, established by the BPP Board of Directors, currently is set at 10%.​",Aligned mission values|Other:|Please visit https://www.borderpartnership.org/fiscal-agency.html,"Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Health/nutrition|Housing International development|People or communities of color/minorities|Social services Youth Development|Other:|Child services, recreation, and public policy and advocacy",Bill paying|Bookkeeping/accounting|Organizational development|Payroll|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model F, Technical Assistance","The U.S.-Mexico Border Philanthropy Partnership (BPP) is a binational membership organization whose mission is to support a network of organizations that build prosperity through leadership, collaboration and philanthropy in the U.S.-Mexico Border region. BPP is the only legally incorporated binational nonprofit membership organization promoting philanthropy in the U.S.-Mexico Border region. As such, BPP is uniquely qualified to support your charitable interests on both sides of the border."
https://fiscalsponsordirectory.org/?page_id=9640,Utah Cold Case Coalition,www.coldcasehelp.com,2018,2021,1,"3%-10% of moneys held, depending on model and services",Aligned mission values|Type of service: Our mission is to prevent crime and provide justice and closure to crime victims and their families,"Children, youth and families|Festivals and events|Homelessness|People or communities of color/minorities|Political advocacy/social justice|Women|Other: We are open to projects that are consistent with our crime prevention and social justice aims, including improving circumstances of and relationships among underrepresented or disadvantaged communities",Auditing|Bill paying|Bookkeeping/accounting|Human resource management| Insurance|Legal services|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship","We seek justice and closure for victims of crime, missing persons and their families. Our services include acting as a liaison with law enforcement, grief support, searches for missing persons, forensic services such as DNA testing, preserving witness accounts, converting outdated technology to usable formats, creating audio-visual records to personalize and publicize cases, assisting families with unclaimed property recovery, and related activities."
https://fiscalsponsordirectory.org/?page_id=5822,Veterans Awareness Transition Corporation,veteransawarenesstransition.org,2017,2017,2,10% to 20% of sponsored funding plus nominal monthly administrative fee.,"Aligned mission values:Veterans organizations, transitional services, health and wellness support|Geographic",Arts and culture|Disaster relief|Drug treatment|Economic development|Education|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth Development|Veterans,"Human resource management|Organizational development|Receiving property and stock donations|Other: Programs and services are veteran-oriented. However, civilian entrepreneurs may seek VAT fiscal sponsorship for the purpose of accomplishing mission and goals.","Model B, Independent Contractor","VAT was founded in 2012 by Malanie Jordan and Sgt. Joseph Boyd (Marine and Vietnam veteran, RIP 2015) to address specific needs of veterans and military families with quality programs and services that foster socioeconomic support. VAT is managed by veterans, military spouses, family members and friends of veterans.VAT’s mission is to provide veterans and military families with awareness programs and services that will empower them, support transitions from military to civilian life, and reduce cycles of hunger, homelessness, unemployment and other service-connected challenges that affect the livelihood of men and women who serve our country."
https://fiscalsponsordirectory.org/?page_id=618,Village Earth,www.villageearth.org,1995,2000,16,We charge a flat 10% and provide a number of support services.,Aligned mission/values: Organizations that support grassroots action in the ares of social and environmental justice,"Children, youth and families|Economic development|Environment/sustainable growth|Housing|International development|People or communities of color/minorities|Political advocacy/social justice|Women|Youth development",Bookkeeping/accounting|Organizational development|Receiving property and stock donations|Tax reporting,"Model C, Preapproved Grant Relationship","Village Earth helps reconnect communities to the resources that promote human well-being by enhancing social and political empowerment, community self-reliance and self-determination. We do this by strengthening intermediate and grassroots organizations through fiscal sponsorship, networking, training, research and advocacy."
