artist_name,album_name,track_number,song_id,song_name,line_number,section_name,line,section_artist
Spice Girls,Forever,3,1453865,Let Love Lead the Way,57,Chorus,Why is there pain? (So much pain),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,58,Chorus,Why is there sunshine and the rain? (Sunshine and the rain),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,59,Chorus,One day you're here (you're here),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,60,Chorus,Next you are gone (you're gone),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,61,Chorus,No matter what,All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,62,Chorus,We must go on (I will),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,63,Chorus,Just keep the faith and,All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,64,Chorus,Let love lead the way (lead the way),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,65,Chorus,(Everything will work out fine if you let love),All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,66,Chorus,Love lead the way,All & (Sporty)
Spice Girls,Forever,3,1453865,Let Love Lead the Way,67,Chorus,Love lead the way,All & (Sporty)
Spice Girls,Forever,4,1556253,Right Back At Ya,1,Intro,"Oh, oh, oh, ah",All
Spice Girls,Forever,4,1556253,Right Back At Ya,2,Intro,"Oh, oh, oh, ah",All
Spice Girls,Forever,4,1556253,Right Back At Ya,3,Intro,"We're coming right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,4,Intro,"This party's begun, jump to it",All
Spice Girls,Forever,4,1556253,Right Back At Ya,5,Verse 1,It's a brand new day,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,6,Verse 1,I've got a feeling things are goin' my way,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,7,Verse 1,'Cause the girls are back in town,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,8,Verse 1,So don't look down,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,9,Verse 1,"'Cause the groove won't let your feet touch the ground, yeah yeah",Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,10,Verse 1,No lookin' back,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,11,Verse 1,And you thought we wouldn't make it this far,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,12,Verse 1,So we proved you wrong again,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,13,Verse 1,Now's the time,Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,14,Verse 1,"We're coming right back with a brand new design, feeling fine",Scary & Sporty
Spice Girls,Forever,4,1556253,Right Back At Ya,15,Pre-Chorus,There's been tears along the way,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,16,Pre-Chorus,But we're still the best of friends,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,17,Pre-Chorus,Never needed to pretend,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,18,Pre-Chorus,'Cause real friendship never ends,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,19,Chorus,"We're comin' right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,20,Chorus,This party's begun,All
Spice Girls,Forever,4,1556253,Right Back At Ya,21,Chorus,Jump to it 'cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,22,Chorus,"Right back at ya, this time",All
Spice Girls,Forever,4,1556253,Right Back At Ya,23,Chorus,We're changing the vibe,All
Spice Girls,Forever,4,1556253,Right Back At Ya,24,Chorus,"Get with it, cause the girls are comin' back again",All
Spice Girls,Forever,4,1556253,Right Back At Ya,25,Chorus,Woah oh oh woah oh oh,All
Spice Girls,Forever,4,1556253,Right Back At Ya,26,Chorus,'Cause the girls are coming back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,27,Verse 2,"Now, we've had a taste of what we all can achieve",Victoria
Spice Girls,Forever,4,1556253,Right Back At Ya,28,Verse 2,But we're comin' back for more,Victoria
Spice Girls,Forever,4,1556253,Right Back At Ya,29,Verse 2,To show you how,Victoria
Spice Girls,Forever,4,1556253,Right Back At Ya,30,Verse 2,To turn your dreams into a reality,Victoria
Spice Girls,Forever,4,1556253,Right Back At Ya,31,Verse 2,Stronger than before,Victoria
Spice Girls,Forever,4,1556253,Right Back At Ya,32,Pre-Chorus,There's been tears along the way,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,33,Pre-Chorus,But we never cried alone,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,34,Pre-Chorus,The four of us have grown,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,35,Pre-Chorus,And our friendship never ends,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,36,Chorus,"We're comin' right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,37,Chorus,This party's begun,All
Spice Girls,Forever,4,1556253,Right Back At Ya,38,Chorus,Jump to it cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,39,Chorus,"Right back at ya, this time",All
Spice Girls,Forever,4,1556253,Right Back At Ya,40,Chorus,We're changing the vibe,All
Spice Girls,Forever,4,1556253,Right Back At Ya,41,Chorus,"Get with it, cause the girls are comin' back again",All
Spice Girls,Forever,4,1556253,Right Back At Ya,42,Verse 3,"We're coming right back at ya, no R-I-P",Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,43,Verse 3,Not forgetting the days when we were all Wannabes,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,44,Verse 3,"Spice it up through and through, through and through to the limit",Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,45,Verse 3,They all try and diss us but there ain't nothing in it,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,46,Verse 3,We started a trend that they all imitated,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,47,Verse 3,A new generation of spice we created,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,48,Verse 3,You all know who you are we couldn't have done it without ya,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,49,Verse 3,So once again we're coming right back at ya,Scary
Spice Girls,Forever,4,1556253,Right Back At Ya,50,Pre-Chorus,There's been tears along the way,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,51,Pre-Chorus,But we're still the best of friends,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,52,Pre-Chorus,Never needed to pretend,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,53,Pre-Chorus,'Cause real friendship never ends,Baby
Spice Girls,Forever,4,1556253,Right Back At Ya,54,Chorus,"We're comin' right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,55,Chorus,This party's begun,All
Spice Girls,Forever,4,1556253,Right Back At Ya,56,Chorus,Jump to it 'cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,57,Chorus,"Right back at ya, this time",All
Spice Girls,Forever,4,1556253,Right Back At Ya,58,Chorus,We're changing the vibe,All
Spice Girls,Forever,4,1556253,Right Back At Ya,59,Chorus,"Get with it, 'cause the girls are comin' back again",All
Spice Girls,Forever,4,1556253,Right Back At Ya,60,Chorus,"Right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,61,Chorus,This party's begun,All
Spice Girls,Forever,4,1556253,Right Back At Ya,62,Chorus,Jump to it cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,63,Chorus,"Right back at ya, this time",All
Spice Girls,Forever,4,1556253,Right Back At Ya,64,Chorus,We're changing the vibe,All
Spice Girls,Forever,4,1556253,Right Back At Ya,65,Chorus,Get with it cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,66,Chorus,"Right back at ya, come on",All
Spice Girls,Forever,4,1556253,Right Back At Ya,67,Chorus,This party's begun,All
Spice Girls,Forever,4,1556253,Right Back At Ya,68,Chorus,Jump to it 'cause the girls are comin' back again,All
Spice Girls,Forever,4,1556253,Right Back At Ya,69,Chorus,"Right back at ya, this time",All
Spice Girls,Forever,4,1556253,Right Back At Ya,70,Chorus,We're changing the vibe,All
Spice Girls,Forever,4,1556253,Right Back At Ya,71,Chorus,Get with it 'cause the girls are comin' back again,All
Spice Girls,Forever,5,1545207,Get Down With Me,1,Verse 1,Let me tell you,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,2,Verse 1,'Bout the night I wanna,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,3,Verse 1,Have gotta show you,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,4,Verse 1,How you gonna make it last,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,5,Verse 1,Are you ready,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,6,Verse 1,We're not taking it too fast,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,7,Verse 1,Trust in me what you need,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,8,Verse 1,And release a part of me,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,9,Pre-Chorus,"So tonight, gonna take you on a ride",Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,10,Pre-Chorus,And you better make it right,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,11,Pre-Chorus,"'Cause tonight, there's only one thing on my mind",Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,12,Pre-Chorus,And you'll find out just in time,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,13,Chorus,If you knew,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,14,Chorus,Just what the night has got in store for you,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,15,Chorus,You wouldn't leave the room until I'm through,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,16,Chorus,I'm tired of being undercover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,17,Chorus,It's time to be your lover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,18,Chorus,So get down with me,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,19,Verse 2,Let me know what,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,20,Verse 2,What is going through your mind,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,21,Verse 2,Does it show,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,22,Verse 2,How I'm feeling deep inside,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,23,Verse 2,Hold me close,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,24,Verse 2,Now that you know how it goes,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,25,Verse 2,We can do it again,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,26,Verse 2,And this night will never end,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,27,Pre-Chorus,"So tonight, gonna take you on a ride",Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,28,Pre-Chorus,And you better make it right,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,29,Pre-Chorus,"'Cause tonight, there's only one thing on my mind",Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,30,Pre-Chorus,And you'll find out just in time,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,31,Chorus,If you knew,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,32,Chorus,Just what the night has got in store for you,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,33,Chorus,You wouldn't leave the room until I'm through,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,34,Chorus,I'm tired of being undercover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,35,Chorus,It's time to be your lover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,36,Chorus,So get down with me,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,37,Bridge,Now that,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,38,Bridge,We have been together,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,39,Bridge,For a night,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,40,Bridge,It's time,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,41,Bridge,For you and I,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,42,Bridge,To say goodbye,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,43,Bridge,Don't try,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,44,Bridge,To hold on this moment,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,45,Bridge,'Cause when you wake up I'll be gone,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,46,Bridge,"Yeh, yeh, yeh",Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,47,Chorus,If you knew,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,48,Chorus,Just what the night has got in store for you,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,49,Chorus,You wouldn't leave the room until I'm through,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,50,Chorus,I'm tired of being undercover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,51,Chorus,It's time to be your lover,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,52,Chorus,So get down with me,Spice Girls
Spice Girls,Forever,5,1545207,Get Down With Me,53,Chorus,Now it's time to get down with me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,1,Verse 1,Baby who was the one who treated you so bad,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,2,Verse 1,That you felt that you,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,3,Verse 1,Had to do to me what she had done to you,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,4,Verse 1,Now you prove everything that my friend had,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,5,Verse 1,"To read about you was true, now it's over and we're through",Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,6,Pre-Chorus,You thought that you'd play me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,7,Pre-Chorus,And have things your way,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,8,Pre-Chorus,So can you blame me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,9,Pre-Chorus,For walking away,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,10,Pre-Chorus,What did I do to,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,11,Pre-Chorus,Be treated so bad - treated so bad,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,12,Pre-Chorus,Now you have lost me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,13,Pre-Chorus,And I was the best thing you'd ever had,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,14,Chorus,Now you think that I don't know what's going on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,15,Chorus,But I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,16,Chorus,I can't keep holding on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,17,Chorus,'Cause I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,18,Verse 2,Can't you see,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,19,Verse 2,That the things you said and did,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,20,Verse 2,"Never happened, made believe",Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,21,Verse 2,That you saw something special inside of me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,22,Verse 2,Now you seem to think,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,23,Verse 2,That you can't live your life without me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,24,Verse 2,Sorry baby you can't do this to me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,25,Pre-Chorus,You thought that you'd play me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,26,Pre-Chorus,And have things your way,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,27,Pre-Chorus,So can you blame me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,28,Pre-Chorus,For walking away,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,29,Pre-Chorus,What did I do to,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,30,Pre-Chorus,Be treated so bad,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,31,Pre-Chorus,Now you have lost me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,32,Pre-Chorus,And I was the best thing you'd ever had,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,33,Chorus,And you think that I don't know what's going on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,34,Chorus,But I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,35,Chorus,I can't keep holding on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,36,Chorus,But I know I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,37,Chorus,And you think that I don't know what's going on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,38,Chorus,But I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,39,Chorus,I can't keep holding on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,40,Chorus,But I know I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,41,Bridge,Now you know that,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,42,Bridge,I can live without you,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,43,Bridge,You should see that it's not all about you,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,44,Bridge,This time you played too many games,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,45,Bridge,Now it's time to see,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,46,Bridge,That I won't waste my life no not me,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,47,Chorus,And you think that I don't know what's going on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,48,Chorus,But I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,49,Chorus,I can't keep holding on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,50,Chorus,But I know I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,51,Chorus,And you think that I don't know what's going on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,52,Chorus,But I know with you I just keep wasting my time,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,53,Chorus,I can't keep holding on,Spice Girls
Spice Girls,Forever,6,1436668,Wasting My Time,54,Chorus,But I know I just keep wasting my time,Spice Girls
Spice Girls,Forever,7,1413681,Weekend Love,1,Intro,La la la la la la,Baby
Spice Girls,Forever,7,1413681,Weekend Love,2,Intro,La la la la,Baby
Spice Girls,Forever,7,1413681,Weekend Love,3,Verse 1,You thought that this was love,Baby
Spice Girls,Forever,7,1413681,Weekend Love,4,Verse 1,"But my plan, wasn't that for us",Baby
Spice Girls,Forever,7,1413681,Weekend Love,5,Verse 1,I thought that you would understand,Baby
Spice Girls,Forever,7,1413681,Weekend Love,6,Verse 1,"I didn't want you for my full-time man, yeah yeah",Baby
Spice Girls,Forever,7,1413681,Weekend Love,7,Pre-Chorus,I like the way you made me feel that night,Scary
Spice Girls,Forever,7,1413681,Weekend Love,8,Pre-Chorus,It's something that I can't deny,Scary
Spice Girls,Forever,7,1413681,Weekend Love,9,Pre-Chorus,But I've been hurt before,Scary
Spice Girls,Forever,7,1413681,Weekend Love,10,Pre-Chorus,I can't take it no more,Scary
Spice Girls,Forever,7,1413681,Weekend Love,11,Pre-Chorus,"That's why, that's why",Scary
Spice Girls,Forever,7,1413681,Weekend Love,12,Chorus,A weekend love is all it was (all it was),All & (Baby)
Spice Girls,Forever,7,1413681,Weekend Love,13,Chorus,Nothing serious because,All & (Baby)
Spice Girls,Forever,7,1413681,Weekend Love,14,Chorus,"We're playing games, we're only young (ooh)",All & (Baby)
Spice Girls,Forever,7,1413681,Weekend Love,15,Chorus,"Get with it, it was just a weekend love (just a weekend love)",All & (Baby)
Spice Girls,Forever,7,1413681,Weekend Love,16,Verse 2,You thought you'd break the rules,Baby
Spice Girls,Forever,7,1413681,Weekend Love,17,Verse 2,You thought that I would be your fool,Baby
Spice Girls,Forever,7,1413681,Weekend Love,18,Verse 2,But now that the tables have turned,Baby
Spice Girls,Forever,7,1413681,Weekend Love,19,Verse 2,"This is a lesson you didn't want to learn, learn",Baby
Spice Girls,Forever,7,1413681,Weekend Love,20,Pre-Chorus,I liked the way you make me feel inside,Sporty
Spice Girls,Forever,7,1413681,Weekend Love,21,Pre-Chorus,It's something I just had to try,Sporty
Spice Girls,Forever,7,1413681,Weekend Love,22,Pre-Chorus,But I've been hurt before,Sporty
Spice Girls,Forever,7,1413681,Weekend Love,23,Pre-Chorus,I can't take it no more,Sporty
Spice Girls,Forever,7,1413681,Weekend Love,24,Pre-Chorus,"That's why, that's why",Sporty
Spice Girls,Forever,7,1413681,Weekend Love,25,Chorus,A weekend love is all it was (that's all it was for me),"All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,26,Chorus,"Nothing serious because (serious, just because)","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,27,Chorus,"We're playing games, we're only young (games we're only young)","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,28,Chorus,"Get with it, it was just a weekend love (just a weekend love)","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,29,Chorus,"A weekend love is all it was [just a weekend love, that's all, it was]","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,30,Chorus,Nothing serious because [nothing serious because],"All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,31,Chorus,"We're playing games we're only young [we're only, oooh, na-na na na]","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,32,Chorus,"Get with it, it was just a weekend love [a weekend love]","All, (Sporty) & Posh"
Spice Girls,Forever,7,1413681,Weekend Love,33,Bridge,Don't try to make me believe that you'd never hurt someone,Posh & Sporty
Spice Girls,Forever,7,1413681,Weekend Love,34,Bridge,Now that pain has come back to you,Posh & Sporty
Spice Girls,Forever,7,1413681,Weekend Love,35,Bridge,Thought the love you had was true,Posh & Sporty
Spice Girls,Forever,7,1413681,Weekend Love,36,Bridge,"And now you don't know what to do, oh",Posh & Sporty
Spice Girls,Forever,7,1413681,Weekend Love,37,Verse 3,Every time I turn around you're standing right there,Scary
Spice Girls,Forever,7,1413681,Weekend Love,38,Verse 3,I really don't want you and I really don't care,Scary
Spice Girls,Forever,7,1413681,Weekend Love,39,Verse 3,I can't think about you no not forever,Scary
Spice Girls,Forever,7,1413681,Weekend Love,40,Verse 3,What we had was good but there's much more better,Scary
Spice Girls,Forever,7,1413681,Weekend Love,41,Verse 3,"You try to blame me, I'll put the blame on you",Scary
Spice Girls,Forever,7,1413681,Weekend Love,42,Verse 3,"You play the game baby, I can play the game too",Scary
Spice Girls,Forever,7,1413681,Weekend Love,43,Verse 3,You say you want me back it's a simple fact,Scary
Spice Girls,Forever,7,1413681,Weekend Love,44,Verse 3,"Darkchild and all my girls got my back like that, yeah",Scary
Spice Girls,Forever,7,1413681,Weekend Love,45,Chorus,A weekend love is all it was (love),"All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,46,Chorus,Nothing serious because (serious because),"All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,47,Chorus,"We're playing games, we're only young (ooh-yeah, games 'cause we're only young)","All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,48,Chorus,"Get with it, it was just a weekend love (ooh-whoa, ah-ah, ah-ah)","All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,49,Chorus,A weekend love is all it was {love is it all it was},"All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,50,Chorus,Nothing serious because {serious because},"All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,51,Chorus,"We're playing games, we're only young {games we're only young}","All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,52,Chorus,"Get with it, it was just a weekend love {just a weekend, a little weekend love}","All, (Baby), Posh & {Sporty}"
Spice Girls,Forever,7,1413681,Weekend Love,53,Outro,La la la la la la,Baby
Spice Girls,Forever,7,1413681,Weekend Love,54,Outro,La la la la,Baby
Spice Girls,Forever,8,1056183,Time Goes By,1,Verse 1,I've never had a felling so right,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,2,Verse 1,Like I had with you,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,3,Verse 1,Can't explain the things you do,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,4,Verse 1,"But boy, when you tell me softly you love me too",Sporty
Spice Girls,Forever,8,1056183,Time Goes By,5,Verse 1,It's like I know we were meant to be,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,6,Verse 1,So for eternity,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,7,Verse 1,You will have a part of me,Sporty
Spice Girls,Forever,8,1056183,Time Goes By,8,Verse 1,"All I need is for you to stay right here with me, yeah",Sporty
Spice Girls,Forever,8,1056183,Time Goes By,9,Chorus,"Time goes by, but we stand still (know it does, I know it does)",All & (Sporty)
Spice Girls,Forever,8,1056183,Time Goes By,10,Chorus,Love you for eternity I will (I will),All & (Sporty)
Spice Girls,Forever,8,1056183,Time Goes By,11,Chorus,I know that we were meant to be (we were meant to be my love),All & (Sporty)
Spice Girls,Forever,8,1056183,Time Goes By,12,Chorus,That's how I feel when you're with me,All & (Sporty)
Spice Girls,Forever,8,1056183,Time Goes By,13,Verse 2,You are the reason that my heart beats,Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,14,Verse 2,"And no, I never thought I will ever fall so deep",Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,15,Verse 2,But know I see that the love,Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,16,Verse 2,That we share is all so sweet,Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,17,Verse 2,What if I told you that I believe? (Believe:),Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,18,Verse 2,"That you are my soul, my destiny (my destiny, yeah)",Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,19,Verse 2,What if I was to say I every way,Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,20,Verse 2,Deep in my heart is where you'll be,Baby & Scary
Spice Girls,Forever,8,1056183,Time Goes By,21,Chorus,"Time goes by, but we stand still (I am still right here)","All, (Scary) & Baby"
Spice Girls,Forever,8,1056183,Time Goes By,22,Chorus,Love you for eternity I will (I'll never go),"All, (Scary) & Baby"
Spice Girls,Forever,8,1056183,Time Goes By,23,Chorus,I know that we were meant to be (we were meant to be),"All, (Scary) & Baby"
Spice Girls,Forever,8,1056183,Time Goes By,24,Chorus,That's how I feel when you're with me (how I feel when you're with me),"All, (Scary) & Baby"
Spice Girls,Forever,8,1056183,Time Goes By,25,Chorus,"Time goes by, but we stand still [oh time, oh time]","All, (Scary) & Baby"
Spice Girls,Forever,8,1056183,Time Goes By,26,Chorus,Love you for eternity I will [eternity I will],"All, (Scary) & Baby"
