year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2020,Guinea,GUI,GIN,Congo,COB,COG,0,5,0,0,0,0,0,NA,NA
2020,Cote d'Ivoire,ICO,CIV,Congo,COB,COG,5,5,0,0,0,0,0,NA,NA
2020,Liberia,LBR,LBR,Congo,COB,COG,0,5,0,0,0,0,0,NA,NA
2020,Mauritania,MAU,MRT,Congo,COB,COG,5,45,0,0,0,0,0,NA,NA
2020,Mali,MLI,MLI,Congo,COB,COG,5,0,0,0,0,0,5,NA,NA
2020,Nigeria,NIG,NGA,Congo,COB,COG,5,0,0,0,0,0,0,NA,NA
2020,Rwanda,RWA,RWA,Congo,COB,COG,796,477,14,0,0,0,9277,NA,NA
2020,Sudan,SUD,SDN,Congo,COB,COG,31,38,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Congo,COB,COG,5,13,0,0,0,0,0,NA,NA
2020,Angola,ANG,AGO,Dem. Rep. of the Congo,COD,COD,414,25,0,0,0,0,0,NA,NA
2020,Burundi,BDI,BDI,Dem. Rep. of the Congo,COD,COD,46829,536,1946,0,0,0,0,NA,NA
2020,Central African Rep.,CAR,CAF,Dem. Rep. of the Congo,COD,COD,173731,590,2064,0,0,0,0,NA,NA
2020,Chad,CHD,TCD,Dem. Rep. of the Congo,COD,COD,5,15,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Dem. Rep. of the Congo,COD,COD,0,19,0,0,0,0,0,NA,NA
2020,Congo,COB,COG,Dem. Rep. of the Congo,COD,COD,637,25,5,0,0,0,0,NA,NA
2020,Dem. Rep. of the Congo,COD,COD,Dem. Rep. of the Congo,COD,COD,0,0,0,5198131,1434272,0,0,NA,NA
2020,Eritrea,ERT,ERI,Dem. Rep. of the Congo,COD,COD,6,0,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Dem. Rep. of the Congo,COD,COD,0,5,0,0,0,0,0,NA,NA
2020,Palestinian,GAZ,PSE,Dem. Rep. of the Congo,COD,COD,0,6,0,0,0,0,0,NA,NA
2020,Cote d'Ivoire,ICO,CIV,Dem. Rep. of the Congo,COD,COD,7,9,0,0,0,0,0,NA,NA
2020,Kenya,KEN,KEN,Dem. Rep. of the Congo,COD,COD,0,5,0,0,0,0,0,NA,NA
2020,Liberia,LBR,LBR,Dem. Rep. of the Congo,COD,COD,5,10,0,0,0,0,0,NA,NA
2020,Lebanon,LEB,LBN,Dem. Rep. of the Congo,COD,COD,0,5,0,0,0,0,0,NA,NA
2020,Mali,MLI,MLI,Dem. Rep. of the Congo,COD,COD,0,11,0,0,0,0,0,NA,NA
2020,Niger,NGR,NER,Dem. Rep. of the Congo,COD,COD,0,5,0,0,0,0,0,NA,NA
2020,Romania,ROM,ROU,Dem. Rep. of the Congo,COD,COD,0,5,0,0,0,0,0,NA,NA
2020,Rwanda,RWA,RWA,Dem. Rep. of the Congo,COD,COD,213777,133,922,0,0,0,0,NA,NA
2020,Somalia,SOM,SOM,Dem. Rep. of the Congo,COD,COD,14,55,0,0,0,0,0,NA,NA
2020,Sudan,SUD,SDN,Dem. Rep. of the Congo,COD,COD,32,8,0,0,0,0,0,NA,NA
2020,South Sudan,SSD,SSD,Dem. Rep. of the Congo,COD,COD,54755,0,5000,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Dem. Rep. of the Congo,COD,COD,8,13,0,0,0,0,0,NA,NA
2020,Uganda,UGA,UGA,Dem. Rep. of the Congo,COD,COD,23,0,0,0,0,0,0,NA,NA
2020,Afghanistan,AFG,AFG,Colombia,COL,COL,9,0,0,0,0,0,0,NA,NA
2020,Bolivia (Plurinational State of),BOL,BOL,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Colombia,COL,COL,0,6,0,0,0,0,0,NA,NA
2020,Colombia,COL,COL,Colombia,COL,COL,0,0,0,8252788,0,0,500000,NA,741889
2020,Cuba,CUB,CUB,Colombia,COL,COL,77,137,0,0,0,0,0,NA,NA
2020,Ecuador,ECU,ECU,Colombia,COL,COL,7,5,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Colombia,COL,COL,7,0,0,0,0,0,0,NA,NA
2020,Palestinian,GAZ,PSE,Colombia,COL,COL,0,5,0,0,0,0,0,NA,NA
2020,Ghana,GHA,GHA,Colombia,COL,COL,0,5,0,0,0,0,0,NA,NA
2020,Honduras,HON,HND,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Hungary,HUN,HUN,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Iraq,IRQ,IRQ,Colombia,COL,COL,7,5,0,0,0,0,0,NA,NA
2020,Nicaragua,NIC,NIC,Colombia,COL,COL,9,0,0,0,0,0,0,NA,NA
2020,Nigeria,NIG,NGA,Colombia,COL,COL,0,5,0,0,0,0,0,NA,NA
2020,El Salvador,SAL,SLV,Colombia,COL,COL,11,0,0,0,0,0,0,NA,NA
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Sierra Leone,SLE,SLE,Colombia,COL,COL,5,0,0,0,0,0,0,NA,NA
2020,Somalia,SOM,SOM,Colombia,COL,COL,11,0,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Colombia,COL,COL,8,8,0,0,0,0,0,NA,NA
2020,Türkiye,TUR,TUR,Colombia,COL,COL,5,34,0,0,0,0,0,NA,NA
2020,Venezuela (Bolivarian Republic of),VEN,VEN,Colombia,COL,COL,771,19587,0,0,0,0,0,1729537,NA
2020,Yemen,YEM,YEM,Colombia,COL,COL,0,7,0,0,0,0,0,NA,NA
2020,Stateless,STA,XXA,Colombia,COL,COL,0,0,0,0,0,11,0,NA,NA
2020,Unknown,UKN,UNK,Colombia,COL,COL,5,129,0,0,0,0,0,NA,NA
2020,Angola,ANG,AGO,Costa Rica,COS,CRI,0,52,0,0,0,0,0,NA,NA
2020,Argentina,ARG,ARG,Costa Rica,COS,CRI,0,8,0,0,0,0,0,NA,NA
2020,Burundi,BDI,BDI,Costa Rica,COS,CRI,9,0,0,0,0,0,0,NA,NA
2020,Bangladesh,BGD,BGD,Costa Rica,COS,CRI,0,16,0,0,0,0,0,NA,NA
2020,Burkina Faso,BKF,BFA,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Bolivia (Plurinational State of),BOL,BOL,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Brazil,BRA,BRA,Costa Rica,COS,CRI,0,13,0,0,0,0,0,NA,NA
2020,China,CHI,CHN,Costa Rica,COS,CRI,0,205,0,0,0,0,0,NA,NA
2020,Chile,CHL,CHL,Costa Rica,COS,CRI,0,16,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Costa Rica,COS,CRI,0,22,0,0,0,0,0,NA,NA
2020,Congo,COB,COG,Costa Rica,COS,CRI,0,57,0,0,0,0,0,NA,NA
2020,Dem. Rep. of the Congo,COD,COD,Costa Rica,COS,CRI,12,42,0,0,0,0,0,NA,NA
2020,Colombia,COL,COL,Costa Rica,COS,CRI,2322,1042,0,0,0,0,0,NA,NA
2020,Cuba,CUB,CUB,Costa Rica,COS,CRI,417,3206,0,0,0,0,0,NA,NA
2020,Dominican Rep.,DOM,DOM,Costa Rica,COS,CRI,0,71,0,0,0,0,0,NA,NA
2020,Ecuador,ECU,ECU,Costa Rica,COS,CRI,0,16,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Costa Rica,COS,CRI,0,7,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Costa Rica,COS,CRI,5,0,0,0,0,0,0,NA,NA
2020,Gambia,GAM,GMB,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Germany,GFR,DEU,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Ghana,GHA,GHA,Costa Rica,COS,CRI,0,57,0,0,0,0,0,NA,NA
2020,Guatemala,GUA,GTM,Costa Rica,COS,CRI,25,36,0,0,0,0,0,NA,NA
2020,Haiti,HAI,HTI,Costa Rica,COS,CRI,12,128,0,0,0,0,0,NA,NA
2020,Honduras,HON,HND,Costa Rica,COS,CRI,205,702,0,0,0,0,0,NA,NA
2020,Cote d'Ivoire,ICO,CIV,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,India,IND,IND,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Indonesia,INS,IDN,Costa Rica,COS,CRI,5,0,0,0,0,0,0,NA,NA
2020,Iran (Islamic Rep. of),IRN,IRN,Costa Rica,COS,CRI,5,0,0,0,0,0,0,NA,NA
2020,Iraq,IRQ,IRQ,Costa Rica,COS,CRI,5,0,0,0,0,0,0,NA,NA
2020,Israel,ISR,ISR,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Italy,ITA,ITA,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Jamaica,JAM,JAM,Costa Rica,COS,CRI,0,13,0,0,0,0,0,NA,NA
2020,Lebanon,LEB,LBN,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Mexico,MEX,MEX,Costa Rica,COS,CRI,13,11,0,0,0,0,0,NA,NA
2020,Nepal,NEP,NPL,Costa Rica,COS,CRI,0,102,0,0,0,0,0,NA,NA
2020,Niger,NGR,NER,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Nicaragua,NIC,NIC,Costa Rica,COS,CRI,3811,38700,0,0,0,0,0,NA,NA
2020,Nigeria,NIG,NGA,Costa Rica,COS,CRI,17,0,0,0,0,0,0,NA,NA
2020,Pakistan,PAK,PAK,Costa Rica,COS,CRI,5,11,0,0,0,0,0,NA,NA
2020,Panama,PAN,PAN,Costa Rica,COS,CRI,5,17,0,0,0,0,0,NA,NA
2020,Peru,PER,PER,Costa Rica,COS,CRI,13,7,0,0,0,0,0,NA,NA
2020,Russian Federation,RUS,RUS,Costa Rica,COS,CRI,27,0,0,0,0,0,0,NA,NA
2020,El Salvador,SAL,SLV,Costa Rica,COS,CRI,1384,141,0,0,0,0,0,NA,NA
2020,Senegal,SEN,SEN,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Somalia,SOM,SOM,Costa Rica,COS,CRI,7,7,0,0,0,0,0,NA,NA
2020,Spain,SPA,ESP,Costa Rica,COS,CRI,0,6,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Costa Rica,COS,CRI,5,21,0,0,0,0,0,NA,NA
2020,Ukraine,UKR,UKR,Costa Rica,COS,CRI,13,0,0,0,0,0,0,NA,NA
2020,United States of America,USA,USA,Costa Rica,COS,CRI,5,30,0,0,0,0,0,NA,NA
2020,Venezuela (Bolivarian Republic of),VEN,VEN,Costa Rica,COS,CRI,1266,5422,0,0,0,0,0,22401,NA
2020,Zimbabwe,ZIM,ZWE,Costa Rica,COS,CRI,0,5,0,0,0,0,0,NA,NA
2020,Stateless,STA,XXA,Costa Rica,COS,CRI,0,0,0,0,0,199,0,NA,NA
2020,Unknown,UKN,UNK,Costa Rica,COS,CRI,0,39500,0,0,0,0,0,NA,NA
2020,Afghanistan,AFG,AFG,Cuba,CUB,CUB,28,0,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Cuba,CUB,CUB,12,0,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Cuba,CUB,CUB,6,0,0,0,0,0,0,NA,NA
2020,Haiti,HAI,HTI,Cuba,CUB,CUB,5,0,0,0,0,0,0,NA,NA
2020,Iran (Islamic Rep. of),IRN,IRN,Cuba,CUB,CUB,11,5,0,0,0,0,0,NA,NA
2020,Sudan,SUD,SDN,Cuba,CUB,CUB,10,0,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Cuba,CUB,CUB,40,5,0,0,0,0,0,NA,NA
2020,Western Sahara,WSH,ESH,Cuba,CUB,CUB,95,0,0,0,0,0,0,NA,NA
2020,Yemen,YEM,YEM,Cuba,CUB,CUB,15,0,0,0,0,0,0,NA,NA
2020,Stateless,STA,XXA,Cabo Verde,CVI,CPV,0,0,0,0,0,115,0,NA,NA
2020,Afghanistan,AFG,AFG,Cyprus,CYP,CYP,16,17,0,0,0,0,0,NA,NA
2020,Albania,ALB,ALB,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Algeria,ALG,DZA,Cyprus,CYP,CYP,8,7,0,0,0,0,0,NA,NA
2020,Egypt,ARE,EGY,Cyprus,CYP,CYP,119,842,0,0,0,0,0,NA,NA
2020,Armenia,ARM,ARM,Cyprus,CYP,CYP,26,18,0,0,0,0,0,NA,NA
2020,Burundi,BDI,BDI,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Bangladesh,BGD,BGD,Cyprus,CYP,CYP,5,1594,0,0,0,0,0,NA,NA
2020,Burkina Faso,BKF,BFA,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Belarus,BLR,BLR,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Bosnia and Herzegovina,BSN,BIH,Cyprus,CYP,CYP,15,0,0,0,0,0,0,NA,NA
2020,China,CHI,CHN,Cyprus,CYP,CYP,5,9,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Cyprus,CYP,CYP,83,2350,0,0,0,0,0,NA,NA
2020,Congo,COB,COG,Cyprus,CYP,CYP,10,88,0,0,0,0,0,NA,NA
2020,Dem. Rep. of the Congo,COD,COD,Cyprus,CYP,CYP,25,771,0,0,0,0,0,NA,NA
2020,Comoros,COI,COM,Cyprus,CYP,CYP,0,7,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Cyprus,CYP,CYP,53,5,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Cyprus,CYP,CYP,10,14,0,0,0,0,0,NA,NA
2020,Gambia,GAM,GMB,Cyprus,CYP,CYP,6,56,0,0,0,0,0,NA,NA
2020,Palestinian,GAZ,PSE,Cyprus,CYP,CYP,2105,247,0,0,0,0,0,NA,NA
2020,Georgia,GEO,GEO,Cyprus,CYP,CYP,85,957,0,0,0,0,0,NA,NA
2020,Ghana,GHA,GHA,Cyprus,CYP,CYP,0,29,0,0,0,0,0,NA,NA
2020,Guinea,GUI,GIN,Cyprus,CYP,CYP,5,222,0,0,0,0,0,NA,NA
2020,Haiti,HAI,HTI,Cyprus,CYP,CYP,0,12,0,0,0,0,0,NA,NA
2020,Cote d'Ivoire,ICO,CIV,Cyprus,CYP,CYP,5,70,0,0,0,0,0,NA,NA
2020,India,IND,IND,Cyprus,CYP,CYP,9,2089,0,0,0,0,0,NA,NA
2020,Iran (Islamic Rep. of),IRN,IRN,Cyprus,CYP,CYP,584,581,0,0,0,0,0,NA,NA
2020,Iraq,IRQ,IRQ,Cyprus,CYP,CYP,962,228,0,0,0,0,0,NA,NA
2020,Jordan,JOR,JOR,Cyprus,CYP,CYP,40,94,0,0,0,0,0,NA,NA
2020,Kazakhstan,KAZ,KAZ,Cyprus,CYP,CYP,5,0,0,0,0,0,0,NA,NA
2020,Kenya,KEN,KEN,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Kyrgyzstan,KGZ,KGZ,Cyprus,CYP,CYP,5,5,0,0,0,0,0,NA,NA
2020,Liberia,LBR,LBR,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Libya,LBY,LBY,Cyprus,CYP,CYP,12,5,0,0,0,0,0,NA,NA
2020,Lebanon,LEB,LBN,Cyprus,CYP,CYP,52,106,0,0,0,0,0,NA,NA
2020,Sri Lanka,LKA,LKA,Cyprus,CYP,CYP,27,561,0,0,0,0,0,NA,NA
2020,Rep. of Moldova,MDA,MDA,Cyprus,CYP,CYP,18,10,0,0,0,0,0,NA,NA
2020,Mali,MLI,MLI,Cyprus,CYP,CYP,0,11,0,0,0,0,0,NA,NA
2020,Morocco,MOR,MAR,Cyprus,CYP,CYP,0,6,0,0,0,0,0,NA,NA
2020,Nepal,NEP,NPL,Cyprus,CYP,CYP,0,582,0,0,0,0,0,NA,NA
2020,Nigeria,NIG,NGA,Cyprus,CYP,CYP,14,815,0,0,0,0,0,NA,NA
2020,Pakistan,PAK,PAK,Cyprus,CYP,CYP,18,916,0,0,0,0,0,NA,NA
2020,Philippines,PHI,PHL,Cyprus,CYP,CYP,12,179,0,0,0,0,0,NA,NA
2020,Russian Federation,RUS,RUS,Cyprus,CYP,CYP,77,76,0,0,0,0,0,NA,NA
2020,Rwanda,RWA,RWA,Cyprus,CYP,CYP,5,6,0,0,0,0,0,NA,NA
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Cyprus,CYP,CYP,59,9,0,0,0,0,0,NA,NA
2020,Senegal,SEN,SEN,Cyprus,CYP,CYP,0,26,0,0,0,0,0,NA,NA
2020,Sierra Leone,SLE,SLE,Cyprus,CYP,CYP,24,157,0,0,0,0,0,NA,NA
2020,Somalia,SOM,SOM,Cyprus,CYP,CYP,320,312,0,0,0,0,0,NA,NA
2020,Viet Nam,SRV,VNM,Cyprus,CYP,CYP,5,640,0,0,0,0,0,NA,NA
2020,Sudan,SUD,SDN,Cyprus,CYP,CYP,13,5,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Cyprus,CYP,CYP,8797,4415,0,0,0,0,4000,NA,NA
2020,Turkmenistan,TKM,TKM,Cyprus,CYP,CYP,0,5,0,0,0,0,0,NA,NA
2020,Togo,TOG,TGO,Cyprus,CYP,CYP,0,12,0,0,0,0,0,NA,NA
2020,Türkiye,TUR,TUR,Cyprus,CYP,CYP,240,224,0,0,0,0,0,NA,NA
2020,Ukraine,UKR,UKR,Cyprus,CYP,CYP,30,139,0,0,0,0,0,NA,NA
2020,Uzbekistan,UZB,UZB,Cyprus,CYP,CYP,5,13,0,0,0,0,0,NA,NA
2020,Yemen,YEM,YEM,Cyprus,CYP,CYP,27,20,0,0,0,0,0,NA,NA
2020,Zimbabwe,ZIM,ZWE,Cyprus,CYP,CYP,0,24,0,0,0,0,0,NA,NA
2020,Stateless,STA,XXA,Cyprus,CYP,CYP,56,0,0,0,0,56,0,NA,NA
2020,Unknown,UKN,UNK,Cyprus,CYP,CYP,0,867,0,0,0,0,0,NA,NA
2020,Afghanistan,AFG,AFG,Czechia,CZE,CZE,39,5,0,0,0,0,0,NA,NA
2020,Algeria,ALG,DZA,Czechia,CZE,CZE,0,5,0,0,0,0,0,NA,NA
2020,Egypt,ARE,EGY,Czechia,CZE,CZE,8,6,0,0,0,0,0,NA,NA
2020,Armenia,ARM,ARM,Czechia,CZE,CZE,28,22,0,0,0,0,0,NA,NA
2020,Azerbaijan,AZE,AZE,Czechia,CZE,CZE,21,23,0,0,0,0,0,NA,NA
2020,Burundi,BDI,BDI,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Belarus,BLR,BLR,Czechia,CZE,CZE,134,63,0,0,0,0,0,NA,NA
2020,Bosnia and Herzegovina,BSN,BIH,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,China,CHI,CHN,Czechia,CZE,CZE,22,54,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Czechia,CZE,CZE,0,5,0,0,0,0,0,NA,NA
2020,Dem. Rep. of the Congo,COD,COD,Czechia,CZE,CZE,6,5,0,0,0,0,0,NA,NA
2020,Cuba,CUB,CUB,Czechia,CZE,CZE,43,16,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Czechia,CZE,CZE,11,0,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Georgia,GEO,GEO,Czechia,CZE,CZE,14,23,0,0,0,0,0,NA,NA
2020,Guinea,GUI,GIN,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Iran (Islamic Rep. of),IRN,IRN,Czechia,CZE,CZE,5,6,0,0,0,0,0,NA,NA
2020,Iraq,IRQ,IRQ,Czechia,CZE,CZE,109,5,0,0,0,0,0,NA,NA
2020,Kazakhstan,KAZ,KAZ,Czechia,CZE,CZE,109,23,0,0,0,0,0,NA,NA
2020,Kyrgyzstan,KGZ,KGZ,Czechia,CZE,CZE,21,11,0,0,0,0,0,NA,NA
2020,Libya,LBY,LBY,Czechia,CZE,CZE,20,7,0,0,0,0,0,NA,NA
2020,Lebanon,LEB,LBN,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Sri Lanka,LKA,LKA,Czechia,CZE,CZE,6,0,0,0,0,0,0,NA,NA
2020,Rep. of Moldova,MDA,MDA,Czechia,CZE,CZE,18,14,0,0,0,0,0,NA,NA
2020,Mongolia,MNG,MNG,Czechia,CZE,CZE,6,10,0,0,0,0,0,NA,NA
2020,Morocco,MOR,MAR,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Myanmar,MYA,MMR,Czechia,CZE,CZE,145,0,0,0,0,0,0,NA,NA
2020,Nigeria,NIG,NGA,Czechia,CZE,CZE,8,10,0,0,0,0,0,NA,NA
2020,Pakistan,PAK,PAK,Czechia,CZE,CZE,14,5,0,0,0,0,0,NA,NA
2020,Russian Federation,RUS,RUS,Czechia,CZE,CZE,177,23,0,0,0,0,0,NA,NA
2020,Saudi Arabia,SAU,SAU,Czechia,CZE,CZE,6,0,0,0,0,0,0,NA,NA
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Czechia,CZE,CZE,7,0,0,0,0,0,0,NA,NA
2020,Sierra Leone,SLE,SLE,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Somalia,SOM,SOM,Czechia,CZE,CZE,14,0,0,0,0,0,0,NA,NA
2020,Viet Nam,SRV,VNM,Czechia,CZE,CZE,15,23,0,0,0,0,0,NA,NA
2020,Sudan,SUD,SDN,Czechia,CZE,CZE,9,0,0,0,0,0,0,NA,NA
2020,Syrian Arab Rep.,SYR,SYR,Czechia,CZE,CZE,386,12,0,0,0,0,0,NA,NA
2020,Turkmenistan,TKM,TKM,Czechia,CZE,CZE,8,0,0,0,0,0,0,NA,NA
2020,Togo,TOG,TGO,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Tunisia,TUN,TUN,Czechia,CZE,CZE,0,7,0,0,0,0,0,NA,NA
2020,Türkiye,TUR,TUR,Czechia,CZE,CZE,11,22,0,0,0,0,0,NA,NA
2020,Uganda,UGA,UGA,Czechia,CZE,CZE,5,0,0,0,0,0,0,NA,NA
2020,Ukraine,UKR,UKR,Czechia,CZE,CZE,284,121,0,0,0,0,0,NA,NA
2020,Uzbekistan,UZB,UZB,Czechia,CZE,CZE,53,37,0,0,0,0,0,NA,NA
2020,Venezuela (Bolivarian Republic of),VEN,VEN,Czechia,CZE,CZE,5,13,0,0,0,0,0,NA,NA
2020,Yemen,YEM,YEM,Czechia,CZE,CZE,24,5,0,0,0,0,0,NA,NA
2020,Stateless,STA,XXA,Czechia,CZE,CZE,88,8,0,0,0,1492,0,NA,NA
2020,Unknown,UKN,UNK,Czechia,CZE,CZE,0,948,0,0,0,0,1502,NA,NA
2020,Afghanistan,AFG,AFG,Denmark,DEN,DNK,2134,82,0,0,0,0,0,NA,NA
2020,Albania,ALB,ALB,Denmark,DEN,DNK,0,5,0,0,0,0,0,NA,NA
2020,Algeria,ALG,DZA,Denmark,DEN,DNK,0,16,0,0,0,0,0,NA,NA
2020,Egypt,ARE,EGY,Denmark,DEN,DNK,16,10,0,0,0,0,0,NA,NA
2020,Armenia,ARM,ARM,Denmark,DEN,DNK,80,12,0,0,0,0,0,NA,NA
2020,Azerbaijan,AZE,AZE,Denmark,DEN,DNK,32,0,0,0,0,0,0,NA,NA
2020,Burundi,BDI,BDI,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Bangladesh,BGD,BGD,Denmark,DEN,DNK,18,6,0,0,0,0,0,NA,NA
2020,Belarus,BLR,BLR,Denmark,DEN,DNK,5,11,0,0,0,0,0,NA,NA
2020,Bosnia and Herzegovina,BSN,BIH,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,China,CHI,CHN,Denmark,DEN,DNK,17,5,0,0,0,0,0,NA,NA
2020,Cameroon,CMR,CMR,Denmark,DEN,DNK,7,10,0,0,0,0,0,NA,NA
2020,Congo,COB,COG,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Dem. Rep. of the Congo,COD,COD,Denmark,DEN,DNK,71,7,0,0,0,0,0,NA,NA
2020,Colombia,COL,COL,Denmark,DEN,DNK,5,17,0,0,0,0,0,NA,NA
2020,Eritrea,ERT,ERI,Denmark,DEN,DNK,5399,203,0,0,0,0,0,NA,NA
2020,Ethiopia,ETH,ETH,Denmark,DEN,DNK,95,10,0,0,0,0,0,NA,NA
2020,Gambia,GAM,GMB,Denmark,DEN,DNK,5,5,0,0,0,0,0,NA,NA
2020,Palestinian,GAZ,PSE,Denmark,DEN,DNK,9,0,0,0,0,0,0,NA,NA
2020,Georgia,GEO,GEO,Denmark,DEN,DNK,0,30,0,0,0,0,0,NA,NA
2020,Ghana,GHA,GHA,Denmark,DEN,DNK,5,5,0,0,0,0,0,NA,NA
2020,Guinea-Bissau,GNB,GNB,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Cote d'Ivoire,ICO,CIV,Denmark,DEN,DNK,14,0,0,0,0,0,0,NA,NA
2020,India,IND,IND,Denmark,DEN,DNK,5,11,0,0,0,0,0,NA,NA
2020,Iran (Islamic Rep. of),IRN,IRN,Denmark,DEN,DNK,3051,127,0,0,0,0,0,NA,NA
2020,Iraq,IRQ,IRQ,Denmark,DEN,DNK,289,49,0,0,0,0,0,NA,NA
2020,Jordan,JOR,JOR,Denmark,DEN,DNK,0,5,0,0,0,0,0,NA,NA
2020,Kenya,KEN,KEN,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Kyrgyzstan,KGZ,KGZ,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Dem. People's Rep. of Korea,KRN,PRK,Denmark,DEN,DNK,6,0,0,0,0,0,0,NA,NA
2020,Libya,LBY,LBY,Denmark,DEN,DNK,5,6,0,0,0,0,0,NA,NA
2020,Lebanon,LEB,LBN,Denmark,DEN,DNK,30,6,0,0,0,0,0,NA,NA
2020,Sri Lanka,LKA,LKA,Denmark,DEN,DNK,44,6,0,0,0,0,0,NA,NA
2020,North Macedonia,MCD,MKD,Denmark,DEN,DNK,0,9,0,0,0,0,0,NA,NA
2020,Mongolia,MNG,MNG,Denmark,DEN,DNK,0,5,0,0,0,0,0,NA,NA
2020,Morocco,MOR,MAR,Denmark,DEN,DNK,9,50,0,0,0,0,0,NA,NA
2020,Myanmar,MYA,MMR,Denmark,DEN,DNK,21,0,0,0,0,0,0,NA,NA
2020,Nepal,NEP,NPL,Denmark,DEN,DNK,5,0,0,0,0,0,0,NA,NA
2020,Nicaragua,NIC,NIC,Denmark,DEN,DNK,9,0,0,0,0,0,0,NA,NA
2020,Nigeria,NIG,NGA,Denmark,DEN,DNK,10,7,0,0,0,0,0,NA,NA
2020,Pakistan,PAK,PAK,Denmark,DEN,DNK,65,31,0,0,0,0,0,NA,NA
2020,Russian Federation,RUS,RUS,Denmark,DEN,DNK,748,30,0,0,0,0,0,NA,NA
