index,state,year,name,type,city,county,district,enroll,mmr,overall,xrel,xmed,xper,lat,lng
1289,Virginia,2018-19,Smith Mountain Lake Christian Academy,NA,NA,Franklin,NA,13,-1,84.6,NA,NA,NA,NA,NA
1290,Virginia,2018-19,Wakefield School,NA,NA,Fauquier,NA,13,-1,84.6,NA,NA,NA,NA,NA
1291,Virginia,2018-19,King & Queen Elementary,NA,NA,King & Queen,NA,19,-1,84.2,NA,5.26,NA,NA,NA
1292,Virginia,2018-19,Montessori of Gainesville,NA,NA,Prince William,NA,19,-1,84.2,NA,NA,NA,NA,NA
1293,Virginia,2018-19,Rose Hill Elementary,NA,NA,Fairfax,NA,107,-1,84.1,NA,NA,NA,NA,NA
1294,Virginia,2018-19,Westgate Elementary,NA,NA,Fairfax,NA,106,-1,84,NA,2.83,NA,NA,NA
1295,Virginia,2018-19,Cluster Springs Elementary,NA,NA,Halifax,NA,87,-1,83.9,NA,NA,NA,NA,NA
1296,Virginia,2018-19,Graham Road Elementary,NA,NA,Fairfax,NA,62,-1,83.9,NA,3.23,NA,NA,NA
1297,Virginia,2018-19,Oak Grove/Bellemeade Elem,NA,NA,Richmond City,NA,112,-1,83.9,NA,NA,NA,NA,NA
1298,Virginia,2018-19,Tappahannock Elementary,NA,NA,Essex,NA,87,-1,83.9,NA,NA,NA,NA,NA
1299,Virginia,2018-19,Rockfish River Elementary,NA,NA,Nelson,NA,37,-1,83.8,NA,NA,NA,NA,NA
1300,Virginia,2018-19,Westlawn Elementary,NA,NA,Fairfax,NA,111,-1,83.8,NA,1.8,NA,NA,NA
1301,Virginia,2018-19,Freedom Hill Elementary,NA,NA,Fairfax,NA,86,-1,83.7,NA,2.33,NA,NA,NA
1302,Virginia,2018-19,Lorton Station Elementary,NA,NA,Fairfax,NA,123,-1,83.7,NA,NA,NA,NA,NA
1303,Virginia,2018-19,Flatwoods Elem,NA,NA,Lee,NA,55,-1,83.6,NA,NA,NA,NA,NA
1304,Virginia,2018-19,Ad Fontes Academy,NA,NA,Fairfax,NA,12,-1,83.3,NA,NA,NA,NA,NA
1305,Virginia,2018-19,Chase City Elementary,NA,NA,Mecklenburg,NA,42,-1,83.3,NA,NA,NA,NA,NA
1306,Virginia,2018-19,Lighthouse Academy of Fredericksburg,NA,NA,Fredericksburg City,NA,NA,-1,83.3,NA,NA,NA,NA,NA
1307,Virginia,2018-19,Richmond Academy,NA,NA,Richmond City,NA,NA,-1,83.3,NA,NA,NA,NA,NA
1308,Virginia,2018-19,Rudlin Torah Academy,NA,NA,Richmond City,NA,12,-1,83.3,NA,NA,NA,NA,NA
1309,Virginia,2018-19,St. Patrick's School,NA,NA,Spotsylvania,NA,24,-1,83.3,NA,NA,NA,NA,NA
1310,Virginia,2018-19,Linkhorne Elementary,NA,NA,Lynchburg City,NA,59,-1,83.1,NA,NA,NA,NA,NA
1311,Virginia,2018-19,J. A. Chalkley Elementary,NA,NA,Chesterfield,NA,139,-1,82.7,NA,NA,NA,NA,NA
1312,Virginia,2018-19,Covenant Christian Academy,NA,NA,Fauquier,NA,17,-1,82.4,NA,NA,NA,NA,NA
1313,Virginia,2018-19,Sabot at Stony Point,NA,NA,Richmond City,NA,17,-1,82.4,NA,NA,NA,NA,NA
1314,Virginia,2018-19,Bull Run Elementary,NA,NA,Fairfax,NA,78,-1,82.1,NA,NA,NA,NA,NA
1315,Virginia,2018-19,Ettrick Elementary,NA,NA,Chesterfield,NA,84,-1,82.1,NA,NA,NA,NA,NA
1316,Virginia,2018-19,George Mason Elementary,NA,NA,Richmond City,NA,78,-1,82.1,NA,8.97,NA,NA,NA
1317,Virginia,2018-19,Waples Mill Elementary,NA,NA,Fairfax,NA,111,-1,82,NA,3.6,NA,NA,NA
1318,Virginia,2018-19,Independent School of Winchester,NA,NA,Frederick,NA,11,-1,81.8,NA,NA,NA,NA,NA
1319,Virginia,2018-19,New Covenant Schools,NA,NA,Lynchburg City,NA,33,-1,81.8,NA,NA,NA,NA,NA
1320,Virginia,2018-19,Shenandoah Valley Adventist Elementary,NA,NA,Shenandoah,NA,11,-1,81.8,NA,NA,NA,NA,NA
1321,Virginia,2018-19,Bonnie Brae Elementary,NA,NA,Fairfax,NA,123,-1,81.3,NA,0.81,NA,NA,NA
1322,Virginia,2018-19,Oaktree Academy,NA,NA,Virginia Beach City,NA,16,-1,81.3,NA,NA,NA,NA,NA
1323,Virginia,2018-19,Orange Hunt Elementary,NA,NA,Fairfax,NA,123,-1,81.3,NA,NA,NA,NA,NA
1324,Virginia,2018-19,Timber Lane Elementary,NA,NA,Fairfax,NA,75,-1,81.3,NA,1.33,NA,NA,NA
1325,Virginia,2018-19,Weyanoke Elementary School,NA,NA,Fairfax,NA,91,-1,81.3,NA,NA,NA,NA,NA
1326,Virginia,2018-19,Crestview Elementary,NA,NA,Henrico,NA,53,-1,81.1,NA,NA,NA,NA,NA
1327,Virginia,2018-19,Edward G. Clymore Elem,NA,NA,Augusta,NA,111,-1,81.1,NA,NA,NA,NA,NA
1328,Virginia,2018-19,Mason Crest Elem,NA,NA,Fairfax,NA,100,-1,81,TRUE,2,NA,NA,NA
1329,Virginia,2018-19,Fairhill Elementary,NA,NA,Fairfax,NA,94,-1,80.9,NA,2.13,NA,NA,NA
1330,Virginia,2018-19,Linkhorn Park Elementary,NA,NA,Virginia Beach City,NA,68,-1,80.9,NA,NA,NA,NA,NA
1331,Virginia,2018-19,Harrington Waddell Elementary,NA,NA,Lexington City,NA,52,-1,80.8,NA,NA,NA,NA,NA
1332,Virginia,2018-19,Guilford Elementary,NA,NA,Loudoun,NA,88,-1,80.7,NA,NA,NA,NA,NA
1333,Virginia,2018-19,Terra-Centre Elementary,NA,NA,Fairfax,NA,88,-1,80.7,NA,NA,NA,NA,NA
1334,Virginia,2018-19,Potomac Crescent Waldorf School,NA,NA,Alexandria City,NA,31,-1,80.6,NA,NA,NA,NA,NA
1335,Virginia,2018-19,Woodburn Elementary,NA,NA,Fairfax,NA,77,-1,80.5,NA,NA,NA,NA,NA
1336,Virginia,2018-19,Linwood Holton Elem,NA,NA,Richmond City,NA,106,-1,80.2,NA,NA,NA,NA,NA
1337,Virginia,2018-19,Al Madina School of Richmond,NA,NA,Chesterfield,NA,15,-1,80,NA,NA,NA,NA,NA
1338,Virginia,2018-19,Amelia Academy,NA,NA,Amelia,NA,NA,-1,80,NA,NA,NA,NA,NA
1339,Virginia,2018-19,Evangel Christian School,NA,NA,Prince William,NA,15,-1,80,NA,NA,NA,NA,NA
1340,Virginia,2018-19,Fresta Valley Christian School,NA,NA,Fauquier,NA,15,-1,80,NA,NA,NA,NA,NA
1341,Virginia,2018-19,Landmark Christian School,NA,NA,Henrico,NA,15,-1,80,NA,NA,NA,NA,NA
1342,Virginia,2018-19,Middleburg Montessori School,NA,NA,Fauquier,NA,NA,-1,80,NA,NA,NA,NA,NA
1343,Virginia,2018-19,Sedgefield Elementary,NA,NA,Newport News City,NA,55,-1,80,NA,NA,NA,NA,NA
1344,Virginia,2018-19,Speedwell Elementary,NA,NA,Wythe,NA,20,-1,80,NA,NA,NA,NA,NA
1345,Virginia,2018-19,Sullins Academy,NA,NA,Bristol City,NA,20,-1,80,NA,NA,NA,NA,NA
1346,Virginia,2018-19,University Montessori School,NA,NA,Albemarle,NA,15,-1,80,NA,NA,NA,NA,NA
1347,Virginia,2018-19,Bailey's Elementary,NA,NA,Fairfax,NA,219,-1,79.9,NA,1.83,NA,NA,NA
1348,Virginia,2018-19,Brookfield Elementary,NA,NA,Fairfax,NA,121,-1,79.3,NA,NA,NA,NA,NA
1349,Virginia,2018-19,Sheffey Elementary,NA,NA,Wythe,NA,43,-1,79.1,NA,NA,NA,NA,NA
1350,Virginia,2018-19,Matoaca Elementary,NA,NA,Chesterfield,NA,62,-1,79,NA,NA,NA,NA,NA
1351,Virginia,2018-19,Galilee Montessori,NA,NA,Virginia Beach City,NA,19,-1,78.9,NA,NA,NA,NA,NA
1352,Virginia,2018-19,Samuel P. Langley Elementary,NA,NA,Hampton City,NA,76,-1,78.9,NA,NA,NA,NA,NA
1353,Virginia,2018-19,Cameron Elementary,NA,NA,Fairfax,NA,75,-1,78.7,NA,NA,NA,NA,NA
1354,Virginia,2018-19,Al Fatih Academy,NA,NA,Fairfax,NA,28,-1,78.6,NA,NA,NA,NA,NA
1355,Virginia,2018-19,Blue Ridge Christian School,NA,NA,Rockingham,NA,14,-1,78.6,NA,NA,NA,NA,NA
1356,Virginia,2018-19,Cornerstone Christian Academy,NA,NA,Washington,NA,14,-1,78.6,NA,NA,NA,NA,NA
1357,Virginia,2018-19,Spiller Primary,NA,NA,Wythe,NA,104,-1,77.9,NA,0.96,NA,NA,NA
1358,Virginia,2018-19,Charles City Co. Elementary,NA,NA,Charles City,NA,36,-1,77.8,NA,NA,NA,NA,NA
1359,Virginia,2018-19,Stonebridge School,NA,NA,Chesapeake City,NA,27,-1,77.8,NA,NA,NA,NA,NA
1360,Virginia,2018-19,Tanners Creek Elementary,NA,NA,Norfolk City,NA,117,-1,77.8,NA,NA,NA,NA,NA
1361,Virginia,2018-19,Fairfield Court Elementary,NA,NA,Richmond City,NA,83,-1,77.1,NA,NA,NA,NA,NA
1362,Virginia,2018-19,Elizabeth Scott Elem,NA,NA,Chesterfield,NA,138,-1,76.8,NA,NA,NA,NA,NA
1363,Virginia,2018-19,Centre Ridge Elementary,NA,NA,Fairfax,NA,118,-1,76.3,NA,2.54,NA,NA,NA
1364,Virginia,2018-19,Greenbriar East Elementary,NA,NA,Fairfax,NA,130,-1,76.2,NA,0.77,NA,NA,NA
1365,Virginia,2018-19,Kentuck Elementary,NA,NA,Pittsylvania,NA,90,-1,75.6,NA,NA,NA,NA,NA
1366,Virginia,2018-19,Cornerstone Christian School,NA,NA,Harrisonburg City,NA,NA,-1,75,NA,NA,NA,NA,NA
1367,Virginia,2018-19,Gesher Jewish Day School,NA,NA,Fairfax,NA,12,-1,75,NA,NA,NA,NA,NA
1368,Virginia,2018-19,Kent Gardens Elementary,NA,NA,Fairfax,NA,96,-1,75,NA,3.13,NA,NA,NA
1369,Virginia,2018-19,Macy Mcclaugherty Comb.,NA,NA,Giles,NA,72,-1,75,NA,NA,NA,NA,NA
1370,Virginia,2018-19,Midland Christian Academy,NA,NA,Fauquier,NA,NA,-1,75,NA,NA,NA,NA,NA
1371,Virginia,2018-19,South Boston Elem,NA,NA,Halifax,NA,108,-1,75,NA,NA,NA,NA,NA
1372,Virginia,2018-19,J. L. Francis Elementary,NA,NA,Richmond City,NA,105,-1,74.3,NA,NA,NA,NA,NA
1373,Virginia,2018-19,Pine Spring Elementary,NA,NA,Fairfax,NA,93,-1,74.2,NA,2.15,NA,NA,NA
1374,Virginia,2018-19,Rhea Valley Elementary,NA,NA,Washington,NA,61,-1,73.8,NA,NA,NA,NA,NA
1375,Virginia,2018-19,Deer Park Elementary,NA,NA,Newport News City,NA,76,-1,73.7,NA,NA,NA,NA,NA
1376,Virginia,2018-19,St. John Academy,NA,NA,Fairfax,NA,15,-1,73.3,NA,NA,NA,NA,NA
1377,Virginia,2018-19,Daniels Run Elementary,NA,NA,Fairfax,NA,112,-1,73.2,NA,NA,NA,NA,NA
1378,Virginia,2018-19,Alanton Elementary,NA,NA,Virginia Beach City,NA,104,-1,73.1,NA,7.69,NA,NA,NA
1379,Virginia,2018-19,Coates Elem,NA,NA,Fairfax,NA,114,-1,72.8,NA,NA,NA,NA,NA
1380,Virginia,2018-19,Clearview Elementary,NA,NA,Fairfax,NA,77,-1,72.7,NA,1.3,NA,NA,NA
1381,Virginia,2018-19,Good Shepherd Episcopal School,NA,NA,Richmond City,NA,11,-1,72.7,NA,NA,NA,NA,NA
1382,Virginia,2018-19,Veritas Collegiate Academy,NA,NA,Fairfax,NA,11,-1,72.7,NA,NA,NA,NA,NA
1383,Virginia,2018-19,James Monroe Elementary,NA,NA,Norfolk City,NA,35,-1,71.4,NA,NA,NA,NA,NA
1384,Virginia,2018-19,Virginia Beach Friends School,NA,NA,Virginia Beach City,NA,NA,-1,71.4,NA,NA,NA,NA,NA
1385,Virginia,2018-19,Timberlake Christian Schools,NA,NA,Bedford,NA,31,-1,71,NA,NA,NA,NA,NA
1386,Virginia,2018-19,Island Creek Elementary,NA,NA,Fairfax,NA,119,-1,69.7,NA,0.84,NA,NA,NA
1387,Virginia,2018-19,Sandusky Elementary,NA,NA,Lynchburg City,NA,57,-1,68.4,NA,NA,NA,NA,NA
1388,Virginia,2018-19,Wolftrap Elementary,NA,NA,Fairfax,NA,82,-1,68.3,NA,NA,NA,NA,NA
1389,Virginia,2018-19,Afton Christian School,NA,NA,Nelson,NA,NA,-1,66.7,NA,NA,NA,NA,NA
1390,Virginia,2018-19,Keystone Christian Academy,NA,NA,Clarke,NA,NA,-1,66.7,NA,NA,NA,NA,NA
1391,Virginia,2018-19,Vienna Adventist Academy,NA,NA,Fairfax,NA,NA,-1,66.7,NA,NA,NA,NA,NA
1392,Virginia,2018-19,Georgetown Primary,NA,NA,Chesapeake City,NA,190,-1,66.3,NA,NA,NA,NA,NA
1393,Virginia,2018-19,Portsmouth Christian School,NA,NA,Portsmouth City,NA,31,-1,64.5,NA,NA,NA,NA,NA
1394,Virginia,2018-19,Mount Vernon Woods Elementary,NA,NA,Fairfax,NA,87,-1,64.4,NA,NA,NA,NA,NA
1395,Virginia,2018-19,Jacox Elementary,NA,NA,Norfolk City,NA,97,-1,63.9,NA,NA,NA,NA,NA
1396,Virginia,2018-19,Sherman Elementary,NA,NA,Fairfax,NA,61,-1,62.3,NA,NA,NA,NA,NA
1397,Virginia,2018-19,Shrevewood Elementary,NA,NA,Fairfax,NA,114,-1,61.4,NA,NA,NA,NA,NA
1398,Virginia,2018-19,Crestwood Elementary,NA,NA,Fairfax,NA,74,-1,60.8,NA,NA,NA,NA,NA
1399,Virginia,2018-19,Belle View Elementary,NA,NA,Fairfax,NA,65,-1,60,NA,NA,NA,NA,NA
1400,Virginia,2018-19,Dogwood Elementary,NA,NA,Fairfax,NA,100,-1,58,TRUE,NA,NA,NA,NA
1401,Virginia,2018-19,Sydnor Jennings Elementary,NA,NA,Halifax,NA,32,-1,56.3,NA,NA,NA,NA,NA
1402,Virginia,2018-19,Forest Edge Elementary,NA,NA,Fairfax,NA,51,-1,54.9,NA,NA,NA,NA,NA
1403,Virginia,2018-19,Lawson-Marriott Elementary,NA,NA,King & Queen,NA,55,-1,54.5,NA,NA,NA,NA,NA
1404,Virginia,2018-19,Forestdale Elementary,NA,NA,Fairfax,NA,73,-1,52.1,NA,NA,NA,NA,NA
1405,Virginia,2018-19,The Goddard School-Three Chopt,NA,NA,Henrico,NA,24,-1,50,NA,NA,NA,NA,NA
1406,Virginia,2018-19,Portlock Primary,NA,NA,Chesapeake City,NA,205,-1,49.8,NA,NA,NA,NA,NA
1407,Virginia,2018-19,Floris Elementary,NA,NA,Fairfax,NA,117,-1,49.6,NA,NA,NA,NA,NA
1408,Virginia,2018-19,Newington Forest Elementary,NA,NA,Fairfax,NA,84,-1,48.8,NA,NA,NA,NA,NA
1409,Virginia,2018-19,Blessed Sacrament/Huguenot School,NA,NA,Powhatan,NA,38,-1,44.7,NA,10.53,NA,NA,NA
1410,Virginia,2018-19,Oceanair Elementary,NA,NA,Norfolk City,NA,101,-1,44.6,NA,NA,NA,NA,NA
1411,Virginia,2018-19,Great Hope Baptist School,NA,NA,Chesapeake City,NA,NA,-1,42.9,NA,NA,NA,NA,NA
1412,Virginia,2018-19,Siena Academy,NA,NA,Fairfax,NA,NA,-1,14.3,NA,NA,NA,NA,NA
1413,Virginia,2018-19,County Christian School,NA,NA,Loudoun,NA,16,-1,12.5,NA,6.25,NA,NA,NA
1414,Virginia,2018-19,Anna Julia Cooper Episcopal School,NA,NA,Richmond City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1415,Virginia,2018-19,Belle Meade Montessori School,NA,NA,Rappahannock,NA,NA,-1,-1,NA,NA,NA,NA,NA
1416,Virginia,2018-19,Blue Mountain School,NA,NA,Floyd,NA,NA,-1,-1,NA,NA,NA,NA,NA
1417,Virginia,2018-19,Blue Ridge Autism and Achievement Center - Lynchburg,NA,NA,Lynchburg City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1418,Virginia,2018-19,BREC Academy,NA,NA,Petersburg City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1419,Virginia,2018-19,Broadway Christian School,NA,NA,Hopewell City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1420,Virginia,2018-19,Building Blocks Center for Autism,NA,NA,Danville City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1421,Virginia,2018-19,Centerville Christian School,NA,NA,Halifax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1422,Virginia,2018-19,Charterhouse School-Edinburg,NA,NA,Shenandoah,NA,NA,-1,-1,NA,NA,NA,NA,NA
1423,Virginia,2018-19,Chelsea Academy,NA,NA,Warren,NA,NA,-1,-1,NA,NA,NA,NA,NA
1424,Virginia,2018-19,Chesapeake Bay Academy,NA,NA,Virginia Beach City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1425,Virginia,2018-19,Chesterfield Innovative Academy for Girls,NA,NA,Chesterfield,NA,NA,-1,-1,NA,NA,NA,NA,NA
1426,Virginia,2018-19,Dominion Academy,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1427,Virginia,2018-19,East End Academy,NA,NA,Newport News City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1428,Virginia,2018-19,Elk Hill School - Staunton,NA,NA,Staunton City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1429,Virginia,2018-19,Fork Union Military Academy,NA,NA,Fluvanna,NA,NA,-1,-1,NA,NA,NA,NA,NA
1430,Virginia,2018-19,Grafton School- Richmond Region Campus,NA,NA,Chesterfield,NA,NA,-1,-1,NA,NA,NA,NA,NA
1431,Virginia,2018-19,Hallmark Youthcare Richmond,NA,NA,Goochland,NA,NA,-1,-1,NA,NA,NA,NA,NA
1432,Virginia,2018-19,Hughes Education Center,NA,NA,Pittsylvania,NA,NA,-1,-1,NA,NA,NA,NA,NA
1433,Virginia,2018-19,Independence Non traditional School,NA,NA,Prince William,NA,NA,-1,-1,NA,NA,NA,NA,NA
1434,Virginia,2018-19,Key Center,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1435,Virginia,2018-19,Kilmer Center,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1436,Virginia,2018-19,"Kincaid Montessori School			,",NA,NA,Loudoun,NA,NA,-1,-1,NA,NA,NA,NA,NA
1437,Virginia,2018-19,Mary G. Porter Traditional,NA,NA,Prince William,NA,NA,-1,-1,NA,NA,NA,NA,NA
1438,Virginia,2018-19,Metropolitan Day School of AES,NA,NA,Richmond City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1439,Virginia,2018-19,Minnick School of Bristol,NA,NA,Bristol City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1440,Virginia,2018-19,Minnieland at Centreville,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1441,Virginia,2018-19,Morrison School,NA,NA,Bristol City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1442,Virginia,2018-19,New Vistas School,NA,NA,Lynchburg City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1443,Virginia,2018-19,North Branch School,NA,NA,Nelson,NA,13,-1,-1,NA,NA,NA,NA,NA
1444,Virginia,2018-19,Northstar Academy,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1445,Virginia,2018-19,Oakwood School,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1446,Virginia,2018-19,Oyster Point Academy,NA,NA,Newport News City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1447,Virginia,2018-19,Pace West,NA,NA,Prince William,NA,NA,-1,-1,NA,NA,NA,NA,NA
1448,Virginia,2018-19,Phillips Sch - Annandale /Phillips Bldg Futures~Fairfax,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1449,Virginia,2018-19,Phillips School ~ Faifax,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1450,Virginia,2018-19,Primrose School of Atlee Commons,NA,NA,Hanover,NA,NA,-1,-1,NA,NA,NA,NA,NA
1451,Virginia,2018-19,Rivermont Greater Petersburg,NA,NA,Dinwiddie,NA,NA,-1,-1,NA,NA,NA,NA,NA
1452,Virginia,2018-19,Rivermont School - Alleghany Highlands,NA,NA,Covington City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1453,Virginia,2018-19,Rivermont School - Hampton,NA,NA,Hampton City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1454,Virginia,2018-19,Rivermont School - Lynchburg,NA,NA,Lynchburg City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1455,Virginia,2018-19,Rivermont School - Tidewater,NA,NA,Virginia Beach City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1456,Virginia,2018-19,Seven Hills School,NA,NA,Richmond City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1457,Virginia,2018-19,Southeast Academy,NA,NA,Smyth,NA,NA,-1,-1,NA,NA,NA,NA,NA
1458,Virginia,2018-19,St. Charles Early Childhood Center,NA,NA,Arlington,NA,NA,-1,-1,NA,NA,NA,NA,NA
1459,Virginia,2018-19,St. Joseph's Villa - Dooley School,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1460,Virginia,2018-19,Tandem Friends School,NA,NA,Albemarle,NA,NA,-1,-1,NA,NA,NA,NA,NA
1461,Virginia,2018-19,The Academy at Lee Hall,NA,NA,Newport News City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1462,Virginia,2018-19,The Barry Robinson Center,NA,NA,Norfolk City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1463,Virginia,2018-19,The Faison School,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1464,Virginia,2018-19,The Howard Gardner School,NA,NA,Fairfax,NA,NA,-1,-1,NA,NA,NA,NA,NA
1465,Virginia,2018-19,Timber Ridge School,NA,NA,Frederick,NA,NA,-1,-1,NA,NA,NA,NA,NA
1466,Virginia,2018-19,Va. Randolph Ed. Ctr.,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1467,Virginia,2018-19,Virginia Home for Boys and Girls,NA,NA,Henrico,NA,NA,-1,-1,NA,NA,NA,NA,NA
1468,Virginia,2018-19,VIRGINIA SCHOOL FOR DEAF AND THE BLIND,NA,NA,Staunton City,NA,NA,-1,-1,NA,NA,NA,NA,NA
1,Washington,null,Academy Nw - Marysville Campus,NA,Marysville,Snohomish,NA,NA,100,100,NA,NA,NA,47.7825781,-122.2212001
2,Washington,null,Alfajer,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6385485,-122.3605128
3,Washington,null,Almira Elementary,NA,Almira,Lincoln,NA,NA,100,100,NA,NA,NA,47.7078084,-118.9407795
4,Washington,null,America's Child Montessori,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.6298661,-122.1486096
5,Washington,null,Apple Valley Elementary,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5978171,-120.6241421
6,Washington,null,Applied Scholastics Academy Of Seattle,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6772225,-122.3223546
7,Washington,null,Beach Elem,NA,Lummi Island,Whatcom,NA,NA,100,90,NA,NA,NA,48.7250894,-122.6871187
8,Washington,null,Bel-Red Bilingual Academy,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.6272617,-122.1379997
9,Washington,null,Bellevue Montessori,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.6321914,-122.1914335
10,Washington,null,Bertschi,NA,Seattle,King,NA,NA,100,97.22,NA,NA,2.78,47.639247,-122.3204491
11,Washington,null,Bethany Lutheran Elementary,NA,Port Orchard,Kitsap,NA,NA,100,100,NA,NA,NA,47.5260852,-122.6482434
12,Washington,null,Blossoming Hill Montessori,NA,Maple Valley,King,NA,NA,100,100,NA,NA,NA,47.407957,-122.021862
13,Washington,null,Boistfort Elem,NA,Curtis,Lewis,NA,NA,100,100,NA,NA,NA,46.5500592,-123.1328173
14,Washington,null,Buena Vista Sda,NA,Auburn,King,NA,NA,100,100,NA,NA,NA,47.2807066,-122.1571647
15,Washington,null,Camas Elementary,NA,Wapato,Yakima,NA,NA,100,95.06,NA,NA,NA,46.4386233,-120.4189428
16,Washington,null,Capital Montessori,NA,Olympia,Thurston,NA,NA,100,100,NA,NA,NA,47.0425517,-122.8432017
17,Washington,null,Captain Gray Elementary,NA,Pasco,Franklin,NA,NA,100,97.1,NA,NA,NA,46.2404616,-119.1039466
18,Washington,null,Carrolls Elementary,NA,Carrolls,Cowlitz,NA,NA,100,93.75,NA,NA,NA,46.070278,-122.865326
19,Washington,null,Cascade Christian Schools-Fredrickson Elementary,NA,Tacoma,Pierce,NA,NA,100,100,NA,NA,NA,47.0976309,-122.3831678
20,Washington,null,Cascadia Montessori,NA,Redmond,King,NA,NA,100,100,NA,NA,NA,47.6484745,-122.1255774
21,Washington,null,Cataldo,NA,Spokane,Spokane,NA,NA,100,92.86,NA,3.57,NA,47.6387091,-117.4186366
22,Washington,null,Cathcart Elementary,NA,Snohomish,Snohomish,NA,NA,100,100,NA,NA,NA,47.8272793,-122.1221178
23,Washington,null,Cedar Crest Bellewood,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.6298727,-122.1922937
24,Washington,null,Centerville Elementary,NA,Centerville,Klickitat,NA,NA,100,83.33,NA,NA,NA,45.7528471,-120.8995126
25,Washington,null,Christ The King,NA,Richland,Benton,NA,NA,100,100,NA,NA,NA,46.2825533,-119.2855221
25,Washington,null,Christ The King,NA,Richland,Benton,NA,NA,100,100,NA,NA,NA,47.7138423,-122.3535149
26,Washington,null,Christ The King,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,46.2825533,-119.2855221
26,Washington,null,Christ The King,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.7138423,-122.3535149
27,Washington,null,Clallam Bay High And Elementary,NA,Clallam Bay,Clallam,NA,NA,100,100,NA,NA,NA,48.2521529,-124.2586534
28,Washington,null,Colton,NA,Colton,Whitman,NA,NA,100,100,NA,NA,NA,46.5664405,-117.1311101
29,Washington,null,Columbia High And Elementary,NA,Hunters,Stevens,NA,NA,100,100,NA,NA,NA,48.1194695,-118.2025848
30,Washington,null,Concord Lutheran,NA,Tacoma,Pierce,NA,NA,100,100,NA,NA,NA,47.2059302,-122.4280277
31,Washington,null,Concordia Lutheran,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6803887,-122.2892184
32,Washington,null,Cottonwood Elementary,NA,Bremerton,Kitsap,NA,NA,100,93.75,NA,NA,NA,47.6424949,-122.646231
32,Washington,null,Cottonwood Elementary,NA,Bremerton,Kitsap,NA,NA,100,93.75,NA,NA,NA,46.1913098,-119.2739957
32,Washington,null,Cottonwood Elementary,NA,Bremerton,Kitsap,NA,NA,100,93.75,NA,NA,NA,46.5866824,-120.634755
33,Washington,null,Creston Elementary,NA,Creston,Lincoln,NA,NA,100,100,NA,NA,NA,47.7549819,-118.5200414
34,Washington,null,Cypress Adventist,NA,Lynnwood,Snohomish,NA,NA,100,75,NA,NA,NA,47.8028725,-122.2581612
35,Washington,null,Damman Elementary,NA,Ellensburg,Kittitas,NA,NA,100,100,NA,NA,NA,46.9699644,-120.5707975
36,Washington,null,Discovery Montessori,NA,Port Orchard,Kitsap,NA,NA,100,100,NA,NA,NA,47.5334621,-122.6367225
