index,series.name,network,season,title,imdb,engagement,date.aired,run.time,format,monster.name,monster.gender,monster.type,monster.subtype,monster.species,monster.real,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,snack.fred,snack.daphnie,snack.velma,snack.shaggy,snack.scooby,unmask.other,caught.other,caught.not,trap.work.first,setting.terrain,setting.country/state,suspects.amount,non-suspect,arrested,culprit.name,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,door.gag,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo,batman,scooby-dum,scrappy-doo,hex.girls,blue.falcon,fred.va,daphnie.va,velma.va,shaggy.va,scooby.va
472,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Mask of the Blue Falcon,6.8,1485,2013-02-26,76,Movie,Mr. Hyde,Male,Super-Villain,Split-Personality,Human,FALSE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,8,FALSE,TRUE,Jack Rabble,Male,1,Competition,NULL,NULL,FALSE,0,0,1,0,1,1,0,0,4,1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
473,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Aliens Among Us,8,172,2013-03-25,22,TV Series,"Grey Alien,Reptiod,Nordic Alien","Male,Male,Female","Extraterrestrial,Animal,Extraterrestrial","Alien,Humanoid,Alien","Alien,Reptile,Alien",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,0,TRUE,TRUE,"Traveler O'Flaherty,Connor O'Flaherty,Sheela O'Flaherty","Male,Male,Female",3,Theft,frittering snappers. Meddling kids,NULL,FALSE,0,0,0,1,1,3,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
474,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Horrible Herd,8.3,167,2013-03-25,22,TV Series,"Skull Cattles,Skull Cattle Queen","Male,Female","Undead,Undead","Skeleton,Skeleton","Bull,Bull",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,California,4,FALSE,TRUE,Professor Pericles,Male,1,Theft,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
475,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Dance of the Undead,8,180,2013-03-26,22,TV Series,"Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics","Male,Male,Male,Male","Undead,Undead,Undead,Undead","Zombie,Zombie,Zombie,Zombie","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NULL,Urban,California,2,TRUE,TRUE,"Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics,Rude Boy and the Ska-Tastics","Male,Male,Male,Male",4,Competition,NULL,NULL,FALSE,0,0,0,0,0,1,0,0,2,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
476,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Devouring,7.8,166,2013-03-27,23,TV Series,Gluton Demon,Male,Mythical,Demon,Demon,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,California,3,FALSE,TRUE,Francilee Jackson,Female,1,Competition,you bread hating health fanatics,NULL,FALSE,0,0,0,1,0,2,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
477,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Stand and Deliver,8.3,171,2013-03-28,22,TV Series,Dandy Highwayman,Male,Disguised,Highwayman,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,2,FALSE,TRUE,Librarian,Male,1,Competition,meddling romance killers,NULL,FALSE,0,0,1,0,1,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
478,Scooby-Doo Mystery Incorporated,Cartoon Network,2,The Man in the Mirror,8.9,176,2013-03-29,22,TV Series,"Evil Fred,Evil Daphnie","Male,Female","Disguised,Disguised","Clone,Clone","Human,Human",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,California,0,TRUE,TRUE,"Brad Chiles,Judy Reeves","Male,Female",2,Theft,NULL,NULL,FALSE,0,1,1,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
479,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Nightmare in Red,8.9,187,2013-04-02,23,TV Series,Monstrous Freak,Male,Animal,Humanoid,Beast,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,California,2,TRUE,TRUE,Fernando El Aguirre,Male,1,Preservation,NULL,NULL,FALSE,0,0,0,1,1,3,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
480,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Dark Night of Hunters,8.4,165,2013-04-03,22,TV Series,Priestess,Female,Magician,Shaman,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Jungle,Mexico,2,FALSE,TRUE,Prof. Enrique Andelusossa,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
481,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Gates of Gloom,8.7,169,2013-04-04,23,TV Series,Kriegstaffebot,Male,Mechanical,Soldier,Robot,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Cave,California,1,FALSE,FALSE,Professor Pericles,Male,1,Treasure,NULL,NULL,FALSE,0,1,0,0,1,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
482,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Through the Curtain,9,184,2013-04-05,22,TV Series,Evil Entity,Male,Mythical,Evil,Element,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Cave,California,0,FALSE,TRUE,NULL,NULL,0,Conquer,NULL,NULL,FALSE,0,0,0,0,2,1,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
483,Scooby-Doo Mystery Incorporated,Cartoon Network,2,Come Undone,9.3,260,2013-04-05,22,TV Series,"Evil Entity,Minions","Male,Male","Mythical,Ancient","Evil,Humanoid","Element,Human",TRUE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,California,0,FALSE,TRUE,NULL,NULL,0,Conquer,NULL,NULL,FALSE,0,0,0,0,1,2,0,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
484,Warner Home Video,Warner Home Video,Movie,Scooby-Doo Adventure: The Mystery Map!,5.1,294,2013-07-23,45,Movie,"Ye Phantom Parrot,Ghost of Gnarlybeard","Male,Male","Animal,Undead","Parrot,Pirate","Bird,Human",FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Island,United States,5,FALSE,TRUE,"Stu Stukowski,Shirley Stukowski","Male,Female",2,Treasure,you meddling kids,NULL,TRUE,2,0,0,0,0,8,0,0,2,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Stephanie D'Abruzzo,Matthew Lillard,Frank Welker
485,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Stage Fright,7.1,1380,2013-08-20,78,Movie,Phantom,Male,Ghost,Phantom,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Illinois,19,FALSE,TRUE,"Steve Trilby,Lance Damon,Mel Richmond,Dewey Ottoman,Brick Pimiento","Male,Male,Male,Male,Male",5,Theft,you meddling kids,filthy germy dog,FALSE,0,0,1,1,0,0,0,0,1,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
486,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Spooky Scarecrow,7.3,403,2013-09-10,23,TV Series,Cornfield Clem,Male,Possessed Object,Scarecrow,Scarecrow,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,9,FALSE,TRUE,Abner,Male,1,Theft,you meddling kids,spooky ol' dog,FALSE,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
487,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Mecha Mutt Menace,6.5,242,2013-09-24,23,TV Series,Mecha Mutt,Male,Mechanical,Robot,Hound,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,Melanie Staples,Female,1,Competition,you meddling space cadets,NULL,FALSE,1,0,0,0,0,0,1,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
488,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Wrestlemania Mystery,6.3,2825,2014-03-25,84,Movie,Ghost Bear,Male,Ghost,Bear,Bear,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Forest,United States,9,FALSE,TRUE,Cookie,Male,1,Competition,you meddling kids,giant crazy dog,TRUE,0,1,0,0,0,3,0,0,3,0,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
489,Warner Home Video,Warner Home Video,Special,Scooby-Doo! Ghastly Goals!,6.6,216,2014-05-13,22,TV Series,Eshu,Male,Animal,Humanoid,Beast,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Brazil,5,FALSE,TRUE,Reynaldo,Male,1,Theft,you meddling kids,soccer stinking dog,FALSE,0,0,0,0,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
490,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Frankencreepy,6.7,1541,2014-08-19,74,Movie,"Ghost of the Baron,Frankencreep","Male,Male","Ghost,Undead","Baron,Frankenstein's Monster","Human,Chimera",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Pennsylvania,6,FALSE,TRUE,"C.L. Magnus,Lila,Cuthbert Crawls,Mama Miones","Male,Female,Male,Female",4,Competition,you meddling kids,NULL,FALSE,0,0,0,0,10,2,0,0,4,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
491,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Moon Monster Madness,6.5,1269,2015-02-17,80,Movie,Alien,Male,Extraterrestrial,Extraterrestrial,Alien,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,Moon,8,FALSE,TRUE,Shannon Lucas,Female,1,Competition,NULL,NULL,FALSE,0,0,0,0,2,1,0,0,1,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
492,Warner Home Video,Warner Home Video,Special,Scooby-Doo! and the Beach Beastie,7.1,188,2015-05-05,22,TV Series,Sea Monster,Male,Possessed Object,Elemental,Water,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Coast,Florida,4,FALSE,TRUE,Grafton Brownstone,Male,1,Theft,that guy,net,FALSE,2,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
493,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! KISS: Rock and Roll Mystery,6.5,1891,2015-07-21,79,Movie,"Witch,KISS Monsters,Harpies,The Destroyer","Female,Male,Female,Male","Magician,Possessed Object,Mythical,Demon","Witch,Statue,Harpy,Demon","Human,Human,Harpy,Demon",TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,United States,6,FALSE,TRUE,Delilah Domino,Female,1,Theft,"you meddling kiss, err meddling kids, kids!",NULL,FALSE,0,0,0,1,1,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Matthew Lillard,Frank Welker
494,"Be Cool, Scooby-Doo!",Cartoon Network,1,Mystery 101,7.9,122,2015-10-05,22,TV Series,Ghost of Elias Kingston,Male,Ghost,Ghost,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,3,FALSE,TRUE,"Mitchell Simons,Joe Simons","Male,Male",2,Competition,RUN!,NULL,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
495,"Be Cool, Scooby-Doo!",Cartoon Network,1,Game of Chicken,7.2,102,2015-10-06,22,TV Series,Spirit of the Zatari Warrior,Male,Ancient,Spirit,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cave,United States,3,FALSE,TRUE,Chuck Mangum,Male,1,Treasure,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
496,"Be Cool, Scooby-Doo!",Cartoon Network,1,All Pawns on Deck,7.4,101,2015-10-07,22,TV Series,"Sea Creature,Sea Creature","Male,Male","Animal,Animal","Humanoid,Humanoid","Sea-Monster,Sea-Monster",FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ocean,United States,4,FALSE,TRUE,"Thorn,Dahlia","Male,Female",2,Treasure,you meddling kids,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
497,"Be Cool, Scooby-Doo!",Cartoon Network,1,Poodle Justice,7.3,85,2015-10-08,22,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,Carli,Female,1,Competition,"actually, no, I can't back that up, the odds were pretty much against me in hindsight",NULL,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
498,"Be Cool, Scooby-Doo!",Cartoon Network,1,Grand Scam,7.3,78,2015-10-09,22,TV Series,Ghost of Chip Braverton,Male,Ghost,Ghost,Human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,3,FALSE,TRUE,Dustin Wallswreath,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
499,"Be Cool, Scooby-Doo!",Cartoon Network,1,Trading Chase,7.6,80,2015-10-12,22,TV Series,Sobek,Male,Mythical,Humanoid,Crocodile,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,3,FALSE,TRUE,Prof. Salazar,Female,1,Theft,"you medding, and your case crazy and misguised, kids",NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
500,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Quiet, Scooby-Doo!",7.5,84,2015-10-15,22,TV Series,Crystal Crawler,Male,Animal,Humanoid,Cave-Monster,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cave,United States,2,FALSE,TRUE,Colson McCready,Male,1,Competition,NULL,NULL,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
501,"Be Cool, Scooby-Doo!",Cartoon Network,1,Party Like It's 1899,8.2,88,2015-10-19,22,TV Series,Headless Count,Male,Undead,Headless,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,5,FALSE,TRUE,Bradwick Haverall,Male,1,Theft,"my, dear sweet meddling Daphnie",your vile friends,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
502,"Be Cool, Scooby-Doo!",Cartoon Network,1,Screama Donna,7.4,72,2015-10-20,22,TV Series,Ghost of the Prima Donna,Female,Ghost,Ghost,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,Jasper Crawl,Male,1,Competition,you meddling kids,NULL,FALSE,0,1,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
503,"Be Cool, Scooby-Doo!",Cartoon Network,1,Kitchen Frightmare,7.5,75,2015-10-21,22,TV Series,Yeti,Male,Animal,Yeti,Yeti,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,3,FALSE,TRUE,Jack Howard,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
504,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Me, Myself, and A.I.",7.5,72,2015-10-22,22,TV Series,Butler 3000,Male,Mechanical,Robot,Robot,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,3,FALSE,TRUE,Mallory O'Neill,Female,1,Competition,you meddling human meat sacks,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
505,"Be Cool, Scooby-Doo!",Cartoon Network,1,Area 51 Adjacent,7.4,71,2015-10-23,22,TV Series,Alien,Male,Extraterrestrial,Alien,Alien,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Nevada,2,FALSE,TRUE,General Stall,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
506,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Where There's a Will, There's a Wraith",7.5,81,2015-10-28,22,TV Series,Phantom,Male,Ghost,Phantom,Human,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,4,FALSE,TRUE,"Ruby Lutz, Trudy Lutz","Female,Female",2,Inheritance,slumber partying kids,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
507,Lego,Cartoon Network,Special,Scooby-Doo! Knight Time Terror,6.6,288,2015-11-25,22,TV Series,Black Knight,Male,Possessed Object,Suit,Object,FALSE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NULL,Rural,United States,6,FALSE,TRUE,Kyle Grimsley,Male,1,Treasure,you meddling kids,"and your dog, and that stupid plant",TRUE,0,0,0,0,1,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
