year,months,state,stressor,stress_pct
2019,October-December,Oregon,Varroa mites,35.8
2019,October-December,Oregon,Other pests/parasites,2.1
2019,October-December,Oregon,Disesases,4.7
2019,October-December,Oregon,Pesticides,1.8
2019,October-December,Oregon,Other,16.6
2019,October-December,Oregon,Unknown,16
2019,October-December,Pennsylvania,Varroa mites,33.2
2019,October-December,Pennsylvania,Other pests/parasites,4.6
2019,October-December,Pennsylvania,Disesases,1
2019,October-December,Pennsylvania,Pesticides,3.2
2019,October-December,Pennsylvania,Other,2.3
2019,October-December,Pennsylvania,Unknown,2.9
2019,October-December,South Carolina,Varroa mites,56.7
2019,October-December,South Carolina,Other pests/parasites,18.4
2019,October-December,South Carolina,Disesases,1.7
2019,October-December,South Carolina,Pesticides,3.5
2019,October-December,South Carolina,Other,13.1
2019,October-December,South Carolina,Unknown,6.3
2019,October-December,South Dakota,Varroa mites,12.2
2019,October-December,South Dakota,Other pests/parasites,6.1
2019,October-December,South Dakota,Disesases,3.2
2019,October-December,South Dakota,Pesticides,5.6
2019,October-December,South Dakota,Other,11.2
2019,October-December,South Dakota,Unknown,1.5
2019,October-December,Tennessee,Varroa mites,66.6
2019,October-December,Tennessee,Other pests/parasites,53.5
2019,October-December,Tennessee,Disesases,NA
2019,October-December,Tennessee,Pesticides,33.6
2019,October-December,Tennessee,Other,7.6
2019,October-December,Tennessee,Unknown,9.1
2019,October-December,Texas,Varroa mites,23.1
2019,October-December,Texas,Other pests/parasites,14
2019,October-December,Texas,Disesases,4.6
2019,October-December,Texas,Pesticides,4.9
2019,October-December,Texas,Other,5.8
2019,October-December,Texas,Unknown,1.4
2019,October-December,Utah,Varroa mites,22.1
2019,October-December,Utah,Other pests/parasites,2
2019,October-December,Utah,Disesases,2
2019,October-December,Utah,Pesticides,10.3
2019,October-December,Utah,Other,0.2
2019,October-December,Utah,Unknown,0.3
2019,October-December,Vermont,Varroa mites,21
2019,October-December,Vermont,Other pests/parasites,1.3
2019,October-December,Vermont,Disesases,0.6
2019,October-December,Vermont,Pesticides,0.8
2019,October-December,Vermont,Other,0.6
2019,October-December,Vermont,Unknown,0.9
2019,October-December,Virginia,Varroa mites,37.7
2019,October-December,Virginia,Other pests/parasites,18.6
2019,October-December,Virginia,Disesases,0.4
2019,October-December,Virginia,Pesticides,NA
2019,October-December,Virginia,Other,5.3
2019,October-December,Virginia,Unknown,6
2019,October-December,Washington,Varroa mites,40.3
2019,October-December,Washington,Other pests/parasites,2.3
2019,October-December,Washington,Disesases,0.6
2019,October-December,Washington,Pesticides,19.6
2019,October-December,Washington,Other,2.9
2019,October-December,Washington,Unknown,3.2
2019,October-December,West Virginia,Varroa mites,65.8
2019,October-December,West Virginia,Other pests/parasites,10.7
2019,October-December,West Virginia,Disesases,1.1
2019,October-December,West Virginia,Pesticides,0.4
2019,October-December,West Virginia,Other,6.1
2019,October-December,West Virginia,Unknown,2.2
2019,October-December,Wisconsin,Varroa mites,40
2019,October-December,Wisconsin,Other pests/parasites,22.1
2019,October-December,Wisconsin,Disesases,14.8
2019,October-December,Wisconsin,Pesticides,14.1
2019,October-December,Wisconsin,Other,22
2019,October-December,Wisconsin,Unknown,7.3
2019,October-December,Wyoming,Varroa mites,27.6
2019,October-December,Wyoming,Other pests/parasites,12.3
2019,October-December,Wyoming,Disesases,3.2
2019,October-December,Wyoming,Pesticides,NA
2019,October-December,Wyoming,Other,4.3
2019,October-December,Wyoming,Unknown,13.2
2019,October-December,Other States,Varroa mites,13.6
2019,October-December,Other States,Other pests/parasites,2.3
2019,October-December,Other States,Disesases,0.3
2019,October-December,Other States,Pesticides,0.3
2019,October-December,Other States,Other,32.4
2019,October-December,Other States,Unknown,0.9
2019,October-December,United States,Varroa mites,45.7
2019,October-December,United States,Other pests/parasites,15
2019,October-December,United States,Disesases,5.4
2019,October-December,United States,Pesticides,10.9
2019,October-December,United States,Other,8.6
2019,October-December,United States,Unknown,5.3
2020,January-March,Alabama,Varroa mites,12.4
2020,January-March,Alabama,Other pests/parasites,3.4
2020,January-March,Alabama,Disesases,NA
2020,January-March,Alabama,Pesticides,0.1
2020,January-March,Alabama,Other,1.7
2020,January-March,Alabama,Unknown,4.3
2020,January-March,Arizona,Varroa mites,31.7
2020,January-March,Arizona,Other pests/parasites,0.1
2020,January-March,Arizona,Disesases,0.1
2020,January-March,Arizona,Pesticides,NA
2020,January-March,Arizona,Other,10.1
2020,January-March,Arizona,Unknown,9
2020,January-March,Arkansas,Varroa mites,31.7
2020,January-March,Arkansas,Other pests/parasites,22.7
2020,January-March,Arkansas,Disesases,0.2
2020,January-March,Arkansas,Pesticides,2.6
2020,January-March,Arkansas,Other,0.4
2020,January-March,Arkansas,Unknown,11.2
2020,January-March,California,Varroa mites,22.4
2020,January-March,California,Other pests/parasites,6
2020,January-March,California,Disesases,5
2020,January-March,California,Pesticides,5.3
2020,January-March,California,Other,5.3
2020,January-March,California,Unknown,4.2
2020,January-March,Colorado,Varroa mites,20.8
2020,January-March,Colorado,Other pests/parasites,NA
2020,January-March,Colorado,Disesases,0.1
2020,January-March,Colorado,Pesticides,0.4
2020,January-March,Colorado,Other,10.8
2020,January-March,Colorado,Unknown,2.4
2020,January-March,Connecticut,Varroa mites,11.2
2020,January-March,Connecticut,Other pests/parasites,2.9
2020,January-March,Connecticut,Disesases,0.4
2020,January-March,Connecticut,Pesticides,NA
2020,January-March,Connecticut,Other,2.8
2020,January-March,Connecticut,Unknown,3
2020,January-March,Florida,Varroa mites,28
2020,January-March,Florida,Other pests/parasites,14.2
2020,January-March,Florida,Disesases,5.5
2020,January-March,Florida,Pesticides,5.3
2020,January-March,Florida,Other,8.7
2020,January-March,Florida,Unknown,10.9
2020,January-March,Georgia,Varroa mites,50.9
2020,January-March,Georgia,Other pests/parasites,3.4
2020,January-March,Georgia,Disesases,0.2
2020,January-March,Georgia,Pesticides,0.3
2020,January-March,Georgia,Other,0.4
2020,January-March,Georgia,Unknown,7.5
2020,January-March,Hawaii,Varroa mites,75.3
2020,January-March,Hawaii,Other pests/parasites,60.8
2020,January-March,Hawaii,Disesases,0.1
2020,January-March,Hawaii,Pesticides,NA
2020,January-March,Hawaii,Other,0.2
2020,January-March,Hawaii,Unknown,0.2
2020,January-March,Idaho,Varroa mites,10.4
2020,January-March,Idaho,Other pests/parasites,0.8
2020,January-March,Idaho,Disesases,0.1
2020,January-March,Idaho,Pesticides,2.8
2020,January-March,Idaho,Other,2.1
2020,January-March,Idaho,Unknown,1.9
2020,January-March,Illinois,Varroa mites,17.2
2020,January-March,Illinois,Other pests/parasites,8.9
2020,January-March,Illinois,Disesases,0.2
2020,January-March,Illinois,Pesticides,NA
2020,January-March,Illinois,Other,7.3
2020,January-March,Illinois,Unknown,10
2020,January-March,Indiana,Varroa mites,8.2
2020,January-March,Indiana,Other pests/parasites,0.5
2020,January-March,Indiana,Disesases,0.1
2020,January-March,Indiana,Pesticides,2.9
2020,January-March,Indiana,Other,1.9
2020,January-March,Indiana,Unknown,6.2
2020,January-March,Iowa,Varroa mites,22.3
2020,January-March,Iowa,Other pests/parasites,1.9
2020,January-March,Iowa,Disesases,NA
2020,January-March,Iowa,Pesticides,0.2
2020,January-March,Iowa,Other,5.7
2020,January-March,Iowa,Unknown,5.5
2020,January-March,Kansas,Varroa mites,13.3
2020,January-March,Kansas,Other pests/parasites,8.1
2020,January-March,Kansas,Disesases,7.8
2020,January-March,Kansas,Pesticides,7.8
2020,January-March,Kansas,Other,3.1
2020,January-March,Kansas,Unknown,11.3
2020,January-March,Kentucky,Varroa mites,17.4
2020,January-March,Kentucky,Other pests/parasites,2.6
2020,January-March,Kentucky,Disesases,2
2020,January-March,Kentucky,Pesticides,0.3
2020,January-March,Kentucky,Other,7.6
2020,January-March,Kentucky,Unknown,6.5
2020,January-March,Louisiana,Varroa mites,26.5
2020,January-March,Louisiana,Other pests/parasites,7
2020,January-March,Louisiana,Disesases,0.7
2020,January-March,Louisiana,Pesticides,1.2
2020,January-March,Louisiana,Other,1.4
2020,January-March,Louisiana,Unknown,0.6
2020,January-March,Maine,Varroa mites,19.6
2020,January-March,Maine,Other pests/parasites,1.2
2020,January-March,Maine,Disesases,0.7
2020,January-March,Maine,Pesticides,NA
2020,January-March,Maine,Other,2.2
2020,January-March,Maine,Unknown,3
2020,January-March,Maryland,Varroa mites,19.9
2020,January-March,Maryland,Other pests/parasites,1.5
2020,January-March,Maryland,Disesases,0.1
2020,January-March,Maryland,Pesticides,NA
2020,January-March,Maryland,Other,8.5
2020,January-March,Maryland,Unknown,2.4
2020,January-March,Massachusetts,Varroa mites,13.9
2020,January-March,Massachusetts,Other pests/parasites,0.5
2020,January-March,Massachusetts,Disesases,1.8
2020,January-March,Massachusetts,Pesticides,0.3
2020,January-March,Massachusetts,Other,4.5
2020,January-March,Massachusetts,Unknown,2.2
2020,January-March,Michigan,Varroa mites,8.1
2020,January-March,Michigan,Other pests/parasites,0.5
2020,January-March,Michigan,Disesases,0.2
2020,January-March,Michigan,Pesticides,0.2
2020,January-March,Michigan,Other,0.4
2020,January-March,Michigan,Unknown,0.7
2020,January-March,Minnesota,Varroa mites,3.5
2020,January-March,Minnesota,Other pests/parasites,NA
2020,January-March,Minnesota,Disesases,NA
2020,January-March,Minnesota,Pesticides,0.2
2020,January-March,Minnesota,Other,4.3
2020,January-March,Minnesota,Unknown,0.3
2020,January-March,Mississippi,Varroa mites,58.6
2020,January-March,Mississippi,Other pests/parasites,50.9
2020,January-March,Mississippi,Disesases,0.3
2020,January-March,Mississippi,Pesticides,1.8
2020,January-March,Mississippi,Other,14.5
2020,January-March,Mississippi,Unknown,3.6
2020,January-March,Missouri,Varroa mites,8.4
2020,January-March,Missouri,Other pests/parasites,3.4
2020,January-March,Missouri,Disesases,0.9
2020,January-March,Missouri,Pesticides,1.6
2020,January-March,Missouri,Other,2.1
2020,January-March,Missouri,Unknown,3.4
2020,January-March,Montana,Varroa mites,4
2020,January-March,Montana,Other pests/parasites,NA
2020,January-March,Montana,Disesases,NA
2020,January-March,Montana,Pesticides,NA
2020,January-March,Montana,Other,0.5
2020,January-March,Montana,Unknown,NA
2020,January-March,Nebraska,Varroa mites,2.2
2020,January-March,Nebraska,Other pests/parasites,0.1
2020,January-March,Nebraska,Disesases,0.1
2020,January-March,Nebraska,Pesticides,NA
2020,January-March,Nebraska,Other,0.3
2020,January-March,Nebraska,Unknown,0.8
2020,January-March,New Jersey,Varroa mites,9.4
2020,January-March,New Jersey,Other pests/parasites,2.9
2020,January-March,New Jersey,Disesases,0.5
2020,January-March,New Jersey,Pesticides,0.1
2020,January-March,New Jersey,Other,3.2
2020,January-March,New Jersey,Unknown,2.3
2020,January-March,New Mexico,Varroa mites,2.1
2020,January-March,New Mexico,Other pests/parasites,NA
2020,January-March,New Mexico,Disesases,NA
2020,January-March,New Mexico,Pesticides,NA
2020,January-March,New Mexico,Other,0.7
2020,January-March,New Mexico,Unknown,0.2
2020,January-March,New York,Varroa mites,6.6
2020,January-March,New York,Other pests/parasites,2.9
2020,January-March,New York,Disesases,NA
2020,January-March,New York,Pesticides,NA
2020,January-March,New York,Other,1.7
2020,January-March,New York,Unknown,7.7
2020,January-March,North Carolina,Varroa mites,35.7
2020,January-March,North Carolina,Other pests/parasites,7.1
2020,January-March,North Carolina,Disesases,4.8
2020,January-March,North Carolina,Pesticides,0.6
2020,January-March,North Carolina,Other,1.4
2020,January-March,North Carolina,Unknown,5.1
2020,January-March,North Dakota,Varroa mites,0.6
2020,January-March,North Dakota,Other pests/parasites,NA
2020,January-March,North Dakota,Disesases,NA
2020,January-March,North Dakota,Pesticides,NA
2020,January-March,North Dakota,Other,3.1
2020,January-March,North Dakota,Unknown,NA
2020,January-March,Ohio,Varroa mites,17.6
2020,January-March,Ohio,Other pests/parasites,3.6
2020,January-March,Ohio,Disesases,1.1
2020,January-March,Ohio,Pesticides,0.1
2020,January-March,Ohio,Other,3
2020,January-March,Ohio,Unknown,13.4
2020,January-March,Oklahoma,Varroa mites,11.4
2020,January-March,Oklahoma,Other pests/parasites,0.6
2020,January-March,Oklahoma,Disesases,0.4
2020,January-March,Oklahoma,Pesticides,0.5
2020,January-March,Oklahoma,Other,0.4
2020,January-March,Oklahoma,Unknown,0.3
2020,January-March,Oregon,Varroa mites,24.4
2020,January-March,Oregon,Other pests/parasites,10.4
2020,January-March,Oregon,Disesases,10.8
2020,January-March,Oregon,Pesticides,14.5
2020,January-March,Oregon,Other,1.3
2020,January-March,Oregon,Unknown,0.3
2020,January-March,Pennsylvania,Varroa mites,15.5
2020,January-March,Pennsylvania,Other pests/parasites,3.9
2020,January-March,Pennsylvania,Disesases,2.8
2020,January-March,Pennsylvania,Pesticides,1.8
2020,January-March,Pennsylvania,Other,2.7
2020,January-March,Pennsylvania,Unknown,3.2
2020,January-March,South Carolina,Varroa mites,15.5
2020,January-March,South Carolina,Other pests/parasites,11.5
2020,January-March,South Carolina,Disesases,9.6
2020,January-March,South Carolina,Pesticides,0.3
2020,January-March,South Carolina,Other,6.4
2020,January-March,South Carolina,Unknown,5.4
2020,January-March,South Dakota,Varroa mites,14.7
2020,January-March,South Dakota,Other pests/parasites,0.1
2020,January-March,South Dakota,Disesases,NA
2020,January-March,South Dakota,Pesticides,2.1
2020,January-March,South Dakota,Other,0.3
2020,January-March,South Dakota,Unknown,0.3
2020,January-March,Tennessee,Varroa mites,18.9
2020,January-March,Tennessee,Other pests/parasites,17.3
2020,January-March,Tennessee,Disesases,1
2020,January-March,Tennessee,Pesticides,NA
2020,January-March,Tennessee,Other,4.1
2020,January-March,Tennessee,Unknown,7.8
2020,January-March,Texas,Varroa mites,12.2
2020,January-March,Texas,Other pests/parasites,6.8
2020,January-March,Texas,Disesases,1.3
2020,January-March,Texas,Pesticides,3.4
2020,January-March,Texas,Other,5.2
2020,January-March,Texas,Unknown,4.6
2020,January-March,Utah,Varroa mites,38.9
2020,January-March,Utah,Other pests/parasites,17.2
2020,January-March,Utah,Disesases,17.1
2020,January-March,Utah,Pesticides,2.3
2020,January-March,Utah,Other,15.7
2020,January-March,Utah,Unknown,22.4
2020,January-March,Vermont,Varroa mites,9.1
2020,January-March,Vermont,Other pests/parasites,0.8
2020,January-March,Vermont,Disesases,0.6
2020,January-March,Vermont,Pesticides,0.9
2020,January-March,Vermont,Other,2
2020,January-March,Vermont,Unknown,3.1
2020,January-March,Virginia,Varroa mites,17.5
2020,January-March,Virginia,Other pests/parasites,10.6
2020,January-March,Virginia,Disesases,0.3
2020,January-March,Virginia,Pesticides,0.3
2020,January-March,Virginia,Other,3.8
2020,January-March,Virginia,Unknown,3.5
2020,January-March,Washington,Varroa mites,1.7
2020,January-March,Washington,Other pests/parasites,0.1
2020,January-March,Washington,Disesases,0.1
2020,January-March,Washington,Pesticides,0.5
2020,January-March,Washington,Other,0.2
2020,January-March,Washington,Unknown,0.3
2020,January-March,West Virginia,Varroa mites,17.3
2020,January-March,West Virginia,Other pests/parasites,7
2020,January-March,West Virginia,Disesases,1.3
2020,January-March,West Virginia,Pesticides,0.6
2020,January-March,West Virginia,Other,2.6
2020,January-March,West Virginia,Unknown,0.3
2020,January-March,Wisconsin,Varroa mites,9
2020,January-March,Wisconsin,Other pests/parasites,1.9
2020,January-March,Wisconsin,Disesases,0.4
2020,January-March,Wisconsin,Pesticides,NA
2020,January-March,Wisconsin,Other,2.7
2020,January-March,Wisconsin,Unknown,3.1
2020,January-March,Wyoming,Varroa mites,0.2
2020,January-March,Wyoming,Other pests/parasites,0.1
2020,January-March,Wyoming,Disesases,0.1
2020,January-March,Wyoming,Pesticides,NA
2020,January-March,Wyoming,Other,0.8
2020,January-March,Wyoming,Unknown,1.7
2020,January-March,Other States,Varroa mites,5.5
2020,January-March,Other States,Other pests/parasites,NA
2020,January-March,Other States,Disesases,NA
2020,January-March,Other States,Pesticides,NA
2020,January-March,Other States,Other,0.7
2020,January-March,Other States,Unknown,0.4
2020,January-March,United States,Varroa mites,25.5
2020,January-March,United States,Other pests/parasites,8
2020,January-March,United States,Disesases,4.4
2020,January-March,United States,Pesticides,5
2020,January-March,United States,Other,5.6
2020,January-March,United States,Unknown,5.4
2020,April-June,Alabama,Varroa mites,28.5
2020,April-June,Alabama,Other pests/parasites,18
2020,April-June,Alabama,Disesases,1.6
2020,April-June,Alabama,Pesticides,7.7
2020,April-June,Alabama,Other,7.9
2020,April-June,Alabama,Unknown,9.5
2020,April-June,Arizona,Varroa mites,22.1
2020,April-June,Arizona,Other pests/parasites,NA
2020,April-June,Arizona,Disesases,NA
2020,April-June,Arizona,Pesticides,4.2
2020,April-June,Arizona,Other,5.5
2020,April-June,Arizona,Unknown,0.6
2020,April-June,Arkansas,Varroa mites,40.5
2020,April-June,Arkansas,Other pests/parasites,15.3
2020,April-June,Arkansas,Disesases,5.1
2020,April-June,Arkansas,Pesticides,24.6
2020,April-June,Arkansas,Other,2.1
2020,April-June,Arkansas,Unknown,12.4
2020,April-June,California,Varroa mites,33.4
2020,April-June,California,Other pests/parasites,4.7
2020,April-June,California,Disesases,3.9
2020,April-June,California,Pesticides,5.4
2020,April-June,California,Other,7.5
2020,April-June,California,Unknown,3
2020,April-June,Colorado,Varroa mites,35.4
2020,April-June,Colorado,Other pests/parasites,0.1
2020,April-June,Colorado,Disesases,0.1
2020,April-June,Colorado,Pesticides,NA
2020,April-June,Colorado,Other,0.5
2020,April-June,Colorado,Unknown,2.5
2020,April-June,Connecticut,Varroa mites,14.8
2020,April-June,Connecticut,Other pests/parasites,2.1
2020,April-June,Connecticut,Disesases,NA
2020,April-June,Connecticut,Pesticides,NA
2020,April-June,Connecticut,Other,0.1
2020,April-June,Connecticut,Unknown,0.6
2020,April-June,Florida,Varroa mites,31.4
2020,April-June,Florida,Other pests/parasites,15.2
2020,April-June,Florida,Disesases,3.2
2020,April-June,Florida,Pesticides,5.5
2020,April-June,Florida,Other,5.5
2020,April-June,Florida,Unknown,7.5
2020,April-June,Georgia,Varroa mites,49.2
2020,April-June,Georgia,Other pests/parasites,20.2
2020,April-June,Georgia,Disesases,7.1
2020,April-June,Georgia,Pesticides,3
2020,April-June,Georgia,Other,8.1
2020,April-June,Georgia,Unknown,13.8
2020,April-June,Hawaii,Varroa mites,43.1
2020,April-June,Hawaii,Other pests/parasites,41.1
2020,April-June,Hawaii,Disesases,1
2020,April-June,Hawaii,Pesticides,NA
2020,April-June,Hawaii,Other,1.1
2020,April-June,Hawaii,Unknown,NA
2020,April-June,Idaho,Varroa mites,44.2
2020,April-June,Idaho,Other pests/parasites,10.9
2020,April-June,Idaho,Disesases,11.1
2020,April-June,Idaho,Pesticides,8.6
2020,April-June,Idaho,Other,6.9
2020,April-June,Idaho,Unknown,5.8
2020,April-June,Illinois,Varroa mites,23.5
2020,April-June,Illinois,Other pests/parasites,8.2
2020,April-June,Illinois,Disesases,1
2020,April-June,Illinois,Pesticides,8.3
2020,April-June,Illinois,Other,11.9
2020,April-June,Illinois,Unknown,4
2020,April-June,Indiana,Varroa mites,26.8
2020,April-June,Indiana,Other pests/parasites,12.5
2020,April-June,Indiana,Disesases,1.8
2020,April-June,Indiana,Pesticides,20.2
2020,April-June,Indiana,Other,5.4
2020,April-June,Indiana,Unknown,1.5
2020,April-June,Iowa,Varroa mites,30.4
2020,April-June,Iowa,Other pests/parasites,24.6
2020,April-June,Iowa,Disesases,16.5
2020,April-June,Iowa,Pesticides,0.8
2020,April-June,Iowa,Other,3.5
2020,April-June,Iowa,Unknown,0.5
2020,April-June,Kansas,Varroa mites,68.4
2020,April-June,Kansas,Other pests/parasites,34.1
2020,April-June,Kansas,Disesases,24
2020,April-June,Kansas,Pesticides,32.8
2020,April-June,Kansas,Other,28.9
2020,April-June,Kansas,Unknown,14.3
2020,April-June,Kentucky,Varroa mites,18.3
2020,April-June,Kentucky,Other pests/parasites,10.9
2020,April-June,Kentucky,Disesases,0.2
2020,April-June,Kentucky,Pesticides,1.2
2020,April-June,Kentucky,Other,2.9
2020,April-June,Kentucky,Unknown,3.2
2020,April-June,Louisiana,Varroa mites,23.7
2020,April-June,Louisiana,Other pests/parasites,4.7
2020,April-June,Louisiana,Disesases,0.5
2020,April-June,Louisiana,Pesticides,0.1
2020,April-June,Louisiana,Other,3.5
2020,April-June,Louisiana,Unknown,1.3
2020,April-June,Maine,Varroa mites,12.1
2020,April-June,Maine,Other pests/parasites,0.2
2020,April-June,Maine,Disesases,6.9
2020,April-June,Maine,Pesticides,NA
2020,April-June,Maine,Other,0.5
2020,April-June,Maine,Unknown,NA
2020,April-June,Maryland,Varroa mites,12
2020,April-June,Maryland,Other pests/parasites,1.1
2020,April-June,Maryland,Disesases,0.1
2020,April-June,Maryland,Pesticides,1.1
2020,April-June,Maryland,Other,3.2
2020,April-June,Maryland,Unknown,0.5
2020,April-June,Massachusetts,Varroa mites,14.7
2020,April-June,Massachusetts,Other pests/parasites,2.1
2020,April-June,Massachusetts,Disesases,0.3
2020,April-June,Massachusetts,Pesticides,0.4
2020,April-June,Massachusetts,Other,1.1
2020,April-June,Massachusetts,Unknown,0.4
2020,April-June,Michigan,Varroa mites,38
2020,April-June,Michigan,Other pests/parasites,11.5
2020,April-June,Michigan,Disesases,2.2
2020,April-June,Michigan,Pesticides,6
2020,April-June,Michigan,Other,3.2
2020,April-June,Michigan,Unknown,1.1
2020,April-June,Minnesota,Varroa mites,20.6
2020,April-June,Minnesota,Other pests/parasites,2.9
2020,April-June,Minnesota,Disesases,0.7
2020,April-June,Minnesota,Pesticides,8.8
2020,April-June,Minnesota,Other,4.4
2020,April-June,Minnesota,Unknown,0.4
2020,April-June,Mississippi,Varroa mites,51.2
2020,April-June,Mississippi,Other pests/parasites,36.8
2020,April-June,Mississippi,Disesases,NA
2020,April-June,Mississippi,Pesticides,0.9
2020,April-June,Mississippi,Other,8.4
2020,April-June,Mississippi,Unknown,0.2
2020,April-June,Missouri,Varroa mites,17.4
2020,April-June,Missouri,Other pests/parasites,1.5
2020,April-June,Missouri,Disesases,5.7
2020,April-June,Missouri,Pesticides,3.1
2020,April-June,Missouri,Other,11.2
2020,April-June,Missouri,Unknown,1.9
2020,April-June,Montana,Varroa mites,12.1
2020,April-June,Montana,Other pests/parasites,5.6
2020,April-June,Montana,Disesases,5.9
2020,April-June,Montana,Pesticides,NA
2020,April-June,Montana,Other,4.6
2020,April-June,Montana,Unknown,0.3
2020,April-June,Nebraska,Varroa mites,15.8
2020,April-June,Nebraska,Other pests/parasites,1
2020,April-June,Nebraska,Disesases,4.4
2020,April-June,Nebraska,Pesticides,10.9
2020,April-June,Nebraska,Other,0.1
2020,April-June,Nebraska,Unknown,2.6
2020,April-June,New Jersey,Varroa mites,7.2
2020,April-June,New Jersey,Other pests/parasites,0.8
2020,April-June,New Jersey,Disesases,22.1
2020,April-June,New Jersey,Pesticides,0.1
2020,April-June,New Jersey,Other,22.3
2020,April-June,New Jersey,Unknown,0.1
2020,April-June,New Mexico,Varroa mites,3
2020,April-June,New Mexico,Other pests/parasites,0.4
2020,April-June,New Mexico,Disesases,0.3
2020,April-June,New Mexico,Pesticides,0.4
2020,April-June,New Mexico,Other,0.4
2020,April-June,New Mexico,Unknown,0.1
2020,April-June,New York,Varroa mites,21.2
2020,April-June,New York,Other pests/parasites,2.6
2020,April-June,New York,Disesases,0.6
2020,April-June,New York,Pesticides,0.2
2020,April-June,New York,Other,3.6
2020,April-June,New York,Unknown,0.6
2020,April-June,North Carolina,Varroa mites,23
2020,April-June,North Carolina,Other pests/parasites,5.5
2020,April-June,North Carolina,Disesases,1.9
2020,April-June,North Carolina,Pesticides,NA
2020,April-June,North Carolina,Other,1.8
2020,April-June,North Carolina,Unknown,1.4
2020,April-June,North Dakota,Varroa mites,25.7
2020,April-June,North Dakota,Other pests/parasites,1.7
2020,April-June,North Dakota,Disesases,2.6
2020,April-June,North Dakota,Pesticides,3
2020,April-June,North Dakota,Other,2.9
2020,April-June,North Dakota,Unknown,1.5
2020,April-June,Ohio,Varroa mites,23.8
2020,April-June,Ohio,Other pests/parasites,12
2020,April-June,Ohio,Disesases,6.2
2020,April-June,Ohio,Pesticides,5.8
2020,April-June,Ohio,Other,7.3
2020,April-June,Ohio,Unknown,13.3
2020,April-June,Oklahoma,Varroa mites,14.8
2020,April-June,Oklahoma,Other pests/parasites,3.9
2020,April-June,Oklahoma,Disesases,0.4
2020,April-June,Oklahoma,Pesticides,0.9
2020,April-June,Oklahoma,Other,18.1
2020,April-June,Oklahoma,Unknown,5.1
2020,April-June,Oregon,Varroa mites,28
2020,April-June,Oregon,Other pests/parasites,1.7
2020,April-June,Oregon,Disesases,7.5
2020,April-June,Oregon,Pesticides,2.2
2020,April-June,Oregon,Other,5.9
2020,April-June,Oregon,Unknown,0.7
2020,April-June,Pennsylvania,Varroa mites,27.3
2020,April-June,Pennsylvania,Other pests/parasites,2.7
2020,April-June,Pennsylvania,Disesases,1.4
2020,April-June,Pennsylvania,Pesticides,0.3
2020,April-June,Pennsylvania,Other,3.4
2020,April-June,Pennsylvania,Unknown,1.3
2020,April-June,South Carolina,Varroa mites,27.4
2020,April-June,South Carolina,Other pests/parasites,5.8
2020,April-June,South Carolina,Disesases,0.5
2020,April-June,South Carolina,Pesticides,NA
2020,April-June,South Carolina,Other,5.3
2020,April-June,South Carolina,Unknown,0.4
2020,April-June,South Dakota,Varroa mites,53.4
2020,April-June,South Dakota,Other pests/parasites,31.4
2020,April-June,South Dakota,Disesases,4.8
2020,April-June,South Dakota,Pesticides,0.4
2020,April-June,South Dakota,Other,37.5
2020,April-June,South Dakota,Unknown,5.3
2020,April-June,Tennessee,Varroa mites,31.2
2020,April-June,Tennessee,Other pests/parasites,7.8
2020,April-June,Tennessee,Disesases,0.2
2020,April-June,Tennessee,Pesticides,6.8
2020,April-June,Tennessee,Other,3.3
2020,April-June,Tennessee,Unknown,3
2020,April-June,Texas,Varroa mites,30.2
2020,April-June,Texas,Other pests/parasites,7.7
2020,April-June,Texas,Disesases,3.3
2020,April-June,Texas,Pesticides,4.6
2020,April-June,Texas,Other,5.7
2020,April-June,Texas,Unknown,5.8
2020,April-June,Utah,Varroa mites,38.4
2020,April-June,Utah,Other pests/parasites,NA
2020,April-June,Utah,Disesases,0.3
2020,April-June,Utah,Pesticides,13.1
2020,April-June,Utah,Other,0.1
2020,April-June,Utah,Unknown,7.7
2020,April-June,Vermont,Varroa mites,10.7
2020,April-June,Vermont,Other pests/parasites,0.5
2020,April-June,Vermont,Disesases,0.1
2020,April-June,Vermont,Pesticides,NA
2020,April-June,Vermont,Other,1.1
2020,April-June,Vermont,Unknown,NA
2020,April-June,Virginia,Varroa mites,33.7
2020,April-June,Virginia,Other pests/parasites,7.9
2020,April-June,Virginia,Disesases,0.3
2020,April-June,Virginia,Pesticides,0.4
2020,April-June,Virginia,Other,7.9
2020,April-June,Virginia,Unknown,1.1
2020,April-June,Washington,Varroa mites,10.6
2020,April-June,Washington,Other pests/parasites,NA
2020,April-June,Washington,Disesases,0.7
2020,April-June,Washington,Pesticides,1
2020,April-June,Washington,Other,1.3
2020,April-June,Washington,Unknown,0.4
2020,April-June,West Virginia,Varroa mites,46.2
2020,April-June,West Virginia,Other pests/parasites,1.8
2020,April-June,West Virginia,Disesases,0.7
2020,April-June,West Virginia,Pesticides,0.5
2020,April-June,West Virginia,Other,2.8
2020,April-June,West Virginia,Unknown,1.9
2020,April-June,Wisconsin,Varroa mites,46.1
2020,April-June,Wisconsin,Other pests/parasites,27.3
2020,April-June,Wisconsin,Disesases,25
2020,April-June,Wisconsin,Pesticides,25.1
2020,April-June,Wisconsin,Other,25.8
2020,April-June,Wisconsin,Unknown,26.1
2020,April-June,Wyoming,Varroa mites,28.8
2020,April-June,Wyoming,Other pests/parasites,NA
