name,version,added,updated,swagger_url,openapi_ver,link,external_docs_description,external_docs_url
lumminary.com,1.0,2018-12-31T09:36:01Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/lumminary.com/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/lumminary.com/1.0.json,NA,NA
lyft.com,1.0.0,2017-04-22T14:11:24Z,2018-11-28T10:43:55Z,https://api.apis.guru/v2/specs/lyft.com/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/lyft.com/1.0.0.json,NA,NA
magento.com,2.2.10,2016-09-30T14:10:15Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/magento.com/2.2.10/openapi.json,3.0.0,https://api.apis.guru/v2/specs/magento.com/2.2.10.json,NA,NA
magick.nu,1.0,2015-07-13T11:41:15Z,2018-03-21T13:31:02Z,https://api.apis.guru/v2/specs/magick.nu/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/magick.nu/1.0.json,NA,NA
maif.local:otoroshi,1.5.0-dev,2018-06-09T11:36:05Z,2021-06-30T09:57:47Z,https://api.apis.guru/v2/specs/maif.local/otoroshi/1.5.0-dev/openapi.json,3.0.0,https://api.apis.guru/v2/specs/maif.local:otoroshi/1.5.0-dev.json,Find out more about Otoroshi,https://maif.github.io/otoroshi/
mailboxvalidator.com:checker,1.0.0,2019-02-26T16:10:14Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mailboxvalidator.com/checker/1.0.0/openapi.json,3.0.1,https://api.apis.guru/v2/specs/mailboxvalidator.com:checker/1.0.0.json,NA,NA
mailboxvalidator.com:disposable,1.0.0,2019-02-26T16:10:14Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mailboxvalidator.com/disposable/1.0.0/openapi.json,3.0.1,https://api.apis.guru/v2/specs/mailboxvalidator.com:disposable/1.0.0.json,NA,NA
mailboxvalidator.com:validation,0.1,2019-02-26T16:10:14Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mailboxvalidator.com/validation/0.1/openapi.json,3.0.1,https://api.apis.guru/v2/specs/mailboxvalidator.com:validation/0.1.json,NA,NA
mailscript.com,0.4.0,2021-03-03T20:21:38Z,2021-04-12T07:45:58Z,https://api.apis.guru/v2/specs/mailscript.com/0.4.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/mailscript.com/0.4.0.json,NA,NA
mandrillapp.com,1.0,2015-12-09T12:55:37Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mandrillapp.com/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mandrillapp.com/1.0.json,NA,https://mandrillapp.com/api/docs/
mashape.com:geodb,1.0.0,2017-10-30T12:32:36Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/mashape.com/geodb/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mashape.com:geodb/1.0.0.json,NA,NA
mastercard.com:BINTableResource,1.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/BINTableResource/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:BINTableResource/1.0.json,NA,NA
mastercard.com:BillPay,1.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/BillPay/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:BillPay/1.0.json,NA,NA
mastercard.com:CurrencyConversionCalculator,1.0.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/CurrencyConversionCalculator/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:CurrencyConversionCalculator/1.0.0.json,NA,NA
mastercard.com:Locations,1.0.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/Locations/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:Locations/1.0.0.json,NA,NA
mastercard.com:MATCH,1.0.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/MATCH/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:MATCH/1.0.0.json,NA,NA
mastercard.com:MAWS,1.1.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/MAWS/1.1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:MAWS/1.1.0.json,NA,NA
mastercard.com:MDES,2.0.7,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/MDES/2.0.7/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:MDES/2.0.7.json,NA,NA
mastercard.com:MerchantIdentifier,2.0.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/MerchantIdentifier/2.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:MerchantIdentifier/2.0.0.json,NA,NA
mastercard.com:PaymentAccountReferenceInquiryAPI,1.1,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/PaymentAccountReferenceInquiryAPI/1.1/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:PaymentAccountReferenceInquiryAPI/1.1.json,NA,NA
mastercard.com:PersonalizedLoyaltyOffers,1.3,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/PersonalizedLoyaltyOffers/1.3/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:PersonalizedLoyaltyOffers/1.3.json,NA,NA
mastercard.com:Repower,V2,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/Repower/V2/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:Repower/V2.json,NA,NA
mastercard.com:SpendingPulse,1.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/SpendingPulse/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:SpendingPulse/1.0.json,NA,NA
mastercard.com:masterpassqr,V1,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/masterpassqr/V1/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:masterpassqr/V1.json,NA,NA
mastercard.com:open-banking-connect-pis,1.16.0,2020-08-24T15:45:12Z,2020-08-24T15:45:12Z,https://api.apis.guru/v2/specs/mastercard.com/open-banking-connect-pis/1.16.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mastercard.com:open-banking-connect-pis/1.16.0.json,NA,NA
mastodon.local,1.0,2021-01-27T11:20:26Z,2023-02-23T12:23:32Z,https://api.apis.guru/v2/specs/mastodon.local/1.0/openapi.json,3.0.3,https://api.apis.guru/v2/specs/mastodon.local/1.0.json,NA,NA
math.tools,1.5,2019-07-28T17:20:54Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/math.tools/1.5/openapi.json,3.0.0,https://api.apis.guru/v2/specs/math.tools/1.5.json,NA,NA
mbus.local,0.3.5,2021-01-15T13:39:40Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mbus.local/0.3.5/openapi.json,3.0.3,https://api.apis.guru/v2/specs/mbus.local/0.3.5.json,NA,NA
mcw.edu,1.1,2017-11-26T18:06:00Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mcw.edu/1.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/mcw.edu/1.1.json,NA,NA
medcorder.com,1.0.0,2020-11-03T08:36:26Z,2020-11-23T17:04:42Z,https://api.apis.guru/v2/specs/medcorder.com/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/medcorder.com/1.0.0.json,NA,NA
medium.com,1.0,2016-08-28T17:23:44Z,2023-03-23T18:01:34Z,https://api.apis.guru/v2/specs/medium.com/1.0/openapi.json,3.0.2,https://api.apis.guru/v2/specs/medium.com/1.0.json,Read more on Medium,https://github.com/Medium/medium-api-docs
meilisearch.com,1.0.0,2023-03-05T16:52:41Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/meilisearch.com/1.0.0/openapi.json,3.0.3,https://api.apis.guru/v2/specs/meilisearch.com/1.0.0.json,NA,NA
meraki.com,0.0.0-streaming,2021-02-09T14:09:45Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/meraki.com/0.0.0-streaming/openapi.json,3.0.0,https://api.apis.guru/v2/specs/meraki.com/0.0.0-streaming.json,NA,NA
mercedes-benz.com:configurator,1.0,2019-03-12T17:14:49Z,2019-03-12T17:14:49Z,https://api.apis.guru/v2/specs/mercedes-benz.com/configurator/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mercedes-benz.com:configurator/1.0.json,NA,NA
mercedes-benz.com:dealer,1.0,2019-03-12T17:14:49Z,2019-03-12T17:14:49Z,https://api.apis.guru/v2/specs/mercedes-benz.com/dealer/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mercedes-benz.com:dealer/1.0.json,NA,NA
mercedes-benz.com:diagnostics,1.0,2019-03-12T17:14:49Z,2019-03-12T17:14:49Z,https://api.apis.guru/v2/specs/mercedes-benz.com/diagnostics/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mercedes-benz.com:diagnostics/1.0.json,NA,NA
mercedes-benz.com:image,1.0,2019-03-12T17:14:49Z,2019-03-12T17:14:49Z,https://api.apis.guru/v2/specs/mercedes-benz.com/image/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/mercedes-benz.com:image/1.0.json,NA,NA
mercure.local,0.3.2,2020-03-23T15:27:25Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/mercure.local/0.3.2/openapi.json,3.0.2,https://api.apis.guru/v2/specs/mercure.local/0.3.2.json,The Mercure protocol specification,https://mercure.rocks/spec
mermade.org.uk:openapi-converter,1.0.0,2017-03-22T09:54:54Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mermade.org.uk/openapi-converter/1.0.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/mermade.org.uk:openapi-converter/1.0.0.json,NA,https://github.com/mermade/openapi-webconverter
meshery.local,0.4.27,2021-07-27T15:01:14Z,2021-08-23T09:34:59Z,https://api.apis.guru/v2/specs/meshery.local/0.4.27/openapi.json,3.0.0,https://api.apis.guru/v2/specs/meshery.local/0.4.27.json,NA,NA
meteosource.com,v1,2023-03-04T15:41:03Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/meteosource.com/v1/openapi.json,3.0.2,https://api.apis.guru/v2/specs/meteosource.com/v1.json,NA,NA
miataru.com,1.0.0,2018-02-23T07:43:18Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/miataru.com/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/miataru.com/1.0.0.json,NA,NA
microcks.local,1.7.0,2023-03-30T14:47:57Z,2023-04-05T14:08:28Z,https://api.apis.guru/v2/specs/microcks.local/1.7.0/openapi.json,3.0.2,https://api.apis.guru/v2/specs/microcks.local/1.7.0.json,NA,NA
microsoft.com:cognitiveservices-AutoSuggest,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-AutoSuggest/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-AutoSuggest/1.0.json,NA,NA
microsoft.com:cognitiveservices-ComputerVision,2.1,2018-11-20T14:36:34Z,2023-02-15T18:33:18Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-ComputerVision/2.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-ComputerVision/2.1.json,NA,NA
microsoft.com:cognitiveservices-CustomImageSearch,1.0,2018-11-20T14:36:34Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-CustomImageSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-CustomImageSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-CustomSearch,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-CustomSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-CustomSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-EntitySearch,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-EntitySearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-EntitySearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-ImageSearch,1.0,2017-12-12T10:25:16Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-ImageSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-ImageSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-LocalSearch,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-LocalSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-LocalSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-NewsSearch,1.0,2018-01-02T11:52:51Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-NewsSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-NewsSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-Ocr,2.1,2018-11-20T14:36:34Z,2023-02-15T18:33:18Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Ocr/2.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-Ocr/2.1.json,NA,NA
microsoft.com:cognitiveservices-Prediction,3.0,2019-04-17T07:33:27Z,2023-02-15T18:33:18Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Prediction/3.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-Prediction/3.0.json,NA,NA
microsoft.com:cognitiveservices-SpellCheck,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-SpellCheck/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-SpellCheck/1.0.json,NA,NA
microsoft.com:cognitiveservices-Training,3.2,2018-03-10T09:23:51Z,2023-02-15T18:33:18Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Training/3.2/openapi.json,3.0.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-Training/3.2.json,NA,NA
microsoft.com:cognitiveservices-VideoSearch,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-VideoSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-VideoSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-VisualSearch,1.0,2018-11-20T14:36:34Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-VisualSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-VisualSearch/1.0.json,NA,NA
microsoft.com:cognitiveservices-WebSearch,1.0,2017-12-04T09:12:06Z,2020-07-22T15:39:06Z,https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-WebSearch/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/microsoft.com:cognitiveservices-WebSearch/1.0.json,NA,NA
microsoft.com:graph,1.0.1,2021-04-26T07:51:28Z,2023-02-17T11:41:15Z,https://api.apis.guru/v2/specs/microsoft.com/graph/1.0.1/openapi.json,3.0.1,https://api.apis.guru/v2/specs/microsoft.com:graph/1.0.1.json,NA,NA
microsoft.com:graph-beta,1.0.1,2021-04-26T07:51:28Z,2023-02-17T12:17:44Z,https://api.apis.guru/v2/specs/microsoft.com/graph-beta/1.0.1/openapi.json,3.0.1,https://api.apis.guru/v2/specs/microsoft.com:graph-beta/1.0.1.json,NA,NA
mineskin.org,1.0.0,2023-03-04T15:27:54Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/mineskin.org/1.0.0/openapi.json,3.0.3,https://api.apis.guru/v2/specs/mineskin.org/1.0.0.json,NA,NA
mist.com,0.36.1,2021-08-23T10:16:31Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/mist.com/0.36.1/openapi.json,3.0.1,https://api.apis.guru/v2/specs/mist.com/0.36.1.json,NA,NA
moderatecontent.com,1.0.0,2018-06-25T10:11:45Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/moderatecontent.com/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/moderatecontent.com/1.0.0.json,Find out more about ModerateContent.com,https://www.moderatecontent.com
mon-voyage-pas-cher.com,0.0.1,2020-03-23T14:50:20Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/mon-voyage-pas-cher.com/0.0.1/swagger.json,2.0,https://api.apis.guru/v2/specs/mon-voyage-pas-cher.com/0.0.1.json,NA,NA
monarchinitiative.org,1.1.14,2020-08-24T15:15:25Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/monarchinitiative.org/1.1.14/openapi.json,3.0.0,https://api.apis.guru/v2/specs/monarchinitiative.org/1.1.14.json,NA,NA
moonmoonmoonmoon.com,1.0,2015-07-09T09:55:26Z,2018-08-24T14:28:47Z,https://api.apis.guru/v2/specs/moonmoonmoonmoon.com/1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/moonmoonmoonmoon.com/1.0.json,NA,NA
motaword.com,1.0,2015-10-20T18:10:11Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/motaword.com/1.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/motaword.com/1.0.json,NA,https://www.motaword.com/developer
mozilla.com:kinto,1.22,2017-04-18T11:07:00Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/mozilla.com/kinto/1.22/openapi.json,3.0.0,https://api.apis.guru/v2/specs/mozilla.com:kinto/1.22.json,NA,NA
mtaa-api.herokuapp.com,1.0,2021-06-23T08:52:36Z,2021-06-30T09:57:47Z,https://api.apis.guru/v2/specs/mtaa-api.herokuapp.com/1.0/openapi.json,3.0.2,https://api.apis.guru/v2/specs/mtaa-api.herokuapp.com/1.0.json,NA,NA
musixmatch.com,1.1.0,2018-05-30T12:32:23Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/musixmatch.com/1.1.0/swagger.json,2.0,https://api.apis.guru/v2/specs/musixmatch.com/1.1.0.json,Find out more about Musixmatch API,https://developer.musixmatch.com/
n-auth.com,2.2,2018-06-09T11:57:38Z,2021-04-07T09:52:45Z,https://api.apis.guru/v2/specs/n-auth.com/2.2/swagger.json,2.0,https://api.apis.guru/v2/specs/n-auth.com/2.2.json,NA,NA
namsor.com,2.0.24,2019-02-24T11:37:15Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/namsor.com/2.0.24/openapi.json,3.0.1,https://api.apis.guru/v2/specs/namsor.com/2.0.24.json,"NamSor API client SDKs v2 for Java, Python",https://github.com/namsor
nasa.gov:apod,1.0.0,2021-06-09T14:28:20Z,2021-06-21T10:17:58Z,https://api.apis.guru/v2/specs/nasa.gov/apod/1.0.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nasa.gov:apod/1.0.0.json,NA,NA
nasa.gov:asteroids neows,3.4.0,2021-06-09T15:10:14Z,2021-06-21T10:17:58Z,https://api.apis.guru/v2/specs/nasa.gov/asteroids neows/3.4.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nasa.gov:asteroids neows/3.4.0.json,NA,NA
nativeads.com,1.0.0,2015-09-22T16:21:28Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/nativeads.com/1.0.0/swagger.json,2.0,https://api.apis.guru/v2/specs/nativeads.com/1.0.0.json,NA,NA
naviplancentral.com:factfinder,v1,2017-11-26T17:48:36Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/naviplancentral.com/factfinder/v1/swagger.json,2.0,https://api.apis.guru/v2/specs/naviplancentral.com:factfinder/v1.json,NA,NA
naviplancentral.com:plan,v1,2017-11-26T17:48:36Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/naviplancentral.com/plan/v1/swagger.json,2.0,https://api.apis.guru/v2/specs/naviplancentral.com:plan/v1.json,NA,NA
nba.com,version,2017-04-26T10:32:14Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/nba.com/version/swagger.json,2.0,https://api.apis.guru/v2/specs/nba.com/version.json,NA,NA
nbg.gr,v3.1.5,2021-06-07T19:59:09Z,2021-06-07T19:59:09Z,https://api.apis.guru/v2/specs/nbg.gr/v3.1.5/openapi.json,3.0.1,https://api.apis.guru/v2/specs/nbg.gr/v3.1.5.json,NA,NA
ndhm.gov.in:ndhm-cm,0.5,2021-02-07T16:16:03Z,2021-02-07T16:16:03Z,https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-cm/0.5/openapi.json,3.0.0,https://api.apis.guru/v2/specs/ndhm.gov.in:ndhm-cm/0.5.json,NA,NA
ndhm.gov.in:ndhm-gateway,0.5,2021-02-07T16:16:11Z,2021-02-07T16:16:11Z,https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-gateway/0.5/openapi.json,3.0.0,https://api.apis.guru/v2/specs/ndhm.gov.in:ndhm-gateway/0.5.json,NA,NA
ndhm.gov.in:ndhm-healthid,1.0,2021-02-07T16:16:19Z,2021-02-07T16:16:19Z,https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-healthid/1.0/openapi.json,3.0.1,https://api.apis.guru/v2/specs/ndhm.gov.in:ndhm-healthid/1.0.json,NA,NA
ndhm.gov.in:ndhm-hip,0.5,2021-02-07T16:16:26Z,2021-02-07T16:16:26Z,https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-hip/0.5/openapi.json,3.0.0,https://api.apis.guru/v2/specs/ndhm.gov.in:ndhm-hip/0.5.json,NA,NA
ndhm.gov.in:ndhm-hiu,0.5,2021-02-07T16:16:33Z,2021-02-07T16:16:33Z,https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-hiu/0.5/openapi.json,3.0.0,https://api.apis.guru/v2/specs/ndhm.gov.in:ndhm-hiu/0.5.json,NA,NA
nebl.io,1.3.0,2018-06-08T08:44:35Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/nebl.io/1.3.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nebl.io/1.3.0.json,NA,NA
neowsapp.com,1.0,2020-01-07T11:40:28Z,2020-01-07T11:40:28Z,https://api.apis.guru/v2/specs/neowsapp.com/1.0/openapi.json,3.0.0,https://api.apis.guru/v2/specs/neowsapp.com/1.0.json,NA,NA
netatmo.net,1.1.5,2016-05-31T00:33:40Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/netatmo.net/1.1.5/openapi.json,2.0,https://api.apis.guru/v2/specs/netatmo.net/1.1.5.json,Netatmo reference API documentation,https://dev.netatmo.com/dev/resources/technical/reference
netbox.dev,3.4,2023-03-21T13:15:56Z,2023-03-21T13:15:56Z,https://api.apis.guru/v2/specs/netbox.dev/3.4/openapi.json,3.0.0,https://api.apis.guru/v2/specs/netbox.dev/3.4.json,NA,NA
netboxdemo.com,2.8,2020-10-15T09:48:19Z,2020-11-09T10:19:12Z,https://api.apis.guru/v2/specs/netboxdemo.com/2.8/openapi.json,3.0.0,https://api.apis.guru/v2/specs/netboxdemo.com/2.8.json,NA,NA
netlicensing.io,2.x,2015-09-22T16:21:28Z,2021-06-21T12:16:53Z,https://api.apis.guru/v2/specs/netlicensing.io/2.x/openapi.json,3.0.0,https://api.apis.guru/v2/specs/netlicensing.io/2.x.json,NA,NA
netlify.com,2.15.0,2016-09-30T18:12:53Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/netlify.com/2.15.0/swagger.json,2.0,https://api.apis.guru/v2/specs/netlify.com/2.15.0.json,Online documentation,https://www.netlify.com/docs/api/
neutrinoapi.net,3.6.3,2017-04-13T09:20:16Z,2023-03-06T07:12:59Z,https://api.apis.guru/v2/specs/neutrinoapi.net/3.6.3/openapi.json,3.0.0,https://api.apis.guru/v2/specs/neutrinoapi.net/3.6.3.json,NA,NA
nexmo.com:account,1.0.4,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/account/1.0.4/openapi.json,3.0.2,https://api.apis.guru/v2/specs/nexmo.com:account/1.0.4.json,NA,NA
nexmo.com:application,1.0.2,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/application/1.0.2/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:application/1.0.2.json,NA,https://developer.nexmo.com/api/developer/application
nexmo.com:application.v2,2.1.4,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/application.v2/2.1.4/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:application.v2/2.1.4.json,NA,NA
nexmo.com:audit,1.0.4,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/audit/1.0.4/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:audit/1.0.4.json,NA,NA
nexmo.com:conversation,2.0.1,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/conversation/2.0.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:conversation/2.0.1.json,NA,NA
nexmo.com:conversation.v2,1.0.1,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/conversation.v2/1.0.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:conversation.v2/1.0.1.json,NA,NA
nexmo.com:conversion,1.0.1,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/conversion/1.0.1/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:conversion/1.0.1.json,NA,https://developer.nexmo.com/api/conversion
nexmo.com:dispatch,0.3.4,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/dispatch/0.3.4/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:dispatch/0.3.4.json,NA,NA
nexmo.com:external-accounts,0.1.5,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/external-accounts/0.1.5/openapi.json,3.0.1,https://api.apis.guru/v2/specs/nexmo.com:external-accounts/0.1.5.json,NA,NA
nexmo.com:media,1.0.2,2020-11-02T14:04:45Z,2023-03-24T18:44:13Z,https://api.apis.guru/v2/specs/nexmo.com/media/1.0.2/openapi.json,3.0.0,https://api.apis.guru/v2/specs/nexmo.com:media/1.0.2.json,NA,NA
