name,apisguru_category
rapidapi.com:dynamicdocs,developer_tools
rapidapi.com:ecowetter,text
rapidapi.com:football-prediction,text
rapidapi.com:idealspot-geodata,text
rapidapi.com:language-identification,text
rapidapi.com:spellcheckpro,text
rapidapi.com:spellcheckpro,text
rawg.io,entertainment
rbaskets.in,developer_tools
rbaskets.in,monitoring
readme.io,developer_tools
rebilly.com,payment
rebilly.com,ecommerce
redeal.io,analytics
redeal.io:analytics,analytics
redhat.com:catalog_inventory,developer_tools
redhat.local:patchman-engine,developer_tools
redirection.io,hosting
refugerestrooms.org,open_data
reloadly.com,telecom
remove.bg,developer_tools
restful4up.local,developer_tools
rev.ai,text
reverb.com,ecommerce
ritc.io,cloud
ritekit.com,social
roaring.io,customer_relation
rottentomatoes.com,media
royalmail.com:click-and-drop,ecommerce
rudder.example.local,developer_tools
rumble.run,monitoring
runscope.com,developer_tools
sakari.io,messaging
salesforce.local:einstein,text
salesloft.com,customer_relation
schooldigger.com,open_data
schooldigger.com,education
scrapewebsite.email,email
scrapewebsite.email,tools
seldon.local:core,machine_learning
seldon.local:engine,machine_learning
seldon.local:wrapper,machine_learning
selectpdf.com,text
semantria.com,social
semantria.com,text
sendgrid.com,email
sendgrid.com,marketing
setlist.fm,media
sheerseo.com,hosting
sheetlabs.com:rig-veda,open_data
sheetlabs.com:vedic-society,open_data
shipengine.com,transport
shipstation.com,ecommerce
shop-pro.jp,ecommerce
shop.app,ecommerce
shorten.rest,developer_tools
shotstack.io,media
shutterstock.com,media
signl4.com,messaging
sinao.app,financial
skynewz-api-fortnite.herokuapp.com,entertainment
slack.com,collaboration
slack.com,messaging
slack.com:openai,developer_tools
slack.com:openai,collaboration
slack.com:openai,messaging
slicebox.local,collaboration
smart-me.com,iot
sms77.io,telecom
snyk.io,developer_tools
sonar.trading,financial
soundcloud.com,media
spectrocoin.com,ecommerce
spectrocoin.com,financial
spectrocoin.com,payment
spinitron.com,media
spoonacular.com,social
sportsdata.io:cbb-v3-scores,entertainment
sportsdata.io:cbb-v3-stats,entertainment
sportsdata.io:cfb-v3-scores,entertainment
sportsdata.io:csgo-v3-scores,entertainment
sportsdata.io:csgo-v3-stats,entertainment
sportsdata.io:golf-v2,entertainment
sportsdata.io:lol-v3-projections,entertainment
sportsdata.io:lol-v3-scores,entertainment
sportsdata.io:lol-v3-stats,entertainment
sportsdata.io:mlb-v3-play-by-play,entertainment
sportsdata.io:mlb-v3-projections,entertainment
sportsdata.io:mlb-v3-rotoballer-articles,entertainment
sportsdata.io:mlb-v3-rotoballer-premium-news,entertainment
sportsdata.io:mlb-v3-scores,entertainment
sportsdata.io:mlb-v3-stats,entertainment
sportsdata.io:nascar-v2,entertainment
sportsdata.io:nba-v3-play-by-play,entertainment
sportsdata.io:nba-v3-projections,entertainment
sportsdata.io:nba-v3-rotoballer-articles,entertainment
sportsdata.io:nba-v3-rotoballer-premium-news,entertainment
sportsdata.io:nba-v3-scores,entertainment
sportsdata.io:nba-v3-stats,entertainment
sportsdata.io:nfl-v3-play-by-play,entertainment
sportsdata.io:nfl-v3-projections,entertainment
sportsdata.io:nfl-v3-rotoballer-articles,entertainment
sportsdata.io:nfl-v3-rotoballer-premium-news,entertainment
sportsdata.io:nfl-v3-scores,entertainment
sportsdata.io:nfl-v3-stats,entertainment
sportsdata.io:nhl-v3-play-by-play,entertainment
sportsdata.io:nhl-v3-projections,entertainment
sportsdata.io:nhl-v3-scores,entertainment
sportsdata.io:nhl-v3-stats,entertainment
sportsdata.io:soccer-v3-projections,entertainment
sportsdata.io:soccer-v3-scores,entertainment
sportsdata.io:soccer-v3-stats,entertainment
spotify.com,media
spotify.com:sonallux,media
squareup.com,payment
stackexchange.com,collaboration
stackexchange.com,developer_tools
stackexchange.com,support
staging-ecotaco.com,location
statsocial.com,social
statsocial.com,marketing
stoplight.io,developer_tools
storecove.com,financial
stormglass.io,location
stripe.com,financial
superset.apache.local:superset,enterprise
surevoip.co.uk,telecom
surrey.ca:open511,open_data
surrey.ca:trafficloops,open_data
swagger.io:generator,developer_tools
swagger.io:generator,tools
swaggerhub.com,developer_tools
symanto.net,text
synq.fm,media
tafqit.herokuapp.com,text
taggun.io,text
taxamo.com,payment
taxrates.io,financial
telegram.org,messaging
telematicssdk.com,iot
telnyx.com,telecom
testfire.net:altoroj,security
text2data.org,text
tfl.gov.uk,transport
tfl.gov.uk,open_data
thebluealliance.com,open_data
thenounproject.com,media
thesmsworks.co.uk,messaging
thetvdb.com,media
thetvdb.com,open_data
threatjammer.com,s
threatjammer.com,e
threatjammer.com,c
threatjammer.com,u
threatjammer.com,r
threatjammer.com,i
threatjammer.com,t
threatjammer.com,y
ticketmaster.com:discovery,ecommerce
ticketmaster.com:publish,ecommerce
tinyuid.com,developer_tools
tisane.ai,text
tokenjay.app,financial
tokenmetrics.com,financial
tomtom.com:maps,location
tomtom.com:routing,location
tomtom.com:search,location
traccar.org,location
tradematic.com,financial
transavia.com,transport
transitfeeds.com,location
trapstreet.com,location
trashnothing.com,social
trello.com,collaboration
truanon.com,security
truesight.local,iot
truora.com,location
tsapi.net,analytics
turbinelabs.io,cloud
tvmaze.com,media
twilio.com:api,telecom
twilio.com:api,messaging
twilio.com:twilio_accounts_v1,telecom
twilio.com:twilio_accounts_v1,messaging
twilio.com:twilio_autopilot_v1,telecom
twilio.com:twilio_autopilot_v1,messaging
twilio.com:twilio_bulkexports_v1,telecom
twilio.com:twilio_bulkexports_v1,messaging
twilio.com:twilio_chat_v1,telecom
twilio.com:twilio_chat_v1,messaging
twilio.com:twilio_chat_v2,telecom
twilio.com:twilio_chat_v2,messaging
twilio.com:twilio_chat_v3,telecom
twilio.com:twilio_chat_v3,messaging
twilio.com:twilio_content_v1,telecom
twilio.com:twilio_content_v1,messaging
twilio.com:twilio_conversations_v1,telecom
twilio.com:twilio_conversations_v1,messaging
twilio.com:twilio_events_v1,telecom
twilio.com:twilio_events_v1,messaging
twilio.com:twilio_fax_v1,telecom
twilio.com:twilio_fax_v1,messaging
twilio.com:twilio_flex_v1,telecom
twilio.com:twilio_flex_v1,messaging
twilio.com:twilio_flex_v2,telecom
twilio.com:twilio_flex_v2,messaging
twilio.com:twilio_frontline_v1,telecom
twilio.com:twilio_frontline_v1,messaging
twilio.com:twilio_insights_v1,telecom
twilio.com:twilio_insights_v1,messaging
twilio.com:twilio_ip_messaging_v1,telecom
twilio.com:twilio_ip_messaging_v1,messaging
twilio.com:twilio_ip_messaging_v2,telecom
twilio.com:twilio_ip_messaging_v2,messaging
twilio.com:twilio_lookups_v1,telecom
twilio.com:twilio_lookups_v1,messaging
twilio.com:twilio_lookups_v2,telecom
twilio.com:twilio_lookups_v2,messaging
twilio.com:twilio_media_v1,telecom
twilio.com:twilio_media_v1,messaging
twilio.com:twilio_messaging_v1,telecom
twilio.com:twilio_messaging_v1,messaging
twilio.com:twilio_microvisor_v1,telecom
twilio.com:twilio_microvisor_v1,messaging
twilio.com:twilio_monitor_v1,telecom
twilio.com:twilio_monitor_v1,messaging
twilio.com:twilio_notify_v1,telecom
twilio.com:twilio_notify_v1,messaging
twilio.com:twilio_numbers_v1,telecom
twilio.com:twilio_numbers_v1,messaging
twilio.com:twilio_numbers_v2,telecom
twilio.com:twilio_numbers_v2,messaging
twilio.com:twilio_oauth_v1,telecom
twilio.com:twilio_oauth_v1,messaging
twilio.com:twilio_preview,telecom
twilio.com:twilio_preview,messaging
twilio.com:twilio_pricing_v1,telecom
twilio.com:twilio_pricing_v1,messaging
twilio.com:twilio_pricing_v2,telecom
twilio.com:twilio_pricing_v2,messaging
twilio.com:twilio_proxy_v1,telecom
twilio.com:twilio_proxy_v1,messaging
twilio.com:twilio_routes_v2,telecom
twilio.com:twilio_routes_v2,messaging
twilio.com:twilio_serverless_v1,telecom
twilio.com:twilio_serverless_v1,messaging
twilio.com:twilio_studio_v1,telecom
twilio.com:twilio_studio_v1,messaging
twilio.com:twilio_studio_v2,telecom
twilio.com:twilio_studio_v2,messaging
twilio.com:twilio_supersim_v1,telecom
twilio.com:twilio_supersim_v1,messaging
twilio.com:twilio_sync_v1,telecom
twilio.com:twilio_sync_v1,messaging
twilio.com:twilio_taskrouter_v1,telecom
twilio.com:twilio_taskrouter_v1,messaging
twilio.com:twilio_trunking_v1,telecom
twilio.com:twilio_trunking_v1,messaging
twilio.com:twilio_trusthub_v1,telecom
twilio.com:twilio_trusthub_v1,messaging
twilio.com:twilio_verify_v2,telecom
twilio.com:twilio_verify_v2,messaging
twilio.com:twilio_video_v1,telecom
twilio.com:twilio_video_v1,messaging
twilio.com:twilio_voice_v1,telecom
twilio.com:twilio_voice_v1,messaging
twilio.com:twilio_wireless_v1,telecom
twilio.com:twilio_wireless_v1,messaging
twinehealth.com,support
twitter.com:current,social
twitter.com:legacy,social
tyk.com,enterprise
uebermaps.com,location
unicourt.com,open_data
up.com.au,financial
urlbox.io,developer_tools
uscann.net,security
va.gov:benefits,open_data
va.gov:confirmation,open_data
va.gov:facilities,location
va.gov:forms,forms
vatapi.com,financial
velopayments.com,ecommerce
vercel.com,hosting
versioneye.com,open_data
versioneye.com,search
vestorly.com,marketing
viator.com,location
viator.com,ecommerce
victorops.com,developer_tools
vimeo.com,entertainment
visagecloud.com,search
visiblethread.com,text
visualcrossing.com:weather,location
visualstudio.com,developer_tools
visualstudio.com,collaboration
vmware.local:vrni,developer_tools
vocadb.net,media
voodoomfg.com,tools
walmart.com:inventory,ecommerce
walmart.com:item,ecommerce
walmart.com:order,ecommerce
walmart.com:price,ecommerce
warwick.ac.uk:enterobase,open_data
watchful.li,hosting
waterlinked.com,location
weatherbit.io,location
weber-gesamtausgabe.de,open_data
webscraping.ai,developer_tools
wellknown.ai,open_data
whapi.com:accounts,entertainment
whapi.com:bets,entertainment
whapi.com:locations,entertainment
whapi.com:numbers,entertainment
whapi.com:sessions,entertainment
whapi.com:sportsdata,entertainment
whatsapp.local,messaging
wheretocredit.com,transport
who-hosts-this.com,hosting
who-hosts-this.com,iot
who-hosts-this.com,tools
wikimedia.org,media
windows.net:batch-BatchService,cloud
windows.net:graphrbac,cloud
winsms.co.za,messaging
wiremock.org:admin,developer_tools
wmata.com:bus-realtime,transport
wmata.com:bus-route,transport
wmata.com:incidents,transport
wmata.com:rail-realtime,transport
wmata.com:rail-station,transport
wolframalpha.com,machine_learning
wordassociations.net,text
wordnik.com,text
worldtimeapi.org,location
wowza.com,media
wso2apistore.com:transform,developer_tools
xero.com:xero-identity,financial
xero.com:xero-payroll-au,financial
xero.com:xero_accounting,financial
xero.com:xero_assets,financial
xero.com:xero_bankfeeds,financial
xero.com:xero_files,financial
xkcd.com,media
yodlee.com,financial
youneedabudget.com,financial
zalando.com,ecommerce
zapier.com:nla,developer_tools
zappiti.com,media
zeit.co,hosting
zeno.fm,media
zenoti.com,customer_relation
zoom.us,telecom
zoomconnect.com,messaging
zoomconnect.com,marketing
zuora.com,financial
