Donor Name,"""True"" Donor - Pride Sponsor Match Only","""True"" Donor - Fortune Match Only",Pride and Sponsor Match?,Donor Name - Combined
"USERY FARMS, INC",NA,NA,NA,NA
LINDA LOVVORN FARM,NA,NA,NA,NA
BENJAMIN LOONEY FARMS,NA,NA,NA,NA
BAXTER BOOTH INS AGENCY,NA,NA,NA,NA
"S AND S CROP INS SER, LLC",NA,NA,NA,NA
"RIDDLE TAX SERVICE, INC",NA,NA,NA,NA
GARTH LOVVORN FARMS,NA,NA,NA,NA
ALABAMA VETERAN APPRAISALS LLC,NA,NA,NA,NA
"LUCY'S MARINA, LLC",NA,NA,NA,NA
M AND L FARMS,NA,NA,NA,NA
"ALLSTAR PLUMBERS, INC",NA,NA,NA,NA
THE CARTER COMPANY,NA,NA,NA,NA
DEVANEY BTOTHERS FARMS,NA,NA,NA,NA
"B AND B INVESTMENTS, LLC",NA,NA,NA,NA
DKW FARMS,NA,NA,NA,NA
HODGES TRIAL LAWYERS,NA,NA,NA,NA
AL CREDIT UNION ASSOC.,NA,NA,NA,NA
FITE BUILDING CO,NA,NA,NA,NA
"JM FAMILY ENTERPRISE, INC",NA,NA,NA,NA
"TRIGREEN EQUIP. , LLC",NA,NA,NA,NA
JFNB,NA,NA,NA,NA
JACOB TITLE LLC,NA,NA,NA,NA
"BLUESTONE, INC",NA,NA,NA,NA
"MARTIN AND HUBBS, INC",NA,NA,NA,NA
THE FUNITURE FACTORY B&G LLC,NA,NA,NA,NA
"WATER WORKD LAND, LLC",NA,NA,NA,NA
PAYSINGER FARMS,NA,NA,NA,NA
MENEFEE FARMS LLC,NA,NA,NA,NA
HOBBS FARMS,NA,NA,NA,NA
"TOMMY'S FOREUGN CARS, INC",NA,NA,NA,NA
ALABAMA RURAL ELECTRIC ASSOCIATION,NA,NA,NA,NA
MONSANTO,NA,NA,NA,NA
LIMESTONE COUNTY REPUBLICAN EXEC. COMMITTEE,NA,NA,NA,NA
"JIFFY PHARMACY, INC",NA,NA,NA,NA
EMM-DEE DRUG CO. INC,NA,NA,NA,NA
"ATHENS NURSING HOME, INC",NA,NA,NA,NA
WILLIAM G. MATHEWS ATTORNEY AT LAW,NA,NA,NA,NA
"MAUND FAMILY I, LLC",NA,NA,NA,NA
MAUND FAMILY FARM LLC,NA,NA,NA,NA
CAST PRODUCTS INC,NA,NA,NA,NA
COMMITTEE TO ELECT GREGORY CRAWFORD,NA,NA,NA,NA
CAMPAIGN TO ELECT GREG CRAWFORD,NA,NA,NA,NA
CAMPAIGN TO ELECT GREGORY CRAWFORD,NA,NA,NA,NA
ADVANCED DISPOSAL,NA,NA,NA,NA
STAN CHAVIS,NA,NA,NA,NA
BIG DADDY'S KITCHEN,NA,NA,NA,NA
HALE COUNTY DEMOCRATIC EXECUTIVE COMMITTEE,NA,NA,NA,NA
TRUST REPRESENTING INVILVED ALABAMA LAWYERS,NA,NA,NA,NA
ALABAMA MEDICAL ASSOCIATION PAC,NA,NA,NA,NA
ALABAMA CATTLEMEN'S ASSOCIATION PAC,NA,NA,NA,NA
ALPMA PAC,NA,NA,NA,NA
AL REALTORS PAC,NA,NA,NA,NA
NORTH ALABAMA LEADERSHIP PAC,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION OF AL PAC,NA,NA,NA,NA
AL PHARMANCY PAC,NA,NA,NA,NA
ALABAMA CPA PAC,NA,NA,NA,NA
PETROLEUM & CONVENIENCE PAC OF AL,NA,NA,NA,NA
AL COMMISSIONERS UNITED PAC,NA,NA,NA,NA
AL HOSPITAL ASSOC PAC,NA,NA,NA,NA
"ALABAMA BANKERS ASSOCIATION, PAC",NA,NA,NA,NA
ALABAMA FEDERATION OF REPUBLICAN WOMEN PAC,NA,NA,NA,NA
AOTO_PAC,NA,NA,NA,NA
A.I.A.D.A. AUTO PAC,NA,NA,NA,NA
AL BUILDERS PAC,NA,NA,NA,NA
"NALT ASSOC OF MUTUAL INS. COMPANIES PAC",NA,NA,NA,NA
AG PAC,NA,NA,NA,NA
SOUTHERN CROP PRODUCTION ASSN.,NA,NA,NA,NA
BRADLEY ARANT BOUNT CUMMINGS LLP,NA,NA,NA,NA
BCA-PROGRESS PAC,NA,NA,NA,NA
ALABAMA VOICES OF TEACHERS FOR EDUCATION,NA,NA,NA,NA
SOUTHERN STATES PBA PAC FUND,NA,NA,NA,NA
A T & T ALABAMA PAC,NA,NA,NA,NA
"AUTOMOBILE DEALERS ASSOCIATOPN OF ALABAMA, INC. AUTO PAC",NA,NA,NA,NA
G PAC,NA,NA,NA,NA
ALABAMA COMMUNITY BANKERS PAC,NA,NA,NA,NA
ALABAMA ACME,NA,NA,NA,NA
PETROLEUM & CONVENNCE MARKETERS OF AL PAC,NA,NA,NA,NA
NFIB ALABAMA SAFE TRUST,NA,NA,NA,NA
COMPASS BANCSHARES PAC,NA,NA,NA,NA
ALABAMA MEDICAL PAC,NA,NA,NA,NA
POLITICAL RESOURCES & OPERATIONS,NA,NA,NA,NA
THE INNOVATION PAC,NA,NA,NA,NA
ALABAMA VOICE OF TEACHERS,NA,NA,NA,NA
ALABAMA CPA'S PAC,NA,NA,NA,NA
ALABAMA BANKERS ASSOC PAC,NA,NA,NA,NA
BRADLEY ARANT PAC,NA,NA,NA,NA
SV & B PAC,NA,NA,NA,NA
ALAPTA PAC,NA,NA,NA,NA
RED LEVEL PAC,NA,NA,NA,NA
DVA HOLDING CO PAC,NA,NA,NA,NA
GOODWIN MILLS & CAWOOD PAC,NA,NA,NA,NA
ALABAMA BEVERAGE ASSOC PAC,NA,NA,NA,NA
THE MAYER ELECTRIC PAC,NA,NA,NA,NA
PRIDE PAC II,NA,NA,NA,NA
PUBLIC AFFAIRS STATEGIES PAC,NA,NA,NA,NA
HORIZON PAC,NA,NA,NA,NA
BIG I PAC,NA,NA,NA,NA
BURNETT BUILDING COMPANY,NA,NA,NA,NA
WAYNE BRANTLEY ELECTRIC,NA,NA,NA,NA
LEMAK SPORTS MEDICINE LLC,NA,NA,NA,NA
BUCK CREEK CONCRETE,NA,NA,NA,NA
SURFACE ONE INC,NA,NA,NA,NA
TMS GROUP,NA,NA,NA,NA
INTERNATIONAL WINES,NA,NA,NA,NA
THREE ON A STRING,NA,NA,NA,NA
SELECT MANAGEMENT RESOURCES,NA,NA,NA,NA
"NATIONAL FEDERATION OF INDEPENDENT BUSINESSES",NA,NA,NA,NA
U S STEEL CORP,NA,NA,NA,NA
BEASLEY ALLEN PC,NA,NA,NA,NA
GULF DISTRIBUTING HOLDING CO,NA,NA,NA,NA
ALABAMA PHARMACY ASSOC PAC,NA,NA,NA,NA
K12 MANAGEMENT,NA,NA,NA,NA
DISH,NA,NA,NA,NA
DEGRAFFENREID & CO,NA,NA,NA,NA
MATRIX LLC,NA,NA,NA,NA
ALABAMA EDUCATION ASSOC.,NA,NA,NA,NA
THE GROGAN AGECY,NA,NA,NA,NA
"CLINT PALMER AUTO PARTS, INC",NA,NA,NA,NA
ARGO ANIMAL CLINIC,NA,NA,NA,NA
BARRINGTON REAL ESTATE,NA,NA,NA,NA
BLAYLOCK BUILDING CO,NA,NA,NA,NA
MARK CORRELL MINISTRIES,NA,NA,NA,NA
SIGNATURE HOMES,NA,NA,NA,NA
JOHN CM ROSS & COMPANY INC.,NA,NA,NA,NA
THE POULTRY TRUST,NA,NA,NA,NA
SECURITY FINANCE CORPORATION,NA,NA,NA,NA
BLOUNT ANIMAL CLINIC,NA,NA,NA,NA
"R. CHAMP CROCKER, LLC",NA,NA,NA,NA
"JEFF HALLMARK, HALLMARK FARMS",NA,NA,NA,NA
RPM,NA,NA,NA,NA
"JOHN FLEMING, FLEMING ANGUS FARM",NA,NA,NA,NA
"PEARCE CONSTRUCTION COMPANY, INC",NA,NA,NA,NA
ADVANCED ELECTRONIC,NA,NA,NA,NA
"KOCHINDUSTRIES, INC",NA,NA,NA,NA
"CENTRAL ALABAMA FINANCE, INC",NA,NA,NA,NA
"MAGIC CITY FINANCE, INC",NA,NA,NA,NA
"WARRIOR CUNSULTING GROUP, INC",NA,NA,NA,NA
FARMERS TELECOMMUNICATIONS COOPERATIVE,NA,NA,NA,NA
"ALEXANDER SERVICES, LLC",NA,NA,NA,NA
WALKER 360,NA,NA,NA,NA
"MATRIX, LLC",NA,NA,NA,NA
"MORGAN FINANCE, INC.",NA,NA,NA,NA
"BROWN HARDWARE, INC.",NA,NA,NA,NA
ALABAMA COMMISSIONERS,NA,NA,NA,NA
NFIB-ALABAMA SAFE TRUST,NA,NA,NA,NA
CARE,NA,NA,NA,NA
KPAC,NA,NA,NA,NA
INPAC,NA,NA,NA,NA
ALA PROPANE,NA,NA,NA,NA
PETROLEUM & CONVENIENCE MARKETERS OF ALABAMA,NA,NA,NA,NA
ABAPAC,NA,NA,NA,NA
NEW PAC,NA,NA,NA,NA
ALAA PAC,NA,NA,NA,NA
SHR,NA,NA,NA,NA
ACFA,NA,NA,NA,NA
"ALABAPAC, ALABAMA BANKERS ASSOCIATION",NA,NA,NA,NA
SACKPAC,NA,NA,NA,NA
ALABAMA CATTLEMEN'S ASSOCIATION,NA,NA,NA,NA
ALABAMA MANUFACTURED HOUSING INSTITUTE,NA,NA,NA,NA
"BANK PAC, OFFICIAL STATE PAC, ALABAMA BANKERS ASSOCIATION",NA,NA,NA,NA
ALAFLCIO,NA,NA,NA,NA
"BRADLEY ARANT BOULT COMMINGS, LLC ALABAMA STATE PAC",NA,NA,NA,NA
PROGRESS FOR JUSTICE,NA,NA,NA,NA
INSURANCE AND FINANCIAL ADVISORS,NA,NA,NA,NA
SV&B PAC,NA,NA,NA,NA
TEL PAC,NA,NA,NA,NA
ALRAD,NA,NA,NA,NA
ADAMS AND REESE ALABAMA PAC,NA,NA,NA,NA
BACPAC,NA,NA,NA,NA
ALABEZ,NA,NA,NA,NA
CAPITOL RESOURCES,NA,NA,NA,NA
STORM,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION OF AL AUTO PAC,NA,NA,NA,NA
RETAILORS OF ALABAMA PAC,NA,NA,NA,NA
ALAPAC ALABAMA MEDICAL PAC,NA,NA,NA,NA
AUTOMOBILE DEALERS OF AL INC. AUTO PAC,NA,NA,NA,NA
ALABAMA PHARMACY ASSOCIATIN PAC,NA,NA,NA,NA
CMG PAC II,NA,NA,NA,NA
CAPITOL RESOURCES PAC,NA,NA,NA,NA
TITLE PAC,NA,NA,NA,NA
FREE ENTERPRISE POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
ALABAMA UTILITY CONTRACTORS PAC,NA,NA,NA,NA
ALAABAMA VOICE OF TEACHERS FOR EDUCATION,NA,NA,NA,NA
SVBII,NA,NA,NA,NA
DANIEL REALTY COMPANY LLC,NA,NA,NA,NA
ECM SERVICES INC. ARMSTRONG PUMP AND SERVICE,NA,NA,NA,NA
LEHIGH HANSON INC,NA,NA,NA,NA
NORTFOLK SOUTHERN CORPORATION,NA,NA,NA,NA
RUSTIC BUILDING CO. INC,NA,NA,NA,NA
GUARDIAN SYSTEMS INC.,NA,NA,NA,NA
LIVING BIRMINGHAM,NA,NA,NA,NA
"SENIOR CARE PHARMACY, INC",NA,NA,NA,NA
NHS MANAGEMENT L.L.C.,NA,NA,NA,NA
LEEDS FAMILY EYE CARE,NA,NA,NA,NA
MILLENNIAL BANK,NA,NA,NA,NA
UNCOMMON GOODS,NA,NA,NA,NA
STAPLES,NA,NA,NA,NA
DEGRAFFENRIED AND COMPANY LLC,NA,NA,NA,NA
TRUST REPRESENTING INVOLVED AL LAWYERS,NA,NA,NA,NA
CORNELIUS AND TALLEY,NA,NA,NA,NA
CLIFTON S. PRICE ATTORNEY AT LAW,NA,NA,NA,NA
MASTER SOLUTIONS LLC,NA,NA,NA,NA
BACIK GROUP LLC,NA,NA,NA,NA
XTREME CONCEPTS INC,NA,NA,NA,NA
JFB PROPERTIES LLC,NA,NA,NA,NA
HMR VETERANS SERVICES INC,NA,NA,NA,NA
MEDCOM MANAGEMENT LLC,NA,NA,NA,NA
CHASE MEDIATION SERVICES,NA,NA,NA,NA
SURVIVAL FLIGHT INC.,NA,NA,NA,NA
IVY CREEK HEALTHCARE,NA,NA,NA,NA
GARY INGRAM GRADING AND PAVING,NA,NA,NA,NA
TALLAPOOSA COUNTY REPUBLICAN PARTY,NA,NA,NA,NA
PCI FUNDS ACCOUNT,NA,NA,NA,NA
ROGERS FOR CONGRESS / CONGRESSIONAL CAMPAIGN ACCOUNT,NA,NA,NA,NA
TRUST REPRESTING INVOLVED ALABAMA LAWYERS (TRIAL),NA,NA,NA,NA
BOBBY R. CANNON LLC,NA,NA,NA,NA
RUSSELL LANDS INC,NA,NA,NA,NA
POARCH BAND OF THE CREEK INDIANS FUNDS ACCOUNT,NA,NA,NA,NA
ALABAM FORESTRY PAC,NA,NA,NA,NA
ALABAMA PHARMACY ASSOCIATION/POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
ALABAMA REALTORS POLITICALACTION COMMITTEE,NA,NA,NA,NA
RETAILERS OF ALABAMA POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
PETROLEUM AND CONVENIENCE MARKETERS OF ALABAMA,NA,NA,NA,NA
ALABAMA'S REALTORS PAC,NA,NA,NA,NA
TRUCK PAC,NA,NA,NA,NA
LEG PAC,NA,NA,NA,NA
ALABAMA VOICE OF TEACHERS FOR EDUCATION (A-VOTE),NA,NA,NA,NA
ALA PAC / ALABAMA MEDICAL PAC STATE FUND,NA,NA,NA,NA
V PAC,NA,NA,NA,NA
ALABAMA COMMISSONERS UNITED PAC,NA,NA,NA,NA
HOME BUILDERS OF ALABAMA PAC (ABPAC),NA,NA,NA,NA
BANK PAC OFFICIAL STATE PAC ALABAMA BANKERS ASSOCIATION,NA,NA,NA,NA
ALABAMA ENGINEERS PAC ACEC,NA,NA,NA,NA
NFIB AL PAC,NA,NA,NA,NA
ALABAMA FARMERS FEDERATION PAC,NA,NA,NA,NA
APCO EMPLOYEES STATE PAC COMMITTEE,NA,NA,NA,NA
ALPMA PAC FUND,NA,NA,NA,NA
ALAPAC ALABAMA MEDICAL PAC STATE FUND,NA,NA,NA,NA
ALABAMA BUILDERS POLITICAL,NA,NA,NA,NA
AL ENGINEERS PAC,NA,NA,NA,NA
APAC,NA,NA,NA,NA
AL BEEF PAC,NA,NA,NA,NA
ALABAMA BEVERAGE ASSOCIATION PAC,NA,NA,NA,NA
LEGPAC,NA,NA,NA,NA
ALABAMA COMMISSIONERS UNITED POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
SOUTHERN STRATEGY GROUP PAC,NA,NA,NA,NA
DVA HOLDING COMPANY PAC - STATE,NA,NA,NA,NA
GUMBO,NA,NA,NA,NA
INSURANCE AND FINACIAL ADVISORS PAC AL RESERVE,NA,NA,NA,NA
AL COMMISSIONERS UNITED POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
"AUTOMOVILE DEALERS ASSOCIATION OF AL INC, PAC",NA,NA,NA,NA
POWERSOUTH ENERGY EMPLOYEES PAC,NA,NA,NA,NA
TROY PAC,NA,NA,NA,NA
ARPAC,NA,NA,NA,NA
BIZ PAC,NA,NA,NA,NA
STORM PAC,NA,NA,NA,NA
FOREST PAC,NA,NA,NA,NA
ALABAMA BEEF PAC,NA,NA,NA,NA
INTERNATION PAPER PAC,NA,NA,NA,NA
COMPASS BANCPAC,NA,NA,NA,NA
ALABAMA BANKERS ASSOCIATION PAC,NA,NA,NA,NA
PETROLEUM & CONVENIENCE MARKETERS OF AL PAC,NA,NA,NA,NA
CSEG INC,NA,NA,NA,NA
JM FAMILY ENTERPRISE INC,NA,NA,NA,NA
SOUTH ALABAMA VENDING,NA,NA,NA,NA
AL VOICE OF TEACHERS FOR EDUCATION (A-VOTE),NA,NA,NA,NA
TRUST RESPRESENTING INVOLVED ALABAMA LAWYERS,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION OF ALABAMA,NA,NA,NA,NA
JEFFREY M DULL DPM,NA,NA,NA,NA
CENTRAL SECTION AL ASSOCIATD CONTRACTORS,NA,NA,NA,NA
ALABAMA BUILDERS POLICIAL ACTION COMMITTEE,NA,NA,NA,NA
ANSHER BUSCH,NA,NA,NA,NA
AUSTAL USA,NA,NA,NA,NA
H.O. WEAVER & SONS INC.,NA,NA,NA,NA
"COLUMBIA SOUTHERN UNIVERSITY, INC",NA,NA,NA,NA
KOCH INDUSTRIES INC,NA,NA,NA,NA
THE PROSPER GROUP CORP.,NA,NA,NA,NA
CONRAD WATSON A/C,NA,NA,NA,NA
CENTURY LINK INC.,NA,NA,NA,NA
"GUMBO, INC.",NA,NA,NA,NA
TRIAL TRUST,NA,NA,NA,NA
GULF DISTRIBUTING COMPANY OF MOBILE LLC,NA,NA,NA,NA
GUMBO INC,NA,NA,NA,NA
GULF DISTRIBUTING CO OF MOBILE LLC,NA,NA,NA,NA
COLUMBIA SOUTHERN UNIVERSITY INC.,NA,NA,NA,NA
CHECK INTO CASH OF ALABAMA LLC,NA,NA,NA,NA
VOLKERT INC,NA,NA,NA,NA
DAM PIER LAW FIRM PC,NA,NA,NA,NA
ADAMS @ REESE LLD,NA,NA,NA,NA
BOWMAN LLC,NA,NA,NA,NA
POARCH BAND OF INDIANS,NA,NA,NA,NA
AUSTAL,NA,NA,NA,NA
TONY’S TOWING INC,NA,NA,NA,NA
VULCAN INC,NA,NA,NA,NA
ACCESS FINANCIAL SERVICES INC,NA,NA,NA,NA
H O WEAVER & SONS INC,NA,NA,NA,NA
HWY 27 DIRT INC,NA,NA,NA,NA
TILLMAN BUILDERS INC,NA,NA,NA,NA
EASTERN SHORE MOBILE HOME VILLAGE,NA,NA,NA,NA
MONUMENTS INC,NA,NA,NA,NA
HIS & SNEDEKER LLC,NA,NA,NA,NA
A.A. BERTOLLA FARMS LLC,NA,NA,NA,NA
THOMPSON ENGINEERING INC,NA,NA,NA,NA
COLUMBIA SOUTHERN EDUCATION GROUP INC,NA,NA,NA,NA
BALDWIN COUNTY HOME BUILDERS ASSN,NA,NA,NA,NA
TRUST REPRESENTING ALABAMA LAYERS,NA,NA,NA,NA
DEGCO PAC,NA,NA,NA,NA
SVBH PAC,NA,NA,NA,NA
FAIRNESS PAC INC,NA,NA,NA,NA
TRIAL (TRUST REP INVOLVED AL LAWYERS),NA,NA,NA,NA
ENERGYSOUTH PAC,NA,NA,NA,NA
ARMPAC,NA,NA,NA,NA
ELDER PAC,NA,NA,NA,NA
ALABAMA CATTLEMAN’S ASSOCIATION PAC,NA,NA,NA,NA
LEGAC,NA,NA,NA,NA
WARRIOR MET COAL PAC,NA,NA,NA,NA
ALABAMA FEDERATION OF REPUBLICAN WOMEN,NA,NA,NA,NA
BRADLEY ARANT BOULT CUMMINGS LLP,NA,NA,NA,NA
SOUTH BALDWIN REGIONAL MEDICAL (SUPPLY CHAIN),NA,NA,NA,NA
ALABAMA CONCRETE INDUSTRIES ASSOCIATION,NA,NA,NA,NA
"NATIONAL FEDERATION OF INDEPENDENT BUSINESS - ALABAMA SAFE TRUST",NA,NA,NA,NA
THE COSBY GROUP,NA,NA,NA,NA
ALABAMA LENDERS ASSOCIATION,NA,NA,NA,NA
ACFA POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
FARMERS EMPLOYEES AND AGENT PAC,NA,NA,NA,NA
ALABAMA PROPANE POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
ALABAMA CATTLEMEN'S ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
"COMPASS BANCSHARES, INC. PAC",NA,NA,NA,NA
MAINSTREAM POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
"BIG I PAC ALABAMA INDEPENDENT INSURANCE AGENTS, INC.",NA,NA,NA,NA
ALABAMA HOMEBUILDERS POLITICAL ACTION COMMITTEE (ABPAC),NA,NA,NA,NA
ALOPAC ALABAMA OPTOMETRIC ASSOCIATION,NA,NA,NA,NA
A-VOTE ALABAMA VOICE FOR TEACHERS,NA,NA,NA,NA
AL GROUP PAC,NA,NA,NA,NA
INSURANCE AND FINANCIAL ADVISORS PAC RESERVE,NA,NA,NA,NA
AREA ALABAMA RURAL ELECTRIC ASSOCIATION,NA,NA,NA,NA
TRUK PAC ALABAMA TRUCKING PAC,NA,NA,NA,NA
AUTO PAC AUTOMOBILE DEALERS ASSOCIATION OF AL,NA,NA,NA,NA
FORPAC FRIENDS OF RETIREES,NA,NA,NA,NA
ALABAMA RURAL ELECTRIC ASSOCIATION OF COOPERATIVES,NA,NA,NA,NA
ALABAMA ASSOCIATED GENERAL CONTRACTORS PAC,NA,NA,NA,NA
CYGNAL LLC,NA,NA,NA,NA
"JEB WILLIAMSON, CPA, LLC",NA,NA,NA,NA
"MY WAY TRANSPORTATION, INC",NA,NA,NA,NA
HALLMARK FARMS,NA,NA,NA,NA
MICHAEL GLASS MIKE'S INSULATION & CONSTRUCTION,NA,NA,NA,NA
"PEARCE CONSTRUCTION COMPANY, INC.",NA,NA,NA,NA
AREA ALABAMA RURAL ELECTRIC ASSOCIATION OF COOPERATIVES,NA,NA,NA,NA
THE AUSTIN GROUP LLC,NA,NA,NA,NA
TRIAL TRUST REPRESENTING INVOLVED ALABAMA LAWYERS,NA,NA,NA,NA
SMITHMAC LLC,NA,NA,NA,NA
NEAREN CONSTRUCTION COMPANY,NA,NA,NA,NA
CULLMAN RADIATION THERAPY SERVICES PC,NA,NA,NA,NA
MIKE WEEKS & ASSOCIATES,NA,NA,NA,NA
"K12 MANAGEMENT, INC",NA,NA,NA,NA
"PRESCRIPTIONS BY RITA RAY, INC DBA HERITAGE PHARMACY",NA,NA,NA,NA
BLUE & GRAY DRUGS,NA,NA,NA,NA
MCSWAIN'S PHARMACY,NA,NA,NA,NA
"KKP HOLDINGS, LLC DBA SPECIALTY PHARMACY",NA,NA,NA,NA
GRAND POINT PHARMACY,NA,NA,NA,NA
"ARAB LUMBER AND SUPPLY, INC.",NA,NA,NA,NA
"BURKE, BEUOY & MAZE, P.C.",NA,NA,NA,NA
"SIERRA'S MEXICANISIMO, LLC",NA,NA,NA,NA
ARAB VETERINARY HOSPITAL,NA,NA,NA,NA
"SMTG PROPERTIES, LLC",NA,NA,NA,NA
WHITAKER CONTRACTING CORP,NA,NA,NA,NA
DIXIE GRINDERS,NA,NA,NA,NA
LISA VICKERS,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION OF ALABAMA INC.,NA,NA,NA,NA
"ALABAMA INDEPENDENT INSURANCE AGENTS, INC.",NA,NA,NA,NA
PROGRES PAC,NA,NA,NA,NA
ASSOCIATED BUILDERS AND CONTRACTORS OF NORTH ALABAMA,NA,NA,NA,NA
ALABAMA OPTOMETRIC,NA,NA,NA,NA
COASTAL,NA,NA,NA,NA
"ALABAMA ASSOCIATED GENERAL CONTRACTORS, INC.",NA,NA,NA,NA
JOHNSON CALDWELL & MCCOY,NA,NA,NA,NA
JC COLLEY,NA,NA,NA,NA
(TRIAL) TRUST REPRESENTING INVOLVED ALABAMA LAWYERS,NA,NA,NA,NA
RIGGERS FABRICATORS MILLWRIGHT INC,NA,NA,NA,NA
"VALLEY WELLNESS AND CHIROPRACTIC, INC",NA,NA,NA,NA
C21 WOOD REAL ESTATE,NA,NA,NA,NA
VALLEY PHARMACY DME OF EAST ALABAMA,NA,NA,NA,NA
B AND M MANAGEMENT,NA,NA,NA,NA
JH INDUSTRY DBA WOOSHIN,NA,NA,NA,NA
JOON LLC DBA AJIN USA,NA,NA,NA,NA
BRUMFIELD ELECTRICAL & COMMUNICATIONS INC,NA,NA,NA,NA
WOOD AND WOOD PROPERTIES AND DEBBIE WOOD,NA,NA,NA,NA
"EAST ALABAMA PAVING COMPANY, INC",NA,NA,NA,NA
GAINES LANIER,NA,NA,NA,NA
HOMEBUILDERS ASSSOC. PAC,NA,NA,NA,NA
CASH PAC,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOC. OF AL,NA,NA,NA,NA
AL HOSPITAL ASSOCIATION,NA,NA,NA,NA
HOSEA WEAVER & SONS,NA,NA,NA,NA
JONES WALKER L.L.P.,NA,NA,NA,NA
COMPAC,NA,NA,NA,NA
SOUTH ALABAMA PAC FOR HIGHER EDUCATION,NA,NA,NA,NA
DVA HOLDING COMPANY   PAC - STATE,NA,NA,NA,NA
COASTAL READY MIX LLC,NA,NA,NA,NA
ALABAMA UTILITY CONTRACTORS ASSOCIATION PAC,NA,NA,NA,NA
MOBILE BAR PILOTS LLC,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION OF ALABAMA PAC,NA,NA,NA,NA
TRUST REPRESENTING INVOLVED ALABAMA LAWYERS PAC,NA,NA,NA,NA
"SWATEK, VAUGHN & BRYAN",NA,NA,NA,NA
FULCRUM CONSTRUCTION GROUP LLC,NA,NA,NA,NA
HIX SNEDEKER COMPANIES LLC,NA,NA,NA,NA
"H.O. WEAVER & SONS, INC",NA,NA,NA,NA
SOUTH BALDWIN REGIONAL MEDICAL CENTER,NA,NA,NA,NA
HOLLIS CONSULTING AND ADVISORY LLC,NA,NA,NA,NA
THOMAS PILCHER LLC,NA,NA,NA,NA
"WARD PROPERTIES, INC",NA,NA,NA,NA
LATHAN & COLEMAN LLC,NA,NA,NA,NA
DVA HOLDING COMPANY PAC,NA,NA,NA,NA
"JMCFAMILY ENTERPRISES, INC.",NA,NA,NA,NA
ALABAMA VOICE OF TEACHERS FOR EDUCATION PAC,NA,NA,NA,NA
TEAM FIRST CONSULTING & MEDIA LLC,NA,NA,NA,NA
"M&R SOLUTIONS, LLC",NA,NA,NA,NA
HUNTLEY & ASSOCIATES,NA,NA,NA,NA
ABLE PAC,NA,NA,NA,NA
PATRICK COLLINS LLC,NA,NA,NA,NA
THE BACK DECK,NA,NA,NA,NA
BELT & BRUNER PC,NA,NA,NA,NA
FAIRNESS PAC,NA,NA,NA,NA
DARLEY LAW FIRM LLC,NA,NA,NA,NA
HOLT & ASSOCIATES LLC,NA,NA,NA,NA
SVBII PAC,NA,NA,NA,NA
CRESTWOOD MEDICAL CENTER,NA,NA,NA,NA
AL NURSING HOME ASSOCIATION,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOC OF AL PAC,NA,NA,NA,NA
VOID 2018 CHECK - CANDY DUKE,NA,NA,NA,NA
MADISON COUNTY REPUBLICAN EXECUTIVE COMM,NA,NA,NA,NA
MADISON ACADEMY,NA,NA,NA,NA
HOUSE OF THE HARVEST,NA,NA,NA,NA
TONY ZHOU,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATION,NA,NA,NA,NA
PROGRESS,NA,NA,NA,NA
ALABAMA MANUCACTURED HOUSING INSTITUE,NA,NA,NA,NA
BILLY MITCHELL INC.,NA,NA,NA,NA
SV&B  PAC,NA,NA,NA,NA
FORE PAC,NA,NA,NA,NA
MAX PAC,NA,NA,NA,NA
SAVE PAC,NA,NA,NA,NA
EDU PAC,NA,NA,NA,NA
MULLINS,NA,NA,NA,NA
A.I.A.D.A AUTO-PAC,NA,NA,NA,NA
AL ASSOCIATED GENERAL CONTRACTORS,NA,NA,NA,NA
RYAN DEGRAFFENREID,NA,NA,NA,NA
INSURANCE & FINANCIAL ADVISORS,NA,NA,NA,NA
TRIAL LAWYERS,NA,NA,NA,NA
TOTAL POLITICAL SOLUTIONS LLC,NA,NA,NA,NA
AUTOMOBILE DEALERS ASSOCIATIONS OF ALABAMA,NA,NA,NA,NA
ALABAMA PHARMACY PAC,NA,NA,NA,NA
SVB11,NA,NA,NA,NA
ALABAMA HOME BUILDERS PAC,NA,NA,NA,NA
ALABAMA HOSPITAL ASSOC PAC,NA,NA,NA,NA
ALABAMA CERTIFIED PUBLIC ACCOUNTING,NA,NA,NA,NA
ALABAMA FARM PAC,NA,NA,NA,NA
