bird_observation_id,record_id,species_common_name,species_scientific_name,species_abbreviation,age,wan_plumage_phase,plumage_phase,sex,count,n_feeding,feeding,n_sitting_on_water,sitting_on_water,n_sitting_on_ice,sitting_on_ice,sitting_on_ship,in_hand,n_flying_past,flying_past,n_accompanying,accompanying,n_following_ship,following_ship,moulting,naturally_feeding
32996,67007017,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32997,67007018,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
32998,67007018,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
32999,67007018,White-fronted tern,Sterna striata,STESTR,NA,NA,NA,NA,3,3,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33000,67007019,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,0,FALSE,0,FALSE,NA,FALSE
33001,67007020,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33002,67007020,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33003,67007020,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33004,67007020,Yellow-nosed mollymawk sensu lato SUBAD,Thalassarche carteri / chlororhynchos SUBAD,THACARCHL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33005,67007020,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33006,67007021,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33007,67007021,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33008,67007022,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,18,0,FALSE,18,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
33009,67007022,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,5,0,FALSE,4,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
33010,67007022,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,2,0,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,0,FALSE,0,FALSE,NA,FALSE
33011,67007023,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33012,67007023,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33013,67007023,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33014,67007023,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33015,67007023,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33016,67007023,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33017,67007023,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33018,67007024,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33019,67007024,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,19,0,FALSE,9,TRUE,0,FALSE,FALSE,FALSE,10,TRUE,0,FALSE,0,FALSE,NA,FALSE
33020,67007024,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33021,67007024,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33022,67007024,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33023,67007025,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33024,67007025,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,150,0,FALSE,150,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
33025,67007025,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33026,67007025,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33027,67007025,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33028,67007025,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33029,67007025,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,6,0,FALSE,6,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
33030,67007026,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33031,67007026,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33032,67007026,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33033,67007026,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33034,67007026,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33035,67007026,Subantarctic skua,Catharacta antarctica,CATANT,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33036,67007027,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33037,67007027,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33038,67007027,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33039,67007028,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33040,67007028,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33041,67007028,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33042,67007029,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33043,67007029,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33044,67007029,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33045,67007029,Red-billed gull,Larus novaehollandiae,LARNOV,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33046,67007030,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33047,67007030,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33048,67007030,Red-billed gull,Larus novaehollandiae,LARNOV,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33049,67007031,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33050,67007031,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33051,67007031,Hutton's shearwater,Puffinus huttoni,PUFHUT,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33052,67007031,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33053,67007031,Red-billed gull,Larus novaehollandiae,LARNOV,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33054,67007031,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33055,67007032,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33056,67007032,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33057,67007033,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33058,67007033,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33059,67007033,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33060,67007033,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33061,67007033,Red-billed gull,Larus novaehollandiae,LARNOV,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33062,67007034,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,0,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,FALSE
33063,67007034,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33064,67007035,Fluttering shearwater,Puffinus gavia,PUFGAV,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33065,67008001,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33066,67008001,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33067,67008001,Red-billed gull,Larus novaehollandiae,LARNOV,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33068,67008002,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33069,67008003,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33070,67008004,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33071,67008005,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33072,67008005,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33073,67008006,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33074,67008007,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33075,67008007,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33076,67008007,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33077,67008008,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33078,67008008,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33079,67008008,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33080,67008008,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33081,67008009,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33082,67008009,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33083,67008009,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33084,67008009,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33085,67008010,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33086,67008010,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33087,67008010,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33088,67008010,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33089,67008010,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33090,67008010,Subantarctic skua,Catharacta antarctica,CATANT,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33091,67008010,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33092,67008011,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,1,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33093,67008011,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
33094,67008011,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,200,200,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33095,67008011,Hutton's shearwater,Puffinus huttoni,PUFHUT,NA,NA,NA,NA,6,6,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33096,67008011,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,20,20,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33097,67008011,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,40,40,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33098,67008012,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,15,15,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33099,67008012,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,1,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33100,67008012,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,3,3,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33101,67008012,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,50,50,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33102,67008012,Hutton's shearwater,Puffinus huttoni,PUFHUT,NA,NA,NA,NA,3,3,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33103,67008012,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,NA,NA,NA,NA,6,6,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33104,67008012,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,6,6,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33105,67008012,White-fronted tern,Sterna striata,STESTR,NA,NA,NA,NA,3,3,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33106,67008012,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,20,20,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,TRUE
33107,67008013,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33108,67008013,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33109,67008013,Crested tern,Sterna bergii,STEBER,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33110,67008014,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33111,67008014,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33112,67008015,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33113,67008015,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33114,67008015,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33115,67008016,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33116,67008016,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33117,67008017,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33118,67008017,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33119,67008017,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33120,67008017,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33121,67008018,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33122,67008019,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
