"id","name","uni_id","uni_name","notability","link","image_link"
"SV4","Bertram Gilfoyle","SV","Silicon Valley",76.3,"https://openpsychometrics.org/tests/characters/stats/SV/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/4.jpg"
"SV1","Richard Hendricks","SV","Silicon Valley",70,"https://openpsychometrics.org/tests/characters/stats/SV/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/1.jpg"
"SV5","Dinesh Chugtai","SV","Silicon Valley",65.2,"https://openpsychometrics.org/tests/characters/stats/SV/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/5.jpg"
"SV7","Monica Hall","SV","Silicon Valley",64.8,"https://openpsychometrics.org/tests/characters/stats/SV/7","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/7.jpg"
"SV8","Jared Dunn","SV","Silicon Valley",58,"https://openpsychometrics.org/tests/characters/stats/SV/8","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/8.jpg"
"SV9","Gavin Belson","SV","Silicon Valley",57.9,"https://openpsychometrics.org/tests/characters/stats/SV/9","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/9.jpg"
"SV6","Peter Gregory","SV","Silicon Valley",56.9,"https://openpsychometrics.org/tests/characters/stats/SV/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/6.jpg"
"SV10","Jian-Yang","SV","Silicon Valley",51.1,"https://openpsychometrics.org/tests/characters/stats/SV/10","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/10.jpg"
"SV2","Erlich Bachman","SV","Silicon Valley",40.3,"https://openpsychometrics.org/tests/characters/stats/SV/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/2.jpg"
"SV3","Nelson Bighetti","SV","Silicon Valley",32.8,"https://openpsychometrics.org/tests/characters/stats/SV/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SV/3.jpg"
"BVS1","Buffy Summers","BVS","Buffy the Vampire Slayer",91.5,"https://openpsychometrics.org/tests/characters/stats/BVS/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/1.jpg"
"BVS5","Rupert Giles","BVS","Buffy the Vampire Slayer",83.8,"https://openpsychometrics.org/tests/characters/stats/BVS/5","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/5.jpg"
"BVS3","Willow Rosenberg","BVS","Buffy the Vampire Slayer",78.7,"https://openpsychometrics.org/tests/characters/stats/BVS/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/3.jpg"
"BVS6","Angel","BVS","Buffy the Vampire Slayer",76.5,"https://openpsychometrics.org/tests/characters/stats/BVS/6","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/6.jpg"
"BVS4","Cordelia Chase","BVS","Buffy the Vampire Slayer",57.2,"https://openpsychometrics.org/tests/characters/stats/BVS/4","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/4.jpg"
"BVS2","Xander Harris","BVS","Buffy the Vampire Slayer",56.6,"https://openpsychometrics.org/tests/characters/stats/BVS/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BVS/2.jpg"
"MF2","Gloria Delgado-Pritchett","MF","Modern Family",80.7,"https://openpsychometrics.org/tests/characters/stats/MF/2","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/2.jpg"
"MF1","Jay Pritchett","MF","Modern Family",74.6,"https://openpsychometrics.org/tests/characters/stats/MF/1","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/1.jpg"
"MF6","Cameron Tucker","MF","Modern Family",73.3,"https://openpsychometrics.org/tests/characters/stats/MF/6","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/6.jpg"
"MF5","Mitchell Pritchett","MF","Modern Family",71.8,"https://openpsychometrics.org/tests/characters/stats/MF/5","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/5.jpg"
"MF3","Claire Dunphy","MF","Modern Family",71.7,"https://openpsychometrics.org/tests/characters/stats/MF/3","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/3.jpg"
"MF4","Phil Dunphy","MF","Modern Family",69.8,"https://openpsychometrics.org/tests/characters/stats/MF/4","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/4.jpg"
"MF9","Haley Dunphy","MF","Modern Family",66.6,"https://openpsychometrics.org/tests/characters/stats/MF/9","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/9.jpg"
"MF10","Alex Dunphy","MF","Modern Family",66.6,"https://openpsychometrics.org/tests/characters/stats/MF/10","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/10.jpg"
"MF8","Manny Delgado","MF","Modern Family",54.1,"https://openpsychometrics.org/tests/characters/stats/MF/8","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/8.jpg"
"MF7","Luke Dunphy","MF","Modern Family",52.2,"https://openpsychometrics.org/tests/characters/stats/MF/7","https://openpsychometrics.org/tests/characters/test-resources/pics/MF/7.jpg"
"YJ1","Shauna","YJ","Yellowjackets",93.7,"https://openpsychometrics.org/tests/characters/stats/YJ/1","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/1.jpg"
"YJ4","Natalie","YJ","Yellowjackets",73.9,"https://openpsychometrics.org/tests/characters/stats/YJ/4","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/4.jpg"
"YJ2","Taissa","YJ","Yellowjackets",73.6,"https://openpsychometrics.org/tests/characters/stats/YJ/2","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/2.jpg"
"YJ5","Misty","YJ","Yellowjackets",52.8,"https://openpsychometrics.org/tests/characters/stats/YJ/5","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/5.jpg"
"YJ6","Ben Scott","YJ","Yellowjackets",49.9,"https://openpsychometrics.org/tests/characters/stats/YJ/6","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/6.jpg"
"YJ3","Jackie","YJ","Yellowjackets",47.2,"https://openpsychometrics.org/tests/characters/stats/YJ/3","https://openpsychometrics.org/tests/characters/test-resources/pics/YJ/3.jpg"
"ST4","Eleven","ST","Stranger Things",88.3,"https://openpsychometrics.org/tests/characters/stats/ST/4","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/4.jpg"
"ST1","Joyce Byers","ST","Stranger Things",82,"https://openpsychometrics.org/tests/characters/stats/ST/1","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/1.jpg"
"ST2","Jim Hopper","ST","Stranger Things",81.5,"https://openpsychometrics.org/tests/characters/stats/ST/2","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/2.jpg"
"ST5","Dustin Henderson","ST","Stranger Things",80.8,"https://openpsychometrics.org/tests/characters/stats/ST/5","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/5.jpg"
"ST15","Robin Buckley","ST","Stranger Things",77.6,"https://openpsychometrics.org/tests/characters/stats/ST/15","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/15.jpg"
"ST11","Will Byers","ST","Stranger Things",77.1,"https://openpsychometrics.org/tests/characters/stats/ST/11","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/11.jpg"
"ST12","Max Mayfield","ST","Stranger Things",76.3,"https://openpsychometrics.org/tests/characters/stats/ST/12","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/12.jpg"
"ST7","Nancy Wheeler","ST","Stranger Things",75.8,"https://openpsychometrics.org/tests/characters/stats/ST/7","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/7.jpg"
"ST9","Steve Harrington","ST","Stranger Things",73.6,"https://openpsychometrics.org/tests/characters/stats/ST/9","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/9.jpg"
"ST3","Mike Wheeler","ST","Stranger Things",68.5,"https://openpsychometrics.org/tests/characters/stats/ST/3","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/3.jpg"
"ST14","Billy Hargrove","ST","Stranger Things",64.2,"https://openpsychometrics.org/tests/characters/stats/ST/14","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/14.jpg"
"ST6","Lucas Sinclair","ST","Stranger Things",61.7,"https://openpsychometrics.org/tests/characters/stats/ST/6","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/6.jpg"
"ST8","Jonathan Byers","ST","Stranger Things",60.5,"https://openpsychometrics.org/tests/characters/stats/ST/8","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/8.jpg"
"ST13","Erica Sinclair","ST","Stranger Things",53.9,"https://openpsychometrics.org/tests/characters/stats/ST/13","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/13.jpg"
"ST10","Karen Wheeler","ST","Stranger Things",23.3,"https://openpsychometrics.org/tests/characters/stats/ST/10","https://openpsychometrics.org/tests/characters/test-resources/pics/ST/10.jpg"
"TP1","Dale Cooper","TP","Twin Peaks",93.4,"https://openpsychometrics.org/tests/characters/stats/TP/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/1.jpg"
"TP6","Audrey Horne","TP","Twin Peaks",82,"https://openpsychometrics.org/tests/characters/stats/TP/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/6.jpg"
"TP2","Sheriff Truman","TP","Twin Peaks",76.9,"https://openpsychometrics.org/tests/characters/stats/TP/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/2.jpg"
"TP11","Leland Palmer","TP","Twin Peaks",75.6,"https://openpsychometrics.org/tests/characters/stats/TP/11","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/11.jpg"
"TP3","Shelly Johnson","TP","Twin Peaks",70.3,"https://openpsychometrics.org/tests/characters/stats/TP/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/3.jpg"
"TP5","Benjamin Horne","TP","Twin Peaks",62.8,"https://openpsychometrics.org/tests/characters/stats/TP/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/5.jpg"
"TP7","Norma Jennings","TP","Twin Peaks",62.2,"https://openpsychometrics.org/tests/characters/stats/TP/7","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/7.jpg"
"TP15","Donna Hayward","TP","Twin Peaks",60.6,"https://openpsychometrics.org/tests/characters/stats/TP/15","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/15.jpg"
"TP10","Pete Martell","TP","Twin Peaks",57,"https://openpsychometrics.org/tests/characters/stats/TP/10","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/10.jpg"
"TP12","Josie Packard","TP","Twin Peaks",56.9,"https://openpsychometrics.org/tests/characters/stats/TP/12","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/12.jpg"
"TP9","Ed Hurley","TP","Twin Peaks",56.2,"https://openpsychometrics.org/tests/characters/stats/TP/9","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/9.jpg"
"TP4","Bobby Briggs","TP","Twin Peaks",53.1,"https://openpsychometrics.org/tests/characters/stats/TP/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/4.jpg"
"TP13","Catherine Martell","TP","Twin Peaks",47.2,"https://openpsychometrics.org/tests/characters/stats/TP/13","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/13.jpg"
"TP8","James Hurley","TP","Twin Peaks",45.6,"https://openpsychometrics.org/tests/characters/stats/TP/8","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/8.jpg"
"TP14","Lucy Moran","TP","Twin Peaks",45.1,"https://openpsychometrics.org/tests/characters/stats/TP/14","https://openpsychometrics.org/tests/characters/test-resources/pics/TP/14.jpg"
"SC4","Samantha Jones","SC","Sex and the City",82.5,"https://openpsychometrics.org/tests/characters/stats/SC/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/4.jpg"
"SC1","Carrie Bradshaw","SC","Sex and the City",78.7,"https://openpsychometrics.org/tests/characters/stats/SC/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/1.jpg"
"SC5","Mr. Big","SC","Sex and the City",68.2,"https://openpsychometrics.org/tests/characters/stats/SC/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/5.jpg"
"SC3","Miranda Hobbes","SC","Sex and the City",67.9,"https://openpsychometrics.org/tests/characters/stats/SC/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/3.jpg"
"SC2","Charlotte York","SC","Sex and the City",62.7,"https://openpsychometrics.org/tests/characters/stats/SC/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/2.jpg"
"SC6","Steve Brady","SC","Sex and the City",40.4,"https://openpsychometrics.org/tests/characters/stats/SC/6","https://openpsychometrics.org/tests/characters/test-resources/pics/SC/6.jpg"
"DH3","Bree Van de Kamp","DH","Desperate Housewives",83.6,"https://openpsychometrics.org/tests/characters/stats/DH/3","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/3.jpg"
"DH4","Gabrielle Solis","DH","Desperate Housewives",83.6,"https://openpsychometrics.org/tests/characters/stats/DH/4","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/4.jpg"
"DH2","Lynette Scavo","DH","Desperate Housewives",81.9,"https://openpsychometrics.org/tests/characters/stats/DH/2","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/2.jpg"
"DH8","Mary Alice Young","DH","Desperate Housewives",69.9,"https://openpsychometrics.org/tests/characters/stats/DH/8","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/8.jpg"
"DH9","Mike Delfino","DH","Desperate Housewives",65.7,"https://openpsychometrics.org/tests/characters/stats/DH/9","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/9.jpg"
"DH6","Carlos Solis","DH","Desperate Housewives",63.9,"https://openpsychometrics.org/tests/characters/stats/DH/6","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/6.jpg"
"DH1","Susan Mayer","DH","Desperate Housewives",61.2,"https://openpsychometrics.org/tests/characters/stats/DH/1","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/1.jpg"
"DH5","Edie Britt","DH","Desperate Housewives",58.2,"https://openpsychometrics.org/tests/characters/stats/DH/5","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/5.jpg"
"DH10","Tom Scavo","DH","Desperate Housewives",42.3,"https://openpsychometrics.org/tests/characters/stats/DH/10","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/10.jpg"
"DH7","Julie Mayer","DH","Desperate Housewives",39.4,"https://openpsychometrics.org/tests/characters/stats/DH/7","https://openpsychometrics.org/tests/characters/test-resources/pics/DH/7.jpg"
"MM2","Peggy Olson","MM","Mad Men",90.1,"https://openpsychometrics.org/tests/characters/stats/MM/2","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/2.jpg"
"MM1","Don Draper","MM","Mad Men",85.3,"https://openpsychometrics.org/tests/characters/stats/MM/1","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/1.jpg"
"MM5","Joan Holloway","MM","Mad Men",84.2,"https://openpsychometrics.org/tests/characters/stats/MM/5","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/5.jpg"
"MM11","Roger Sterling","MM","Mad Men",82.1,"https://openpsychometrics.org/tests/characters/stats/MM/11","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/11.jpg"
"MM12","Bert Cooper","MM","Mad Men",66.9,"https://openpsychometrics.org/tests/characters/stats/MM/12","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/12.jpg"
"MM14","Lane Pryce","MM","Mad Men",60.8,"https://openpsychometrics.org/tests/characters/stats/MM/14","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/14.jpg"
"MM4","Betty Draper","MM","Mad Men",55.2,"https://openpsychometrics.org/tests/characters/stats/MM/4","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/4.jpg"
"MM10","Rachel Menken","MM","Mad Men",48.9,"https://openpsychometrics.org/tests/characters/stats/MM/10","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/10.jpg"
"MM6","Salvatore Romano","MM","Mad Men",48.1,"https://openpsychometrics.org/tests/characters/stats/MM/6","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/6.jpg"
"MM3","Pete Campbell","MM","Mad Men",45.1,"https://openpsychometrics.org/tests/characters/stats/MM/3","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/3.jpg"
"MM13","Henry Francis","MM","Mad Men",45,"https://openpsychometrics.org/tests/characters/stats/MM/13","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/13.jpg"
"MM8","Ken Cosgrove","MM","Mad Men",40.4,"https://openpsychometrics.org/tests/characters/stats/MM/8","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/8.jpg"
"MM9","Harry Crane","MM","Mad Men",38.4,"https://openpsychometrics.org/tests/characters/stats/MM/9","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/9.jpg"
"MM15","Stan Rizzo","MM","Mad Men",34.4,"https://openpsychometrics.org/tests/characters/stats/MM/15","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/15.jpg"
"MM7","Paul Kinsey","MM","Mad Men",31.3,"https://openpsychometrics.org/tests/characters/stats/MM/7","https://openpsychometrics.org/tests/characters/test-resources/pics/MM/7.jpg"
"BSG1","William Adama","BSG","Battlestar Galactica",95.1,"https://openpsychometrics.org/tests/characters/stats/BSG/1","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/1.jpg"
"BSG2","Laura Roslin","BSG","Battlestar Galactica",93.7,"https://openpsychometrics.org/tests/characters/stats/BSG/2","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/2.jpg"
"BSG6","Number Six","BSG","Battlestar Galactica",90.6,"https://openpsychometrics.org/tests/characters/stats/BSG/6","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/6.jpg"
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica",84.8,"https://openpsychometrics.org/tests/characters/stats/BSG/3","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/3.jpg"
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica",78.6,"https://openpsychometrics.org/tests/characters/stats/BSG/4","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/4.jpg"
"BSG8","Saul Tigh","BSG","Battlestar Galactica",76.2,"https://openpsychometrics.org/tests/characters/stats/BSG/8","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/8.jpg"
"BSG5","Gaius Baltar","BSG","Battlestar Galactica",75.8,"https://openpsychometrics.org/tests/characters/stats/BSG/5","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/5.jpg"
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica",72,"https://openpsychometrics.org/tests/characters/stats/BSG/7","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/7.jpg"
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica",68.4,"https://openpsychometrics.org/tests/characters/stats/BSG/10","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/10.jpg"
"BSG9","Galen Tyrol","BSG","Battlestar Galactica",64,"https://openpsychometrics.org/tests/characters/stats/BSG/9","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/9.jpg"
"BSG11","Felix Gaeta","BSG","Battlestar Galactica",63.9,"https://openpsychometrics.org/tests/characters/stats/BSG/11","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/11.jpg"
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica",55.3,"https://openpsychometrics.org/tests/characters/stats/BSG/12","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/12.jpg"
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica",53.1,"https://openpsychometrics.org/tests/characters/stats/BSG/15","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/15.jpg"
"BSG14","Cally Henderson","BSG","Battlestar Galactica",34.1,"https://openpsychometrics.org/tests/characters/stats/BSG/14","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/14.jpg"
"BSG13","Billy Keikeya","BSG","Battlestar Galactica",31,"https://openpsychometrics.org/tests/characters/stats/BSG/13","https://openpsychometrics.org/tests/characters/test-resources/pics/BSG/13.jpg"
"ALA1","Aang","ALA","Avatar: The Last Airbender",94,"https://openpsychometrics.org/tests/characters/stats/ALA/1","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/1.jpg"
"ALA2","Zuko","ALA","Avatar: The Last Airbender",90.3,"https://openpsychometrics.org/tests/characters/stats/ALA/2","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/2.jpg"
"ALA7","Iroh","ALA","Avatar: The Last Airbender",89.9,"https://openpsychometrics.org/tests/characters/stats/ALA/7","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/7.jpg"
"ALA4","Toph Beifong","ALA","Avatar: The Last Airbender",88.8,"https://openpsychometrics.org/tests/characters/stats/ALA/4","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/4.jpg"
"ALA3","Katara","ALA","Avatar: The Last Airbender",87.8,"https://openpsychometrics.org/tests/characters/stats/ALA/3","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/3.jpg"
"ALA6","Azula","ALA","Avatar: The Last Airbender",80.2,"https://openpsychometrics.org/tests/characters/stats/ALA/6","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/6.jpg"
"ALA5","Sokka","ALA","Avatar: The Last Airbender",78.5,"https://openpsychometrics.org/tests/characters/stats/ALA/5","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/5.jpg"
"ALA8","Firelord Ozai","ALA","Avatar: The Last Airbender",69.5,"https://openpsychometrics.org/tests/characters/stats/ALA/8","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/8.jpg"
"ALA10","Hakoda","ALA","Avatar: The Last Airbender",55.5,"https://openpsychometrics.org/tests/characters/stats/ALA/10","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/10.jpg"
"ALA9","Ty Lee","ALA","Avatar: The Last Airbender",52.2,"https://openpsychometrics.org/tests/characters/stats/ALA/9","https://openpsychometrics.org/tests/characters/test-resources/pics/ALA/9.jpg"
"TB1","Billy Butcher","TB","The Boys",86.4,"https://openpsychometrics.org/tests/characters/stats/TB/1","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/1.jpg"
"TB4","Annie January","TB","The Boys",80.1,"https://openpsychometrics.org/tests/characters/stats/TB/4","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/4.jpg"
"TB7","Mother's Milk","TB","The Boys",79,"https://openpsychometrics.org/tests/characters/stats/TB/7","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/7.jpg"
"TB3","Homelander","TB","The Boys",78.7,"https://openpsychometrics.org/tests/characters/stats/TB/3","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/3.jpg"
"TB9","Frenchie","TB","The Boys",78.6,"https://openpsychometrics.org/tests/characters/stats/TB/9","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/9.jpg"
"TB10","Kimiko Miyashiro","TB","The Boys",76.4,"https://openpsychometrics.org/tests/characters/stats/TB/10","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/10.jpg"
"TB5","Queen Maeve","TB","The Boys",71.8,"https://openpsychometrics.org/tests/characters/stats/TB/5","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/5.jpg"
"TB13","Madelyn Stillwell","TB","The Boys",70.1,"https://openpsychometrics.org/tests/characters/stats/TB/13","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/13.jpg"
"TB2","Hughie Campbell","TB","The Boys",68.3,"https://openpsychometrics.org/tests/characters/stats/TB/2","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/2.jpg"
"TB15","Stormfront","TB","The Boys",60.8,"https://openpsychometrics.org/tests/characters/stats/TB/15","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/15.jpg"
"TB14","Becca Butcher","TB","The Boys",52.2,"https://openpsychometrics.org/tests/characters/stats/TB/14","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/14.jpg"
"TB11","Black Noir","TB","The Boys",52,"https://openpsychometrics.org/tests/characters/stats/TB/11","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/11.jpg"
"TB6","A-Train","TB","The Boys",42.2,"https://openpsychometrics.org/tests/characters/stats/TB/6","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/6.jpg"
"TB12","Ashley Barrett","TB","The Boys",26.5,"https://openpsychometrics.org/tests/characters/stats/TB/12","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/12.jpg"
"TB8","The Deep","TB","The Boys",18.4,"https://openpsychometrics.org/tests/characters/stats/TB/8","https://openpsychometrics.org/tests/characters/test-resources/pics/TB/8.jpg"
"SP2","Kyle Broflovski","SP","South Park",74.4,"https://openpsychometrics.org/tests/characters/stats/SP/2","https://openpsychometrics.org/tests/characters/test-resources/pics/SP/2.jpg"
"SP1","Stan Marsh","SP","South Park",71.9,"https://openpsychometrics.org/tests/characters/stats/SP/1","https://openpsychometrics.org/tests/characters/test-resources/pics/SP/1.jpg"
"SP3","Eric Cartman","SP","South Park",63.5,"https://openpsychometrics.org/tests/characters/stats/SP/3","https://openpsychometrics.org/tests/characters/test-resources/pics/SP/3.jpg"
"SP4","Kenny McCormick","SP","South Park",59.9,"https://openpsychometrics.org/tests/characters/stats/SP/4","https://openpsychometrics.org/tests/characters/test-resources/pics/SP/4.jpg"
"SP5","Leopold 'Butters' Stotch","SP","South Park",42.6,"https://openpsychometrics.org/tests/characters/stats/SP/5","https://openpsychometrics.org/tests/characters/test-resources/pics/SP/5.jpg"
"RD6","Cheryl Blossom","RD","Riverdale",81.8,"https://openpsychometrics.org/tests/characters/stats/RD/6","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/6.jpg"
"RD4","Jughead Jones","RD","Riverdale",78.9,"https://openpsychometrics.org/tests/characters/stats/RD/4","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/4.jpg"
"RD3","Veronica Lodge","RD","Riverdale",77.8,"https://openpsychometrics.org/tests/characters/stats/RD/3","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/3.jpg"
"RD2","Betty Cooper","RD","Riverdale",73.9,"https://openpsychometrics.org/tests/characters/stats/RD/2","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/2.jpg"
"RD1","Archie Andrews","RD","Riverdale",63,"https://openpsychometrics.org/tests/characters/stats/RD/1","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/1.jpg"
"RD5","Kevin Keller","RD","Riverdale",48.8,"https://openpsychometrics.org/tests/characters/stats/RD/5","https://openpsychometrics.org/tests/characters/test-resources/pics/RD/5.jpg"
"C3","Abed Nadir","C","Community",88.9,"https://openpsychometrics.org/tests/characters/stats/C/3","https://openpsychometrics.org/tests/characters/test-resources/pics/C/3.jpg"
"C4","Troy Barnes","C","Community",80.9,"https://openpsychometrics.org/tests/characters/stats/C/4","https://openpsychometrics.org/tests/characters/test-resources/pics/C/4.jpg"
"C1","Jeff Winger","C","Community",75.9,"https://openpsychometrics.org/tests/characters/stats/C/1","https://openpsychometrics.org/tests/characters/test-resources/pics/C/1.jpg"
"C5","Annie Edison","C","Community",70.8,"https://openpsychometrics.org/tests/characters/stats/C/5","https://openpsychometrics.org/tests/characters/test-resources/pics/C/5.jpg"
"C6","Shirley Bennett","C","Community",66.1,"https://openpsychometrics.org/tests/characters/stats/C/6","https://openpsychometrics.org/tests/characters/test-resources/pics/C/6.jpg"
"C2","Britta Perry","C","Community",54,"https://openpsychometrics.org/tests/characters/stats/C/2","https://openpsychometrics.org/tests/characters/test-resources/pics/C/2.jpg"
"C8","Craig Pelton","C","Community",52.3,"https://openpsychometrics.org/tests/characters/stats/C/8","https://openpsychometrics.org/tests/characters/test-resources/pics/C/8.jpg"
"C9","Ben Chang","C","Community",47.7,"https://openpsychometrics.org/tests/characters/stats/C/9","https://openpsychometrics.org/tests/characters/test-resources/pics/C/9.jpg"
