"char_id","char_name","uni_id","uni_name","myers_briggs","avg_match_perc","number_users"
"ONB9","Lorna Morello","ONB","Orange is the New Black","ISFP",57.9,1998
"ONB9","Lorna Morello","ONB","Orange is the New Black","ESFJ",57,592
"ONB9","Lorna Morello","ONB","Orange is the New Black","ESTP",56.5,765
"ONB9","Lorna Morello","ONB","Orange is the New Black","INFJ",54.4,12519
"ONB9","Lorna Morello","ONB","Orange is the New Black","ENTJ",51.7,2286
"ONB9","Lorna Morello","ONB","Orange is the New Black","ISFJ",50.8,1602
"ONB9","Lorna Morello","ONB","Orange is the New Black","INTP",50.8,11992
"ONB9","Lorna Morello","ONB","Orange is the New Black","ISTP",48.8,1950
"ONB9","Lorna Morello","ONB","Orange is the New Black","ESTJ",48.1,547
"ONB9","Lorna Morello","ONB","Orange is the New Black","INTJ",44.5,8827
"ONB9","Lorna Morello","ONB","Orange is the New Black","ISTJ",41.5,1475
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ENTP",54.4,5934
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ESTP",52.3,765
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ISTP",49.6,1950
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","INTP",49.5,11992
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ENFP",49.4,10817
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ESFP",48.8,1202
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","INFP",46.9,23344
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ENTJ",46.4,2286
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ISFP",46.3,1998
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","INTJ",43.8,8827
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ENFJ",42,3842
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ESTJ",41.8,547
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","INFJ",40.5,12519
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ISTJ",39.5,1475
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ESFJ",38.8,592
"ONB8","Pennsatucky Doggett","ONB","Orange is the New Black","ISFJ",35.4,1602
"ONB1","Piper Chapman","ONB","Orange is the New Black","ENTJ",55,2286
"ONB1","Piper Chapman","ONB","Orange is the New Black","ESTJ",54.1,547
"ONB1","Piper Chapman","ONB","Orange is the New Black","ENTP",54,5934
"ONB1","Piper Chapman","ONB","Orange is the New Black","ESTP",52.9,765
"ONB1","Piper Chapman","ONB","Orange is the New Black","INTJ",52.3,8827
"ONB1","Piper Chapman","ONB","Orange is the New Black","ISTJ",51.6,1475
"ONB1","Piper Chapman","ONB","Orange is the New Black","ESFP",51.6,1202
"ONB1","Piper Chapman","ONB","Orange is the New Black","ESFJ",51.4,592
"ONB1","Piper Chapman","ONB","Orange is the New Black","ENFJ",51.3,3842
"ONB1","Piper Chapman","ONB","Orange is the New Black","INTP",50.8,11992
"ONB1","Piper Chapman","ONB","Orange is the New Black","ENFP",50.8,10817
"ONB1","Piper Chapman","ONB","Orange is the New Black","ISTP",50.1,1950
"ONB1","Piper Chapman","ONB","Orange is the New Black","INFJ",49.4,12519
"ONB1","Piper Chapman","ONB","Orange is the New Black","ISFP",49.3,1998
"ONB1","Piper Chapman","ONB","Orange is the New Black","INFP",49,23344
"ONB1","Piper Chapman","ONB","Orange is the New Black","ISFJ",48.8,1602
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ENTP",65.3,5934
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ENFP",64.5,10817
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ESTP",64.4,765
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ESFP",64.1,1202
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ENTJ",58.8,2286
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ENFJ",58.1,3842
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","INFP",55.9,23344
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ISFP",55.1,1998
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ESFJ",54.3,592
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","INTP",54.1,11992
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ISTP",54.1,1950
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ESTJ",53.6,547
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","INFJ",50.3,12519
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","INTJ",49.3,8827
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ISFJ",44.4,1602
"ONB10","Flaca Gonzales","ONB","Orange is the New Black","ISTJ",44,1475
"ONB3","Sam Healy","ONB","Orange is the New Black","ISTJ",48.1,1475
"ONB3","Sam Healy","ONB","Orange is the New Black","ISTP",44.9,1950
"ONB3","Sam Healy","ONB","Orange is the New Black","INTJ",44.3,8827
"ONB3","Sam Healy","ONB","Orange is the New Black","INTP",43.6,11992
"ONB3","Sam Healy","ONB","Orange is the New Black","ISFJ",43.3,1602
"ONB3","Sam Healy","ONB","Orange is the New Black","ISFP",40.8,1998
"ONB3","Sam Healy","ONB","Orange is the New Black","INFJ",39,12519
"ONB3","Sam Healy","ONB","Orange is the New Black","ESTJ",38.9,547
"ONB3","Sam Healy","ONB","Orange is the New Black","INFP",38.8,23344
"ONB3","Sam Healy","ONB","Orange is the New Black","ENTJ",36.1,2286
"ONB3","Sam Healy","ONB","Orange is the New Black","ENTP",35.5,5934
"ONB3","Sam Healy","ONB","Orange is the New Black","ESTP",35.5,765
"ONB3","Sam Healy","ONB","Orange is the New Black","ESFJ",35,592
"ONB3","Sam Healy","ONB","Orange is the New Black","ESFP",32.7,1202
"ONB3","Sam Healy","ONB","Orange is the New Black","ENFJ",31.3,3842
"ONB3","Sam Healy","ONB","Orange is the New Black","ENFP",30.6,10817
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ISTJ",66.9,1475
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ESTJ",65.3,547
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","INTJ",64.4,8827
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ENTJ",61.6,2286
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ISFJ",61.2,1602
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","INFJ",58.8,12519
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ESFJ",58.8,592
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ENFJ",57.3,3842
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","INTP",54.4,11992
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ISTP",54.4,1950
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ESTP",51.7,765
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ENTP",50.6,5934
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ISFP",49.8,1998
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","INFP",49.1,23344
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ESFP",47.8,1202
"B996","Raymond Holt","B99","Brooklyn Nine-Nine","ENFP",47.3,10817
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ENTJ",62.5,2286
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","INTJ",61.9,8827
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ESTP",60.8,765
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ENTP",60.7,5934
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ESTJ",60.4,547
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ISTP",59.3,1950
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ISTJ",58.4,1475
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","INTP",58.2,11992
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ENFJ",52.3,3842
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","INFJ",51.5,12519
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ESFP",51.1,1202
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ENFP",50.5,10817
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ESFJ",49.6,592
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ISFP",49.6,1998
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","INFP",49,23344
"B992","Rosa Diaz","B99","Brooklyn Nine-Nine","ISFJ",47.3,1602
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ISFJ",66.9,1602
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ESTJ",66.3,547
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ESFJ",65.9,592
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ISTJ",65.6,1475
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ENFJ",63.4,3842
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","INFJ",62.9,12519
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","INTJ",61.7,8827
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ENTJ",61.3,2286
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ISFP",53.7,1998
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","INFP",53.6,23344
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ESFP",53.6,1202
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ENFP",53.5,10817
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","INTP",52.6,11992
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ISTP",51.8,1950
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ESTP",51.7,765
"B994","Amy Santiago","B99","Brooklyn Nine-Nine","ENTP",50.1,5934
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ENFP",70.2,10817
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ESFP",68.5,1202
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ENTP",63.8,5934
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ESTP",63.5,765
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ENFJ",63.4,3842
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","INFP",60.9,23344
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ESFJ",60.1,592
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ISFP",59,1998
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ENTJ",56.8,2286
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","INFJ",54.8,12519
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","INTP",53.7,11992
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ESTJ",53.2,547
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ISTP",52.7,1950
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ISFJ",50.5,1602
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","INTJ",47.2,8827
"B991","Jake Peralta","B99","Brooklyn Nine-Nine","ISTJ",43.6,1475
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ESFJ",70.3,592
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ENFJ",69.4,3842
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ISFJ",66.8,1602
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","INFJ",64.6,12519
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ENFP",63.5,10817
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ESTJ",63.3,547
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ESFP",62.6,1202
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ENTJ",60.2,2286
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","INFP",59.2,23344
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ISTJ",58.1,1475
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ISFP",58,1998
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","INTJ",55.6,8827
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ESTP",55.3,765
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ENTP",53.2,5934
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","INTP",50.8,11992
"B993","Terry Jeffords","B99","Brooklyn Nine-Nine","ISTP",49.9,1950
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ISFJ",65.3,1602
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ENFP",64.9,10817
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ESFJ",64.8,592
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","INFP",64.6,23344
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ENFJ",64.3,3842
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","INFJ",63.7,12519
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ESFP",62.3,1202
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ISFP",62.1,1998
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","INTP",51.9,11992
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ESTJ",51.8,547
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ISTJ",51.4,1475
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ENTP",50.6,5934
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ENTJ",50.3,2286
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ESTP",50.1,765
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","INTJ",49.6,8827
"B995","Charles Boyle","B99","Brooklyn Nine-Nine","ISTP",49.3,1950
"BB1","Walter White","BB","Breaking Bad","INTJ",60.9,8827
"BB1","Walter White","BB","Breaking Bad","ENTJ",60.7,2286
"BB1","Walter White","BB","Breaking Bad","ESTJ",58.5,547
"BB1","Walter White","BB","Breaking Bad","ISTJ",57.5,1475
"BB1","Walter White","BB","Breaking Bad","ENTP",56.7,5934
"BB1","Walter White","BB","Breaking Bad","INTP",55.4,11992
"BB1","Walter White","BB","Breaking Bad","ESTP",55.2,765
"BB1","Walter White","BB","Breaking Bad","ISTP",54.8,1950
"BB1","Walter White","BB","Breaking Bad","ENFJ",49.1,3842
"BB1","Walter White","BB","Breaking Bad","INFJ",49,12519
"BB1","Walter White","BB","Breaking Bad","ESFJ",46.9,592
"BB1","Walter White","BB","Breaking Bad","ISFJ",45.6,1602
"BB1","Walter White","BB","Breaking Bad","ESFP",45.5,1202
"BB1","Walter White","BB","Breaking Bad","ENFP",45.5,10817
"BB1","Walter White","BB","Breaking Bad","ISFP",44.9,1998
"BB1","Walter White","BB","Breaking Bad","INFP",44.9,23344
"BB3","Jesse Pinkman","BB","Breaking Bad","ENFP",63.3,10817
"BB3","Jesse Pinkman","BB","Breaking Bad","ESFP",61.5,1202
"BB3","Jesse Pinkman","BB","Breaking Bad","ENTP",61.3,5934
"BB3","Jesse Pinkman","BB","Breaking Bad","INFP",60.3,23344
"BB3","Jesse Pinkman","BB","Breaking Bad","ESTP",59.9,765
"BB3","Jesse Pinkman","BB","Breaking Bad","ISFP",58.7,1998
"BB3","Jesse Pinkman","BB","Breaking Bad","INTP",56.6,11992
"BB3","Jesse Pinkman","BB","Breaking Bad","ISTP",56,1950
"BB3","Jesse Pinkman","BB","Breaking Bad","ENFJ",54.8,3842
"BB3","Jesse Pinkman","BB","Breaking Bad","INFJ",52.5,12519
"BB3","Jesse Pinkman","BB","Breaking Bad","ENTJ",51.9,2286
"BB3","Jesse Pinkman","BB","Breaking Bad","ESFJ",51.2,592
"BB3","Jesse Pinkman","BB","Breaking Bad","INTJ",48.8,8827
"BB3","Jesse Pinkman","BB","Breaking Bad","ESTJ",47.4,547
"BB3","Jesse Pinkman","BB","Breaking Bad","ISFJ",47.3,1602
"BB3","Jesse Pinkman","BB","Breaking Bad","ISTJ",44.4,1475
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ISTJ",61.6,1475
"BB9","Mike Ehrmantraut","BB","Breaking Bad","INTJ",61.4,8827
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ESTJ",59,547
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ENTJ",57.4,2286
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ISTP",55.1,1950
"BB9","Mike Ehrmantraut","BB","Breaking Bad","INTP",53.7,11992
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ISFJ",52.1,1602
"BB9","Mike Ehrmantraut","BB","Breaking Bad","INFJ",52,12519
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ESTP",51.5,765
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ENTP",50.2,5934
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ESFJ",49.4,592
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ENFJ",49.2,3842
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ISFP",46.4,1998
"BB9","Mike Ehrmantraut","BB","Breaking Bad","INFP",45.2,23344
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ESFP",43.4,1202
"BB9","Mike Ehrmantraut","BB","Breaking Bad","ENFP",42.5,10817
"BB8","Gus Fring","BB","Breaking Bad","INTJ",62,8827
"BB8","Gus Fring","BB","Breaking Bad","ENTJ",60.6,2286
"BB8","Gus Fring","BB","Breaking Bad","ISTJ",60.5,1475
"BB8","Gus Fring","BB","Breaking Bad","ESTJ",60.4,547
"BB8","Gus Fring","BB","Breaking Bad","INTP",53.5,11992
"BB8","Gus Fring","BB","Breaking Bad","ISTP",53.4,1950
"BB8","Gus Fring","BB","Breaking Bad","ENTP",52.9,5934
"BB8","Gus Fring","BB","Breaking Bad","ESTP",52.4,765
"BB8","Gus Fring","BB","Breaking Bad","INFJ",50,12519
"BB8","Gus Fring","BB","Breaking Bad","ENFJ",49.3,3842
"BB8","Gus Fring","BB","Breaking Bad","ISFJ",48.8,1602
"BB8","Gus Fring","BB","Breaking Bad","ESFJ",48.6,592
"BB8","Gus Fring","BB","Breaking Bad","ISFP",43.6,1998
"BB8","Gus Fring","BB","Breaking Bad","ESFP",43.1,1202
"BB8","Gus Fring","BB","Breaking Bad","INFP",42.8,23344
"BB8","Gus Fring","BB","Breaking Bad","ENFP",42.3,10817
"BB4","Hank Schrader","BB","Breaking Bad","ESTJ",57.3,547
"BB4","Hank Schrader","BB","Breaking Bad","ISTJ",53.8,1475
"BB4","Hank Schrader","BB","Breaking Bad","ENTJ",53.7,2286
"BB4","Hank Schrader","BB","Breaking Bad","INTJ",50.9,8827
"BB4","Hank Schrader","BB","Breaking Bad","ESTP",50,765
"BB4","Hank Schrader","BB","Breaking Bad","ESFJ",49.2,592
"BB4","Hank Schrader","BB","Breaking Bad","ENFJ",47.2,3842
"BB4","Hank Schrader","BB","Breaking Bad","ISTP",46.7,1950
"BB4","Hank Schrader","BB","Breaking Bad","ENTP",46.5,5934
"BB4","Hank Schrader","BB","Breaking Bad","ISFJ",46.3,1602
"BB4","Hank Schrader","BB","Breaking Bad","INFJ",43.8,12519
"BB4","Hank Schrader","BB","Breaking Bad","INTP",43.8,11992
"BB4","Hank Schrader","BB","Breaking Bad","ESFP",43.8,1202
"BB4","Hank Schrader","BB","Breaking Bad","ENFP",41,10817
"BB4","Hank Schrader","BB","Breaking Bad","ISFP",40.2,1998
"BB4","Hank Schrader","BB","Breaking Bad","INFP",37.9,23344
"BB7","Saul Goodman","BB","Breaking Bad","ENTP",63.6,5934
"BB7","Saul Goodman","BB","Breaking Bad","ESTP",61.7,765
"BB7","Saul Goodman","BB","Breaking Bad","ENFP",58.6,10817
"BB7","Saul Goodman","BB","Breaking Bad","ENTJ",58.5,2286
"BB7","Saul Goodman","BB","Breaking Bad","ESFP",58.3,1202
"BB7","Saul Goodman","BB","Breaking Bad","INTP",55.4,11992
"BB7","Saul Goodman","BB","Breaking Bad","ISTP",54.8,1950
"BB7","Saul Goodman","BB","Breaking Bad","ENFJ",53.9,3842
"BB7","Saul Goodman","BB","Breaking Bad","ESTJ",53.4,547
"BB7","Saul Goodman","BB","Breaking Bad","INTJ",52.2,8827
"BB7","Saul Goodman","BB","Breaking Bad","INFP",52.2,23344
"BB7","Saul Goodman","BB","Breaking Bad","ISFP",51.6,1998
"BB7","Saul Goodman","BB","Breaking Bad","ESFJ",50.3,592
"BB7","Saul Goodman","BB","Breaking Bad","INFJ",48.4,12519
"BB7","Saul Goodman","BB","Breaking Bad","ISTJ",47,1475
"BB7","Saul Goodman","BB","Breaking Bad","ISFJ",43,1602
"BB10","Jane Margolis","BB","Breaking Bad","ENTP",66.7,5934
"BB10","Jane Margolis","BB","Breaking Bad","ESTP",63.2,765
"BB10","Jane Margolis","BB","Breaking Bad","ENFP",63,10817
"BB10","Jane Margolis","BB","Breaking Bad","INTP",61,11992
"BB10","Jane Margolis","BB","Breaking Bad","ESFP",60.8,1202
"BB10","Jane Margolis","BB","Breaking Bad","INFP",60.1,23344
"BB10","Jane Margolis","BB","Breaking Bad","ISTP",59.5,1950
"BB10","Jane Margolis","BB","Breaking Bad","ENTJ",58.4,2286
"BB10","Jane Margolis","BB","Breaking Bad","ISFP",58.1,1998
"BB10","Jane Margolis","BB","Breaking Bad","ENFJ",55.6,3842
"BB10","Jane Margolis","BB","Breaking Bad","INTJ",55.2,8827
"BB10","Jane Margolis","BB","Breaking Bad","INFJ",53.7,12519
"BB10","Jane Margolis","BB","Breaking Bad","ESTJ",51.5,547
"BB10","Jane Margolis","BB","Breaking Bad","ESFJ",50.1,592
"BB10","Jane Margolis","BB","Breaking Bad","ISTJ",48.1,1475
"BB10","Jane Margolis","BB","Breaking Bad","ISFJ",45.7,1602
"BB2","Skyler White","BB","Breaking Bad","ISTJ",58.1,1475
"BB2","Skyler White","BB","Breaking Bad","ESTJ",57.5,547
"BB2","Skyler White","BB","Breaking Bad","INTJ",56.1,8827
"BB2","Skyler White","BB","Breaking Bad","ENTJ",55.2,2286
"BB2","Skyler White","BB","Breaking Bad","ISFJ",50.5,1602
"BB2","Skyler White","BB","Breaking Bad","ISTP",49.9,1950
"BB2","Skyler White","BB","Breaking Bad","ESFJ",49.5,592
"BB2","Skyler White","BB","Breaking Bad","ESTP",48.8,765
"BB2","Skyler White","BB","Breaking Bad","INTP",48.8,11992
"BB2","Skyler White","BB","Breaking Bad","INFJ",48.4,12519
"BB2","Skyler White","BB","Breaking Bad","ENTP",47.9,5934
"BB2","Skyler White","BB","Breaking Bad","ENFJ",47.6,3842
"BB2","Skyler White","BB","Breaking Bad","ISFP",44.2,1998
"BB2","Skyler White","BB","Breaking Bad","ESFP",43.3,1202
"BB2","Skyler White","BB","Breaking Bad","INFP",42.3,23344
"BB2","Skyler White","BB","Breaking Bad","ENFP",41.2,10817
"BB6","Flynn White","BB","Breaking Bad","ISFJ",66.7,1602
"BB6","Flynn White","BB","Breaking Bad","INFJ",62.8,12519
"BB6","Flynn White","BB","Breaking Bad","INFP",62.6,23344
"BB6","Flynn White","BB","Breaking Bad","ISFP",62,1998
"BB6","Flynn White","BB","Breaking Bad","ESFJ",59.9,592
"BB6","Flynn White","BB","Breaking Bad","ENFJ",57.5,3842
"BB6","Flynn White","BB","Breaking Bad","ISTJ",57,1475
"BB6","Flynn White","BB","Breaking Bad","ENFP",56.8,10817
"BB6","Flynn White","BB","Breaking Bad","ESFP",55.5,1202
"BB6","Flynn White","BB","Breaking Bad","INTP",54.3,11992
"BB6","Flynn White","BB","Breaking Bad","ISTP",53.3,1950
"BB6","Flynn White","BB","Breaking Bad","INTJ",53.1,8827
"BB6","Flynn White","BB","Breaking Bad","ESTJ",50.9,547
"BB6","Flynn White","BB","Breaking Bad","ENTJ",47.1,2286
"BB6","Flynn White","BB","Breaking Bad","ESTP",47.1,765
"BB6","Flynn White","BB","Breaking Bad","ENTP",46.5,5934
"BB5","Marie Schrader","BB","Breaking Bad","ESTJ",48,547
"BB5","Marie Schrader","BB","Breaking Bad","ENTJ",47.2,2286
"BB5","Marie Schrader","BB","Breaking Bad","ISTJ",46.8,1475
"BB5","Marie Schrader","BB","Breaking Bad","ESTP",46.7,765
"BB5","Marie Schrader","BB","Breaking Bad","ENTP",46.4,5934
"BB5","Marie Schrader","BB","Breaking Bad","ESFP",45.4,1202
"BB5","Marie Schrader","BB","Breaking Bad","ESFJ",45.1,592
"BB5","Marie Schrader","BB","Breaking Bad","INTJ",45,8827
"BB5","Marie Schrader","BB","Breaking Bad","ISTP",44.9,1950
"BB5","Marie Schrader","BB","Breaking Bad","INTP",43.8,11992
"BB5","Marie Schrader","BB","Breaking Bad","ISFP",43.8,1998
"BB5","Marie Schrader","BB","Breaking Bad","ISFJ",43.7,1602
"BB5","Marie Schrader","BB","Breaking Bad","ENFJ",43.4,3842
"BB5","Marie Schrader","BB","Breaking Bad","ENFP",43.2,10817
"BB5","Marie Schrader","BB","Breaking Bad","INFP",42.1,23344
"BB5","Marie Schrader","BB","Breaking Bad","INFJ",42,12519
"LK1","Simba","LK","The Lion King","ENFP",69.2,10817
"LK1","Simba","LK","The Lion King","ESFP",67.7,1202
"LK1","Simba","LK","The Lion King","ENFJ",65.6,3842
"LK1","Simba","LK","The Lion King","ESFJ",63,592
"LK1","Simba","LK","The Lion King","ESTP",61.1,765
"LK1","Simba","LK","The Lion King","INFP",60.8,23344
"LK1","Simba","LK","The Lion King","ENTP",60.2,5934
"LK1","Simba","LK","The Lion King","ISFP",59,1998
"LK1","Simba","LK","The Lion King","INFJ",57.5,12519
"LK1","Simba","LK","The Lion King","ENTJ",56.8,2286
"LK1","Simba","LK","The Lion King","ESTJ",55,547
"LK1","Simba","LK","The Lion King","ISFJ",54.8,1602
"LK1","Simba","LK","The Lion King","INTP",51.6,11992
"LK1","Simba","LK","The Lion King","ISTP",50.9,1950
"LK1","Simba","LK","The Lion King","INTJ",47.8,8827
"LK1","Simba","LK","The Lion King","ISTJ",45.9,1475
"LK6","Mufasa","LK","The Lion King","ESFJ",64.4,592
"LK6","Mufasa","LK","The Lion King","ESTJ",64.2,547
"LK6","Mufasa","LK","The Lion King","ENFJ",63.4,3842
"LK6","Mufasa","LK","The Lion King","ISFJ",62.4,1602
"LK6","Mufasa","LK","The Lion King","ENTJ",60.7,2286
"LK6","Mufasa","LK","The Lion King","ISTJ",60.6,1475
"LK6","Mufasa","LK","The Lion King","INFJ",60.2,12519
"LK6","Mufasa","LK","The Lion King","INTJ",58.2,8827
"LK6","Mufasa","LK","The Lion King","ENFP",54.5,10817
"LK6","Mufasa","LK","The Lion King","ESFP",54.2,1202
"LK6","Mufasa","LK","The Lion King","ESTP",53,765
"LK6","Mufasa","LK","The Lion King","INFP",51.8,23344
"LK6","Mufasa","LK","The Lion King","ISFP",51.4,1998
"LK6","Mufasa","LK","The Lion King","ENTP",50.6,5934
"LK6","Mufasa","LK","The Lion King","INTP",49.9,11992
"LK6","Mufasa","LK","The Lion King","ISTP",49.8,1950
"LK2","Nala","LK","The Lion King","ENFJ",71.1,3842
"LK2","Nala","LK","The Lion King","ESFJ",70.6,592
"LK2","Nala","LK","The Lion King","ESTJ",68.9,547
"LK2","Nala","LK","The Lion King","ENTJ",67.1,2286
"LK2","Nala","LK","The Lion King","ISFJ",65.4,1602
"LK2","Nala","LK","The Lion King","INFJ",65.2,12519
"LK2","Nala","LK","The Lion King","ENFP",64.2,10817
"LK2","Nala","LK","The Lion King","ESFP",63.6,1202
"LK2","Nala","LK","The Lion King","ISTJ",61.7,1475
"LK2","Nala","LK","The Lion King","ESTP",61.4,765
