gutenberg_id,text
42923,turned to his papers and began to speak of the future--of the
42923,"professorship with its new work, new duties, new services--to the going"
42923,"away from Kentucky: not once did he turn the talk away from the new, the"
42923,"future, except that when he finished he covered the whole theme by"
42923,saying that the old ties must hold fast and become the dearer for the
42923,"separation. He wanted the doctor's advice, insisted upon having it,"
42923,"forced him too on into this future. Not a word, not a look of the eye,"
42923,"not a note in the voice, about a thing so near, too near."
42923,
42923,"""Now this is the end of that,"" he said, putting the papers away. ""But it"
42923,"all brings up something else: the farther we go forward, the longer we"
42923,"look backward; and the future, this new future, has turned my eyes all"
42923,"the more toward the past, Downs, our past--yours and mine!"""
42923,
42923,And so he began to talk about this past. He went back to their boyhood
42923,together. He laughed over the time when he began to go to the manor
42923,house every Saturday to stay all night. He declared that he had expected
42923,the first time to starve in a house where there were no women; but to
42923,his astonishment--and relief--he had found that he had devoured things
42923,as never before. He had not been prepared to say--speaking for the boy
42923,he then was--that a woman at the table took away his appetite; but there
42923,"was the fact, unquestionable and satisfying, that at the table with"
42923,males only he had discovered bodily abysses within himself that had
42923,"never been called into requisition! He was as frivolous as all this,"
42923,winding quietly along through those happy years.
42923,
42923,He recalled another incident: that during one of their first rabbit
42923,hunts they had fired almost simultaneously at the same rabbit. As
42923,"neither could claim the glory of killing it, they had decided that at"
42923,"least they must share equally the glory of its pelt. And so, measuring"
42923,"to an equal distance from the tip of its nose and the tip of its tail,"
42923,"they had there inserted a penknife and severed the skin; and then,"
42923,"propping their boots, soles against soles, like those resolved on a tug"
42923,"of war, and each taking hold of his half of the skin, with one mighty"
42923,jerk backwards each was in possession of his trophy! He was as frivolous
42923,"as that. Nor would he ever leave this theme of their friendship, weaving"
42923,about it here and there remembered tricks and escapades as he traced it
42923,down--this bond in their lives. (There were such friendships in those
42923,days.)
42923,
42923,And so he poured out a man's tribute to a man's friendship; and then
42923,quickly with a change of tone by which we all may intimate to a visitor
42923,"that his visit is at an end, he bade the doctor take his leave. But he"
42923,did one thing first--one little thing:--
42923,
42923,"""Josephine sent you these, and told me to pin them on you, with her"
42923,"love,"" he said with a tremor of the mouth, his eyes filling; and taking"
42923,from the lapel of his coat a little freshly plucked bunch of heliotrope
42923,"and rose geranium, he leaned affectionately over against the doctor's"
42923,shoulder and pinned the flowers on his breast.
42923,
42923,"Then he held out his hand as if to drag the doctor to his feet, walked"
42923,"with him to the buggy, pushed him in, put the reins in his palm, and"
42923,gave a slap to the horse to start it.
42923,
42923,"""Come to see us, Downs,"" he said; ""we can't have you much longer."""
42923,
42923,                               * * * * *
42923,
42923,
42923,Truly if the rest of us had nobility enough to treat one another's
42923,"failings with sympathy and understanding, there would be few tragedies"
42923,"for us in our human lives, except the inevitable tragedies of nature."
42923,
42923,The way in which these two friends instead of turning away from him
42923,"instantly turned toward him, sparing not themselves that they might"
42923,rescue him from what now might swiftly and easily be utter ruin--this
42923,most human touch of most human nobleness wrought in him a revelation and
42923,a revolution.
42923,
42923,On one day he had gone to the end of the long path of temptation: there
42923,was relief in that even. And on the next what is finest in human nature
42923,had come to his rescue. And both of these things changed him. Every day
42923,since had been changing him. The unlifted shadow that had overlain the
42923,landscape of his life had begun to break up into moving shadows
42923,traversed by rifts of light: a ravishing greenness began to reappear in
42923,the world. That old irremovable obstruction across his road had been
42923,withdrawn: once again there was a clear path and single vision.
42923,
42923,But the sower may become a new character; the growth of what he has
42923,sowed must go on. And the doctor with a vision clarified and corrected
42923,now saw thriving everywhere around him young plants the germs of which
42923,he had so long been scattering. A farmer might from a field by dint of
42923,infinite patience and searching recover every seed that he had thrown
42923,forth; but as well might he try to gather back a shower of raindrops
42923,from dry clods.
42923,
42923,And as the doctor sat in his library that morning with this final
42923,announcement to him of how things sown were growing in the nature of his
42923,"little boy, it seemed to him the moment to call upon Nature for a"
42923,"settlement--Nature who never fails to collect a bill, but who never pays"
42923,one. And sitting there with the whole subject before him as a physician
42923,"studying his own case, he asked of Nature whether without any will of"
42923,his own she had not started him in life with too great susceptibility to
42923,"the power of suggestion. Far back when his character was being moulded,"
42923,had not Nature seen to it that wrong suggestions were sown in him? Had
42923,not all his trouble started there? Was not _he_ harvesting what he had
42923,"not scattered? This immeasurable power of suggestion, this new mystery"
42923,"which innumerable minds were now trying to fathom, to govern, to apply."
42923,This fresh field of research for his own science of medicine--this
42923,"wounding and this healing, this waylaying and misleading, by suggestion."
42923,"This plan of Nature that no human being should escape it, that it should"
42923,be the very ether which all must breathe.
42923,
42923,                               * * * * *
42923,
42923,
42923,Meantime out of doors the face of Nature had rapidly changed; his
42923,"forecast of early morning had been fulfilled: the wind had died down,"
42923,"clouds had overspread the sky, and it was snowing rapidly. On turnpike"
42923,and lane and crossroads there was falling the dry snow of true winter
42923,when there is sleighing.
42923,
42923,He had given up work and had long been walking restlessly to and fro
42923,from one room to another; and now as he stood at a window and looked out
42923,"at the mantle of ermine being woven for all unsightly things, at the"
42923,hiding away of the year's blots and stains under the one new
42923,"spotlessness, his thoughts buried themselves with getting out his own"
42923,sleigh and with his trip across country in the afternoon to the homes of
42923,the sick children. But more intimately he thought of the long drive
42923,homeward from the distant county seat late that night--with his memories
42923,of Christmas Eve.
42923,
42923,"He turned from the window, and going to his office set about the work of"
42923,mending the sleigh-bells. For some reason he did this most quietly lest
42923,they should send any sound through the stillness of the house. Once as a
42923,"bell tumbled out of its place, instinctively he put his hand over it as"
42923,though it were human and he must silence its mouth of merriment.
42923,Sleigh-bells seemed out of place in these rooms; they threw their music
42923,"into old wounds. When he had finished, he put them just inside the door"
42923,of the small room opening toward the stable where his man could take
42923,them away without making any noise.
42923,
42923,And now another sound caught the doctor's ear as he was washing his
42923,hands.
42923,
42923,It was half past twelve o'clock; and his wife had entered the
42923,"dining-room to begin some early preparations for dinner, and she was"
42923,"alone. She wished no maid to-day, apparently, at least not yet; and as"
42923,"she moved familiarly about there reached his ear--very low, sung wholly"
42923,to herself--the melody of a ballad.
42923,
42923,The doctor knew it--words and music: it was the _Ballad of the Trees and
42923,the Master_. In this the poet--a Southern poet who himself alike through
42923,genius and suffering had entered while on earth into the divine--in this
42923,the poet had represented the Son of Man as going into the woods when his
42923,hour was near; into the woods for such strength as the forest only may
42923,sometimes give us: the same forest out of which humanity itself had
42923,emerged when it began its troubled history of search for the ideal.
42923,
42923,Thus her song was not of the Christmas Tree and of the Manger when
42923,Divine love arrives; but of the tree of the Crucifixion and of love's
42923,betrayal and sacrifice ere it goes away. It was not the carol of the
42923,"whole happy world at this hour for Bethlehem, but the hymn of"
42923,Calvary--the music of the thorn tree and of the Crown of Thorns.
42923,
42923,And this from his wife on Christmas Eve!--not for his ear: not for any
42923,one's ear: but to herself alone.
42923,
42923,"As he listened, with an overmastering impulse he walked to the corner of"
42923,the library and stood before her picture. He noticed that in the
42923,careless haste of holiday house-cleaning to-day the servant had left on
42923,"the glass of the frame some finger-prints, some particles of dust. He"
42923,brought a little moistened antiseptic sponge and a little red-cross
42923,"gauze, and softly cleaned it as though he were touching a wound. Then he"
42923,returned to the window and watched the snow falling and heard his wife's
42923,song through to the end.
42923,
42923,"It was she to whom he owed everything. It was she who, a few years after"
42923,"their marriage, having discovered herself to be an unloved bride, had"
42923,thrown her whole agonized nature into the one remaining chance of
42923,winning his love as young wife and young mother. Having seen that hope
42923,"pass from her, she had withdrawn from one tragedy into a lesser one: she"
42923,"had withdrawn from him. And so withdrawing, she held the whole power of"
42923,ruining him. Divorce--open separation--and his career as a physician in
42923,that land would have been ended.
42923,
42923,"Instead, she too had come to his rescue. Slowly out of that too swift"
42923,"and pitiless a fate for her own life, she had begun to work for the"
42923,success of his: it was of too much value to many to be brought to
42923,nothingness for the disappointment of one.
42923,
42923,"The doctor stood there, looking out at the snowstorm and thinking how"
42923,all the people who could most have destroyed him had spared not
42923,themselves to make him happy and successful and useful.
42923,
42923,The dining-room doors were thrown open--he went in to dinner.
42923,
42923,
42923,
42923,
42923,                                PART II
42923,
42923,
42923,
42923,
42923,                                PART II
42923,
42923,                                   I
42923,
42923,                 TWO OTHER WINTER SNOWBIRDS AT A WINDOW
42923,
42923,
42923,"""Do you see them coming, Elizabeth?"""
42923,
42923,"""Not yet--except in my mind's eye."""
42923,
42923,"""Your mind's eye! Always that mind's eye! Till you see them with"
42923,"something better than your mind's eye, don't disturb me, Elizabeth. I"
42923,have just come to the Battle of Hastings. I am going to fight as King
42923,Harold. Old William the Conqueror has just finished saying his
42923,"hypocritical prayers. I am arming for him!"""
42923,
42923,"""Arm away!"" said Elizabeth, never interested in arming."
42923,
42923,She stood at the sunny window of the library. With one rosy finger-nail
42923,"she had scratched some frost off a window-pane, and with her face close"
42923,to the clear spot was peeping out. Her fingers tapped a contented ditty
42923,on the window-sill.
42923,
42923,A few minutes later the other voice was heard again: it came from the
42923,"direction of a sofa in the room, and seemed to rise out of"
42923,half-smothering cushions:--
42923,
42923,"""While the battle is going on, you might look around once more for the"
42923,"key, Elizabeth. Likely enough they have it hid somewhere in here. They"
42923,got the Tree into the house last night without our catching them. And
42923,"after they think we are asleep to-night, they'll hang the presents on,"
42923,and to-morrow they'll pretend they didn't. But we can't let them go on
42923,"treating us like infants, or as if we were no better than immigrants."
42923,That's what little immigrants believe! And that's how we got the notion
42923,in this country. Old William was an immigrant! But I wouldn't loathe him
42923,as I do if he hadn't been one of the hypocritical praying immigrants. He
42923,"could have prayed without being a hypocrite, Elizabeth; and he could"
42923,"have been a hypocrite without praying; but he wanted to be both, the old"
42923,"beast!"""
42923,
42923,"""But he stopped praying centuries ago, Harold,"" said Elizabeth, rubbing"
42923,her long nose against the window-pane as though she had a mind to
42923,"shorten it on a grindstone. ""Can't you find enough in the world to fight"
42923,without going away back to fight William the Conqueror? What have we
42923,Kentucky children got to do with William the Conqueror on Christmas Eve!
42923,And suppose he was a hypocrite then; he can't be a hypocrite _now_! If
42923,"he went where it's nicest to go, it must have been taken out of him by"
42923,"this time; and if he went where they say it is not so nice, O dear! of"
42923,"course, I don't know what became of it _there_; it may have exploded; it"
42923,"may have blown him up."" Elizabeth had begun her earliest study of"
42923,chemistry; she disliked explosive gases.
42923,
42923,A few minutes later the deliberate voice rose out of the sofa pillows:--
42923,
42923,"""I wish it had been me to turn the heat on him: I'd have made him"
42923,"sizzle! If you find the key, lay it aside quietly, Elizabeth. By that"
42923,time the moon may be shining down on the battle-field where I am dead
42923,"among my common soldiers, all of us covered with gore: let the king lie"
42923,"there with them as one of them: doesn't that sound fine?"""
42923,
42923,"""Not to me!"" said Elizabeth. ""It sounds like nonsense: what's the matter"
42923,"with _your_ mind's eye, I beg to inquire?"""
42923,
42923,Elizabeth was nondescript. Her hair was golden-red and as soft as woven
42923,wind. Her skin had the fairness of peach bloom when bees are coming and
42923,going in the sunlit air and there is such sweetness. Under her eyes lay
42923,a deeper flush like that sometimes seen on a child's face after a first
42923,day's sunburn by the waterside in springtime. Her own face might have
42923,been called the face of four crescents. Two of the crescents you always
42923,"saw--her eyebrows, twin down-curved bands of palest gold. In order to"
42923,"see the other crescents, you had only to tell Elizabeth some story. As"
42923,"you finished, she who had been leaning over toward you slowly closed her"
42923,eyes and drew in a breath as though to drink the last delight of it; her
42923,thin lips parted tightly across her pointed little teeth in a smile of
42923,"thanks; and then in each cheek a curved dimple came out, shaped like"
42923,"what the farmers in Elizabeth's country call ""a dry moon"" when it"
42923,appears thus set up on end in the evening sky--the water for the month
42923,having all run out.
42923,
42923,"Elizabeth's nose did not appear to have originated in the New World, but"
42923,"to be one of those steep Lombard noses, which on the faces of northern"
42923,"Italians seem to have started down the Alps in a landslide, to have gone"
42923,"a certain distance toward the Mediterranean, and then suddenly to have"
42923,disappeared over the precipice of the chin. Across the Alpine nose was
42923,stretched a tiny spiderweb golden bridge: Elizabeth wore spectacles. The
42923,frames were of the palest gold--she insisted they must be the exact
42923,color of her eyebrows.
42923,
42923,It was the glasses perhaps that gave to her face its look of dreaminess.
42923,But there were times when her eyes pained. (All the doctors had never
42923,been able to keep them from paining.) And this often compelled her to
42923,sit with them closed and do nothing; then her face became dreamier. But
42923,always the look bespoke an introspection of happiness. It drew your mind
42923,"back to the work of those unknown artisans of Tanagra, who centuries"
42923,before our era expressed in little terra-cotta figures the freedom and
42923,joy of Greek children in the old Greek life. Whatever the children are
42923,"doing, they are happy about it; if they are doing nothing, they are"
42923,happy about doing nothing.
42923,
42923,"Thus, as long as Elizabeth's eyes were open on the world, they found the"
42923,"things that made her happy, neglecting the rest. No psyche winging the"
42923,"wide plain ever went more surely to its needed blossom, disregarding"
42923,otherwise the crowded acres. And when her tired eyes were closed and the
42923,"golden bridge was lifted off the Lombard nose, they were opened upon an"
42923,inner world as enchanting. For with that gift which belongs to childhood
42923,"and to genius alone, as the real things of life which she had loved"
42923,"disappeared, she caught them alive and transferred them to another land."
42923,There also she kept all the other beautiful things that had never been
42923,"real on the earth but ought to have been real, as she insisted; and on"
42923,these Elysian Fields her spirit went to play. She was already old enough
42923,to realize that she was constantly outgrowing things; but as they were
42923,borne backward into the distance she turned and laid her fingers on her
42923,lips in farewell to them--little Niobe of unshed tears over life's
42923,"changes. Her soul seemed to be this, that she could not turn against"
42923,"anything she once had loved, nor cease to be loyal to it after it was"
42923,ruined or gone. As a swallow remembers the eaves whether the skies be
42923,"bright or dark, the nature of Elizabeth sheltered itself under the old"
42923,world's roof of love.
42923,
42923,It was this intense fidelity of character that now kept her in her watch
42923,"at the window, waiting for the two friends who were to make them four"
42923,"children on Christmas Eve. Once, indeed, as no figures were to be seen"
42923,"far or near out on the winter landscape, she turned softly into the"
42923,"room, and much against her will continued her search for the key that"
42923,would unlock the doors connecting the library with the parlor--the dark
42923,and suddenly mysterious parlor where the Christmas Tree now stood.
42923,
42923,There was a mingling of three odors in the library that forenoon. Into
42923,"one wall an old white marble mantel-piece was built, decorated on each"
42923,"side with huge bunches of grapes--a votive offering by Bacchus, god of"
42923,"the inner fire, to Pluto, god of the outer fire. This mantel now held in"
42923,its heart a crimson glow of anthracite coals; and the wintry smell of
42923,coal gas was comfortably pervasive. Making its summer-like way through
42923,"the gas was the fragrance of rose geranium, some pots of which were"
42923,blooming on a window-sill just inside the silvery landscapes of frost. A
42923,"third and more powerful odor was that of a bruised evergreen, boughs of"
42923,"which had been crushed in handling, and the sap of which, oozing from"
42923,"the trunk, scattered far its wild balsam: the fragrance ever suggested"
42923,the fir in the next room.
42923,
42923,"Elizabeth went first to the mantel, and putting one little freckled hand"
42923,"on the Parian marble, and a little freckled (perhaps) foot on the brass"
42923,"fender, and pressing her side against the Bacchic grapes (which might"
42923,"well have become purpling at the moment), she opened the clock and"
42923,"looked in. The clock key was there, and Elizabeth was used to see her"
42923,mother take it out for the winding of the hours--always the winding of
42923,"the hours, the winding of the years, the winding of life."
42923,
42923,"Next she went to another window where the geraniums were blooming, and"
42923,"looked on the sill: these geraniums were her mother's especial care, as"
42923,everything in the house was her especial care; and Elizabeth had often
42923,watched her pouring water on the budding green of the plants as though
42923,the drops were bright tears: once she believed the bright drops were
42923,tears.
42923,
42923,Then she passed on to the locked connecting doors between the library
42923,"and the parlor, sniffing as she drew near the odor of the fir--sniffing"
42923,it with sensitive nostril as a fawn on some wild mountain-side questions
42923,the breeze blowing from beds of inaccessible herbage. Every spring when
42923,the parlor was locked for cleaning and when children's feet and fingers
42923,"must be kept from wet paint, she was used to see her mother lock these"
42923,doors and lay the key along the edge of the carpet. It was not there
42923,"now, however."
42923,
42923,Then Elizabeth looked in one more place.
42923,
42923,The library had shelves along one wall reaching from the floor well up
42923,toward the ceiling in the old Southern way. Filling the shelves at one
42923,"end were the older books of the house, showing the good but narrow taste"
42923,"of a Southern household in former times. Midway, the modern books were"
42923,"massed, ranging through part of the world's classic literature and"
42923,through no little of the world's new science; and so marking a
42923,transition in culture to the present master and mistress. At the other
42923,end of the shelves there was a children's corner of the world's best
42923,"fairy tales, some English, some German, some Scandinavian--most of them"
42923,written for little people where winters are long and snows deep and pine
42923,forests boundless.
42923,
42923,She went to the shelf where the day before she had observed her mother
42923,"put a book back into its place: the book was there, but no key. So she"
42923,"passed along the shelves back toward the window, where she maintained"
42923,her lookout; and she trailed her finger-tips along the backs of the
42923,books as she passed the children's corner of fairy tales: it was a habit
42923,of hers to caress things she was fond of as long as they remained within
42923,reach. Once her hand almost touched the key where it lay hidden--among
42923,those old-time Christmas stories.
42923,
42923,"Half glad that her search had been in vain, she returned to her vigil at"
42923,the window.
42923,
42923,"""Did you find the key?"""
42923,
42923,"""No; and I'm not sorry I didn't."" And then she suddenly cried: ""They are"
42923,"coming, Harold! I see them away off on the hilltop yonder, running and"
42923,"jumping."""
42923,
42923,The boy sat up on the edge of the sofa. He had on a suit of cassimere of
42923,a kind of blue-limestone gray as though the rock of the land had been
42923,used as a dye; and the brass buttons of his jacket marked him as a
42923,"member of some military institute, which had released him for the"
42923,"holidays. He laid aside his Book of the World's Great Battles, and put"
42923,the hair out of his eyes. They had the bold keenness of a hawk's; and
42923,his profile was as sharply cut as though it had been chipped along the
42923,edge of a white flint.
42923,
42923,Any historian of the main stock of our early American people would have
42923,fixed curious eyes on him. Merely to behold him was to think backward
42923,across oceans and ages to a race emerging into notice along the coast of
42923,the yellow-surging North Sea: known already to their historians for
42923,straight blond hair falling over bluish gray eyes; large bodies with
42923,"shapely white limbs; braggart voices, arrogant tempers; play-loving and"
42923,fight-loving dispositions; ingrained honor and valor: their animal
42923,natures rooted in attachment to their country; and their spiritual
42923,natures soaring away toward an ideal of truth and strength set somewhere
42923,"in a heaven. He was an offshoot of this old race, breeding stubbornly"
42923,true on these late Kentucky fields.
42923,
42923,"""They are coming! They are coming at last!"" cried Elizabeth, beckoning"
42923,to him.
42923,
42923,The boy got up and strolled over to the window and stood beside his
42923,"sister, most unlike her: he springing from the land as rank as its corn;"
42923,"she being without a country, a little winged soul wandering through the"
42923,"universe, that merely by means of birth had alighted on Kentucky ground."
42923,At this moment beside the grave one-toned figure of her brother the
42923,many-colored nature of Elizabeth had its counterpart in the picture she
42923,offered to the eye; for the sunlight out of doors falling on the
42923,frost-jewelled window-panes spun a silvery radiance about the golden-red
42923,"of the wind-woven hair, heightened the transparency of her skin, and"
42923,stroked with softest pencil her little frock of forget-me-not blue. Had
42923,"she been lifted to the window-frame, she would have looked like some"
42923,portrait of herself done in stained glass--all atmosphered with seraphic
42923,"brilliancy. As to the forget-me-not frock, everything that Elizabeth"
42923,"wore seemed to cherish her; her dresses bloomed about her thin,"
42923,"unbeautiful figure like flowers bent on hiding it, trained there by a"
42923,mother's watchfulness.
42923,
42923,"""Now I am perfectly happy,"" she murmured, pressing her face fondly"
42923,"against his. ""I was afraid it would be too cold for them to come."""
42923,
42923,"The boy pushed her away, and placed his eye at the small clear spot on"
42923,the window-pane.
42923,
42923,"""Elizabeth,"" he said, squinting critically, ""if this is the best"
42923,"spy-glass you have, you would make very little headway with the enemy."""
42923,
42923,"""I didn't have to make headway with the enemy!"" cried Elizabeth,"
42923,"rejecting his hostile utterance; ""I merely wished to see my friends."""
42923,
42923,The boy kept his eye at the lookout.
42923,
42923,"""Elsie has on a red woollen helmet; and she looks as though she were"
42923,"dyed in gore. I wish it were old William's gore!"""
42923,
42923,The sight of those far-off figures dancing toward her had awaked in
42923,"Elizabeth an ecstasy, and she began to weave light-footed measures of"
42923,her own.
42923,
42923,"""Now I am perfectly happy,"" she sang, but rather to herself as she"
42923,whirled round the room.
42923,
42923,Her brother turned toward her and propped his back against the window
42923,and folded his arms: he looked like a dwarf who had been a major-general
42923,and was conscious of it.
42923,
42923,"""I'll not be happy until that key is found. I don't propose to be"
42923,"defeated."""
42923,
42923,"""Oh, Harold, why can't we leave everything as it has always been, if"
42923,_they_ want it! If papa and mamma wish to have one more old-fashioned
42923,"Christmas,--and you know it's the last,--if they wish to have one more,"
42923,"so do I and so do you!"""
42923,
42923,"""I can't pretend, Elizabeth: they needn't ask me to pretend."""
42923,
42923,Elizabeth began to dance toward him with fairy beautiful mockery:--
42923,
42923,"""You just pretended you were dead on the battle-field, among your"
42923,soldiers: you just pretended the moon was shining. You just pretended
42923,Elsie had on a red woollen helmet. You just pretended you were fighting
42923,"William the Conqueror. Oh, no! It is impossible for you to pretend, you"
42923,"poor deficient child!"""
42923,
42923,"""That's different, Elizabeth. That's not pretending; that's imagining."
42923,You knew it wasn't true: there wasn't any secret about it: it didn't
42923,fool anybody. But this pretending about Christmas and about how things
42923,"get on the Tree, and that idiotic old buffoon!--that's trying to make us"
42923,believe it is true when it is not true; and that it is real when it is
42923,not real! That's the way fathers and mothers raise their little
42923,"immigrants!"""
42923,
42923,"Elizabeth danced before him more wildly, watching him with love and"
42923,"beautiful laughter: ""So when papa says he is Santa Claus, he is"
42923,"pretending! And when you say you are King Harold, you're imagining! Why,"
42923,what a bright child you are! How _did_ you ever get to be a member of
42923,"_this_ dull family?"""
42923,
42923,"""I didn't expect you to understand the difference, because you girls are"
42923,used to doing both--you girls! How could you know the difference between
42923,imagining and pretending--you girls! When you are always doing both--you
42923,"girls!"""
42923,
42923,"""Why, what superior creatures we must be, to do so much more than boys,"""
42923,sang Elizabeth. Her head was filled with fragments of nursery ditties;
42923,and the occasion seemed to warrant the production of one. With her eyes
42923,"resting on him, she made a little dance in his honor and at his expense;"
42923,and she cadenced her footfalls to the rhythm of her words:--
42923,
42923,            The innocent lambs!--
42923,"            They have no shams,"
42923,    And they've nothing but wool to hide them.
42923,            They cannot pretend
42923,            Because at one end
42923,    They've nothing but tails to guide them.
42923,
42923,"She suddenly glided forward step by step, airy sylph of unearthly joy,"
42923,"and threw her arms around his neck and covered his face with kisses, and"
42923,"then darted away from him again, dancing. With his arms folded he looked"
42923,at her as a stone mile-post might have looked at a ruby-throated
42923,humming-bird.
42923,
42923,"""You promised,"" he said--""you promised that we'd find the key, and that"
42923,all four of us would walk in on them to-night. But what do _you_ know
42923,"about keeping promises--you girls!"""
42923,
42923,"""I'll keep my promise, but I hope I won't find the key,"" said Elizabeth,"
42923,"as her dance grew wilder with the rising whirlwind of expectation. ""But"
42923,why shouldn't papa and mamma have one more Christmas as _they_ wish it!
42923,Of course we can't care as much for old times as they do; but be
42923,"reasonable, Harold!"""
42923,
42923,"""I can't be reasonable that way. Haven't they always told us never to"
42923,pretend? Haven't they always taught us not to have secrets? Haven't they
42923,always said that a house with a secret in it wasn't a good home for
42923,children? Why can't Christmas be as open as all out of doors? Isn't that
42923,what they call being American--to be as open as all out of doors? It's
42923,"the little immigrants who have secrets in them."""
42923,
42923,"At that moment there was a sound of feet, muffled with yarn stockings,"
42923,stamping triumphantly on the porch.
42923,
42923,"""Oh, there they are!"" cried Elizabeth, darting out of the room to"
42923,receive her guests. More slowly the gray-toned little figure with the
42923,white hair falling over his hawk eyes and with the profile of white
42923,flint followed her.
42923,
42923,And three great spirits there were that walked with the lad that day--as
42923,"with thousands of other lads like him: the spirit of his race, the"
42923,"spirit of his land, and the spirit of his house."
42923,
42923,The real darkness of the Middle Ages was the spiritual night that
42923,settled upon children as they began to play about their homes and to ask
42923,the meanings of them--why they were built as they were--and the meaning
42923,of other things they saw in them and around them. The architects of
42923,those centuries designed their noblest buildings often with an eye to
42923,many of the worst passions of human nature. Toiling masons slowly put
42923,into mortar and stone exact arrangements for the violent and the vile:
42923,"they built not for the good in human character, but against evil--not"
42923,"for a heaven on earth, but against a hell on earth. When the owners took"
42923,"possession, they had placed between themselves and the surrounding world"
42923,the strongest possible proofs of a hostile and vicious attitude. Even
42923,within their homes they had fortified one intimate part against another
42923,intimate part until it was as though the ventricles of the human heart
42923,had walled themselves in distrust away from the auricles.
42923,
42923,"The mental and moral gloom of such homes hung destructively, appallingly"
42923,over children. The very architecture taught them their first bad
42923,"lessons. Lifted in their nurse's or mother's arms, they peered from"
42923,parapet down upon drawbridge and moat--at danger. At the entrances they
42923,"saw massive doors built to shut out death, perhaps battle-hacked,"
42923,blood-stained. From these they learned violence and the habit of
42923,killing. Trap-doors taught them treachery. Sliding-panels in walls
42923,"taught them cunning, flight, and cowardice, eaves-dropping. Underground"
42923,"dungeons taught them revenge, cruelty, persecution to the death: they"
42923,might look down into one and see lying there some victim of slow
42923,starvation or slow torture. Nearly every leading vicious trait born in
42923,"them seized upon the house itself for development, and began to clamber"
42923,up its walls as naturally as castle ivy.
42923,
42923,Little children of the Dark Ages!--does any one now ever try to enter
42923,into their terrors and troubles and warped souls? Can any one
42923,conceivably nowadays look out upon human life or up to the heavens
42923,through their vision!
42923,
42923,"When the Anglo-Saxon, heaven's blue in his eyes, sunlight in his hair,"
42923,"the conquest of the future in his brain, the peopling of the future in"
42923,"his loins, breasted fresh waters and reached the distant shore, he had"
42923,come to a great land where he could build for the best that was in him.
42923,The story of the black slave fleeing across a Western river from a slave
42923,"state into a free state, thrilling millions in this country, is as"
42923,nothing to the story of the White Slave of the Ages who escaped across
42923,an ocean into a world where he became a free man. The cabins of this New
42923,World became the nurseries of a new kind of childhood on the earth.
42923,There is no possibility of measuring the effect upon a child and upon
42923,the man he is to be even of a door that has no lock and of windows that
42923,have no shutters. It was while sleeping behind such undefended doors and
42923,windows that the gaunt mated lions and lionesses on the Western
42923,frontiers of this Republic bred in chaste passion their lean cubs. Out
42923,of such a cabin without a bolt and with its mere latchstring there
42923,"walked forth a new type of American man, the Nation's man, who as a"
42923,"child had trusted the open door in his father's house, and as a man"
42923,"trusted the door of humanity: nor had within himself secret nor secrecy,"
42923,"nor trick nor guile, nor double-dealing nor cruelty, nor vindictiveness"
42923,"nor revenge--the naked American, unpollutable iron of its strength and"
42923,"honor, Child of the New Childhood, Man of the New Manhood, with the"
42923,great silence in him that is in the Great.
42923,
42923,The birthplace of Harold and Elizabeth was one of the thousands and
42923,thousands of plain American homes in Kentucky and elsewhere that are the
42923,breeding-grounds and fortresses of the Republic's impregnable virtue.
42923,The house had never taught them a bad lesson; it had never offered them
42923,an architectural trait to which their own coarser human traits could
42923,attach themselves. It had never uttered a suggestion that there is
42923,anything wrong in the human nature dwelling within it or human nature
42923,approaching it from without. It was built against one enemy--the
42923,"climate. And whenever the climate began war on the house, the children"
42923,had a chance to see how well prepared for war it was: the climate always
42923,"retreated, whipped in the end."
42923,
42923,Their land was like their birthplace. The earliest generations of little
42923,white Kentuckians had good reason to dread their country--no children
42923,anywhere ever had more. It was their Dark Ages. Death encompassed them.
42923,Torture snatched them from the breast. Terror cradled them. But all that
42923,was good and great in their parents fought on their side; and through
42923,the Dark Ages of the West shone the lustre of a new chivalry.
42923,
42923,But all that was changed long ago--changed except to history; and to
42923,gratitude which is the memory of the heart. On these plains of Kentucky
42923,"no wildness any more, nothing unknown lurking anywhere: a deep strong"
42923,land completely gentled but not weakened; over it drifting the lights
42923,and shadows of tranquil skies; and throbbing always in the heart of it a
42923,passion of tenderness that draws its wandering children back across all
42923,distances and through all years.
42923,
42923,"Ay, there were three great spirits that walked with the lad that day and"
42923,with the uncounted army of his peers; the spirit of their race--the old
42923,Anglo-Saxon race that has made its best share of the world's history by
42923,cutting away with its sword the rotting curtains that conceal sham and
42923,superstition; the spirit of his country which moves with resistless
42923,strength toward the real and the strong; and the spirit of the plain
42923,American home--that fortress where the real and the ideal meet.
42923,
42923,
42923,
42923,
42923,                                   II
42923,
42923,                             FOUR IN A CAGE
42923,
42923,
42923,THE four children early that afternoon were shut in the library with
42923,instructions from the mother of the household: it was too cold to go out
42923,of doors any more--this was given as gentle counsel to the visitors;
42923,their father--here the head was shaken warningly at the other two--their
42923,father was finishing some very important work in his library and must
42923,not be disturbed by noises; she herself could not be with them longer
42923,"because--her eyes spoke volumes of delightful mysteries, a volume that"
42923,suggested preparations for the coming Night. So they must entertain
42923,"themselves with whatever was within reach: there were games, there were"
42923,books; especially wonderful old Christmas tales. They must not forget to
42923,read from these. Finally she summed up: they must remember in whatever
