country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Peru,1998,PER,25818228,148876754944.000,,,,,,,,,,9.630,0.457,201.354,5.199,,,-9.091,-0.016,6.121,0.158,,3.709,,18.583,13.257,0.408,0.569,5429.178,0.942,-1.097,-1.097,,,3832.062,98.937,,70.583,69.710,1.617,3.937,,,152.475,69.710,1.617,152.475,3.937,,2.808,,4.494,1.756,40.831,534.828,13.808,1581.479,74.308,29.129,4.231,1.666,41.235,539.727,13.935,1597.115,74.989,29.417,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3.410,-3.171,89.802,,,3478.233,-3.403,-2.470,2716.107,70.125,,64.066,0.402,0.126,,-18.182,-0.089,4.880,,15.579,0.678,,0.287,719.743,140.172,4.231,1.666,41.235,539.727,13.935,1597.115,74.989,29.417,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-16.667,-0.000,0.001,0.019,0.001,0.057,0.003,0.001
Peru,1999,PER,26252238,151520083968.000,,,,,,,,,,-9.308,-0.484,179.593,4.715,,,5.000,0.008,6.321,0.166,,3.267,,19.050,13.202,2.943,4.125,5496.549,0.952,1.938,1.918,,,3841.761,100.855,,69.894,0.489,0.019,3.956,,,150.687,0.489,0.019,150.687,3.956,,2.741,,5.303,2.165,42.996,553.880,14.541,1637.818,76.330,29.797,5.349,2.207,43.442,559.198,14.680,1654.788,77.063,30.106,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.653,2.382,92.184,,,3511.481,-8.543,-5.991,2443.006,64.134,,63.885,0.444,0.139,,10.317,0.041,5.295,,16.902,0.730,,0.308,725.637,144.297,5.349,2.207,43.442,559.198,14.680,1654.788,77.063,30.106,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.002,0.023,0.001,0.068,0.003,0.001
Peru,2000,PER,26654440,156021178368.000,,,,,2.251,0.060,0.307,,140.225,55.341,2.609,274.772,7.324,8.629,0.230,-23.810,-0.040,4.743,0.126,1.177,4.923,19.540,19.540,13.136,3.089,4.458,5580.862,0.953,-0.436,-0.439,130.185,3.470,3767.307,100.415,17.758,67.504,-15.937,-0.630,3.325,19.134,0.510,124.761,-15.937,-0.630,124.761,3.325,2.610,2.236,2.740,11.248,4.836,47.833,600.650,16.010,1794.544,81.934,32.155,11.272,4.897,48.339,602.901,16.070,1813.555,82.242,32.496,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2.623,-2.418,89.766,102.422,2.730,3367.774,-6.411,-4.112,2251.884,60.023,13.971,60.345,0.504,0.060,0.000,13.669,0.061,2.251,0.000,18.922,0.307,0.000,0.339,733.086,148.755,11.272,4.897,48.339,602.901,16.070,1813.555,82.242,32.496,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.001,0.002,0.000,0.000,0.089,0.000,0.002
Peru,2001,PER,27014912,157376020480.000,,,,,1.851,0.050,0.245,,118.511,-9.266,-0.679,245.986,6.645,7.403,0.200,18.750,0.024,5.558,0.150,0.979,4.516,20.420,20.420,13.878,-1.088,-1.618,5446.493,0.935,-5.528,-5.551,108.829,2.940,3511.547,94.864,14.398,64.474,7.091,0.236,3.561,17.028,0.460,131.825,7.091,0.236,131.825,3.561,2.253,2.420,2.420,8.894,3.916,51.749,645.199,17.430,1915.555,85.357,35.170,8.841,3.933,52.272,647.050,17.480,1934.946,85.602,35.526,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-5.691,-5.109,84.658,84.398,2.280,3133.736,-2.393,-1.437,2168.657,58.586,11.166,57.537,0.520,0.050,0.000,3.165,0.016,1.851,0.000,19.261,0.245,0.000,0.354,755.879,147.137,8.841,3.933,52.272,647.050,17.480,1934.946,85.602,35.526,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.001,0.004,0.000,0.000,0.131,0.000,0.002
Peru,2002,PER,27334510,166416171008.000,,,,,2.561,0.070,0.324,,135.248,36.939,2.455,332.913,9.100,9.512,0.260,15.789,0.024,6.360,0.174,1.204,6.041,21.590,21.590,14.332,2.379,3.501,5510.893,0.905,2.474,2.347,133.897,3.660,3556.361,97.211,16.952,64.533,19.459,0.693,4.254,21.584,0.590,155.637,19.459,0.693,155.637,4.254,2.733,2.824,2.920,2.414,0.908,52.656,653.386,17.860,1926.359,82.723,34.955,2.522,0.981,53.253,655.947,17.930,1948.208,83.048,35.352,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.946,-0.800,83.857,102.800,2.810,3067.812,-2.775,-1.626,2083.814,56.960,13.015,55.668,0.594,0.070,0.000,14.110,0.073,2.561,0.000,21.722,0.324,0.000,0.394,789.844,150.638,2.522,0.981,53.253,655.947,17.930,1948.208,83.048,35.352,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.004,0.000,0.000,0.128,0.000,0.002
Peru,2003,PER,27623344,173800882176.000,,,,,3.258,0.090,0.400,,142.285,7.314,0.666,353.525,9.766,10.498,0.290,-27.273,-0.047,4.577,0.126,1.289,6.573,22.490,22.490,15.137,-1.369,-2.062,5378.639,0.855,-3.282,-3.191,146.615,4.050,3403.669,94.021,18.008,63.281,18.326,0.780,5.034,23.531,0.650,182.233,18.326,0.780,182.233,5.034,2.890,3.388,3.200,2.736,1.094,53.750,664.293,18.350,1945.819,81.592,36.177,2.763,1.126,54.379,667.551,18.440,1968.595,81.992,36.600,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-5.528,-4.636,79.221,112.586,3.110,2867.911,-3.389,-1.931,1992.135,55.029,13.828,53.320,0.626,0.090,0.000,5.376,0.032,3.258,0.000,22.650,0.400,0.000,0.421,814.166,148.576,2.763,1.126,54.379,667.551,18.440,1968.595,81.992,36.600,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.126,0.000,0.002
Peru,2004,PER,27893914,182906372096.000,,,,,4.302,0.120,0.503,,189.518,8.129,0.794,378.557,10.559,12.906,0.360,37.500,0.047,6.232,0.174,1.509,6.688,23.850,23.850,15.106,6.267,9.311,5660.278,0.863,13.568,12.757,228.724,6.380,3827.992,106.778,26.751,67.629,64.436,3.244,8.277,76.002,2.120,296.749,64.436,3.244,296.749,8.278,8.889,5.243,4.520,-5.441,-3.248,50.502,622.000,17.350,1810.496,72.746,31.986,-5.613,-3.386,50.994,626.301,17.470,1828.129,73.249,32.298,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.006,8.719,87.941,139.815,3.900,3152.686,-0.884,-0.487,1955.362,54.543,16.352,55.698,0.488,0.120,0.000,-21.939,-0.137,4.302,0.000,17.509,0.503,0.000,0.309,855.025,157.887,-5.613,-3.386,50.994,626.301,17.470,1828.129,73.249,32.298,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.123,0.000,0.002
Peru,2005,PER,28147260,194913484800.000,,,,,4.263,0.120,0.474,,200.474,1.489,0.157,380.736,10.717,13.500,0.380,95.454,0.166,12.072,0.340,1.500,6.490,25.330,25.340,15.345,4.591,7.249,5866.880,0.847,5.330,5.691,260.061,7.320,3995.722,112.469,28.887,68.106,76.378,6.322,14.600,93.437,2.630,518.690,76.378,6.322,518.690,14.600,10.379,8.841,5.080,2.577,0.974,51.476,635.941,17.900,1828.796,70.639,31.172,3.658,1.596,52.590,640.204,18.020,1868.385,71.113,31.846,-0.010,-0.039,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.897,-0.788,87.152,153.123,4.310,3096.297,13.476,7.350,2198.901,61.893,17.009,52.776,1.111,0.120,0.000,127.451,0.622,4.263,0.000,39.467,0.474,0.000,0.673,900.265,165.137,3.658,1.596,52.590,640.204,18.020,1868.385,71.113,31.846,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.122,0.000,0.002
Peru,2006,PER,28381080,210148982784.000,,,,,3.171,0.090,0.337,,177.636,-14.917,-1.599,321.272,9.118,9.866,0.280,148.837,0.506,29.792,0.846,1.047,5.472,26.740,26.740,16.047,0.905,1.495,5871.210,0.793,-3.214,-3.615,251.576,7.140,3835.440,108.854,26.702,65.326,17.033,2.487,17.086,128.254,3.640,602.036,17.033,2.487,602.036,17.086,13.613,10.254,4.750,8.996,4.278,55.754,687.430,19.510,1964.468,72.962,33.459,8.825,4.278,56.868,690.601,19.600,2003.730,73.298,34.128,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-5.167,-4.503,82.649,113.456,3.220,2912.131,4.101,2.538,2270.217,64.431,12.042,49.600,1.111,0.090,0.000,0.000,0.000,3.171,0.000,39.142,0.337,0.000,0.667,942.177,166.631,8.825,4.278,56.868,690.601,19.600,2003.730,73.298,34.128,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.120,0.000,0.002
Peru,2007,PER,28600380,228649467904.000,,,,,2.448,0.070,0.240,,208.305,32.034,2.921,420.935,12.039,10.140,0.290,4.673,0.040,30.945,0.885,0.995,6.601,29.140,29.140,15.977,9.453,15.752,6376.960,0.798,14.683,15.983,339.856,9.720,4364.855,124.837,33.356,68.447,50.716,8.666,25.752,209.438,5.990,900.407,50.716,8.666,900.407,25.752,20.556,14.120,6.070,-0.232,-0.477,55.277,676.564,19.350,1932.722,66.404,30.308,0.118,-0.257,56.611,679.012,19.420,1979.384,66.644,31.040,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.319,4.396,87.046,120.278,3.440,3043.514,-0.990,-0.638,2230.500,63.793,11.805,47.727,1.331,0.070,0.000,19.828,0.220,2.448,0.000,46.543,0.240,0.000,0.730,1018.868,182.383,0.118,-0.257,56.611,679.012,19.420,1979.384,66.644,31.040,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.118,0.000,0.002
Peru,2008,PER,28806184,250224541696.000,,,,,3.819,0.110,0.344,,248.985,-10.833,-1.304,372.653,10.735,13.192,0.380,26.786,0.237,38.954,1.122,1.187,5.466,32.010,32.010,16.300,7.677,14.002,6817.488,0.785,12.357,15.426,449.209,12.940,4869.183,140.263,40.425,71.422,26.957,6.942,32.694,267.998,7.720,1134.961,35.832,9.227,1214.303,34.979,24.117,16.648,7.970,-2.502,-1.718,53.559,658.192,18.960,1859.274,59.231,27.272,-2.235,-1.581,55.030,662.011,19.070,1910.366,59.575,28.022,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.245,9.788,96.834,168.019,4.840,3361.568,3.938,2.512,2301.781,66.306,15.120,49.308,1.468,0.110,0.000,10.312,0.137,3.819,0.000,50.976,0.344,0.000,0.748,1111.220,196.386,-2.235,-1.581,55.030,662.011,19.070,1910.366,59.575,28.022,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.117,0.000,0.002
Peru,2009,PER,29009326,253539532800.000,,,,,6.205,0.180,0.568,,235.238,-10.162,-1.091,332.441,9.644,11.031,0.320,-14.085,-0.158,33.233,0.964,1.010,4.789,31.610,31.670,15.727,2.541,4.991,6941.781,0.794,1.572,2.204,416.073,12.070,4911.077,142.467,38.112,70.747,2.272,0.743,33.437,254.401,7.380,1152.618,2.512,0.879,1236.085,35.858,23.303,16.604,7.450,4.429,2.027,55.586,669.440,19.420,1916.128,61.320,27.603,4.325,2.027,57.057,675.645,19.600,1966.863,61.888,28.334,-0.060,-0.190,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.636,2.553,99.386,150.641,4.370,3426.018,20.904,13.861,2763.467,80.166,13.799,49.354,1.468,0.180,0.000,0.000,0.000,6.205,0.000,50.619,0.568,0.000,0.729,1091.718,201.376,4.325,2.027,57.057,675.645,19.600,1966.863,61.888,28.334,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.116,0.000,0.002
Peru,2010,PER,29229576,275677708288.000,,,,,6.500,0.190,0.554,,253.792,-1.930,-0.186,323.569,9.458,13.001,0.380,56.557,0.545,51.636,1.509,1.109,4.125,34.170,34.280,14.952,13.853,27.896,7843.842,0.832,18.764,26.733,487.520,14.250,5788.660,169.200,41.569,73.799,62.212,20.802,54.238,299.012,8.740,1855.592,103.998,37.291,2502.584,73.149,25.496,23.657,8.700,0.745,0.071,55.656,678.765,19.840,1904.105,57.876,24.275,1.774,0.751,57.808,685.265,20.030,1977.718,58.431,25.214,-0.110,-0.322,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.155,6.118,105.504,175.507,5.130,3609.499,5.576,4.470,2895.585,84.637,14.965,46.017,2.148,0.190,0.000,46.304,0.680,6.500,0.000,73.499,0.554,0.000,0.937,1172.785,229.272,1.774,0.751,57.808,685.265,20.030,1977.718,58.431,25.214,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.114,0.000,0.001
Peru,2011,PER,29477722,294253232128.000,,,,,10.177,0.300,0.800,,252.733,0.570,0.054,322.673,9.512,15.944,0.470,36.126,0.545,69.699,2.055,1.253,3.759,37.510,37.510,14.823,10.369,23.772,8584.256,0.860,11.701,19.798,537.355,15.840,6411.541,188.998,42.229,74.690,16.023,8.691,62.929,363.325,10.710,2134.793,56.946,41.656,3894.650,114.805,28.552,24.869,9.480,7.506,3.813,59.469,724.954,21.370,2017.427,56.971,23.501,7.272,3.819,61.627,735.131,21.670,2090.636,57.771,24.354,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.476,11.053,116.557,158.085,4.660,3954.074,-4.255,-3.601,2749.052,81.036,12.423,46.062,2.155,0.300,0.000,0.297,0.006,10.177,0.000,73.097,0.800,0.000,0.852,1272.486,253.044,7.272,3.819,61.627,735.131,21.670,2090.636,57.771,24.354,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.003,0.000,0.000,0.112,0.000,0.001
Peru,2012,PER,29749592,311750262784.000,,,,,15.126,0.450,1.171,,261.583,6.731,0.640,341.246,10.152,15.462,0.460,35.000,0.719,93.233,2.774,1.197,3.887,38.420,38.420,14.711,3.211,8.125,8778.908,0.838,2.998,5.666,562.697,16.740,6543.395,194.663,43.571,74.535,9.041,5.689,68.618,373.451,11.110,2306.527,4.160,4.775,4019.576,119.581,28.917,26.274,10.050,2.202,0.941,60.410,710.598,21.140,2030.618,55.023,23.131,2.372,1.082,62.709,728.750,21.680,2107.908,56.429,24.011,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.570,-0.664,115.893,173.784,5.170,3895.622,-1.474,-1.194,2683.782,79.841,13.457,44.375,2.132,0.450,0.000,-1.037,-0.022,15.126,0.000,71.678,1.171,0.000,0.816,1291.446,261.169,2.372,1.082,62.709,728.750,21.680,2107.908,56.429,24.011,,0.164,0.164,3.025,0.090,5.502,0.234,0.063,0.000,-0.000,0.003,0.000,0.000,0.110,0.000,0.001
Peru,2013,PER,30038810,329891807232.000,,,,,15.979,0.480,1.152,,264.586,0.854,0.087,340.846,10.239,16.312,0.490,-8.547,-0.237,84.444,2.537,1.176,3.835,41.650,41.650,15.602,2.216,5.788,8887.071,0.809,1.946,3.788,627.189,18.840,6606.511,198.452,45.234,74.338,-2.319,-1.592,67.027,456.077,13.700,2231.336,3.688,4.411,4127.702,123.991,32.893,25.108,11.020,1.306,0.420,60.830,735.382,22.090,2025.055,53.037,22.787,3.150,1.725,64.435,759.351,22.810,2145.047,54.766,24.137,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.567,5.293,121.186,154.800,4.650,4034.329,6.545,5.226,2831.911,85.067,11.164,45.395,3.065,0.480,0.000,43.713,0.932,15.979,0.000,102.019,1.152,0.000,1.148,1386.540,266.957,3.150,1.725,64.435,759.351,22.810,2145.047,54.766,24.137,229.816,0.373,0.537,7.990,0.240,17.865,0.576,0.201,0.000,0.000,0.003,0.000,0.000,0.109,0.000,0.001
Peru,2014,PER,30353956,337782210560.000,,,,,17.131,0.520,1.196,,274.442,-1.245,-0.127,333.107,10.111,17.461,0.530,2.572,0.065,85.716,2.602,1.219,3.694,43.460,43.470,15.881,2.532,6.759,9017.481,0.810,2.922,5.799,674.047,20.460,6728.971,204.251,47.067,74.621,10.876,7.290,74.316,489.228,14.850,2448.326,5.872,7.281,4324.718,131.272,34.161,27.151,11.930,-0.488,-0.659,60.171,724.123,21.980,1982.310,50.564,21.983,2.048,1.095,65.530,758.056,23.010,2158.849,52.933,23.941,-0.010,-0.023,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1.125,-1.363,119.823,167.359,5.080,3947.539,3.103,2.640,2889.469,87.707,11.686,43.777,4.121,0.520,0.000,34.479,1.057,17.131,0.000,135.769,1.196,0.000,1.506,1432.103,273.716,2.048,1.095,65.530,758.056,23.010,2158.849,52.933,23.941,1.219,0.003,0.540,8.236,0.250,17.788,0.575,0.197,21358.332,0.694,0.698,8.566,0.260,22.982,0.598,0.255
Peru,2015,PER,30711864,349008592896.000,,,,,14.978,0.460,0.995,,265.787,-6.794,-0.687,306.858,9.424,15.304,0.470,37.080,0.965,116.131,3.567,1.016,3.286,46.190,46.240,16.122,4.784,13.094,9338.733,0.822,4.619,9.435,697.450,21.420,6957.771,213.686,46.324,74.504,2.846,2.115,76.431,535.949,16.460,2488.657,-3.584,-4.705,4121.117,126.567,35.597,26.649,12.290,6.647,3.618,63.789,764.200,23.470,2077.002,50.757,22.241,6.095,3.375,68.905,808.157,24.820,2243.583,53.676,24.024,-0.050,-0.108,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.683,8.007,127.831,146.198,4.490,4162.256,-13.340,-11.700,2474.837,76.007,9.710,44.570,2.895,0.460,0.000,-29.744,-1.226,14.978,0.000,94.274,0.995,0.000,1.009,1505.607,286.810,6.095,3.375,68.905,808.157,24.820,2243.583,53.676,24.024,15.532,0.080,0.620,9.443,0.290,20.190,0.627,0.216,130.825,0.903,1.601,19.536,0.600,52.118,1.298,0.558
Peru,2016,PER,31132776,362594336768.000,,,,,19.593,0.610,1.224,,273.876,20.859,1.966,365.852,11.390,16.703,0.520,0.365,0.013,114.979,3.580,1.043,3.721,49.820,49.840,16.282,6.730,19.303,9832.510,0.844,8.790,18.784,768.964,23.940,7467.042,232.470,48.034,75.942,11.123,8.502,84.933,596.156,18.560,2728.092,10.759,13.617,4502.790,140.184,37.239,27.746,13.650,1.895,0.824,64.613,768.322,23.920,2075.400,47.994,21.108,1.325,0.206,69.110,831.921,25.900,2219.854,51.966,22.577,-0.020,-0.040,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.506,8.316,136.147,156.106,4.860,4373.099,-10.506,-7.985,2184.890,68.022,9.751,44.476,1.004,0.610,0.000,-65.334,-1.892,19.593,0.000,32.239,1.224,0.000,0.328,1600.885,306.113,1.325,0.206,69.110,831.921,25.900,2219.854,51.966,22.577,4.666,0.025,0.645,9.957,0.310,20.723,0.622,0.211,79.012,1.248,2.848,34.048,1.060,91.491,2.127,0.930
Peru,2017,PER,31605488,371568574464.000,,,,,18.984,0.600,1.144,,237.705,1.756,0.200,366.710,11.590,14.871,0.470,0.000,,,,0.896,3.677,52.480,52.460,16.642,2.974,9.105,9973.517,0.848,-2.019,-4.694,685.324,21.660,7206.854,227.776,41.289,72.260,-11.790,-10.014,74.919,543.260,17.170,2370.454,-7.188,-10.077,4116.610,130.107,32.730,23.767,12.470,20.461,12.763,77.376,910.285,28.770,2448.174,54.842,24.547,20.024,13.388,82.498,974.514,30.800,2610.251,58.711,26.172,0.020,0.038,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.761,5.120,141.267,127.193,4.020,4469.690,-2.656,-1.807,2095.041,66.215,7.663,44.816,1.388,0.600,0.000,38.320,0.385,18.984,0.000,43.927,1.144,0.000,0.440,1659.838,315.218,20.024,13.388,82.498,974.514,30.800,2610.251,58.711,26.172,36.815,0.232,0.877,11.390,0.360,27.764,0.686,0.278,0.886,0.008,2.857,33.855,1.070,90.387,2.040,0.906
Peru,2018,PER,32203946,386316107776.000,,,,,18.631,0.600,1.097,,226.998,12.286,1.424,404.112,13.014,14.594,0.470,0.000,,,,0.860,3.919,54.690,54.670,16.464,5.341,16.835,10310.951,0.860,4.636,10.559,664.825,21.410,7400.802,238.335,39.162,71.776,7.118,5.333,80.252,527.265,16.980,2492.004,-1.532,-1.993,3978.235,128.115,31.059,24.169,12.410,5.719,3.947,81.323,944.294,30.410,2525.242,55.625,24.491,8.461,6.477,88.975,1032.793,33.260,2762.861,60.838,26.795,0.020,0.037,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.691,3.802,145.069,122.966,3.960,4504.686,2.887,1.912,2115.464,68.126,7.243,43.688,1.569,0.600,0.000,13.047,0.181,18.631,0.000,48.735,1.097,0.000,0.473,1697.618,332.053,8.461,6.477,88.975,1032.793,33.260,2762.861,60.838,26.795,141.627,1.230,2.108,23.289,0.750,65.453,1.372,0.635,39.962,1.118,3.975,46.578,1.500,123.430,2.744,1.197
Peru,2019,PER,32824864,,,,,,21.325,0.700,1.238,,227.369,2.293,0.298,405.558,13.312,14.623,0.480,0.000,,,,0.849,3.897,56.620,56.560,16.557,2.880,9.562,10407.200,,3.278,7.813,675.403,22.170,7498.826,246.148,39.197,72.054,2.318,1.860,82.113,534.351,17.540,2501.539,5.341,6.843,4111.454,134.958,31.011,24.037,12.860,2.358,1.610,82.933,952.327,31.260,2526.537,55.269,24.277,2.614,1.967,90.942,1047.681,34.390,2770.536,60.803,26.621,0.060,0.106,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.898,5.654,150.723,126.429,4.150,4591.729,4.225,2.878,2163.136,71.005,7.337,44.121,1.451,0.700,0.000,-7.534,-0.118,21.325,0.000,44.211,1.238,0.000,0.425,1723.084,341.615,2.614,1.967,90.942,1047.681,34.390,2770.536,60.803,26.621,4.544,0.088,2.196,23.762,0.780,66.885,1.379,0.643,10.157,0.388,4.363,50.267,1.650,132.903,2.917,1.277
Peru,2020,PER,33304768,,,,,,18.015,0.600,1.136,,211.852,-11.772,-1.567,352.660,11.745,12.611,0.420,0.000,,,,0.795,4.069,52.860,52.820,18.299,-15.506,-52.971,8666.730,,-20.465,-50.375,574.092,19.120,5878.227,195.773,36.198,67.825,-13.165,-10.810,71.302,453.389,15.100,2140.906,-9.845,-13.287,3653.250,121.671,28.588,24.703,11.190,-3.039,-2.816,80.118,915.785,30.500,2405.589,57.743,27.757,-2.107,-2.201,88.741,1011.867,33.700,2664.520,63.802,30.744,0.040,0.076,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-25.210,-37.998,112.725,108.093,3.600,3384.661,-10.464,-7.430,1908.886,63.575,6.816,39.053,1.629,0.600,0.000,12.258,0.178,18.015,0.000,48.915,1.136,0.000,0.564,1585.959,288.643,-2.107,-2.201,88.741,1011.867,33.700,2664.520,63.802,30.744,1.966,0.035,2.230,23.720,0.790,66.971,1.496,0.773,9.607,0.402,4.764,54.347,1.810,143.045,3.427,1.651
Peru,2021,PER,33715464,,,,,,21.355,0.720,1.238,,228.586,9.269,1.089,380.654,12.834,14.830,0.500,0.000,,,,0.860,3.851,58.180,58.140,17.447,15.450,44.595,9883.832,,20.731,40.585,679.214,22.900,7010.371,236.358,39.388,70.928,12.532,8.936,80.238,536.549,18.090,2379.856,-5.622,-6.840,3405.870,114.830,31.115,24.078,13.290,4.717,3.472,83.590,945.857,31.890,2479.270,54.850,25.084,4.518,3.702,92.444,1045.218,35.240,2741.875,60.612,27.741,0.040,0.069,,,,0.000,0.000,,0.000,,27.111,30.561,143.286,127.835,4.310,4249.861,-2.952,-1.877,1829.961,61.698,7.413,42.998,1.848,0.720,0.000,13.422,0.219,21.355,0.000,54.804,1.238,0.000,0.554,1724.431,333.238,4.518,3.702,92.444,1045.218,35.240,2741.875,60.612,27.741,3.085,0.060,2.291,24.321,0.820,67.946,1.410,0.687,-0.662,-0.049,4.715,53.685,1.810,139.854,3.113,1.415
Philippines,1900,PHL,6672632,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1901,PHL,6769206,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1902,PHL,6876290,8164456960.000,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
