country_name,iso3_code,year,indicator_code,financing_scheme,value,unit
Slovakia,SVK,2023,hf2_usd2023,Voluntary health care payment schemes,88754715.25089903,constant 2023 US$
Slovakia,SVK,2023,hf3_che,Household out-of-pocket payments (OOPS),20.153090787441776,% of current health expenditure
Slovakia,SVK,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),1984057847.3268192,constant 2023 US$
Slovenia,SVN,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.92825640297178,% of current health expenditure
Slovenia,SVN,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2333293512.1025677,constant 2023 US$
Slovenia,SVN,2000,hf2_che,Voluntary health care payment schemes,13.797237697859526,% of current health expenditure
Slovenia,SVN,2000,hf2_usd2023,Voluntary health care payment schemes,441433907.6950804,constant 2023 US$
Slovenia,SVN,2000,hf3_che,Household out-of-pocket payments (OOPS),13.27326966735064,% of current health expenditure
Slovenia,SVN,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),424669881.4254804,constant 2023 US$
Slovenia,SVN,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.44581105404785,% of current health expenditure
Slovenia,SVN,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2380621442.877625,constant 2023 US$
Slovenia,SVN,2001,hf2_che,Voluntary health care payment schemes,15.610009137859196,% of current health expenditure
Slovenia,SVN,2001,hf2_usd2023,Voluntary health care payment schemes,520135777.4354475,constant 2023 US$
Slovenia,SVN,2001,hf3_che,Household out-of-pocket payments (OOPS),12.903478060132157,% of current health expenditure
Slovenia,SVN,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),429952380.7548855,constant 2023 US$
Slovenia,SVN,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.37681589089831,% of current health expenditure
Slovenia,SVN,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2576398457.9915924,constant 2023 US$
Slovenia,SVN,2002,hf2_che,Voluntary health care payment schemes,14.082419211384526,% of current health expenditure
Slovenia,SVN,2002,hf2_usd2023,Voluntary health care payment schemes,494460310.11959857,constant 2023 US$
Slovenia,SVN,2002,hf3_che,Household out-of-pocket payments (OOPS),12.555216491783492,% of current health expenditure
Slovenia,SVN,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),440837341.0107859,constant 2023 US$
Slovenia,SVN,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.84107677526625,% of current health expenditure
Slovenia,SVN,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2658229785.8999166,constant 2023 US$
Slovenia,SVN,2003,hf2_che,Voluntary health care payment schemes,14.703195510560029,% of current health expenditure
Slovenia,SVN,2003,hf2_usd2023,Voluntary health care payment schemes,536571862.8057409,constant 2023 US$
Slovenia,SVN,2003,hf3_che,Household out-of-pocket payments (OOPS),12.486650721975106,% of current health expenditure
Slovenia,SVN,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),455682265.34720397,constant 2023 US$
Slovenia,SVN,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.44222476603112,% of current health expenditure
Slovenia,SVN,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2742067456.036898,constant 2023 US$
Slovenia,SVN,2004,hf2_che,Voluntary health care payment schemes,14.405799519593938,% of current health expenditure
Slovenia,SVN,2004,hf2_usd2023,Voluntary health care payment schemes,537860531.4138174,constant 2023 US$
Slovenia,SVN,2004,hf3_che,Household out-of-pocket payments (OOPS),12.169075336860931,% of current health expenditure
Slovenia,SVN,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),454349327.7548606,constant 2023 US$
Slovenia,SVN,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.49937347261128,% of current health expenditure
Slovenia,SVN,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2869127720.3616385,constant 2023 US$
Slovenia,SVN,2005,hf2_che,Voluntary health care payment schemes,13.488488176738715,% of current health expenditure
Slovenia,SVN,2005,hf2_usd2023,Voluntary health care payment schemes,526537758.14935976,constant 2023 US$
Slovenia,SVN,2005,hf3_che,Household out-of-pocket payments (OOPS),13.019374870001473,% of current health expenditure
Slovenia,SVN,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),508225411.6794693,constant 2023 US$
Slovenia,SVN,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.1114995046696,% of current health expenditure
Slovenia,SVN,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2952713876.16837,constant 2023 US$
Slovenia,SVN,2006,hf2_che,Voluntary health care payment schemes,14.62229990093392,% of current health expenditure
Slovenia,SVN,2006,hf2_usd2023,Voluntary health care payment schemes,590542775.2336738,constant 2023 US$
Slovenia,SVN,2006,hf3_che,Household out-of-pocket payments (OOPS),12.278043331561058,% of current health expenditure
Slovenia,SVN,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),495866575.88634676,constant 2023 US$
Slovenia,SVN,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.51240383403658,% of current health expenditure
Slovenia,SVN,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,2965934697.6742563,constant 2023 US$
Slovenia,SVN,2007,hf2_che,Voluntary health care payment schemes,14.841480838167886,% of current health expenditure
Slovenia,SVN,2007,hf2_usd2023,Voluntary health care payment schemes,615541649.0396148,constant 2023 US$
Slovenia,SVN,2007,hf3_che,Household out-of-pocket payments (OOPS),13.631235889205879,% of current health expenditure
Slovenia,SVN,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),565347454.8248345,constant 2023 US$
Slovenia,SVN,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.54972595929353,% of current health expenditure
Slovenia,SVN,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3300542835.729274,constant 2023 US$
Slovenia,SVN,2008,hf2_che,Voluntary health care payment schemes,13.796867808886189,% of current health expenditure
Slovenia,SVN,2008,hf2_usd2023,Voluntary health care payment schemes,619134233.4480746,constant 2023 US$
Slovenia,SVN,2008,hf3_che,Household out-of-pocket payments (OOPS),12.639945054225715,% of current health expenditure
Slovenia,SVN,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),567217342.3980637,constant 2023 US$
Slovenia,SVN,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.08348019463521,% of current health expenditure
Slovenia,SVN,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3318329555.3048773,constant 2023 US$
Slovenia,SVN,2009,hf2_che,Voluntary health care payment schemes,14.145189715090687,% of current health expenditure
Slovenia,SVN,2009,hf2_usd2023,Voluntary health care payment schemes,642257333.284815,constant 2023 US$
Slovenia,SVN,2009,hf3_che,Household out-of-pocket payments (OOPS),12.77988825300125,% of current health expenditure
Slovenia,SVN,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),580266303.5543382,constant 2023 US$
Slovenia,SVN,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.42884112785673,% of current health expenditure
Slovenia,SVN,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3370088135.1627192,constant 2023 US$
Slovenia,SVN,2010,hf2_che,Voluntary health care payment schemes,13.934463073672855,% of current health expenditure
Slovenia,SVN,2010,hf2_usd2023,Voluntary health care payment schemes,639535745.8070049,constant 2023 US$
Slovenia,SVN,2010,hf3_che,Household out-of-pocket payments (OOPS),12.64016336070995,% of current health expenditure
Slovenia,SVN,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),580132600.6803412,constant 2023 US$
Slovenia,SVN,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.43204564356407,% of current health expenditure
Slovenia,SVN,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3377040579.519658,constant 2023 US$
Slovenia,SVN,2011,hf2_che,Voluntary health care payment schemes,14.38294479889008,% of current health expenditure
Slovenia,SVN,2011,hf2_usd2023,Voluntary health care payment schemes,661452201.3264935,constant 2023 US$
Slovenia,SVN,2011,hf3_che,Household out-of-pocket payments (OOPS),12.196642356855717,% of current health expenditure
Slovenia,SVN,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),560907105.5015609,constant 2023 US$
Slovenia,SVN,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.9415124682269,% of current health expenditure
Slovenia,SVN,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3283782304.125418,constant 2023 US$
Slovenia,SVN,2012,hf2_che,Voluntary health care payment schemes,15.572029975524696,% of current health expenditure
Slovenia,SVN,2012,hf2_usd2023,Voluntary health care payment schemes,710787898.6492327,constant 2023 US$
Slovenia,SVN,2012,hf3_che,Household out-of-pocket payments (OOPS),12.459966115009571,% of current health expenditure
Slovenia,SVN,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),568737226.0423536,constant 2023 US$
Slovenia,SVN,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.3700827535168,% of current health expenditure
Slovenia,SVN,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3248443153.199069,constant 2023 US$
Slovenia,SVN,2013,hf2_che,Voluntary health care payment schemes,16.163409242770953,% of current health expenditure
Slovenia,SVN,2013,hf2_usd2023,Voluntary health care payment schemes,735685234.7834305,constant 2023 US$
Slovenia,SVN,2013,hf3_che,Household out-of-pocket payments (OOPS),12.45486407200532,% of current health expenditure
Slovenia,SVN,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),566889043.1087126,constant 2023 US$
Slovenia,SVN,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.1013267351302,% of current health expenditure
Slovenia,SVN,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3229459592.522195,constant 2023 US$
Slovenia,SVN,2014,hf2_che,Voluntary health care payment schemes,15.90794519040935,% of current health expenditure
Slovenia,SVN,2014,hf2_usd2023,Voluntary health care payment schemes,722547223.1181525,constant 2023 US$
Slovenia,SVN,2014,hf3_che,Household out-of-pocket payments (OOPS),12.98344604846954,% of current health expenditure
Slovenia,SVN,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),589714936.5640112,constant 2023 US$
Slovenia,SVN,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.74902560340809,% of current health expenditure
Slovenia,SVN,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3333991116.1854806,constant 2023 US$
Slovenia,SVN,2015,hf2_che,Voluntary health care payment schemes,15.74904740978143,% of current health expenditure
Slovenia,SVN,2015,hf2_usd2023,Voluntary health care payment schemes,731817383.0377586,constant 2023 US$
Slovenia,SVN,2015,hf3_che,Household out-of-pocket payments (OOPS),12.498777177328519,% of current health expenditure
Slovenia,SVN,2015,hf3_usd2023,Household out-of-pocket payments (OOPS),580785755.9310987,constant 2023 US$
Slovenia,SVN,2016,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.72826214689988,% of current health expenditure
Slovenia,SVN,2016,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3478676210.613488,constant 2023 US$
Slovenia,SVN,2016,hf2_che,Voluntary health care payment schemes,15.29070143257338,% of current health expenditure
Slovenia,SVN,2016,hf2_usd2023,Voluntary health care payment schemes,731371790.6478802,constant 2023 US$
Slovenia,SVN,2016,hf3_che,Household out-of-pocket payments (OOPS),11.981036420526735,% of current health expenditure
Slovenia,SVN,2016,hf3_usd2023,Household out-of-pocket payments (OOPS),573066716.3529454,constant 2023 US$
Slovenia,SVN,2017,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.19675471870644,% of current health expenditure
Slovenia,SVN,2017,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3500454676.888014,constant 2023 US$
Slovenia,SVN,2017,hf2_che,Voluntary health care payment schemes,15.480811367628315,% of current health expenditure
Slovenia,SVN,2017,hf2_usd2023,Voluntary health care payment schemes,750586072.2545034,constant 2023 US$
Slovenia,SVN,2017,hf3_che,Household out-of-pocket payments (OOPS),12.322433913665245,% of current health expenditure
Slovenia,SVN,2017,hf3_usd2023,Household out-of-pocket payments (OOPS),597452359.0678344,constant 2023 US$
Slovenia,SVN,2018,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.82239082815339,% of current health expenditure
Slovenia,SVN,2018,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3727059933.6942883,constant 2023 US$
Slovenia,SVN,2018,hf2_che,Voluntary health care payment schemes,15.196031428904401,% of current health expenditure
Slovenia,SVN,2018,hf2_usd2023,Voluntary health care payment schemes,777734969.2278006,constant 2023 US$
Slovenia,SVN,2018,hf3_che,Household out-of-pocket payments (OOPS),11.981577742942207,% of current health expenditure
Slovenia,SVN,2018,hf3_usd2023,Household out-of-pocket payments (OOPS),613218789.4454428,constant 2023 US$
Slovenia,SVN,2019,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.78478901368584,% of current health expenditure
Slovenia,SVN,2019,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,3954237494.6349235,constant 2023 US$
Slovenia,SVN,2019,hf2_che,Voluntary health care payment schemes,15.553971721459932,% of current health expenditure
Slovenia,SVN,2019,hf2_usd2023,Voluntary health care payment schemes,845013072.1670904,constant 2023 US$
Slovenia,SVN,2019,hf3_che,Household out-of-pocket payments (OOPS),11.661239264854233,% of current health expenditure
Slovenia,SVN,2019,hf3_usd2023,Household out-of-pocket payments (OOPS),633529479.9896336,constant 2023 US$
Slovenia,SVN,2019,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Slovenia,SVN,2019,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Slovenia,SVN,2019,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Slovenia,SVN,2019,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Slovenia,SVN,2020,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.16613149635278,% of current health expenditure
Slovenia,SVN,2020,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,4223932246.290854,constant 2023 US$
Slovenia,SVN,2020,hf2_che,Voluntary health care payment schemes,14.359738237132472,% of current health expenditure
Slovenia,SVN,2020,hf2_usd2023,Voluntary health care payment schemes,828997791.022246,constant 2023 US$
Slovenia,SVN,2020,hf3_che,Household out-of-pocket payments (OOPS),12.474130266514754,% of current health expenditure
Slovenia,SVN,2020,hf3_usd2023,Household out-of-pocket payments (OOPS),720140316.2854238,constant 2023 US$
Slovenia,SVN,2021,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.78281761115299,% of current health expenditure
Slovenia,SVN,2021,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,4635062551.260251,constant 2023 US$
Slovenia,SVN,2021,hf2_che,Voluntary health care payment schemes,13.34102770475967,% of current health expenditure
Slovenia,SVN,2021,hf2_usd2023,Voluntary health care payment schemes,838088052.3639675,constant 2023 US$
Slovenia,SVN,2021,hf3_che,Household out-of-pocket payments (OOPS),12.876154683885572,% of current health expenditure
Slovenia,SVN,2021,hf3_usd2023,Household out-of-pocket payments (OOPS),808884565.6998984,constant 2023 US$
Slovenia,SVN,2021,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Slovenia,SVN,2021,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Slovenia,SVN,2021,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Slovenia,SVN,2021,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Slovenia,SVN,2022,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.96797595534169,% of current health expenditure
Slovenia,SVN,2022,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,4822006144.933171,constant 2023 US$
Slovenia,SVN,2022,hf2_che,Voluntary health care payment schemes,13.60015222056466,% of current health expenditure
Slovenia,SVN,2022,hf2_usd2023,Voluntary health care payment schemes,886600136.5129062,constant 2023 US$
Slovenia,SVN,2022,hf3_che,Household out-of-pocket payments (OOPS),12.431871824093662,% of current health expenditure
Slovenia,SVN,2022,hf3_usd2023,Household out-of-pocket payments (OOPS),810439403.7359363,constant 2023 US$
Slovenia,SVN,2022,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Slovenia,SVN,2022,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Slovenia,SVN,2022,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Slovenia,SVN,2022,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Slovenia,SVN,2023,hf1_che,Government schemes and compulsory contributory health care financing schemes,73.57919842455472,% of current health expenditure
Slovenia,SVN,2023,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,4731776993.040212,constant 2023 US$
Slovenia,SVN,2023,hf2_che,Voluntary health care payment schemes,14.028871519190309,% of current health expenditure
Slovenia,SVN,2023,hf2_usd2023,Voluntary health care payment schemes,902177421.2569985,constant 2023 US$
Slovenia,SVN,2023,hf3_che,Household out-of-pocket payments (OOPS),12.39193005625497,% of current health expenditure
Slovenia,SVN,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),796907968.4888619,constant 2023 US$
Solomon Islands,SLB,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,93.60331751921653,% of current health expenditure
Solomon Islands,SLB,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,38852042.60470647,constant 2023 US$
Solomon Islands,SLB,2000,hf2_che,Voluntary health care payment schemes,1.0008099668273218,% of current health expenditure
Solomon Islands,SLB,2000,hf2_usd2023,Voluntary health care payment schemes,415407.4075676569,constant 2023 US$
Solomon Islands,SLB,2000,hf3_che,Household out-of-pocket payments (OOPS),5.395872513956131,% of current health expenditure
Solomon Islands,SLB,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),2239671.3530879873,constant 2023 US$
Solomon Islands,SLB,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,92.60897113701138,% of current health expenditure
Solomon Islands,SLB,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,48402990.89859197,constant 2023 US$
Solomon Islands,SLB,2001,hf2_che,Voluntary health care payment schemes,2.7573734208094747,% of current health expenditure
Solomon Islands,SLB,2001,hf2_usd2023,Voluntary health care payment schemes,1441168.376592846,constant 2023 US$
Solomon Islands,SLB,2001,hf3_che,Household out-of-pocket payments (OOPS),4.633655442179143,% of current health expenditure
Solomon Islands,SLB,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),2421825.655132164,constant 2023 US$
Solomon Islands,SLB,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,83.96383544051109,% of current health expenditure
Solomon Islands,SLB,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,65262089.49251527,constant 2023 US$
Solomon Islands,SLB,2002,hf2_che,Voluntary health care payment schemes,13.44725662438707,% of current health expenditure
Solomon Islands,SLB,2002,hf2_usd2023,Voluntary health care payment schemes,10452072.140884394,constant 2023 US$
Solomon Islands,SLB,2002,hf3_che,Household out-of-pocket payments (OOPS),2.58890793510181,% of current health expenditure
Solomon Islands,SLB,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),2012265.6434412738,constant 2023 US$
Solomon Islands,SLB,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.01765983717168,% of current health expenditure
Solomon Islands,SLB,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,42912018.384493425,constant 2023 US$
Solomon Islands,SLB,2003,hf2_che,Voluntary health care payment schemes,23.05673449050091,% of current health expenditure
Solomon Islands,SLB,2003,hf2_usd2023,Voluntary health care payment schemes,13367229.070999028,constant 2023 US$
Solomon Islands,SLB,2003,hf3_che,Household out-of-pocket payments (OOPS),2.9256056723274195,% of current health expenditure
Solomon Islands,SLB,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),1696130.9594611693,constant 2023 US$
Solomon Islands,SLB,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,68.16291252576032,% of current health expenditure
Solomon Islands,SLB,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,46021212.782146774,constant 2023 US$
Solomon Islands,SLB,2004,hf2_che,Voluntary health care payment schemes,29.181487315118495,% of current health expenditure
Solomon Islands,SLB,2004,hf2_usd2023,Voluntary health care payment schemes,19702318.860290002,constant 2023 US$
Solomon Islands,SLB,2004,hf3_che,Household out-of-pocket payments (OOPS),2.6556001591211706,% of current health expenditure
Solomon Islands,SLB,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),1792968.2793561793,constant 2023 US$
Solomon Islands,SLB,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,70.97840670644145,% of current health expenditure
Solomon Islands,SLB,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,59029616.68044643,constant 2023 US$
Solomon Islands,SLB,2005,hf2_che,Voluntary health care payment schemes,26.84923241617851,% of current health expenditure
Solomon Islands,SLB,2005,hf2_usd2023,Voluntary health care payment schemes,22329324.80784189,constant 2023 US$
Solomon Islands,SLB,2005,hf3_che,Household out-of-pocket payments (OOPS),2.1723608773800516,% of current health expenditure
Solomon Islands,SLB,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),1806656.9233330684,constant 2023 US$
Solomon Islands,SLB,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,75.04275137811733,% of current health expenditure
Solomon Islands,SLB,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,58120137.880768314,constant 2023 US$
Solomon Islands,SLB,2006,hf2_che,Voluntary health care payment schemes,22.29969003717786,% of current health expenditure
Solomon Islands,SLB,2006,hf2_usd2023,Voluntary health care payment schemes,17270969.3589021,constant 2023 US$
Solomon Islands,SLB,2006,hf3_che,Household out-of-pocket payments (OOPS),2.6575585847048084,% of current health expenditure
Solomon Islands,SLB,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),2058262.3708850741,constant 2023 US$
Solomon Islands,SLB,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,90.08473836144495,% of current health expenditure
Solomon Islands,SLB,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,65383766.84128104,constant 2023 US$
Solomon Islands,SLB,2007,hf2_che,Voluntary health care payment schemes,6.997702653321063,% of current health expenditure
Solomon Islands,SLB,2007,hf2_usd2023,Voluntary health care payment schemes,5078953.072756855,constant 2023 US$
Solomon Islands,SLB,2007,hf3_che,Household out-of-pocket payments (OOPS),2.9175589852339594,% of current health expenditure
Solomon Islands,SLB,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),2117572.8531378503,constant 2023 US$
Solomon Islands,SLB,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,83.51223815580452,% of current health expenditure
Solomon Islands,SLB,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,49140669.732301824,constant 2023 US$
Solomon Islands,SLB,2008,hf2_che,Voluntary health care payment schemes,12.786396215910147,% of current health expenditure
Solomon Islands,SLB,2008,hf2_usd2023,Voluntary health care payment schemes,7523832.283600724,constant 2023 US$
Solomon Islands,SLB,2008,hf3_che,Household out-of-pocket payments (OOPS),3.7013656282853393,% of current health expenditure
Solomon Islands,SLB,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),2177975.227519652,constant 2023 US$
Solomon Islands,SLB,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,68.14075437670527,% of current health expenditure
Solomon Islands,SLB,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,49363563.83207309,constant 2023 US$
Solomon Islands,SLB,2009,hf2_che,Voluntary health care payment schemes,29.140244425379922,% of current health expenditure
Solomon Islands,SLB,2009,hf2_usd2023,Voluntary health care payment schemes,21110219.998770818,constant 2023 US$
Solomon Islands,SLB,2009,hf3_che,Household out-of-pocket payments (OOPS),2.7190011979148183,% of current health expenditure
Solomon Islands,SLB,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),1969740.288619932,constant 2023 US$
Solomon Islands,SLB,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.5916560105547,% of current health expenditure
Solomon Islands,SLB,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,43684653.54288729,constant 2023 US$
Solomon Islands,SLB,2010,hf2_che,Voluntary health care payment schemes,17.317706349035088,% of current health expenditure
Solomon Islands,SLB,2010,hf2_usd2023,Voluntary health care payment schemes,9625932.833295416,constant 2023 US$
Solomon Islands,SLB,2010,hf3_che,Household out-of-pocket payments (OOPS),4.090637640410244,% of current health expenditure
Solomon Islands,SLB,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),2273753.9474523435,constant 2023 US$
Solomon Islands,SLB,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,86.05594522539843,% of current health expenditure
Solomon Islands,SLB,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,55283452.004976705,constant 2023 US$
Solomon Islands,SLB,2011,hf2_che,Voluntary health care payment schemes,10.712432498657718,% of current health expenditure
Solomon Islands,SLB,2011,hf2_usd2023,Voluntary health care payment schemes,6881805.159945062,constant 2023 US$
Solomon Islands,SLB,2011,hf3_che,Household out-of-pocket payments (OOPS),3.2316222759438333,% of current health expenditure
Solomon Islands,SLB,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),2076035.9382773528,constant 2023 US$
Solomon Islands,SLB,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,89.63402202323475,% of current health expenditure
Solomon Islands,SLB,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,56632284.34626794,constant 2023 US$
Solomon Islands,SLB,2012,hf2_che,Voluntary health care payment schemes,7.343241089460729,% of current health expenditure
Solomon Islands,SLB,2012,hf2_usd2023,Voluntary health care payment schemes,4639583.363711367,constant 2023 US$
Solomon Islands,SLB,2012,hf3_che,Household out-of-pocket payments (OOPS),3.0227368873045126,% of current health expenditure
Solomon Islands,SLB,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),1909816.061376872,constant 2023 US$
Solomon Islands,SLB,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,90.01984540575896,% of current health expenditure
Solomon Islands,SLB,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,56170965.82753653,constant 2023 US$
Solomon Islands,SLB,2013,hf2_che,Voluntary health care payment schemes,6.80193026427745,% of current health expenditure
Solomon Islands,SLB,2013,hf2_usd2023,Voluntary health care payment schemes,4244297.362585478,constant 2023 US$
Solomon Islands,SLB,2013,hf3_che,Household out-of-pocket payments (OOPS),3.1782243299635486,% of current health expenditure
Solomon Islands,SLB,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),1983161.928638535,constant 2023 US$
Solomon Islands,SLB,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,87.70414657977109,% of current health expenditure
Solomon Islands,SLB,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,59113862.48439198,constant 2023 US$
Solomon Islands,SLB,2014,hf2_che,Voluntary health care payment schemes,9.39737533735589,% of current health expenditure
Solomon Islands,SLB,2014,hf2_usd2023,Voluntary health care payment schemes,6333966.808529461,constant 2023 US$
Solomon Islands,SLB,2014,hf3_che,Household out-of-pocket payments (OOPS),2.8984780828730123,% of current health expenditure
Solomon Islands,SLB,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),1953616.1229177145,constant 2023 US$
Solomon Islands,SLB,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,87.0886028924702,% of current health expenditure
Solomon Islands,SLB,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,54356868.185742795,constant 2023 US$
Solomon Islands,SLB,2015,hf2_che,Voluntary health care payment schemes,9.823368781373242,% of current health expenditure
Solomon Islands,SLB,2015,hf2_usd2023,Voluntary health care payment schemes,6131313.906233461,constant 2023 US$
