track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7ffwUE5hNFgT08tQbemBkW,Slammer - Original Mix,Quintino,0,7j6K1e75VQaFHfRihIpak2,Slammer,2014-10-13,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.636,0.828,7,-4.892,1,0.0368,3.96e-4,0.739,0.0452,0.0464,128.044,284935
0fhZCjsLPbOFmyozqKk6Kh,Break the Rules - Tiësto Remix,Charli XCX,26,0kvo3PbnM36dZtwqk15vpo,Break the Rules (Tiesto Remix),2014-10-10,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.668,0.982,8,-2.46,1,0.0433,3.2e-4,0.114,0.253,0.415,127.984,265050
5CnrGTmN6sIsXjrrQC1hUm,Saints - Original Mix,Jenaux,8,0uyXxS2q4xmDyfkmOXqwEY,Saints,2014-11-03,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.524,0.988,8,-3.999,0,0.0725,4.94e-5,0.818,0.305,0.208,128.005,309375
0TWaMNid2Vnp0bE1pppcnI,Let's Get Ill - Jay Karama Remix,Kid Kenobi,13,69TQp7SeQgcqwm4tFNOg0Q,Let's Get Ill,2014-10-06,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.657,0.934,2,-4.139,1,0.0514,2.96e-4,0.797,0.13,0.237,128.017,206250
215GJ9Y7DkslTbF15hksbA,Rise Up - Original Mix,Mark Sixma,11,2yAbgN6IwIJLXt4elp0d8B,Rise Up,2014-12-01,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.724,0.89,5,-3.747,0,0.0573,0.0131,0.787,0.346,0.27,128.011,269532
5G704aGDpvefJ6whgkmeR0,Tutankhamun - Original Mix,Borgeous,0,0gNQPOdy4lQ78abliUK7F1,Tutankhamun,2014-12-08,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.648,0.891,11,-3.464,0,0.0655,8.75e-5,0.497,0.105,0.183,128.002,203438
4rDSWpAyUne0R0ahxAVPl2,SuperWave - Original Mix,Ummet Ozcan,0,5InOKiyUuh8tjJrHgWVWmn,SuperWave,2014-11-10,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.622,0.987,5,-2.557,0,0.0924,0.0286,0.534,0.151,0.136,127.998,347788
2wuYCALuiXCSt1qPqFIqzX,Scandale - Olsen Inc Remix,Joachim Garraud,0,23REtQMYdDesBrBEPfeqqp,Scandale Remixes,2014-12-02,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.638,0.937,0,-1.942,1,0.0461,0.194,0.832,0.119,0.153,127.994,296361
4NRSxDBD2pfZEKEkI1qC9L,"How We Party Rocket (feat. R3hab, Vinai, W&W & Blasterjaxx)",Nugnes,0,3RjznuaCdnYwdy3vdnE2Jh,"How We Party Rocket (feat. R3hab, Vinai, W&W & Blasterjaxx)",2014-07-30,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.607,0.844,11,-6.728,0,0.0663,0.0153,0.234,0.364,0.131,127.877,220030
3HeUmi9lWcYKqjnx03yYCw,Mystica - Original Mix,Blasterjaxx,30,2qmihtU2XK0RlLLyEgpWtq,Mystica,2013,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.711,0.606,4,-7.552,0,0.0535,0.0541,0.837,0.0991,0.433,128.003,338440
7sMIAflSg7fGhuT0XD93If,Everyday Of My Life,Third Party,0,7esubTARS3Msxs1r1r4Mqv,Everyday Of My Life,2014-05-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.624,0.841,2,-5.216,0,0.0364,0.00295,9.06e-5,0.0704,0.179,127.969,379803
5xLaNp9RlxTOhmpOZtvBdq,Rampage [Mix Cut] - Original Mix,Bassjackers,22,4h5L9ygzxbc9GrWuhyHngh,Hardwell Presents Revealed Vol. 5,2014-06-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.324,0.876,5,-5.981,0,0.0594,1.47e-4,0.967,0.371,0.0494,130.052,250867
0K0WsAaCm3wQeAJcPkbm7q,Right Here Right Now (Neon) - Extended Mix,Sander van Doorn,0,0ZH17m0zrHMlXmbdJBP49S,Right Here Right Now (Neon),2014-02-10,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.66,0.853,6,-5.035,1,0.0444,0.00673,2e-5,0.0606,0.477,126.991,396353
0VYQK5I08homNvX8SRS37R,Heroes (we could be),Alesso,10,2RE7Fq5gQ7K78MDwVBkkZ4,Heroes (we could be),2014-09-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.516,0.749,5,-4.091,1,0.0692,0.031,0,0.205,0.356,125.92,209867
7ee1qcg8KKsAXm2dwyi6Ig,Lionhearted - Arty Remix,Porter Robinson,0,625WsfFTrDQTOqEJoOc7TL,Lionhearted (Remixes),2014-07-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.513,0.82,3,-4.451,1,0.061,0.0146,0.148,0.107,0.236,128.066,317107
087zhxfoAGzPjlaGJz2CuR,Dare You - Radio Edit,Hardwell,29,1Txbj7qE7gV6Wxl5nvAZTh,Dare You,2013-11-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.457,0.89,9,-4.304,1,0.0461,0.0165,0,0.0964,0.19,127.877,218438
43jJTO4MBgmaRybAaIHVA3,Arcadia - Original Mix,Hardwell,22,78NkVaYps3XM1G6jr6jlOE,Arcadia,2014-07-21,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.65,0.915,6,-2.896,0,0.0321,2.64e-4,0.0293,0.108,0.13,128.007,298125
2V2yVAi1FuvHP7GIynmyOM,Wasted - TST Remix,Tiësto,0,5JYr1PcSI9DE0VRjouGV0d,Wasted (Remixes),2014-06-06,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.555,0.906,2,-6.058,1,0.0461,0.00192,0.545,0.0556,0.228,128.017,275900
4eO9fpVqqswS43IVM8PYbb,World of Dreams (feat. Mary Jane Smith) - Radio Edit,Galavant,19,6kvatc1swEPVSatPUV2k5K,World of Dreams (feat. Mary Jane Smith) [Radio Edit],2014-06-09,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.513,0.956,5,-3.189,0,0.0411,0.00647,0.11,0.474,0.335,128.032,203738
1mEUuGPU7gCcIkwt5QDobg,GO - Showtek Edit,MAKJ,0,3ioDDqswCOzyk5WhKPECZi,GO (Showtek Edit),2014-08-04,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.613,0.923,8,-5.131,1,0.0619,4.41e-4,0.874,0.0576,0.114,128.016,250915
1tJJv8JkpvtczyYkCnqlwA,SETH,Congorock,0,3pTQBJFEAeBk11I9u2VtgD,SETH,2014-01-20,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.68,0.818,11,-4.179,1,0.0291,1.42e-4,0.8,0.0862,0.283,127.992,354375
35ZIuDjEBbhQlDCO6tnYzz,Are You Ready - Original,Kosinus,11,5IksCbbETbB5gaL25GG9TB,Are You Ready (Original),2013-09-06,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.595,0.537,6,-7.421,0,0.0448,5.15e-4,0.733,0.11,0.277,127.987,347927
0qDOSuKfzm8dKrXAMVKe0J,Rambo - Hardwell Edit,Deorro,41,5uIRpyLg0qTAeK2KFD8Rjd,Rambo,2014-06-23,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.667,0.949,7,-3.228,1,0.054,0.00287,0.252,0.621,0.0567,127.953,235861
6qdcVdo3mz4KUqEB5Vi9nn,Let Me Hear You Scream - Original Mix,Hard Rock Sofa,0,2Kyt8ylYxMsEyM0GbYTXBI,Let Me Hear You Scream,2013-12-09,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.552,0.984,6,-1.79,1,0.0439,8.1e-4,0.669,0.507,0.321,127.958,334324
26oVGThkGYJLmRyj1oio8K,Here We Go,Ton! Dyson,4,0l31OkMuMWEap6JA9d1djG,Selected Works,2013-10-28,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.563,0.904,2,-5.873,1,0.102,1.59e-4,0.842,0.0679,0.274,128.035,316875
2ErFf3uFRFwNEDBumZ4fAM,Radical - Original Mix,Dyro,14,2ouaod5NBnPKVZH7qC9O9Z,Radical,2014-07-28,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.672,0.96,4,-4.489,1,0.138,4.43e-4,0.224,0.0269,0.342,128.049,268125
2uBNU3OcfKYTygWZLZHysZ,Waves (Tomorrowland 2014 Anthem) - Original Mix,Dimitri Vegas & Like Mike,19,0X9UJ9qGR1AZImnRpPiT0X,Waves (Tomorrowland 2014 Anthem),2014-08-04,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.633,0.948,4,-4.734,0,0.113,0.0112,0.679,0.0891,0.287,127.979,305625
3D4fpxF53q5zVc5lwzBUff,EIFORYA - Original Mix,Armin van Buuren,27,40IMv2dwOU1C6ZSuuolZzk,EIFORYA,2014-04-14,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.663,0.862,9,-4.56,1,0.0935,0.0549,0.647,0.116,0.231,132.06,363636
3raI0x5bImdDHnwpsbZuo0,Star Warz - Swanky Tunes Edit,Arston,0,4Pr2I8fHp3a7gCHRgvjySD,Star Warz (Swanky Tunes Edit),2014-08-25,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.64,0.942,8,-6.012,1,0.0697,8.33e-4,0.649,0.691,0.0592,127.997,290691
2Qg0QmSbP5AigkWcmvGR4W,Ping Pong [Mix Cut] - Hardwell Remix,Armin van Buuren,24,4h5L9ygzxbc9GrWuhyHngh,Hardwell Presents Revealed Vol. 5,2014-06-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.578,0.945,11,-6.418,1,0.0853,0.00241,0.0111,0.141,0.0368,129.593,263033
2jBycJEWWfEldBWes79yDl,Everybody Is In The Place [Mix Cut] - I AM Hardwell Intro Edit,Hardwell,23,4h5L9ygzxbc9GrWuhyHngh,Hardwell Presents Revealed Vol. 5,2014-06-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.544,0.96,7,-6.382,1,0.0671,1.03e-4,0.855,0.104,0.0394,128.041,331833
6jHR77hmT69znpjFIedsKX,Samurai - Tiesto Remix,R3HAB,0,6XTwhpoqcgO7F4LnPo7Mf6,Samurai (Tiësto Remix),2014-07-11,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.503,0.966,7,-3.925,1,0.0591,0.03,0.827,0.09,0.0378,128.015,283125
7pFll2YRnO9roTRhEMRadx,Won't Let You Go - Tritonal Remix,Armin van Buuren,17,20l0YUqzWPRegXp2HDqsR2,Intense (The More Intense Edition),2013-05-03,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.553,0.935,11,-5.228,0,0.072,0.0585,0.113,0.296,0.4,127.998,221480
6GNIcpcbeWxSH1TJgmGDl7,Tremor (Sensation 2014 Anthem) - Radio Edit,Dimitri Vegas & Like Mike,0,65Qz6GlGuY2iXqm9d8j0XM,Tremor (Sensation 2014 Anthem),2014-05-05,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.615,0.919,11,-4.999,1,0.0367,0.00201,0.687,0.196,0.225,127.991,193140
4CQAOUbUQnKtsnDroEDAHR,Chattahoochee (The Tomorrowland Anthem) - DubVision Remix,Dimitri Vegas & Like Mike,25,50Q6JyIczXystIYpCBDZE5,Chattahoochee (The Tomorrowland Anthem) [Remixes],2014-03-16,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.545,0.891,2,-3.604,0,0.113,0.00487,1.46e-6,0.262,0.215,127.029,366142
2tNq73Nsb0wjplJUcm5p1G,Get Down - Original Mix,Swanky Tunes,0,6GYFbFIXHP8kYKFTi5j0Ti,Get Down,2014-04-21,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.724,0.775,6,-5.662,0,0.0729,0.00747,0.103,0.163,0.193,128.037,301875
2T13fabFHPytple2z3Ekhj,No Heroes (feat. Luciana) - Original Mix,Firebeatz,1,7cU4cRxeawtRiYtJb8rsrv,No Heroes (feat. Luciana),2014-09-05,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.725,0.877,11,-4.09,0,0.0451,0.00365,0.181,0.0594,0.411,127.992,245002
2PF3H9np1IoKemTxqHnRBY,"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",Nugnes,0,1bepPINXIZNv7hkhtG4Wcw,"Summer Waves (feat. Calvin Harris, Dimitri Vegas, W&W, Aero Chord & Like Mike)",2014-07-26,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.654,0.879,7,-5.346,1,0.08,0.00345,0.0279,0.0847,0.348,127.993,284997
6PKZE1OS5HP1YnYtOPbyf2,Love Comes Again (Exodus & Hugo Rizzo Remix),Tiësto,0,5EBW7odM6ZtfEZU1wgarAF,Love Comes Again,2013-11-04,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.627,0.902,0,-1.478,0,0.0893,0.00103,0.00347,0.0439,0.34,127.997,390000
7xqIIeU1f37bbwPkxpfglp,Wings (feat. Taylr Renee) - Black Boots Remix,Tom Swoon,6,6DZEjPdh0ndPL60szRHyV3,Wings (Remixes) (feat. Taylr Renee),2013-08-06,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.563,0.995,1,-1.26,0,0.293,3.71e-4,0.543,0.0354,0.0917,127.996,292507
5IBRVy6HlOFsygZhnVUpQY,Bring You to Life (Transcend) [feat. RAS] - Original Mix,Steve Aoki,0,0wBBcaRVrDB2BFyLD3N2DH,Bring You to Life (Transcend) [feat. RAS],2013-10-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.606,0.873,10,-3.746,0,0.0785,5.19e-5,0.35,0.087,0.303,128.007,333755
6a2HtT0P2ZbD2oY1ZJFrxS,SLVR,Steve Angello,0,4vXgeteX8QlUy7vKPUe0vK,SLVR,2013-08-26,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.657,0.618,0,-7.44,1,0.0502,0.00437,0.964,0.089,0.132,128.015,306586
0a9opaQvV5JPQZbgeO1HXj,Ride - Original Mix,Starkillers,0,2N0pPBLMKqYK5SyZQocBMz,Ride,2013-07-29,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.598,0.967,1,-1.7,1,0.0483,0.00735,0.826,0.0765,0.477,130.006,306231
6nXtt4G9RrKVzVZ8Hl1EH1,Gunshot - Radio Edit,John Christian,24,1JMgpAKmKfsYK9jDD6F7N1,Gunshot,2013-11-11,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.611,0.986,2,-1.299,1,0.176,0.0221,0.86,0.097,0.131,191.911,216797
5uDGa3i2YBIWqJAB2MUtcx,Lovers on the Sun (feat. Sam Martin) - Stadiumx Remix,David Guetta,36,5VqiiqW2Pc2qvPTzvpsiaa,Lovers on the Sun,2014-07-21,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.632,0.9,11,-2.827,0,0.0418,1.76e-4,0.112,0.0638,0.278,127.989,360238
50OhCsebXohKShtewXIDKq,Raveology - Original Mix,DVBBS,0,5BB0ouTa3OIIcW7gtSsXWH,Raveology,2014-01-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.634,0.99,9,-3.035,1,0.0714,0.0164,0.785,0.0834,0.573,127.983,262515
2GayevJGiPkJrGvBtgTjI7,A LIGHT THAT NEVER COMES - Twoloud Remix,Linkin Park,0,4d5Y29QPcuYa8VyTILqlFH,A LIGHT THAT NEVER COMES (Remixes),2014-01-21,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.671,0.82,5,-5.093,1,0.162,0.00452,5.82e-4,0.507,0.536,128.021,340080
4rBjP3PrWdWEdFdTt33H9X,Fighter,Klaas,62,2XjDpISRYzFI7okmx0YZPS,Fighter,2020-01-03,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.592,0.895,6,-4.577,0,0.0857,0.00312,0,0.302,0.293,125.025,164160
1XFHbzTikXks9CsMq4v8Q3,Not So Bad (feat. Emie),Yves V,66,3MWQeRDPrBYvDLYIpILm9I,Not So Bad (feat. Emie),2020-01-03,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.74,0.674,11,-4.374,1,0.0476,0.00903,0.238,0.154,0.231,126.017,153697
4q4kSKYYqNlSnFOmmVfuP9,Weird,Perfect Pitch,13,4jy2Rrasz8ZXjIBrereUrx,Weird,2020-01-17,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.726,0.804,0,-5.906,0,0.0308,0.0137,6.9e-4,0.138,0.218,115.021,171000
7vSfNlUtDZx4hDtBxSfiDA,Which Light Switch Is Which?,Scooter,46,2iKl86MEKtBbuBzKQ868AN,Which Light Switch Is Which? (Extended Mix),2019-12-20,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.519,0.886,5,-4.545,0,0.0504,0.032,2.65e-4,0.102,0.293,149.976,202804
519wD9zbe3OZI6LYKq1zXS,We Are Xtra,Mad Crow,39,6cBWzJiPeHrRSAON22E7dI,We Are Xtra,2019-11-15,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.508,0.967,6,-3.529,0,0.0896,0.00333,0.0673,0.0856,0.452,160.025,165380
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,75,3nBQlhUvErkw8DVpF47WAn,Breaking Me,2019-12-19,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,166794
3ICrfL9FqmKuyEPTPvG1qm,Get Up - Kosling Remix,Thomas Gold,38,2Y296X7vrHdqppE7nCDQ7T,Get Up (Kosling Remix),2019-12-11,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.578,0.786,9,-4.496,0,0.0383,6.63e-4,2.38e-4,0.17,0.326,128.001,255771
3wSrPtJpnGaUC2hOmJy0BV,Beast (All as One),Dimitri Vegas & Like Mike,71,7jcGJ20TXkDOwe5rfOm2Gg,Beast (All as One),2019-11-15,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,189826
3378ECXVAbsjTMKiimsZp1,The Riddle - Steve Modana Radio Edit,Marc Korn,39,7tMmfOdkcIYvWmzzy4U8eX,The Riddle,2019-11-29,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.532,0.916,1,-5.582,0,0.0682,4.45e-4,6.76e-4,0.432,0.519,125.959,178049
3vLrTViSGAa4uRG2ZHVL0J,Magical,Newclaess,45,6sq2KZQT1UTaxse9y6c8ZM,Magical,2019-12-20,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.663,0.777,3,-4.756,1,0.0466,0.0612,1.09e-4,0.205,0.444,125.969,158571
13zjOXnLizxUVYpCuELDN6,Moonlight Shadow - The Cleric Remix,Micast,43,5XisRTr5PQHkx1wPtGhOf6,Moonlight Shadow (The Cleric Remix),2019-11-08,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.567,0.931,11,-3.593,0,0.188,0.265,0.00453,0.223,0.209,103.502,169511
2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Regard,69,6DPGJNJf9crOOe2pyRjF6S,Ride It (Jonas Blue Remix),2019-11-01,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400
1ta5nAuifIRfWhgxeCtff6,Falling,Giorno,35,2u9MW8ga50abZZNiK8HNS1,Falling,2019-12-13,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.485,0.887,8,-5.028,0,0.0449,0.0772,2.85e-5,0.205,0.366,149.878,179200
2FWbj6BQVuBwIYuQMdiQvQ,Bitter Sweet Symphony - Steve 80 Remix Edit,Nicky Starr,41,5TuytMNBxL5MErSZn38AMz,Bitter Sweet Symphony,2019-12-06,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.478,0.924,9,-4.196,1,0.0496,0.0041,0.00357,0.349,0.365,162.039,207836
3mnRb7zMa365CYEpYOwYCz,Let The Music Guide You (ASOT 950 Anthem),Armin van Buuren,52,3vmndvVm1WJZpqJkmlde0B,Let The Music Guide You (ASOT 950 Anthem),2019-11-22,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.536,0.916,8,-5.572,0,0.0452,0.00174,0.858,0.331,0.196,135.017,187667
3SJHOdE8dLHAW1cK0REIWS,I Don't Kiss the Air - Giorgio Gee Remix,Monaco Trash Machine,40,1MK0OKtaceBXIK0OPo4fJ1,I Don't Kiss the Air,2019-12-13,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.694,0.815,6,-4.554,0,0.103,0.00845,0.2,0.502,0.515,122.992,153230
4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,72,5sF8cTLQirqDYQWJwzxq87,All Comes Back To You,2019-10-25,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-6,0.0943,0.516,128.02,160312
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,86,7mtnp7B5yFt3D3PAznGzc8,Turn Me On (feat. Vula),2019-09-13,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.737,0.828,11,-4.711,1,0.0396,0.0149,5.83e-4,0.0862,0.517,124.052,208474
2UwdHc4oh3ipa2sTkJMzPP,Party All The Time - Club Mix,Gestört aber GeiL,44,07Bzm6wBfM2fcTtOlWCdBX,Party All The Time,2019-11-01,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.925,0.734,1,-4.869,0,0.12,0.00871,0.268,0.0738,0.55,126.013,238611
5TsDlEPb1glxYItHBSOSmu,Hit the Light - Steve Modana Radio Edit,Semitoo,39,1tDq14kcvtOetK1M5SmYSa,Hit the Light,2019-11-01,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.625,0.915,0,-6.18,1,0.0635,0.0094,6.24e-5,0.332,0.146,130.035,160612
