state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5
TX,San Carlos,27.490005,-99.372929,17:09:40,17:54:20,18:29:30,19:05:00,19:51:20
TX,San Carlos,27.489596,-99.368589,17:09:40,17:54:20,18:29:30,19:05:00,19:51:20
TX,Sanctuary,32.913158,-97.58767,17:22:40,18:07:30,18:41:30,19:15:50,20:01:30
TX,Sanderson,30.150794,-102.407916,17:10:50,17:54:20,18:29:10,19:04:40,19:50:00
TX,Sandia,28.02124,-97.867639,17:13:00,17:57:10,18:33:00,19:09:10,19:54:40
TX,San Diego,27.760891,-98.238906,17:12:00,17:56:10,18:31:50,19:08:00,19:53:40
TX,Sandoval,26.418189,-99.07943,17:08:10,17:52:00,18:28:00,19:04:40,19:50:10
TX,Sand Springs,32.280355,-101.347191,17:16:30,17:59:10,18:34:30,19:10:20,19:54:30
TX,Sandy Hollow-Escondidas,27.928241,-97.801525,17:13:00,17:57:10,18:32:50,19:09:10,19:54:40
TX,Sandy Oaks,29.181719,-98.409159,17:14:30,17:59:40,18:34:10,19:09:00,19:55:30
TX,Sandy Point,29.401256,-95.481732,17:19:30,18:03:20,18:39:30,19:16:00,20:00:30
TX,San Elizario,31.578436,-106.262019,17:09:20,17:48:40,18:25:30,19:03:10,19:44:40
TX,San Felipe,29.794557,-96.105867,17:19:10,18:03:30,18:39:00,19:14:50,20:00:00
TX,San Fernando,26.403309,-98.835072,17:08:30,17:52:10,18:28:20,19:05:10,19:50:30
TX,Sanford,35.702624,-101.531771,17:23:20,18:03:00,18:39:40,19:16:40,19:57:30
TX,Sanger,33.382098,-97.165412,17:24:10,18:09:00,18:43:00,19:17:10,20:02:40
TX,San Isidro,26.713619,-98.447902,17:09:40,17:53:20,18:29:30,19:06:30,19:51:40
TX,San Juan,26.189788,-98.151813,17:09:10,17:52:20,18:29:10,19:06:30,19:51:10
TX,San Juan,26.414966,-98.943691,17:08:30,17:52:10,18:28:20,19:05:00,19:50:20
TX,San Leon,29.491071,-94.941374,17:20:30,18:04:10,18:40:30,19:17:10,20:01:20
TX,San Marcos,29.872399,-97.936022,17:16:30,18:01:40,18:36:00,19:10:50,19:57:10
TX,San Patricio,27.984348,-97.770176,17:13:10,17:57:10,18:33:00,19:09:20,19:54:40
TX,San Pedro,25.981339,-97.588211,17:09:50,17:52:30,18:29:50,19:07:40,19:51:50
TX,San Perlita,26.500994,-97.639648,17:10:40,17:53:50,18:30:40,19:08:10,19:52:40
TX,Santa Anna,31.736914,-99.325425,17:18:00,18:02:40,18:36:50,19:11:30,19:57:20
TX,Santa Anna,26.669238,-98.557884,17:09:30,17:53:10,18:29:20,19:06:10,19:51:20
TX,Santa Clara,29.593067,-98.160635,17:15:40,18:00:50,18:35:10,19:10:00,19:56:30
TX,Santa Cruz,26.353689,-98.767615,17:08:30,17:52:00,18:28:20,19:05:20,19:50:30
TX,Santa Fe,29.387565,-95.101543,17:20:00,18:03:40,18:40:00,19:16:40,20:01:00
TX,Santa Maria,26.076963,-97.847445,17:09:30,17:52:20,18:29:30,19:07:10,19:51:30
TX,Santa Monica,26.369439,-97.588931,17:10:30,17:53:30,18:30:30,19:08:10,19:52:30
TX,Santa Rosa,26.256054,-97.825255,17:09:50,17:52:50,18:29:50,19:07:20,19:51:50
TX,Santa Rosa,26.348732,-98.769912,17:08:30,17:52:00,18:28:20,19:05:20,19:50:30
TX,Santel,26.37556,-98.883283,17:08:30,17:52:00,18:28:10,19:05:00,19:50:20
TX,Santo,32.605585,-98.213845,17:21:10,18:06:00,18:40:00,19:14:30,20:00:10
TX,San Ygnacio,27.053177,-99.423748,17:08:50,17:53:10,18:28:30,19:04:30,19:50:40
TX,Sargent,28.797537,-95.641786,17:18:10,18:01:40,18:38:10,19:15:00,19:59:20
TX,Sarita,27.22292,-97.795591,17:11:40,17:55:20,18:31:40,19:08:30,19:53:30
TX,Schertz,29.563327,-98.250866,17:15:20,18:00:40,18:35:00,19:09:50,19:56:20
TX,Schulenburg,29.682,-96.907489,17:17:40,18:02:20,18:37:30,19:12:50,19:58:30
TX,Scissors,26.133333,-98.047489,17:09:20,17:52:20,18:29:10,19:06:40,19:51:20
TX,Scotland,33.647344,-98.468847,17:22:50,18:06:40,18:41:20,19:16:20,20:00:50
TX,Scottsville,32.540425,-94.239333,17:27:00,18:12:10,18:46:30,19:21:00,20:06:20
TX,Seabrook,29.594706,-94.991496,17:20:40,18:04:20,18:40:40,19:17:10,20:01:30
TX,Seadrift,28.413239,-96.716722,17:15:40,17:59:30,18:35:40,19:12:10,19:57:00
TX,Seagraves,32.94197,-102.565716,17:16:20,17:57:40,18:33:40,19:10:20,19:53:00
TX,Sealy,29.764102,-96.162165,17:19:00,18:03:20,18:38:50,19:14:40,19:59:50
TX,Sebastian,26.345238,-97.796296,17:10:10,17:53:10,18:30:00,19:07:40,19:52:00
TX,Seguin,29.590227,-97.968607,17:15:50,18:01:00,18:35:30,19:10:30,19:56:50
TX,Selma,29.586474,-98.315286,17:15:20,18:00:30,18:35:00,19:09:40,19:56:10
TX,Seminole,32.722204,-102.649814,17:15:50,17:57:10,18:33:10,19:09:50,19:52:40
TX,Seth Ward,34.216295,-101.694515,17:20:00,18:00:50,18:37:00,19:13:50,19:55:50
TX,Seven Oaks,30.851846,-94.857877,17:23:00,18:07:30,18:42:50,19:18:30,20:03:20
TX,Seymour,33.595233,-99.258469,17:21:50,18:05:00,18:40:00,19:15:20,19:59:30
TX,Shadybrook,32.116898,-95.427672,17:24:20,18:09:40,18:43:50,19:18:20,20:04:00
TX,Shallowater,33.690077,-101.989265,17:18:40,17:59:40,18:35:50,19:12:30,19:54:50
TX,Shamrock,35.215401,-100.246085,17:23:40,18:04:50,18:40:50,19:17:20,19:59:20
TX,Sheffield,30.685889,-101.822416,17:12:40,17:56:10,18:31:00,19:06:20,19:51:40
TX,Shelbyville,31.759331,-94.077172,17:25:50,18:10:30,18:45:40,19:20:50,20:05:40
TX,Sheldon,29.859771,-95.133161,17:20:50,18:04:50,18:40:50,19:17:10,20:01:40
TX,Shenandoah,30.184029,-95.455686,17:20:50,18:05:10,18:40:40,19:16:40,20:01:30
TX,Shepherd,30.486166,-95.011345,17:22:00,18:06:20,18:42:00,19:17:50,20:02:30
TX,Sheridan,29.51133,-96.672979,17:17:40,18:02:10,18:37:40,19:13:20,19:58:40
TX,Sherman,33.628596,-96.626722,17:25:30,18:10:20,18:44:20,19:18:30,20:03:50
TX,Sherwood Shores,33.847679,-96.814857,17:25:30,18:10:10,18:44:10,19:18:30,20:03:40
TX,Shiner,29.433658,-97.173611,17:16:40,18:01:30,18:36:30,19:12:00,19:57:50
TX,Shiro,30.604043,-95.887636,17:21:00,18:05:50,18:40:50,19:16:00,20:01:30
TX,Shoreacres,29.62099,-95.018987,17:20:40,18:04:20,18:40:40,19:17:10,20:01:30
TX,Sienna,29.485448,-95.506332,17:19:30,18:03:20,18:39:30,19:16:00,20:00:30
TX,Sierra Blanca,31.183426,-105.33954,17:09:30,17:49:50,18:26:10,19:03:30,19:45:50
TX,Siesta Shores,26.850259,-99.255808,17:08:40,17:52:50,18:28:30,19:04:40,19:50:30
TX,Silsbee,30.345491,-94.176787,17:23:10,18:07:00,18:43:10,19:19:40,20:03:40
TX,Silverton,34.471372,-101.304049,17:21:00,18:01:50,18:38:00,19:14:40,19:56:50
TX,Simonton,29.676603,-95.973393,17:19:10,18:03:30,18:39:10,19:15:10,20:00:10
TX,Sinton,28.038432,-97.511044,17:13:40,17:57:40,18:33:40,19:10:00,19:55:20
TX,Skellytown,35.571018,-101.173044,17:23:20,18:03:30,18:40:00,19:16:50,19:58:00
TX,Skidmore,28.268362,-97.685296,17:13:50,17:58:10,18:33:50,19:09:50,19:55:20
TX,Slaton,33.445473,-101.650918,17:18:30,18:00:00,18:35:50,19:12:20,19:55:10
TX,Smiley,29.271292,-97.637551,17:15:50,18:00:40,18:35:40,19:11:00,19:56:50
TX,Smithville,30.007988,-97.152333,17:17:50,18:02:50,18:37:40,19:12:40,19:58:40
TX,Smyer,33.587382,-102.163501,17:18:10,17:59:10,18:35:20,19:12:00,19:54:30
TX,Snook,30.491026,-96.472468,17:19:50,18:04:50,18:39:30,19:14:30,20:00:20
TX,Snyder,32.713561,-100.911902,17:17:50,18:00:30,18:35:50,19:11:40,19:55:40
TX,Socorro,31.638491,-106.25744,17:09:30,17:48:50,18:25:40,19:03:10,19:44:40
TX,Solis,26.179141,-97.849461,17:09:40,17:52:40,18:29:40,19:07:20,19:51:40
TX,Somerset,29.228612,-98.65685,17:14:10,17:59:30,18:33:50,19:08:40,19:55:10
TX,Somerville,30.345438,-96.530948,17:19:30,18:04:30,18:39:10,19:14:20,20:00:10
TX,Sonora,30.570654,-100.641768,17:14:00,17:58:30,18:32:40,19:07:30,19:53:30
TX,Sour Lake,30.137746,-94.404277,17:22:30,18:06:10,18:42:30,19:19:00,20:03:00
TX,South Alamo,26.151755,-98.107851,17:09:20,17:52:20,18:29:10,19:06:40,19:51:20
TX,South Fork Estates,27.269656,-98.723951,17:10:20,17:54:30,18:30:10,19:06:20,19:52:10
TX,South Frydek,29.735151,-96.076937,17:19:00,18:03:20,18:39:00,19:14:50,20:00:00
TX,South Houston,29.661024,-95.228361,17:20:20,18:04:10,18:40:20,19:16:50,20:01:10
TX,South La Paloma,27.898769,-97.967753,17:12:40,17:56:50,18:32:30,19:08:50,19:54:20
TX,Southmayd,33.623061,-96.708206,17:25:20,18:10:10,18:44:10,19:18:20,20:03:40
TX,South Padre Island,26.120465,-97.170703,17:10:40,17:53:20,18:30:40,19:08:50,19:52:40
TX,South Point,25.869977,-97.381196,17:10:00,17:52:30,18:30:00,19:08:00,19:52:00
TX,Southside Place,29.708686,-95.435483,17:20:10,18:04:10,18:40:00,19:16:20,20:01:00
TX,South Toledo Bend,31.16351,-93.601865,17:25:40,18:09:40,18:45:30,19:21:40,20:05:40
TX,Southwest Sandhill,31.556871,-102.906566,17:13:10,17:55:10,18:30:50,19:07:10,19:50:50
TX,Spade,33.926032,-102.154242,17:19:00,17:59:40,18:36:00,19:12:40,19:54:50
TX,Sparks,31.672706,-106.239816,17:09:40,17:49:00,18:25:40,19:03:20,19:44:50
TX,Spearman,36.198182,-101.194343,17:24:40,18:04:20,18:40:50,19:18:00,19:58:30
TX,Splendora,30.228386,-95.162354,17:21:20,18:05:30,18:41:20,19:17:20,20:02:00
TX,Spring,30.062169,-95.383966,17:20:50,18:05:00,18:40:40,19:16:40,20:01:30
TX,Spring Gardens,27.761529,-97.741873,17:12:50,17:56:40,18:32:40,19:09:10,19:54:20
TX,Springlake,34.231621,-102.305734,17:19:20,17:59:40,18:36:00,19:13:00,19:54:40
TX,Springtown,32.9693,-97.680424,17:22:40,18:07:30,18:41:30,19:15:50,20:01:30
TX,Spring Valley Village,29.789761,-95.504026,17:20:00,18:04:10,18:40:00,19:16:10,20:00:50
TX,Spur,33.476582,-100.850215,17:19:30,18:01:40,18:37:10,19:13:20,19:56:40
TX,Stafford,29.62572,-95.56574,17:19:40,18:03:50,18:39:40,19:16:00,20:00:40
TX,Stagecoach,30.141762,-95.700123,17:20:20,18:04:50,18:40:20,19:16:00,20:01:10
TX,Stamford,33.046193,-99.597021,17:20:10,18:03:40,18:38:30,19:13:50,19:58:20
TX,Stanton,32.131695,-101.792457,17:15:40,17:58:00,18:33:30,19:09:30,19:53:30
TX,Staples,29.762335,-97.824538,17:16:20,18:01:40,18:36:00,19:10:50,19:57:10
TX,Sterling City,31.839175,-100.985878,17:16:00,17:59:30,18:34:20,19:09:50,19:54:40
TX,Stinnett,35.823092,-101.44362,17:23:40,18:03:20,18:40:00,19:17:00,19:57:50
TX,Stockdale,29.235974,-97.963888,17:15:10,18:00:10,18:34:50,19:10:00,19:56:20
TX,Stowell,29.77996,-94.368614,17:22:00,18:05:20,18:42:00,19:18:50,20:02:40
TX,Stratford,36.337568,-102.07603,17:24:00,18:02:50,18:39:40,19:17:00,19:57:00
TX,Strawn,32.550728,-98.498084,17:20:40,18:05:20,18:39:30,19:14:00,19:59:30
TX,Study Butte,29.335553,-103.542609,17:07:40,17:50:50,18:25:50,19:01:30,19:46:50
TX,Sudan,34.066414,-102.524194,17:18:50,17:59:10,18:35:30,19:12:30,19:54:20
TX,Sugar Land,29.592764,-95.633801,17:19:30,18:03:30,18:39:30,19:15:40,20:00:30
TX,Sullivan City,26.275217,-98.564441,17:08:40,17:52:10,18:28:40,19:05:40,19:50:40
TX,Summerfield,34.739899,-102.509167,17:20:10,18:00:00,18:36:40,19:13:50,19:55:00
TX,Sundown,33.457545,-102.490809,17:17:30,17:58:20,18:34:40,19:11:20,19:53:40
TX,Sunray,36.018383,-101.824511,17:23:30,18:02:50,18:39:40,19:16:50,19:57:10
TX,Sunset,33.446847,-97.767269,17:23:30,18:08:00,18:42:10,19:16:40,20:01:50
TX,Sunset,26.424603,-99.06212,17:08:10,17:52:00,18:28:00,19:04:40,19:50:10
TX,Sunset Acres,27.794165,-99.456603,17:10:10,17:55:00,18:29:50,19:05:10,19:51:40
TX,Surfside Beach,28.953071,-95.283757,17:19:00,18:02:20,18:39:00,19:16:00,20:00:00
TX,Sweeny,29.046373,-95.698548,17:18:30,18:02:10,18:38:30,19:15:10,19:59:30
TX,Sweetwater,32.469389,-100.408651,17:18:00,18:01:20,18:36:20,19:11:50,19:56:20
TX,Sylvester,32.72288,-100.249929,17:18:40,18:01:50,18:37:00,19:12:30,19:56:50
TX,Taft,27.980032,-97.392828,17:13:40,17:57:40,18:33:40,19:10:10,19:55:20
TX,Taft Southwest,27.971231,-97.405446,17:13:40,17:57:40,18:33:40,19:10:10,19:55:20
TX,Tahoka,33.163777,-101.795081,17:17:40,17:59:20,18:35:10,19:11:40,19:54:40
TX,Tanquecitos South Acres,27.489792,-99.379691,17:09:40,17:54:20,18:29:30,19:05:00,19:51:20
TX,Tanquecitos South Acres,27.486961,-99.388178,17:09:40,17:54:20,18:29:30,19:05:00,19:51:20
TX,Tatum,32.315881,-94.518878,17:26:10,18:11:20,18:45:40,19:20:20,20:05:40
TX,Taylor Lake Village,29.574804,-95.05526,17:20:20,18:04:00,18:40:20,19:17:00,20:01:10
TX,Taylor Landing,29.866412,-94.129171,17:22:30,18:06:00,18:42:30,19:19:20,20:03:10
TX,Tenaha,31.943709,-94.245706,17:25:50,18:10:40,18:45:30,19:20:40,20:05:40
TX,Terlingua,29.287133999999998,-103.58341,17:07:30,17:50:40,18:25:40,19:01:20,19:46:40
TX,Terrell Hills,29.477084,-98.447196,17:14:50,18:00:10,18:34:30,19:09:20,19:55:50
TX,Texas City,29.433717,-94.892695,17:20:30,18:04:00,18:40:30,19:17:20,20:01:20
TX,Texhoma,36.493701,-101.793765,17:24:40,18:03:30,18:40:20,19:17:40,19:57:40
TX,Texline,36.376494,-103.018876,17:23:00,18:01:20,18:38:20,19:16:00,19:55:20
TX,The Woodlands,30.172562,-95.509813,17:20:40,18:05:10,18:40:40,19:16:30,20:01:30
TX,Thompsons,29.481768,-95.636851,17:19:20,18:03:10,18:39:20,19:15:40,20:00:20
TX,Thompsonville,27.260012,-98.784671,17:10:20,17:54:30,18:30:00,19:06:20,19:52:00
TX,Thorndale,30.614023,-97.206487,17:19:00,18:04:10,18:38:30,19:13:10,19:59:20
TX,Thorntonville,31.578927,-102.922073,17:13:10,17:55:00,18:30:40,19:07:10,19:50:50
TX,Three Rivers,28.466853,-98.177947,17:13:20,17:58:00,18:33:10,19:08:50,19:54:50
TX,Throckmorton,33.182071,-99.179771,17:21:10,18:04:40,18:39:30,19:14:40,19:59:10
TX,Thunderbird Bay,31.909633,-99.020798,17:18:50,18:03:30,18:37:40,19:12:10,19:58:00
TX,Tierra Bonita,26.272699,-97.827639,17:09:50,17:52:50,18:29:50,19:07:20,19:51:50
TX,Tierra Dorada,26.400653,-98.921262,17:08:20,17:52:00,18:28:10,19:05:00,19:50:20
TX,Tierra Grande,27.703686,-97.571819,17:13:00,17:56:50,18:32:50,19:09:30,19:54:40
TX,Tierra Verde,27.761571,-97.717384,17:12:50,17:56:40,18:32:50,19:09:20,19:54:30
TX,Tiki Island,29.297265,-94.914945,17:20:10,18:03:40,18:40:10,19:17:10,20:01:10
TX,Tilden,28.459855,-98.548677,17:12:50,17:57:40,18:32:30,19:08:00,19:54:10
TX,Timbercreek Canyon,35.05345,-101.818418,17:21:40,18:01:40,18:38:10,19:15:10,19:56:30
TX,Timpson,31.906912,-94.397056,17:25:40,18:10:30,18:45:20,19:20:20,20:05:20
TX,Tioga,33.472108,-96.915704,17:24:40,18:09:30,18:43:30,19:17:40,20:03:10
TX,Tivoli,28.460839,-96.89147,17:15:30,17:59:20,18:35:30,19:11:50,19:56:50
TX,Todd Mission,30.260944,-95.829997,17:20:20,18:05:00,18:40:20,19:15:50,20:01:00
TX,Tomball,30.095078,-95.619678,17:20:30,18:04:50,18:40:20,19:16:10,20:01:10
TX,Tornillo,31.436704,-106.103225,17:09:20,17:48:50,18:25:30,19:03:00,19:44:50
TX,Town of Pecos,31.391669,-103.527239,17:12:00,17:53:40,18:29:30,19:06:00,19:49:30
TX,Toyah,31.312498,-103.794612,17:11:30,17:53:00,18:29:00,19:05:30,19:49:00
TX,Tradewinds,27.994992,-97.260176,17:14:00,17:57:50,18:34:00,19:10:30,19:55:30
TX,Trent,32.48841,-100.123336,17:18:30,18:02:00,18:36:50,19:12:10,19:56:50
TX,Trinity,30.944452,-95.373563,17:22:20,18:07:10,18:42:10,19:17:20,20:02:40
TX,Troup,32.145812,-95.122559999999993,17:24:50,18:10:10,18:44:30,19:19:00,20:04:30
TX,Tuleta,28.576701,-97.798026,17:14:10,17:58:40,18:34:00,19:09:50,19:55:40
TX,Tulia,34.537864,-101.774434,17:20:30,18:01:10,18:37:30,19:14:20,19:56:00
TX,Tulsita,28.642329,-97.818052,17:14:20,17:58:50,18:34:10,19:09:50,19:55:40
TX,Tunis,30.542276,-96.527258,17:19:50,18:05:00,18:39:30,19:14:30,20:00:20
TX,Turkey,34.393922,-100.895302,17:21:20,18:02:40,18:38:40,19:15:00,19:57:30
TX,Tuscola,32.211525,-99.798296,17:18:20,18:02:20,18:36:50,19:11:50,19:57:00
TX,Tye,32.452218,-99.866537,17:18:40,18:02:30,18:37:10,19:12:20,19:57:10
TX,Tynan,28.170753,-97.749176,17:13:30,17:57:50,18:33:30,19:09:40,19:55:00
TX,Uhland,29.963097,-97.795373,17:16:50,18:02:00,18:36:20,19:11:10,19:57:30
TX,Umbarger,34.956389,-102.109392,17:21:00,18:01:00,18:37:30,19:14:40,19:55:50
TX,Uncertain,32.70064,-94.133261,17:27:20,18:12:40,18:47:00,19:21:20,20:06:40
TX,Universal City,29.552,-98.307577,17:15:10,18:00:30,18:34:50,19:09:40,19:56:10
TX,Valentine,30.588611,-104.495314,17:09:20,17:50:40,18:26:40,19:03:20,19:46:50
TX,Valera,31.753618,-99.54927,17:17:40,18:02:10,18:36:30,19:11:10,19:56:50
TX,Valle Hermoso,26.382268,-98.787117,17:08:40,17:52:10,18:28:30,19:05:20,19:50:40
TX,Valle Verde,27.679691,-99.200997,17:10:20,17:55:00,18:30:00,19:05:40,19:52:00
TX,Valle Vista,26.316046,-98.654655,17:08:40,17:52:10,18:28:30,19:05:40,19:50:40
TX,Valley View,33.477139,-97.156696,17:24:20,18:09:10,18:43:10,19:17:30,20:02:50
TX,Vanderbilt,28.820811,-96.60964,17:16:30,18:00:30,18:36:30,19:12:50,19:57:50
TX,Van Horn,31.040672,-104.834154,17:09:50,17:50:40,18:26:50,19:03:50,19:46:40
TX,Van Vleck,29.028133,-95.884566,17:18:10,18:01:50,18:38:10,19:14:40,19:59:20
TX,Vega,35.245302,-102.429247,17:21:20,18:00:50,18:37:30,19:14:50,19:55:30
TX,Vernon,34.147664,-99.300427,17:22:50,18:05:30,18:40:50,19:16:30,20:00:00
TX,Victoria,28.828528,-96.986015,17:16:00,18:00:20,18:36:00,19:12:00,19:57:20
TX,Victoria Vera,26.318088,-98.69296,17:08:40,17:52:00,18:28:30,19:05:30,19:50:40
TX,Vidor,30.128139,-93.991733,17:23:10,18:06:40,18:43:10,19:20:00,20:03:40
TX,Villa del Sol,26.191904,-97.581886,17:10:10,17:53:00,18:30:10,19:08:00,19:52:10
TX,Villa Pancho,25.884348,-97.41572,17:10:00,17:52:30,18:30:00,19:08:00,19:52:00
TX,Villarreal,26.307121,-98.644285,17:08:40,17:52:10,18:28:30,19:05:40,19:50:40
TX,Villa Verde,26.130081,-97.995974,17:09:30,17:52:20,18:29:20,19:07:00,19:51:20
TX,Vinton,31.959455,-106.593517,17:10:00,17:48:50,18:25:40,19:03:30,19:44:30
TX,Von Ormy,29.277391,-98.657373,17:14:10,17:59:30,18:33:50,19:08:40,19:55:10
TX,Wadsworth,28.829941,-95.914531,17:17:40,18:01:30,18:37:50,19:14:30,19:59:00
TX,Waelder,29.694496,-97.297848,17:17:00,18:02:00,18:36:50,19:12:00,19:58:00
TX,Waka,36.281583,-101.044133,17:25:00,18:04:40,18:41:10,19:18:10,19:58:50
TX,Waller,30.072394,-95.931551,17:20:00,18:04:30,18:39:50,19:15:30,20:00:40
TX,Wallis,29.632021,-96.063517,17:19:00,18:03:10,18:38:50,19:14:50,19:59:50
TX,Warren,30.612591,-94.42286,17:23:20,18:07:20,18:43:10,19:19:20,20:03:40
TX,Washburn,35.169163,-101.569995,17:22:10,18:02:20,18:38:40,19:15:40,19:57:00
TX,Waskom,32.47663,-94.064559,17:27:10,18:12:10,18:46:40,19:21:20,20:06:30
TX,Weatherford,32.75319,-97.771944,17:22:10,18:07:00,18:41:00,19:15:20,20:01:00
TX,Webberville,30.226071,-97.499593,17:17:40,18:03:00,18:37:20,19:12:10,19:58:20
TX,Webster,29.532072,-95.116478,17:20:20,18:04:00,18:40:20,19:16:50,20:01:10
TX,Weimar,29.70005,-96.777251,17:17:50,18:02:30,18:37:40,19:13:10,19:58:50
TX,Weinert,33.3234,-99.673674,17:20:40,18:03:50,18:38:50,19:14:20,19:58:30
TX,Welch,32.933613,-102.123194,17:16:50,17:58:30,18:34:20,19:10:50,19:53:50
TX,Wellington,34.853813,-100.213982,17:23:10,18:04:30,18:40:20,19:16:40,19:59:00
TX,Wellman,33.046979,-102.427437,17:16:50,17:58:00,18:34:00,19:10:40,19:53:30
TX,Wells,31.491559,-94.947319,17:24:00,18:08:50,18:43:40,19:18:50,20:04:00
TX,Weslaco,26.160549,-97.987654,17:09:30,17:52:30,18:29:30,19:07:00,19:51:30
TX,West Alto Bonito,26.314312,-98.663153,17:08:40,17:52:00,18:28:30,19:05:30,19:50:40
TX,Westbrook,32.357073,-101.013259,17:17:00,18:00:00,18:35:10,19:10:50,19:55:10
TX,West Columbia,29.141926,-95.649452,17:18:40,18:02:30,18:38:40,19:15:20,19:59:50
TX,Westdale,27.965726,-97.993728,17:12:50,17:57:00,18:32:40,19:08:50,19:54:20
TX,West Livingston,30.701393,-95.020274,17:22:30,18:06:50,18:42:20,19:18:00,20:02:50
TX,West Odessa,31.838248,-102.500139,17:14:10,17:56:20,18:31:50,19:08:10,19:51:50
TX,Weston Lakes,29.657316,-95.931016,17:19:10,18:03:20,18:39:10,19:15:10,20:00:10
TX,West Orange,30.079101,-93.759774,17:23:30,18:06:50,18:43:30,19:20:20,20:04:00
TX,West Sharyland,26.271861,-98.340398,17:09:10,17:52:20,18:29:00,19:06:20,19:51:00
TX,West University Place,29.715442,-95.431628,17:20:10,18:04:10,18:40:00,19:16:20,20:01:00
TX,Westway,31.96007,-106.575981,17:10:00,17:48:50,18:25:40,19:03:30,19:44:30
TX,Westwood Shores,30.936571,-95.327405,17:22:20,18:07:10,18:42:10,19:17:30,20:02:40
TX,Wharton,29.317601,-96.102279,17:18:20,18:02:30,18:38:20,19:14:30,19:59:20
TX,Wheeler,35.441115,-100.275228,17:24:10,18:05:00,18:41:10,19:17:40,19:59:30
TX,White Deer,35.433397,-101.175846,17:23:10,18:03:20,18:39:40,19:16:40,19:57:50
TX,Whiteface,33.599563,-102.61337,17:17:40,17:58:20,18:34:40,19:11:30,19:53:30
TX,Whitehouse,32.221677,-95.220676,17:25:00,18:10:20,18:44:30,19:18:50,20:04:30
TX,White Oak,32.530045,-94.853928,17:26:00,18:11:20,18:45:30,19:19:50,20:05:20
TX,Whitesboro,33.65958,-96.903694,17:25:00,18:09:50,18:43:50,19:18:00,20:03:20
TX,Whitharral,33.739154,-102.327823,17:18:20,17:59:00,18:35:20,19:12:10,19:54:20
TX,Wichita Falls,33.906654,-98.525848,17:23:20,18:06:40,18:41:30,19:16:40,20:01:00
TX,Wickett,31.567325,-103.005948,17:13:00,17:55:00,18:30:40,19:07:00,19:50:40
TX,Wildorado,35.209206,-102.209515,17:21:30,18:01:10,18:37:50,19:15:00,19:55:50
TX,Wild Peach Village,29.081044,-95.637257,17:18:30,18:02:20,18:38:40,19:15:20,19:59:40
TX,Wildwood,30.525295,-94.448708,17:23:10,18:07:10,18:43:00,19:19:10,20:03:30
TX,Willis,30.434166,-95.484207,17:21:20,18:05:50,18:41:10,19:16:50,20:01:50
TX,Willow Park,32.753942,-97.650172,17:22:20,18:07:10,18:41:10,19:15:30,20:01:10
TX,Wilson,33.31934,-101.727499,17:18:10,17:59:40,18:35:40,19:12:00,19:55:00
TX,Windcrest,29.514831,-98.381341,17:15:10,18:00:20,18:34:40,19:09:30,19:56:00
TX,Windthorst,33.576966,-98.434932,17:22:50,18:06:40,18:41:20,19:16:10,20:00:50
TX,Wingate,32.045513,-100.104039,17:17:40,18:01:30,18:36:10,19:11:20,19:56:20
TX,Wink,31.754497,-103.154117,17:13:10,17:54:50,18:30:40,19:07:10,19:50:40
TX,Winnie,29.816716,-94.380673,17:22:00,18:05:30,18:42:00,19:18:50,20:02:40
TX,Winters,31.949127,-99.959308,17:17:40,18:01:40,18:36:10,19:11:10,19:56:30
TX,Wixon Valley,30.764482,-96.318645,17:20:40,18:05:40,18:40:20,19:15:10,20:01:00
TX,Wolfforth,33.509016,-102.005082,17:18:10,17:59:20,18:35:30,19:12:00,19:54:40
TX,Woodbranch,30.181335,-95.183615,17:21:20,18:05:30,18:41:10,19:17:20,20:02:00
TX,Woodloch,30.217204,-95.413029,17:21:00,18:05:20,18:40:50,19:16:40,20:01:40
TX,Woodsboro,28.237807,-97.32538,17:14:20,17:58:20,18:34:20,19:10:40,19:55:50
TX,Woodson,33.014931,-99.053429,17:20:50,18:04:40,18:39:20,19:14:20,19:59:10
TX,Woodville,30.774433,-94.422454,17:23:40,18:07:50,18:43:30,19:19:30,20:04:00
TX,Wyldwood,30.128651,-97.477416,17:17:30,18:02:50,18:37:10,19:12:00,19:58:20
TX,Yoakum,29.293204,-97.14701,17:16:30,18:01:10,18:36:20,19:12:00,19:57:40
TX,Yorktown,28.982808,-97.505032,17:15:30,18:00:00,18:35:20,19:11:00,19:56:40
TX,Yznaga,26.328525,-97.815009,17:10:10,17:53:10,18:30:00,19:07:40,19:52:00
TX,Zapata,26.902166,-99.261428,17:08:50,17:53:00,18:28:40,19:04:50,19:50:40
TX,Zapata Ranch,26.358827,-97.823005,17:10:00,17:53:00,18:30:00,19:07:30,19:52:00
TX,Zarate,26.319936,-98.636931,17:08:40,17:52:10,18:28:30,19:05:40,19:50:40
TX,Zavalla,31.158466,-94.418918,17:24:20,18:08:40,18:44:10,19:19:40,20:04:30
TX,Zuehl,29.505103,-98.152168,17:15:30,18:00:40,18:35:00,19:10:00,19:56:20
UT,Alpine,40.462954,-111.77244,17:25:10,17:55:30,18:32:00,19:09:10,19:41:00
UT,Alta,40.582406,-111.620321,17:25:30,17:55:50,18:32:20,19:09:40,19:41:30
