state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6
UT,Antimony,38.103029,-111.982319,15:09:20,15:54:00,16:26:52,16:31:14,17:06:00,17:57:30
UT,Aurora,38.920062,-111.933549,15:09:20,15:53:50,16:26:47,16:30:51,17:05:40,17:56:50
UT,Beaver,38.275872,-112.638098,15:09:00,15:53:30,16:26:18,16:30:21,17:05:10,17:56:30
UT,Bicknell,38.340656,-111.544178,15:09:40,15:54:20,16:27:06,16:31:42,17:06:30,17:58:00
UT,Blanding,37.623144,-109.51295,15:11:00,15:56:20,16:30:02,16:33:53,17:09:30,18:01:50
UT,Bluff,37.290346,-109.596104,15:11:00,15:56:20,16:29:45,16:34:18,17:09:40,18:02:00
UT,Boulder,37.922785,-111.431854,15:09:40,15:54:30,16:27:27,16:31:59,17:06:50,17:58:40
UT,Bryce Canyon City,37.68196,-112.161567,15:09:20,15:54:00,16:27:37,16:30:34,17:06:00,17:57:40
UT,Cannonville,37.554827,-112.053756,15:09:30,15:54:10,16:27:57,16:30:32,17:06:20,17:58:00
UT,Centerfield,39.127455,-111.818423,15:09:30,15:54:00,16:27:12,16:30:24,17:05:40,17:56:50
UT,Central Valley,38.699262,-112.096682,15:09:20,15:53:50,16:26:26,16:30:58,17:05:40,17:56:50
UT,Circleville,38.168403,-112.27161,15:09:10,15:53:50,16:26:38,16:30:51,17:05:40,17:57:10
UT,Delta,39.36327,-112.543758,15:09:00,15:53:20,16:26:09,16:29:53,17:04:40,17:55:40
UT,Deseret,39.287621,-112.651116,15:09:00,15:53:10,16:25:54,16:30:01,17:04:30,17:55:30
UT,Elsinore,38.683763,-112.140051,15:09:20,15:53:50,16:26:22,16:30:57,17:05:30,17:56:50
UT,Emery,38.925179,-111.252238,15:09:50,15:54:30,16:28:05,16:30:47,17:06:30,17:58:00
UT,Ephraim,39.356239,-111.58467,15:09:30,15:54:10,16:28:40,16:29:40,17:05:50,17:57:00
UT,Escalante,37.76488,-111.598396,15:09:40,15:54:30,16:27:33,16:31:42,17:06:50,17:58:30
UT,Fayette,39.224637,-111.854191,15:09:20,15:54:00,16:27:17,16:30:08,17:05:30,17:56:50
UT,Ferron,39.091598,-111.133627,15:09:50,15:54:40,16:29:20,16:30:10,17:06:30,17:58:00
UT,Fillmore,38.96418,-112.338574,15:09:10,15:53:30,16:26:09,16:30:32,17:05:10,17:56:20
UT,Fremont,38.455449,-111.614953,15:09:30,15:54:20,16:27:01,16:31:33,17:06:20,17:57:50
UT,Glenwood,38.762449,-111.987597,15:09:20,15:53:50,16:26:34,16:30:59,17:05:40,17:57:00
UT,Gunnison,39.15693,-111.813516,15:09:30,15:54:00,16:27:15,16:30:19,17:05:40,17:56:50
UT,Halchita,37.150558,-109.9037,15:10:50,15:56:10,16:29:27,16:34:07,17:09:20,18:01:40
UT,Halls Crossing,37.465816,-110.665443,15:10:10,15:55:20,16:28:31,16:33:02,17:08:10,18:00:10
UT,Hanksville,38.371999,-110.713454,15:10:10,15:55:00,16:28:27,16:32:08,17:07:30,17:59:10
UT,Hatch,37.649192,-112.434877,15:09:10,15:53:50,16:27:55,16:29:38,17:05:40,17:57:20
UT,Henrieville,37.563891,-112.001906,15:09:30,15:54:10,16:27:55,16:30:43,17:06:20,17:58:00
UT,Hinckley,39.333595,-112.673482,15:09:00,15:53:10,16:25:54,16:29:56,17:04:30,17:55:30
UT,Holden,39.100095,-112.270413,15:09:10,15:53:40,16:26:22,16:30:27,17:05:10,17:56:20
UT,Joseph,38.624845,-112.219824,15:09:10,15:53:40,16:26:18,16:30:56,17:05:30,17:56:50
UT,Junction,38.236148,-112.224615,15:09:20,15:53:50,16:26:34,16:30:56,17:05:40,17:57:10
UT,Kanosh,38.801396,-112.437425,15:09:10,15:53:30,16:26:00,16:30:37,17:05:10,17:56:20
UT,Kingston,38.206668,-112.179266,15:09:20,15:53:50,16:26:38,16:30:59,17:05:50,17:57:10
UT,Koosharem,38.513402,-111.881919,15:09:30,15:54:00,16:26:41,16:31:17,17:06:00,17:57:20
UT,Leamington,39.531311,-112.285226,15:09:10,15:53:30,16:26:56,16:29:25,17:04:50,17:55:50
UT,Loa,38.403769,-111.645139,15:09:30,15:54:20,16:26:59,16:31:34,17:06:20,17:57:50
UT,Lyman,38.396627,-111.589338,15:09:40,15:54:20,16:27:03,16:31:37,17:06:20,17:57:50
UT,Lynndyl,39.508585,-112.393444,15:09:10,15:53:30,16:26:38,16:29:31,17:04:50,17:55:40
UT,Manti,39.26647,-111.635327,15:09:30,15:54:10,16:28:06,16:29:53,17:05:50,17:57:00
UT,Marysvale,38.436649,-112.261968,15:09:10,15:53:40,16:26:21,16:30:56,17:05:30,17:56:50
UT,Mayfield,39.119309,-111.70804,15:09:30,15:54:00,16:27:25,16:30:23,17:05:50,17:57:10
UT,Meadow,38.886223,-112.407142,15:09:10,15:53:30,16:26:03,16:30:34,17:05:10,17:56:20
UT,Mexican Hat,37.174258,-109.883578,15:10:50,15:56:10,16:29:27,16:34:09,17:09:20,18:01:40
UT,Milford,38.394503,-113.012265,15:08:50,15:53:10,16:25:58,16:29:50,17:04:40,17:55:50
UT,Minersville,38.248011,-112.978989,15:08:50,15:53:10,16:26:16,16:29:43,17:04:50,17:56:00
UT,Monroe,38.623009,-112.119612,15:09:20,15:53:50,16:26:24,16:31:01,17:05:40,17:56:50
UT,Montezuma Creek,37.2515,-109.30371,15:11:10,15:56:40,16:30:10,16:34:35,17:10:10,18:02:30
UT,Monticello,37.868534,-109.3362,15:11:00,15:56:30,16:30:46,16:33:12,17:09:30,18:01:50
UT,Navajo Mountain,37.047029,-110.789935,15:10:10,15:55:20,16:29:05,16:32:37,17:08:10,18:00:20
UT,Oak City,39.374738,-112.338342,15:09:10,15:53:30,16:26:32,16:29:52,17:04:50,17:56:00
UT,Oasis,39.292306,-112.628951,15:09:00,15:53:20,16:25:56,16:30:01,17:04:40,17:55:40
UT,Oljato-Monument Valley,37.030747,-110.251094,15:10:30,15:55:50,16:29:20,16:33:34,17:09:00,18:01:20
UT,Panguitch,37.822772,-112.434141,15:09:10,15:53:50,16:27:17,16:30:12,17:05:40,17:57:10
UT,Paragonah,37.885379,-112.771089,15:09:00,15:53:30,16:27:15,16:29:24,17:05:10,17:56:30
UT,Parowan,37.832577,-112.829619,15:09:00,15:53:30,16:27:40,16:28:55,17:05:10,17:56:30
UT,Redmond,39.00526,-111.867242,15:09:20,15:54:00,16:26:58,16:30:41,17:05:40,17:57:00
UT,Richfield,38.761285,-112.092974,15:09:20,15:53:50,16:26:26,16:30:55,17:05:30,17:56:50
UT,Salina,38.938815,-111.865194,15:09:20,15:54:00,16:26:55,16:30:49,17:05:40,17:57:00
UT,Scipio,39.24908,-112.104411,15:09:20,15:53:40,16:26:49,16:30:09,17:05:20,17:56:20
UT,Sigurd,38.86622,-111.963141,15:09:20,15:53:50,16:26:40,16:30:54,17:05:40,17:57:00
UT,Sterling,39.193321,-111.690405,15:09:30,15:54:00,16:27:36,16:30:10,17:05:50,17:57:00
UT,Summit,37.805337,-112.933135,15:09:00,15:53:20,16:28:10,16:28:40,17:05:00,17:56:20
UT,Sutherland,39.389581,-112.63994,15:09:00,15:53:10,16:26:00,16:29:50,17:04:30,17:55:30
UT,Teasdale,38.285097,-111.472367,15:09:40,15:54:30,16:27:12,16:31:49,17:06:40,17:58:10
UT,Torrey,38.307337,-111.427133,15:09:40,15:54:30,16:27:15,16:31:50,17:06:40,17:58:10
UT,Tropic,37.633054,-112.087959,15:09:20,15:54:10,16:27:44,16:30:39,17:06:10,17:57:50
UT,Tselakai Dezza,37.210008,-109.609096,15:11:00,15:56:20,16:29:45,16:34:23,17:09:40,18:02:10
UT,White Mesa,37.459621,-109.459963,15:11:00,15:56:30,16:30:01,16:34:13,17:09:50,18:02:10
