num,id,name,year,rank,average,bayes_average,users_rated,url,thumbnail
13200,341286,Eriantys,2021,13201,6.62,5.528,48,/boardgame/341286/eriantys,https://cf.geekdo-images.com/DzhJxVjMhGQadReXJmbIaQ__micro/img/UtGCJMEVUWtVB4-nb0bJ5Coll1o=/fit-in/64x64/filters:strip_icc()/pic6253341.jpg
17910,14233,Caramba!,2004,17911,5.59,5.501,48,/boardgame/14233/caramba,https://cf.geekdo-images.com/boxz8-bB7VyIWaChwTHCjw__micro/img/Zco9WHvH9sHx2AQfr89Vn4Zw0hs=/fit-in/64x64/filters:strip_icc()/pic3789284.png
19761,11642,Harry Potter Hogwarts Dueling Club Game,2004,19762,5.26,5.485,48,/boardgame/11642/harry-potter-hogwarts-dueling-club-game,https://cf.geekdo-images.com/XYFzLlF6jmW8_p5LPDSE_Q__micro/img/tjnBA070JDniuzui0gH679He2JQ=/fit-in/64x64/filters:strip_icc()/pic585336.jpg
10942,42660,1886,2009,10943,7.3,5.545,48,/boardgame/42660/1886,https://cf.geekdo-images.com/oG_WdmN2QICMLqniQlhyDg__micro/img/Pwf6zEkNG2tdt8bRRJuO9dVdwQU=/fit-in/64x64/filters:strip_icc()/pic781589.jpg
14161,272234,Los Muertos No Hablan,2017,14162,6.46,5.522,48,/boardgame/272234/los-muertos-no-hablan,https://cf.geekdo-images.com/e0egygn3bt4rCNn0pvyTNA__micro/img/VJjClOgz6tZn_-ipzD_k1ouTg10=/fit-in/64x64/filters:strip_icc()/pic5845762.png
12013,294216,Musical Chairs,2020,12014,7.01,5.536,48,/boardgame/294216/musical-chairs,https://cf.geekdo-images.com/MzgOojzf3InyqR_VucBP4Q__micro/img/LslP1mmAbGCjbD_A7YrrW35DSgk=/fit-in/64x64/filters:strip_icc()/pic5051934.jpg
16324,178933,Compact Bowling,2015,16325,5.95,5.51,48,/boardgame/178933/compact-bowling,https://cf.geekdo-images.com/8o2SiDeCaRxe4XiC7_i2Ow__micro/img/xv3u1yP5hvBfD_cxFdx8iq8FRTE=/fit-in/64x64/filters:strip_icc()/pic2583728.jpg
18253,52276,Captain Pirate,2009,18254,5.45,5.498,48,/boardgame/52276/captain-pirate,https://cf.geekdo-images.com/IntQyFFdDGybQY9ka7PZAg__micro/img/8umgT2IjfNnrLvSr-YuovZKFIxI=/fit-in/64x64/filters:strip_icc()/pic619917.jpg
11138,233085,Coup Deluxe:  Mobile Edition,2015,11139,7.29,5.543,48,/boardgame/233085/coup-deluxe-mobile-edition,https://cf.geekdo-images.com/TQdRfS7MH2VvxMn9QoVKjw__micro/img/3eMBb-yAnsMW33gfa9vJXFEiVek=/fit-in/64x64/filters:strip_icc()/pic2996425.jpg
20122,391,Ocean,1999,20123,4.77,5.48,48,/boardgame/391/ocean,https://cf.geekdo-images.com/c26cEtrDKBk5exGPPRN4ug__micro/img/2yQ7TQPGLDzzeUTB4lVU_BaJEvI=/fit-in/64x64/filters:strip_icc()/pic53640.jpg
15980,212668,Drawing Dead,2017,15981,6.09,5.512,48,/boardgame/212668/drawing-dead,https://cf.geekdo-images.com/pFRoqqlQL958wy8nfXDzkg__micro/img/4DohcRabIdLNOLypUbW17aGSlnw=/fit-in/64x64/filters:strip_icc()/pic3276884.png
19435,199590,Valiant Universe: The Deckbuilding Game,2016,19436,5.51,5.488,48,/boardgame/199590/valiant-universe-deckbuilding-game,https://cf.geekdo-images.com/Q6XIN2FmjlXpuqFCGtYpxw__micro/img/GxkG3sV5TcL77YHxO4UclovLygU=/fit-in/64x64/filters:strip_icc()/pic3675663.jpg
15824,244269,Wizardz Bluff,2018,15825,8.31,5.513,48,/boardgame/244269/wizardz-bluff,https://cf.geekdo-images.com/s8MRbEmXXxlW1nyRCa5i5A__micro/img/ow_ZILzlFju5oi9mKZA1qR646eU=/fit-in/64x64/filters:strip_icc()/pic4029276.jpg
19897,5804,Marvel Trivia Game,2001,19898,4.89,5.483,48,/boardgame/5804/marvel-trivia-game,https://cf.geekdo-images.com/aFDIyWM-lpBHL9KuvmdN4Q__micro/img/wcZWwE2s7wXed1kSU8f5UKZw5JY=/fit-in/64x64/filters:strip_icc()/pic21664.jpg
19437,5209,Rondo,1997,19438,5.09,5.488,48,/boardgame/5209/rondo,https://cf.geekdo-images.com/TXFK-r6PIhORrevLyDGcOQ__micro/img/hPtOd2Q23ZK519ORFttMpEJt1fw=/fit-in/64x64/filters:strip_icc()/pic454779.jpg
15896,206087,Garden Gnomes: Violent Vendetta,2016,15897,7.92,5.513,48,/boardgame/206087/garden-gnomes-violent-vendetta,https://cf.geekdo-images.com/vmzuYUHSAk2B6nuvjgwruw__micro/img/o6nlX5hswdQKoCG5yjq_mSm5F3E=/fit-in/64x64/filters:strip_icc()/pic3189896.jpg
9485,198670,Kings of War (Second Edition),2015,9486,8.28,5.562,48,/boardgame/198670/kings-war-second-edition,https://cf.geekdo-images.com/qi7nlZN1PfzGOx1k4_QCGg__micro/img/AAfDry5sUZbKBlloy4Wa_1ymywI=/fit-in/64x64/filters:strip_icc()/pic3977552.png
13016,198060,Lex in Lemniscate,2016,13017,6.7,5.529,48,/boardgame/198060/lex-lemniscate,https://cf.geekdo-images.com/9iqVZGuvh-NSDUxGl2XWlg__micro/img/ZClDPHfk-zkyKGQ6oZTFdiXTRtM=/fit-in/64x64/filters:strip_icc()/pic2983469.png
14162,2733,Stimmvieh,1998,14163,6.28,5.522,48,/boardgame/2733/stimmvieh,https://cf.geekdo-images.com/o2mdwdCIShxlNlrJw3mF3Q__micro/img/TPjUv7Za0j0JPrq8J7dRP31jI7M=/fit-in/64x64/filters:strip_icc()/pic167810.jpg
14856,144420,Nichtlustig: Noch mehr Labor Chaos,2013,14857,6.2,5.518,48,/boardgame/144420/nichtlustig-noch-mehr-labor-chaos,https://cf.geekdo-images.com/cWr517_Q_9Anyi0dejXtGg__micro/img/6lOCrpgsbgLcvyXWJj3wYRn-j9Q=/fit-in/64x64/filters:strip_icc()/pic1708339.jpg
16338,35163,Swashbuckled!,2008,16339,6,5.51,48,/boardgame/35163/swashbuckled,https://cf.geekdo-images.com/QPiTvxQpLQbyCe_keuZNlg__micro/img/ugZ43VbrExbKrDXvYaE41hJTtlQ=/fit-in/64x64/filters:strip_icc()/pic314235.jpg
13116,116231,Wordz,2011,13117,6.57,5.529,48,/boardgame/116231/wordz,https://cf.geekdo-images.com/WOV9-ym3Y8GlWl-h2vmWjA__micro/img/o2GK9KyvA_b_LC1er5XZ_-Tegwk=/fit-in/64x64/filters:strip_icc()/pic1193127.jpg
19210,145963,Wetland,2013,19211,5.19,5.491,48,/boardgame/145963/wetland,https://cf.geekdo-images.com/eIh_4NnFYA0mdmnqwMvPxg__micro/img/vCftXmH_9xkzE91eBzWcFT9BjtY=/fit-in/64x64/filters:strip_icc()/pic1756693.jpg
14611,284323,Cro-Magnon: First Steps of Civilization,2019,14612,6.66,5.52,48,/boardgame/284323/cro-magnon-first-steps-civilization,https://cf.geekdo-images.com/pRJ6ewMlJdP-4yRuuGuGYQ__micro/img/e4fgmp0QdkfyjhtWgarAN3PM-34=/fit-in/64x64/filters:strip_icc()/pic5742880.jpg
14142,296363,Aztec,2020,14143,6.43,5.523,48,/boardgame/296363/aztec,https://cf.geekdo-images.com/kXTEasacuUyqJxVOyuRZkA__micro/img/9wLiWStOTb5aT2gZo1VK6Be0oBM=/fit-in/64x64/filters:strip_icc()/pic5121065.png
10634,20774,The Battle of the Little Bighorn,2005,10635,7.55,5.548,48,/boardgame/20774/battle-little-bighorn,https://cf.geekdo-images.com/YAe1ry7zNgokFf9_tcggUw__micro/img/EsXgzl0GMw9Mnkzp7L9sZjmQrAo=/fit-in/64x64/filters:strip_icc()/pic2902432.jpg
13620,208073,XYbrid,2017,13621,6.59,5.526,48,/boardgame/208073/xybrid,https://cf.geekdo-images.com/XtsaEsOSAWWeXa2DMiOMQA__micro/img/8WSrdd2iXlUcHMibeEhBr_tHc-k=/fit-in/64x64/filters:strip_icc()/pic3174879.jpg
16393,137331,Terzetto,2013,16394,5.84,5.51,48,/boardgame/137331/terzetto,https://cf.geekdo-images.com/ziF77O-q4Ndrf38s2M2MBA__micro/img/YgygsPiQE5uDs9EoarcanGDaHko=/fit-in/64x64/filters:strip_icc()/pic1548862.jpg
14125,233144,Manipulate,2018,14126,8.42,5.523,48,/boardgame/233144/manipulate,https://cf.geekdo-images.com/BWuv4i72nfzE5s-hCcHX7w__micro/img/1dDReDiAOfnhvHvsIRa9LauzcAM=/fit-in/64x64/filters:strip_icc()/pic3716291.jpg
14566,94916,Zed Deck,2011,14567,6.29,5.52,48,/boardgame/94916/zed-deck,https://cf.geekdo-images.com/UMvk6ASt23f2bTlJyVaZ5g__micro/img/ZnoF02UBhBj-BRVc91WddvFxXe4=/fit-in/64x64/filters:strip_icc()/pic948568.jpg
15839,10855,Le Paresseux,1990,15840,5.98,5.513,48,/boardgame/10855/le-paresseux,https://cf.geekdo-images.com/smHmhyCv_MXp17S9b_CU5Q__micro/img/MaUQZNyvLuiXMg5_9kC34xPqpJw=/fit-in/64x64/filters:strip_icc()/pic83550.jpg
15112,6944,"The Battle of Moscow: The German Drive on Moscow, 1941",1970,15113,6.26,5.517,48,/boardgame/6944/battle-moscow-german-drive-moscow-1941,https://cf.geekdo-images.com/djhXerVgVM10FimC4b6_0Q__micro/img/sz1hC8VR_KD8aWeUN9j4uQLykFA=/fit-in/64x64/filters:strip_icc()/pic262514.jpg
12759,239435,Red HINT,2017,12760,6.67,5.531,48,/boardgame/239435/red-hint,https://cf.geekdo-images.com/4vNhpnFqC-Qnb5zbFt7ntg__micro/img/5ADt4b2t9nW0dwQ51F8JjUC5NAo=/fit-in/64x64/filters:strip_icc()/pic3868462.jpg
12042,211852,ROBOT RISE!,2018,12043,7.65,5.536,48,/boardgame/211852/robot-rise,https://cf.geekdo-images.com/xILLKwhyMe9ejr68D-Y-bw__micro/img/g6KxcOQayonSpC2gXl78XWNx8yE=/fit-in/64x64/filters:strip_icc()/pic4125622.jpg
11073,114139,1761: From Canal to Rail,2011,11074,7.08,5.544,48,/boardgame/114139/1761-canal-rail,https://cf.geekdo-images.com/U5OZeeTu5rDj0pK2iEdxuA__micro/img/uxv1Vw00cWMN_vpFCg3jCpMwG_Q=/fit-in/64x64/filters:strip_icc()/pic4471311.png
17761,8753,Grand Army of the Republic,1988,17762,5.81,5.502,48,/boardgame/8753/grand-army-republic,https://cf.geekdo-images.com/oTxCvz4TWdHY6IfEATUPeA__micro/img/1sVKnVVgR9SINNeeZRM14mprx8o=/fit-in/64x64/filters:strip_icc()/pic36506.jpg
14408,4574,Slang Teasers,1983,14409,6.59,5.521,48,/boardgame/4574/slang-teasers,https://cf.geekdo-images.com/4Y1Ud1qcPhyLUnfhj2skqA__micro/img/37dsV8qbFdSxr6I_rBcC9zr8Nzw=/fit-in/64x64/filters:strip_icc()/pic860942.jpg
17148,86033,Mobbing: Reine Chefsache,2010,17149,5.69,5.505,48,/boardgame/86033/mobbing-reine-chefsache,https://cf.geekdo-images.com/AFw1txhO8v4toyRXFjiNYw__micro/img/5WO9GdcaZSfcqhG9Gt8rKfV_zb8=/fit-in/64x64/filters:strip_icc()/pic1108497.jpg
10302,231812,"Warhammer 40,000: Heroes of Black Reach – Drop Zone Demo Kit",2017,10303,7.94,5.551,48,/boardgame/231812/warhammer-40000-heroes-black-reach-drop-zone-demo,https://cf.geekdo-images.com/e6bqW6kbjeBPDneMAPG59A__micro/img/vOxsWNc4sO6OUWsQwTBCbkH1FV8=/fit-in/64x64/filters:strip_icc()/pic4016124.jpg
20152,39145,GemBlo Pyramid,0,20153,4.86,5.48,48,/boardgame/39145/gemblo-pyramid,https://cf.geekdo-images.com/cgQz4Kje-gGWXDyUkSWKBA__micro/img/lVWt0kQM4GM_ezfCLL_roSCaa4w=/fit-in/64x64/filters:strip_icc()/pic391184.jpg
13609,268185,Warhammer: The Game of Fantasy Battles (Fourth Edition),1992,13610,6.71,5.526,48,/boardgame/268185/warhammer-game-fantasy-battles-fourth-edition,https://cf.geekdo-images.com/pSsHXimOrqIOiP7Q6snXQA__micro/img/O4u7C2xqEOLX2DIL5gwfAuAd70s=/fit-in/64x64/filters:strip_icc()/pic381875.jpg
13131,234614,Rory's Story Cubes: Explore,2017,13132,6.67,5.529,48,/boardgame/234614/rorys-story-cubes-explore,https://cf.geekdo-images.com/cWjCXXF_9hRvjXnTzESn6Q__micro/img/nSdlc3Qtmu7GJje6QIcddx9xLNw=/fit-in/64x64/filters:strip_icc()/pic3762754.jpg
15122,194998,Mad Love,2018,15123,6.18,5.517,48,/boardgame/194998/mad-love,https://cf.geekdo-images.com/zT6rkgXHGZ-vpJoCJqREkg__micro/img/Lr5oaFyyXPM_tFOQzbB5rIk--Pk=/fit-in/64x64/filters:strip_icc()/pic2924159.jpg
15996,8457,Condottieri: The Battle of Castagnaro,1986,15997,6.17,5.512,48,/boardgame/8457/condottieri-battle-castagnaro,https://cf.geekdo-images.com/HP2GKpsZWX263ZlhV_CTmQ__micro/img/tdvu-qsuLrIM2EgIoPGRpSLyixI=/fit-in/64x64/filters:strip_icc()/pic35066.jpg
12766,10561,Warsaw Pact,1976,12767,6.96,5.531,48,/boardgame/10561/warsaw-pact,https://cf.geekdo-images.com/8rGmBOe0a1IIHyTrrGswgw__micro/img/X8LFVdCYMaeK31K0PrIPFqQdeWE=/fit-in/64x64/filters:strip_icc()/pic4583031.png
16424,36373,The Truckers,2008,16425,5.84,5.51,48,/boardgame/36373/truckers,https://cf.geekdo-images.com/RMMmsYuDw9tH7kowHM_Xpg__micro/img/k82kR83HUYtxkQdcOcRkVymVcQA=/fit-in/64x64/filters:strip_icc()/pic803220.jpg
15267,57834,Counter-Attack! Arras,2009,15268,6.11,5.516,48,/boardgame/57834/counter-attack-arras,https://cf.geekdo-images.com/6JUrYKhDzE2HSHHX6BXuXQ__micro/img/qdZgC_FXphUT0jD92flXuqqDLh8=/fit-in/64x64/filters:strip_icc()/pic570411.jpg
14716,17787,Phoenix Command,1986,14717,6.45,5.519,48,/boardgame/17787/phoenix-command,https://cf.geekdo-images.com/WJ2Yc5dct73-TcIOXthqBA__micro/img/FNBj7YiTaXrFWUJhXidl_7HDSR8=/fit-in/64x64/filters:strip_icc()/pic77843.jpg
14257,19908,Clue:  Limited Gift Edition,1997,14258,6.54,5.522,48,/boardgame/19908/clue-limited-gift-edition,https://cf.geekdo-images.com/cib4tfx0rdLeGrV2bLLOvg__micro/img/iMvdExXrTcInUI8O_wyN6MUwUBs=/fit-in/64x64/filters:strip_icc()/pic94980.jpg
18363,4655,Battle of the Halji,1987,18364,5.41,5.497,48,/boardgame/4655/battle-halji,https://cf.geekdo-images.com/ztR-niCNNpNOSiXRA64-bA__micro/img/YvzDCQK0hUABDrbYuAOu0P-rv6c=/fit-in/64x64/filters:strip_icc()/pic1611726.jpg
13758,319295,National Lampoon's Christmas Vacation: Twinkling Lights Game,2020,13759,6.46,5.525,48,/boardgame/319295/national-lampoons-christmas-vacation-twinkling-lig,https://cf.geekdo-images.com/pJHNcRP60IwQd6xKn30isw__micro/img/Dd1PMY2jw47AmKu-zYp8nrYtecI=/fit-in/64x64/filters:strip_icc()/pic5652173.png
16800,262622,Absolutely Aces,2018,16801,5.77,5.508,48,/boardgame/262622/absolutely-aces,https://cf.geekdo-images.com/t97LHlncCpIkW01G6YgXCg__micro/img/Z1etISkW3XfT-T1Ctv3fDNyBoKY=/fit-in/64x64/filters:strip_icc()/pic4355604.jpg
17819,16914,Shrieks & Creaks,1988,17820,5.94,5.501,48,/boardgame/16914/shrieks-creaks,https://cf.geekdo-images.com/DmO35G9GYz6Gzm0eLJQ53w__micro/img/00fgib0Um-od714LF55pyAl3S7c=/fit-in/64x64/filters:strip_icc()/pic71509.jpg
17254,1127,Encounters,1982,17255,5.74,5.505,48,/boardgame/1127/encounters,https://cf.geekdo-images.com/x5ls-Nd2aLKqnbATw-g5nw__micro/img/lIfgxzmoXw4llCLeOY0u_bCA8Xs=/fit-in/64x64/filters:strip_icc()/pic3950.jpg
13989,145586,sQuizz,2013,13990,6.35,5.523,48,/boardgame/145586/squizz,https://cf.geekdo-images.com/7m4eqATdJip0K4AZJlGtnw__micro/img/AhfaYp9_GpN7A4V2CabRGlaiVW4=/fit-in/64x64/filters:strip_icc()/pic1737234.jpg
16716,11177,Cardmaster: Adventure Design Deck,1993,16717,6.07,5.508,48,/boardgame/11177/cardmaster-adventure-design-deck,https://cf.geekdo-images.com/t_9EQuKwz5m7C-tEeRwGbg__micro/img/ub2JRIDTr8P8FaeH1tcJsVC9Zkg=/fit-in/64x64/filters:strip_icc()/pic202577.jpg
17856,129272,Prime Wars,2013,17857,5.64,5.501,48,/boardgame/129272/prime-wars,https://cf.geekdo-images.com/q16p3hrbvBJkjhDpKV2KTg__micro/img/-h54EFj_aMoEYLyJyv3kk4janTk=/fit-in/64x64/filters:strip_icc()/pic1399735.jpg
16812,4948,Play It By Ear,1991,16813,5.74,5.508,48,/boardgame/4948/play-it-ear,https://cf.geekdo-images.com/BjCU7-qDELYUXzhMVcTfnw__micro/img/D6X0N-n0eHPfC-8hmaOHaKid49o=/fit-in/64x64/filters:strip_icc()/pic142188.jpg
21272,242994,Onimaru,2020,21273,2.89,5.443,48,/boardgame/242994/onimaru,https://cf.geekdo-images.com/VIbPM6LkBs7t1u2QOT7-TA__micro/img/I2PAaZlj0Ji_JOwtJP6StGCoP1I=/fit-in/64x64/filters:strip_icc()/pic4399778.png
17241,14424,Emperor's First Battles,1995,17242,5.74,5.505,48,/boardgame/14424/emperors-first-battles,https://cf.geekdo-images.com/yf6cFy4FpIRjer7HD6cgJg__micro/img/dBGav1i1m91vJFnUr4tSWVXwp8Y=/fit-in/64x64/filters:strip_icc()/pic63637.jpg
11421,228373,1868,2017,11422,6.92,5.541,48,/boardgame/228373/1868,https://cf.geekdo-images.com/BQiDi3_0UtkIWBRACmuGWQ__micro/img/nfJaqB1xJDenGUBGoBlgjsrviHg=/fit-in/64x64/filters:strip_icc()/pic3585966.jpg
16808,35661,Pick a Paint,2008,16809,5.87,5.508,48,/boardgame/35661/pick-paint,https://cf.geekdo-images.com/uEYAiW07b39YRF-ionN16Q__micro/img/bi3hwMdWQpNz1V5lFB7dCmmjO4U=/fit-in/64x64/filters:strip_icc()/pic322215.jpg
12948,12352,Kineti-Go Magnetic Shuffleboard,2004,12949,6.7,5.53,48,/boardgame/12352/kineti-go-magnetic-shuffleboard,https://cf.geekdo-images.com/zyzNCFi62aepvVEKlpngpg__micro/img/I4AqvS-_ESyGV4tF0Jf7rV8kN3g=/fit-in/64x64/filters:strip_icc()/pic117357.jpg
14341,132322,Snug as a Bug in a Rug,2012,14342,6.25,5.521,48,/boardgame/132322/snug-bug-rug,https://cf.geekdo-images.com/I7aNab2sudNOiFEU4Lq0nQ__micro/img/mKoWRO8ccr_A-LJoqVLOG3BS4cs=/fit-in/64x64/filters:strip_icc()/pic1467086.jpg
16357,8365,Napoleon at Lutzen,1984,16358,5.98,5.51,48,/boardgame/8365/napoleon-lutzen,https://cf.geekdo-images.com/z9_vWc3r9m6aH0hZg-4PkQ__micro/img/BOj2Aa4jB07E9b9vCRx3eaYnWyA=/fit-in/64x64/filters:strip_icc()/pic34736.jpg
12187,10361,Dead of Winter: The Battle of Stones River,1989,12188,6.85,5.535,48,/boardgame/10361/dead-winter-battle-stones-river,https://cf.geekdo-images.com/vEYMuJGK0J6phsT5QQwRPg__micro/img/tWAZEjFyPoDy0PjcfSc6r6R3GFY=/fit-in/64x64/filters:strip_icc()/pic187429.jpg
13217,97747,Electronic Taboo,2001,13218,6.62,5.528,48,/boardgame/97747/electronic-taboo,https://cf.geekdo-images.com/VZkDKeZkItgS6UrF40t9gQ__micro/img/TdX5PUd5y5qdIp10xBkDjYdUkJI=/fit-in/64x64/filters:strip_icc()/pic995772.jpg
9913,238957,18DO: Dortmund,2020,9914,7.69,5.556,48,/boardgame/238957/18do-dortmund,https://cf.geekdo-images.com/ZmWn9JVxiWTlYHFuKY-6fQ__micro/img/FCbjEIx-foQxuuluEtp-l-Vz0uY=/fit-in/64x64/filters:strip_icc()/pic5411946.jpg
16366,10820,Master,1982,16367,5.85,5.51,48,/boardgame/10820/master,https://cf.geekdo-images.com/PNdNL607PGnQHfRQKGC78A__micro/img/7KlK340PJ2L9_fPxU6jQ5hPVzhI=/fit-in/64x64/filters:strip_icc()/pic5766631.png
15106,300094,Droll,2020,15107,6.22,5.517,48,/boardgame/300094/droll,https://cf.geekdo-images.com/sBB1Xs4FDkulz4M1G60VaQ__micro/img/LAO2umC-gMqHgmN155ANezsgxUk=/fit-in/64x64/filters:strip_icc()/pic5231005.jpg
15284,1076,Captain Future,1980,15285,6.23,5.516,48,/boardgame/1076/captain-future,https://cf.geekdo-images.com/oWUz0sqfqP_e20hr0u_E7A__micro/img/k4t33SiSJbfpYfJn-A0FUSeZGp0=/fit-in/64x64/filters:strip_icc()/pic31074.jpg
17807,5790,Chutes Away!!!!!,1977,17808,5.58,5.502,48,/boardgame/5790/chutes-away,https://cf.geekdo-images.com/3MCkF0TzMIVKyLBTX_G5qg__micro/img/JCRlW9R_wd4CBFVnAl6GHSrZh80=/fit-in/64x64/filters:strip_icc()/pic46399.jpg
18941,179228,Grim,2015,18942,5.15,5.493,48,/boardgame/179228/grim,https://cf.geekdo-images.com/9vzFM36E8vCPpcuk4rixLA__micro/img/EDmvd9eahYjHiiS-cVC2lfzYCfw=/fit-in/64x64/filters:strip_icc()/pic2565327.jpg
12031,271522,L'Auberge des pirates,2018,12032,6.85,5.536,48,/boardgame/271522/lauberge-des-pirates,https://cf.geekdo-images.com/nPdi5V_cQ84e_N49qjLC5Q__micro/img/m-YtNOHzpCJfmW13mRQOJ25JgLA=/fit-in/64x64/filters:strip_icc()/pic4602519.jpg
12310,14088,Starfight,2004,12311,7.02,5.534,48,/boardgame/14088/starfight,https://cf.geekdo-images.com/1dNa4GYV2_0Oq7_yRwYfDw__micro/img/_xg_cIQic-P5s8GydV9Glk9csas=/fit-in/64x64/filters:strip_icc()/pic56814.jpg
17675,126464,Array,2012,17676,5.64,5.502,48,/boardgame/126464/array,https://cf.geekdo-images.com/qdUL75Txds_YTfGEoJk_hg__micro/img/l9cAr9aNZlcM5kUck466A206Twg=/fit-in/64x64/filters:strip_icc()/pic1375952.jpg
16385,50356,The Bugman's Game,2009,16386,6.03,5.51,48,/boardgame/50356/bugmans-game,https://cf.geekdo-images.com/_7bydqREwfy-CSgC_-QWxA__micro/img/kQfEhJeYd1QpkOSovSKCd5OKqYc=/fit-in/64x64/filters:strip_icc()/pic631695.jpg
11067,167552,Build Up,2014,11068,7.23,5.544,48,/boardgame/167552/build,https://cf.geekdo-images.com/hrV5EQS26PcGfB4NO6cpcA__micro/img/7QtKr8pvOM9eG-lRDnKbUK0cJMg=/fit-in/64x64/filters:strip_icc()/pic4470527.jpg
14123,11399,Black Gold (Texas Tea),1990,14124,6.55,5.523,48,/boardgame/11399/black-gold-texas-tea,https://cf.geekdo-images.com/IN0dKg3-CC1iF6rY6dvwCA__micro/img/KsFb6osOmmz6EkdSeSSVMYtiLkU=/fit-in/64x64/filters:strip_icc()/pic46384.jpg
11790,14881,Rebel Sabers: Civil War Cavalry Battles,1986,11791,7.23,5.538,48,/boardgame/14881/rebel-sabers-civil-war-cavalry-battles,https://cf.geekdo-images.com/m6AlKgXSfaz1pBLUlSXHWA__micro/img/gU5b5xp6z-YFj0BXsY6eG7cSenc=/fit-in/64x64/filters:strip_icc()/pic1093089.jpg
20438,8842,Eselspiel,0,20439,4.63,5.475,48,/boardgame/8842/eselspiel,https://cf.geekdo-images.com/FpdzGfMLxNwTYKYOObzkRw__micro/img/avZTn2PAo7wi3vtzcgiBCUuoWTg=/fit-in/64x64/filters:strip_icc()/pic75474.jpg
12671,32821,Battle Leader Tactics,2007,12672,6.86,5.532,48,/boardgame/32821/battle-leader-tactics,https://cf.geekdo-images.com/rdDypUJRE0s60m39N_xV0Q__micro/img/HHBvMDnMFqkHqmg7Y0xSXFVcgdI=/fit-in/64x64/filters:strip_icc()/pic481107.jpg
18760,74310,Falklands Showdown: The 1982 Anglo-Argentine War,2011,18761,5.44,5.494,48,/boardgame/74310/falklands-showdown-1982-anglo-argentine-war,https://cf.geekdo-images.com/I1W7zIPFp2930DzvjN9dXQ__micro/img/4zzpUsXnD6sdkqZUD3TtvMtn25U=/fit-in/64x64/filters:strip_icc()/pic999920.jpg
15764,280202,Social Train,2019,15765,6.7,5.513,48,/boardgame/280202/social-train,https://cf.geekdo-images.com/3KaICVDsMu_baoB_T6R9rw__micro/img/0EypSqpjhSDsjoncJ4RQetA1LAw=/fit-in/64x64/filters:strip_icc()/pic4747405.png
10549,7749,Serbia the Defiant / Romania: Transylvanian Gambit,2000,10550,7.6,5.549,48,/boardgame/7749/serbia-defiant-romania-transylvanian-gambit,https://cf.geekdo-images.com/3roVd9h204aACga4z_FCCQ__micro/img/OcEF6d7MX9EqmkKkw-WE7GzBbL4=/fit-in/64x64/filters:strip_icc()/pic31828.jpg
21445,240142,Dark Legacy: The Rising,2018,21446,3.04,5.425,48,/boardgame/240142/dark-legacy-rising,https://cf.geekdo-images.com/LRRAnPgko2O-BG0Uex1bqA__micro/img/VIR05z1NjfJAtGXbhe5IG_FK1Wc=/fit-in/64x64/filters:strip_icc()/pic4002896.png
21579,18044,BreaKey,2003,21580,1.48,5.395,48,/boardgame/18044/breakey,https://cf.geekdo-images.com/uvqfBjjU5bsE7BFk-ALbfw__micro/img/5SrdUb5CZ-1WAdrqq4kKDRRl3io=/fit-in/64x64/filters:strip_icc()/pic80899.jpg
9268,124838,Maurice: War in an Age of Gentlemen and Philosophers – 1690-1790,2012,9269,8.29,5.565,48,/boardgame/124838/maurice-war-age-gentlemen-and-philosophers-1690-17,https://cf.geekdo-images.com/h352_x5fQv2PmOgToVnfKA__micro/img/laXwTw76JcmoA5vLSwbsM1vx8wg=/fit-in/64x64/filters:strip_icc()/pic1315699.jpg
19079,148973,Jetpack Unicorn,2013,19080,5.23,5.492,48,/boardgame/148973/jetpack-unicorn,https://cf.geekdo-images.com/UxgMrr4lg_rOYM5uwWU-Ig__micro/img/LHJqM6U-SGaQuw_HjBqYOy6DzyI=/fit-in/64x64/filters:strip_icc()/pic1807099.jpg
12739,234616,Rory's Story Cubes: Strange,2017,12740,6.76,5.531,48,/boardgame/234616/rorys-story-cubes-strange,https://cf.geekdo-images.com/LfXF49_3ipzH9AdunFvwwA__micro/img/4Ta44RDdwFiwmtx4E4KJ2GGyN9Q=/fit-in/64x64/filters:strip_icc()/pic3762753.jpg
20362,5690,Oi! Dat's My Leg!,1989,20363,4.55,5.476,48,/boardgame/5690/oi-dats-my-leg,https://cf.geekdo-images.com/gIqbUvxACSHgmecb9c6Gmg__micro/img/hcVcuwMPjB0uGo0m3wom6aEvRPA=/fit-in/64x64/filters:strip_icc()/pic21072.jpg
12142,181866,Privacy Quickie,2015,12143,6.94,5.535,48,/boardgame/181866/privacy-quickie,https://cf.geekdo-images.com/-I94XBQaHS5mHcCiTr86bQ__micro/img/tEW6oWthmrxPsFV2iznBskGl4NM=/fit-in/64x64/filters:strip_icc()/pic2617529.jpg
14350,8731,Salvo II,1992,14351,6.36,5.521,48,/boardgame/8731/salvo-ii,https://cf.geekdo-images.com/A5EGwn5RmdWUw-qxaqotgA__micro/img/-rer08r4M7RSAV_nvsnTeV9kG8c=/fit-in/64x64/filters:strip_icc()/pic36384.jpg
