source,report,title,available_globally,release_date,hours_viewed,runtime,views
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,InuYasha: Season 6 // 犬夜叉: 第6期,No,NA,2100000,11H 43M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,LoliRock: Season 1,No,NA,2100000,9H 31M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 5,No,NA,2100000,9H 58M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Magicians (2015): Season 3,No,NA,2100000,9H 23M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,World Dice Tour: Season 1 // 지구마불 세계여행: 시즌 1,No,NA,2100000,13H 47M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Analog Squad: Season 1 // Analog Squad ทีมรักนักหลอก: ซีซั่น 1,Yes,2023-12-07,2000000,8H 3M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Fire Force: Season 2 // 炎炎ノ消防隊: 弐ノ章,No,NA,2000000,9H 48M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Good Morning Call: Season 2 // グッドモーニング・コール: シーズン2,Yes,2017-09-21,2000000,8H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Osiecka: Season 1,No,NA,2000000,9H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,PAW Patrol: Season 5,No,NA,2000000,10H 7M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Public Enemy: Season 1 // Ennemi Public: Saison 1,No,NA,2000000,8H 42M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 6,No,NA,2000000,9H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 7,No,NA,2000000,9H 40M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 8,No,NA,2000000,9H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 9,No,NA,2000000,9H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranczo: Season 10,No,NA,2000000,9H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Rurouni Kenshin: Season 1 // るろうに剣心 -明治剣客浪漫譚-: シーズン1,No,NA,2000000,9H 9M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Sword Art Online // ソードアート・オンライン,No,NA,2000000,9H 56M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Titan Games: Season 2,No,NA,2000000,9H 1M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Alone: Season 7,No,NA,1900000,12H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 1,No,NA,1900000,8H 13M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 6,No,NA,1900000,10H 15M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,At the Moment: Season 1 // 此時此刻: 第 1 季 // 此时此刻: 第 1 季,Yes,2023-11-10,1900000,8H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Billions: Season 2,No,NA,1900000,11H 38M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Boruto: Naruto Next Generations: Time Slip // BORUTO ボルト NEXT GENERATIONS: タイムスリップ編,No,NA,1900000,8H 21M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Dark Gathering // ダークギャザリング: シーズン1,No,NA,1900000,9H 52M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Doctor X Surgeon Michiko Daimon 3 // ドクターX ～外科医・大門未知子～ (2014),No,NA,1900000,9H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Il collegio: Season 1,No,NA,1900000,7H 38M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Mord mit Aussicht: Season 1,No,NA,1900000,10H 18M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,PAW Patrol: Season 7,No,NA,1900000,10H 3M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Poldark (2015): Season 3,No,NA,1900000,8H 38M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,"Roswell, New Mexico: Season 2",No,NA,1900000,9H 10M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,RuPaul’s Drag Race: All Stars: Season 6,No,2021-06-24,1900000,12H 25M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Salvation: Season 2,No,NA,1900000,9H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Superstition: Season 1,No,2018-04-29,1900000,8H 45M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Survivor (2000): Season 32: Kaôh Rōng,No,NA,1900000,11H 45M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Game (2006): Season 3,No,NA,1900000,7H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Magicians (2015): Season 4,No,NA,1900000,9H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Real Housewives of Beverly Hills: Season 1,No,NA,1900000,12H 13M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Tobot Galaxy Detectives: Season 2 // 또봇 V: 시즌2,Yes,NA,1900000,10H 20M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Too Hot to Handle: Brazil: Season 1 // Brincando com Fogo: Brasil: Temporada 1,No,2021-07-21,1900000,7H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Why didn’t I tell you a million times?: Season 1 // 100万回 言えばよかった: シーズン1,No,NA,1900000,7H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 2,No,NA,1800000,10H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,BoBoiBoy Galaxy: Season 1,No,NA,1800000,8H 40M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Boruto: Naruto Next Generations: Mitsuki's Disappearance // BORUTO ボルト NEXT GENERATIONS: ミツキ失踪編,No,NA,1800000,8H 45M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Crisis: Special Security Squad: Season 1 // CRISIS 公安機動捜査隊特捜班: シーズン1,No,NA,1800000,7H 56M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hell's Kitchen (2005): Season 19,No,NA,1800000,11H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,I Need Romance // รักใช่ไหมที่หัวใจต้องการ,Yes,NA,1800000,12H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Naruto Shippuden: Season 13 // NARUTO-ナルト- 疾風伝: 忍界大戦編(2),No,NA,1800000,7H 50M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Once Upon a Time... Life: Season 1 // Il était une fois... la Vie: Saison 1,No,NA,1800000,10H 49M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Spotless: Season 1,No,2016-05-10,1800000,8H 59M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Sword Art Online: Alicization // ソードアート・オンライン アリシゼーション,No,NA,1800000,9H 55M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Tokyo Revengers: Season 1 // 東京リベンジャーズ: シーズン1,No,NA,1800000,9H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Velvet Colección: Season 2,No,NA,1800000,8H 26M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Welcome to the Family: Season 1 // Benvinguts a la família: Temporada 1,Yes,2018-07-27,1800000,10H 21M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Wiggle Wiggle Wiggle!: Season 1,No,NA,1800000,9H 26M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Winx Club: Season 6,No,NA,1800000,9H 48M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Z Nation: Season 3,No,NA,1800000,10H 38M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,A Polish Family: Season 3 // Rodzinka.pl: Season 3,No,NA,1700000,10H 40M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Boruto: Naruto Next Generations: Kara Actuation // BORUTO ボルト NEXT GENERATIONS: 「殻」始動編,No,NA,1700000,NA,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Date My Daughter!: Season 1 // ウチの娘は、彼氏が出来ない!!: シーズン1,No,NA,1700000,8H 33M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Doctor X Surgeon Michiko Daimon 2 // ドクターX ～外科医・大門未知子～ (2013),No,NA,1700000,7H 42M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Girlfriends (2000): Season 7,No,NA,1700000,7H 40M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Glitter Force: Season 2,No,2016-08-26,1700000,7H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hajime no Ippo: The Fighting!: New Challenger // はじめの一歩: New Challenger,No,NA,1700000,9H 59M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Holey Moley: Season 2,No,NA,1700000,10H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,How I Met Your Mother: Season 9,No,NA,1700000,8H 36M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hyperdrive: Season 1,No,2019-08-21,1700000,7H 59M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Keeping Up with the Kardashians: Season 13,No,NA,1700000,9H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Mahjong Legend Akagi: The Genius Who Descended Into the Darkness: Season 1 // 闘牌伝説アカギ 闇に舞い降りた天才: シーズン1,No,NA,1700000,9H 41M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Mord mit Aussicht: Season 2,No,NA,1700000,10H 32M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Naruto Shippuden: Season 21 // NARUTO-ナルト- 疾風伝: 外伝編,No,NA,1700000,8H 5M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Nate Is Late: Season 1,No,NA,1700000,9H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,New Atashin'chi: Season 1 // 新あたしンち: シーズン1,No,NA,1700000,10H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Preacher: Season 3,No,NA,1700000,7H 20M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ranking of Kings: Season 1 // 王様ランキング: シーズン1,No,NA,1700000,8H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Saving Hope: Season 1,No,NA,1700000,9H 24M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Dark Crystal: Age of Resistance: Season 1,Yes,2019-08-30,1700000,8H 27M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Magicians (2015): Season 5,No,NA,1700000,9H 36M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Missing: Season 1,No,2015-01-31,1700000,7H 53M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Revenge: Season 1 // รอยรักรอยบาป: ซีซัน 1,No,NA,1700000,6H 51M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Welcome to Wedding Hell: Limited Series // 결혼백서: 리미티드 시리즈,Yes,2022-05-23,1700000,7H 27M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Yu Yu Hakusho: Ghost Files: Season 4 // 幽☆遊☆白書: シーズン4,No,NA,1700000,7H 7M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,A Polish Family: Season 2 // Rodzinka.pl: Season 2,No,NA,1600000,10H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Alone: Season 6,No,NA,1600000,7H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 3,No,NA,1600000,9H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bakugan: Season 1 // 爆丸,No,NA,1600000,9H 50M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bonus Family: Season 2 // Bonusfamiljen: Säsong 2,No,2018-07-15,1600000,7H 15M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Doctor X Surgeon Michiko Daimon 4 // ドクターX ～外科医・大門未知子～ (2016),No,NA,1600000,9H 1M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Dolly Parton's Heartstrings: Season 1,Yes,2019-11-22,1600000,8H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hellsing Ultimate: Season 1 // HELLSING OVA: シーズン1,No,NA,1600000,8H 9M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Horrid Henry: Season 3,No,NA,1600000,9H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,ISHIKO and HANEO: You're Suing Me?: Season 1 // 石子と羽男ーそんなコトで訴えます?ー: シーズン１,No,NA,1600000,7H 48M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Medici: Masters of Florence,No,2016-12-09,1600000,7H 15M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Mord mit Aussicht: Season 3,No,NA,1600000,10H 31M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Naruto Shippuden: Season 9 // NARUTO-ナルト- 疾風伝: オリジナル(1) 過去編,No,NA,1600000,8H 5M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,PAW Patrol: Season 8,No,NA,1600000,10H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,PAW Patrol: Season 9,No,NA,1600000,10H 3M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Poldark (2015): Season 4,No,NA,1600000,7H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Preacher: Season 4,No,NA,1600000,7H 17M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,"Roswell, New Mexico: Season 3",No,NA,1600000,9H 9M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Sugar Rush: Season 1,No,2018-07-13,1600000,6H 57M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Minimighty Kids: Season 1 // Les Minijusticiers: The Minimighty Kids,No,NA,1600000,NA,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 4,No,NA,1500000,9H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animal Kingdom: Season 5,No,NA,1500000,9H 45M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bitter Daisies: Season 2 // O sabor das margaridas: Season 2,No,2021-04-02,1500000,6H 54M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bonus Family: Season 3 // Bonusfamiljen: Säsong 3,No,2019-07-12,1500000,7H 15M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Boruto: Naruto Next Generations: Mujina Gang // BORUTO ボルト NEXT GENERATIONS: 狢(ムジナ)強盗団編,No,NA,1500000,7H 57M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Captive: Season 1,Yes,2016-12-09,1500000,8H 27M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Chloe's Closet: Season 1,No,NA,1500000,9H 21M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Class: Season 1 // क्लास: सीज़न 1,Yes,2023-02-03,1500000,6H 59M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Doctor X Surgeon Michiko Daimon 7 // ドクターX ～外科医・大門未知子～ (2021),No,NA,1500000,8H 8M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hajime no Ippo: The Fighting!: Rising! // はじめの一歩: Rising,No,NA,1500000,9H 32M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Hannibal: Season 1,No,NA,1500000,9H 24M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Happy!: Season 2,Yes,2019-06-05,1500000,7H 26M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Kissed by the Rain: Season 1 // ในวันที่ฝนพร่างพราย: ซีซั่น 1,No,NA,1500000,9H 4M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,La Caza: Season 2,No,NA,1500000,8H 27M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,La Caza: Guadiana,No,NA,1500000,8H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Logically Impossible! Detective Ryoko Kamizuru Is on the Case: Season 1 // 合理的にあり得ない ～探偵・上水流涼子の解明～: シーズン1,No,NA,1500000,8H 34M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Odd Squad: Season 2,No,NA,1500000,6H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Poldark (2015): Season 5,No,NA,1500000,7H 42M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Public Enemy: Season 2 // Ennemi Public: Saison 2,No,NA,1500000,9H 4M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Queer Eye: Season 3,No,2019-03-15,1500000,6H 16M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Rhythm + Flow: Season 1,No,2019-10-09,1500000,9H 25M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Runaway: Season 1 // Fugueuse: Saison 1,No,NA,1500000,7H 14M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,"So I'm a Spider, So What?: Season 1 // 蜘蛛ですが、なにか?: シーズン1",No,NA,1500000,9H 29M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Terrorism Close Calls: Season 1,Yes,2018-10-26,1500000,8H 4M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Great British Baking Show: The Professionals: Season 7,No,2023-07-26,1500000,7H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Hills: Season 4,No,NA,1500000,6H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Law of the Jungle: Season 1 // La ley de la selva: Season 1,No,2023-03-15,1500000,6H 52M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,60 Days In: Season 5,No,NA,1400000,8H 35M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Animals: Season 1 // ANIMALS-アニマルズ-: シーズン1,No,NA,1400000,6H 1M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bad Sport: Volume 1,Yes,2021-10-06,1400000,6H 46M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Bleach (2004): The Substitute,No,NA,1400000,7H 39M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Boruto: Naruto Next Generations: Vessel // BORUTO ボルト NEXT GENERATIONS: 「器」編,No,NA,1400000,6H 22M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Cracow Monsters: Season 1 // Krakowskie potwory: Sezon 1,Yes,2022-03-18,1400000,7H 1M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Doctor X Surgeon Michiko Daimon 5 // ドクターX ～外科医・大門未知子～ (2017),No,NA,1400000,8H 35M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Glitter Force Doki Doki: Season 2,No,2017-11-10,1400000,6H 2M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,GLOW: Season 3,Yes,2019-08-09,1400000,6H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,How To Build a Sex Room: Season 1,No,2022-07-08,1400000,5H 37M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Last Chance U: INDY: Part 1,Yes,2018-07-20,1400000,8H 24M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Life on Mars (U.K.) (2006): Series 2,No,NA,1400000,7H 48M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Medici: The Magnificent: Part 2,No,2020-05-01,1400000,7H 13M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Naruto Shippuden: Season 11 // NARUTO-ナルト- 疾風伝: オリジナル(2) 航海編,No,NA,1400000,8H 5M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Pending Train: Season 1 // ペンディングトレイン―8時23分、明日 君と: シーズン1,No,NA,1400000,7H 44M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Queer Eye: Season 2,No,2018-06-15,1400000,6H 16M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Robocar Poli: Season 3,No,NA,1400000,6H 0M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,"Roswell, New Mexico: Season 4",No,NA,1400000,9H 10M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Shameless: Series 2,No,NA,1400000,8H 53M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Bletchley Circle: San Francisco: Season 1,No,NA,1400000,6H 7M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Naked Director: Season 2 // 全裸監督: シーズン2,Yes,2021-06-24,1400000,6H 48M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,The Real World: Season 16,No,NA,1400000,8H 19M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Ultimate Beastmaster: No Mercy,No,2017-02-24,1400000,8H 45M 0S,200000
3_What_We_Watched_A_Netflix_Engagement_Report_2024Jan-Jun,2024Jan-Jun,Z Nation: Season 4,No,NA,1400000,9H 14M 0S,200000
