gutenberg_id,language,total_languages
65531,nl,1
65532,nl,1
65533,en,1
65534,en,1
65535,nl,1
65536,nl,1
65537,en,1
65538,en,1
65539,en,1
65540,en,1
65541,de,1
65542,en,1
65543,en,1
65544,en,1
65545,en,1
65546,fr,1
65547,en,1
65548,en,1
65549,en,1
65550,en,1
65551,en,1
65552,en,1
65553,en,1
65554,en,1
65555,en,1
65556,en,1
65557,en,1
65558,en,1
65559,en,1
65560,en,1
65561,en,1
65562,en,1
65563,en,1
65564,en,1
65565,ro,1
65566,en,1
65567,en,1
65568,en,1
65569,en,1
65570,en,1
65571,en,1
65572,en,1
65573,en,1
65574,en,1
65575,sv,1
65576,en,1
65577,en,1
65578,fr,1
65579,en,1
65580,sv,1
65581,en,1
65582,en,1
65583,en,1
65584,es,1
65585,en,1
65586,it,1
65587,en,1
65588,en,1
65589,en,1
65590,en,1
65591,en,1
65592,en,1
65593,en,1
65594,en,1
65595,fr,1
65596,en,1
65597,en,1
65598,en,1
65599,nl,1
65600,de,1
65601,en,1
65602,fi,1
65603,fi,1
65604,en,1
65605,en,1
65606,en,1
65607,hu,1
65608,en,1
65609,en,1
65610,it,1
65611,fi,1
65612,fi,1
65613,en,1
65614,en,1
65615,en,1
65616,en,1
65617,en,1
65618,en,1
65619,en,1
65620,en,1
65621,en,1
65622,en,1
65623,en,1
65624,en,1
65625,en,1
65626,en,1
65627,it,1
65628,en,1
65629,en,1
65630,en,1
65631,en,1
65632,es,1
65633,en,1
65634,en,1
65635,en,1
65636,en,1
65637,en,1
65638,en,1
65639,fi,1
65640,fi,1
65641,en,1
65642,en,1
65644,de,1
65645,en,1
65646,en,1
65647,en,1
65648,de,1
65649,fi,1
65650,en,1
65651,en,1
65652,en,1
65653,en,1
65654,en,1
65655,en,1
65656,en,1
65657,fi,1
65658,en,1
65659,en,1
65660,nl,1
65661,de,1
65662,de,1
65663,en,1
65664,nl,1
65665,en,1
65666,en,1
65667,en,1
65668,en,1
65669,en,1
65670,en,1
65671,en,1
65672,hu,1
65673,en,1
65674,en,1
65675,en,1
65676,en,1
65677,en,1
65678,fi,1
65679,en,1
65680,it,1
65681,nl,1
65682,nl,1
65683,en,1
65684,fr,1
65685,es,1
65686,en,1
65687,fi,1
65688,en,1
65689,es,1
65690,en,1
65691,en,1
65692,en,1
65693,en,1
65694,hu,1
65695,en,1
65696,en,1
65697,nl,1
65698,nl,1
65699,en,1
65700,en,1
65701,en,1
65702,hu,1
65703,gl,1
65704,en,1
65705,en,1
65706,en,1
65707,en,1
65708,en,1
65709,en,1
65710,en,1
65711,da,1
65712,en,1
65713,it,1
65714,en,1
65715,en,1
65716,en,1
65717,en,1
65718,en,1
65719,es,1
65720,en,1
65721,en,1
65722,en,1
65723,en,1
65724,da,1
65725,en,1
65726,en,1
65727,en,1
65728,en,1
65729,en,1
65730,en,1
65731,en,1
65732,en,1
65733,en,1
65734,fi,1
65735,en,1
65736,it,1
65737,en,1
65738,es,1
65739,en,1
65740,en,1
65741,en,1
65742,en,1
65743,en,1
65744,en,1
65745,fi,1
65746,hu,1
65747,en,1
65748,en,1
65749,en,1
65750,en,1
65751,fr,1
65752,en,1
65753,en,1
65754,en,1
65755,en,1
65756,en,1
65757,en,1
65758,en,1
65759,en,1
65760,en,1
65761,en,1
65762,en,1
65763,en,1
65764,fi,1
65765,en,1
65766,en,1
65767,en,1
65768,en,1
65769,en,1
65770,en,1
65771,en,1
65772,en,1
65773,en,1
65774,en,1
65775,en,1
65776,en,1
65777,en,1
65778,en,1
65779,en,1
65780,en,1
65781,en,1
65782,en,1
65783,en,1
65784,en,1
65785,en,1
65786,en,1
65787,en,1
65788,hu,1
65789,en,1
65790,en,1
65791,en,1
65792,en,1
65793,en,1
65794,en,1
65795,en,1
65796,it,1
65797,hu,1
65798,it,1
65799,en,1
65800,en,1
65801,sv,1
65802,sv,1
65803,fi,1
65804,en,1
65805,en,1
65806,en,1
65807,en,1
65808,en,1
65809,en,1
65810,en,1
65811,en,1
65812,en,1
65813,en,1
65814,fi,1
65815,es,1
65816,en,1
65817,en,1
65818,en,1
65819,en,1
65820,en,1
65821,en,1
65822,en,1
65823,en,1
65824,fi,1
65825,en,1
65826,en,1
65827,en,1
65828,en,1
65829,nl,1
65830,en,1
65831,en,1
65832,nl,1
65833,en,1
65834,en,1
65835,eo,1
65836,en,1
65837,en,1
65838,en,1
65839,en,1
65840,en,1
65841,en,1
65842,en,1
65843,en,1
65844,en,1
65845,fr,1
65846,hu,1
65847,en,1
65848,en,1
65849,en,1
65850,en,1
65851,fi,1
65852,fi,1
65853,en,1
65854,nl,1
65855,en,1
65856,en,1
65857,en,1
65858,en,1
65859,en,1
65860,en,1
65861,en,1
65862,en,1
65863,en,1
65864,fi,1
65865,en,1
65866,en,1
65867,en,1
65868,en,1
65869,en,1
65870,en,1
65871,en,1
65872,en,1
65873,en,1
65874,en,1
65875,en,1
65876,en,1
65877,en,1
65878,fr,1
65879,fi,1
65880,es,1
65881,en,1
65882,en,1
65883,en,1
65884,en,1
65885,en,1
65886,en,1
65887,en,1
65888,hu,1
65889,en,1
65890,en,1
65891,en,1
65892,en,1
65893,en,1
65894,en,1
65895,en,1
65896,en,1
65897,en,1
65898,en,1
65899,en,1
65900,en,1
65901,en,1
65902,en,1
65903,en,1
65904,nl,1
65905,hu,1
65906,en,1
65907,en,1
65908,en,1
65909,en,1
65910,en,1
65911,fi,1
65912,en,1
65913,en,1
65914,en,1
65915,en,1
65916,en,1
65917,en,1
65918,en,1
65919,en,1
65920,en,1
65921,en,1
65922,hu,1
65923,en,1
65924,en,1
65925,en,1
65926,en,1
65927,en,1
65928,fi,1
65929,en,1
65930,en,1
65931,en,1
65932,en,1
65933,en,1
65934,en,1
65935,en,1
65936,en,1
65937,es,1
65938,en,1
65939,en,1
65940,en,1
65941,en,1
65942,en,1
65943,en,1
65944,en,1
65945,en,1
65946,nl,1
65947,en,1
65948,en,1
65949,en,1
65950,en,1
65951,en,1
65952,en,1
65953,en,1
65954,en,1
65955,en,1
65956,en,1
65957,en,1
65958,eo,1
65959,en,1
65960,en,1
65961,en,1
65962,en,1
65963,fi,1
65964,en,1
65965,en,1
65966,en,1
65967,en,1
65968,en,1
65969,fr,1
65970,en,1
65971,en,1
65972,en,1
65973,de,1
65974,en,1
65975,en,1
65976,en,1
65977,en,1
65978,en,1
65979,en,1
65980,en,1
65981,en,1
65982,en,1
65983,en,1
65984,en,1
65985,en,1
65986,fi,1
65987,en,1
65988,es,1
65989,fr,1
65990,fr,1
65991,af,1
65992,en,1
65993,en,1
65994,en,1
65995,en,1
65996,nl,1
65997,en,1
65998,en,1
65999,es,1
66000,en,1
66001,nl,1
66002,en,1
66003,en,1
66004,en,1
66005,en,1
66006,en,1
66007,en,1
66008,en,1
66009,en,1
66010,en,1
66011,en,1
66012,en,1
66013,fi,1
66014,en,1
66015,en,1
66016,en,1
66017,en,1
66018,en,1
66019,en,1
66020,fi,1
66021,en,1
66022,en,1
66023,es,1
66024,en,1
66025,en,1
66026,en,1
66027,en,1
66028,en,1
66029,en,1
66030,en,1
66031,en,1
66032,en,1
66033,en,1
66034,en,1
66035,fr,1
66036,en,1
66037,eo,1
66038,en,1
66039,en,1
66040,en,1
66041,en,1
66042,en,1
66043,fi,1
66044,en,1
66045,en,1
66046,en,1
66047,en,1
66048,en,1
66049,en,1
66050,en,1
66051,en,1
66052,en,1
66053,fi,1
66054,en,1
66055,en,1
66056,en,1
66057,en,1
66058,da,1
66059,en,1
66060,en,1
66061,en,1
66062,en,1
66063,en,1
66064,en,1
66065,en,1
66066,en,1
66067,fi,1
66068,en,1
66069,en,1
66070,en,1
66071,en,1
66072,en,1
66073,en,1
66074,en,1
66075,en,1
66076,en,1
66077,en,1
66078,en,1
66079,en,1
66080,en,1
66081,en,1
66082,en,1
66083,en,1
66084,en,1
66085,en,1
66086,en,1
66087,hu,1
66088,en,1
66089,en,1
66090,en,1
66091,en,1
66092,en,1
66093,en,1
66094,en,1
66095,en,1
66096,en,1
66097,en,1
66098,en,1
66099,en,1
66100,hu,1
66101,en,1
66102,en,1
66103,en,1
66104,fi,1
66105,fi,1
66106,en,1
66107,fi,1
66108,en,1
66109,en,1
66110,en,1
66111,en,1
66112,en,1
66113,en,1
66114,en,1
66115,en,1
66116,en,1
66117,fr,1
66118,hu,1
66119,en,1
66120,en,1
66121,en,1
66122,en,1
66123,en,1
66124,en,1
66125,en,1
66126,en,1
66127,en,1
66128,en,1
66129,en,1
66130,en,1
66131,en,1
66132,en,1
66133,en,1
66134,en,1
66135,en,1
66136,en,1
66137,en,1
66138,en,1
66139,en,1
66140,en,1
66141,en,1
66142,en,1
66143,en,1
66144,en,1
66145,en,1
66146,en,1
66147,en,1
66148,en,1
66149,hu,1
66150,en,1
66151,en,1
66152,en,1
66153,en,1
66154,en,1
66155,en,1
66156,en,1
66157,en,1
66158,fi,1
66159,hu,1
66160,en,1
66161,en,1
66162,en,1
66163,en,1
66164,en,1
66165,fi,1
66166,en,1
66167,nl,1
66168,en,1
66169,en,1
66170,nl,1
66171,en,1
66172,en,1
66173,en,1
66174,en,1
66175,en,1
66176,en,1
66177,en,1
66178,en,1
66179,hu,1
66180,en,1
66181,en,1
66182,en,1
66183,en,1
66184,en,1
66185,en,1
66186,en,1
66187,en,1
66188,en,1
66189,en,1
66190,en,1
66191,en,1
66192,en,1
66193,en,1
66194,en,1
66195,en,1
66196,en,1
66197,en,1
66198,en,1
66199,en,1
66200,hu,1
66201,en,1
66202,en,1
66203,en,1
66204,en,1
66205,en,1
66206,en,1
66207,en,1
66208,en,1
66209,en,1
66210,en,1
66211,en,1
66212,en,1
66213,en,1
66214,hu,1
66215,en,1
66216,en,1
66217,en,1
66218,en,1
66219,hu,1
66220,en,1
66221,en,1
66222,en,1
66223,nl,1
66224,en,1
66225,en,1
66226,en,1
66227,en,1
66228,en,1
66229,en,1
66230,en,1
66231,en,1
66232,en,1
66233,hu,1
66234,en,1
66235,en,1
66236,en,1
66237,en,1
66238,en,1
66239,en,1
66240,en,1
66241,hu,1
66242,en,1
66243,fi,1
66244,en,1
66245,en,1
66246,en,1
66247,en,1
66248,en,1
66249,en,1
66250,en,1
66251,en,1
66252,en,1
66253,nl,1
66254,en,1
66255,nl,1
66256,hu,1
66257,en,1
66258,en,1
66259,en,1
66260,en,1
66261,fr,1
66262,es,1
66263,hu,1
66264,en,1
66265,en,1
66266,en,1
66267,en,1
66268,en,1
66269,en,1
66270,en,1
66271,en,1
66272,en,1
66273,en,1
66274,en,1
66275,en,1
66276,en,1
66277,en,1
66278,en,1
66279,en,1
66280,en,1
66281,fi,1
66282,en,1
66283,en,1
66284,en,1
66285,es,1
66286,en,1
66287,en,1
66288,en,1
66289,en,1
66290,en,1
66291,en,1
66292,en,1
66293,en,1
66294,en,1
66295,en,1
66296,en,1
66297,nl,1
66298,nl,1
66299,en,1
66300,en,1
66301,en,1
66302,en,1
66303,en,1
66304,en,1
66305,en,1
66306,en,1
66307,en,1
66308,en,1
66309,en,1
66310,en,1
66311,nl,1
66312,en,1
66313,en,1
66314,en,1
66315,hu,1
66316,en,1
66317,en,1
66318,en,1
66319,hu,1
66320,en,1
66321,en,1
66322,fi,1
66323,en,1
66324,en,1
66325,en,1
66326,de,1
66327,en,1
66328,en,1
66329,en,1
66330,en,1
66331,en,1
66332,en,1
66333,en,1
66334,en,1
66335,en,1
66336,en,1
66337,es,1
66338,es,1
66339,es,1
66340,es,1
66341,en,1
66342,en,1
66343,en,1
66344,en,1
66345,en,1
66346,en,1
66347,it,1
66348,hu,1
66349,en,1
66350,en,1
66351,en,1
66352,nl,1
66353,en,1
66354,en,1
66355,en,1
66356,en,1
66357,en,1
66358,en,1
66359,en,1
66360,en,1
66361,fi,1
66362,en,1
66363,en,1
66364,en,1
66365,en,1
66366,en,1
66367,en,1
66368,en,1
66369,en,1
66370,hu,1
66371,en,1
66372,en,1
66373,es,1
66374,en,1
66375,en,1
66376,en,1
66377,en,1
66378,it,1
66379,en,1
66380,en,1
66381,en,1
66382,en,1
66383,en,1
66384,fi,1
66385,en,1
66386,en,1
66387,en,1
66388,en,1
66389,en,1
66390,en,1
66391,en,1
66392,en,1
66393,en,1
66394,en,1
66395,en,1
66396,en,1
66397,en,1
66398,en,1
66399,en,1
66400,hu,1
66401,hu,1
66402,hu,1
66403,en,1
66404,en,1
66405,en,1
66406,en,1
66407,en,1
66408,en,1
66409,en,1
66410,en,1
66411,en,1
66412,en,1
66413,en,1
66414,en,1
66415,en,1
66416,en,1
66417,en,1
66418,en,1
66419,en,1
66420,en,1
66421,hu,1
66422,en,1
66423,en,1
66424,en,1
66425,en,1
66426,hu,1
66427,en,1
66428,en,1
66429,en,1
66430,fr,1
66431,en,1
66432,en,1
66433,en,1
66434,en,1
66435,en,1
66436,en,1
66437,de,1
66438,en,1
66439,en,1
66440,de,1
66441,en,1
66442,en,1
66443,en,1
66444,hu,1
66445,en,1
66446,en,1
66447,en,1
66448,en,1
66449,en,1
66450,en,1
66451,en,1
66452,de,1
66453,en,1
66454,en,1
66455,en,1
66456,en,1
66457,fi,1
66458,en,1
66459,en,1
66460,en,1
66461,en,1
66462,en,1
66463,en,1
66464,en,1
66465,en,1
66466,en,1
66467,en,1
66468,en,1
66469,en,1
66470,en,1
66471,en,1
66472,en,1
66473,en,1
66474,en,1
66475,de,1
66476,en,1
66477,en,1
66478,hu,1
66479,hu,1
66480,fr,1
66481,fi,1
66482,en,1
66483,fr,1
66484,en,1
66485,en,1
66486,en,1
66487,en,1
66488,es,1
66489,en,1
66490,en,1
66491,de,1
66492,en,1
66493,en,1
66494,en,1
66495,en,1
66496,en,1
66497,hu,1
66498,en,1
66499,de,1
66500,en,1
66501,de,1
66502,en,1
66503,en,1
66504,de,1
66505,fr,1
66506,en,1
66507,en,1
66508,en,1
66509,en,1
66510,en,1
66511,en,1
66512,hu,1
66513,en,1
66514,es,1
66515,de,1
66516,en,1
66517,en,1
66518,en,1
66519,en,1
66520,en,1
66521,en,1
66522,en,1
66523,fi,1
66524,en,1
66525,en,1
66526,en,1
66527,en,1
66528,en,1
66529,en,1
66530,en,1
66531,en,1
66532,de,1
66533,en,1
66534,en,1
66535,de,1
66536,en,1
66537,it,1
66538,en,1
66539,en,1
66540,en,1
66541,en,1
66542,en,1
66543,de,1
66544,en,1
66545,en,1
66546,en,1
66547,en,1
66548,de,1
66549,fi,1
66550,en,1
66551,en,1
66552,en,1
66553,de,1
66554,es,1
66555,en,1
66556,hu,1
66557,fr,1
66558,en,1
66559,en,1
66560,hu,1
66561,hu,1
66562,en,1
66563,en,1
66564,en,1
66565,en,1
66566,en,1
66567,hu,1
66568,en,1
66569,en,1
66570,en,1
66571,en,1
66572,en,1
66573,de,1
66574,en,1
66575,en,1
66576,en,1
66577,en,1
66578,hu,1
66579,en,1
66580,en,1
66581,en,1
66582,en,1
66583,en,1
66584,en,1
66585,en,1
66586,sv,1
66587,en,1
66588,en,1
66589,hu,1
66590,en,1
66591,es,1
66592,en,1
66593,hu,1
66594,nl,1
66595,el,3
66595,en,3
66595,la,3
66596,en,1
66597,en,1
66598,en,1
66599,en,1
66600,en,1
66601,en,1
66602,en,1
66603,hu,1
66604,de,1
66605,en,1
66606,en,1
66607,en,1
66608,en,1
66609,en,1
66610,en,1
66611,nl,1
66612,en,1
66613,en,1
66614,en,1
66615,hu,1
66616,en,1
66617,en,1
66618,en,1
66619,en,1
66620,en,1
66621,en,1
66622,en,1
66623,en,1
66624,hu,1
66625,en,1
66626,es,1
66627,en,1
66628,en,1
66629,en,1
66630,de,1
66631,en,1
66632,en,1
66633,nl,1
66634,en,1
66635,en,1
66636,en,1
66637,en,1
66638,en,1
66639,en,1
66640,en,1
66641,en,1
66642,fi,1
66643,en,1
66644,en,1
66645,fr,1
66646,en,1
66647,en,1
66648,en,1
66649,de,1
66650,en,1
66651,en,1
66652,fr,1
66653,hu,1
66654,en,1
66655,en,1
66656,de,1
66657,de,1
66658,en,1
66659,en,1
66660,en,1
66661,en,1
66662,hu,1
66663,en,1
66664,fr,1
66665,fr,1
66666,nl,1
66667,en,1
66668,en,1
66669,en,1
66670,en,1
66671,en,1
66672,fr,1
66673,de,1
66674,fr,1
66675,fi,1
66676,en,1
66677,en,1
66678,en,1
66679,en,1
66680,en,1
66681,fr,1
66682,fr,1
66683,en,1
66684,en,1
66685,en,1
66686,fi,1
66687,en,1
66688,en,1
66689,en,1
66690,en,1
66691,en,1
66692,hu,1
66693,en,1
66694,en,1
66695,fr,1
66696,en,1
66697,en,1
66698,en,1
66699,en,1
66700,en,1
66701,en,1
66702,en,1
66703,en,1
66704,fr,1
66705,en,1
66706,en,1
66707,en,1
66708,en,1
66709,fr,1
66710,en,1
66711,en,1
66712,en,1
66713,en,1
66714,en,1
66715,fr,1
66716,en,1
66717,en,1
66718,en,1
66719,en,1
66720,en,1
66721,en,1
66722,en,1
66723,en,1
66724,en,1
66725,fr,1
66726,en,1
66727,en,1
66728,en,1
66729,en,1
66730,en,1
66731,en,1
66732,en,1
66733,en,1
66734,en,1
66735,en,1
66736,en,1
66737,en,1
66738,en,1
66739,fi,1
66740,en,1
66741,hu,1
66742,af,2
66742,nl,2
66743,en,1
66744,en,1
66745,en,1
66746,en,1
66747,en,1
66748,en,1
66749,en,1
66750,en,1
66751,en,1
66752,en,1
66753,en,1
66754,en,1
66755,en,1
66756,en,1
66757,hu,1
66758,en,1
66759,en,1
66760,en,1
66761,fr,1
66762,en,1
66763,en,1
66764,en,1
66765,fi,1
66766,en,1
66767,en,1
66768,en,1
66769,de,1
66770,de,1
66771,fr,1
66772,hu,1
66773,en,1
66774,en,1
66775,en,1
66776,fr,1
66777,hu,1
66778,nl,1
66779,en,1
66780,en,1
66781,fr,1
66782,en,1
66783,fi,1
66784,nl,1
66785,en,1
66786,en,1
66787,fr,1
66788,en,1
66789,hu,1
66790,en,1
66791,en,1
66792,en,1
66793,fr,1
66794,en,1
66795,fr,1
66796,en,1
66797,de,1
66798,en,1
66799,en,1
66800,en,1
66801,fi,1
66802,en,1
66803,nl,1
66804,nl,1
66805,fr,1
66806,en,1
66807,en,1
66808,en,1
66809,en,1
66810,fr,1
66811,fi,1
66812,en,1
66813,en,1
66814,hu,1
66815,en,1
66816,en,1
66817,fr,1
66818,en,1
66819,en,1
66820,en,1
66821,en,1
66822,en,1
66823,en,1
66824,en,1
66825,en,1
66826,hu,1
66827,fr,1
66828,en,1
66829,en,1
66830,en,1
66831,en,1
66832,en,1
66833,en,1
66834,fr,1
66835,af,1
66836,fi,1
66837,en,1
66838,en,1
66839,fr,1
66840,en,1
66841,hu,1
66842,hu,1
66843,en,1
66844,en,1
66845,fr,1
66846,en,1
66847,de,1
66848,en,1
66849,en,1
66850,en,1
66851,en,1
66852,fr,1
66853,fr,1
66854,en,1
66855,en,1
66856,en,1
66857,en,1
66858,en,1
66859,en,1
66860,en,1
66861,en,1
66862,en,1
66863,en,1
66864,en,1
66865,fi,1
66866,es,1
66867,es,1
66868,en,1
66869,en,1
66870,en,1
66871,en,1
66872,en,1
66873,en,1
66874,en,1
66875,en,1
66876,en,1
66877,en,1
66878,fr,1
66879,fi,1
66880,de,1
66881,en,1
66882,en,1
66883,fr,1
66884,en,1
66885,en,1
66886,en,1
66887,en,1
66888,en,1
66889,en,1
66890,en,1
66891,en,1
66892,en,1
66893,en,1
66894,fr,1
66895,en,1
66896,fi,1
66897,fr,1
66898,en,1
66899,en,1
66900,en,1
66901,en,1
66902,es,1
66903,hu,1
66904,de,1
66905,en,1
66906,en,1
66907,en,1
66908,en,1
66909,en,1
66910,en,1
66911,en,1
66912,fr,1
66913,en,1
66914,en,1
66915,en,1
66916,en,1
66917,en,1
66918,en,1
66919,en,1
66920,en,1
66921,en,1
66922,en,1
66923,en,1
66924,fr,1
66925,en,1
66926,en,1
66927,fr,1
66928,en,1
66929,fr,1
66930,fi,1
66931,nl,1
66932,en,1
66933,en,1
66934,en,1
66935,en,1
66936,en,1
66937,en,1
66938,en,1
66939,hu,1
66940,en,1
66941,en,1
66942,en,1
66943,en,1
66944,en,1
66945,en,1
66946,en,1
66947,nl,1
66948,en,1
66949,es,1
66950,en,1
66951,en,1
66952,de,1
66953,en,1
66954,en,1
66955,en,1
66956,en,1
66957,en,1
66958,en,1
66959,de,1
66960,en,1
66961,en,1
66962,en,1
66963,hu,1
66964,en,1
66965,fr,1
66966,en,1
66967,fi,1
66968,en,1
66969,en,1
66970,en,1
66971,en,1
66972,en,1
66973,en,1
66974,en,1
66975,en,1
66976,en,1
66977,la,1
66978,fr,1
66979,es,1
66980,fr,1
66981,en,1
66982,en,1
66983,en,1
66984,en,1
66985,fr,1
66986,en,1
66987,en,1
66988,en,1
66989,hu,1
66990,en,1
66991,en,1
66992,en,1
66993,en,1
66994,fi,1
66995,fr,1
66996,en,1
66997,en,1
66998,en,1
66999,hu,1
67000,en,1
67001,en,1
67002,hu,1
67003,en,1
67004,en,1
67005,en,1
67006,en,1
67007,en,1
67008,en,1
67009,en,1
67010,fr,1
67011,en,1
67012,en,1
67013,nl,1
67014,en,1
67015,de,1
67016,en,1
67017,en,1
67018,en,1
67019,en,1
67020,en,1
67021,en,1
67022,en,1
67023,nl,1
67024,fr,1
67025,en,1
67026,en,1
67027,en,1
67028,en,1
67029,en,1
67030,en,1
67031,en,1
67032,en,1
67033,de,1
67034,en,1
67035,en,1
67036,en,1
67037,en,1
67038,en,1
67039,en,1
67040,en,1
67041,en,1
67042,en,1
67043,en,1
67044,en,1
67045,en,1
67046,en,1
67047,en,1
67048,de,1
67049,fi,1
67050,en,1
67051,en,1
67052,fr,1
67053,en,1
67054,nl,1
67055,en,1
67056,en,1
67057,en,1
67058,en,1
67059,en,1
67060,en,1
67061,en,1
67062,en,1
67063,en,1
67064,en,1
67065,en,1
67066,de,1
67067,de,1
67068,de,1
67069,en,1
67070,en,1
67071,en,1
67072,en,1
67073,en,1
67074,fr,1
67075,en,1
67076,fi,1
67077,en,1
67078,en,1
67079,en,1
67080,fr,1
67081,fi,1
67082,en,1
67083,de,1
67084,en,1
67085,en,1
67086,fr,1
67087,en,1
67088,en,1
67089,en,1
67090,en,1
67091,en,1
67092,es,1
67093,en,1
67094,fr,1
67095,en,1
67096,fr,1
67097,en,1
67098,en,1
67099,fr,1
67100,en,1
67101,en,1
67102,fr,1
67103,en,1
67104,en,1
67105,en,1
67106,en,1
67107,en,1
67108,en,1
67109,en,1
67110,en,1
67111,en,1
67112,de,1
67113,en,1
67114,en,1
67115,en,1
67116,en,1
67117,en,1
67118,en,1
67119,fr,1
67120,fr,1
67121,en,1
67122,en,1
67123,en,1
67124,en,1
67125,fi,1
67126,es,1
67127,en,1
67128,en,1
67129,fr,1
67130,en,1
67131,fi,1
67132,en,1
67133,en,1
67134,en,1
67135,en,1
67136,fr,1
67137,es,1
67138,en,1
67139,en,1
67140,hu,1
67141,en,1
67142,en,1
67143,en,1
67144,en,1
67145,en,1
67146,en,1
67147,en,1
67148,en,1
67149,en,1
67150,en,1
67151,en,1
67152,en,1
67153,en,1
67154,en,1
67155,es,1
67156,en,1
67157,hu,1
67158,fr,1
67159,nl,1
67160,en,1
67161,de,1
67162,pt,1
67163,fr,1
67164,en,1
67165,en,1
67166,en,1
67167,en,1
67168,en,1
67169,en,1
67170,fi,1
67171,en,1
67172,en,1
67173,en,1
67174,en,1
67175,en,1
67176,en,1
67177,en,1
67178,de,1
67179,en,1
67180,en,1
67181,fi,1
67182,en,1
67183,en,1
67184,en,1
67185,en,1
67186,en,1
67187,en,1
67188,en,1
67189,es,1
67190,en,1
67191,en,1
67192,de,1
67193,en,1
67194,en,1
67195,en,1
67196,en,1
67197,es,1
67198,en,1
67199,en,1
67200,en,1
67201,en,1
67202,en,1
67203,en,1
67204,en,1
67205,fr,1
67206,en,1
67207,en,1
67208,en,1
67209,en,1
67210,de,1
67211,hu,1
67212,hu,1
67213,hu,1
67214,en,1
67215,en,1
67216,en,1
67217,de,1
67218,en,1
67219,nl,1
67220,sv,1
67221,en,1
67222,en,1
67223,en,1
67224,en,1
67225,hu,1
67226,en,1
67227,en,1
67228,en,1
67229,en,1
67230,fi,1
67231,es,1
67232,en,1
67233,fr,1
67234,en,1
67235,en,1
67236,nl,1
67237,en,1
67238,en,1
67239,en,1
67240,de,1
67241,de,1
67242,en,1
67243,fr,1
67244,nl,1
67245,fr,1
67246,en,1
67247,en,1
67248,es,1
67249,hu,1
67250,de,1
67251,de,1
67252,fr,1
67253,fr,1
67254,en,1
67255,en,1
67256,en,1
67257,en,1
67258,en,1
67259,en,1
67260,fr,1
67261,de,1
67262,de,1
67263,fi,1
67264,fr,1
67265,en,1
67266,en,1
67267,en,1
67268,en,1
67269,en,1
67270,en,1
67271,en,1
67272,hu,1
67273,fr,1
67274,fi,1
67275,fr,1
67276,nl,1
67277,en,1
67278,en,1
67279,en,1
67280,en,1
67281,fr,1
67282,en,1
67283,fr,1
67284,en,1
67285,en,1
67286,de,1
67287,en,1
67288,en,1
67289,de,1
67290,hu,1
67291,fi,1
67292,en,1
67293,en,1
67294,en,1
67295,it,1
67296,it,1
67297,it,1
67298,en,1
67299,en,1
67300,en,1
67301,en,1
67302,en,1
67303,de,1
67304,fi,1
67305,hu,1
67306,en,1
67307,nl,1
67308,en,1
67309,en,1
67310,en,1
67311,en,1
67312,en,1
67313,en,1
67314,en,1
67315,en,1
67316,en,1
67317,en,1
67318,en,1
67319,en,1
67320,fr,1
67321,en,1
67322,en,1
67323,en,1
67324,en,1
67325,en,1
67326,en,1
67327,fr,1
67328,en,1
67329,en,1
67330,en,1
67331,en,1
67332,en,1
67333,en,1
67334,en,1
67335,en,1
67336,en,1
67337,en,1
67338,en,1
67339,en,1
67340,fi,1
67341,en,1
67342,en,1
67343,en,1
67344,en,1
67345,en,1
67346,en,1
67347,en,1
67348,es,1
67349,en,1
67350,en,1
67351,en,1
67352,en,1
67353,en,1
67354,es,1
67355,en,1
67356,en,1
67357,en,1
67358,en,1
67359,en,1
67360,es,1
67361,en,1
67362,en,1
67363,en,1
67364,en,1
67365,en,1
67366,en,1
67367,en,1
67368,en,1
67369,en,1
67370,en,1
67371,en,1
67372,en,1
67373,en,1
67374,en,1
67375,en,1
67376,en,1
67377,en,1
67378,en,1
67379,en,1
67380,en,1
67381,de,1
67382,fr,1
67383,en,1
67384,en,1
67385,de,1
67386,en,1
67387,fr,1
67388,en,1
67389,en,1
67390,en,1
67391,en,1
67392,en,1
67393,en,1
67394,de,1
67395,en,1
67396,en,1
67397,en,1
67398,nl,1
67399,de,1
67400,fr,1
67401,en,1
67402,fr,1
67403,en,1
67404,en,1
67405,en,1
67406,en,1
67407,de,1
67408,es,1
67409,de,1
67410,en,1
67411,en,1
67412,en,1
67413,en,1
67414,en,1
67415,es,1
67416,en,1
67417,it,1
67418,en,1
67419,en,1
67420,en,1
67421,en,1
67422,en,1
67423,en,1
67424,cy,1
67425,en,1
67426,en,1
67427,fr,1
67428,en,1
67429,en,1
67430,en,1
67431,en,1
67432,en,1
67433,en,1
67434,en,1
67435,en,1
67436,en,1
67437,en,1
67438,en,1
67439,en,1
67440,de,1
67441,en,1
67442,nl,1
67443,en,1
67444,nl,1
67445,en,1
67446,en,1
67447,en,1
67448,en,1
67449,en,1
67450,en,1
67451,bo,2
67451,en,2
67452,fi,1
67453,en,1
67454,en,1
67455,en,1
67456,en,1
67457,en,1
67458,en,1
67459,en,1
67460,en,1
67461,en,1
67462,en,1
67463,en,1
67464,en,1
67465,en,1
67466,en,1
67467,en,1
67468,en,1
67469,fr,1
67470,en,1
67471,en,1
67472,en,1
67473,en,1
67474,en,1
67475,en,1
67476,en,1
67477,en,1
67478,en,1
67479,en,1
67480,en,1
