type,language,band,percent,year
General_Training,Filipino,4.5,0.1038089877099165,2023-2024
General_Training,Filipino,5,0.16769865841073273,2023-2024
General_Training,Filipino,5.5,0.18224036025893614,2023-2024
General_Training,Filipino,6,0.16427432216905902,2023-2024
General_Training,Filipino,6.5,0.13251712168120838,2023-2024
General_Training,Filipino,7,0.08992400788066422,2023-2024
General_Training,Filipino,7.5,0.060606060606060615,2023-2024
General_Training,Filipino,8,0.031288113331456986,2023-2024
General_Training,Filipino,8.5,0.00881883854020077,2023-2024
General_Training,Filipino,9,2.8145229383619476e-4,2023-2024
General_Training,French,<4,0.04134725167183168,2023-2024
General_Training,French,4,0.05765780459957593,2023-2024
General_Training,French,4.5,0.10112542815201436,2023-2024
General_Training,French,5,0.14606100146794979,2023-2024
General_Training,French,5.5,0.15128037840482794,2023-2024
General_Training,French,6,0.14100473006034905,2023-2024
General_Training,French,6.5,0.11017778502691242,2023-2024
General_Training,French,7,0.09288859892350353,2023-2024
General_Training,French,7.5,0.07804599575925625,2023-2024
General_Training,French,8,0.05863643777524058,2023-2024
General_Training,French,8.5,0.02030663839504159,2023-2024
General_Training,French,9,0.0014679497634969827,2023-2024
General_Training,German,<4,0.004362578768783325,2023-2024
General_Training,German,4,0.004847309743092584,2023-2024
General_Training,German,4.5,0.015511391177896268,2023-2024
General_Training,German,5,0.028599127484246246,2023-2024
General_Training,German,5.5,0.05428986912263694,2023-2024
General_Training,German,6,0.0746485700436258,2023-2024
General_Training,German,6.5,0.11391177896267571,2023-2024
General_Training,German,7,0.159476490547746,2023-2024
General_Training,German,7.5,0.1827435773145904,2023-2024
General_Training,German,8,0.21279689772176444,2023-2024
General_Training,German,8.5,0.14008725157537566,2023-2024
General_Training,German,9,0.00872515753756665,2023-2024
General_Training,Gujarati,<4,0.023045935733691413,2023-2024
General_Training,Gujarati,4,0.0377541142303969,2023-2024
General_Training,Gujarati,4.5,0.0763201448958561,2023-2024
General_Training,Gujarati,5,0.10982731161977329,2023-2024
General_Training,Gujarati,5.5,0.12072572838272493,2023-2024
General_Training,Gujarati,6,0.14723792274302844,2023-2024
General_Training,Gujarati,6.5,0.1779970646098117,2023-2024
General_Training,Gujarati,7,0.15638759641507666,2023-2024
General_Training,Gujarati,7.5,0.09933485307435282,2023-2024
General_Training,Gujarati,8,0.04384348749336414,2023-2024
General_Training,Gujarati,8.5,0.007494613246728914,2023-2024
General_Training,Gujarati,9,3.122755519470381e-5,2023-2024
General_Training,Hindi,<4,0.00823319056925444,2023-2024
General_Training,Hindi,4,0.012911139756330825,2023-2024
General_Training,Hindi,4.5,0.028296394860493162,2023-2024
General_Training,Hindi,5,0.049066489251112316,2023-2024
General_Training,Hindi,5.5,0.08160422470788806,2023-2024
General_Training,Hindi,6,0.14378976256809015,2023-2024
General_Training,Hindi,6.5,0.19279387916337476,2023-2024
General_Training,Hindi,7,0.1965570293983118,2023-2024
General_Training,Hindi,7.5,0.15882157262256227,2023-2024
General_Training,Hindi,8,0.10214561936047238,2023-2024
General_Training,Hindi,8.5,0.025136180298557114,2023-2024
General_Training,Hindi,9,6.445174435527464e-4,2023-2024
General_Training,Ibo/Igbo,<4,0.004216216216216217,2023-2024
General_Training,Ibo/Igbo,4,0.013513513513513513,2023-2024
General_Training,Ibo/Igbo,4.5,0.036756756756756756,2023-2024
General_Training,Ibo/Igbo,5,0.0958918918918919,2023-2024
General_Training,Ibo/Igbo,5.5,0.1451891891891892,2023-2024
General_Training,Ibo/Igbo,6,0.1820540540540541,2023-2024
General_Training,Ibo/Igbo,6.5,0.17794594594594595,2023-2024
General_Training,Ibo/Igbo,7,0.14464864864864865,2023-2024
General_Training,Ibo/Igbo,7.5,0.10756756756756758,2023-2024
General_Training,Ibo/Igbo,8,0.07567567567567568,2023-2024
General_Training,Ibo/Igbo,8.5,0.01654054054054054,2023-2024
General_Training,Ibo/Igbo,9,0,2023-2024
General_Training,Indonesian,<4,0.030513468013468013,2023-2024
General_Training,Indonesian,4,0.048085016835016835,2023-2024
General_Training,Indonesian,4.5,0.11195286195286196,2023-2024
General_Training,Indonesian,5,0.1767676767676768,2023-2024
General_Training,Indonesian,5.5,0.20191498316498319,2023-2024
General_Training,Indonesian,6,0.16087962962962965,2023-2024
General_Training,Indonesian,6.5,0.10248316498316498,2023-2024
General_Training,Indonesian,7,0.07249579124579125,2023-2024
General_Training,Indonesian,7.5,0.052504208754208755,2023-2024
General_Training,Indonesian,8,0.030618686868686868,2023-2024
General_Training,Indonesian,8.5,0.0110479797979798,2023-2024
General_Training,Indonesian,9,7.365319865319866e-4,2023-2024
General_Training,Italian,<4,0.006356641017062563,2023-2024
General_Training,Italian,4,0.009033121445299433,2023-2024
General_Training,Italian,4.5,0.02843760455001673,2023-2024
General_Training,Italian,5,0.0545332887253262,2023-2024
General_Training,Italian,5.5,0.10137169621947141,2023-2024
General_Training,Italian,6,0.17296754767480763,2023-2024
General_Training,Italian,6.5,0.17330210772833723,2023-2024
General_Training,Italian,7,0.16192706590833056,2023-2024
General_Training,Italian,7.5,0.14954834392773506,2023-2024
General_Training,Italian,8,0.10772833723653397,2023-2024
General_Training,Italian,8.5,0.03312144529943125,2023-2024
General_Training,Italian,9,0.001672800267648043,2023-2024
General_Training,Japanese,<4,0.02636976267213595,2023-2024
General_Training,Japanese,4,0.035745678288895404,2023-2024
General_Training,Japanese,4.5,0.0893641957222385,2023-2024
General_Training,Japanese,5,0.15646059185467331,2023-2024
General_Training,Japanese,5.5,0.20011719894520952,2023-2024
General_Training,Japanese,6,0.20421916202754176,2023-2024
General_Training,Japanese,6.5,0.13067682390858482,2023-2024
General_Training,Japanese,7,0.07705830647524173,2023-2024
General_Training,Japanese,7.5,0.04775857017286844,2023-2024
General_Training,Japanese,8,0.022560796952827426,2023-2024
General_Training,Japanese,8.5,0.00937591561675945,2023-2024
General_Training,Japanese,9,2.929973630237328e-4,2023-2024
General_Training,Kannada,<4,0.0051867219917012455,2023-2024
General_Training,Kannada,4,0.009854771784232365,2023-2024
General_Training,Kannada,4.5,0.01815352697095436,2023-2024
General_Training,Kannada,5,0.04719917012448133,2023-2024
General_Training,Kannada,5.5,0.10165975103734441,2023-2024
General_Training,Kannada,6,0.15560165975103735,2023-2024
General_Training,Kannada,6.5,0.20643153526970956,2023-2024
General_Training,Kannada,7,0.1919087136929461,2023-2024
General_Training,Kannada,7.5,0.14211618257261413,2023-2024
General_Training,Kannada,8,0.09232365145228216,2023-2024
General_Training,Kannada,8.5,0.028526970954356846,2023-2024
General_Training,Kannada,9,0.001037344398340249,2023-2024
General_Training,Korean,<4,0.014939094461043438,2023-2024
General_Training,Korean,4,0.029878188922086876,2023-2024
General_Training,Korean,4.5,0.07124798896805333,2023-2024
General_Training,Korean,5,0.1195127556883475,2023-2024
General_Training,Korean,5.5,0.17214433463571596,2023-2024
General_Training,Korean,6,0.19053091243392323,2023-2024
General_Training,Korean,6.5,0.14847161572052403,2023-2024
General_Training,Korean,7,0.10480349344978167,2023-2024
General_Training,Korean,7.5,0.08319926453688808,2023-2024
General_Training,Korean,8,0.04366812227074236,2023-2024
General_Training,Korean,8.5,0.020455067800505634,2023-2024
General_Training,Korean,9,0.001149161112387957,2023-2024
General_Training,Malayalam,<4,0.005650193961882273,2023-2024
General_Training,Malayalam,4,0.01602293810086018,2023-2024
General_Training,Malayalam,4.5,0.04157530780907404,2023-2024
General_Training,Malayalam,5,0.08614437510541405,2023-2024
General_Training,Malayalam,5.5,0.1346348456738067,2023-2024
General_Training,Malayalam,6,0.17389104402091413,2023-2024
General_Training,Malayalam,6.5,0.18789003204587618,2023-2024
General_Training,Malayalam,7,0.16507842806544104,2023-2024
General_Training,Malayalam,7.5,0.11726260752234778,2023-2024
General_Training,Malayalam,8,0.059706527238994764,2023-2024
General_Training,Malayalam,8.5,0.011722044189576657,2023-2024
General_Training,Malayalam,9,4.216562658121099e-4,2023-2024
General_Training,Marathi,<4,0.004726368159203981,2023-2024
General_Training,Marathi,4,0.004477611940298508,2023-2024
General_Training,Marathi,4.5,0.01492537313432836,2023-2024
General_Training,Marathi,5,0.04228855721393035,2023-2024
General_Training,Marathi,5.5,0.07039800995024877,2023-2024
General_Training,Marathi,6,0.13333333333333333,2023-2024
General_Training,Marathi,6.5,0.16691542288557215,2023-2024
General_Training,Marathi,7,0.19154228855721395,2023-2024
General_Training,Marathi,7.5,0.18532338308457713,2023-2024
General_Training,Marathi,8,0.14179104477611942,2023-2024
General_Training,Marathi,8.5,0.042786069651741296,2023-2024
General_Training,Marathi,9,0.001492537313432836,2023-2024
General_Training,Nepali,<4,0.029247424480530818,2023-2024
General_Training,Nepali,4,0.05316919853326349,2023-2024
General_Training,Nepali,4.5,0.12432338047843547,2023-2024
General_Training,Nepali,5,0.20054129561725162,2023-2024
General_Training,Nepali,5.5,0.20621616902392176,2023-2024
General_Training,Nepali,6,0.14920551772306617,2023-2024
General_Training,Nepali,6.5,0.0965601536581107,2023-2024
General_Training,Nepali,7,0.07036843024270997,2023-2024
General_Training,Nepali,7.5,0.04522437576392527,2023-2024
General_Training,Nepali,8,0.020866072987602582,2023-2024
General_Training,Nepali,8.5,0.0041906757464641176,2023-2024
General_Training,Nepali,9,8.730574471800244e-5,2023-2024
General_Training,Other,<4,0.010506170910795188,2023-2024
General_Training,Other,4,0.022066864552413686,2023-2024
General_Training,Other,4.5,0.05190595219496954,2023-2024
General_Training,Other,5,0.09154819559443837,2023-2024
General_Training,Other,5.5,0.13693172941727855,2023-2024
General_Training,Other,6,0.178683018278394,2023-2024
General_Training,Other,6.5,0.15852991720043744,2023-2024
General_Training,Other,7,0.13369004842993282,2023-2024
General_Training,Other,7.5,0.1081081081081081,2023-2024
General_Training,Other,8,0.07471488829870333,2023-2024
General_Training,Other,8.5,0.02987814403999375,2023-2024
General_Training,Other,9,0.0034369629745352286,2023-2024
General_Training,Pashto,<4,0.066156202143951,2023-2024
General_Training,Pashto,4,0.09004594180704441,2023-2024
General_Training,Pashto,4.5,0.17243491577335376,2023-2024
General_Training,Pashto,5,0.21745788667687596,2023-2024
General_Training,Pashto,5.5,0.1666156202143951,2023-2024
General_Training,Pashto,6,0.11669218989280246,2023-2024
General_Training,Pashto,6.5,0.06768759571209801,2023-2024
General_Training,Pashto,7,0.04961715160796325,2023-2024
General_Training,Pashto,7.5,0.029402756508422664,2023-2024
General_Training,Pashto,8,0.01807044410413476,2023-2024
General_Training,Pashto,8.5,0.005819295558958652,2023-2024
General_Training,Pashto,9,0,2023-2024
General_Training,Portuguese,<4,0.013544448683708507,2023-2024
General_Training,Portuguese,4,0.019648988935520792,2023-2024
General_Training,Portuguese,4.5,0.0343380389164441,2023-2024
General_Training,Portuguese,5,0.05818389927508585,2023-2024
General_Training,Portuguese,5.5,0.088325066768409,2023-2024
General_Training,Portuguese,6,0.13029378099961847,2023-2024
General_Training,Portuguese,6.5,0.13773368943151468,2023-2024
General_Training,Portuguese,7,0.16043494849294163,2023-2024
General_Training,Portuguese,7.5,0.1671117893933613,2023-2024
General_Training,Portuguese,8,0.14269362838611216,2023-2024
General_Training,Portuguese,8.5,0.04540251812285387,2023-2024
General_Training,Portuguese,9,0.002289202594429607,2023-2024
General_Training,Punjabi,<4,0.0097302785586026,2023-2024
General_Training,Punjabi,4,0.018116180466113248,2023-2024
General_Training,Punjabi,4.5,0.04079196006355235,2023-2024
General_Training,Punjabi,5,0.08034295706455827,2023-2024
General_Training,Punjabi,5.5,0.13344113416502928,2023-2024
General_Training,Punjabi,6,0.22191615978339552,2023-2024
General_Training,Punjabi,6.5,0.2254604254999107,2023-2024
General_Training,Punjabi,7,0.1523846233395068,2023-2024
General_Training,Punjabi,7.5,0.08348296966221362,2023-2024
General_Training,Punjabi,8,0.030873656798503322,2023-2024
General_Training,Punjabi,8.5,0.0034408521279696153,2023-2024
General_Training,Punjabi,9,1.8802470644642705e-5,2023-2024
General_Training,Russian,<4,0.006124401913875598,2023-2024
General_Training,Russian,4,0.012057416267942583,2023-2024
General_Training,Russian,4.5,0.0292822966507177,2023-2024
General_Training,Russian,5,0.05645933014354067,2023-2024
General_Training,Russian,5.5,0.0830622009569378,2023-2024
General_Training,Russian,6,0.12133971291866029,2023-2024
General_Training,Russian,6.5,0.14430622009569377,2023-2024
General_Training,Russian,7,0.1601913875598086,2023-2024
General_Training,Russian,7.5,0.17952153110047844,2023-2024
General_Training,Russian,8,0.15406698564593302,2023-2024
General_Training,Russian,8.5,0.05129186602870814,2023-2024
General_Training,Russian,9,0.002296650717703349,2023-2024
General_Training,Shona,<4,0.0031718180591172895,2023-2024
General_Training,Shona,4,0.010730193008503173,2023-2024
General_Training,Shona,4.5,0.03839924416250506,2023-2024
General_Training,Shona,5,0.11155351599406128,2023-2024
General_Training,Shona,5.5,0.2136590633013902,2023-2024
General_Training,Shona,6,0.23147523282494262,2023-2024
General_Training,Shona,6.5,0.174719935213929,2023-2024
General_Training,Shona,7,0.1137130516938858,2023-2024
General_Training,Shona,7.5,0.062289107841814004,2023-2024
General_Training,Shona,8,0.031110811175597247,2023-2024
General_Training,Shona,8.5,0.008975570252395735,2023-2024
General_Training,Shona,9,2.0245647185855042e-4,2023-2024
General_Training,Sinhalese,<4,0.012661898318190605,2023-2024
General_Training,Sinhalese,4,0.031896385076358016,2023-2024
General_Training,Sinhalese,4.5,0.08621689541851923,2023-2024
General_Training,Sinhalese,5,0.16209162961531023,2023-2024
General_Training,Sinhalese,5.5,0.18567562342934466,2023-2024
General_Training,Sinhalese,6,0.16566789097235646,2023-2024
General_Training,Sinhalese,6.5,0.12323603324956504,2023-2024
General_Training,Sinhalese,7,0.09742895805142084,2023-2024
General_Training,Sinhalese,7.5,0.07587473419679103,2023-2024
General_Training,Sinhalese,8,0.044268316257490815,2023-2024
General_Training,Sinhalese,8.5,0.014498356852890006,2023-2024
General_Training,Sinhalese,9,4.832785617630002e-4,2023-2024
General_Training,Spanish,<4,0.012186411927506474,2023-2024
General_Training,Spanish,4,0.02147129720560664,2023-2024
General_Training,Spanish,4.5,0.04803142576555665,2023-2024
General_Training,Spanish,5,0.08999196500312472,2023-2024
General_Training,Spanish,5.5,0.13597000267833229,2023-2024
General_Training,Spanish,6,0.1682885456655656,2023-2024
General_Training,Spanish,6.5,0.15712882778323364,2023-2024
General_Training,Spanish,7,0.14378180519596465,2023-2024
General_Training,Spanish,7.5,0.11900723149718775,2023-2024
General_Training,Spanish,8,0.08021605213820195,2023-2024
General_Training,Spanish,8.5,0.023033657709133112,2023-2024
General_Training,Spanish,9,8.927774305865548e-4,2023-2024
General_Training,Swahili,<4,0.008319914117015567,2023-2024
General_Training,Swahili,4,0.014224369296833066,2023-2024
General_Training,Swahili,4.5,0.048577563070316694,2023-2024
General_Training,Swahili,5,0.09178743961352658,2023-2024
General_Training,Swahili,5.5,0.1457326892109501,2023-2024
General_Training,Swahili,6,0.18760064412238325,2023-2024
General_Training,Swahili,6.5,0.1838432635534085,2023-2024
General_Training,Swahili,7,0.15056360708534622,2023-2024
General_Training,Swahili,7.5,0.10654857756307033,2023-2024
General_Training,Swahili,8,0.05287171229200215,2023-2024
General_Training,Swahili,8.5,0.009661835748792272,2023-2024
General_Training,Swahili,9,2.6838432635534085e-4,2023-2024
General_Training,Tagalog,<4,0.017854283426741394,2023-2024
General_Training,Tagalog,4,0.04507606084867894,2023-2024
General_Training,Tagalog,4.5,0.10896717373899119,2023-2024
General_Training,Tagalog,5,0.16565252201761407,2023-2024
General_Training,Tagalog,5.5,0.18518815052041632,2023-2024
General_Training,Tagalog,6,0.16533226581265012,2023-2024
General_Training,Tagalog,6.5,0.1309047237790232,2023-2024
General_Training,Tagalog,7,0.08935148118494796,2023-2024
General_Training,Tagalog,7.5,0.055564451561249,2023-2024
General_Training,Tagalog,8,0.029063250600480383,2023-2024
General_Training,Tagalog,8.5,0.00688550840672538,2023-2024
General_Training,Tagalog,9,1.6012810248198557e-4,2023-2024
General_Training,Tamil,<4,0.044011822153688,2023-2024
General_Training,Tamil,4,0.06412233359033667,2023-2024
General_Training,Tamil,4.5,0.11455923927011051,2023-2024
General_Training,Tamil,5,0.14225134926754046,2023-2024
General_Training,Tamil,5.5,0.13531225905936778,2023-2024
General_Training,Tamil,6,0.12528912875867385,2023-2024
General_Training,Tamil,6.5,0.12040606527884862,2023-2024
General_Training,Tamil,7,0.09997429966589565,2023-2024
General_Training,Tamil,7.5,0.08474685170907222,2023-2024
General_Training,Tamil,8,0.05339244410177332,2023-2024
General_Training,Tamil,8.5,0.015484451297866873,2023-2024
General_Training,Tamil,9,4.497558468260087e-4,2023-2024
General_Training,Telugu,<4,0.0031440891124685593,2023-2024
General_Training,Telugu,4,0.007096658282429034,2023-2024
General_Training,Telugu,4.5,0.022906934962270933,2023-2024
General_Training,Telugu,5,0.05192238591448078,2023-2024
General_Training,Telugu,5.5,0.09638878907653611,2023-2024
General_Training,Telugu,6,0.1763384836507366,2023-2024
General_Training,Telugu,6.5,0.23239310097017607,2023-2024
General_Training,Telugu,7,0.20427596119295724,2023-2024
General_Training,Telugu,7.5,0.1325907294286741,2023-2024
General_Training,Telugu,8,0.06099532878189005,2023-2024
General_Training,Telugu,8.5,0.011767876392382321,2023-2024
General_Training,Telugu,9,1.7966223499820338e-4,2023-2024
General_Training,Thai,<4,0.0691329479768786,2023-2024
General_Training,Thai,4,0.09317919075144507,2023-2024
General_Training,Thai,4.5,0.15236994219653177,2023-2024
General_Training,Thai,5,0.20046242774566472,2023-2024
General_Training,Thai,5.5,0.2,2023-2024
General_Training,Thai,6,0.13942196531791906,2023-2024
General_Training,Thai,6.5,0.07028901734104047,2023-2024
General_Training,Thai,7,0.03953757225433526,2023-2024
General_Training,Thai,7.5,0.020578034682080925,2023-2024
General_Training,Thai,8,0.010867052023121387,2023-2024
General_Training,Thai,8.5,0.003930635838150289,2023-2024
General_Training,Thai,9,2.3121387283236994e-4,2023-2024
General_Training,Turkish,<4,0.04846605744125327,2023-2024
General_Training,Turkish,4,0.056951697127937344,2023-2024
General_Training,Turkish,4.5,0.0859986945169713,2023-2024
General_Training,Turkish,5,0.11178198433420367,2023-2024
General_Training,Turkish,5.5,0.15176240208877287,2023-2024
General_Training,Turkish,6,0.16546997389033943,2023-2024
General_Training,Turkish,6.5,0.133322454308094,2023-2024
General_Training,Turkish,7,0.1032963446475196,2023-2024
General_Training,Turkish,7.5,0.07947127937336815,2023-2024
General_Training,Turkish,8,0.04813968668407311,2023-2024
General_Training,Turkish,8.5,0.014360313315926894,2023-2024
General_Training,Turkish,9,9.7911227154047e-4,2023-2024
General_Training,Ukrainian,<4,0.017439192290041303,2023-2024
General_Training,Ukrainian,4,0.021110601193207894,2023-2024
General_Training,Ukrainian,4.5,0.050940798531436446,2023-2024
General_Training,Ukrainian,5,0.08444240477283158,2023-2024
General_Training,Ukrainian,5.5,0.10371730151445618,2023-2024
General_Training,Ukrainian,6,0.12391005048187242,2023-2024
General_Training,Ukrainian,6.5,0.1349242771913722,2023-2024
General_Training,Ukrainian,7,0.14547957778797613,2023-2024
General_Training,Ukrainian,7.5,0.1564938044974759,2023-2024
General_Training,Ukrainian,8,0.12207434603028913,2023-2024
General_Training,Ukrainian,8.5,0.03900871959614502,2023-2024
General_Training,Ukrainian,9,4.589261128958238e-4,2023-2024
General_Training,Urdu,<4,0.06092081942211781,2023-2024
General_Training,Urdu,4,0.08489619828806177,2023-2024
General_Training,Urdu,4.5,0.14798785430663755,2023-2024
General_Training,Urdu,5,0.17957490073231386,2023-2024
General_Training,Urdu,5.5,0.1529478037453801,2023-2024
General_Training,Urdu,6,0.11711526043169421,2023-2024
General_Training,Urdu,6.5,0.08691590069109545,2023-2024
General_Training,Urdu,7,0.0695079895030433,2023-2024
General_Training,Urdu,7.5,0.053364109750903374,2023-2024
General_Training,Urdu,8,0.03544783809406043,2023-2024
General_Training,Urdu,8.5,0.010840443510160341,2023-2024
General_Training,Urdu,9,4.808815245318275e-4,2023-2024
General_Training,Vietnamese,<4,0.05546075085324232,2023-2024
General_Training,Vietnamese,4,0.07401877133105803,2023-2024
General_Training,Vietnamese,4.5,0.128839590443686,2023-2024
General_Training,Vietnamese,5,0.15582337883959047,2023-2024
General_Training,Vietnamese,5.5,0.13843856655290104,2023-2024
General_Training,Vietnamese,6,0.12116040955631399,2023-2024
General_Training,Vietnamese,6.5,0.09737627986348123,2023-2024
General_Training,Vietnamese,7,0.08692406143344711,2023-2024
General_Training,Vietnamese,7.5,0.07753839590443687,2023-2024
General_Training,Vietnamese,8,0.049594709897610924,2023-2024
General_Training,Vietnamese,8.5,0.013651877133105804,2023-2024
General_Training,Vietnamese,9,0.00117320819112628,2023-2024
General_Training,Yoruba,<4,0.006694982362680873,2023-2024
General_Training,Yoruba,4,0.01734936289683968,2023-2024
General_Training,Yoruba,4.5,0.05550356345835433,2023-2024
General_Training,Yoruba,5,0.1112950831473616,2023-2024
General_Training,Yoruba,5.5,0.15636023324454684,2023-2024
General_Training,Yoruba,6,0.17925275358145562,2023-2024
General_Training,Yoruba,6.5,0.17392556331437622,2023-2024
General_Training,Yoruba,7,0.13757108919444244,2023-2024
General_Training,Yoruba,7.5,0.095961413865092507,2023-2024
General_Training,Yoruba,8,0.053991793247426395,2023-2024
General_Training,Yoruba,8.5,0.012094161687423513,2023-2024
General_Training,Yoruba,9,0,2023-2024
General_Training,Zulu,<4,0.0018148820326678765,2023-2024
General_Training,Zulu,4,0.013309134906231096,2023-2024
General_Training,Zulu,4.5,0.049001814882032674,2023-2024
General_Training,Zulu,5,0.12401693889897157,2023-2024
General_Training,Zulu,5.5,0.20508166969147004,2023-2024
General_Training,Zulu,6,0.20750151240169387,2023-2024
General_Training,Zulu,6.5,0.18330308529945555,2023-2024
General_Training,Zulu,7,0.11010284331518451,2023-2024
General_Training,Zulu,7.5,0.06533575317604355,2023-2024
General_Training,Zulu,8,0.029038112522686024,2023-2024
General_Training,Zulu,8.5,0.011494252873563218,2023-2024
General_Training,Zulu,9,0,2023-2024
Academic,Akan,<4,0,2022-2023
Academic,Akan,4,0,2022-2023
Academic,Akan,4.5,0,2022-2023
Academic,Akan,5,0.02,2022-2023
Academic,Akan,5.5,0.06,2022-2023
Academic,Akan,6,0.19,2022-2023
Academic,Akan,6.5,0.31,2022-2023
Academic,Akan,7,0.26,2022-2023
Academic,Akan,7.5,0.12,2022-2023
Academic,Akan,8,0.03,2022-2023
Academic,Akan,8.5,0,2022-2023
Academic,Akan,9,0,2022-2023
Academic,Arabic,<4,0.02,2022-2023
Academic,Arabic,4,0.04,2022-2023
Academic,Arabic,4.5,0.09,2022-2023
Academic,Arabic,5,0.15,2022-2023
Academic,Arabic,5.5,0.17,2022-2023
Academic,Arabic,6,0.17,2022-2023
Academic,Arabic,6.5,0.14,2022-2023
Academic,Arabic,7,0.11,2022-2023
Academic,Arabic,7.5,0.08,2022-2023
Academic,Arabic,8,0.04,2022-2023
Academic,Arabic,8.5,0.01,2022-2023
Academic,Arabic,9,0,2022-2023
Academic,Bengali,<4,0,2022-2023
Academic,Bengali,4,0.01,2022-2023
Academic,Bengali,4.5,0.04,2022-2023
Academic,Bengali,5,0.11,2022-2023
Academic,Bengali,5.5,0.19,2022-2023
Academic,Bengali,6,0.22,2022-2023
Academic,Bengali,6.5,0.18,2022-2023
Academic,Bengali,7,0.12,2022-2023
Academic,Bengali,7.5,0.08,2022-2023
Academic,Bengali,8,0.04,2022-2023
Academic,Bengali,8.5,0.01,2022-2023
Academic,Bengali,9,0,2022-2023
Academic,Burmese,<4,0,2022-2023
Academic,Burmese,4,0,2022-2023
Academic,Burmese,4.5,0.01,2022-2023
Academic,Burmese,5,0.04,2022-2023
Academic,Burmese,5.5,0.11,2022-2023
Academic,Burmese,6,0.2,2022-2023
Academic,Burmese,6.5,0.22,2022-2023
Academic,Burmese,7,0.2,2022-2023
Academic,Burmese,7.5,0.14,2022-2023
Academic,Burmese,8,0.07,2022-2023
Academic,Burmese,8.5,0.01,2022-2023
Academic,Burmese,9,0,2022-2023
Academic,Chinese,<4,0,2022-2023
Academic,Chinese,4,0.01,2022-2023
Academic,Chinese,4.5,0.03,2022-2023
Academic,Chinese,5,0.09,2022-2023
Academic,Chinese,5.5,0.19,2022-2023
Academic,Chinese,6,0.26,2022-2023
Academic,Chinese,6.5,0.2,2022-2023
Academic,Chinese,7,0.13,2022-2023
Academic,Chinese,7.5,0.07,2022-2023
Academic,Chinese,8,0.02,2022-2023
Academic,Chinese,8.5,0,2022-2023
Academic,Chinese,9,0,2022-2023
Academic,Dzongkha,<4,0,2022-2023
Academic,Dzongkha,4,0,2022-2023
Academic,Dzongkha,4.5,0,2022-2023
Academic,Dzongkha,5,0.05,2022-2023
Academic,Dzongkha,5.5,0.22,2022-2023
Academic,Dzongkha,6,0.35,2022-2023
Academic,Dzongkha,6.5,0.23,2022-2023
Academic,Dzongkha,7,0.1,2022-2023
Academic,Dzongkha,7.5,0.03,2022-2023
Academic,Dzongkha,8,0.01,2022-2023
Academic,Dzongkha,8.5,0,2022-2023
Academic,Dzongkha,9,0,2022-2023
Academic,English,<4,0,2022-2023
Academic,English,4,0,2022-2023
Academic,English,4.5,0.01,2022-2023
Academic,English,5,0.02,2022-2023
Academic,English,5.5,0.08,2022-2023
Academic,English,6,0.16,2022-2023
Academic,English,6.5,0.2,2022-2023
Academic,English,7,0.2,2022-2023
Academic,English,7.5,0.17,2022-2023
Academic,English,8,0.12,2022-2023
Academic,English,8.5,0.04,2022-2023
Academic,English,9,0,2022-2023
Academic,Farsi,<4,0,2022-2023
Academic,Farsi,4,0,2022-2023
Academic,Farsi,4.5,0.01,2022-2023
Academic,Farsi,5,0.03,2022-2023
Academic,Farsi,5.5,0.1,2022-2023
Academic,Farsi,6,0.22,2022-2023
Academic,Farsi,6.5,0.26,2022-2023
Academic,Farsi,7,0.2,2022-2023
Academic,Farsi,7.5,0.12,2022-2023
Academic,Farsi,8,0.05,2022-2023
Academic,Farsi,8.5,0.01,2022-2023
Academic,Farsi,9,0,2022-2023
Academic,Filipino,<4,0,2022-2023
Academic,Filipino,4,0,2022-2023
Academic,Filipino,4.5,0,2022-2023
Academic,Filipino,5,0.02,2022-2023
Academic,Filipino,5.5,0.05,2022-2023
Academic,Filipino,6,0.14,2022-2023
Academic,Filipino,6.5,0.25,2022-2023
Academic,Filipino,7,0.26,2022-2023
Academic,Filipino,7.5,0.17,2022-2023
Academic,Filipino,8,0.08,2022-2023
Academic,Filipino,8.5,0.01,2022-2023
Academic,Filipino,9,0,2022-2023
Academic,French,<4,0,2022-2023
Academic,French,4,0,2022-2023
Academic,French,4.5,0.01,2022-2023
Academic,French,5,0.04,2022-2023
Academic,French,5.5,0.1,2022-2023
Academic,French,6,0.15,2022-2023
Academic,French,6.5,0.18,2022-2023
Academic,French,7,0.18,2022-2023
Academic,French,7.5,0.18,2022-2023
Academic,French,8,0.12,2022-2023
Academic,French,8.5,0.03,2022-2023
Academic,French,9,0,2022-2023
Academic,German,<4,0,2022-2023
Academic,German,4,0,2022-2023
Academic,German,4.5,0,2022-2023
Academic,German,5,0,2022-2023
Academic,German,5.5,0.01,2022-2023
Academic,German,6,0.04,2022-2023
Academic,German,6.5,0.08,2022-2023
Academic,German,7,0.15,2022-2023
Academic,German,7.5,0.24,2022-2023
Academic,German,8,0.34,2022-2023
Academic,German,8.5,0.13,2022-2023
Academic,German,9,0,2022-2023
Academic,Greek,<4,0,2022-2023
Academic,Greek,4,0,2022-2023
Academic,Greek,4.5,0,2022-2023
Academic,Greek,5,0.01,2022-2023
Academic,Greek,5.5,0.03,2022-2023
Academic,Greek,6,0.09,2022-2023
Academic,Greek,6.5,0.17,2022-2023
Academic,Greek,7,0.21,2022-2023
Academic,Greek,7.5,0.24,2022-2023
