name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
252,Data,(to com) Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Data moves back to his previous position. The Holo-Borg is now standing at the ready again.,Command,Command,Entertainment,Holodeck,TRUE,Computer  reset Borg simulation to time index two point one. Increase Borg strength by twenty percent.,Person,TRUE,FALSE,154
252,Data,Run program.,They immediately begin to FIGHT. The Borg is stronger and more powerful this time and he is able to beat back Data for a moment. Geordi watches with concern. But Data soon gets the upper hand.,Command,Command,Entertainment,Holodeck,TRUE,Run program.,Person,TRUE,FALSE,155
252,Data,Stop. Stop. Stop. Stop.,Again  the Borg slumps to the ground. There is still no trace of emotion on Data's face.,Command,Command,Entertainment,Holodeck,TRUE,Stop. Stop. Stop. Stop.,Person,TRUE,FALSE,156
252,Data,(to com) Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,Person,TRUE,FALSE,157
252,Data,(to com) Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,,Command,Command,Entertainment,Holodeck,FALSE,Computer  reset simulation to time index two point one. Increase Borg strength by thirty percent.,Person,TRUE,FALSE,157
252,Computer Voice,Unable to comply. A thirty percent increase would exceed safety limits.,Data thinks about this for a moment  then turns to Geordi.,Response,Response,Entertainment,Holodeck,FALSE,Unable to comply. A thirty percent increase would exceed safety limits.,Computer,TRUE,FALSE,158
256,Picard,Computer. Access spectral enhancement mode three and begin scan.,The scanner pad LIGHTS UP  and a short beat later  the computer BEEPS.,Wake Word,Command,Analysis,Sci,FALSE,Computer. Access spectral enhancement mode three and begin scan.,Person,TRUE,FALSE,301
256,Picard,Computer. Access spectral enhancement mode three and begin scan.,The scanner pad LIGHTS UP  and a short beat later  the computer BEEPS.,Command,Command,Analysis,Sci,FALSE,Computer. Access spectral enhancement mode three and begin scan.,Person,TRUE,FALSE,301
256,Computer Voice,Scan complete.,,Response,Response,Analysis,Sci,FALSE,Scan complete.,Computer,TRUE,FALSE,302
256,Picard,Analysis?,,Question,Question,Analysis,Sci,FALSE,Analysis?,Person,TRUE,FALSE,303
256,Computer Voice,Terikon particle decay profile does not fall within specified reference range. Probability of match: zero-point-zero-four percent.,Picard makes a note in his PADD and takes the relic off the scanner. He picks up another artifact and places it on the scanner.,Response,Response,Analysis,Sci,FALSE,Terikon particle decay profile does not fall within specified reference range. Probability of match: zero-point-zero-four percent.,Computer,TRUE,FALSE,304
256,Picard,Computer. Reset diagnostic for new sample  lot number three-six-nine-A...,The DOOR OPENS and Tallera ENTERS.,Wake Word,Command,Analysis,Sci,FALSE,Computer. Reset diagnostic for new sample  lot number three-six-nine-A...,Person,TRUE,FALSE,305
256,Picard,Computer. Reset diagnostic for new sample  lot number three-six-nine-A...,The DOOR OPENS and Tallera ENTERS.,Command,Command,Analysis,Sci,FALSE,Computer. Reset diagnostic for new sample  lot number three-six-nine-A...,Person,TRUE,FALSE,305
256,Picard,Computer  begin scan.,,Wake Word,Command,Analysis,Sci,TRUE,Computer  begin scan.,Person,TRUE,FALSE,310
256,Picard,Computer  begin scan.,,Command,Command,Analysis,Sci,TRUE,Computer  begin scan.,Person,TRUE,FALSE,310
256,Computer Voice,Scan complete.,,Response,Response,Analysis,Sci,FALSE,Scan complete.,Computer,TRUE,FALSE,312
257,Picard,You were there. The disruptors lost power. (to computer) Computer  reset diagnostic for new sample and begin scan.,,Wake Word,Command,Analysis,Sci,TRUE,Computer  reset diagnostic for new sample and begin scan.,Person,TRUE,FALSE,40
257,Picard,You were there. The disruptors lost power. (to computer) Computer  reset diagnostic for new sample and begin scan.,,Command,Command,Analysis,Sci,TRUE,Computer  reset diagnostic for new sample and begin scan.,Person,TRUE,FALSE,40
257,Computer Voice,Scan complete. Terikon profile negative.,Picard removes the artifact and replaces it with another one -- this ARTIFACT has several intricate designs on the side and is shaped like a large puzzle piece. Picard is deliberately taking a challenging attitude in order to maintain his cover and throw Tallera off.,Response,Response,Analysis,Sci,FALSE,Scan complete. Terikon profile negative.,Computer,TRUE,FALSE,42
257,Picard,Computer  reset diagnostic and begin scan. (to Tallera) I'm not a prisoner in a Romulan labor camp  Tallera. I don't have to answer your questions and I don't give a damn what you think.,Tallera studies his face for a moment.,Wake Word,Command,Analysis,Sci,TRUE,Computer  reset diagnostic and begin scan.,Person,TRUE,FALSE,45
257,Picard,Computer  reset diagnostic and begin scan. (to Tallera) I'm not a prisoner in a Romulan labor camp  Tallera. I don't have to answer your questions and I don't give a damn what you think.,Tallera studies his face for a moment.,Command,Command,Analysis,Sci,TRUE,Computer  reset diagnostic and begin scan.,Person,TRUE,FALSE,45
257,Computer Voice,Scan complete. Terikon profile positive. Ninety-eight percent probability of match.,They both turn and look at the artifact on the scanner pad.,Response,Response,Analysis,Sci,FALSE,Scan complete. Terikon profile positive. Ninety-eight percent probability of match.,Computer,TRUE,FALSE,46
258,Data,Good night  Counselor. Good night  Spot. Computer -- dim lights.,The LIGHTS DIM. Data sits on the bed and fluffs his pillow. He then very consciously stretches out his arms and 'yawns'. He lies down on the bed... as he shuts his eyes. A long moment goes by as we PUSH IN on his face... then... CLOSE ON DATA as he opens his eyes. He is now sitting at a table in the room. There is an eerie and surreal quality to the scene. WE ARE EXPERIENCING DATA'S DREAM. sitting opposite Data at the table. He is eyeing a piece of CAKE that has a distinctive blue color similar to that of a Starfleet science uniform. Sitting atop the cake is a communicator pin  which Worf plucks off and sets aside. He takes a bite of the cake.,Wake Word,Command,IoT,NA,TRUE,Computer -- dim lights.,Person,TRUE,FALSE,65
258,Data,Good night  Counselor. Good night  Spot. Computer -- dim lights.,The LIGHTS DIM. Data sits on the bed and fluffs his pillow. He then very consciously stretches out his arms and 'yawns'. He lies down on the bed... as he shuts his eyes. A long moment goes by as we PUSH IN on his face... then... CLOSE ON DATA as he opens his eyes. He is now sitting at a table in the room. There is an eerie and surreal quality to the scene. WE ARE EXPERIENCING DATA'S DREAM. sitting opposite Data at the table. He is eyeing a piece of CAKE that has a distinctive blue color similar to that of a Starfleet science uniform. Sitting atop the cake is a communicator pin  which Worf plucks off and sets aside. He takes a bite of the cake.,Command,Command,IoT,NA,TRUE,Computer -- dim lights.,Person,TRUE,FALSE,65
258,Data,That will not be necessary. (to computer) Computer -- end program.,Freud's office VANISHES and the Holodeck GRID APPEARS. As Data takes a moment  relieved  then heads for the door... Picard  Riker  Worf  N.D.s. Picard is on his feet  pacing  impatient.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,118
258,Data,That will not be necessary. (to computer) Computer -- end program.,Freud's office VANISHES and the Holodeck GRID APPEARS. As Data takes a moment  relieved  then heads for the door... Picard  Riker  Worf  N.D.s. Picard is on his feet  pacing  impatient.,Command,Command,Entertainment,Holodeck,TRUE,Computer -- end program.,Person,TRUE,FALSE,118
258,Troi,(to lift) Deck Thirty-six.,The doors start to close... and just as they do  a HAND slips in and forces them back open. Data ENTERS the lift. Troi smiles at him as the doors slide shut.,Statement,Statement,IoT,Turbolift,TRUE,Deck Thirty-six.,Person,TRUE,FALSE,197
259,Troi,Computer  lights!,The LIGHTS COME UP and we see that the figure is Maques... his eyes locked on Lwaxana with intensity... Troi stands and the ON-DUTY NURSE comes rushing in at all the commotion...,Wake Word,Statement,IoT,NA,TRUE,Computer  lights!,Person,TRUE,FALSE,170
259,Troi,Computer  lights!,The LIGHTS COME UP and we see that the figure is Maques... his eyes locked on Lwaxana with intensity... Troi stands and the ON-DUTY NURSE comes rushing in at all the commotion...,Statement,Statement,IoT,NA,TRUE,Computer  lights!,Person,TRUE,FALSE,170
261,Geordi,Computer. How much have the conversion levels increased?,,Wake Word,Question,Analysis,Sci,FALSE,Computer. How much have the conversion levels increased?,Person,TRUE,FALSE,60
261,Geordi,Computer. How much have the conversion levels increased?,,Question,Question,Analysis,Sci,FALSE,Computer. How much have the conversion levels increased?,Person,TRUE,FALSE,60
261,Computer Voice,Levels are unchanged.,Geordi's frustration is evident as Data waits patiently.,Response,Response,Analysis,Sci,FALSE,Levels are unchanged.,Computer,TRUE,FALSE,61
261,Geordi,That should do it... (to computer) Computer  what is the current power conversion level?,,Wake Word,Question,InfoSeek,NA,FALSE,Computer  what is the current power conversion level?,Person,TRUE,FALSE,163
261,Geordi,That should do it... (to computer) Computer  what is the current power conversion level?,,Question,Question,InfoSeek,NA,FALSE,Computer  what is the current power conversion level?,Person,TRUE,FALSE,163
261,Rabal,Perhaps... (to computer) Computer  scan the rift for regions of low instability...,displays a CONTOUR-LIKE MAP superimposed over the previous graphic. A few areas are highlighted.,Wake Word,Command,Analysis,Sci,TRUE,Computer  scan the rift for regions of low instability...,Person,TRUE,FALSE,295
261,Rabal,Perhaps... (to computer) Computer  scan the rift for regions of low instability...,displays a CONTOUR-LIKE MAP superimposed over the previous graphic. A few areas are highlighted.,Command,Command,Analysis,Sci,TRUE,Computer  scan the rift for regions of low instability...,Person,TRUE,FALSE,295
261,Geordi,There's something strange here... (beat) Computer. Display grid delta-seventeen... enhance and magnify.,The display changes again  ZOOMING IN on a corner of the screen which lies outside the rift. A small  contour map-like region can now be seen.,Wake Word,Command,Analysis,Sci,TRUE,Computer. Display grid delta-seventeen... enhance and magnify.,Person,TRUE,FALSE,297
261,Geordi,There's something strange here... (beat) Computer. Display grid delta-seventeen... enhance and magnify.,The display changes again  ZOOMING IN on a corner of the screen which lies outside the rift. A small  contour map-like region can now be seen.,Command,Command,Analysis,Sci,TRUE,Computer. Display grid delta-seventeen... enhance and magnify.,Person,TRUE,FALSE,297
261,Data,I agree. But based on the size of the rift  it should give us sufficient time to complete our rescue. (to computer) Computer. Begin nacelle field saturation.,The computer BEEPS. Geordi moves away from the pool table  clearly troubled.,Wake Word,Command,IoT,NA,TRUE,Computer. Begin nacelle field saturation.,Person,TRUE,FALSE,315
261,Data,I agree. But based on the size of the rift  it should give us sufficient time to complete our rescue. (to computer) Computer. Begin nacelle field saturation.,The computer BEEPS. Geordi moves away from the pool table  clearly troubled.,Command,Command,IoT,NA,TRUE,Computer. Begin nacelle field saturation.,Person,TRUE,FALSE,315
263,Worf,(to computer) Computer -- access personal logs on Shuttlecraft Curie. Show my log entry for Stardate 47391.2.,It shows an image of WORF looking into the camera  sitting in the shuttlecraft  as seen in the Teaser. Everything is exactly as it was before -- the way he's sitting  what he's wearing  etc.,Wake Word,Command,InfoSeek,NA,TRUE,Computer -- access personal logs on Shuttlecraft Curie. Show my log entry for Stardate 47391.2.,Person,TRUE,FALSE,97
263,Worf,(to computer) Computer -- access personal logs on Shuttlecraft Curie. Show my log entry for Stardate 47391.2.,It shows an image of WORF looking into the camera  sitting in the shuttlecraft  as seen in the Teaser. Everything is exactly as it was before -- the way he's sitting  what he's wearing  etc.,Command,Command,InfoSeek,NA,TRUE,Computer -- access personal logs on Shuttlecraft Curie. Show my log entry for Stardate 47391.2.,Person,TRUE,FALSE,97
263,Worf,(to computer) Computer -- access personal logs on Shuttlecraft Curie. Play log entry for Stardate 47391.2.,The computer works.,Wake Word,Command,InfoSeek,NA,FALSE,Computer -- access personal logs on Shuttlecraft Curie. Play log entry for Stardate 47391.2.,Person,TRUE,FALSE,168
263,Worf,(to computer) Computer -- access personal logs on Shuttlecraft Curie. Play log entry for Stardate 47391.2.,The computer works.,Command,Command,InfoSeek,NA,FALSE,Computer -- access personal logs on Shuttlecraft Curie. Play log entry for Stardate 47391.2.,Person,TRUE,FALSE,168
263,Computer Voice,There is no log entry for that Stardate.,Worf reacts.,Response,Response,InfoSeek,NA,FALSE,There is no log entry for that Stardate.,Computer,TRUE,FALSE,169
263,Worf,(to computer) Computer  display any log entries regarding the Bat'leth Tournament on Forcas Three.,The image of WORF comes up. He's in his quarters  in uniform.,Wake Word,Command,InfoSeek,NA,TRUE,Computer  display any log entries regarding the Bat'leth Tournament on Forcas Three.,Person,TRUE,FALSE,170
263,Worf,(to computer) Computer  display any log entries regarding the Bat'leth Tournament on Forcas Three.,The image of WORF comes up. He's in his quarters  in uniform.,Command,Command,InfoSeek,NA,TRUE,Computer  display any log entries regarding the Bat'leth Tournament on Forcas Three.,Person,TRUE,FALSE,170
265,Worf,Computer. Open Holodeck Five.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer. Open Holodeck Five.,Person,TRUE,FALSE,104
265,Worf,Computer. Open Holodeck Five.,,Command,Command,Entertainment,Holodeck,FALSE,Computer. Open Holodeck Five.,Person,TRUE,FALSE,104
265,Computer Voice,Unable to comply. Holodeck Five is in use.,,Response,Response,Entertainment,Holodeck,FALSE,Unable to comply. Holodeck Five is in use.,Computer,TRUE,FALSE,105
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Command,Command,Entertainment,Access,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Command,Command,Entertainment,Holodeck,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Command,Command,Override,Access,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Command,Command,Override,Holodeck,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Password,Command,Entertainment,Access,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Password,Command,Entertainment,Holodeck,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Password,Command,Override,Access,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Worf,Override. Authorization  Worf Theta-six-one-nine.,,Password,Command,Override,Holodeck,FALSE,Override. Authorization  Worf Theta-six-one-nine.,Person,TRUE,FALSE,106
265,Computer Voice,Unable to comply. Holodeck control systems have been bypassed.,Worf reacts  surprised  but before he can do anything else  the Holodeck doors suddenly OPEN. Worf peers inside  but it's extremely dark -- he can't see a thing.,Response,Response,Entertainment,Holodeck,FALSE,Unable to comply. Holodeck control systems have been bypassed.,Computer,TRUE,FALSE,107
265,Worf,Bridge.,,Statement,Statement,IoT,Turbolift,TRUE,Bridge.,Person,TRUE,FALSE,116
266,Beverly,Computer  secure door.,She immediately goes to a desk and quickly sorts through a medical kit with an obsessive  almost maniacal drive. She finds a laser DEVICE... then she quickly moves to the candle on her night table and LIGHTS it. She sits down on the bed and looks around the room expectantly. She is obviously on edge -- nervous  doesn't know what to do with her hands. After a beat  she gets up  walks around the room  keeps glancing at the candle. Beverly is like a drug addict in search of her next 'fix'.,Wake Word,Command,IoT,NA,TRUE,Computer  secure door.,Person,TRUE,FALSE,222
266,Beverly,Computer  secure door.,She immediately goes to a desk and quickly sorts through a medical kit with an obsessive  almost maniacal drive. She finds a laser DEVICE... then she quickly moves to the candle on her night table and LIGHTS it. She sits down on the bed and looks around the room expectantly. She is obviously on edge -- nervous  doesn't know what to do with her hands. After a beat  she gets up  walks around the room  keeps glancing at the candle. Beverly is like a drug addict in search of her next 'fix'.,Command,Command,IoT,NA,TRUE,Computer  secure door.,Person,TRUE,FALSE,222
267,Picard,Bridge. You're a certified pilot  aren't you?,Picard is clearly preoccupied with whatever their mysterious mission is and says nothing else. For Sito  the next few moments are among the longest of her life. Finally:,Statement,Statement,IoT,Turbolift,TRUE,Bridge.,Person,TRUE,FALSE,199
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Wake Word,Command,IoT,Access,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Wake Word,Command,IoT,Emergency,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Command,Command,IoT,Access,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Command,Command,IoT,Emergency,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Password,Command,IoT,Access,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Troi,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,,Password,Command,IoT,Emergency,FALSE,Computer: Emergency procedure. Eject anti-matter storage unit three. Authorization: Troi omega omega three one.,Person,TRUE,FALSE,157
268,Computer Voice,Unable to comply. All power to ejection systems has been terminated.,,Response,Response,IoT,Emergency,FALSE,Unable to comply. All power to ejection systems has been terminated.,Computer,TRUE,FALSE,158
268,Troi,Computer  load Bridge Officer's Test  program Engineering Qualification Section One.,Main Engineering APPEARS around her  along with Geordi  Worf  and some Engineering N.D.s APPEAR.,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  load Bridge Officer's Test  program Engineering Qualification Section One.,Person,TRUE,FALSE,251
268,Troi,Computer  load Bridge Officer's Test  program Engineering Qualification Section One.,Main Engineering APPEARS around her  along with Geordi  Worf  and some Engineering N.D.s APPEAR.,Command,Command,Entertainment,Holodeck,FALSE,Computer  load Bridge Officer's Test  program Engineering Qualification Section One.,Person,TRUE,FALSE,251
268,Computer Voice,Ready.,,Response,Response,Entertainment,Holodeck,FALSE,Ready.,Computer,TRUE,FALSE,252
268,Troi,Run program.,Everything springs to life. The ship is at RED ALERT and in the middle of a crisis.,Command,Command,Entertainment,Holodeck,TRUE,Run program.,Person,TRUE,FALSE,253
268,Riker'S Voice,End program.,Worf and the other Engineers now VANISH from the room  leaving Troi alone. Riker ENTERS the scene and approaches her.,Command,Command,Entertainment,Holodeck,TRUE,End program.,Person,TRUE,FALSE,262
270,Computer Voice,Shut down procedure initiated.,,Alert,Alert,IoT,NA,FALSE,Shut down procedure initiated.,Computer,TRUE,FALSE,22
270,Computer Voice,Shut down procedure initiated.,,Info,Alert,IoT,NA,FALSE,Shut down procedure initiated.,Computer,TRUE,FALSE,22
270,Computer Voice,Warning -- plasma venting system will engage in ninety seconds.,Worf stands at the console  ready to close it again when Troi requests it. as she looks into the plasma stream  her face lit by its glow. Suddenly we hear a jarring  percussive SOUND. Troi reacts and we -- a WOMAN is standing a few yards away from her  looking directly at Troi  terrified. She's wearing an Engineering jumpsuit  and appears to be in her thirties. Though we don't see Troi  the POV would indicate that she's standing in another part of the control room -- not the catwalk where we just saw her. Stranger still  the room around her appears to be unfinished  as if it were still under construction. The plasma stream is not on. The woman backs away from Troi  shaking her head in terror --,Alert,Alert,NA,Emergency,FALSE,Warning -- plasma venting system will engage in ninety seconds.,Computer,TRUE,FALSE,178
270,Computer Voice,Warning -- plasma venting system will engage in ninety seconds.,Worf stands at the console  ready to close it again when Troi requests it. as she looks into the plasma stream  her face lit by its glow. Suddenly we hear a jarring  percussive SOUND. Troi reacts and we -- a WOMAN is standing a few yards away from her  looking directly at Troi  terrified. She's wearing an Engineering jumpsuit  and appears to be in her thirties. Though we don't see Troi  the POV would indicate that she's standing in another part of the control room -- not the catwalk where we just saw her. Stranger still  the room around her appears to be unfinished  as if it were still under construction. The plasma stream is not on. The woman backs away from Troi  shaking her head in terror --,Info,Alert,NA,Emergency,FALSE,Warning -- plasma venting system will engage in ninety seconds.,Computer,TRUE,FALSE,178
270,Computer Voice,Warning -- plasma venting system will engage in ninety seconds.,Worf stands at the console  ready to close it again when Troi requests it. as she looks into the plasma stream  her face lit by its glow. Suddenly we hear a jarring  percussive SOUND. Troi reacts and we -- a WOMAN is standing a few yards away from her  looking directly at Troi  terrified. She's wearing an Engineering jumpsuit  and appears to be in her thirties. Though we don't see Troi  the POV would indicate that she's standing in another part of the control room -- not the catwalk where we just saw her. Stranger still  the room around her appears to be unfinished  as if it were still under construction. The plasma stream is not on. The woman backs away from Troi  shaking her head in terror --,Countdown,Alert,NA,Emergency,FALSE,Warning -- plasma venting system will engage in ninety seconds.,Computer,TRUE,FALSE,178
270,Computer Voice,Plasma venting system will engage in... eighty seconds.,We hear the SOUND again and Troi's head snaps back -- a MAN is staring at her -- intent  menacing. His face is a little hazy  as if we're looking at him through a tinted glass. He too is in his thirties  and wears an Engineering jumpsuit. From what little Troi can see  he also appears to be in the unfinished control room. The SOUND again -- reeling back from the jarring image. She looks around  disoriented  and is stunned to see that the room around her has changed. She's in the partially constructed control room she caught glimpses of before -- consoles are open  their circuitry exposed. The free-standing console is gone  and tubes jut from the floor in its place. The maintenance door is up  but the plasma stream is not on. A TOOLBOX sits on the floor  with a label in large lettering that reads UTOPIA PLANITIA. As Troi looks down toward the injector and sees that a panel in the injector room wall is off  exposing a power conduit underneath. Confused  she turns and looks toward where Worf was standing -- he's gone.,Alert,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... eighty seconds.,Computer,TRUE,FALSE,180
270,Computer Voice,Plasma venting system will engage in... eighty seconds.,We hear the SOUND again and Troi's head snaps back -- a MAN is staring at her -- intent  menacing. His face is a little hazy  as if we're looking at him through a tinted glass. He too is in his thirties  and wears an Engineering jumpsuit. From what little Troi can see  he also appears to be in the unfinished control room. The SOUND again -- reeling back from the jarring image. She looks around  disoriented  and is stunned to see that the room around her has changed. She's in the partially constructed control room she caught glimpses of before -- consoles are open  their circuitry exposed. The free-standing console is gone  and tubes jut from the floor in its place. The maintenance door is up  but the plasma stream is not on. A TOOLBOX sits on the floor  with a label in large lettering that reads UTOPIA PLANITIA. As Troi looks down toward the injector and sees that a panel in the injector room wall is off  exposing a power conduit underneath. Confused  she turns and looks toward where Worf was standing -- he's gone.,Info,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... eighty seconds.,Computer,TRUE,FALSE,180
270,Computer Voice,Plasma venting system will engage in... eighty seconds.,We hear the SOUND again and Troi's head snaps back -- a MAN is staring at her -- intent  menacing. His face is a little hazy  as if we're looking at him through a tinted glass. He too is in his thirties  and wears an Engineering jumpsuit. From what little Troi can see  he also appears to be in the unfinished control room. The SOUND again -- reeling back from the jarring image. She looks around  disoriented  and is stunned to see that the room around her has changed. She's in the partially constructed control room she caught glimpses of before -- consoles are open  their circuitry exposed. The free-standing console is gone  and tubes jut from the floor in its place. The maintenance door is up  but the plasma stream is not on. A TOOLBOX sits on the floor  with a label in large lettering that reads UTOPIA PLANITIA. As Troi looks down toward the injector and sees that a panel in the injector room wall is off  exposing a power conduit underneath. Confused  she turns and looks toward where Worf was standing -- he's gone.,Countdown,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... eighty seconds.,Computer,TRUE,FALSE,180
270,Worf,Deck ten.,as they ENTER the empty lift. After a silent moment.,Statement,Statement,IoT,Turbolift,TRUE,Deck ten.,Person,TRUE,FALSE,318
270,Troi,Where is Lieutenant Worf?,,Wake Word,Question,InfoSeek,Locate,FALSE,Computer… Where is Lieutenant Worf?,Person,TRUE,FALSE,336
270,Troi,Where is Lieutenant Worf?,,Question,Question,InfoSeek,Locate,FALSE,Computer… Where is Lieutenant Worf?,Person,TRUE,FALSE,336
270,Computer Voice,Lieutenant Worf is in Ensign Calloway's quarters.,Troi reacts -- suddenly TWO Security Guards arrive.,Response,Response,InfoSeek,Locate,FALSE,Lieutenant Worf is in Ensign Calloway's quarters.,Computer,TRUE,FALSE,337
270,Troi,Security override  authorization Troi Delta-two-nine.,The Computer BEEPS and the door OPENS. On Troi as she ENTERS to find Worf and Calloway in a passionate embrace. They turn toward her  caught -- Worf looks at her  not knowing what to say. Troi can't believe it  she's devastated  betrayed...,Command,Command,NA,Access,TRUE,Security override  authorization Troi Delta-two-nine.,Person,TRUE,FALSE,339
270,Troi,Security override  authorization Troi Delta-two-nine.,The Computer BEEPS and the door OPENS. On Troi as she ENTERS to find Worf and Calloway in a passionate embrace. They turn toward her  caught -- Worf looks at her  not knowing what to say. Troi can't believe it  she's devastated  betrayed...,Password,Command,NA,Access,TRUE,Security override  authorization Troi Delta-two-nine.,Person,TRUE,FALSE,339
270,Computer Voice,Plasma venting system will engage in... seventy seconds.,,Alert,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... seventy seconds.,Computer,TRUE,FALSE,345
270,Computer Voice,Plasma venting system will engage in... seventy seconds.,,Info,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... seventy seconds.,Computer,TRUE,FALSE,345
270,Computer Voice,Plasma venting system will engage in... seventy seconds.,,Countdown,Alert,NA,Emergency,FALSE,Plasma venting system will engage in... seventy seconds.,Computer,TRUE,FALSE,345
271,Troi,(to computer) Computer  increase ambient air temperature by two degrees Centigrade... and increase relative humidity another ten percent.,Worf shoots her an irritated look.,Wake Word,Command,IoT,NA,TRUE,Computer  increase ambient air temperature by two degrees Centigrade... and increase relative humidity another ten percent.,Person,TRUE,FALSE,110
271,Troi,(to computer) Computer  increase ambient air temperature by two degrees Centigrade... and increase relative humidity another ten percent.,Worf shoots her an irritated look.,Command,Command,IoT,NA,TRUE,Computer  increase ambient air temperature by two degrees Centigrade... and increase relative humidity another ten percent.,Person,TRUE,FALSE,110
271,Worf,(to computer) Computer  reset environmental controls to standard.,Troi turns to him.,Wake Word,Command,IoT,NA,TRUE,Computer  reset environmental controls to standard.,Person,TRUE,FALSE,111
271,Worf,(to computer) Computer  reset environmental controls to standard.,Troi turns to him.,Command,Command,IoT,NA,TRUE,Computer  reset environmental controls to standard.,Person,TRUE,FALSE,111
271,Troi,(firm) Live with it. (to computer) Computer  execute my original command. I need a bath... (to Worf) You have the Bridge.,Troi EXITS. Worf seems to be unconcerned with her strange behavior and hasty exit. OFF his gloomy face... Barclay and Geordi crawling along  Barclay carrying the equipment case. Barclay is crawling quickly and with great skill -- Geordi can barely keep up. They come to a stop at a CORRODED PANEL that looks like it's been eaten away by acid.,Wake Word,Command,IoT,NA,TRUE,Computer  execute my original command.,Person,TRUE,FALSE,114
271,Troi,(firm) Live with it. (to computer) Computer  execute my original command. I need a bath... (to Worf) You have the Bridge.,Troi EXITS. Worf seems to be unconcerned with her strange behavior and hasty exit. OFF his gloomy face... Barclay and Geordi crawling along  Barclay carrying the equipment case. Barclay is crawling quickly and with great skill -- Geordi can barely keep up. They come to a stop at a CORRODED PANEL that looks like it's been eaten away by acid.,Command,Command,IoT,NA,TRUE,Computer  execute my original command.,Person,TRUE,FALSE,114
271,Troi,(to computer) Computer  adjust temperature to twenty-nine degrees Celsius... relative humidity to ninety percent.,The computer works. Troi takes another sip of water and EXITS into another part of the room... A small but comfortable room with a large  luxurious BATHTUB. Troi paces for a moment  edgy -- she shivers -- the tub isn't filling fast enough and she needs to get warm! In a bizarre moment  she crawls into the tub IN UNIFORM and sits under the faucet  splashing water onto her face and body. As she struggles to keep wet and warm... Worf  Dern  N.D.s at stations. Riker ENTERS  moves to Command. He reacts to the temperature in the room.,Wake Word,Command,IoT,NA,TRUE,Computer  adjust temperature to twenty-nine degrees Celsius... relative humidity to ninety percent.,Person,TRUE,FALSE,123
