year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2012,Wood Duck,Aix sponsa,0,194.55,0
2012,Yellow-bellied Sapsucker,Sphyrapicus varius,0,194.55,0
2012,Yellow-breasted Chat,Icteria virens,0,194.55,0
2012,Yellow-rumped Warbler,Setophaga coronata,1,194.55,0.005140066820868671
2013,American Bittern,Botaurus lentiginosus,0,182.2,0
2013,American Black Duck,Anas rubripes,333,182.2,1.8276619099890232
2013,American Coot,Fulica americana,53,182.2,0.29088913282107576
2013,American Crow,Corvus brachyrhynchos,471,182.2,2.5850713501646543
2013,American Goldfinch,Spinus tristis,677,182.2,3.71569703622393
2013,American Kestrel,Falco sparverius,5,182.2,0.027442371020856202
2013,American Pipit,Anthus rubescens,0,182.2,0
2013,American Robin,Turdus migratorius,478,182.2,2.623490669593853
2013,American Three-toed Woodpecker,Picoides dorsalis,0,182.2,0
2013,American Tree Sparrow,Spizelloides arborea,487,182.2,2.6728869374313944
2013,American Wigeon,Anas americana,0,182.2,0
2013,American Woodcock,Scolopax minor,0,182.2,0
2013,Bald Eagle,Haliaeetus leucocephalus,11,182.2,0.06037321624588365
2013,Baltimore Oriole,Icterus galbula,0,182.2,0
2013,Barn Owl,Tyto alba,0,182.2,0
2013,Barn Swallow,Hirundo rustica,0,182.2,0
2013,Barred Owl,Strix varia,0,182.2,0
2013,Barrow's Goldeneye,Bucephala islandica,0,182.2,0
2013,Belted Kingfisher,Megaceryle alcyon,4,182.2,0.021953896816684963
2013,Black-and-white Warbler,Mniotilta varia,0,182.2,0
2013,Black-backed Woodpecker,Picoides arcticus,0,182.2,0
2013,Black-capped Chickadee,Poecile atricapillus,961,182.2,5.274423710208563
2013,Black-crowned Night-Heron,Nycticorax nycticorax,11,182.2,0.06037321624588365
2013,Black-headed Grosbeak,Pheucticus melanocephalus,0,182.2,0
2013,Black-legged Kittiwake,Rissa tridactyla,0,182.2,0
2013,Black-throated Gray Warbler,Setophaga nigrescens,0,182.2,0
2013,Black Scoter,Melanitta americana,4,182.2,0.021953896816684963
2013,Black Vulture,Coragyps atratus,0,182.2,0
2013,Blue-gray Gnatcatcher,Polioptila caerulea,0,182.2,0
2013,Blue-winged Teal,Anas discors,0,182.2,0
2013,Blue Jay,Cyanocitta cristata,449,182.2,2.464324917672887
2013,Bohemian Waxwing,Bombycilla garrulus,0,182.2,0
2013,Bonaparte's Gull,Chroicocephalus philadelphia,4,182.2,0.021953896816684963
2013,Boreal Chickadee,Poecile hudsonicus,0,182.2,0
2013,Boreal Owl,Aegolius funereus,0,182.2,0
2013,Brant,Branta bernicla,0,182.2,0
2013,Brown-headed Cowbird,Molothrus ater,27,182.2,0.1481888035126235
2013,Brown Creeper,Certhia americana,15,182.2,0.08232711306256861
2013,Brown Thrasher,Toxostoma rufum,0,182.2,0
2013,Bufflehead,Bucephala albeola,321,182.2,1.7618002195389684
2013,Cackling Goose,Branta hutchinsii,0,182.2,0
2013,Canada Goose,Branta canadensis,5646,182.2,30.987925356750825
2013,Canvasback,Aythya valisineria,19,182.2,0.10428100987925358
2013,Carolina Wren,Thryothorus ludovicianus,38,182.2,0.20856201975850716
2013,Caspian Tern,Hydroprogne caspia,0,182.2,0
2013,Cedar Waxwing,Bombycilla cedrorum,180,182.2,0.9879253567508234
2013,Chipping Sparrow,Spizella passerina,2,182.2,0.010976948408342482
2013,Common Eider,Somateria mollissima,0,182.2,0
2013,Common Gallinule,Gallinula galeata,0,182.2,0
2013,Common Goldeneye,Bucephala clangula,621,182.2,3.4083424807903406
2013,Common Grackle,Quiscalus quiscula,1,182.2,0.005488474204171241
2013,Common Loon,Gavia immer,0,182.2,0
2013,Common Merganser,Mergus merganser,501,182.2,2.7497255762897916
2013,Common Raven,Corvus corax,0,182.2,0
2013,Common Redpoll,Acanthis flammea,0,182.2,0
2013,Common Snipe,Gallinago gallinago,0,182.2,0
2013,Common Yellowthroat,Geothlypis trichas,0,182.2,0
2013,Cooper's Hawk,Accipiter cooperii,16,182.2,0.08781558726673985
2013,Dark-eyed Junco,Junco hyemalis,852,182.2,4.676180021953897
2013,Double-crested Cormorant,Phalacrocorax auritus,49,182.2,0.2689352360043908
2013,Downy Woodpecker,Picoides pubescens,230,182.2,1.2623490669593853
2013,Dunlin,Calidris alpina,0,182.2,0
2013,Eared Grebe,Podiceps nigricollis,0,182.2,0
2013,Eastern Bluebird,Sialia sialis,42,182.2,0.2305159165751921
2013,Eastern Meadowlark,Sturnella magna,0,182.2,0
2013,Eastern Phoebe,Sayornis phoebe,0,182.2,0
2013,Eastern Screech-Owl,Megascops asio,18,182.2,0.09879253567508234
2013,Eastern Towhee,Pipilo erythrophthalmus,0,182.2,0
2013,European Starling,Sturnus vulgaris,13414,182.2,73.62239297475303
2013,Evening Grosbeak,Coccothraustes vespertinus,0,182.2,0
2013,Field Sparrow,Spizella pusilla,0,182.2,0
2013,Fox Sparrow,Passerella iliaca,0,182.2,0
2013,Franklin's Gull,Leucophaeus pipixcan,0,182.2,0
2013,Gadwall,Anas strepera,4,182.2,0.021953896816684963
2013,Glaucous Gull,Larus hyperboreus,8,182.2,0.043907793633369926
2013,Golden-crowned Kinglet,Regulus satrapa,48,182.2,0.26344676180021953
2013,Golden Eagle,Aquila chrysaetos,0,182.2,0
2013,Gray Catbird,Dumetella carolinensis,0,182.2,0
2013,Gray Jay,Perisoreus canadensis,0,182.2,0
2013,Gray Partridge,Perdix perdix,0,182.2,0
2013,Great Black-backed Gull,Larus marinus,354,182.2,1.9429198682766191
2013,Great Blue Heron,Ardea herodias,15,182.2,0.08232711306256861
2013,Great Gray Owl,Strix nebulosa,0,182.2,0
2013,Great Horned Owl,Bubo virginianus,6,182.2,0.03293084522502744
2013,Greater Scaup,Aythya marila,1156,182.2,6.344676180021954
2013,Greater Yellowlegs,Tringa melanoleuca,0,182.2,0
2013,Green-winged Teal,Anas crecca,12,182.2,0.06586169045005488
2013,Gyrfalcon,Falco rusticolus,0,182.2,0
2013,Hairy Woodpecker,Picoides villosus,61,182.2,0.3347969264544457
2013,Harlequin Duck,Histrionicus histrionicus,0,182.2,0
2013,Harris's Sparrow,Zonotrichia querula,0,182.2,0
2013,Hermit Thrush,Catharus guttatus,2,182.2,0.010976948408342482
2013,Herring Gull,Larus argentatus,2323,182.2,12.749725576289793
2013,Hoary Redpoll,Acanthis hornemanni,0,182.2,0
2013,Hooded Merganser,Lophodytes cucullatus,83,182.2,0.455543358946213
2013,Horned Grebe,Podiceps auritus,0,182.2,0
2013,Horned Lark,Eremophila alpestris,4,182.2,0.021953896816684963
2013,House Finch,Haemorhous mexicanus,406,182.2,2.2283205268935236
2013,House Sparrow,Passer domesticus,1802,182.2,9.890230515916576
2013,House Wren,Troglodytes aedon,0,182.2,0
2013,Iceland Gull,Larus glaucoides,4,182.2,0.021953896816684963
2013,Killdeer,Charadrius vociferus,0,182.2,0
2013,King Eider,Somateria spectabilis,0,182.2,0
2013,Lapland Longspur,Calcarius lapponicus,0,182.2,0
2013,Least Sandpiper,Calidris minutilla,0,182.2,0
2013,Lesser Black-backed Gull,Larus fuscus,4,182.2,0.021953896816684963
2013,Lesser Scaup,Aythya affinis,216,182.2,1.185510428100988
2013,Lesser Yellowlegs,Tringa flavipes,0,182.2,0
2013,Lincoln's Sparrow,Melospiza lincolnii,0,182.2,0
2013,Little Gull,Hydrocoloeus minutus,0,182.2,0
2013,Long-eared Owl,Asio otus,0,182.2,0
2013,Long-tailed Duck,Clangula hyemalis,4110,182.2,22.5576289791438
2013,Mallard,Anas platyrhynchos,4425,182.2,24.28649835345774
2013,Marsh Wren,Cistothorus palustris,0,182.2,0
2013,Merlin,Falco columbarius,5,182.2,0.027442371020856202
2013,Mourning Dove,Zenaida macroura,1023,182.2,5.614709110867179
2013,Mute Swan,Cygnus olor,31,182.2,0.17014270032930845
2013,Nashville Warbler,Oreothlypis ruficapilla,0,182.2,0
2013,Northern Bobwhite,Colinus virginianus,0,182.2,0
2013,Northern Cardinal,Cardinalis cardinalis,486,182.2,2.667398463227223
2013,Northern Flicker,Colaptes auratus,5,182.2,0.027442371020856202
2013,Northern Gannet,Morus bassanus,0,182.2,0
2013,Northern Goshawk,Accipiter gentilis,0,182.2,0
2013,Northern Harrier,Circus cyaneus,2,182.2,0.010976948408342482
2013,Northern Hawk Owl,Surnia ulula,0,182.2,0
2013,Northern Mockingbird,Mimus polyglottos,13,182.2,0.07135016465422613
2013,Northern Pintail,Anas acuta,2,182.2,0.010976948408342482
2013,Northern Saw-whet Owl,Aegolius acadicus,1,182.2,0.005488474204171241
2013,Northern Shoveler,Anas clypeata,195,182.2,1.070252469813392
2013,Northern Shrike,Lanius excubitor,5,182.2,0.027442371020856202
2013,Orange-crowned Warbler,Oreothlypis celata,0,182.2,0
2013,Ovenbird,Seiurus aurocapilla,0,182.2,0
2013,Pacific Loon,Gavia pacifica,0,182.2,0
2013,Palm Warbler,Setophaga palmarum,0,182.2,0
2013,Peregrine Falcon,Falco peregrinus,4,182.2,0.021953896816684963
2013,Pied-billed Grebe,Podilymbus podiceps,0,182.2,0
2013,Pileated Woodpecker,Dryocopus pileatus,4,182.2,0.021953896816684963
2013,Pine Grosbeak,Pinicola enucleator,0,182.2,0
2013,Pine Siskin,Spinus pinus,3,182.2,0.01646542261251372
2013,Pine Warbler,Setophaga pinus,0,182.2,0
2013,Pomarine Jaeger,Stercorarius pomarinus,1,182.2,0.005488474204171241
2013,Purple Finch,Haemorhous purpureus,1,182.2,0.005488474204171241
2013,Purple Sandpiper,Calidris maritima,0,182.2,0
2013,Red-bellied Woodpecker,Melanerpes carolinus,84,182.2,0.4610318331503842
2013,Red-breasted Merganser,Mergus serrator,420,182.2,2.3051591657519213
2013,Red-breasted Nuthatch,Sitta canadensis,9,182.2,0.04939626783754117
2013,Red-headed Woodpecker,Melanerpes erythrocephalus,0,182.2,0
2013,Red-necked Grebe,Podiceps grisegena,0,182.2,0
2013,Red-shouldered Hawk,Buteo lineatus,0,182.2,0
2013,Red-tailed Hawk,Buteo jamaicensis,146,182.2,0.8013172338090011
2013,Red-throated Loon,Gavia stellata,1,182.2,0.005488474204171241
2013,Red-winged Blackbird,Agelaius phoeniceus,2,182.2,0.010976948408342482
2013,Red Crossbill,Loxia curvirostra,0,182.2,0
2013,Redhead,Aythya americana,7,182.2,0.038419319429198684
2013,Ring-billed Gull,Larus delawarensis,1432,182.2,7.8594950603732165
2013,Ring-necked Duck,Aythya collaris,4,182.2,0.021953896816684963
2013,Ring-necked Pheasant,Phasianus colchicus,0,182.2,0
2013,Rock Pigeon,Columba livia,1210,182.2,6.641053787047201
2013,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,182.2,0
2013,Rough-legged Hawk,Buteo lagopus,6,182.2,0.03293084522502744
2013,Ruby-crowned Kinglet,Regulus calendula,1,182.2,0.005488474204171241
2013,Ruddy Duck,Oxyura jamaicensis,41,182.2,0.22502744237102087
2013,Ruddy Turnstone,Arenaria interpres,0,182.2,0
2013,Ruffed Grouse,Bonasa umbellus,0,182.2,0
2013,Rusty Blackbird,Euphagus carolinus,0,182.2,0
2013,Sandhill Crane,Grus canadensis,0,182.2,0
2013,Savannah Sparrow,Passerculus sandwichensis,0,182.2,0
2013,Sharp-shinned Hawk,Accipiter striatus,7,182.2,0.038419319429198684
2013,Short-eared Owl,Asio flammeus,0,182.2,0
2013,Snow Bunting,Plectrophenax nivalis,188,182.2,1.0318331503841933
2013,Snow Goose,Chen caerulescens,0,182.2,0
2013,Snowy Owl,Bubo scandiacus,2,182.2,0.010976948408342482
2013,Song Sparrow,Melospiza melodia,21,182.2,0.11525795828759605
2013,Spotted Sandpiper,Actitis macularius,0,182.2,0
2013,Surf Scoter,Melanitta perspicillata,31,182.2,0.17014270032930845
2013,Swainson's Thrush,Catharus ustulatus,0,182.2,0
2013,Swamp Sparrow,Melospiza georgiana,3,182.2,0.01646542261251372
2013,Thayer's Gull,Larus thayeri,1,182.2,0.005488474204171241
2013,Thick-billed Murre,Uria lomvia,0,182.2,0
2013,Trumpeter Swan,Cygnus buccinator,187,182.2,1.0263446761800221
2013,Tufted Duck,Aythya fuligula,0,182.2,0
2013,Tufted Titmouse,Baeolophus bicolor,1,182.2,0.005488474204171241
2013,Tundra Swan,Cygnus columbianus,5,182.2,0.027442371020856202
2013,Turkey Vulture,Cathartes aura,0,182.2,0
2013,Varied Thrush,Ixoreus naevius,0,182.2,0
2013,Vesper Sparrow,Pooecetes gramineus,0,182.2,0
2013,White-breasted Nuthatch,Sitta carolinensis,135,182.2,0.7409440175631175
2013,White-crowned Sparrow,Zonotrichia leucophrys,2,182.2,0.010976948408342482
2013,White-throated Sparrow,Zonotrichia albicollis,51,182.2,0.2799121844127333
2013,White-winged Crossbill,Loxia leucoptera,0,182.2,0
2013,White-winged Scoter,Melanitta fusca,504,182.2,2.7661909989023052
2013,Whooper Swan,Cygnus cygnus,0,182.2,0
2013,Wild Turkey,Meleagris gallopavo,89,182.2,0.48847420417124043
2013,Wilson's Warbler,Cardellina pusilla,0,182.2,0
2013,Winter Wren,Troglodytes hiemalis,25,182.2,0.13721185510428102
2013,Wood Duck,Aix sponsa,0,182.2,0
2013,Yellow-bellied Sapsucker,Sphyrapicus varius,0,182.2,0
2013,Yellow-breasted Chat,Icteria virens,0,182.2,0
2013,Yellow-rumped Warbler,Setophaga coronata,3,182.2,0.01646542261251372
2014,American Bittern,Botaurus lentiginosus,0,179.25,0
2014,American Black Duck,Anas rubripes,202,179.25,1.1269177126917713
2014,American Coot,Fulica americana,186,179.25,1.0376569037656904
2014,American Crow,Corvus brachyrhynchos,768,179.25,4.2845188284518825
2014,American Goldfinch,Spinus tristis,516,179.25,2.8786610878661087
2014,American Kestrel,Falco sparverius,5,179.25,0.02789400278940028
2014,American Pipit,Anthus rubescens,0,179.25,0
2014,American Robin,Turdus migratorius,77,179.25,0.4295676429567643
2014,American Three-toed Woodpecker,Picoides dorsalis,0,179.25,0
2014,American Tree Sparrow,Spizelloides arborea,289,179.25,1.612273361227336
2014,American Wigeon,Anas americana,2,179.25,0.011157601115760111
2014,American Woodcock,Scolopax minor,0,179.25,0
2014,Bald Eagle,Haliaeetus leucocephalus,6,179.25,0.03347280334728033
2014,Baltimore Oriole,Icterus galbula,0,179.25,0
2014,Barn Owl,Tyto alba,0,179.25,0
2014,Barn Swallow,Hirundo rustica,0,179.25,0
2014,Barred Owl,Strix varia,0,179.25,0
2014,Barrow's Goldeneye,Bucephala islandica,0,179.25,0
2014,Belted Kingfisher,Megaceryle alcyon,8,179.25,0.044630404463040445
2014,Black-and-white Warbler,Mniotilta varia,0,179.25,0
2014,Black-backed Woodpecker,Picoides arcticus,0,179.25,0
2014,Black-capped Chickadee,Poecile atricapillus,1182,179.25,6.594142259414226
2014,Black-crowned Night-Heron,Nycticorax nycticorax,1,179.25,0.005578800557880056
2014,Black-headed Grosbeak,Pheucticus melanocephalus,0,179.25,0
2014,Black-legged Kittiwake,Rissa tridactyla,0,179.25,0
2014,Black-throated Gray Warbler,Setophaga nigrescens,0,179.25,0
2014,Black Scoter,Melanitta americana,87,179.25,0.48535564853556484
2014,Black Vulture,Coragyps atratus,0,179.25,0
2014,Blue-gray Gnatcatcher,Polioptila caerulea,0,179.25,0
2014,Blue-winged Teal,Anas discors,0,179.25,0
2014,Blue Jay,Cyanocitta cristata,290,179.25,1.6178521617852162
2014,Bohemian Waxwing,Bombycilla garrulus,0,179.25,0
2014,Bonaparte's Gull,Chroicocephalus philadelphia,0,179.25,0
2014,Boreal Chickadee,Poecile hudsonicus,0,179.25,0
2014,Boreal Owl,Aegolius funereus,0,179.25,0
2014,Brant,Branta bernicla,0,179.25,0
2014,Brown-headed Cowbird,Molothrus ater,8,179.25,0.044630404463040445
2014,Brown Creeper,Certhia americana,18,179.25,0.100418410041841
2014,Brown Thrasher,Toxostoma rufum,0,179.25,0
2014,Bufflehead,Bucephala albeola,360,179.25,2.00836820083682
2014,Cackling Goose,Branta hutchinsii,0,179.25,0
2014,Canada Goose,Branta canadensis,4747,179.25,26.482566248256624
2014,Canvasback,Aythya valisineria,84,179.25,0.4686192468619247
2014,Carolina Wren,Thryothorus ludovicianus,52,179.25,0.2900976290097629
2014,Caspian Tern,Hydroprogne caspia,0,179.25,0
2014,Cedar Waxwing,Bombycilla cedrorum,75,179.25,0.41841004184100417
2014,Chipping Sparrow,Spizella passerina,0,179.25,0
2014,Common Eider,Somateria mollissima,0,179.25,0
2014,Common Gallinule,Gallinula galeata,0,179.25,0
2014,Common Goldeneye,Bucephala clangula,1364,179.25,7.609483960948396
2014,Common Grackle,Quiscalus quiscula,0,179.25,0
2014,Common Loon,Gavia immer,5,179.25,0.02789400278940028
2014,Common Merganser,Mergus merganser,1079,179.25,6.019525801952581
2014,Common Raven,Corvus corax,2,179.25,0.011157601115760111
2014,Common Redpoll,Acanthis flammea,0,179.25,0
2014,Common Snipe,Gallinago gallinago,0,179.25,0
2014,Common Yellowthroat,Geothlypis trichas,0,179.25,0
2014,Cooper's Hawk,Accipiter cooperii,12,179.25,0.06694560669456066
2014,Dark-eyed Junco,Junco hyemalis,742,179.25,4.139470013947001
2014,Double-crested Cormorant,Phalacrocorax auritus,34,179.25,0.1896792189679219
2014,Downy Woodpecker,Picoides pubescens,222,179.25,1.2384937238493723
2014,Dunlin,Calidris alpina,0,179.25,0
2014,Eared Grebe,Podiceps nigricollis,0,179.25,0
2014,Eastern Bluebird,Sialia sialis,10,179.25,0.05578800557880056
2014,Eastern Meadowlark,Sturnella magna,0,179.25,0
2014,Eastern Phoebe,Sayornis phoebe,1,179.25,0.005578800557880056
2014,Eastern Screech-Owl,Megascops asio,14,179.25,0.07810320781032078
2014,Eastern Towhee,Pipilo erythrophthalmus,1,179.25,0.005578800557880056
2014,European Starling,Sturnus vulgaris,8342,179.25,46.53835425383542
2014,Evening Grosbeak,Coccothraustes vespertinus,6,179.25,0.03347280334728033
2014,Field Sparrow,Spizella pusilla,0,179.25,0
2014,Fox Sparrow,Passerella iliaca,1,179.25,0.005578800557880056
2014,Franklin's Gull,Leucophaeus pipixcan,0,179.25,0
2014,Gadwall,Anas strepera,28,179.25,0.15620641562064155
2014,Glaucous Gull,Larus hyperboreus,14,179.25,0.07810320781032078
2014,Golden-crowned Kinglet,Regulus satrapa,55,179.25,0.3068340306834031
2014,Golden Eagle,Aquila chrysaetos,0,179.25,0
2014,Gray Catbird,Dumetella carolinensis,0,179.25,0
2014,Gray Jay,Perisoreus canadensis,0,179.25,0
2014,Gray Partridge,Perdix perdix,0,179.25,0
2014,Great Black-backed Gull,Larus marinus,343,179.25,1.9135285913528592
2014,Great Blue Heron,Ardea herodias,9,179.25,0.0502092050209205
2014,Great Gray Owl,Strix nebulosa,0,179.25,0
2014,Great Horned Owl,Bubo virginianus,6,179.25,0.03347280334728033
2014,Greater Scaup,Aythya marila,3429,179.25,19.12970711297071
2014,Greater Yellowlegs,Tringa melanoleuca,0,179.25,0
2014,Green-winged Teal,Anas crecca,27,179.25,0.1506276150627615
2014,Gyrfalcon,Falco rusticolus,0,179.25,0
2014,Hairy Woodpecker,Picoides villosus,96,179.25,0.5355648535564853
2014,Harlequin Duck,Histrionicus histrionicus,0,179.25,0
2014,Harris's Sparrow,Zonotrichia querula,0,179.25,0
2014,Hermit Thrush,Catharus guttatus,2,179.25,0.011157601115760111
2014,Herring Gull,Larus argentatus,2274,179.25,12.686192468619247
2014,Hoary Redpoll,Acanthis hornemanni,0,179.25,0
2014,Hooded Merganser,Lophodytes cucullatus,139,179.25,0.7754532775453278
2014,Horned Grebe,Podiceps auritus,1,179.25,0.005578800557880056
2014,Horned Lark,Eremophila alpestris,2,179.25,0.011157601115760111
2014,House Finch,Haemorhous mexicanus,429,179.25,2.3933054393305437
2014,House Sparrow,Passer domesticus,1318,179.25,7.352859135285914
2014,House Wren,Troglodytes aedon,0,179.25,0
2014,Iceland Gull,Larus glaucoides,2,179.25,0.011157601115760111
2014,Killdeer,Charadrius vociferus,0,179.25,0
2014,King Eider,Somateria spectabilis,0,179.25,0
2014,Lapland Longspur,Calcarius lapponicus,0,179.25,0
2014,Least Sandpiper,Calidris minutilla,0,179.25,0
2014,Lesser Black-backed Gull,Larus fuscus,1,179.25,0.005578800557880056
2014,Lesser Scaup,Aythya affinis,182,179.25,1.0153417015341701
2014,Lesser Yellowlegs,Tringa flavipes,0,179.25,0
2014,Lincoln's Sparrow,Melospiza lincolnii,0,179.25,0
2014,Little Gull,Hydrocoloeus minutus,0,179.25,0
2014,Long-eared Owl,Asio otus,1,179.25,0.005578800557880056
2014,Long-tailed Duck,Clangula hyemalis,5115,179.25,28.535564853556487
2014,Mallard,Anas platyrhynchos,2777,179.25,15.492329149232916
2014,Marsh Wren,Cistothorus palustris,0,179.25,0
2014,Merlin,Falco columbarius,4,179.25,0.022315202231520222
2014,Mourning Dove,Zenaida macroura,574,179.25,3.202231520223152
2014,Mute Swan,Cygnus olor,35,179.25,0.19525801952580196
2014,Nashville Warbler,Oreothlypis ruficapilla,0,179.25,0
2014,Northern Bobwhite,Colinus virginianus,0,179.25,0
2014,Northern Cardinal,Cardinalis cardinalis,419,179.25,2.3375174337517435
2014,Northern Flicker,Colaptes auratus,4,179.25,0.022315202231520222
2014,Northern Gannet,Morus bassanus,0,179.25,0
2014,Northern Goshawk,Accipiter gentilis,0,179.25,0
2014,Northern Harrier,Circus cyaneus,4,179.25,0.022315202231520222
2014,Northern Hawk Owl,Surnia ulula,0,179.25,0
2014,Northern Mockingbird,Mimus polyglottos,20,179.25,0.11157601115760112
2014,Northern Pintail,Anas acuta,2,179.25,0.011157601115760111
2014,Northern Saw-whet Owl,Aegolius acadicus,0,179.25,0
2014,Northern Shoveler,Anas clypeata,227,179.25,1.2663877266387726
2014,Northern Shrike,Lanius excubitor,1,179.25,0.005578800557880056
2014,Orange-crowned Warbler,Oreothlypis celata,0,179.25,0
2014,Ovenbird,Seiurus aurocapilla,0,179.25,0
2014,Pacific Loon,Gavia pacifica,0,179.25,0
2014,Palm Warbler,Setophaga palmarum,1,179.25,0.005578800557880056
2014,Peregrine Falcon,Falco peregrinus,4,179.25,0.022315202231520222
2014,Pied-billed Grebe,Podilymbus podiceps,0,179.25,0
2014,Pileated Woodpecker,Dryocopus pileatus,7,179.25,0.03905160390516039
2014,Pine Grosbeak,Pinicola enucleator,0,179.25,0
2014,Pine Siskin,Spinus pinus,32,179.25,0.17852161785216178
2014,Pine Warbler,Setophaga pinus,0,179.25,0
2014,Pomarine Jaeger,Stercorarius pomarinus,1,179.25,0.005578800557880056
2014,Purple Finch,Haemorhous purpureus,0,179.25,0
2014,Purple Sandpiper,Calidris maritima,0,179.25,0
2014,Red-bellied Woodpecker,Melanerpes carolinus,83,179.25,0.4630404463040446
2014,Red-breasted Merganser,Mergus serrator,148,179.25,0.8256624825662483
2014,Red-breasted Nuthatch,Sitta canadensis,34,179.25,0.1896792189679219
2014,Red-headed Woodpecker,Melanerpes erythrocephalus,0,179.25,0
2014,Red-necked Grebe,Podiceps grisegena,0,179.25,0
2014,Red-shouldered Hawk,Buteo lineatus,0,179.25,0
2014,Red-tailed Hawk,Buteo jamaicensis,126,179.25,0.702928870292887
2014,Red-throated Loon,Gavia stellata,0,179.25,0
2014,Red-winged Blackbird,Agelaius phoeniceus,2,179.25,0.011157601115760111
2014,Red Crossbill,Loxia curvirostra,0,179.25,0
2014,Redhead,Aythya americana,11,179.25,0.061366806136680614
2014,Ring-billed Gull,Larus delawarensis,1876,179.25,10.465829846582984
2014,Ring-necked Duck,Aythya collaris,38,179.25,0.21199442119944212
2014,Ring-necked Pheasant,Phasianus colchicus,0,179.25,0
2014,Rock Pigeon,Columba livia,1443,179.25,8.05020920502092
2014,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,179.25,0
2014,Rough-legged Hawk,Buteo lagopus,2,179.25,0.011157601115760111
2014,Ruby-crowned Kinglet,Regulus calendula,0,179.25,0
2014,Ruddy Duck,Oxyura jamaicensis,39,179.25,0.2175732217573222
2014,Ruddy Turnstone,Arenaria interpres,0,179.25,0
2014,Ruffed Grouse,Bonasa umbellus,0,179.25,0
2014,Rusty Blackbird,Euphagus carolinus,0,179.25,0
2014,Sandhill Crane,Grus canadensis,0,179.25,0
2014,Savannah Sparrow,Passerculus sandwichensis,0,179.25,0
2014,Sharp-shinned Hawk,Accipiter striatus,10,179.25,0.05578800557880056
2014,Short-eared Owl,Asio flammeus,0,179.25,0
2014,Snow Bunting,Plectrophenax nivalis,0,179.25,0
2014,Snow Goose,Chen caerulescens,0,179.25,0
2014,Snowy Owl,Bubo scandiacus,0,179.25,0
2014,Song Sparrow,Melospiza melodia,12,179.25,0.06694560669456066
2014,Spotted Sandpiper,Actitis macularius,0,179.25,0
2014,Surf Scoter,Melanitta perspicillata,54,179.25,0.301255230125523
2014,Swainson's Thrush,Catharus ustulatus,0,179.25,0
2014,Swamp Sparrow,Melospiza georgiana,6,179.25,0.03347280334728033
2014,Thayer's Gull,Larus thayeri,0,179.25,0
2014,Thick-billed Murre,Uria lomvia,0,179.25,0
2014,Trumpeter Swan,Cygnus buccinator,95,179.25,0.5299860529986054
2014,Tufted Duck,Aythya fuligula,0,179.25,0
2014,Tufted Titmouse,Baeolophus bicolor,1,179.25,0.005578800557880056
2014,Tundra Swan,Cygnus columbianus,0,179.25,0
2014,Turkey Vulture,Cathartes aura,2,179.25,0.011157601115760111
2014,Varied Thrush,Ixoreus naevius,0,179.25,0
2014,Vesper Sparrow,Pooecetes gramineus,0,179.25,0
2014,White-breasted Nuthatch,Sitta carolinensis,254,179.25,1.417015341701534
2014,White-crowned Sparrow,Zonotrichia leucophrys,2,179.25,0.011157601115760111
2014,White-throated Sparrow,Zonotrichia albicollis,76,179.25,0.42398884239888424
2014,White-winged Crossbill,Loxia leucoptera,0,179.25,0
2014,White-winged Scoter,Melanitta fusca,409,179.25,2.2817294281729428
2014,Whooper Swan,Cygnus cygnus,0,179.25,0
2014,Wild Turkey,Meleagris gallopavo,76,179.25,0.42398884239888424
2014,Wilson's Warbler,Cardellina pusilla,0,179.25,0
2014,Winter Wren,Troglodytes hiemalis,17,179.25,0.09483960948396095
2014,Wood Duck,Aix sponsa,0,179.25,0
2014,Yellow-bellied Sapsucker,Sphyrapicus varius,1,179.25,0.005578800557880056
2014,Yellow-breasted Chat,Icteria virens,0,179.25,0
2014,Yellow-rumped Warbler,Setophaga coronata,3,179.25,0.016736401673640166
2015,American Bittern,Botaurus lentiginosus,0,221,0
2015,American Black Duck,Anas rubripes,210,221,0.9502262443438914
2015,American Coot,Fulica americana,167,221,0.755656108597285
2015,American Crow,Corvus brachyrhynchos,682,221,3.085972850678733
2015,American Goldfinch,Spinus tristis,887,221,4.013574660633484
2015,American Kestrel,Falco sparverius,8,221,0.03619909502262444
2015,American Pipit,Anthus rubescens,0,221,0
2015,American Robin,Turdus migratorius,294,221,1.330316742081448
2015,American Three-toed Woodpecker,Picoides dorsalis,0,221,0
2015,American Tree Sparrow,Spizelloides arborea,456,221,2.063348416289593
2015,American Wigeon,Anas americana,2,221,0.00904977375565611
2015,American Woodcock,Scolopax minor,0,221,0
2015,Bald Eagle,Haliaeetus leucocephalus,7,221,0.03167420814479638
2015,Baltimore Oriole,Icterus galbula,0,221,0
2015,Barn Owl,Tyto alba,0,221,0
2015,Barn Swallow,Hirundo rustica,0,221,0
2015,Barred Owl,Strix varia,0,221,0
2015,Barrow's Goldeneye,Bucephala islandica,0,221,0
2015,Belted Kingfisher,Megaceryle alcyon,8,221,0.03619909502262444
2015,Black-and-white Warbler,Mniotilta varia,0,221,0
2015,Black-backed Woodpecker,Picoides arcticus,0,221,0
