constructorStandingsId,raceId,constructorId,points,position,positionText,wins
20138,716,183,21,4,"4",1
20137,716,6,37,1,"1",3
20131,715,66,36,1,"1",1
20129,715,181,3,6,"6",0
20128,715,170,10,5,"5",0
20127,715,176,3,7,"7",0
20126,715,183,21,4,"4",1
20125,715,6,28,3,"3",2
20122,714,92,0,10,"10",0
20120,714,172,34,1,"1",3
20117,714,181,3,6,"6",0
20116,714,170,10,5,"5",0
20115,714,176,3,7,"7",0
20114,714,183,17,4,"4",1
20113,714,6,19,3,"3",1
20110,713,182,0,11,"11",0
20105,713,170,10,5,"5",0
20104,713,176,3,6,"6",0
20103,713,183,17,3,"3",1
20102,713,6,10,4,"4",0
20101,712,95,0,10,"10",0
20099,712,172,25,1,"1",2
20094,712,176,3,6,"6",0
20093,712,183,14,3,"3",1
20092,712,6,6,5,"5",0
20089,711,92,0,9,"9",0
20085,711,170,8,3,"3",0
20086,711,181,0,8,"8",0
20087,711,94,0,7,"7",0
20084,711,176,3,6,"6",0
20083,711,183,5,5,"5",0
20082,711,6,6,4,"4",0
20078,710,92,0,10,"10",0
19934,728,173,0,22,"22",0
19936,728,177,0,20,"20",0
19929,728,94,6,6,"6",0
19927,728,66,36,2,"2",2
19926,728,95,5,7,"7",0
19925,728,6,26,4,"4",1
19924,728,172,54,1,"1",7
19923,728,176,4,8,"8",0
19922,728,26,0,9,"9",0
19921,728,34,28,3,"3",0
19920,728,54,0,12,"12",0
19919,728,92,0,11,"11",0
19914,727,32,0,15,"15",0
19916,727,179,0,18,"18",0
19905,727,172,54,1,"1",6
19909,727,170,23,5,"5",0
19903,727,26,0,9,"9",0
19902,727,34,24,4,"4",0
19901,727,54,0,12,"12",0
19900,727,92,0,11,"11",0
19896,726,173,0,18,"18",0
19898,726,177,0,16,"16",0
19892,726,94,6,6,"6",0
19890,726,66,35,2,"2",2
19885,726,26,0,9,"9",0
19884,726,34,18,5,"5",0
19883,726,54,0,12,"12",0
19882,726,92,0,11,"11",0
19876,725,97,0,12,"12",0
19874,725,170,21,4,"4",0
19869,725,176,4,8,"8",0
19868,725,26,0,9,"9",0
19867,725,34,15,5,"5",0
19866,725,54,0,11,"11",0
19865,725,92,0,10,"10",0
19863,724,177,0,14,"14",0
19860,724,170,17,4,"4",0
19858,724,95,4,6,"6",0
19853,724,34,13,5,"5",0
19851,724,92,0,10,"10",0
19846,723,66,18,2,"2",1
19842,723,176,2,7,"7",0
19840,723,34,13,4,"4",0
19838,723,92,0,10,"10",0
19833,722,95,1,8,"8",0
19826,722,92,0,10,"10",0
19836,722,94,3,6,"6",0
19829,722,26,0,9,"9",0
19827,722,54,0,11,"11",0
19822,721,66,14,2,"2",1
19820,721,6,7,5,"5",0
19816,721,34,10,4,"4",0
19814,721,92,0,9,"9",0
19813,720,170,10,3,"3",0
19807,720,172,10,2,"2",1
19616,737,97,0,15,"15",0
19617,737,34,6,7,"7",0
19618,737,100,0,10,"10",0
19614,737,66,42,1,"1",4
19612,737,175,0,16,"16",0
19590,736,99,0,9,"9",0
19589,736,26,19,4,"4",0
19373,744,6,45,1,"1",5
19372,744,172,26,2,"2",2
19329,739,6,15,1,"1",1
19328,739,172,13,2,"2",1
19322,738,66,0,6,"6",0
19321,738,99,0,7,"7",0
18927,764,101,0,14,"14",0
18926,764,169,0,10,"10",0
18925,764,117,0,5,"5",0
18924,764,105,0,9,"9",0
18923,764,95,0,8,"8",0
18922,764,32,5,4,"4",0
18921,764,66,18,3,"3",1
18920,764,167,0,6,"6",0
18919,764,6,32,2,"2",2
18918,764,170,40,1,"1",5
18912,763,105,0,7,"7",0
18911,763,95,0,9,"9",0
18910,763,32,3,4,"4",0
18909,763,66,18,3,"3",1
18908,763,167,0,6,"6",0
18907,763,6,32,2,"2",2
18906,763,170,38,1,"1",4
18898,762,32,3,4,"4",0
18897,762,66,18,3,"3",1
18896,762,167,0,6,"6",0
18895,762,6,28,2,"2",2
18894,762,170,34,1,"1",3
22707,582,64,7,5,"5",0
22705,582,6,35,1,"1",3
22703,582,67,2,9,"9",0
22699,582,202,2.5,8,"8",0
22702,582,32,6,6,"6",0
22724,583,64,16,5,"5",1
22722,583,6,41,1,"1",3
22720,583,67,2,9,"9",0
22716,583,202,3.5,7,"7",0
22741,584,34,36,2,"2",1
22744,584,56,0,17,"17",0
22740,584,6,50,1,"1",4
22738,584,67,2,9,"9",0
22734,584,202,3.5,8,"8",0
22759,585,34,42,2,"2",1
22762,585,56,0,17,"17",0
22758,585,6,50,1,"1",4
22752,585,202,3.5,8,"8",0
22778,586,34,51,2,"2",2
22781,586,56,0,17,"17",0
22777,586,6,54,1,"1",4
22771,586,202,6.5,6,"6",0
22791,587,26,0,16,"16",0
22792,587,37,7.5,7,"7",1
22793,587,32,7,8,"8",0
22790,587,202,8.5,6,"6",0
22811,588,26,0,16,"16",0
22812,588,37,7.5,7,"7",1
22813,588,32,7,8,"8",0
22810,588,202,9.5,6,"6",0
22831,589,26,0,17,"17",0
22832,589,37,7.5,8,"8",1
22833,589,32,9,7,"7",0
22830,589,202,9.5,6,"6",0
22862,560,66,0,13,"13",0
22879,561,64,0,15,"15",0
22896,562,64,0,16,"16",0
22914,563,64,0,17,"17",0
22915,563,182,0,19,"19",0
22933,564,66,0,19,"19",0
22934,564,64,0,18,"18",0
22952,565,66,0,19,"19",0
22953,565,64,0,18,"18",0
22971,566,64,0,18,"18",0
22972,566,66,0,19,"19",0
22990,567,70,0,15,"15",0
22991,567,182,0,17,"17",0
23009,568,70,0,16,"16",0
23010,568,182,0,18,"18",0
23028,569,64,0,15,"15",0
23029,569,66,0,19,"19",0
23047,570,64,0,15,"15",0
23048,570,66,0,19,"19",0
23066,571,64,0,15,"15",0
23067,571,66,0,19,"19",0
23085,572,64,0,15,"15",0
23086,572,66,0,19,"19",0
23104,573,64,0,15,"15",0
23105,573,66,0,19,"19",0
23123,574,64,0,15,"15",0
23124,574,66,0,19,"19",0
23144,575,66,0,20,"20",0
23145,575,74,0,21,"21",0
23988,512,21,0,6,"6",0
23986,512,57,0,8,"8",0
23984,512,59,0,10,"10",0
23982,512,4,0,12,"12",0
24007,513,32,12,2,"2",0
24006,513,1,4,3,"3",0
24005,513,56,1,6,"6",0
23996,513,204,0,14,"14",0
23981,512,204,0,13,"13",0
24030,515,6,33,1,"1",2
24037,515,32,20,3,"3",0
24036,515,1,4,5,"5",0
24056,516,61,0,16,"16",0
24046,516,57,0,13,"13",0
24043,516,25,11,4,"4",0
24049,516,58,0,9,"9",0
24062,517,57,0,14,"14",0
24059,517,25,15,4,"4",0
24079,518,57,0,14,"14",0
24076,518,25,15,4,"4",0
24097,519,3,14,5,"5",0
24094,519,59,0,12,"12",0
24092,519,4,13,6,"6",1
24114,520,3,23,4,"4",1
24117,520,56,1,10,"10",0
24111,520,59,0,12,"12",0
24109,520,4,19,6,"6",1
24129,521,6,65,1,"1",4
24128,521,59,0,12,"12",0
24127,521,25,21,5,"5",0
24125,521,204,1,9,"9",0
24126,521,4,19,6,"6",1
24166,523,57,0,14,"14",0
24163,523,58,0,11,"11",0
24161,523,1,13,7,"7",0
24159,523,27,61,2,"2",3
24181,524,21,5,9,"9",0
24179,524,56,1,10,"10",0
24177,524,32,39,4,"4",0
24176,524,27,61,3,"3",3
24198,525,58,0,11,"11",0
24196,525,1,14,7,"7",0
24195,525,32,39,4,"4",0
24194,525,27,61,3,"3",3
24218,526,21,5,9,"9",0
24216,526,56,1,12,"12",0
24214,526,32,39,4,"4",0
24213,526,27,61,3,"3",3
24232,337,6,43,1,"1",1
24233,337,1,21,2,"2",0
24234,337,9,16,4,"4",0
24235,337,131,18,3,"3",0
24236,337,10,2,5,"5",0
24237,337,3,1,6,"6",0
24238,337,4,0,7,"7",0
24239,337,5,0,8,"8",0
24240,337,205,0,9,"9",0
24241,337,15,0,10,"10",0
24242,337,164,0,11,"11",0
24243,337,166,0,12,"12",0
24244,338,6,70,1,"1",1
24245,338,1,54,2,"2",1
24246,338,9,18,5,"5",0
24247,338,131,29,3,"3",0
24248,338,10,8,6,"6",0
24249,338,3,5,7,"7",0
24250,338,4,18,4,"4",0
24251,338,5,0,8,"8",0
24252,338,205,0,10,"10",0
24253,338,15,0,9,"9",0
24254,338,164,0,11,"11",0
24255,338,166,0,12,"12",0
24256,339,6,76,1,"1",1
24257,339,1,66,2,"2",1
24258,339,9,61,3,"3",1
24259,339,131,44,4,"4",0
24260,339,10,18,6,"6",0
24261,339,3,6,7,"7",0
24262,339,4,30,5,"5",0
24263,339,5,2,8,"8",0
24264,339,205,0,10,"10",0
24265,339,15,0,9,"9",0
24266,339,164,0,11,"11",0
24267,339,166,0,12,"12",0
24268,340,6,90,2,"2",1
24269,340,1,109,1,"1",2
24270,340,9,73,3,"3",1
24271,340,131,60,4,"4",0
24272,340,10,18,6,"6",0
24273,340,3,6,7,"7",0
24274,340,4,46,5,"5",0
24275,340,5,2,8,"8",0
24276,340,205,0,10,"10",0
24277,340,15,0,9,"9",0
24278,340,164,0,11,"11",0
24279,340,166,0,12,"12",0
24280,341,6,116,2,"2",1
24281,341,1,119,1,"1",2
24282,341,9,113,3,"3",2
24283,341,131,72,4,"4",0
24284,341,10,24,6,"6",0
24285,341,3,8,7,"7",0
24286,341,4,50,5,"5",0
24287,341,5,3,8,"8",0
24288,341,205,0,10,"10",0
24289,341,15,0,9,"9",0
24290,341,164,0,11,"11",0
24291,341,166,0,12,"12",0
24316,343,6,146,3,"3",1
24315,342,166,0,12,"12",0
24314,342,164,0,11,"11",0
24312,342,205,0,10,"10",0
24310,342,4,65,5,"5",0
24307,342,131,78,4,"4",0
24313,342,15,0,9,"9",0
24309,342,3,8,7,"7",0
24311,342,5,4,8,"8",0
24308,342,10,30,6,"6",0
24306,342,9,156,1,"1",3
24305,342,1,129,3,"3",2
24304,342,6,136,2,"2",1
24317,343,1,172,1,"1",3
24318,343,9,171,2,"2",3
24319,343,131,100,4,"4",0
24320,343,10,32,6,"6",0
24321,343,3,8,7,"7",0
24322,343,4,73,5,"5",0
24323,343,5,4,8,"8",0
24324,343,205,0,10,"10",0
24325,343,15,1,9,"9",0
24326,343,164,0,11,"11",0
24327,343,166,0,12,"12",0
24328,344,6,161,3,"3",1
24329,344,1,215,1,"1",4
24330,344,9,193,2,"2",3
24331,344,131,108,4,"4",0
24332,344,10,35,6,"6",0
24333,344,3,8,8,"8",0
24334,344,4,79,5,"5",0
24335,344,5,8,7,"7",0
24336,344,205,0,10,"10",0
24337,344,15,1,9,"9",0
24338,344,164,0,11,"11",0
24339,344,166,0,12,"12",0
24340,345,6,165,3,"3",1
24341,345,1,248,1,"1",4
24342,345,9,218,2,"2",4
24343,345,131,109,4,"4",0
24344,345,10,43,6,"6",0
24345,345,3,20,7,"7",0
24346,345,4,89,5,"5",0
24347,345,5,10,8,"8",0
24348,345,205,0,10,"10",0
24349,345,15,7,9,"9",0
24350,345,164,0,11,"11",0
24351,345,166,0,12,"12",0
24352,346,6,165,3,"3",1
24353,346,1,278,1,"1",4
24354,346,9,249,2,"2",5
24355,346,131,126,4,"4",0
24356,346,10,47,6,"6",0
24357,346,3,31,7,"7",0
24358,346,4,89,5,"5",0
24359,346,5,10,9,"9",0
24360,346,205,0,10,"10",0
24361,346,15,15,8,"8",0
24362,346,164,0,11,"11",0
24363,346,166,0,12,"12",0
24364,347,6,208,3,"3",2
24365,347,1,300,1,"1",4
24366,347,9,272,2,"2",5
24367,347,131,132,4,"4",0
24368,347,10,47,6,"6",0
24369,347,3,31,7,"7",0
24370,347,4,96,5,"5",0
24371,347,5,10,9,"9",0
24372,347,205,0,10,"10",0
24373,347,15,15,8,"8",0
24374,347,164,0,11,"11",0
24375,347,166,0,12,"12",0
24376,348,6,238,3,"3",2
24377,348,1,304,2,"2",4
24378,348,9,312,1,"1",6
24379,348,131,132,4,"4",0
24380,348,10,47,6,"6",0
24381,348,3,40,7,"7",0
24382,348,4,106,5,"5",0
24383,348,5,10,9,"9",0
24384,348,205,0,10,"10",0
24385,348,15,23,8,"8",0
24386,348,164,0,11,"11",0
24387,348,166,0,12,"12",0
24388,349,6,250,3,"3",2
24389,349,1,329,2,"2",5
24390,349,9,330,1,"1",6
24391,349,131,146,4,"4",0
24392,349,10,58,6,"6",0
24393,349,3,40,7,"7",0
24394,349,4,123,5,"5",0
24395,349,5,10,9,"9",0
24396,349,205,0,10,"10",0
24397,349,15,27,8,"8",0
24398,349,164,0,11,"11",0
24399,349,166,0,12,"12",0
24400,350,6,290,3,"3",3
24401,350,1,347,2,"2",5
24402,350,9,350,1,"1",6
24403,350,131,158,4,"4",0
24404,350,10,58,6,"6",0
24405,350,3,47,7,"7",0
24406,350,4,127,5,"5",0
24407,350,5,10,9,"9",0
24408,350,205,0,10,"10",0
24409,350,15,27,8,"8",0
24410,350,164,0,11,"11",0
24411,350,166,0,12,"12",0
24447,351,166,0,12,"12",0
24446,351,164,0,11,"11",0
24445,351,15,27,8,"8",0
24444,351,205,0,10,"10",0
24443,351,5,10,9,"9",0
24442,351,4,133,5,"5",0
24437,351,1,359,2,"2",5
24438,351,9,383,1,"1",6
24439,351,131,168,4,"4",0
24440,351,10,60,6,"6",0
24441,351,3,56,7,"7",0
24436,351,6,319,3,"3",4
24483,353,166,0,12,"12",0
24459,352,166,0,12,"12",0
24458,352,164,0,11,"11",0
24457,352,15,37,8,"8",0
24456,352,205,0,10,"10",0
24455,352,5,11,9,"9",0
24454,352,4,133,5,"5",0
24449,352,1,381,2,"2",5
24450,352,9,426,1,"1",7
24451,352,131,176,4,"4",0
24452,352,10,60,6,"6",0
24453,352,3,58,7,"7",0
24448,352,6,334,3,"3",4
24481,353,15,43,8,"8",0
24479,353,5,11,9,"9",0
24477,353,3,65,7,"7",0
24475,353,131,188,4,"4",0
24482,353,164,0,11,"11",0
24478,353,4,143,5,"5",0
24480,353,205,0,10,"10",0
24474,353,9,426,1,"1",7
24476,353,10,68,6,"6",0
24473,353,1,399,2,"2",5
24472,353,6,374,3,"3",5
24484,354,6,389,3,"3",5
24485,354,1,421,2,"2",5
24486,354,9,469,1,"1",8
24487,354,131,202,4,"4",0
24488,354,10,68,7,"7",0
24489,354,3,69,6,"6",0
24490,354,4,145,5,"5",0
24491,354,5,11,9,"9",0
24492,354,205,0,10,"10",0
24493,354,15,44,8,"8",0
24494,354,164,0,11,"11",0
24495,354,166,0,12,"12",0
24496,355,6,396,3,"3",5
24497,355,1,454,2,"2",5
24498,355,9,498,1,"1",9
24499,355,131,214,4,"4",0
24500,355,10,68,7,"7",0
24501,355,3,69,6,"6",0
24502,355,4,163,5,"5",0
24503,355,5,13,9,"9",0
24504,355,205,0,10,"10",0
24505,355,15,44,8,"8",0
24506,355,164,0,11,"11",0
24507,355,166,0,12,"12",0
24517,75,18,0,9,"9",0
24542,842,4,30,4,"4",0
24541,842,1,48,2,"2",0
24540,842,9,72,1,"1",2
24669,841,131,0,10,"10",0
24668,841,3,0,9,"9",0
24667,841,166,0,8,"8",0
24666,841,205,0,7,"7",0
24665,841,10,3,6,"6",0
24664,841,5,4,5,"5",0
24663,841,6,18,3,"3",0
24662,841,4,15,4,"4",0
24661,841,1,26,2,"2",0
24660,841,9,35,1,"1",1
24543,842,6,36,3,"3",0
24544,842,5,4,6,"6",0
24545,842,10,4,7,"7",0
24546,842,205,0,9,"9",0
24547,842,166,0,10,"10",0
24548,842,3,0,11,"11",0
24549,842,131,2,8,"8",0
24550,842,15,6,5,"5",0
24551,842,164,0,12,"12",0
24552,843,9,105,1,"1",2
24553,843,1,85,2,"2",1
24554,843,4,32,4,"4",0
24555,843,6,50,3,"3",0
24556,843,5,4,7,"7",0
24557,843,10,4,8,"8",0
24558,843,205,0,9,"9",0
24559,843,166,0,11,"11",0
24560,843,3,0,10,"10",0
24561,843,131,16,5,"5",0
24562,843,15,7,6,"6",0
24563,843,164,0,12,"12",0
24564,844,9,148,1,"1",3
24565,844,1,105,2,"2",1
24566,844,4,42,4,"4",0
24567,844,6,65,3,"3",0
24568,844,5,6,7,"7",0
24569,844,10,4,8,"8",0
24570,844,205,0,9,"9",0
24571,844,166,0,11,"11",0
24572,844,3,0,10,"10",0
24573,844,131,26,5,"5",0
24574,844,15,8,6,"6",0
24575,844,164,0,12,"12",0
24576,845,9,185,1,"1",4
24577,845,1,138,2,"2",1
24578,845,4,46,4,"4",0
24579,845,6,75,3,"3",0
24580,845,5,6,7,"7",0
24581,845,10,4,8,"8",0
24582,845,205,0,10,"10",0
24583,845,166,0,11,"11",0
24584,845,3,0,9,"9",0
24585,845,131,40,5,"5",0
24586,845,15,11,6,"6",0
24587,845,164,0,12,"12",0
24588,846,9,222,1,"1",5
24589,846,1,161,2,"2",1
24590,846,4,50,4,"4",0
24591,846,6,93,3,"3",0
24592,846,5,7,8,"8",0
24593,846,10,10,7,"7",0
24594,846,205,0,10,"10",0
24595,846,166,0,11,"11",0
24596,846,3,2,9,"9",0
24597,846,131,40,5,"5",0
24598,846,15,21,6,"6",0
24599,846,164,0,12,"12",0
24600,847,9,255,1,"1",5
24601,847,1,186,2,"2",2
24602,847,4,60,4,"4",0
24603,847,6,101,3,"3",0
24604,847,5,12,7,"7",0
24605,847,10,10,8,"8",0
24606,847,205,0,10,"10",0
24607,847,166,0,12,"12",0
24608,847,3,4,9,"9",0
24609,847,131,52,5,"5",0
24610,847,15,27,6,"6",0
24611,847,164,0,11,"11",0
24612,848,9,295,1,"1",6
24613,848,1,206,2,"2",2
24614,848,4,61,4,"4",0
24615,848,6,129,3,"3",0
24616,848,5,16,7,"7",0
24617,848,10,12,8,"8",0
24618,848,205,0,10,"10",0
24619,848,166,0,12,"12",0
24620,848,3,4,9,"9",0
24621,848,131,58,5,"5",0
24622,848,15,27,6,"6",0
24623,848,164,0,11,"11",0
24624,849,9,328,1,"1",6
24625,849,1,218,2,"2",2
24626,849,4,65,5,"5",0
24627,849,6,164,3,"3",1
24628,849,5,17,7,"7",0
24629,849,10,12,8,"8",0
24630,849,205,0,10,"10",0
24631,849,166,0,12,"12",0
24632,849,3,4,9,"9",0
24633,849,131,68,4,"4",0
24634,849,15,33,6,"6",0
24635,849,164,0,11,"11",0
24636,850,9,355,1,"1",6
24637,850,1,243,2,"2",3
24638,850,4,66,5,"5",0
24639,850,6,192,3,"3",1
24640,850,5,17,8,"8",0
24641,850,10,20,7,"7",0
24642,850,205,0,10,"10",0
24643,850,166,0,12,"12",0
24644,850,3,4,9,"9",0
24645,850,131,78,4,"4",0
24646,850,15,35,6,"6",0
24647,850,164,0,11,"11",0
24648,851,9,383,1,"1",6
24649,851,1,280,2,"2",4
24650,851,4,66,5,"5",0
24651,851,6,215,3,"3",1
24652,851,5,22,8,"8",0
24653,851,10,26,7,"7",0
24654,851,205,0,10,"10",0
24655,851,166,0,12,"12",0
24656,851,3,4,9,"9",0
24657,851,131,80,4,"4",0
24658,851,15,35,6,"6",0
24659,851,164,0,11,"11",0
24670,852,9,426,1,"1",7
24671,852,1,295,2,"2",4
24672,852,4,68,5,"5",0
24673,852,6,231,3,"3",1
24674,852,5,22,8,"8",0
24675,852,10,32,7,"7",0
24676,852,205,0,10,"10",0
24677,852,166,0,12,"12",0
24678,852,3,5,9,"9",0
24679,852,131,98,4,"4",0
24680,852,15,35,6,"6",0
24681,852,164,0,11,"11",0
24682,853,9,451,1,"1",8
24683,853,1,325,2,"2",4
24684,853,4,70,5,"5",0
24685,853,6,254,3,"3",1
24686,853,5,29,8,"8",0
24687,853,10,36,6,"6",0
24688,853,205,0,10,"10",0
24689,853,166,0,12,"12",0
24690,853,3,5,9,"9",0
24691,853,131,108,4,"4",0
24692,853,15,35,7,"7",0
24693,853,164,0,11,"11",0
24694,854,9,491,1,"1",9
24695,854,1,353,2,"2",4
24696,854,4,70,5,"5",0
24697,854,6,268,3,"3",1
24698,854,5,29,8,"8",0
24699,854,10,48,6,"6",0
24700,854,205,0,10,"10",0
24701,854,166,0,12,"12",0
24702,854,3,5,9,"9",0
24703,854,131,114,4,"4",0
24704,854,15,36,7,"7",0
24705,854,164,0,11,"11",0
24706,855,9,518,1,"1",9
24707,855,1,388,2,"2",5
24708,855,4,72,5,"5",0
24709,855,6,292,3,"3",1
24710,855,5,29,8,"8",0
24711,855,10,48,6,"6",0
24712,855,205,0,10,"10",0
24713,855,166,0,12,"12",0
24714,855,3,5,9,"9",0
24715,855,131,123,4,"4",0
24716,855,15,40,7,"7",0
24717,855,164,0,11,"11",0
24718,856,9,558,1,"1",10
24719,856,1,418,2,"2",5
24720,856,4,72,5,"5",0
24721,856,6,310,3,"3",1
24722,856,5,37,8,"8",0
24723,856,10,49,6,"6",0
24724,856,205,0,10,"10",0
24725,856,166,0,12,"12",0
24726,856,3,5,9,"9",0
24727,856,131,127,4,"4",0
24728,856,15,40,7,"7",0
24729,856,164,0,11,"11",0
24730,857,9,595,1,"1",11
24731,857,1,442,2,"2",5
24732,857,4,72,5,"5",0
24733,857,6,325,3,"3",1
24734,857,5,41,8,"8",0
24735,857,10,51,6,"6",0
24736,857,205,0,10,"10",0
24737,857,166,0,12,"12",0
24738,857,3,5,9,"9",0
24739,857,131,145,4,"4",0
24740,857,15,41,7,"7",0
24741,857,164,0,11,"11",0
24742,858,9,607,1,"1",11
24743,858,1,482,2,"2",6
24744,858,4,72,5,"5",0
24745,858,6,353,3,"3",1
24746,858,5,41,8,"8",0
24747,858,10,57,6,"6",0
24748,858,205,0,10,"10",0
24749,858,166,0,12,"12",0
24750,858,3,5,9,"9",0
24751,858,131,159,4,"4",0
24752,858,15,42,7,"7",0
24753,858,164,0,11,"11",0
24754,859,9,650,1,"1",12
24755,859,1,497,2,"2",6
24756,859,4,73,5,"5",0
24757,859,6,375,3,"3",1
24758,859,5,41,8,"8",0
24759,859,10,69,6,"6",0
24760,859,205,0,10,"10",0
24761,859,166,0,12,"12",0
24762,859,3,5,9,"9",0
24763,859,131,165,4,"4",0
24764,859,15,44,7,"7",0
24765,859,164,0,11,"11",0
24941,860,206,0,10,"10",0
24942,860,207,0,11,"11",0
24932,860,1,40,1,"1",1
24940,860,3,0,9,"9",0
24939,860,131,0,8,"8",0
24938,860,10,1,7,"7",0
24937,860,5,2,6,"6",0
24936,860,208,6,5,"5",0
24935,860,15,12,3,"3",0
24934,860,6,10,4,"4",0
24933,860,9,30,2,"2",0
24777,861,1,55,1,"1",1
24778,861,9,42,2,"2",0
24779,861,6,35,3,"3",1
24780,861,15,30,4,"4",0
24781,861,208,16,5,"5",0
24782,861,5,6,8,"8",0
24783,861,10,9,6,"6",0
24784,861,131,1,9,"9",0
24785,861,3,8,7,"7",0
24786,861,206,0,10,"10",0
24787,861,207,0,11,"11",0
24788,861,164,0,12,"12",0
24789,862,1,88,1,"1",1
24790,862,9,64,2,"2",0
24791,862,6,37,3,"3",1
24792,862,15,31,4,"4",0
24793,862,208,24,6,"6",0
24794,862,5,6,9,"9",0
24795,862,10,9,8,"8",0
24796,862,131,26,5,"5",1
24797,862,3,18,7,"7",0
24798,862,206,0,10,"10",0
24799,862,207,0,11,"11",0
24800,862,164,0,12,"12",0
24847,864,164,0,12,"12",0
24846,864,207,0,11,"11",0
24844,864,3,43,6,"6",1
24843,864,131,43,5,"5",1
24842,864,10,18,8,"8",0
24840,864,208,84,3,"3",0
24845,864,206,0,10,"10",0
24841,864,5,6,9,"9",0
24839,864,15,41,7,"7",0
24838,864,6,63,4,"4",1
24837,864,9,109,1,"1",1
24836,864,1,98,2,"2",1
24824,863,1,92,2,"2",1
24825,863,9,101,1,"1",1
24826,863,6,45,4,"4",1
24827,863,15,31,6,"6",0
24828,863,208,57,3,"3",0
24829,863,5,6,9,"9",0
24830,863,10,17,8,"8",0
24831,863,131,37,5,"5",1
24832,863,3,18,7,"7",0
24833,863,206,0,10,"10",0
24834,863,207,0,11,"11",0
24835,863,164,0,12,"12",0
24848,865,1,108,2,"2",1
24849,865,9,146,1,"1",2
24850,865,6,86,3,"3",1
24851,865,15,41,7,"7",0
24852,865,208,86,4,"4",0
24853,865,5,6,9,"9",0
24854,865,10,28,8,"8",0
24855,865,131,61,5,"5",1
24856,865,3,44,6,"6",1
24857,865,206,0,11,"11",0
24858,865,207,0,10,"10",0
24859,865,164,0,12,"12",0
24860,866,1,133,2,"2",2
24861,866,9,164,1,"1",2
24862,866,6,97,4,"4",1
24863,866,15,58,6,"6",0
24864,866,208,108,3,"3",0
24865,866,5,6,9,"9",0
24866,866,10,28,8,"8",0
24867,866,131,69,5,"5",1
24868,866,3,44,7,"7",1
24869,866,206,0,11,"11",0
24870,866,207,0,10,"10",0
24871,866,164,0,12,"12",0
24872,867,1,137,2,"2",2
24873,867,9,176,1,"1",2
24874,867,6,122,4,"4",2
24875,867,15,60,6,"6",0
24876,867,208,126,3,"3",0
24877,867,5,6,9,"9",0
24878,867,10,44,8,"8",0
24879,867,131,92,5,"5",1
24880,867,3,45,7,"7",1
24881,867,206,0,11,"11",0
24882,867,207,0,10,"10",0
24883,867,164,0,12,"12",0
24884,868,1,142,4,"4",2
24885,868,9,216,1,"1",3
24886,868,6,152,2,"2",2
24887,868,15,60,6,"6",0
24888,868,208,144,3,"3",0
24889,868,5,6,9,"9",0
24890,868,10,44,8,"8",0
24891,868,131,98,5,"5",1
24892,868,3,47,7,"7",1
24893,868,206,0,11,"11",0
24894,868,207,0,10,"10",0
24895,868,164,0,12,"12",0
24977,869,207,0,10,"10",0
24978,869,164,0,12,"12",0
24974,869,131,105,5,"5",1
24976,869,206,0,11,"11",0
24975,869,3,47,7,"7",1
24973,869,10,46,8,"8",0
24972,869,5,6,9,"9",0
24971,869,208,159,4,"4",0
24970,869,15,80,6,"6",0
24969,869,6,177,2,"2",3
24968,869,9,230,1,"1",3
24967,869,1,160,3,"3",2
24990,870,164,0,12,"12",0
24988,870,206,0,11,"11",0
24985,870,10,46,8,"8",0
24992,871,9,272,1,"1",3
24989,870,207,0,10,"10",0
24986,870,131,106,5,"5",1
24991,871,1,218,2,"2",4
24979,870,1,193,2,"2",3
24980,870,9,246,1,"1",3
24983,870,208,192,3,"3",0
24982,870,15,80,6,"6",0
24981,870,6,189,4,"4",3
24987,870,3,53,7,"7",1
24984,870,5,6,9,"9",0
24993,871,6,199,4,"4",3
24994,871,15,80,6,"6",0
24995,871,208,207,3,"3",0
24996,871,5,12,9,"9",0
24997,871,10,59,7,"7",0
24998,871,131,112,5,"5",1
24999,871,3,53,8,"8",1
25000,871,206,0,11,"11",0
25001,871,207,0,10,"10",0
25002,871,164,0,12,"12",0
25003,872,1,243,2,"2",5
25004,872,9,272,1,"1",3
25005,872,6,226,3,"3",3
25006,872,15,100,6,"6",0
25007,872,208,217,4,"4",0
25008,872,5,12,9,"9",0
25009,872,10,63,7,"7",0
25010,872,131,126,5,"5",1
25011,872,3,54,8,"8",1
25012,872,206,0,11,"11",0
25013,872,207,0,10,"10",0
25014,872,164,0,12,"12",0
25050,873,164,0,12,"12",0
25049,873,207,0,11,"11",0
25047,873,3,54,8,"8",1
25045,873,10,75,7,"7",0
25043,873,208,231,4,"4",0
25048,873,206,0,10,"10",0
25044,873,5,14,9,"9",0
25046,873,131,136,5,"5",1
25042,873,15,101,6,"6",0
25041,873,6,245,3,"3",3
25040,873,9,297,1,"1",4
25039,873,1,261,2,"2",5
25062,874,164,0,12,"12",0
25061,874,207,0,11,"11",0
25059,874,3,58,8,"8",1
25057,874,10,81,7,"7",0
25055,874,208,239,4,"4",0
25060,874,206,0,10,"10",0
25056,874,5,15,9,"9",0
25058,874,131,136,5,"5",1
25054,874,15,116,6,"6",0
25053,874,6,263,3,"3",3
25052,874,9,324,1,"1",5
25051,874,1,283,2,"2",5
25063,875,1,284,3,"3",5
25064,875,9,367,1,"1",6
25065,875,6,290,2,"2",3
