constructorResultsId,raceId,constructorId,points,status
13045,569,37,0,\N
13046,569,27,0,\N
13047,569,57,0,\N
13048,569,182,0,\N
13058,570,57,0,\N
13059,570,56,0,\N
13060,570,204,0,\N
13061,570,58,0,\N
13062,570,59,0,\N
13073,571,204,0,\N
13074,571,27,0,\N
13075,571,70,0,\N
13076,571,56,0,\N
13077,571,59,0,\N
13089,572,204,0,\N
13090,572,1,0,\N
13091,572,70,0,\N
13092,572,59,0,\N
13103,573,64,0,\N
13104,573,27,0,\N
13105,573,56,0,\N
13106,573,59,0,\N
13116,574,59,0,\N
13117,574,27,0,\N
13118,574,204,0,\N
13119,574,32,0,\N
13120,574,57,0,\N
13131,575,37,0,\N
13132,575,67,0,\N
13133,575,56,0,\N
13134,575,204,0,\N
13135,575,74,0,\N
13145,543,27,0,\N
13146,543,25,0,\N
13147,543,1,0,\N
13157,544,37,0,\N
13158,544,57,0,\N
13159,544,59,0,\N
13160,544,66,0,\N
13170,545,37,0,\N
13171,545,66,0,\N
13172,545,27,0,\N
13173,545,58,0,\N
13183,546,63,0,\N
13184,546,57,0,\N
13185,546,34,0,\N
13186,546,58,0,\N
13198,547,64,0,\N
13199,547,57,0,\N
13200,547,67,0,\N
13201,547,68,0,\N
13202,547,66,0,\N
13212,548,64,0,\N
13213,548,34,0,\N
13214,548,25,0,\N
13215,548,56,0,\N
13216,548,37,0,\N
13228,549,59,0,\N
13229,549,27,0,\N
13230,549,57,0,\N
13231,549,56,0,\N
13232,549,66,0,\N
13244,550,37,0,\N
13245,550,56,0,\N
13246,550,63,0,\N
13247,550,59,0,\N
13248,550,66,0,\N
13261,551,58,0,\N
13262,551,68,0,\N
13263,551,67,0,\N
13264,551,66,0,\N
13278,552,57,0,\N
13279,552,64,0,\N
13280,552,68,0,\N
13281,552,66,0,\N
13282,552,69,0,\N
13293,553,1,0,\N
13294,553,27,0,\N
13295,553,67,0,\N
13296,553,56,0,\N
13297,553,66,0,\N
13307,554,63,0,\N
13308,554,59,0,\N
13309,554,57,0,\N
13310,554,32,0,\N
13311,554,27,0,\N
13324,555,4,0,\N
13325,555,32,0,\N
13326,555,25,0,\N
13327,555,64,0,\N
13328,555,66,0,\N
13341,556,67,0,\N
13342,556,63,0,\N
13343,556,56,0,\N
13344,556,70,0,\N
13345,556,66,0,\N
13346,556,71,0,\N
13357,557,56,0,\N
13358,557,25,0,\N
13359,557,37,0,\N
13360,557,4,0,\N
13361,557,67,0,\N
13372,558,64,0,\N
13373,558,56,0,\N
13374,558,34,0,\N
13375,558,27,0,\N
13376,558,4,0,\N
13385,559,72,0,\N
13386,559,37,0,\N
13387,559,32,0,\N
13388,559,57,0,\N
13401,527,57,0,\N
13402,527,60,0,\N
13403,527,55,0,\N
13404,527,64,0,\N
13416,528,59,0,\N
13417,528,57,0,\N
13418,528,63,0,\N
13419,528,60,0,\N
13420,528,55,0,\N
13421,528,64,0,\N
13436,529,56,0,\N
13437,529,64,0,\N
13438,529,65,0,\N
13439,529,58,0,\N
13440,529,57,0,\N
13454,530,34,0,\N
13455,530,60,0,\N
13456,530,57,0,\N
13457,530,55,0,\N
13458,530,64,0,\N
13474,531,55,0,\N
13475,531,64,0,\N
13476,531,65,0,\N
13477,531,60,0,\N
13493,532,56,0,\N
13494,532,64,0,\N
13495,532,55,0,\N
13496,532,60,0,\N
13509,533,58,0,\N
13510,533,57,0,\N
13511,533,56,0,\N
13512,533,60,0,\N
13513,533,55,0,\N
13525,534,25,0,\N
13526,534,4,0,\N
13527,534,59,0,\N
13528,534,63,0,\N
13529,534,57,0,\N
13542,535,63,0,\N
13543,535,56,0,\N
13544,535,4,0,\N
13545,535,60,0,\N
13546,535,57,0,\N
13558,536,56,0,\N
13559,536,60,0,\N
13560,536,57,0,\N
13561,536,32,0,\N
13562,536,3,0,\N
13575,537,4,0,\N
13576,537,54,0,\N
13577,537,58,0,\N
13578,537,60,0,\N
13579,537,65,0,\N
13591,538,57,0,\N
13592,538,4,0,\N
13593,538,3,0,\N
13594,538,21,0,\N
13595,538,60,0,\N
13596,538,54,0,\N
13610,539,25,0,\N
13611,539,57,0,\N
13612,539,21,0,\N
13613,539,54,0,\N
13625,540,21,0,\N
13626,540,60,0,\N
13627,540,4,0,\N
13628,540,63,0,\N
13629,540,54,0,\N
13641,541,32,0,\N
13642,541,21,0,\N
13643,541,60,0,\N
13644,541,54,0,\N
13645,541,34,0,\N
13646,541,63,0,\N
13658,542,27,0,\N
13659,542,63,0,\N
13660,542,58,0,\N
13661,542,56,0,\N
13662,542,60,0,\N
13694,512,32,8,\N
13693,512,27,12,\N
13689,513,54,0,\N
13690,513,59,0,\N
13691,513,204,0,\N
13692,513,60,0,\N
13706,512,60,0,\N
13707,512,54,0,\N
13718,515,54,0,\N
13719,515,56,0,\N
13720,515,60,0,\N
13721,515,59,0,\N
13722,515,4,0,\N
13735,516,59,0,\N
13736,516,57,0,\N
13737,516,60,0,\N
13738,516,61,0,\N
13750,517,204,0,\N
13751,517,4,0,\N
13752,517,51,0,\N
13753,517,60,0,\N
13754,517,57,0,\N
13755,517,61,0,\N
13766,518,56,0,\N
13767,518,59,0,\N
13768,518,58,0,\N
13769,518,57,0,\N
13770,518,60,0,\N
13783,519,204,0,\N
13784,519,54,0,\N
13785,519,57,0,\N
13786,519,60,0,\N
13797,520,59,0,\N
13798,520,56,0,\N
13799,520,204,0,\N
13800,520,54,0,\N
13801,520,60,0,\N
13819,521,6,3,\N
13818,521,27,4,\N
13817,521,3,15,\N
13829,521,54,0,\N
13830,521,57,0,\N
13831,521,60,0,\N
13842,523,1,0,\N
13843,523,54,0,\N
13844,523,56,0,\N
13845,523,57,0,\N
13846,523,60,0,\N
13859,524,58,0,\N
13860,524,1,0,\N
13861,524,57,0,\N
13862,524,60,0,\N
13863,524,62,0,\N
13877,525,54,0,\N
13878,525,57,0,\N
13879,525,59,0,\N
13880,525,60,0,\N
13892,526,59,0,\N
13893,526,32,0,\N
13894,526,27,0,\N
13895,526,51,0,\N
13896,526,62,0,\N
13897,526,60,0,\N
13898,514,204,1,\N
13899,522,204,0,\N
13900,337,6,43,\N
13901,337,1,21,\N
13902,337,9,16,\N
13903,337,131,18,\N
13904,337,10,2,\N
13905,337,3,1,\N
13906,337,4,0,\N
13907,337,5,0,\N
13908,337,205,0,\N
13909,337,15,0,\N
13910,337,164,0,\N
13911,337,166,0,\N
13912,338,1,33,\N
13913,338,4,18,\N
13914,338,6,27,\N
13915,338,131,11,\N
13916,338,10,6,\N
13917,338,3,4,\N
13918,338,9,2,\N
13919,338,5,0,\N
13920,338,15,0,\N
13921,338,205,0,\N
13922,338,164,0,\N
13923,338,166,0,\N
13924,339,9,43,\N
13925,339,131,15,\N
13926,339,4,12,\N
13927,339,10,10,\N
13928,339,1,12,\N
13929,339,6,6,\N
13930,339,5,2,\N
13931,339,3,1,\N
13932,339,166,0,\N
13933,339,164,0,\N
13934,339,205,0,\N
13935,339,15,0,\N
13936,340,1,43,\N
13937,340,131,16,\N
13938,340,6,14,\N
13939,340,4,16,\N
13940,340,9,12,\N
13941,340,10,0,\N
13942,340,3,0,\N
13943,340,5,0,\N
13944,340,205,0,\N
13945,340,164,0,\N
13946,340,166,0,\N
13947,340,15,0,\N
13948,341,9,40,\N
13949,341,6,26,\N
13950,341,131,12,\N
13951,341,1,10,\N
13952,341,10,6,\N
13953,341,4,4,\N
13954,341,3,2,\N
13955,341,5,1,\N
13956,341,15,0,\N
13957,341,205,0,\N
13958,341,166,0,\N
13959,341,164,0,\N
13960,342,9,43,\N
13961,342,4,15,\N
13962,342,6,20,\N
13963,342,1,10,\N
13964,342,131,6,\N
13965,342,10,6,\N
13966,342,5,1,\N
13967,342,164,0,\N
13968,342,205,0,\N
13969,342,3,0,\N
13970,342,15,0,\N
13971,342,166,0,\N
13972,343,1,43,\N
13973,343,9,15,\N
13974,343,131,22,\N
13975,343,4,8,\N
13976,343,6,10,\N
13977,343,10,2,\N
13978,343,15,1,\N
13979,343,5,0,\N
13980,343,3,0,\N
13981,343,166,0,\N
13982,343,164,0,\N
13983,343,205,0,\N
13984,344,1,43,\N
13985,344,6,15,\N
13986,344,9,22,\N
13987,344,131,8,\N
13988,344,4,6,\N
13989,344,5,4,\N
13990,344,10,3,\N
13991,344,3,0,\N
13992,344,205,0,\N
13993,344,164,0,\N
13994,344,166,0,\N
13995,344,15,0,\N
13996,345,9,25,\N
13997,345,1,33,\N
13998,345,3,12,\N
13999,345,4,10,\N
14000,345,10,8,\N
14001,345,15,6,\N
14002,345,6,4,\N
14003,345,5,2,\N
14004,345,131,1,\N
14005,345,166,0,\N
14006,345,164,0,\N
14007,345,205,0,\N
14008,346,9,31,\N
14009,346,1,30,\N
14010,346,131,17,\N
14011,346,3,11,\N
14012,346,15,8,\N
14013,346,10,4,\N
14014,346,5,0,\N
14015,346,4,0,\N
14016,346,6,0,\N
14017,346,205,0,\N
14018,346,166,0,\N
14019,346,164,0,\N
14020,347,6,43,\N
14021,347,9,23,\N
14022,347,1,22,\N
14023,347,4,7,\N
14024,347,131,6,\N
14025,347,15,0,\N
14026,347,3,0,\N
14027,347,5,0,\N
14028,347,10,0,\N
14029,347,166,0,\N
14030,347,164,0,\N
14031,347,205,0,\N
14032,348,9,40,\N
14033,348,6,30,\N
14034,348,4,10,\N
14035,348,3,9,\N
14036,348,15,8,\N
14037,348,1,4,\N
14038,348,131,0,\N
14039,348,5,0,\N
14040,348,10,0,\N
14041,348,205,0,\N
14042,348,166,0,\N
14043,348,164,0,\N
14044,349,1,25,\N
14045,349,9,18,\N
14046,349,4,17,\N
14047,349,6,12,\N
14048,349,10,11,\N
14049,349,131,14,\N
14050,349,15,4,\N
14051,349,5,0,\N
14052,349,3,0,\N
14053,349,205,0,\N
14054,349,166,0,\N
14055,349,164,0,\N
14056,350,6,40,\N
14057,350,1,18,\N
14058,350,9,20,\N
14059,350,131,12,\N
14060,350,3,7,\N
14061,350,4,4,\N
14062,350,5,0,\N
14063,350,10,0,\N
14064,350,15,0,\N
14065,350,166,0,\N
14066,350,205,0,\N
14067,350,164,0,\N
14068,351,6,29,\N
14069,351,9,33,\N
14070,351,1,12,\N
14071,351,131,10,\N
14072,351,3,9,\N
14073,351,4,6,\N
14074,351,10,2,\N
14075,351,5,0,\N
14076,351,166,0,\N
14077,351,205,0,\N
14078,351,15,0,\N
14079,351,164,0,\N
14080,352,9,43,\N
14081,352,6,15,\N
14082,352,1,22,\N
14083,352,131,8,\N
14084,352,15,10,\N
14085,352,3,2,\N
14086,352,5,1,\N
14087,352,205,0,\N
14088,352,166,0,\N
14089,352,164,0,\N
14090,352,10,0,\N
14091,352,4,0,\N
14092,353,6,40,\N
14093,353,1,18,\N
14094,353,131,12,\N
14095,353,4,10,\N
14096,353,10,8,\N
14097,353,3,7,\N
14098,353,15,6,\N
14099,353,5,0,\N
14100,353,205,0,\N
14101,353,164,0,\N
14102,353,9,0,\N
14103,353,166,0,\N
14104,354,9,43,\N
14105,354,6,15,\N
14106,354,1,22,\N
14107,354,131,14,\N
14108,354,3,4,\N
14109,354,4,2,\N
14110,354,15,1,\N
14111,354,5,0,\N
14112,354,10,0,\N
14113,354,205,0,\N
14114,354,166,0,\N
14115,354,164,0,\N
14116,355,9,29,\N
14117,355,1,33,\N
14118,355,131,12,\N
14119,355,4,18,\N
14120,355,6,7,\N
14121,355,5,2,\N
14122,355,15,0,\N
14123,355,3,0,\N
14124,355,10,0,\N
14125,355,205,0,\N
14126,355,166,0,\N
14127,355,164,0,\N
14129,841,9,35,\N
14130,841,1,26,\N
14131,841,4,15,\N
14132,841,6,18,\N
14133,841,15,0,\N
14134,841,5,4,\N
14135,841,10,3,\N
14136,841,205,0,\N
14137,841,166,0,\N
14138,841,3,0,\N
14139,841,131,0,\N
14140,842,9,37,\N
14141,842,1,22,\N
14142,842,4,15,\N
14143,842,6,18,\N
14144,842,15,6,\N
14145,842,131,2,\N
14146,842,10,1,\N
14147,842,5,0,\N
14148,842,205,0,\N
14149,842,166,0,\N
14150,842,164,0,\N
14151,842,3,0,\N
14152,843,1,37,\N
14153,843,9,33,\N
14154,843,131,14,\N
14155,843,6,14,\N
14156,843,4,2,\N
14157,843,15,1,\N
14158,843,10,0,\N
14159,843,3,0,\N
14160,843,5,0,\N
14161,843,205,0,\N
14162,843,166,0,\N
14163,843,164,0,\N
14164,844,9,43,\N
14165,844,6,15,\N
14166,844,1,20,\N
14167,844,131,10,\N
14168,844,4,10,\N
14169,844,5,2,\N
14170,844,15,1,\N
14171,844,10,0,\N
14172,844,3,0,\N
14173,844,205,0,\N
14174,844,166,0,\N
14175,844,164,0,\N
14176,845,9,37,\N
14177,845,1,33,\N
14178,845,6,10,\N
14179,845,131,14,\N
14180,845,4,4,\N
14181,845,15,3,\N
14182,845,10,0,\N
14183,845,5,0,\N
14184,845,3,0,\N
14185,845,205,0,\N
14186,845,166,0,\N
14187,845,164,0,\N
14188,846,9,37,\N
14189,846,6,18,\N
14190,846,1,23,\N
14191,846,15,10,\N
14192,846,10,6,\N
14193,846,4,4,\N
14194,846,3,2,\N
14195,846,5,1,\N
14196,846,131,0,\N
14197,846,205,0,\N
14198,846,166,0,\N
14199,846,164,0,\N
14200,847,1,25,\N
14201,847,9,33,\N
14202,847,131,12,\N
14203,847,4,10,\N
14204,847,6,8,\N
14205,847,15,6,\N
14206,847,5,5,\N
14207,847,3,2,\N
14208,847,164,0,\N
14209,847,166,0,\N
14210,847,205,0,\N
14211,847,10,0,\N
14212,848,9,40,\N
14213,848,6,28,\N
14214,848,1,20,\N
14215,848,131,6,\N
14216,848,5,4,\N
14217,848,10,2,\N
14218,848,4,1,\N
14219,848,15,0,\N
14220,848,3,0,\N
14221,848,205,0,\N
14222,848,166,0,\N
14223,848,164,0,\N
14224,849,6,35,\N
14225,849,9,33,\N
14226,849,1,12,\N
14227,849,131,10,\N
14228,849,15,6,\N
14229,849,4,4,\N
14230,849,5,1,\N
14231,849,10,0,\N
14232,849,3,0,\N
14233,849,166,0,\N
14234,849,164,0,\N
14235,849,205,0,\N
14236,850,1,25,\N
14237,850,6,28,\N
14238,850,9,27,\N
14239,850,10,8,\N
14240,850,131,10,\N
14241,850,15,2,\N
14242,850,4,1,\N
14243,850,5,0,\N
14244,850,3,0,\N
14245,850,205,0,\N
14246,850,166,0,\N
14247,850,164,0,\N
14248,851,1,37,\N
14249,851,9,28,\N
14250,851,6,23,\N
14251,851,10,6,\N
14252,851,5,5,\N
14253,851,131,2,\N
14254,851,15,0,\N
14255,851,4,0,\N
14256,851,3,0,\N
14257,851,166,0,\N
14258,851,164,0,\N
14259,851,205,0,\N
14260,852,9,43,\N
14261,852,1,15,\N
14262,852,6,16,\N
14263,852,131,18,\N
14264,852,10,6,\N
14265,852,4,2,\N
14266,852,3,1,\N
14267,852,15,0,\N
14268,852,205,0,\N
14269,852,166,0,\N
14270,852,164,0,\N
14271,852,5,0,\N
14272,853,9,25,\N
14273,853,1,30,\N
14274,853,6,23,\N
14275,853,131,10,\N
14276,853,5,7,\N
14277,853,10,4,\N
14278,853,4,2,\N
14279,853,3,0,\N
14280,853,205,0,\N
14281,853,166,0,\N
14282,853,164,0,\N
14283,853,15,0,\N
14284,854,9,40,\N
14285,854,1,28,\N
14286,854,6,14,\N
14287,854,10,12,\N
14288,854,131,6,\N
14289,854,15,1,\N
14290,854,3,0,\N
14291,854,5,0,\N
14292,854,4,0,\N
14293,854,205,0,\N
14294,854,166,0,\N
14295,854,164,0,\N
14296,855,1,35,\N
14297,855,6,24,\N
14298,855,9,27,\N
14299,855,131,9,\N
14300,855,15,4,\N
14301,855,4,2,\N
14302,855,10,0,\N
14303,855,3,0,\N
14304,855,5,0,\N
14305,855,205,0,\N
14306,855,166,0,\N
14307,855,164,0,\N
14308,856,9,40,\N
14309,856,1,30,\N
14310,856,6,18,\N
14311,856,5,8,\N
14312,856,131,4,\N
14313,856,10,1,\N
14314,856,3,0,\N
14315,856,4,0,\N
14316,856,205,0,\N
14317,856,15,0,\N
14318,856,166,0,\N
14319,856,164,0,\N
14320,857,9,37,\N
14321,857,1,24,\N
14322,857,6,15,\N
14323,857,131,18,\N
14324,857,5,4,\N
14325,857,10,2,\N
14326,857,15,1,\N
14327,857,4,0,\N
14328,857,205,0,\N
14329,857,3,0,\N
14330,857,166,0,\N
14331,857,164,0,\N
14332,858,1,40,\N
14333,858,6,28,\N
14334,858,9,12,\N
14335,858,131,14,\N
14336,858,10,6,\N
14337,858,15,1,\N
14338,858,3,0,\N
14339,858,4,0,\N
14340,858,5,0,\N
14341,858,205,0,\N
14342,858,166,0,\N
14343,858,164,0,\N
14344,859,9,43,\N
14345,859,1,15,\N
14346,859,6,22,\N
14347,859,10,12,\N
14348,859,131,6,\N
14349,859,15,2,\N
14350,859,4,1,\N
14351,859,5,0,\N
14352,859,3,0,\N
14353,859,205,0,\N
14354,859,166,0,\N
14355,859,164,0,\N
14356,860,1,40,\N
14357,860,9,30,\N
14358,860,6,10,\N
14359,860,15,12,\N
14360,860,208,6,\N
14361,860,5,2,\N
14362,860,10,1,\N
14363,860,131,0,\N
14364,860,3,0,\N
14365,860,206,0,\N
14366,860,207,0,\N
14367,861,6,25,\N
14368,861,15,18,\N
14369,861,1,15,\N
14370,861,9,12,\N
14371,861,208,10,\N
14372,861,3,8,\N
14373,861,10,8,\N
14374,861,5,4,\N
14375,861,131,1,\N
14376,861,207,0,\N
14377,861,206,0,\N
14378,861,164,0,\N
14379,862,131,25,\N
14380,862,1,33,\N
14381,862,9,22,\N
14382,862,208,8,\N
14383,862,3,10,\N
14384,862,6,2,\N
14385,862,15,1,\N
14386,862,10,0,\N
14387,862,5,0,\N
14388,862,207,0,\N
14389,862,206,0,\N
14390,862,164,0,\N
14391,863,9,37,\N
14392,863,208,33,\N
14393,863,131,11,\N
14394,863,10,8,\N
14395,863,6,8,\N
14396,863,1,4,\N
14397,863,15,0,\N
14398,863,5,0,\N
14399,863,207,0,\N
14400,863,206,0,\N
14401,863,164,0,\N
14402,863,3,0,\N
14403,864,3,25,\N
14404,864,6,18,\N
14405,864,208,27,\N
14406,864,15,10,\N
14407,864,9,8,\N
14408,864,131,6,\N
14409,864,1,6,\N
14410,864,10,1,\N
14411,864,5,0,\N
14412,864,207,0,\N
14413,864,206,0,\N
14414,864,164,0,\N
14415,865,9,37,\N
14416,865,131,18,\N
14417,865,6,23,\N
14418,865,1,10,\N
14419,865,10,10,\N
14420,865,208,2,\N
14421,865,3,1,\N
14422,865,15,0,\N
14423,865,5,0,\N
14424,865,207,0,\N
14425,865,206,0,\N
14426,865,164,0,\N
14427,866,1,25,\N
14428,866,208,22,\N
14429,866,15,17,\N
14430,866,9,18,\N
14431,866,6,11,\N
14432,866,131,8,\N
14433,866,10,0,\N
14434,866,3,0,\N
14435,866,5,0,\N
14436,866,207,0,\N
14437,866,206,0,\N
14438,866,164,0,\N
14439,867,6,25,\N
14440,867,208,18,\N
14441,867,131,23,\N
14442,867,9,12,\N
14443,867,10,16,\N
14444,867,1,4,\N
14445,867,15,2,\N
14446,867,3,1,\N
14447,867,5,0,\N
14448,867,207,0,\N
14449,867,206,0,\N
14450,867,164,0,\N
14451,868,9,40,\N
14452,868,6,30,\N
14453,868,208,18,\N
14454,868,131,6,\N
14455,868,1,5,\N
14456,868,3,2,\N
14457,868,15,0,\N
14458,868,10,0,\N
14459,868,5,0,\N
14460,868,207,0,\N
14461,868,206,0,\N
14462,868,164,0,\N
14463,869,6,25,\N
14464,869,9,14,\N
14465,869,1,18,\N
14466,869,208,15,\N
14467,869,15,20,\N
14468,869,131,7,\N
14469,869,10,2,\N
14470,869,5,0,\N
14471,869,3,0,\N
14472,869,207,0,\N
14473,869,206,0,\N
14474,869,164,0,\N
14475,870,1,33,\N
14476,870,208,33,\N
14477,870,9,16,\N
14478,870,6,12,\N
14479,870,3,6,\N
14480,870,131,1,\N
14481,870,10,0,\N
14482,870,15,0,\N
14483,870,5,0,\N
14484,870,207,0,\N
14485,870,206,0,\N
14486,870,164,0,\N
14487,871,1,25,\N
14488,871,9,26,\N
14489,871,208,15,\N
14490,871,10,13,\N
14491,871,6,10,\N
14492,871,131,6,\N
14493,871,5,6,\N
14494,871,3,0,\N
14495,871,15,0,\N
14496,871,207,0,\N
14497,871,206,0,\N
14498,871,164,0,\N
14499,872,1,25,\N
14500,872,15,20,\N
14501,872,6,27,\N
14502,872,208,10,\N
14503,872,131,14,\N
14504,872,10,4,\N
14505,872,3,1,\N
14506,872,5,0,\N
14507,872,207,0,\N
14508,872,206,0,\N
14509,872,164,0,\N
14510,872,9,0,\N
14511,873,9,25,\N
14512,873,1,18,\N
14513,873,6,19,\N
14514,873,10,12,\N
14515,873,131,10,\N
14516,873,208,14,\N
14517,873,5,2,\N
14518,873,15,1,\N
14519,873,206,0,\N
14520,873,207,0,\N
14524,874,9,27,\N
14522,873,3,0,\N
14523,873,164,0,\N
14525,874,6,18,\N
14526,874,15,15,\N
14527,874,1,22,\N
14528,874,208,8,\N
14529,874,10,6,\N
14530,874,3,4,\N
14531,874,5,1,\N
14532,874,131,0,\N
14533,874,207,0,\N
14534,874,206,0,\N
14535,874,164,0,\N
14536,875,9,43,\N
14537,875,6,27,\N
14538,875,208,16,\N
14539,875,10,8,\N
14540,875,5,6,\N
14541,875,1,1,\N
14542,875,15,0,\N
14543,875,131,0,\N
14544,875,3,0,\N
14545,875,207,0,\N
14546,875,206,0,\N
14547,875,164,0,\N
14548,876,9,40,\N
14549,876,6,26,\N
14550,876,1,22,\N
14551,876,208,8,\N
14552,876,10,4,\N
14553,876,3,1,\N
14554,876,131,0,\N
14555,876,5,0,\N
14556,876,15,0,\N
14557,876,207,0,\N
14558,876,206,0,\N
14559,876,164,0,\N
14560,877,208,25,\N
14561,877,6,24,\N
14562,877,9,15,\N
14563,877,1,12,\N
14564,877,3,14,\N
14565,877,15,8,\N
14566,877,10,2,\N
14567,877,5,1,\N
14568,877,131,0,\N
14569,877,207,0,\N
14570,877,206,0,\N
14571,877,164,0,\N
14572,878,1,35,\N
14573,878,9,18,\N
14574,878,6,27,\N
14575,878,208,14,\N
14576,878,10,4,\N
14577,878,3,3,\N
14578,878,15,0,\N
14579,878,5,0,\N
14580,878,131,0,\N
14581,878,207,0,\N
14582,878,206,0,\N
14583,878,164,0,\N
14584,879,1,25,\N
14585,879,6,33,\N
14586,879,9,20,\N
14587,879,10,10,\N
14588,879,131,6,\N
14589,879,5,4,\N
14590,879,15,2,\N
14591,879,208,1,\N
14592,879,207,0,\N
14593,879,206,0,\N
14594,879,164,0,\N
14595,879,3,0,\N
14596,880,208,26,\N
14597,880,6,30,\N
14598,880,9,23,\N
14599,880,131,10,\N
14600,880,10,10,\N
14601,880,1,2,\N
14602,880,5,0,\N
14603,880,15,0,\N
14604,880,3,0,\N
14605,880,206,0,\N
14606,880,207,0,\N
14607,881,9,43,\N
14608,881,131,27,\N
14609,881,6,10,\N
14610,881,208,14,\N
14611,881,15,4,\N
14612,881,1,2,\N
14613,881,5,1,\N
14614,881,3,0,\N
14615,881,206,0,\N
14616,881,207,0,\N
14617,881,10,0,\N
14618,882,6,33,\N
14619,882,208,20,\N
14620,882,131,15,\N
14621,882,9,12,\N
14622,882,1,10,\N
14623,882,5,6,\N
14624,882,10,4,\N
14625,882,15,1,\N
14626,882,3,0,\N
14627,882,206,0,\N
14628,882,207,0,\N
14629,883,9,31,\N
14630,883,208,33,\N
14631,883,10,12,\N
14632,883,131,12,\N
14633,883,1,9,\N
14634,883,6,4,\N
14635,883,3,0,\N
14636,883,15,0,\N
14637,883,5,0,\N
14638,883,207,0,\N
14639,883,206,0,\N
14640,884,6,40,\N
14641,884,208,18,\N
14642,884,9,22,\N
14643,884,131,8,\N
14644,884,10,6,\N
14645,884,1,6,\N
14646,884,5,1,\N
14647,884,15,0,\N
14648,884,3,0,\N
14649,884,207,0,\N
14650,884,206,0,\N
14651,885,131,37,\N
14652,885,9,33,\N
14653,885,10,12,\N
14654,885,1,8,\N
14655,885,6,6,\N
14656,885,5,4,\N
14657,885,208,1,\N
14658,885,15,0,\N
14659,885,3,0,\N
14660,885,206,0,\N
14661,885,207,0,\N
14662,886,9,37,\N
14663,886,6,22,\N
14664,886,131,25,\N
14665,886,5,8,\N
14666,886,10,7,\N
14667,886,208,2,\N
14668,886,1,0,\N
14669,886,3,0,\N
14670,886,206,0,\N
14671,886,207,0,\N
14672,886,15,0,\N
14673,887,131,37,\N
14674,887,9,18,\N
14675,887,6,23,\N
14676,887,208,10,\N
14677,887,10,8,\N
14678,887,5,4,\N
14679,887,15,1,\N
14680,887,3,0,\N
14681,887,1,0,\N
14682,887,207,0,\N
14683,887,206,0,\N
14684,888,9,31,\N
14685,888,208,33,\N
14686,888,6,12,\N
14687,888,131,12,\N
14688,888,1,12,\N
14689,888,15,1,\N
14690,888,10,0,\N
14691,888,5,0,\N
14692,888,3,0,\N
14693,888,207,0,\N
14694,888,206,0,\N
14695,890,131,25,\N
14696,890,208,26,\N
14697,890,9,27,\N
14698,890,6,14,\N
14699,890,1,8,\N
14700,890,3,1,\N
14701,890,15,0,\N
14702,890,5,0,\N
14703,890,207,0,\N
14704,890,206,0,\N
14705,890,10,0,\N
14706,891,9,35,\N
14707,891,6,24,\N
14708,891,131,27,\N
14709,891,1,8,\N
14710,891,208,4,\N
14711,891,10,2,\N
14712,891,5,1,\N
14713,891,15,0,\N
14714,891,3,0,\N
14715,891,207,0,\N
14716,891,206,0,\N
14717,892,9,40,\N
14718,892,6,30,\N
14719,892,15,10,\N
14720,892,131,10,\N
14721,892,5,6,\N
14722,892,208,4,\N
14723,892,1,1,\N
14724,892,3,0,\N
14725,892,10,0,\N
14726,892,207,0,\N
14727,892,206,0,\N
14728,893,9,25,\N
14729,893,6,26,\N
14730,893,208,15,\N
14731,893,131,22,\N
14732,893,1,10,\N
14733,893,15,2,\N
14734,893,10,1,\N
14735,893,3,0,\N
14736,893,5,0,\N
14737,893,207,0,\N
14738,893,206,0,\N
14739,894,9,25,\N
14740,894,208,33,\N
14741,894,15,12,\N
14742,894,131,16,\N
14743,894,6,10,\N
14744,894,1,5,\N
14745,894,3,0,\N
14746,894,207,0,\N
14747,894,206,0,\N
14748,894,5,0,\N
14749,894,10,0,\N
14750,895,9,43,\N
14751,895,208,25,\N
14752,895,6,13,\N
14753,895,15,14,\N
14754,895,131,4,\N
14755,895,1,2,\N
14756,895,10,0,\N
14757,895,5,0,\N
14758,895,3,0,\N
14759,895,207,0,\N
14760,895,206,0,\N
14761,896,9,25,\N
14762,896,131,26,\N
14763,896,208,21,\N
14764,896,6,12,\N
14765,896,1,10,\N
14766,896,10,6,\N
14767,896,5,1,\N
14768,896,3,0,\N
14769,896,15,0,\N
14770,896,206,0,\N
14771,896,207,0,\N
14772,897,9,43,\N
14773,897,131,21,\N
14774,897,208,12,\N
14775,897,6,14,\N
14776,897,10,9,\N
14777,897,1,2,\N
14778,897,3,0,\N
14779,897,15,0,\N
14780,897,5,0,\N
14781,897,207,0,\N
14782,897,206,0,\N
14783,898,9,40,\N
14784,898,208,18,\N
14785,898,131,14,\N
14786,898,6,10,\N
14787,898,15,8,\N
14788,898,1,7,\N
14789,898,3,4,\N
14790,898,5,0,\N
14791,898,10,0,\N
14792,898,206,0,\N
14793,898,207,0,\N
14794,899,9,43,\N
14795,899,6,21,\N
14796,899,1,20,\N
14797,899,131,12,\N
14798,899,15,4,\N
14799,899,5,1,\N
14800,899,10,0,\N
14801,899,208,0,\N
14802,899,3,0,\N
14803,899,206,0,\N
14804,899,207,0,\N
14805,790,6,9,\N
14806,790,105,15,\N
14807,790,128,0,\N
14808,900,131,25,\N
14809,900,9,0,\N
14810,900,1,33,\N
