Week,Date,year,data_files,data_type,delim,path,nrows,ncols,github
51,2021-12-14,2021,related_artists.csv,csv,",",data/2021/2021-12-14/related_artists.csv,89,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-12-14/related_artists.csv
51,2021-12-14,2021,studio_album_tracks.csv,csv,",",data/2021/2021-12-14/studio_album_tracks.csv,31,25,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-12-14/studio_album_tracks.csv
52,2021-12-21,2021,starbucks.csv,csv,",",data/2021/2021-12-21/starbucks.csv,1147,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-12-21/starbucks.csv
2,2022-01-11,2022,colony.csv,csv,",",data/2022/2022-01-11/colony.csv,1222,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-01-11/colony.csv
2,2022-01-11,2022,stressor.csv,csv,",",data/2022/2022-01-11/stressor.csv,7332,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-01-11/stressor.csv
3,2022-01-18,2022,chocolate.csv,csv,",",data/2022/2022-01-18/chocolate.csv,2530,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-01-18/chocolate.csv
4,2022-01-25,2022,details.csv,csv,",",data/2022/2022-01-25/details.csv,21631,23,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-01-25/details.csv
4,2022-01-25,2022,ratings.csv,csv,",",data/2022/2022-01-25/ratings.csv,21831,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-01-25/ratings.csv
5,2022-02-01,2022,breed_traits.csv,csv,",",data/2022/2022-02-01/breed_traits.csv,195,17,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-02-01/breed_traits.csv
5,2022-02-01,2022,trait_description.csv,csv,",",data/2022/2022-02-01/trait_description.csv,16,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-02-01/trait_description.csv
5,2022-02-01,2022,breed_rank.csv,csv,",",data/2022/2022-02-01/breed_rank.csv,195,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-02-01/breed_rank.csv
6,2022-02-08,2022,airmen.csv,csv,",",data/2022/2022-02-08/airmen.csv,1006,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-02-08/airmen.csv
8,2022-02-22,2022,freedom.csv,csv,",",data/2022/2022-02-22/freedom.csv,4979,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-02-22/freedom.csv
9,2022-03-01,2022,stations.csv,csv,",",data/2022/2022-03-01/stations.csv,59927,70,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-01/stations.csv
10,2022-03-08,2022,erasmus.csv,csv,",",data/2022/2022-03-08/erasmus.csv,164635,24,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-08/erasmus.csv
11,2022-03-15,2022,cran.csv,csv,",",data/2022/2022-03-15/cran.csv,109408,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-15/cran.csv
11,2022-03-15,2022,bioc.csv,csv,",",data/2022/2022-03-15/bioc.csv,608016,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-15/bioc.csv
12,2022-03-22,2022,applicants.csv,csv,",",data/2022/2022-03-22/applicants.csv,276,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/applicants.csv
12,2022-03-22,2022,babynames.csv,csv,",",data/2022/2022-03-22/babynames.csv,1924665,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/babynames.csv
12,2022-03-22,2022,births.csv,csv,",",data/2022/2022-03-22/births.csv,109,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/births.csv
12,2022-03-22,2022,lifetables.csv,csv,",",data/2022/2022-03-22/lifetables.csv,2880,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/lifetables.csv
12,2022-03-22,2022,maorinames.csv,csv,",",data/2022/2022-03-22/maorinames.csv,120,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/maorinames.csv
12,2022-03-22,2022,nz_births.csv,csv,",",data/2022/2022-03-22/nz_births.csv,86,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/nz_births.csv
12,2022-03-22,2022,nz_lifetables.csv,csv,",",data/2022/2022-03-22/nz_lifetables.csv,85446,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/nz_lifetables.csv
12,2022-03-22,2022,nz_names.csv,csv,",",data/2022/2022-03-22/nz_names.csv,69374,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-22/nz_names.csv
13,2022-03-29,2022,sports.csv,csv,",",data/2022/2022-03-29/sports.csv,132327,28,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-03-29/sports.csv
14,2022-04-05,2022,news_orgs.csv,csv,",",data/2022/2022-04-05/news_orgs.csv,741,40,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-05/news_orgs.csv
15,2022-04-12,2022,fuel_gdp.csv,csv,",",data/2022/2022-04-12/fuel_gdp.csv,57108,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/fuel_gdp.csv
15,2022-04-12,2022,fuel_access.csv,csv,",",data/2022/2022-04-12/fuel_access.csv,3995,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/fuel_access.csv
15,2022-04-12,2022,death_timeseries.csv,csv,",",data/2022/2022-04-12/death_timeseries.csv,8091,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/death_timeseries.csv
15,2022-04-12,2022,death_source.csv,csv,",",data/2022/2022-04-12/death_source.csv,8010,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/death_source.csv
15,2022-04-12,2022,death_fuel.csv,csv,",",data/2022/2022-04-12/death_fuel.csv,8091,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/death_fuel.csv
15,2022-04-12,2022,indoor_pollution.csv,csv,",",data/2022/2022-04-12/indoor_pollution.csv,8010,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-12/indoor_pollution.csv
16,2022-04-19,2022,big_dave.csv,csv,",",data/2022/2022-04-19/big_dave.csv,214794,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-19/big_dave.csv
16,2022-04-19,2022,times.csv,csv,",",data/2022/2022-04-19/times.csv,100661,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-19/times.csv
17,2022-04-26,2022,hidden_gems.csv,csv,",",data/2022/2022-04-26/hidden_gems.csv,300,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-04-26/hidden_gems.csv
18,2022-05-03,2022,capacity.csv,csv,",",data/2022/2022-05-03/capacity.csv,49,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-03/capacity.csv
18,2022-05-03,2022,wind.csv,csv,",",data/2022/2022-05-03/wind.csv,328,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-03/wind.csv
18,2022-05-03,2022,solar.csv,csv,",",data/2022/2022-05-03/solar.csv,328,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-03/solar.csv
18,2022-05-03,2022,average_cost.csv,csv,",",data/2022/2022-05-03/average_cost.csv,13,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-03/average_cost.csv
20,2022-05-17,2022,eurovision.csv,csv,",",data/2022/2022-05-17/eurovision.csv,2005,18,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-17/eurovision.csv
20,2022-05-17,2022,eurovision-votes.csv,csv,",",data/2022/2022-05-17/eurovision-votes.csv,56312,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-17/eurovision-votes.csv
21,2022-05-24,2022,fifteens.csv,csv,",",data/2022/2022-05-24/fifteens.csv,1468,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-24/fifteens.csv
21,2022-05-24,2022,sevens.csv,csv,",",data/2022/2022-05-24/sevens.csv,7966,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-24/sevens.csv
22,2022-05-31,2022,reputation.csv,csv,",",data/2022/2022-05-31/reputation.csv,700,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-31/reputation.csv
22,2022-05-31,2022,poll.csv,csv,",",data/2022/2022-05-31/poll.csv,500,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-05-31/poll.csv
23,2022-06-07,2022,contribution_data_all_states.csv,csv,",",data/2022/2022-06-07/contribution_data_all_states.csv,13210,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/contribution_data_all_states.csv
23,2022-06-07,2022,corp_by_politician.csv,csv,",",data/2022/2022-06-07/corp_by_politician.csv,103,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/corp_by_politician.csv
23,2022-06-07,2022,donors.csv,csv,",",data/2022/2022-06-07/donors.csv,5497,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/donors.csv
23,2022-06-07,2022,fortune_agg.csv,csv,",",data/2022/2022-06-07/fortune_agg.csv,117,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/fortune_agg.csv
23,2022-06-07,2022,fortune_aggregates.csv,csv,",",data/2022/2022-06-07/fortune_aggregates.csv,117,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/fortune_aggregates.csv
23,2022-06-07,2022,pride_aggregates.csv,csv,",",data/2022/2022-06-07/pride_aggregates.csv,31,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/pride_aggregates.csv
23,2022-06-07,2022,pride_sponsors.csv,csv,",",data/2022/2022-06-07/pride_sponsors.csv,364,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/pride_sponsors.csv
23,2022-06-07,2022,static_list.csv,csv,",",data/2022/2022-06-07/static_list.csv,126,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-07/static_list.csv
24,2022-06-14,2022,drought.csv,csv,",",data/2021/2021-07-20/drought.csv,325728,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-14/drought.csv
24,2022-06-14,2022,drought.csv,csv,",",data/2022/2022-06-14/drought.csv,73344,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-14/drought.csv
24,2022-06-14,2022,drought-fips.csv,csv,",",data/2022/2022-06-14/drought-fips.csv,3771791,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-14/drought-fips.csv
25,2022-06-21,2022,african_names.csv,csv,",",data/2020/2020-06-16/african_names.csv,91490,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/african_names.csv
25,2022-06-21,2022,african_names.csv,csv,",",data/2022/2022-06-21/african_names.csv,91490,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/african_names.csv
25,2022-06-21,2022,slave_routes.csv,csv,",",data/2020/2020-06-16/slave_routes.csv,36110,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/slave_routes.csv
25,2022-06-21,2022,slave_routes.csv,csv,",",data/2022/2022-06-21/slave_routes.csv,36110,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/slave_routes.csv
25,2022-06-21,2022,blackpast.csv,csv,",",data/2020/2020-06-16/blackpast.csv,896,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/blackpast.csv
25,2022-06-21,2022,blackpast.csv,csv,",",data/2022/2022-06-21/blackpast.csv,896,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/blackpast.csv
25,2022-06-21,2022,firsts.csv,csv,",",data/2020/2020-06-09/firsts.csv,479,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/firsts.csv
25,2022-06-21,2022,firsts.csv,csv,",",data/2022/2022-06-21/firsts.csv,479,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/firsts.csv
25,2022-06-21,2022,science.csv,csv,",",data/2020/2020-06-09/science.csv,120,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/science.csv
25,2022-06-21,2022,science.csv,csv,",",data/2022/2022-06-21/science.csv,120,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/science.csv
25,2022-06-21,2022,census.csv,csv,",",data/2020/2020-06-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/census.csv
25,2022-06-21,2022,census.csv,csv,",",data/2021/2021-02-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/census.csv
25,2022-06-21,2022,census.csv,csv,",",data/2022/2022-06-21/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-21/census.csv
26,2022-06-28,2022,paygap.csv,csv,",",data/2022/2022-06-28/paygap.csv,48711,27,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-06-28/paygap.csv
27,2022-07-05,2022,rent.csv,csv,",",data/2022/2022-07-05/rent.csv,200796,17,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-07-05/rent.csv
27,2022-07-05,2022,sf_permits.csv,csv,",",data/2022/2022-07-05/sf_permits.csv,86103,44,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-07-05/sf_permits.csv
27,2022-07-05,2022,new_construction.csv,csv,",",data/2022/2022-07-05/new_construction.csv,261,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-07-05/new_construction.csv
28,2022-07-12,2022,flights.csv,csv,",",data/2022/2022-07-12/flights.csv,688099,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-07-12/flights.csv
29,2022-07-19,2022,technology.csv,csv,",",data/2022/2022-07-19/technology.csv,491636,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-07-19/technology.csv
31,2022-08-02,2022,frogs.csv,csv,",",data/2022/2022-08-02/frogs.csv,311,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-02/frogs.csv
32,2022-08-09,2022,wheels.csv,csv,",",data/2022/2022-08-09/wheels.csv,73,22,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-09/wheels.csv
33,2022-08-16,2022,characters.csv,csv,",",data/2020/2020-06-30/characters.csv,4209,34,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-16/characters.csv
33,2022-08-16,2022,characters.csv,csv,",",data/2022/2022-08-16/characters.csv,889,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-16/characters.csv
33,2022-08-16,2022,myers_briggs.csv,csv,",",data/2022/2022-08-16/myers_briggs.csv,14224,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-16/myers_briggs.csv
33,2022-08-16,2022,psych_stats.csv,csv,",",data/2022/2022-08-16/psych_stats.csv,356489,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-16/psych_stats.csv
34,2022-08-23,2022,chips.csv,csv,",",data/2022/2022-08-23/chips.csv,23,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-23/chips.csv
35,2022-08-30,2022,pell.csv,csv,",",data/2022/2022-08-30/pell.csv,100474,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-08-30/pell.csv
36,2022-09-06,2022,colors.csv.gz,vgz,",",data/2022/2022-09-06/colors.csv.gz,217,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/colors.csv.gz
36,2022-09-06,2022,elements.csv.gz,vgz,",",data/2022/2022-09-06/elements.csv.gz,68970,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/elements.csv.gz
36,2022-09-06,2022,inventories.csv.gz,vgz,",",data/2022/2022-09-06/inventories.csv.gz,33864,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/inventories.csv.gz
36,2022-09-06,2022,inventory_minifigs.csv.gz,vgz,",",data/2022/2022-09-06/inventory_minifigs.csv.gz,18999,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/inventory_minifigs.csv.gz
36,2022-09-06,2022,inventory_parts.csv.gz,vgz,",",data/2022/2022-09-06/inventory_parts.csv.gz,1062999,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/inventory_parts.csv.gz
36,2022-09-06,2022,inventory_sets.csv.gz,vgz,",",data/2022/2022-09-06/inventory_sets.csv.gz,3942,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/inventory_sets.csv.gz
36,2022-09-06,2022,minifigs.csv.gz,vgz,",",data/2022/2022-09-06/minifigs.csv.gz,12550,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/minifigs.csv.gz
36,2022-09-06,2022,part_categories.csv.gz,vgz,",",data/2022/2022-09-06/part_categories.csv.gz,66,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/part_categories.csv.gz
36,2022-09-06,2022,part_relationships.csv.gz,vgz,",",data/2022/2022-09-06/part_relationships.csv.gz,27412,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/part_relationships.csv.gz
36,2022-09-06,2022,parts.csv.gz,vgz,",",data/2022/2022-09-06/parts.csv.gz,48321,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/parts.csv.gz
36,2022-09-06,2022,sets.csv.gz,vgz,",",data/2022/2022-09-06/sets.csv.gz,19798,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/sets.csv.gz
36,2022-09-06,2022,themes.csv.gz,vgz,",",data/2022/2022-09-06/themes.csv.gz,445,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-06/themes.csv.gz
37,2022-09-13,2022,bigfoot.csv,csv,",",data/2022/2022-09-13/bigfoot.csv,5021,28,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2022/2022-09-13/bigfoot.csv
