manuscript_id,short_name,composition,composition_type,language,script_type,material,period,site,site_parent,cave,num_images,keywords,biblical_book,canon_status,bible_section,testament,content_category
4Q217,4Q papJub(?),papJubilees?,Parabiblical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,40,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q218,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q219,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,25,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q220,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,3,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q221,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,51,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q222,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,18,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q223,4Q papJub,papJubilees,Parabiblical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,12,"binding of isaac, star
עקדת יצחק, כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q224,4Q papJub,papJubilees,Parabiblical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,4,"star
כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q225,4Q psJub,pseudo-Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,19,"Belial, binding of Isaac, star
בליעל, עקדת יצחק, כוכב",Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q226,4Q psJub,pseudo-Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,35,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q227,4Q psJub(?),pseudo-Jubilees?,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q228,4Q Text with a Citation of Jubilees,Text with a Citation of Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,22,NA,Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q230,,Catalogue of Spirits,Unidentified Text,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,26,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q234,4Q Exercitium Calami A,Exercitium Calami,Scribal Exercise,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q235,,Unidentified,Unidentified Text,Nabataean,Nabatean,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,3,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q238,4Q Words of Judgment,Words of Judgment,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q242,4Q PrNab,Prayer of Nabonidus,Other,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,13,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q243,4Q psDan,Pseudo-Daniel,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,84,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q244,4Q psDan,Pseudo-Daniel,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,40,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q245,4Q psDan,Pseudo-Daniel,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q246,4Q apocrDan,Apocryphon of Daniel,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q247,4Q Pesher on the Apocalypse of Weeks,Pesher on the Apocalypse of Weeks,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q248,4Q Historical Text A,Historical Text,Historical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q249,,Unidentified,Other,Hebrew,Cryptic A,Papyrus,Early Hellenistic,"Qumran, Cave 4",Qumran,4,502,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q250,,papCryptic A Text Concerning Cultic Service,Poetical/Liturgical Texts,Hebrew,Cryptic A,Papyrus,Early Hellenistic,"Qumran, Cave 4",Qumran,4,50,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q251,4Q Halakha A,Halakha,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,70,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q252,4Q CommGen A,Commentary on Genesis,Exegetical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,28,NA,Genesis,Protocanonical,Torah,OT,Biblical
4Q253,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,"Belial
בליעל",Genesis,Protocanonical,Torah,OT,Biblical
4Q254,4Q CommGen C,Commentary on Genesis,Exegetical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,40,NA,Genesis,Protocanonical,Torah,OT,Biblical
4Q255,4Q papS,papCommunity Rule,Sectarian Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,25,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q256,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,41,"Sons of Darkness
בני חושך",Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q257,4Q papS,papCommunity Rule,Sectarian Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,23,"Belial
בליעל",Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q258,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,43,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q259,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,54,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q260,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,21,"Belial
בליעל",Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q261,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,44,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q262,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q263,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q264,4Q S,Community Rule,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,Community Rule,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q265,4Q Miscellaneous Rules,Miscellaneous Rules,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,62,"Garden of Eden
גן עדן -|- Garden of Eden
גן עדן",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q266,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,416,"Belial, Sons of Light
בליעל, בני אור",Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q267,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,96,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q268,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,21,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q269,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,39,"star
כוכב",Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q270,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,162,"Teacher of Righteousness, End of Days, Garden of Eden
מורה צדק, מורה הצדק, מורי צדק, אחרית הימים, גן עדן",Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q271,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,40,"Belial
בליעל",Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q272,4Q D,Damascus Document,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,39,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q273,4Q papD,papDamascus Document,Sectarian Texts,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,32,NA,Damascus Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q274,4Q Tohorot A,Tohorot,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,22,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q275,4Q Communal Ceremony,Communal Ceremony,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,13,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q276,4Q Tohorot B,Tohorot,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q277,4Q Tohorot B,Tohorot,Legal Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q278,4Q Tohorot C,Tohorot,Legal Texts,Hebrew,Square,Parchment,Roman,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q279,4Q Four Lots,Four Lots,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q280,4Q Curses,Curses,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,"Melchiresha, Sons of Light
מלכירשע, בני אור",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q281,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,16,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q282,,Unidentified,Unidentified Text,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,46,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q284,4Q Purification Liturgy,Purification Liturgy,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q285,4Q Sefer ha-Milhamah,Sefer ha-Milhamah,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,37,NA,War Scroll,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q286,4Q Ber,Berakhot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,67,"Belial
בליעל",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q287,4Q Ber,Berakhot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,26,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q288,4Q Ber,Berakhot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q289,4Q Ber,Berakhot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q290,4Q Ber,Berakhot,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q291,4Q Work Containing Prayers A,Work Containing Prayers,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q292,4Q Work Containing Prayers B,Work Containing Prayers,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,11,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q293,4Q Work Containing Prayers C,Work Containing Prayers,Poetical/Liturgical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,Liturgical Prayer,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q294,4Q Sapiential-Didactic Work C,Sapiential-Didactic Work,Sectarian Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q298,4Q cryptA Words of the Maskil to All Sons of Dawn,Cryptic A Words of the Maskil to All Sons of Dawn,Sapiential Texts,Hebrew,Cryptic A,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,29,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q299,4Q Myst,Mysteries,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,213,"star
כוכב",Book of Mysteries,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q300,4Q Myst,Mysteries,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,35,NA,Book of Mysteries,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q301,4Q Myst,Mysteries,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,27,NA,Book of Mysteries,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q302,4Q papAdmonitory Parable,papAdmonitory Parable,Sapiential Texts?,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,41,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q303,4Q Meditation on Creation A,Meditation on Creation,Sapiential Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q304,4Q Meditation on Creation B,Meditation on Creation,Sapiential Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q305,4Q Meditation on Creation C,Meditation on Creation,Sapiential Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q306,4Q Men of People Who Err,Men of People Who Err,Other,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q307,4Q Text Mentioning the Temple,Text Mentioning Temple,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,16,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q313,,Unidentified,Unidentified Text,Hebrew,Cryptic A,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,15,"כתב סתרים
Cryptic Text -|- כתב סתרים
Cryptic Text",NA,Unidentified,Unidentified,Unknown,Unidentified
4Q317,4Q Cryptic A Lunisolar Calendar,Cryptic A Lunisolar Calendar,Calendrical Texts,Hebrew,Cryptic A,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,193,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q318,4Q Zodiology and Brontology,Zodiology and Brontology,Calendrical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,16,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q319,4Q Otot,Otot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,88,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q320,4Q Cal. Doc./Mishmarot A,Calendrical Document/Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,20,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q321,4Q Cal. Doc./Mishmarot B,Calendrical Document/Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,48,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q322,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,17,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q323,4Q Mishmarot B,Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q324,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,190,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q325,4Q Cal. Doc./Mishmarot D,Calendrical Document/Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q326,4Q Cal. Doc. C,Calendar,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q328,4Q Mishmarot F,Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q329,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q330,4Q Mishmarot I,Mishmarot,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q331,4Q papHistorical Text C,papHistorical Text,Historical Texts,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,2,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q332,4Q Historical Text D,Historical Text,Other,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,12,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q333,4Q Historical Text E,Historical Text,Historical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q334,4Q Ordo,Ordo,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,21,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q337,4Q Cal. Doc. E,Calendar,Calendrical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Calendrical Document,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q338,4Q Genealogical List(?),Genealogical List?,Other,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,6,NA,Genesis,Protocanonical,Torah,OT,Biblical
4Q339,4Q List of False Prophets,List of False Prophets,Other,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,10,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q340,4Q List of Netinim,List of Netinim,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q341,4Q Exercitium Calami C,Exercitium Calami,Scribal Exercise,Hebrew,Greek,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q342,4Q Letter(?),Letter?,Alleged Qumran Documents,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q343,4Q Letter,Letter,Alleged Qumran Documents,Nabataean,Nabatean,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q344,4Q Acknowledgment of Debt,papAcknowledgment of Debt,Alleged Qumran Documents,Aramaic,Square,Parchment,Roman,"Qumran, Cave 4",Qumran,4,6,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q345,4Q Deed A,Deed,Alleged Qumran Documents,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q346,,Multiple Compositions,Other,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,18,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q347,4Q papDeed F,papDeed,Alleged Qumran Documents,Aramaic,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,1,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q348,4Q Deed B,Deed,Alleged Qumran Documents,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q350,4Q Account,Account,Other,Greek,Greek,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q351,4Q Account of Cereal A,Account of Cereal,Alleged Qumran Documents,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,4,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q352,4Q papAccount A,papAccount,Alleged Qumran Documents,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,2,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q353,4Q papAccount of Cereal or Liquid,papAccount of Cereal or Liquid,Alleged Qumran Documents,Aramaic,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,1,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q354,4Q Account B,Account,Alleged Qumran Documents,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q355,4Q Account C,Account,Alleged Qumran Documents,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q356,4Q Account D,Account,Alleged Qumran Documents,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q357,4Q Account E,Account,Alleged Qumran Documents,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q358,4Q papAccount F(?),papAccount?,Alleged Qumran Documents,Hebrew,Square,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,1,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q359,4Q papDeed C(?),papDeed?,Alleged Qumran Documents,Hebrew,Square,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,1,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q360,,Unidentified,Unidentified Text,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,6,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q361,,Unidentified,Unidentified Text,Greek,Greek,Papyrus,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q362,,Unidentified,Unidentified Text,Hebrew,Cryptic B,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q363,,Unidentified,Unidentified Text,Hebrew,Cryptic C,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,51,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q364,4Q RP B,Reworked Pentateuch,Parabiblical Texts?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,274,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q365,,Multiple Compositions,Other,,,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,192,"Miriam, Song of the Sea
מרים, שירת הים -|- Miriam, Song of the Sea
מרים, שירת הים -|- Miriam, Song of the Sea
מרים, שירת הים -|- Miriam, Song of the Sea
מרים, שירת הים -|- Miriam, Song of the Sea
מרים, שירת הים -|- Miriam, Song of the Sea
מרים, שירת הים",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q366,4Q RP D,Reworked Pentateuch,Parabiblical Texts?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,23,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q367,4Q RP E,Reworked Pentateuch,Parabiblical Texts?,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,25,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q368,4Q apocrPent. A,Apocryphal Pentateuch,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,43,"star
כוכב",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
