year,month,state,price_index,us_avg
2013,4,OR,143.16214467,134.32632479
2013,5,OR,144.59943387,135.6874464
2013,6,OR,146.00744787,137.00063978
2013,7,OR,147.460344,138.37689913
2013,8,OR,148.76339232,139.50052852
2013,9,OR,149.84228884,140.30677027
2013,10,OR,150.81565972,140.98798418
2013,11,OR,151.58078179,141.62404652
2013,12,OR,152.628847,142.24140087
2014,1,OR,153.91174866,143.0957354
2014,2,OR,155.29588648,143.77686575
2014,3,OR,156.33302139,144.3526807
2014,4,OR,156.41792158,144.79293842
2014,5,OR,156.41151821,145.19483632
2014,6,OR,157.03799827,145.5970142
2014,7,OR,157.76586428,146.13755591
2014,8,OR,158.32209828,146.66661559
2014,9,OR,158.85440897,147.18518209
2014,10,OR,160.23097352,147.84605959
2014,11,OR,161.78423463,148.58834088
2014,12,OR,163.0534131,149.25919856
2015,1,OR,163.96648475,149.99032207
2015,2,OR,164.81357956,150.6489592
2015,3,OR,165.88263649,151.33897538
2015,4,OR,167.14822278,152.03304156
2015,5,OR,168.79615798,152.79185821
2015,6,OR,170.53190892,153.58025288
2015,7,OR,172.13007104,154.35702305
2015,8,OR,173.7164123,155.13570199
2015,9,OR,175.22619147,155.94105945
2015,10,OR,177.03992401,156.81219645
2015,11,OR,178.92990016,157.67407956
2015,12,OR,180.73422633,158.45010473
2016,1,OR,182.15409263,159.15977795
2016,2,OR,183.37776738,159.9648588
2016,3,OR,184.96989172,160.77494944
2016,4,OR,186.86009153,161.51694131
2016,5,OR,188.81106403,162.31467679
2016,6,OR,190.50544681,163.17247519
2016,7,OR,192.01218996,164.04673576
2016,8,OR,193.56967253,164.95813784
2016,9,OR,195.06709885,165.87183936
2016,10,OR,196.41041877,166.77103665
2016,11,OR,197.74816712,167.62496935
2016,12,OR,199.07567416,168.60328422
2017,1,OR,200.75626632,169.53690543
2017,2,OR,202.44310158,170.4921968
2017,3,OR,203.88924405,171.4111756
2017,4,OR,205.02069751,172.4272667
2017,5,OR,206.11375497,173.45781428
2017,6,OR,206.95594219,174.39382917
2017,7,OR,207.91036232,175.3658086
2017,8,OR,209.16704114,176.41096704
2017,9,OR,210.498057,177.46972004
2017,10,OR,211.74787585,178.50162917
2017,11,OR,212.83427766,179.50476243
2017,12,OR,213.75195256,180.78643356
2018,1,OR,215.78983612,182.0660356
2018,2,OR,218.02993156,183.43755887
2018,3,OR,219.65227671,184.40523474
2018,4,OR,219.79244708,185.00008829
2018,5,OR,220.18006673,185.57655462
2018,6,OR,221.1298479,186.18779662
2018,7,OR,221.75761363,186.7667274
2018,8,OR,221.89492594,187.3575776
2018,9,OR,221.99827285,188.03870869
2018,10,OR,222.18391571,188.80642081
2018,11,OR,222.328553,189.535038
1975,1,PA,28.980390919,23.461492062
1975,2,PA,29.289644308,23.610787997
1975,3,PA,29.494186586,23.824585401
1975,4,PA,29.628332948,24.089202907
1975,5,PA,29.729091894,24.234247665
1975,6,PA,29.901198553,24.217180949
1975,7,PA,30.077835651,24.252426446
1975,8,PA,30.00783955,24.363000315
1975,9,PA,29.59683557,24.469021911
1975,10,PA,29.08170799,24.591065046
1975,11,PA,29.208107531,24.765052206
1975,12,PA,30.109153606,24.96965562
1976,1,PA,30.905769669,25.153328174
1976,2,PA,31.348263211,25.311604877
1976,3,PA,31.536421423,25.497601189
1976,4,PA,31.560657703,25.722246396
1976,5,PA,31.51620684,25.875089276
1976,6,PA,31.643554045,25.952305832
1976,7,PA,31.833774425,26.101005457
1976,8,PA,31.695651509,26.283725002
1976,9,PA,31.196106024,26.439316683
1976,10,PA,30.878676847,26.620073754
1976,11,PA,31.269697005,26.882084517
1976,12,PA,32.138757839,27.160694662
1977,1,PA,32.738257076,27.401109749
1977,2,PA,32.962814307,27.648642444
1977,3,PA,33.009556115,27.983465877
1977,4,PA,33.048372222,28.435965301
1977,5,PA,33.166844358,28.824296297
1977,6,PA,33.465067452,29.068080724
1977,7,PA,33.827638699,29.37479701
1977,8,PA,34.070238517,29.755479477
1977,9,PA,34.112938704,30.093641881
1977,10,PA,34.27892986,30.43573616
1977,11,PA,34.837354542,30.832990014
1977,12,PA,35.551569284,31.203589722
1978,1,PA,36.023904686,31.515508388
1978,2,PA,36.305624994,31.789925959
1978,3,PA,36.601307183,32.074914218
1978,4,PA,37.004277192000004,32.446144405
1978,5,PA,37.350373405,32.838298302
1978,6,PA,37.613308193,33.15920748
1978,7,PA,37.826201407,33.530404004
1978,8,PA,37.872042626,33.935325797
1978,9,PA,37.602540069,34.302011247
1978,10,PA,37.43533864,34.684906396
1978,11,PA,37.946337646,35.080739406
1978,12,PA,38.900835357,35.440695683
1979,1,PA,39.645893885,35.780421978
1979,2,PA,40.109290006,36.128051643
1979,3,PA,40.352636625,36.513787383
1979,4,PA,40.464321349,36.972924883
1979,5,PA,40.562420653,37.400619445
1979,6,PA,40.832085523,37.712749904
1979,7,PA,41.122199167,38.071214229
1979,8,PA,41.278829911,38.506876189
1979,9,PA,41.381751131,38.914217601
1979,10,PA,41.623962671,39.265989356
1979,11,PA,42.127723081,39.617870224
1979,12,PA,42.82551126,39.94660032
1980,1,PA,43.403123813,40.231566683
1980,2,PA,43.728764977,40.51003352
1980,3,PA,43.691733611,40.805865596
1980,4,PA,43.453759505,41.1030703
1980,5,PA,43.212820793,41.30931076
1980,6,PA,43.191882237,41.427418301
1980,7,PA,43.447077397,41.681424478
1980,8,PA,43.886458684,42.056812133
1980,9,PA,44.286591695,42.383639106
1980,10,PA,44.403111032,42.604463241
1980,11,PA,44.352227875,42.759908557
1980,12,PA,44.541823434,42.953636056
1981,1,PA,44.849892087,43.171315478
1981,2,PA,45.150974944,43.361517693
1981,3,PA,45.419578205,43.541734291
1981,4,PA,45.654033308,43.721147186
1981,5,PA,45.817000593,43.905817873
1981,6,PA,46.012804047,44.037806794
1981,7,PA,46.090237044,44.159372706
1981,8,PA,45.811100018,44.265790535
1981,9,PA,45.289076292,44.353356553
1981,10,PA,44.823959875,44.44935749
1981,11,PA,44.650990678,44.555503039
1981,12,PA,44.856345132,44.678032708
1982,1,PA,45.060186856,44.811808705
1982,2,PA,45.174105603,44.938061879
1982,3,PA,45.291642692,45.023571219
1982,4,PA,45.444764259,45.05491188
1982,5,PA,45.534043778,45.021743584
1982,6,PA,45.652216915,44.882353509
1982,7,PA,45.795332966,44.784504902
1982,8,PA,45.80311073,44.794620047
1982,9,PA,45.707385909,44.859592545
1982,10,PA,45.66690653,44.996470946
1982,11,PA,45.7545877,45.233548399
1982,12,PA,46.02248032,45.528176051
1983,1,PA,46.226471751,45.800563188
1983,2,PA,46.513564916,46.020681897
1983,3,PA,46.939949053,46.190243336
1983,4,PA,47.356248276,46.343355003
1983,5,PA,47.608533432,46.519772993
1983,6,PA,47.892068002,46.671901572
1983,7,PA,48.253289313,46.85533858
1983,8,PA,48.433873269,47.037606111
1983,9,PA,48.618341661,47.186838442
1983,10,PA,49.002510441,47.368450609
1983,11,PA,49.419477923,47.584524916
1983,12,PA,49.781944818,47.795676621
1984,1,PA,49.938910229,47.978681719
1984,2,PA,50.019765543,48.144353627
1984,3,PA,50.105282214,48.312375658
1984,4,PA,50.183883114,48.504989437
1984,5,PA,50.250891666,48.72117312
1984,6,PA,50.552630841,48.878154577
1984,7,PA,50.927840758,49.057016834
1984,8,PA,51.216079899,49.242489147
1984,9,PA,51.445596607,49.383599215
1984,10,PA,51.455954984,49.560194707
1984,11,PA,51.388505047,49.814150953
1984,12,PA,51.647352969,50.120602916
1985,1,PA,51.909152784,50.393450907
1985,2,PA,51.975596382,50.59264682
1985,3,PA,52.028918082,50.719705479
1985,4,PA,52.300235102,50.807233588
1985,5,PA,52.75939707,50.955784038
1985,6,PA,53.427796986,51.155185804
1985,7,PA,53.931963536,51.463724169
1985,8,PA,54.006719761,51.848458521
1985,9,PA,54.130061958,52.15459638
1985,10,PA,54.511272389,52.401196753
1985,11,PA,54.824700994,52.654161616
1985,12,PA,55.246042758,52.936695369
1986,1,PA,55.600610345,53.216089366
1986,2,PA,55.865776619,53.500580213
1986,3,PA,56.180848898,53.785209519
1986,4,PA,56.634434579,54.092630138
1986,5,PA,57.142331718,54.492228943
1986,6,PA,57.910420215,54.882486914
1986,7,PA,58.989287817,55.265705671
1986,8,PA,59.815094125,55.538080557
1986,9,PA,60.28661074,55.705522074
1986,10,PA,60.790062216,56.024688043
1986,11,PA,61.360826672,56.478250055
1986,12,PA,62.020787981,56.87751755
1987,1,PA,62.599082571,57.232036254
1987,2,PA,62.991744629,57.565362246
1987,3,PA,63.448496477,57.900240729
1987,4,PA,64.341099237,58.201900018
1987,5,PA,65.42058579,58.462750304
1987,6,PA,66.573297829,58.747700743
1987,7,PA,67.632954777,59.062058919
1987,8,PA,68.290880075,59.355365814
1987,9,PA,68.88113667,59.632109334
1987,10,PA,69.586291805,59.909450725
1987,11,PA,69.993883018,60.204422139
1987,12,PA,70.395675255,60.504335321
1988,1,PA,70.913034512,60.811624664
1988,2,PA,71.573117027,61.131040751
1988,3,PA,72.29018242,61.465292721
1988,4,PA,73.027183474,61.815696851
1988,5,PA,73.679803381,62.205044201
1988,6,PA,74.45687566,62.539885688
1988,7,PA,75.228861732,62.866832254
1988,8,PA,75.742096834,63.205620068
1988,9,PA,76.182883866,63.545014715
1988,10,PA,76.605468185,63.944862013
1988,11,PA,76.948231217,64.402227469
1988,12,PA,77.599037464,64.858847827
1989,1,PA,78.151940353,65.260507284
1989,2,PA,78.354587998,65.639168491
1989,3,PA,78.448537922,66.036250293
1989,4,PA,78.782379154,66.43304783
1989,5,PA,79.276027704,66.833552991
1989,6,PA,79.712416265,67.174971537
1989,7,PA,80.003637491,67.606698319
1989,8,PA,80.316617561,68.080261682
1989,9,PA,80.696134061,68.445527291
1989,10,PA,80.905484677,68.801677001
1989,11,PA,81.043436422,69.189260064
1989,12,PA,81.548431459,69.584562458
1990,1,PA,82.034831082,69.829043828
1990,2,PA,82.193137395,69.961344625
1990,3,PA,82.192456134,70.112715077
1990,4,PA,82.289478952,70.265548445
1990,5,PA,82.318082723,70.42262024
1990,6,PA,82.411883038,70.519804881
1990,7,PA,82.599922247,70.624147462
1990,8,PA,82.637508924,70.686214931
1990,9,PA,82.559652096,70.613732933
1990,10,PA,82.435401974,70.47432369
1990,11,PA,82.077742393,70.370390887
1990,12,PA,82.097880271,70.371139958
1991,1,PA,82.397830522,70.417763408
1991,2,PA,82.58882625,70.417688061
1991,3,PA,82.550077631,70.453620789
1991,4,PA,82.663622519,70.475369519
1991,5,PA,82.873376315,70.528860031
1991,6,PA,82.981941281,70.519547223
1991,7,PA,82.970093335,70.500211501
1991,8,PA,82.828466922,70.462700338
1991,9,PA,82.910886684,70.49184561
1991,10,PA,83.353041364,70.688882085
1991,11,PA,83.609934867,70.953588789
1991,12,PA,83.858121439,71.164531489
1992,1,PA,84.064540176,71.402158644
1992,2,PA,84.334175881,71.626567348
1992,3,PA,84.465622959,71.697108984
1992,4,PA,84.495717536,71.582618041999993
1992,5,PA,84.400782821,71.451274947
1992,6,PA,84.330380741,71.324989273
1992,7,PA,84.312222229,71.405264247
1992,8,PA,84.310265025,71.64004279
1992,9,PA,84.38494951,71.809695733
1992,10,PA,84.563297849,71.954976281
1992,11,PA,84.691754818,72.120750786
1992,12,PA,84.786619025,72.024548725
1993,1,PA,84.812529205,71.790680802
1993,2,PA,84.785631007,71.700109019
1993,3,PA,84.671147578,71.782827969
1993,4,PA,84.662528469,71.91751121
1993,5,PA,84.665975167,72.082815763
1993,6,PA,84.78060153,72.165261908
1993,7,PA,84.963602726,72.200688152
1993,8,PA,85.165960804,72.294553251
1993,9,PA,85.241161478,72.354812369
1993,10,PA,85.266715307,72.379288491
1993,11,PA,85.332733884,72.473928949
1993,12,PA,85.361808856,72.592697967
1994,1,PA,85.316884287,72.693834724
1994,2,PA,85.276904649,72.826733664
1994,3,PA,85.310028328,73.031082263
1994,4,PA,85.653172326,73.280091354
1994,5,PA,85.997090002,73.537810243
1994,6,PA,86.118230512,73.730443591
1994,7,PA,86.043201152,73.884504807
1994,8,PA,85.923205789,73.987456959
1994,9,PA,85.962255036,74.041069798
1994,10,PA,85.970620909,74.174096249
1994,11,PA,85.926487369,74.328542043
1994,12,PA,85.958123675,74.469674341
1995,1,PA,85.97153014,74.620450645
1995,2,PA,85.91564989,74.733239531
1995,3,PA,85.900700241,74.714021875
1995,4,PA,85.943810621,74.637055706
1995,5,PA,85.831917082,74.600115555
1995,6,PA,85.663661315,74.618663314
1995,7,PA,85.714929371,74.740647423
1995,8,PA,85.82300462,74.963317085
1995,9,PA,85.966229655,75.051758024
1995,10,PA,86.037770716,75.139466271
1995,11,PA,86.04854068,75.269099137
1995,12,PA,86.002350022,75.429920613
1996,1,PA,86.099391603,75.617485959
1996,2,PA,86.28858789,75.803939644
1996,3,PA,86.385328217,76.005862814
1996,4,PA,86.501602234,76.245462655
1996,5,PA,86.63693456,76.434046041
1996,6,PA,86.927299947,76.650557307
1996,7,PA,87.273005849,76.820141188
1996,8,PA,87.252446248,76.933299308
1996,9,PA,87.256485518,77.049723252
1996,10,PA,87.318450774,77.202599687
1996,11,PA,87.373517895,77.344832478
1996,12,PA,87.491927613,77.512376162
1997,1,PA,87.662536514,77.705829195
1997,2,PA,87.795084026,77.918419992
1997,3,PA,87.915667828,78.161364489
1997,4,PA,87.970356809,78.429799926
1997,5,PA,87.959186874,78.594307697
1997,6,PA,87.993501888,78.740197801
1997,7,PA,88.052701617,78.922108306
1997,8,PA,87.928614301,79.157435950000007
1997,9,PA,87.947928944,79.438217032
1997,10,PA,88.095298215,79.773802981
1997,11,PA,88.349229908,80.12955251
1997,12,PA,88.506996286,80.456226851
1998,1,PA,88.642031569,80.764690771
1998,2,PA,88.881234013,81.176836946
1998,3,PA,89.063721694,81.622102655
1998,4,PA,89.251467864,82.077309045
1998,5,PA,89.515890422,82.519379925
1998,6,PA,89.655603648,82.949499719
1998,7,PA,89.889049168,83.373549639
1998,8,PA,90.182056138,83.788121322
1998,9,PA,90.479064142,84.19463687
1998,10,PA,90.681421057,84.620568097
1998,11,PA,90.918295899,85.0772416
1998,12,PA,91.229493305,85.555308005
1999,1,PA,91.616412205,86.07292294
1999,2,PA,91.930923254,86.54962319
1999,3,PA,92.20536323,86.988490989
1999,4,PA,92.455404709,87.460706543
1999,5,PA,92.762432133,87.987472306
1999,6,PA,93.201096956,88.582869867
1999,7,PA,93.69123358,89.179179721
1999,8,PA,93.98592291,89.781459839
1999,9,PA,94.193918268,90.334439059
1999,10,PA,94.500786619,90.807211726
1999,11,PA,95.025761383,91.363129619
1999,12,PA,95.579050607,92.306725992
2000,1,PA,96.027098288,93.081755354
2000,2,PA,96.454607472,93.537817996
2000,3,PA,96.906300951,94.225812449
2000,4,PA,97.406366325,94.919737987
2000,5,PA,97.821980721,95.618130237
2000,6,PA,98.058770432,96.23782265
2000,7,PA,98.151211268,96.793371847
2000,8,PA,98.362296857,97.337456097
2000,9,PA,98.924995677,97.922182479
2000,10,PA,99.273480061,98.632908149
2000,11,PA,99.646782906,99.339477905
2000,12,PA,100,100
2001,1,PA,100.31187792,100.67398734
2001,2,PA,100.78399961,101.37545392
2001,3,PA,101.39003977,102.06366733
2001,4,PA,102.07053339,102.63795271
2001,5,PA,102.55352324,103.16815074
2001,6,PA,103.05041423,103.70056005000001
2001,7,PA,103.58208954,104.28273454
2001,8,PA,104.09870149,104.84606625
2001,9,PA,104.66141038,105.43173967
2001,10,PA,105.12697001,106.01597629
2001,11,PA,105.78643517,106.57255267
2001,12,PA,106.39736453,107.23029154
2002,1,PA,107.2593439,108.04760164
2002,2,PA,108.25717157,108.90857108
2002,3,PA,108.71046287,109.74784781
2002,4,PA,109.15676729,110.5870108
2002,5,PA,109.78807329,111.46572432
2002,6,PA,110.7765647,112.33067969
2002,7,PA,111.7005945,113.28000674
2002,8,PA,112.35211358,114.19394515
2002,9,PA,113.25651944,115.11012016
2002,10,PA,114.34327542,116.09841983
2002,11,PA,115.59434597,117.0478037
2002,12,PA,116.42305431,117.95739053
2003,1,PA,117.03541389,118.78478517
2003,2,PA,117.68638871,119.50740399
2003,3,PA,118.33391955,120.21196066
2003,4,PA,119.25638461,120.90946816
2003,5,PA,120.1008661,121.56064168
2003,6,PA,120.93856081,122.27447076
2003,7,PA,121.88141053,123.3400188
2003,8,PA,123.04781814,124.48883823
2003,9,PA,124.1102524,125.63751106
2003,10,PA,124.65993411,126.74729336
2003,11,PA,125.36011757,127.91879022
2003,12,PA,126.13393125,129.14733957
2004,1,PA,127.29885918,130.33290118
2004,2,PA,128.65203319,131.55298126
2004,3,PA,129.71476825,132.75247248
2004,4,PA,130.89476867,134.21074126
2004,5,PA,132.23954964,136.03624978
2004,6,PA,133.43889732,137.65640324
2004,7,PA,134.43932336,139.06297423
2004,8,PA,135.3578176,140.2512444
2004,9,PA,136.37471096,141.45949946
2004,10,PA,137.32428207,142.78952232
2004,11,PA,138.64334875,144.17319657
2004,12,PA,140.01691989,145.54057464
2005,1,PA,141.14859997,147.03670803
2005,2,PA,142.05132687,148.53223948
2005,3,PA,143.09574348,150.01956622
2005,4,PA,144.0405059,151.57639014
2005,5,PA,145.04061982,153.17443167
2005,6,PA,146.20104238,154.59609864
2005,7,PA,147.49992029,156.11998325
2005,8,PA,149.02737659,157.71003593
2005,9,PA,150.38147874,159.19563832
2005,10,PA,151.2982308,160.45969613
2005,11,PA,152.2706862,161.60296295
2005,12,PA,152.9927674,162.54680654
2006,1,PA,153.56508027,163.37526903
2006,2,PA,154.16702988,164.0373354
2006,3,PA,154.83003715,164.55148402
2006,4,PA,155.54342639,164.84381058
2006,5,PA,156.42888835,165.11418449
2006,6,PA,156.83745164,164.98869766
2006,7,PA,156.59671487,164.73004398
2006,8,PA,156.37365754,164.39298526
2006,9,PA,156.7133591,164.09777859
2006,10,PA,157.15034155,164.0680407
2006,11,PA,157.33441459,164.11151407
2006,12,PA,157.52158137,164.19962529
2007,1,PA,158.23962655,164.61468862
2007,2,PA,158.79602025,165.07326213
2007,3,PA,159.19215351,165.38016799
2007,4,PA,159.57355872,164.98116364
2007,5,PA,159.58943763,164.30644118
2007,6,PA,159.34533928,163.37703641
2007,7,PA,159.10311350999999,162.25377715
2007,8,PA,158.89397773,161.1125277
2007,9,PA,158.5656591,159.85989146
2007,10,PA,157.81515626,158.42530883
2007,11,PA,157.64475187,156.92609386
2007,12,PA,158.00054758,155.44811561
2008,1,PA,158.06377555,153.86457009
2008,2,PA,157.75741582,151.95690891
2008,3,PA,157.31012583,150.13156341
2008,4,PA,156.68030913,148.3308852
2008,5,PA,156.04769707,146.8044928
2008,6,PA,155.6277704,145.50630877
2008,7,PA,155.09022234,144.19854747
2008,8,PA,154.42351744,142.79495281
2008,9,PA,153.90613469,141.31214543
2008,10,PA,153.28142253,139.74308556
2008,11,PA,152.58137981,137.89331362
2008,12,PA,151.64100041,136.01592259
2009,1,PA,150.66903053,134.55354697
2009,2,PA,150.01576942,133.32372126
2009,3,PA,149.67654234,132.20376486
2009,4,PA,149.42364069,131.14794978
2009,5,PA,149.21300754,130.80416439
2009,6,PA,149.23808741,131.01697633
2009,7,PA,149.53032693,131.17493539
2009,8,PA,149.65304864,131.32489306
2009,9,PA,149.90335265,131.50549509
2009,10,PA,149.98557867,131.79970893
2009,11,PA,149.94529325,132.00756169
2009,12,PA,150.03780898,131.90824116
2010,1,PA,150.34704029,131.79309294
2010,2,PA,150.49455466,131.69976828
2010,3,PA,150.22989119,131.58587612
2010,4,PA,149.88216575,131.1254202
2010,5,PA,149.45014359,130.53247729
2010,6,PA,148.79766378,129.59687213
2010,7,PA,147.68842501,128.52414895
2010,8,PA,146.76793965,127.59361169
2010,9,PA,146.64452167,126.77332408
2010,10,PA,146.52306975,126.226734
2010,11,PA,146.2682835,125.8617173
2010,12,PA,145.62753322,125.46500136
2011,1,PA,145.12298792,125.10754322
2011,2,PA,144.69528327,124.51979017
2011,3,PA,144.41113136,123.95001975
2011,4,PA,144.25508332,123.31860418
2011,5,PA,143.83877307,122.83319797
2011,6,PA,143.64999491,122.48517883
2011,7,PA,143.49386582,122.22082169
2011,8,PA,143.42719239,121.98818844
2011,9,PA,143.13949797,121.79331882
2011,10,PA,142.46911573,121.63770454
2011,11,PA,142.01036295,121.63264859
2011,12,PA,142.00464952,121.57199047
2012,1,PA,142.12737894,121.58334293
2012,2,PA,141.57068335,121.64242834
2012,3,PA,141.07756468,122.18957459
2012,4,PA,141.62235677,122.88577429
2012,5,PA,142.1958724,123.66455584
2012,6,PA,142.6050146,124.27147546
2012,7,PA,142.42974692,124.87467848
2012,8,PA,142.15593328,125.63142097
2012,9,PA,142.22930553,126.52048626
2012,10,PA,142.82942197,127.51975291
2012,11,PA,143.67717915,128.4789989
2012,12,PA,144.33504126,129.33529329
2013,1,PA,144.78082386,130.53339695
2013,2,PA,145.02730855,131.74613386
2013,3,PA,145.37934194,133.04862354
2013,4,PA,145.63771442,134.32632479
2013,5,PA,145.5147986,135.6874464
2013,6,PA,145.96433901,137.00063978
2013,7,PA,146.59646558,138.37689913
2013,8,PA,147.07378608,139.50052852
2013,9,PA,147.47881091,140.30677027
2013,10,PA,147.93025006,140.98798418
2013,11,PA,147.83765183,141.62404652
2013,12,PA,147.57604382,142.24140087
2014,1,PA,148.01569904,143.0957354
2014,2,PA,148.52015138,143.77686575
2014,3,PA,148.89192889,144.3526807
2014,4,PA,149.08418427,144.79293842
2014,5,PA,149.12838825,145.19483632
2014,6,PA,149.25236958,145.5970142
2014,7,PA,149.40710899,146.13755591
2014,8,PA,149.61595946,146.66661559
2014,9,PA,149.4927138,147.18518209
2014,10,PA,149.50020509,147.84605959
2014,11,PA,149.93696143,148.58834088
2014,12,PA,150.59110167,149.25919856
2015,1,PA,151.12610885,149.99032207
2015,2,PA,150.86236492,150.6489592
2015,3,PA,150.67798102,151.33897538
2015,4,PA,150.83824719,152.03304156
2015,5,PA,151.31943359,152.79185821
2015,6,PA,151.72509182,153.58025288
2015,7,PA,151.97913923,154.35702305
2015,8,PA,152.4057808,155.13570199
2015,9,PA,152.92595387,155.94105945
2015,10,PA,153.2170639,156.81219645
2015,11,PA,153.27943227,157.67407956
2015,12,PA,153.35886855,158.45010473
2016,1,PA,153.77638326,159.15977795
2016,2,PA,154.08899307,159.9648588
2016,3,PA,154.77907718,160.77494944
2016,4,PA,155.57268984,161.51694131
2016,5,PA,156.40273364,162.31467679
2016,6,PA,156.99596628,163.17247519
2016,7,PA,157.36757313,164.04673576
2016,8,PA,157.60766297,164.95813784
2016,9,PA,158.0469343,165.87183936
2016,10,PA,158.74782232,166.77103665
2016,11,PA,159.46050158,167.62496935
2016,12,PA,159.95147965,168.60328422
2017,1,PA,160.31413076,169.53690543
2017,2,PA,160.95501681,170.4921968
2017,3,PA,161.99211508,171.4111756
2017,4,PA,162.13070552,172.4272667
2017,5,PA,162.49837371,173.45781428
2017,6,PA,162.93078725,174.39382917
2017,7,PA,163.53254116,175.3658086
2017,8,PA,164.52559445,176.41096704
2017,9,PA,165.32905172,177.46972004
2017,10,PA,165.87023744,178.50162917
2017,11,PA,166.54744393,179.50476243
2017,12,PA,167.58926114,180.78643356
2018,1,PA,168.73057386,182.0660356
2018,2,PA,169.69177125,183.43755887
2018,3,PA,170.70231887,184.40523474
2018,4,PA,170.69290592,185.00008829
2018,5,PA,170.92638988,185.57655462
2018,6,PA,171.30999328,186.18779662
2018,7,PA,171.77458882,186.7667274
2018,8,PA,172.22647146,187.3575776
2018,9,PA,173.15740265,188.03870869
2018,10,PA,174.34975647,188.80642081
2018,11,PA,175.421195,189.535038
1975,1,RI,20.165461336,23.461492062
1975,2,RI,20.582949569,23.610787997
1975,3,RI,20.987266705,23.824585401
1975,4,RI,21.410505934,24.089202907
1975,5,RI,21.809239747,24.234247665
1975,6,RI,22.117205526,24.217180949
1975,7,RI,22.276905676,24.252426446
1975,8,RI,22.382143224,24.363000315
1975,9,RI,22.421178616,24.469021911
1975,10,RI,22.43520972,24.591065046
1975,11,RI,22.443399459,24.765052206
1975,12,RI,22.468942422,24.96965562
1976,1,RI,22.478510345,25.153328174
1976,2,RI,22.600170944,25.311604877
1976,3,RI,22.795333779,25.497601189
1976,4,RI,23.079504525,25.722246396
1976,5,RI,23.394784508,25.875089276
1976,6,RI,23.683122896,25.952305832
1976,7,RI,23.872245937,26.101005457
1976,8,RI,24.034239192,26.283725002
1976,9,RI,24.143859367,26.439316683
1976,10,RI,24.253350785,26.620073754
1976,11,RI,24.354291659,26.882084517
1976,12,RI,24.471856998,27.160694662
1977,1,RI,24.56476282,27.401109749
1977,2,RI,24.704837627,27.648642444
1977,3,RI,24.89320898,27.983465877
1977,4,RI,25.224155402,28.435965301
1977,5,RI,25.573137519,28.824296297
1977,6,RI,25.784306056,29.068080724
1977,7,RI,25.805406787,29.37479701
1977,8,RI,25.845717792,29.755479477
1977,9,RI,25.965718408,30.093641881
1977,10,RI,26.144440493,30.43573616
1977,11,RI,26.296251673,30.832990014
1977,12,RI,26.448445684,31.203589722
1978,1,RI,26.567572993,31.515508388
1978,2,RI,26.769325033,31.789925959
1978,3,RI,27.042560272,32.074914218
1978,4,RI,27.462875296,32.446144405
1978,5,RI,27.910010852,32.838298302
1978,6,RI,28.245706053,33.15920748
1978,7,RI,28.476542624,33.530404004
1978,8,RI,28.865109337,33.935325797
1978,9,RI,29.372830126,34.302011247
1978,10,RI,29.928784643,34.684906396
1978,11,RI,30.467185026,35.080739406
1978,12,RI,30.97305084,35.440695683
1979,1,RI,31.393018914,35.780421978
1979,2,RI,31.789887424,36.128051643
1979,3,RI,32.029270002,36.513787383
1979,4,RI,32.184496809,36.972924883
1979,5,RI,32.287548796,37.400619445
1979,6,RI,32.431465052,37.712749904
1979,7,RI,32.635520091,38.071214229
1979,8,RI,32.944665572,38.506876189
1979,9,RI,33.214737329,38.914217601
1979,10,RI,33.439040454,39.265989356
1979,11,RI,33.597519982,39.617870224
1979,12,RI,33.728142962,39.94660032
1980,1,RI,33.786571374,40.231566683
1980,2,RI,33.935741389,40.51003352
1980,3,RI,34.122690211,40.805865596
1980,4,RI,34.394872658,41.1030703
1980,5,RI,34.66044472,41.30931076
1980,6,RI,34.823931318,41.427418301
1980,7,RI,34.792471259,41.681424478
1980,8,RI,34.697598466,42.056812133
1980,9,RI,34.536023281,42.383639106
1980,10,RI,34.394794187,42.604463241
1980,11,RI,34.313648302,42.759908557
1980,12,RI,34.320163926,42.953636056
1981,1,RI,34.341989597,43.171315478
1981,2,RI,34.480329826,43.361517693
1981,3,RI,34.585636534,43.541734291
1981,4,RI,34.677657343,43.721147186
1981,5,RI,34.715838407,43.905817873
1981,6,RI,34.709688475,44.037806794
1981,7,RI,34.636452112,44.159372706
1981,8,RI,34.612313341,44.265790535
1981,9,RI,34.573506954,44.353356553
1981,10,RI,34.55734872,44.44935749
1981,11,RI,34.557497382,44.555503039
1981,12,RI,34.584209799999996,44.678032708
1982,1,RI,34.54427046,44.811808705
1982,2,RI,34.55643591,44.938061879
1982,3,RI,34.524542169,45.023571219
1982,4,RI,34.504327471,45.05491188
1982,5,RI,34.465471951,45.021743584
1982,6,RI,34.414232974,44.882353509
1982,7,RI,34.361478021,44.784504902
1982,8,RI,34.440303296,44.794620047
1982,9,RI,34.592019591,44.859592545
1982,10,RI,34.883831544,44.996470946
1982,11,RI,35.316605064,45.233548399
1982,12,RI,35.861375203,45.528176051
1983,1,RI,36.366529617,45.800563188
1983,2,RI,36.905298375,46.020681897
1983,3,RI,37.355940403,46.190243336
1983,4,RI,37.795878978,46.343355003
1983,5,RI,38.240445023,46.519772993
1983,6,RI,38.740329552,46.671901572
1983,7,RI,39.227839379,46.85533858
1983,8,RI,39.66413096,47.037606111
