file,language,blank,comment,code,pkg_name,version
1,C++,292,614,866,refGenome,1.7.7
13,R,107,248,438,refimpact,1.0.0
1,HTML,29,1,284,refimpact,1.0.0
2,Markdown,22,0,51,refimpact,1.0.0
5,C++,162,192,682,refinr,0.3.1
10,R,58,194,346,refinr,0.3.1
1,HTML,30,1,204,refinr,0.3.1
2,Markdown,40,0,115,refinr,0.3.1
1,C/C++ Header,9,6,29,refinr,0.3.1
63,R,748,2390,7126,RefManageR,1.2.12
3,HTML,161,16,642,RefManageR,1.2.12
2,Markdown,117,0,376,RefManageR,1.2.12
3,Ruby HTML,15,57,80,RefManageR,1.2.12
1,Markdown,9,0,39,refnr,0.1.0
3,R,7,8,27,refnr,0.1.0
4,R,66,245,413,refset,0.1.1
1,HTML,29,1,349,refset,0.1.1
2,Markdown,128,0,337,refset,0.1.1
1,HTML,27,1,498,refuge,0.3.2
16,R,83,110,237,refuge,0.3.2
2,Markdown,41,0,140,refuge,0.3.2
17,R,462,745,1365,refund.shiny,0.3.0
1,Markdown,7,0,11,refund.shiny,0.3.0
93,R,1596,7760,9477,refund,0.1-17
30,R,574,70,2518,regclass,1.5
1,R,31,12,160,RegClust,1.0
5,R,65,54,385,reGenotyper,1.2.0
1,R,1,0,4,REGENT,1.0.6
1,R,30,241,37,regexPipes,0.0.1
1,Markdown,1,0,4,regexPipes,0.0.1
1,Markdown,19,0,52,regexSelect,1.0.0
2,R,10,103,49,regexSelect,1.0.0
17,R,903,1038,2807,reghelper,0.3.4
2,Markdown,63,0,101,reghelper,0.3.4
1,TeX,145,46,1241,registry,0.5-1
9,R,170,169,539,registry,0.5-1
4,R,213,285,592,reglogit,1.2-6
4,C,172,231,550,reglogit,1.2-6
2,C/C++ Header,30,101,54,reglogit,1.2-6
13,C++,81,80,879,regnet,0.4.0
13,R,63,261,459,regnet,0.4.0
2,Markdown,49,0,113,regnet,0.4.0
9,C/C++ Header,34,9,80,regnet,0.4.0
1,R,1140,713,2087,regplot,0.2
37,R,746,140,3048,regpro,0.1.1
6,R,63,157,278,RegressionFactory,0.7.2
10,R,792,1871,5018,regressoR,1.1.7
1,CSS,97,12,406,regressoR,1.1.7
1,JavaScript,10,2,109,regressoR,1.1.7
9,R,154,152,745,regress,1.3-15
10,R,103,362,478,regrrr,0.1.0
1,Markdown,4,0,3,regrrr,0.1.0
2,R,168,81,555,regRSM,0.5
10,R,144,847,664,RegSDC,0.3.0
2,R,33,169,344,regsel,0.2
29,R,1165,1408,3026,regsem,1.3.9
5,C++,103,120,340,regsem,1.3.9
1,HTML,77,2,250,regsem,1.3.9
1,C,4,9,15,regsem,1.3.9
6,R,50,54,178,regspec,2.4
1,R,65,252,198,regsubseq,0.12
3,R,34,111,134,regtest,0.05
1,Perl,1,8,24,regtest,0.05
1,Bourne Shell,4,5,7,regtest,0.05
7,R,178,497,548,regtools,1.0.1
1,Markdown,47,0,155,regtools,1.0.1
1,HTML,26,1,102,regtools,1.0.1
30,R,500,701,1683,RegularizedSCA,0.5.4
1,HTML,26,1,76,RegularizedSCA,0.5.4
3,Markdown,12,0,40,RegularizedSCA,0.5.4
37,R,661,1503,4939,rehh,3.0.1
2,HTML,62,2,2866,rehh,3.0.1
14,C,162,254,827,rehh,3.0.1
1,Markdown,24,0,48,rehh,3.0.1
7,C/C++ Header,7,1,42,rehh,3.0.1
1,R,19,45,50,rehydratoR,0.5.2
1,Markdown,34,0,37,rehydratoR,0.5.2
6,R,841,1133,4435,REIDS,0.1.0
1,TeX,170,59,1276,REIDS,0.1.0
5,Python,152,45,538,REIDS,0.1.0
2,Perl,21,41,120,REIDS,0.1.0
9,Bourne Again Shell,48,36,44,REIDS,0.1.0
2,R,167,363,285,reinforcedPred,0.1.1
22,R,273,1051,1297,reinforcelearn,0.2.1
2,HTML,106,6,686,reinforcelearn,0.2.1
2,Markdown,49,0,134,reinforcelearn,0.2.1
1,HTML,27,1,645,ReinforcementLearning,1.0.4
18,R,117,380,552,ReinforcementLearning,1.0.4
2,Markdown,44,0,120,ReinforcementLearning,1.0.4
5,R,52,57,170,reinstallr,0.1.4
5,R,66,431,716,reinsureR,0.1.0
1,Markdown,61,0,143,reinsureR,0.1.0
33,R,3390,2273,5808,ReIns,1.0.8
6,C++,506,230,916,ReIns,1.0.8
1,HTML,27,1,764,ReIns,1.0.8
3,C/C++ Header,34,23,49,ReIns,1.0.8
1,C,4,4,22,ReIns,1.0.8
1,R,12,28,65,relabeLoadings,1.0
46,R,301,587,2740,relaimpo,2.2-3
10,R,38,354,1035,relatable,1.0.0
1,HTML,27,1,580,relatable,1.0.0
2,Markdown,34,0,131,relatable,1.0.0
4,R,105,28,514,Relatedness,2.0
2,C,29,31,114,Relatedness,2.0
32,R,1338,2073,6650,relations,0.6-8
1,TeX,145,46,1241,relations,0.6-8
8,R,403,155,836,relaxnet,0.3-2
5,R,47,6,139,relaxo,0.1-2
6,R,198,25,508,rela,4.1
6,R,24,714,1942,reldist,1.6-6
1,R,0,0,2,relen,1.0.1
2,C,184,350,2210,relevent,1.0-4
3,R,49,249,878,relevent,1.0-4
2,C/C++ Header,60,39,90,relevent,1.0-4
4,R,117,87,191,Relexon,0.1.0
14,R,70,260,573,ReliabilityTheory,0.1.5
1,Markdown,16,0,36,ReliabilityTheory,0.1.5
1,R,92,31,361,Reliability,0.0-2
27,R,3,555,3187,reliaR,0.01
4,R,64,81,303,RelimpPCR,0.2.4
1,Markdown,10,0,24,RelimpPCR,0.2.4
4,R,19,5,846,relimp,1.0-5
20,R,219,727,963,relMix,1.3
1,HTML,27,1,563,relMix,1.3
2,Markdown,16,0,31,relMix,1.3
5,C++,339,230,1543,relSim,0.2-9
43,R,425,1200,1503,relSim,0.2-9
1,Markdown,0,0,1,relSim,0.2-9
9,R,308,197,3244,relsurv,2.2-3
10,C,250,463,1030,relsurv,2.2-3
1,C/C++ Header,11,6,25,relsurv,2.2-3
7,R,184,317,785,RelValAnalysis,1.0
11,R,56,14,794,rel,1.3.1
15,R,179,220,702,rematch2,2.1.0
2,Markdown,77,0,257,rematch2,2.1.0
3,R,32,39,90,rematch,1.0.1
2,Markdown,25,0,54,rematch,1.0.1
44,R,738,484,1406,remedy,0.1.0
1,HTML,27,3,1320,remedy,0.1.0
2,Markdown,25,0,183,remedy,0.1.0
1,HTML,38,1,151,remindR,0.0.1
4,R,20,127,102,remindR,0.0.1
1,C,89,117,508,remMap,0.2-0
1,R,65,56,234,remMap,0.2-0
34,R,798,963,1973,rEMM,1.0-11
1,C,13,5,24,rEMM,1.0-11
1,C/C++ Header,5,9,4,rEMM,1.0-11
25,R,535,781,1610,remoter,0.4-0
2,TeX,55,17,149,remoter,0.4-0
1,Markdown,33,0,44,remoter,0.4-0
1,Bourne Shell,10,1,31,remoter,0.4-0
66,R,2479,1985,9703,remotes,2.1.0
2,Markdown,165,0,387,remotes,2.1.0
1,HTML,31,1,343,remotes,2.1.0
25,R,250,1196,964,remote,1.2.1
2,C++,65,57,220,remote,1.2.1
1,Markdown,17,0,25,remote,1.2.1
3,R,660,956,3942,rem,1.3.1
3,C++,121,136,1016,rem,1.3.1
1,C,2,1,7,rem,1.3.1
79,R,715,3306,3557,rENA,0.1.6.1
13,C++,228,359,1342,rENA,0.1.6.1
2,HTML,85,2,432,rENA,0.1.6.1
2,C/C++ Header,11,2,104,rENA,0.1.6.1
1,Markdown,3,0,5,rENA,0.1.6.1
69,R,1542,2854,4518,REndo,2.3.0
2,Markdown,67,0,199,REndo,2.3.0
3,R,885,561,2232,RenextGUI,1.4-0
1,CSS,10,18,39,RenextGUI,1.4-0
51,R,2033,2664,7734,Renext,3.1-0
1,XML,2,49,231,Renext,3.1-0
1,XSLT,7,10,179,Renext,3.1-0
1,XSD,7,29,179,Renext,3.1-0
1,HTML,0,0,3,Renext,3.1-0
19,R,424,259,2423,renpow,0.1-1
29,R,288,642,1087,rentrez,1.2.2
1,HTML,252,2,1049,rentrez,1.2.2
79,R,564,21,5749,Renvlp,2.7
11,R,64,41,443,ReorderCluster,1.0
2,C++,40,49,259,ReorderCluster,1.0
1,R,16,157,153,RepeatedHighDim,2.0.0
20,R,90,4555,9317,repeated,1.1.2
7,Fortran 77,676,3021,6138,repeated,1.1.2
13,C,318,443,3328,repeated,1.1.2
1,Markdown,736,0,1220,repeated,1.1.2
8,C/C++ Header,65,153,209,repeated,1.1.2
17,R,58,277,112,repec,0.1.0
5,R,155,78,782,repfdr,1.2.3
2,C++,56,46,220,repfdr,1.2.3
2,C,64,31,208,repfdr,1.2.3
1,Markdown,6,0,13,repfdr,1.2.3
17,R,61,152,384,REPLesentR,0.3.0
1,Markdown,39,0,79,REPLesentR,0.3.0
13,R,17,153,2226,replicateBE,1.0.10
1,HTML,35,2,880,replicateBE,1.0.10
2,Markdown,200,0,476,replicateBE,1.0.10
3,R,73,68,281,replicatedpp2w,0.1-2
3,R,48,167,63,Replicate,1.1.0
5,R,164,214,454,replicationInterval,2.0.1
8,R,149,181,582,Replication,0.1.1
32,R,229,855,2847,Repliscope,1.1.0
1,HTML,37,1,412,Repliscope,1.1.0
1,CSS,11,6,110,Repliscope,1.1.0
2,Markdown,19,0,31,Repliscope,1.1.0
7,HTML,481,7,7321,replyr,1.0.4
50,R,323,1488,2770,replyr,1.0.4
2,Markdown,148,0,506,replyr,1.0.4
9,R,54,318,399,repmis,0.5
1,Markdown,21,0,54,repmis,0.5
9,R,62,125,279,RepoGenerator,0.0.1
6,Markdown,27,0,99,RepoGenerator,0.0.1
8,C++,159,100,723,repolr,3.4
17,R,36,25,529,repolr,3.4
1,R,10,0,133,reportReg,0.3.0
1,R,37,2,192,reportROC,3.4
3,R,131,360,748,reportRx,1.0
6,R,54,147,290,reportr,1.3.0
1,Markdown,46,0,121,reportr,1.3.0
11,CSS,387,283,1987,reports,0.1.4
15,JavaScript,603,712,1525,reports,0.1.4
30,R,18,526,1198,reports,0.1.4
5,HTML,134,12,460,reports,0.1.4
9,Sass,109,48,307,reports,0.1.4
1,SVG,0,0,230,reports,0.1.4
9,TeX,34,90,207,reports,0.1.4
3,Markdown,39,0,42,reports,0.1.4
27,R,192,138,823,reporttools,1.1.2
1,TeX,19,902,426,reporttools,1.1.2
7,R,472,1232,1824,repo,2.1.3
1,HTML,30,1,497,repo,2.1.3
2,Markdown,193,0,289,repo,2.1.3
17,R,86,736,354,REPPlab,0.9.4
3,R,74,107,181,represent,1.0
11,R,145,255,296,represtools,0.1.2
1,HTML,27,1,173,represtools,0.1.2
1,Markdown,16,0,26,represtools,0.1.2
4,YAML,0,0,12,represtools,0.1.2
32,R,227,509,1579,reprex,0.3.0
1,HTML,31,1,380,reprex,0.3.0
2,Markdown,94,0,156,reprex,0.3.0
1,CSS,0,0,3,reprex,0.3.0
1,SVG,0,0,1,reprex,0.3.0
8,R,700,1356,2089,reproducer,0.3.0
2,Markdown,46,0,131,reproducer,0.3.0
56,R,1613,4483,10525,reproducible,0.2.9
1,HTML,43,1,1422,reproducible,0.2.9
2,Markdown,78,0,220,reproducible,0.2.9
1,HTML,75,3,322,reproj,0.4.0
9,R,42,81,152,reproj,0.4.0
2,Markdown,36,0,99,reproj,0.4.0
30,R,404,605,1763,repr,1.0.1
2,Markdown,26,0,42,repr,1.0.1
12,R,0,0,524,REPTILE,1.0
5,JSON,12,0,24420,repurrrsive,1.0.0
4,XML,0,0,16873,repurrrsive,1.0.0
2,Markdown,69,0,459,repurrrsive,1.0.0
15,R,22,215,116,repurrrsive,1.0.0
9,R,54,581,1260,reqres,0.2.2
2,Markdown,50,0,231,reqres,0.2.2
3,R,64,52,237,REQS,0.8-12
31,R,150,778,914,request,0.1.0
1,Markdown,60,0,159,request,0.1.0
17,R,16,30,130,requireR,1.0.0.1
1,HTML,26,1,92,requireR,1.0.0.1
1,Markdown,7,0,21,requireR,1.0.0.1
22,R,206,724,1054,rerddapXtracto,0.4.1
1,HTML,33,2,762,rerddapXtracto,0.4.1
2,Markdown,36,0,63,rerddapXtracto,0.4.1
16,YAML,0,0,6361,rerddap,0.6.5
35,R,210,798,1432,rerddap,0.6.5
4,Markdown,441,0,1347,rerddap,0.6.5
2,HTML,310,14,1291,rerddap,0.6.5
6,R,43,21,89,REREFACT,1.0
7,R,72,673,1784,reReg,1.1.6
3,C,32,104,464,reReg,1.1.6
31,R,425,1185,2158,rerf,2.0.4
9,C++,168,41,772,rerf,2.0.4
3,Markdown,166,0,541,rerf,2.0.4
1,HTML,98,10,456,rerf,2.0.4
6,C/C++ Header,34,5,142,rerf,2.0.4
24,R,199,1152,1008,rERR,0.1
1,HTML,64,1,430,rERR,0.1
2,C,17,17,79,rERR,0.1
2,R,121,492,59,resampledata,0.3.0
1,Markdown,5,0,9,resampledata,0.3.0
16,R,260,558,989,resample,0.4
3,R,14,86,87,resautonet,1.0
2,C++,14,29,73,resautonet,1.0
18,R,535,2140,2806,resemble,1.2.2
5,C++,199,475,1075,resemble,1.2.2
1,Markdown,35,0,87,resemble,1.2.2
17,R,297,499,2076,reservoir,1.1.5
15,R,200,417,668,reshape2,1.4.3
2,C++,43,37,273,reshape2,1.4.3
2,Markdown,50,0,86,reshape2,1.4.3
1,PO File,10,7,36,reshape2,1.4.3
2,R,184,194,759,reshapeGUI,0.1.0
13,R,179,702,597,reshape,0.8.8
2,SVG,2,2,381,ResistorArray,1.0-32
3,R,38,14,269,ResistorArray,1.0-32
37,R,63,79,1120,ResourceSelection,0.3-5
31,R,137,1126,925,respirometry,1.0.0
3,R,0,0,349,RESS,1.3
17,R,41,579,1083,restatapi,0.2.3
1,JSON,0,0,1082,restatapi,0.2.3
1,Markdown,13,0,86,restatapi,0.2.3
13,R,158,130,725,restfulr,0.0.13
2,C,9,2,67,restfulr,0.0.13
2,R,128,234,453,restimizeapi,1.0.0
8,R,207,43,703,restlos,0.2-2
4,R,145,291,670,restorepoint,0.2
1,HTML,156,2,452,restorepoint,0.2
1,Markdown,163,0,328,restorepoint,0.2
3,R,51,80,169,restrictedMVN,1.0
1,C,42,32,114,restrictedMVN,1.0
41,R,910,1192,6702,restriktor,0.2-15
1,TeX,170,59,1276,REST,1.0.1
10,R,645,356,998,REST,1.0.1
13,R,54,259,226,resumer,0.0.3
2,Markdown,46,0,138,resumer,0.0.3
1,TeX,13,8,68,resumer,0.0.3
1,YAML,0,0,4,resumer,0.0.3
6,R,89,192,623,rethinker,1.1.0
63,R,1359,1868,4290,reticulate,1.13
7,HTML,778,15,2621,reticulate,1.13
6,C++,451,461,2335,reticulate,1.13
4,C/C++ Header,311,363,1103,reticulate,1.13
8,Python,121,20,342,reticulate,1.13
1,Markdown,205,0,274,reticulate,1.13
1,CSS,20,0,70,reticulate,1.13
4,R,22,53,257,retimes,0.1-2
1,C,7,13,179,retimes,0.1-2
1,C/C++ Header,0,0,7,retimes,0.1-2
61,R,825,3054,5520,retistruct,0.6.0
3,C,16,21,107,retistruct,0.6.0
1,Markdown,3,0,11,retistruct,0.6.0
2,R,45,166,124,retractcheck,1.0.0
2,Markdown,21,0,42,retractcheck,1.0.0
1,HTML,0,0,25,retractcheck,1.0.0
7,R,86,260,281,retrodesign,0.1.0
1,HTML,30,1,179,retrodesign,0.1.0
1,Markdown,11,0,28,retrodesign,0.1.0
27,R,216,1154,1706,reutils,0.2.3
1,XML,0,0,71,reutils,0.2.3
1,HTML,67,2,341,reval,2.0.0
2,R,16,110,161,reval,2.0.0
34,R,481,4198,5351,revdbayes,1.3.4
3,C++,151,332,5011,revdbayes,1.3.4
2,C/C++ Header,121,4,2245,revdbayes,1.3.4
4,HTML,113,4,976,revdbayes,1.3.4
1,C,4,4,236,revdbayes,1.3.4
2,Markdown,82,0,95,revdbayes,1.3.4
7,C++,135,264,772,revealedPrefs,0.4
4,R,50,128,291,revealedPrefs,0.4
28,JavaScript,2047,1961,7101,revealjs,0.9
19,CSS,991,499,4291,revealjs,0.9
11,HTML,488,45,2147,revealjs,0.9
15,Sass,429,99,1816,revealjs,0.9
4,R,45,98,187,revealjs,0.9
3,JSON,0,0,90,revealjs,0.9
2,Markdown,28,0,26,revealjs,0.9
1,YAML,0,0,4,revealjs,0.9
14,R,69,723,436,RevEcoR,0.99.3
1,HTML,27,1,342,RevEcoR,0.99.3
1,Markdown,12,0,31,RevEcoR,0.99.3
6,R,434,392,1339,revengc,1.0.4
1,Markdown,57,0,140,revengc,1.0.4
9,R,162,152,851,reverseR,0.1
8,Markdown,18,0,78,reverseR,0.1
1,JavaScript,1,0,6,reverseR,0.1
1,R,3,30,293,revgeo,0.15
32,R,468,378,5724,revtools,0.4.0
1,R,40,29,195,reweight,1.2.1
12,R,67,293,606,Rexperigen,0.2.1
2,Markdown,18,0,24,Rexperigen,0.2.1
13,Fortran 77,744,9950,8770,rexpokit,0.26.6.4
10,R,358,1576,869,rexpokit,0.26.6.4
3,C++,130,39,275,rexpokit,0.26.6.4
2,C/C++ Header,47,38,73,rexpokit,0.26.6.4
1,C,19,24,18,rexpokit,0.26.6.4
1,Markdown,7,0,17,rexpokit,0.26.6.4
1,Bourne Shell,1,0,5,rexpokit,0.26.6.4
31,R,452,449,1648,rex,1.1.2
2,HTML,67,2,315,rex,1.1.2
2,Markdown,43,0,92,rex,1.1.2
21,R,263,242,914,rfacebookstat,1.9.1
1,HTML,31,1,570,rfacebookstat,1.9.1
2,Markdown,33,0,103,rfacebookstat,1.9.1
22,R,225,1058,1433,Rfacebook,0.6.15
19,C++,935,264,5131,Rfast2,0.0.4
9,C/C++ Header,218,239,1302,Rfast2,0.0.4
67,R,173,250,1155,Rfast2,0.0.4
1,Markdown,20,0,228,Rfast2,0.0.4
1,C,15,6,56,Rfast2,0.0.4
81,C++,2091,680,15472,Rfast,1.9.5
362,R,636,823,7214,Rfast,1.9.5
12,C/C++ Header,234,212,1106,Rfast,1.9.5
1,C,12,0,524,Rfast,1.9.5
1,Markdown,35,0,392,Rfast,1.9.5
1,Markdown,48,0,148,rfbCNPJ,0.1.1
4,R,9,122,97,rfbCNPJ,0.1.1
2,R,38,45,246,rFDSN,0.0.0
3,C/C++ Header,63,101,563,rFerns,3.0.0
3,R,44,248,365,rFerns,3.0.0
1,C,28,36,232,rFerns,3.0.0
6,R,90,208,1139,RFGLS,1.1
13,R,103,11,368,RFgroove,1.1
1,C,116,46,353,RFgroove,1.1
5,Markdown,829,0,1833,rfigshare,0.3.7
29,R,194,565,696,rfigshare,0.3.7
1,make,7,0,11,rfigshare,0.3.7
3,R,12,10,114,RFinanceYJ,0.3.1
4,R,52,102,146,rfinterval,1.0.0
37,R,338,756,761,rfishbase,3.0.4
1,SVG,0,0,555,rfishbase,3.0.4
1,HTML,31,1,516,rfishbase,3.0.4
2,Markdown,105,0,414,rfishbase,3.0.4
22,R,179,962,2020,RFishBC,0.2.2
1,Markdown,18,0,148,RFishBC,0.2.2
7,R,31,111,134,rfisheries,0.2
1,Markdown,32,0,128,rfisheries,0.2
39,R,185,963,626,Rfit,0.23.0
4,Fortran 77,0,194,185,Rfit,0.23.0
1,Markdown,5,0,12,Rfit,0.23.0
2,C++,310,192,1703,rflexscan,0.1
2,R,47,320,249,rflexscan,0.1
1,Markdown,4,0,14,rflexscan,0.1
1,HTML,83,2,343,rflights,0.1.102
1,Markdown,44,0,189,rflights,0.1.102
8,R,27,209,119,rflights,0.1.102
20,R,190,242,1231,RFLPtools,1.6
9,R,360,638,624,RFmarkerDetector,1.0.1
20,R,272,1054,1677,rfml,0.1.0
3,HTML,88,3,555,rfml,0.1.0
9,JSON,0,0,293,rfml,0.1.0
1,Markdown,18,0,110,rfml,0.1.0
2,HTML,432,2,7051,rfm,0.2.0
17,R,329,529,1089,rfm,0.2.0
3,Markdown,87,0,236,rfm,0.2.0
1,SVG,0,0,1,rfm,0.2.0
3,R,52,70,269,rfoaas,2.0.0
1,Markdown,18,0,57,rfoaas,2.0.0
121,R,1859,681,4124,RFOC,3.4-6
1,HTML,29,41,197,Rfolding,1.0
2,R,17,109,63,Rfolding,1.0
28,R,180,663,759,RForcecom,1.1
20,HTML,216,0,7502,rfordummies,0.1.4
49,R,2066,1409,2545,rfordummies,0.1.4
1,SVG,1,1,117,rfordummies,0.1.4
1,Markdown,10,0,10,rfordummies,0.1.4
18,C,781,919,7752,rforensicbatwing,1.3.1
26,C/C++ Header,269,110,1400,rforensicbatwing,1.3.1
2,C++,115,77,372,rforensicbatwing,1.3.1
6,R,54,56,142,rforensicbatwing,1.3.1
6,R,44,70,198,RFormatter,0.1.1
2,Markdown,21,0,27,RFormatter,0.1.1
23,R,59,585,620,rfPermute,2.1.7
1,Markdown,31,0,82,rfPermute,2.1.7
2,R,30,7,275,RFreak,0.3-0
14,R,166,349,1008,rFSA,0.9.1
1,Markdown,15,0,60,rFSA,0.9.1
11,R,20,335,289,Rfssa,0.0.1
3,C++,16,24,175,Rfssa,0.0.1
1,Markdown,31,0,98,Rfssa,0.0.1
35,R,28,1096,1821,rfUtilities,2.1-4
5,R,132,121,597,rfVarImpOOB,1.0
1,HTML,26,1,81,rfVarImpOOB,1.0
4,R,10,178,188,rfviz,1.0.0
1,Markdown,5,0,6,rfviz,1.0.0
7,R,172,1062,198,Rga4gh,0.1.1
1,Markdown,17,0,40,Rga4gh,0.1.1
2,R,1,4,58,rgabriel,0.7
3,R,5,6,50,rGammaGamma,1.0.12
48,R,106,541,1126,RGA,0.4.2
4,HTML,100,4,469,RGA,0.4.2
2,Markdown,29,0,91,RGA,0.4.2
2,JSON,0,0,2,RGA,0.4.2
105,YAML,0,0,11219,rgbif,1.3.0
99,R,897,3036,5646,rgbif,1.3.0
6,Markdown,540,0,1963,rgbif,1.3.0
5,HTML,373,8,1771,rgbif,1.3.0
1,JSON,0,0,43,rgbif,1.3.0
8,R,106,163,763,RGBM,1.0-8
5,C++,77,280,480,RGBM,1.0-8
4,C/C++ Header,56,94,148,RGBM,1.0-8
2,C,27,61,72,RGBM,1.0-8
5,R,305,97,2136,Rgbp,1.1.3
61,R,1445,1551,5513,Rgb,1.6.1
1,C,54,66,332,Rgb,1.6.1
1,Markdown,22,0,24,Rgb,1.6.1
1,C/C++ Header,11,18,6,Rgb,1.6.1
1,Windows Module Definition,1,0,3,Rgb,1.6.1
1,HTML,335,3,1225,RGCCA,2.1.2
16,R,202,803,726,RGCCA,2.1.2
16,R,55,489,949,RGCxGC,1.0.0
1,HTML,26,1,361,RGCxGC,1.0.0
8,C++,1015,478,4357,rgdal,1.4-4
21,R,461,411,2989,rgdal,1.4-4
2,Bourne Shell,450,435,2868,rgdal,1.4-4
2,m4,232,6,1045,rgdal,1.4-4
2,C/C++ Header,83,53,472,rgdal,1.4-4
1,HTML,6,0,388,rgdal,1.4-4
4,C,37,10,177,rgdal,1.4-4
1,Windows Module Definition,1,0,59,rgdal,1.4-4
20,R,120,457,423,rgdax,1.0.0
2,Markdown,67,0,121,rgdax,1.0.0
7,R,24,19,175,RGeckoboard,0.1-5
1,Markdown,28,0,76,RGeckoboard,0.1-5
1,R,3,68,302,RGenData,1.0
19,R,871,1176,982,RGENERATEPREC,1.2
1,Markdown,4,0,11,RGENERATEPREC,1.2
3,R,282,382,301,RGENERATE,1.3.5
1,Markdown,6,0,6,RGENERATE,1.3.5
5,R,0,39,285,RGenetics,0.1
13,C++,1235,1804,5619,rgenoud,5.8-3.0
8,R,221,264,1467,rgenoud,5.8-3.0
3,C/C++ Header,68,60,293,rgenoud,5.8-3.0
1,Markdown,7,0,21,rgenoud,5.8-3.0
1,C,4,4,14,rgenoud,5.8-3.0
1,HTML,32,1,118,rgen,0.0.1
7,C/C++ Header,60,137,115,rgen,0.0.1
2,Markdown,34,0,74,rgen,0.0.1
1,R,0,1,1,rgen,0.0.1
10,R,230,841,433,RGeode,0.1.0
5,C++,53,10,188,RGeode,0.1.0
2,C/C++ Header,6,0,8,RGeode,0.1.0
1,Markdown,4,0,5,RGeode,0.1.0
2,Bourne Shell,484,591,3873,rgeolocate,1.0.1
3,C,413,146,2560,rgeolocate,1.0.1
5,C++,142,18,644,rgeolocate,1.0.1
7,C/C++ Header,120,158,487,rgeolocate,1.0.1
11,R,35,177,190,rgeolocate,1.0.1
1,HTML,26,1,87,rgeolocate,1.0.1
2,Markdown,26,0,63,rgeolocate,1.0.1
1,m4,10,0,41,rgeolocate,1.0.1
9,R,55,136,197,rgeopat2,0.2.6
1,Markdown,14,0,30,rgeopat2,0.2.6
42,XML,843,1,17737,rgeos,0.5-1
18,C,882,175,2912,rgeos,0.5-1
30,R,677,548,2695,rgeos,0.5-1
2,Bourne Shell,347,382,2434,rgeos,0.5-1
1,m4,37,0,192,rgeos,0.5-1
1,C/C++ Header,55,18,152,rgeos,0.5-1
19,R,406,545,1425,rgexf,0.15.3
2,HTML,37,9,262,rgexf,0.15.3
3,JavaScript,27,11,191,rgexf,0.15.3
1,C,10,9,40,rgexf,0.15.3
1,C/C++ Header,4,5,19,rgexf,0.15.3
13,R,231,1052,467,RGF,1.0.6
1,HTML,210,1,439,RGF,1.0.6
2,Markdown,305,0,298,RGF,1.0.6
25,C,816,257,3285,rggobi,2.1.22
2,Bourne Shell,336,360,2383,rggobi,2.1.22
19,R,249,1136,773,rggobi,2.1.22
6,C/C++ Header,142,22,382,rggobi,2.1.22
3,Assembly,56,23,176,rggobi,2.1.22
1,Markdown,8,0,18,rggobi,2.1.22
5,HTML,133,5,10918,rgho,1.0.1
24,R,107,234,637,rgho,1.0.1
2,Markdown,40,0,75,rgho,1.0.1
21,R,500,226,963,RGIFT,0.1-5
1,HTML,100,6,496,rglobi,0.2.19
3,R,53,229,319,rglobi,0.2.19
1,Markdown,16,0,47,rglobi,0.2.19
9,R,80,180,466,Rglpk,0.6-4
5,C,71,99,441,Rglpk,0.6-4
1,MUMPS,0,0,54,Rglpk,0.6-4
2,Bourne Shell,10,6,54,Rglpk,0.6-4
1,C/C++ Header,1,0,5,Rglpk,0.6-4
1,R,0,0,2,rglwidget,0.2.1
4,HTML,1753,3,27990,rgl,0.100.26
8,C,6359,900,18770,rgl,0.100.26
108,C/C++ Header,2711,5703,13986,rgl,0.100.26
79,C++,3195,1981,13476,rgl,0.100.26
84,R,1566,679,10426,rgl,0.100.26
5,Bourne Shell,697,1002,7739,rgl,0.100.26
4,JavaScript,466,640,3849,rgl,0.100.26
1,m4,27,0,185,rgl,0.100.26
5,make,43,9,102,rgl,0.100.26
1,CSS,3,0,18,rgl,0.100.26
2,YAML,0,0,16,rgl,0.100.26
1,Windows Module Definition,0,0,3,rgl,0.100.26
1,Bourne Shell,392,483,3113,Rgnuplot,1.0.3
44,R,440,518,2608,Rgnuplot,1.0.3
2,C,158,268,529,Rgnuplot,1.0.3
1,C/C++ Header,65,294,61,Rgnuplot,1.0.3
1,m4,14,0,41,Rgnuplot,1.0.3
1,TeX,2,1,11,Rgnuplot,1.0.3
6,R,40,51,202,rGoodData,0.1.1
6,JSON,0,0,44,rGoodData,0.1.1
1,Markdown,6,0,17,rGoodData,0.1.1
9,R,118,432,334,RGoogleAnalyticsPremium,0.1.1
21,R,256,781,897,RGoogleAnalytics,0.1.6
1,Markdown,25,0,28,RGoogleAnalytics,0.1.6
6,R,42,62,94,RGoogleFit,0.3.1
30,R,252,442,1652,RgoogleMaps,1.4.3
10,R,109,420,661,rgoogleslides,0.3.1
2,Markdown,14,0,29,rgoogleslides,0.3.1
2,XML,806,0,50193,RGraphics,2.0-14
4,R,2066,403,6006,RGraphics,2.0-14
7,R,194,278,1995,rgrass7,0.2-1
4,R,26,95,151,RGreenplum,0.1.2
2,Markdown,4,0,6,RGreenplum,0.1.2
3,R,52,215,161,rGroovy,1.3
122,R,1,613,5001,rgr,1.1.15
4,R,37,178,199,rgsp,0.2.0
2,Markdown,8,0,22,rgsp,0.2.0
