survey_year,urban_rural,bioregions,bird_type,bird_count
2015,Urban,NSW North Coast,Crested Pigeon,0
2015,Urban,NSW North Coast,Lewin's Honeyeater,0
2015,Urban,NSW North Coast,Spangled Drongo,0
2015,Urban,NSW North Coast,Bar-shouldered Dove,0
2015,Urban,NSW North Coast,Australasian Figbird,0
2015,Urban,NSW North Coast,Striated Pardalote,0
2015,Urban,NSW North Coast,Australian King-parrot,0
2015,Urban,NSW North Coast,Peaceful Dove,0
2015,Urban,NSW North Coast,Superb Fairy-wren,0
2015,Urban,NSW North Coast,Mangrove Honeyeater,0
2015,Urban,NSW North Coast,White-eared Honeyeater,0
2015,Urban,NSW North Coast,Crested Shrike-tit,0
2015,Urban,NSW North Coast,Rainbow Lorikeet,0
2015,Urban,NSW North Coast,White-headed Pigeon,0
2015,Urban,NSW North Coast,White-throated Honeyeater,0
2015,Urban,NSW North Coast,Large-billed Scrubwren,0
2015,Urban,NSW North Coast,European Greenfinch,0
2015,Urban,NSW North Coast,Western Gerygone,0
2015,Urban,NSW North Coast,Olive-backed Oriole,0
2015,Urban,NSW North Coast,Cattle Egret,0
2015,Urban,NSW North Coast,Brown-headed Honeyeater,0
2015,Urban,NSW North Coast,Diamond Dove,0
2015,Urban,NSW North Coast,Brush Wattlebird,1
2015,Urban,NSW North Coast,Blue-winged Kookaburra,0
2015,Urban,NSW North Coast,Australian Ringneck,0
2015,Urban,NSW North Coast,Welcome Swallow,0
2015,Urban,NSW North Coast,Fuscous Honeyeater,0
2015,Urban,NSW North Coast,Mistletoebird,0
2015,Urban,NSW North Coast,Varied Triller,0
2015,Urban,NSW North Coast,Rock Dove,0
2015,Urban,NSW North Coast,Beautiful Firetail,0
2015,Urban,NSW North Coast,Leaden Flycatcher,0
2015,Urban,NSW North Coast,Grey-crowned Babbler,0
2015,Urban,NSW North Coast,Common Myna,0
2015,Urban,NSW North Coast,Little Friarbird,0
2015,Urban,NSW North Coast,Little Raven,0
2015,Urban,NSW North Coast,Jacky Winter,0
2015,Urban,NSW North Coast,Crescent Honeyeater,0
2015,Urban,NSW North Coast,Eastern Yellow Robin,0
2015,Urban,NSW North Coast,Tawny-crowned Honeyeater,0
2015,Urban,NSW North Coast,Red-browed Finch,0
2015,Urban,NSW North Coast,Diamond Firetail,0
2015,Urban,NSW North Coast,Purple-crowned Lorikeet,0
2015,Urban,NSW North Coast,Yellow Rosella,0
2015,Urban,NSW North Coast,Mangrove Gerygone,0
2015,Urban,NSW North Coast,Australian Brush-turkey,0
2015,Urban,NSW North Coast,Black Butcherbird,0
2015,Urban,NSW North Coast,Rose Robin,0
2015,Urban,NSW North Coast,Pale-yellow Robin,0
2015,Urban,NSW North Coast,Scarlet Honeyeater,0
2015,Urban,NSW North Coast,Eastern Rosella,0
2015,Urban,NSW North Coast,Yellow-tufted Honeyeater,0
2015,Urban,NSW North Coast,Torresian Crow,0
2015,Urban,NSW North Coast,Grey Shrike-thrush,0
2015,Urban,NSW North Coast,Forest Raven,0
2015,Urban,NSW North Coast,Silvereye,0
2015,Urban,NSW North Coast,Little Shrike-thrush,0
2015,Urban,NSW North Coast,Brown Treecreeper,0
2015,Urban,NSW North Coast,Noisy Miner,0
2015,Urban,NSW North Coast,Superb Lyrebird,0
2015,Urban,NSW North Coast,Brown Cuckoo-dove,0
2015,Urban,NSW North Coast,Common Bronzewing,0
2015,Urban,NSW North Coast,White-naped Honeyeater,0
2015,Urban,NSW North Coast,Brown Honeyeater,0
2015,Urban,NSW North Coast,Spotted Dove,0
2015,Urban,NSW North Coast,Rockwarbler,0
2015,Urban,NSW North Coast,Masked Lapwing,0
2015,Urban,NSW North Coast,Yellow-rumped Thornbill,0
2015,Urban,NSW North Coast,Hooded Robin,0
2015,Urban,NSW North Coast,Wonga Pigeon,0
2015,Urban,NSW North Coast,White-winged Chough,0
2015,Urban,NSW North Coast,Eastern Whipbird,0
2015,Urban,NSW North Coast,Golden Whistler,0
2015,Urban,NSW North Coast,Satin Flycatcher,0
2015,Urban,NSW North Coast,Grey Fantail,0
2015,Urban,NSW North Coast,Bassian Thrush,0
2015,Urban,NSW North Coast,Chestnut-breasted Mannikin,0
2015,Urban,NSW North Coast,Wild Duck,0
2015,Urban,NSW North Coast,Willie Wagtail,0
2015,Urban,NSW North Coast,Regent Bowerbird,0
2015,Urban,NSW North Coast,Rufous Fantail,0
2015,Urban,NSW North Coast,Spiny-cheeked Honeyeater,0
2015,Urban,NSW North Coast,Flame Robin,0
2015,Urban,NSW North Coast,European Goldfinch,0
2015,Urban,NSW North Coast,Noisy Friarbird,0
2015,Urban,NSW North Coast,Sulphur-crested Cockatoo,0
2015,Urban,NSW North Coast,Scaly-breasted Lorikeet,0
2015,Urban,NSW North Coast,Tete,0
2015,Urban,NSW North Coast,Double-barred Finch,0
2015,Urban,NSW North Coast,Buff-rumped Thornbill,0
2015,Urban,NSW North Coast,Purple Swamphen,0
2015,Urban,NSW North Coast,Green Catbird,0
2015,Urban,NSW North Coast,Rufous Whistler,0
2015,Urban,NSW North Coast,Southern Whiteface,0
2015,Urban,NSW North Coast,Musk Lorikeet,0
2015,Urban,NSW North Coast,Red-capped Robin,0
2015,Urban,NSW North Coast,Gang-gang Cockatoo,0
2015,Urban,NSW North Coast,Satin Bowerbird,0
2015,Urban,NSW North Coast,Grey Currawong,0
2015,Urban,NSW North Coast,Eastern Spinebill,0
2015,Urban,NSW North Coast,Laughing Kookaburra,1
2015,Urban,NSW North Coast,Little Wattlebird,0
2015,Urban,NSW North Coast,Restless Flycatcher,0
2015,Urban,NSW North Coast,Buff-banded Rail,0
2015,Urban,NSW North Coast,Red-backed Fairy-wren,0
2015,Urban,NSW North Coast,Fan-tailed Cuckoo,0
2015,Urban,NSW North Coast,Brown Goshawk,0
2015,Urban,NSW North Coast,Brown Gerygone,0
2015,Urban,NSW North Coast,Variegated Fairy-wren,0
2015,Urban,NSW North Coast,Blue-faced Honeyeater,0
2015,Urban,NSW North Coast,Red Wattlebird,0
2015,Urban,NSW North Coast,Emerald Dove,0
2015,Urban,NSW North Coast,Red-tailed Black Cockatoo,0
2015,Urban,NSW North Coast,Eastern Koel,0
2015,Urban,NSW North Coast,White-plumed Honeyeater,0
2015,Urban,NSW North Coast,Long-billed Corella,0
2015,Urban,NSW North Coast,Dollarbird,0
2015,Urban,NSW North Coast,Pied Butcherbird,0
2015,Urban,NSW North Coast,Striped Honeyeater,0
2015,Urban,NSW North Coast,Crimson Rosella,0
2015,Urban,NSW North Coast,New Holland Honeyeater,0
2015,Urban,NSW North Coast,Grey Butcherbird,0
2015,Urban,NSW North Coast,Scarlet Robin,0
2015,Urban,NSW North Coast,Bell Miner,0
2015,Urban,NSW North Coast,Australian Raven,0
2015,Urban,NSW North Coast,Spectacled Monarch,0
2015,Urban,NSW North Coast,Black-faced Cuckoo-shrike,0
2015,Urban,NSW North Coast,House Sparrow,0
2015,Urban,NSW North Coast,Brown Thornbill,0
2015,Urban,NSW North Coast,Australian White Ibis,0
2015,Urban,NSW North Coast,Collared Sparrowhawk,0
2015,Urban,NSW North Coast,Yellow Thornbill,0
2015,Urban,NSW North Coast,Black Currawong,0
2015,Urban,NSW North Coast,Brush Bronzewing,0
2015,Urban,NSW North Coast,Little Corella,0
2015,Urban,NSW North Coast,Dusky Woodswallow,0
2015,Urban,NSW North Coast,Yellow-throated Scrubwren,0
2015,Urban,NSW North Coast,Song Thrush,0
2015,Urban,NSW North Coast,Black-faced Monarch,0
2015,Urban,NSW North Coast,Yellow-tailed Black-cockatoo,0
2015,Urban,NSW North Coast,White-throated Treecreeper,0
2015,Urban,NSW North Coast,Topknot Pigeon,0
2015,Urban,NSW North Coast,Red-rumped Parrot,0
2015,Urban,NSW North Coast,Black-chinned Honeyeater,0
2015,Urban,NSW North Coast,White-browed Scrubwren,0
2015,Urban,NSW North Coast,White-throated Gerygone,0
2015,Urban,NSW North Coast,Sacred Kingfisher,0
2015,Urban,NSW North Coast,Weebill,0
2015,Urban,NSW North Coast,Yellow-faced Honeyeater,0
2015,Urban,NSW North Coast,Spotted Pardalote,0
2015,Urban,NSW North Coast,Dusky Honeyeater,0
2015,Urban,NSW North Coast,Singing Honeyeater,0
2015,Urban,NSW North Coast,Apostlebird,0
2015,Urban,NSW North Coast,Striated Thornbill,0
2015,Urban,NSW North Coast,Galah,1
2015,Urban,NSW North Coast,Common Starling,0
2015,Urban,NSW North Coast,Maned Duck,0
2015,Urban,NSW North Coast,Red-whiskered Bulbul,0
2015,Urban,NSW North Coast,White-faced Heron,0
2015,Urban,NSW North Coast,Australian Magpie,1
2015,Urban,NSW North Coast,Common Blackbird,0
2015,Urban,NSW North Coast,Wood Teal,0
2015,Urban,NSW North Coast,Pied Currawong,0
2015,Urban,NSW North Coast,Splendid Fairy-wren,0
2015,Urban,NSW North Coast,Olive Whistler,0
2015,Urban,NSW North Coast,White-cheeked Honeyeater,0
2015,Urban,NSW North Coast,Major Mitchell's Cockatoo,0
2015,Urban,NSW North Coast,Pale-headed Rosella,0
2015,Urban,NSW North Coast,Magpie-lark,0
2015,Urban,NSW North Coast,Crested Pigeon,0
2015,Urban,NSW North Coast,Lewin's Honeyeater,0
2015,Urban,NSW North Coast,Spangled Drongo,0
2015,Urban,NSW North Coast,Bar-shouldered Dove,0
2015,Urban,NSW North Coast,Australasian Figbird,0
2015,Urban,NSW North Coast,Striated Pardalote,0
2015,Urban,NSW North Coast,Australian King-parrot,1
2015,Urban,NSW North Coast,Peaceful Dove,0
2015,Urban,NSW North Coast,Superb Fairy-wren,0
2015,Urban,NSW North Coast,Mangrove Honeyeater,0
2015,Urban,NSW North Coast,White-eared Honeyeater,0
2015,Urban,NSW North Coast,Crested Shrike-tit,0
2015,Urban,NSW North Coast,Rainbow Lorikeet,1
2015,Urban,NSW North Coast,White-headed Pigeon,0
2015,Urban,NSW North Coast,White-throated Honeyeater,0
2015,Urban,NSW North Coast,Large-billed Scrubwren,0
2015,Urban,NSW North Coast,European Greenfinch,0
2015,Urban,NSW North Coast,Western Gerygone,0
2015,Urban,NSW North Coast,Olive-backed Oriole,0
2015,Urban,NSW North Coast,Cattle Egret,0
2015,Urban,NSW North Coast,Brown-headed Honeyeater,0
2015,Urban,NSW North Coast,Diamond Dove,0
2015,Urban,NSW North Coast,Brush Wattlebird,0
2015,Urban,NSW North Coast,Blue-winged Kookaburra,0
2015,Urban,NSW North Coast,Australian Ringneck,0
2015,Urban,NSW North Coast,Welcome Swallow,0
2015,Urban,NSW North Coast,Fuscous Honeyeater,0
2015,Urban,NSW North Coast,Mistletoebird,0
2015,Urban,NSW North Coast,Varied Triller,0
2015,Urban,NSW North Coast,Rock Dove,0
2015,Urban,NSW North Coast,Beautiful Firetail,0
2015,Urban,NSW North Coast,Leaden Flycatcher,0
2015,Urban,NSW North Coast,Grey-crowned Babbler,0
2015,Urban,NSW North Coast,Common Myna,1
2015,Urban,NSW North Coast,Little Friarbird,0
2015,Urban,NSW North Coast,Little Raven,0
2015,Urban,NSW North Coast,Jacky Winter,0
2015,Urban,NSW North Coast,Crescent Honeyeater,0
2015,Urban,NSW North Coast,Eastern Yellow Robin,0
2015,Urban,NSW North Coast,Tawny-crowned Honeyeater,0
2015,Urban,NSW North Coast,Red-browed Finch,0
2015,Urban,NSW North Coast,Diamond Firetail,0
2015,Urban,NSW North Coast,Purple-crowned Lorikeet,0
2015,Urban,NSW North Coast,Yellow Rosella,0
2015,Urban,NSW North Coast,Mangrove Gerygone,0
2015,Urban,NSW North Coast,Australian Brush-turkey,0
2015,Urban,NSW North Coast,Black Butcherbird,0
2015,Urban,NSW North Coast,Rose Robin,0
2015,Urban,NSW North Coast,Pale-yellow Robin,0
2015,Urban,NSW North Coast,Scarlet Honeyeater,0
2015,Urban,NSW North Coast,Eastern Rosella,0
2015,Urban,NSW North Coast,Yellow-tufted Honeyeater,0
2015,Urban,NSW North Coast,Torresian Crow,0
2015,Urban,NSW North Coast,Grey Shrike-thrush,0
2015,Urban,NSW North Coast,Forest Raven,0
2015,Urban,NSW North Coast,Silvereye,0
2015,Urban,NSW North Coast,Little Shrike-thrush,0
2015,Urban,NSW North Coast,Brown Treecreeper,0
2015,Urban,NSW North Coast,Noisy Miner,0
2015,Urban,NSW North Coast,Superb Lyrebird,0
2015,Urban,NSW North Coast,Brown Cuckoo-dove,0
2015,Urban,NSW North Coast,Common Bronzewing,0
2015,Urban,NSW North Coast,White-naped Honeyeater,0
2015,Urban,NSW North Coast,Brown Honeyeater,0
2015,Urban,NSW North Coast,Spotted Dove,0
2015,Urban,NSW North Coast,Rockwarbler,0
2015,Urban,NSW North Coast,Masked Lapwing,0
2015,Urban,NSW North Coast,Yellow-rumped Thornbill,0
2015,Urban,NSW North Coast,Hooded Robin,0
2015,Urban,NSW North Coast,Wonga Pigeon,0
2015,Urban,NSW North Coast,White-winged Chough,0
2015,Urban,NSW North Coast,Eastern Whipbird,0
2015,Urban,NSW North Coast,Golden Whistler,0
2015,Urban,NSW North Coast,Satin Flycatcher,0
2015,Urban,NSW North Coast,Grey Fantail,0
2015,Urban,NSW North Coast,Bassian Thrush,0
2015,Urban,NSW North Coast,Chestnut-breasted Mannikin,0
2015,Urban,NSW North Coast,Wild Duck,0
2015,Urban,NSW North Coast,Willie Wagtail,0
2015,Urban,NSW North Coast,Regent Bowerbird,0
2015,Urban,NSW North Coast,Rufous Fantail,0
2015,Urban,NSW North Coast,Spiny-cheeked Honeyeater,0
2015,Urban,NSW North Coast,Flame Robin,0
2015,Urban,NSW North Coast,European Goldfinch,0
2015,Urban,NSW North Coast,Noisy Friarbird,0
2015,Urban,NSW North Coast,Sulphur-crested Cockatoo,0
2015,Urban,NSW North Coast,Scaly-breasted Lorikeet,1
2015,Urban,NSW North Coast,Tete,0
2015,Urban,NSW North Coast,Double-barred Finch,0
2015,Urban,NSW North Coast,Buff-rumped Thornbill,0
2015,Urban,NSW North Coast,Purple Swamphen,0
2015,Urban,NSW North Coast,Green Catbird,0
2015,Urban,NSW North Coast,Rufous Whistler,0
2015,Urban,NSW North Coast,Southern Whiteface,0
2015,Urban,NSW North Coast,Musk Lorikeet,0
2015,Urban,NSW North Coast,Red-capped Robin,0
2015,Urban,NSW North Coast,Gang-gang Cockatoo,0
2015,Urban,NSW North Coast,Satin Bowerbird,1
2015,Urban,NSW North Coast,Grey Currawong,0
2015,Urban,NSW North Coast,Eastern Spinebill,1
2015,Urban,NSW North Coast,Laughing Kookaburra,0
2015,Urban,NSW North Coast,Little Wattlebird,0
2015,Urban,NSW North Coast,Restless Flycatcher,0
2015,Urban,NSW North Coast,Buff-banded Rail,0
2015,Urban,NSW North Coast,Red-backed Fairy-wren,0
2015,Urban,NSW North Coast,Fan-tailed Cuckoo,0
2015,Urban,NSW North Coast,Brown Goshawk,0
2015,Urban,NSW North Coast,Brown Gerygone,0
2015,Urban,NSW North Coast,Variegated Fairy-wren,0
2015,Urban,NSW North Coast,Blue-faced Honeyeater,1
2015,Urban,NSW North Coast,Red Wattlebird,0
2015,Urban,NSW North Coast,Emerald Dove,0
2015,Urban,NSW North Coast,Red-tailed Black Cockatoo,0
2015,Urban,NSW North Coast,Eastern Koel,1
2015,Urban,NSW North Coast,White-plumed Honeyeater,0
2015,Urban,NSW North Coast,Long-billed Corella,0
2015,Urban,NSW North Coast,Dollarbird,0
2015,Urban,NSW North Coast,Pied Butcherbird,1
2015,Urban,NSW North Coast,Striped Honeyeater,0
2015,Urban,NSW North Coast,Crimson Rosella,0
2015,Urban,NSW North Coast,New Holland Honeyeater,0
2015,Urban,NSW North Coast,Grey Butcherbird,1
2015,Urban,NSW North Coast,Scarlet Robin,0
2015,Urban,NSW North Coast,Bell Miner,0
2015,Urban,NSW North Coast,Australian Raven,0
2015,Urban,NSW North Coast,Spectacled Monarch,0
2015,Urban,NSW North Coast,Black-faced Cuckoo-shrike,0
2015,Urban,NSW North Coast,House Sparrow,0
2015,Urban,NSW North Coast,Brown Thornbill,0
2015,Urban,NSW North Coast,Australian White Ibis,0
2015,Urban,NSW North Coast,Collared Sparrowhawk,0
2015,Urban,NSW North Coast,Yellow Thornbill,0
2015,Urban,NSW North Coast,Black Currawong,0
2015,Urban,NSW North Coast,Brush Bronzewing,0
2015,Urban,NSW North Coast,Little Corella,0
2015,Urban,NSW North Coast,Dusky Woodswallow,0
2015,Urban,NSW North Coast,Yellow-throated Scrubwren,0
2015,Urban,NSW North Coast,Song Thrush,0
2015,Urban,NSW North Coast,Black-faced Monarch,0
2015,Urban,NSW North Coast,Yellow-tailed Black-cockatoo,0
2015,Urban,NSW North Coast,White-throated Treecreeper,0
2015,Urban,NSW North Coast,Topknot Pigeon,0
2015,Urban,NSW North Coast,Red-rumped Parrot,0
2015,Urban,NSW North Coast,Black-chinned Honeyeater,0
2015,Urban,NSW North Coast,White-browed Scrubwren,0
2015,Urban,NSW North Coast,White-throated Gerygone,0
2015,Urban,NSW North Coast,Sacred Kingfisher,0
2015,Urban,NSW North Coast,Weebill,0
2015,Urban,NSW North Coast,Yellow-faced Honeyeater,0
2015,Urban,NSW North Coast,Spotted Pardalote,0
2015,Urban,NSW North Coast,Dusky Honeyeater,0
2015,Urban,NSW North Coast,Singing Honeyeater,0
2015,Urban,NSW North Coast,Apostlebird,0
2015,Urban,NSW North Coast,Striated Thornbill,0
2015,Urban,NSW North Coast,Galah,0
2015,Urban,NSW North Coast,Common Starling,0
2015,Urban,NSW North Coast,Maned Duck,0
2015,Urban,NSW North Coast,Red-whiskered Bulbul,0
2015,Urban,NSW North Coast,White-faced Heron,0
2015,Urban,NSW North Coast,Australian Magpie,1
2015,Urban,NSW North Coast,Common Blackbird,0
2015,Urban,NSW North Coast,Wood Teal,0
2015,Urban,NSW North Coast,Pied Currawong,0
2015,Urban,NSW North Coast,Splendid Fairy-wren,0
2015,Urban,NSW North Coast,Olive Whistler,0
2015,Urban,NSW North Coast,White-cheeked Honeyeater,0
2015,Urban,NSW North Coast,Major Mitchell's Cockatoo,0
2015,Urban,NSW North Coast,Pale-headed Rosella,0
2015,Urban,NSW North Coast,Magpie-lark,0
2015,Urban,NSW North Coast,Crested Pigeon,0
2015,Urban,NSW North Coast,Lewin's Honeyeater,0
2015,Urban,NSW North Coast,Spangled Drongo,0
2015,Urban,NSW North Coast,Bar-shouldered Dove,1
2015,Urban,NSW North Coast,Australasian Figbird,0
2015,Urban,NSW North Coast,Striated Pardalote,0
2015,Urban,NSW North Coast,Australian King-parrot,0
2015,Urban,NSW North Coast,Peaceful Dove,0
2015,Urban,NSW North Coast,Superb Fairy-wren,0
2015,Urban,NSW North Coast,Mangrove Honeyeater,0
2015,Urban,NSW North Coast,White-eared Honeyeater,0
2015,Urban,NSW North Coast,Crested Shrike-tit,0
2015,Urban,NSW North Coast,Rainbow Lorikeet,1
2015,Urban,NSW North Coast,White-headed Pigeon,1
2015,Urban,NSW North Coast,White-throated Honeyeater,0
2015,Urban,NSW North Coast,Large-billed Scrubwren,0
2015,Urban,NSW North Coast,European Greenfinch,0
2015,Urban,NSW North Coast,Western Gerygone,0
2015,Urban,NSW North Coast,Olive-backed Oriole,0
2015,Urban,NSW North Coast,Cattle Egret,0
2015,Urban,NSW North Coast,Brown-headed Honeyeater,0
2015,Urban,NSW North Coast,Diamond Dove,0
2015,Urban,NSW North Coast,Brush Wattlebird,0
2015,Urban,NSW North Coast,Blue-winged Kookaburra,0
2015,Urban,NSW North Coast,Australian Ringneck,0
2015,Urban,NSW North Coast,Welcome Swallow,0
2015,Urban,NSW North Coast,Fuscous Honeyeater,0
2015,Urban,NSW North Coast,Mistletoebird,0
2015,Urban,NSW North Coast,Varied Triller,0
2015,Urban,NSW North Coast,Rock Dove,0
2015,Urban,NSW North Coast,Beautiful Firetail,0
2015,Urban,NSW North Coast,Leaden Flycatcher,0
2015,Urban,NSW North Coast,Grey-crowned Babbler,0
2015,Urban,NSW North Coast,Common Myna,0
2015,Urban,NSW North Coast,Little Friarbird,0
2015,Urban,NSW North Coast,Little Raven,0
2015,Urban,NSW North Coast,Jacky Winter,0
2015,Urban,NSW North Coast,Crescent Honeyeater,0
2015,Urban,NSW North Coast,Eastern Yellow Robin,0
2015,Urban,NSW North Coast,Tawny-crowned Honeyeater,0
2015,Urban,NSW North Coast,Red-browed Finch,0
2015,Urban,NSW North Coast,Diamond Firetail,0
2015,Urban,NSW North Coast,Purple-crowned Lorikeet,0
2015,Urban,NSW North Coast,Yellow Rosella,0
2015,Urban,NSW North Coast,Mangrove Gerygone,0
2015,Urban,NSW North Coast,Australian Brush-turkey,0
2015,Urban,NSW North Coast,Black Butcherbird,0
2015,Urban,NSW North Coast,Rose Robin,0
2015,Urban,NSW North Coast,Pale-yellow Robin,0
2015,Urban,NSW North Coast,Scarlet Honeyeater,0
2015,Urban,NSW North Coast,Eastern Rosella,0
2015,Urban,NSW North Coast,Yellow-tufted Honeyeater,0
2015,Urban,NSW North Coast,Torresian Crow,0
2015,Urban,NSW North Coast,Grey Shrike-thrush,0
2015,Urban,NSW North Coast,Forest Raven,0
2015,Urban,NSW North Coast,Silvereye,0
2015,Urban,NSW North Coast,Little Shrike-thrush,0
2015,Urban,NSW North Coast,Brown Treecreeper,0
2015,Urban,NSW North Coast,Noisy Miner,1
2015,Urban,NSW North Coast,Superb Lyrebird,0
2015,Urban,NSW North Coast,Brown Cuckoo-dove,0
2015,Urban,NSW North Coast,Common Bronzewing,0
2015,Urban,NSW North Coast,White-naped Honeyeater,0
2015,Urban,NSW North Coast,Brown Honeyeater,0
2015,Urban,NSW North Coast,Spotted Dove,0
2015,Urban,NSW North Coast,Rockwarbler,0
2015,Urban,NSW North Coast,Masked Lapwing,0
2015,Urban,NSW North Coast,Yellow-rumped Thornbill,0
2015,Urban,NSW North Coast,Hooded Robin,0
2015,Urban,NSW North Coast,Wonga Pigeon,1
2015,Urban,NSW North Coast,White-winged Chough,0
2015,Urban,NSW North Coast,Eastern Whipbird,0
2015,Urban,NSW North Coast,Golden Whistler,0
2015,Urban,NSW North Coast,Satin Flycatcher,0
2015,Urban,NSW North Coast,Grey Fantail,0
2015,Rural,NSW North Coast,Bassian Thrush,0
2015,Rural,NSW North Coast,Chestnut-breasted Mannikin,0
2015,Rural,NSW North Coast,Wild Duck,0
2015,Rural,NSW North Coast,Willie Wagtail,0
2015,Rural,NSW North Coast,Regent Bowerbird,0
2015,Rural,NSW North Coast,Rufous Fantail,0
2015,Rural,NSW North Coast,Spiny-cheeked Honeyeater,0
2015,Rural,NSW North Coast,Flame Robin,0
2015,Rural,NSW North Coast,European Goldfinch,0
2015,Rural,NSW North Coast,Noisy Friarbird,0
2015,Rural,NSW North Coast,Sulphur-crested Cockatoo,0
2015,Rural,NSW North Coast,Scaly-breasted Lorikeet,0
2015,Rural,NSW North Coast,Tete,0
2015,Rural,NSW North Coast,Double-barred Finch,0
2015,Rural,NSW North Coast,Buff-rumped Thornbill,0
2015,Rural,NSW North Coast,Purple Swamphen,0
2015,Rural,NSW North Coast,Green Catbird,0
2015,Rural,NSW North Coast,Rufous Whistler,0
2015,Rural,NSW North Coast,Southern Whiteface,0
2015,Rural,NSW North Coast,Musk Lorikeet,0
2015,Rural,NSW North Coast,Red-capped Robin,0
2015,Rural,NSW North Coast,Gang-gang Cockatoo,0
2015,Rural,NSW North Coast,Satin Bowerbird,0
2015,Rural,NSW North Coast,Grey Currawong,0
2015,Rural,NSW North Coast,Eastern Spinebill,0
2015,Rural,NSW North Coast,Laughing Kookaburra,0
2015,Rural,NSW North Coast,Little Wattlebird,0
2015,Rural,NSW North Coast,Restless Flycatcher,0
2015,Rural,NSW North Coast,Buff-banded Rail,0
2015,Rural,NSW North Coast,Red-backed Fairy-wren,0
2015,Rural,NSW North Coast,Fan-tailed Cuckoo,0
2015,Rural,NSW North Coast,Brown Goshawk,0
2015,Rural,NSW North Coast,Brown Gerygone,0
2015,Rural,NSW North Coast,Variegated Fairy-wren,0
2015,Rural,NSW North Coast,Blue-faced Honeyeater,0
2015,Rural,NSW North Coast,Red Wattlebird,0
2015,Rural,NSW North Coast,Emerald Dove,0
2015,Rural,NSW North Coast,Red-tailed Black Cockatoo,0
2015,Rural,NSW North Coast,Eastern Koel,0
2015,Rural,NSW North Coast,White-plumed Honeyeater,0
2015,Rural,NSW North Coast,Long-billed Corella,0
2015,Rural,NSW North Coast,Dollarbird,0
2015,Rural,NSW North Coast,Pied Butcherbird,0
2015,Rural,NSW North Coast,Striped Honeyeater,0
2015,Rural,NSW North Coast,Crimson Rosella,0
2015,Rural,NSW North Coast,New Holland Honeyeater,0
2015,Rural,NSW North Coast,Grey Butcherbird,1
2015,Rural,NSW North Coast,Scarlet Robin,0
2015,Rural,NSW North Coast,Bell Miner,0
2015,Rural,NSW North Coast,Australian Raven,0
2015,Rural,NSW North Coast,Spectacled Monarch,0
2015,Rural,NSW North Coast,Black-faced Cuckoo-shrike,0
2015,Rural,NSW North Coast,House Sparrow,0
2015,Rural,NSW North Coast,Brown Thornbill,0
2015,Rural,NSW North Coast,Australian White Ibis,0
2015,Rural,NSW North Coast,Collared Sparrowhawk,0
2015,Rural,NSW North Coast,Yellow Thornbill,0
2015,Rural,NSW North Coast,Black Currawong,0
2015,Rural,NSW North Coast,Brush Bronzewing,0
2015,Rural,NSW North Coast,Little Corella,0
2015,Rural,NSW North Coast,Dusky Woodswallow,0
2015,Rural,NSW North Coast,Yellow-throated Scrubwren,0
2015,Rural,NSW North Coast,Song Thrush,0
2015,Rural,NSW North Coast,Black-faced Monarch,0
2015,Rural,NSW North Coast,Yellow-tailed Black-cockatoo,0
2015,Rural,NSW North Coast,White-throated Treecreeper,0
2015,Rural,NSW North Coast,Topknot Pigeon,0
2015,Rural,NSW North Coast,Red-rumped Parrot,0
2015,Rural,NSW North Coast,Black-chinned Honeyeater,0
2015,Rural,NSW North Coast,White-browed Scrubwren,0
2015,Rural,NSW North Coast,White-throated Gerygone,0
2015,Rural,NSW North Coast,Sacred Kingfisher,0
2015,Rural,NSW North Coast,Weebill,0
2015,Rural,NSW North Coast,Yellow-faced Honeyeater,0
2015,Rural,NSW North Coast,Spotted Pardalote,0
2015,Rural,NSW North Coast,Dusky Honeyeater,0
2015,Rural,NSW North Coast,Singing Honeyeater,0
2015,Rural,NSW North Coast,Apostlebird,0
2015,Rural,NSW North Coast,Striated Thornbill,0
2015,Rural,NSW North Coast,Galah,1
2015,Rural,NSW North Coast,Common Starling,0
2015,Rural,NSW North Coast,Maned Duck,0
2015,Rural,NSW North Coast,Red-whiskered Bulbul,0
2015,Rural,NSW North Coast,White-faced Heron,0
2015,Rural,NSW North Coast,Australian Magpie,0
2015,Rural,NSW North Coast,Common Blackbird,0
2015,Rural,NSW North Coast,Wood Teal,0
2015,Rural,NSW North Coast,Pied Currawong,0
2015,Rural,NSW North Coast,Splendid Fairy-wren,0
2015,Rural,NSW North Coast,Olive Whistler,0
2015,Rural,NSW North Coast,White-cheeked Honeyeater,0
2015,Rural,NSW North Coast,Major Mitchell's Cockatoo,0
2015,Rural,NSW North Coast,Pale-headed Rosella,0
2015,Rural,NSW North Coast,Magpie-lark,0
2015,Rural,NSW North Coast,Crested Pigeon,1
2015,Rural,NSW North Coast,Lewin's Honeyeater,0
2015,Rural,NSW North Coast,Spangled Drongo,0
2015,Rural,NSW North Coast,Bar-shouldered Dove,0
2015,Rural,NSW North Coast,Australasian Figbird,0
2015,Rural,NSW North Coast,Striated Pardalote,0
2015,Rural,NSW North Coast,Australian King-parrot,0
2015,Rural,NSW North Coast,Peaceful Dove,0
2015,Rural,NSW North Coast,Superb Fairy-wren,0
2015,Rural,NSW North Coast,Mangrove Honeyeater,0
2015,Rural,NSW North Coast,White-eared Honeyeater,0
2015,Rural,NSW North Coast,Crested Shrike-tit,0
