long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
-73.9668230576555,40.7870637233327,25B-PM-1007-02,25B,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9668230576555 40.7870637233327),NA,19,4,19,13
-73.9599911537509,40.7914452542845,33D-AM-1017-04,33D,AM,10172018,4,Adult,Black,NA,Black+,NA,Above Ground,5,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9599911537509 40.7914452542845),NA,19,4,19,13
-73.9756273257684,40.7706539186221,6D-AM-1008-04,06D,AM,10082018,4,Adult,Gray,NA,Gray+,NA,Above Ground,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9756273257684 40.7706539186221),NA,19,4,19,13
-73.9775865217038,40.7704928300008,5C-PM-1010-01,05C,PM,10102018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9775865217038 40.7704928300008),NA,19,4,19,13
-73.9727323797981,40.7669035463955,3H-AM-1008-03,03H,AM,10082018,3,Adult,Gray,NA,Gray+,NA,Above Ground,40,building nest,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9727323797981 40.7669035463955),NA,19,4,19,13
-73.9756105226696,40.7696531972655,5D-AM-1020-03,05D,AM,10202018,3,Adult,Cinnamon,Black,Cinnamon+Black,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9756105226696 40.7696531972655),NA,19,4,19,13
-73.9565151662506,40.7946647987447,37E-PM-1006-07,37E,PM,10062018,7,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,me,POINT (-73.9565151662506 40.7946647987447),NA,19,4,19,13
-73.9577297187155,40.799225295679,41B-AM-1010-08,41B,AM,10102018,8,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Above Ground,20,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9577297187155 40.799225295679),NA,19,4,19,13
-73.9698446365683,40.7842607168578,22A-AM-1008-01,22A,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,4,on fence,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9698446365683 40.7842607168578),NA,19,4,19,13
-73.9569896638974,40.7911914507504,33G-PM-1006-02,33G,PM,10062018,2,Adult,Gray,NA,Gray+,my favorite,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,engaged w/ me,POINT (-73.9569896638974 40.7911914507504),NA,19,4,19,13
-73.969517504176,40.7820741344297,20B-PM-1013-02,20B,PM,10132018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.969517504176 40.7820741344297),NA,19,4,19,13
-73.9679156307975,40.7745269360259,13H-PM-1010-06,13H,PM,10102018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9679156307975 40.7745269360259),NA,19,4,19,13
-73.9526681107152,40.7977012009146,42F-PM-1017-01,42F,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9526681107152 40.7977012009146),NA,19,4,19,13
-73.9605347462123,40.7942075448387,35B-AM-1010-04,35B,AM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,lawn,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9605347462123 40.7942075448387),NA,19,4,19,13
-73.9768544488742,40.7680069500977,3D-AM-1006-07,03D,AM,10062018,7,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,running (with food in mouth),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9768544488742 40.7680069500977),NA,19,4,19,13
-73.9653343572865,40.7775286924617,17H-PM-1007-01,17H,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,4,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9653343572865 40.7775286924617),NA,19,4,19,13
-73.9691318044969,40.7709801974696,9I-AM-1014-05,09I,AM,10142018,5,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9691318044969 40.7709801974696),NA,19,4,19,13
-73.9686999860219,40.7844014735136,22B-PM-1014-03,22B,PM,10142018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,8,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9686999860219 40.7844014735136),NA,19,4,19,13
-73.9599419926299,40.7972774728811,38A-AM-1019-01,38A,AM,10192018,1,Adult,Gray,NA,Gray+,NA,Above Ground,3,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9599419926299 40.7972774728811),NA,19,4,19,13
-73.975592325642907,40.7672967972471,3F-PM-1013-02,03F,PM,10132018,2,Adult,Black,Gray,Black+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.97559232564292 40.7672967972471),NA,19,4,19,13
-73.9674603784345,40.7749493803168,13H-PM-1010-01,13H,PM,10102018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9674603784345 40.774949380316805),NA,19,4,19,13
-73.9600963639087,40.7934962325313,34C-AM-1007-01,34C,AM,10072018,1,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,dog,POINT (-73.9600963639087 40.7934962325313),NA,19,4,19,13
-73.96388775887,40.7915477304252,31A-AM-1010-02,31A,AM,10102018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,scratching,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.96388775887 40.7915477304252),NA,19,4,19,13
-73.964274290774,40.7795319556023,19H-AM-1010-03,19H,AM,10102018,3,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ran from human w/ dog,POINT (-73.964274290774 40.7795319556023),NA,19,4,19,13
-73.9596820155238,40.7932886803231,34D-PM-1007-03,34D,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9596820155238 40.7932886803231),NA,19,4,19,13
-73.9613347295946,40.7938900965153,34B-AM-1013-02,34B,AM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9613347295946 40.7938900965153),NA,19,4,19,13
-73.9721448879766,40.7762112840981,13C-AM-1010-02,13C,AM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,7,NA,FALSE,FALSE,TRUE,FALSE,FALSE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9721448879766 40.7762112840981),NA,19,4,19,13
-73.9736489041867,40.7712143385426,7E-AM-1006-04,07E,AM,10062018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,under a tree,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9736489041867 40.7712143385426),NA,19,4,19,13
-73.9710843362124,40.7679739601336,5I-AM-1010-03,05I,AM,10102018,3,Adult,Gray,NA,Gray+,NA,Above Ground,3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9710843362124 40.7679739601336),NA,19,4,19,13
-73.9663297144622,40.7837932023685,22D-PM-1012-03,22D,PM,10122018,3,Adult,Gray,"Black, White","Gray+Black, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9663297144622 40.7837932023685),NA,19,4,19,13
-73.9674931070324,40.7783693690954,17F-AM-1007-04,17F,AM,10072018,4,Adult,Cinnamon,White,Cinnamon+White,NA,Above Ground,4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,chilling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9674931070324 40.7783693690954),NA,19,4,19,13
-73.9657958433575,40.7763496875058,15H-AM-1013-01,15H,AM,10132018,1,Adult,Gray,White,Gray+White,NA,Above Ground,50,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9657958433575 40.7763496875058),NA,19,4,19,13
-73.9546780963388,40.7903216522111,34I-AM-1012-03,34I,AM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,nut in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9546780963388 40.7903216522111),NA,19,4,19,13
-73.9719068478565,40.7789062312585,15B-AM-1014-02,15B,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"grooming,scratching",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9719068478565 40.7789062312585),NA,19,4,19,13
-73.9805927710872,40.7679989116642,1B-PM-1019-07,01B,PM,10192018,7,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9805927710872 40.7679989116642),NA,19,4,19,13
-73.9596083366477,40.7949526729608,36C-PM-1013-05,36C,PM,10132018,5,Adult,Cinnamon,NA,Cinnamon+,"""Warm brown"" written in for Primary.",Ground Plane,FALSE,Ran across path in front of people,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,POINT (-73.9596083366477 40.7949526729608),NA,19,4,19,13
-73.9619786450142,40.7919876274548,32C-PM-1013-09,32C,PM,10132018,9,Juvenile,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9619786450142 40.7919876274548),NA,19,4,19,13
-73.9584950620879,40.7902770710643,32F-PM-1008-03,32F,PM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9584950620879 40.7902770710643),NA,19,4,19,13
-73.9766317094163,40.7734230472026,8B-AM-1007-05,08B,AM,10072018,5,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9766317094163 40.7734230472026),NA,19,4,19,13
-73.9595222999173,40.7833202577782,25I-AM-1012-02,25I,AM,10122018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Above Ground,31,on tree,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9595222999173 40.7833202577782),NA,19,4,19,13
-73.9726920847792,40.7794117463889,16A-PM-1019-02,16A,PM,10192018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,scared by dog,POINT (-73.9726920847792 40.7794117463889),NA,19,4,19,13
-73.9663168490265,40.7825083721362,21D-AM-1008-01,21D,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9663168490265 40.7825083721362),NA,19,4,19,13
-73.9693876553956,40.7707232748402,8I-AM-1006-02,08I,AM,10062018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9693876553956 40.7707232748402),NA,19,4,19,13
-73.9806905259671,40.7681152210858,1A-AM-1007-03,01A,AM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,looking in bush,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9806905259671 40.7681152210858),NA,19,4,19,13
-73.9801619956135,40.7678576697542,1B-AM-1012-09,01B,AM,10122018,9,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9801619956135 40.7678576697542),NA,19,4,19,13
-73.954767265558,40.7973243644491,40E-PM-1017-03,40E,PM,10172018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.954767265558 40.7973243644491),NA,19,4,19,13
-73.9713968424625,40.7740390188527,11E-PM-1012-03,11E,PM,10122018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9713968424625 40.7740390188527),NA,19,4,19,13
-73.962125364400407,40.7912082086879,31C-AM-1017-01,31C,AM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,8,NA,TRUE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9621253644004 40.7912082086879),NA,19,4,19,13
-73.9696274291417,40.7691980808067,7I-PM-1013-03,07I,PM,10132018,3,Adult,Black,Gray,Black+Gray,NA,Ground Plane,FALSE,Trash bins,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9696274291417 40.7691980808067),NA,19,4,19,13
-73.9622050752008,40.7886373772305,29D-PM-1010-01,29D,PM,10102018,1,Juvenile,Gray,White,Gray+White,NA,Above Ground,10,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9622050752008 40.7886373772305),NA,19,4,19,13
-73.9674556940019,40.7875399402461,26A-AM-1014-02,26A,AM,10142018,2,NA,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,could not get close due to fences,POINT (-73.9674556940019 40.7875399402461),NA,19,4,19,13
-73.9690079924094,40.7845473505585,22A-AM-1008-06,22A,AM,10082018,6,Adult,Gray,NA,Gray+,NA,Above Ground,30,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9690079924094 40.7845473505585),NA,19,4,19,13
-73.9689703880705,40.7712025611298,9I-PM-1010-02,09I,PM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",standard coloration,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.96897038807052 40.7712025611298),NA,19,4,19,13
-73.9616944195776,40.7927250423024,33B-PM-1010-02,33B,PM,10102018,2,Adult,NA,NA,+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9616944195776 40.7927250423024),NA,19,4,19,13
-73.9758375334287,40.7676793289765,3E-AM-1006-06,03E,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,14,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9758375334287 40.7676793289765),NA,19,4,19,13
-73.974382557804,40.7674812627373,3F-AM-1006-10,03F,AM,10062018,10,Adult,Cinnamon,White,Cinnamon+White,NA,Above Ground,6,on fence,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,clueless,POINT (-73.974382557804 40.7674812627373),NA,19,4,19,13
-73.9550131837533,40.7958617258176,39E-PM-1013-02,39E,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,Gray tail & butt,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,POINT (-73.9550131837533 40.7958617258176),NA,19,4,19,13
-73.9762974698771,40.7740076116964,9B-PM-1013-06,09B,PM,10132018,6,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9762974698771 40.7740076116964),NA,19,4,19,13
-73.9719038949487,40.7703533492482,7G-AM-1010-05,07G,AM,10102018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9719038949487 40.7703533492482),NA,19,4,19,13
-73.964868521585,40.7821064183815,22F-PM-1014-01,22F,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.964868521585 40.7821064183815),NA,19,4,19,13
-73.979381450452,40.7709033697887,4A-PM-1007-01,04A,PM,10072018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.979381450452 40.770903369788705),NA,19,4,19,13
-73.9714295102249,40.776954371947,14D-PM-1019-02,14D,PM,10192018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9714295102249 40.776954371947),NA,19,4,19,13
-73.9748635473782,40.7742591029151,10C-AM-1018-02,10C,AM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,sitting in the sun,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9748635473782 40.7742591029151),NA,19,4,19,13
-73.9584561537421,40.7911211164754,33F-PM-1012-02,33F,PM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9584561537421 40.7911211164754),NA,19,4,19,13
-73.974275954985,40.7754723879307,11B-AM-1007-02,11B,AM,10072018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.974275954985 40.7754723879307),NA,19,4,19,13
-73.9767590273554,40.7717561807266,6B-PM-1017-07,06B,PM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9767590273554 40.7717561807266),NA,19,4,19,13
-73.95744422055,40.7961046528557,38D-AM-1017-04,38D,AM,10172018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.95744422055 40.7961046528557),NA,19,4,19,13
-73.9693338657183,40.7757055884538,13F-PM-1008-05,13F,PM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,2,tree trunk,TRUE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9693338657183 40.77570558845381),NA,19,4,19,13
-73.9649823687651,40.7763395359636,16I-AM-1008-02,16I,AM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Above Ground,1,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9649823687651 40.7763395359636),NA,19,4,19,13
-73.9710221361528,40.7724939691584,10F-PM-1019-01,10F,PM,10192018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head & stripe,Above Ground,2,"Behind fence, tree trunk",FALSE,FALSE,TRUE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9710221361528 40.7724939691584),NA,19,4,19,13
-73.9647219419257,40.7812084402932,20F-PM-1007-03,20F,PM,10072018,3,Adult,Gray,White,Gray+White,gray on haunches white on tail,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9647219419257 40.7812084402932),NA,19,4,19,13
-73.9589475065438,40.7934846881536,35D-PM-1013-06,35D,PM,10132018,6,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9589475065438 40.7934846881536),NA,19,4,19,13
-73.9548207106339,40.7946991812402,38F-PM-1013-04,38F,PM,10132018,4,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9548207106339 40.7946991812402),NA,19,4,19,13
-73.976869549792,40.7706982454723,5C-AM-1006-04,05C,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Above Ground,12,thin branch of tree,FALSE,FALSE,FALSE,FALSE,FALSE,relaxing,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.976869549792 40.7706982454723),NA,19,4,19,13
