reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,summary,has_images,day_part
2013-01-16T17:00:00Z,2013-01-16T17:00:00Z,2013-02-04,Fayetteville,NC,US,other,10 seconds,10,It was v shaped/white blue lights going accross i was sure that it wasnt a stealth bomber it slowed down then sped up i took my hunt.,FALSE,morning
2013-01-15T23:30:00Z,2013-01-15T23:30:00Z,2013-02-04,Loris,SC,US,other,1 minute,60,"5 lights seen above tree line NW of Loris, SC.",FALSE,nautical dusk
2013-01-15T00:00:00Z,2013-01-15T00:00:00Z,2013-02-04,Waukegan,IL,US,other,1.5 minutes,90,Mom and 8 yr old daughter see a lighted star shaped object with trailing flames above tree in back yard.,FALSE,nautical dusk
2013-01-14T00:15:00Z,2013-01-14T00:15:00Z,2013-02-04,Jackson,MO,US,other,~3 minutes,180,Star replacement moved across sky at jet speed and twice positioned itself where it stay for remaining night.,FALSE,astronomical dusk
2013-01-07T02:00:00Z,2013-01-07T02:00:00Z,2013-02-04,Whitefish,MT,US,other,2 minutes,120,Spotted being seen by don k chevrolet and glacier bank right in town headed torward  glacier park four leaf clover shaped ship lots of,FALSE,night
2013-01-04T23:00:00Z,2013-01-04T23:00:00Z,2013-02-04,Arcadia,FL,US,other,10 minutes,600,"2 large orange lights from southeast to northwest route, absolutley no sound.",FALSE,civil dusk
2013-01-02T11:20:00Z,2013-01-02T11:20:00Z,2013-02-04,Corona,NY,US,other,5 minutes,300,"2 Bright Lights seen in Queens, NY",FALSE,nautical dawn
2013-01-02T04:00:00Z,2013-01-02T04:00:00Z,2013-07-03,Martinez,GA,US,other,30 seconds,30,((HOAX??))  UFO gives friends a sunburn.,FALSE,night
2013-01-02T04:50:00Z,2013-01-02T04:50:00Z,2013-02-04,Fountain Hills,AZ,US,other,5 minutes,300,Observed flash in night sky at southern direction from 33 latitude and 111 longitude at 30-35 degree altitiude of bright(full moon) int,FALSE,night
2013-01-01T05:15:00Z,2013-01-01T05:15:00Z,2013-02-04,York,PA,US,other,~5 minutes,300,Six orange lights flew in formation across the sky.,FALSE,night
2013-01-01T08:01:00Z,2013-01-01T08:01:00Z,2013-02-04,Portland,OR,US,other,2-3 minutes,180,"I observed the following by eye & through binoculars.

Whilst watching the New Years Fireworks from my 2nd story which affords me a g",FALSE,night
2013-01-01T07:00:00Z,2013-01-01T07:00:00Z,2013-02-04,Rio Rancho,NM,US,other,5 minutes,300,5 glowing lights following eachother and disappear,FALSE,night
2013-01-01T02:00:00Z,2013-01-01T02:00:00Z,2013-02-04,Gainesville,FL,US,other,10 minutes,600,12 red lights in the sky with no sound.,FALSE,night
2013-01-01T03:30:00Z,2013-01-01T03:30:00Z,2013-02-04,Sequim,WA,US,other,~1 second,1,3 high speed  illuminated objects observed.,FALSE,night
2012-12-28T22:25:00Z,2012-12-28T22:25:00Z,2013-02-04,Gray,ME,US,other,45 seconds,45,Small and huge object with star shaped light converge and take off at high speed.,FALSE,nautical dusk
2012-12-26T20:00:00Z,2012-12-26T20:00:00Z,2013-02-04,The Dalles,OR,US,other,10 minutes,600,((HOAX??))  Whirring black object off our front porch.,FALSE,morning
2012-12-26T16:20:00Z,2012-12-26T16:20:00Z,2013-02-04,Williston,VT,US,other,2 minutes,120,Hovered very close to the ground for about a minute then disappeared.,FALSE,morning
2012-12-25T04:30:00Z,2012-12-25T04:30:00Z,2013-02-04,Oceanside,CA,US,other,1 minute,60,This object had a bright orange light that was steady and not moving,FALSE,night
2012-12-24T01:40:00Z,2012-12-24T01:40:00Z,2013-02-04,Weehawken,NJ,US,other,4 seconds,4,12/23/12 - Large Object with Red Lights falls Extremely Fast from Sky To Hudson River (Weehawken) with ZERO explosion/noise,FALSE,night
2012-12-21T22:00:00Z,2012-12-21T22:00:00Z,2013-02-04,Magnolia,TX,US,other,1 minute,60,Took pictures of lighted object shooting something towards Earth during daylight.,FALSE,afternoon
2012-12-21T06:58:00Z,2012-12-21T06:58:00Z,2013-02-04,Tulsa,OK,US,other,10 minutes,600,"UFO over Tulsa, Oklahoma at 12:58am 12/21/12",FALSE,night
2012-12-21T05:30:00Z,2012-12-21T05:30:00Z,2012-12-21,Cameron,TX,US,other,~10 minutes,600,"Octagon shaped bright grayish ship in sky, near Cameron, Texas on highway 36. Blinking. Fast. Scary",FALSE,night
2012-12-21T00:00:00Z,2012-12-21T00:00:00Z,2012-12-21,Tulsa,OK,US,other,2 minutes,120,Large airplane flying low to ground stopping in mid-air hovering for a few seconds then continuing to fly.,FALSE,nautical dusk
2012-12-20T20:00:00Z,2012-12-20T20:00:00Z,2013-05-15,Safford,AZ,US,other,1 hour,86400,WWII era plane slowly and silently floated across sky fallowing hw 191 south and killed camera batteries attempting pictures,FALSE,afternoon
2012-12-20T00:35:00Z,2012-12-20T00:35:00Z,2012-12-20,Pontiac,MI,US,other,4 minutes,240,"Strange Orange Cloud formation moving very slow, when i looked closer i noticed objects were moving, then accelerated very quickly.",FALSE,night
2012-12-18T15:00:00Z,2012-12-18T15:00:00Z,2012-12-21,Tulsa,OK,US,other,15-20 seconds,20,A large metallic cigar/blimp like object that hovered in the air for 15 to 20 seconds and then shrunk into dispearnace in 1.5 seconds.,FALSE,morning
2012-12-14T13:50:00Z,2012-12-14T13:50:00Z,2012-12-20,Brisbane,Queensland,AU,other,5 minutes,300,"Flicker, vanish, reappear, then hit warp speed ... its like they were show boating.. now u see me. now u dont.",FALSE,night
2012-12-13T22:27:00Z,2012-12-13T22:27:00Z,2012-12-20,Seminole,FL,US,other,4 minutes,240,Thousands of Crows extradiminsional being abduction.,FALSE,civil dusk
2012-12-13T03:00:00Z,2012-12-13T03:00:00Z,2012-12-20,Elkhorn,WI,US,other,10 minutes,600,"Round object flashing different colors.  ((NUFORC Note:  We strongly suspect the witness was observing the star, Sirius.  PD))",FALSE,night
2012-12-11T20:00:00Z,2012-12-11T20:00:00Z,2013-02-04,Durham,ENG,GB,other,~6 minutes,360,"4 red lights in perfect formation, no sound or pulsating lights.",FALSE,night
2012-12-08T03:15:00Z,2012-12-08T03:15:00Z,2012-12-20,Grants,NM,US,other,2-3 minutes,180,"Large C-shaped craft slowed & angled off, followed minutes later by 4 jets.",FALSE,night
2012-12-06T23:45:00Z,2012-12-06T23:45:00Z,2012-12-20,Ocean City,NJ,US,other,5 minutes,300,"Four blinking lights formed a ""V""in the sky.",FALSE,night
2012-12-05T14:34:00Z,2012-12-05T14:34:00Z,2012-12-20,Broomfield,CO,US,other,~1 minute,60,Object with four flashing lights swoops over Broomfield houses.,FALSE,morning
2012-12-05T12:40:00Z,2012-12-05T12:40:00Z,2012-12-20,Spanish Lake,MO,US,other,5 seconds,5,Swooping curved bluish light intered clouds then vanished,FALSE,nautical dawn
2012-12-04T20:00:00Z,2012-12-04T20:00:00Z,2012-12-20,Watertown,SD,US,other,5 minutes,300,Unidentified aircraft flying through South Dakots air space.,FALSE,afternoon
2012-12-03T20:20:00Z,2012-12-03T20:20:00Z,2012-12-20,Cypress,TX,US,other,15 seconds,15,"Light with trail and a flash in the sky over Cypress, Texas.",FALSE,afternoon
2012-12-01T03:20:00Z,2012-12-01T03:20:00Z,2012-12-20,Schenectady,NY,US,other,10 minutes,600,2 red objects in a diagonal form.,FALSE,night
2012-11-29T22:15:00Z,2012-11-29T22:15:00Z,2012-12-20,Haverhill,MA,US,other,15 minutes,900,"Kite shaped craft hovering over residential area in Haverhill, MA.",FALSE,nautical dusk
2012-11-28T22:45:00Z,2012-11-28T22:45:00Z,2012-12-20,North Smithfield,RI,US,other,2 seconds,2,Super fast blue green object  jets in sky and just disappears.,FALSE,astronomical dusk
2012-11-27T04:30:00Z,2012-11-27T04:30:00Z,2012-12-20,Chantilly,VA,US,other,10 minutes,600,Four white lights NE swirling and meeting above my location.,FALSE,night
2012-11-25T23:35:00Z,2012-11-25T23:35:00Z,2012-12-20,Columbia,SC,US,other,3-4 minutes,240,Orange/red round shaped object in the sky.  Looked like a round circle of fire with a fan shaped top that also appeared to be on fire.,FALSE,astronomical dusk
2012-11-24T05:25:00Z,2012-11-24T05:25:00Z,2012-12-20,Sacramento,CA,US,other,1 minute,60,Strange lights (10-12) in stringlike formation that suddenly drifted apart appeared round in shape with copper like glow illumination.,FALSE,night
2012-11-23T02:15:00Z,2012-11-23T02:15:00Z,2012-12-20,Sandy,UT,US,other,10 minutes,600,4 orange and 1 red orb filmed assending one at a time and taking off over mtn in Utah.,FALSE,night
2012-11-22T05:50:00Z,2012-11-22T05:50:00Z,2012-12-20,Bayonne,NJ,US,other,8 minutes,480,"With the trajectory of a satellite, a single, silent inverted orange flame passed overhead from northeast to southwest.",FALSE,night
2012-11-21T03:05:00Z,2012-11-21T03:05:00Z,2012-12-20,Escondido,CA,US,other,10 minutes,600,"Line of eight orange lights that didn't move. It appeared, a few lights went off, came back on, then all went off simultaneously.",FALSE,night
2012-11-18T22:55:00Z,2012-11-18T22:55:00Z,2012-11-19,Orpington,ENG,GB,other,3-5 minutes,300,I saw a large shimmering armoured riot like vehicle hovering off the ground making jet sounds with random flashing lights on,FALSE,night
2012-11-18T15:56:00Z,2012-11-18T15:56:00Z,2012-12-20,Katy,TX,US,other,1.5 minutes,90,Daylight sighting of multi-colored object and bright lights in triangular pattern.,FALSE,morning
2012-11-18T06:40:00Z,2012-11-18T06:40:00Z,2012-11-19,Pigeon Forge,TN,US,other,10-20 seconds,20,Cloud like structure flew quickly across the sky.,FALSE,night
2012-11-17T03:00:00Z,2012-11-17T03:00:00Z,2013-02-18,Las Vegas,NV,US,other,20 seconds,20,"White, large arrow-shaped UFO flew over/near Las Vegas airport on a November evening.",FALSE,night
2012-11-16T11:30:00Z,2012-11-16T11:30:00Z,2012-11-19,Omaha,NE,US,other,5 seconds,5,"While running in the early morning, a friend and I witnessed an object flying at a low altitude emitting an orange glow behind it.",FALSE,night
2012-11-16T05:05:00Z,2012-11-16T05:05:00Z,2013-06-02,Wichita,KS,US,other,35 seconds,35,Boomer rang Objects!,FALSE,night
2012-11-16T00:08:00Z,2012-11-16T00:08:00Z,2012-11-19,Lexington,NC,US,other,5 seconds,5,Very small dimly lit object the size of a tennis/ racquetball silently flies a few feet over my house in the night sky.,FALSE,night
2012-11-15T04:45:00Z,2012-11-15T04:45:00Z,2012-11-19,Tooele,UT,US,other,2 minutes,120,Rotating-Steady set of lights in the sky in Western Utah near (just south of) the I-80 corridor.,FALSE,night
2012-11-11T08:00:00Z,2012-11-11T08:00:00Z,2012-11-19,New Braunfels,TX,US,other,2-4 seconds,4,Me and a couple of buddies were out on the Guadalupe river last night when the area we were in lit up.,FALSE,night
2012-11-11T04:35:00Z,2012-11-11T04:35:00Z,2012-12-20,Siloam Springs,AR,US,other,2 minutes,120,A bright fireball came from the southwest and shot towards the east in a very swift motion.,FALSE,night
2012-11-11T06:00:00Z,2012-11-11T06:00:00Z,2013-07-14,Lynnwood,WA,US,other,4 seconds,4,Bluish glowing 3 foot pillar shaped object at tree level beeps and flies away at extremely fast speed.,FALSE,night
2012-11-11T00:00:00Z,2012-11-11T00:00:00Z,2012-11-19,Chattanooga,TN,US,other,15 minutes,900,400 foot long craft with half circle lights.,FALSE,astronomical dusk
2012-11-09T22:00:00Z,2012-11-09T22:00:00Z,2012-11-19,Lawrenceville,GA,US,other,15 minutes,900,"Double Columns of light in lawrenceville, ga  ((NUFORC Note:  Possible contrails??  PD))",FALSE,afternoon
2012-11-08T23:40:00Z,2012-11-08T23:40:00Z,2012-11-19,Tarpon Springs,FL,US,other,1 second,1,I was driving home from work after a few stops along the way.  i was traveling northbound when a very fast object raced across the sky,FALSE,astronomical dusk
2012-11-08T00:30:00Z,2012-11-08T00:30:00Z,2012-11-19,Delray Beach,FL,US,other,45-60 seconds,60,"Huge, boomerang shaped, unlit object flying over the cirrus clouds, N to S over Delray Beach, FL, 2 witnesses",FALSE,night
2012-11-07T04:40:00Z,2012-11-07T04:40:00Z,2012-11-19,Reading,PA,US,other,25 minutes,1500,Star Like Static Object Blinked (Red/Pink/White) randomly in Place for about 20min then Left once i drove to see it up close!,FALSE,night
2012-11-06T06:00:00Z,2012-11-06T06:00:00Z,2012-11-19,Boise,ID,US,other,2.5 seconds,2.5,"Supersonic, silent aircraft with multiple lights, and one extremely bright white flashing light.",FALSE,night
2012-11-05T01:30:00Z,2012-11-05T01:30:00Z,2012-11-19,Willowick,OH,US,other,5 minutes,300,Orange glowing objects in the sky,FALSE,night
2012-11-04T01:03:00Z,2012-11-04T01:03:00Z,2012-11-04,Omaha,NE,US,other,4-5 minutes,300,"Two mysterious red lights floating across the sky, it lasted about 4 minutes and suddenly dissapeared.",FALSE,astronomical dusk
2012-11-04T01:29:00Z,2012-11-04T01:29:00Z,2012-11-04,Hood River,OR,US,other,10 seconds,10,Fast bright white streak,FALSE,nautical dusk
2012-10-30T04:00:00Z,2012-10-30T04:00:00Z,2013-05-15,Omaha,NE,US,other,1 minute,60,3 v-shaped objects.,FALSE,night
2012-10-30T03:00:00Z,2012-10-30T03:00:00Z,2013-02-04,Roseville,CA,US,other,5 minutes,300,"Orange Orb was silent and not moving until the glow went out, then the object moved straight up into the sky before disappearing.",FALSE,night
2012-10-28T03:00:00Z,2012-10-28T03:00:00Z,2012-10-30,Nashville,TN,US,other,60 seconds,60,White light on small lunar lander shaped object.,FALSE,night
2012-10-28T04:00:00Z,2012-10-28T04:00:00Z,2012-10-30,Vacaville,CA,US,other,8 seconds,8,No sound from greenish/white light shooting very close above tree line over neighbors house in vacaville ca.,FALSE,night
2012-10-26T14:01:00Z,2012-10-26T14:01:00Z,2014-05-02,Cheshire,CT,US,other,~19 seconds,19,"Small UFO over garden, daylight, 120 feet away, 19 second vid, Cheshire, CT, Oct 2012",FALSE,morning
2012-10-25T00:00:00Z,2012-10-25T00:00:00Z,2012-10-30,Sunset Beach,NC,US,other,45 minutes,2700,Strange noises,FALSE,night
2012-10-24T12:30:00Z,2012-10-24T12:30:00Z,2012-10-30,Dhaka,Dhaka,BD,other,15-30 seconds,30,"THIS IS TRUE- U CAN HAVE MY WORD!  I was on the roof just staring into space- whole family was there, when I saw a faintly glowing rect",FALSE,NA
2012-10-25T00:00:00Z,2012-10-25T00:00:00Z,2012-10-30,Mount Vernon,WA,US,other,4 minutes,240,"UFOs landed in mt. vernon, wa.",FALSE,afternoon
2012-10-23T21:30:00Z,2012-10-23T21:30:00Z,2012-10-30,Las Vegas,NV,US,other,5 minutes,300,"As I was driving along, I noticed a UFO in the sky. Now, I hardly see a UFO. It is rare occasion. The object that I saw was very notice",FALSE,afternoon
2012-10-20T02:00:00Z,2012-10-20T02:00:00Z,2012-10-30,Dallas,TX,US,other,very brief,10,The object was green and streaked across the nights sky. I lost track of it when it went over and across The George Bush Turnpike.,FALSE,night
2012-10-19T23:00:00Z,2012-10-19T23:00:00Z,2012-10-30,North Port,FL,US,other,5 minutes,300,Silver object without wings or noise,FALSE,civil dusk
2012-10-19T22:00:00Z,2012-10-19T22:00:00Z,2012-10-30,Severn,MD,US,other,3-5 minutes,300,"Three random chunks of car-sized ""brown mold"" motionless in a clear blue sky near BWI.  ((NUFORC Note:  USAF Acad. Grad.  PD))",FALSE,afternoon
2012-10-17T05:05:00Z,2012-10-17T05:05:00Z,2012-10-30,Webster,NY,US,other,3 seconds,3,"From northern sky over lake Ontario  a green light appeared and fell very fast to the horizon. Shaped like a circle.

Orb It seemed t",FALSE,night
2012-10-17T03:10:00Z,2012-10-17T03:10:00Z,2012-10-30,Desert Hot Springs,CA,US,other,3 hours,259200,"Multiple UFO's and 3 different type of craft observed simultaneously over Joshua Tree National Park and the Coachella Valley, CA.",FALSE,night
2012-10-13T20:38:00Z,2012-10-13T20:38:00Z,2012-10-30,Denver,CO,US,other,15 minutes,900,Unidentified box looking object flying across Denver Metropolitan area under intelligent control.,FALSE,afternoon
2012-10-13T09:30:00Z,2012-10-13T09:30:00Z,2012-10-30,Ligonier,PA,US,other,15-20 minutes,1200,"Puslating Lights, Yellow,  Red, Yellow-Object was completely silent",FALSE,night
2012-10-13T08:00:00Z,2012-10-13T08:00:00Z,2012-12-20,Salt Lake City,UT,US,other,2 minutes,120,"It was a blue light in the sky, i was driving home after i drop a friend off in rose park, than i realize that there was a blue light",FALSE,night
2012-10-13T01:55:00Z,2012-10-13T01:55:00Z,2012-10-30,Phoenix,AZ,US,other,5 minutes,300,Huge fireball in Phoenix turns into two orbs that float and tumble to the ground,FALSE,astronomical dusk
2012-10-11T02:00:00Z,2012-10-11T02:00:00Z,2020-12-23,Andover,MN,US,other,20 minutes,1200,Invisible with Blue flame.  Beyond Comprehension.,FALSE,night
2012-10-11T03:30:00Z,2012-10-11T03:30:00Z,2012-10-30,San Jose,CA,US,other,5-6 seconds,6,POSSIBLE ALIEN/HUMANOID SEEN RUNNING INTO HILLS,FALSE,night
2012-10-07T04:30:00Z,2012-10-07T04:30:00Z,2012-10-30,Visalia,CA,US,other,5 seconds,5,"It was moving very fast, steady, moving silently and it was brown but very dim, in a crescent shape",FALSE,night
2012-10-07T03:30:00Z,2012-10-07T03:30:00Z,2012-10-30,Bonney Lake,WA,US,other,15-30 minutes,1800,Orange like flare objects that turn red then back to bright orange then disappearing in the bright blue sky,FALSE,night
2012-10-06T17:00:00Z,2012-10-06T17:00:00Z,2012-10-30,Spring City,PA,US,other,10 minutes,600,Daytime Pennant Shaped Object near Philadelphia,FALSE,morning
2012-10-06T02:30:00Z,2012-10-06T02:30:00Z,2012-10-30,Rockville,MD,US,other,20-30 minutes,1800,"blue falling object, followed by 2 white lights and aircrafts searching Rockville,MD",FALSE,night
2012-10-05T23:45:00Z,2012-10-05T23:45:00Z,2012-10-30,Mountain Home,AR,US,other,3-5 minutes,300,Three brilliant bright lights in a spaced line formation attached to an incredibly large aircraft in a diagonal position.,FALSE,civil dusk
2012-10-05T21:50:00Z,2012-10-05T21:50:00Z,2012-10-30,Blackstone,MA,US,other,45 seconds,45,Football shaped object moving steadily across daytime sky.,FALSE,afternoon
2012-10-04T00:15:00Z,2012-10-04T00:15:00Z,2012-10-30,Vancouver,WA,US,other,20 minutes,1200,"Bright orb and strange craft flying over Vancouver, Wa",FALSE,afternoon
2012-10-03T12:00:00Z,2012-10-03T12:00:00Z,2012-10-30,Lake Elsinore,CA,US,other,15-20 seconds,20,Giant black plane,FALSE,night
2012-10-02T21:00:00Z,2012-10-02T21:00:00Z,2012-10-30,Brandon,VT,US,other,5-8 minutes,480,What we saw was what to be a plane but it looked like one from way back just like an old bomber.  It flew over our apt tree level.,FALSE,afternoon
2012-10-02T01:00:00Z,2012-10-02T01:00:00Z,2012-10-30,Racine,WI,US,other,15 minutes,900,Odd lights in formation appering and disappering.,FALSE,astronomical dusk
2012-10-01T03:00:00Z,2012-10-01T03:00:00Z,2012-10-30,Spokane,WA,US,other,7 minutes,420,"What appeared to by a very large ""invisible"" craft making very loud, low frequency rumble.",FALSE,astronomical dusk
2012-09-30T02:00:00Z,2012-09-30T02:00:00Z,2012-10-30,Grand Rapids,MI,US,other,10 seconds,10,"Bright star shape move and drop suddenly down from the sky, lost visibility because of trees.",FALSE,night
2012-09-30T01:00:00Z,2012-09-30T01:00:00Z,2012-10-30,Medford,MA,US,other,5 -7 minutes,420,"White and blue lighted object rised and hovered over medford, eventually dropping slowly straight down",FALSE,night
2012-09-30T00:27:00Z,2012-09-30T00:27:00Z,2012-10-30,Ionia,MI,US,other,7-10 minutes,600,4 orange/yellow  lights over michigan town,FALSE,nautical dusk
2012-09-29T18:00:00Z,2012-09-29T18:00:00Z,2012-10-30,Petaluma,CA,US,other,5 minutes,300,UFO on Stony Point,FALSE,morning
2012-09-29T08:00:00Z,2012-09-29T08:00:00Z,2012-10-30,Sarasota,FL,US,other,30 minutes,1800,My friend woke me up and showed me a flickering multicolor object in the sky below Orion's belt.  ((NUFORC Note:  Sirius??  PD)),FALSE,night
2012-09-29T03:30:00Z,2012-09-29T03:30:00Z,2012-10-30,Fountain Valley,CA,US,other,45 minutes,2700,"Silent, green object sits under color-changing friend",FALSE,night
2012-09-29T00:05:00Z,2012-09-29T00:05:00Z,2012-10-30,Kansas City,KS,US,other,2-3 minutes,180,"Pyramid Drone over KC, Kansas. Morphed to oblong oval before disappearing.",FALSE,civil dusk
2012-09-28T04:00:00Z,2012-09-28T04:00:00Z,2012-10-30,Pace,FL,US,other,1-2 minutes,120,"What I saw looked like a helicopter, which also sounded like a helicopter.",FALSE,night
2012-09-28T03:30:00Z,2012-09-28T03:30:00Z,2012-11-19,Keokuk,IA,US,other,2 seconds,2,"See thru small aircraft looking object, flying slow and low with no noise or lights",FALSE,night
2012-09-26T00:00:00Z,2012-09-26T00:00:00Z,2012-10-30,Starksboro,VT,US,other,about 20 seconds,20,There was a huge object in the sky with blinking lights that was much larger than a airplane with lights about 6-10 inches apart.,FALSE,astronomical dusk
2012-09-24T08:00:00Z,2012-09-24T08:00:00Z,2012-09-24,Lisbon,CT,US,other,1+ hour,86400,"Griswold, CT, strange lights and shapes.  ((NUFORC Note:  We suspect a sighting of one of the three bright planets in the E sky.  PD))",FALSE,night
2012-09-23T23:30:00Z,2012-09-23T23:30:00Z,2012-09-24,Atlanta,GA,US,other,2-3 seconds,3,I was on Delta flight 1307 from Richmond to Atlanta.  I was sitting on the left side of the plane in a window seat.,FALSE,civil dusk
2012-09-24T02:00:00Z,2012-09-24T02:00:00Z,2012-10-30,Tacoma,WA,US,other,1 minute,60,Solid Black Blob,FALSE,civil dusk
2012-09-22T08:30:00Z,2012-09-22T08:30:00Z,2012-09-24,Gillette,WY,US,other,6.5 hours,561600,3 UFO's,FALSE,night
2012-09-21T22:05:00Z,2012-09-21T22:05:00Z,2012-09-24,Derby,ENG,GB,other,15 seconds,15,"Long wiggly object, completely covered in white lights.",FALSE,night
2012-09-22T01:25:00Z,2012-09-22T01:25:00Z,2012-09-24,Minneapolis,MN,US,other,6 minutes,360,V-shaped stealth aircraft,FALSE,astronomical dusk
2012-09-21T21:00:00Z,2012-09-21T21:00:00Z,2012-09-24,Epsom,NH,US,other,5-8 seconds,8,"White, oblong-with-appendage, silent, high elevation, over 1000mph, no sonic boom, erratic trajectory.",FALSE,afternoon
2012-09-20T20:00:00Z,2012-09-20T20:00:00Z,2012-10-30,Revelstoke,BC,CA,other,1 minute,60,WAS NOT SEEN OR HEARD DURING DRIVE -  UNTIL WE LOOKED AT THE PHOTOS MONTHS LATER,FALSE,afternoon
2012-09-19T23:00:00Z,2012-09-19T23:00:00Z,2012-09-24,Morgantown,WV,US,other,1 hour,86400,"Orange lines and dots on the horizon of the sunset; differed in size and shape; moving very slowly, while disappearing and reappearing.",FALSE,afternoon
2012-09-17T23:00:00Z,2012-09-17T23:00:00Z,2012-10-30,Jacksonville,IL,US,other,10 minutes,600,Disk-on-disk UFO making atmosphere around it pulsate,FALSE,afternoon
2012-09-17T00:20:00Z,2012-09-17T00:20:00Z,2012-09-24,Coral Springs,FL,US,other,10 minutes,600,ME and MY FRIEND just saw 3 orange lights that were stopped then went on slowly n made strange manovers,FALSE,astronomical dusk
2012-09-16T16:00:00Z,2012-09-16T16:00:00Z,2012-09-24,Carlsbad,NM,US,other,30 minutes,1800,Clouds leaving contrails,FALSE,morning
2012-09-15T09:15:00Z,2012-09-15T09:15:00Z,2012-09-24,Medford,OR,US,other,30 minutes,1800,"UFO Landing in Medford, OR.",FALSE,night
2012-09-13T01:15:00Z,2012-09-13T01:15:00Z,2012-09-24,Taylors,SC,US,other,1-2 hours,7200,Large spheres of light making formations across the sky with flickering lights coming and going.,FALSE,night
2012-09-13T00:33:00Z,2012-09-13T00:33:00Z,2012-09-24,Burlington,ON,CA,other,5 seconds,5,"Bright white object appeared over Burlington, Ontario.",FALSE,astronomical dusk
2012-09-12T23:30:00Z,2012-09-12T23:30:00Z,2012-09-24,Loris,SC,US,other,30 minutes,1800,"Strange Slow moving string of lights over Loris, SC, Not an airplane",FALSE,civil dusk
2012-09-11T17:30:00Z,2012-09-11T17:30:00Z,2012-09-24,West Dennis,MA,US,other,1 minute,60,Silver object seen hovering over marsh in West Dennis during daytime on 9-11-12,FALSE,afternoon
2012-09-10T06:00:00Z,2012-09-10T06:00:00Z,2012-09-24,Shiprock,NM,US,other,2 hours,172800,Orange balls manifesting out of shiprock mountain,FALSE,night
2012-09-09T15:30:00Z,2012-09-09T15:30:00Z,2012-10-30,Montclair,NJ,US,other,10 minutes,600,One Silver object with a big oval center and two smaller ones attached to it.,FALSE,morning
2012-09-09T03:15:00Z,2012-09-09T03:15:00Z,2012-09-24,Pittsburgh,PA,US,other,1 minute,60,2 objects bright red with aura flying across the pittsburgh night sky,FALSE,night
2012-09-06T01:00:00Z,2012-09-06T01:00:00Z,2012-09-24,Duluth,GA,US,other,8 minutes,480,Bright yellow lights moved up and down in a zig-zag spiraling motion then disappeared.,FALSE,night
2012-09-05T03:30:00Z,2012-09-05T03:30:00Z,2012-09-24,Albuquerque,NM,US,other,two hours,172800,At 930pm mst myself and two other once again saw a light appear 35% above western horizon due west of our house. object had green and r,FALSE,night
2012-09-04T06:00:00Z,2012-09-04T06:00:00Z,2012-09-24,Sheboygan,WI,US,other,2 minutes,120,Strange V lights,FALSE,night
2012-09-04T02:05:00Z,2012-09-04T02:05:00Z,2012-09-24,Plainfield,IL,US,other,7 minutes,420,"Low level brightly colored reddish orange object flying over Plainfield, IL 9-3-12 at 9:05 PM",FALSE,night
2012-09-03T05:00:00Z,2012-09-03T05:00:00Z,2012-09-24,White Rock,BC,CA,other,2 hours,172800,Bright orange lights we have video and photos,FALSE,night
2012-09-03T02:30:00Z,2012-09-03T02:30:00Z,2012-09-24,Winnipeg,MB,CA,other,2 minutes,120,"Orange shrouded light ,",FALSE,nautical dusk
2012-09-02T00:00:00Z,2012-09-02T00:00:00Z,2013-07-22,Chicago,IL,US,other,5-10 minutes,600,V shaped craft.,FALSE,afternoon
2012-08-31T04:20:00Z,2012-08-31T04:20:00Z,2012-09-24,Raleigh,NC,US,other,5 minutes,300,"Two lights, one red and one small green",FALSE,night
2012-08-29T05:00:00Z,2012-08-29T05:00:00Z,2012-09-24,El Centro,CA,US,other,30 minutes,1800,Ufo like movies type and then turned into orange bright star kinda,FALSE,night
2012-08-29T01:58:00Z,2012-08-29T01:58:00Z,2012-09-24,Dallas,TX,US,other,12 seconds,12,Two greenish-yellow lights connected by an undulating fog at a high speed and no sound.,FALSE,nautical dusk
2012-08-27T05:45:00Z,2012-08-27T05:45:00Z,2012-09-24,Branson,MO,US,other,10 minutes,600,"Silent whitish or grey sideways football type object flying low with odd flickering lights, no sound.",FALSE,night
2012-08-26T22:00:00Z,2012-08-26T22:00:00Z,2012-09-24,Lake George,NY,US,other,30 seconds,30,Extremely shiny object seen making strange manuevers in a cloudless afternoon sky.,FALSE,afternoon
2012-08-25T00:30:00Z,2012-08-25T00:30:00Z,2012-09-24,Beachwood,OH,US,other,2 minutes,120,"Flying object with green/red triangle lights sighted low in skyline over Beachwood, OH at 8:30pm",FALSE,nautical dusk
2012-08-23T09:52:00Z,2012-08-23T09:52:00Z,2012-09-24,Londonderry,NH,US,other,1 minute,60,Bullet shaped craft--  silent but fast,FALSE,civil dawn
2012-08-22T04:45:00Z,2012-08-22T04:45:00Z,2012-09-24,Kennewick,WA,US,other,30 seconds,30,"Long line of lights seen above Thompson Hill in Kennewick, Washington",FALSE,astronomical dusk
2012-08-20T08:00:00Z,2012-08-20T08:00:00Z,2020-02-07,Whitehouse Station,NJ,US,other,1 hour,86400,Large white transparent & opaque w/o physical material; no sound; over hour observed it slowly moved away until it looked like star,FALSE,night
2012-08-19T16:45:00Z,2012-08-19T16:45:00Z,2012-09-24,Virginia Beach,VA,US,other,25 seconds,25,"Saw a small,boxlike object with spikes or antenna travelling slowly over the city.",FALSE,morning
