act,scene,character,dialogue,line_number
Act III,Scene IV,Lady Macbeth,"My royal lord,",1216
Act III,Scene IV,Lady Macbeth,You do not give the cheer: the feast is sold,1217
Act III,Scene IV,Lady Macbeth,"That is not often vouch'd, while 'tis a-making,",1218
Act III,Scene IV,Lady Macbeth,'Tis given with welcome: to feed were best at home;,1219
Act III,Scene IV,Lady Macbeth,From thence the sauce to meat is ceremony;,1220
Act III,Scene IV,Lady Macbeth,Meeting were bare without it.,1221
Act III,Scene IV,Macbeth,Sweet remembrancer!,1222
Act III,Scene IV,Macbeth,"Now, good digestion wait on appetite,",1223
Act III,Scene IV,Macbeth,And health on both!,1224
Act III,Scene IV,Lennox,May't please your highness sit.,1225
Act III,Scene IV,[stage direction],"The GHOST OF BANQUO enters, and sits in MACBETH's place",NA
Act III,Scene IV,Macbeth,"Here had we now our country's honour roof'd,",1226
Act III,Scene IV,Macbeth,Were the graced person of our Banquo present;,1227
Act III,Scene IV,Macbeth,Who may I rather challenge for unkindness,1228
Act III,Scene IV,Macbeth,Than pity for mischance!,1229
Act III,Scene IV,Ross,"His absence, sir,",1230
Act III,Scene IV,Ross,Lays blame upon his promise. Please't your highness,1231
Act III,Scene IV,Ross,To grace us with your royal company.,1232
Act III,Scene IV,Macbeth,The table's full.,1233
Act III,Scene IV,Lennox,"Here is a place reserved, sir.",1234
Act III,Scene IV,Macbeth,Where?,1235
Act III,Scene IV,Lennox,"Here, my good lord. What is't that moves your highness?",1236
Act III,Scene IV,Macbeth,Which of you have done this?,1237
Act III,Scene IV,Lords,"What, my good lord?",1238
Act III,Scene IV,Macbeth,Thou canst not say I did it: never shake,1239
Act III,Scene IV,Macbeth,Thy gory locks at me.,1240
Act III,Scene IV,Ross,"Gentlemen, rise: his highness is not well.",1241
Act III,Scene IV,Lady Macbeth,"Sit, worthy friends: my lord is often thus,",1242
Act III,Scene IV,Lady Macbeth,"And hath been from his youth: pray you, keep seat;",1243
Act III,Scene IV,Lady Macbeth,The fit is momentary; upon a thought,1244
Act III,Scene IV,Lady Macbeth,"He will again be well: if much you note him,",1245
Act III,Scene IV,Lady Macbeth,You shall offend him and extend his passion:,1246
Act III,Scene IV,Lady Macbeth,"Feed, and regard him not. Are you a man?",1247
Act III,Scene IV,Macbeth,"Ay, and a bold one, that dare look on that",1248
Act III,Scene IV,Macbeth,Which might appal the devil.,1249
Act III,Scene IV,Lady Macbeth,O proper stuff!,1250
Act III,Scene IV,Lady Macbeth,This is the very painting of your fear:,1251
Act III,Scene IV,Lady Macbeth,"This is the air-drawn dagger which, you said,",1252
Act III,Scene IV,Lady Macbeth,"Led you to Duncan. O, these flaws and starts,",1253
Act III,Scene IV,Lady Macbeth,"Impostors to true fear, would well become",1254
Act III,Scene IV,Lady Macbeth,"A woman's story at a winter's fire,",1255
Act III,Scene IV,Lady Macbeth,Authorized by her grandam. Shame itself!,1256
Act III,Scene IV,Lady Macbeth,"Why do you make such faces? When all's done,",1257
Act III,Scene IV,Lady Macbeth,You look but on a stool.,1258
Act III,Scene IV,Macbeth,"Prithee, see there! behold! look! lo!",1259
Act III,Scene IV,Macbeth,how say you?,1260
Act III,Scene IV,Macbeth,"Why, what care I? If thou canst nod, speak too.",1261
Act III,Scene IV,Macbeth,If charnel-houses and our graves must send,1262
Act III,Scene IV,Macbeth,"Those that we bury back, our monuments",1263
Act III,Scene IV,Macbeth,Shall be the maws of kites.,1264
Act III,Scene IV,[stage direction],GHOST OF BANQUO vanishes,NA
Act III,Scene IV,Lady Macbeth,"What, quite unmann'd in folly?",1265
Act III,Scene IV,Macbeth,"If I stand here, I saw him.",1266
Act III,Scene IV,Lady Macbeth,"Fie, for shame!",1267
Act III,Scene IV,Macbeth,"Blood hath been shed ere now, i' the olden time,",1268
Act III,Scene IV,Macbeth,Ere human statute purged the gentle weal;,1269
Act III,Scene IV,Macbeth,"Ay, and since too, murders have been perform'd",1270
Act III,Scene IV,Macbeth,"Too terrible for the ear: the times have been,",1271
Act III,Scene IV,Macbeth,"That, when the brains were out, the man would die,",1272
Act III,Scene IV,Macbeth,"And there an end; but now they rise again,",1273
Act III,Scene IV,Macbeth,"With twenty mortal murders on their crowns,",1274
Act III,Scene IV,Macbeth,And push us from our stools: this is more strange,1275
Act III,Scene IV,Macbeth,Than such a murder is.,1276
Act III,Scene IV,Lady Macbeth,"My worthy lord,",1277
Act III,Scene IV,Lady Macbeth,Your noble friends do lack you.,1278
Act III,Scene IV,Macbeth,I do forget.,1279
Act III,Scene IV,Macbeth,"Do not muse at me, my most worthy friends,",1280
Act III,Scene IV,Macbeth,"I have a strange infirmity, which is nothing",1281
Act III,Scene IV,Macbeth,"To those that know me. Come, love and health to all;",1282
Act III,Scene IV,Macbeth,Then I'll sit down. Give me some wine; fill full.,1283
Act III,Scene IV,Macbeth,"I drink to the general joy o' the whole table,",1284
Act III,Scene IV,Macbeth,"And to our dear friend Banquo, whom we miss;",1285
Act III,Scene IV,Macbeth,"Would he were here! to all, and him, we thirst,",1286
Act III,Scene IV,Macbeth,And all to all.,1287
Act III,Scene IV,Lords,"Our duties, and the pledge.",1288
Act III,Scene IV,[stage direction],Re-enter GHOST OF BANQUO,NA
Act III,Scene IV,Macbeth,Avaunt! and quit my sight! let the earth hide thee!,1289
Act III,Scene IV,Macbeth,"Thy bones are marrowless, thy blood is cold;",1290
Act III,Scene IV,Macbeth,Thou hast no speculation in those eyes,1291
Act III,Scene IV,Macbeth,Which thou dost glare with!,1292
Act III,Scene IV,Lady Macbeth,"Think of this, good peers,",1293
Act III,Scene IV,Lady Macbeth,But as a thing of custom: 'tis no other;,1294
Act III,Scene IV,Lady Macbeth,Only it spoils the pleasure of the time.,1295
Act III,Scene IV,Macbeth,"What man dare, I dare:",1296
Act III,Scene IV,Macbeth,"Approach thou like the rugged Russian bear,",1297
Act III,Scene IV,Macbeth,"The arm'd rhinoceros, or the Hyrcan tiger;",1298
Act III,Scene IV,Macbeth,"Take any shape but that, and my firm nerves",1299
Act III,Scene IV,Macbeth,"Shall never tremble: or be alive again,",1300
Act III,Scene IV,Macbeth,And dare me to the desert with thy sword;,1301
Act III,Scene IV,Macbeth,"If trembling I inhabit then, protest me",1302
Act III,Scene IV,Macbeth,"The baby of a girl. Hence, horrible shadow!",1303
Act III,Scene IV,Macbeth,"Unreal mockery, hence!",1304
Act III,Scene IV,[stage direction],GHOST OF BANQUO vanishes,NA
Act III,Scene IV,Macbeth,"Why, so: being gone,",1305
Act III,Scene IV,Macbeth,"I am a man again. Pray you, sit still.",1306
Act III,Scene IV,Lady Macbeth,"You have displaced the mirth, broke the good meeting,",1307
Act III,Scene IV,Lady Macbeth,With most admired disorder.,1308
Act III,Scene IV,Macbeth,"Can such things be,",1309
Act III,Scene IV,Macbeth,"And overcome us like a summer's cloud,",1310
Act III,Scene IV,Macbeth,Without our special wonder? You make me strange,1311
Act III,Scene IV,Macbeth,"Even to the disposition that I owe,",1312
Act III,Scene IV,Macbeth,"When now I think you can behold such sights,",1313
Act III,Scene IV,Macbeth,"And keep the natural ruby of your cheeks,",1314
Act III,Scene IV,Macbeth,When mine is blanched with fear.,1315
Act III,Scene IV,Ross,"What sights, my lord?",1316
Act III,Scene IV,Lady Macbeth,"I pray you, speak not; he grows worse and worse;",1317
Act III,Scene IV,Lady Macbeth,"Question enrages him. At once, good night:",1318
Act III,Scene IV,Lady Macbeth,"Stand not upon the order of your going,",1319
Act III,Scene IV,Lady Macbeth,But go at once.,1320
Act III,Scene IV,Lennox,Good night; and better health,1321
Act III,Scene IV,Lennox,Attend his majesty!,1322
Act III,Scene IV,Lady Macbeth,A kind good night to all!,1323
Act III,Scene IV,[stage direction],Exeunt all but MACBETH and LADY MACBETH,NA
Act III,Scene IV,Macbeth,"It will have blood; they say, blood will have blood:",1324
Act III,Scene IV,Macbeth,Stones have been known to move and trees to speak;,1325
Act III,Scene IV,Macbeth,Augurs and understood relations have,1326
Act III,Scene IV,Macbeth,By magot-pies and choughs and rooks brought forth,1327
Act III,Scene IV,Macbeth,The secret'st man of blood. What is the night?,1328
Act III,Scene IV,Lady Macbeth,"Almost at odds with morning, which is which.",1329
Act III,Scene IV,Macbeth,"How say'st thou, that Macduff denies his person",1330
Act III,Scene IV,Macbeth,At our great bidding?,1331
Act III,Scene IV,Lady Macbeth,"Did you send to him, sir?",1332
Act III,Scene IV,Macbeth,I hear it by the way; but I will send:,1333
Act III,Scene IV,Macbeth,There's not a one of them but in his house,1334
Act III,Scene IV,Macbeth,"I keep a servant fee'd. I will to-morrow,",1335
Act III,Scene IV,Macbeth,"And betimes I will, to the weird sisters:",1336
Act III,Scene IV,Macbeth,"More shall they speak; for now I am bent to know,",1337
Act III,Scene IV,Macbeth,"By the worst means, the worst. For mine own good,",1338
Act III,Scene IV,Macbeth,All causes shall give way: I am in blood,1339
Act III,Scene IV,Macbeth,"Stepp'd in so far that, should I wade no more,",1340
Act III,Scene IV,Macbeth,Returning were as tedious as go o'er:,1341
Act III,Scene IV,Macbeth,"Strange things I have in head, that will to hand;",1342
Act III,Scene IV,Macbeth,Which must be acted ere they may be scann'd.,1343
Act III,Scene IV,Lady Macbeth,"You lack the season of all natures, sleep.",1344
Act III,Scene IV,Macbeth,"Come, we'll to sleep. My strange and self-abuse",1345
Act III,Scene IV,Macbeth,Is the initiate fear that wants hard use:,1346
Act III,Scene IV,Macbeth,We are yet but young in deed.,1347
Act III,Scene IV,[stage direction],Exeunt,NA
Act III,Scene V,[stage direction],Thunder. Enter the three Witches meeting HECATE,NA
Act III,Scene V,First Witch,"Why, how now, Hecate! you look angerly.",1348
Act III,Scene V,Hecate,"Have I not reason, beldams as you are,",1349
Act III,Scene V,Hecate,Saucy and overbold? How did you dare,1350
Act III,Scene V,Hecate,To trade and traffic with Macbeth,1351
Act III,Scene V,Hecate,In riddles and affairs of death;,1352
Act III,Scene V,Hecate,"And I, the mistress of your charms,",1353
Act III,Scene V,Hecate,"The close contriver of all harms,",1354
Act III,Scene V,Hecate,"Was never call'd to bear my part,",1355
Act III,Scene V,Hecate,Or show the glory of our art?,1356
Act III,Scene V,Hecate,"And, which is worse, all you have done",1357
Act III,Scene V,Hecate,"Hath been but for a wayward son,",1358
Act III,Scene V,Hecate,"Spiteful and wrathful, who, as others do,",1359
Act III,Scene V,Hecate,"Loves for his own ends, not for you.",1360
Act III,Scene V,Hecate,"But make amends now: get you gone,",1361
Act III,Scene V,Hecate,And at the pit of Acheron,1362
Act III,Scene V,Hecate,Meet me i' the morning: thither he,1363
Act III,Scene V,Hecate,Will come to know his destiny:,1364
Act III,Scene V,Hecate,"Your vessels and your spells provide,",1365
Act III,Scene V,Hecate,Your charms and every thing beside.,1366
Act III,Scene V,Hecate,I am for the air; this night I'll spend,1367
Act III,Scene V,Hecate,Unto a dismal and a fatal end:,1368
Act III,Scene V,Hecate,Great business must be wrought ere noon:,1369
Act III,Scene V,Hecate,Upon the corner of the moon,1370
Act III,Scene V,Hecate,There hangs a vaporous drop profound;,1371
Act III,Scene V,Hecate,I'll catch it ere it come to ground:,1372
Act III,Scene V,Hecate,And that distill'd by magic sleights,1373
Act III,Scene V,Hecate,Shall raise such artificial sprites,1374
Act III,Scene V,Hecate,As by the strength of their illusion,1375
Act III,Scene V,Hecate,Shall draw him on to his confusion:,1376
Act III,Scene V,Hecate,"He shall spurn fate, scorn death, and bear",1377
Act III,Scene V,Hecate,"He hopes 'bove wisdom, grace and fear:",1378
Act III,Scene V,Hecate,"And you all know, security",1379
Act III,Scene V,Hecate,Is mortals' chiefest enemy.,1380
Act III,Scene V,[stage direction],"Music and a song within: 'Come away, come away,'  &amp; c",NA
Act III,Scene V,Hecate,"Hark! I am call'd; my little spirit, see,",1381
Act III,Scene V,Hecate,"Sits in a foggy cloud, and stays for me.",1382
Act III,Scene V,[stage direction],Exit,NA
Act III,Scene V,First Witch,"Come, let's make haste; she'll soon be back again.",1383
Act III,Scene V,[stage direction],Exeunt,NA
Act III,Scene VI,[stage direction],Enter LENNOX and another Lord,NA
Act III,Scene VI,Lennox,"My former speeches have but hit your thoughts,",1384
Act III,Scene VI,Lennox,"Which can interpret further: only, I say,",1385
Act III,Scene VI,Lennox,Things have been strangely borne. The,1386
Act III,Scene VI,Lennox,gracious Duncan,1387
Act III,Scene VI,Lennox,"Was pitied of Macbeth: marry, he was dead:",1388
Act III,Scene VI,Lennox,And the right-valiant Banquo walk'd too late;,1389
Act III,Scene VI,Lennox,"Whom, you may say, if't please you, Fleance kill'd,",1390
Act III,Scene VI,Lennox,For Fleance fled: men must not walk too late.,1391
Act III,Scene VI,Lennox,Who cannot want the thought how monstrous,1392
Act III,Scene VI,Lennox,It was for Malcolm and for Donalbain,1393
Act III,Scene VI,Lennox,To kill their gracious father? damned fact!,1394
Act III,Scene VI,Lennox,How it did grieve Macbeth! did he not straight,1395
Act III,Scene VI,Lennox,"In pious rage the two delinquents tear,",1396
Act III,Scene VI,Lennox,That were the slaves of drink and thralls of sleep?,1397
Act III,Scene VI,Lennox,"Was not that nobly done? Ay, and wisely too;",1398
Act III,Scene VI,Lennox,For 'twould have anger'd any heart alive,1399
Act III,Scene VI,Lennox,"To hear the men deny't. So that, I say,",1400
Act III,Scene VI,Lennox,He has borne all things well: and I do think,1401
Act III,Scene VI,Lennox,That had he Duncan's sons under his key--,1402
Act III,Scene VI,Lennox,"As, an't please heaven, he shall not--they",1403
Act III,Scene VI,Lennox,should find,1404
Act III,Scene VI,Lennox,What 'twere to kill a father; so should Fleance.,1405
Act III,Scene VI,Lennox,"But, peace! for from broad words and 'cause he fail'd",1406
Act III,Scene VI,Lennox,"His presence at the tyrant's feast, I hear",1407
Act III,Scene VI,Lennox,"Macduff lives in disgrace: sir, can you tell",1408
Act III,Scene VI,Lennox,Where he bestows himself?,1409
Act III,Scene VI,Lord,"The son of Duncan,",1410
Act III,Scene VI,Lord,From whom this tyrant holds the due of birth,1411
Act III,Scene VI,Lord,"Lives in the English court, and is received",1412
Act III,Scene VI,Lord,Of the most pious Edward with such grace,1413
Act III,Scene VI,Lord,That the malevolence of fortune nothing,1414
Act III,Scene VI,Lord,Takes from his high respect: thither Macduff,1415
Act III,Scene VI,Lord,"Is gone to pray the holy king, upon his aid",1416
Act III,Scene VI,Lord,To wake Northumberland and warlike Siward:,1417
Act III,Scene VI,Lord,"That, by the help of these--with Him above",1418
Act III,Scene VI,Lord,To ratify the work--we may again,1419
Act III,Scene VI,Lord,"Give to our tables meat, sleep to our nights,",1420
Act III,Scene VI,Lord,"Free from our feasts and banquets bloody knives,",1421
Act III,Scene VI,Lord,Do faithful homage and receive free honours:,1422
Act III,Scene VI,Lord,All which we pine for now: and this report,1423
Act III,Scene VI,Lord,Hath so exasperate the king that he,1424
Act III,Scene VI,Lord,Prepares for some attempt of war.,1425
Act III,Scene VI,Lennox,Sent he to Macduff?,1426
Act III,Scene VI,Lord,"He did: and with an absolute 'Sir, not I,'",1427
Act III,Scene VI,Lord,"The cloudy messenger turns me his back,",1428
Act III,Scene VI,Lord,"And hums, as who should say 'You'll rue the time",1429
Act III,Scene VI,Lord,That clogs me with this answer.',1430
Act III,Scene VI,Lennox,And that well might,1431
Act III,Scene VI,Lennox,"Advise him to a caution, to hold what distance",1432
Act III,Scene VI,Lennox,His wisdom can provide. Some holy angel,1433
Act III,Scene VI,Lennox,Fly to the court of England and unfold,1434
Act III,Scene VI,Lennox,"His message ere he come, that a swift blessing",1435
Act III,Scene VI,Lennox,May soon return to this our suffering country,1436
Act III,Scene VI,Lennox,Under a hand accursed!,1437
Act III,Scene VI,Lord,I'll send my prayers with him.,1438
Act III,Scene VI,[stage direction],Exeunt,NA
Act IV,Scene I,[stage direction],Thunder. Enter the three Witches,NA
Act IV,Scene I,First Witch,Thrice the brinded cat hath mew'd.,1439
Act IV,Scene I,Second Witch,Thrice and once the hedge-pig whined.,1440
Act IV,Scene I,Third Witch,"Harpier cries 'Tis time, 'tis time.",1441
Act IV,Scene I,First Witch,Round about the cauldron go;,1442
Act IV,Scene I,First Witch,In the poison'd entrails throw.,1443
Act IV,Scene I,First Witch,"Toad, that under cold stone",1444
Act IV,Scene I,First Witch,Days and nights has thirty-one,1445
Act IV,Scene I,First Witch,"Swelter'd venom sleeping got,",1446
Act IV,Scene I,First Witch,Boil thou first i' the charmed pot.,1447
Act IV,Scene I,All,"Double, double toil and trouble;",1448
Act IV,Scene I,All,"Fire burn, and cauldron bubble.",1449
Act IV,Scene I,Second Witch,"Fillet of a fenny snake,",1450
Act IV,Scene I,Second Witch,In the cauldron boil and bake;,1451
Act IV,Scene I,Second Witch,"Eye of newt and toe of frog,",1452
Act IV,Scene I,Second Witch,"Wool of bat and tongue of dog,",1453
Act IV,Scene I,Second Witch,"Adder's fork and blind-worm's sting,",1454
Act IV,Scene I,Second Witch,"Lizard's leg and owlet's wing,",1455
Act IV,Scene I,Second Witch,"For a charm of powerful trouble,",1456
Act IV,Scene I,Second Witch,Like a hell-broth boil and bubble.,1457
Act IV,Scene I,All,"Double, double toil and trouble;",1458
Act IV,Scene I,All,Fire burn and cauldron bubble.,1459
Act IV,Scene I,Third Witch,"Scale of dragon, tooth of wolf,",1460
Act IV,Scene I,Third Witch,"Witches' mummy, maw and gulf",1461
Act IV,Scene I,Third Witch,"Of the ravin'd salt-sea shark,",1462
Act IV,Scene I,Third Witch,"Root of hemlock digg'd i' the dark,",1463
Act IV,Scene I,Third Witch,"Liver of blaspheming Jew,",1464
Act IV,Scene I,Third Witch,"Gall of goat, and slips of yew",1465
Act IV,Scene I,Third Witch,"Silver'd in the moon's eclipse,",1466
Act IV,Scene I,Third Witch,"Nose of Turk and Tartar's lips,",1467
Act IV,Scene I,Third Witch,Finger of birth-strangled babe,1468
Act IV,Scene I,Third Witch,"Ditch-deliver'd by a drab,",1469
Act IV,Scene I,Third Witch,Make the gruel thick and slab:,1470
Act IV,Scene I,Third Witch,"Add thereto a tiger's chaudron,",1471
Act IV,Scene I,Third Witch,For the ingredients of our cauldron.,1472
Act IV,Scene I,All,"Double, double toil and trouble;",1473
Act IV,Scene I,All,Fire burn and cauldron bubble.,1474
Act IV,Scene I,Second Witch,"Cool it with a baboon's blood,",1475
Act IV,Scene I,Second Witch,Then the charm is firm and good.,1476
Act IV,Scene I,[stage direction],Enter HECATE to the other three Witches,NA
Act IV,Scene I,Hecate,O well done! I commend your pains;,1477
Act IV,Scene I,Hecate,And every one shall share i' the gains;,1478
Act IV,Scene I,Hecate,"And now about the cauldron sing,",1479
Act IV,Scene I,Hecate,"Live elves and fairies in a ring,",1480
Act IV,Scene I,Hecate,Enchanting all that you put in.,1481
Act IV,Scene I,[stage direction],"Music and a song: 'Black spirits,'  &amp; c",NA
Act IV,Scene I,[stage direction],HECATE retires,NA
Act IV,Scene I,Second Witch,"By the pricking of my thumbs,",1482
Act IV,Scene I,Second Witch,Something wicked this way comes.,1483
Act IV,Scene I,Second Witch,"Open, locks,",1484
Act IV,Scene I,Second Witch,Whoever knocks!,1485
Act IV,Scene I,[stage direction],Enter MACBETH,NA
Act IV,Scene I,Macbeth,"How now, you secret, black, and midnight hags!",1486
Act IV,Scene I,Macbeth,What is't you do?,1487
Act IV,Scene I,All,A deed without a name.,1488
Act IV,Scene I,Macbeth,"I conjure you, by that which you profess,",1489
Act IV,Scene I,Macbeth,"Howe'er you come to know it, answer me:",1490
Act IV,Scene I,Macbeth,Though you untie the winds and let them fight,1491
Act IV,Scene I,Macbeth,Against the churches; though the yesty waves,1492
Act IV,Scene I,Macbeth,Confound and swallow navigation up;,1493
Act IV,Scene I,Macbeth,Though bladed corn be lodged and trees blown down;,1494
Act IV,Scene I,Macbeth,Though castles topple on their warders' heads;,1495
Act IV,Scene I,Macbeth,Though palaces and pyramids do slope,1496
Act IV,Scene I,Macbeth,Their heads to their foundations; though the treasure,1497
Act IV,Scene I,Macbeth,"Of nature's germens tumble all together,",1498
Act IV,Scene I,Macbeth,Even till destruction sicken; answer me,1499
Act IV,Scene I,Macbeth,To what I ask you.,1500
Act IV,Scene I,First Witch,Speak.,1501
Act IV,Scene I,Second Witch,Demand.,1502
Act IV,Scene I,Third Witch,We'll answer.,1503
Act IV,Scene I,First Witch,"Say, if thou'dst rather hear it from our mouths,",1504
Act IV,Scene I,First Witch,Or from our masters?,1505
Act IV,Scene I,Macbeth,Call 'em; let me see 'em.,1506
Act IV,Scene I,First Witch,"Pour in sow's blood, that hath eaten",1507
Act IV,Scene I,First Witch,Her nine farrow; grease that's sweaten,1508
Act IV,Scene I,First Witch,From the murderer's gibbet throw,1509
Act IV,Scene I,First Witch,Into the flame.,1510
Act IV,Scene I,All,"Come, high or low;",1511
Act IV,Scene I,All,Thyself and office deftly show!,1512
Act IV,Scene I,[stage direction],Thunder. First Apparition: an armed Head,NA
Act IV,Scene I,Macbeth,"Tell me, thou unknown power,--",1513
Act IV,Scene I,First Witch,He knows thy thought:,1514
Act IV,Scene I,First Witch,"Hear his speech, but say thou nought.",1515
Act IV,Scene I,First Apparition,Macbeth! Macbeth! Macbeth! beware Macduff;,1516
Act IV,Scene I,First Apparition,Beware the thane of Fife. Dismiss me. Enough.,1517
Act IV,Scene I,[stage direction],Descends,NA
Act IV,Scene I,Macbeth,"Whate'er thou art, for thy good caution, thanks;",1518
Act IV,Scene I,Macbeth,Thou hast harp'd my fear aright: but one,1519
Act IV,Scene I,Macbeth,"word more,--",1520
Act IV,Scene I,First Witch,"He will not be commanded: here's another,",1521
Act IV,Scene I,First Witch,More potent than the first.,1522
Act IV,Scene I,[stage direction],Thunder. Second Apparition: A bloody Child,NA
Act IV,Scene I,Second Apparition,Macbeth! Macbeth! Macbeth!,1523
Act IV,Scene I,Macbeth,"Had I three ears, I'ld hear thee.",1524
Act IV,Scene I,Second Apparition,"Be bloody, bold, and resolute; laugh to scorn",1525
Act IV,Scene I,Second Apparition,"The power of man, for none of woman born",1526
Act IV,Scene I,Second Apparition,Shall harm Macbeth.,1527
Act IV,Scene I,[stage direction],Descends,NA
Act IV,Scene I,Macbeth,"Then live, Macduff: what need I fear of thee?",1528
Act IV,Scene I,Macbeth,"But yet I'll make assurance double sure,",1529
Act IV,Scene I,Macbeth,And take a bond of fate: thou shalt not live;,1530
Act IV,Scene I,Macbeth,"That I may tell pale-hearted fear it lies,",1531
Act IV,Scene I,Macbeth,And sleep in spite of thunder.,1532
Act IV,Scene I,[stage direction],"Thunder. Third Apparition: a Child crowned, with a tree in his hand",NA
Act IV,Scene I,Macbeth,What is this,1533
Act IV,Scene I,Macbeth,"That rises like the issue of a king,",1534
Act IV,Scene I,Macbeth,And wears upon his baby-brow the round,1535
Act IV,Scene I,Macbeth,And top of sovereignty?,1536
Act IV,Scene I,All,"Listen, but speak not to't.",1537
Act IV,Scene I,Third Apparition,"Be lion-mettled, proud; and take no care",1538
Act IV,Scene I,Third Apparition,"Who chafes, who frets, or where conspirers are:",1539
Act IV,Scene I,Third Apparition,Macbeth shall never vanquish'd be until,1540
Act IV,Scene I,Third Apparition,Great Birnam wood to high Dunsinane hill,1541
Act IV,Scene I,Third Apparition,Shall come against him.,1542
Act IV,Scene I,[stage direction],Descends,NA
Act IV,Scene I,Macbeth,That will never be,1543
Act IV,Scene I,Macbeth,"Who can impress the forest, bid the tree",1544
Act IV,Scene I,Macbeth,Unfix his earth-bound root? Sweet bodements! good!,1545
Act IV,Scene I,Macbeth,"Rebellion's head, rise never till the wood",1546
Act IV,Scene I,Macbeth,"Of Birnam rise, and our high-placed Macbeth",1547
Act IV,Scene I,Macbeth,"Shall live the lease of nature, pay his breath",1548
Act IV,Scene I,Macbeth,To time and mortal custom. Yet my heart,1549
Act IV,Scene I,Macbeth,"Throbs to know one thing: tell me, if your art",1550
Act IV,Scene I,Macbeth,Can tell so much: shall Banquo's issue ever,1551
Act IV,Scene I,Macbeth,Reign in this kingdom?,1552
Act IV,Scene I,All,Seek to know no more.,1553
Act IV,Scene I,Macbeth,"I will be satisfied: deny me this,",1554
Act IV,Scene I,Macbeth,And an eternal curse fall on you! Let me know.,1555
Act IV,Scene I,Macbeth,Why sinks that cauldron? and what noise is this?,1556
Act IV,Scene I,[stage direction],Hautboys,NA
Act IV,Scene I,First Witch,Show!,1557
Act IV,Scene I,Second Witch,Show!,1558
Act IV,Scene I,Third Witch,Show!,1559
Act IV,Scene I,All,"Show his eyes, and grieve his heart;",1560
Act IV,Scene I,All,"Come like shadows, so depart!",1561
Act IV,Scene I,[stage direction],"A show of Eight Kings, the last with a glass in his hand; GHOST OF BANQUO following",NA
Act IV,Scene I,Macbeth,Thou art too like the spirit of Banquo: down!,1562
Act IV,Scene I,Macbeth,"Thy crown does sear mine eye-balls. And thy hair,",1563
Act IV,Scene I,Macbeth,"Thou other gold-bound brow, is like the first.",1564
Act IV,Scene I,Macbeth,A third is like the former. Filthy hags!,1565
Act IV,Scene I,Macbeth,"Why do you show me this? A fourth! Start, eyes!",1566
Act IV,Scene I,Macbeth,"What, will the line stretch out to the crack of doom?",1567
Act IV,Scene I,Macbeth,Another yet! A seventh! I'll see no more:,1568
Act IV,Scene I,Macbeth,"And yet the eighth appears, who bears a glass",1569
Act IV,Scene I,Macbeth,Which shows me many more; and some I see,1570
Act IV,Scene I,Macbeth,That two-fold balls and treble scepters carry:,1571
Act IV,Scene I,Macbeth,"Horrible sight! Now, I see, 'tis true;",1572
Act IV,Scene I,Macbeth,"For the blood-bolter'd Banquo smiles upon me,",1573
Act IV,Scene I,Macbeth,And points at them for his.,1574
Act IV,Scene I,[stage direction],Apparitions vanish,NA
Act IV,Scene I,Macbeth,"What, is this so?",1575
Act IV,Scene I,First Witch,"Ay, sir, all this is so: but why",1576
Act IV,Scene I,First Witch,Stands Macbeth thus amazedly?,1577
Act IV,Scene I,First Witch,"Come, sisters, cheer we up his sprites,",1578
Act IV,Scene I,First Witch,And show the best of our delights:,1579
Act IV,Scene I,First Witch,"I'll charm the air to give a sound,",1580
Act IV,Scene I,First Witch,While you perform your antic round:,1581
Act IV,Scene I,First Witch,"That this great king may kindly say,",1582
Act IV,Scene I,First Witch,Our duties did his welcome pay.,1583
Act IV,Scene I,[stage direction],"Music. The witches dance and then vanish, with HECATE",NA
Act IV,Scene I,Macbeth,Where are they? Gone? Let this pernicious hour,1584
Act IV,Scene I,Macbeth,Stand aye accursed in the calendar!,1585
Act IV,Scene I,Macbeth,"Come in, without there!",1586
Act IV,Scene I,[stage direction],Enter LENNOX,NA
Act IV,Scene I,Lennox,What's your grace's will?,1587
Act IV,Scene I,Macbeth,Saw you the weird sisters?,1588
Act IV,Scene I,Lennox,"No, my lord.",1589
Act IV,Scene I,Macbeth,Came they not by you?,1590
Act IV,Scene I,Lennox,"No, indeed, my lord.",1591
Act IV,Scene I,Macbeth,Infected be the air whereon they ride;,1592
Act IV,Scene I,Macbeth,And damn'd all those that trust them! I did hear,1593
Act IV,Scene I,Macbeth,The galloping of horse: who was't came by?,1594
Act IV,Scene I,Lennox,"'Tis two or three, my lord, that bring you word",1595
Act IV,Scene I,Lennox,Macduff is fled to England.,1596
Act IV,Scene I,Macbeth,Fled to England!,1597
Act IV,Scene I,Lennox,"Ay, my good lord.",1598
Act IV,Scene I,Macbeth,"Time, thou anticipatest my dread exploits:",1599
Act IV,Scene I,Macbeth,The flighty purpose never is o'ertook,1600
Act IV,Scene I,Macbeth,Unless the deed go with it; from this moment,1601
Act IV,Scene I,Macbeth,The very firstlings of my heart shall be,1602
Act IV,Scene I,Macbeth,"The firstlings of my hand. And even now,",1603
Act IV,Scene I,Macbeth,"To crown my thoughts with acts, be it thought and done:",1604
Act IV,Scene I,Macbeth,The castle of Macduff I will surprise;,1605
Act IV,Scene I,Macbeth,Seize upon Fife; give to the edge o' the sword,1606
