act,scene,character,dialogue,line_number
Act IV,Scene V,Ophelia,And will he not come again?,3006
Act IV,Scene V,Ophelia,"No, no, he is dead:",3007
Act IV,Scene V,Ophelia,Go to thy death-bed:,3008
Act IV,Scene V,Ophelia,He never will come again.,3009
Act IV,Scene V,Ophelia,"His beard was as white as snow,",3010
Act IV,Scene V,Ophelia,All flaxen was his poll:,3011
Act IV,Scene V,Ophelia,"He is gone, he is gone,",3012
Act IV,Scene V,Ophelia,And we cast away moan:,3013
Act IV,Scene V,Ophelia,God ha' mercy on his soul!,3014
Act IV,Scene V,Ophelia,"And of all Christian souls, I pray God. God be wi' ye.",3015
Act IV,Scene V,[stage direction],Exit,NA
Act IV,Scene V,Laertes,"Do you see this, O God?",3016
Act IV,Scene V,King Claudius,"Laertes, I must commune with your grief,",3017
Act IV,Scene V,King Claudius,"Or you deny me right. Go but apart,",3018
Act IV,Scene V,King Claudius,Make choice of whom your wisest friends you will.,3019
Act IV,Scene V,King Claudius,And they shall hear and judge 'twixt you and me:,3020
Act IV,Scene V,King Claudius,If by direct or by collateral hand,3021
Act IV,Scene V,King Claudius,"They find us touch'd, we will our kingdom give,",3022
Act IV,Scene V,King Claudius,"Our crown, our life, and all that we can ours,",3023
Act IV,Scene V,King Claudius,"To you in satisfaction; but if not,",3024
Act IV,Scene V,King Claudius,"Be you content to lend your patience to us,",3025
Act IV,Scene V,King Claudius,And we shall jointly labour with your soul,3026
Act IV,Scene V,King Claudius,To give it due content.,3027
Act IV,Scene V,Laertes,Let this be so;,3028
Act IV,Scene V,Laertes,"His means of death, his obscure funeral--",3029
Act IV,Scene V,Laertes,"No trophy, sword, nor hatchment o'er his bones,",3030
Act IV,Scene V,Laertes,No noble rite nor formal ostentation--,3031
Act IV,Scene V,Laertes,"Cry to be heard, as 'twere from heaven to earth,",3032
Act IV,Scene V,Laertes,That I must call't in question.,3033
Act IV,Scene V,King Claudius,So you shall;,3034
Act IV,Scene V,King Claudius,And where the offence is let the great axe fall.,3035
Act IV,Scene V,King Claudius,"I pray you, go with me.",3036
Act IV,Scene V,[stage direction],Exeunt,NA
Act IV,Scene VI,[stage direction],Enter HORATIO and a Servant,NA
Act IV,Scene VI,Horatio,What are they that would speak with me?,3037
Act IV,Scene VI,Servant,"Sailors, sir: they say they have letters for you.",3038
Act IV,Scene VI,Horatio,Let them come in.,3039
Act IV,Scene VI,[stage direction],Exit Servant,NA
Act IV,Scene VI,Horatio,I do not know from what part of the world,3040
Act IV,Scene VI,Horatio,"I should be greeted, if not from Lord Hamlet.",3041
Act IV,Scene VI,[stage direction],Enter Sailors,NA
Act IV,Scene VI,First Sailor,"God bless you, sir.",3042
Act IV,Scene VI,Horatio,Let him bless thee too.,3043
Act IV,Scene VI,First Sailor,"He shall, sir, an't please him. There's a letter for",3044
Act IV,Scene VI,First Sailor,"you, sir; it comes from the ambassador that was",3045
Act IV,Scene VI,First Sailor,"bound for England; if your name be Horatio, as I am",3046
Act IV,Scene VI,First Sailor,let to know it is.,3047
Act IV,Scene VI,Horatio,"[Reads]  'Horatio, when thou shalt have overlooked",3048
Act IV,Scene VI,Horatio,"this, give these fellows some means to the king:",3049
Act IV,Scene VI,Horatio,they have letters for him. Ere we were two days old,3050
Act IV,Scene VI,Horatio,"at sea, a pirate of very warlike appointment gave us",3051
Act IV,Scene VI,Horatio,"chase. Finding ourselves too slow of sail, we put on",3052
Act IV,Scene VI,Horatio,"a compelled valour, and in the grapple I boarded",3053
Act IV,Scene VI,Horatio,them: on the instant they got clear of our ship; so,3054
Act IV,Scene VI,Horatio,I alone became their prisoner. They have dealt with,3055
Act IV,Scene VI,Horatio,me like thieves of mercy: but they knew what they,3056
Act IV,Scene VI,Horatio,did; I am to do a good turn for them. Let the king,3057
Act IV,Scene VI,Horatio,have the letters I have sent; and repair thou to me,3058
Act IV,Scene VI,Horatio,with as much speed as thou wouldst fly death. I,3059
Act IV,Scene VI,Horatio,have words to speak in thine ear will make thee,3060
Act IV,Scene VI,Horatio,dumb; yet are they much too light for the bore of,3061
Act IV,Scene VI,Horatio,the matter. These good fellows will bring thee,3062
Act IV,Scene VI,Horatio,where I am. Rosencrantz and Guildenstern hold their,3063
Act IV,Scene VI,Horatio,course for England: of them I have much to tell,3064
Act IV,Scene VI,Horatio,thee. Farewell.,3065
Act IV,Scene VI,Horatio,"'He that thou knowest thine, HAMLET.'",3066
Act IV,Scene VI,Horatio,"Come, I will make you way for these your letters;",3067
Act IV,Scene VI,Horatio,"And do't the speedier, that you may direct me",3068
Act IV,Scene VI,Horatio,To him from whom you brought them.,3069
Act IV,Scene VI,[stage direction],Exeunt,NA
Act IV,Scene VII,[stage direction],Enter KING CLAUDIUS and LAERTES,NA
Act IV,Scene VII,King Claudius,"Now must your conscience my acquaintance seal,",3070
Act IV,Scene VII,King Claudius,"And you must put me in your heart for friend,",3071
Act IV,Scene VII,King Claudius,"Sith you have heard, and with a knowing ear,",3072
Act IV,Scene VII,King Claudius,That he which hath your noble father slain,3073
Act IV,Scene VII,King Claudius,Pursued my life.,3074
Act IV,Scene VII,Laertes,It well appears: but tell me,3075
Act IV,Scene VII,Laertes,"Why you proceeded not against these feats,",3076
Act IV,Scene VII,Laertes,"So crimeful and so capital in nature,",3077
Act IV,Scene VII,Laertes,"As by your safety, wisdom, all things else,",3078
Act IV,Scene VII,Laertes,You mainly were stirr'd up.,3079
Act IV,Scene VII,King Claudius,"O, for two special reasons;",3080
Act IV,Scene VII,King Claudius,"Which may to you, perhaps, seem much unsinew'd,",3081
Act IV,Scene VII,King Claudius,But yet to me they are strong. The queen his mother,3082
Act IV,Scene VII,King Claudius,Lives almost by his looks; and for myself--,3083
Act IV,Scene VII,King Claudius,"My virtue or my plague, be it either which--",3084
Act IV,Scene VII,King Claudius,"She's so conjunctive to my life and soul,",3085
Act IV,Scene VII,King Claudius,"That, as the star moves not but in his sphere,",3086
Act IV,Scene VII,King Claudius,"I could not but by her. The other motive,",3087
Act IV,Scene VII,King Claudius,"Why to a public count I might not go,",3088
Act IV,Scene VII,King Claudius,Is the great love the general gender bear him;,3089
Act IV,Scene VII,King Claudius,"Who, dipping all his faults in their affection,",3090
Act IV,Scene VII,King Claudius,"Would, like the spring that turneth wood to stone,",3091
Act IV,Scene VII,King Claudius,"Convert his gyves to graces; so that my arrows,",3092
Act IV,Scene VII,King Claudius,"Too slightly timber'd for so loud a wind,",3093
Act IV,Scene VII,King Claudius,"Would have reverted to my bow again,",3094
Act IV,Scene VII,King Claudius,And not where I had aim'd them.,3095
Act IV,Scene VII,Laertes,And so have I a noble father lost;,3096
Act IV,Scene VII,Laertes,"A sister driven into desperate terms,",3097
Act IV,Scene VII,Laertes,"Whose worth, if praises may go back again,",3098
Act IV,Scene VII,Laertes,Stood challenger on mount of all the age,3099
Act IV,Scene VII,Laertes,For her perfections: but my revenge will come.,3100
Act IV,Scene VII,King Claudius,Break not your sleeps for that: you must not think,3101
Act IV,Scene VII,King Claudius,That we are made of stuff so flat and dull,3102
Act IV,Scene VII,King Claudius,That we can let our beard be shook with danger,3103
Act IV,Scene VII,King Claudius,And think it pastime. You shortly shall hear more:,3104
Act IV,Scene VII,King Claudius,"I loved your father, and we love ourself;",3105
Act IV,Scene VII,King Claudius,"And that, I hope, will teach you to imagine--",3106
Act IV,Scene VII,[stage direction],Enter a Messenger,NA
Act IV,Scene VII,King Claudius,How now! what news?,3107
Act IV,Scene VII,Messenger,"Letters, my lord, from Hamlet:",3108
Act IV,Scene VII,Messenger,This to your majesty; this to the queen.,3109
Act IV,Scene VII,King Claudius,From Hamlet! who brought them?,3110
Act IV,Scene VII,Messenger,"Sailors, my lord, they say; I saw them not:",3111
Act IV,Scene VII,Messenger,They were given me by Claudio; he received them,3112
Act IV,Scene VII,Messenger,Of him that brought them.,3113
Act IV,Scene VII,King Claudius,"Laertes, you shall hear them. Leave us.",3114
Act IV,Scene VII,[stage direction],Exit Messenger,NA
Act IV,Scene VII,[stage direction],Reads,NA
Act IV,Scene VII,King Claudius,"'High and mighty, You shall know I am set naked on",3115
Act IV,Scene VII,King Claudius,your kingdom. To-morrow shall I beg leave to see,3116
Act IV,Scene VII,King Claudius,"your kingly eyes: when I shall, first asking your",3117
Act IV,Scene VII,King Claudius,"pardon thereunto, recount the occasion of my sudden",3118
Act IV,Scene VII,King Claudius,and more strange return.                  'HAMLET.',3119
Act IV,Scene VII,King Claudius,What should this mean? Are all the rest come back?,3120
Act IV,Scene VII,King Claudius,"Or is it some abuse, and no such thing?",3121
Act IV,Scene VII,Laertes,Know you the hand?,3122
Act IV,Scene VII,King Claudius,'Tis Hamlets character. 'Naked!,3123
Act IV,Scene VII,King Claudius,"And in a postscript here, he says 'alone.'",3124
Act IV,Scene VII,King Claudius,Can you advise me?,3125
Act IV,Scene VII,Laertes,"I'm lost in it, my lord. But let him come;",3126
Act IV,Scene VII,Laertes,"It warms the very sickness in my heart,",3127
Act IV,Scene VII,Laertes,"That I shall live and tell him to his teeth,",3128
Act IV,Scene VII,Laertes,'Thus didest thou.',3129
Act IV,Scene VII,King Claudius,"If it be so, Laertes--",3130
Act IV,Scene VII,King Claudius,As how should it be so? how otherwise?--,3131
Act IV,Scene VII,King Claudius,Will you be ruled by me?,3132
Act IV,Scene VII,Laertes,"Ay, my lord;",3133
Act IV,Scene VII,Laertes,So you will not o'errule me to a peace.,3134
Act IV,Scene VII,King Claudius,"To thine own peace. If he be now return'd,",3135
Act IV,Scene VII,King Claudius,"As checking at his voyage, and that he means",3136
Act IV,Scene VII,King Claudius,"No more to undertake it, I will work him",3137
Act IV,Scene VII,King Claudius,"To an exploit, now ripe in my device,",3138
Act IV,Scene VII,King Claudius,Under the which he shall not choose but fall:,3139
Act IV,Scene VII,King Claudius,"And for his death no wind of blame shall breathe,",3140
Act IV,Scene VII,King Claudius,But even his mother shall uncharge the practise,3141
Act IV,Scene VII,King Claudius,And call it accident.,3142
Act IV,Scene VII,Laertes,"My lord, I will be ruled;",3143
Act IV,Scene VII,Laertes,"The rather, if you could devise it so",3144
Act IV,Scene VII,Laertes,That I might be the organ.,3145
Act IV,Scene VII,King Claudius,It falls right.,3146
Act IV,Scene VII,King Claudius,"You have been talk'd of since your travel much,",3147
Act IV,Scene VII,King Claudius,"And that in Hamlet's hearing, for a quality",3148
Act IV,Scene VII,King Claudius,"Wherein, they say, you shine: your sum of parts",3149
Act IV,Scene VII,King Claudius,Did not together pluck such envy from him,3150
Act IV,Scene VII,King Claudius,"As did that one, and that, in my regard,",3151
Act IV,Scene VII,King Claudius,Of the unworthiest siege.,3152
Act IV,Scene VII,Laertes,"What part is that, my lord?",3153
Act IV,Scene VII,King Claudius,"A very riband in the cap of youth,",3154
Act IV,Scene VII,King Claudius,Yet needful too; for youth no less becomes,3155
Act IV,Scene VII,King Claudius,The light and careless livery that it wears,3156
Act IV,Scene VII,King Claudius,"Than settled age his sables and his weeds,",3157
Act IV,Scene VII,King Claudius,"Importing health and graveness. Two months since,",3158
Act IV,Scene VII,King Claudius,Here was a gentleman of Normandy:--,3159
Act IV,Scene VII,King Claudius,"I've seen myself, and served against, the French,",3160
Act IV,Scene VII,King Claudius,And they can well on horseback: but this gallant,3161
Act IV,Scene VII,King Claudius,Had witchcraft in't; he grew unto his seat;,3162
Act IV,Scene VII,King Claudius,"And to such wondrous doing brought his horse,",3163
Act IV,Scene VII,King Claudius,As he had been incorpsed and demi-natured,3164
Act IV,Scene VII,King Claudius,"With the brave beast: so far he topp'd my thought,",3165
Act IV,Scene VII,King Claudius,"That I, in forgery of shapes and tricks,",3166
Act IV,Scene VII,King Claudius,Come short of what he did.,3167
Act IV,Scene VII,Laertes,A Norman was't?,3168
Act IV,Scene VII,King Claudius,A Norman.,3169
Act IV,Scene VII,Laertes,"Upon my life, Lamond.",3170
Act IV,Scene VII,King Claudius,The very same.,3171
Act IV,Scene VII,Laertes,I know him well: he is the brooch indeed,3172
Act IV,Scene VII,Laertes,And gem of all the nation.,3173
Act IV,Scene VII,King Claudius,"He made confession of you,",3174
Act IV,Scene VII,King Claudius,And gave you such a masterly report,3175
Act IV,Scene VII,King Claudius,For art and exercise in your defence,3176
Act IV,Scene VII,King Claudius,"And for your rapier most especially,",3177
Act IV,Scene VII,King Claudius,"That he cried out, 'twould be a sight indeed,",3178
Act IV,Scene VII,King Claudius,"If one could match you: the scrimers of their nation,",3179
Act IV,Scene VII,King Claudius,"He swore, had had neither motion, guard, nor eye,",3180
Act IV,Scene VII,King Claudius,"If you opposed them. Sir, this report of his",3181
Act IV,Scene VII,King Claudius,Did Hamlet so envenom with his envy,3182
Act IV,Scene VII,King Claudius,That he could nothing do but wish and beg,3183
Act IV,Scene VII,King Claudius,"Your sudden coming o'er, to play with him.",3184
Act IV,Scene VII,King Claudius,"Now, out of this,--",3185
Act IV,Scene VII,Laertes,"What out of this, my lord?",3186
Act IV,Scene VII,King Claudius,"Laertes, was your father dear to you?",3187
Act IV,Scene VII,King Claudius,"Or are you like the painting of a sorrow,",3188
Act IV,Scene VII,King Claudius,A face without a heart?,3189
Act IV,Scene VII,Laertes,Why ask you this?,3190
Act IV,Scene VII,King Claudius,Not that I think you did not love your father;,3191
Act IV,Scene VII,King Claudius,But that I know love is begun by time;,3192
Act IV,Scene VII,King Claudius,"And that I see, in passages of proof,",3193
Act IV,Scene VII,King Claudius,Time qualifies the spark and fire of it.,3194
Act IV,Scene VII,King Claudius,There lives within the very flame of love,3195
Act IV,Scene VII,King Claudius,A kind of wick or snuff that will abate it;,3196
Act IV,Scene VII,King Claudius,And nothing is at a like goodness still;,3197
Act IV,Scene VII,King Claudius,"For goodness, growing to a plurisy,",3198
Act IV,Scene VII,King Claudius,Dies in his own too much: that we would do,3199
Act IV,Scene VII,King Claudius,We should do when we would; for this 'would' changes,3200
Act IV,Scene VII,King Claudius,And hath abatements and delays as many,3201
Act IV,Scene VII,King Claudius,"As there are tongues, are hands, are accidents;",3202
Act IV,Scene VII,King Claudius,"And then this 'should' is like a spendthrift sigh,",3203
Act IV,Scene VII,King Claudius,"That hurts by easing. But, to the quick o' the ulcer:--",3204
Act IV,Scene VII,King Claudius,"Hamlet comes back: what would you undertake,",3205
Act IV,Scene VII,King Claudius,To show yourself your father's son in deed,3206
Act IV,Scene VII,King Claudius,More than in words?,3207
Act IV,Scene VII,Laertes,To cut his throat i' the church.,3208
Act IV,Scene VII,King Claudius,"No place, indeed, should murder sanctuarize;",3209
Act IV,Scene VII,King Claudius,"Revenge should have no bounds. But, good Laertes,",3210
Act IV,Scene VII,King Claudius,"Will you do this, keep close within your chamber.",3211
Act IV,Scene VII,King Claudius,Hamlet return'd shall know you are come home:,3212
Act IV,Scene VII,King Claudius,We'll put on those shall praise your excellence,3213
Act IV,Scene VII,King Claudius,And set a double varnish on the fame,3214
Act IV,Scene VII,King Claudius,"The Frenchman gave you, bring you in fine together",3215
Act IV,Scene VII,King Claudius,"And wager on your heads: he, being remiss,",3216
Act IV,Scene VII,King Claudius,"Most generous and free from all contriving,",3217
Act IV,Scene VII,King Claudius,"Will not peruse the foils; so that, with ease,",3218
Act IV,Scene VII,King Claudius,"Or with a little shuffling, you may choose",3219
Act IV,Scene VII,King Claudius,"A sword unbated, and in a pass of practise",3220
Act IV,Scene VII,King Claudius,Requite him for your father.,3221
Act IV,Scene VII,Laertes,I will do't:,3222
Act IV,Scene VII,Laertes,"And, for that purpose, I'll anoint my sword.",3223
Act IV,Scene VII,Laertes,"I bought an unction of a mountebank,",3224
Act IV,Scene VII,Laertes,"So mortal that, but dip a knife in it,",3225
Act IV,Scene VII,Laertes,"Where it draws blood no cataplasm so rare,",3226
Act IV,Scene VII,Laertes,Collected from all simples that have virtue,3227
Act IV,Scene VII,Laertes,"Under the moon, can save the thing from death",3228
Act IV,Scene VII,Laertes,That is but scratch'd withal: I'll touch my point,3229
Act IV,Scene VII,Laertes,"With this contagion, that, if I gall him slightly,",3230
Act IV,Scene VII,Laertes,It may be death.,3231
Act IV,Scene VII,King Claudius,Let's further think of this;,3232
Act IV,Scene VII,King Claudius,Weigh what convenience both of time and means,3233
Act IV,Scene VII,King Claudius,"May fit us to our shape: if this should fail,",3234
Act IV,Scene VII,King Claudius,"And that our drift look through our bad performance,",3235
Act IV,Scene VII,King Claudius,'Twere better not assay'd: therefore this project,3236
Act IV,Scene VII,King Claudius,"Should have a back or second, that might hold,",3237
Act IV,Scene VII,King Claudius,If this should blast in proof. Soft! let me see:,3238
Act IV,Scene VII,King Claudius,We'll make a solemn wager on your cunnings: I ha't.,3239
Act IV,Scene VII,King Claudius,When in your motion you are hot and dry--,3240
Act IV,Scene VII,King Claudius,As make your bouts more violent to that end--,3241
Act IV,Scene VII,King Claudius,"And that he calls for drink, I'll have prepared him",3242
Act IV,Scene VII,King Claudius,"A chalice for the nonce, whereon but sipping,",3243
Act IV,Scene VII,King Claudius,"If he by chance escape your venom'd stuck,",3244
Act IV,Scene VII,King Claudius,Our purpose may hold there.,3245
Act IV,Scene VII,[stage direction],Enter QUEEN GERTRUDE,NA
Act IV,Scene VII,King Claudius,"How now, sweet queen!",3246
Act IV,Scene VII,Queen Gertrude,"One woe doth tread upon another's heel,",3247
Act IV,Scene VII,Queen Gertrude,"So fast they follow; your sister's drown'd, Laertes.",3248
Act IV,Scene VII,Laertes,"Drown'd! O, where?",3249
Act IV,Scene VII,Queen Gertrude,"There is a willow grows aslant a brook,",3250
Act IV,Scene VII,Queen Gertrude,That shows his hoar leaves in the glassy stream;,3251
Act IV,Scene VII,Queen Gertrude,There with fantastic garlands did she come,3252
Act IV,Scene VII,Queen Gertrude,"Of crow-flowers, nettles, daisies, and long purples",3253
Act IV,Scene VII,Queen Gertrude,"That liberal shepherds give a grosser name,",3254
Act IV,Scene VII,Queen Gertrude,But our cold maids do dead men's fingers call them:,3255
Act IV,Scene VII,Queen Gertrude,"There, on the pendent boughs her coronet weeds",3256
Act IV,Scene VII,Queen Gertrude,"Clambering to hang, an envious sliver broke;",3257
Act IV,Scene VII,Queen Gertrude,When down her weedy trophies and herself,3258
Act IV,Scene VII,Queen Gertrude,Fell in the weeping brook. Her clothes spread wide;,3259
Act IV,Scene VII,Queen Gertrude,"And, mermaid-like, awhile they bore her up:",3260
Act IV,Scene VII,Queen Gertrude,Which time she chanted snatches of old tunes;,3261
Act IV,Scene VII,Queen Gertrude,"As one incapable of her own distress,",3262
Act IV,Scene VII,Queen Gertrude,Or like a creature native and indued,3263
Act IV,Scene VII,Queen Gertrude,Unto that element: but long it could not be,3264
Act IV,Scene VII,Queen Gertrude,"Till that her garments, heavy with their drink,",3265
Act IV,Scene VII,Queen Gertrude,Pull'd the poor wretch from her melodious lay,3266
Act IV,Scene VII,Queen Gertrude,To muddy death.,3267
Act IV,Scene VII,Laertes,"Alas, then, she is drown'd?",3268
Act IV,Scene VII,Queen Gertrude,"Drown'd, drown'd.",3269
Act IV,Scene VII,Laertes,"Too much of water hast thou, poor Ophelia,",3270
Act IV,Scene VII,Laertes,And therefore I forbid my tears: but yet,3271
Act IV,Scene VII,Laertes,"It is our trick; nature her custom holds,",3272
Act IV,Scene VII,Laertes,"Let shame say what it will: when these are gone,",3273
Act IV,Scene VII,Laertes,"The woman will be out. Adieu, my lord:",3274
Act IV,Scene VII,Laertes,"I have a speech of fire, that fain would blaze,",3275
Act IV,Scene VII,Laertes,But that this folly douts it.,3276
Act IV,Scene VII,[stage direction],Exit,NA
Act IV,Scene VII,King Claudius,"Let's follow, Gertrude:",3277
Act IV,Scene VII,King Claudius,How much I had to do to calm his rage!,3278
Act IV,Scene VII,King Claudius,Now fear I this will give it start again;,3279
Act IV,Scene VII,King Claudius,Therefore let's follow.,3280
Act IV,Scene VII,[stage direction],Exeunt,NA
Act V,Scene I,[stage direction],"Enter two Clowns, with spades,  &amp; c",NA
Act V,Scene I,First Clown,Is she to be buried in Christian burial that,3281
Act V,Scene I,First Clown,wilfully seeks her own salvation?,3282
Act V,Scene I,Second Clown,I tell thee she is: and therefore make her grave,3283
Act V,Scene I,Second Clown,"straight: the crowner hath sat on her, and finds it",3284
Act V,Scene I,Second Clown,Christian burial.,3285
Act V,Scene I,First Clown,"How can that be, unless she drowned herself in her",3286
Act V,Scene I,First Clown,own defence?,3287
Act V,Scene I,Second Clown,"Why, 'tis found so.",3288
Act V,Scene I,First Clown,It must be 'se offendendo;' it cannot be else. For,3289
Act V,Scene I,First Clown,"here lies the point:  if I drown myself wittingly,",3290
Act V,Scene I,First Clown,it argues an act: and an act hath three branches: it,3291
Act V,Scene I,First Clown,"is, to act, to do, to perform: argal, she drowned",3292
Act V,Scene I,First Clown,herself wittingly.,3293
Act V,Scene I,Second Clown,"Nay, but hear you, goodman delver,--",3294
Act V,Scene I,First Clown,Give me leave. Here lies the water; good: here,3295
Act V,Scene I,First Clown,"stands the man; good; if the man go to this water,",3296
Act V,Scene I,First Clown,"and drown himself, it is, will he, nill he, he",3297
Act V,Scene I,First Clown,"goes,--mark you that; but if the water come to him",3298
Act V,Scene I,First Clown,"and drown him, he drowns not himself: argal, he",3299
Act V,Scene I,First Clown,that is not guilty of his own death shortens not his own life.,3300
Act V,Scene I,Second Clown,But is this law?,3301
Act V,Scene I,First Clown,"Ay, marry, is't; crowner's quest law.",3302
Act V,Scene I,Second Clown,Will you ha' the truth on't? If this had not been,3303
Act V,Scene I,Second Clown,"a gentlewoman, she should have been buried out o'",3304
Act V,Scene I,Second Clown,Christian burial.,3305
Act V,Scene I,First Clown,"Why, there thou say'st: and the more pity that",3306
Act V,Scene I,First Clown,great folk should have countenance in this world to,3307
Act V,Scene I,First Clown,"drown or hang themselves, more than their even",3308
Act V,Scene I,First Clown,"Christian. Come, my spade. There is no ancient",3309
Act V,Scene I,First Clown,"gentleman but gardeners, ditchers, and grave-makers:",3310
Act V,Scene I,First Clown,they hold up Adam's profession.,3311
Act V,Scene I,Second Clown,Was he a gentleman?,3312
Act V,Scene I,First Clown,He was the first that ever bore arms.,3313
Act V,Scene I,Second Clown,"Why, he had none.",3314
Act V,Scene I,First Clown,"What, art a heathen? How dost thou understand the",3315
Act V,Scene I,First Clown,Scripture? The Scripture says 'Adam digged:',3316
Act V,Scene I,First Clown,could he dig without arms? I'll put another,3317
Act V,Scene I,First Clown,question to thee: if thou answerest me not to the,3318
Act V,Scene I,First Clown,"purpose, confess thyself--",3319
Act V,Scene I,Second Clown,Go to.,3320
Act V,Scene I,First Clown,What is he that builds stronger than either the,3321
Act V,Scene I,First Clown,"mason, the shipwright, or the carpenter?",3322
Act V,Scene I,Second Clown,The gallows-maker; for that frame outlives a,3323
Act V,Scene I,Second Clown,thousand tenants.,3324
Act V,Scene I,First Clown,"I like thy wit well, in good faith: the gallows",3325
Act V,Scene I,First Clown,does well; but how does it well? it does well to,3326
Act V,Scene I,First Clown,those that do in: now thou dost ill to say the,3327
Act V,Scene I,First Clown,"gallows is built stronger than the church: argal,",3328
Act V,Scene I,First Clown,"the gallows may do well to thee. To't again, come.",3329
Act V,Scene I,Second Clown,"'Who builds stronger than a mason, a shipwright, or",3330
Act V,Scene I,Second Clown,a carpenter?',3331
Act V,Scene I,First Clown,"Ay, tell me that, and unyoke.",3332
Act V,Scene I,Second Clown,"Marry, now I can tell.",3333
Act V,Scene I,First Clown,To't.,3334
Act V,Scene I,Second Clown,"Mass, I cannot tell.",3335
Act V,Scene I,[stage direction],"Enter HAMLET and HORATIO, at a distance",NA
Act V,Scene I,First Clown,"Cudgel thy brains no more about it, for your dull",3336
Act V,Scene I,First Clown,"ass will not mend his pace with beating; and, when",3337
Act V,Scene I,First Clown,"you are asked this question next, say 'a",3338
Act V,Scene I,First Clown,grave-maker: 'the houses that he makes last till,3339
Act V,Scene I,First Clown,"doomsday. Go, get thee to Yaughan: fetch me a",3340
Act V,Scene I,First Clown,stoup of liquor.,3341
Act V,Scene I,[stage direction],Exit Second Clown,NA
Act V,Scene I,[stage direction],He digs and sings,NA
Act V,Scene I,First Clown,"In youth, when I did love, did love,",3342
Act V,Scene I,First Clown,"Methought it was very sweet,",3343
Act V,Scene I,First Clown,"To contract, O, the time, for, ah, my behove,",3344
Act V,Scene I,First Clown,"O, methought, there was nothing meet.",3345
Act V,Scene I,Hamlet,"Has this fellow no feeling of his business, that he",3346
Act V,Scene I,Hamlet,sings at grave-making?,3347
Act V,Scene I,Horatio,Custom hath made it in him a property of easiness.,3348
Act V,Scene I,Hamlet,'Tis e'en so: the hand of little employment hath,3349
Act V,Scene I,Hamlet,the daintier sense.,3350
Act V,Scene I,First Clown,[Sings],3351
Act V,Scene I,First Clown,"But age, with his stealing steps,",3352
Act V,Scene I,First Clown,"Hath claw'd me in his clutch,",3353
Act V,Scene I,First Clown,"And hath shipped me intil the land,",3354
Act V,Scene I,First Clown,As if I had never been such.,3355
Act V,Scene I,[stage direction],Throws up a skull,NA
Act V,Scene I,Hamlet,"That skull had a tongue in it, and could sing once:",3356
Act V,Scene I,Hamlet,"how the knave jowls it to the ground, as if it were",3357
Act V,Scene I,Hamlet,"Cain's jaw-bone, that did the first murder! It",3358
Act V,Scene I,Hamlet,"might be the pate of a politician, which this ass",3359
Act V,Scene I,Hamlet,"now o'er-reaches; one that would circumvent God,",3360
Act V,Scene I,Hamlet,might it not?,3361
Act V,Scene I,Horatio,"It might, my lord.",3362
Act V,Scene I,Hamlet,"Or of a courtier; which could say 'Good morrow,",3363
Act V,Scene I,Hamlet,"sweet lord! How dost thou, good lord?' This might",3364
Act V,Scene I,Hamlet,"be my lord such-a-one, that praised my lord",3365
Act V,Scene I,Hamlet,"such-a-one's horse, when he meant to beg it; might it not?",3366
Act V,Scene I,Horatio,"Ay, my lord.",3367
Act V,Scene I,Hamlet,"Why, e'en so: and now my Lady Worm's; chapless, and",3368
Act V,Scene I,Hamlet,knocked about the mazzard with a sexton's spade:,3369
Act V,Scene I,Hamlet,"here's fine revolution, an we had the trick to",3370
Act V,Scene I,Hamlet,"see't. Did these bones cost no more the breeding,",3371
Act V,Scene I,Hamlet,but to play at loggats with 'em? mine ache to think on't.,3372
Act V,Scene I,First Clown,[Sings],3373
Act V,Scene I,First Clown,"A pick-axe, and a spade, a spade,",3374
Act V,Scene I,First Clown,For and a shrouding sheet:,3375
Act V,Scene I,First Clown,"O, a pit of clay for to be made",3376
Act V,Scene I,First Clown,For such a guest is meet.,3377
Act V,Scene I,[stage direction],Throws up another skull,NA
Act V,Scene I,Hamlet,There's another: why may not that be the skull of a,3378
Act V,Scene I,Hamlet,"lawyer? Where be his quiddities now, his quillets,",3379
Act V,Scene I,Hamlet,"his cases, his tenures, and his tricks? why does he",3380
Act V,Scene I,Hamlet,suffer this rude knave now to knock him about the,3381
Act V,Scene I,Hamlet,"sconce with a dirty shovel, and will not tell him of",3382
Act V,Scene I,Hamlet,his action of battery? Hum! This fellow might be,3383
Act V,Scene I,Hamlet,"in's time a great buyer of land, with his statutes,",3384
Act V,Scene I,Hamlet,"his recognizances, his fines, his double vouchers,",3385
Act V,Scene I,Hamlet,"his recoveries: is this the fine of his fines, and",3386
Act V,Scene I,Hamlet,"the recovery of his recoveries, to have his fine",3387
Act V,Scene I,Hamlet,pate full of fine dirt? will his vouchers vouch him,3388
Act V,Scene I,Hamlet,"no more of his purchases, and double ones too, than",3389
Act V,Scene I,Hamlet,the length and breadth of a pair of indentures? The,3390
Act V,Scene I,Hamlet,very conveyances of his lands will hardly lie in,3391
Act V,Scene I,Hamlet,"this box; and must the inheritor himself have no more, ha?",3392
Act V,Scene I,Horatio,"Not a jot more, my lord.",3393
Act V,Scene I,Hamlet,Is not parchment made of sheepskins?,3394
Act V,Scene I,Horatio,"Ay, my lord, and of calf-skins too.",3395
Act V,Scene I,Hamlet,They are sheep and calves which seek out assurance,3396
