team,team_name,year,total,home,away,week,weekly_attendance
Green Bay,Packers,2015,1147786,627308,520478,16,64878
Green Bay,Packers,2015,1147786,627308,520478,17,78412
Houston,Texans,2015,1098814,574159,524655,1,71776
Houston,Texans,2015,1098814,574159,524655,2,73254
Houston,Texans,2015,1098814,574159,524655,3,71718
Houston,Texans,2015,1098814,574159,524655,4,69904
Houston,Texans,2015,1098814,574159,524655,5,71732
Houston,Texans,2015,1098814,574159,524655,6,58085
Houston,Texans,2015,1098814,574159,524655,7,65251
Houston,Texans,2015,1098814,574159,524655,8,71630
Houston,Texans,2015,1098814,574159,524655,9,NA
Houston,Texans,2015,1098814,574159,524655,10,61381
Houston,Texans,2015,1098814,574159,524655,11,71718
Houston,Texans,2015,1098814,574159,524655,12,71778
Houston,Texans,2015,1098814,574159,524655,13,68544
Houston,Texans,2015,1098814,574159,524655,14,71908
Houston,Texans,2015,1098814,574159,524655,15,66083
Houston,Texans,2015,1098814,574159,524655,16,62153
Houston,Texans,2015,1098814,574159,524655,17,71899
Indianapolis,Colts,2015,1067476,528381,539095,1,70319
Indianapolis,Colts,2015,1067476,528381,539095,2,65220
Indianapolis,Colts,2015,1067476,528381,539095,3,65920
Indianapolis,Colts,2015,1067476,528381,539095,4,65609
Indianapolis,Colts,2015,1067476,528381,539095,5,71732
Indianapolis,Colts,2015,1067476,528381,539095,6,66726
Indianapolis,Colts,2015,1067476,528381,539095,7,66420
Indianapolis,Colts,2015,1067476,528381,539095,8,74136
Indianapolis,Colts,2015,1067476,528381,539095,9,66894
Indianapolis,Colts,2015,1067476,528381,539095,10,NA
Indianapolis,Colts,2015,1067476,528381,539095,11,70433
Indianapolis,Colts,2015,1067476,528381,539095,12,65696
Indianapolis,Colts,2015,1067476,528381,539095,13,58701
Indianapolis,Colts,2015,1067476,528381,539095,14,62372
Indianapolis,Colts,2015,1067476,528381,539095,15,66083
Indianapolis,Colts,2015,1067476,528381,539095,16,65482
Indianapolis,Colts,2015,1067476,528381,539095,17,65733
Jacksonville,Jaguars,2015,1056511,514268,542243,1,60733
Jacksonville,Jaguars,2015,1056511,514268,542243,2,65443
Jacksonville,Jaguars,2015,1056511,514268,542243,3,66829
Jacksonville,Jaguars,2015,1056511,514268,542243,4,65609
Jacksonville,Jaguars,2015,1056511,514268,542243,5,58490
Jacksonville,Jaguars,2015,1056511,514268,542243,6,58085
Jacksonville,Jaguars,2015,1056511,514268,542243,7,84021
Jacksonville,Jaguars,2015,1056511,514268,542243,8,NA
Jacksonville,Jaguars,2015,1056511,514268,542243,9,78160
Jacksonville,Jaguars,2015,1056511,514268,542243,10,70837
Jacksonville,Jaguars,2015,1056511,514268,542243,11,60121
Jacksonville,Jaguars,2015,1056511,514268,542243,12,59477
Jacksonville,Jaguars,2015,1056511,514268,542243,13,57355
Jacksonville,Jaguars,2015,1056511,514268,542243,14,62372
Jacksonville,Jaguars,2015,1056511,514268,542243,15,64016
Jacksonville,Jaguars,2015,1056511,514268,542243,16,73064
Jacksonville,Jaguars,2015,1056511,514268,542243,17,71899
Kansas City,Chiefs,2015,1130807,602228,528579,1,71776
Kansas City,Chiefs,2015,1130807,602228,528579,2,76404
Kansas City,Chiefs,2015,1130807,602228,528579,3,78214
Kansas City,Chiefs,2015,1130807,602228,528579,4,57498
Kansas City,Chiefs,2015,1130807,602228,528579,5,75799
Kansas City,Chiefs,2015,1130807,602228,528579,6,52480
Kansas City,Chiefs,2015,1130807,602228,528579,7,76365
Kansas City,Chiefs,2015,1130807,602228,528579,8,83624
Kansas City,Chiefs,2015,1130807,602228,528579,9,NA
Kansas City,Chiefs,2015,1130807,602228,528579,10,76973
Kansas City,Chiefs,2015,1130807,602228,528579,11,65837
Kansas City,Chiefs,2015,1130807,602228,528579,12,72493
Kansas City,Chiefs,2015,1130807,602228,528579,13,55010
Kansas City,Chiefs,2015,1130807,602228,528579,14,72314
Kansas City,Chiefs,2015,1130807,602228,528579,15,70791
Kansas City,Chiefs,2015,1130807,602228,528579,16,69115
Kansas City,Chiefs,2015,1130807,602228,528579,17,76114
Miami,Dolphins,2015,1093320,537548,555772,1,76512
Miami,Dolphins,2015,1093320,537548,555772,2,65443
Miami,Dolphins,2015,1093320,537548,555772,3,64869
Miami,Dolphins,2015,1093320,537548,555772,4,83986
Miami,Dolphins,2015,1093320,537548,555772,5,NA
Miami,Dolphins,2015,1093320,537548,555772,6,62342
Miami,Dolphins,2015,1093320,537548,555772,7,65251
Miami,Dolphins,2015,1093320,537548,555772,8,66829
Miami,Dolphins,2015,1093320,537548,555772,9,70214
Miami,Dolphins,2015,1093320,537548,555772,10,69596
Miami,Dolphins,2015,1093320,537548,555772,11,65115
Miami,Dolphins,2015,1093320,537548,555772,12,78160
Miami,Dolphins,2015,1093320,537548,555772,13,64519
Miami,Dolphins,2015,1093320,537548,555772,14,65408
Miami,Dolphins,2015,1093320,537548,555772,15,66676
Miami,Dolphins,2015,1093320,537548,555772,16,65482
Miami,Dolphins,2015,1093320,537548,555772,17,62918
Minnesota,Vikings,2015,958016,419440,538576,1,70499
Minnesota,Vikings,2015,958016,419440,538576,2,52319
Minnesota,Vikings,2015,958016,419440,538576,3,52400
Minnesota,Vikings,2015,958016,419440,538576,4,77029
Minnesota,Vikings,2015,958016,419440,538576,5,NA
Minnesota,Vikings,2015,958016,419440,538576,6,52480
Minnesota,Vikings,2015,958016,419440,538576,7,60231
Minnesota,Vikings,2015,958016,419440,538576,8,62311
Minnesota,Vikings,2015,958016,419440,538576,9,52406
Minnesota,Vikings,2015,958016,419440,538576,10,54700
Minnesota,Vikings,2015,958016,419440,538576,11,52529
Minnesota,Vikings,2015,958016,419440,538576,12,70610
Minnesota,Vikings,2015,958016,419440,538576,13,52430
Minnesota,Vikings,2015,958016,419440,538576,14,64784
Minnesota,Vikings,2015,958016,419440,538576,15,52421
Minnesota,Vikings,2015,958016,419440,538576,16,52455
Minnesota,Vikings,2015,958016,419440,538576,17,78412
New England,Patriots,2015,1136287,534632,601655,1,66829
New England,Patriots,2015,1136287,534632,601655,2,70858
New England,Patriots,2015,1136287,534632,601655,3,66829
New England,Patriots,2015,1136287,534632,601655,4,NA
New England,Patriots,2015,1136287,534632,601655,5,93054
New England,Patriots,2015,1136287,534632,601655,6,66726
New England,Patriots,2015,1136287,534632,601655,7,66829
New England,Patriots,2015,1136287,534632,601655,8,66829
New England,Patriots,2015,1136287,534632,601655,9,66829
New England,Patriots,2015,1136287,534632,601655,10,81061
New England,Patriots,2015,1136287,534632,601655,11,66829
New England,Patriots,2015,1136287,534632,601655,12,76970
New England,Patriots,2015,1136287,534632,601655,13,66829
New England,Patriots,2015,1136287,534632,601655,14,71908
New England,Patriots,2015,1136287,534632,601655,15,66829
New England,Patriots,2015,1136287,534632,601655,16,78160
New England,Patriots,2015,1136287,534632,601655,17,62918
New Orleans,Saints,2015,1135027,584305,550722,1,62903
New Orleans,Saints,2015,1135027,584305,550722,2,73006
New Orleans,Saints,2015,1135027,584305,550722,3,73402
New Orleans,Saints,2015,1135027,584305,550722,4,73009
New Orleans,Saints,2015,1135027,584305,550722,5,69296
New Orleans,Saints,2015,1135027,584305,550722,6,73018
New Orleans,Saints,2015,1135027,584305,550722,7,66420
New Orleans,Saints,2015,1135027,584305,550722,8,73019
New Orleans,Saints,2015,1135027,584305,550722,9,73075
New Orleans,Saints,2015,1135027,584305,550722,10,75086
New Orleans,Saints,2015,1135027,584305,550722,11,NA
New Orleans,Saints,2015,1135027,584305,550722,12,71778
New Orleans,Saints,2015,1135027,584305,550722,13,73097
New Orleans,Saints,2015,1135027,584305,550722,14,62138
New Orleans,Saints,2015,1135027,584305,550722,15,73017
New Orleans,Saints,2015,1135027,584305,550722,16,73064
New Orleans,Saints,2015,1135027,584305,550722,17,69699
New York,Giants,2015,1198163,632011,566152,1,93579
New York,Giants,2015,1198163,632011,566152,2,77678
New York,Giants,2015,1198163,632011,566152,3,76081
New York,Giants,2015,1198163,632011,566152,4,70677
New York,Giants,2015,1198163,632011,566152,5,78515
New York,Giants,2015,1198163,632011,566152,6,69296
New York,Giants,2015,1198163,632011,566152,7,80319
New York,Giants,2015,1198163,632011,566152,8,73019
New York,Giants,2015,1198163,632011,566152,9,64351
New York,Giants,2015,1198163,632011,566152,10,81061
New York,Giants,2015,1198163,632011,566152,11,NA
New York,Giants,2015,1198163,632011,566152,12,77367
New York,Giants,2015,1198163,632011,566152,13,80898
New York,Giants,2015,1198163,632011,566152,14,65408
New York,Giants,2015,1198163,632011,566152,15,79436
New York,Giants,2015,1198163,632011,566152,16,52455
New York,Giants,2015,1198163,632011,566152,17,78023
New York,Jets,2015,1207646,625280,582366,1,78160
New York,Jets,2015,1207646,625280,582366,2,65220
New York,Jets,2015,1207646,625280,582366,3,78160
New York,Jets,2015,1207646,625280,582366,4,83986
New York,Jets,2015,1207646,625280,582366,5,NA
New York,Jets,2015,1207646,625280,582366,6,78160
New York,Jets,2015,1207646,625280,582366,7,66829
New York,Jets,2015,1207646,625280,582366,8,54700
New York,Jets,2015,1207646,625280,582366,9,78160
New York,Jets,2015,1207646,625280,582366,10,78160
New York,Jets,2015,1207646,625280,582366,11,71718
New York,Jets,2015,1207646,625280,582366,12,78160
New York,Jets,2015,1207646,625280,582366,13,80898
New York,Jets,2015,1207646,625280,582366,14,78160
New York,Jets,2015,1207646,625280,582366,15,90345
New York,Jets,2015,1207646,625280,582366,16,78160
New York,Jets,2015,1207646,625280,582366,17,68670
Oakland,Raiders,2015,970514,436397,534117,1,54500
Oakland,Raiders,2015,970514,436397,534117,2,53500
Oakland,Raiders,2015,970514,436397,534117,3,67431
Oakland,Raiders,2015,970514,436397,534117,4,62409
Oakland,Raiders,2015,970514,436397,534117,5,54500
Oakland,Raiders,2015,970514,436397,534117,6,NA
Oakland,Raiders,2015,970514,436397,534117,7,67542
Oakland,Raiders,2015,970514,436397,534117,8,54700
Oakland,Raiders,2015,970514,436397,534117,9,65520
Oakland,Raiders,2015,970514,436397,534117,10,54700
Oakland,Raiders,2015,970514,436397,534117,11,60202
Oakland,Raiders,2015,970514,436397,534117,12,58075
Oakland,Raiders,2015,970514,436397,534117,13,55010
Oakland,Raiders,2015,970514,436397,534117,14,76824
Oakland,Raiders,2015,970514,436397,534117,15,55087
Oakland,Raiders,2015,970514,436397,534117,16,54400
Oakland,Raiders,2015,970514,436397,534117,17,76114
Philadelphia,Eagles,2015,1154629,555868,598761,1,70516
Philadelphia,Eagles,2015,1154629,555868,598761,2,69296
Philadelphia,Eagles,2015,1154629,555868,598761,3,78160
Philadelphia,Eagles,2015,1154629,555868,598761,4,74767
Philadelphia,Eagles,2015,1154629,555868,598761,5,69296
Philadelphia,Eagles,2015,1154629,555868,598761,6,69296
Philadelphia,Eagles,2015,1154629,555868,598761,7,74194
Philadelphia,Eagles,2015,1154629,555868,598761,8,NA
Philadelphia,Eagles,2015,1154629,555868,598761,9,91827
Philadelphia,Eagles,2015,1154629,555868,598761,10,69596
Philadelphia,Eagles,2015,1154629,555868,598761,11,69596
Philadelphia,Eagles,2015,1154629,555868,598761,12,64445
Philadelphia,Eagles,2015,1154629,555868,598761,13,66829
Philadelphia,Eagles,2015,1154629,555868,598761,14,69596
Philadelphia,Eagles,2015,1154629,555868,598761,15,69596
Philadelphia,Eagles,2015,1154629,555868,598761,16,69596
Philadelphia,Eagles,2015,1154629,555868,598761,17,78023
Pittsburgh,Steelers,2015,1050712,514854,535858,1,66829
Pittsburgh,Steelers,2015,1050712,514854,535858,2,66472
Pittsburgh,Steelers,2015,1050712,514854,535858,3,52433
Pittsburgh,Steelers,2015,1050712,514854,535858,4,63929
Pittsburgh,Steelers,2015,1050712,514854,535858,5,67658
Pittsburgh,Steelers,2015,1050712,514854,535858,6,63846
Pittsburgh,Steelers,2015,1050712,514854,535858,7,76365
Pittsburgh,Steelers,2015,1050712,514854,535858,8,64750
Pittsburgh,Steelers,2015,1050712,514854,535858,9,65520
Pittsburgh,Steelers,2015,1050712,514854,535858,10,64402
Pittsburgh,Steelers,2015,1050712,514854,535858,11,NA
Pittsburgh,Steelers,2015,1050712,514854,535858,12,69055
Pittsburgh,Steelers,2015,1050712,514854,535858,13,58701
Pittsburgh,Steelers,2015,1050712,514854,535858,14,65564
Pittsburgh,Steelers,2015,1050712,514854,535858,15,67234
Pittsburgh,Steelers,2015,1050712,514854,535858,16,71261
Pittsburgh,Steelers,2015,1050712,514854,535858,17,66693
San Diego,Chargers,2015,1056457,534180,522277,1,66093
San Diego,Chargers,2015,1056457,534180,522277,2,57579
San Diego,Chargers,2015,1056457,534180,522277,3,52400
San Diego,Chargers,2015,1056457,534180,522277,4,63710
San Diego,Chargers,2015,1056457,534180,522277,5,67658
San Diego,Chargers,2015,1056457,534180,522277,6,78434
San Diego,Chargers,2015,1056457,534180,522277,7,67542
San Diego,Chargers,2015,1056457,534180,522277,8,70829
San Diego,Chargers,2015,1056457,534180,522277,9,68033
San Diego,Chargers,2015,1056457,534180,522277,10,NA
San Diego,Chargers,2015,1056457,534180,522277,11,65837
San Diego,Chargers,2015,1056457,534180,522277,12,59477
San Diego,Chargers,2015,1056457,534180,522277,13,68631
San Diego,Chargers,2015,1056457,534180,522277,14,72314
San Diego,Chargers,2015,1056457,534180,522277,15,66676
San Diego,Chargers,2015,1056457,534180,522277,16,54400
San Diego,Chargers,2015,1056457,534180,522277,17,76844
San Francisco,49ers,2015,1082259,566092,516167,1,70499
San Francisco,49ers,2015,1082259,566092,516167,2,66472
San Francisco,49ers,2015,1082259,566092,516167,3,63663
San Francisco,49ers,2015,1082259,566092,516167,4,70799
San Francisco,49ers,2015,1082259,566092,516167,5,78515
San Francisco,49ers,2015,1082259,566092,516167,6,70799
San Francisco,49ers,2015,1082259,566092,516167,7,70799
San Francisco,49ers,2015,1082259,566092,516167,8,51207
San Francisco,49ers,2015,1082259,566092,516167,9,70799
San Francisco,49ers,2015,1082259,566092,516167,10,NA
San Francisco,49ers,2015,1082259,566092,516167,11,68993
San Francisco,49ers,2015,1082259,566092,516167,12,70799
San Francisco,49ers,2015,1082259,566092,516167,13,62088
San Francisco,49ers,2015,1082259,566092,516167,14,63916
San Francisco,49ers,2015,1082259,566092,516167,15,70799
San Francisco,49ers,2015,1082259,566092,516167,16,61313
San Francisco,49ers,2015,1082259,566092,516167,17,70799
Seattle,Seahawks,2015,1097931,552162,545769,1,51792
Seattle,Seahawks,2015,1097931,552162,545769,2,78433
Seattle,Seahawks,2015,1097931,552162,545769,3,69002
Seattle,Seahawks,2015,1097931,552162,545769,4,69005
Seattle,Seahawks,2015,1097931,552162,545769,5,65004
Seattle,Seahawks,2015,1097931,552162,545769,6,69020
Seattle,Seahawks,2015,1097931,552162,545769,7,70799
Seattle,Seahawks,2015,1097931,552162,545769,8,91486
Seattle,Seahawks,2015,1097931,552162,545769,9,NA
Seattle,Seahawks,2015,1097931,552162,545769,10,69005
Seattle,Seahawks,2015,1097931,552162,545769,11,68993
Seattle,Seahawks,2015,1097931,552162,545769,12,69055
Seattle,Seahawks,2015,1097931,552162,545769,13,52430
Seattle,Seahawks,2015,1097931,552162,545769,14,71179
Seattle,Seahawks,2015,1097931,552162,545769,15,69002
Seattle,Seahawks,2015,1097931,552162,545769,16,69080
Seattle,Seahawks,2015,1097931,552162,545769,17,64646
St. Louis,Rams,2015,957670,419220,538450,1,51792
St. Louis,Rams,2015,957670,419220,538450,2,72460
St. Louis,Rams,2015,957670,419220,538450,3,52433
St. Louis,Rams,2015,957670,419220,538450,4,63146
St. Louis,Rams,2015,957670,419220,538450,5,78432
St. Louis,Rams,2015,957670,419220,538450,6,NA
St. Louis,Rams,2015,957670,419220,538450,7,51523
St. Louis,Rams,2015,957670,419220,538450,8,51207
St. Louis,Rams,2015,957670,419220,538450,9,52406
St. Louis,Rams,2015,957670,419220,538450,10,58653
St. Louis,Rams,2015,957670,419220,538450,11,71105
St. Louis,Rams,2015,957670,419220,538450,12,61022
St. Louis,Rams,2015,957670,419220,538450,13,51115
St. Louis,Rams,2015,957670,419220,538450,14,51202
St. Louis,Rams,2015,957670,419220,538450,15,51295
St. Louis,Rams,2015,957670,419220,538450,16,69080
St. Louis,Rams,2015,957670,419220,538450,17,70799
Tampa Bay,Buccaneers,2015,1041376,492460,548916,1,63945
Tampa Bay,Buccaneers,2015,1041376,492460,548916,2,73006
Tampa Bay,Buccaneers,2015,1041376,492460,548916,3,71718
Tampa Bay,Buccaneers,2015,1041376,492460,548916,4,57468
Tampa Bay,Buccaneers,2015,1041376,492460,548916,5,58490
Tampa Bay,Buccaneers,2015,1041376,492460,548916,6,NA
Tampa Bay,Buccaneers,2015,1041376,492460,548916,7,72912
Tampa Bay,Buccaneers,2015,1041376,492460,548916,8,70524
Tampa Bay,Buccaneers,2015,1041376,492460,548916,9,64351
Tampa Bay,Buccaneers,2015,1041376,492460,548916,10,64113
Tampa Bay,Buccaneers,2015,1041376,492460,548916,11,69596
Tampa Bay,Buccaneers,2015,1041376,492460,548916,12,65696
Tampa Bay,Buccaneers,2015,1041376,492460,548916,13,58221
Tampa Bay,Buccaneers,2015,1041376,492460,548916,14,62138
Tampa Bay,Buccaneers,2015,1041376,492460,548916,15,51295
Tampa Bay,Buccaneers,2015,1041376,492460,548916,16,63734
Tampa Bay,Buccaneers,2015,1041376,492460,548916,17,74169
Tennessee,Titans,2015,1045359,498435,546924,1,63945
Tennessee,Titans,2015,1045359,498435,546924,2,67431
Tennessee,Titans,2015,1045359,498435,546924,3,65920
Tennessee,Titans,2015,1045359,498435,546924,4,NA
Tennessee,Titans,2015,1045359,498435,546924,5,65670
Tennessee,Titans,2015,1045359,498435,546924,6,62342
Tennessee,Titans,2015,1045359,498435,546924,7,63329
Tennessee,Titans,2015,1045359,498435,546924,8,71630
Tennessee,Titans,2015,1045359,498435,546924,9,73075
Tennessee,Titans,2015,1045359,498435,546924,10,63591
Tennessee,Titans,2015,1045359,498435,546924,11,60121
Tennessee,Titans,2015,1045359,498435,546924,12,58075
Tennessee,Titans,2015,1045359,498435,546924,13,57355
Tennessee,Titans,2015,1045359,498435,546924,14,78160
Tennessee,Titans,2015,1045359,498435,546924,15,66829
Tennessee,Titans,2015,1045359,498435,546924,16,62153
Tennessee,Titans,2015,1045359,498435,546924,17,65733
Washington,Redskins,2015,1196087,609672,586415,1,76512
Washington,Redskins,2015,1196087,609672,586415,2,72460
Washington,Redskins,2015,1196087,609672,586415,3,76081
Washington,Redskins,2015,1196087,609672,586415,4,74767
Washington,Redskins,2015,1196087,609672,586415,5,70178
Washington,Redskins,2015,1196087,609672,586415,6,78160
Washington,Redskins,2015,1196087,609672,586415,7,72912
Washington,Redskins,2015,1196087,609672,586415,8,NA
Washington,Redskins,2015,1196087,609672,586415,9,66829
Washington,Redskins,2015,1196087,609672,586415,10,75086
Washington,Redskins,2015,1196087,609672,586415,11,74418
Washington,Redskins,2015,1196087,609672,586415,12,77367
Washington,Redskins,2015,1196087,609672,586415,13,80444
Washington,Redskins,2015,1196087,609672,586415,14,61026
Washington,Redskins,2015,1196087,609672,586415,15,80124
Washington,Redskins,2015,1196087,609672,586415,16,69596
Washington,Redskins,2015,1196087,609672,586415,17,90127
Arizona,Cardinals,2016,1083135,518652,564483,1,64864
Arizona,Cardinals,2016,1083135,518652,564483,2,64230
Arizona,Cardinals,2016,1083135,518652,564483,3,68647
Arizona,Cardinals,2016,1083135,518652,564483,4,64622
Arizona,Cardinals,2016,1083135,518652,564483,5,70178
Arizona,Cardinals,2016,1083135,518652,564483,6,64709
Arizona,Cardinals,2016,1083135,518652,564483,7,65089
Arizona,Cardinals,2016,1083135,518652,564483,8,74088
Arizona,Cardinals,2016,1083135,518652,564483,9,NA
Arizona,Cardinals,2016,1083135,518652,564483,10,65127
Arizona,Cardinals,2016,1083135,518652,564483,11,66808
Arizona,Cardinals,2016,1083135,518652,564483,12,69233
Arizona,Cardinals,2016,1083135,518652,564483,13,64939
Arizona,Cardinals,2016,1083135,518652,564483,14,65750
Arizona,Cardinals,2016,1083135,518652,564483,15,65072
Arizona,Cardinals,2016,1083135,518652,564483,16,69050
Arizona,Cardinals,2016,1083135,518652,564483,17,80729
Atlanta,Falcons,2016,1116392,559998,556394,1,69382
Atlanta,Falcons,2016,1116392,559998,556394,2,54081
Atlanta,Falcons,2016,1116392,559998,556394,3,73003
Atlanta,Falcons,2016,1116392,559998,556394,4,70508
Atlanta,Falcons,2016,1116392,559998,556394,5,76802
Atlanta,Falcons,2016,1116392,559998,556394,6,69071
Atlanta,Falcons,2016,1116392,559998,556394,7,69832
Atlanta,Falcons,2016,1116392,559998,556394,8,70165
Atlanta,Falcons,2016,1116392,559998,556394,9,57797
Atlanta,Falcons,2016,1116392,559998,556394,10,69596
Atlanta,Falcons,2016,1116392,559998,556394,11,NA
Atlanta,Falcons,2016,1116392,559998,556394,12,69233
Atlanta,Falcons,2016,1116392,559998,556394,13,69879
Atlanta,Falcons,2016,1116392,559998,556394,14,82495
Atlanta,Falcons,2016,1116392,559998,556394,15,70164
Atlanta,Falcons,2016,1116392,559998,556394,16,73549
Atlanta,Falcons,2016,1116392,559998,556394,17,70835
Baltimore,Ravens,2016,1134133,568823,565310,1,71104
Baltimore,Ravens,2016,1134133,568823,565310,2,67431
Baltimore,Ravens,2016,1134133,568823,565310,3,60127
Baltimore,Ravens,2016,1134133,568823,565310,4,71152
Baltimore,Ravens,2016,1134133,568823,565310,5,71318
Baltimore,Ravens,2016,1134133,568823,565310,6,78487
Baltimore,Ravens,2016,1134133,568823,565310,7,78160
Baltimore,Ravens,2016,1134133,568823,565310,8,NA
Baltimore,Ravens,2016,1134133,568823,565310,9,71286
Baltimore,Ravens,2016,1134133,568823,565310,10,70921
Baltimore,Ravens,2016,1134133,568823,565310,11,93056
Baltimore,Ravens,2016,1134133,568823,565310,12,70903
Baltimore,Ravens,2016,1134133,568823,565310,13,70916
Baltimore,Ravens,2016,1134133,568823,565310,14,66829
Baltimore,Ravens,2016,1134133,568823,565310,15,71223
Baltimore,Ravens,2016,1134133,568823,565310,16,66276
Baltimore,Ravens,2016,1134133,568823,565310,17,54944
Buffalo,Bills,2016,1098702,548073,550629,1,71104
Buffalo,Bills,2016,1098702,548073,550629,2,70256
Buffalo,Bills,2016,1098702,548073,550629,3,68647
Buffalo,Bills,2016,1098702,548073,550629,4,66829
Buffalo,Bills,2016,1098702,548073,550629,5,83679
Buffalo,Bills,2016,1098702,548073,550629,6,70003
Buffalo,Bills,2016,1098702,548073,550629,7,65658
Buffalo,Bills,2016,1098702,548073,550629,8,70442
Buffalo,Bills,2016,1098702,548073,550629,9,69084
Buffalo,Bills,2016,1098702,548073,550629,10,NA
Buffalo,Bills,2016,1098702,548073,550629,11,61356
Buffalo,Bills,2016,1098702,548073,550629,12,67849
Buffalo,Bills,2016,1098702,548073,550629,13,54759
Buffalo,Bills,2016,1098702,548073,550629,14,69657
Buffalo,Bills,2016,1098702,548073,550629,15,66529
Buffalo,Bills,2016,1098702,548073,550629,16,64690
Buffalo,Bills,2016,1098702,548073,550629,17,78160
Carolina,Panthers,2016,1159680,590343,569337,1,76843
Carolina,Panthers,2016,1159680,590343,569337,2,74143
Carolina,Panthers,2016,1159680,590343,569337,3,73813
Carolina,Panthers,2016,1159680,590343,569337,4,70508
Carolina,Panthers,2016,1159680,590343,569337,5,73425
Carolina,Panthers,2016,1159680,590343,569337,6,73138
Carolina,Panthers,2016,1159680,590343,569337,7,NA
Carolina,Panthers,2016,1159680,590343,569337,8,74088
Carolina,Panthers,2016,1159680,590343,569337,9,86109
Carolina,Panthers,2016,1159680,590343,569337,10,74181
Carolina,Panthers,2016,1159680,590343,569337,11,73288
Carolina,Panthers,2016,1159680,590343,569337,12,54909
Carolina,Panthers,2016,1159680,590343,569337,13,69104
Carolina,Panthers,2016,1159680,590343,569337,14,73856
Carolina,Panthers,2016,1159680,590343,569337,15,76689
Carolina,Panthers,2016,1159680,590343,569337,16,73549
Carolina,Panthers,2016,1159680,590343,569337,17,62037
Chicago,Bears,2016,1060607,482951,577656,1,71933
Chicago,Bears,2016,1060607,482951,577656,2,62268
Chicago,Bears,2016,1060607,482951,577656,3,90554
Chicago,Bears,2016,1060607,482951,577656,4,60841
Chicago,Bears,2016,1060607,482951,577656,5,66622
Chicago,Bears,2016,1060607,482951,577656,6,61054
Chicago,Bears,2016,1060607,482951,577656,7,78217
Chicago,Bears,2016,1060607,482951,577656,8,60422
Chicago,Bears,2016,1060607,482951,577656,9,NA
Chicago,Bears,2016,1060607,482951,577656,10,62898
Chicago,Bears,2016,1060607,482951,577656,11,78898
Chicago,Bears,2016,1060607,482951,577656,12,59494
Chicago,Bears,2016,1060607,482951,577656,13,59782
Chicago,Bears,2016,1060607,482951,577656,14,61726
Chicago,Bears,2016,1060607,482951,577656,15,61137
Chicago,Bears,2016,1060607,482951,577656,16,57953
Chicago,Bears,2016,1060607,482951,577656,17,66808
Cincinnati,Bengals,2016,1088770,508071,580699,1,78160
Cincinnati,Bengals,2016,1088770,508071,580699,2,65072
Cincinnati,Bengals,2016,1088770,508071,580699,3,63850
Cincinnati,Bengals,2016,1088770,508071,580699,4,60834
Cincinnati,Bengals,2016,1088770,508071,580699,5,91653
Cincinnati,Bengals,2016,1088770,508071,580699,6,66829
Cincinnati,Bengals,2016,1088770,508071,580699,7,65047
Cincinnati,Bengals,2016,1088770,508071,580699,8,84488
Cincinnati,Bengals,2016,1088770,508071,580699,9,NA
Cincinnati,Bengals,2016,1088770,508071,580699,10,76218
Cincinnati,Bengals,2016,1088770,508071,580699,11,61356
Cincinnati,Bengals,2016,1088770,508071,580699,12,70903
Cincinnati,Bengals,2016,1088770,508071,580699,13,55456
Cincinnati,Bengals,2016,1088770,508071,580699,14,60028
Cincinnati,Bengals,2016,1088770,508071,580699,15,62096
Cincinnati,Bengals,2016,1088770,508071,580699,16,71836
Cincinnati,Bengals,2016,1088770,508071,580699,17,54944
Cleveland,Browns,2016,1044825,514489,530336,1,69596
Cleveland,Browns,2016,1044825,514489,530336,2,67431
Cleveland,Browns,2016,1044825,514489,530336,3,65176
Cleveland,Browns,2016,1044825,514489,530336,4,76249
Cleveland,Browns,2016,1044825,514489,530336,5,67431
Cleveland,Browns,2016,1044825,514489,530336,6,60897
Cleveland,Browns,2016,1044825,514489,530336,7,65047
Cleveland,Browns,2016,1044825,514489,530336,8,67431
Cleveland,Browns,2016,1044825,514489,530336,9,67431
Cleveland,Browns,2016,1044825,514489,530336,10,70921
Cleveland,Browns,2016,1044825,514489,530336,11,67431
Cleveland,Browns,2016,1044825,514489,530336,12,60034
Cleveland,Browns,2016,1044825,514489,530336,13,NA
Cleveland,Browns,2016,1044825,514489,530336,14,60028
Cleveland,Browns,2016,1044825,514489,530336,15,66529
Cleveland,Browns,2016,1044825,514489,530336,16,57272
Cleveland,Browns,2016,1044825,514489,530336,17,55921
Dallas,Cowboys,2016,1322087,740318,581769,1,92867
Dallas,Cowboys,2016,1322087,740318,581769,2,80612
Dallas,Cowboys,2016,1322087,740318,581769,3,90554
Dallas,Cowboys,2016,1322087,740318,581769,4,70178
Dallas,Cowboys,2016,1322087,740318,581769,5,91653
Dallas,Cowboys,2016,1322087,740318,581769,6,78481
Dallas,Cowboys,2016,1322087,740318,581769,7,NA
Dallas,Cowboys,2016,1322087,740318,581769,8,93103
Dallas,Cowboys,2016,1322087,740318,581769,9,67431
Dallas,Cowboys,2016,1322087,740318,581769,10,67737
Dallas,Cowboys,2016,1322087,740318,581769,11,93056
Dallas,Cowboys,2016,1322087,740318,581769,12,93099
Dallas,Cowboys,2016,1322087,740318,581769,13,66860
Dallas,Cowboys,2016,1322087,740318,581769,14,80874
Dallas,Cowboys,2016,1322087,740318,581769,15,93101
