year,quarter,purpose,trips,region_id,ws_id,region,lon,lat
2019,3,Business,8.8545,332,948390-99999,Buloke,143.00688527198213,-35.84693385
2019,3,Holiday,10.18,332,948390-99999,Buloke,143.00688527198213,-35.84693385
2019,3,Business,12.4285,333,943870-99999,Bundaberg,152.35022178776916,-24.871579850000003
2019,3,Holiday,35.9896,333,943870-99999,Bundaberg,152.35022178776916,-24.871579850000003
2019,3,Holiday,2.1604,337,943870-99999,Bundaberg Surrounds - North,152.16331119757592,-24.7556868
2019,3,Holiday,7.3145,338,943870-99999,Bundaberg Surrounds - South,152.16331119757592,-24.7556868
2019,3,Holiday,8.518,344,952950-99999,Burdekin,147.2184933592864,-19.8481449
2019,3,Business,1.0909,346,945920-99999,Burleigh Heads,153.45152374749273,-28.096213500000005
2019,3,Holiday,21.4593,346,945920-99999,Burleigh Heads,153.45152374749273,-28.096213500000005
2019,3,Holiday,2.6004,348,949550-99999,Burnie - Ulverstone Surrounds,145.92048573101272,-41.2842644
2019,3,Business,6.7289,349,959570-99999,Burnie - Wivenhoe,145.9393201955638,-41.07555395
2019,3,Holiday,6.8376,349,959570-99999,Burnie - Wivenhoe,145.9393201955638,-41.07555395
2019,3,Holiday,26.5167,355,945670-99999,Burrum - Fraser,152.5665608615834,-25.34521885
2019,3,Business,7.2257,357,959360-99999,Burwood (Vic.),145.1148093164721,-37.8466735
2019,3,Holiday,2.6866,357,959360-99999,Burwood (Vic.),145.1148093164721,-37.8466735
2019,3,Business,3.7449,358,958670-99999,Burwood East,145.14805279253272,-37.85111245
2019,3,Business,6.2654,359,956110-99999,Busselton - East,115.39574113586926,-33.64200615
2019,3,Holiday,49.8652,359,956110-99999,Busselton - East,115.39574113586926,-33.64200615
2019,3,Business,1.841,361,956230-99999,Busselton Surrounds,115.5864745870449,-33.68479425
2019,3,Holiday,66.8483,361,956230-99999,Busselton Surrounds,115.5864745870449,-33.68479425
2019,3,Business,7.7003,364,945990-99999,Byron Bay,153.60832813849305,-28.679655999999998
2019,3,Holiday,133.4715,364,945990-99999,Byron Bay,153.60832813849305,-28.679655999999998
2019,3,Holiday,1.5499,366,955660-99999,Caboolture - West,152.98861835032602,-27.065918950000004
2019,3,Business,64.754,370,942870-99999,Cairns City,145.76448737100236,-16.9115859
2019,3,Holiday,222.5483,370,942870-99999,Cairns City,145.76448737100236,-16.9115859
2019,3,Holiday,8.2565,372,957740-99999,Calga - Kulnura,151.17973995752067,-33.340044950000006
2019,3,Holiday,15.4423,375,959400-99999,Callala Bay - Currarong,150.68920140314773,-35.0075648
2019,3,Business,10.4018,378,955720-99999,Caloundra Hinterland,152.7555890365129,-26.727241099999993
2019,3,Holiday,17.9821,378,955720-99999,Caloundra Hinterland,152.7555890365129,-26.727241099999993
2019,3,Business,3.7726,381,959360-99999,Camberwell,145.07347462312768,-37.83512825
2019,3,Holiday,10.0554,385,947550-99999,Camden - Ellis Lane,150.67936934021384,-34.061267
2019,3,Business,2.98,387,945750-99999,Camira - Gailes,152.91741576001988,-27.631057900000002
2019,3,Business,2.9396,389,949260-99999,Campbell,149.1533065441294,-35.2857851
2019,3,Holiday,2.9005,389,949260-99999,Campbell,149.1533065441294,-35.2857851
2019,3,Holiday,6.5556,391,947570-99999,Campbelltown - Woodbine,150.80993185444376,-34.0569192
2019,3,Business,2.3188,392,948400-99999,Camperdown,143.16397807965708,-38.21845139999999
2019,3,Holiday,5.0159,392,948400-99999,Camperdown,143.16397807965708,-38.21845139999999
2019,3,Business,2.1436,393,947680-99999,Camperdown - Darlington,151.1852350513821,-33.88983035000001
2019,3,Holiday,2.0736,393,947680-99999,Camperdown - Darlington,151.1852350513821,-33.88983035000001
2019,3,Business,1.1283,397,949260-99999,Canberra Airport,149.1963555110508,-35.30343849999999
2019,3,Business,1.579,398,949260-99999,Canberra East,149.1573874365838,-35.3625081
2019,3,Holiday,3.6273,401,956040-99999,Cannington - Queens Park,115.94164763211784,-32.012778999999995
2019,3,Holiday,14.0517,402,945760-99999,Cannon Hill,153.09166654529102,-27.472158099999994
2019,3,Holiday,1.4955,405,945910-99999,Capalaba,153.1934803097567,-27.540039
2019,3,Business,5.6078,407,941830-99999,Cape York,142.76126682554894,-13.68361509999999
2019,3,Holiday,40.1667,407,941830-99999,Cape York,142.76126682554894,-13.68361509999999
2019,3,Holiday,6.6485,409,NA,NA,NA,NA
2019,3,Holiday,3.3237,416,957520-99999,Caringbah South,151.1206600067111,-34.053149299999994
2019,3,Holiday,1.2252,418,947640-99999,Carlingford - West,151.0553311014425,-33.7731815
2019,3,Business,4.9472,419,959360-99999,Carlton,144.96928491963598,-37.80005859999999
2019,3,Business,4.8976,421,943000-99999,Carnarvon,113.68490444695226,-24.870751349999995
2019,3,Holiday,33.2359,421,943000-99999,Carnarvon,113.68490444695226,-24.870751349999995
2019,3,Business,2.2194,423,948660-99999,Caroline Springs,144.7366853486559,-37.739589249999995
2019,3,Holiday,2.2384,423,948660-99999,Caroline Springs,144.7366853486559,-37.739589249999995
2019,3,Business,4.3679,424,942600-99999,Carpentaria,138.71854123072131,-17.387931499999997
2019,3,Holiday,21.7205,424,942600-99999,Carpentaria,138.71854123072131,-17.387931499999997
2019,3,Business,1.6845,426,947820-99999,Carrara,151.33092563044084,-33.39619704999999
2019,3,Business,2.8876,428,948710-99999,Carrum Downs,145.17663207126742,-38.099133099999996
2019,3,Business,7.1165,432,945730-99999,Casino,153.03306872114092,-28.842935699999998
2019,3,Holiday,5.7189,432,945730-99999,Casino,153.03306872114092,-28.842935699999998
2019,3,Holiday,2.1689,433,945730-99999,Casino Surrounds,152.79688036365405,-28.9043147
2019,3,Holiday,8.9159,435,947640-99999,Castle Hill - South,150.9999669846938,-33.71935085
2019,3,Holiday,7.333,436,958530-99999,Castlemaine,144.24150989304485,-37.085850300000004
2019,3,Business,11.4812,437,948590-99999,Castlemaine Surrounds,144.41714794078973,-37.06129314999999
2019,3,Holiday,11.0579,437,948590-99999,Castlemaine Surrounds,144.41714794078973,-37.06129314999999
2019,3,Business,5.7469,439,947620-99999,Casula,150.8965668398331,-33.95173799999999
2019,3,Business,15.086,441,958640-99999,Caulfield - South,145.01885341983768,-37.8744103
2019,3,Business,4.7937,443,946530-99999,Ceduna,133.68417189558397,-32.072958799999995
2019,3,Holiday,15.2691,443,946530-99999,Ceduna,133.68417189558397,-32.072958799999995
2019,3,Holiday,9.7628,444,NA,NA,NA,NA
2019,3,Business,2.0068,445,959700-99999,Central Highlands,146.69325995655677,-42.25842435
2019,3,Holiday,13.3829,445,959700-99999,Central Highlands,146.69325995655677,-42.25842435
2019,3,Business,40.9192,446,943980-99999,Central Highlands - East,149.42051172729495,-24.007725599999997
2019,3,Holiday,4.7039,446,943980-99999,Central Highlands - East,149.42051172729495,-24.007725599999997
2019,3,Business,13.3851,447,943980-99999,Central Highlands - West,149.42051172729495,-24.007725599999997
2019,3,Holiday,27.5835,447,943980-99999,Central Highlands - West,149.42051172729495,-24.007725599999997
2019,3,Business,1.4178,448,NA,NA,NA,NA
2019,3,Holiday,11.3802,448,NA,NA,NA,NA
2019,3,Business,11.5297,451,957710-99999,Cessnock,151.36025652340166,-32.82844429999999
2019,3,Holiday,13.9946,451,957710-99999,Cessnock,151.36025652340166,-32.82844429999999
2019,3,Business,1.7707,452,957710-99999,Cessnock Surrounds,151.1708645825475,-32.9584573
2019,3,Holiday,9.5413,452,957710-99999,Cessnock Surrounds,151.1708645825475,-32.9584573
2019,3,Holiday,1.7612,454,945760-99999,Chapel Hill,152.94989959711504,-27.499165400000003
2019,3,Holiday,2.5434,458,941200-99999,Charles Darwin,130.90404195584094,-12.449281399999997
2019,3,Business,8.0192,460,945100-99999,Charleville,146.36902957403507,-26.135623349999996
2019,3,Holiday,25.6526,460,945100-99999,Charleville,146.36902957403507,-26.135623349999996
2019,3,Business,6.7229,462,943560-99999,Charters Towers,146.27070316946967,-20.068249100000003
2019,3,Holiday,25.9463,462,943560-99999,Charters Towers,146.27070316946967,-20.068249100000003
2019,3,Business,21.9458,464,947680-99999,Chatswood - East,151.18708779420064,-33.7949323
2019,3,Holiday,1.9352,465,945750-99999,Chelmer - Graceville,152.97698592232118,-27.516678449999993
2019,3,Holiday,2.2603,466,948700-99999,Chelsea - Bonbeach,145.12601839874003,-38.05886135
2019,3,Business,2.9217,474,958370-99999,Chiltern - Indigo Valley,146.6448307095614,-36.13610750000001
2019,3,Holiday,3.7589,474,958370-99999,Chiltern - Indigo Valley,146.6448307095614,-36.13610750000001
2019,3,Business,16.9081,475,955290-99999,Chinchilla,150.76080972010925,-26.296957
2019,3,Holiday,8.9745,475,955290-99999,Chinchilla,150.76080972010925,-26.296957
2019,3,Holiday,13.6068,481,956120-99999,Chittering,116.06631948086692,-31.3578732
2019,3,Holiday,2.8268,484,953030-99999,Christmas Island,105.61655052321761,-10.491867300000122
2019,3,Holiday,3.2695,486,948910-99999,Churchill,146.40124056453897,-38.3723977
2019,3,Business,238.3027,489,949260-99999,Civic,149.12929624829383,-35.28187979999999
2019,3,Holiday,207.8771,489,949260-99999,Civic,149.12929624829383,-35.28187979999999
2019,3,Business,5.7599,490,956670-99999,Clare,138.5982188597934,-33.81466449999999
2019,3,Holiday,8.2555,490,956670-99999,Clare,138.5982188597934,-33.81466449999999
2019,3,Holiday,2.1926,493,946140-99999,Claremont (WA),115.7843177703403,-31.97936615
2019,3,Holiday,1.9742,497,945760-99999,Clayfield,153.056149220824,-27.417070749999997
2019,3,Business,2.2945,498,947570-99999,Claymore - Eagle Vale - Raby,150.80701803383153,-34.0259011
2019,3,Business,2.3581,499,948700-99999,Clayton (North) - Notting Hill,145.13626736969366,-37.9118391
2019,3,Holiday,1.5089,499,948700-99999,Clayton (North) - Notting Hill,145.13626736969366,-37.9118391
2019,3,Business,3.4177,502,958670-99999,Clermont,145.19955382381653,-37.83889165
2019,3,Holiday,8.9624,502,958670-99999,Clermont,145.19955382381653,-37.83889165
2019,3,Holiday,3.9117,503,945910-99999,Cleveland,153.26720033994854,-27.531945500000003
2019,3,Holiday,2.2146,504,955510-99999,Clifton - Greenmount,151.92842711063582,-27.845203799999997
2019,3,Holiday,37.4066,505,942870-99999,Clifton Beach - Kewarra Beach,145.66918527071607,-16.778782399999997
2019,3,Holiday,3.1099,506,959360-99999,Clifton Hill - Alphington,145.0022255869124,-37.791346299999994
2019,3,Holiday,5.4997,507,948470-99999,Clifton Springs,144.57038220128715,-38.17367235
2019,3,Business,7.2204,509,955910-99999,Clontarf,153.0823899568835,-27.248079649999994
2019,3,Business,16.016,512,957210-99999,Cobar,148.64593304313235,-33.789339749999996
2019,3,Holiday,12.3881,512,957210-99999,Cobar,148.64593304313235,-33.789339749999996
2019,3,Business,3.7809,515,957210-99999,Cobram,148.64593304313235,-33.789339749999996
2019,3,Holiday,13.817,515,957210-99999,Cobram,148.64593304313235,-33.789339749999996
2019,3,Holiday,1.6108,516,948640-99999,Coburg - East,144.9719435778615,-37.74548734999999
2019,3,Business,2.072,520,943020-99999,Cocos (Keeling) Islands,96.83906930470616,-12.076793900004098
2019,3,Business,40.9979,522,947910-99999,Coffs Harbour - South,153.1041209444475,-30.2834772
2019,3,Holiday,86.0034,522,947910-99999,Coffs Harbour - South,153.1041209444475,-30.2834772
2019,3,Business,5.1152,523,947100-99999,Colac,145.2993587836002,-31.974895950000004
2019,3,Holiday,10.8962,523,947100-99999,Colac,145.2993587836002,-31.974895950000004
2019,3,Business,1.98,524,958450-99999,Colac Surrounds,143.66554058903665,-38.296952350000005
2019,3,Holiday,3.3352,525,947590-99999,Collaroy - Collaroy Plateau,151.29650106820387,-33.734974300000005
2019,3,Business,2.2808,527,956210-99999,Collie,116.17113083899497,-33.26253754999999
2019,3,Holiday,10.4596,527,956210-99999,Collie,116.17113083899497,-33.26253754999999
2019,3,Business,1.5129,528,959360-99999,Collingwood,144.98810808462636,-37.80247459999999
2019,3,Holiday,1.8843,528,959360-99999,Collingwood,144.98810808462636,-37.80247459999999
2019,3,Business,4.3642,530,943600-99999,Collinsville,147.66712835210802,-20.6978565
2019,3,Holiday,10.0673,530,943600-99999,Collinsville,147.66712835210802,-20.6978565
2019,3,Holiday,2.2719,531,946720-99999,Colonel Light Gardens,138.58712218068786,-34.978943
2019,3,Holiday,9.3754,534,957650-99999,Concord - Mortlake - Cabarita,151.10374458890598,-33.8532888
2019,3,Business,4.8159,538,957080-99999,Condobolin,147.12130144576844,-32.7953435
2019,3,Holiday,10.5065,538,957080-99999,Condobolin,147.12130144576844,-32.7953435
2019,3,Business,4.9906,540,954580-99999,Coober Pedy,134.75684000646368,-29.01540985
2019,3,Holiday,62.692,540,954580-99999,Coober Pedy,134.75684000646368,-29.01540985
2019,3,Business,2.3264,542,947800-99999,Coogee - Clovelly,151.2551687886174,-33.9183533
2019,3,Business,13.927,544,945920-99999,Coolangatta,153.53057355373898,-28.170163499999994
2019,3,Holiday,60.4702,544,945920-99999,Coolangatta,153.53057355373898,-28.170163499999994
2019,3,Business,1.3363,546,945640-99999,Cooloola,152.97055683671474,-25.997421499999994
2019,3,Holiday,32.4815,546,945640-99999,Cooloola,152.97055683671474,-25.997421499999994
2019,3,Business,1.7203,548,945690-99999,Coolum Beach,153.08490173743277,-26.537019899999997
2019,3,Holiday,31.0386,548,945690-99999,Coolum Beach,153.08490173743277,-26.537019899999997
2019,3,Business,1.659,549,949230-99999,Cooma,149.11053965521887,-36.25104915
2019,3,Holiday,9.1115,549,949230-99999,Cooma,149.11053965521887,-36.25104915
2019,3,Holiday,4.44,550,949230-99999,Cooma Surrounds,149.1610187196409,-36.1468931
2019,3,Holiday,5.2441,553,949230-99999,Coomera,149.11053965521887,-36.25104915
2019,3,Business,10.676,554,957280-99999,Coonabarabran,149.41707990179697,-31.309169950000005
2019,3,Holiday,16.069,554,957280-99999,Coonabarabran,149.41707990179697,-31.309169950000005
2019,3,Business,2.7083,555,957180-99999,Coonamble,148.2930965527547,-31.0183033
2019,3,Holiday,6.2255,555,957180-99999,Coonamble,148.2930965527547,-31.0183033
2019,3,Business,9.2199,558,947140-99999,Cootamundra,148.02065564974976,-34.602775949999995
2019,3,Holiday,6.3525,558,947140-99999,Cootamundra,148.02065564974976,-34.602775949999995
2019,3,Holiday,1.8696,559,947910-99999,Coramba - Nana Glen - Bucca,153.05202855228617,-30.21912775
2019,3,Business,4.406,560,958400-99999,Corangamite - North,143.33515756492875,-37.97685165
2019,3,Business,16.9653,561,958400-99999,Corangamite - South,143.33515756492875,-37.97685165
2019,3,Holiday,14.3267,561,958400-99999,Corangamite - South,143.33515756492875,-37.97685165
2019,3,Business,2.0169,566,949230-99999,Corowa,149.11053965521887,-36.25104915
2019,3,Holiday,6.7171,566,949230-99999,Corowa,149.11053965521887,-36.25104915
2019,3,Holiday,8.045,567,949230-99999,Corowa Surrounds,149.1610187196409,-36.1468931
2019,3,Business,4.5341,569,946140-99999,Cottesloe,115.75632755015675,-32.0002712
2019,3,Holiday,2.2613,569,946140-99999,Cottesloe,115.75632755015675,-32.0002712
2019,3,Business,7.4802,570,949230-99999,Cowra,149.11053965521887,-36.25104915
2019,3,Holiday,21.48,570,949230-99999,Cowra,149.11053965521887,-36.25104915
2019,3,Business,1.3771,571,949230-99999,Cowra Surrounds,149.1610187196409,-36.1468931
2019,3,Holiday,9.1332,584,947690-99999,Cremorne - Cammeray,151.22704125847798,-33.831315149999995
2019,3,Business,1.8685,586,948520-99999,Creswick - Clunes,143.82020634350937,-37.357902800000005
2019,3,Holiday,25.696,586,948520-99999,Creswick - Clunes,143.82020634350937,-37.357902800000005
2019,3,Holiday,13.6352,588,957560-99999,Cronulla - Kurnell - Bundeena,151.20852799429258,-34.037015800000006
2019,3,Holiday,1.2064,589,945520-99999,Crows Nest - Rosalie,151.8659462126727,-27.1065829
2019,3,Business,5.393,590,947680-99999,Crows Nest - Waverton,151.19688823194602,-33.83385399999999
2019,3,Holiday,5.0858,590,947680-99999,Crows Nest - Waverton,151.19688823194602,-33.83385399999999
2019,3,Business,10.867,593,942740-99999,Croydon - Etheridge,142.97545410316746,-18.512954599999997
2019,3,Holiday,18.2182,593,942740-99999,Croydon - Etheridge,142.97545410316746,-18.512954599999997
2019,3,Holiday,11.3541,598,947500-99999,Culburra Beach,150.72016608160448,-34.9007317
2019,3,Holiday,3.9788,599,956030-99999,Cunderdin,117.52773973126622,-31.777700599999996
2019,3,Holiday,5.4605,602,945920-99999,Currumbin - Tugun,153.49127011497714,-28.149659
2019,3,Holiday,6.4047,603,945920-99999,Currumbin Valley - Tallebudgera,153.38921466088425,-28.182360149999994
2019,3,Holiday,1.5932,605,949250-99999,Curtin,149.0758613481592,-35.32549734999999
2019,3,Holiday,6.6936,606,949610-99999,Cygnet,147.0337132257518,-43.18282280000001
2019,3,Holiday,22.4692,607,942850-99999,Daintree,145.24589749316158,-16.229819399999997
2019,3,Holiday,2.0536,608,955810-99999,Daisy Hill,153.16113455056671,-27.628866699999996
2019,3,Business,0.988,610,943560-99999,Dalrymple,145.97394182833227,-20.208127749999996
2019,3,Holiday,18.5144,610,943560-99999,Dalrymple,145.97394182833227,-20.208127749999996
2019,3,Business,6.7218,611,947020-99999,Daly,144.8037255842122,-33.94435875
2019,3,Holiday,15.1188,611,947020-99999,Daly,144.8037255842122,-33.94435875
2019,3,Business,11.5104,613,948700-99999,Dandenong - North,145.21499296850413,-37.95500645
2019,3,Holiday,1.5586,617,956220-99999,Dardanup,115.8548313876673,-33.419126600000006
2019,3,Business,4.9309,619,947690-99999,Darlinghurst,151.2190523177208,-33.879941
2019,3,Holiday,4.6356,619,947690-99999,Darlinghurst,151.2190523177208,-33.879941
2019,3,Business,57.5971,622,941200-99999,Darwin City,130.84389880897328,-12.46367185
2019,3,Holiday,96.8792,622,941200-99999,Darwin City,130.84389880897328,-12.46367185
2019,3,Holiday,3.9634,626,946050-99999,Dawesville - Bouvard,115.64183718902218,-32.701485000000005
2019,3,Business,6.0463,628,958530-99999,Daylesford,144.18345809412907,-37.3140122
2019,3,Holiday,86.87,628,958530-99999,Daylesford,144.18345809412907,-37.3140122
2019,3,Business,1.5527,630,955910-99999,Deakin,153.0611158786014,-27.32726900000001
2019,3,Holiday,1.5873,631,955910-99999,Deception Bay,153.00695075622127,-27.18079545
2019,3,Business,1.0752,633,957680-99999,Dee Why - North,151.2876865765006,-33.75067729999999
2019,3,Holiday,1.349,638,949550-99999,Deloraine,146.32605561301946,-41.650525
2019,3,Business,5.5234,640,958690-99999,Deniliquin,144.9719593086968,-35.53624174999999
2019,3,Holiday,3.6919,640,958690-99999,Deniliquin,144.9719593086968,-35.53624174999999
2019,3,Holiday,6.9353,641,958690-99999,Deniliquin Surrounds,144.55796358056813,-35.3514344
2019,3,Business,2.3549,644,956870-99999,Denmark,140.7465306929984,-34.16234075
2019,3,Holiday,24.7161,644,956870-99999,Denmark,140.7465306929984,-34.16234075
2019,3,Business,12.4572,645,942060-99999,Derby - West Kimberley,124.77863065354789,-17.712635749999997
2019,3,Holiday,17.1934,645,942060-99999,Derby - West Kimberley,124.77863065354789,-17.712635749999997
2019,3,Holiday,2.6933,648,949630-99999,Derwent Valley,146.7589434435817,-42.77517399999999
2019,3,Business,5.0839,650,946040-99999,Devonport,115.68800827845017,-33.379233299999996
2019,3,Holiday,15.2855,650,946040-99999,Devonport,115.68800827845017,-33.379233299999996
2019,3,Business,2.1215,652,949260-99999,Dickson,149.13987087126702,-35.2543746
2019,3,Business,1.8371,656,948700-99999,Dingley Village,145.12761762544926,-37.973672699999995
2019,3,Business,0.947,657,959360-99999,Docklands,144.94325193441142,-37.817978999999994
2019,3,Holiday,1.9353,657,959360-99999,Docklands,144.94325193441142,-37.817978999999994
2019,3,Holiday,1.8974,658,949510-99999,Dodges Ferry - Lewisham,147.73274289314264,-42.8093435
2019,3,Business,6.5918,661,956220-99999,Donnybrook - Balingup,115.99711424158718,-33.70224580000001
2019,3,Holiday,4.2154,661,956220-99999,Donnybrook - Balingup,115.99711424158718,-33.70224580000001
2019,3,Holiday,1.5759,666,947890-99999,Dorrigo,152.6511727228298,-30.201560400000005
2019,3,Holiday,8.6281,667,947690-99999,Double Bay - Darling Point,151.23776271070392,-33.876376900000004
2019,3,Holiday,1.9625,669,947570-99999,Douglas Park - Appin,150.74138263548977,-34.17850745
2019,3,Business,4.0973,672,946220-99999,Dowerin,117.02420347675846,-30.859289400000005
2019,3,Holiday,6.0758,672,946220-99999,Dowerin,117.02420347675846,-30.859289400000005
2019,3,Holiday,21.447,676,948980-99999,Dromana,144.98466560945002,-38.341601850000004
2019,3,Holiday,2.7186,677,948790-99999,Drouin,145.82713125921728,-38.12107399999999
2019,3,Business,56.0022,680,947190-99999,Dubbo - East,148.6798031646922,-32.252078600000004
2019,3,Holiday,80.4508,680,947190-99999,Dubbo - East,148.6798031646922,-32.252078600000004
2019,3,Holiday,2.8441,687,957720-99999,Dungog,151.62688445913062,-32.34779019999999
2019,3,Business,1.5616,692,957530-99999,Dural - Kenthurst - Wisemans Ferry,150.9659093730179,-33.54232880000001
2019,3,Holiday,2.9449,692,957530-99999,Dural - Kenthurst - Wisemans Ferry,150.9659093730179,-33.54232880000001
2019,3,Business,5.2885,698,941100-99999,East Arnhem,133.4075281412234,-12.1267806
2019,3,Business,45.4993,699,948550-99999,East Bendigo - Kennington,144.3084119333231,-36.75589825
2019,3,Holiday,46.7106,699,948550-99999,East Bendigo - Kennington,144.3084119333231,-36.75589825
2019,3,Holiday,2.1695,700,945760-99999,East Brisbane,153.04607358157105,-27.484353249999995
2019,3,Business,4.1016,707,959360-99999,East Melbourne,144.97887511813906,-37.81837635
2019,3,Holiday,1.1788,707,959360-99999,East Melbourne,144.97887511813906,-37.81837635
2019,3,Business,10.6988,708,946080-99999,East Perth,115.87530087728535,-31.9532609
2019,3,Holiday,5.1368,708,946080-99999,East Perth,115.87530087728535,-31.9532609
2019,3,Business,11.5654,709,945956-99999,East Pilbara,123.62701054995128,-21.632843999999995
2019,3,Holiday,13.2463,709,945956-99999,East Pilbara,123.62701054995128,-21.632843999999995
2019,3,Business,1.0095,716,945760-99999,Eatons Hill,152.93703187317277,-27.3403529
2019,3,Business,4.9382,717,948610-99999,Echuca,144.7798916045187,-36.1640357
2019,3,Holiday,44.4164,717,948610-99999,Echuca,144.7798916045187,-36.1640357
2019,3,Business,3.6647,718,959290-99999,Eden,149.89176873262278,-37.0293442
2019,3,Holiday,7.3146,718,959290-99999,Eden,149.89176873262278,-37.0293442
2019,3,Business,3.2339,725,946720-99999,Edwardstown,138.56447905435033,-34.97344085
2019,3,Holiday,9.4314,725,946720-99999,Edwardstown,138.56447905435033,-34.97344085
2019,3,Business,2.8274,726,945750-99999,Eight Mile Plains,153.08811744654133,-27.579952499999997
2019,3,Holiday,2.655,726,945750-99999,Eight Mile Plains,153.08811744654133,-27.579952499999997
2019,3,Holiday,1.2795,728,945920-99999,Elanora,153.44270801408993,-28.138751499999998
2019,3,Business,1.146,729,947550-99999,Elderslie - Narellan,150.72127982345182,-34.0422228
2019,3,Holiday,1.2618,729,947550-99999,Elderslie - Narellan,150.72127982345182,-34.0422228
2019,3,Holiday,1.3433,731,956760-99999,Elizabeth,138.66404917751217,-34.73738399999999
2019,3,Business,1.6304,733,941310-99999,Elsey,133.23257620817765,-15.071774599999996
2019,3,Holiday,37.6562,733,941310-99999,Elsey,133.23257620817765,-15.071774599999996
2019,3,Business,1.1593,736,947660-99999,Elwood,151.13158913842534,-33.925137799999995
2019,3,Business,20.7244,737,943630-99999,Emerald,148.1617253522248,-23.529828699999996
2019,3,Holiday,24.2088,737,943630-99999,Emerald,148.1617253522248,-23.529828699999996
2019,3,Business,2.2945,738,948720-99999,Emerald - Cockatoo,145.55982707121706,-37.949750050000006
2019,3,Holiday,5.0686,738,948720-99999,Emerald - Cockatoo,145.55982707121706,-37.949750050000006
2019,3,Holiday,3.4284,739,943730-99999,Emu Park,150.79709547861836,-23.254967200000003
2019,3,Business,3.9097,744,945760-99999,Enoggera,152.97408371633605,-27.425900999999993
2019,3,Holiday,2.4465,744,945760-99999,Enoggera,152.97408371633605,-27.425900999999993
2019,3,Holiday,0.6209,746,947640-99999,Epping (East) - North Epping,151.0895449875801,-33.766491599999995
2019,3,Holiday,0.9088,748,948640-99999,Epping - South,144.98083969097422,-37.63942744999999
2019,3,Business,9.8542,750,947640-99999,Ermington - Rydalmere,151.04747943125616,-33.810260099999994
2019,3,Business,2.0256,752,947670-99999,Erskineville - Alexandria,151.1921146503914,-33.907628149999994
2019,3,Holiday,13.7382,753,945620-99999,Esk,152.4695203384208,-27.210023399999997
2019,3,Business,5.3188,754,946380-99999,Esperance,121.85924775710043,-33.822187799999995
2019,3,Holiday,28.6356,754,946380-99999,Esperance,121.85924775710043,-33.822187799999995
2019,3,Business,4.1406,755,956380-99999,Esperance Surrounds,121.73816603954461,-33.48605205
2019,3,Holiday,8.1465,755,956380-99999,Esperance Surrounds,121.73816603954461,-33.48605205
2019,3,Holiday,5.2585,759,949430-99999,Ettrema - Sassafras - Budawang,150.28926950600345,-35.14223665
2019,3,Business,2.5535,762,958430-99999,Euroa,145.5675930225203,-36.722889099999996
2019,3,Holiday,9.5263,762,958430-99999,Euroa,145.5675930225203,-36.722889099999996
2019,3,Holiday,4.2456,763,959370-99999,Eurobodalla Hinterland,150.03059262961108,-35.8503177
2019,3,Business,2.2491,764,945980-99999,Evans Head,153.30664815774628,-29.127525000000002
2019,3,Holiday,10.5835,764,945980-99999,Evans Head,153.30664815774628,-29.127525000000002
2019,3,Business,11.2274,767,944100-99999,Exmouth,115.53493869500201,-24.544493199999987
2019,3,Holiday,69.4938,767,944100-99999,Exmouth,115.53493869500201,-24.544493199999987
2019,3,Holiday,8.3247,770,956610-99999,Eyre Peninsula,135.7533311804936,-34.46350325
2019,3,Holiday,2.423,771,NA,NA,NA,NA
2019,3,Holiday,1.8136,777,946050-99999,Falcon - Wannanup,115.65380226258154,-32.588418250000004
2019,3,Business,1.9291,778,941200-99999,Fannie Bay - The Gardens,130.8358827529753,-12.436877250000006
2019,3,Business,6.9893,779,943330-99999,Far Central West,140.47039474505772,-23.78751549999999
2019,3,Holiday,49.1967,779,943330-99999,Far Central West,140.47039474505772,-23.78751549999999
2019,3,Business,7.9515,780,954920-99999,Far South West,143.13298138778373,-26.815374799999997
2019,3,Holiday,23.476,780,954920-99999,Far South West,143.13298138778373,-26.815374799999997
2019,3,Business,14.7157,781,956990-99999,Far West,142.554718937458,-31.1811587
2019,3,Holiday,36.8625,781,956990-99999,Far West,142.554718937458,-31.1811587
2019,3,Business,1.6063,783,948640-99999,Fawkner,144.97012655903566,-37.7054632
2019,3,Business,16.0245,788,959360-99999,Fitzroy,144.9791395041734,-37.80103285
2019,3,Holiday,2.9703,788,959360-99999,Fitzroy,144.9791395041734,-37.80103285
2019,3,Holiday,11.6609,794,958660-99999,Flemington,144.93069058035854,-37.782559750000004
2019,3,Business,3.8782,797,948980-99999,Flinders,145.01442091508528,-38.38400274999999
2019,3,Holiday,43.7187,797,948980-99999,Flinders,145.01442091508528,-38.38400274999999
2019,3,Holiday,3.7563,803,946140-99999,Florey,115.79294066798965,-31.937964400000006
2019,3,Business,22.8634,805,943260-99999,Flynn (NT),133.8414317899302,-23.713342200000003
2019,3,Holiday,95.2257,805,943260-99999,Flynn (NT),133.8414317899302,-23.713342200000003
2019,3,Holiday,3.5842,806,958660-99999,Footscray,144.89692755380088,-37.800976500000004
2019,3,Business,10.1568,807,947150-99999,Forbes,147.94623523103024,-33.453235549999995
2019,3,Holiday,24.8868,807,947150-99999,Forbes,147.94623523103024,-33.453235549999995
2019,3,Business,4.2744,809,958670-99999,Forest Hill,145.17122714993383,-37.84073085
