obs_lat,obs_lon,date,time,year,month,day,hour,weekday,dayofyear,sci_name,organism_name,record_type,obs_state,ws_id
-32.171228,115.850347,2014-08-21,00:00:00,2014,8,21,0,Thursday,233,Diuris magnifica,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.171219,115.938277,2017-08-28,18:22:00,2017,8,28,18,Monday,240,Diuris magnifica,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.171207,115.849586,2014-09-12,00:00:00,2014,9,12,0,Friday,255,Caladenia splendens,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.171207,115.849586,2014-09-12,00:00:00,2014,9,12,0,Friday,255,Caladenia splendens,Orchid,OBSERVATION,Western Australia,946090-99999
-32.170803,116.041869,2018-09-30,09:54:00,2018,9,30,9,Sunday,273,Pterostylis barbata,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.170371,115.89457,2023-09-06,14:30:00,2023,9,6,14,Wednesday,249,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-08-02,10:47:00,2023,8,2,10,Wednesday,214,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-10-13,06:32:00,2023,10,13,6,Friday,286,Microtis media,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-08-13,11:15:00,2023,8,13,11,Sunday,225,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-09-06,14:28:00,2023,9,6,14,Wednesday,249,Diuris porrifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-08-12,15:32:00,2023,8,12,15,Saturday,224,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-09-23,16:55:00,2023,9,23,16,Saturday,266,Caladenia discoidea,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2021-10-18,14:35:39,2021,10,18,14,Monday,291,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-10-08,09:02:00,2023,10,8,9,Sunday,281,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-08-02,10:49:00,2023,8,2,10,Wednesday,214,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.170371,115.89457,2023-09-06,14:28:00,2023,9,6,14,Wednesday,249,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.1694,118.856131,2021-10-15,17:20:17,2021,10,15,17,Friday,288,Thelymitra petrophila,Orchid,HUMAN_OBSERVATION,Western Australia,956270-99999
-32.169307,117.85053,2023-10-05,15:05:00,2023,10,5,15,Thursday,278,Thelymitra petrophila,Orchid,HUMAN_OBSERVATION,Western Australia,946330-99999
-32.16927,117.850826,2023-10-05,14:54:00,2023,10,5,14,Thursday,278,Diuris picta,Orchid,HUMAN_OBSERVATION,Western Australia,946330-99999
-32.168023,115.967936,2020-08-23,10:16:00,2020,8,23,10,Sunday,236,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.16802,116.03896400000001,2023-09-27,10:45:46,2023,9,27,10,Wednesday,270,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.168009,116.03893,2023-09-27,10:47:33,2023,9,27,10,Wednesday,270,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.168,118.852,2014-10-09,00:00:00,2014,10,9,0,Thursday,282,Prasophyllum gracile,Orchid,HUMAN_OBSERVATION,Western Australia,956270-99999
-32.167845,116.306045,2023-09-16,10:46:06,2023,9,16,10,Saturday,259,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.167794,116.03917,2020-07-25,10:43:00,2020,7,25,10,Saturday,207,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.167509,115.865478,2019-09-22,07:31:16,2019,9,22,7,Sunday,265,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.167046,115.811845,2024-09-03,13:32:00,2024,9,3,13,Tuesday,247,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.166869,116.438773,2020-09-17,13:24:00,2020,9,17,13,Thursday,261,Drakaea livida,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.166735,116.572392,2023-10-14,11:48:00,2023,10,14,11,Saturday,287,Thelymitra benthamiana,Orchid,HUMAN_OBSERVATION,Western Australia,956150-99999
-32.166651,116.557109,2016-10-28,11:12:00,2016,10,28,11,Friday,302,Elythranthera emarginata,Orchid,HUMAN_OBSERVATION,Western Australia,956150-99999
-32.166531,116.30552,2023-09-02,10:49:00,2023,9,2,10,Saturday,245,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.166174,116.100741,2023-10-15,08:27:00,2023,10,15,8,Sunday,288,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.166107,115.888823,2014-09-01,00:00:00,2014,9,1,0,Monday,244,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.166107,115.888823,2014-09-01,00:00:00,2014,9,1,0,Monday,244,Diuris corymbosa,Orchid,OBSERVATION,Western Australia,946090-99999
-32.165939,115.817153,2024-09-03,13:46:00,2024,9,3,13,Tuesday,247,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.165897,115.960501,2022-09-08,18:06:40,2022,9,8,18,Thursday,251,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.165873,116.09965,2023-10-15,08:31:00,2023,10,15,8,Sunday,288,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.165869,116.099664,2023-10-15,08:31:00,2023,10,15,8,Sunday,288,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.165775,115.896413,2024-10-11,10:33:59,2024,10,11,10,Friday,285,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.16527,116.048562,2024-09-01,17:08:40,2024,9,1,17,Sunday,245,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.165254,115.831431,2024-09-16,22:49:28,2024,9,16,22,Monday,260,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164886,119.715837,2024-10-24,10:52:31,2024,10,24,10,Thursday,298,Prasophyllum sargentii,Orchid,HUMAN_OBSERVATION,Western Australia,956270-99999
-32.164767,115.830651,2024-09-16,18:23:42,2024,9,16,18,Monday,260,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164732,115.934011,2021-09-04,16:15:00,2021,9,4,16,Saturday,247,Lyperanthus serratus,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.16471,116.200005,2019-11-16,16:14:00,2019,11,16,16,Saturday,320,Spiculaea ciliata,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.164478,115.866211,2023-08-14,09:12:57,2023,8,14,9,Monday,226,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164444,115.889444,2018-09-16,15:46:00,2018,9,16,15,Sunday,259,Caladenia longicauda subsp. longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.16442,116.564315,2022-10-16,12:07:59,2022,10,16,12,Sunday,289,Thelymitra graminea,Orchid,HUMAN_OBSERVATION,Western Australia,956150-99999
-32.164391,116.095138,2023-10-15,08:38:00,2023,10,15,8,Sunday,288,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.164319,116.305087,2023-09-17,08:13:59,2023,9,17,8,Sunday,260,Prasophyllum elatum,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.164313,115.868918,2022-09-04,16:34:00,2022,9,4,16,Sunday,247,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164259,115.863551,2022-09-24,08:19:14,2022,9,24,8,Saturday,267,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164093,115.866668,2022-09-04,16:13:00,2022,9,4,16,Sunday,247,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164093,115.866668,2022-09-04,16:14:00,2022,9,4,16,Sunday,247,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164088,115.865456,2023-09-08,09:17:41,2023,9,8,9,Friday,251,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164088,115.865456,2024-09-03,09:42:49,2024,9,3,9,Tuesday,247,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164088,115.865456,2024-09-03,09:37:46,2024,9,3,9,Tuesday,247,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164088,115.865456,2023-08-14,09:11:43,2023,8,14,9,Monday,226,Pterostylis ectypha,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.164062,115.865456,2022-08-05,09:48:11,2022,8,5,9,Friday,217,Diuris brumalis,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.16379,115.862953,2023-09-08,09:15:16,2023,9,8,9,Friday,251,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.163558,116.106356,2023-10-15,08:10:00,2023,10,15,8,Sunday,288,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.163558,116.106352,2023-10-15,08:10:00,2023,10,15,8,Sunday,288,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.163557,116.106347,2023-10-15,08:10:00,2023,10,15,8,Sunday,288,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.163469,115.864273,2024-09-24,15:50:00,2024,9,24,15,Tuesday,268,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.163413,116.008852,2022-11-13,00:00:00,2022,11,13,0,Sunday,317,Disa bracteata,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.163123,115.893261,2021-09-21,16:12:00,2021,9,21,16,Tuesday,264,Caladenia discoidea,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.163122,115.86723,2022-09-04,16:18:00,2022,9,4,16,Sunday,247,Diuris magnifica,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.163056,115.889167,2018-09-16,15:39:00,2018,9,16,15,Sunday,259,Caladenia longicauda subsp. longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162911,115.864098,2023-08-14,09:29:28,2023,8,14,9,Monday,226,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162815,115.867538,2022-09-04,16:18:00,2022,9,4,16,Sunday,247,Pterostylis ectypha,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162778,115.895,2018-09-16,16:14:00,2018,9,16,16,Sunday,259,Caladenia longicauda subsp. longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162777,115.865467,2022-10-14,09:58:23,2022,10,14,9,Friday,287,Thelymitra macrophylla,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162648,115.866412,2022-07-03,11:42:30,2022,7,3,11,Sunday,184,Pterostylis vittata,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162472,115.832245,2017-09-11,01:11:58,2017,9,11,1,Monday,254,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162464,116.029488,2015-10-27,10:17:00,2015,10,27,10,Tuesday,300,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.162392,115.863213,2022-09-04,17:15:00,2022,9,4,17,Sunday,247,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162043,115.863335,2022-09-04,17:10:00,2022,9,4,17,Sunday,247,Diuris magnifica,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.162029,116.094317,2023-09-25,09:06:00,2023,9,25,9,Monday,268,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.162023,116.094313,2023-09-25,09:07:00,2023,9,25,9,Monday,268,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.161946,116.093374,2022-10-09,08:53:00,2022,10,9,8,Sunday,282,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.161938,116.093382,2022-10-09,08:53:00,2022,10,9,8,Sunday,282,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.161905,116.093437,2022-10-23,08:39:00,2022,10,23,8,Sunday,296,Thelymitra graminea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.16182,116.093424,2022-10-23,08:38:00,2022,10,23,8,Sunday,296,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.16165,116.09313,2023-09-30,08:38:00,2023,9,30,8,Saturday,273,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.161607,116.707421,2020-09-04,15:42:00,2020,9,4,15,Friday,248,Caladenia chapmanii,Orchid,HUMAN_OBSERVATION,Western Australia,956150-99999
-32.161363,116.13262,2018-08-18,17:09:00,2018,8,18,17,Saturday,230,Pheladenia deformis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.161079,115.949369,2024-10-23,10:32:04,2024,10,23,10,Wednesday,297,Diuris decrementum,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.160991,116.097053,2023-09-23,09:42:00,2023,9,23,9,Saturday,266,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160957,116.093263,2022-10-09,08:56:00,2022,10,9,8,Sunday,282,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160941,116.093261,2023-10-07,09:24:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160928,115.863679,2024-09-24,15:36:00,2024,9,24,15,Tuesday,268,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.160902,116.093255,2023-10-07,09:25:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160902,116.093255,2023-10-07,09:25:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160884,116.093249,2023-10-07,09:25:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160858,116.093266,2023-10-07,09:25:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160845,116.093214,2023-10-07,09:26:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160834,115.88929,2021-09-21,15:32:00,2021,9,21,15,Tuesday,264,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.160777,116.099105,2023-09-23,09:38:00,2023,9,23,9,Saturday,266,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.160699,116.093318,2022-10-23,08:41:00,2022,10,23,8,Sunday,296,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160694,116.099312,2022-07-24,09:25:00,2022,7,24,9,Sunday,205,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.160694,116.099312,2022-07-24,09:26:00,2022,7,24,9,Sunday,205,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.160676,116.099366,2022-07-24,09:24:00,2022,7,24,9,Sunday,205,Prasophyllum parvifolium,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.160666,115.863771,2024-09-24,15:35:00,2024,9,24,15,Tuesday,268,Diuris magnifica,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.160367,116.093235,2023-10-07,09:28:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160357,116.093257,2023-10-07,09:28:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160301,116.093269,2022-10-23,08:43:00,2022,10,23,8,Sunday,296,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160289,116.039856,2023-09-09,13:36:56,2023,9,9,13,Saturday,252,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160139,116.093258,2023-10-07,09:29:00,2023,10,7,9,Saturday,280,Thelymitra crinita,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.160028,116.093345,2023-09-30,08:46:00,2023,9,30,8,Saturday,273,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.159841,116.572046,2023-09-10,13:35:00,2023,9,10,13,Sunday,253,Caladenia uliginosa subsp. candicans,Orchid,HUMAN_OBSERVATION,Western Australia,956150-99999
-32.15958,115.947794,2020-10-12,00:00:00,2020,10,12,0,Monday,286,Diuris laxiflora,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.15945,115.870309,2014-08-01,00:00:00,2014,8,1,0,Friday,213,Diuris brumalis,Orchid,OBSERVATION,Western Australia,946090-99999
-32.15945,115.870309,2014-08-01,00:00:00,2014,8,1,0,Friday,213,Diuris brumalis,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.159376,115.947329,2020-10-12,00:00:00,2020,10,12,0,Monday,286,Caladenia paludosa,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.159171,116.109137,2024-08-11,10:21:00,2024,8,11,10,Sunday,224,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158639,115.912583,2014-10-11,00:00:00,2014,10,11,0,Saturday,284,Caladenia paludosa,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.158611,115.866639,2018-06-27,00:00:00,2018,6,27,0,Wednesday,178,Pterostylis orbiculata,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.158611,115.866639,2018-06-27,00:00:00,2018,6,27,0,Wednesday,178,Pterostylis orbiculata,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.158593,115.866233,2021-09-22,10:23:11,2021,9,22,10,Wednesday,265,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.158578,116.12485,2023-09-20,16:34:00,2023,9,20,16,Wednesday,263,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158538,116.105301,2022-10-15,08:16:00,2022,10,15,8,Saturday,288,Diuris longifolia,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158529,115.85219,2023-09-12,16:19:30,2023,9,12,16,Tuesday,255,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.15845,116.106047,2024-08-02,08:32:00,2024,8,2,8,Friday,215,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158449,116.106786,2023-08-12,09:21:00,2023,8,12,9,Saturday,224,Caladenia reptans,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158222,115.869313,2014-08-25,00:00:00,2014,8,25,0,Monday,237,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.158222,115.869313,2014-08-25,00:00:00,2014,8,25,0,Monday,237,Caladenia flava,Orchid,OBSERVATION,Western Australia,946090-99999
-32.158205,116.107882,2022-07-24,09:13:00,2022,7,24,9,Sunday,205,Diuris brumalis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.158074,116.108304,2023-09-23,09:25:00,2023,9,23,9,Saturday,266,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.15802,116.050812,2024-10-13,11:51:12,2024,10,13,11,Sunday,287,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.158,115.911444,2014-10-11,00:00:00,2014,10,11,0,Saturday,284,Leptoceras menziesii,Orchid,PRESERVED_SPECIMEN,Western Australia,946090-99999
-32.157643,116.109114,2023-09-30,08:12:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.15764,116.109031,2023-09-30,08:12:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157632,116.109092,2023-09-30,08:10:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157591,116.10911,2023-09-30,08:10:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157525,116.109105,2022-09-29,07:48:00,2022,9,29,7,Thursday,272,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157506,116.10927,2023-09-30,08:12:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157387,115.89888,2020-09-05,13:53:00,2020,9,5,13,Saturday,249,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.157235,115.813303,2024-09-08,15:46:00,2024,9,8,15,Sunday,252,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.157222,116.123925,2023-09-20,16:23:00,2023,9,20,16,Wednesday,263,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.157049,115.897581,2022-08-28,15:57:00,2022,8,28,15,Sunday,240,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.157035,115.897676,2020-09-05,13:19:00,2020,9,5,13,Saturday,249,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.156951,116.093947,2023-08-05,09:06:00,2023,8,5,9,Saturday,217,Diuris brumalis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.156899,116.481701,2018-09-23,10:20:00,2018,9,23,10,Sunday,266,Caladenia filifera,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.156656,115.987658,2024-08-27,18:11:26,2024,8,27,18,Tuesday,240,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.156606,115.945747,2020-09-12,16:30:00,2020,9,12,16,Saturday,256,Caladenia latifolia,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.156471,115.887485,2015-09-15,00:00:00,2015,9,15,0,Tuesday,258,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.156471,115.887485,2015-09-15,00:00:00,2015,9,15,0,Tuesday,258,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.156067,116.109339,2023-08-12,09:15:00,2023,8,12,9,Saturday,224,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.155586,116.1098,2023-08-19,08:44:00,2023,8,19,8,Saturday,231,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.155487,116.110001,2023-09-23,09:18:00,2023,9,23,9,Saturday,266,Elythranthera brunonis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.155477,116.49211,2022-10-16,14:05:00,2022,10,16,14,Sunday,289,Caladenia uliginosa subsp. candicans,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.15545,116.307358,2023-09-16,10:21:22,2023,9,16,10,Saturday,259,Caladenia macrostylis,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.15534,116.023703,2022-09-20,12:39:38,2022,9,20,12,Tuesday,263,Caladenia longicauda,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.155279,115.883326,2022-10-10,17:46:00,2022,10,10,17,Monday,283,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.155169,115.995527,2017-08-28,18:23:00,2017,8,28,18,Monday,240,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.155111,116.094184,2023-08-23,08:43:00,2023,8,23,8,Wednesday,235,Diuris brumalis,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.155054,116.094175,2023-08-23,08:45:00,2023,8,23,8,Wednesday,235,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.155054,116.094175,2023-08-23,08:44:00,2023,8,23,8,Wednesday,235,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.15505,115.866795,2021-09-19,10:50:00,2021,9,19,10,Sunday,262,Caladenia flava subsp. flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.154992,116.094332,2022-09-10,08:41:00,2022,9,10,8,Saturday,253,Diuris corymbosa,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.154585,115.903983,2024-09-23,15:26:00,2024,9,23,15,Monday,267,Caladenia arenicola,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.154136,116.093981,2022-09-10,08:44:00,2022,9,10,8,Saturday,253,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.153894,116.093766,2023-08-23,08:47:00,2023,8,23,8,Wednesday,235,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.153828,116.30613,2023-09-16,10:16:57,2023,9,16,10,Saturday,259,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.153828,116.30613,2023-09-16,10:16:57,2023,9,16,10,Saturday,259,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.153663,116.093734,2022-09-10,08:46:00,2022,9,10,8,Saturday,253,Cyanicula sericea,Orchid,HUMAN_OBSERVATION,Western Australia,956040-99999
-32.153619,115.888294,2015-09-16,00:00:00,2015,9,16,0,Wednesday,259,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,946090-99999
-32.153619,116.112144,2023-09-30,08:03:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.153574,116.112262,2023-08-19,08:38:00,2023,8,19,8,Saturday,231,Pterostylis recurva,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.153553,116.112106,2023-09-30,08:00:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.15355,116.112268,2023-10-04,07:26:00,2023,10,4,7,Wednesday,277,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
-32.153534,116.112119,2023-09-30,08:02:00,2023,9,30,8,Saturday,273,Caladenia flava,Orchid,HUMAN_OBSERVATION,Western Australia,956100-99999
