player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8447467,Gaston,Leroux,1913-01-09,Montréal,CAN,Quebec,1913,1
8445184,George,Brown,1912-05-17,Winnipeg,CAN,Manitoba,1912,5
8445868,Tony,Demers,1917-07-22,Chambly,CAN,Quebec,1917,7
8447598,Gus,Mancuso,1914-04-11,Niagara Falls,CAN,Ontario,1914,4
8449543,Don,Willson,1914-01-01,Chatham,CAN,Ontario,1914,1
8448250,Armand,Raymond,1913-01-12,Mechanicsville,USA,New York,1913,1
8449976,Paul,Gauthier,1915-03-06,Winnipeg,CAN,Manitoba,1915,3
8449262,Marcel,Tremblay,1915-07-04,St. Boniface,CAN,Manitoba,1915,7
8449266,Lou,Trudel,1912-07-21,Salem,USA,Massachusetts,1912,7
8447847,Bill,Meronek,1917-04-15,Stony Mountain,CAN,Manitoba,1917,4
8448171,Gordie,Poirier,1914-10-27,Maple Creek,CAN,Saskatchewan,1914,10
8450007,Mike,Karakas,1911-12-12,Aurora,USA,Minnesota,1911,12
8444862,John,Adams,1920-05-05,Calgary,CAN,Alberta,1920,5
8445059,Joe,Benoit,1916-02-27,St. Albert,CAN,Alberta,1916,2
8446627,Tony,Graboski,1916-05-09,Timmins,CAN,Ontario,1916,5
8447271,Elmer,Lach,1918-01-22,Nokomis,CAN,Saskatchewan,1918,1
8449086,Stu,Smith,1918-09-25,Basswood,CAN,Manitoba,1918,9
8448257,Ken,Reardon,1921-04-01,Winnipeg,CAN,Manitoba,1921,4
8449047,Alex,Singbush,1914-01-31,Winnipeg,CAN,Manitoba,1914,1
8445841,Bunny,Dame,1913-12-06,Edmonton,CAN,Alberta,1913,12
8446659,Jim,Haggarty,1914-04-14,Port Arthur,CAN,Ontario,1914,4
8446762,Gerry,Heffernan,1916-07-24,Montréal,CAN,Quebec,1916,7
8447309,Leo,Lamoureux,1916-10-01,Espanola,CAN,Ontario,1916,10
8447889,Pete,Morin,1915-12-08,Lachine,CAN,Quebec,1915,12
8448042,Buddy,O'Connor,1916-06-21,Montréal,CAN,Quebec,1916,6
8449268,Connie,Tudin,1917-09-21,Ottawa,CAN,Ontario,1917,9
8445132,Butch,Bouchard,1920-09-11,Montréal,CAN,Quebec,1920,9
8445891,Marcel,Dheere,1920-12-19,St. Boniface,CAN,Manitoba,1920,12
8447372,Bobby,Lee,1911-12-28,Verdun,CAN,Quebec,1911,12
8447587,John,Mahaffy,1919-07-18,Montréal,CAN,Quebec,1919,7
8447772,Irv,McGibbon,1914-10-11,Antigonish,CAN,Nova Scotia,1914,10
8448321,Maurice,Richard,1921-08-04,Montréal,CAN,Quebec,1921,8
8449056,Alex,Smart,1918-05-29,Brandon,CAN,Manitoba,1918,5
8446699,Glen,Harmon,1921-01-02,Holland,CAN,Manitoba,1921,1
8447273,Ernie,Laforce,1916-06-23,Montréal,CAN,Quebec,1916,6
8447588,Frank,Mailley,1916-08-01,Lachine,CAN,Quebec,1916,8
8448145,Charlie,Phillips,1917-05-10,Toronto,CAN,Ontario,1917,5
8445320,Tod,Campeau,1923-06-04,Saint-Jerome,CAN,Quebec,1923,6
8446230,Bob,Fillion,1921-07-12,Thetford Mines,CAN,Quebec,1921,7
8447590,Fern,Majeau,1916-05-03,Verdun,CAN,Quebec,1916,5
8449335,Bobby,Walton,1912-08-05,Ottawa,CAN,Ontario,1912,8
8449372,Phil,Watson,1914-04-24,Montréal,CAN,Quebec,1914,4
8449910,Bill,Durnan,1916-01-22,Toronto,CAN,Ontario,1916,1
8446148,Eddie,Emberg,1921-11-18,Montréal,CAN,Quebec,1921,11
8447058,Rosario,Joanette,1919-07-27,Valleyfield,CAN,Quebec,1919,7
8449263,Nils,Tremblay,1923-07-26,Matane,CAN,Quebec,1923,7
8445999,Frank,Eddolls,1921-07-05,Lachine,CAN,Quebec,1921,7
8449146,Butch,Stahan,1918-10-29,Minnedosa,CAN,Manitoba,1918,10
8447546,Murdo,MacKay,1917-08-08,Fort William,CAN,Ontario,1917,8
8448158,Gerry,Plamondon,1925-01-05,Sherbrooke,CAN,Quebec,1925,1
8449390,Moe,White,1919-07-28,Verdun,CAN,Quebec,1919,7
8444871,George,Allen,1914-07-27,Bayfield,CAN,New Brunswick,1914,7
8447476,Doug,Lewis,1921-03-03,Winnipeg,CAN,Manitoba,1921,3
8447539,Hub,Macey,1921-04-13,Big River,CAN,Saskatchewan,1921,4
8448086,George,Pargeter,1923-02-24,Calgary,CAN,Alberta,1923,2
8447374,Roger,Leger,1919-03-26,L'Annonciation,CAN,Quebec,1919,3
8445344,Bob,Carse,1919-07-19,Edmonton,CAN,Alberta,1919,7
8445833,Floyd,Curry,1925-08-11,Chapleau,CAN,Ontario,1925,8
8445967,Norm,Dussault,1925-09-26,Springfield,USA,Massachusetts,1925,9
8447509,Jacques,Locas,1926-02-12,Pointe-aux-Trembles,CAN,Quebec,1926,2
8448333,Rip,Riopelle,1922-01-30,Ottawa,CAN,Ontario,1922,1
8448358,George,Robertson,1928-05-11,Winnipeg,CAN,Manitoba,1928,5
8450041,Gerry,McNeil,1926-04-17,Quebec City,CAN,Quebec,1926,4
8445944,Eddie,Dorohoy,1929-03-13,Medicine Hat,CAN,Alberta,1929,3
8447582,Bud,MacPherson,1927-03-31,Edmonton,CAN,Alberta,1927,3
8445872,Lulu,Denis,1928-06-07,Vonda,CAN,Saskatchewan,1928,6
8446464,Bob,Frampton,1929-01-20,Toronto,CAN,Ontario,1929,1
8446511,Bob,Fryday,1928-12-05,Toronto,CAN,Ontario,1928,12
8446885,Bert,Hirschfeld,1929-03-01,Halifax,CAN,Nova Scotia,1929,3
8447833,Paul,Meger,1929-02-17,Watrous,CAN,Saskatchewan,1929,2
8445408,Jean,Beliveau,1931-08-31,Trois-Rivières,CAN,Quebec,1931,8
8445257,Fred,Burchell,1931-01-09,Montréal,CAN,Quebec,1931,1
8445883,Gerard,Desaulniers,1928-12-31,Shawinigan Falls,CAN,Quebec,1928,12
8446579,Bernie,Geoffrion,1931-02-16,Montréal,CAN,Quebec,1931,2
8447129,Vern,Kaiser,1926-09-28,Preston,CAN,Ontario,1926,9
8447184,Frank,King,1929-03-07,Toronto,CAN,Ontario,1929,3
8447814,Sid,McNabney,1929-01-15,Toronto,CAN,Ontario,1929,1
8448350,Claude,Robert,1928-08-10,Montréal,CAN,Quebec,1928,8
8445832,Hugh,Currie,1925-10-22,Saskatoon,CAN,Saskatchewan,1925,10
8447597,Tom,Manastersky,1929-03-07,Montréal,CAN,Quebec,1929,3
8447645,Eddie,Mazur,1929-07-25,Winnipeg,CAN,Manitoba,1929,7
8448386,Ernie,Roche,1930-02-04,Montréal,CAN,Quebec,1930,2
8449142,Dollard,St. Laurent,1929-05-12,Verdun,CAN,Quebec,1929,5
8447593,Cliff,Malone,1925-09-04,Quebec City,CAN,Quebec,1925,9
8447512,Stan,Long,1929-11-06,Owen Sound,CAN,Ontario,1929,11
8444854,Reg,Abbott,1930-02-04,Winnipeg,CAN,Manitoba,1930,2
8444879,Doug,Anderson,1927-10-20,Edmonton,CAN,Alberta,1927,10
8447022,Ivan,Irwin,1927-03-13,Chicago,USA,Illinois,1927,3
8448583,Roland,Rousseau,1929-12-01,Montréal,CAN,Quebec,1929,12
8450049,Hal,Murphy,1927-07-06,Montréal,CAN,Quebec,1927,7
8445636,Andre,Corriveau,1928-05-15,Grand-Mere,CAN,Quebec,1928,5
8445091,Garry,Blaine,1933-04-19,St. Boniface,CAN,Manitoba,1933,4
8447308,Jean-Paul,Lamirande,1924-08-21,Shawinigan Falls,CAN,Quebec,1924,8
8447361,Jack,LeClair,1929-05-30,Quebec City,CAN,Quebec,1929,5
8448582,Guy,Rousseau,1934-12-21,Montréal,CAN,Quebec,1934,12
8447651,George,McAvoy,1931-06-21,Edmonton,CAN,Alberta,1931,6
8449824,Andre,Binette,1933-12-02,Montréal,CAN,Quebec,1933,12
8445171,Connie,Broden,1932-04-06,Montréal,CAN,Quebec,1932,4
8448215,Claude,Provost,1933-09-17,Montréal,CAN,Quebec,1933,9
8448320,Henri,Richard,1936-02-29,Montréal,CAN,Quebec,1936,2
8445500,Wally,Clune,1930-02-20,Toronto,CAN,Ontario,1930,2
8445886,Jacques,Deslauriers,1928-09-03,Montréal,CAN,Quebec,1928,9
8449270,Bob,Turner,1934-01-31,Regina,CAN,Saskatchewan,1934,1
8444996,Ralph,Backstrom,1937-09-18,Kirkland Lake,CAN,Ontario,1937,9
8445809,Glen,Cressman,1934-08-29,Petersburg,CAN,Ontario,1934,8
8449089,Stan,Smrke,1928-09-02,Belgrade,SRB,NA,1928,9
8449554,Jerry,Wilson,1937-04-10,Edmonton,CAN,Alberta,1937,4
8445147,Jack,Bownass,1930-07-27,Winnipeg,CAN,Manitoba,1930,7
8449785,Don,Aiken,1932-01-01,Arlington,USA,Massachusetts,1932,1
8449840,Len,Broderick,1938-10-11,Toronto,CAN,Ontario,1938,10
8449862,Claude,Cyr,1939-03-27,Montréal,CAN,Quebec,1939,3
8446888,Cec,Hoekstra,1935-04-02,Winnipeg,CAN,Manitoba,1935,4
8451960,J.C.,Tremblay,1939-01-22,Port Alfred,CAN,Quebec,1939,1
8449256,Gilles,Tremblay,1938-12-17,Montmorency,CAN,Quebec,1938,12
8446687,Chuck,Hamilton,1939-01-18,Kirkland Lake,CAN,Ontario,1939,1
8446343,Lou,Fontinato,1932-01-20,Guelph,CAN,Ontario,1932,1
8445166,Gerry,Brisson,1937-09-03,St. Boniface,CAN,Manitoba,1937,9
8447325,Jacques,Laperriere,1941-11-22,Rouyn,CAN,Quebec,1941,11
8452247,Ernie,Wakely,1940-11-27,Flin Flon,CAN,Manitoba,1940,11
8446200,Yvan,Cournoyer,1943-11-22,Drummondville,CAN,Quebec,1943,11
8446812,John,Ferguson,1938-09-05,Vancouver,CAN,British Columbia,1938,9
8448356,Jimmy,Roberts,1940-04-09,Toronto,CAN,Ontario,1940,4
8450046,Jean-Guy,Morissette,1937-12-16,Causapscal,CAN,Quebec,1937,12
8448756,Jacques,Lemaire,1945-09-07,LaSalle,CAN,Quebec,1945,9
8445072,Bob,Berry,1943-11-29,Montréal,CAN,Quebec,1943,11
8445126,Christian,Bordeleau,1947-09-23,Noranda,CAN,Quebec,1947,9
8446645,Lucien,Grenier,1946-11-03,Malartic,CAN,Quebec,1946,11
8446720,Tony,Esposito,1943-04-23,Sault Ste. Marie,CAN,Ontario,1943,4
8447988,Rejean,Houle,1949-10-25,Rouyn,CAN,Quebec,1949,10
8446933,Fran,Huck,1945-12-04,Regina,CAN,Saskatchewan,1945,12
8450472,Lawrence,Pleau,1947-06-29,Lynn,USA,Massachusetts,1947,6
8445834,Paul,Curtis,1947-09-29,Peterborough,CAN,Ontario,1947,9
8448735,Chuck,Lefley,1950-01-20,Winnipeg,CAN,Manitoba,1950,1
8445612,Pierre,Bouchard,1948-02-20,Longueuil,CAN,Quebec,1948,2
8446490,Ken,Dryden,1947-08-08,Hamilton,CAN,Ontario,1947,8
8451354,Steve,Shutt,1952-07-01,Toronto,CAN,Ontario,1952,7
8452488,Murray,Wilson,1951-11-07,Toronto,CAN,Ontario,1951,11
8450936,Larry,Robinson,1951-06-02,Winchester,CAN,Ontario,1951,6
8446998,Bob,Gainey,1953-12-13,Peterborough,CAN,Ontario,1953,12
8447290,Glenn,Goldup,1953-04-26,St. Catharines,CAN,Ontario,1953,4
8451959,Mario,Tremblay,1956-09-02,Alma,CAN,Quebec,1956,9
8446047,Rick,Chartraw,1954-07-13,Caracas,VEN,NA,1954,7
8449676,Pierre,Mondou,1955-11-27,Sorel,CAN,Quebec,1955,11
8446147,Cam,Connor,1954-08-10,Winnipeg,CAN,Manitoba,1954,8
8449874,Dan,Newman,1952-01-26,Windsor,CAN,Ontario,1952,1
8448651,Rod,Langway,1957-05-03,Maaq,TWN,NA,1957,5
8448369,Yvan,Joly,1960-02-06,Hawkesbury,CAN,Ontario,1960,2
8450938,Morris,Robinson,1957-05-29,Winchester,CAN,Ontario,1957,5
8446036,Guy,Carbonneau,1960-03-18,Sept-Iles,CAN,Quebec,1960,3
8452445,Doug,Wickenheiser,1961-03-30,Regina,CAN,Saskatchewan,1961,3
8450074,David,Orleski,1959-12-26,Edmonton,CAN,Alberta,1959,12
8452281,Ryan,Walter,1958-04-23,New Westminster,CAN,British Columbia,1958,4
8445267,Normand,Baron,1957-12-15,Verdun,CAN,Quebec,1957,12
8444917,Dave,Allison,1959-04-14,Fort Frances,CAN,Ontario,1959,4
8445936,Kent,Carlson,1962-01-11,Concord,USA,New Hampshire,1962,1
8447088,Jocelyn,Gauvreau,1964-03-04,Masham,CAN,Quebec,1964,3
8451058,Thomas,Rundqvist,1960-05-04,Vimmerby,SWE,NA,1960,5
8451874,Jeffrey,Teal,1960-05-30,Rochester,USA,Minnesota,1960,5
8451033,Patrick,Roy,1965-10-05,Québec,CAN,Quebec,1965,10
8446287,Kjell,Dahlin,1963-03-02,Timra,SWE,NA,1963,3
8445905,Dom,Campedelli,1964-04-03,Cohasset,USA,Massachusetts,1964,4
8446043,Jose,Charbonneau,1966-11-02,Ferme-Neuve,CAN,Quebec,1966,11
8445734,Benoit,Brunet,1968-08-24,Ste-Anne-de-Bellevue,CAN,Quebec,1968,8
8448415,Mike,Keane,1967-05-29,Winnipeg,CAN,Manitoba,1967,5
8448719,Stephan,Lebeau,1968-02-28,Saint-Jerome,CAN,Quebec,1968,2
8446723,Randy,Exelby,1965-08-13,Toronto,CAN,Ontario,1965,8
8446009,Ed,Cristofoli,1967-05-14,Trail,CAN,British Columbia,1967,5
8446397,Martin,Desjardins,1967-01-28,Ste. Rose,CAN,Quebec,1967,1
8450657,Andre,Racicot,1969-06-09,Rouyn-Noranda,CAN,Quebec,1969,6
8450890,Mario,Roberge,1964-01-25,Quebec City,CAN,Quebec,1964,1
8445739,Patrice,Brisebois,1971-01-27,Montréal,CAN,Quebec,1971,1
8447079,Luc,Gauthier,1964-04-19,Victoriaville,CAN,Quebec,1964,4
8455564,Jesse,Belanger,1969-06-15,St-Georges De Beauce,CAN,Quebec,1969,6
8455801,Patrik,Carnback,1968-02-01,Gothenburg,SWE,NA,1968,2
8456848,Patric,Kjellberg,1969-06-17,Trelleborg,SWE,NA,1969,6
8458641,Oleg,Petrov,1971-04-18,Moscow,RUS,NA,1971,4
8456274,Gerry,Fleming,1966-10-16,Montréal,CAN,Quebec,1966,10
8457991,Pierre,Sevigny,1971-09-08,Trois-Rivières,CAN,Quebec,1971,9
8458287,Lindsay,Vallis,1971-01-12,Winnipeg,CAN,Manitoba,1971,1
8459100,Christian,Proulx,1973-12-10,Coaticook,CAN,Quebec,1973,12
8456917,Les,Kuntar,1969-07-28,Elma,USA,New York,1969,7
8459494,Sebastien,Bordeleau,1975-02-15,Vancouver,CAN,British Columbia,1975,2
8458705,Scott,Fraser,1972-05-03,Moncton,CAN,New Brunswick,1972,5
8459442,Saku,Koivu,1974-11-23,Turku,FIN,NA,1974,11
8446376,Robert,Dirk,1966-08-20,Regina,CAN,Saskatchewan,1966,8
8458555,Francois,Groleau,1973-01-23,Longueuil,CAN,Quebec,1973,1
8460560,Marko,Kiprusoff,1972-06-06,Turku,FIN,NA,1972,6
8458604,Patrick,Labrecque,1971-03-06,Laval,CAN,Quebec,1971,3
8460535,Jose,Theodore,1976-09-13,Laval,CAN,Quebec,1976,9
8462252,Eric,Houde,1976-12-19,Montréal,CAN,Quebec,1976,12
8459602,David,Ling,1975-01-09,Halifax,CAN,Nova Scotia,1975,1
8462039,Terry,Ryan,1977-01-14,St. Johns,CAN,Newfoundland and Labrador,1977,1
8464971,Matt,Higgins,1977-10-29,Calgary,CAN,Alberta,1977,10
8466130,Andrei,Bashkirov,1970-06-22,Chelehov,RUS,NA,1970,6
8460015,Sylvain,Blouin,1974-05-21,Montréal,CAN,Quebec,1974,5
8462113,Jonathan,Delisle,1977-06-30,Montréal,CAN,Quebec,1977,6
8459305,Jean-Francois,Jomphe,1972-12-28,Havre St-Pierre,CAN,Quebec,1972,12
8458660,Dave,Morissette,1971-12-24,Baie-Comeau,CAN,Quebec,1971,12
8462088,Miloslav,Guren,1976-09-24,Uherské Hradiste,CZE,NA,1976,9
8458518,Scott,Lachance,1972-10-22,Charlottesville,USA,Virginia,1972,10
8459114,Juha,Lind,1974-01-02,Helsinki,FIN,NA,1974,1
8448825,Trevor,Linden,1970-04-11,Medicine Hat,CAN,Alberta,1970,4
8467371,Mike,Ribeiro,1980-02-10,Montréal,CAN,Quebec,1980,2
8465914,Francis,Bouillon,1975-10-17,New York City,USA,New York,1975,10
8462073,Christian,Laflamme,1976-11-24,St. Charles,CAN,Quebec,1976,11
8467445,Francis,Belanger,1978-01-15,Bellefeuille,CAN,Quebec,1978,1
8464998,Jan,Bulis,1978-03-18,Pardubice,CZE,NA,1978,3
8467534,Johan,Witehall,1972-01-07,Gothenburg,SWE,NA,1972,1
8460735,Richard,Zednik,1976-01-06,Banská Bystrica,SVK,NA,1976,1
8464972,Matthieu,DescÃ´teaux,1977-09-23,Pierreville,CAN,Quebec,1977,9
8467496,Andrei,Markov,1978-12-20,Voskresensk,RUS,NA,1978,12
8465090,Andreas,Dackell,1972-12-29,Gavle,SWE,NA,1972,12
8468496,Marcel,Hossa,1981-10-12,Ilava,SVK,NA,1981,10
8452147,Shaun,Van Allen,1967-08-29,Calgary,CAN,Alberta,1967,8
8469558,Martti,Jarventie,1976-04-04,Tampere,FIN,NA,1976,4
8469800,Olivier,Michaud,1983-09-14,Beloeil,CAN,Quebec,1983,9
8468558,Jozef,Balej,1982-02-22,Myjava,SVK,NA,1982,2
8460105,Radek,Bonk,1976-01-09,Krnov,CZE,NA,1976,1
8469807,Jonathan,Ferland,1983-02-09,Quebec City,CAN,Quebec,1983,2
8470603,Andrei,Kostitsyn,1985-02-03,Novopolotsk,BLR,NA,1985,2
8469528,Garth,Murray,1982-09-17,Regina,CAN,Saskatchewan,1982,9
8469478,Alexander,Perezhogin,1983-08-10,Ust-Kamenogorsk,KAZ,NA,1983,8
8466290,David,Aebischer,1978-02-07,Fribourg,CHE,NA,1978,2
8469658,Cristobal,Huet,1975-09-03,Saint-Martin-d'Hères,FRA,NA,1975,9
8471670,Guillaume,Latendresse,1987-05-24,Ste-Catherine,CAN,Quebec,1987,5
8469489,Duncan,Milroy,1983-02-08,Edmonton,CAN,Alberta,1983,2
8471859,Sergei,Kostitsyn,1987-03-20,Novopolotsk,BLR,NA,1987,3
8470705,Corey,Locke,1984-05-08,Toronto,CAN,Ontario,1984,5
8471457,Gregory,Stewart,1986-05-21,Kitchener,CAN,Ontario,1986,5
8471679,Carey,Price,1987-08-16,Anahim Lake,CAN,British Columbia,1987,8
8467392,Alex,Henry,1979-10-18,Elliot Lake,CAN,Ontario,1979,10
8471976,David,Desharnais,1986-09-14,Laurier-Station,CAN,Quebec,1986,9
8474436,Brock,Trotter,1987-01-16,Brandon,CAN,Manitoba,1987,1
8470623,Shawn,Belle,1985-01-03,Edmonton,CAN,Alberta,1985,1
8473438,Mathieu,Carle,1987-09-30,Gatineau,CAN,Quebec,1987,9
8475372,Andreas,Engqvist,1987-12-23,Stockholm,SWE,NA,1987,12
8475641,Brendon,Nash,1987-03-31,Calgary,CAN,Alberta,1987,3
8473608,Blake,Geoffrion,1988-02-03,Plantation,USA,Florida,1988,2
8475183,Louis,Leblanc,1991-01-26,Pointe-Claire,CAN,Quebec,1991,1
8470329,Chris,Campoli,1984-07-09,Mississauga,CAN,Ontario,1984,7
8471296,Alexei,Emelin,1986-04-25,Togliatti,RUS,NA,1986,4
8473647,Frédéric,St-Denis,1986-01-23,Greenfield Park,CAN,Quebec,1986,1
8475848,Brendan,Gallagher,1992-05-06,Edmonton,CAN,Alberta,1992,5
8474518,Davis,Drewiske,1984-11-22,Hudson,USA,Wisconsin,1984,11
8475889,Patrick,Holland,1992-01-07,Lethbridge,CAN,Alberta,1992,1
8475198,Joonas,Nattinen,1991-01-03,Jamsa,FIN,NA,1991,1
8468095,George,Parros,1979-12-29,Washington,USA,Pennsylvania,1979,12
8477413,Sven,Andrighetto,1993-03-21,Zurich,CHE,NA,1993,3
8470104,Tom,Gilbert,1983-01-10,Bloomington,USA,Minnesota,1983,1
8477901,Daniel,Carr,1991-11-01,Sherwood Park,CAN,Alberta,1991,11
8476479,Phillip,Danault,1993-02-24,Victoriaville,CAN,Quebec,1993,2
8470039,Tomas,Fleischmann,1984-05-16,Koprivnice,CZE,NA,1984,5
8473431,Bud,Holloway,1988-03-01,Wapella,CAN,Saskatchewan,1988,3
8476948,Charles,Hudon,1994-06-23,Alma,CAN,Quebec,1994,6
8477446,Michael,McCarron,1995-03-07,Grosse Pointe,USA,Michigan,1995,3
8473658,Victor,Bartley,1988-02-17,Ottawa,CAN,Ontario,1988,2
8476379,Darren,Dietz,1993-07-17,Medicine Hat,CAN,Alberta,1993,7
8475782,Morgan,Ellis,1992-04-30,Summerside,CAN,Prince Edward Island,1992,4
8478963,Ryan,Johnston,1992-02-14,Sudbury,CAN,Ontario,1992,2
8478004,Brett,Lernout,1995-09-24,Winnipeg,CAN,Manitoba,1995,9
8479292,Charlie,Lindgren,1993-12-18,Lakeville,USA,Minnesota,1993,12
8474100,Dwight,King,1989-07-05,Meadow Lake,CAN,Saskatchewan,1989,7
8477476,Artturi,Lehkonen,1995-07-04,Piikkio,FIN,NA,1995,7
8478561,Andreas,Martinsen,1990-06-13,Bærum,NOR,NA,1990,6
8471228,Alexander,Radulov,1986-07-05,Nizhny Tagil,RUS,NA,1986,7
8477957,Nikita,Scherbak,1995-12-30,Moscow,RUS,NA,1995,12
8476381,Andrew,Shaw,1991-07-20,Belleville,CAN,Ontario,1991,7
8470642,Shea,Weber,1985-08-14,Sicamous,CAN,British Columbia,1985,8
8469466,Ales,Hemsky,1983-08-13,Pardubice,CZE,NA,1983,8
8473991,Karl,Alzner,1988-09-24,Burnaby,CAN,British Columbia,1988,9
8480143,Jakub,Jerabek,1991-05-12,Pilsen,CZE,NA,1991,5
8478454,Noah,Juulsen,1997-04-02,Surrey,CAN,British Columbia,1997,4
8475968,Alex,Belzile,1991-08-31,Riviere-du-Loup,CAN,Quebec,1991,8
8478133,Jake,Evans,1996-06-02,Toronto,CAN,Ontario,1996,6
8480018,Nick,Suzuki,1999-08-10,London,CAN,Ontario,1999,8
8478838,Lukas,Vejdemo,1996-01-25,Stockholm,SWE,NA,1996,1
8479985,Cale,Fleury,1998-11-19,Carlyle,CAN,Saskatchewan,1998,11
8481105,Otto,Leskinen,1997-02-06,Pieksämäki,FIN,NA,1997,2
8477467,Gustav,Olofsson,1994-12-01,Boras,SWE,NA,1994,12
8480051,Cayden,Primeau,1999-08-11,Farmington Hills,USA,Michigan,1999,8
8476981,Josh,Anderson,1994-05-07,Burlington,CAN,Ontario,1994,5
8481540,Cole,Caufield,2001-01-02,Mosinee,USA,Wisconsin,2001,1
8481058,Jesse,Ylönen,1999-10-03,Scottsdale,USA,Arizona,1999,10
8481014,Alexander,Romanov,2000-01-06,Moscow,RUS,NA,2000,1
8474596,Jake,Allen,1990-08-07,Fredericton,CAN,New Brunswick,1990,8
8477631,Brandon,Baddock,1995-03-29,Vermilion,CAN,Alberta,1995,3
8481093,Rafael,Harvey-Pinard,1999-01-06,Saguenay,CAN,Quebec,1999,1
8480858,Cam,Hillis,2000-06-24,Oshawa,CAN,Ontario,2000,6
8479543,Michael,Pezzetta,1998-03-13,Toronto,CAN,Ontario,1998,3
8479514,Rem,Pitlick,1997-04-02,Ottawa,CAN,Ontario,1997,4
8482111,Justin,Barron,2001-11-15,Halifax,CAN,Nova Scotia,2001,11
8480887,Jordan,Harris,2000-07-07,Haverhill,USA,Massachusetts,2000,7
8481555,Mattias,Norlinder,2000-04-12,Kramfors,SWE,NA,2000,4
8481461,Corey,Schueneman,1995-09-02,Milford,USA,Michigan,1995,9
8475227,Chris,Wideman,1990-01-07,St. Louis,USA,Missouri,1990,1
8478933,Michael,McNiven,1997-07-09,Winnipeg,CAN,Manitoba,1997,7
8478470,Sam,Montembeault,1996-10-30,Becancour,CAN,Quebec,1996,10
8483424,Owen,Beck,2004-02-03,Peterborough,CAN,Ontario,2004,2
8483549,Lucas,Condotta,1997-06-19,Georgetown,CAN,Ontario,1997,6
8481523,Kirby,Dach,2001-01-21,Fort Saskatchewan,CAN,Alberta,2001,1
8474149,Evgenii,Dadonov,1989-03-12,Chelyabinsk,RUS,NA,1989,3
8482081,Sean,Farrell,2001-11-02,Milford,USA,Massachusetts,2001,11
8478495,Denis,Gurianov,1997-06-07,Togliatti,RUS,NA,1997,6
8478409,Anthony,Richard,1996-12-20,Trois-Rivières,CAN,Quebec,1996,12
8483515,Juraj,Slafkovsky,2004-03-30,Kosice,SVK,NA,2004,3
8480034,Joel,Teasdale,1999-03-11,Repentigny,CAN,Quebec,1999,3
8479329,Frederic,Allard,1997-12-27,St. Sauveur,CAN,Quebec,1997,12
8482087,Kaiden,Guhle,2002-01-18,Edmonton,CAN,Alberta,2002,1
8482964,Arber,Xhekaj,2001-01-30,Hamilton,CAN,Ontario,2001,1
8482476,Emil,Heineman,2001-11-16,Leksand,SWE,NA,2001,11
8481618,Alex,Newhook,2001-01-28,St. John's,CAN,Newfoundland and Labrador,2001,1
8481593,Jayden,Struble,2001-09-08,Cumberland,USA,Rhode Island,2001,9
8444929,Ron,Anderson,1950-01-21,Moncton,CAN,New Brunswick,1950,1
8445704,Gord,Brooks,1950-09-11,Cobourg,CAN,Ontario,1950,9
8446141,Jack,Egers,1949-01-28,Sudbury,CAN,Ontario,1949,1
8446512,Larry,Fullan,1949-08-11,Toronto,CAN,Ontario,1949,8
8446929,Jim,Hrycuik,1949-10-07,Rosthern,CAN,Saskatchewan,1949,10
8449248,Mike,Marson,1955-07-24,Scarborough,CAN,Ontario,1955,7
8448009,Paul,Nicholson,1954-02-16,London,CAN,Ontario,1954,2
8450290,Andre,Peloffy,1951-02-25,Sete,FRA,NA,1951,2
8444926,Murray,Anderson,1949-08-28,The Pas,CAN,Manitoba,1949,8
8447857,Bill,Mikkelson,1948-05-21,Neepawa,CAN,Manitoba,1948,5
8445667,Rick,Bragnalo,1951-12-01,Fort William,CAN,Ontario,1951,12
8447196,Brian,Kinsella,1954-02-11,Barrie,CAN,Ontario,1954,2
8447314,Mike,Lampman,1950-04-20,Hamilton,CAN,Ontario,1950,4
8449158,Brian,Stapleton,1951-12-25,Fort Erie,CAN,Ontario,1951,12
8445114,Larry,Bolonchuk,1952-02-26,Winnipeg,CAN,Manitoba,1952,2
8448649,Gord,Lane,1953-03-31,Brandon,CAN,Manitoba,1953,3
8449500,Robert,McLean,1954-01-19,Niagara Falls,CAN,Ontario,1954,1
8451162,Peter,Scamurra,1955-02-23,Buffalo,USA,New York,1955,2
8452519,Bernie,Wolfe,1951-12-18,Montréal,CAN,Quebec,1951,12
8446921,Alex,Forsyth,1955-01-06,Galt,CAN,Ontario,1955,1
8450216,Douglas,Patey,1956-12-28,Toronto,CAN,Ontario,1956,12
8448967,Steve,Self,1950-05-09,Peterborough,CAN,Ontario,1950,5
8445793,Nelson,Burton,1957-11-06,Sydney,CAN,Nova Scotia,1957,11
8447245,Eddy,Godin,1957-03-29,Donnacona,CAN,Quebec,1957,3
8445388,Jim,Bedard,1956-11-14,Niagara Falls,CAN,Ontario,1956,11
8446543,Rolf,Edberg,1950-09-29,Stockholm,SWE,NA,1950,9
8451803,Leif,Svensson,1951-07-18,Härnösand,SWE,NA,1951,7
8451956,Brent,Tremblay,1957-11-01,North Bay,CAN,Ontario,1957,11
8445619,Rollie,Boutin,1957-11-06,Westlock,CAN,Alberta,1957,11
8446019,Tony,Cassolato,1956-05-07,Guelph,CAN,Ontario,1956,5
