accident_id,accident_type,datetime,county,municipality,species,lat,long,sex,juvenile,outcome
325214,Road,2026-01-29T23:25:00Z,Skåne County,Ängelholm,Roe deer,56.21805,12.85867,Female,No,Euthanised
317691,Road,2026-01-29T23:40:00Z,Värmland County,Årjäng,Roe deer,59.31616,12.31748,Female,No,Died at the scene
317981,Railway,2026-01-29T23:42:00Z,Örebro County,Askersund,Roe deer,59.17349,14.81219,Female,No,Euthanised
318195,Road,2026-01-29T23:45:00Z,Kronoberg County,Växjö,Roe deer,56.83055,14.69518,Male,No,Died at the scene
317827,Road,2026-01-29T23:46:00Z,Stockholm County,Norrtälje,Roe deer,60.049,18.57126,Female,No,Died at the scene
318946,Road,2026-01-30T00:00:00Z,Östergötland County,Linköping,Fallow deer,58.22792,15.71684,Female,No,"Assessed injured, not found"
317737,Railway,2026-01-30T00:20:00Z,Värmland County,Sunne,Roe deer,59.92208,13.16315,Unknown,Unknown,Died at the scene
318867,Road,2026-01-30T00:22:00Z,Värmland County,Sunne,Moose,59.9987,12.65846,Unknown,Unknown,Assessed uninjured
317599,Road,2026-01-30T00:24:00Z,Uppsala County,Uppsala,Roe deer,60.00519,17.52443,Male,No,Found dead
317611,Road,2026-01-30T00:30:00Z,Jönköping County,Jönköping,Roe deer,57.75947,14.00354,Female,No,Died at the scene
318569,Road,2026-01-30T00:30:00Z,Dalarna County,Ludvika,Roe deer,60.10371,15.19001,Unknown,No,Not found
318752,Road,2026-01-30T00:50:00Z,Södermanland County,Eskilstuna,Roe deer,59.32029,16.34036,Female,No,Assessed uninjured
321277,Road,2026-01-30T01:00:00Z,Kronoberg County,Växjö,Roe deer,56.99657,15.01197,Male,No,Died at the scene
323529,Road,2026-01-30T01:20:00Z,Uppsala County,Uppsala,Wild boar,59.95365,17.86866,Female,No,Died at the scene
317601,Road,2026-01-30T01:40:00Z,Kronoberg County,Tingsryd,Roe deer,56.50625,15.11901,Male,No,Euthanised
317661,Road,2026-01-30T01:40:00Z,Kronoberg County,Ljungby,Roe deer,56.72547,14.13706,Male,No,Found dead
317803,Road,2026-01-30T01:45:00Z,Västra Götaland County,Göteborg,Roe deer,57.80302,11.97564,Female,No,Assessed uninjured
317975,Railway,2026-01-30T01:45:00Z,Skåne County,Ystad,Roe deer,55.47142,13.65568,Unknown,Unknown,"Assessed injured, not found"
317975,Railway,2026-01-30T01:45:00Z,Skåne County,Ystad,Roe deer,55.47142,13.65568,Unknown,Unknown,Assessed uninjured
320121,Railway,2026-01-30T01:55:00Z,Västernorrland County,Sundsvall,Moose,62.30174,17.37449,Unknown,Unknown,Assessed uninjured
320121,Railway,2026-01-30T01:55:00Z,Västernorrland County,Sundsvall,Moose,62.30174,17.37449,Unknown,Unknown,Assessed uninjured
317888,Railway,2026-01-30T02:00:00Z,Stockholm County,Upplands-Bro,Wild boar,59.49524,17.67614,Male,No,Died at the scene
318140,Road,2026-01-30T02:29:00Z,Västra Götaland County,Töreboda,Roe deer,58.79431,14.22425,Male,Yes,Died at the scene
317738,Road,2026-01-30T02:41:00Z,Östergötland County,Mjölby,Roe deer,58.32847,15.10085,Unknown,Unknown,Assessed uninjured
317659,Road,2026-01-30T03:00:00Z,Västernorrland County,Sollefteå,Moose,63.17021,17.44242,Female,No,Euthanised
317602,Road,2026-01-30T03:10:00Z,Gävleborg County,Gävle,Roe deer,60.66193,17.06741,Female,Yes,Assessed uninjured
318089,Road,2026-01-30T03:18:00Z,Värmland County,Torsby,Roe deer,60.18333,13.0149,Female,No,Died at the scene
317644,Road,2026-01-30T03:29:00Z,Jönköping County,Nässjö,Roe deer,57.60817,14.82864,Female,No,Died at the scene
317787,Road,2026-01-30T03:36:00Z,Västra Götaland County,Ulricehamn,Moose,57.81078,13.44368,Male,No,Euthanised
318519,Road,2026-01-30T03:40:00Z,Kalmar County,Hultsfred,Roe deer,57.38903,15.76011,Female,No,Euthanised
318183,Road,2026-01-30T04:23:00Z,Stockholm County,Vallentuna,Roe deer,59.54245,18.00514,Female,No,Found dead
317781,Road,2026-01-30T04:30:00Z,Södermanland County,Strängnäs,Roe deer,59.48996,17.01381,Female,No,Euthanised
318469,Railway,2026-01-30T04:44:00Z,Västra Götaland County,Mellerud,Roe deer,58.65576,12.42972,Male,No,Found dead
317892,Road,2026-01-30T04:50:00Z,Värmland County,Karlstad,Roe deer,59.52912,13.13779,Male,No,Euthanised
317725,Road,2026-01-30T05:10:00Z,Östergötland County,Boxholm,Roe deer,58.28824,14.92103,Unknown,Unknown,Assessed uninjured
317624,Road,2026-01-30T05:17:00Z,Dalarna County,Ludvika,Roe deer,60.27245,14.98136,Unknown,Unknown,Not found
317670,Road,2026-01-30T05:22:00Z,Västra Götaland County,Mellerud,Roe deer,58.72214,12.39621,Unknown,Unknown,Assessed uninjured
318237,Road,2026-01-30T05:30:00Z,Västra Götaland County,Ulricehamn,Roe deer,57.71701,13.52244,Unknown,Unknown,"Assessed injured, not found"
320696,Road,2026-01-30T05:30:00Z,Västra Götaland County,Orust,Roe deer,58.19496,11.68982,Unknown,Unknown,Assessed uninjured
317717,Road,2026-01-30T05:34:00Z,Dalarna County,Vansbro,Moose,60.28591,14.17594,Male,No,Died at the scene
317615,Road,2026-01-30T05:35:00Z,Västmanland County,Sala,Roe deer,59.93791,16.34005,Female,No,Died at the scene
322698,Road,2026-01-30T05:41:00Z,Jönköping County,Vetlanda,Roe deer,57.39503,15.17246,Unknown,Unknown,Not found
318250,Road,2026-01-30T05:42:00Z,Örebro County,Kumla,Wild boar,59.10411,15.14468,Unknown,Unknown,"Assessed injured, not found"
317732,Road,2026-01-30T05:45:00Z,Värmland County,Sunne,Roe deer,59.92551,13.12949,Unknown,Unknown,Assessed uninjured
318049,Road,2026-01-30T05:50:00Z,Jönköping County,Habo,Moose,57.87399,13.93188,Unknown,Yes,Assessed uninjured
318652,Road,2026-01-30T05:50:00Z,Östergötland County,Kinda,Fallow deer,58.13885,15.7677,Unknown,Unknown,"Assessed injured, not found"
318858,Road,2026-01-30T05:50:00Z,Värmland County,Sunne,Moose,60.00825,12.69186,Female,No,Died at the scene
319610,Road,2026-01-30T05:50:00Z,Stockholm County,Norrtälje,Roe deer,59.80823,18.64959,Female,No,Assessed uninjured
317640,Road,2026-01-30T06:00:00Z,Kalmar County,Oskarshamn,Roe deer,57.31348,16.46361,Female,Yes,Died at the scene
318252,Road,2026-01-30T06:00:00Z,Kalmar County,Mönsterås,Roe deer,57.16322,16.33687,Female,No,Found dead
318766,Road,2026-01-30T06:00:00Z,Västra Götaland County,Falköping,Roe deer,58.22186,13.40171,Unknown,Unknown,Not found
317707,Railway,2026-01-30T06:03:00Z,Skåne County,Hässleholm,Wild boar,56.09244,13.96478,Unknown,Unknown,Died at the scene
325315,Road,2026-01-30T06:04:00Z,Skåne County,Ängelholm,Roe deer,56.27148,13.00731,Female,No,Found dead
317617,Road,2026-01-30T06:06:00Z,Skåne County,Kristianstad,Roe deer,56.04719,14.47482,Female,No,Died at the scene
318589,Road,2026-01-30T06:15:00Z,Jönköping County,Vetlanda,Roe deer,57.47977,15.03386,Unknown,Unknown,Assessed uninjured
323505,Road,2026-01-30T06:15:00Z,Södermanland County,Vingåker,Fallow deer,59.02682,15.67841,Unknown,Unknown,Assessed uninjured
317642,Railway,2026-01-30T06:17:00Z,Stockholm County,Södertälje,Roe deer,59.15654,17.62439,Unknown,Unknown,Not found
317645,Road,2026-01-30T06:19:00Z,Västra Götaland County,Borås,Roe deer,57.71136,12.81547,Female,No,Died at the scene
317660,Road,2026-01-30T06:19:00Z,Jämtland County,Berg,Moose,62.86688,13.31267,Male,No,Assessed uninjured
323509,Railway,2026-01-30T06:19:00Z,Skåne County,Kristianstad,Roe deer,56.09813,13.94656,Unknown,Unknown,Died at the scene
318039,Road,2026-01-30T06:20:00Z,Kalmar County,Kalmar,Roe deer,56.53746,16.18148,Female,No,Died at the scene
318039,Road,2026-01-30T06:20:00Z,Kalmar County,Kalmar,Roe deer,56.53746,16.18148,Female,Yes,Euthanised
317690,Road,2026-01-30T06:30:00Z,Östergötland County,Linköping,Fallow deer,58.21066,15.66849,Male,No,Assessed uninjured
317697,Road,2026-01-30T06:30:00Z,Västmanland County,Surahammar,Roe deer,59.6934,16.24426,Male,No,Assessed uninjured
317784,Road,2026-01-30T06:45:00Z,Jönköping County,Nässjö,Roe deer,57.76334,14.85973,Female,No,Euthanised
322851,Road,2026-01-30T06:52:00Z,Kronoberg County,Älmhult,Roe deer,56.62731,14.03776,Unknown,Unknown,Euthanised
319225,Railway,2026-01-30T06:55:00Z,Östergötland County,Linköping,Fallow deer,58.28151,15.75782,Unknown,Unknown,Died at the scene
317649,Road,2026-01-30T07:00:00Z,Gotland County,Gotland,Roe deer,57.47822,18.53485,Female,No,Died at the scene
317695,Road,2026-01-30T07:00:00Z,Östergötland County,Linköping,Fallow deer,58.20943,15.66888,Male,No,Assessed uninjured
317701,Road,2026-01-30T07:00:00Z,Västra Götaland County,Borås,Roe deer,57.85717,13.01741,Female,No,Died at the scene
317712,Road,2026-01-30T07:00:00Z,Västernorrland County,Sollefteå,Roe deer,63.18744,17.06404,Unknown,Unknown,Assessed uninjured
319097,Road,2026-01-30T07:00:00Z,Blekinge County,Karlskrona,Roe deer,56.2821,15.51768,Female,No,Died at the scene
318387,Road,2026-01-30T07:08:00Z,Gotland County,Gotland,Roe deer,57.54803,18.26523,Unknown,Unknown,Assessed uninjured
317630,Road,2026-01-30T07:09:00Z,Halland County,Laholm,Roe deer,56.44685,12.96902,Female,No,Died at the scene
317657,Road,2026-01-30T07:15:00Z,Östergötland County,Norrköping,Roe deer,58.55244,16.24409,Female,No,Found dead
317641,Road,2026-01-30T07:20:00Z,Jönköping County,Jönköping,Wild boar,57.71089,14.35625,Male,No,Died at the scene
318696,Road,2026-01-30T07:20:00Z,Skåne County,Trelleborg,Roe deer,55.44259,13.35317,Male,Yes,Euthanised
318505,Road,2026-01-30T07:27:00Z,Västmanland County,Arboga,Roe deer,59.37603,15.7522,Unknown,Unknown,Not found
321435,Road,2026-01-30T07:30:00Z,Jönköping County,Jönköping,Roe deer,57.71686,14.12626,Unknown,Unknown,Not found
318397,Road,2026-01-30T07:31:00Z,Jämtland County,Östersund,Roe deer,63.11666,14.79792,Male,Yes,Euthanised
317806,Road,2026-01-30T07:33:00Z,Skåne County,Sjöbo,Fallow deer,55.60083,13.79022,Male,Yes,Died at the scene
318132,Road,2026-01-30T07:34:00Z,Jönköping County,Nässjö,Roe deer,57.60816,14.82885,Unknown,Unknown,Died at the scene
321212,Road,2026-01-30T07:35:00Z,Skåne County,Höör,Roe deer,55.91201,13.48518,Unknown,Unknown,Not found
320213,Road,2026-01-30T07:40:00Z,Västra Götaland County,Tibro,Roe deer,58.41179,14.16747,Female,No,Died at the scene
317634,Road,2026-01-30T07:41:00Z,Uppsala County,Heby,Roe deer,60.2111,16.95366,Male,Yes,Died at the scene
318287,Road,2026-01-30T07:43:00Z,Värmland County,Arvika,Roe deer,59.53724,12.75717,Unknown,Unknown,Not found
317643,Road,2026-01-30T07:52:00Z,Kalmar County,Kalmar,Roe deer,57.1239,16.96742,Unknown,Unknown,Not found
317869,Road,2026-01-30T07:59:00Z,Dalarna County,Älvdalen,Roe deer,61.86161,12.22079,Unknown,No,Assessed uninjured
323486,Road,2026-01-30T08:01:00Z,Uppsala County,Uppsala,Roe deer,59.80209,17.60384,Male,No,Euthanised
317735,Road,2026-01-30T08:06:00Z,Västra Götaland County,Mariestad,Roe deer,58.70158,13.8585,Unknown,Unknown,Assessed uninjured
318289,Road,2026-01-30T08:06:00Z,Värmland County,Arvika,Roe deer,59.6649,12.6374,Female,No,Euthanised
322714,Road,2026-01-30T08:10:00Z,Jönköping County,Vetlanda,Roe deer,57.38254,15.20114,Male,No,Euthanised
318242,Road,2026-01-30T08:15:00Z,Västra Götaland County,Orust,Roe deer,58.18129,11.83159,Unknown,Unknown,Assessed uninjured
319282,Road,2026-01-30T08:15:00Z,Halland County,Falkenberg,Roe deer,57.07691,12.66301,Male,Yes,Found dead
317694,Road,2026-01-30T08:21:00Z,Västernorrland County,Ånge,Roe deer,62.53695,15.70787,Unknown,Unknown,Assessed uninjured
317680,Road,2026-01-30T08:30:00Z,Västra Götaland County,Uddevalla,Roe deer,58.18915,11.96197,Female,No,Found dead
317704,Road,2026-01-30T08:30:00Z,Värmland County,Hagfors,Moose,60.18695,13.31118,Female,No,Euthanised
317668,Road,2026-01-30T08:36:00Z,Blekinge County,Ronneby,Roe deer,56.41823,15.05677,Unknown,No,Not found
317672,Road,2026-01-30T08:40:00Z,Västra Götaland County,Åmål,Roe deer,58.93795,12.60032,Female,No,Died at the scene
317744,Road,2026-01-30T08:45:00Z,Blekinge County,Karlshamn,Roe deer,56.19874,14.95019,Male,No,Died at the scene
318938,Road,2026-01-30T08:50:00Z,Uppsala County,Enköping,Fallow deer,59.62882,16.95972,Male,No,Euthanised
317733,Railway,2026-01-30T08:51:00Z,Södermanland County,Vingåker,Fallow deer,59.04908,15.73263,Unknown,Unknown,Died at the scene
318255,Road,2026-01-30T09:00:00Z,Kalmar County,Mönsterås,Roe deer,57.02228,16.43423,Unknown,Unknown,Assessed uninjured
317763,Road,2026-01-30T09:05:00Z,Södermanland County,Vingåker,Fallow deer,59.09708,15.83885,Female,Yes,Died at the scene
318212,Road,2026-01-30T09:05:00Z,Jämtland County,Strömsund,Moose,64.15807,15.99378,Unknown,Unknown,Assessed uninjured
318201,Railway,2026-01-30T09:06:00Z,Södermanland County,Katrineholm,Moose,59.18055,16.45547,Female,Yes,Found dead
317638,Railway,2026-01-30T09:12:00Z,Gävleborg County,Gävle,Roe deer,60.66719,17.05121,Unknown,Unknown,Died at the scene
317904,Road,2026-01-30T09:15:00Z,Västerbotten County,Umeå,Roe deer,63.92824,20.46291,Unknown,Unknown,Assessed uninjured
317761,Railway,2026-01-30T09:25:00Z,Halland County,Varberg,Roe deer,57.08138,12.30044,Unknown,No,Died at the scene
317761,Railway,2026-01-30T09:25:00Z,Halland County,Varberg,Roe deer,57.08138,12.30044,Unknown,No,Died at the scene
323508,Railway,2026-01-30T09:32:00Z,Södermanland County,Vingåker,Roe deer,59.05907,15.66199,Unknown,Unknown,Died at the scene
317885,Road,2026-01-30T09:33:00Z,Västra Götaland County,Tjörn,Roe deer,57.96753,11.63298,Female,No,Died at the scene
317684,Road,2026-01-30T09:35:00Z,Blekinge County,Ronneby,Roe deer,56.42096,15.05327,Unknown,Unknown,Not found
318066,Railway,2026-01-30T09:40:00Z,Södermanland County,Flen,Moose,59.0889,16.87143,Male,No,Euthanised
317646,Road,2026-01-30T09:42:00Z,Stockholm County,Nykvarn,Roe deer,59.20621,17.35502,Unknown,Unknown,Assessed uninjured
317678,Road,2026-01-30T10:00:00Z,Jämtland County,Ragunda,Moose,63.15131,15.98874,Male,Yes,Died at the scene
317730,Road,2026-01-30T10:00:00Z,Kalmar County,Högsby,Wild boar,57.16586,15.99111,Male,No,Died at the scene
318515,Road,2026-01-30T10:18:00Z,Dalarna County,Älvdalen,Roe deer,61.25666,14.06866,Male,No,Euthanised
317681,Road,2026-01-30T10:24:00Z,Gävleborg County,Gävle,Roe deer,60.70241,17.1945,Unknown,Unknown,Assessed uninjured
317980,Road,2026-01-30T10:44:00Z,Värmland County,Arvika,Roe deer,59.44526,12.76967,Female,No,Died at the scene
317676,Road,2026-01-30T10:45:00Z,Västra Götaland County,Åmål,Roe deer,58.86364,12.56054,Female,No,Died at the scene
317676,Road,2026-01-30T10:45:00Z,Västra Götaland County,Åmål,Roe deer,58.86364,12.56054,Female,No,Died at the scene
317702,Road,2026-01-30T10:49:00Z,Östergötland County,Linköping,Roe deer,58.42582,15.55649,Unknown,No,Died at the scene
317747,Road,2026-01-30T11:00:00Z,Östergötland County,Linköping,Other animals,58.33477,15.55799,Unknown,Unknown,"Assessed injured, not found"
317837,Road,2026-01-30T11:05:00Z,Västra Götaland County,Lidköping,Roe deer,58.38113,13.06639,Female,No,Assessed uninjured
321021,Railway,2026-01-30T11:40:00Z,Södermanland County,Katrineholm,Eagle,58.9598,16.18573,Unknown,Unknown,Died at the scene
317887,Road,2026-01-30T12:00:00Z,Värmland County,Årjäng,Moose,59.52175,12.02701,Female,No,Assessed uninjured
318047,Road,2026-01-30T12:00:00Z,Stockholm County,Norrtälje,Roe deer,59.87384,18.86572,Male,Yes,Euthanised
317703,Road,2026-01-30T12:37:00Z,Västernorrland County,Sollefteå,Roe deer,63.15695,17.67333,Female,No,Euthanised
317734,Road,2026-01-30T12:37:00Z,Värmland County,Grums,Roe deer,59.37018,13.14266,Unknown,Unknown,Not found
318157,Road,2026-01-30T12:56:00Z,Uppsala County,Uppsala,Roe deer,59.80039,17.44401,Male,No,Euthanised
317931,Road,2026-01-30T13:00:00Z,Uppsala County,Uppsala,Wild boar,59.98811,17.42553,Male,No,Died at the scene
319139,Railway,2026-01-30T13:05:00Z,Norrbotten County,Piteå,Moose,65.42832,20.39156,Female,No,Died at the scene
319139,Railway,2026-01-30T13:05:00Z,Norrbotten County,Piteå,Moose,65.42832,20.39156,Unknown,Yes,Died at the scene
317743,Road,2026-01-30T13:40:00Z,Västra Götaland County,Borås,Roe deer,57.85962,13.01904,Unknown,Unknown,Assessed uninjured
317720,Road,2026-01-30T13:56:00Z,Norrbotten County,Kiruna,Otter,67.58956,21.87361,Unknown,No,Died at the scene
317821,Road,2026-01-30T14:25:00Z,Västra Götaland County,Vara,Roe deer,58.27334,13.07357,Unknown,Unknown,Assessed uninjured
319381,Road,2026-01-30T14:50:00Z,Skåne County,Trelleborg,Roe deer,55.44217,13.35548,Unknown,Unknown,Died at the scene
324565,Road,2026-01-30T15:00:00Z,Skåne County,Ängelholm,Fallow deer,56.23212,13.03652,Unknown,Unknown,Assessed uninjured
317751,Road,2026-01-30T15:20:00Z,Västerbotten County,Skellefteå,Roe deer,64.60772,21.20274,Unknown,Unknown,Assessed uninjured
317728,Road,2026-01-30T15:22:00Z,Stockholm County,Södertälje,Roe deer,59.24326,17.62513,Male,No,Euthanised
324759,Road,2026-01-30T15:30:00Z,Västra Götaland County,Lidköping,Wild boar,57.83503,11.36917,Male,Yes,Died at the scene
318142,Railway,2026-01-30T15:48:00Z,Norrbotten County,Kalix,Roe deer,65.89752,22.96236,Unknown,Unknown,Died at the scene
317870,Road,2026-01-30T16:20:00Z,Skåne County,Sjöbo,Fallow deer,55.5917,13.69038,Unknown,No,Assessed uninjured
320660,Road,2026-01-30T16:20:00Z,Kalmar County,Nybro,Roe deer,56.70276,15.84313,Unknown,Unknown,"Assessed injured, not found"
318926,Road,2026-01-30T16:35:00Z,Värmland County,Säffle,Roe deer,59.01402,13.11445,Female,No,Found dead
317746,Road,2026-01-30T16:40:00Z,Östergötland County,Motala,Roe deer,58.66253,14.9652,Male,No,Euthanised
317742,Road,2026-01-30T16:45:00Z,Östergötland County,Motala,Roe deer,58.66279,14.96528,Male,No,Euthanised
318750,Road,2026-01-30T16:45:00Z,Södermanland County,Eskilstuna,Roe deer,59.29451,16.10967,Female,No,Died at the scene
317740,Railway,2026-01-30T16:50:00Z,Jönköping County,Nässjö,Moose,57.58244,14.47577,Female,No,Died at the scene
317753,Road,2026-01-30T16:54:00Z,Stockholm County,Sigtuna,Roe deer,59.64923,17.64089,Unknown,Unknown,Not found
319038,Road,2026-01-30T16:55:00Z,Kalmar County,Mörbylånga,Roe deer,56.62947,16.46659,Female,No,Euthanised
317750,Railway,2026-01-30T16:57:00Z,Halland County,Falkenberg,Roe deer,56.86283,12.66695,Unknown,Unknown,Found dead
317767,Road,2026-01-30T17:00:00Z,Östergötland County,Valdemarsvik,Fallow deer,58.29212,16.472,Male,No,Assessed uninjured
318861,Road,2026-01-30T17:00:00Z,Jönköping County,Vetlanda,Roe deer,57.36181,15.06733,Female,No,Found dead
317812,Road,2026-01-30T17:05:00Z,Södermanland County,Vingåker,Roe deer,59.11835,15.94674,Unknown,Unknown,Not found
317765,Road,2026-01-30T17:10:00Z,Södermanland County,Vingåker,Fallow deer,59.08157,15.89521,Female,Yes,Died at the scene
317959,Road,2026-01-30T17:10:00Z,Kalmar County,Västervik,Roe deer,57.85181,16.4305,Unknown,Unknown,Died at the scene
321202,Road,2026-01-30T17:10:00Z,Östergötland County,Söderköping,Roe deer,58.35107,16.70287,Female,No,Died at the scene
325316,Road,2026-01-30T17:12:00Z,Skåne County,Ängelholm,Roe deer,56.29907,12.8766,Female,No,Found dead
317820,Road,2026-01-30T17:13:00Z,Örebro County,Hallsberg,Fallow deer,59.08111,15.27997,Male,No,"Assessed injured, not found"
317949,Road,2026-01-30T17:15:00Z,Jämtland County,Ragunda,Moose,63.05729,16.391,Unknown,Unknown,Assessed uninjured
319605,Road,2026-01-30T17:15:00Z,Kronoberg County,Älmhult,Roe deer,56.51508,14.04384,Unknown,Unknown,Assessed uninjured
317764,Road,2026-01-30T17:17:00Z,Västmanland County,Norberg,Moose,60.16233,15.97006,Female,No,Assessed uninjured
317764,Road,2026-01-30T17:17:00Z,Västmanland County,Norberg,Moose,60.16233,15.97006,Unknown,Yes,Assessed uninjured
317758,Road,2026-01-30T17:20:00Z,Västra Götaland County,Tidaholm,Roe deer,58.2395,13.8245,Unknown,Yes,Assessed uninjured
317808,Road,2026-01-30T17:20:00Z,Skåne County,Ystad,Roe deer,55.43177,13.86084,Male,Yes,Euthanised
317950,Road,2026-01-30T17:20:00Z,Östergötland County,Kinda,Roe deer,57.88382,15.65175,Female,No,Euthanised
317955,Road,2026-01-30T17:20:00Z,Gotland County,Gotland,Roe deer,57.46603,18.46442,Female,No,Euthanised
319258,Road,2026-01-30T17:20:00Z,Dalarna County,Rättvik,Moose,60.90469,14.94688,Unknown,Unknown,Assessed uninjured
318559,Road,2026-01-30T17:21:00Z,Örebro County,Lekeberg,Roe deer,59.16018,14.79235,Female,No,Died at the scene
317822,Road,2026-01-30T17:25:00Z,Västra Götaland County,Vara,Moose,58.33286,12.93651,Female,No,Died at the scene
317836,Road,2026-01-30T17:25:00Z,Västra Götaland County,Grästorp,Roe deer,58.36818,12.71731,Unknown,Unknown,Assessed uninjured
318042,Road,2026-01-30T17:25:00Z,Kalmar County,Kalmar,Roe deer,56.58851,16.11906,Unknown,Yes,Died at the scene
318301,Road,2026-01-30T17:27:00Z,Stockholm County,Norrtälje,Roe deer,59.6807,18.81379,Female,No,Found dead
318306,Road,2026-01-30T17:27:00Z,Stockholm County,Norrtälje,Roe deer,59.68159,18.80062,Female,No,Died at the scene
317772,Road,2026-01-30T17:29:00Z,Uppsala County,Heby,Roe deer,60.17529,17.00937,Unknown,Unknown,Assessed uninjured
317766,Road,2026-01-30T17:30:00Z,Jönköping County,Vetlanda,Moose,57.39671,14.86736,Female,No,Euthanised
317780,Road,2026-01-30T17:30:00Z,Värmland County,Arvika,Moose,59.62797,12.95446,Unknown,Unknown,Assessed uninjured
317807,Road,2026-01-30T17:30:00Z,Skåne County,Sjöbo,Fallow deer,55.6005,13.79023,Female,No,Euthanised
317968,Road,2026-01-30T17:30:00Z,Västmanland County,Surahammar,Moose,59.67078,16.22755,Female,No,Euthanised
318562,Road,2026-01-30T17:30:00Z,Västra Götaland County,Mark,Moose,57.58145,12.49203,Female,No,Assessed uninjured
318571,Road,2026-01-30T17:30:00Z,Dalarna County,Ludvika,Moose,60.14212,15.08145,Unknown,No,Assessed uninjured
318723,Road,2026-01-30T17:30:00Z,Västmanland County,Västerås,Moose,59.57137,16.35133,Male,No,Died at the scene
317788,Road,2026-01-30T17:31:00Z,Västra Götaland County,Ulricehamn,Roe deer,57.8485,13.43805,Female,Yes,Died at the scene
319764,Railway,2026-01-30T17:39:00Z,Dalarna County,Mora,Moose,60.91621,14.81222,Unknown,Unknown,Died at the scene
317868,Road,2026-01-30T17:40:00Z,Blekinge County,Ronneby,Roe deer,56.27787,15.12806,Female,Yes,Died at the scene
317935,Road,2026-01-30T17:43:00Z,Jönköping County,Värnamo,Roe deer,57.10009,14.30568,Unknown,Unknown,Assessed uninjured
319273,Road,2026-01-30T17:43:00Z,Stockholm County,Österåker,Roe deer,59.54152,18.65301,Unknown,Unknown,Assessed uninjured
317973,Road,2026-01-30T17:45:00Z,Västra Götaland County,Orust,Roe deer,58.1473,11.80411,Unknown,Unknown,Not found
318316,Road,2026-01-30T17:45:00Z,Värmland County,Säffle,Roe deer,59.1081,12.90386,Unknown,Unknown,Assessed uninjured
317845,Railway,2026-01-30T17:49:00Z,Norrbotten County,Luleå,Moose,66.01419,21.87844,Unknown,Unknown,Died at the scene
317770,Road,2026-01-30T17:50:00Z,Dalarna County,Falun,Roe deer,60.66081,15.62993,Unknown,Unknown,Not found
317770,Road,2026-01-30T17:50:00Z,Dalarna County,Falun,Roe deer,60.66081,15.62993,Unknown,Unknown,Not found
325483,Railway,2026-01-30T17:50:00Z,Gävleborg County,Gävle,Eagle,60.87777,17.10805,Unknown,Unknown,Not found
318031,Road,2026-01-30T17:51:00Z,Dalarna County,Malung-Sälen,Moose,60.77478,13.47816,Unknown,No,Assessed uninjured
318216,Road,2026-01-30T17:54:00Z,Örebro County,Lekeberg,Moose,59.17741,14.85675,Male,Yes,Euthanised
322658,Road,2026-01-30T17:54:00Z,Dalarna County,Avesta,Roe deer,60.20167,16.33424,Unknown,Unknown,"Assessed injured, not found"
317782,Road,2026-01-30T17:55:00Z,Södermanland County,Strängnäs,Moose,59.37726,16.97444,Female,No,Assessed uninjured
317796,Road,2026-01-30T17:55:00Z,Kalmar County,Västervik,Roe deer,57.58141,16.51415,Female,No,Assessed uninjured
319239,Road,2026-01-30T17:55:00Z,Uppsala County,Tierp,Roe deer,60.47942,17.75323,Male,No,Died at the scene
317768,Road,2026-01-30T17:57:00Z,Västra Götaland County,Töreboda,Roe deer,58.61816,13.98109,Female,No,Found dead
318146,Road,2026-01-30T17:58:00Z,Värmland County,Torsby,Roe deer,60.28105,12.85039,Unknown,Unknown,Assessed uninjured
317802,Road,2026-01-30T18:00:00Z,Kronoberg County,Tingsryd,Roe deer,56.59078,14.9304,Female,No,Died at the scene
317875,Road,2026-01-30T18:00:00Z,Blekinge County,Karlshamn,Roe deer,56.24816,14.78501,Female,Yes,Died at the scene
317876,Road,2026-01-30T18:00:00Z,Norrbotten County,Älvsbyn,Moose,65.54417,21.21964,Female,No,Euthanised
317924,Road,2026-01-30T18:00:00Z,Östergötland County,Motala,Roe deer,58.63718,15.30939,Female,Yes,Died at the scene
318029,Road,2026-01-30T18:00:00Z,Västernorrland County,Sundsvall,Roe deer,62.4251,17.42623,Male,No,Found dead
318276,Road,2026-01-30T18:02:00Z,Blekinge County,Karlskrona,Roe deer,56.17151,15.77611,Female,No,Assessed uninjured
317799,Road,2026-01-30T18:10:00Z,Uppsala County,Östhammar,Roe deer,60.08281,18.09139,Male,No,Died at the scene
318277,Road,2026-01-30T18:10:00Z,Blekinge County,Karlskrona,Roe deer,56.20899,15.53702,Female,No,Died at the scene
323359,Road,2026-01-30T18:10:00Z,Västra Götaland County,Svenljunga,Roe deer,57.44132,13.0965,Male,No,Died at the scene
318744,Road,2026-01-30T18:15:00Z,Östergötland County,Motala,Roe deer,58.56323,15.06371,Unknown,Unknown,"Assessed injured, not found"
323694,Road,2026-01-30T18:15:00Z,Södermanland County,Eskilstuna,Roe deer,59.40063,16.48676,Unknown,Unknown,Not found
317773,Road,2026-01-30T18:20:00Z,Halland County,Falkenberg,Roe deer,56.91993,12.44024,Male,No,Euthanised
317776,Road,2026-01-30T18:20:00Z,Västerbotten County,Storuman,Roe deer,65.66002,15.43922,Female,No,Died at the scene
318229,Road,2026-01-30T18:20:00Z,Östergötland County,Ödeshög,Roe deer,58.22431,14.66231,Male,No,Assessed uninjured
