decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,year,month,wday,hour,day,dryandra,prcp,tmax,tmin
-32.7,116.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,22d9d961-9054-4d17-919d-3c8f9a0e7af8,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,115.8,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,28533c43-1332-4ad2-835f-09b728728830,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,116.8,2007-09-29T03:53:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0a3fb70a-23cc-4b8c-a66e-19aef0c4192e,iNaturalist Australia,2007,Sep,Sat,3,2007-09-29,TRUE,0,22.6,5
-32.7,116.9,2014-09-12T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,97a5a64b-2f4e-414b-9f6c-ce4e950bdf25,iNaturalist Australia,2014,Sep,Fri,14,2014-09-12,TRUE,0,22.1,5.8
-32.7,116.9,2017-10-18T00:57:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,33cdacba-d48e-4265-9f5b-36b827325ec4,iNaturalist Australia,2017,Oct,Wed,0,2017-10-18,TRUE,3,17.9,5.8
-32.7,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6ba26a31-ebb4-4c44-842e-a02c8e127cc6,Northern Territory Museum and Art Gallery provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,116.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,88bc107f-a5dd-448d-a6f3-f0498aa55cad,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,117,2020-09-18T06:07:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7e6d3010-4bd4-4bf4-b427-18a2c8c687f2,iNaturalist Australia,2020,Sep,Fri,6,2020-09-18,TRUE,0,20.1,4.2
-32.7,116.9,2022-12-18T04:52:19Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,278bb1a4-d7b3-49ad-8848-cb5b25b006ad,iNaturalist Australia,2022,Dec,Sun,4,2022-12-18,TRUE,0,30.3,13.4
-32.7,116.9,2020-09-18T06:20:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,75aac01f-aded-4984-840a-27d6e00ae569,iNaturalist Australia,2020,Sep,Fri,6,2020-09-18,TRUE,0,20.1,4.2
-32.7,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8b1d436c-86aa-46d9-ace0-68910fcc1b51,Northern Territory Museum and Art Gallery provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,117,2022-03-08T02:02:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,75b873a5-5b8e-44f8-b43e-aa72f9e9678f,iNaturalist Australia,2022,Mar,Tue,2,2022-03-08,TRUE,0,29.3,14.1
-32.7,116.8,2022-08-22T06:47:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,063fbc63-1377-4767-ab42-36fe6af06db0,iNaturalist Australia,2022,Aug,Mon,6,2022-08-22,TRUE,0.6,13.7,4.4
-32.7,117,2020-06-14T07:41:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0878eb38-3fc3-4e18-94be-d5359b3c09a2,iNaturalist Australia,2020,Jun,Sun,7,2020-06-14,TRUE,0.4,17.1,6
-32.7,116.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,55c67515-fe9d-4b70-8a2f-1b48d2c40a49,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ab93a45c-5640-4f6a-a8ea-9aef502ea741,Northern Territory Museum and Art Gallery provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,116.9,2019-10-24T16:19:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6f2e9179-cb31-4959-8c48-ac878f8b6528,iNaturalist Australia,2019,Oct,Thu,16,2019-10-24,TRUE,0,NA,NA
-32.7,117.2,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,669e1547-3b1c-46e4-a1ef-8a188fe0ef9d,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,116.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,1605f8ec-e081-43bf-8db1-85ef1ea8ab77,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,116.9,2019-10-20T02:35:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,614f4b42-6726-43ec-9021-150a8b6e8119,iNaturalist Australia,2019,Oct,Sun,2,2019-10-20,TRUE,0,30,13.3
-32.7,116.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,24120a85-1b1a-4704-b0fb-c58279b983c6,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,117,2022-10-22T03:31:32Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,53ca93aa-c22d-40b7-8fb0-cf5f739bb7c0,iNaturalist Australia,2022,Oct,Sat,3,2022-10-22,TRUE,1,22,11.2
-32.7,117,2022-11-02T01:54:13Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c809f2cd-a716-456b-8a87-fff4729145af,iNaturalist Australia,2022,Nov,Wed,1,2022-11-02,TRUE,0.4,21.5,10.8
-32.7,116.9,2022-02-14T18:19:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8d5d4fc8-ed3a-4c29-9090-519a815e5e8e,iNaturalist Australia,2022,Feb,Mon,18,2022-02-14,TRUE,0,33.5,15.3
-32.7,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,dec31c6b-7451-478d-857f-8eb91c390945,Northern Territory Museum and Art Gallery provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,51c6591a-d29b-4cd0-b416-e03337e99462,Northern Territory Museum and Art Gallery provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.7,116.9,2021-12-19T05:27:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,555c7225-0ab0-4434-b2fc-4a3b81ffd918,iNaturalist Australia,2021,Dec,Sun,5,2021-12-19,TRUE,0.2,29.4,6.3
-32.7,116.9,2020-10-28T18:03:20Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f4e1b1a1-d131-42d0-8f7e-20030dbd9e0c,iNaturalist Australia,2020,Oct,Wed,18,2020-10-28,TRUE,0,25.7,12.1
-32.7,117,2022-10-21T01:43:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,16b9cb4e-e785-4a96-9dca-a8d409621f57,iNaturalist Australia,2022,Oct,Fri,1,2022-10-21,TRUE,0,20.5,12
-32.7,117,2021-09-18T02:43:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,eef307ac-401c-4f82-8123-a83038b59519,iNaturalist Australia,2021,Sep,Sat,2,2021-09-18,TRUE,0,17.9,4.6
-32.7,117,2019-04-20T12:05:53Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,fbf74c94-9572-4e00-be85-b0befc4ba496,iNaturalist Australia,2019,Apr,Sat,12,2019-04-20,TRUE,2.6,14.7,3
-32.7,116.8,2020-02-23T04:21:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f2ba7b8e-17e2-4d46-8e50-b529b444dc63,iNaturalist Australia,2020,Feb,Sun,4,2020-02-23,TRUE,1.4,29,17.5
-32.7,116.8,2021-07-15T06:17:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6322bcac-230a-4e6d-aaac-ba4b7f80d560,iNaturalist Australia,2021,Jul,Thu,6,2021-07-15,TRUE,3,NA,7.6
-32.7,118.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,28c3a520-b7af-41dd-a5bd-31e87bca9a91,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.7,116.9,2022-02-03T03:28:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,cb74b9e7-efd8-45d4-9752-f96ac3307a75,iNaturalist Australia,2022,Feb,Thu,3,2022-02-03,TRUE,0,33.5,16
-32.7,116.9,2022-11-20T12:24:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,836fa405-c573-4699-b882-8c4c2b9007e2,iNaturalist Australia,2022,Nov,Sun,12,2022-11-20,TRUE,0,22.2,6
-32.7,117,2022-05-07T07:03:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,daf7e133-53fb-45c4-b8aa-074193cdff1a,iNaturalist Australia,2022,May,Sat,7,2022-05-07,TRUE,0,22.5,4.3
-32.6,117,2017-12-30T01:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,48ebd540-855d-43ca-b886-a00d55a30461,iNaturalist Australia,2017,Dec,Sat,1,2017-12-30,TRUE,0,34,12.1
-32.6,116.9,2022-09-10T09:58:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d35f31be-7eae-4704-85f6-f73fa102da77,iNaturalist Australia,2022,Sep,Sat,9,2022-09-10,TRUE,0,20.5,4
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c2336c37-e599-48c1-87a4-a63b10e7de33,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,66d9beb6-8c25-4dd0-ab4e-de6b707c1925,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2683fc1e-56f3-423f-95ec-aae0e3f94570,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,116.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f63940de-aa64-4eb2-82d6-d34de8dfd5f2,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.6,117,2021-09-23T06:37:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,bd7af2e0-e85f-430d-a8e4-9fb3d1082713,iNaturalist Australia,2021,Sep,Thu,6,2021-09-23,TRUE,0,20,8.7
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,dbc0053c-c172-47e6-9e91-072370ee7827,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e0644887-dd27-4689-8453-49420c2c3353,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,116.8,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8d5d8e12-f74c-44ca-b2fa-eaea6773824f,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.6,117.1,1906-02-05T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d7da9c93-66bc-436a-9d74-06ac3511bec7,Museums Victoria provider for OZCAM,1906,Feb,Mon,14,1906-02-05,TRUE,NA,NA,NA
-32.6,117,2022-02-03T09:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,29267112-c088-4d98-818f-7e62d0f284d7,iNaturalist Australia,2022,Feb,Thu,9,2022-02-03,TRUE,0,33.5,16
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ab5d8adb-f322-47ef-ba3e-3d03480cbcf0,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,117.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0cde6f79-1f2c-46c1-8a30-a29e502caae0,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
-32.6,117,2015-11-23T00:04:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0a4c739e-faf0-4189-b350-b1315f9db41c,iNaturalist Australia,2015,Nov,Mon,0,2015-11-23,TRUE,0,35.1,14.6
-32.5,116.9,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f050645f-8f6e-4c67-b3be-fe53becc82ef,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.5,116.9,2017-12-30T00:51:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,98d6319a-1fe1-457e-90e1-fc1aa83c320b,iNaturalist Australia,2017,Dec,Sat,0,2017-12-30,FALSE,NA,NA,NA
-32.5,116.9,2019-01-05T14:05:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2a309b06-f1b5-48d8-b5d6-f1b8a0123e42,iNaturalist Australia,2019,Jan,Sat,14,2019-01-05,FALSE,NA,NA,NA
-32.5,116.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,940b3fb1-7d03-4338-95eb-436b9138f627,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,02732e7d-3d10-45ec-84de-fd5e49022a88,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7a5aeb51-0ead-472c-858b-f76f74286de1,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,26989f03-af31-4e4a-a7bb-9f3ca11b0246,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a4509735-3f68-4f1d-b6eb-4f0462c72c79,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d820b5f1-2e0d-43bf-809d-30fea5f775bd,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117.3,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,1378c284-34b8-4e13-8c64-24a52ef6ab2a,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ddeff698-cf6f-45e3-bb3a-211477f822d0,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.4,117,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4bf40986-3e83-4d07-85b0-ba36850b4ed1,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.3,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,533ea5fc-002f-435d-9174-1861d27ff842,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.3,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ac98e059-d734-4478-ba4d-a1541afcddf7,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.3,116.2,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,58137425-c635-492f-8783-97c20c0ad013,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.2,116,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c9192b0c-51fc-4b74-80b4-4e8e4b33bd7e,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.2,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,28818d2e-d3fc-468e-9e66-54d2c55f6c4d,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.1,118.3,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,40e75bec-1ded-4c48-85ea-1e6df9b6baaa,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.1,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,517ef65b-b45d-4797-8a19-78999dc25db8,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.1,116,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8a4a42fe-e919-41b3-9ef4-3fb59135c125,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32.1,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c40b0c26-d828-4982-a9b9-63b450b2462b,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32,115.7,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,1f2fd96d-5b83-48b0-9e55-bd66338bafe9,Museums Victoria provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32,115.8,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c0dd7c67-8afd-49e2-b50e-631a906a2d27,Museums Victoria provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-32,127,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2d6b0b11-fd96-480a-b9b9-f1dc93498a72,Database of Australasian Vertebrate Occurrences,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.9,115.8,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8ca6f2e9-06f0-4bb8-91bc-b2ff4b38ce0d,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.9,116.1,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2ad3f4c3-9663-4a07-b979-f0761c867688,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.9,115.8,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2cb2efdc-f3aa-42ba-8c05-4dc09fac44de,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.9,115.9,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7efb5d61-99b2-458a-b2c7-e928033bacc2,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.6,118,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,cbc60d3d-e50c-4ecb-89fc-8604443e9cb8,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.5,118.3,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c8c866ce-803a-494c-bd81-3b1ca527d9c6,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.3,119.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d372e0a1-91d5-4303-8d00-418ea947b34a,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.2,118.4,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,cd38fdb5-8028-4486-81fa-517588af68f3,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.1,118,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4d0b9267-cc1e-4c18-bb20-65469864f741,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.1,118,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f35355c1-c9a5-4de9-8fce-62df1d780965,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.1,118,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c12603e6-d0ca-4bcd-9bdd-e58a2e2bb90c,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31.1,118,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,66070c22-79ba-41f5-b5c1-dec11366bc59,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31,141,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,488ac3d4-f4d6-4fa5-9602-b01075e52cc9,Museums Victoria provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-31,141,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0eece2df-e700-44ea-9c3a-4379f5b6fa88,Museums Victoria provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-30.8,117.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,35b7f81c-396b-4f38-a5c0-15134a62921e,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-30.8,117.6,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d3324d39-098d-43aa-976d-0320d662b615,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-30.8,117.9,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8a149f0b-d760-45e5-b26b-5d0b0724e390,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
