expedition_id,member_id,peak_id,peak_name,year,season,sex,age,citizenship,expedition_role,hired,highpoint_metres,success,solo,oxygen_used,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
AMAD15314,AMAD15314-09,AMAD,Ama Dablam,2015,Autumn,M,47,UK,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-01,BEDG,Beding Go,2015,Autumn,M,45,Nepal,Leader,FALSE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-09,BEDG,Beding Go,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-11,BEDG,Beding Go,2015,Autumn,M,29,Nepal,H-A Worker,TRUE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-10,BEDG,Beding Go,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-06,BEDG,Beding Go,2015,Autumn,M,36,Canada,Climber,FALSE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-03,BEDG,Beding Go,2015,Autumn,M,49,Canada,Climber,FALSE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-04,BEDG,Beding Go,2015,Autumn,M,42,Brazil,Climber,FALSE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-02,BEDG,Beding Go,2015,Autumn,M,41,Norway,Climber,FALSE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-05,BEDG,Beding Go,2015,Autumn,M,38,Norway,Climber,FALSE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-07,BEDG,Beding Go,2015,Autumn,M,35,Ireland,Climber,FALSE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BEDG15301,BEDG15301-08,BEDG,Beding Go,2015,Autumn,M,39,Nepal,H-A Worker,TRUE,6125,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-16,AMAD,Ama Dablam,2015,Autumn,M,29,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-14,AMAD,Ama Dablam,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-10,AMAD,Ama Dablam,2015,Autumn,M,33,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-11,AMAD,Ama Dablam,2015,Autumn,M,28,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-01,AMAD,Ama Dablam,2015,Autumn,M,35,Ireland,Leader,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-03,AMAD,Ama Dablam,2015,Autumn,M,37,Ireland,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-06,AMAD,Ama Dablam,2015,Autumn,M,34,Ireland,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15314,AMAD15314-15,AMAD,Ama Dablam,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ACHN15301,ACHN15301-01,ACHN,Aichyn,2015,Autumn,M,23,Japan,Leader,FALSE,6055,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ACHN15301,ACHN15301-02,ACHN,Aichyn,2015,Autumn,F,23,Japan,Climber,FALSE,6055,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ACHN15301,ACHN15301-04,ACHN,Aichyn,2015,Autumn,M,25,Japan,Climber,FALSE,6055,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ACHN15301,ACHN15301-05,ACHN,Aichyn,2015,Autumn,M,22,Japan,Climber,FALSE,6055,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ACHN15301,ACHN15301-03,ACHN,Aichyn,2015,Autumn,M,19,Japan,Climber,FALSE,6055,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-01,MANA,Manaslu,2015,Autumn,M,45,UK,Leader,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-05,MANA,Manaslu,2015,Autumn,M,44,China,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-04,MANA,Manaslu,2015,Autumn,M,36,Canada,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-06,MANA,Manaslu,2015,Autumn,M,34,Canada,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-03,MANA,Manaslu,2015,Autumn,M,57,Colombia,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-08,MANA,Manaslu,2015,Autumn,M,38,UK,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-07,MANA,Manaslu,2015,Autumn,M,62,UK,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-09,MANA,Manaslu,2015,Autumn,F,42,S Africa,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-02,MANA,Manaslu,2015,Autumn,F,48,Sweden,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-10,MANA,Manaslu,2015,Autumn,M,39,USA,Climber,FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-11,MANA,Manaslu,2015,Autumn,M,50,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-19,MANA,Manaslu,2015,Autumn,M,25,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-13,MANA,Manaslu,2015,Autumn,M,41,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-16,MANA,Manaslu,2015,Autumn,M,35,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-14,MANA,Manaslu,2015,Autumn,M,24,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-18,MANA,Manaslu,2015,Autumn,M,21,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-15,MANA,Manaslu,2015,Autumn,M,27,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-12,MANA,Manaslu,2015,Autumn,M,27,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15313,MANA15313-17,MANA,Manaslu,2015,Autumn,M,37,Nepal,H-A Worker,TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-03,MANA,Manaslu,2015,Autumn,M,25,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-01,MANA,Manaslu,2015,Autumn,M,30,Czech Republic,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-09,MANA,Manaslu,2015,Autumn,M,28,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-10,MANA,Manaslu,2015,Autumn,M,30,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-05,MANA,Manaslu,2015,Autumn,M,47,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-04,MANA,Manaslu,2015,Autumn,M,34,Czech Republic,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-07,MANA,Manaslu,2015,Autumn,M,33,Czech Republic,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-02,MANA,Manaslu,2015,Autumn,M,33,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-08,MANA,Manaslu,2015,Autumn,M,25,Czech Republic,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15312,MANA15312-06,MANA,Manaslu,2015,Autumn,M,29,Czech Republic,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-22,MANA,Manaslu,2015,Autumn,M,34,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-19,MANA,Manaslu,2015,Autumn,M,23,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-23,MANA,Manaslu,2015,Autumn,M,42,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-20,MANA,Manaslu,2015,Autumn,M,35,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-16,MANA,Manaslu,2015,Autumn,M,36,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-24,MANA,Manaslu,2015,Autumn,M,27,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-26,MANA,Manaslu,2015,Autumn,M,27,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-17,MANA,Manaslu,2015,Autumn,M,25,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-18,MANA,Manaslu,2015,Autumn,M,30,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-21,MANA,Manaslu,2015,Autumn,M,42,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-25,MANA,Manaslu,2015,Autumn,M,26,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-14,MANA,Manaslu,2015,Autumn,M,33,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15305,MANA15305-15,MANA,Manaslu,2015,Autumn,M,35,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-01,MANA,Manaslu,2015,Autumn,M,32,Sweden,Leader,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-03,MANA,Manaslu,2015,Autumn,M,56,Japan,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-02,MANA,Manaslu,2015,Autumn,F,32,Mexico,Climber,FALSE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-06,MANA,Manaslu,2015,Autumn,M,30,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-04,MANA,Manaslu,2015,Autumn,M,45,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-05,MANA,Manaslu,2015,Autumn,M,39,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA15310,MANA15310-07,MANA,Manaslu,2015,Autumn,M,29,Nepal,H-A Worker,TRUE,8163,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15129,EVER15129-07,EVER,Everest,2015,Spring,M,46,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-19,EVER,Everest,2015,Spring,M,26,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-15,EVER,Everest,2015,Spring,M,28,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-09,EVER,Everest,2015,Spring,M,31,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-05,EVER,Everest,2015,Spring,M,33,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-06,EVER,Everest,2015,Spring,M,21,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-07,EVER,Everest,2015,Spring,M,23,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-04,EVER,Everest,2015,Spring,M,29,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15127,EVER15127-08,EVER,Everest,2015,Spring,M,25,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-14,EVER,Everest,2015,Spring,M,32,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-16,EVER,Everest,2015,Spring,M,26,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-12,EVER,Everest,2015,Spring,M,28,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-10,EVER,Everest,2015,Spring,M,41,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-09,EVER,Everest,2015,Spring,M,32,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-11,EVER,Everest,2015,Spring,M,26,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-13,EVER,Everest,2015,Spring,M,26,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-17,EVER,Everest,2015,Spring,M,22,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15128,EVER15128-18,EVER,Everest,2015,Spring,M,29,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15129,EVER15129-06,EVER,Everest,2015,Spring,M,33,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15129,EVER15129-05,EVER,Everest,2015,Spring,M,36,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15129,EVER15129-04,EVER,Everest,2015,Spring,M,19,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15129,EVER15129-08,EVER,Everest,2015,Spring,M,43,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
ANN491101,ANN491101-07,ANN4,Annapurna IV,1991,Spring,M,25,Nepal,H-A Worker,TRUE,5650,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15132,EVER15132-11,EVER,Everest,2015,Spring,M,22,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15132,EVER15132-14,EVER,Everest,2015,Spring,M,23,Nepal,H-A Worker,TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER15166,EVER15166-13,EVER,Everest,2015,Spring,M,NA,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15315,AMAD15315-01,AMAD,Ama Dablam,2015,Autumn,M,50,UK,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15316,AMAD15316-01,AMAD,Ama Dablam,2015,Autumn,M,33,Ireland,Leader,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15328,AMAD15328-01,AMAD,Ama Dablam,2015,Autumn,M,73,Japan,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-01,AMAD,Ama Dablam,2015,Autumn,M,50,Norway,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-08,AMAD,Ama Dablam,2015,Autumn,M,55,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-03,AMAD,Ama Dablam,2015,Autumn,M,55,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-07,AMAD,Ama Dablam,2015,Autumn,F,38,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-04,AMAD,Ama Dablam,2015,Autumn,F,34,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-06,AMAD,Ama Dablam,2015,Autumn,F,51,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-02,AMAD,Ama Dablam,2015,Autumn,F,53,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-05,AMAD,Ama Dablam,2015,Autumn,M,37,Norway,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-12,AMAD,Ama Dablam,2015,Autumn,M,29,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-10,AMAD,Ama Dablam,2015,Autumn,M,24,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-09,AMAD,Ama Dablam,2015,Autumn,M,36,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15321,AMAD15321-11,AMAD,Ama Dablam,2015,Autumn,M,54,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-01,AMAD,Ama Dablam,2015,Autumn,M,46,Philippines,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-02,AMAD,Ama Dablam,2015,Autumn,M,45,Philippines,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-03,AMAD,Ama Dablam,2015,Autumn,M,37,Philippines,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-04,AMAD,Ama Dablam,2015,Autumn,F,46,Russia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-07,AMAD,Ama Dablam,2015,Autumn,M,75,USA,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-06,AMAD,Ama Dablam,2015,Autumn,M,67,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-05,AMAD,Ama Dablam,2015,Autumn,M,45,Bangladesh,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-10,AMAD,Ama Dablam,2015,Autumn,M,24,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-08,AMAD,Ama Dablam,2015,Autumn,M,30,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-09,AMAD,Ama Dablam,2015,Autumn,M,29,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-14,AMAD,Ama Dablam,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-11,AMAD,Ama Dablam,2015,Autumn,M,31,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-13,AMAD,Ama Dablam,2015,Autumn,M,34,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15320,AMAD15320-12,AMAD,Ama Dablam,2015,Autumn,M,26,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-01,AMAD,Ama Dablam,2015,Autumn,M,33,Germany,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-02,AMAD,Ama Dablam,2015,Autumn,F,51,Germany,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-12,AMAD,Ama Dablam,2015,Autumn,M,52,Netherlands,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-06,AMAD,Ama Dablam,2015,Autumn,M,51,Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-09,AMAD,Ama Dablam,2015,Autumn,M,51,Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-11,AMAD,Ama Dablam,2015,Autumn,M,49,Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-08,AMAD,Ama Dablam,2015,Autumn,F,35,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-04,AMAD,Ama Dablam,2015,Autumn,F,31,USA,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-05,AMAD,Ama Dablam,2015,Autumn,M,54,USA,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-10,AMAD,Ama Dablam,2015,Autumn,M,32,USA,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-03,AMAD,Ama Dablam,2015,Autumn,M,37,Spain,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-07,AMAD,Ama Dablam,2015,Autumn,M,50,France,Climber,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-14,AMAD,Ama Dablam,2015,Autumn,M,42,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-16,AMAD,Ama Dablam,2015,Autumn,M,42,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-13,AMAD,Ama Dablam,2015,Autumn,M,60,Nepal,H-A Worker,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-17,AMAD,Ama Dablam,2015,Autumn,M,23,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15319,AMAD15319-15,AMAD,Ama Dablam,2015,Autumn,M,34,Nepal,H-A Worker,TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15329,AMAD15329-02,AMAD,Ama Dablam,2015,Autumn,M,47,Germany,Climber,FALSE,5900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15329,AMAD15329-01,AMAD,Ama Dablam,2015,Autumn,M,42,Austria,Leader,FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
AMAD15322,AMAD15322-01,AMAD,Ama Dablam,2015,Autumn,M,33,USA,Leader,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
