expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
HIML17306,HIML,Himlung Himal,2017,Autumn,NA,2017-10-22,NA,Success (main peak),7126,2,0,2,0,FALSE,Snowy Horizon Treks
HIML17307,HIML,Himlung Himal,2017,Autumn,NA,2017-10-10,NA,Success (main peak),7126,5,0,2,0,FALSE,Yeti Adventure
HIML17308,HIML,Himlung Himal,2017,Autumn,NA,2017-10-30,NA,Success (main peak),7126,6,0,1,0,FALSE,Snowy Horizon Treks permit
HIML17309,HIML,Himlung Himal,2017,Autumn,NA,2017-10-29,NA,Success (main peak),7126,13,0,4,0,FALSE,Satori Adventures
KCHS17401,KCHS,Kangchung Shar,2017,Winter,NA,2017-12-05,NA,Success (main peak),6063,2,0,0,0,FALSE,Himalayan Guides
KCHS17402,KCHS,Kangchung Shar,2017,Winter,NA,2017-12-10,NA,Success (main peak),6063,1,0,0,0,FALSE,Himalayan Guides
KHAM17301,KHAM,Khamjung,2017,Autumn,2017-11-14,2017-11-21,2017-11-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,4,0,2,0,FALSE,Tribeni Treks
KORL17301,KORL,Korlang Pari Tippa,2017,Autumn,2017-11-13,2017-11-18,2017-11-19,Success (subpeak),5670,6,0,2,0,FALSE,Himalaya Expeditions
KYAZ17301,KYAZ,Kyazo Ri,2017,Autumn,2017-11-06,2017-11-08,2017-11-09,Success (main peak),6151,9,0,3,0,FALSE,Sherpa & Swiss Adventures
KYR117301,KYR1,Kyungka Ri 1,2017,Autumn,2017-10-11,2017-10-15,2017-10-18,Success (main peak),6599,6,0,3,0,FALSE,Seven Summit Treks
LARK17301,LARK,Larkya Peak,2017,Autumn,2017-09-16,2017-09-27,2017-09-30,Success (main peak),6416,4,0,0,0,FALSE,Asian Trekking
LARK17302,LARK,Larkya Peak,2017,Autumn,2017-10-12,2017-10-19,2017-10-22,Success (main peak),6416,3,0,0,0,FALSE,Cho Oyu Trekking
LDAK17301,LDAK,Langdak,2017,Autumn,NA,2017-10-26,NA,Success (main peak),6220,10,0,1,0,FALSE,Summit Nepal Trekking
LDNG17301,LDNG,Langdung,2017,Autumn,NA,NA,NA,Unknown,5800,5,0,0,0,FALSE,Dreamers Destination Treks
LDNG17401,LDNG,Langdung,2017,Winter,2017-12-18,2017-12-20,2017-12-21,Success (main peak),6326,4,0,0,0,FALSE,Dreamers Destination Treks?
LHOT17301,LHOT,Lhotse,2017,Autumn,2017-09-28,2017-11-20,2017-11-22,"Bad weather (storms, high winds)",8300,10,0,8,0,FALSE,Trekking Camp Nepal
LNAK15301,LNAK,Lhonak,2015,Autumn,2015-09-17,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6000,6,0,0,0,FALSE,Cosmo Treks
LNJU17301,LNJU,Langju,2017,Autumn,NA,2017-10-17,2017-10-19,Success (main peak),6426,3,0,0,0,FALSE,Cho Oyu Trekking
LOBW05101,LOBW,Lobuje West,2005,Spring,2005-03-31,2005-04-16,NA,Success (main peak),6135,6,0,0,0,FALSE,NA
MAKA17301,MAKA,Makalu,2017,Autumn,2017-09-18,2017-10-01,2017-10-04,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8100,4,0,4,0,FALSE,Sherpa Shepherds
MAKA17302,MAKA,Makalu,2017,Autumn,2017-09-14,2017-10-01,2017-10-04,Lack (or loss) of supplies or equipment,8300,1,0,2,0,TRUE,Ever Quest Expeditions (Sherpa Shephards permit)
MAKA17303,MAKA,Makalu,2017,Autumn,2017-09-14,2017-10-01,2017-10-04,Lack (or loss) of supplies or equipment,8400,1,0,1,0,FALSE,Sherpa Khangri Outdoor
MANA17301,MANA,Manaslu,2017,Autumn,2017-09-01,2017-09-18,2017-09-21,Success (main peak),8163,3,0,3,0,TRUE,Mountain Experience
MANA17302,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-18,2017-10-04,Success (main peak),8163,22,0,16,0,TRUE,Seven Summit Treks
MANA17303,MANA,Manaslu,2017,Autumn,2017-09-08,2017-09-28,2017-09-30,Success (main peak),8163,9,0,11,0,TRUE,Seven Summit Treks
MANA17304,MANA,Manaslu,2017,Autumn,2017-09-14,2017-09-25,2017-09-27,Success (main peak),8163,7,0,6,0,TRUE,Seven Summit Treks
MANA17305,MANA,Manaslu,2017,Autumn,2017-09-12,2017-09-26,2017-09-29,Success (main peak),8163,15,0,14,0,TRUE,Seven Summit Treks
MANA17306,MANA,Manaslu,2017,Autumn,2017-09-12,2017-09-25,2017-09-27,Success (main peak),8163,11,0,11,0,TRUE,Seven Summit Treks
MANA17307,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-25,2017-09-28,Success (main peak),8163,12,0,12,0,TRUE,Himalaya Vision (former Active Holiday Nepal)
MANA17308,MANA,Manaslu,2017,Autumn,2017-09-08,2017-09-27,2017-09-30,Success (main peak),8163,10,0,5,0,TRUE,Everest Parivar
MANA17309,MANA,Manaslu,2017,Autumn,2017-09-11,2017-10-04,2017-10-06,Success (main peak),8163,5,0,5,0,TRUE,Himalayan Guides
MANA17310,MANA,Manaslu,2017,Autumn,2017-09-13,2017-09-20,2017-09-29,Success (main peak),8163,34,0,9,0,TRUE,Makalu Extreme Treks
MANA17311,MANA,Manaslu,2017,Autumn,2017-09-11,2017-09-27,2017-09-29,Success (main peak),8163,9,0,9,0,TRUE,"Kaitu Expeditions (Nima Namgyal), Dreamers Dest"
MANA17312,MANA,Manaslu,2017,Autumn,NA,2017-09-25,NA,Success (main peak),8163,7,0,13,0,TRUE,Dreamers Destination Treks
MANA17313,MANA,Manaslu,2017,Autumn,2017-09-09,2017-09-26,2017-09-29,Success (main peak),8163,6,0,7,0,TRUE,Sherpa Khangri Outdoor
MANA17314,MANA,Manaslu,2017,Autumn,2017-10-11,2017-10-19,2017-10-20,Success (main peak),8163,1,0,2,0,TRUE,Sherpa Khangri Outdoor
MANA17315,MANA,Manaslu,2017,Autumn,2017-09-13,2017-09-26,2017-09-27,Success (main peak),8163,4,0,4,0,TRUE,Peak Promotion
MANA17316,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-30,2017-10-03,Success (main peak),8163,14,0,3,0,TRUE,Thamserku Trekking
MANA17317,MANA,Manaslu,2017,Autumn,2017-09-17,2017-10-08,2017-10-10,"Bad weather (storms, high winds)",7700,5,0,0,0,FALSE,Thamserku Trekking
MANA17318,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-26,2017-09-29,Success (main peak),8163,7,0,3,0,TRUE,Climbalaya
MANA17319,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-27,2017-09-29,Success (main peak),8163,1,0,0,0,FALSE,Climbalaya
MANA17320,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-27,2017-09-29,Success (main peak),8163,2,0,1,0,TRUE,Climbalaya
MANA17321,MANA,Manaslu,2017,Autumn,2017-09-12,2017-09-28,2017-09-30,Success (main peak),8163,13,0,8,0,TRUE,7 Summits Adventure
MANA17322,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-25,2017-09-27,Success (main peak),8163,4,0,4,0,TRUE,TAGnepal Trekking
MANA17323,MANA,Manaslu,2017,Autumn,2017-09-02,2017-09-24,2017-09-26,"Bad weather (storms, high winds)",7400,3,1,1,0,TRUE,Himalayan Guides
MANA17324,MANA,Manaslu,2017,Autumn,2017-09-05,2017-09-25,2017-09-27,Success (main peak),8163,2,0,2,0,TRUE,Himalayan Guides
MANA17325,MANA,Manaslu,2017,Autumn,2017-09-02,2017-09-27,2017-09-28,Success (main peak),8163,1,0,1,0,TRUE,Himalayan Guides
MANA17326,MANA,Manaslu,2017,Autumn,2017-09-07,2017-09-26,2017-09-29,Success (main peak),8163,3,0,2,0,TRUE,Prestige Adventure
MANA17327,MANA,Manaslu,2017,Autumn,2017-09-12,2017-09-27,2017-09-29,Success (main peak),8163,5,0,2,0,TRUE,Prestige Adventure
MANA17328,MANA,Manaslu,2017,Autumn,2017-09-11,2017-09-30,2017-10-04,Success (main peak),8163,3,0,0,0,FALSE,Prestige Adventure
MANA17329,MANA,Manaslu,2017,Autumn,NA,2017-09-30,NA,Success (main peak),8163,6,0,0,0,FALSE,Prestige Adventure
MANA17330,MANA,Manaslu,2017,Autumn,2017-09-11,2017-09-25,2017-09-28,Success (main peak),8163,1,0,1,0,FALSE,Prestige Adventure
MANA17331,MANA,Manaslu,2017,Autumn,NA,2017-09-30,NA,Success (main peak),8163,1,0,0,0,FALSE,Prestige Adventure
MANA17332,MANA,Manaslu,2017,Autumn,2017-09-13,2017-09-27,2017-09-28,Success (main peak),8163,8,0,10,0,TRUE,Satori Adventures
MANA17333,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-27,2017-09-29,Success (main peak),8163,4,0,4,0,TRUE,Satori Adventures
MANA17334,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-25,2017-09-27,Success (main peak),8163,1,0,1,0,TRUE,Ticino Treks (Satori permit)
MANA17335,MANA,Manaslu,2017,Autumn,2017-09-12,2017-09-24,2017-09-28,Success (main peak),8163,1,0,2,0,TRUE,Mountain Experience
MANA17336,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-25,2017-09-27,Success (main peak),8163,1,0,1,0,TRUE,Tseringma Treks
MANA17337,MANA,Manaslu,2017,Autumn,2017-10-06,2017-10-12,2017-10-19,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,3,0,0,0,FALSE,Cho Oyu Trekking
MANA17338,MANA,Manaslu,2017,Autumn,2017-11-05,2017-11-12,2017-11-16,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,3,0,4,0,FALSE,Friends Adventure Team
MANA17339,MANA,Manaslu,2017,Autumn,2017-09-14,2017-09-27,2017-09-30,Success (main peak),8163,4,0,1,0,TRUE,Meraki Adventure/Snowy Horizon Treks
MANA17340,MANA,Manaslu,2017,Autumn,2017-09-23,2017-09-28,NA,Success (main peak),8163,1,0,1,0,TRUE,Glacier Himalaya Treks
MANA17341,MANA,Manaslu,2017,Autumn,2017-09-10,2017-09-26,2017-09-28,Success (main peak),8163,5,0,5,0,TRUE,Green Lake Trek/Pioneer Adventures
MANA17342,MANA,Manaslu,2017,Autumn,NA,2017-09-26,NA,Success (main peak),8163,7,0,8,0,TRUE,Ascent Himalayas
MANA17343,MANA,Manaslu,2017,Autumn,2017-09-07,2017-09-27,2017-09-29,Success (main peak),8163,2,0,1,0,TRUE,Bochi Bochi Treks (Snowy Horizon permit)
MANA17344,MANA,Manaslu,2017,Autumn,NA,2017-09-27,NA,Success (main peak),8163,3,0,0,0,FALSE,Snowy Horizon Treks
NAG116301,NAG1,Nangpai Gosum I,2016,Autumn,2016-10-07,2016-10-17,2016-10-20,Accident (death or serious injury),6600,5,0,0,0,FALSE,Mountain Tribes Trekking
NAG117301,NAG1,Nangpai Gosum I,2017,Autumn,2017-09-05,2017-10-03,2017-10-05,Success (main peak),7321,2,0,0,0,FALSE,Satori Adventures
NUPW07101,NUPW,Nuptse West II,2007,Spring,2007-04-28,2007-05-19,2007-05-23,"Route technically too difficult, lack of experience, strength, or motivation",6400,2,0,0,0,FALSE,Thamserku Trekking (Parajuli)
NUPW16301,NUPW,Nuptse West II,2016,Autumn,2016-09-24,2016-10-19,2016-10-20,"Illness, AMS, exhaustion, or frostbite",7450,4,0,0,0,FALSE,Holiday Himalaya Treks
NUPW17301,NUPW,Nuptse West II,2017,Autumn,2017-10-05,2017-10-19,2017-10-22,Success (main peak),7732,3,0,0,0,FALSE,Holiday Himalaya Treks
NUPW77101,NUPW,Nuptse West II,1977,Spring,1977-03-17,1977-05-11,NA,Success (main peak),7732,8,0,4,0,FALSE,NA
NUPW84301,NUPW,Nuptse West II,1984,Autumn,1984-09-21,1984-10-15,NA,Success (main peak),7732,10,0,8,0,FALSE,NA
NUPW88401,NUPW,Nuptse West II,1988,Winter,1988-11-27,1988-12-22,NA,Success (main peak),7732,11,0,7,0,FALSE,NA
NUPW89301,NUPW,Nuptse West II,1989,Autumn,1989-10-01,1989-11-02,NA,Success (main peak),7732,5,0,1,0,FALSE,Thamserku Trekking
NUPW96201,NUPW,Nuptse West II,1996,Summer,1996-07-24,1996-07-29,1996-07-31,"Bad weather (storms, high winds)",7200,3,0,1,0,FALSE,Himalayan Waves
NUPW97301,NUPW,Nuptse West II,1997,Autumn,1997-10-26,1997-10-31,1997-11-03,Success (main peak),7732,9,1,2,0,FALSE,Wilderness Experience
PANB17301,PANB,Panbari,2017,Autumn,2017-11-01,2017-11-08,2017-11-10,"Bad weather (storms, high winds)",6400,10,0,5,0,FALSE,Yeti Adventure
PAND17301,PAND,Pandra,2017,Autumn,2017-10-05,2017-10-18,2017-10-22,Success (main peak),6670,3,0,0,0,FALSE,Mountain Tribes Trekking
PANN17301,PANN,Pangbuk North,2017,Autumn,2017-10-09,2017-10-19,2017-10-28,Success (main peak),6478,4,0,0,0,FALSE,Mountain Tribes Trekking
PHNH17301,PHNH,Phungi Himal,2017,Autumn,2017-10-15,2017-10-28,2017-11-01,Success (main peak),6538,2,0,0,0,FALSE,7 Summits Adventure
PUMO17401,PUMO,Pumori,2017,Winter,2018-01-02,2018-01-20,2018-03-01,Success (main peak),7138,2,0,5,0,FALSE,Seven Summit Treks
PUTH17301,PUTH,Putha Hiunchuli,2017,Autumn,2017-09-27,2017-10-09,2017-10-11,Success (main peak),7246,10,0,5,0,TRUE,Beyul Adventure
PUTH17302,PUTH,Putha Hiunchuli,2017,Autumn,2017-09-29,2017-10-10,2017-10-12,"Illness, AMS, exhaustion, or frostbite",7000,2,0,2,0,TRUE,Iceland Trekking (Hi On Life Adventures permit)
PUTH17303,PUTH,Putha Hiunchuli,2017,Autumn,2017-10-01,2017-10-11,2017-10-13,Success (main peak),7246,2,0,0,0,FALSE,Iceland Trekking (Hi On Life Adventures permit)
PUTH17304,PUTH,Putha Hiunchuli,2017,Autumn,2017-09-30,2017-10-10,2017-10-13,"Illness, AMS, exhaustion, or frostbite",6850,3,0,1,0,FALSE,Sherpa Shepherds
PUTH17305,PUTH,Putha Hiunchuli,2017,Autumn,2017-10-25,2017-11-02,2017-11-06,Success (main peak),7246,7,0,3,0,FALSE,Khumbi-ila Mt. & Trekking
PUTH17306,PUTH,Putha Hiunchuli,2017,Autumn,2017-10-08,2017-10-20,NA,"Bad weather (storms, high winds)",6100,5,0,3,0,FALSE,Asian Adventure Trips
PUTH17307,PUTH,Putha Hiunchuli,2017,Autumn,NA,NA,NA,Unknown,NA,4,0,2,0,FALSE,Hi On Life Adventures
ROLM17301,ROLM,Rolmi,2017,Autumn,2017-09-29,2017-10-01,2017-10-02,Success (main peak),6056,3,0,0,0,FALSE,Churen Himal Treks
TARS81301,TARS,Tarke Kang Shar,1981,Autumn,1981-10-02,1981-10-10,1981-10-13,Success (main peak),7069,6,0,3,0,FALSE,NA
TARS82301,TARS,Tarke Kang Shar,1982,Autumn,1982-10-22,1982-11-04,1982-11-05,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6950,5,0,2,0,FALSE,NA
TARS83301,TARS,Tarke Kang Shar,1983,Autumn,1983-09-28,1983-10-08,NA,Lack of time,6400,11,0,2,0,FALSE,NA
TARS84301,TARS,Tarke Kang Shar,1984,Autumn,1984-10-20,1984-10-27,NA,Success (main peak),7069,3,0,2,0,FALSE,NA
TARS90301,TARS,Tarke Kang Shar,1990,Autumn,1990-09-01,1990-09-10,1990-09-12,Success (main peak),7069,5,0,3,0,FALSE,Himalaya Expeditions
TARS94301,TARS,Tarke Kang Shar,1994,Autumn,1994-10-15,1994-10-22,NA,Success (main peak),7069,7,0,2,0,FALSE,Pleasure
TARS98301,TARS,Tarke Kang Shar,1998,Autumn,1998-09-23,1998-10-08,1998-10-16,Success (main peak),7069,4,0,0,0,FALSE,Everest Adventure
TAWO12301,TAWO,Tawoche,2012,Autumn,2012-11-02,2012-11-05,2012-11-07,"Route technically too difficult, lack of experience, strength, or motivation",6200,2,0,0,0,FALSE,Summit Nepal Trekking
TAWO17301,TAWO,Tawoche,2017,Autumn,2017-11-12,2017-11-23,2017-11-25,Success (main peak),6495,2,0,2,0,FALSE,Mountain Experience
TENE05301,TENE,Tengi Ragi Tau East,2005,Autumn,NA,2005-11-20,NA,Success (main peak),6675,5,0,0,0,FALSE,NA
TENR14302,TENR,Tengi Ragi Tau,2014,Autumn,NA,NA,NA,"Route technically too difficult, lack of experience, strength, or motivation",6550,2,0,0,0,FALSE,NA
THRK17301,THRK,Tharke Kang,2017,Autumn,2017-10-29,2017-11-03,NA,Success (main peak),6710,9,0,4,0,FALSE,Himalayan Guides
TOBS17301,TOBS,Tobsar,2017,Autumn,2017-09-29,2017-10-01,2017-10-02,Success (main peak),6065,3,0,0,0,FALSE,Churen Himal Treks
YANK17301,YANK,Yanme Kang,2017,Autumn,2017-10-24,2017-10-29,2017-10-30,Success (main peak),6206,2,0,0,0,FALSE,Yeti Adventure
AMAD17358,AMAD,Ama Dablam,2017,Autumn,2017-11-04,2017-11-09,2017-11-10,Success (main peak),6814,1,0,0,0,FALSE,Prestige Adventure permit
AMAD18101,AMAD,Ama Dablam,2018,Spring,2018-04-30,2018-05-12,2018-05-14,Success (main peak),6814,4,0,3,0,FALSE,Seven Summit Treks (Snowy Horizon permit)
AMAD18102,AMAD,Ama Dablam,2018,Spring,2018-04-07,2018-04-15,2018-04-17,Success (main peak),6814,2,0,2,0,FALSE,Utmost Adventure (Happy Feet permit)
AMAD18103,AMAD,Ama Dablam,2018,Spring,2018-03-30,2018-04-08,2018-04-09,"Illness, AMS, exhaustion, or frostbite",6700,4,0,3,0,TRUE,Tseringma Treks
AMAD18104,AMAD,Ama Dablam,2018,Spring,2018-04-23,2018-05-06,2018-05-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,2,0,1,0,FALSE,Utmost Adventure (Happy Feet permit)
AMAD18105,AMAD,Ama Dablam,2018,Spring,NA,2018-05-15,NA,"Bad weather (storms, high winds)",6300,2,1,0,0,FALSE,Snowy Horizon Treks
AMAD18106,AMAD,Ama Dablam,2018,Spring,NA,2018-05-13,NA,Success (main peak),6814,3,0,2,0,FALSE,Snowy Horizon Treks
ANN118101,ANN1,Annapurna I,2018,Spring,2018-04-13,2018-05-13,2018-05-16,Success (main peak),8091,1,0,4,0,TRUE,Seven Summit Treks
BARU18101,BARU,Baruntse,2018,Spring,2018-04-24,2018-04-29,2018-04-30,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6200,3,0,2,0,FALSE,High Altitude Dreams
BARU18102,BARU,Baruntse,2018,Spring,2018-04-21,2018-04-26,2018-05-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6850,1,0,2,0,FALSE,Seven Summit Treks
CHAM18101,CHAM,Chamlang,2018,Spring,2018-04-28,2018-05-26,2018-05-30,"Bad weather (storms, high winds)",6500,5,0,0,0,FALSE,Holiday Himalaya Treks
CHOY18101,CHOY,Cho Oyu,2018,Spring,2018-04-11,2018-05-13,2018-05-14,Success (main peak),8188,4,0,2,0,TRUE,Himalayan Guides
CHOY18102,CHOY,Cho Oyu,2018,Spring,2018-04-16,2018-05-13,2018-05-14,Success (main peak),8188,6,0,1,0,FALSE,Everest Parivar
CHOY18103,CHOY,Cho Oyu,2018,Spring,2018-04-18,2018-05-13,2018-05-15,Success (main peak),8188,1,0,0,0,FALSE,Himalaya Expeditions (Satori permit)
CHOY18104,CHOY,Cho Oyu,2018,Spring,2018-04-16,2018-05-13,2018-05-15,Success (main peak),8188,1,0,0,0,FALSE,Seven Summit Treks
CHOY18105,CHOY,Cho Oyu,2018,Spring,2018-04-16,2018-05-13,2018-05-15,Success (main peak),8188,1,0,0,0,FALSE,Expedition Himalaya (Satori permit)
CHOY18106,CHOY,Cho Oyu,2018,Spring,2018-05-01,2018-05-06,2018-05-09,Success (main peak),8188,5,0,5,0,TRUE,Himalaya Vision
CHOY18107,CHOY,Cho Oyu,2018,Spring,NA,2018-05-13,NA,"Illness, AMS, exhaustion, or frostbite",8000,1,1,0,0,FALSE,Satori Adventures
CHOY18108,CHOY,Cho Oyu,2018,Spring,2018-04-25,NA,NA,"Bad weather (storms, high winds)",5700,2,0,0,0,FALSE,Snowy Horizon Treks (Himalayan Guides permit)
DHA118101,DHA1,Dhaulagiri I,2018,Spring,2018-04-11,2018-05-19,2018-05-21,"Bad weather (storms, high winds)",7900,6,0,4,0,TRUE,Seven Summit Treks
DHA118102,DHA1,Dhaulagiri I,2018,Spring,2018-04-16,2018-05-17,2018-05-23,"Bad weather (storms, high winds)",7300,4,0,7,0,FALSE,Seven Summit Treks
DHA118103,DHA1,Dhaulagiri I,2018,Spring,2018-04-19,2018-05-17,2018-05-20,"Bad weather (storms, high winds)",7300,4,0,0,0,FALSE,Bochi Bochi Treks
DHA118104,DHA1,Dhaulagiri I,2018,Spring,2018-04-22,2018-05-19,2018-05-22,Lack of time,7900,4,0,2,0,TRUE,Trekking Camp Nepal
DHA118105,DHA1,Dhaulagiri I,2018,Spring,2018-04-12,2018-05-19,2018-05-25,"Bad weather (storms, high winds)",7900,15,1,0,0,FALSE,Prestige Adventure
DHEC18101,DHEC,Dhechyan Khang,2018,Spring,2018-05-03,2018-05-05,2018-05-06,Success (main peak),6019,2,0,2,0,FALSE,Langtang Ri Trekking
EVER18101,EVER,Everest,2018,Spring,2018-04-10,2018-05-13,NA,Success (main peak),8850,0,0,8,0,TRUE,NA
EVER18102,EVER,Everest,2018,Spring,2018-04-14,2018-05-19,2018-05-23,Success (main peak),8850,15,0,15,0,TRUE,Asian Trekking
EVER18103,EVER,Everest,2018,Spring,2018-04-16,2018-05-20,NA,Success (main peak),8850,15,0,15,0,TRUE,Asian Trekking
EVER18104,EVER,Everest,2018,Spring,2018-04-18,2018-05-20,2018-05-23,Success (main peak),8850,12,0,12,0,TRUE,Asian Trekking
EVER18105,EVER,Everest,2018,Spring,2018-04-17,2018-05-19,2018-05-23,Success (main peak),8850,3,0,3,0,TRUE,Asian Trekking
EVER18106,EVER,Everest,2018,Spring,2018-04-13,2018-05-19,2018-05-26,Success (main peak),8850,10,0,22,0,TRUE,Himalayan Guides
EVER18107,EVER,Everest,2018,Spring,2018-03-30,2018-05-16,2018-05-26,Success (main peak),8850,2,0,4,0,TRUE,Himalayan Guides
EVER18108,EVER,Everest,2018,Spring,2018-04-12,2018-05-18,2018-05-21,Success (main peak),8850,11,0,21,0,TRUE,Himalayan Guides
EVER18109,EVER,Everest,2018,Spring,2018-04-16,2018-05-14,2018-05-17,Success (main peak),8850,2,0,4,0,TRUE,Himalayan Guides
EVER18110,EVER,Everest,2018,Spring,2018-04-14,2018-05-17,2018-05-22,Success (main peak),8850,7,1,8,0,TRUE,Himalayan Guides
EVER18111,EVER,Everest,2018,Spring,2018-04-18,2018-05-14,2018-05-17,Success (main peak),8850,2,0,1,0,TRUE,Himalayan Guides
EVER18112,EVER,Everest,2018,Spring,2018-04-17,2018-05-16,2018-05-23,Success (main peak),8850,9,0,7,0,TRUE,Himalayan Guides
EVER18113,EVER,Everest,2018,Spring,2018-04-20,2018-05-16,2018-05-18,Success (main peak),8850,4,0,4,0,TRUE,Himalayan Guides
EVER18114,EVER,Everest,2018,Spring,2018-04-08,2018-05-16,2018-05-19,Success (main peak),8850,5,0,4,0,TRUE,Himalayan Guides
EVER18115,EVER,Everest,2018,Spring,2018-04-16,2018-05-24,2018-05-27,Success (main peak),8850,2,0,4,0,TRUE,Himalayan Guides
EVER18116,EVER,Everest,2018,Spring,2018-04-11,2018-05-14,2018-05-20,Success (main peak),8850,16,0,15,0,TRUE,Seven Summit Treks
EVER18117,EVER,Everest,2018,Spring,2018-04-18,2018-05-16,2018-05-21,Success (main peak),8850,16,0,20,0,TRUE,Seven Summit Treks
EVER18118,EVER,Everest,2018,Spring,2018-04-20,2018-05-20,2018-05-23,Success (main peak),8850,12,0,11,0,TRUE,Seven Summit Treks
EVER18119,EVER,Everest,2018,Spring,2018-04-19,2018-05-17,2018-05-24,Success (main peak),8850,4,0,3,0,TRUE,Seven Summit Treks
EVER18120,EVER,Everest,2018,Spring,2018-04-19,2018-05-14,2018-05-18,Success (main peak),8850,4,0,4,0,TRUE,Seven Summit Treks
EVER18121,EVER,Everest,2018,Spring,2018-04-17,2018-05-14,2018-05-16,Success (main peak),8850,4,0,3,1,TRUE,Seven Summit Treks
EVER18122,EVER,Everest,2018,Spring,2018-04-26,2018-05-18,2018-05-20,Success (main peak),8850,4,0,4,0,TRUE,Seven Summit Treks
EVER18123,EVER,Everest,2018,Spring,NA,2018-05-19,NA,Success (main peak),8850,10,0,9,0,TRUE,Seven Summit Treks
EVER18124,EVER,Everest,2018,Spring,2018-04-15,2018-05-19,2018-05-23,Success (main peak),8850,6,0,6,1,TRUE,Himalayan Ascent (Seven Summit Treks permit)
EVER18125,EVER,Everest,2018,Spring,2018-04-05,2018-05-21,2018-05-25,Success (main peak),8850,27,0,46,0,TRUE,Beyul Adventure
EVER18126,EVER,Everest,2018,Spring,2018-04-18,2018-05-23,2018-05-27,Success (main peak),8850,6,0,8,0,TRUE,Everest Parivar
EVER18127,EVER,Everest,2018,Spring,2018-04-18,2018-05-18,2018-05-22,Success (main peak),8850,7,0,8,0,TRUE,TAGnepal Trekking
EVER18128,EVER,Everest,2018,Spring,2018-04-05,2018-05-17,2018-05-20,Success (main peak),8850,3,0,3,0,TRUE,Mountain Experience
EVER18129,EVER,Everest,2018,Spring,2018-04-13,2018-05-16,2018-05-23,Success (main peak),8850,11,0,9,0,TRUE,Pioneer Adventure
EVER18130,EVER,Everest,2018,Spring,2018-04-16,2018-05-16,2018-05-25,Success (main peak),8850,7,0,7,0,TRUE,Pioneer Adventure
EVER18131,EVER,Everest,2018,Spring,2018-04-10,2018-05-22,2018-05-25,Success (main peak),8850,11,0,16,0,TRUE,Shangri-La Nepal Treks
EVER18132,EVER,Everest,2018,Spring,2018-04-22,2018-05-18,2018-05-22,Success (main peak),8850,2,0,3,0,TRUE,Shangri-La Nepal Treks
EVER18133,EVER,Everest,2018,Spring,2018-04-18,2018-05-19,2018-05-21,Success (main peak),8850,1,0,2,0,TRUE,Shangri-La Nepal Treks
EVER18134,EVER,Everest,2018,Spring,2018-04-16,2018-05-20,2018-05-24,Success (main peak),8850,2,0,2,0,TRUE,High Altitude Dreams
EVER18135,EVER,Everest,2018,Spring,2018-04-17,2018-05-18,2018-05-21,"Illness, AMS, exhaustion, or frostbite",8382,1,0,1,0,TRUE,Happy Feet Mountaineers (Pioneer Adventure permit)
EVER18136,EVER,Everest,2018,Spring,2018-04-16,2018-05-19,2018-05-22,Success (main peak),8850,1,0,1,0,TRUE,Sherpa Khangri Outdoor (Pioneer Adventure permit)
EVER18137,EVER,Everest,2018,Spring,2018-04-17,2018-05-19,2018-05-21,Success (main peak),8850,10,0,11,0,TRUE,Sherpa Khangri Outdoor (Satori Adventure permit)
EVER18138,EVER,Everest,2018,Spring,2018-04-28,2018-05-18,2018-05-20,Success (main peak),8850,3,0,4,0,TRUE,Namaste Treks
EVER18139,EVER,Everest,2018,Spring,2018-04-26,2018-05-23,2018-05-24,Success (main peak),8850,4,0,3,0,TRUE,Makalu Extreme Treks
EVER18140,EVER,Everest,2018,Spring,2018-04-12,2018-05-21,2018-05-25,Success (main peak),8850,5,0,5,0,TRUE,Himalayan Trailblazer
EVER18141,EVER,Everest,2018,Spring,2018-04-18,2018-05-18,2018-05-21,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking (High Altitude Dreams permit)
EVER18142,EVER,Everest,2018,Spring,2018-04-24,2018-05-18,2018-05-22,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
