feature_id,feature_name,state_name,county_name,county_numeric,date_created,date_edited,prim_lat_dec,prim_long_dec
1617495,Colling,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.6111302,-83.4091228
1617496,Collins Corner,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.2083772,-85.4822218
1617497,Colonville,Michigan,Clare,35,1980-04-14,2022-06-07,43.8441919,-84.7058487
1617498,Colwood,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.6116855,-83.352176
1617499,Cooks Mill,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.2200436,-85.4238866
1617500,Cooperton,Michigan,Clare,35,1980-04-14,2022-06-07,44.1575179,-84.7858587
1617501,Corning,Michigan,Allegan,5,1980-04-14,2022-06-07,42.7247539,-85.6008545
1617502,Cotton,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.6991753,-85.0533807
1617503,Crawford,Michigan,Isabella,73,1980-04-14,2022-06-07,43.5239194,-84.7869585
1617504,Creighton,Michigan,Schoolcraft,153,1980-04-14,2022-06-07,46.3466312,-86.2779329
1617505,Cressey,Michigan,Barry,15,1980-04-14,2022-06-07,42.4280933,-85.4713969
1617506,Creswell,Michigan,Antrim,9,1980-04-14,2022-06-07,45.0194471,-85.3525714
1617507,Crofton,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.6733391,-85.2367222
1617508,Crow Island,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.469747,-83.9038616
1617509,Cumber,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.621406,-82.9774414
1617510,Cusino,Michigan,Schoolcraft,153,1980-04-14,2022-06-07,46.4449591,-86.3587722
1617511,Cutcheon,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.410288,-85.1267114
1617512,Danaher,Michigan,Luce,95,1980-04-14,2022-06-07,46.3435978,-85.7809631
1617513,Darragh,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.7716747,-85.0519929
1617514,Dayton,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.4616881,-83.2874484
1617515,Dayton Center,Michigan,Newaygo,123,1980-04-14,2022-06-07,43.5105716,-85.9800594
1617516,Daytona Branch,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.4591882,-83.2910597
1617517,Dean,Michigan,Midland,111,1980-04-14,2022-06-07,43.5925268,-84.2138764
1617518,Deer Creek,Michigan,Livingston,93,1980-04-14,2022-06-07,42.7600313,-83.9071775
1617519,Deerfield Center,Michigan,Isabella,73,1980-04-14,2022-06-07,43.5975294,-84.9077979
1617520,Deibert,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.5838957,-85.2325532
1617521,Delano,Michigan,Arenac,11,1980-04-14,2022-06-07,44.0997395,-83.6260903
1617522,Denmark Junction,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.4158565,-83.654962
1617523,Devils Corner,Michigan,Delta,41,1980-04-14,2022-06-07,45.7374789,-86.6051375
1617524,Deward,Michigan,Crawford,39,1980-04-14,2022-06-07,44.8405678,-84.8267032
1617525,Diann,Michigan,Monroe,115,1980-04-14,2022-06-07,41.9319902,-83.6371591
1617526,Diffin,Michigan,Alger,3,1980-04-14,2022-06-07,46.2099511,-87.0340337
1617527,Dinca,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.2789012,-85.0542052
1617528,Donnelly,Michigan,Montmorency,119,1980-04-14,2022-06-07,44.9936201,-84.3127885
1617529,Doster,Michigan,Barry,15,1980-04-14,2022-06-07,42.4658695,-85.5416787
1617530,Dover,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.4025354,-83.9107787
1617531,Dreamland,Michigan,Houghton,61,1980-04-14,2022-06-07,47.0977044,-88.4131758
1617532,Drew,Michigan,Isabella,73,1980-04-14,2022-06-07,43.6630835,-85.0275266
1617533,Dunningville,Michigan,Allegan,5,1980-04-14,2022-06-07,42.6128074,-85.9486423
1617534,Eagle Nest,Michigan,Keweenaw,83,1980-04-14,2022-06-07,47.4074164,-88.2776048
1617535,Eagles Nest,Michigan,Menominee,109,1980-04-14,2022-06-07,45.190537,-87.6114981
1617536,East Dayton,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.4108558,-83.2852261
1617538,Edgewood,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.2919725,-84.4288812
1617539,Eightmile Corner,Michigan,Luce,95,1980-04-14,2022-06-07,46.4188851,-85.5940132
1617540,Ellington,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.5539087,-83.32134
1617541,Elm,Michigan,Wayne,163,1980-04-14,2022-06-07,42.3767033,-83.3313203
1617542,Elmwood,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.5847412,-83.2832836
1617543,Elmwood,Michigan,Iron,71,1980-04-14,2022-06-07,46.2221732,-88.9098574
1617544,Eloise,Michigan,Wayne,163,1980-04-14,2022-06-07,42.2858712,-83.33882
1617545,Emerson,Michigan,Chippewa,33,1980-04-14,2022-06-07,46.5564093,-85.0292528
1617546,Epsilon,Michigan,Emmet,47,1980-04-14,2022-06-07,45.3627887,-84.8019875
1617547,Erickson Landing,Michigan,Iron,71,1980-04-14,2022-06-07,46.1416175,-88.4043022
1617548,Eugene,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.2922543,-84.7069492
1617549,Eureka Place,Michigan,Montcalm,117,1980-04-14,2022-06-07,43.1864205,-85.2030749
1617550,Eustis,Michigan,Menominee,109,1980-04-14,2022-06-07,45.7585768,-87.3354103
1617551,Fairland,Michigan,Berrien,21,1980-04-14,2022-06-07,41.8992129,-86.2822356
1617552,Farrar Landing,Michigan,Otsego,137,1980-04-14,2022-06-07,44.87668,-84.6044701
1617553,Faunus,Michigan,Menominee,109,1980-04-14,2022-06-07,45.8924589,-87.5090205
1617554,Fayette,Michigan,Delta,41,1980-04-14,2022-06-07,45.7174788,-86.6679138
1617555,Fenmore,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.1728044,-84.3452616
1617556,Fingerboard Corner,Michigan,Cheboygan,31,1980-04-14,2022-06-07,45.3736236,-84.4503055
1617557,Five Lakes,Michigan,Lapeer,87,1980-04-14,2022-06-07,43.1428045,-83.2318888
1617558,Five Points,Michigan,Oakland,125,1980-04-14,2022-06-07,42.8139171,-83.6102257
1617559,Five Points Corner,Michigan,Eaton,45,1980-04-14,2022-06-07,42.5092039,-84.8355427
1617560,Flanders,Michigan,Alpena,7,1980-04-14,2022-06-07,45.0600108,-83.7466551
1617561,Fletcher,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.5394565,-84.9522627
1617562,Floodwood,Michigan,Dickinson,43,1980-04-14,2022-06-07,46.2227222,-88.0093007
1617563,Floyd,Michigan,Midland,111,1980-04-14,2022-06-07,43.5891951,-84.409165
1617564,Forbush Corner,Michigan,Crawford,39,1980-04-14,2022-06-07,44.7855698,-84.7064183
1617565,Fordney,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.2730812,-84.3094307
1617566,Fort Holmes,Michigan,Mackinac,97,1980-04-14,2022-06-07,45.8583463,-84.6164338
1617567,Fort Mackinac,Michigan,Mackinac,97,1980-04-14,2022-06-07,45.8530686,-84.6178227
1617568,Fort Wayne,Michigan,Wayne,163,1980-04-14,2022-06-07,42.2994827,-83.0960332
1617569,Fourmile Lake,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.3250364,-83.9666125
1617570,Fox,Michigan,Menominee,109,1980-04-14,2022-06-07,45.48442,-87.3031773
1617571,Freedom,Michigan,Cheboygan,31,1980-04-14,2022-06-07,45.7361233,-84.6411561
1617572,Freeman Landing,Michigan,Marquette,103,1980-04-14,2022-06-07,46.6188187,-87.4662482
1617573,French Landing,Michigan,Wayne,163,1980-04-14,2022-06-07,42.2100395,-83.4396563
1617574,Fuller,Michigan,Gogebic,53,1980-04-14,2022-06-07,46.2968929,-89.1037504
1617575,Galloway,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.331694,-84.3694346
1617576,Gardner,Michigan,Menominee,109,1980-04-14,2022-06-07,45.5363567,-87.7078964
1617577,Garfield,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.3514148,-84.1338684
1617578,Garland Village,Michigan,Montmorency,119,1980-04-14,2022-06-07,44.8594561,-84.3030692
1617579,Geels,Michigan,Roscommon,143,1980-04-14,2022-06-07,44.4219628,-84.4836294
1617580,Gentian,Michigan,Marquette,103,1980-04-14,2022-06-07,46.4310491,-87.4668046
1617581,Gibson Lake,Michigan,Iron,71,1980-04-14,2022-06-07,46.203005,-88.4301362
1617582,Giddings,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.5844518,-85.1961628
1617583,Gillet Landing,Michigan,Marquette,103,1980-04-14,2022-06-07,46.8710332,-87.7784617
1617584,Gitchel,Michigan,Ottawa,139,1980-04-14,2022-06-07,42.7822497,-85.841699
1617585,Glen Haven,Michigan,Leelanau,89,1980-04-14,2022-06-07,44.9019394,-86.0275933
1617586,Glencoe,Michigan,Huron,63,1980-04-14,2022-06-07,43.9641791,-82.8857754
1617587,Glovers Corner,Michigan,Baraga,13,1980-04-14,2022-06-07,46.8949255,-88.1084583
1617588,Golden,Michigan,Midland,111,1980-04-14,2022-06-07,43.6100261,-84.1683197
1617589,Golden,Michigan,Dickinson,43,1980-04-14,2022-06-07,46.1427247,-88.0206891
1617590,Goodland,Michigan,Lapeer,87,1980-04-14,2022-06-07,43.0947492,-83.0724387
1617591,Gordonville,Michigan,Midland,111,1980-04-14,2022-06-07,43.5678061,-84.3694398
1617592,Gourley,Michigan,Menominee,109,1980-04-14,2022-06-07,45.594970000000004,-87.4240137
1617593,Grafton,Michigan,Monroe,115,1980-04-14,2022-06-07,42.0367107,-83.3896546
1617594,Granite Bluff,Michigan,Dickinson,43,1980-04-14,2022-06-07,45.9393973,-88.0537418
1617595,Grant Center,Michigan,Mecosta,107,1980-04-14,2022-06-07,43.7708553,-85.4028217
1617596,Green Garden,Michigan,Marquette,103,1980-04-14,2022-06-07,46.4385488,-87.2793087
1617597,Green River,Michigan,Antrim,9,1980-04-14,2022-06-07,44.9891729,-85.0553307
1617598,Green Timbers,Michigan,Otsego,137,1980-04-14,2022-06-07,45.1716799,-84.5411377
1617599,Groveton,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.2425254,-84.1291443
1617600,Gustin,Michigan,Alcona,1,1980-04-14,2022-06-07,44.6272358,-83.4144159
1617601,Guthrie,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.3025363,-84.0691157
1617602,Hagensville,Michigan,Presque Isle,141,1980-04-14,2022-06-07,45.3333463,-83.7819386
1617603,Halls Corner,Michigan,Mecosta,107,1980-04-14,2022-06-07,43.5397516,-85.2247541
1617604,Hammond,Michigan,Presque Isle,141,1980-04-14,2022-06-07,45.4972348,-84.0369521
1617605,Hand,Michigan,Wayne,163,1980-04-14,2022-06-07,42.2536495,-83.2729844
1617606,Hannahville,Michigan,Menominee,109,1980-04-14,2022-06-07,45.6524692,-87.3462393
1617607,Hansen,Michigan,Menominee,109,1980-04-14,2022-06-07,45.2394238,-87.6131661
1617608,Hard Luck,Michigan,Gladwin,51,1980-04-14,2022-06-07,44.0716876,-84.1930547
1617609,Harris,Michigan,Menominee,109,1980-04-14,2022-06-07,45.7035786,-87.345408
1617610,Hartman,Michigan,Berrien,21,1980-04-14,2022-06-07,42.0144887,-86.3244621
1617611,Hatmaker,Michigan,Branch,23,1980-04-14,2022-06-07,41.8475495,-85.1213592
1617612,Hatton,Michigan,Clare,35,1980-04-14,2022-06-07,43.9227999,-84.8186329
1617613,Hawkhead,Michigan,Allegan,5,1980-04-14,2022-06-07,42.4694738,-86.2072533
1617614,Hebards,Michigan,Keweenaw,83,1980-04-14,2022-06-07,47.2849228,-88.2973319
1617615,Helena,Michigan,Marquette,103,1980-04-14,2022-06-07,46.2182814,-87.2723635
1617616,Helps,Michigan,Menominee,109,1980-04-14,2022-06-07,45.9307901,-87.5987429
1617617,Hemans,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.4616873,-83.0893874
1617618,Hendricks,Michigan,Delta,41,1980-04-14,2022-06-07,45.980513,-87.3531917
1617619,Herrick,Michigan,Isabella,73,1980-04-14,2022-06-07,43.8005822,-84.7066811
1617620,Hetherton,Michigan,Montmorency,119,1980-04-14,2022-06-07,45.0125097,-84.3700139
1617621,Highwood,Michigan,Gladwin,51,1980-04-14,2022-06-07,43.9272451,-84.3063903
1617622,Hilltop,Michigan,Grand Traverse,55,1980-04-14,2022-06-07,44.6116688,-85.6561833
1617623,Hobart,Michigan,Wexford,165,1980-04-14,2019-08-29,44.1827874,-85.4483856
1617624,Hollywood,Michigan,Allegan,5,1980-04-14,2022-06-07,42.4928059,-86.2389212
1617625,Homeier,Michigan,Marquette,103,1980-04-14,2022-06-07,46.7724245,-87.6798543
1617626,Hoovers Corners,Michigan,Shiawassee,155,1980-04-14,2022-06-07,43.1003041,-84.3055342
1617627,Horr,Michigan,Isabella,73,1980-04-14,2022-06-07,43.6836385,-85.047528
1617628,Houle,Michigan,Menominee,109,1980-04-14,2022-06-07,45.7055223,-87.3967959
1617629,Houseman,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.613061,-85.3083905
1617630,Howlandsburg,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.3350405,-85.4036128
1617631,Huber,Michigan,Newaygo,123,1980-04-14,2022-06-07,43.6119586,-85.9992288
1617632,Hudson Mills,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.3872578,-83.9168898
1617633,Humboldt Mine,Michigan,Marquette,103,1980-04-14,2022-06-07,46.4838254,-87.8979127
1617634,Humphrey,Michigan,Manistee,101,1980-04-14,2022-06-07,44.471946,-86.060364
1617635,Huntspur,Michigan,Mackinac,97,1980-04-14,2022-06-07,46.0419265,-85.8542815
1617636,Hylas,Michigan,Dickinson,43,1980-04-14,2022-06-07,45.9571775,-87.6795763
1617637,Ida Center,Michigan,Monroe,115,1980-04-14,2022-06-07,41.8661577,-83.5713245
1617638,Ina,Michigan,Osceola,133,1980-04-14,2022-06-07,44.1169572,-85.2867114
1617639,Indiantown,Michigan,Menominee,109,1980-04-14,2022-06-07,45.7044114,-87.377074
1617640,Ingallston,Michigan,Menominee,109,1980-04-14,2022-06-07,45.2113705,-87.5276106
1617641,Inland,Michigan,Schoolcraft,153,1980-04-14,2022-06-07,46.0380372,-85.8690046
1617642,Isabella,Michigan,Delta,41,1980-04-14,2022-06-07,45.8974718,-86.6056996
1617643,Isadore,Michigan,Leelanau,89,1980-04-14,2022-06-07,44.877777,-85.7736953
1617644,Ishaward,Michigan,Crawford,39,1980-04-14,2022-06-07,44.8133453,-84.8394813
1617645,Ivanhoe,Michigan,Huron,63,1980-04-14,2022-06-07,43.7055716,-83.0941129
1617646,Jacks Landing,Michigan,Grand Traverse,55,1980-04-14,2022-06-07,44.672503,-85.4542325
1617647,Johnson Landing,Michigan,Menominee,109,1980-04-14,2022-06-07,45.2733135,-87.4656687
1617648,Johnswood,Michigan,Chippewa,33,1980-04-14,2022-06-07,45.9508543,-83.6222194
1617649,Jordan,Michigan,Isabella,73,1980-04-14,2022-06-07,43.655307,-84.7280685
1617650,Juhl,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.3597451,-82.9463272
1617651,Karrs Corner,Michigan,Tuscola,157,1980-04-14,2022-06-07,43.4514113,-83.5813484
1617652,Keelans Corner,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.3377894,-85.0755965
1617653,Kelden,Michigan,Chippewa,33,1980-04-14,2022-06-07,46.2158516,-84.2903113
1617654,Kells,Michigan,Menominee,109,1980-04-14,2022-06-07,45.4344156,-87.7090043
1617655,Kelso Junction,Michigan,Iron,71,1980-04-14,2022-06-07,46.1471707,-88.2537471
1617656,Keno,Michigan,Roscommon,143,1980-04-14,2022-06-07,44.47224,-84.4105715
1617657,Kerr Hill,Michigan,Lapeer,87,1980-04-14,2022-06-07,42.8961395,-83.3960555
1617658,Kiernan,Michigan,Iron,71,1980-04-14,2022-06-07,46.1455036,-88.1798574
1617659,Kimball Location,Michigan,Iron,71,1980-04-14,2022-06-07,46.0880068,-88.3295796
1617660,Kingsland,Michigan,Eaton,45,1980-04-14,2022-06-07,42.5889254,-84.6516481
1617661,Kingsley,Michigan,Delta,41,1980-04-14,2022-06-07,45.9257936,-87.2631923
1617662,Knights Mill,Michigan,Arenac,11,1980-04-14,2022-06-07,44.1200198,-83.951103
1617663,Koss,Michigan,Menominee,109,1980-04-14,2022-06-07,45.3905284,-87.706503
1617664,Kurtz,Michigan,Alcona,1,1980-04-14,2022-06-07,44.5611254,-83.6455355
1617665,LaBranche,Michigan,Menominee,109,1980-04-14,2022-06-07,45.8774598,-87.4690209
1617666,LaFayette Landing,Michigan,Ontonagon,131,1980-04-14,2022-06-07,46.7991119,-89.8407189
1617667,Laing,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.5205744,-82.9338281
1617668,Lakefield,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.3464157,-84.3305441
1617669,Lakeside,Michigan,Macomb,99,1980-04-14,2022-06-07,42.5650347,-82.8390835
1617670,Laketon,Michigan,Luce,95,1980-04-14,2022-06-07,46.3427659,-85.7484611
1617671,Langport,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.3650279,-84.3897142
1617672,Larkin,Michigan,Midland,111,1980-04-14,2022-06-07,43.7228037,-84.2472152
1617673,Lathrop,Michigan,Delta,41,1980-04-14,2022-06-07,46.1480072,-87.2220853
1617674,Lawndale,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.2864307,-85.4622244
1617675,Lawndale,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.4808593,-84.0344221
1617676,Lee,Michigan,Allegan,5,1980-04-14,2022-06-07,42.450865,-86.0908621
1617677,Leer,Michigan,Alpena,7,1980-04-14,2022-06-07,45.1977898,-83.7394346
1617678,Legrand,Michigan,Cheboygan,31,1980-04-14,2022-06-07,45.4036232,-84.4503065
1617679,Lenawee Junction,Michigan,Lenawee,91,1980-04-14,2022-06-07,41.8844918,-83.9438313
1617680,Lencel,Michigan,Luce,95,1980-04-14,2022-06-07,46.3502792,-85.4295526
1617681,Leota,Michigan,Clare,35,1980-04-14,2022-06-07,44.1394614,-84.8894738
1617682,Lime Creek,Michigan,Lenawee,91,1980-04-14,2022-06-07,41.7656055,-84.3296695
1617683,Lincoln Junction,Michigan,Iosco,69,1980-04-14,2022-06-07,44.4925148,-83.3533024
1617684,Little Venice,Michigan,Eaton,45,1980-04-14,2022-06-07,42.6905909,-84.9558269
1617685,Lockport,Michigan,Midland,111,1980-04-14,2022-06-07,43.52475,-84.249431
1617686,Lodi,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.6405628,-85.1753298
1617687,Loehme,Michigan,Bay,17,1980-04-14,2022-06-07,43.6903018,-84.067763
1617688,Longrie,Michigan,Menominee,109,1980-04-14,2022-06-07,45.4058053,-87.7251143
1617689,Louis Cabin Landing,Michigan,Crawford,39,1980-04-14,2022-06-07,44.6650153,-84.6366929
1617690,Lower Chub Landing,Michigan,Otsego,137,1980-04-14,2022-06-07,44.8908464,-84.5844692
1617691,Luce,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.2341933,-84.0299729
1617692,Lyndon Center,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.3814245,-84.0830071
1617693,Macks Landing,Michigan,Allegan,5,1980-04-14,2022-06-07,42.631415,-86.1544809
1617694,Malcolm,Michigan,Manistee,101,1980-04-14,2022-06-07,44.4925006,-86.1559229
1617695,Manning,Michigan,Cheboygan,31,1980-04-14,2022-06-07,45.5150111,-84.3511369
1617696,Mansfield,Michigan,Iron,71,1980-04-14,2022-06-07,46.0874494,-88.1487455
1617697,Mansfield Location,Michigan,Iron,71,1980-04-14,2022-06-07,46.1191157,-88.2195798
1617698,Maple Beach,Michigan,Wayne,163,1980-04-14,2022-06-07,42.0533769,-83.1868706
1617699,Maple Grove,Michigan,Marquette,103,1980-04-14,2022-06-07,46.3041119,-87.1573659
1617700,Mapleton,Michigan,Iron,71,1980-04-14,2022-06-07,46.1066202,-88.5629115
1617701,Marion Springs,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.2444701,-84.3272086
1617702,Marks,Michigan,Luce,95,1980-04-14,2022-06-07,46.2597109,-85.697618
1617703,Marsh Corner,Michigan,Emmet,47,1980-04-14,2022-06-07,45.5794542,-84.9350551
1617704,Martins Landing,Michigan,Marquette,103,1980-04-14,2022-06-07,46.5363239,-87.9856897
1617705,Mashek,Michigan,Marquette,103,1980-04-14,2022-06-07,46.0477315,-87.4715242
1617706,Mastodon,Michigan,Iron,71,1980-04-14,2022-06-07,46.0182868,-88.3487455
1617707,McCarron,Michigan,Chippewa,33,1980-04-14,2022-06-07,46.3319637,-84.2808679
1617708,McClure,Michigan,Gladwin,51,1980-04-14,2022-06-07,44.0377988,-84.4272318
1617709,McComb Corner,Michigan,Baraga,13,1980-04-14,2022-06-07,46.8660374,-88.1084592
1617710,McGrew Junction,Michigan,Genesee,49,1980-04-14,2022-06-07,43.0700267,-83.6769012
1617711,McHarg,Michigan,Alpena,7,1980-04-14,2022-06-07,45.0355669,-83.6138711
1617712,McManus Corner,Michigan,Grand Traverse,55,1980-04-14,2022-06-07,44.5408373,-85.4561722
1617713,McMillan Corner,Michigan,Luce,95,1980-04-14,2022-06-07,46.3102678,-85.6890105
1617714,McPhees Landing,Michigan,Luce,95,1980-04-14,2022-06-07,46.3722246,-85.420109
1617715,Melita,Michigan,Arenac,11,1980-04-14,2022-06-07,44.1127978,-84.0072159
1617716,Meridian,Michigan,Ingham,65,1980-04-14,2022-06-07,42.689757,-84.3635829
1617717,Merriman,Michigan,Dickinson,43,1980-04-14,2022-06-07,45.9174534,-88.0556856
1617718,Merson,Michigan,Allegan,5,1980-04-14,2022-06-07,42.4347564,-85.8661331
1617719,Metropolitan,Michigan,Dickinson,43,1980-04-14,2022-06-07,45.9946744,-87.8940211
1617720,Michelson,Michigan,Roscommon,143,1980-04-14,2022-06-07,44.378904,-84.8428098
1617721,Mill Mine Junction,Michigan,Houghton,61,1980-04-14,2022-06-07,47.0846499,-88.6520698
1617722,Millersville,Michigan,Wexford,165,1980-04-14,2022-06-07,44.2766733,-85.5597802
1617723,Millville,Michigan,Ingham,65,1980-04-14,2022-06-07,42.529202,-84.1910731
1617724,Minards Mill,Michigan,Jackson,75,1980-04-14,2022-06-07,42.3375367,-84.5469119
1617725,Moddersville,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.2202925,-84.9525335
1617726,Moltke,Michigan,Presque Isle,141,1980-04-14,2022-06-07,45.4000127,-83.9275013
1617727,Monongahela Location,Michigan,Iron,71,1980-04-14,2022-06-07,46.0868963,-88.3715239
1617728,Monroe Center,Michigan,Grand Traverse,55,1980-04-14,2022-06-07,44.6136129,-85.6967407
1617729,Morey,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.4252864,-85.2169927
1617730,Morres Junction,Michigan,Arenac,11,1980-04-14,2022-06-07,44.0116877,-84.0955516
1617731,Morseville,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.2364148,-83.8660778
1617732,Moseley,Michigan,Kent,81,1980-04-14,2022-06-07,43.0294749,-85.3519642
1617733,Naomi,Michigan,Berrien,21,1980-04-14,2022-06-07,42.0428215,-86.2711289
1617734,Narenta,Michigan,Delta,41,1980-04-14,2022-06-07,45.726357,-87.2426334
1617735,Natalie,Michigan,Luce,95,1980-04-14,2022-06-07,46.3469398,-85.5776178
1617736,Nathan,Michigan,Menominee,109,1980-04-14,2022-06-07,45.5791333,-87.7070643
1617737,Nelson,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.3341922,-84.2297055
1617738,New Greenleaf,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.6616834,-83.0782784
1617739,New Haven,Michigan,Shiawassee,155,1980-04-14,2022-06-07,43.0936376,-84.1533058
1617740,New Haven Center,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.2489218,-84.7772286
1617741,Newark,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.2486435,-84.7097259
1617742,Newark,Michigan,Oakland,125,1980-04-14,2022-06-07,42.860028,-83.6252274
1617743,Nicholson,Michigan,Livingston,93,1980-04-14,2022-06-07,42.7769773,-84.1238528
1617744,Nonesuch,Michigan,Ontonagon,131,1980-04-14,2022-06-07,46.755225,-89.6196002
1617745,Noordeloos,Michigan,Ottawa,139,1980-04-14,2022-06-07,42.8414125,-86.058375
1617746,North Bessemer,Michigan,Gogebic,53,1980-04-14,2022-06-07,46.5093916,-90.0662844
1617747,North Leslie,Michigan,Ingham,65,1980-04-14,2022-06-07,42.4805922,-84.4441382
1617748,North Wheeler,Michigan,Gratiot,57,1980-04-14,2022-06-07,43.4661402,-84.4286076
1617749,Northfield,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.3439256,-83.7263296
1617750,Northland,Michigan,Marquette,103,1980-04-14,2022-06-07,46.0730074,-87.5956901
1617751,Norton,Michigan,Wayne,163,1980-04-14,2022-06-07,42.3761477,-83.3140975
1617752,Notten,Michigan,Washtenaw,161,1980-04-14,2022-06-07,42.2786473,-84.1232838
1617753,O'Neil,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.6413978,-85.0739364
1617754,Oak,Michigan,Wayne,163,1980-04-14,2022-06-07,42.3803146,-83.2343728
1617755,Oberlin,Michigan,Gladwin,51,1980-04-14,2022-06-07,44.074464999999996,-84.5061251
1617756,Ojibway,Michigan,Keweenaw,83,1980-04-14,2022-06-07,47.3393646,-88.3278864
1617757,Old Saugatuck,Michigan,Allegan,5,1980-04-14,2022-06-07,42.6664133,-86.2128167
1617759,Olivers,Michigan,Lake,85,1980-04-14,2022-06-07,43.8825161,-85.5822745
1617760,Olney Corners,Michigan,Shiawassee,155,1980-04-14,2022-06-07,43.1280826,-84.3447039
1617761,Dolph,Michigan,Missaukee,113,1980-04-14,2022-06-07,44.2333489,-84.8791975
1617762,Olson,Michigan,Midland,111,1980-04-14,2022-06-07,43.6255839,-84.4291671
1617763,Orr,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.3803039,-84.1702592
1617764,Ottawa,Michigan,Monroe,115,1980-04-14,2022-06-07,41.7672695,-83.5213235
1617765,Paines,Michigan,Saginaw,145,1980-04-14,2022-06-07,43.3997483,-84.0388654
1617766,Palestine,Michigan,Menominee,109,1980-04-14,2022-06-07,45.4055302,-87.5334505
1617767,Palms,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.6136288,-82.7682675
1617768,Panola,Michigan,Iron,71,1980-04-14,2022-06-07,46.0493967,-88.3287459
1617769,Parishfield,Michigan,Livingston,93,1980-04-14,2022-06-07,42.4967003,-83.8299441
1617770,Parisville,Michigan,Huron,63,1980-04-14,2022-06-07,43.7139049,-82.7993801
1617771,Parkington,Michigan,Schoolcraft,153,1980-04-14,2022-06-07,46.0110902,-85.9473426
1617772,Parnell,Michigan,Kent,81,1980-04-14,2022-06-07,43.043363,-85.4114116
1617773,Patons Corner,Michigan,Emmet,47,1980-04-14,2022-06-07,45.471676,-84.9945
1617774,Pavilion,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.172267,-85.4591636
1617775,Pavillion Center,Michigan,Kalamazoo,77,1980-04-14,2022-06-07,42.2008774,-85.4819437
1617776,Pavlovic Corner,Michigan,Grand Traverse,55,1980-04-14,2022-06-07,44.5688908,-85.7534082
1617777,Paxton,Michigan,Alpena,7,1980-04-14,2022-06-07,45.0544559,-83.6141492
1617778,Peatville,Michigan,Sanilac,151,1980-04-14,2022-06-07,43.637795,-82.817436
1617779,Pemberthy Crossing,Michigan,Kalkaska,79,1980-04-14,2022-06-07,44.6327898,-84.9083723
