ID,Name,Dumpster,Month,Year,Date,Weight,Volume,PlasticBottles,Polystyrene,CigaretteButts,GlassBottles,PlasticBags,Wrappers,SportsBalls,HomesPowered
captain,Captain Trash Wheel,26,October,2022,10/12/22,1.05,10,2100,320,3900,NA,880,NA,NA,18
captain,Captain Trash Wheel,27,February,2023,2/14/23,0.63,10,1100,210,2900,NA,220,1200,NA,11
captain,Captain Trash Wheel,28,April,2023,4/25/23,1.78,10,2400,340,3000,NA,180,980,NA,30
captain,Captain Trash Wheel,29,July,2023,7/26/23,1.45,10,1500,290,3400,NA,140,1800,NA,24
captain,Captain Trash Wheel,30,October,2023,10/4/23,0.98,10,2200,390,3900,NA,240,2600,NA,16
gwynnda,Gwynnda Trash Wheel,1,July,2021,7/3/21,0.93,15,1200,360,3400,NA,1800,NA,NA,16
gwynnda,Gwynnda Trash Wheel,2,July,2021,7/7/21,2.26,15,2000,240,3900,NA,2200,NA,NA,38
gwynnda,Gwynnda Trash Wheel,3,July,2021,7/7/21,1.62,15,1800,270,2900,NA,2400,NA,NA,27
gwynnda,Gwynnda Trash Wheel,4,July,2021,7/16/21,1.76,15,1000,180,2100,NA,1800,NA,NA,29
gwynnda,Gwynnda Trash Wheel,5,July,2021,7/30/21,1.53,15,2100,240,4000,NA,2700,NA,NA,26
gwynnda,Gwynnda Trash Wheel,6,August,2021,8/11/21,2.06,15,2400,360,3900,NA,3000,NA,NA,34
gwynnda,Gwynnda Trash Wheel,7,August,2021,8/14/21,1.9,15,2700,320,4200,NA,3200,NA,NA,26
gwynnda,Gwynnda Trash Wheel,8,August,2021,8/16/21,2.16,15,3000,320,4000,NA,3600,NA,NA,36
gwynnda,Gwynnda Trash Wheel,9,August,2021,8/16/21,2.6,15,980,180,1800,NA,1000,NA,NA,43
gwynnda,Gwynnda Trash Wheel,10,August,2021,8/17/21,3.21,15,240,42,400,NA,360,NA,NA,54
gwynnda,Gwynnda Trash Wheel,11,August,2021,8/17/21,2.44,15,840,100,1200,NA,1500,NA,NA,41
gwynnda,Gwynnda Trash Wheel,12,August,2021,8/18/21,2.62,15,1800,240,3600,NA,3000,NA,NA,44
gwynnda,Gwynnda Trash Wheel,13,August,2021,8/19/21,2.92,15,1000,320,3200,NA,2400,NA,NA,49
gwynnda,Gwynnda Trash Wheel,14,August,2021,8/19/21,2.93,15,500,98,1200,NA,1000,NA,NA,49
gwynnda,Gwynnda Trash Wheel,15,August,2021,8/20/21,3.31,15,12,4,400,NA,320,NA,NA,55
gwynnda,Gwynnda Trash Wheel,16,August,2021,8/24/21,2.7,15,2400,270,3800,NA,3200,NA,NA,45
gwynnda,Gwynnda Trash Wheel,17,August,2021,8/25/21,2.1,15,1000,160,2700,NA,2200,NA,NA,35
gwynnda,Gwynnda Trash Wheel,18,September,2021,9/2/21,2.6,15,1800,240,2100,NA,1200,NA,NA,43
gwynnda,Gwynnda Trash Wheel,19,September,2021,9/6/21,3.28,15,300,100,980,NA,180,NA,NA,55
gwynnda,Gwynnda Trash Wheel,20,September,2021,9/10/21,2.89,15,2100,240,2700,NA,1400,NA,NA,48
gwynnda,Gwynnda Trash Wheel,21,September,2021,9/18/21,2.49,15,2400,300,3200,NA,900,NA,NA,42
gwynnda,Gwynnda Trash Wheel,21,September,2021,9/29/21,2.36,15,1200,210,2000,NA,1200,NA,NA,39
gwynnda,Gwynnda Trash Wheel,22,October,2021,10/6/21,1.84,15,1800,270,2900,NA,1000,NA,NA,31
gwynnda,Gwynnda Trash Wheel,23,October,2021,10/27/21,3.09,15,2100,360,3200,NA,1400,NA,NA,52
gwynnda,Gwynnda Trash Wheel,24,October,2021,10/27/21,3.54,15,280,100,480,NA,200,NA,NA,59
gwynnda,Gwynnda Trash Wheel,25,October,2021,10/27/21,2.25,15,480,42,1000,NA,360,NA,NA,38
gwynnda,Gwynnda Trash Wheel,26,October,2021,10/29/21,3.38,15,150,50,800,NA,100,NA,NA,56
gwynnda,Gwynnda Trash Wheel,27,October,2021,10/30/21,3.2,15,1400,240,2000,NA,980,NA,NA,53
gwynnda,Gwynnda Trash Wheel,28,November,2021,11/1/21,3.71,15,980,100,1500,NA,200,NA,NA,62
gwynnda,Gwynnda Trash Wheel,29,November,2021,11/1/21,4.06,15,40,12,200,NA,40,NA,NA,68
gwynnda,Gwynnda Trash Wheel,30,November,2021,11/1/21,3.21,15,640,150,1200,NA,480,NA,NA,54
gwynnda,Gwynnda Trash Wheel,31,November,2021,11/2/21,3.26,15,800,200,980,NA,240,NA,NA,54
gwynnda,Gwynnda Trash Wheel,32,November,2021,11/2/21,3.95,15,1000,240,1800,NA,400,NA,NA,66
gwynnda,Gwynnda Trash Wheel,33,November,2021,11/2/21,2.79,15,810,180,900,NA,360,NA,NA,47
gwynnda,Gwynnda Trash Wheel,34,November,2021,11/2/21,3.02,15,500,80,1000,NA,240,NA,NA,50
gwynnda,Gwynnda Trash Wheel,35,November,2021,11/3/21,2.97,15,1800,120,1800,NA,300,NA,NA,50
gwynnda,Gwynnda Trash Wheel,36,November,2021,11/3/21,3,15,840,90,1500,NA,180,NA,NA,50
gwynnda,Gwynnda Trash Wheel,37,November,2021,11/3/21,3.23,15,500,50,1200,NA,100,NA,NA,54
gwynnda,Gwynnda Trash Wheel,38,November,2021,11/3/21,3.36,15,1500,200,2000,NA,360,NA,NA,56
gwynnda,Gwynnda Trash Wheel,39,November,2021,11/4/21,3.57,15,480,40,980,NA,240,NA,NA,60
gwynnda,Gwynnda Trash Wheel,40,November,2021,11/4/21,3.27,15,1000,120,1800,NA,360,NA,NA,55
gwynnda,Gwynnda Trash Wheel,41,November,2021,11/4/21,3.43,15,1200,200,2000,NA,480,NA,NA,57
gwynnda,Gwynnda Trash Wheel,42,November,2021,11/4/21,3.91,15,450,100,1200,NA,320,NA,NA,65
gwynnda,Gwynnda Trash Wheel,43,November,2021,11/5/21,3.76,15,280,60,1000,NA,240,NA,NA,63
gwynnda,Gwynnda Trash Wheel,44,November,2021,11/5/21,4.13,15,150,50,980,NA,180,NA,NA,69
gwynnda,Gwynnda Trash Wheel,45,November,2021,11/5/21,4.08,15,0,0,0,NA,0,NA,NA,68
gwynnda,Gwynnda Trash Wheel,46,November,2021,11/5/21,4.02,15,0,0,0,NA,0,NA,NA,67
gwynnda,Gwynnda Trash Wheel,47,November,2021,11/13/21,3.63,15,2100,240,3200,NA,2100,NA,NA,61
gwynnda,Gwynnda Trash Wheel,48,November,2021,11/23/21,2.59,15,1800,200,5000,NA,2400,NA,NA,43
gwynnda,Gwynnda Trash Wheel,49,December,2022,12/2/21,1.51,15,1400,100,4200,NA,1000,NA,NA,25
gwynnda,Gwynnda Trash Wheel,50,December,2022,12/15/21,1.68,15,980,180,3000,NA,980,NA,NA,28
gwynnda,Gwynnda Trash Wheel,51,January,2022,1/5/22,2.78,15,3000,280,3600,NA,1200,NA,NA,46
gwynnda,Gwynnda Trash Wheel,52,January,2022,1/17/22,2.53,15,2400,240,4800,NA,2000,NA,NA,42
gwynnda,Gwynnda Trash Wheel,53,January,2022,1/18/22,2.53,15,1100,200,2800,NA,1600,NA,NA,42
gwynnda,Gwynnda Trash Wheel,54,January,2022,1/18/22,3.08,15,340,80,800,NA,300,NA,NA,51
gwynnda,Gwynnda Trash Wheel,55,January,2022,1/20/22,2.75,15,1200,400,3200,NA,2400,NA,NA,46
gwynnda,Gwynnda Trash Wheel,56,March,2022,3/9/22,0.77,5,600,80,1000,NA,640,NA,NA,13
gwynnda,Gwynnda Trash Wheel,57,March,2022,3/10/22,2.76,15,2300,300,4200,NA,1800,NA,NA,46
gwynnda,Gwynnda Trash Wheel,58,March,2022,3/10/22,2.46,15,1200,190,2700,NA,1000,NA,NA,41
gwynnda,Gwynnda Trash Wheel,59,March,2022,3/26/22,2.8,15,3000,240,4900,NA,1600,NA,NA,47
gwynnda,Gwynnda Trash Wheel,60,April,2022,4/7/22,2.82,15,4200,500,6400,NA,2100,NA,NA,47
gwynnda,Gwynnda Trash Wheel,61,April,2022,4/7/22,1.99,15,1800,190,3200,NA,980,NA,NA,33
gwynnda,Gwynnda Trash Wheel,62,April,2022,4/8/22,2.78,15,980,220,2200,NA,1250,NA,NA,46
gwynnda,Gwynnda Trash Wheel,63,April,2022,4/8/22,2.83,15,2100,140,3600,NA,1200,NA,NA,47
gwynnda,Gwynnda Trash Wheel,64,April,2022,4/16/22,2.26,15,3200,200,5200,NA,2200,NA,NA,38
gwynnda,Gwynnda Trash Wheel,65,April,2022,4/16/22,2.13,15,1050,100,2000,NA,900,NA,NA,36
gwynnda,Gwynnda Trash Wheel,66,April,2022,4/29/22,2.19,15,2700,300,4900,NA,2000,NA,NA,37
gwynnda,Gwynnda Trash Wheel,67,May,2022,5/7/22,2.12,15,980,140,3500,NA,1050,NA,NA,35
gwynnda,Gwynnda Trash Wheel,68,May,2022,5/10/22,3.93,15,1400,120,4200,NA,1850,NA,NA,66
gwynnda,Gwynnda Trash Wheel,69,May,2022,5/10/22,3.59,15,800,220,1900,NA,1000,NA,NA,60
gwynnda,Gwynnda Trash Wheel,70,May,2022,5/11/22,3.27,15,640,75,900,NA,500,NA,NA,55
gwynnda,Gwynnda Trash Wheel,71,May,2022,5/12/22,3.22,15,240,40,500,NA,200,NA,NA,54
gwynnda,Gwynnda Trash Wheel,72,May,2022,5/19/22,3.39,15,2100,380,3600,NA,1300,NA,NA,57
gwynnda,Gwynnda Trash Wheel,73,May,2022,5/26/22,2.67,15,2800,250,4900,NA,2000,NA,NA,45
gwynnda,Gwynnda Trash Wheel,74,June,2022,6/1/22,3.68,15,1600,360,3200,NA,980,NA,NA,61
gwynnda,Gwynnda Trash Wheel,75,June,2022,6/1/22,2.95,15,1200,98,2100,NA,420,NA,NA,49
gwynnda,Gwynnda Trash Wheel,76,June,2022,6/10/22,3,15,2200,190,3200,NA,1200,NA,NA,50
gwynnda,Gwynnda Trash Wheel,77,June,2022,6/10/22,2.34,15,980,75,1000,NA,560,NA,NA,39
gwynnda,Gwynnda Trash Wheel,78,June,2022,6/11/22,3.23,15,540,100,900,NA,440,NA,NA,54
gwynnda,Gwynnda Trash Wheel,79,June,2022,6/11/22,3.07,15,320,48,980,NA,360,NA,NA,51
gwynnda,Gwynnda Trash Wheel,80,June,2022,6/11/22,3.74,15,270,50,480,NA,200,NA,NA,62
gwynnda,Gwynnda Trash Wheel,81,June,2022,6/13/22,3.39,15,1200,210,1400,NA,360,NA,NA,57
gwynnda,Gwynnda Trash Wheel,82,June,2022,6/13/22,3.49,15,360,40,800,NA,240,NA,NA,58
gwynnda,Gwynnda Trash Wheel,83,June,2022,6/13/22,3.4,15,120,24,480,NA,180,NA,NA,57
gwynnda,Gwynnda Trash Wheel,84,June,2022,6/13/22,3.69,15,480,36,880,NA,200,NA,NA,62
gwynnda,Gwynnda Trash Wheel,85,June,2022,6/14/22,3.55,15,0,0,0,NA,0,NA,NA,59
gwynnda,Gwynnda Trash Wheel,86,June,2022,6/29/22,1,10,2400,200,2700,NA,250,NA,NA,17
gwynnda,Gwynnda Trash Wheel,87,July,2022,7/5/22,3.23,15,3200,400,4900,NA,1600,NA,NA,54
gwynnda,Gwynnda Trash Wheel,88,July,2022,7/5/22,3.08,15,2500,350,3700,NA,1400,NA,NA,51
gwynnda,Gwynnda Trash Wheel,89,July,2022,7/6/22,3.07,15,1800,100,2200,NA,720,NA,NA,51
gwynnda,Gwynnda Trash Wheel,90,july,2022,7/6/22,3.58,15,250,60,1000,NA,240,NA,NA,60
gwynnda,Gwynnda Trash Wheel,91,July,2022,7/7/22,3.5,15,240,50,750,NA,300,NA,NA,58
gwynnda,Gwynnda Trash Wheel,92,July,2022,7/7/22,3.09,15,640,48,1200,NA,420,NA,NA,52
gwynnda,Gwynnda Trash Wheel,93,July,2022,7/7/22,3.56,15,180,36,500,NA,240,NA,NA,59
gwynnda,Gwynnda Trash Wheel,94,July,2022,7/8/22,3.16,15,540,84,480,NA,100,NA,NA,53
gwynnda,Gwynnda Trash Wheel,95,July,2022,7/8/22,4.18,15,0,0,0,NA,0,NA,NA,70
gwynnda,Gwynnda Trash Wheel,96,July,2022,7/8/22,3.11,15,0,0,0,NA,0,NA,NA,52
gwynnda,Gwynnda Trash Wheel,97,July,2022,7/15/22,2.83,15,2800,360,3200,NA,1400,NA,NA,47
gwynnda,Gwynnda Trash Wheel,98,July,2022,7/18/22,2.82,15,1600,220,4000,NA,900,NA,NA,47
gwynnda,Gwynnda Trash Wheel,99,july,2022,7/18/22,3.32,15,980,90,1200,NA,640,NA,NA,55
gwynnda,Gwynnda Trash Wheel,100,July,2022,7/19/22,3.4,15,480,50,980,NA,400,NA,NA,57
gwynnda,Gwynnda Trash Wheel,101,July,2022,7/19/22,3.68,15,720,48,1100,NA,360,NA,NA,61
gwynnda,Gwynnda Trash Wheel,102,July,2022,7/19/22,3.5,15,0,0,0,NA,0,NA,NA,58
gwynnda,Gwynnda Trash Wheel,103,July,2022,7/19/22,3.51,15,360,40,480,NA,200,NA,NA,59
gwynnda,Gwynnda Trash Wheel,104,July,2022,7/21/22,3.29,15,2100,250,3600,NA,950,NA,NA,55
gwynnda,Gwynnda Trash Wheel,105,July,2022,7/26/22,2.58,15,2900,320,4000,NA,1500,NA,NA,43
gwynnda,Gwynnda Trash Wheel,106,August,2022,8/6/22,2.62,15,2100,400,3600,NA,1600,NA,NA,44
gwynnda,Gwynnda Trash Wheel,107,August,2022,8/9/22,3.37,15,1800,160,2800,NA,1000,NA,NA,56
gwynnda,Gwynnda Trash Wheel,108,September,2022,9/1/22,1.93,15,2900,240,3000,NA,1100,NA,NA,32
gwynnda,Gwynnda Trash Wheel,109,September,2022,9/8/22,2.66,15,3200,290,3500,NA,1400,NA,NA,44
gwynnda,Gwynnda Trash Wheel,110,September,2022,9/8/22,3.01,15,1800,160,2800,NA,940,NA,NA,50
gwynnda,Gwynnda Trash Wheel,111,September,2022,9/10/22,3.78,15,1600,100,2100,NA,1200,NA,NA,63
gwynnda,Gwynnda Trash Wheel,112,September,2022,9/14/22,3.4,15,2800,190,3400,NA,1000,NA,NA,57
gwynnda,Gwynnda Trash Wheel,113,September,2022,9/15/22,3.19,15,1200,96,2000,NA,920,NA,NA,53
gwynnda,Gwynnda Trash Wheel,114,September,2022,9/27/22,3.35,15,2100,240,2500,NA,1200,NA,NA,56
gwynnda,Gwynnda Trash Wheel,115,October,2022,10/6/22,2.86,15,2500,180,3200,NA,980,NA,NA,48
gwynnda,Gwynnda Trash Wheel,116,October,2022,10/17/22,2.87,15,1800,210,3900,NA,1400,NA,NA,48
gwynnda,Gwynnda Trash Wheel,117,November,2022,11/3/22,3.06,15,1600,240,2900,NA,200,1600,NA,51
gwynnda,Gwynnda Trash Wheel,118,November,2022,11/15/22,3,15,2100,180,3300,NA,140,1900,NA,50
gwynnda,Gwynnda Trash Wheel,119,November,2022,11/19/22,2.42,15,1200,72,2000,NA,100,1500,NA,40
gwynnda,Gwynnda Trash Wheel,120,November,2022,11/22/22,2.37,15,980,50,1500,NA,80,1000,NA,40
gwynnda,Gwynnda Trash Wheel,121,November,2022,11/30/22,2.91,15,2500,240,2900,NA,160,2100,NA,49
gwynnda,Gwynnda Trash Wheel,122,December,2022,12/13/22,2.35,14,1900,120,3300,NA,210,1800,NA,39
gwynnda,Gwynnda Trash Wheel,123,December,2022,12/17/22,2.8,15,2100,240,4200,NA,250,2200,NA,47
gwynnda,Gwynnda Trash Wheel,124,December,2022,12/17/22,2.69,15,1200,100,2900,NA,150,1400,NA,45
gwynnda,Gwynnda Trash Wheel,125,December,2022,12/19/22,2.27,15,900,50,1600,NA,80,1000,NA,38
gwynnda,Gwynnda Trash Wheel,126,December,2022,12/19/22,2.5,15,800,48,1200,NA,50,1100,NA,42
gwynnda,Gwynnda Trash Wheel,127,December,2022,12/20/22,2.72,15,480,64,1000,NA,64,900,NA,45
gwynnda,Gwynnda Trash Wheel,128,December,2022,12/20/22,2.74,15,720,80,1800,NA,48,880,NA,46
gwynnda,Gwynnda Trash Wheel,129,December,2022,12/23/22,3.08,15,1600,180,3000,NA,120,1400,NA,51
gwynnda,Gwynnda Trash Wheel,130,December,2022,12/30/22,3.16,15,2400,160,3400,NA,200,2100,NA,53
gwynnda,Gwynnda Trash Wheel,131,December,2022,12/30/22,3.04,15,800,72,2000,NA,80,960,NA,51
gwynnda,Gwynnda Trash Wheel,132,December,2022,12/30/22,3.09,15,500,48,800,NA,50,540,NA,52
gwynnda,Gwynnda Trash Wheel,133,December,2022,12/30/22,3.15,15,640,50,1200,NA,36,800,NA,53
gwynnda,Gwynnda Trash Wheel,134,January,2023,1/3/23,2.48,15,900,120,2000,NA,80,1000,NA,41
gwynnda,Gwynnda Trash Wheel,135,January,2023,1/19/23,3.2,15,1400,220,1800,NA,75,900,NA,53
gwynnda,Gwynnda Trash Wheel,136,January,2023,1/30/23,3.08,15,2100,180,2400,NA,100,1100,NA,51
gwynnda,Gwynnda Trash Wheel,137,February,2023,2/21/23,2.47,15,1900,210,2700,NA,150,950,NA,41
gwynnda,Gwynnda Trash Wheel,138,February,2023,2/21/23,2.69,15,960,150,2100,NA,90,1000,NA,45
gwynnda,Gwynnda Trash Wheel,139,March,2023,3/3/23,2.41,15,2400,210,2900,NA,140,1400,NA,40
gwynnda,Gwynnda Trash Wheel,140,March,2023,3/14/23,2.91,15,1800,100,3000,NA,80,1600,NA,49
gwynnda,Gwynnda Trash Wheel,141,April,2023,4/6/23,2.35,15,2700,240,3200,NA,200,1200,NA,39
gwynnda,Gwynnda Trash Wheel,142,April,2023,4/18/23,3.25,15,1500,120,2400,NA,120,1000,NA,54
gwynnda,Gwynnda Trash Wheel,143,April,2023,4/25/23,3.4,15,930,80,1800,NA,64,960,NA,57
gwynnda,Gwynnda Trash Wheel,144,April,2023,4/28/23,2.81,15,2100,200,2700,NA,180,1500,NA,47
gwynnda,Gwynnda Trash Wheel,145,May,2023,5/1/23,2.85,15,3000,240,3300,NA,270,2000,NA,48
gwynnda,Gwynnda Trash Wheel,146,May,2023,5/1/23,3.22,15,1600,110,2100,NA,140,1200,NA,54
gwynnda,Gwynnda Trash Wheel,147,May,2023,5/4/23,3.44,15,1200,5,1800,NA,75,980,NA,57
gwynnda,Gwynnda Trash Wheel,148,June,2023,6/8/23,1.93,15,4100,320,3900,NA,220,2700,NA,32
gwynnda,Gwynnda Trash Wheel,149,June,2023,6/28/23,2.68,15,5400,500,4400,NA,310,2200,NA,45
gwynnda,Gwynnda Trash Wheel,150,June,2023,6/29/23,2.74,15,4400,330,4000,NA,270,3000,NA,46
gwynnda,Gwynnda Trash Wheel,151,June,2023,6/29/23,3.12,15,5000,420,5200,NA,360,2900,NA,52
gwynnda,Gwynnda Trash Wheel,152,June,2023,6/29/23,3.12,15,3400,300,3600,NA,240,2100,NA,52
gwynnda,Gwynnda Trash Wheel,153,June,2023,6/29/23,3.45,15,4900,540,4800,NA,410,3500,NA,58
gwynnda,Gwynnda Trash Wheel,154,June,2023,6/30/23,2.88,15,2500,210,3200,NA,300,2700,NA,48
gwynnda,Gwynnda Trash Wheel,155,July,2023,7/3/23,3.62,15,2700,320,2700,NA,380,1900,NA,60
gwynnda,Gwynnda Trash Wheel,156,July,2023,7/3/23,3.22,15,1300,240,4100,NA,440,3200,NA,54
gwynnda,Gwynnda Trash Wheel,157,July,2023,7/3/23,2.96,15,800,140,1000,NA,110,980,NA,49
gwynnda,Gwynnda Trash Wheel,158,July,2023,7/3/23,3.09,15,440,60,980,NA,180,1200,NA,52
gwynnda,Gwynnda Trash Wheel,159,July,2023,7/6/23,3.52,15,2100,280,2400,NA,390,2100,NA,59
gwynnda,Gwynnda Trash Wheel,160,July,2023,7/11/23,3.61,15,3200,410,3800,NA,380,3000,NA,60
gwynnda,Gwynnda Trash Wheel,161,July,2023,7/11/23,3.16,15,1100,240,2700,NA,200,1600,NA,53
gwynnda,Gwynnda Trash Wheel,162,July,2023,7/12/23,3.24,15,800,110,1800,NA,80,1100,NA,54
gwynnda,Gwynnda Trash Wheel,163,July,2023,7/13/23,2.9,15,540,100,1200,NA,140,980,NA,48
gwynnda,Gwynnda Trash Wheel,164,July,2023,7/22/23,3.19,15,4100,540,5200,NA,380,2400,NA,53
gwynnda,Gwynnda Trash Wheel,165,August,2023,8/2/23,2.7,15,3300,280,4600,NA,290,1900,NA,45
gwynnda,Gwynnda Trash Wheel,166,August,2023,8/2/23,2.99,15,1500,210,3200,NA,190,2200,NA,50
gwynnda,Gwynnda Trash Wheel,167,August,2023,8/2/23,2.32,15,850,140,1800,NA,120,1000,NA,39
gwynnda,Gwynnda Trash Wheel,168,August,2023,8/2/23,2.79,15,440,60,940,NA,50,980,NA,47
gwynnda,Gwynnda Trash Wheel,169,August,2023,8/8/23,2.6,15,2800,390,5200,NA,220,2300,NA,43
gwynnda,Gwynnda Trash Wheel,170,August,2023,8/9/23,2.5,15,1200,340,3600,NA,210,1900,NA,42
gwynnda,Gwynnda Trash Wheel,171,August,2023,8/9/23,2.28,15,1400,210,2900,NA,180,2000,NA,38
gwynnda,Gwynnda Trash Wheel,172,August,2023,8/9/23,2.78,15,880,75,1400,NA,90,1200,NA,46
gwynnda,Gwynnda Trash Wheel,173,August,2023,8/9/23,2.79,15,750,90,980,NA,25,800,NA,47
gwynnda,Gwynnda Trash Wheel,174,August,2023,8/10/23,2.22,15,1800,320,4200,NA,190,2500,NA,37
gwynnda,Gwynnda Trash Wheel,175,August,2023,8/10/23,2.93,15,400,50,1000,NA,75,900,NA,49
gwynnda,Gwynnda Trash Wheel,176,August,2023,8/10/23,2.48,15,10,0,200,NA,2,100,NA,41
gwynnda,Gwynnda Trash Wheel,177,August,2023,8/24/23,2.17,15,1400,210,2600,NA,120,1800,NA,36
gwynnda,Gwynnda Trash Wheel,178,August,2023,8/24/23,0.93,10,600,100,1200,NA,100,900,NA,16
gwynnda,Gwynnda Trash Wheel,179,September,2023,9/14/23,3.1,15,2500,410,3900,NA,240,2700,NA,52
gwynnda,Gwynnda Trash Wheel,180,September,2023,9/19/23,2.44,15,1100,210,2200,NA,180,1800,NA,41
gwynnda,Gwynnda Trash Wheel,181,September,2023,9/19/23,3.8,15,2300,390,3800,NA,200,2100,NA,63
gwynnda,Gwynnda Trash Wheel,182,September,2023,9/21/23,3.67,15,1000,190,2000,NA,110,1400,NA,61
gwynnda,Gwynnda Trash Wheel,183,September,2023,9/21/23,2.84,15,1300,210,3100,NA,150,1900,NA,47
gwynnda,Gwynnda Trash Wheel,184,September,2023,9/21/23,3.59,15,500,60,1800,NA,90,1100,NA,60
gwynnda,Gwynnda Trash Wheel,185,September,2023,9/21/23,3.15,15,700,100,1200,NA,50,980,NA,53
gwynnda,Gwynnda Trash Wheel,186,September,2023,9/22/23,3.52,15,20,14,150,NA,10,200,NA,59
gwynnda,Gwynnda Trash Wheel,187,September,2023,9/22/23,2.98,15,0,0,0,NA,0,0,NA,50
gwynnda,Gwynnda Trash Wheel,188,September,2023,9/25/23,3.5,15,1800,240,2900,NA,240,2200,NA,58
gwynnda,Gwynnda Trash Wheel,189,September,2023,9/25/23,3.34,15,680,90,1800,NA,80,980,NA,56
gwynnda,Gwynnda Trash Wheel,190,October,2023,10/28/23,1.87,15,2800,220,2100,NA,180,1900,NA,31
gwynnda,Gwynnda Trash Wheel,191,November,2023,11/24/23,2.51,15,3300,320,3400,NA,280,2100,NA,42
gwynnda,Gwynnda Trash Wheel,192,November,2023,11/24/23,2.64,15,2900,240,3200,NA,300,1600,NA,44
gwynnda,Gwynnda Trash Wheel,193,November,2023,11/28/23,2.82,15,1800,300,2900,NA,220,2100,NA,47
gwynnda,Gwynnda Trash Wheel,194,November,2023,11/28/23,2.75,15,2800,210,2500,NA,240,1200,NA,46
gwynnda,Gwynnda Trash Wheel,195,November,2023,11/29/23,2.9,15,1000,140,1800,NA,120,1600,NA,48
gwynnda,Gwynnda Trash Wheel,196,November,2023,11/29/23,2.98,15,2500,260,2200,NA,80,980,NA,50
gwynnda,Gwynnda Trash Wheel,197,November,2023,11/30/23,2.99,15,950,80,1400,NA,50,1400,NA,50
gwynnda,Gwynnda Trash Wheel,198,November,2023,11/30/23,3.44,15,360,50,800,NA,75,400,NA,57
gwynnda,Gwynnda Trash Wheel,199,December,2023,12/1/23,3.27,15,0,0,0,NA,0,0,NA,55
gwynnda,Gwynnda Trash Wheel,200,December,2023,12/12/23,2.99,15,3400,420,3600,NA,340,2100,NA,50
gwynnda,Gwynnda Trash Wheel,201,December,2023,12/13/23,2.99,15,2700,290,3200,NA,280,1900,NA,50
gwynnda,Gwynnda Trash Wheel,202,December,2023,12/16/23,2.99,15,3200,440,2700,NA,190,2400,NA,50
gwynnda,Gwynnda Trash Wheel,203,December,2023,12/20/23,3.85,15,2800,320,2800,NA,240,1200,NA,64
gwynnda,Gwynnda Trash Wheel,204,December,2023,12/20/23,3.36,15,1600,180,2100,NA,80,1600,NA,56
gwynnda,Gwynnda Trash Wheel,205,December,2023,12/21/23,3.18,15,2900,300,3300,NA,100,1500,NA,53
gwynnda,Gwynnda Trash Wheel,206,December,2023,12/21/23,2.86,15,2000,290,4200,NA,140,1800,NA,48
gwynnda,Gwynnda Trash Wheel,207,December,2023,12/22/23,3.52,15,2500,340,1900,NA,80,980,NA,59
gwynnda,Gwynnda Trash Wheel,208,December,2023,12/22/23,3.88,15,1400,210,2700,NA,180,2000,NA,65
gwynnda,Gwynnda Trash Wheel,209,December,2023,12/23/23,3.95,15,800,100,1500,NA,60,940,NA,66
gwynnda,Gwynnda Trash Wheel,210,December,2023,12/23/23,3.48,15,1500,240,2100,NA,120,1600,NA,58
gwynnda,Gwynnda Trash Wheel,211,December,2023,12/26/23,4.24,15,2100,320,2900,NA,200,2500,NA,71
gwynnda,Gwynnda Trash Wheel,212,December,2023,12/26/23,3.58,15,1400,120,2400,NA,100,1200,NA,60
gwynnda,Gwynnda Trash Wheel,213,December,2023,12/26/23,3.96,15,980,50,1500,NA,60,800,NA,66
gwynnda,Gwynnda Trash Wheel,214,December,2023,12/27/23,3.45,15,1800,100,3200,NA,180,1600,NA,58
gwynnda,Gwynnda Trash Wheel,215,December,2023,12/27/23,3.96,15,500,40,1000,NA,40,750,NA,66
gwynnda,Gwynnda Trash Wheel,216,December,2023,12/27/23,3.38,15,1200,90,1200,NA,60,1000,NA,56
gwynnda,Gwynnda Trash Wheel,217,December,2023,12/28/23,4.02,15,180,24,360,NA,40,400,NA,67
gwynnda,Gwynnda Trash Wheel,218,December,2023,12/29/23,3.49,15,0,0,0,NA,0,0,NA,58
gwynnda,Gwynnda Trash Wheel,219,December,2023,12/29/23,3.29,15,0,0,0,NA,0,0,NA,55
