country,year,mat_m_ld_bb,mat_m_ld_ab,mat_v_ld_bb,mat_v_ld_ab,co_ld,jp_ld_m,jp_ld_co,jp_part_time,jp_later,par1_ld,par1_fr,par1_rr,par1_cap,par1_for_whom,par1_second_parent,par1_work,par1_later,par2_ld,par2_fr,par2_for_whom,par2_second_parent,par2_work,par2_later,par3_ld,par3_rr,par3_cap,par3_for_whom,par3_second_parent,par3_work,par3_later,par_incentives,user_note,currency
SE,1975,0,0,6,0,0,30,30,NA,yes,30,-98,0.9,5796.875,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,30,0.9,5796.875,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1976,0,0,6,0,0,30,30,NA,yes,30,-98,0.9,6359.375,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,30,0.9,6359.375,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1977,0,0,6,0,0,30,30,NA,yes,30,-98,0.9,7062.5,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,30,0.9,7062.5,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1978,0,0,6,0,0,38.57142857142857,38.57142857142857,NA,yes,38.57142857142857,974,0.9,7791.666666666667,either,0,yes,yes,4.285714285714286,974,either,0,Not applicable,Not applicable,34.285714285714285,0.9,7791.666666666667,either,0,yes,yes,no,yes,Swedish krona (SEK)
SE,1979,0,0,6,0,0,78.26785714285714,78.26785714285714,yes,yes,38.57142857142857,974,0.9,8395.833333333334,either,0,yes,yes,4.285714285714286,974,either,0,Not applicable,Not applicable,34.285714285714285,0.9,8395.833333333334,either,0,yes,yes,no,yes,Swedish krona (SEK)
SE,1980,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1126.1875,0.9,9463.541666666666,either,0,yes,yes,12.857142857142858,1126.1875,either,0,yes,yes,38.57142857142857,0.9,9463.541666666666,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1981,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1126.1875,0.9,10593.75,either,0,yes,yes,12.857142857142858,1126.1875,either,0,yes,yes,38.57142857142857,0.9,10593.75,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1982,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1126.1875,0.9,11125,either,0,yes,yes,12.857142857142858,1126.1875,either,0,yes,yes,38.57142857142857,0.9,11125,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1983,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1126.1875,0.9,12125,either,0,yes,yes,12.857142857142858,1126.1875,either,0,yes,yes,38.57142857142857,0.9,12125,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1984,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1126.1875,0.9,12687.5,either,0,yes,yes,12.857142857142858,1126.1875,either,0,yes,yes,38.57142857142857,0.9,12687.5,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1985,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1461,0.9,13625,either,0,yes,yes,12.857142857142858,1461,either,0,yes,yes,38.57142857142857,0.9,13625,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1986,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1461,0.9,14562.5,either,0,yes,yes,12.857142857142858,1461,either,0,yes,yes,38.57142857142857,0.9,14562.5,either,0,yes,yes,no,yes,Swedish krona (SEK)
SE,1987,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1826.25,0.9,15062.5,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,38.57142857142857,0.9,15062.5,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1988,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,1826.25,0.9,16125,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,38.57142857142857,0.9,16125,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1989,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,64.28571428571429,1826.25,0.9,17437.5,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,51.42857142857143,0.9,17437.5,either,0,yes,yes,no,yes,Swedish krona (SEK)
SE,1990,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,64.28571428571429,1826.25,0.9,18562.5,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,51.42857142857143,0.9,18562.5,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1991,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,64.28571428571429,1826.25,0.9,20125,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,51.42857142857143,0.9,20125,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1992,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,64.28571428571429,1826.25,0.9,21062.5,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,51.42857142857143,0.9,21062.5,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1993,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,64.28571428571429,1826.25,0.9,21500,either,0,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,51.42857142857143,0.9,21500,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1994,0,0,6,0,2,78.26785714285714,78.26785714285714,yes,yes,51.42857142857143,-98,0.9,22000,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,51.42857142857143,0.9,22000,either,0,yes,yes,no,no,Swedish krona (SEK)
SE,1995,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.81,22312.5,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.142857142857146,0.81,22312.5,either,4.285714285714286,yes,yes,no,yes,Swedish krona (SEK)
SE,1996,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.76,22625,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.76,22625,either,4.285714285714286,yes,yes,no,yes,Swedish krona (SEK)
SE,1997,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.75,22687.5,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.75,22687.5,either,4.285714285714286,yes,yes,no,no,Swedish krona (SEK)
SE,1998,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,22750,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,22750,either,4.285714285714286,yes,yes,no,no,Swedish krona (SEK)
SE,1999,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,22750,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,22750,either,4.285714285714286,yes,yes,no,no,Swedish krona (SEK)
SE,2000,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,22875,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,22875,either,4.285714285714286,yes,yes,no,no,Swedish krona (SEK)
SE,2001,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,23062.5,either,4.285714285714286,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,23062.5,either,4.285714285714286,yes,yes,no,no,Swedish krona (SEK)
SE,2002,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,23687.5,either,8.571428571428571,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,23687.5,either,8.571428571428571,yes,yes,no,no,Swedish krona (SEK)
SE,2003,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,24125,either,8.571428571428571,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,24125,either,8.571428571428571,yes,yes,no,no,Swedish krona (SEK)
SE,2004,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,24562.5,either,8.571428571428571,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,24562.5,either,8.571428571428571,yes,yes,no,no,Swedish krona (SEK)
SE,2005,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,1826.25,0.8,24625,either,8.571428571428571,yes,yes,12.857142857142858,1826.25,either,0,yes,yes,47.14285714285714,0.8,24625,either,8.571428571428571,yes,yes,no,no,Swedish krona (SEK)
SE,2006,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,33083.333333333336,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,33083.333333333336,either,8.571428571428571,yes,yes,no,yes,Swedish krona (SEK)
SE,2007,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,33583.333333333336,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,33583.333333333336,either,8.571428571428571,yes,yes,no,no,Swedish krona (SEK)
SE,2008,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,34166.666666666664,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,34166.666666666664,either,8.571428571428571,yes,yes,monetary incentive,yes,Swedish krona (SEK)
SE,2009,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,35666.666666666664,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,35666.666666666664,either,8.571428571428571,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2010,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,35333.333333333336,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,35333.333333333336,either,8.571428571428571,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2011,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,35666.666666666664,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,35666.666666666664,either,8.571428571428571,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2012,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,36666.666666666664,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,36666.666666666664,either,8.571428571428571,yes,yes,monetary incentive,yes,Swedish krona (SEK)
SE,2013,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,37083.333333333336,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,37083.333333333336,either,8.571428571428571,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2014,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,37000,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,37000,either,8.571428571428571,yes,yes,monetary incentive,yes,Swedish krona (SEK)
SE,2015,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,60,5478.75,0.776,37083.333333333336,either,8.571428571428571,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,47.14285714285714,0.776,37083.333333333336,either,8.571428571428571,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2016,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,36916.666666666664,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,36916.666666666664,either,12.857142857142858,yes,yes,monetary incentive,no,Swedish krona (SEK)
SE,2017,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,37333.333333333336,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,37333.333333333336,either,12.857142857142856,yes,yes,no,yes,Swedish krona (SEK)
SE,2018,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,37916.666666666664,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,37916.666666666664,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2019,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,38750,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,38750,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2020,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,39416.666666666664,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,39416.666666666664,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2021,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,39666.666666666664,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,39666.666666666664,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2022,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,40250,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,40250,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2023,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,43750,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,43750,either,12.857142857142856,yes,yes,no,no,Swedish krona (SEK)
SE,2024,0,2,7,5,2,78.26785714285714,78.26785714285714,yes,yes,55.714285714285715,5478.75,0.776,47750,either,12.857142857142858,yes,yes,12.857142857142858,5478.75,either,0,yes,yes,42.85714285714286,0.776,47750,either,12.857142857142856,yes,yes,no,yes,Swedish krona (SEK)
SI,1970,0,0,4,11,0,11,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Yugoslav Dinar (YUD)
SI,1971,0,0,4,11,0,11,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Yugoslav Dinar (YUD)
SI,1972,0,0,4,11,0,11,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Yugoslav Dinar (YUD)
SI,1973,0,0,4,11,0,11,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Yugoslav Dinar (YUD)
SI,1974,0,0,4,11,0,11,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Yugoslav Dinar (YUD)
SI,1975,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1976,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1977,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1978,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1979,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1980,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1981,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1982,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1983,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1984,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1985,0,0,4,11,0,31.142857142857142,0,NA,NA,20.142857142857142,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,20.142857142857142,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1986,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1987,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1988,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1989,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1990,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1991,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Yugoslav Dinar (YUD)
SI,1992,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1993,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1994,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1995,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1996,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1997,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1998,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,1999,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,2000,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,2001,0,0,4,11,0,48.142857142857146,0,NA,NA,37.142857142857146,-98,1,NA,mothers,0,yes,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,mothers,0,yes,NA,no,no,Slovenian Tolar (SIT)
SI,2002,0,0,4,11,0,48.142857142857146,37.142857142857146,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Slovenian Tolar (SIT)
SI,2003,0,0,4,11,2.142857142857143,48.142857142857146,39.28571428571429,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Slovenian Tolar (SIT)
SI,2004,0,0,4,11,4.285714285714286,48.142857142857146,41.42857142857143,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Slovenian Tolar (SIT)
SI,2005,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Slovenian Tolar (SIT)
SI,2006,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Slovenian Tolar (SIT)
SI,2007,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2008,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2009,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2010,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2011,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2012,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,0.9,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,0.9,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2013,0,0,4,11,12.857142857142858,48.142857142857146,50,yes,yes,37.142857142857146,-98,0.9,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,0.9,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2014,2.142857142857143,0,1.8571428571428572,11,12.857142857142858,48.142857142857146,50,no,yes,37.142857142857146,-98,0.9,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,0.9,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2015,2.142857142857143,0,1.8571428571428572,11,12.857142857142858,48.142857142857146,50,no,yes,37.142857142857146,-98,0.9,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,0.9,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2016,2.142857142857143,0,1.8571428571428572,11,10,48.142857142857146,47.142857142857146,no,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2017,2.142857142857143,0,1.8571428571428572,11,7.142857142857143,48.142857142857146,44.28571428571429,no,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2018,2.142857142857143,0,1.8571428571428572,11,4.285714285714286,48.142857142857146,41.42857142857143,no,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
SI,2019,2.142857142857143,0,1.8571428571428572,11,4.285714285714286,48.142857142857146,41.42857142857143,no,yes,37.142857142857146,-98,1,NA,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,37.142857142857146,1,NA,either,0,yes,yes,no,no,Euro (EUR)
