"brand","product","url","description","imgSrc","imgAlt","name","specific"
"Laura Mercier","Silk Crème Moisturizing Photo Edition Foundation","https://www.sephora.com/product/silk-creme-moisturizing-photo-edition-foundation-P394937?icid2=products%20grid:p394937","Nutmeg medium deep w/ neutral undertones","/productimages/sku/s2110153+sw.jpg","Nutmeg 1 oz/ 30 mL","Nutmeg",
"Laura Mercier","Silk Crème Moisturizing Photo Edition Foundation","https://www.sephora.com/product/silk-creme-moisturizing-photo-edition-foundation-P394937?icid2=products%20grid:p394937","Pecan medium-deep w/ neutral undertones","/productimages/sku/s1677582+sw.jpg","Pecan 1 oz/ 30 mL","Pecan",
"Laura Mercier","Silk Crème Moisturizing Photo Edition Foundation","https://www.sephora.com/product/silk-creme-moisturizing-photo-edition-foundation-P394937?icid2=products%20grid:p394937","Truffle deep w/ neutral undertones","/productimages/sku/s1677590+sw.jpg","Truffle 1 oz/ 30 mL","Truffle",
"CLINIQUE","Acne Solutions™ BB Cream SPF 40","https://www.sephora.com/product/acne-solutions-bb-cream-broad-spectrum-spf-40-P394252?icid2=products%20grid:p394252","Light","/productimages/sku/s1677152+sw.jpg","Light 1 oz/ 30 mL","Light",
"CLINIQUE","Acne Solutions™ BB Cream SPF 40","https://www.sephora.com/product/acne-solutions-bb-cream-broad-spectrum-spf-40-P394252?icid2=products%20grid:p394252","Light Medium - Selected","/productimages/sku/s1677160+sw.jpg","Light Medium 1 oz/ 30 mL","Light Medium",
"CLINIQUE","Acne Solutions™ BB Cream SPF 40","https://www.sephora.com/product/acne-solutions-bb-cream-broad-spectrum-spf-40-P394252?icid2=products%20grid:p394252","Medium","/productimages/sku/s1677178+sw.jpg","Medium 1 oz/ 30 mL","Medium",
"CLINIQUE","Acne Solutions™ BB Cream SPF 40","https://www.sephora.com/product/acne-solutions-bb-cream-broad-spectrum-spf-40-P394252?icid2=products%20grid:p394252","Medium Deep","/productimages/sku/s1677186+sw.jpg","Medium Deep 1 oz","Medium Deep",
"CLINIQUE","Acne Solutions™ BB Cream SPF 40","https://www.sephora.com/product/acne-solutions-bb-cream-broad-spectrum-spf-40-P394252?icid2=products%20grid:p394252","Deep","/productimages/sku/s1677194+sw.jpg","Deep 1 oz","Deep",
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","1 Linen","/productimages/sku/s1411081+sw.jpg","1 Linen 1 oz/ 30 mL","Linen","1"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","2 Alabaster","/productimages/sku/s1411099+sw.jpg","2 Alabaster 1 oz/ 30 mL","Alabaster","2"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","4 Creamwhip","/productimages/sku/s1411107+sw.jpg","4 Creamwhip 1 oz/ 30 mL","Creamwhip","4"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","5 Fair","/productimages/sku/s1411115+sw.jpg","5 Fair 1 oz/ 30 mL","Fair","5"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","6 Ivory","/productimages/sku/s1411123+sw.jpg","6 Ivory 1 oz/ 30 mL","Ivory","6"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","7 Cream Chamois","/productimages/sku/s1411131+sw.jpg","7 Cream Chamois 1 oz/ 30 mL","Cream Chamois","7"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","8 Golden Neutral","/productimages/sku/s1411149+sw.jpg","8 Golden Neutral 1 oz/ 30 mL","Golden Neutral","8"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","9 Neutral","/productimages/sku/s1411156+sw.jpg","9 Neutral 1 oz/ 30 mL","Neutral","9"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","11 Honey","/productimages/sku/s1411164+sw.jpg","11 Honey 1 oz/ 30 mL","Honey","11"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","14 Vanilla - Selected","/productimages/sku/s1411172+sw.jpg","14 Vanilla 1 oz/ 30 mL","Vanilla","14"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","15 Beige","/productimages/sku/s1411180+sw.jpg","15 Beige 1 oz/ 30 mL","Beige","15"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","19 Sand","/productimages/sku/s1411198+sw.jpg","19 Sand 1 oz/ 30 mL","Sand","19"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","20 Deep Neutral","/productimages/sku/s1411206+sw.jpg","20 Deep Neutral 1 oz/ 30 mL","Deep Neutral","20"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","21 Cream Caramel","/productimages/sku/s1411214+sw.jpg","21 Cream Caramel 1 oz/ 30 mL","Cream Caramel","21"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","Ginger","/productimages/sku/s1411222+sw.jpg","Ginger 1 oz/ 30 mL","Ginger",
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","24 Golden","/productimages/sku/s1411230+sw.jpg","24 Golden 1 oz/ 30 mL","Golden","24"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","25 Spice","/productimages/sku/s1411248+sw.jpg","25 Spice 1 oz/ 30 mL","Spice","25"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","26 Amber","/productimages/sku/s1411255+sw.jpg","26 Amber 1 oz/ 30 mL","Amber","26"
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","Clove","/productimages/sku/s1411263+sw.jpg","Clove 1 oz/ 30 mL","Clove",
"CLINIQUE","Stay-Matte Oil-Free Makeup Foundation","https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?icid2=products%20grid:p310726","29 Sienna","/productimages/sku/s1411271+sw.jpg","29 Sienna 1 oz/ 30 mL","Sienna","29"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1C0 Shell very light with cool pink undertones","/productimages/sku/s2179596+sw.jpg","1C0 Shell 0.42 oz/ 12 g","","1C0"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1C1 Cool Bone light with cool, rosy-peach undertones","/productimages/sku/s2179356+sw.jpg","1C1 Cool Bone 0.42 oz/ 12 g","","1C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1N0 Porcelain very light with neutral undertones - Selected","/productimages/sku/s2179604+sw.jpg","1N0 Porcelain 0.42 oz/ 12 g","","1N0"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1N1 Ivory Nude light with neutral peach undertones","/productimages/sku/s2179364+sw.jpg","1N1 Ivory Nude 0.42 oz/ 12 g","","1N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1N2 Ecru light with neutral rosy undertones","/productimages/sku/s2179372+sw.jpg","1N2 Ecru 0.42 oz/ 12 g","","1N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1W0 Warm Porcelain very light with warm peach undertones","/productimages/sku/s2179612+sw.jpg","1W0 Warm Porcelain 0.42 oz/ 12 g","","1W0"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","1W2 Sand light with warm, subtle olive undertones","/productimages/sku/s2179380+sw.jpg","1W2 Sand 0.42 oz/ 12 g","","1W2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2C1 Pure Beige light medium with cool, pink-peach undertones","/productimages/sku/s2179398+sw.jpg","2C1 Pure Beige 0.42 oz/ 12 g","","2C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2C3 Fresco light medium with cool rosy beige undertones","/productimages/sku/s2179406+sw.jpg","2C3 Fresco 0.42 oz/ 12 g","","2C3"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2N1 Desert Beige light medium with neutral undertones","/productimages/sku/s2179414+sw.jpg","2N1 Desert Beige 0.42 oz/ 12 g","","2N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2N2 Buff light medium with neutral, subtle golden undertones","/productimages/sku/s2179620+sw.jpg","2N2 Buff 0.42 oz/ 12 g","","2N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2W1 Dawn light medium with warm peach undertones","/productimages/sku/s2179422+sw.jpg","2W1 Dawn 0.42 oz/ 12 g","","2W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","2W2 Rattan light medium with warm olive undertones","/productimages/sku/s2179430+sw.jpg","2W2 Rattan 0.42 oz/ 12 g","","2W2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3C1 Dusk medium with cool, rosy-peach undertones","/productimages/sku/s2179448+sw.jpg","3C1 Dusk 0.42 oz/ 12 g","","3C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3C2 Pebble medium with cool rosy undertones","/productimages/sku/s2179455+sw.jpg","3C2 Pebble 0.42 oz/ 12 g","","3C2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3N1 Ivory Beige medium with neutral undertones","/productimages/sku/s2179463+sw.jpg","3N1 Ivory Beige 0.42 oz/ 12 g","","3N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3N2 Wheat medium with neutral, subtle golden undertones","/productimages/sku/s2179638+sw.jpg","3N2 Wheat 0.42 oz/ 12 g","","3N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3W1 Tawny medium with warm golden undertones","/productimages/sku/s2179471+sw.jpg","3W1 Tawny 0.42 oz/ 12 g","","3W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3W1.5 Fawn medium with warm, golden-olive undertones","/productimages/sku/s2179646+sw.jpg","3W1.5 Fawn 0.42 oz/ 12 g","","3W1.5"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","3W2 Cashew medium with warm olive undertones","/productimages/sku/s2179489+sw.jpg","3W2 Cashew 0.42 oz/ 12 g","","3W2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4C1 Outdoor Beige medium tan with cool rosy undertones","/productimages/sku/s2179653+sw.jpg","4C1 Outdoor Beige 0.42 oz/ 12 g","","4C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4N1 Shell Beige medium tan with neutral undertones","/productimages/sku/s2179497+sw.jpg","4N1 Shell Beige 0.42 oz/ 12 g","","4N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4N2 Spiced Sand medium tan with neutral, subtle golden undertones","/productimages/sku/s2179505+sw.jpg","4N2 Spiced Sand 0.42 oz/ 12 g","","4N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4N3 Maple Sugar medium tan with neutral red undertones","/productimages/sku/s2179661+sw.jpg","4N3 Maple Sugar 0.42 oz/ 12 g","","4N3"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4W1 Honey Bronze medium tan with warm golden undertones","/productimages/sku/s2179513+sw.jpg","4W1 Honey Bronze 0.42 oz/ 12 g","","4W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","4W4 Hazel medium tan with warm, golden-olive undertones","/productimages/sku/s2179679+sw.jpg","4W4 Hazel 0.42 oz/ 12 g","","4W4"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5C1 Rich Chestnut deep with cool, subtle red undertones","/productimages/sku/s2179521+sw.jpg","5C1 Rich Chestnut 0.42 oz/ 12 g","","5C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5N1.5 Maple deep with neutral, golden-red undertones","/productimages/sku/s2179687+sw.jpg","5N1.5 Maple 0.42 oz/ 12 g","","5N1.5"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5N2 Amber Honey deep with neutral, subtle golden undertones","/productimages/sku/s2179539+sw.jpg","5N2 Amber Honey 0.42 oz/ 12 g","","5N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5W1 Bronze deep with warm golden undertones","/productimages/sku/s2179695+sw.jpg","5W1 Bronze 0.42 oz/ 12 g","","5W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5W1.5 Cinnamon deep with warm olive undertones","/productimages/sku/s2179703+sw.jpg","5W1.5 Cinnamon 0.42 oz/ 12 g","","5W1.5"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","5W2 Rich Caramel deep with warm yellow undertones","/productimages/sku/s2179547+sw.jpg","5W2 Rich Caramel 0.42 oz/ 12 g","","5W2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","6C1 Rich Cocoa very deep with cool, subtle red undertones","/productimages/sku/s2179554+sw.jpg","6C1 Rich Cocoa 0.42 oz/ 12 g","","6C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","6N1 Mocha very deep with neutral undertones","/productimages/sku/s2179711+sw.jpg","6N1 Mocha 0.42 oz/ 12 g","","6N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","6N2 Truffle very deep with neutral, subtle brown undertones","/productimages/sku/s2179562+sw.jpg","6N2 Truffle 0.42 oz/ 12 g","","6N2"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","6W1 Sandalwood very deep with warm golden undertones","/productimages/sku/s2179570+sw.jpg","6W1 Sandalwood 0.42 oz/ 12 g","","6W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","7C1 Rich Mahogany extra deep with cool red undertones","/productimages/sku/s2179588+sw.jpg","7C1 Rich Mahogany 0.42 oz/ 12 g","","7C1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","7N1 Deep Amber extra deep with neutral brown undertones","/productimages/sku/s2179737+sw.jpg","7N1 Deep Amber 0.42 oz/ 12 g","","7N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","7W1 Deep Spice extra deep with warm golden undertones","/productimages/sku/s2179729+sw.jpg","7W1 Deep Spice 0.42 oz/ 12 g","","7W1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","8N1 Espresso deepest with neutral, rich-brown undertones","/productimages/sku/s2179745+sw.jpg","8N1 Espresso 0.42 oz/ 12 g","","8N1"
"Estée Lauder","Double Wear Stay-in-Place Matte Powder Foundation","https://www.sephora.com/product/double-wear-stay-in-place-matte-powder-foundation-P441306?icid2=products%20grid:p441306","8C1 Rich Java deepest with cool brown undertones","/productimages/sku/s2179752+sw.jpg","8C1 Rich Java 0.42 oz/ 12 g","","8C1"
"Erborian","BB Cream Tinted Moisturizer Broad Spectrum SPF20","https://www.sephora.com/product/bb-creme-au-ginseng-P396093?skuId=1705839&icid2=products%20grid:p396093","Clair Fair to Light Skin Tones - Selected","/productimages/sku/s1705839+sw-62.jpg","Clair 1.5 oz/ 45 mL","Clair",
"Erborian","BB Cream Tinted Moisturizer Broad Spectrum SPF20","https://www.sephora.com/product/bb-creme-au-ginseng-P396093?skuId=1705839&icid2=products%20grid:p396093","Dore Medium Skin Tones","/productimages/sku/s1705821+sw-62.jpg","Erborian BB Cream Tinted Moisturizer Broad Spectrum SPF20 Dore 1.5 oz/ 45 mL","Erborian BB Cream Tinted Moisturizer Broad Spectrum","SPF20"
"Erborian","BB Cream Tinted Moisturizer Broad Spectrum SPF20","https://www.sephora.com/product/bb-creme-au-ginseng-P396093?skuId=1705839&icid2=products%20grid:p396093","Caramel Medium to Tan Skin Tones","/productimages/sku/s1936293+sw-62.jpg","Caramel 1.5 oz/ 45 mL","Caramel",
"Erborian","BB Cream Tinted Moisturizer Broad Spectrum SPF20","https://www.sephora.com/product/bb-creme-au-ginseng-P396093?skuId=1705839&icid2=products%20grid:p396093","Dore","/productimages/sku/s2340156+sw-62.jpg","Dore 0.5 oz/ 15 mL","Dore",
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","00N Porcelain - Selected","/productimages/sku/s1861426+sw.jpg","00N Porcelain 1 oz","","00N"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","02N Light","/productimages/sku/s1861434+sw.jpg","02N Light 1 oz","","02N"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","03N Natural","/productimages/sku/s1861442+sw.jpg","03N Natural 1 oz","","03N"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","04N Medium","/productimages/sku/s1861459+sw.jpg","04N Medium 1 oz","","04N"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","05N Deep","/productimages/sku/s1861467+sw.jpg","05N Deep 1 oz","","05N"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","02C Light Cool","/productimages/sku/s1861343+sw.jpg","02C Light Cool 1 oz","","02C"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","03C Natural Cool","/productimages/sku/s1861350+sw.jpg","03C Natural Cool 1 oz","","03C"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","04C Medium Cool","/productimages/sku/s1861368+sw.jpg","04C Medium Cool 1 oz","","04C"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","05C Deep Cool","/productimages/sku/s1861376+sw.jpg","05C Deep Cool 1 oz","","05C"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","02W Light Warm","/productimages/sku/s1861384+sw.jpg","02W Light Warm 1 oz","","02W"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","03W Natural Warm","/productimages/sku/s1861392+sw.jpg","03W Natural Warm 1 oz","","03W"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","04W Medium Warm","/productimages/sku/s1861400+sw.jpg","04W Medium Warm 1 oz","","04W"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","05W Deep Warm","/productimages/sku/s1861418+sw.jpg","05W Deep Warm 1 oz","","05W"
"Guerlain","Lingerie De Peau Natural Perfection Foundation SPF 20","https://www.sephora.com/product/lingerie-de-peau-liquid-foundation-spf-20-P276800?icid2=products%20grid:p276800","06W Very Deep Warm","/productimages/sku/s1861335+sw.jpg","06W Very Deep Warm 1 oz","","06W"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Dynamic RG5 for fair skintones with neutral undertones","/productimages/sku/s1795962+sw.jpg","Dynamic RG5 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Dynamic","RG5"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Supernatural RG10 for fair-light skintones with neutral undertones","/productimages/sku/s1795954+sw.jpg","Supernatural RG10 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Supernatural","RG10"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Mystical RG30 for light-medium skintones with neutral undertones","/productimages/sku/s1795921+sw.jpg","Mystical RG30 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Mystical","RG30"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Juicy RG50 for medium skintones with neutral/neutral red undertones - Selected","/productimages/sku/s1795897+sw.jpg","Juicy RG50 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Juicy","RG50"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Reverent RG75 for tan-rich skintones with neutral undertones","/productimages/sku/s1795855+sw.jpg","Reverent RG75 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Reverent","RG75"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Magical RG80 for rich skintones with neutral/neutral red undertones","/productimages/sku/s1795848+sw.jpg","Magical RG80 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Magical","RG80"
"Josie Maran","Vibrancy Argan Oil Foundation Fluid","https://www.sephora.com/product/vibrancy-argan-oil-foundation-fluid-P407445?icid2=products%20grid:p407445","Unstoppable RG85 for deep skintones with neutral/neutral red undertones","/productimages/sku/s1795830+sw.jpg","Unstoppable RG85 1 oz/ 30 mL allure 2019 Readers' Choice Award Winner","Unstoppable","RG85"
