judge_id,name_first,name_middle,name_last,name_suffix,birth_date,birthplace_city,birthplace_state,death_date,death_city,death_state,gender,race
2055,George,NA,Rosling,NA,1900,New York,NY,1973,New York,NY,M,White
2056,Allyne,R.,Ross,NA,1946,New York,NY,NA,NA,NA,F,White
2057,Donald,Roe,Ross,NA,1922,Orleans,NE,2013,Omaha,NE,M,White
2058,Erskine,Mayo,Ross,NA,1845,Culpeper County,VA,1928,Los Angeles,CA,M,White
2059,John,Rolly,Ross,NA,1899,Boston,MA,1963,NA,NA,M,White
2060,John,William,Ross,NA,1878,Hardin County,TN,1925,NA,NA,M,White
3385,John,Andrew,Ross,NA,1954,St. Louis,MO,NA,NA,NA,M,White
2061,William,NA,Rossell,NA,1760,Mount Holly,NJ,1840,Mount Holly,NJ,M,White
2062,Stanley,Julian,Roszkowski,NA,1923,Booneville,NY,2014,Rockford,IL,M,White
2063,Jane,Richards,Roth,NA,1935,Philadelphia,PA,NA,NA,NA,F,White
2064,Stephen,John,Roth,NA,1908,NA,Hungary,1974,NA,NA,M,White
2065,Barbara,Jacobs,Rothstein,NA,1939,Brooklyn,NY,NA,NA,NA,F,White
2066,Ilana,Kara Diamond,Rovner,NA,1938,Riga,Latvia,NA,NA,NA,F,White
2067,Elsijane,Trimble,Roy,NA,1916,Lonoke,AR,2007,Little Rock,AR,F,White
2913,C.,Ashley,Royal,NA,1949,Augusta,GA,NA,NA,NA,M,White
2068,Alvin,Benjamin,Rubin,NA,1920,Alexandria,LA,1991,Baton Rouge,LA,M,White
2069,Carl,Bernard,Rubin,NA,1920,Cincinnati,OH,1995,Cincinnati,OH,M,White
2070,Frank,H.,Rudkin,NA,1864,Vernon,OH,1931,NA,NA,M,White
2936,Cynthia,M.,Rufe,NA,1948,Philadelphia,PA,NA,NA,NA,F,White
2071,William,Nelson,Runyon,NA,1871,Plainfield,NJ,1931,NA,NA,M,White
2072,Dan,Monroe,Russell,Jr.,1913,Magee,MS,2011,Gulfport,MS,M,White
2073,David,Lynn,Russell,NA,1942,Sapulpa,OK,NA,NA,NA,M,White
2074,Donald,Stuart,Russell,NA,1906,Lafayette Springs,MS,1998,Spartanburg,SC,M,White
3429,George,Levi,Russell,III,1965,Baltimore,MD,NA,NA,NA,M,African American
2075,Gordon,James,Russell,NA,1859,Huntsville,AL,1919,Kerrville,TX,M,White
2076,Robert,Lee,Russell,NA,1900,Winder,GA,1955,NA,NA,M,White
2077,Thomas,B.,Russell,NA,1945,Louisville,KY,NA,NA,NA,M,White
2078,John,NA,Rutledge,NA,1739,Charleston,SC,1800,Charleston,SC,M,White
2079,Wiley,Blount,Rutledge,NA,1894,Cloverport,KY,1949,York,ME,M,White
2080,Harold,Lyman,Ryan,NA,1923,Weiser,ID,1995,Boise,ID,M,White
2081,James,Leo,Ryan,NA,1932,Detroit,MI,NA,NA,NA,M,White
2082,Sylvester,J.,Ryan,NA,1896,New York,NY,1981,New York,NY,M,White
2083,Pamela,Ann,Rymer,NA,1941,Knoxville,TN,2011,Los Angeles,CA,F,White
2084,Kenneth,L.,Ryskamp,NA,1932,Grand Rapids,MI,NA,NA,NA,M,White
2085,Chauncey,Brewer,Sabin,NA,1824,Oneonta,NY,1890,Galveston,TX,M,White
2086,George,Myron,Sabin,NA,1833,NA,OH,1890,San Francisco,CA,M,White
3035,Dana,Makoto,Sabraw,NA,1958,San Rafael,CA,NA,NA,NA,M,Asian American
2087,Howard,Frederic,Sachs,NA,1925,Kansas City,MO,NA,NA,NA,M,White
2774,Robert,David,Sack,NA,1939,Philadelphia,PA,NA,NA,NA,M,White
2088,Dale,Emerson,Saffels,NA,1921,Moline,KS,2002,Topeka,KS,M,White
2089,George,Read,Sage,NA,1828,Erie,PA,1898,Lebanon,OH,M,White
3377,Esther,NA,Salas,NA,1968,Los Angeles,CA,NA,NA,NA,F,Hispanic
3354,Diana,NA,Saldana,NA,1971,Carrizo Springs,TX,NA,NA,NA,F,Hispanic
2090,David,NA,Sam,NA,1933,Hobart,IN,NA,NA,NA,M,White
2091,Albert,Morris,Sames,NA,1873,Rockford,IL,1958,NA,NA,M,White
3158,Janis,Lynn,Sammartino,NA,1950,Philadelphia,PA,NA,NA,NA,F,White
2092,Arthur,Loomis,Sanborn,NA,1850,Brasner Falls,NY,1920,NA,NA,M,White
2093,John,Benjamin,Sanborn,NA,1883,St. Paul,MN,1964,NA,NA,M,White
2094,Walter,Henry,Sanborn,NA,1845,Epsom,NH,1928,St. Paul,MN,M,White
3068,Juan,Ramon,Sanchez,NA,1955,Vega Baja,Puerto Rico,NA,NA,NA,M,Hispanic
2095,Leonard,Burke,Sand,NA,1928,New York,NY,NA,NA,NA,M,White
2096,Harold,Barefoot,Sanders,Jr.,1925,Dallas,TX,2008,Dallas,TX,M,White
3091,Brian,Edward,Sandoval,NA,1963,Redding,CA,NA,NA,NA,M,Hispanic
2097,W[illie],Louis,Sands,NA,1949,Bradley,GA,NA,NA,NA,M,African American
2098,Edward,Terry,Sanford,NA,1865,Knoxville,TN,1930,Washington,DC,M,White
2099,Edmund,A.,Sargus,Jr.,1953,Wheeling,WV,NA,NA,NA,M,White
2100,Patti,B.,Saris,NA,1951,Boston,MA,NA,NA,NA,F,White
2101,H.,Lee,Sarokin,NA,1928,Perth Amboy,NJ,NA,NA,NA,M,White
2102,John,Elbert,Sater,NA,1854,New Haven,OH,1937,NA,NA,M,White
2103,Eugene,Davis,Saunders,NA,1853,Campbell County,VA,1914,NA,VA,M,White
2104,Royce,H.,Savage,NA,1904,Blanco,OK,1993,Tulsa,OK,M,White
2947,Timothy,J.,Savage,NA,1946,Philadelphia,PA,NA,NA,NA,M,White
2105,William,Henry,Sawtelle,NA,1868,Tuscumbia,AL,1934,NA,NA,M,White
2106,Lorenzo,NA,Sawyer,NA,1820,Jefferson County,NY,1891,San Francisco,CA,M,White
3055,F.,Dennis,Saylor,IV,1955,Royal Oak,MI,NA,NA,NA,M,White
2107,Ralph,Francis,Scalera,NA,1930,Midland,PA,2011,Brighton Township,PA,M,White
2108,Antonin,NA,Scalia,NA,1936,Trenton,NJ,NA,NA,NA,M,White
3258,George,Parker,Scarburgh,NA,1807,Accomack County,VA,1879,Norfolk,VA,M,White
2109,Francis,Muir,Scarlett,NA,1891,Brunswick,GA,1971,NA,NA,M,White
2110,Alvin,Anthony,Schall,NA,1944,New York,NY,NA,NA,NA,M,White
2111,Albert,Gerard,Schatz,NA,1921,Omaha,NE,1985,NA,NA,M,White
2112,Shira,A.,Scheindlin,NA,1946,Washington,DC,NA,NA,NA,F,White
2113,Richard,A.,Schell,NA,1950,Dallas,TX,NA,NA,NA,M,White
3071,George,P.,Schiavelli,NA,1948,Miami Beach,FL,NA,NA,NA,M,White
2868,Berle,M.,Schiller,NA,1944,Brooklyn,NY,NA,NA,NA,M,White
3109,Patrick,Joseph,Schiltz,NA,1960,Duluth,MN,NA,NA,NA,M,White
2114,Harvey,Erwin,Schlesinger,NA,1940,New York,NY,NA,NA,NA,M,White
3481,Jeffrey,L.,Schmehl,NA,1955,Reading,PA,NA,NA,NA,M,White
2115,Robert,Howard,Schnacke,NA,1913,San Francisco,CA,1994,NA,NA,M,White
2116,Elmer,Jacob,Schnackenberg,NA,1889,Indianapolis,IN,1968,NA,NA,M,White
3078,Michael,H.,Schneider,Sr.,1943,San Antonio,TX,NA,NA,NA,M,White
3451,Lorna,Gail,Schofield,NA,1956,Fort Wayne,IN,NA,NA,NA,F,Asian American
2117,William,NA,Schofield,NA,1857,Dudley,MA,1912,NA,NA,M,White
2118,Frederic,Palen,Schoonmaker,NA,1870,Limestone,NY,1945,NA,NA,M,White
2825,Karen,E.,Schreier,NA,1956,Sioux Falls,SD,NA,NA,NA,F,White
2119,Mary,Murphy,Schroeder,NA,1940,Boulder,CO,NA,NA,NA,F,White
3168,Thomas,D.,Schroeder,NA,1959,Atlanta,GA,NA,NA,NA,M,White
2959,Arthur,J.,Schwab,NA,1946,Pittsburgh,PA,NA,NA,NA,M,White
2120,Allen,G.,Schwartz,NA,1934,Brooklyn,NY,2003,NA,NA,M,White
2121,Charles,NA,Schwartz,Jr.,1922,New Orleans,LA,2012,Metairie,LA,M,White
2122,Edward,Joseph,Schwartz,NA,1912,Seattle,WA,2000,San Diego,CA,M,White
2123,Milton,Lewis,Schwartz,NA,1920,Oakland,CA,2005,Sacramento,CA,M,White
2124,Murray,Merle,Schwartz,NA,1931,Ephrata,PA,2013,Hockessin,DE,M,White
2125,William,W,Schwarzer,NA,1925,Berlin,Germany,NA,NA,NA,M,White
2126,Henry,Albert,Schweinhaut,NA,1902,Washington,DC,1970,NA,NA,M,White
2127,Lewis,Baxter,Schwellenbach,NA,1894,Superior,WI,1948,NA,NA,M,White
2128,Anthony,Joseph,Scirica,NA,1940,Norristown,PA,NA,NA,NA,M,White
3257,Glenni,William,Scofield,NA,1817,Dewittville,NY,1891,Warren,PA,M,White
3399,Robert,Nichols,Scola,Jr.,1955,Worcester,MA,NA,NA,NA,M,White
2129,Charles,Ray,Scott,NA,1904,Adel,IA,1983,NA,NA,M,White
2130,George,Cromwell,Scott,NA,1864,Monroe County,NY,1948,NA,NA,M,White
2804,Jeanne,E.,Scott,NA,1948,Springfield,IL,NA,NA,NA,F,White
2131,Nauman,Steele,Scott,NA,1916,New Roads,LA,2001,Alexandria,LA,M,White
2132,Thomas,Emerson,Scott,Jr.,1948,Pittsburgh,PA,NA,NA,NA,M,White
3189,Mary,Stenson,Scriven,NA,1962,Atlanta,GA,NA,NA,NA,F,African American
2133,Frederick,James,Scullin,Jr.,1939,Syracuse,NY,NA,NA,NA,M,White
3084,J[ohn],Michael,Seabright,NA,1959,Wheeling,WV,NA,NA,NA,M,White
2134,Woodrow,Bradley,Seals,NA,1917,Bogalusa,LA,1990,Houston,TX,M,White
2135,William,Henry,Seaman,NA,1842,New Berlin,WI,1915,Coronado Beach,CA,M,White
2136,Morey,Leonard,Sear,NA,1929,New Orleans,LA,2004,New Orleans,LA,M,White
2137,Frank,Howell,Seay,NA,1938,Shawnee,OK,NA,NA,NA,M,American Indian
2138,John,W.,Sedwick,NA,1946,Kittanning,PA,NA,NA,NA,M,White
3229,Richard,G.,Seeborg,NA,1956,Landstuhl,Germany,NA,NA,NA,M,White
3185,Cathy,NA,Seibel,NA,1960,West Islip,NY,NA,NA,NA,F,White
2139,Collins,Jacques,Seitz,NA,1914,Wilmington,DE,1998,Wilmington,DE,M,White
2810,Patricia,A.,Seitz,NA,1946,Washington,DC,NA,NA,NA,F,White
2992,James,V.,Selna,NA,1945,San Jose,CA,NA,NA,NA,M,White
2140,Bruce,Marshall,Selya,NA,1934,Providence,RI,NA,NA,NA,M,White
2141,David,Bryan,Sentelle,NA,1943,Canton,NC,NA,NA,NA,M,White
2143,Lyonel,Thomas,Senter,Jr.,1933,Fulton,MS,2011,Tupelo,MS,M,White
2144,Clarence,W.,Sessions,NA,1859,Ionia County,MI,1931,NA,NA,M,White
2145,William,K.,Sessions,III,1947,Hartford,CT,NA,NA,NA,M,White
2146,William,Steele,Sessions,NA,1930,Fort Smith,AR,NA,NA,NA,M,White
2147,Oliver,NA,Seth,NA,1915,Albuquerque,NM,1996,NA,NA,M,White
3148,Benjamin,Hale,Settle,NA,1947,Olympia,WA,NA,NA,NA,M,White
2148,Thomas,NA,Settle,NA,1831,Rockingham County,NC,1888,Raleigh,NC,M,White
2149,Henry,Franklin,Severens,NA,1835,Rockingham,VT,1923,Kalamazoo,MI,M,White
2150,David,NA,Sewall,NA,1735,York,ME,1825,York,ME,M,White
2151,Joanna,NA,Seybert,NA,1946,Brooklyn,NY,NA,NA,NA,F,White
2152,Augustus,Sherrill,Seymour,NA,1836,Ithaca,NY,1897,New York,NY,M,White
2805,Margaret,B.,Seymour,NA,1947,Washington,DC,NA,NA,NA,F,African American
2153,Stephanie,Kulp,Seymour,NA,1940,Battle Creek,MI,NA,NA,NA,F,White
2154,John,C.,Shabaz,NA,1931,Milwaukee,WI,2012,Waunakee,WI,M,White
3359,James,Edward,Shadid,NA,1957,Peoria,IL,NA,NA,NA,M,White
2155,Milton,Irving,Shadur,NA,1924,St. Paul,MN,NA,NA,NA,M,White
3527,Manish,Suresh,Shah,NA,1972,New York,NY,NA,NA,NA,M,Asian American
2156,Thomas,Michael,Shanahan,NA,1934,Omaha,NE,2011,Omaha,NE,M,White
2157,Clyde,Frederick,Shannon,Jr.,1942,Marshall,TX,NA,NA,NA,M,White
2158,Jack,D.,Shanstrom,NA,1932,Hewitt,MN,NA,NA,NA,M,White
2159,Norma,Levy,Shapiro,NA,1928,Philadelphia,PA,NA,NA,NA,F,White
2160,Allen,NA,Sharp,NA,1932,Washington,DC,2009,Granger,IN,M,White
2161,George,Kendall,Sharp,NA,1934,Chicago,IL,NA,NA,NA,M,White
3370,Kevin,Hunter,Sharp,NA,1963,Memphis,TN,NA,NA,NA,M,White
2162,Morell,Edward,Sharp,NA,1920,Portland,OR,1980,NA,NA,M,White
3048,Gary,L.,Sharpe,NA,1947,Cortland,NY,NA,NA,NA,M,White
2163,Charles,Alexander,Shaw,NA,1944,Jackson,TN,NA,NA,NA,M,African American
2164,Elwyn,Riley,Shaw,NA,1888,Lyndon,IL,1950,NA,NA,M,White
2165,John,Malach,Shaw,NA,1931,Beaumont,TX,1999,Lafayette,LA,M,White
2166,Robert,NA,Shaw,NA,1907,Jersey City,NJ,1972,NA,NA,M,White
2760,Edward,F.,Shea,NA,1942,Malden,MA,NA,NA,NA,M,White
3446,Michael,Peter,Shea,NA,1967,Hartford,CT,NA,NA,NA,M,White
2167,Dennis,W.,Shedd,NA,1953,Cordova,SC,NA,NA,NA,M,White
2168,Joseph,Warren,Sheehy,NA,1910,Saratoga,TX,1967,NA,NA,M,White
2169,Roy,Mahlon,Shelbourne,NA,1890,Bardwell,KY,1974,Louisville,KY,M,White
2170,David,Davie,Shelby,NA,1847,Madison County,AL,1914,Huntsville,AL,M,White
3444,Robert,James,Shelby,NA,1970,Fort Atkinson,WI,NA,NA,NA,M,White
2171,Terry,Lee,Shell,NA,1922,Franklin,AR,1978,NA,NA,M,White
2172,Seth,NA,Shepard,NA,1847,Brenham,TX,1917,Washington,DC,M,White
3127,Bobby,E.,Shepherd,NA,1951,Arkadelphia,AR,NA,NA,NA,M,White
2173,George,Foster,Shepley,NA,1819,Saco,ME,1878,Portland,ME,M,White
2174,William,Bostwick,Sheppard,NA,1860,Bristol,FL,1934,NA,NA,M,White
2175,John,Samuel,Sherburne,NA,1757,Portsmouth,NH,1830,Portsmouth,NH,M,White
2176,Michael,Henry,Sheridan,NA,1912,Nanticoke,PA,1976,NA,NA,M,White
3120,Peter,G.,Sheridan,NA,1950,Cambridge,MA,NA,NA,NA,M,White
2177,Charles,Taylor,Sherman,NA,1811,Norwalk,CT,1879,Cleveland,OH,M,White
2178,William,Bayard,Shields,NA,1780,NA,MD,1823,Natchez,MS,M,White
2179,Nathaniel,NA,Shipman,NA,1828,Southbury,CT,1906,Hartford,CT,M,White
2180,William,Davis,Shipman,NA,1818,Chester,CT,1898,"Astoria, Long Island",NY,M,White
3440,Michael,Andre,Shipp,NA,1965,Paterson,NJ,NA,NA,NA,M,African American
2181,George,NA,Shiras,Jr.,1832,Pittsburgh,PA,1924,Pittsburgh,PA,M,White
2182,Oliver,Perry,Shiras,NA,1833,Pittsburgh,PA,1916,Sea Breeze,FL,M,White
2183,Marvin,Herman,Shoob,NA,1923,Walterboro,SC,NA,NA,NA,M,White
2184,John,William,Showalter,NA,1844,Mason County,KY,1898,Chicago,IL,M,White
2185,William,B.,Shubb,NA,1938,Oakland,CA,NA,NA,NA,M,White
3467,Patty,NA,Shwartz,NA,1961,Paterson,NJ,NA,NA,NA,F,White
2186,Samuel,Hale,Sibley,NA,1873,Union Point,GA,1958,NA,NA,M,White
2187,Frederick,Lincoln,Siddons,NA,1864,London,England,1931,Washington,DC,M,White
2188,Charles,Proctor,Sifton,NA,1935,New York,NY,2009,Brooklyn,NY,M,White
2189,Laurence,Hirsch,Silberman,NA,1935,York,PA,NA,NA,NA,M,White
2190,Eugene,Edward,Siler,Jr.,1936,Williamsburg,KY,NA,NA,NA,M,White
1681,Roslyn,O.,Silver,NA,1946,Phoenix,AZ,NA,NA,NA,F,White
2752,Barry,G.,Silverman,NA,1951,New York,NY,NA,NA,NA,M,White
2191,Jerome,B.,Simandle,NA,1949,Binghamton,NY,NA,NA,NA,M,White
2192,Paul,Allen,Simmons,NA,1921,Monongahela,PA,2014,Monongahela,PA,M,African American
3378,Michael,Howard,Simon,NA,1956,New York,NY,NA,NA,NA,M,White
2993,Philip,P.,Simon,NA,1962,Pittsburgh,PA,NA,NA,NA,M,White
2193,Charles,Casper,Simons,NA,1876,Detroit,MI,1964,NA,NA,M,White
2194,Charles,Earl,Simons,Jr.,1916,Johnston,SC,1999,Aiken,SC,M,White
2195,Charles,Henry,Simonton,NA,1829,Charleston,SC,1904,Philadelphia,PA,M,White
2196,Charles,Ralph,Simpson,III,1945,Cleveland,OH,NA,NA,NA,M,White
2197,John,Milton Bryan,Simpson,NA,1903,Kissimmee,FL,1987,NA,NA,M,White
2873,George,Z.,Singal,NA,1945,Florence,Italy,NA,NA,NA,M,White
2198,James,Keith,Singleton,Jr.,1939,Oakland,CA,NA,NA,NA,M,White
2199,John,Virgil,Singleton,Jr.,1918,Kaufman,TX,NA,NA,NA,M,White
3250,Nicholas,John,Sinnott,NA,1870,The Dalles,OR,1929,Washington,DC,M,White
2745,Rodney,W.,Sippel,NA,1956,Jefferson City,MO,NA,NA,NA,M,White
2746,Charles,J.,Siragusa,NA,1947,Rochester,NY,NA,NA,NA,M,White
2200,John,Joseph,Sirica,NA,1904,Waterbury,CT,1992,Washington,DC,M,White
2201,John,NA,Sitgreaves,NA,1757,NA,England,1802,Halifax,NC,M,White
3401,Scott,Wesley,Skavdahl,NA,1966,Lincoln,NE,NA,NA,NA,M,White
2702,Byron,George,Skelton,NA,1905,"Florence, Williamson County",TX,2004,NA,NA,M,White
2202,Roger,NA,Skinner,NA,1773,Litchfield,CT,1825,Albany,NY,M,White
2203,Walter,Jay,Skinner,NA,1927,Washington,DC,2005,Concord,MA,M,White
2204,Otto,Richard,Skopil,Jr.,1919,Portland,OR,2012,Portland,OR,M,White
2205,William,M.,Skretny,NA,1945,Buffalo,NY,NA,NA,NA,M,White
2772,Gregory,Moneta,Sleet,NA,1951,New York,NY,NA,NA,NA,M,African American
2206,Thomas,Whitten,Slick,NA,1869,South Bend,IN,1959,NA,NA,M,White
2759,Richard,Elihu,Sloan,NA,1857,Preble Co.,OR,1933,Phoenix,AZ,M,White
2207,William,Boyd,Sloan,NA,1895,Gainesville,GA,1970,NA,NA,M,White
3194,Joel,Harvey,Slomsky,NA,1946,Brooklyn,NY,NA,NA,NA,M,White
2208,Dolores,Korman,Sloviter,NA,1932,Philadelphia,PA,NA,NA,NA,F,White
2209,Frederic,N.,Smalkin,NA,1946,Baltimore,MD,NA,NA,NA,M,White
2210,David,Allen,Smalley,NA,1809,Middlebury,VT,1877,Burlington,VT,M,White
3332,Arthur,Mumford,Smith,NA,1903,Scott,IN,1968,Washington,DC,M,White
2212,Caleb,Blood,Smith,NA,1808,Boston,MA,1864,Indianapolis,IN,M,White
2211,Charles,Lynwood,Smith,Jr.,1943,Talladega,AL,NA,NA,NA,M,White
2213,D[avid],Brooks,Smith,NA,1951,Altoona,PA,NA,NA,NA,M,White
2214,Edward,Samuel,Smith,NA,1919,Birmingham,AL,2001,Birmingham,AL,M,White
3519,Edward,George,Smith,NA,1961,Fort Knox,KY,NA,NA,NA,M,White
2215,Fern,M.,Smith,NA,1933,San Francisco,CA,NA,NA,NA,F,White
2216,George,Curtis,Smith,NA,1935,Columbus,OH,NA,NA,NA,M,White
2217,Henry,Augustus Middleton,Smith,NA,1853,Charleston,SC,1924,NA,NA,M,White
3333,James,Francis,Smith,NA,1859,San Francisco,CA,1928,Washington,DC,M,White
2218,Jeremiah,NA,Smith,NA,1759,Peterborough,NH,1842,Dover,NH,M,White
2219,Jerry,Edwin,Smith,NA,1946,Del Rio,TX,NA,NA,NA,M,White
2220,John,Joseph,Smith,NA,1904,Waterbury,CT,1980,Waterbury,CT,M,White
2221,John,Lewis,Smith,Jr.,1912,Washington,DC,1992,Washington,DC,M,White
2948,Lavenski,R.,Smith,NA,1958,Hope,AR,NA,NA,NA,M,African American
3113,Milan,Dale,Smith,Jr.,1942,Pendleton,OR,NA,NA,NA,M,White
3137,N[orman],Randy,Smith,NA,1949,Logan,UT,NA,NA,NA,M,White
2222,Orma,Rinehart,Smith,NA,1904,Booneville,MS,1982,NA,NA,M,White
2223,Ortrie,D.,Smith,NA,1946,Jonesboro,AR,NA,NA,NA,M,White
2224,Randle,Jasper,Smith,NA,1908,Campbell,MO,1962,NA,NA,M,White
2225,Rebecca,Beach,Smith,NA,1949,Hopewell,VA,NA,NA,NA,F,White
2226,Russell,Evans,Smith,NA,1908,Butte,MT,1990,NA,NA,M,White
2227,Sidney,Oslin,Smith,Jr.,1923,Gainesville,GA,2012,Gainesville,GA,M,White
2228,Talbot,NA,Smith,NA,1899,Fayette,MO,1978,NA,NA,M,White
2229,Walter,Inglewood,Smith,NA,1862,Council Bluffs,IA,1922,Council Bluffs,IA,M,White
2230,Walter,Scott,Smith,Jr.,1940,Marlin,TX,NA,NA,NA,M,White
2231,William,Francis,Smith,NA,1903,Perth Amboy,NJ,1968,New Brunswick,NJ,M,White
2232,William,Robert,Smith,Sr.,1863,Smith County,TX,1924,El Paso,TX,M,White
2972,William,E.,Smith,NA,1959,Boise,ID,NA,NA,NA,M,White
2895,Laurie,NA,Smith Camp,NA,1953,Omaha,NE,NA,NA,NA,F,White
3093,John,Richard,Smoak,Jr.,1943,Columbus,GA,NA,NA,NA,M,White
2233,Constantine,Joseph,Smyth,NA,1859,County Cavan,Ireland,1924,NA,NA,M,White
2234,Joseph,Tyree,Sneed,III,1920,Calvert,TX,2008,San Francisco,CA,M,White
2235,Emory,Marlin,Sneeden,NA,1927,Wilmington,NC,1987,Durham,NC,M,White
3182,G.,Murray,Snow,NA,1959,Boulder City,NV,NA,NA,NA,M,White
2747,Christina,A.,Snyder,NA,1947,Los Angeles,CA,NA,NA,NA,F,White
2236,Daniel,John.,Snyder,Jr.,1916,Greensburg,PA,1980,NA,NA,M,White
2237,Simon,E.,Sobeloff,NA,1894,Baltimore,MD,1973,Baltimore,MD,M,White
2238,Abraham,David,Sofaer,NA,1938,Bombay,India,NA,NA,NA,M,White
2239,Jorge,Antonio,Solis,NA,1951,San Ygnacio,TX,NA,NA,NA,M,Hispanic
2240,Gus,Jerome,Solomon,NA,1906,Portland,OR,1987,NA,NA,M,White
2241,Morris,Ames,Soper,NA,1873,Baltimore,MD,1963,NA,NA,M,White
2242,Herbert,Peter,Sorg,NA,1911,St. Mary`s,PA,1979,NA,NA,M,White
3545,Leo,Theodore,Sorokin,NA,1961,Hartford,CT,NA,NA,NA,M,White
3539,James,Alan,Soto,NA,1950,Nogales,AZ,NA,NA,NA,M,Hispanic/White
2243,Sonia,NA,Sotomayor,NA,1954,Bronx,NY,NA,NA,NA,F,Hispanic
2244,David,Hackett,Souter,NA,1939,Melrose,MA,NA,NA,NA,M,White
3163,Leslie,NA,Southwick,NA,1950,Edinburg,TX,NA,NA,NA,M,White
2245,Sam,NA,Sparks,NA,1939,Austin,TX,NA,NA,NA,M,White
2246,William,Morris,Sparks,NA,1872,Charlottesville,IN,1950,Rushville,IN,M,White
2247,Daniel,B.,Sparr,NA,1931,Denver,CO,2006,NA,NA,M,White
2248,Arthur,Donald,Spatt,NA,1925,Brooklyn,NY,NA,NA,NA,M,White
2249,Howard,C.,Speakman,NA,1892,Skidmore,MO,1952,NA,NA,M,White
2250,Adrian,Anthony,Spears,NA,1910,Darlington,SC,1991,San Antonio,TX,M,White
2251,Emory,NA,Speer,NA,1848,Culloden,GA,1918,Macon,GA,M,White
2252,Eugene,P.,Spellman,NA,1930,New York,NY,1991,Miami,FL,M,White
2253,James,Randolph,Spencer,NA,1949,Florence,SC,NA,NA,NA,M,African American
2254,S.,Arthur,Spiegel,NA,1920,Cincinnati,OH,NA,NA,NA,M,White
2255,Stanley,NA,Sporkin,NA,1932,Philadelphia,PA,NA,NA,NA,M,White
2256,Peleg,NA,Sprague,NA,1793,Duxbury,MA,1880,Boston,MA,M,White
2257,Robert,Arthur,Sprecher,NA,1917,Chicago,IL,1982,NA,NA,M,White
3007,Theresa,Lazar,Springmann,NA,1956,Gary,IN,NA,NA,NA,F,White
2258,John,Emilio,Sprizzo,NA,1934,Brooklyn,NY,2008,New York,NY,M,White
2259,James,Marshall,Sprouse,NA,1923,Williamson,WV,2004,Charleston,WV,M,White
2260,Dominic,J.,Squatrito,NA,1939,Hartford,CT,NA,NA,NA,M,White
3477,Srikanth,NA,Srinivasan,NA,1967,Chandigarh,India,NA,NA,NA,M,Asian American
2957,Amy,J.,St. Eve,NA,1965,Belleville,IL,NA,NA,NA,F,White
2261,Adolphus,Frederic,St. Sure,NA,1869,Sheboygan,WI,1949,NA,NA,M,White
2262,Joseph,Peter,Stadtmueller,NA,1942,Oshkosh,WI,NA,NA,NA,M,White
2263,Wendell,Phillips,Stafford,NA,1861,Barre,VT,1953,NA,NA,M,White
2264,William,Henry,Stafford,Jr.,1931,Masury,OH,NA,NA,NA,M,White
2265,Thomas,E.,Stagg,Jr.,1923,Shreveport,LA,NA,NA,NA,M,White
2266,David,Henry,Stahl,NA,1920,NA,Ukraine,1970,NA,NA,M,White
2267,Norman,H.,Stahl,NA,1931,Manchester,NH,NA,NA,NA,M,White
2268,Robert,Jackson,Staker,NA,1925,Kermit,WV,2008,South Point,OH,M,White
2269,Austin,Leander,Staley,NA,1902,Pittsburgh,PA,1978,NA,NA,M,White
2270,Frederick,Pfarr,Stamp,Jr.,1934,Wheeling,WV,NA,NA,NA,M,White
3217,Timothy,C.,Stanceu,NA,1951,Canton,OH,NA,NA,NA,M,NA
2271,William,Lloyd,Standish,NA,1930,Pittsburgh,PA,NA,NA,NA,M,White
2272,Arthur,Jehu,Stanley,Jr.,1901,Lincoln County,KS,2001,Leavenworth,KS,M,White
2273,Edwin,Monroe,Stanley,NA,1909,Forsyth County,NC,1971,NA,NA,M,White
2274,Louis,Lee,Stanton,NA,1927,New York,NY,NA,NA,NA,M,White
2275,Walter,King,Stapleton,NA,1934,Cuthbert,GA,NA,NA,NA,M,White
3291,Leonard,Philip,Stark,NA,1969,Detroit,MI,NA,NA,NA,M,White
2276,Kenneth,Winston,Starr,NA,1946,Vernon,TX,NA,NA,NA,M,White
2277,Raymond,Wesley,Starr,NA,1888,Harbor Springs,MI,1968,NA,NA,M,White
3081,Keith,NA,Starrett,NA,1951,McComb,MS,NA,NA,NA,M,White
3286,Josephine,L.,Staton,NA,1961,St. Louis,MO,NA,NA,NA,F,White
2278,Richard,Gaylore,Stearns,NA,1944,Los Angeles,CA,NA,NA,NA,M,White
2279,William,Elwood,Steckler,NA,1913,Mount Vernon,IN,1995,NA,NA,M,White
2771,George,Caram,Steeh,III,1947,Ann Arbor,MI,NA,NA,NA,M,White
2280,Edwin,DeHaven,Steel,Jr.,1904,Philadelphia,PA,1986,NA,NA,M,White
2879,John,E.,Steele,NA,1949,Detroit,MI,NA,NA,NA,M,White
2986,William,H.,Steele,NA,1951,Tuscumbia,AL,NA,NA,NA,M,White
2281,William,Merritt,Steger,NA,1920,Dallas,TX,2006,Tyler,TX,M,White
2282,Sidney,H.,Stein,NA,1945,Passaic,NJ,NA,NA,NA,M,White
3063,Lawrence,F.,Stengel,NA,1952,Lancaster,PA,NA,NA,NA,M,White
2283,Albert,Lee,Stephens,Jr.,1913,Los Angeles,CA,2001,Mammoth Lakes,CA,M,White
